Orthogroup	DSUZ.longest_only	DERE.longest_only
OG0002338	LOC108020985|XP_016944932.1|DSUZ	LOC6542795|XP_026834640.1|DERE, LOC6541902|XP_026834641.1|DERE
OG0002339	LOC108020099|XP_016943692.1|DSUZ	LOC6543045|XP_001968527.2|DERE
OG0002340	LOC108019665|XP_016943082.2|DSUZ	LOC6541527|XP_001969794.2|DERE
OG0002341	LOC108008375|XP_016927704.1|DSUZ	LOC6542838|XP_001969107.1|DERE
OG0002342	LOC108018924|XP_036669333.1|DSUZ	LOC6540634|XP_015015105.1|DERE
OG0002343	LOC108019307|XP_016942620.2|DSUZ	LOC6540689|XP_001968754.3|DERE
OG0002344	LOC108006529|XP_036677565.1|DSUZ	LOC6543275|XP_026838604.1|DERE
OG0002345	LOC108019605|XP_016942972.1|DSUZ	LOC6541714|XP_001970552.1|DERE
OG0002346	LOC108021593|XP_016945872.1|DSUZ	LOC6542081|XP_001970102.1|DERE
OG0002347	LOC108010069|XP_016930372.1|DSUZ	LOC6546893|XP_001975974.1|DERE
OG0002348	LOC108020987|XP_016944934.1|DSUZ	LOC6543451|XP_001970277.1|DERE
OG0002349	LOC108019816|XP_016943319.1|DSUZ	LOC26526305|XP_015015486.2|DERE
OG0002350	LOC108019813|XP_016943313.1|DSUZ	LOC6542597|XP_001970553.1|DERE
OG0002351	LOC108009832|XP_016930011.1|DSUZ	LOC6546813|XP_001975923.1|DERE
OG0002352	LOC108018247|XP_016941263.1|DSUZ	LOC6546624|XP_001975840.1|DERE
OG0002353	LOC108014507|XP_016936135.1|DSUZ	LOC6541615|XP_001970933.1|DERE
OG0002354	LOC108019146|XP_016942384.1|DSUZ	LOC6542490|XP_001969251.1|DERE
OG0002355	LOC108008007|XP_016927277.1|DSUZ	LOC6548606|XP_026838666.1|DERE
OG0002356	LOC108021351|XP_016945523.1|DSUZ	LOC6547676|XP_001976224.1|DERE
OG0002357	LOC108006794|XP_036674199.1|DSUZ, LOC118878098|XP_036675328.1|DSUZ	LOC6552858|XP_001979943.1|DERE
OG0002358	LOC108018085|XP_016940980.1|DSUZ	LOC6542713|XP_001969421.1|DERE
OG0002359	LOC108018892|XP_036675759.1|DSUZ	LOC6550879|XP_001976819.2|DERE
OG0002360	LOC108018331|XP_016941365.1|DSUZ	LOC6546916|XP_001974119.1|DERE
OG0002361	LOC108005562|XP_016924347.2|DSUZ	LOC6545763|XP_001973407.1|DERE
OG0002362	LOC108015014|XP_036678595.1|DSUZ	LOC6541819|XP_015014831.1|DERE
OG0002363	LOC108021462|XP_016945684.1|DSUZ	LOC6542663|XP_001970133.1|DERE
OG0002364	LOC108015745|XP_016937773.1|DSUZ	LOC6542564|XP_026834141.1|DERE
OG0002365	LOC108006227|XP_016925158.1|DSUZ	LOC6543435|XP_001970137.1|DERE
OG0002366	LOC108009436|XP_016929266.1|DSUZ	LOC6540799|XP_026834658.1|DERE, LOC113564229|XP_026835615.1|DERE
OG0002367	LOC108021432|XP_016945637.1|DSUZ	LOC6541375|XP_001968359.1|DERE
OG0002368	LOC108014608|XP_016936261.1|DSUZ	LOC6543433|XP_001969505.1|DERE
OG0002369	LOC108013727|XP_016935160.1|DSUZ	LOC6550454|XP_001977831.1|DERE
OG0002370	LOC108009163|XP_016928769.2|DSUZ	LOC6540903|XP_001969550.2|DERE
OG0002371	LOC108018683|XP_016941748.2|DSUZ	LOC6540913|XP_001969553.1|DERE
OG0002372	LOC108020739|XP_016944607.1|DSUZ	LOC6541979|XP_001968648.2|DERE
OG0002373	LOC108014671|XP_016936330.1|DSUZ	LOC6547231|XP_026835758.1|DERE
OG0002374	LOC108014579|XP_036673371.1|DSUZ	LOC6554269|XP_015008964.1|DERE
OG0002375	LOC108016095|XP_016938182.2|DSUZ	LOC6553434|XP_001979240.2|DERE
OG0002376	LOC108011706|XP_016932409.1|DSUZ	LOC6542481|XP_026835490.1|DERE
OG0002377	LOC108016265|XP_036675171.1|DSUZ	LOC6552404|XP_001978930.1|DERE
OG0002378	LOC108011266|XP_016931863.1|DSUZ	LOC6545022|XP_001972612.1|DERE
OG0002379	LOC108021687|XP_016946004.1|DSUZ	LOC6547577|XP_001976216.1|DERE
OG0002380	LOC108004565|XP_016922990.2|DSUZ	LOC6551334|XP_015011358.1|DERE
OG0002381	LOC108008470|XP_016927815.1|DSUZ	LOC6549596|XP_001975664.1|DERE
OG0002382	LOC108015274|XP_016937128.1|DSUZ	LOC6549685|XP_026837436.1|DERE
OG0002383	LOC108013450|XP_016934815.1|DSUZ	LOC6545853|XP_026833559.1|DERE
OG0002384	LOC108016748|XP_036676311.1|DSUZ	LOC6555622|XP_026837410.1|DERE
OG0002385	LOC108020387|XP_016944140.1|DSUZ	LOC6555812|XP_026839219.1|DERE
OG0002386	LOC108015569|XP_036672606.1|DSUZ	LOC6553937|XP_026839885.1|DERE
OG0002387	LOC108011028|XP_016931550.2|DSUZ	LOC6554612|XP_026836547.1|DERE
OG0002388	LOC108004924|XP_016923509.2|DSUZ	LOC6553114|XP_015010174.1|DERE
OG0002389	LOC108015832|XP_016937889.1|DSUZ	LOC6554240|XP_001982149.1|DERE
OG0002390	LOC108005986|XP_016924919.1|DSUZ	LOC6542093|XP_001969934.1|DERE
OG0002391	LOC108009821|XP_016929994.1|DSUZ	LOC6548139|XP_001975231.1|DERE
OG0002392	LOC108014455|XP_036671678.1|DSUZ	LOC6544267|XP_015013840.1|DERE
OG0002393	LOC108005643|XP_016924446.2|DSUZ	LOC6544230|XP_001973046.2|DERE
OG0002394	LOC108012108|XP_016932876.1|DSUZ	LOC6554671|XP_015009264.1|DERE
OG0002395	LOC108011178|XP_036674378.1|DSUZ	LOC6551900|XP_001980615.1|DERE
OG0002396	LOC108017980|XP_016940806.1|DSUZ	LOC6546768|XP_015011690.1|DERE
OG0002397	LOC108011935|XP_016932672.1|DSUZ	LOC6541662|XP_001970817.2|DERE
OG0002398	LOC108016760|XP_016939001.1|DSUZ	LOC6549892|XP_001977369.1|DERE
OG0002399	LOC108010973|XP_036669887.1|DSUZ	LOC6542773|XP_001970784.2|DERE
OG0002400	LOC108010325|XP_016930737.1|DSUZ	LOC6548187|XP_001975209.2|DERE
OG0002401	LOC108020365|XP_016944074.1|DSUZ	LOC6555874|XP_026838994.1|DERE
OG0002402	LOC108014840|XP_036673534.1|DSUZ	LOC6553260|XP_015009841.1|DERE
OG0002403	LOC108014805|XP_036673559.1|DSUZ	LOC6553261|XP_001980151.1|DERE
OG0002404	LOC108020185|XP_016943781.1|DSUZ, LOC108020184|XP_036678489.1|DSUZ	LOC6552015|XP_001978780.1|DERE
OG0002405	LOC108011252|XP_036675168.1|DSUZ	LOC6552398|XP_001978924.1|DERE
OG0002406	LOC108014334|XP_016935900.2|DSUZ	LOC6545268|XP_001973266.1|DERE
OG0002407	LOC108010829|XP_016931281.2|DSUZ	LOC6554296|XP_026833636.1|DERE
OG0002408	LOC108016237|XP_036674870.1|DSUZ	LOC6552206|XP_001978936.1|DERE
OG0002409	LOC108013320|XP_016934601.1|DSUZ	LOC6545875|XP_026833674.1|DERE
OG0002410	LOC108015573|XP_036672695.1|DSUZ	LOC6554101|XP_026839706.1|DERE
OG0002411	LOC108011553|XP_016932208.1|DSUZ	LOC6552462|XP_001980880.1|DERE
OG0002412	LOC108011730|XP_016932440.2|DSUZ, LOC108007414|XP_036677430.1|DSUZ	LOC26526330|XP_015015490.1|DERE
OG0002413	LOC108015003|XP_016936719.1|DSUZ, LOC108006721|XP_016925753.2|DSUZ	LOC6551529|XP_026837950.1|DERE
OG0002414	LOC108013318|XP_016934599.1|DSUZ	LOC6545581|XP_001971115.1|DERE
OG0002415	LOC108019289|XP_036673766.1|DSUZ, LOC108017426|XP_016939944.2|DSUZ	LOC6553795|XP_015010086.1|DERE
OG0002416	LOC108020424|XP_016944221.1|DSUZ	LOC6555817|XP_026839129.1|DERE
OG0002417	LOC108013674|XP_016935085.1|DSUZ	LOC6542741|XP_001968127.1|DERE
OG0002418	LOC108017039|XP_036677581.1|DSUZ, LOC108017041|XP_036677597.1|DSUZ	LOC26527103|XP_026839306.1|DERE
OG0002419	LOC108016943|XP_016939362.1|DSUZ	LOC6551006|XP_001976874.1|DERE
OG0002420	LOC118877434|XP_036672127.1|DSUZ	LOC6546047|XP_026833759.1|DERE
OG0002421	LOC108005707|XP_016924523.2|DSUZ	LOC6554833|XP_001981989.1|DERE
OG0002422	LOC108015864|XP_036672720.1|DSUZ, LOC108016356|XP_036675059.1|DSUZ	LOC6553461|XP_001979258.1|DERE
OG0002423	LOC108013934|XP_016935433.2|DSUZ	LOC6543852|XP_001972353.2|DERE
OG0002424	LOC108020427|XP_016944228.1|DSUZ	LOC6555878|XP_001982755.1|DERE
OG0002425	LOC108019152|XP_016942391.1|DSUZ	LOC6550662|XP_001978070.1|DERE
OG0002426	LOC108012878|XP_016933857.1|DSUZ	LOC6545122|XP_001971068.1|DERE
OG0002427	LOC108020431|XP_016944241.1|DSUZ	LOC6555873|XP_001982750.1|DERE
OG0002428	LOC108015278|XP_016937135.1|DSUZ	LOC6550421|XP_001977806.2|DERE
OG0002429	LOC108012968|XP_036672302.1|DSUZ	LOC6546285|XP_015013471.1|DERE
OG0002430	LOC108018188|XP_016941182.1|DSUZ	LOC6543222|XP_001970642.1|DERE
OG0002431	LOC108010256|XP_016930602.1|DSUZ	LOC6547652|XP_001974810.1|DERE
OG0002432	LOC108016612|XP_016938792.1|DSUZ	LOC6551281|XP_001976900.2|DERE
OG0002433	LOC108014146|XP_036672762.1|DSUZ	LOC6553895|XP_001979568.1|DERE
OG0002434	LOC108017488|XP_016940024.1|DSUZ	LOC6552125|XP_001980786.1|DERE
OG0002435	LOC108018860|XP_036675797.1|DSUZ	LOC6551388|XP_026838540.1|DERE
OG0002436	LOC108018097|XP_016940996.1|DSUZ	LOC6549514|XP_001975696.1|DERE
OG0002437	LOC108019824|XP_016943330.1|DSUZ	LOC6549509|XP_001975731.3|DERE
OG0002438	LOC108016855|XP_016939208.1|DSUZ	LOC6555719|XP_015008744.1|DERE
OG0002439	LOC108018579|XP_036678264.1|DSUZ, LOC108020538|XP_036678261.1|DSUZ	LOC6543519|XP_026834752.1|DERE
OG0002440	LOC108010485|XP_036670590.1|DSUZ	LOC6546357|XP_001972889.1|DERE
OG0002441	LOC108009739|XP_016929811.2|DSUZ	LOC6541189|XP_026834348.1|DERE
OG0002442	LOC108009185|XP_016928826.1|DSUZ	LOC6546742|XP_001974535.2|DERE
OG0002443	LOC108009451|XP_036668982.1|DSUZ	LOC6547211|XP_015012542.1|DERE
OG0002444	LOC108009607|XP_016929579.1|DSUZ	LOC6548327|XP_026835849.1|DERE
OG0002445	LOC108019775|XP_016943240.1|DSUZ	LOC6549156|XP_001975716.1|DERE
OG0002446	LOC108009531|XP_016929456.1|DSUZ	LOC6549074|XP_001975593.1|DERE
OG0002447	LOC108020273|XP_016943885.1|DSUZ	LOC6545381|XP_001972588.2|DERE
OG0002448	LOC108008310|XP_016927617.1|DSUZ	LOC6548185|XP_001975094.1|DERE
OG0002449	LOC108008519|XP_016927878.1|DSUZ	LOC6548340|XP_001975296.1|DERE
OG0002450	LOC108018754|XP_016941820.2|DSUZ	LOC6551972|XP_001980657.1|DERE
OG0002451	LOC108017954|XP_016940711.1|DSUZ	LOC6542376|XP_001970402.1|DERE
OG0002452	LOC108008537|XP_016927896.1|DSUZ	LOC6548473|XP_001975192.1|DERE
OG0002453	LOC108010041|XP_016930339.1|DSUZ	LOC6548472|XP_001975191.1|DERE
OG0002454	LOC108013482|XP_016934854.1|DSUZ	LOC6545226|XP_015013606.1|DERE
OG0002455	LOC108013481|XP_016934853.1|DSUZ	LOC6545200|XP_001971061.1|DERE
OG0002456	LOC108008655|XP_016928029.1|DSUZ	LOC113564333|XP_026836793.1|DERE
OG0002457	LOC108018007|XP_016940849.1|DSUZ	LOC6541573|XP_015014725.1|DERE
OG0002458	LOC108005945|XP_016924860.1|DSUZ	LOC6541727|XP_001969985.1|DERE
OG0002459	LOC108019739|XP_016943160.1|DSUZ	LOC6549546|XP_001975752.1|DERE
OG0002460	LOC108008143|XP_036669438.1|DSUZ	LOC6547778|XP_001976573.1|DERE
OG0002461	LOC108010235|XP_016930577.1|DSUZ	LOC6548231|XP_001975263.1|DERE
OG0002462	LOC108017735|XP_036669759.1|DSUZ	LOC6547098|XP_015012166.1|DERE
OG0002463	LOC108008308|XP_016927614.1|DSUZ	LOC6548399|XP_001976531.2|DERE
OG0002464	LOC108009188|XP_016928828.1|DSUZ	LOC6546739|XP_001974532.1|DERE
OG0002465	LOC118878884|XP_036677786.1|DSUZ, LOC108010723|XP_016931138.1|DSUZ	LOC6541971|XP_001970787.1|DERE
OG0002466	LOC108020398|XP_016944166.1|DSUZ	LOC6555860|XP_026839368.1|DERE, LOC113563688|XP_026839119.1|DERE
OG0002467	LOC108016083|XP_036671795.1|DSUZ	LOC6544505|XP_001971993.1|DERE
OG0002468	LOC108017370|XP_036671733.1|DSUZ	LOC6545285|XP_001972628.3|DERE
OG0002469	LOC108011628|XP_036673643.1|DSUZ	LOC6552069|XP_026836099.1|DERE
OG0002470	LOC108017820|XP_016940459.1|DSUZ	LOC6542926|XP_001970395.1|DERE
OG0002471	LOC108008348|XP_016927666.1|DSUZ	LOC6541425|XP_015015027.1|DERE
OG0002472	LOC108009800|XP_016929953.1|DSUZ	LOC6546849|XP_001975951.1|DERE
OG0002473	LOC108010207|XP_016930540.1|DSUZ	LOC6546959|XP_001976028.1|DERE
OG0002474	LOC108005671|XP_036670413.1|DSUZ	LOC6544111|XP_015014038.1|DERE
OG0002475	LOC108016485|XP_016938639.1|DSUZ	LOC6555466|XP_001981224.1|DERE
OG0002476	LOC108008498|XP_016927852.1|DSUZ	LOC6546680|XP_001974507.1|DERE
OG0002477	LOC108017835|XP_016940477.1|DSUZ	LOC6547266|XP_001974872.1|DERE
OG0002478	LOC108017849|XP_016940492.1|DSUZ	LOC6547200|XP_001974786.3|DERE
OG0002479	LOC108010106|XP_016930416.1|DSUZ	LOC6549369|XP_001975679.1|DERE
OG0002480	LOC108014330|XP_036678295.1|DSUZ	LOC6541861|XP_026838602.1|DERE
OG0002481	LOC108016780|XP_016939036.1|DSUZ	LOC6555710|XP_001982554.1|DERE
OG0002482	LOC108019690|XP_016943071.1|DSUZ	LOC6549602|XP_001975735.3|DERE
OG0002483	LOC108010108|XP_016930418.1|DSUZ	LOC6548206|XP_001976485.1|DERE
OG0002484	LOC108009080|XP_016928621.1|DSUZ	LOC6546705|XP_001974521.1|DERE
OG0002485	LOC108019810|XP_016943308.1|DSUZ	LOC6541017|XP_026835341.1|DERE
OG0002486	LOC108004815|XP_016923374.1|DSUZ	LOC6545797|XP_001973425.1|DERE
OG0002487	LOC108005649|XP_016924449.1|DSUZ	LOC6548515|XP_026838654.1|DERE
OG0002488	LOC108010132|XP_016930449.1|DSUZ	LOC6548107|XP_001975148.1|DERE
OG0002489	LOC108020437|XP_036671133.1|DSUZ, LOC118877513|XP_036672440.1|DSUZ	LOC6545256|XP_015012998.1|DERE
OG0002490	LOC108018073|XP_016940962.1|DSUZ	LOC6547269|XP_001974874.1|DERE
OG0002491	LOC108017620|XP_036670546.1|DSUZ	LOC6543926|XP_001973661.1|DERE
OG0002492	LOC108006181|XP_036669046.1|DSUZ	LOC6546999|XP_001974622.1|DERE
OG0002493	LOC108019718|XP_016943118.1|DSUZ	LOC6542561|XP_001970411.3|DERE
OG0002494	LOC118878154|XP_036675702.1|DSUZ, LOC108017453|XP_036674289.1|DSUZ	LOC6551987|XP_001980795.2|DERE
OG0002495	LOC108010019|XP_016930303.1|DSUZ	LOC6548993|XP_001975544.1|DERE
OG0002496	LOC108020691|XP_016944548.1|DSUZ	LOC6554456|XP_001981715.1|DERE
OG0002497	LOC108019369|XP_016942680.2|DSUZ	LOC6544748|XP_001973210.3|DERE
OG0002498	LOC108012547|XP_016933450.1|DSUZ	LOC6543728|XP_026832835.1|DERE
OG0002499	LOC108013307|XP_036670269.1|DSUZ	LOC6545069|XP_026833737.1|DERE
OG0002500	LOC108017467|XP_016939994.2|DSUZ	LOC6550388|XP_001977770.1|DERE, LOC6554179|XP_001981489.1|DERE
OG0002501	LOC108010250|XP_016930596.1|DSUZ	LOC113564100|XP_026834789.1|DERE, LOC6543503|XP_001968724.2|DERE
OG0002502	LOC108008825|XP_016928222.1|DSUZ	LOC6546865|XP_001976061.1|DERE
OG0002503	LOC118878543|XP_036677446.1|DSUZ	LOC113564613|XP_026838677.1|DERE
OG0002504	LOC108014514|XP_036671885.1|DSUZ	LOC6545013|XP_001972603.2|DERE
OG0002505	LOC108009238|XP_016928895.1|DSUZ	LOC6547926|XP_001975033.1|DERE
OG0002506	LOC108020499|XP_016944318.1|DSUZ	LOC6555167|XP_001982265.1|DERE
OG0002508	LOC108004829|XP_036676017.1|DSUZ	LOC6550236|XP_001977687.1|DERE
OG0002509	LOC108018198|XP_016941203.1|DSUZ	LOC6542249|XP_001970593.1|DERE
OG0002510	LOC108007881|XP_016927138.1|DSUZ	LOC6549965|XP_001978738.1|DERE
OG0002511	LOC108017548|XP_036674219.1|DSUZ, LOC118877545|XP_036672520.1|DSUZ	LOC6553614|XP_026831574.1|DERE
OG0002512	LOC108020357|XP_016944047.1|DSUZ	LOC6555814|XP_026839048.1|DERE
OG0002513	LOC108006956|XP_036674626.1|DSUZ	LOC6552278|XP_001980758.1|DERE
OG0002514	LOC108012361|XP_016933201.2|DSUZ	LOC6545540|XP_001971105.1|DERE
OG0002516	LOC108018846|XP_036674598.1|DSUZ	LOC6554573|XP_026834249.1|DERE
OG0002517	LOC108013673|XP_036676772.1|DSUZ	LOC6551126|XP_015010664.2|DERE
OG0002518	LOC108020295|XP_016943911.1|DSUZ, LOC118877726|XP_036673566.1|DSUZ	LOC6551860|XP_001979657.1|DERE
OG0002519	LOC108009241|XP_016928899.1|DSUZ	LOC6547815|XP_001975002.1|DERE
OG0002520	LOC108011111|XP_016931672.1|DSUZ	LOC6551193|XP_001977027.1|DERE
OG0002521	LOC108010457|XP_016930814.1|DSUZ	LOC6550136|XP_001977665.2|DERE
OG0002522	LOC108017509|XP_016940061.1|DSUZ, LOC108020283|XP_016943900.2|DSUZ	LOC6551854|XP_001979651.1|DERE
OG0002523	LOC108010765|XP_036675451.1|DSUZ	LOC6554855|XP_001981099.1|DERE
OG0002524	LOC108015307|XP_016937175.1|DSUZ	LOC6550944|XP_001976964.2|DERE
OG0002525	LOC108014459|XP_036671659.1|DSUZ	LOC6544278|XP_001971975.1|DERE
OG0002526	LOC108015730|XP_016937757.2|DSUZ, LOC108006435|XP_036673307.1|DSUZ	LOC6553034|XP_001980039.1|DERE
OG0002527	LOC108010545|XP_036674309.1|DSUZ	LOC6553522|XP_001979397.3|DERE
OG0002528	LOC108016844|XP_016939183.1|DSUZ	LOC6551687|XP_026838068.1|DERE
OG0002529	LOC118878586|XP_036677512.1|DSUZ, LOC108020243|XP_036673757.1|DSUZ	LOC6552509|XP_001979817.2|DERE
OG0002530	LOC108005636|XP_016924441.1|DSUZ	LOC6549087|XP_001974226.1|DERE
OG0002531	LOC108019502|XP_016942819.1|DSUZ	LOC6543453|XP_026834912.1|DERE
OG0002532	LOC108007326|XP_016926461.1|DSUZ	LOC6544879|XP_026833217.1|DERE
OG0002533	LOC108005085|XP_016923744.1|DSUZ	LOC6549694|XP_026837634.1|DERE
OG0002534	LOC108008474|XP_016927818.1|DSUZ	LOC6546939|XP_001976048.1|DERE
OG0002535	LOC108016341|XP_036672125.1|DSUZ, LOC108020722|XP_016944580.2|DSUZ	LOC6545355|XP_001973295.1|DERE
OG0002536	LOC108014316|XP_016935876.1|DSUZ	LOC26526242|XP_015009370.1|DERE
OG0002537	LOC108009132|XP_016928725.1|DSUZ	LOC6548412|XP_001976523.2|DERE
OG0002539	LOC108009729|XP_016929801.1|DSUZ	LOC6548405|XP_001976671.1|DERE
OG0002540	LOC108006418|XP_016925432.2|DSUZ	LOC6553038|XP_001980043.1|DERE
OG0002541	LOC108016520|XP_036676492.1|DSUZ	LOC6550206|XP_001977562.1|DERE
OG0002542	LOC108015386|XP_016937293.1|DSUZ	LOC6550462|XP_001977789.1|DERE
OG0002543	LOC108005124|XP_036677017.1|DSUZ	LOC6551037|XP_001978304.1|DERE
OG0002544	LOC108020493|XP_016944313.1|DSUZ	LOC6555258|XP_001982299.3|DERE
OG0002545	LOC108016622|XP_016938806.1|DSUZ	LOC6555636|XP_001982520.1|DERE
OG0002547	LOC108021825|XP_016946118.1|DSUZ	LOC6551329|XP_001978419.1|DERE
OG0002548	LOC108006263|XP_036676529.1|DSUZ	LOC6551303|XP_001978402.1|DERE
OG0002549	LOC108005393|XP_016924144.1|DSUZ	LOC6550051|XP_001977517.1|DERE
OG0002550	LOC108013711|XP_016935135.1|DSUZ	LOC6550863|XP_026837480.1|DERE
OG0002551	LOC108010819|XP_016931255.1|DSUZ	LOC6554201|XP_001981037.1|DERE
OG0002552	LOC108009605|XP_016929582.1|DSUZ	LOC6548806|XP_001974086.1|DERE
OG0002553	LOC108005092|XP_016923754.1|DSUZ	LOC6549695|XP_026837631.1|DERE
OG0002554	LOC108019969|XP_016943541.2|DSUZ, LOC108015237|XP_016937072.1|DSUZ	LOC6551247|XP_001978435.1|DERE
OG0002555	LOC108011170|XP_016931748.1|DSUZ	LOC6550838|XP_001977003.1|DERE
OG0002556	LOC108020261|XP_016943873.1|DSUZ, LOC118879697|XP_036678487.1|DSUZ	LOC6543472|XP_001969503.1|DERE
OG0002557	LOC108005402|XP_016924155.1|DSUZ	LOC6550834|XP_001978276.1|DERE
OG0002558	LOC108007852|XP_016927104.2|DSUZ	LOC6554337|XP_001982101.1|DERE
OG0002559	LOC108006921|XP_036678304.1|DSUZ	LOC6541859|XP_015014681.1|DERE
OG0002560	LOC108020318|XP_016943939.1|DSUZ, LOC118877867|XP_036674085.1|DSUZ	LOC6553463|XP_026839578.1|DERE
OG0002561	LOC108017562|XP_036672524.1|DSUZ	LOC6553804|XP_001979561.3|DERE
OG0002562	LOC108016659|XP_016938857.1|DSUZ	LOC6551366|XP_026838855.1|DERE
OG0002563	LOC108005441|XP_036677222.1|DSUZ	LOC6550081|XP_026838371.1|DERE
OG0002564	LOC108017226|XP_016939712.2|DSUZ	LOC6555350|XP_001981200.1|DERE
OG0002565	LOC108005727|XP_036673026.1|DSUZ	LOC6552416|XP_001980861.1|DERE
OG0002566	LOC108020288|XP_036677886.1|DSUZ, LOC108018599|XP_036673514.1|DSUZ	LOC6551859|XP_001979656.3|DERE
OG0002567	LOC108011165|XP_016931741.1|DSUZ	LOC6551194|XP_026838835.1|DERE
OG0002568	LOC108007947|XP_016927206.2|DSUZ	LOC6552676|XP_001980915.1|DERE
OG0002569	LOC108005796|XP_016924615.1|DSUZ	LOC6544549|XP_001973471.1|DERE
OG0002570	LOC108015975|XP_036677896.1|DSUZ	LOC6551817|XP_001979624.1|DERE
OG0002571	LOC108015972|XP_036677899.1|DSUZ	LOC6551819|XP_001979626.2|DERE
OG0002572	LOC108018769|XP_016941838.1|DSUZ	LOC6547516|XP_001974853.1|DERE
OG0002573	LOC108017515|XP_016940072.2|DSUZ	LOC6551842|XP_001979639.1|DERE
OG0002574	LOC108017518|XP_036673568.1|DSUZ, LOC108020286|XP_036677904.1|DSUZ	LOC6551856|XP_001979653.1|DERE
OG0002575	LOC108007364|XP_016926506.2|DSUZ	LOC6554052|XP_015010083.1|DERE
OG0002576	LOC108005656|XP_016924460.1|DSUZ	LOC6549988|XP_026837806.1|DERE
OG0002577	LOC108012579|XP_016933483.1|DSUZ	LOC6543616|XP_026832846.1|DERE
OG0002578	LOC108021578|XP_016945850.1|DSUZ	LOC6540659|XP_001968676.1|DERE
OG0002579	LOC108021450|XP_016945665.1|DSUZ	LOC6542315|XP_001969784.1|DERE
OG0002580	LOC108019607|XP_016942974.1|DSUZ	LOC6546672|XP_001975865.1|DERE
OG0002581	LOC108011899|XP_036674192.1|DSUZ	LOC6555309|XP_026831460.1|DERE
OG0002582	LOC108010602|XP_016930981.1|DSUZ	LOC6552314|XP_001980767.2|DERE
OG0002583	LOC108020545|XP_036673046.1|DSUZ	LOC6552041|XP_026831919.1|DERE
OG0002584	LOC108020453|XP_016944264.1|DSUZ, LOC118877342|XP_036671616.1|DSUZ	LOC6543556|XP_015014079.1|DERE
OG0002585	LOC118877343|XP_036671617.1|DSUZ, LOC108020454|XP_016944265.1|DSUZ	LOC6543555|XP_001973316.1|DERE
OG0002586	LOC108020125|XP_016943715.2|DSUZ	LOC6554072|XP_001979582.2|DERE
OG0002587	LOC108006108|XP_016925044.2|DSUZ	LOC6552791|XP_001981002.2|DERE
OG0002588	LOC108010565|XP_016930932.2|DSUZ	LOC6552274|XP_026831922.1|DERE
OG0002589	LOC108006374|XP_016925385.2|DSUZ	LOC6555239|XP_001981646.2|DERE
OG0002590	LOC108011149|XP_016931724.1|DSUZ	LOC6549670|XP_001977456.1|DERE
OG0002591	LOC108012158|XP_016932938.2|DSUZ	LOC6555141|XP_001981152.1|DERE
OG0002592	LOC108006660|XP_036673403.1|DSUZ	LOC6554446|XP_026839740.1|DERE
OG0002593	LOC108013863|XP_036673243.1|DSUZ	LOC6554451|XP_001981519.2|DERE
OG0002594	LOC108015935|XP_036674215.1|DSUZ	LOC6552842|XP_026839669.1|DERE
OG0002595	LOC108014138|XP_036672787.1|DSUZ	LOC6554070|XP_001979580.1|DERE
OG0002596	LOC108014904|XP_036674436.1|DSUZ, LOC118877578|XP_036672727.1|DSUZ	LOC6553535|XP_026837670.1|DERE
OG0002597	LOC108006767|XP_036675695.1|DSUZ, LOC118877974|XP_036674773.1|DSUZ	LOC6552106|XP_001980700.1|DERE
OG0002598	LOC108005593|XP_036673027.1|DSUZ	LOC6554896|XP_001982207.2|DERE
OG0002599	LOC108010603|XP_016930983.1|DSUZ	LOC6552315|XP_026839822.1|DERE
OG0002600	LOC108009515|XP_016929423.1|DSUZ	LOC6541688|XP_001969121.1|DERE
OG0002601	LOC108013845|XP_036672769.1|DSUZ, LOC118878049|XP_036675114.1|DSUZ	LOC6553626|XP_001979284.1|DERE
OG0002602	LOC108007633|XP_016926832.1|DSUZ	LOC6555426|XP_001981441.1|DERE
OG0002603	LOC108016473|XP_036675427.1|DSUZ	LOC6554225|XP_026832064.1|DERE
OG0002604	LOC108019301|XP_016942610.2|DSUZ	LOC6554226|XP_001981243.1|DERE
OG0002605	LOC118877583|XP_036672746.1|DSUZ	LOC6553640|XP_001980371.1|DERE
OG0002606	LOC118877607|XP_036672832.1|DSUZ, LOC108017542|XP_036674701.1|DSUZ	LOC6553424|XP_026835953.1|DERE
OG0002607	LOC118878083|XP_036675244.1|DSUZ, LOC108014879|XP_036672810.1|DSUZ	LOC6553575|XP_001979246.1|DERE
OG0002608	LOC108014839|XP_016936534.2|DSUZ	LOC6553315|XP_001980159.1|DERE
OG0002609	LOC108008420|XP_016927755.1|DSUZ	LOC6546778|XP_001976005.1|DERE
OG0002610	LOC108014430|XP_036672841.1|DSUZ	LOC6553422|XP_001979320.1|DERE
OG0002611	LOC108015857|XP_036673038.1|DSUZ	LOC6552305|XP_001980830.1|DERE
OG0002612	LOC108018299|XP_016941321.2|DSUZ	LOC6553774|XP_001979441.1|DERE
OG0002613	LOC108015766|XP_036673330.1|DSUZ	LOC6554350|XP_015009295.1|DERE
OG0002614	LOC108010887|XP_036675697.1|DSUZ	LOC6554203|XP_001981668.2|DERE
OG0002615	LOC108013211|XP_036670806.1|DSUZ	LOC6546291|XP_001971314.1|DERE
OG0002616	LOC108017383|XP_036673227.1|DSUZ	LOC6554358|XP_001981533.1|DERE
