Orthogroup	DSUZ.longest_only	SLEB.longest_only
OG0002694	LOC108009011|XP_016928471.1|DSUZ	LOC115620081|XP_030369123.1|SLEB
OG0002695	LOC108011459|XP_016932092.1|DSUZ	LOC115624977|XP_030375692.1|SLEB
OG0002696	LOC108005640|XP_016924443.2|DSUZ	LOC115628238|XP_030380111.1|SLEB
OG0002697	LOC108006842|XP_036670680.1|DSUZ	LOC115632381|XP_030385370.1|SLEB
OG0002698	LOC108007172|XP_016926284.1|DSUZ	LOC115632252|XP_030385178.1|SLEB
OG0002699	LOC108005785|XP_016924604.1|DSUZ	LOC115622904|XP_030372887.1|SLEB
OG0002700	LOC108014022|XP_036672245.1|DSUZ	LOC115623063|XP_030373102.1|SLEB
OG0002701	LOC108009630|XP_016929609.1|DSUZ	LOC115626011|XP_030377122.1|SLEB
OG0002702	LOC108009794|XP_016929944.1|DSUZ	LOC115630170|XP_030382613.1|SLEB
OG0002703	LOC108014605|XP_016936255.1|DSUZ	LOC115625894|XP_030376985.1|SLEB
OG0002704	LOC108017939|XP_016940652.1|DSUZ	LOC115620077|XP_030369102.1|SLEB
OG0002705	LOC108012297|XP_036670986.1|DSUZ	LOC115622911|XP_030372894.1|SLEB
OG0002706	LOC108009457|XP_016929314.1|DSUZ	LOC115627011|XP_030378395.1|SLEB
OG0002707	LOC108013201|XP_016934399.1|DSUZ	LOC115624553|XP_030375138.1|SLEB
OG0002708	LOC108010530|XP_016930896.2|DSUZ	LOC115632729|XP_030385834.1|SLEB
OG0002709	LOC108009365|XP_036669547.1|DSUZ	LOC115624634|XP_030375256.1|SLEB
OG0002710	LOC108009942|XP_016930176.1|DSUZ	LOC115624649|XP_030375290.1|SLEB
OG0002711	LOC108008190|XP_016927470.1|DSUZ	LOC115634671|XP_030388390.1|SLEB
OG0002712	LOC108010047|XP_016930346.1|DSUZ	LOC115621305|XP_030370782.1|SLEB
OG0002713	LOC108019869|XP_016943415.1|DSUZ	LOC115633673|XP_030386980.1|SLEB
OG0002714	LOC108009437|XP_016929262.1|DSUZ	LOC115620055|XP_030369048.1|SLEB
OG0002715	LOC108005190|XP_016923863.1|DSUZ	LOC115627225|XP_030378708.1|SLEB
OG0002716	LOC108008971|XP_016928394.1|DSUZ	LOC115634323|XP_030387841.1|SLEB
OG0002717	LOC108007037|XP_036673466.1|DSUZ, LOC118877624|XP_036672975.1|DSUZ	LOC115625205|XP_030376032.1|SLEB
OG0002718	LOC108015652|XP_036672243.1|DSUZ	LOC115622368|XP_030372145.1|SLEB
OG0002719	LOC108006646|XP_036674667.1|DSUZ	LOC115624025|XP_030374461.1|SLEB
OG0002720	LOC108014461|XP_016936072.1|DSUZ	LOC115622341|XP_030372113.1|SLEB
OG0002721	LOC108017938|XP_016940653.1|DSUZ	LOC115626153|XP_030377278.1|SLEB
OG0002722	LOC108008709|XP_016928094.1|DSUZ	LOC115633779|XP_030387116.1|SLEB
OG0002723	LOC108009913|XP_016930126.1|DSUZ	LOC115628698|XP_030380741.1|SLEB
OG0002724	LOC108011471|XP_036674021.1|DSUZ	LOC115625615|XP_030376612.1|SLEB
OG0002725	LOC108010677|XP_016931070.1|DSUZ	LOC115631325|XP_030383909.1|SLEB
OG0002726	LOC108013102|XP_016934237.1|DSUZ	LOC115622540|XP_030372364.1|SLEB
OG0002727	LOC108007164|XP_016926271.2|DSUZ	LOC115632848|XP_030385966.1|SLEB
OG0002728	LOC108019792|XP_016943277.1|DSUZ	LOC115634600|XP_030388309.1|SLEB
OG0002729	LOC108007733|XP_036670475.1|DSUZ	LOC115623176|XP_030373254.1|SLEB
OG0002730	LOC108019835|XP_036670109.1|DSUZ	LOC115620620|XP_030369808.1|SLEB
OG0002731	LOC108013040|XP_016934137.1|DSUZ	LOC115628244|XP_030380120.1|SLEB
OG0002732	LOC108009104|XP_016928660.1|DSUZ	LOC115625841|XP_030376907.1|SLEB
OG0002733	LOC108010079|XP_016930384.1|DSUZ	LOC115633829|XP_030387177.1|SLEB
OG0002734	LOC108020674|XP_016944531.1|DSUZ	LOC115634579|XP_030388271.1|SLEB
OG0002735	LOC108009743|XP_016929819.1|DSUZ	LOC115628509|XP_030380519.1|SLEB
OG0002736	LOC108009750|XP_016929842.1|DSUZ	LOC115634547|XP_030388220.1|SLEB
OG0002737	LOC108013528|XP_016934914.1|DSUZ	LOC115622914|XP_030372898.1|SLEB
OG0002738	LOC108011863|XP_016932593.2|DSUZ	LOC115628309|XP_030380223.1|SLEB
OG0002739	LOC118877338|XP_036671588.1|DSUZ	LOC115624718|XP_030375401.1|SLEB
OG0002740	LOC118877337|XP_036671587.1|DSUZ	LOC115624717|XP_030375400.1|SLEB
OG0002741	LOC108009550|XP_016929485.1|DSUZ	LOC115623499|XP_030373740.1|SLEB
OG0002742	LOC108010109|XP_016930419.1|DSUZ	LOC115624237|XP_030374720.1|SLEB
OG0002743	LOC108012612|XP_016933521.1|DSUZ	LOC115622360|XP_030372135.1|SLEB, LOC115622361|XP_030372136.1|SLEB
OG0002744	LOC108013176|XP_016934363.1|DSUZ	LOC115623242|XP_030373360.1|SLEB
OG0002745	LOC108013326|XP_016934612.1|DSUZ	LOC115632581|XP_030385662.1|SLEB
OG0002746	LOC108009200|XP_016928847.1|DSUZ	LOC115632894|XP_030386049.1|SLEB
OG0002747	LOC108014862|XP_016936567.1|DSUZ	LOC115620764|XP_030370024.1|SLEB
OG0002748	LOC108010111|XP_016930420.1|DSUZ	LOC115620023|XP_030368987.1|SLEB
OG0002749	LOC108009626|XP_036669114.1|DSUZ	LOC115633116|XP_030386405.1|SLEB
OG0002750	LOC108009417|XP_016929233.1|DSUZ	LOC115633641|XP_030386941.1|SLEB
OG0002751	LOC108019859|XP_016943391.1|DSUZ	LOC115620014|XP_030368975.1|SLEB
OG0002752	LOC108009892|XP_016930100.1|DSUZ	LOC115628625|XP_030380672.1|SLEB
OG0002753	LOC108010204|XP_016930536.1|DSUZ	LOC115634719|XP_030388463.1|SLEB
OG0002754	LOC108013045|XP_016934144.2|DSUZ	LOC115623155|XP_030373224.1|SLEB
OG0002755	LOC108018045|XP_016940923.1|DSUZ	LOC115629006|XP_030381158.1|SLEB
OG0002756	LOC108005892|XP_016924770.1|DSUZ	LOC115633049|XP_030386254.1|SLEB
OG0002757	LOC108012860|XP_036671336.1|DSUZ	LOC115632891|XP_030386033.1|SLEB, LOC115632754|XP_030385861.1|SLEB
OG0002758	LOC108009948|XP_016930183.1|DSUZ	LOC115631234|XP_030383806.1|SLEB
OG0002759	LOC108009499|XP_036669001.1|DSUZ	LOC115631035|XP_030383522.1|SLEB
OG0002760	LOC108009109|XP_016928668.1|DSUZ	LOC115629252|XP_030381533.1|SLEB
OG0002761	LOC108017877|XP_016940527.1|DSUZ	LOC115634429|XP_030387995.1|SLEB
OG0002762	LOC108018161|XP_036670085.1|DSUZ	LOC115623837|XP_030374243.1|SLEB
OG0002763	LOC108012869|XP_016933841.1|DSUZ	LOC115632395|XP_030385385.1|SLEB
OG0002764	LOC108020871|XP_036670605.1|DSUZ	LOC115632116|XP_030384974.1|SLEB
OG0002765	LOC108009522|XP_016929440.1|DSUZ	LOC115629741|XP_030382139.1|SLEB
OG0002766	LOC108009523|XP_016929442.1|DSUZ	LOC115634475|XP_030388067.1|SLEB
OG0002767	LOC108009370|XP_016929163.1|DSUZ	LOC115620468|XP_030369600.1|SLEB
OG0002768	LOC108017863|XP_016940509.1|DSUZ	LOC115625073|XP_030375825.1|SLEB
OG0002769	LOC108010082|XP_016930387.1|DSUZ	LOC115634277|XP_030387770.1|SLEB
OG0002770	LOC108021572|XP_016945843.1|DSUZ	LOC115631660|XP_030384335.1|SLEB
OG0002771	LOC108012254|XP_036670956.1|DSUZ	LOC115632703|XP_030385800.1|SLEB
OG0002772	LOC108013398|XP_016934740.1|DSUZ	LOC115632175|XP_030385067.1|SLEB
OG0002773	LOC108019923|XP_016943521.1|DSUZ	LOC115634018|XP_030387404.1|SLEB
OG0002774	LOC108008439|XP_016927777.1|DSUZ	LOC115633984|XP_030387365.1|SLEB
OG0002775	LOC108013545|XP_036671597.1|DSUZ	LOC115632788|XP_030385900.1|SLEB
OG0002776	LOC108013554|XP_016934955.1|DSUZ	LOC115622607|XP_030372465.1|SLEB
OG0002777	LOC108006682|XP_016925709.1|DSUZ	LOC115632562|XP_030385639.1|SLEB
OG0002778	LOC108006663|XP_016925690.2|DSUZ	LOC115632432|XP_030385435.1|SLEB
OG0002779	LOC108005909|XP_016924808.2|DSUZ	LOC115622448|XP_030372249.1|SLEB
OG0002780	LOC108017138|XP_016939605.2|DSUZ	LOC115625338|XP_030376223.1|SLEB
OG0002781	LOC108010176|XP_016930508.1|DSUZ	LOC115624822|XP_030375530.1|SLEB
OG0002782	LOC108010670|XP_016931060.2|DSUZ	LOC115623440|XP_030373651.1|SLEB
OG0002783	LOC108011865|XP_016932595.2|DSUZ	LOC115633042|XP_030386246.1|SLEB
OG0002784	LOC108009679|XP_016929704.1|DSUZ	LOC115634435|XP_030388002.1|SLEB
OG0002785	LOC108017608|XP_016940188.2|DSUZ	LOC115621060|XP_030370463.1|SLEB
OG0002786	LOC108005617|XP_036671148.1|DSUZ	LOC115632489|XP_030385526.1|SLEB
OG0002787	LOC108013427|XP_016934781.1|DSUZ	LOC115622602|XP_030372461.1|SLEB
OG0002788	LOC108013428|XP_016934782.1|DSUZ	LOC115622603|XP_030372462.1|SLEB
OG0002789	LOC108013303|XP_016934582.1|DSUZ	LOC115622690|XP_030372575.1|SLEB
OG0002790	LOC108014102|XP_016935616.2|DSUZ	LOC115622126|XP_030371838.1|SLEB
OG0002791	LOC108020734|XP_016944597.2|DSUZ	LOC115625546|XP_030376489.1|SLEB
OG0002792	LOC108018180|XP_016941169.1|DSUZ	LOC115634804|XP_030388574.1|SLEB
OG0002793	LOC108012973|XP_016934026.1|DSUZ	LOC115633019|XP_030386203.1|SLEB
OG0002794	LOC108011441|XP_016932061.2|DSUZ	LOC115624971|XP_030375681.1|SLEB
OG0002795	LOC108013396|XP_016934735.1|DSUZ	LOC115632250|XP_030385173.1|SLEB
OG0002796	LOC108011422|XP_016932036.1|DSUZ	LOC115622686|XP_030372571.1|SLEB
OG0002797	LOC108014090|XP_016935598.1|DSUZ	LOC115622128|XP_030371841.1|SLEB
OG0002798	LOC108020930|XP_016944844.1|DSUZ	LOC115630562|XP_030383036.1|SLEB
OG0002799	LOC108012877|XP_016933856.1|DSUZ	LOC115623078|XP_030373138.1|SLEB
OG0002800	LOC108005638|XP_036670461.1|DSUZ	LOC115632298|XP_030385257.1|SLEB
OG0002801	LOC108009484|XP_016929365.1|DSUZ	LOC115626430|XP_030377667.1|SLEB
OG0002802	LOC108009267|XP_016928960.1|DSUZ	LOC115633569|XP_030386887.1|SLEB
OG0002803	LOC108021219|XP_016945307.1|DSUZ	LOC115631586|XP_030384246.1|SLEB
OG0002804	LOC108010098|XP_016930408.1|DSUZ	LOC115622681|XP_030372565.1|SLEB
OG0002805	LOC108019664|XP_016943044.1|DSUZ	LOC115634735|XP_030388481.1|SLEB
OG0002806	LOC108020741|XP_016944605.1|DSUZ	LOC115633809|XP_030387154.1|SLEB
OG0002807	LOC108009196|XP_016928843.1|DSUZ	LOC115628788|XP_030380865.1|SLEB
OG0002808	LOC108009899|XP_016930110.1|DSUZ	LOC115620022|XP_030368986.1|SLEB
OG0002809	LOC108012704|XP_016933620.1|DSUZ	LOC115632914|XP_030386064.1|SLEB, LOC115626912|XP_030378283.1|SLEB
OG0002810	LOC108012888|XP_016933876.1|DSUZ	LOC115633047|XP_030386251.1|SLEB
OG0002811	LOC108012362|XP_016933203.2|DSUZ	LOC115622202|XP_030371957.1|SLEB
OG0002812	LOC108009052|XP_016928545.1|DSUZ	LOC115623212|XP_030373341.1|SLEB
OG0002813	LOC108018022|XP_016940875.1|DSUZ	LOC115621320|XP_030370802.1|SLEB
OG0002814	LOC108009063|XP_016928561.1|DSUZ	LOC115634305|XP_030387819.1|SLEB
OG0002815	LOC108009922|XP_016930138.1|DSUZ	LOC115632317|XP_030385284.1|SLEB
OG0002816	LOC108019613|XP_016942982.1|DSUZ	LOC115628919|XP_030381044.1|SLEB
OG0002817	LOC108019965|XP_016943539.1|DSUZ	LOC115630305|XP_030382706.1|SLEB
OG0002818	LOC108009318|XP_016929075.1|DSUZ	LOC115629344|XP_030381656.1|SLEB
OG0002819	LOC108013085|XP_016934198.1|DSUZ	LOC115622130|XP_030371843.1|SLEB
OG0002820	LOC108013448|XP_016934813.1|DSUZ	LOC115622347|XP_030372120.1|SLEB
OG0002821	LOC118877253|XP_036670855.1|DSUZ	LOC115624673|XP_030375330.1|SLEB
OG0002822	LOC108008345|XP_016927661.1|DSUZ	LOC115629519|XP_030381861.1|SLEB
OG0002823	LOC108009538|XP_016929467.1|DSUZ	LOC115627549|XP_030379127.1|SLEB
OG0002824	LOC108010226|XP_016930558.1|DSUZ	LOC115629571|XP_030381926.1|SLEB
OG0002825	LOC118877503|XP_036672427.1|DSUZ, LOC108007422|XP_016926566.2|DSUZ	LOC115622136|XP_030371854.1|SLEB
OG0002826	LOC108009674|XP_016929696.1|DSUZ	LOC115619991|XP_030368924.1|SLEB
OG0002827	LOC108020383|XP_016944129.1|DSUZ	LOC115627747|XP_030379385.1|SLEB
OG0002828	LOC108008132|XP_036669073.1|DSUZ	LOC115623590|XP_030373855.1|SLEB
OG0002829	LOC108010158|XP_016930484.1|DSUZ	LOC115622613|XP_030372477.1|SLEB
OG0002830	LOC108009353|XP_016929140.1|DSUZ	LOC115622781|XP_030372703.1|SLEB
OG0002831	LOC108021449|XP_036678681.1|DSUZ, LOC108012202|XP_036678680.1|DSUZ	LOC115628617|XP_030380661.1|SLEB
OG0002832	LOC108007877|XP_036671147.1|DSUZ	LOC115626365|XP_030377576.1|SLEB
OG0002833	LOC108009839|XP_016930016.1|DSUZ	LOC115620038|XP_030369012.1|SLEB
OG0002834	LOC108009471|XP_016929339.1|DSUZ	LOC115628149|XP_030379979.1|SLEB
OG0002835	LOC108009759|XP_016929872.1|DSUZ	LOC115629725|XP_030382117.1|SLEB
OG0002836	LOC108009506|XP_016929397.1|DSUZ	LOC115621767|XP_030371369.1|SLEB
OG0002837	LOC108017992|XP_036669897.1|DSUZ	LOC115620033|XP_030368999.1|SLEB
OG0002838	LOC108008323|XP_016927631.1|DSUZ	LOC115633657|XP_030386962.1|SLEB
OG0002839	LOC108009842|XP_016930023.1|DSUZ	LOC115627728|XP_030379349.1|SLEB
OG0002840	LOC108021193|XP_016945270.1|DSUZ	LOC115626367|XP_030377581.1|SLEB
OG0002841	LOC108004882|XP_016923458.1|DSUZ	LOC115631354|XP_030383931.1|SLEB
OG0002842	LOC108018270|XP_016941284.1|DSUZ	LOC115626315|XP_030377509.1|SLEB
OG0002843	LOC108009686|XP_016929718.1|DSUZ	LOC115620010|XP_030368971.1|SLEB
OG0002844	LOC108005673|XP_016924484.2|DSUZ	LOC115622483|XP_030372287.1|SLEB
OG0002845	LOC108021014|XP_016944982.1|DSUZ	LOC115630930|XP_030383357.1|SLEB
OG0002846	LOC108009446|XP_016929288.1|DSUZ	LOC115620040|XP_030369017.1|SLEB
OG0002847	LOC108021012|XP_016944980.1|DSUZ	LOC115631425|XP_030384014.1|SLEB
OG0002848	LOC108021174|XP_016945245.1|DSUZ	LOC115631324|XP_030383904.1|SLEB
OG0002849	LOC108011909|XP_016932649.2|DSUZ	LOC115626626|XP_030377889.1|SLEB
OG0002850	LOC108021278|XP_016945409.1|DSUZ	LOC115626199|XP_030377342.1|SLEB
OG0002851	LOC108021282|XP_036668695.1|DSUZ	LOC115632010|XP_030384800.1|SLEB
OG0002852	LOC108010284|XP_016930642.1|DSUZ	LOC115624022|XP_030374462.1|SLEB
OG0002853	LOC108021430|XP_016945634.1|DSUZ	LOC115625751|XP_030376767.1|SLEB
OG0002854	LOC108020923|XP_016944835.1|DSUZ	LOC115631444|XP_030384047.1|SLEB
OG0002855	LOC108015252|XP_016937134.2|DSUZ	LOC115625994|XP_030377098.1|SLEB
OG0002856	LOC108019258|XP_016942549.1|DSUZ	LOC115629049|XP_030381210.1|SLEB
OG0002857	LOC108015473|XP_016937396.2|DSUZ	LOC115628974|XP_030381112.1|SLEB
OG0002858	LOC108016483|XP_016938638.1|DSUZ	LOC115630801|XP_030383322.1|SLEB
OG0002859	LOC108016573|XP_016938739.1|DSUZ	LOC115630428|XP_030382843.1|SLEB
OG0002860	LOC108017526|XP_016940091.1|DSUZ	LOC115626287|XP_030377471.1|SLEB
OG0002861	LOC108021279|XP_016945407.1|DSUZ	LOC115632042|XP_030384871.1|SLEB
OG0002862	LOC108021259|XP_016945371.1|DSUZ	LOC115630529|XP_030382992.1|SLEB
OG0002863	LOC108021506|XP_016945748.1|DSUZ	LOC115631063|XP_030383562.1|SLEB, LOC115622099|XP_030371799.1|SLEB
OG0002864	LOC108021507|XP_016945749.1|DSUZ	LOC115631064|XP_030383563.1|SLEB, LOC115622100|XP_030371800.1|SLEB
OG0002865	LOC108017802|XP_016940437.1|DSUZ	LOC115632088|XP_030384918.1|SLEB
OG0002866	LOC108012848|XP_016933802.1|DSUZ	LOC115622218|XP_030371975.1|SLEB
OG0002867	LOC108021728|XP_016946055.1|DSUZ	LOC115626086|XP_030377199.1|SLEB
OG0002868	LOC108021146|XP_016945206.1|DSUZ	LOC115632006|XP_030384794.1|SLEB
OG0002869	LOC108021470|XP_016945697.1|DSUZ	LOC115631043|XP_030383534.1|SLEB
OG0002871	LOC108007766|XP_016927014.1|DSUZ	LOC115625660|XP_030376650.1|SLEB
OG0002872	LOC108015667|XP_016937668.1|DSUZ	LOC115626059|XP_030377171.1|SLEB
OG0002873	LOC108008141|XP_016927423.1|DSUZ	LOC115629021|XP_030381177.1|SLEB
OG0002874	LOC108009756|XP_016929866.1|DSUZ	LOC115626487|XP_030377731.1|SLEB
OG0002875	LOC108009038|XP_016928512.1|DSUZ	LOC115626595|XP_030377838.1|SLEB
OG0002876	LOC108016873|XP_016939243.2|DSUZ, LOC108017727|XP_016940326.1|DSUZ	LOC115628708|XP_030380762.1|SLEB
OG0002877	LOC108013905|XP_016935402.1|DSUZ	LOC115631317|XP_030383892.1|SLEB
OG0002878	LOC108021308|XP_036675431.1|DSUZ	LOC115631421|XP_030384006.1|SLEB
OG0002879	LOC108020051|XP_016943637.1|DSUZ	LOC115628373|XP_030380311.1|SLEB
OG0002880	LOC108015368|XP_016937274.1|DSUZ	LOC115627017|XP_030378402.1|SLEB
OG0002881	LOC108021624|XP_016945922.1|DSUZ	LOC115631069|XP_030383575.1|SLEB
OG0002882	LOC108008475|XP_016927819.1|DSUZ	LOC115632488|XP_030385529.1|SLEB
OG0002883	LOC108021093|XP_016945106.1|DSUZ	LOC115630987|XP_030383429.1|SLEB
OG0002884	LOC108005517|XP_016924304.1|DSUZ	LOC115630581|XP_030383059.1|SLEB
OG0002885	LOC108012524|XP_016933427.1|DSUZ	LOC115632406|XP_030385401.1|SLEB
OG0002886	LOC108021097|XP_016945112.1|DSUZ	LOC115631082|XP_030383589.1|SLEB
OG0002887	LOC108021098|XP_016945113.1|DSUZ	LOC115631083|XP_030383590.1|SLEB
OG0002888	LOC108021514|XP_036669497.1|DSUZ	LOC115625835|XP_030376890.1|SLEB
OG0002889	LOC108006819|XP_036671803.1|DSUZ	LOC115632374|XP_030385354.1|SLEB
OG0002890	LOC108021395|XP_016945583.1|DSUZ	LOC115628977|XP_030381116.1|SLEB
OG0002891	LOC108021640|XP_016945937.1|DSUZ	LOC115625926|XP_030377023.1|SLEB
OG0002892	LOC108011393|XP_016932006.1|DSUZ	LOC115630949|XP_030383378.1|SLEB
OG0002893	LOC108020945|XP_036671204.1|DSUZ	LOC115630668|XP_030383171.1|SLEB
OG0002894	LOC108012990|XP_016934049.1|DSUZ	LOC115632316|XP_030385277.1|SLEB
OG0002895	LOC108008303|XP_016927609.1|DSUZ	LOC115634787|XP_030388555.1|SLEB
OG0002896	LOC108021374|XP_016945553.1|DSUZ	LOC115625814|XP_030376858.1|SLEB
OG0002897	LOC108021272|XP_016945393.1|DSUZ	LOC115629064|XP_030381240.1|SLEB
OG0002898	LOC108021194|XP_016945273.1|DSUZ	LOC115628499|XP_030380497.1|SLEB
OG0002899	LOC108004977|XP_016923584.1|DSUZ	LOC115628555|XP_030380577.1|SLEB
OG0002900	LOC108004970|XP_036669265.1|DSUZ	LOC115628602|XP_030380646.1|SLEB
OG0002901	LOC108015232|XP_016937068.1|DSUZ	LOC115631210|XP_030383775.1|SLEB
OG0002902	LOC108015241|XP_016937080.1|DSUZ	LOC115631195|XP_030383746.1|SLEB
OG0002903	LOC108020935|XP_016944855.1|DSUZ	LOC115626412|XP_030377639.1|SLEB
OG0002904	LOC108007274|XP_036672147.1|DSUZ	LOC115624592|XP_030375190.1|SLEB
OG0002905	LOC108021734|XP_016946064.1|DSUZ	LOC115625790|XP_030376824.1|SLEB
OG0002906	LOC108013177|XP_016934369.1|DSUZ	LOC115626090|XP_030377203.1|SLEB
OG0002907	LOC108020725|XP_016944587.1|DSUZ	LOC115626134|XP_030377251.1|SLEB
OG0002908	LOC108008901|XP_016928295.1|DSUZ	LOC115625632|XP_030376658.1|SLEB
OG0002909	LOC108018140|XP_016941086.1|DSUZ	LOC115633630|XP_030386927.1|SLEB
OG0002910	LOC108021088|XP_016945099.1|DSUZ	LOC115630572|XP_030383049.1|SLEB
OG0002911	LOC108009961|XP_016930210.1|DSUZ	LOC115624249|XP_030374732.1|SLEB
OG0002912	LOC108015056|XP_016936785.1|DSUZ	LOC115629817|XP_030382245.1|SLEB
OG0002913	LOC108010120|XP_016930435.1|DSUZ	LOC115619964|XP_030368861.1|SLEB
OG0002914	LOC108005672|XP_016924486.1|DSUZ	LOC115631858|XP_030384564.1|SLEB
OG0002915	LOC108021617|XP_016945907.1|DSUZ	LOC115630481|XP_030382921.1|SLEB
OG0002916	LOC108021042|XP_036668613.1|DSUZ	LOC115630479|XP_030382919.1|SLEB
OG0002917	LOC108010137|XP_016930458.1|DSUZ	LOC115621437|XP_030370954.1|SLEB
OG0002918	LOC108009346|XP_016929125.1|DSUZ	LOC115633014|XP_030386201.1|SLEB
OG0002919	LOC108018042|XP_016940921.1|DSUZ	LOC115633237|XP_030386494.1|SLEB
OG0002920	LOC108008403|XP_016927740.1|DSUZ	LOC115631655|XP_030384327.1|SLEB
OG0002921	LOC108018950|XP_016942045.1|DSUZ	LOC115631576|XP_030384228.1|SLEB
OG0002922	LOC108021062|XP_016945059.1|DSUZ	LOC115630402|XP_030382789.1|SLEB
OG0002923	LOC108018321|XP_016941354.1|DSUZ	LOC115630815|XP_030383344.1|SLEB
OG0002924	LOC108021061|XP_016945058.1|DSUZ	LOC115630645|XP_030383145.1|SLEB
OG0002925	LOC108009195|XP_016928841.1|DSUZ	LOC115628240|XP_030380154.1|SLEB
OG0002926	LOC108021211|XP_036678647.1|DSUZ	LOC115630946|XP_030383375.1|SLEB
OG0002927	LOC108006420|XP_016925436.1|DSUZ	LOC115631084|XP_030383591.1|SLEB, LOC115626682|XP_030377969.1|SLEB
OG0002928	LOC108007638|XP_016926850.1|DSUZ	LOC115631571|XP_030384223.1|SLEB
OG0002929	LOC108020949|XP_016944881.1|DSUZ	LOC115631607|XP_030384268.1|SLEB
OG0002930	LOC108011937|XP_016932675.1|DSUZ	LOC115632026|XP_030384833.1|SLEB
OG0002931	LOC108011654|XP_016932342.1|DSUZ	LOC115625646|XP_030376633.1|SLEB
OG0002932	LOC108009956|XP_016930199.1|DSUZ	LOC115634724|XP_030388470.1|SLEB
OG0002933	LOC108010318|XP_016930707.1|DSUZ	LOC115619961|XP_030368852.1|SLEB
OG0002934	LOC108017822|XP_016940461.1|DSUZ	LOC115634069|XP_030387475.1|SLEB
OG0002935	LOC108020993|XP_016944943.1|DSUZ	LOC115631292|XP_030383866.1|SLEB
OG0002936	LOC108017991|XP_016940827.1|DSUZ	LOC115634089|XP_030387504.1|SLEB
OG0002937	LOC108006958|XP_016926051.1|DSUZ	LOC115621928|XP_030371636.1|SLEB
OG0002938	LOC108021276|XP_016945405.1|DSUZ	LOC115630674|XP_030383178.1|SLEB
OG0002939	LOC108008579|XP_016927944.2|DSUZ	LOC115630510|XP_030382972.1|SLEB
OG0002940	LOC108005998|XP_036673337.1|DSUZ	LOC115624311|XP_030374795.1|SLEB
OG0002941	LOC108006267|XP_016925204.2|DSUZ	LOC115626209|XP_030377358.1|SLEB
OG0002942	LOC108005955|XP_016924873.1|DSUZ	LOC115631543|XP_030384178.1|SLEB
OG0002943	LOC108021566|XP_016945831.1|DSUZ	LOC115626219|XP_030377376.1|SLEB
OG0002944	LOC108005130|XP_016923796.1|DSUZ	LOC115626231|XP_030377391.1|SLEB
OG0002945	LOC108017585|XP_016940167.1|DSUZ	LOC115631714|XP_030384401.1|SLEB
OG0002946	LOC108009561|XP_016929513.1|DSUZ	LOC115631622|XP_030384291.1|SLEB
OG0002947	LOC108021145|XP_016945204.1|DSUZ	LOC115626273|XP_030377455.1|SLEB, LOC115626577|XP_030377818.1|SLEB
OG0002948	LOC118877215|XP_036670483.1|DSUZ	LOC115624716|XP_030375399.1|SLEB
OG0002949	LOC108006908|XP_016925990.2|DSUZ	LOC115633860|XP_030387212.1|SLEB
OG0002950	LOC108009300|XP_016929033.1|DSUZ	LOC115626040|XP_030377151.1|SLEB
OG0002951	LOC108005560|XP_016924349.1|DSUZ	LOC115631666|XP_030384338.1|SLEB
OG0002952	LOC108021224|XP_016945312.1|DSUZ	LOC115631346|XP_030383923.1|SLEB, LOC115622920|XP_030372903.1|SLEB
OG0002953	LOC108021321|XP_016945476.2|DSUZ	LOC115629992|XP_030382478.1|SLEB
OG0002954	LOC108017362|XP_016939874.1|DSUZ	LOC115626208|XP_030377355.1|SLEB
OG0002955	LOC108008531|XP_016927891.1|DSUZ	LOC115620293|XP_030369336.1|SLEB
OG0002956	LOC108017885|XP_016940539.1|DSUZ	LOC115634796|XP_030388564.1|SLEB
OG0002957	LOC108009404|XP_016929213.1|DSUZ	LOC115620036|XP_030369010.1|SLEB
OG0002958	LOC108018375|XP_016941412.1|DSUZ	LOC115631502|XP_030384122.1|SLEB
OG0002959	LOC108021306|XP_016945448.1|DSUZ	LOC115627616|XP_030379207.1|SLEB, LOC115631424|XP_030384012.1|SLEB
OG0002960	LOC108011817|XP_036671207.1|DSUZ	LOC115628248|XP_030380123.1|SLEB
OG0002961	LOC108010311|XP_016930691.1|DSUZ	LOC115631758|XP_030384456.1|SLEB
OG0002962	LOC108005306|XP_016924007.1|DSUZ	LOC115625870|XP_030376940.1|SLEB
OG0002963	LOC108020980|XP_016944927.1|DSUZ	LOC115631038|XP_030383524.1|SLEB
OG0002964	LOC108009509|XP_036669191.1|DSUZ	LOC115621746|XP_030371343.1|SLEB
OG0002965	LOC108021200|XP_036674741.1|DSUZ	LOC115631718|XP_030384412.1|SLEB
OG0002966	LOC108008003|XP_036678409.1|DSUZ	LOC115626461|XP_030377703.1|SLEB
OG0002967	LOC108013305|XP_016934584.1|DSUZ	LOC115622811|XP_030372738.1|SLEB
OG0002968	LOC108013306|XP_016934585.1|DSUZ	LOC115622812|XP_030372739.1|SLEB
OG0002969	LOC108014910|XP_016936622.1|DSUZ	LOC115630785|XP_030383300.1|SLEB
OG0002970	LOC108016875|XP_016939252.1|DSUZ	LOC115631951|XP_030384664.1|SLEB
OG0002971	LOC108021488|XP_016945720.1|DSUZ	LOC115628544|XP_030380565.1|SLEB
OG0002972	LOC108014725|XP_016936385.2|DSUZ	LOC115623631|XP_030373933.1|SLEB
OG0002973	LOC108009983|XP_016930247.1|DSUZ	LOC115634122|XP_030387552.1|SLEB
