Orthogroup	DSUZ.longest_only	BTRY.longest_only
OG0000507	LOC108004663|XP_016923128.1|DSUZ	LOC120773974|XP_039959153.1|BTRY
OG0000507	LOC108004664|XP_016923129.1|DSUZ	LOC120773975|XP_039959154.1|BTRY
OG0000508	LOC108012744|XP_016933667.2|DSUZ, LOC108013204|XP_016934403.1|DSUZ	LOC120776949|XP_039963970.1|BTRY
OG0000509	LOC108009916|XP_016930130.1|DSUZ	LOC120772985|XP_039957831.1|BTRY
OG0000509	LOC108009621|XP_016929598.1|DSUZ	LOC120772083|XP_039956414.1|BTRY
OG0000510	LOC108010013|XP_016930294.2|DSUZ, LOC108010012|XP_016930293.2|DSUZ	LOC120772271|XP_039956709.1|BTRY
OG0000511	LOC108004657|XP_016923106.1|DSUZ	LOC120769370|XP_039952267.1|BTRY
OG0000511	LOC108021478|XP_016945709.1|DSUZ	LOC120769224|XP_039952054.1|BTRY
OG0000512	LOC108016168|XP_016938282.1|DSUZ	LOC120768852|XP_039951539.1|BTRY
OG0000512	LOC108010686|XP_016931084.2|DSUZ	LOC120767602|XP_039949686.1|BTRY
OG0000513	LOC108018186|XP_016941179.1|DSUZ	LOC120769179|XP_039951999.1|BTRY
OG0000513	LOC108021195|XP_016945274.1|DSUZ	LOC120768966|XP_039951693.1|BTRY
OG0000514	LOC108014280|XP_016935813.1|DSUZ	LOC120769684|XP_039952740.1|BTRY
OG0000514	LOC108014302|XP_016935858.1|DSUZ	LOC120769689|XP_039952749.1|BTRY
OG0000515	LOC108020422|XP_016944219.1|DSUZ	LOC120779487|XP_039967707.1|BTRY, LOC120779596|XP_039967875.1|BTRY
OG0000515	LOC108014633|XP_036672114.1|DSUZ	LOC120782348|XP_039970514.1|BTRY
OG0000516	LOC108005280|XP_016923959.1|DSUZ, LOC108005288|XP_016923973.1|DSUZ	LOC120774305|XP_039959770.1|BTRY, LOC120774648|XP_039960307.1|BTRY
OG0000517	LOC118877282|XP_036671111.1|DSUZ, LOC108013769|XP_036671112.1|DSUZ	LOC120777075|XP_039964137.1|BTRY, LOC120777077|XP_039964140.1|BTRY
OG0000518	LOC108006833|XP_016925870.2|DSUZ, LOC108013198|XP_016934396.1|DSUZ, LOC108012585|XP_016933491.2|DSUZ, LOC108006881|XP_036672002.1|DSUZ	LOC120770868|XP_039954424.1|BTRY
OG0000520	LOC108012367|XP_016933210.1|DSUZ	LOC120770483|XP_039953926.1|BTRY
OG0000521	LOC108004832|XP_016923397.2|DSUZ, LOC108004831|XP_036676028.1|DSUZ	LOC120775638|XP_039961825.1|BTRY
OG0000522	LOC108011282|XP_016931877.2|DSUZ, LOC108006311|XP_036676167.1|DSUZ	LOC120774539|XP_039960199.1|BTRY
OG0000523	LOC108005046|XP_016923673.2|DSUZ	LOC120780298|XP_039968523.1|BTRY
OG0000523	LOC108015167|XP_016936933.1|DSUZ	LOC120774979|XP_039960814.1|BTRY
OG0000524	LOC108005987|XP_016924916.2|DSUZ, LOC118877643|XP_036673089.1|DSUZ, LOC108020562|XP_036673033.1|DSUZ	LOC120769532|XP_039952508.1|BTRY
OG0000525	LOC108009363|XP_016929153.1|DSUZ, LOC108009362|XP_016929152.1|DSUZ	LOC120770398|XP_039953764.1|BTRY, LOC120770397|XP_039953762.1|BTRY, LOC120770400|XP_039953768.1|BTRY, LOC120771845|XP_039956021.1|BTRY
OG0000526	LOC108009284|XP_016929006.1|DSUZ, LOC108018138|XP_016941084.1|DSUZ	LOC120780162|XP_039968375.1|BTRY
OG0000527	LOC108021217|XP_036668816.1|DSUZ	LOC120767406|XP_039949378.1|BTRY
OG0000528	LOC108019656|XP_016943037.1|DSUZ	LOC120767683|XP_039949807.1|BTRY
OG0000529	LOC108009810|XP_016929980.1|DSUZ	LOC120767635|XP_039949736.1|BTRY
OG0000530	LOC108018736|XP_016941799.2|DSUZ	LOC120776537|XP_039963209.1|BTRY
OG0000530	LOC108012589|XP_016933496.1|DSUZ	LOC120778816|XP_039966756.1|BTRY
OG0000531	LOC118878486|XP_036677385.1|DSUZ, LOC108005650|XP_036677398.1|DSUZ, LOC108019142|XP_016942383.1|DSUZ	LOC120767638|XP_039949739.1|BTRY
OG0000532	LOC118877580|XP_036672733.1|DSUZ, LOC108014326|XP_016935889.1|DSUZ, LOC108018295|XP_016941310.2|DSUZ	LOC120766923|XP_039948602.1|BTRY
OG0000533	LOC108015350|XP_016937250.1|DSUZ	LOC120775711|XP_039961956.1|BTRY
OG0000533	LOC108007957|XP_016927216.1|DSUZ	LOC120776600|XP_039963320.1|BTRY
OG0000534	LOC108005347|XP_016924075.1|DSUZ, LOC108020770|XP_016944641.1|DSUZ	LOC120774093|XP_039959362.1|BTRY
OG0000535	LOC108009646|XP_016929639.1|DSUZ, LOC108019892|XP_016943460.1|DSUZ	LOC120771683|XP_039955748.1|BTRY
OG0000536	LOC108013610|XP_036671670.1|DSUZ	LOC120778760|XP_039966672.1|BTRY
OG0000537	LOC108017788|XP_016940419.1|DSUZ	LOC120772240|XP_039956668.1|BTRY
OG0000538	LOC108009193|XP_016928834.1|DSUZ	LOC120771082|XP_039954840.1|BTRY
OG0000538	LOC108018106|XP_016941009.1|DSUZ	LOC120769984|XP_039952994.1|BTRY
OG0000539	LOC108016309|XP_016938432.1|DSUZ	LOC120782873|XP_039971349.1|BTRY
OG0000539	LOC108014057|XP_016935564.1|DSUZ	LOC120766319|XP_039947675.1|BTRY
OG0000540	LOC108008250|XP_016927533.1|DSUZ, LOC108008299|XP_016927605.1|DSUZ	LOC120769539|XP_039952518.1|BTRY, LOC120768273|XP_039950807.1|BTRY
OG0000542	LOC108015729|XP_036674607.1|DSUZ	LOC120770999|XP_039954690.1|BTRY
OG0000542	LOC108020426|XP_016944227.1|DSUZ	LOC120768572|XP_039951254.1|BTRY
OG0000543	LOC108007777|XP_016927022.2|DSUZ	LOC120775741|XP_039962000.1|BTRY
OG0000543	LOC108019564|XP_016942891.1|DSUZ	LOC120781210|XP_039969264.1|BTRY
OG0000544	LOC108013470|XP_016934841.1|DSUZ	LOC120778784|XP_039966705.1|BTRY
OG0000544	LOC108011785|XP_016932511.1|DSUZ	LOC120782819|XP_039971267.1|BTRY
OG0000545	LOC108020783|XP_016944650.2|DSUZ	LOC120779132|XP_039967273.1|BTRY
OG0000545	LOC108020785|XP_036674579.1|DSUZ	LOC120777855|XP_039965332.1|BTRY
OG0000546	LOC108007653|XP_016926865.2|DSUZ, LOC108006568|XP_016925592.1|DSUZ	LOC120774190|XP_039959553.1|BTRY
OG0000547	LOC108004754|XP_016923280.1|DSUZ, LOC108019357|XP_016942667.1|DSUZ, LOC108010540|XP_016930908.2|DSUZ	LOC120775742|XP_039962001.1|BTRY
OG0000548	LOC108013099|XP_016934234.1|DSUZ, LOC108013301|XP_016934581.1|DSUZ	LOC120778152|XP_039965809.1|BTRY
OG0000549	LOC108010152|XP_016930476.1|DSUZ	LOC120770506|XP_039953967.1|BTRY
OG0000550	LOC108013050|XP_016934149.1|DSUZ	LOC120777862|XP_039965345.1|BTRY
OG0000550	LOC108012932|XP_016933956.1|DSUZ	LOC120777763|XP_039965201.1|BTRY
OG0000551	LOC108017782|XP_036669873.1|DSUZ	LOC120770108|XP_039953211.1|BTRY, LOC120770115|XP_039953222.1|BTRY
OG0000552	LOC108016487|XP_016938643.2|DSUZ, LOC108016486|XP_036675629.1|DSUZ	LOC120766712|XP_039948292.1|BTRY
OG0000553	LOC108021070|XP_016945071.1|DSUZ	LOC120768198|XP_039950704.1|BTRY, LOC120768197|XP_039950702.1|BTRY, LOC120769626|XP_039952665.1|BTRY
OG0000554	LOC118877964|XP_036674650.1|DSUZ, LOC108007839|XP_036674679.1|DSUZ	LOC120775942|XP_039962289.1|BTRY
OG0000555	LOC108012627|XP_016933538.1|DSUZ, LOC108007179|XP_016926300.1|DSUZ	LOC120777453|XP_039964706.1|BTRY
OG0000556	LOC108005241|XP_016923923.1|DSUZ, LOC108014553|XP_016936186.1|DSUZ	LOC120766962|XP_039948685.1|BTRY
OG0000557	LOC108019244|XP_016942529.2|DSUZ	LOC120766756|XP_039948364.1|BTRY
OG0000557	LOC108019281|XP_016942584.2|DSUZ	LOC120782350|XP_039970516.1|BTRY
OG0000558	LOC108014558|XP_016936194.1|DSUZ, LOC108004619|XP_016923048.1|DSUZ	LOC120776305|XP_039962785.1|BTRY, LOC120776489|XP_039963107.1|BTRY
OG0000559	LOC108006792|XP_036675688.1|DSUZ, LOC108006769|XP_036674765.1|DSUZ	LOC120782203|XP_039970326.1|BTRY
OG0000559	LOC108008001|XP_016927270.2|DSUZ	LOC120778831|XP_039966776.1|BTRY, LOC120778424|XP_039966141.1|BTRY
OG0000560	LOC108018218|XP_016941226.1|DSUZ, LOC108018217|XP_016941225.1|DSUZ	LOC120771404|XP_039955313.1|BTRY
OG0000561	LOC108013627|XP_016935060.1|DSUZ	LOC120778148|XP_039965805.1|BTRY
OG0000561	LOC108012283|XP_036671710.1|DSUZ	LOC120778579|XP_039966376.1|BTRY
OG0000562	LOC108017382|XP_036670681.1|DSUZ	LOC120776985|XP_039964018.1|BTRY
OG0000562	LOC108015911|XP_016937972.1|DSUZ	LOC120776671|XP_039963479.1|BTRY
OG0000564	LOC108012742|XP_016933665.1|DSUZ	LOC120778345|XP_039966069.1|BTRY
OG0000564	LOC108012709|XP_016933627.1|DSUZ	LOC120777865|XP_039965351.1|BTRY
OG0000566	LOC108019989|XP_036673858.1|DSUZ, LOC108019988|XP_036677534.1|DSUZ	LOC120780611|XP_039968803.1|BTRY
OG0000566	LOC108013263|XP_016934511.1|DSUZ	LOC120778897|XP_039966879.1|BTRY
OG0000567	LOC108011118|XP_016931679.1|DSUZ	LOC120775696|XP_039961941.1|BTRY
OG0000567	LOC108011116|XP_016931676.1|DSUZ	LOC120774482|XP_039960077.1|BTRY
OG0000568	LOC108019001|XP_016942104.1|DSUZ, LOC108011600|XP_016932258.2|DSUZ	LOC120782259|XP_039970358.1|BTRY
OG0000569	LOC118877958|XP_036674628.1|DSUZ	LOC120782617|XP_039970920.1|BTRY
OG0000569	LOC108017047|XP_016939493.2|DSUZ	LOC120780914|XP_039969079.1|BTRY
OG0000570	LOC108020633|XP_016944474.1|DSUZ	LOC120782352|XP_039970518.1|BTRY
OG0000570	LOC108020629|XP_016944470.2|DSUZ	LOC120781684|XP_039969839.1|BTRY
OG0000571	LOC108014798|XP_036673543.1|DSUZ	LOC120776321|XP_039962789.1|BTRY
OG0000571	LOC108014799|XP_036673519.1|DSUZ, LOC118878705|XP_036677613.1|DSUZ	LOC120782759|XP_039971147.1|BTRY
OG0000572	LOC108005692|XP_036673926.1|DSUZ	LOC120766363|XP_039947727.1|BTRY
OG0000572	LOC108005702|XP_016924518.1|DSUZ	LOC120766624|XP_039948170.1|BTRY
OG0000573	LOC108013380|XP_016934693.1|DSUZ, LOC108009661|XP_016929672.1|DSUZ	LOC120777513|XP_039964812.1|BTRY, LOC120777517|XP_039964820.1|BTRY
OG0000574	LOC108005059|XP_016923687.2|DSUZ, LOC118877675|XP_036673252.1|DSUZ	LOC120776636|XP_039963388.1|BTRY
OG0000575	LOC108007272|XP_036671843.1|DSUZ	LOC120777122|XP_039964199.1|BTRY
OG0000575	LOC108007279|XP_036671959.1|DSUZ	LOC120778944|XP_039966939.1|BTRY, LOC120778817|XP_039966757.1|BTRY
OG0000577	LOC108016329|XP_016938458.1|DSUZ, LOC108016302|XP_016938428.1|DSUZ	LOC120769242|XP_039952076.1|BTRY
OG0000578	LOC108020947|XP_016944875.1|DSUZ	LOC120768542|XP_039951215.1|BTRY
OG0000578	LOC108008448|XP_016927789.1|DSUZ	LOC120777900|XP_039965413.1|BTRY, LOC120769124|XP_039951920.1|BTRY
OG0000579	LOC108017214|XP_016938011.2|DSUZ	LOC120771467|XP_039955413.1|BTRY
OG0000579	LOC108006714|XP_016925745.1|DSUZ	LOC120778504|XP_039966267.1|BTRY
OG0000580	LOC108012120|XP_036674774.1|DSUZ, LOC108012121|XP_016932896.2|DSUZ	LOC120766709|XP_039948290.1|BTRY, LOC120782512|XP_039970754.1|BTRY
OG0000581	LOC108018390|XP_036672534.1|DSUZ	LOC120766216|XP_039947533.1|BTRY
OG0000581	LOC108006332|XP_016925323.1|DSUZ	LOC120774791|XP_039960506.1|BTRY
OG0000582	LOC108014224|XP_016935746.2|DSUZ	LOC120772613|XP_039957261.1|BTRY
OG0000582	LOC108009763|XP_016929875.1|DSUZ	LOC120770442|XP_039953845.1|BTRY
OG0000583	LOC108009036|XP_016928499.1|DSUZ	LOC120772305|XP_039956751.1|BTRY
OG0000584	LOC108011976|XP_016932730.1|DSUZ, LOC108011270|XP_016931870.1|DSUZ	LOC120773787|XP_039958812.1|BTRY
OG0000589	LOC108016912|XP_016939319.1|DSUZ	LOC120775967|XP_039962317.1|BTRY
OG0000590	LOC108011016|XP_036673990.1|DSUZ	LOC120774336|XP_039959829.1|BTRY
OG0000592	LOC108009687|XP_016929723.1|DSUZ, LOC108008840|XP_016928234.1|DSUZ	LOC120772914|XP_039957748.1|BTRY
OG0000593	LOC108010733|XP_036674522.1|DSUZ, LOC108019192|XP_016942454.1|DSUZ	LOC120774484|XP_039960081.1|BTRY
OG0000594	LOC108014784|XP_016936466.1|DSUZ, LOC108017407|XP_016939922.2|DSUZ	LOC120776937|XP_039963952.1|BTRY, LOC120776957|XP_039963985.1|BTRY
OG0000595	LOC118877925|XP_036674395.1|DSUZ, LOC108010981|XP_036672519.1|DSUZ	LOC120778985|XP_039967021.1|BTRY
OG0000595	LOC108014764|XP_016936445.2|DSUZ	LOC120773103|XP_039958013.1|BTRY
OG0000596	LOC108015398|XP_016937307.1|DSUZ	LOC120775092|XP_039961027.1|BTRY
OG0000596	LOC108010921|XP_016931410.2|DSUZ	LOC120778360|XP_039966084.1|BTRY
OG0000597	LOC108011499|XP_016932138.2|DSUZ	LOC120766973|XP_039948698.1|BTRY
OG0000598	LOC108014127|XP_036673912.1|DSUZ	LOC120766839|XP_039948484.1|BTRY, LOC120766841|XP_039948485.1|BTRY
OG0000599	LOC108011847|XP_016932575.2|DSUZ	LOC120777152|XP_039964231.1|BTRY
OG0000600	LOC108017829|XP_016940470.2|DSUZ	LOC120771549|XP_039955542.1|BTRY
OG0000601	LOC108008307|XP_016927616.1|DSUZ, LOC108021515|XP_016945761.1|DSUZ	LOC120769303|XP_039952170.1|BTRY
OG0000602	LOC108006804|XP_016925845.1|DSUZ	LOC120768420|XP_039951035.1|BTRY
OG0000602	LOC108006573|XP_016925595.1|DSUZ	LOC120769465|XP_039952411.1|BTRY
OG0000603	LOC108020794|XP_036674619.1|DSUZ, LOC108009044|XP_016928539.2|DSUZ, LOC108009649|XP_016929655.1|DSUZ, LOC108017952|XP_016940696.1|DSUZ	LOC120769731|XP_039952813.1|BTRY
OG0000604	LOC108021516|XP_016945762.1|DSUZ	LOC120768047|XP_039950490.1|BTRY
OG0000604	LOC108005530|XP_016924316.1|DSUZ	LOC120768046|XP_039950487.1|BTRY
OG0000605	LOC108008119|XP_016927401.1|DSUZ	LOC120769679|XP_039952733.1|BTRY, LOC120768195|XP_039950700.1|BTRY
OG0000606	LOC108005609|XP_016924408.2|DSUZ	LOC120776032|XP_039962410.1|BTRY
OG0000607	LOC118877894|XP_036674225.1|DSUZ, LOC108018412|XP_016941457.2|DSUZ	LOC120775170|XP_039961159.1|BTRY
OG0000608	LOC108018420|XP_016941466.2|DSUZ	LOC120771362|XP_039955252.1|BTRY
OG0000609	LOC108009220|XP_016928872.1|DSUZ, LOC108016951|XP_016939373.1|DSUZ	LOC120774369|XP_039959897.1|BTRY
OG0000610	LOC108020719|XP_016944577.2|DSUZ, LOC108008858|XP_016928251.1|DSUZ	LOC120776826|XP_039963780.1|BTRY
OG0000611	LOC108009242|XP_016928900.1|DSUZ, LOC108010310|XP_016930690.1|DSUZ	LOC120771420|XP_039955336.1|BTRY
OG0000615	LOC108010436|XP_016930785.1|DSUZ, LOC108010584|XP_016930957.1|DSUZ	LOC120766300|XP_039947638.1|BTRY
OG0000616	LOC108010470|XP_016930831.1|DSUZ, LOC108010426|XP_016930774.1|DSUZ	LOC120775714|XP_039961960.1|BTRY, LOC120775702|XP_039961947.1|BTRY, LOC120775470|XP_039961596.1|BTRY, LOC120775611|XP_039961785.1|BTRY
OG0000617	LOC108019530|XP_016942858.2|DSUZ	LOC120766658|XP_039948225.1|BTRY
OG0000617	LOC108018672|XP_016941731.1|DSUZ	LOC120766225|XP_039947535.1|BTRY
OG0000618	LOC108011352|XP_016931951.2|DSUZ	LOC120774191|XP_039959558.1|BTRY
OG0000619	LOC108018027|XP_016940881.1|DSUZ	LOC120770241|XP_039953473.1|BTRY
OG0000620	LOC108005232|XP_016923912.1|DSUZ	LOC120770404|XP_039953772.1|BTRY
OG0000621	LOC118877887|XP_036674180.1|DSUZ, LOC108018515|XP_036673475.1|DSUZ, LOC108016629|XP_016938814.1|DSUZ	LOC120775491|XP_039961630.1|BTRY
OG0000622	LOC108013538|XP_016934924.1|DSUZ, LOC108013611|XP_036671923.1|DSUZ	LOC120778660|XP_039966517.1|BTRY
OG0000623	LOC108012374|XP_016933218.1|DSUZ	LOC120776793|XP_039963713.1|BTRY
OG0000623	LOC108005837|XP_016924668.1|DSUZ	LOC120776685|XP_039963497.1|BTRY
OG0000624	LOC108018172|XP_016941158.1|DSUZ, LOC108018171|XP_016941157.1|DSUZ	LOC120770040|XP_039953089.1|BTRY
OG0000625	LOC108011446|XP_016932071.2|DSUZ, LOC108011419|XP_036672324.1|DSUZ	LOC120776452|XP_039963043.1|BTRY
OG0000626	LOC108010159|XP_016930485.1|DSUZ	LOC120771101|XP_039954876.1|BTRY
OG0000627	LOC108004795|XP_016923336.2|DSUZ	LOC120776359|XP_039962868.1|BTRY
OG0000627	LOC108016639|XP_016938825.1|DSUZ	LOC120774493|XP_039960098.1|BTRY
OG0000628	LOC108010589|XP_016930967.1|DSUZ, LOC108006874|XP_016925942.1|DSUZ	LOC120768533|XP_039951203.1|BTRY
OG0000629	LOC108006031|XP_036674700.1|DSUZ, LOC108017106|XP_016939557.1|DSUZ	LOC120767240|XP_039949015.1|BTRY
OG0000630	LOC108006259|XP_016925199.1|DSUZ	LOC120768594|XP_039951291.1|BTRY
OG0000630	LOC108021631|XP_016945927.1|DSUZ	LOC120768253|XP_039950781.1|BTRY
OG0000631	LOC108021107|XP_016945127.1|DSUZ, LOC108021705|XP_016946025.1|DSUZ	LOC120769034|XP_039951813.1|BTRY
OG0000632	LOC108021698|XP_036677498.1|DSUZ, LOC108017219|XP_016939708.1|DSUZ	LOC120768631|XP_039951330.1|BTRY
OG0000635	LOC108018071|XP_016940959.1|DSUZ, LOC108019225|XP_016942510.1|DSUZ	LOC120771029|XP_039954743.1|BTRY
OG0000636	LOC108010283|XP_016930645.1|DSUZ, LOC108010486|XP_016930850.1|DSUZ	LOC120774407|XP_039959966.1|BTRY
OG0000637	LOC108015363|XP_016937267.1|DSUZ	LOC120774775|XP_039960480.1|BTRY
OG0000637	LOC108014925|XP_036676091.1|DSUZ	LOC120775765|XP_039962032.1|BTRY
OG0000638	LOC108017469|XP_036674428.1|DSUZ, LOC108011119|XP_016931680.2|DSUZ	LOC120776108|XP_039962534.1|BTRY
OG0000639	LOC108006251|XP_036671034.1|DSUZ	LOC120776470|XP_039963074.1|BTRY
OG0000642	LOC108009826|XP_036669234.1|DSUZ, LOC108021720|XP_016946067.2|DSUZ	LOC120778716|XP_039966613.1|BTRY, LOC120778015|XP_039965615.1|BTRY
OG0000643	LOC108019510|XP_036673370.1|DSUZ, LOC108019512|XP_036673229.1|DSUZ, LOC108019509|XP_016942827.1|DSUZ	LOC120778680|XP_039966551.1|BTRY, LOC120767030|XP_039948810.1|BTRY, LOC120766788|XP_039948419.1|BTRY
OG0000644	LOC108016381|XP_036670629.1|DSUZ, LOC108014490|XP_036672140.1|DSUZ, LOC108016389|XP_016938525.2|DSUZ	LOC120768079|XP_039950543.1|BTRY
OG0000645	LOC108009553|XP_016929540.1|DSUZ, LOC108018145|XP_016941098.1|DSUZ	LOC120773530|XP_039958420.1|BTRY, LOC120773531|XP_039958421.1|BTRY, LOC120778094|XP_039965728.1|BTRY
OG0000646	LOC108020590|XP_016944428.2|DSUZ, LOC108007294|XP_036673490.1|DSUZ	LOC120766994|XP_039948732.1|BTRY
OG0000647	LOC108016491|XP_036675160.1|DSUZ, LOC108018942|XP_016942029.1|DSUZ	LOC120775839|XP_039962142.1|BTRY
OG0000648	LOC108016692|XP_036676648.1|DSUZ	LOC120775350|XP_039961442.1|BTRY
OG0000650	LOC108015762|XP_016937790.1|DSUZ	LOC120773802|XP_039958844.1|BTRY, LOC120773804|XP_039958847.1|BTRY
OG0000650	LOC108020423|XP_016944220.1|DSUZ	LOC120778312|XP_039966039.1|BTRY
OG0000651	LOC108006875|XP_016925939.1|DSUZ, LOC108011829|XP_016932554.2|DSUZ	LOC120777253|XP_039964383.1|BTRY
OG0000652	LOC108009069|XP_016928569.1|DSUZ, LOC108004555|XP_016922978.1|DSUZ	LOC120772025|XP_039956326.1|BTRY
OG0000653	LOC108018701|XP_036672588.1|DSUZ, LOC108006936|XP_036674914.1|DSUZ	LOC120779703|XP_039968003.1|BTRY, LOC120771262|XP_039955118.1|BTRY
OG0000654	LOC108006828|XP_036671981.1|DSUZ	LOC120777165|XP_039964249.1|BTRY
OG0000655	LOC108019820|XP_016943325.1|DSUZ, LOC108015340|XP_016937238.1|DSUZ	LOC120781232|XP_039969302.1|BTRY
OG0000656	LOC108007371|XP_036673750.1|DSUZ	LOC120767029|XP_039948809.1|BTRY
OG0000656	LOC108007370|XP_016926514.1|DSUZ	LOC120774595|XP_039960261.1|BTRY
OG0000657	LOC108021618|XP_016945908.1|DSUZ	LOC120768026|XP_039950434.1|BTRY
OG0000658	LOC108005493|XP_016924286.1|DSUZ	LOC120775403|XP_039961500.1|BTRY
OG0000659	LOC108017674|XP_016940273.1|DSUZ, LOC108008281|XP_016927562.1|DSUZ	LOC120782147|XP_039970218.1|BTRY
OG0000660	LOC108021472|XP_016945700.1|DSUZ	LOC120771061|XP_039954801.1|BTRY
OG0000661	LOC108005872|XP_016924738.1|DSUZ, LOC108021452|XP_016945672.1|DSUZ	LOC120767720|XP_039949850.1|BTRY
OG0000662	LOC108011831|XP_016932556.1|DSUZ	LOC120777857|XP_039965335.1|BTRY
OG0000662	LOC108013759|XP_016935206.1|DSUZ	LOC120777932|XP_039965448.1|BTRY
OG0000663	LOC108008972|XP_016928404.1|DSUZ	LOC120781218|XP_039969275.1|BTRY
OG0000664	LOC108016920|XP_016939335.1|DSUZ	LOC120776183|XP_039962735.1|BTRY
OG0000665	LOC108007907|XP_016927165.2|DSUZ	LOC120766477|XP_039947953.1|BTRY, LOC120779745|XP_039968064.1|BTRY
OG0000665	LOC108007898|XP_016927156.1|DSUZ	LOC120766254|XP_039947574.1|BTRY
OG0000666	LOC108018206|XP_016941212.1|DSUZ	LOC120770479|XP_039953917.1|BTRY, LOC120770478|XP_039953915.1|BTRY
OG0000666	LOC108004735|XP_016923249.1|DSUZ	LOC120775238|XP_039961251.1|BTRY
OG0000667	LOC108019398|XP_036677781.1|DSUZ, LOC108015138|XP_016936894.2|DSUZ, LOC108012085|XP_016932851.1|DSUZ	LOC120766741|XP_039948341.1|BTRY
OG0000668	LOC108017048|XP_016939494.1|DSUZ	LOC120780330|XP_039968558.1|BTRY
OG0000669	LOC108005278|XP_016923957.1|DSUZ	LOC120774304|XP_039959769.1|BTRY
OG0000669	LOC108005281|XP_016923960.1|DSUZ	LOC120774306|XP_039959771.1|BTRY, LOC120775615|XP_039961794.1|BTRY
OG0000670	LOC108016631|XP_016938816.1|DSUZ	LOC120775920|XP_039962256.1|BTRY
OG0000671	LOC108017369|XP_016939879.2|DSUZ	LOC120782859|XP_039971325.1|BTRY
OG0000671	LOC108014835|XP_036673541.1|DSUZ	LOC120779834|XP_039968135.1|BTRY
OG0000672	LOC108006285|XP_016925232.1|DSUZ, LOC108015146|XP_016936907.2|DSUZ	LOC120778847|XP_039966808.1|BTRY
OG0000673	LOC108005172|XP_016923835.1|DSUZ, LOC108014256|XP_016935783.1|DSUZ	LOC120780362|XP_039968587.1|BTRY, LOC120773620|XP_039958557.1|BTRY
OG0000674	LOC108005495|XP_016924289.2|DSUZ, LOC118879424|XP_036678187.1|DSUZ, LOC108007218|XP_016926345.1|DSUZ	LOC120780317|XP_039968544.1|BTRY, LOC120780460|XP_039968665.1|BTRY, LOC120780463|XP_039968674.1|BTRY, LOC120781126|XP_039969194.1|BTRY, LOC120781573|XP_039969744.1|BTRY, LOC120778182|XP_039965853.1|BTRY, LOC120781605|XP_039969775.1|BTRY, LOC120780926|XP_039969085.1|BTRY, LOC120766728|XP_039948311.1|BTRY, LOC120780751|XP_039968940.1|BTRY, LOC120780870|XP_039969036.1|BTRY, LOC120772798|XP_039957515.1|BTRY, LOC120780663|XP_039968857.1|BTRY, LOC120780216|XP_039968404.1|BTRY, LOC120781636|XP_039969801.1|BTRY, LOC120779640|XP_039967926.1|BTRY, LOC120781692|XP_039969842.1|BTRY, LOC120775871|XP_039962176.1|BTRY, LOC120779895|XP_039968179.1|BTRY, LOC120781431|XP_039969586.1|BTRY, LOC120781298|XP_039969429.1|BTRY, LOC120780571|XP_039968766.1|BTRY
OG0000675	LOC108021019|XP_016944988.1|DSUZ, LOC108021018|XP_016944987.1|DSUZ	LOC120768402|XP_039951011.1|BTRY, LOC120769614|XP_039952648.1|BTRY, LOC120769623|XP_039952662.1|BTRY, LOC120768269|XP_039950801.1|BTRY
OG0000677	LOC108014658|XP_016936309.2|DSUZ, LOC108004752|XP_016923277.1|DSUZ	LOC120774442|XP_039960017.1|BTRY
OG0000678	LOC108020230|XP_036673758.1|DSUZ, LOC108020215|XP_036677513.1|DSUZ, LOC108021349|XP_016945521.1|DSUZ	LOC120780287|XP_039968489.1|BTRY
OG0000679	LOC108006281|XP_016925227.1|DSUZ	LOC120775899|XP_039962224.1|BTRY
OG0000680	LOC108015411|XP_016937325.1|DSUZ	LOC120773876|XP_039958965.1|BTRY
OG0000680	LOC108015370|XP_016937277.1|DSUZ	LOC120773880|XP_039958976.1|BTRY, LOC120773878|XP_039958970.1|BTRY
OG0000681	LOC108020105|XP_036672713.1|DSUZ, LOC118877931|XP_036674446.1|DSUZ, LOC108005315|XP_016924017.1|DSUZ	LOC120773430|XP_039958244.1|BTRY
OG0000683	LOC108020622|XP_016944460.1|DSUZ	LOC120766329|XP_039947691.1|BTRY
OG0000684	LOC108017403|XP_016939917.2|DSUZ, LOC118877928|XP_036674421.1|DSUZ	LOC120782171|XP_039970241.1|BTRY
OG0000685	LOC108014428|XP_016936032.1|DSUZ	LOC120772951|XP_039957791.1|BTRY
OG0000686	LOC108017789|XP_016940421.1|DSUZ	LOC120781242|XP_039969316.1|BTRY
OG0000686	LOC108014945|XP_036676790.1|DSUZ	LOC120773579|XP_039958500.1|BTRY
OG0000687	LOC108008806|XP_016928200.1|DSUZ, LOC108012468|XP_016933349.1|DSUZ	LOC120776960|XP_039963984.1|BTRY
OG0000688	LOC108009172|XP_016928789.1|DSUZ	LOC120772776|XP_039957486.1|BTRY
OG0000689	LOC108008377|XP_016927707.1|DSUZ, LOC108008376|XP_016927705.1|DSUZ	LOC120770031|XP_039953075.1|BTRY
OG0000690	LOC108018995|XP_016942093.2|DSUZ	LOC120773565|XP_039958468.1|BTRY, LOC120773566|XP_039958469.1|BTRY
OG0000691	LOC108007869|XP_016927123.1|DSUZ, LOC108015929|XP_016937998.1|DSUZ	LOC120777191|XP_039964294.1|BTRY
OG0000692	LOC108018827|XP_016941902.2|DSUZ	LOC120779210|XP_039967421.1|BTRY
