Orthogroup	DSUZ.longest_only	DGUA.longest_only
OG0001596	LOC108021128|XP_016945174.1|DSUZ	LOC117584621|XP_034129533.1|DGUA
OG0001597	LOC108020597|XP_036677861.1|DSUZ, LOC108020596|XP_036677870.1|DSUZ	LOC117587606|XP_034134348.1|DGUA
OG0001598	LOC108021153|XP_016945214.1|DSUZ	LOC117584830|XP_034129849.1|DGUA
OG0001599	LOC108020696|XP_016944556.1|DSUZ	LOC117587664|XP_034134446.1|DGUA
OG0001600	LOC108020781|XP_016944652.1|DSUZ	LOC117591343|XP_034140459.1|DGUA
OG0001601	LOC118878449|XP_036677333.1|DSUZ, LOC118878442|XP_036677322.1|DSUZ, LOC108011905|XP_016932645.1|DSUZ, LOC118878455|XP_036677341.1|DSUZ, LOC118878458|XP_036677347.1|DSUZ, LOC118878453|XP_036677336.1|DSUZ, LOC108015711|XP_036677344.1|DSUZ, LOC118878450|XP_036677334.1|DSUZ	LOC117588103|XP_034135065.1|DGUA
OG0001602	LOC108006411|XP_016925425.1|DSUZ	LOC117588186|XP_034135197.1|DGUA
OG0001603	LOC108007834|XP_016927090.1|DSUZ	LOC117588008|XP_034134923.1|DGUA
OG0001604	LOC108015153|XP_036676507.1|DSUZ	LOC117581022|XP_034123739.1|DGUA
OG0001606	LOC108011185|XP_016931764.1|DSUZ	LOC117591303|XP_034140399.1|DGUA
OG0001607	LOC108014699|XP_016936363.1|DSUZ	LOC117584051|XP_034128682.1|DGUA
OG0001608	LOC108021228|XP_016945318.1|DSUZ	LOC117588153|XP_034135141.1|DGUA
OG0001609	LOC108017686|XP_036670118.1|DSUZ	LOC117592175|XP_034141665.1|DGUA
OG0001610	LOC108021336|XP_016945503.1|DSUZ	LOC117587904|XP_034134773.1|DGUA
OG0001611	LOC108021298|XP_016945437.1|DSUZ	LOC117582651|XP_034126441.1|DGUA
OG0001612	LOC108009894|XP_016930106.1|DSUZ	LOC117581789|XP_034125110.1|DGUA
OG0001613	LOC108021832|XP_016946129.1|DSUZ	LOC117584513|XP_034129344.1|DGUA
OG0001614	LOC108010281|XP_016930640.1|DSUZ	LOC117588893|XP_034136336.1|DGUA
OG0001615	LOC108015917|XP_016937978.1|DSUZ	LOC117588084|XP_034135043.1|DGUA
OG0001616	LOC108021246|XP_016945348.1|DSUZ	LOC117584255|XP_034128950.1|DGUA
OG0001617	LOC108019495|XP_016942821.1|DSUZ	LOC117588210|XP_034135239.1|DGUA
OG0001618	LOC108009790|XP_016929942.1|DSUZ	LOC117584508|XP_034129334.1|DGUA
OG0001619	LOC108021157|XP_016945224.1|DSUZ	LOC117588216|XP_034135249.1|DGUA
OG0001620	LOC108008313|XP_016927620.1|DSUZ	LOC117581391|XP_034124428.1|DGUA
OG0001621	LOC108008774|XP_016928161.1|DSUZ	LOC117579213|XP_034120875.1|DGUA
OG0001622	LOC108016877|XP_016939253.1|DSUZ	LOC117590256|XP_034138627.1|DGUA
OG0001623	LOC108020749|XP_016944618.1|DSUZ	LOC117582069|XP_034125516.1|DGUA
OG0001624	LOC108019112|XP_016942328.1|DSUZ	LOC117591561|XP_034140757.1|DGUA
OG0001625	LOC108015497|XP_016937444.1|DSUZ	LOC117584761|XP_034129754.1|DGUA
OG0001626	LOC108011934|XP_016932671.1|DSUZ	LOC117581866|XP_034125220.1|DGUA
OG0001627	LOC108011517|XP_036674032.1|DSUZ	LOC117585983|XP_034131691.1|DGUA
OG0001628	LOC108018416|XP_036675507.1|DSUZ	LOC117585416|XP_034130780.1|DGUA
OG0001629	LOC108015627|XP_036678512.1|DSUZ, LOC118879715|XP_036678511.1|DSUZ, LOC108011192|XP_036678509.1|DSUZ	LOC117590142|XP_034138406.1|DGUA
OG0001630	LOC108004859|XP_036673351.1|DSUZ	LOC117585651|XP_034131129.1|DGUA
OG0001631	LOC108020130|XP_036673691.1|DSUZ, LOC118878012|XP_036674952.1|DSUZ, LOC118878561|XP_036677475.1|DSUZ, LOC118878616|XP_036677555.1|DSUZ, LOC118877738|XP_036673633.1|DSUZ, LOC108007595|XP_036674919.1|DSUZ, LOC108020131|XP_036674841.1|DSUZ	LOC117585890|XP_034131536.1|DGUA
OG0001632	LOC108021355|XP_016945532.1|DSUZ	LOC117587767|XP_034134594.1|DGUA
OG0001633	LOC108010633|XP_016931015.1|DSUZ	LOC117590009|XP_034138188.1|DGUA
OG0001634	LOC108015673|XP_016937673.2|DSUZ	LOC117590141|XP_034138405.1|DGUA
OG0001635	LOC108016307|XP_016938430.1|DSUZ	LOC117591101|XP_034140094.1|DGUA
OG0001636	LOC108017109|XP_036674967.1|DSUZ	LOC117586373|XP_034132292.1|DGUA
OG0001637	LOC108006982|XP_036672928.1|DSUZ	LOC117582735|XP_034126556.1|DGUA
OG0001638	LOC108016601|XP_016938779.1|DSUZ	LOC117580743|XP_034123319.1|DGUA
OG0001639	LOC108010974|XP_036669920.1|DSUZ, LOC118878895|XP_036677793.1|DSUZ	LOC117585172|XP_034130408.1|DGUA
OG0001640	LOC108013744|XP_016935186.1|DSUZ, LOC118878001|XP_036674899.1|DSUZ	LOC117586412|XP_034132338.1|DGUA
OG0001641	LOC108019500|XP_016942818.1|DSUZ	LOC117590019|XP_034138199.1|DGUA
OG0001642	LOC108018931|XP_016942013.1|DSUZ	LOC117590520|XP_034139125.1|DGUA, LOC117585177|XP_034130411.1|DGUA
OG0001643	LOC108018937|XP_036678572.1|DSUZ	LOC117581925|XP_034125291.1|DGUA
OG0001644	LOC108005538|XP_016924322.2|DSUZ	LOC117579426|XP_034121197.1|DGUA
OG0001645	LOC108008747|XP_016928132.1|DSUZ	LOC117587802|XP_034134649.1|DGUA
OG0001646	LOC108008276|XP_036669239.1|DSUZ	LOC117591963|XP_034141291.1|DGUA
OG0001647	LOC108017950|XP_036670145.1|DSUZ	LOC117592618|XP_034142394.1|DGUA
OG0001648	LOC108013137|XP_016934306.1|DSUZ	LOC117580345|XP_034122742.1|DGUA
OG0001649	LOC108009419|XP_016929235.1|DSUZ	LOC117592128|XP_034141564.1|DGUA
OG0001650	LOC108009817|XP_016929988.1|DSUZ	LOC117582790|XP_034126682.1|DGUA
OG0001651	LOC108009814|XP_016929984.1|DSUZ	LOC117592082|XP_034141485.1|DGUA
OG0001652	LOC108010517|XP_016930881.2|DSUZ	LOC117579190|XP_034120849.1|DGUA
OG0001653	LOC108017622|XP_016940209.2|DSUZ	LOC117580235|XP_034122548.1|DGUA
OG0001654	LOC108009639|XP_016929625.1|DSUZ	LOC117578837|XP_034120504.1|DGUA
OG0001655	LOC108009144|XP_016928737.1|DSUZ	LOC117592021|XP_034141367.1|DGUA
OG0001656	LOC108010135|XP_016930457.1|DSUZ	LOC117583974|XP_034128572.1|DGUA
OG0001657	LOC108019354|XP_036671739.1|DSUZ	LOC117585207|XP_034130476.1|DGUA, LOC117591237|XP_034140302.1|DGUA
OG0001658	LOC118878617|XP_036677556.1|DSUZ, LOC108018722|XP_016941783.2|DSUZ, LOC108007485|XP_036671379.1|DSUZ, LOC108019540|XP_016942867.2|DSUZ, LOC118879108|XP_036677982.1|DSUZ	LOC117580128|XP_034122313.1|DGUA
OG0001659	LOC108013260|XP_016934501.1|DSUZ	LOC117580109|XP_034122276.1|DGUA
OG0001660	LOC108012940|XP_016933966.1|DSUZ	LOC117579530|XP_034121337.1|DGUA
OG0001661	LOC108018317|XP_016941347.1|DSUZ	LOC117584993|XP_034130113.1|DGUA
OG0001662	LOC108013186|XP_016934376.1|DSUZ	LOC117589426|XP_034137252.1|DGUA
OG0001663	LOC108018479|XP_016941523.2|DSUZ	LOC117589817|XP_034137940.1|DGUA
OG0001664	LOC108008791|XP_016928177.1|DSUZ	LOC117591722|XP_034140931.1|DGUA
OG0001666	LOC108019648|XP_016943024.1|DSUZ	LOC117581758|XP_034125051.1|DGUA
OG0001667	LOC108009170|XP_016928788.1|DSUZ	LOC117591951|XP_034141257.1|DGUA
OG0001668	LOC108013314|XP_036670610.1|DSUZ	LOC117587421|XP_034133981.1|DGUA
OG0001669	LOC108017375|XP_036671176.1|DSUZ	LOC117587249|XP_034133713.1|DGUA
OG0001669	LOC118877285|XP_036671170.1|DSUZ	LOC117587248|XP_034133711.1|DGUA
OG0001670	LOC108019016|XP_016942119.1|DSUZ, LOC108019791|XP_016943276.1|DSUZ	LOC117589514|XP_034137397.1|DGUA
OG0001671	LOC118878607|XP_036677548.1|DSUZ, LOC108008023|XP_016927295.2|DSUZ, LOC118878270|XP_036676051.1|DSUZ, LOC118878269|XP_036676050.1|DSUZ, LOC118878268|XP_036676049.1|DSUZ, LOC118878267|XP_036676048.1|DSUZ, LOC118878612|XP_036677552.1|DSUZ, LOC118878610|XP_036677551.1|DSUZ, LOC118878207|XP_036675929.1|DSUZ, LOC108017029|XP_016939473.2|DSUZ, LOC118878206|XP_036675928.1|DSUZ, LOC118878204|XP_036675926.1|DSUZ, LOC118878205|XP_036675927.1|DSUZ	LOC117580977|XP_034123663.1|DGUA
OG0001672	LOC108018236|XP_016941252.1|DSUZ	LOC117580642|XP_034123132.1|DGUA
OG0001673	LOC108008595|XP_016927962.1|DSUZ, LOC108008593|XP_016927961.1|DSUZ	LOC117590662|XP_034139407.1|DGUA
OG0001674	LOC118877797|XP_036673807.1|DSUZ, LOC108017413|XP_016939928.2|DSUZ, LOC108006955|XP_016926049.1|DSUZ	LOC117586554|XP_034132608.1|DGUA
OG0001675	LOC108007565|XP_016926747.1|DSUZ, LOC108007572|XP_016926753.1|DSUZ	LOC117591212|XP_034140248.1|DGUA
OG0001676	LOC108008183|XP_016927464.1|DSUZ	LOC117592495|XP_034142231.1|DGUA
OG0001678	LOC108016849|XP_036676087.1|DSUZ	LOC117580896|XP_034123547.1|DGUA
OG0001679	LOC108011169|XP_016931747.1|DSUZ	LOC117581490|XP_034124628.1|DGUA
OG0001680	LOC108004711|XP_016923215.1|DSUZ	LOC117582166|XP_034125656.1|DGUA, LOC117580821|XP_034123432.1|DGUA
OG0001681	LOC108015035|XP_016936755.1|DSUZ	LOC117581508|XP_034124675.1|DGUA
OG0001682	LOC108016800|XP_016939065.1|DSUZ	LOC117582248|XP_034125750.1|DGUA, LOC117580507|XP_034122988.1|DGUA
OG0001683	LOC108021427|XP_016945629.1|DSUZ	LOC117588117|XP_034135082.1|DGUA
OG0001684	LOC108020401|XP_016944176.1|DSUZ	LOC117590653|XP_034139388.1|DGUA
OG0001685	LOC108004918|XP_016923502.1|DSUZ	LOC117584670|XP_034129589.1|DGUA
OG0001686	LOC108004848|XP_016923419.1|DSUZ	LOC117580626|XP_034123100.1|DGUA
OG0001687	LOC108016723|XP_016938941.1|DSUZ	LOC117590479|XP_034139028.1|DGUA
OG0001688	LOC108011115|XP_016931675.1|DSUZ	LOC117579093|XP_034120706.1|DGUA
OG0001689	LOC108005419|XP_016924186.1|DSUZ	LOC117580915|XP_034123568.1|DGUA
OG0001690	LOC108011427|XP_016932045.1|DSUZ	LOC117580390|XP_034122821.1|DGUA
OG0001691	LOC108018983|XP_016942078.1|DSUZ	LOC117581910|XP_034125270.1|DGUA
OG0001692	LOC108014886|XP_036672901.1|DSUZ	LOC117585263|XP_034130568.1|DGUA
OG0001693	LOC108005166|XP_016923830.1|DSUZ	LOC117580958|XP_034123634.1|DGUA
OG0001694	LOC108015976|XP_036677895.1|DSUZ	LOC117589533|XP_034137417.1|DGUA
OG0001695	LOC108018046|XP_016940924.1|DSUZ	LOC117587860|XP_034134717.1|DGUA
OG0001696	LOC108006770|XP_036674181.1|DSUZ, LOC108006787|XP_036675419.1|DSUZ	LOC117589540|XP_034137425.1|DGUA
OG0001697	LOC108006614|XP_036673278.1|DSUZ	LOC117585180|XP_034130414.1|DGUA
OG0001698	LOC108019102|XP_036675818.1|DSUZ	LOC117581435|XP_034124498.1|DGUA
OG0001699	LOC108006389|XP_036673061.1|DSUZ	LOC117589829|XP_034137951.1|DGUA
OG0001700	LOC108017466|XP_016939992.2|DSUZ	LOC117586019|XP_034131740.1|DGUA
OG0001701	LOC108014348|XP_036674937.1|DSUZ	LOC117583263|XP_034127381.1|DGUA
OG0001702	LOC108021414|XP_016945615.1|DSUZ	LOC117587852|XP_034134709.1|DGUA
OG0001703	LOC118877833|XP_036673900.1|DSUZ, LOC118879476|XP_036678242.1|DSUZ, LOC108005592|XP_036673166.1|DSUZ	LOC117585491|XP_034130877.1|DGUA
OG0001704	LOC118879475|XP_036678241.1|DSUZ, LOC118879230|XP_036678018.1|DSUZ, LOC118877654|XP_036673161.1|DSUZ, LOC108014856|XP_016936560.2|DSUZ	LOC117585013|XP_034130144.1|DGUA
OG0001705	LOC108015511|XP_036675337.1|DSUZ	LOC117591475|XP_034140649.1|DGUA
OG0001706	LOC108014696|XP_016936360.2|DSUZ, LOC108017051|XP_036678276.1|DSUZ	LOC117587585|XP_034134316.1|DGUA
OG0001707	LOC118879455|XP_036678226.1|DSUZ, LOC118879453|XP_036678224.1|DSUZ, LOC118879457|XP_036678228.1|DSUZ, LOC118879454|XP_036678225.1|DSUZ, LOC118879456|XP_036678227.1|DSUZ, LOC108014865|XP_036674122.1|DSUZ	LOC117583055|XP_034127110.1|DGUA
OG0001708	LOC118877961|XP_036674633.1|DSUZ, LOC108010997|XP_016931508.2|DSUZ	LOC117583352|XP_034127513.1|DGUA
OG0001709	LOC108020210|XP_016943820.2|DSUZ	LOC117589187|XP_034136802.1|DGUA
OG0001710	LOC108016191|XP_016938304.2|DSUZ	LOC117585393|XP_034130747.1|DGUA
OG0001711	LOC108020508|XP_016944328.2|DSUZ	LOC117589870|XP_034138030.1|DGUA
OG0001712	LOC108015767|XP_036673445.1|DSUZ	LOC117585309|XP_034130628.1|DGUA
OG0001713	LOC108006003|XP_036674420.1|DSUZ	LOC117585961|XP_034131661.1|DGUA
OG0001714	LOC108019446|XP_036675178.1|DSUZ	LOC117586740|XP_034132928.1|DGUA
OG0001715	LOC108005126|XP_036677227.1|DSUZ	LOC117581080|XP_034123854.1|DGUA
OG0001716	LOC108018928|XP_016942010.1|DSUZ	LOC117590526|XP_034139134.1|DGUA
OG0001717	LOC108015482|XP_036675294.1|DSUZ	LOC117583617|XP_034127950.1|DGUA
OG0001718	LOC108016079|XP_036672924.1|DSUZ	LOC117589563|XP_034137493.1|DGUA
OG0001719	LOC108011911|XP_036674267.1|DSUZ	LOC117583057|XP_034127114.1|DGUA
OG0001720	LOC108018275|XP_036674353.1|DSUZ	LOC117585414|XP_034130778.1|DGUA
OG0001721	LOC108006099|XP_016925034.2|DSUZ	LOC117585067|XP_034130220.1|DGUA
OG0001722	LOC108014025|XP_016935530.1|DSUZ	LOC117587459|XP_034134071.1|DGUA
OG0001723	LOC108018664|XP_036677363.1|DSUZ	LOC117580060|XP_034122201.1|DGUA
OG0001724	LOC108009989|XP_016930253.1|DSUZ	LOC117587766|XP_034134596.1|DGUA
OG0001725	LOC108009662|XP_016929675.1|DSUZ	LOC117592422|XP_034142059.1|DGUA
OG0001726	LOC108013111|XP_016934250.1|DSUZ	LOC117580508|XP_034122990.1|DGUA
OG0001727	LOC108012193|XP_016932978.2|DSUZ	LOC117583245|XP_034127359.1|DGUA
OG0001728	LOC108009990|XP_016930259.1|DSUZ	LOC117592107|XP_034141519.1|DGUA
OG0001729	LOC108008297|XP_016927598.2|DSUZ	LOC117592417|XP_034142049.1|DGUA
OG0001730	LOC108021121|XP_016945160.1|DSUZ	LOC117584661|XP_034129580.1|DGUA
OG0001731	LOC108009049|XP_016928541.1|DSUZ	LOC117585594|XP_034131033.1|DGUA
OG0001732	LOC108007717|XP_016926955.2|DSUZ	LOC117588030|XP_034134967.1|DGUA
OG0001733	LOC108009239|XP_016928896.1|DSUZ	LOC117578536|XP_034119994.1|DGUA
OG0001734	LOC108008459|XP_016927802.1|DSUZ	LOC117578802|XP_034120422.1|DGUA
OG0001735	LOC108013249|XP_016934485.1|DSUZ	LOC117586810|XP_034132975.1|DGUA
OG0001736	LOC108017808|XP_016940444.1|DSUZ	LOC117589838|XP_034137985.1|DGUA
OG0001737	LOC108009452|XP_016929309.1|DSUZ	LOC117591964|XP_034141296.1|DGUA
OG0001738	LOC108012390|XP_016933237.1|DSUZ	LOC117589205|XP_034136830.1|DGUA
OG0001739	LOC118879721|XP_036678521.1|DSUZ, LOC118879722|XP_036678522.1|DSUZ, LOC118879723|XP_036678523.1|DSUZ, LOC108007033|XP_016926128.2|DSUZ	LOC117580682|XP_034123196.1|DGUA
OG0001740	LOC108009032|XP_016928494.1|DSUZ	LOC117579568|XP_034121387.1|DGUA
OG0001741	LOC108010792|XP_016931210.2|DSUZ	LOC117583676|XP_034128037.1|DGUA
OG0001742	LOC108010023|XP_016930311.1|DSUZ	LOC117584262|XP_034128965.1|DGUA
OG0001743	LOC108013539|XP_016934926.1|DSUZ, LOC108015084|XP_016936813.1|DSUZ	LOC117586836|XP_034133018.1|DGUA
OG0001744	LOC108017976|XP_036670026.1|DSUZ	LOC117578436|XP_034119826.1|DGUA
OG0001745	LOC108009425|XP_036669293.1|DSUZ	LOC117592156|XP_034141619.1|DGUA
OG0001746	LOC108012488|XP_016933386.1|DSUZ	LOC117579763|XP_034121707.1|DGUA
OG0001747	LOC108009648|XP_016929652.1|DSUZ	LOC117591952|XP_034141258.1|DGUA
OG0001748	LOC108013546|XP_016934940.1|DSUZ	LOC117580571|XP_034123065.1|DGUA
OG0001749	LOC108010127|XP_016930443.1|DSUZ	LOC117578689|XP_034120215.1|DGUA
OG0001750	LOC108010124|XP_016930441.1|DSUZ	LOC117578687|XP_034120210.1|DGUA
OG0001751	LOC108013130|XP_016934296.1|DSUZ	LOC117589403|XP_034137216.1|DGUA
OG0001752	LOC108011434|XP_036672107.1|DSUZ	LOC117579340|XP_034121056.1|DGUA
OG0001753	LOC108011862|XP_036670926.1|DSUZ	LOC117589021|XP_034136538.1|DGUA
OG0001754	LOC108019915|XP_016943508.1|DSUZ	LOC117588575|XP_034135865.1|DGUA
OG0001755	LOC108011801|XP_036671856.1|DSUZ	LOC117587191|XP_034133610.1|DGUA
OG0001756	LOC108009598|XP_016929562.1|DSUZ	LOC117592414|XP_034142045.1|DGUA
OG0001757	LOC108018221|XP_016941229.1|DSUZ	LOC117587598|XP_034134343.1|DGUA
OG0001758	LOC108012270|XP_036670351.1|DSUZ	LOC117579758|XP_034121680.1|DGUA
OG0001759	LOC108009256|XP_016928928.1|DSUZ	LOC117592011|XP_034141355.1|DGUA
OG0001760	LOC108008644|XP_016928018.1|DSUZ	LOC117578822|XP_034120469.1|DGUA
OG0001761	LOC108009234|XP_016928888.1|DSUZ	LOC117578532|XP_034119986.1|DGUA
OG0001762	LOC108021586|XP_016945861.1|DSUZ	LOC117587758|XP_034134580.1|DGUA
OG0001763	LOC108021648|XP_016945949.1|DSUZ	LOC117584792|XP_034129796.1|DGUA
OG0001764	LOC118877781|XP_036673738.1|DSUZ	LOC117585464|XP_034130846.1|DGUA
OG0001765	LOC108009122|XP_016928699.1|DSUZ	LOC117578807|XP_034120430.1|DGUA
OG0001766	LOC108016344|XP_016938469.1|DSUZ	LOC117587946|XP_034134837.1|DGUA
OG0001767	LOC108021684|XP_016945995.1|DSUZ	LOC117584521|XP_034129358.1|DGUA, LOC117584189|XP_034128847.1|DGUA
OG0001768	LOC108021011|XP_016944983.1|DSUZ	LOC117582643|XP_034126416.1|DGUA, LOC117591336|XP_034140452.1|DGUA
OG0001769	LOC108013993|XP_036678661.1|DSUZ	LOC117588178|XP_034135185.1|DGUA
OG0001770	LOC108021310|XP_016945453.1|DSUZ	LOC117584137|XP_034128781.1|DGUA
OG0001771	LOC108006627|XP_016925648.1|DSUZ	LOC117582107|XP_034125564.1|DGUA
OG0001772	LOC108021425|XP_016945626.1|DSUZ	LOC117584606|XP_034129506.1|DGUA
OG0001773	LOC108006782|XP_016925824.1|DSUZ	LOC117588193|XP_034135209.1|DGUA
OG0001774	LOC108010061|XP_016930363.1|DSUZ	LOC117586571|XP_034132627.1|DGUA
OG0001775	LOC108016784|XP_016939041.1|DSUZ	LOC117590971|XP_034139927.1|DGUA
OG0001776	LOC108021103|XP_016945121.1|DSUZ	LOC117584191|XP_034128849.1|DGUA
OG0001777	LOC108021606|XP_016945891.1|DSUZ	LOC117584341|XP_034129064.1|DGUA
OG0001778	LOC108019864|XP_036669390.1|DSUZ	LOC117584668|XP_034129587.1|DGUA
OG0001779	LOC108017914|XP_036670472.1|DSUZ	LOC117587522|XP_034134213.1|DGUA
OG0001780	LOC108005093|XP_016923757.1|DSUZ	LOC117578755|XP_034120332.1|DGUA
OG0001781	LOC108021335|XP_036675125.1|DSUZ	LOC117587628|XP_034134380.1|DGUA
OG0001782	LOC108007252|XP_036677252.1|DSUZ	LOC117587616|XP_034134363.1|DGUA
OG0001783	LOC108019145|XP_016942382.1|DSUZ	LOC117583901|XP_034128465.1|DGUA
OG0001784	LOC108019590|XP_016942922.1|DSUZ	LOC117582399|XP_034125977.1|DGUA
OG0001785	LOC108009072|XP_016928575.1|DSUZ	LOC117592045|XP_034141420.1|DGUA
OG0001786	LOC108020984|XP_016944929.1|DSUZ	LOC117584718|XP_034129659.1|DGUA
OG0001787	LOC108020904|XP_016944810.1|DSUZ	LOC117581850|XP_034125198.1|DGUA
OG0001788	LOC108019620|XP_016942990.1|DSUZ	LOC117578701|XP_034120238.1|DGUA
OG0001789	LOC108018050|XP_016940931.2|DSUZ, LOC108008254|XP_036669321.1|DSUZ	LOC117591871|XP_034141140.1|DGUA
OG0001790	LOC108006522|XP_016925538.1|DSUZ	LOC117584121|XP_034128763.1|DGUA
OG0001791	LOC108008157|XP_036669663.1|DSUZ	LOC117592252|XP_034141780.1|DGUA
OG0001792	LOC108021709|XP_016946032.2|DSUZ	LOC117581878|XP_034125235.1|DGUA
OG0001793	LOC108009765|XP_016929881.1|DSUZ	LOC117591608|XP_034140843.1|DGUA
OG0001794	LOC108019860|XP_016943395.1|DSUZ	LOC117584666|XP_034129585.1|DGUA
OG0001795	LOC108015600|XP_016937582.1|DSUZ	LOC117582435|XP_034126029.1|DGUA
OG0001796	LOC108005307|XP_036677039.1|DSUZ	LOC117580910|XP_034123563.1|DGUA
OG0001797	LOC108020342|XP_036669948.1|DSUZ	LOC117590685|XP_034139476.1|DGUA
OG0001798	LOC108008726|XP_016928114.1|DSUZ	LOC117592014|XP_034141359.1|DGUA
OG0001799	LOC108014948|XP_036676690.1|DSUZ	LOC117580867|XP_034123507.1|DGUA
OG0001800	LOC108021502|XP_016945740.1|DSUZ	LOC117584018|XP_034128640.1|DGUA
OG0001801	LOC108013559|XP_016934963.1|DSUZ	LOC117589356|XP_034137133.1|DGUA
OG0001802	LOC108007983|XP_036673002.1|DSUZ	LOC117586519|XP_034132542.1|DGUA
OG0001803	LOC118877569|XP_036672685.1|DSUZ, LOC108014874|XP_016936579.1|DSUZ	LOC117586130|XP_034131886.1|DGUA, LOC117586117|XP_034131869.1|DGUA
OG0001804	LOC108016277|XP_016938393.1|DSUZ	LOC117586655|XP_034132785.1|DGUA
OG0001805	LOC108013197|XP_016934395.1|DSUZ	LOC117589210|XP_034136846.1|DGUA
OG0001806	LOC108011514|XP_016932159.2|DSUZ	LOC117585775|XP_034131351.1|DGUA
OG0001807	LOC108004928|XP_016923516.1|DSUZ	LOC117586313|XP_034132188.1|DGUA
OG0001808	LOC118877950|XP_036674587.1|DSUZ, LOC108010615|XP_036673627.1|DSUZ	LOC117590190|XP_034138504.1|DGUA
OG0001809	LOC118878031|XP_036675053.1|DSUZ, LOC108014153|XP_036674969.1|DSUZ	LOC117585899|XP_034131546.1|DGUA
OG0001810	LOC108011015|XP_016931530.2|DSUZ	LOC117583417|XP_034127599.1|DGUA
OG0001811	LOC108019929|XP_036670061.1|DSUZ	LOC117583446|XP_034127640.1|DGUA
OG0001812	LOC108015188|XP_016936991.1|DSUZ	LOC117591520|XP_034140706.1|DGUA
OG0001813	LOC108014173|XP_036672659.1|DSUZ	LOC117586131|XP_034131907.1|DGUA
OG0001814	LOC108016093|XP_016938179.2|DSUZ	LOC117586612|XP_034132693.1|DGUA
OG0001815	LOC108006734|XP_016925767.1|DSUZ	LOC117585442|XP_034130808.1|DGUA
OG0001816	LOC108019626|XP_016942997.1|DSUZ	LOC117591865|XP_034141124.1|DGUA
OG0001817	LOC108009274|XP_016928978.1|DSUZ	LOC117578767|XP_034120363.1|DGUA
OG0001818	LOC108021792|XP_016946084.2|DSUZ	LOC117591192|XP_034140221.1|DGUA
OG0001819	LOC108009608|XP_016929583.1|DSUZ	LOC117591831|XP_034141063.1|DGUA
OG0001820	LOC108004696|XP_016923196.1|DSUZ	LOC117582574|XP_034126311.1|DGUA
OG0001821	LOC108008588|XP_016927956.1|DSUZ	LOC117590876|XP_034139792.1|DGUA
OG0001822	LOC108008449|XP_016927792.1|DSUZ	LOC117591918|XP_034141201.1|DGUA
OG0001823	LOC108013936|XP_016935435.1|DSUZ	LOC117579499|XP_034121292.1|DGUA
OG0001824	LOC108021789|XP_016946085.1|DSUZ	LOC117582112|XP_034125575.1|DGUA
OG0001825	LOC108009181|XP_036669128.1|DSUZ	LOC117592453|XP_034142108.1|DGUA
OG0001826	LOC108008401|XP_016927735.1|DSUZ	LOC117591286|XP_034140409.1|DGUA
OG0001827	LOC108009117|XP_016928680.1|DSUZ	LOC117591944|XP_034141248.1|DGUA
OG0001828	LOC108004678|XP_016923155.1|DSUZ	LOC117581504|XP_034124663.1|DGUA
OG0001829	LOC108008506|XP_016927861.1|DSUZ	LOC117578857|XP_034120538.1|DGUA
OG0001830	LOC108008460|XP_016927803.1|DSUZ	LOC117592655|XP_034142490.1|DGUA
OG0001831	LOC108018642|XP_036671334.1|DSUZ	LOC117579876|XP_034121887.1|DGUA
OG0001832	LOC108021815|XP_016946107.1|DSUZ	LOC117588400|XP_034135546.1|DGUA
OG0001833	LOC108017805|XP_016940441.1|DSUZ	LOC117580809|XP_034123455.1|DGUA
OG0001834	LOC108007646|XP_016926857.1|DSUZ	LOC117589909|XP_034138073.1|DGUA
OG0001838	LOC108019930|XP_016943528.1|DSUZ	LOC117591848|XP_034141105.1|DGUA
OG0001839	LOC108020898|XP_016944842.1|DSUZ, LOC108008833|XP_016928229.1|DSUZ	LOC117592284|XP_034141841.1|DGUA
OG0001840	LOC108013066|XP_016934176.1|DSUZ, LOC108021591|XP_016945870.1|DSUZ, LOC108021592|XP_016945871.1|DSUZ	LOC117584212|XP_034128871.1|DGUA
OG0001841	LOC108012880|XP_016933859.1|DSUZ, LOC108012879|XP_016933858.1|DSUZ	LOC117587198|XP_034133632.1|DGUA
OG0001842	LOC108012453|XP_036670805.1|DSUZ, LOC108009272|XP_016928979.1|DSUZ, LOC108009751|XP_016929852.1|DSUZ	LOC117588912|XP_034136375.1|DGUA
OG0001843	LOC118877231|XP_036670657.1|DSUZ, LOC108010652|XP_016931039.2|DSUZ, LOC108010651|XP_016931038.2|DSUZ, LOC108010667|XP_036670658.1|DSUZ	LOC117579885|XP_034121912.1|DGUA
OG0001844	LOC108018325|XP_016941355.2|DSUZ, LOC108012785|XP_016933708.2|DSUZ	LOC117579544|XP_034121352.1|DGUA
OG0001845	LOC108008756|XP_016928142.1|DSUZ	LOC117580745|XP_034123325.1|DGUA
OG0001846	LOC108020784|XP_036674514.1|DSUZ, LOC108020802|XP_036674523.1|DSUZ	LOC117583474|XP_034127673.1|DGUA
OG0001848	LOC108019457|XP_036677826.1|DSUZ, LOC108005580|XP_016924370.1|DSUZ	LOC117585213|XP_034130487.1|DGUA
OG0001849	LOC108017500|XP_016940045.2|DSUZ	LOC117585734|XP_034131270.1|DGUA
OG0001850	LOC108020388|XP_016944141.1|DSUZ	LOC117590611|XP_034139292.1|DGUA
