Orthogroup	AEAL.longest_only	DPER.longest_only
OG0001962	LOC109430950|XP_019562611.2|AEAL, LOC109431714|XP_019563527.2|AEAL	LOC6592899|XP_002017941.1|DPER
OG0001963	LOC109399513|XP_029714085.1|AEAL, LOC115254259|XP_029735711.1|AEAL, LOC109398045|XP_029714084.1|AEAL	LOC6601006|XP_002026161.1|DPER
OG0001964	LOC115254260|XP_029735856.1|AEAL, LOC109408641|XP_029736020.1|AEAL, LOC109428978|XP_029730422.1|AEAL	LOC6597137|XP_026845758.1|DPER
OG0001966	LOC109401032|XP_019529062.1|AEAL, LOC115270470|XP_029736064.1|AEAL, LOC109414964|XP_019544355.1|AEAL, LOC109415154|XP_019544586.2|AEAL	LOC6587522|XP_002013074.2|DPER
OG0001967	LOC109424271|XP_029719648.1|AEAL, LOC109428709|XP_029735262.1|AEAL, LOC115270173|XP_029735276.1|AEAL	LOC6591134|XP_026841315.1|DPER
OG0001968	LOC115265043|XP_029725102.1|AEAL, LOC115269721|XP_029734406.1|AEAL, LOC115269719|XP_029734401.1|AEAL, LOC109428738|XP_019560109.2|AEAL	LOC6600625|XP_002025619.1|DPER
OG0001969	LOC115270213|XP_029735333.1|AEAL, LOC115270240|XP_029735367.1|AEAL	LOC6602048|XP_002027179.1|DPER
OG0001970	LOC115254256|XP_029735450.1|AEAL, LOC115270264|XP_029735393.1|AEAL, LOC109423800|XP_019554378.1|AEAL, LOC109430605|XP_019562214.2|AEAL	LOC6590085|XP_002016039.1|DPER
OG0001971	LOC109423676|XP_019554218.2|AEAL, LOC115269757|XP_029734441.1|AEAL	LOC6589951|XP_002016689.1|DPER
OG0001972	LOC109423751|XP_029735575.1|AEAL, LOC109414256|XP_029735556.1|AEAL	LOC6590579|XP_002015384.1|DPER
OG0001973	LOC109423655|XP_029715596.1|AEAL, LOC115259212|XP_029715591.1|AEAL	LOC6592608|XP_002018156.2|DPER
OG0001974	LOC109408899|XP_019537814.2|AEAL, LOC115266575|XP_029728811.1|AEAL	LOC6592675|XP_002018200.2|DPER
OG0001975	LOC109416689|XP_019546295.2|AEAL, LOC115266655|XP_029729044.1|AEAL, LOC109416512|XP_029729043.1|AEAL	LOC6601187|XP_002026219.1|DPER
OG0001976	LOC115254758|XP_029708288.1|AEAL, LOC115266635|XP_029729004.1|AEAL, LOC109414979|XP_029728942.1|AEAL, LOC109415142|XP_029728995.1|AEAL	LOC6591176|XP_002015436.1|DPER
OG0001977	LOC109427863|XP_029728530.1|AEAL, LOC115259071|XP_029715442.1|AEAL, LOC115259143|XP_029715519.1|AEAL, LOC115258928|XP_029715307.1|AEAL, LOC109428168|XP_029717224.1|AEAL	LOC6593423|XP_002019129.1|DPER
OG0001978	LOC109433268|XP_019565239.1|AEAL, LOC109424444|XP_019555108.1|AEAL, LOC115259303|XP_029715695.1|AEAL	LOC6595713|XP_002020749.1|DPER
OG0001979	LOC109420083|XP_019549936.1|AEAL	LOC6589527|XP_026843903.1|DPER
OG0001980	LOC109412016|XP_019541205.1|AEAL, LOC109407960|XP_019536713.2|AEAL	LOC113565630|XP_026843960.1|DPER, LOC6595579|XP_002020956.1|DPER
OG0001982	LOC115255682|XP_029709646.1|AEAL, LOC109432886|XP_029712419.1|AEAL, LOC109401423|XP_019529520.1|AEAL	LOC113565482|XP_026843430.1|DPER
OG0001983	LOC109433074|XP_029711242.1|AEAL, LOC109411297|XP_029711472.1|AEAL	LOC6602649|XP_026843628.1|DPER
OG0001984	LOC109433083|XP_019565019.2|AEAL	LOC113565714|XP_026844441.1|DPER
OG0001985	LOC109621803|XP_029724949.1|AEAL, LOC109404203|XP_029724890.1|AEAL	LOC6589232|XP_002014494.2|DPER
OG0001986	LOC115264922|XP_029724857.1|AEAL, LOC109414034|XP_029724875.1|AEAL, LOC115253903|XP_029724936.1|AEAL	LOC6593344|XP_002018745.1|DPER
OG0001987	LOC109428779|XP_019560166.2|AEAL, LOC115253803|XP_029733997.1|AEAL	LOC6599949|XP_002025139.1|DPER
OG0001988	LOC115258948|XP_029715326.1|AEAL, LOC109409322|XP_029721659.1|AEAL, LOC109419104|XP_029715310.1|AEAL	LOC6591090|XP_026842313.1|DPER
OG0001989	LOC115258621|XP_029714772.1|AEAL, LOC109419107|XP_029721665.1|AEAL, LOC109409319|XP_029714703.1|AEAL	LOC6595701|XP_002020584.1|DPER
OG0001990	LOC109419108|XP_029715128.1|AEAL, LOC109409361|XP_029715193.1|AEAL, LOC115262912|XP_029721672.1|AEAL	LOC6589011|XP_002014327.2|DPER
OG0001991	LOC115269124|XP_029733393.1|AEAL, LOC109397556|XP_029715197.1|AEAL	LOC6598133|XP_026843348.1|DPER
OG0001992	LOC115258833|XP_029715127.1|AEAL, LOC109397539|XP_029714675.1|AEAL	LOC6589297|XP_026844049.1|DPER
OG0001993	LOC115258581|XP_029714677.1|AEAL, LOC115258553|XP_029714578.1|AEAL, LOC109397524|XP_019525370.1|AEAL	LOC6593558|XP_002018973.1|DPER
OG0001994	LOC109405873|XP_019534477.2|AEAL, LOC109407201|XP_019535726.2|AEAL	LOC6595069|XP_026843560.1|DPER
OG0001995	LOC115258769|XP_029715029.1|AEAL, LOC109405703|XP_019534308.2|AEAL, LOC109410201|XP_029730241.1|AEAL	LOC6597942|XP_002023177.1|DPER
OG0001996	LOC109417642|XP_029709337.1|AEAL, LOC115255414|XP_029709383.1|AEAL, LOC115255422|XP_029709410.1|AEAL	LOC6593961|XP_026842997.1|DPER
OG0001997	LOC115255375|XP_029709277.1|AEAL, LOC115253948|XP_029709288.1|AEAL, LOC109417687|XP_019547293.2|AEAL	LOC6592354|XP_026841878.1|DPER
OG0001998	LOC115253946|XP_029709239.1|AEAL, LOC109416929|XP_029709253.1|AEAL, LOC109417691|XP_019547307.2|AEAL	LOC6592352|XP_002018424.1|DPER
OG0001999	LOC109417772|XP_029709100.1|AEAL	LOC6590613|XP_026842571.1|DPER
OG0002000	LOC109415253|XP_029709033.1|AEAL	LOC6589121|XP_002015277.1|DPER
OG0002001	LOC109419931|XP_029708900.1|AEAL, LOC115255157|XP_029708909.1|AEAL	LOC6595706|XP_026844830.1|DPER
OG0002002	LOC109419878|XP_019549708.2|AEAL, LOC109420708|XP_019550709.2|AEAL	LOC6590386|XP_002015652.1|DPER
OG0002003	LOC109414247|XP_029736327.1|AEAL, LOC115253939|XP_029708865.1|AEAL, LOC109420697|XP_019550692.1|AEAL	LOC6593492|XP_026843184.1|DPER
OG0002004	LOC109420660|XP_019550626.2|AEAL	LOC6595384|XP_026844669.1|DPER
OG0002005	LOC109420492|XP_029708637.1|AEAL, LOC109419733|XP_029708643.1|AEAL	LOC6593780|XP_026843087.1|DPER
OG0002006	LOC115269356|XP_029733865.1|AEAL, LOC109420302|XP_029732976.1|AEAL, LOC109419769|XP_029708609.1|AEAL, LOC115255044|XP_029708632.1|AEAL	LOC6593916|XP_026843808.1|DPER
OG0002007	LOC115261019|XP_029718245.1|AEAL, LOC109430154|XP_019561731.1|AEAL	LOC6589072|XP_026844954.1|DPER
OG0002008	LOC109430176|XP_029727434.1|AEAL	LOC6603486|XP_026846829.1|DPER
OG0002009	LOC109427576|XP_019558699.2|AEAL, LOC109432855|XP_019564749.2|AEAL, LOC115268908|XP_029732979.1|AEAL	LOC6600877|XP_002025941.1|DPER
OG0002010	LOC109427591|XP_029727422.1|AEAL, LOC109621901|XP_019931649.2|AEAL	LOC6593511|XP_002019152.1|DPER
OG0002011	LOC109431006|XP_019562675.2|AEAL, LOC115265222|XP_029725363.1|AEAL, LOC115266443|XP_029728532.1|AEAL, LOC109421438|XP_029727014.1|AEAL, LOC109432536|XP_019564411.2|AEAL	LOC6596534|XP_002021731.1|DPER
OG0002012	LOC109423927|XP_019554535.1|AEAL, LOC109404813|XP_019533310.1|AEAL	LOC6589863|XP_002015168.1|DPER
OG0002013	LOC109423906|XP_029727280.1|AEAL, LOC109404819|XP_029727242.1|AEAL	LOC6597977|XP_026843341.1|DPER, LOC6597979|XP_026843595.1|DPER
OG0002014	LOC109421536|XP_029727097.1|AEAL	LOC6600869|XP_026840987.1|DPER
OG0002015	LOC109421342|XP_019551395.1|AEAL, LOC109432570|XP_029726915.1|AEAL	LOC113565904|XP_026845073.1|DPER, LOC6589893|XP_002014630.1|DPER
OG0002016	LOC109415848|XP_029720051.1|AEAL	LOC113565034|XP_026840758.1|DPER, LOC6592605|XP_026840890.1|DPER
OG0002017	LOC109416795|XP_029720043.1|AEAL, LOC109402508|XP_029732812.1|AEAL	LOC6596585|XP_002021672.2|DPER
OG0002018	LOC109429591|XP_029719953.1|AEAL, LOC115254140|XP_029724789.1|AEAL	LOC6593557|XP_002018972.1|DPER
OG0002019	LOC109429555|XP_019561077.2|AEAL	LOC6589381|XP_002015053.1|DPER
OG0002020	LOC109415452|XP_019544873.2|AEAL	LOC6597965|XP_002023168.1|DPER
OG0002021	LOC109398549|XP_029720118.1|AEAL	LOC6591133|XP_026841742.1|DPER
OG0002022	LOC109398356|XP_029720147.1|AEAL, LOC109429827|XP_019561352.1|AEAL, LOC109401755|XP_029710059.1|AEAL, LOC109406163|XP_019534776.2|AEAL	LOC6593460|XP_026843711.1|DPER
OG0002023	LOC109429794|XP_029719779.1|AEAL, LOC109398275|XP_019526140.2|AEAL	LOC6587207|XP_002013888.1|DPER
OG0002024	LOC109411701|XP_019540819.1|AEAL	LOC6603554|XP_002028533.1|DPER
OG0002025	LOC109411738|XP_019540880.3|AEAL	LOC6589849|XP_026844766.1|DPER
OG0002026	LOC109414170|XP_019543498.2|AEAL	LOC6602182|XP_002027222.2|DPER, LOC113566941|XP_026849973.1|DPER
OG0002027	LOC115255674|XP_029709636.1|AEAL, LOC115254439|XP_029707790.1|AEAL, LOC109421746|XP_029709633.1|AEAL	LOC6590772|XP_002016460.2|DPER
OG0002028	LOC109421752|XP_029707787.1|AEAL	LOC6590916|XP_026841035.1|DPER
OG0002029	LOC109423263|XP_029709312.1|AEAL	LOC6600318|XP_026849106.1|DPER
OG0002030	LOC115262698|XP_029721219.1|AEAL, LOC109623315|XP_019933386.1|AEAL, LOC109401290|XP_019529329.1|AEAL	LOC6600857|XP_002025994.1|DPER
OG0002031	LOC109412046|XP_019541233.2|AEAL	LOC6592640|XP_026841327.1|DPER
OG0002032	LOC115263976|XP_029723139.1|AEAL, LOC109427293|XP_029721389.1|AEAL	LOC6594539|XP_002019369.1|DPER
OG0002033	LOC115263095|XP_029721873.1|AEAL, LOC115263947|XP_029723115.1|AEAL, LOC109426125|XP_029721558.1|AEAL, LOC109418409|XP_029723114.1|AEAL	LOC6598382|XP_002023407.2|DPER
OG0002034	LOC109426160|XP_029721705.1|AEAL, LOC109426156|XP_029721662.1|AEAL, LOC109418423|XP_029721956.1|AEAL	LOC6596696|XP_026845813.1|DPER
OG0002035	LOC109426175|XP_029722195.1|AEAL, LOC109418446|XP_019548182.2|AEAL, LOC115263232|XP_029722087.1|AEAL	LOC6587944|XP_002014112.2|DPER
OG0002036	LOC115260472|XP_029717276.1|AEAL, LOC109407471|XP_029717229.1|AEAL, LOC109419243|XP_029723569.1|AEAL	LOC6598622|XP_026840047.1|DPER
OG0002037	LOC109410442|XP_029725870.1|AEAL, LOC115256317|XP_029710420.1|AEAL	LOC113566713|XP_026849344.1|DPER
OG0002038	LOC109410375|XP_019539473.2|AEAL	LOC6594207|XP_002019666.1|DPER
OG0002039	LOC109414398|XP_019543750.2|AEAL, LOC109415396|XP_019544808.2|AEAL	LOC113567321|XP_026850479.1|DPER
OG0002040	LOC109425025|XP_019555760.2|AEAL	LOC6594366|XP_026850470.1|DPER
OG0002041	LOC109410906|XP_029730035.1|AEAL, LOC109411113|XP_029730603.1|AEAL, LOC115253916|XP_029730013.1|AEAL	LOC6592464|XP_002017798.1|DPER
OG0002042	LOC109399298|XP_019527278.2|AEAL, LOC109433350|XP_019565322.2|AEAL	LOC6594195|XP_002019503.2|DPER
OG0002043	LOC109413928|XP_019543205.2|AEAL, LOC109621289|XP_019931854.2|AEAL, LOC115254236|XP_029734177.1|AEAL	LOC6588225|XP_026850778.1|DPER
OG0002044	LOC115269272|XP_029733687.1|AEAL, LOC109400364|XP_029733583.1|AEAL, LOC109432399|XP_029715538.1|AEAL	LOC6594887|XP_002020006.2|DPER
OG0002045	LOC109416442|XP_029729673.1|AEAL, LOC115261564|XP_029719318.1|AEAL, LOC109622373|XP_029719311.1|AEAL	LOC6588121|XP_026850439.1|DPER
OG0002046	LOC109416293|XP_029736172.1|AEAL	LOC6602638|XP_002027659.1|DPER
OG0002047	LOC109416414|XP_029707563.1|AEAL, LOC115253755|XP_029727739.1|AEAL, LOC115266053|XP_029727760.1|AEAL, LOC109424021|XP_029727708.1|AEAL	LOC6597682|XP_002022836.2|DPER
OG0002048	LOC109431922|XP_029727776.1|AEAL, LOC115266066|XP_029727788.1|AEAL	LOC6591484|XP_002017378.2|DPER
OG0002049	LOC109422734|XP_029728099.1|AEAL, LOC115254159|XP_029727908.1|AEAL, LOC109431860|XP_029727923.1|AEAL	LOC6594587|XP_026850844.1|DPER
OG0002050	LOC115264858|XP_029724751.1|AEAL, LOC109412333|XP_019541524.2|AEAL, LOC109422696|XP_029727884.1|AEAL	LOC6592111|XP_026851251.1|DPER, LOC113567464|XP_026851253.1|DPER
OG0002051	LOC109402833|XP_019531111.2|AEAL	LOC6591053|XP_026841486.1|DPER, LOC6591054|XP_026842697.1|DPER
OG0002052	LOC115257064|XP_029712215.1|AEAL	LOC6599869|XP_002024923.1|DPER
OG0002053	LOC109398800|XP_019526757.1|AEAL, LOC115261372|XP_029718786.1|AEAL	LOC6594338|XP_002019596.2|DPER
OG0002054	LOC109398827|XP_019526802.2|AEAL	LOC6587533|XP_026850621.1|DPER
OG0002055	LOC115261446|XP_029718976.1|AEAL, LOC109427230|XP_019558281.2|AEAL, LOC115261426|XP_029718935.1|AEAL	LOC6591870|XP_002017332.1|DPER
OG0002056	LOC115253572|XP_029718913.1|AEAL, LOC109411614|XP_029718965.1|AEAL, LOC109427247|XP_029715618.1|AEAL	LOC6596231|XP_026845620.1|DPER
OG0002057	LOC115261409|XP_029718888.1|AEAL, LOC115261440|XP_029718962.1|AEAL, LOC109411619|XP_019540720.2|AEAL, LOC109427253|XP_019558324.2|AEAL	LOC6589507|XP_002015103.1|DPER
OG0002058	LOC115254069|XP_029718910.1|AEAL, LOC109427254|XP_019558325.1|AEAL, LOC115261410|XP_029718889.1|AEAL, LOC109411620|XP_029718963.1|AEAL	LOC6601131|XP_002026058.1|DPER
OG0002059	LOC109427256|XP_019558330.1|AEAL, LOC115261411|XP_029718893.1|AEAL, LOC115261415|XP_029718907.1|AEAL, LOC109411623|XP_029717160.1|AEAL	LOC6594015|XP_002019637.1|DPER
OG0002060	LOC109427262|XP_029718897.1|AEAL, LOC109411628|XP_029717172.1|AEAL, LOC115261435|XP_029718951.1|AEAL	LOC6590993|XP_026841992.1|DPER
OG0002061	LOC109427263|XP_029718950.1|AEAL, LOC109411629|XP_019540734.2|AEAL, LOC115261412|XP_029718895.1|AEAL	LOC6590161|XP_002016583.1|DPER
OG0002062	LOC109404968|XP_029719247.1|AEAL	LOC6603795|XP_026846626.1|DPER
OG0002063	LOC109404986|XP_019533517.2|AEAL, LOC109416162|XP_019545680.2|AEAL, LOC115254081|XP_029719239.1|AEAL	LOC6600152|XP_002025235.1|DPER
OG0002064	LOC115261573|XP_029719328.1|AEAL, LOC109416620|XP_019546229.1|AEAL, LOC115261546|XP_029719255.1|AEAL, LOC109432816|XP_029719329.1|AEAL	LOC6603546|XP_026845769.1|DPER
OG0002065	LOC115261562|XP_029719310.1|AEAL, LOC109432817|XP_019564706.2|AEAL, LOC115261563|XP_029719313.1|AEAL	LOC6602725|XP_026849462.1|DPER
OG0002066	LOC109405099|XP_029716736.1|AEAL	LOC6594178|XP_026850472.1|DPER
OG0002067	LOC109416515|XP_019546132.2|AEAL	LOC6590917|XP_002015408.1|DPER
OG0002068	LOC109411939|XP_029733040.1|AEAL, LOC109406738|XP_029733024.1|AEAL	LOC6592901|XP_002017943.1|DPER
OG0002069	LOC115254161|XP_029728101.1|AEAL, LOC109405601|XP_019534210.2|AEAL	LOC6597916|XP_026843611.1|DPER
OG0002070	LOC109405911|XP_019534518.2|AEAL, LOC109405691|XP_019534300.2|AEAL, LOC109405647|XP_019534264.2|AEAL	LOC6594021|XP_002019719.1|DPER
OG0002071	LOC109407855|XP_029724224.1|AEAL	LOC6588494|XP_002013921.1|DPER
OG0002072	LOC109398924|XP_019526924.1|AEAL, LOC115264564|XP_029724249.1|AEAL	LOC6600899|XP_002025963.1|DPER
OG0002073	LOC109401570|XP_029724505.1|AEAL, LOC109402877|XP_029724543.1|AEAL, LOC115264667|XP_029724487.1|AEAL	LOC6596988|XP_026845642.1|DPER
OG0002074	LOC109422260|XP_029724561.1|AEAL, LOC115259952|XP_029716608.1|AEAL	LOC6590540|XP_026841601.1|DPER
OG0002075	LOC109415838|XP_019545321.1|AEAL, LOC109418778|XP_019548552.1|AEAL, LOC115257589|XP_029713233.1|AEAL, LOC115254032|XP_029715751.1|AEAL	LOC113565670|XP_026844199.1|DPER
OG0002076	LOC109420404|XP_029729304.1|AEAL, LOC109402323|XP_029713604.1|AEAL	LOC6603163|XP_026841364.1|DPER, LOC6603164|XP_026841359.1|DPER
OG0002077	LOC109402320|XP_029713586.1|AEAL, LOC115253757|XP_029713723.1|AEAL	LOC6601033|XP_026849741.1|DPER
OG0002078	LOC115257894|XP_029713736.1|AEAL, LOC115257450|XP_029712906.1|AEAL, LOC109402270|XP_019530465.2|AEAL	LOC6592773|XP_002018015.1|DPER
OG0002079	LOC109433204|XP_019565150.1|AEAL	LOC6595998|XP_002021019.1|DPER
OG0002080	LOC109431533|XP_029719646.1|AEAL, LOC109422416|XP_029712778.1|AEAL	LOC6592394|XP_002017579.2|DPER
OG0002081	LOC109424407|XP_029707752.1|AEAL	LOC6601330|XP_002026381.1|DPER
OG0002082	LOC109418655|XP_029730659.1|AEAL, LOC109414790|XP_029719572.1|AEAL	LOC6601587|XP_026842735.1|DPER
OG0002083	LOC109414805|XP_029719558.1|AEAL	LOC6600086|XP_026845110.1|DPER
OG0002084	LOC109418498|XP_019548245.1|AEAL	LOC6590460|XP_002015851.1|DPER
OG0002085	LOC109401249|XP_029721272.1|AEAL, LOC109413613|XP_029721370.1|AEAL, LOC115253902|XP_029721375.1|AEAL	LOC6592631|XP_026841336.1|DPER
OG0002086	LOC109623390|XP_019933492.1|AEAL, LOC115262587|XP_029720847.1|AEAL, LOC109426916|XP_019558018.1|AEAL	LOC6590455|XP_026842510.1|DPER
OG0002087	LOC109408615|XP_029720918.1|AEAL, LOC109421903|XP_029720891.1|AEAL	LOC113566652|XP_026849013.1|DPER
OG0002088	LOC109408746|XP_019537664.2|AEAL, LOC115267732|XP_029730787.1|AEAL	LOC6601813|XP_026848589.1|DPER, LOC6601810|XP_026848460.1|DPER
OG0002089	LOC115267813|XP_029731053.1|AEAL, LOC109397100|XP_029730995.1|AEAL	LOC6592440|XP_026841197.1|DPER
OG0002090	LOC109409843|XP_019538871.2|AEAL	LOC6595903|XP_002021442.1|DPER
OG0002091	LOC109399551|XP_019527547.2|AEAL	LOC6601323|XP_002026374.1|DPER
OG0002092	LOC109431991|XP_019563837.1|AEAL, LOC109431287|XP_029724607.1|AEAL	LOC6599720|XP_026847347.1|DPER
OG0002093	LOC115254199|XP_029731365.1|AEAL, LOC109426482|XP_029710081.1|AEAL	LOC6601611|XP_002026647.1|DPER
OG0002094	LOC109403702|XP_029731427.1|AEAL, LOC115266893|XP_029729356.1|AEAL	LOC6591296|XP_002015625.1|DPER
OG0002095	LOC109403422|XP_019531798.1|AEAL	LOC6602894|XP_026849664.1|DPER
OG0002096	LOC109622238|XP_029731487.1|AEAL	LOC6590298|XP_002016159.2|DPER
OG0002097	LOC109410744|XP_029731592.1|AEAL	LOC6592694|XP_026841297.1|DPER
OG0002098	LOC115267972|XP_029731680.1|AEAL, LOC109433444|XP_029714386.1|AEAL, LOC109410678|XP_029731687.1|AEAL, LOC109415401|XP_029732102.1|AEAL	LOC6603788|XP_026848075.1|DPER
OG0002099	LOC115270133|XP_029735089.1|AEAL, LOC109621473|XP_019931061.2|AEAL	LOC6587719|XP_002013392.1|DPER
OG0002100	LOC109426042|XP_019557027.1|AEAL	LOC6597072|XP_002022197.1|DPER
OG0002101	LOC115254207|XP_029731958.1|AEAL, LOC109425935|XP_029731904.1|AEAL, LOC109407614|XP_029708345.1|AEAL	LOC6589922|XP_026840609.1|DPER
OG0002102	LOC109407506|XP_019536102.2|AEAL, LOC115254090|XP_029720467.1|AEAL, LOC109425767|XP_029716782.1|AEAL	LOC6593161|XP_002018335.2|DPER
OG0002103	LOC109412716|XP_019541874.2|AEAL, LOC109411868|XP_029728535.1|AEAL	LOC6587994|XP_026850772.1|DPER
OG0002117	LOC115255629|XP_029709579.1|AEAL, LOC115255647|XP_029709607.1|AEAL, LOC109405365|XP_019533965.2|AEAL	LOC6597298|XP_026846439.1|DPER
OG0002118	LOC115255620|XP_029709568.1|AEAL, LOC109405340|XP_029709584.1|AEAL	LOC113565812|XP_026844831.1|DPER
OG0002119	LOC109424979|XP_029730264.1|AEAL, LOC109431117|XP_029711291.1|AEAL	LOC6588089|XP_002013365.1|DPER
OG0002120	LOC109431090|XP_029712026.1|AEAL, LOC115256425|XP_029710822.1|AEAL, LOC109415389|XP_029711074.1|AEAL	LOC6602558|XP_002027579.1|DPER
OG0002121	LOC109415837|XP_029710571.1|AEAL, LOC109431177|XP_029711637.1|AEAL	LOC6595231|XP_026840461.1|DPER
OG0002122	LOC115258698|XP_029714898.1|AEAL, LOC115267511|XP_029730461.1|AEAL, LOC115267425|XP_029730274.1|AEAL, LOC109421672|XP_029723529.1|AEAL, LOC115253593|XP_029728894.1|AEAL, LOC109401641|XP_019529757.1|AEAL, LOC115268016|XP_029731763.1|AEAL	LOC113565876|XP_026845039.1|DPER, LOC6589701|XP_002014224.1|DPER
OG0002123	LOC109433622|XP_019565606.2|AEAL, LOC115260186|XP_029716965.1|AEAL, LOC115260193|XP_029716968.1|AEAL	LOC113565905|XP_026845074.1|DPER, LOC6589790|XP_002014637.1|DPER
OG0002124	LOC115256608|XP_029711286.1|AEAL, LOC115254583|XP_029708052.1|AEAL, LOC109408961|XP_029713475.1|AEAL	LOC6601782|XP_026846965.1|DPER
OG0002125	LOC109397928|XP_029732795.1|AEAL, LOC109411589|XP_029711753.1|AEAL	LOC6590480|XP_002016666.1|DPER
OG0002126	LOC109401919|XP_019530085.2|AEAL	LOC6601858|XP_026849329.1|DPER
OG0002127	LOC109401891|XP_019530044.2|AEAL	LOC6597719|XP_026847044.1|DPER
OG0002128	LOC109401901|XP_019530061.2|AEAL, LOC115256328|XP_029710468.1|AEAL	LOC6601772|XP_026847065.1|DPER
OG0002129	LOC109414676|XP_019544051.2|AEAL	LOC6588580|XP_002013197.1|DPER
OG0002130	LOC115255740|XP_029709723.1|AEAL, LOC115255706|XP_029709666.1|AEAL, LOC109412205|XP_019541402.2|AEAL, LOC109401824|XP_019529982.2|AEAL	LOC6596745|XP_002021928.1|DPER
OG0002131	LOC109422131|XP_019552314.2|AEAL	LOC6588390|XP_002012932.1|DPER
OG0002132	LOC115258896|XP_029715211.1|AEAL, LOC109424214|XP_029715216.1|AEAL, LOC115254016|XP_029714747.1|AEAL	LOC6588821|XP_026844008.1|DPER
OG0002133	LOC109422142|XP_019552327.2|AEAL, LOC109432621|XP_019564526.2|AEAL	LOC6599097|XP_002024422.2|DPER
OG0002134	LOC109432624|XP_019564533.2|AEAL, LOC109397203|XP_019525090.2|AEAL	LOC6596434|XP_002021615.1|DPER, LOC6602612|XP_002027639.1|DPER
OG0002135	LOC115256515|XP_029711058.1|AEAL, LOC109422018|XP_029711417.1|AEAL, LOC115256516|XP_029711061.1|AEAL	LOC6599981|XP_026845128.1|DPER
OG0002136	LOC115269152|XP_029733425.1|AEAL, LOC115254485|XP_029707895.1|AEAL, LOC109410160|XP_019539230.2|AEAL, LOC109427440|XP_019558541.2|AEAL	LOC6595004|XP_002020461.1|DPER
OG0002137	LOC109427407|XP_029709733.1|AEAL, LOC109410126|XP_019539200.1|AEAL	LOC6587292|XP_026841232.1|DPER
OG0002138	LOC109416561|XP_019546185.3|AEAL, LOC109416543|XP_019546166.2|AEAL	LOC113566509|XP_026848250.1|DPER
OG0002139	LOC109405079|XP_029710896.1|AEAL	LOC6597594|XP_026848881.1|DPER, LOC6602221|XP_002027298.2|DPER
OG0002140	LOC109398423|XP_029710676.1|AEAL	LOC6597344|XP_002022546.1|DPER
OG0002141	LOC109400383|XP_019528433.1|AEAL, LOC109398405|XP_019526300.1|AEAL	LOC6591324|XP_002016797.1|DPER
OG0002142	LOC109432703|XP_029710954.1|AEAL, LOC115256464|XP_029710965.1|AEAL	LOC6591597|XP_002017543.1|DPER
OG0002143	LOC115269819|XP_029734464.1|AEAL, LOC109409465|XP_019538451.2|AEAL, LOC115256471|XP_029710976.1|AEAL, LOC115256566|XP_029711182.1|AEAL, LOC109412985|XP_029736288.1|AEAL	LOC6595534|XP_026844258.1|DPER
OG0002144	LOC109409483|XP_019538480.1|AEAL, LOC109397642|XP_029736274.1|AEAL	LOC6602565|XP_026846895.1|DPER
OG0002145	LOC109432989|XP_019564906.1|AEAL, LOC115269579|XP_029734256.1|AEAL, LOC109397705|XP_019525563.1|AEAL	LOC6594203|XP_026850281.1|DPER
OG0002146	LOC115253959|XP_029710181.1|AEAL, LOC109414087|XP_029710185.1|AEAL	LOC6591595|XP_002017541.1|DPER
OG0002148	LOC109403530|XP_019531897.2|AEAL, LOC115260591|XP_029717441.1|AEAL	LOC6601681|XP_002026715.1|DPER
OG0002149	LOC115264860|XP_029724755.1|AEAL, LOC109422960|XP_029717434.1|AEAL, LOC109403555|XP_029717407.1|AEAL	LOC6603492|XP_002028470.1|DPER
OG0002150	LOC109422966|XP_029717424.1|AEAL, LOC109403567|XP_029717393.1|AEAL	LOC6600394|XP_002025449.2|DPER
OG0002151	LOC109403568|XP_029717394.1|AEAL, LOC109422967|XP_019553412.2|AEAL	LOC6589012|XP_026844120.1|DPER
OG0002152	LOC115269504|XP_029734147.1|AEAL, LOC109422825|XP_029734151.1|AEAL, LOC115260611|XP_029717502.1|AEAL, LOC115260636|XP_029717563.1|AEAL	LOC6588199|XP_026847480.1|DPER
OG0002153	LOC109422812|XP_029723052.1|AEAL, LOC109400888|XP_029717582.1|AEAL, LOC109400890|XP_029717516.1|AEAL	LOC6595127|XP_026850966.1|DPER
OG0002154	LOC115260628|XP_029717547.1|AEAL, LOC109422801|XP_019553227.1|AEAL, LOC109421815|XP_019551916.1|AEAL	LOC6596744|XP_002021927.2|DPER
OG0002155	LOC109425456|XP_019556274.2|AEAL, LOC115260961|XP_029718182.1|AEAL, LOC109412969|XP_019542172.2|AEAL	LOC6595169|XP_002020424.1|DPER
OG0002156	LOC109431451|XP_019563200.2|AEAL, LOC109427678|XP_029717851.1|AEAL, LOC115260560|XP_029717336.1|AEAL	LOC6596194|XP_002021123.1|DPER
OG0002157	LOC109431463|XP_029717880.1|AEAL	LOC6587622|XP_026845744.1|DPER
OG0002158	LOC109415571|XP_019545000.2|AEAL	LOC6592902|XP_002017944.1|DPER
OG0002159	LOC109415590|XP_029717899.1|AEAL	LOC6593140|XP_002018172.1|DPER
OG0002160	LOC115260910|XP_029718110.1|AEAL, LOC109415593|XP_019545034.2|AEAL	LOC6594856|XP_026850761.1|DPER
OG0002161	LOC109417113|XP_019546784.1|AEAL, LOC109405961|XP_019534556.2|AEAL	LOC6588110|XP_002013368.1|DPER
