Orthogroup	AEAL.longest_only	DNOV.longest_only
OG0001624	LOC109408550|XP_019537419.2|AEAL, LOC109429595|XP_019561130.2|AEAL	LOC115763539|XP_030562015.1|DNOV
OG0001625	LOC109408551|XP_019537420.2|AEAL, LOC109429586|XP_019561119.2|AEAL	LOC115767445|XP_030567602.1|DNOV, LOC115763236|XP_030561572.1|DNOV
OG0001626	LOC109428105|XP_019559338.1|AEAL, LOC109418325|XP_029720111.1|AEAL	LOC115760102|XP_030557151.1|DNOV
OG0001627	LOC109411342|XP_019540417.2|AEAL, LOC109415390|XP_019544798.2|AEAL, LOC109418337|XP_019548070.2|AEAL, LOC109427307|XP_029721198.1|AEAL	LOC115766086|XP_030565756.1|DNOV, LOC115766242|XP_030565965.1|DNOV
OG0001628	LOC109427034|XP_019558124.2|AEAL, LOC109411383|XP_029726981.1|AEAL	LOC115762541|XP_030560675.1|DNOV, LOC115770566|XP_030571738.1|DNOV, LOC115762539|XP_030560673.1|DNOV
OG0001630	LOC109405034|XP_029734032.1|AEAL, LOC109405037|XP_029734327.1|AEAL, LOC109622043|XP_029712020.1|AEAL	LOC115764113|XP_030562835.1|DNOV
OG0001632	LOC109422711|XP_019553122.1|AEAL, LOC109412318|XP_029727895.1|AEAL	LOC115759819|XP_030556771.1|DNOV
OG0001633	LOC115271096|XP_029736444.1|AEAL, LOC109422628|XP_029725209.1|AEAL, LOC109402823|XP_019531094.1|AEAL	LOC115767920|XP_030568149.1|DNOV
OG0001634	LOC109402812|XP_029712271.1|AEAL, LOC109422595|XP_029712226.1|AEAL	LOC115760353|XP_030557502.1|DNOV
OG0001635	LOC109429217|XP_029716819.1|AEAL, LOC115261363|XP_029718747.1|AEAL, LOC109429221|XP_029719377.1|AEAL	LOC115765634|XP_030565147.1|DNOV
OG0001636	LOC109398901|XP_019526899.2|AEAL, LOC109429212|XP_029718656.1|AEAL	LOC115759438|XP_030556213.1|DNOV
OG0001637	LOC115258189|XP_029714117.1|AEAL, LOC109426630|XP_019557707.2|AEAL, LOC115258187|XP_029714113.1|AEAL, LOC109426656|XP_029718993.1|AEAL	LOC115761969|XP_030559871.1|DNOV
OG0001638	LOC109411634|XP_019540740.2|AEAL	LOC115768038|XP_030568320.1|DNOV
OG0001639	LOC109404490|XP_029719136.1|AEAL, LOC109406321|XP_029719042.1|AEAL	LOC115762437|XP_030560493.1|DNOV
OG0001640	LOC109419435|XP_019549229.1|AEAL, LOC109403478|XP_019531851.1|AEAL	LOC115759471|XP_030556265.1|DNOV
OG0001641	LOC109426306|XP_019557308.2|AEAL, LOC109411963|XP_019541167.1|AEAL	LOC115770711|XP_030571968.1|DNOV
OG0001642	LOC109424536|XP_029733403.1|AEAL, LOC115269399|XP_029733935.1|AEAL, LOC115255853|XP_029709901.1|AEAL, LOC115255851|XP_029709900.1|AEAL	LOC115765255|XP_030564594.1|DNOV
OG0001643	LOC109418776|XP_029715744.1|AEAL, LOC115259341|XP_029715733.1|AEAL, LOC109415836|XP_029713232.1|AEAL, LOC115259353|XP_029715752.1|AEAL	LOC115759043|XP_030555727.1|DNOV
OG0001644	LOC109418709|XP_019548494.2|AEAL	LOC115771484|XP_030573066.1|DNOV
OG0001645	LOC115257624|XP_029713305.1|AEAL, LOC109413080|XP_029713148.1|AEAL	LOC115771742|XP_030573434.1|DNOV
OG0001646	LOC109413573|XP_029720859.1|AEAL, LOC109401280|XP_029721578.1|AEAL	LOC115757791|XP_030554064.1|DNOV
OG0001647	LOC109401223|XP_029721390.1|AEAL, LOC115262726|XP_029721280.1|AEAL, LOC109413596|XP_029720595.1|AEAL	LOC115760284|XP_030557415.1|DNOV, LOC115764471|XP_030563401.1|DNOV
OG0001648	LOC115262670|XP_029721133.1|AEAL, LOC109427045|XP_029717126.1|AEAL, LOC115262680|XP_029721145.1|AEAL, LOC109623356|XP_029721134.1|AEAL	LOC115768772|XP_030569326.1|DNOV
OG0001649	LOC109397413|XP_019525279.2|AEAL, LOC109412767|XP_029721046.1|AEAL	LOC115760627|XP_030557938.1|DNOV
OG0001650	LOC109432676|XP_029730723.1|AEAL, LOC109408777|XP_029730726.1|AEAL	LOC115766513|XP_030566334.1|DNOV
OG0001651	LOC109408787|XP_029730840.1|AEAL, LOC109428969|XP_029730823.1|AEAL, LOC109428971|XP_029731974.1|AEAL, LOC109408718|XP_029730821.1|AEAL	LOC115771027|XP_030572419.1|DNOV
OG0001652	LOC109399621|XP_029731140.1|AEAL	LOC115767714|XP_030567878.1|DNOV
OG0001653	LOC109399660|XP_029708106.1|AEAL, LOC115255827|XP_029709875.1|AEAL, LOC109400976|XP_029731220.1|AEAL	LOC115766725|XP_030566546.1|DNOV, LOC115770755|XP_030572030.1|DNOV
OG0001654	LOC109403945|NP_001339903.1|AEAL	LOC115767487|XP_030567655.1|DNOV
OG0001655	LOC109410731|XP_029731604.1|AEAL, LOC115269255|XP_029733667.1|AEAL	LOC115758295|XP_030554722.1|DNOV
OG0001656	LOC109621465|XP_019931052.2|AEAL	LOC115763070|XP_030561359.1|DNOV
OG0001657	LOC109426045|XP_019557030.2|AEAL	LOC115770086|XP_030571058.1|DNOV
OG0001658	LOC109426019|XP_019556991.2|AEAL, LOC115268031|XP_029731791.1|AEAL	LOC115771536|XP_030573134.1|DNOV
OG0001659	LOC109407562|XP_019536180.2|AEAL	LOC115770153|XP_030571163.1|DNOV, LOC115770154|XP_030571167.1|DNOV
OG0001660	LOC109431466|XP_029717923.1|AEAL, LOC109427676|XP_029717854.1|AEAL, LOC115258122|XP_029714022.1|AEAL, LOC115269338|XP_029733852.1|AEAL	LOC115771195|XP_030572651.1|DNOV
OG0001661	LOC109414514|XP_029728551.1|AEAL, LOC109404880|XP_019533381.2|AEAL	LOC115764994|XP_030564192.1|DNOV
OG0001662	LOC109417990|XP_019547687.2|AEAL, LOC115268496|XP_029732380.1|AEAL	LOC115762947|XP_030561192.1|DNOV
OG0001678	LOC109408922|XP_029711596.1|AEAL, LOC115260205|XP_029716994.1|AEAL, LOC109433615|XP_029711083.1|AEAL, LOC115260185|XP_029716963.1|AEAL, LOC115260194|XP_029716969.1|AEAL	LOC115764239|XP_030563016.1|DNOV, LOC115764287|XP_030563079.1|DNOV
OG0001679	LOC109415212|XP_019544646.2|AEAL, LOC109415214|XP_019544647.2|AEAL, LOC109428378|XP_019559646.2|AEAL, LOC109428377|XP_029710925.1|AEAL	LOC115768682|XP_030569226.1|DNOV
OG0001680	LOC115260966|XP_029718195.1|AEAL, LOC109428517|XP_019559858.1|AEAL, LOC109430094|XP_019561673.2|AEAL	LOC115772090|XP_030573910.1|DNOV, LOC115768818|XP_030569376.1|DNOV
OG0001681	LOC109416811|XP_019546423.2|AEAL, LOC109415352|XP_029729162.1|AEAL, LOC109423618|XP_019554140.2|AEAL	LOC115765136|XP_030564394.1|DNOV
OG0001682	LOC115256469|XP_029710974.1|AEAL	LOC115766521|XP_030566348.1|DNOV, LOC115766903|XP_030566841.1|DNOV
OG0001683	LOC109416114|XP_019545626.2|AEAL, LOC109621808|XP_019931510.1|AEAL	LOC115763329|XP_030561693.1|DNOV
OG0001684	LOC115256343|XP_029710528.1|AEAL, LOC109427539|XP_019558649.2|AEAL, LOC115256960|XP_029712031.1|AEAL, LOC115256954|XP_029712019.1|AEAL	LOC115766746|XP_030566583.1|DNOV
OG0001685	LOC109428224|XP_019559478.2|AEAL, LOC109430130|XP_019561706.2|AEAL	LOC115758401|XP_030554904.1|DNOV
OG0001686	LOC109427429|XP_019558530.2|AEAL	LOC115766336|XP_030566089.1|DNOV
OG0001687	LOC109427351|XP_019558428.2|AEAL, LOC109402090|XP_029710935.1|AEAL, LOC109427352|XP_029711143.1|AEAL, LOC109402065|XP_019530209.2|AEAL	LOC115768145|XP_030568500.1|DNOV
OG0001688	LOC109404901|XP_019533400.2|AEAL, LOC115256592|XP_029711257.1|AEAL	LOC115768672|XP_030569215.1|DNOV
OG0001689	LOC115256509|XP_029711047.1|AEAL, LOC109398406|XP_029711250.1|AEAL, LOC109404898|XP_029711253.1|AEAL	LOC115768836|XP_030569393.1|DNOV
OG0001690	LOC109433013|XP_019564943.1|AEAL, LOC109397732|XP_019525596.2|AEAL, LOC115258376|XP_029714318.1|AEAL	LOC115769816|XP_030570644.1|DNOV
OG0001691	LOC109397684|XP_029734176.1|AEAL, LOC115269517|XP_029734165.1|AEAL, LOC109432956|XP_029734174.1|AEAL	LOC115758956|XP_030555617.1|DNOV
OG0001694	LOC109432366|XP_029715793.1|AEAL, LOC109423030|XP_029708364.1|AEAL, LOC109423073|XP_029717735.1|AEAL	LOC115761709|XP_030559444.1|DNOV
OG0001695	LOC109427735|XP_019558869.2|AEAL, LOC109431389|XP_019563152.2|AEAL	LOC115763945|XP_030562600.1|DNOV, LOC115763963|XP_030562621.1|DNOV
OG0001696	LOC115266521|XP_029728639.1|AEAL, LOC109405943|XP_029729111.1|AEAL	LOC115761829|XP_030559631.1|DNOV
OG0001697	LOC115269276|XP_029733709.1|AEAL, LOC109430914|XP_019562567.1|AEAL	LOC115760379|XP_030557535.1|DNOV
OG0001698	LOC109431484|XP_019563244.1|AEAL	LOC115768217|XP_030568601.1|DNOV
OG0001699	LOC109405285|XP_029714225.1|AEAL	LOC115762020|XP_030559948.1|DNOV, LOC115761869|XP_030559728.1|DNOV
OG0001700	LOC109405057|XP_029713376.1|AEAL, LOC109622062|XP_029734346.1|AEAL	LOC115759572|XP_030556398.1|DNOV
OG0001701	LOC115256222|XP_029710343.1|AEAL, LOC109422162|XP_029707971.1|AEAL, LOC115257156|XP_029712414.1|AEAL	LOC115764158|XP_030562896.1|DNOV
OG0001702	LOC115258622|XP_029714776.1|AEAL, LOC109419095|XP_019548853.1|AEAL, LOC109409381|XP_019538372.1|AEAL, LOC115266950|XP_029729536.1|AEAL	LOC115763608|XP_030562096.1|DNOV
OG0001703	LOC109397269|XP_019525134.2|AEAL, LOC109423222|XP_029722761.1|AEAL, LOC115263676|XP_029722744.1|AEAL	LOC115768650|XP_030569183.1|DNOV
OG0001704	LOC109397270|XP_029722762.1|AEAL, LOC115263675|XP_029722743.1|AEAL, LOC109423223|XP_029722754.1|AEAL	LOC115768633|XP_030569159.1|DNOV
OG0001705	LOC115268587|XP_029732560.1|AEAL, LOC109397249|XP_029722771.1|AEAL	LOC115760584|XP_030557869.1|DNOV
OG0001706	LOC109430200|XP_029736167.1|AEAL, LOC109423515|XP_029722781.1|AEAL	LOC115763609|XP_030562097.1|DNOV
OG0001707	LOC109423500|XP_029722789.1|AEAL	LOC115771787|XP_030573517.1|DNOV
OG0001708	LOC109400120|XP_019528151.2|AEAL, LOC115254318|XP_029707583.1|AEAL, LOC109621597|XP_019931224.2|AEAL	LOC115764098|XP_030562811.1|DNOV
OG0001709	LOC109621622|XP_019931256.2|AEAL, LOC109400053|XP_019528069.3|AEAL	LOC115769677|XP_030570454.1|DNOV
OG0001710	LOC115255392|XP_029709314.1|AEAL, LOC109622162|XP_029709306.1|AEAL, LOC115257514|XP_029713051.1|AEAL, LOC109429524|XP_019561038.1|AEAL	LOC115771750|XP_030573457.1|DNOV
OG0001711	LOC115269840|XP_029734479.1|AEAL, LOC109400404|XP_029725412.1|AEAL, LOC115270135|XP_029735090.1|AEAL	LOC115772017|XP_030573808.1|DNOV
OG0001712	LOC109399841|XP_029729691.1|AEAL, LOC115267037|XP_029729684.1|AEAL, LOC109425352|XP_029729696.1|AEAL	LOC115764678|XP_030563726.1|DNOV
OG0001713	LOC109398975|XP_029716513.1|AEAL, LOC109425537|XP_029716528.1|AEAL	LOC115770873|XP_030572170.1|DNOV, LOC115770942|XP_030572262.1|DNOV
OG0001714	LOC115259817|XP_029716486.1|AEAL, LOC115259774|XP_029716427.1|AEAL, LOC109399005|XP_029716112.1|AEAL, LOC109622982|XP_029722653.1|AEAL, LOC115259816|XP_029716485.1|AEAL	LOC115763644|XP_030562139.1|DNOV
OG0001715	LOC109401381|XP_019529468.2|AEAL, LOC109400886|XP_019528918.2|AEAL, LOC109429312|XP_019560762.2|AEAL	LOC115765240|XP_030564558.1|DNOV
OG0001716	LOC109623097|XP_019933124.2|AEAL	LOC115767354|XP_030567467.1|DNOV, LOC115765289|XP_030564639.1|DNOV
OG0001717	LOC109423638|XP_029719505.1|AEAL, LOC115264143|XP_029723384.1|AEAL, LOC109398571|XP_029723371.1|AEAL, LOC115264300|XP_029723832.1|AEAL	LOC115761177|XP_030558699.1|DNOV
OG0001718	LOC109400223|XP_029723302.1|AEAL, LOC109423620|XP_029723313.1|AEAL	LOC115761696|XP_030559426.1|DNOV, LOC115761452|XP_030559079.1|DNOV
OG0001719	LOC115268554|XP_029732505.1|AEAL, LOC109403844|XP_029712297.1|AEAL, LOC115253705|XP_029732506.1|AEAL, LOC109406185|XP_029723614.1|AEAL	LOC115772057|XP_030573861.1|DNOV
OG0001720	LOC109403863|XP_029723621.1|AEAL	LOC115764973|XP_030564158.1|DNOV
OG0001721	LOC109432040|XP_019563886.2|AEAL, LOC109403994|XP_019532403.2|AEAL	LOC115765003|XP_030564209.1|DNOV
OG0001722	LOC109411467|XP_019540538.2|AEAL	LOC115769439|XP_030570108.1|DNOV
OG0001723	LOC109423371|XP_019553902.2|AEAL	LOC115762128|XP_030560093.1|DNOV
OG0001724	LOC109423344|XP_019553835.2|AEAL	LOC115760764|XP_030558104.1|DNOV
OG0001725	LOC109423326|XP_019553810.2|AEAL	LOC115760937|XP_030558375.1|DNOV
OG0001726	LOC115263509|XP_029722609.1|AEAL, LOC109623123|XP_019933165.2|AEAL, LOC115259617|XP_029716230.1|AEAL	LOC115762693|XP_030560875.1|DNOV
OG0001727	LOC109418030|XP_029726633.1|AEAL, LOC109414815|XP_029711984.1|AEAL	LOC115772075|XP_030573886.1|DNOV
OG0001728	LOC109418082|XP_019547801.2|AEAL	LOC115762406|XP_030560456.1|DNOV
OG0001729	LOC109406436|XP_019535077.2|AEAL	LOC115760521|XP_030557751.1|DNOV
OG0001730	LOC109398257|XP_029709830.1|AEAL, LOC109419706|XP_029733514.1|AEAL	LOC115758369|XP_030554817.1|DNOV
OG0001732	LOC115265142|XP_029725250.1|AEAL, LOC115260848|XP_029718029.1|AEAL	LOC115759351|XP_030556133.1|DNOV
OG0001733	LOC109406414|XP_019535051.2|AEAL, LOC109417272|XP_019546928.2|AEAL, LOC109406420|XP_019535057.2|AEAL, LOC109417267|XP_019546925.1|AEAL	LOC115762398|XP_030560444.1|DNOV
OG0001734	LOC109417266|XP_019546923.2|AEAL, LOC109406424|XP_029725718.1|AEAL	LOC115760920|XP_030558353.1|DNOV
OG0001735	LOC109426951|XP_029729883.1|AEAL	LOC115767136|XP_030567158.1|DNOV
OG0001736	LOC109417854|XP_029727478.1|AEAL, LOC109426815|XP_029725428.1|AEAL	LOC115761616|XP_030559301.1|DNOV
OG0001737	LOC109417983|XP_029732525.1|AEAL	LOC115762451|XP_030560514.1|DNOV
OG0001738	LOC109413863|XP_019543137.2|AEAL, LOC109407926|XP_019536665.2|AEAL	LOC115771009|XP_030572375.1|DNOV
OG0001739	LOC115270141|XP_029735105.1|AEAL, LOC109407969|XP_019536717.1|AEAL	LOC115760094|XP_030557139.1|DNOV
OG0001740	LOC109407984|XP_019536737.2|AEAL, LOC109403641|XP_029735149.1|AEAL	LOC115760765|XP_030558109.1|DNOV
OG0001741	LOC109405148|XP_019533710.1|AEAL, LOC109408005|XP_019536761.1|AEAL	LOC115766113|XP_030565794.1|DNOV
OG0001742	LOC109408011|XP_019536770.2|AEAL, LOC115270157|XP_029735218.1|AEAL	LOC115760073|XP_030557113.1|DNOV
OG0001744	LOC109403225|XP_019531539.2|AEAL	LOC115761853|XP_030560103.1|DNOV
OG0001745	LOC115269982|XP_029734711.1|AEAL, LOC115269628|XP_029734317.1|AEAL, LOC109415821|XP_029725134.1|AEAL, LOC115269663|XP_029734359.1|AEAL	LOC115758318|XP_030554745.1|DNOV, LOC115767030|XP_030567052.1|DNOV
OG0001746	LOC109622618|XP_029722484.1|AEAL, LOC115263321|XP_029722449.1|AEAL	LOC115770036|XP_030570963.1|DNOV
OG0001747	LOC115263306|XP_029722406.1|AEAL, LOC115263315|XP_029722426.1|AEAL, LOC115263307|XP_029722415.1|AEAL, LOC109406167|XP_029722390.1|AEAL	LOC115760738|XP_030558074.1|DNOV
OG0001748	LOC115263139|XP_029721924.1|AEAL, LOC109416559|XP_029722287.1|AEAL, LOC109407443|XP_029721914.1|AEAL	LOC115771148|XP_030572580.1|DNOV
OG0001749	LOC115267516|XP_029730466.1|AEAL, LOC115259278|XP_029715669.1|AEAL, LOC109430859|XP_019562497.1|AEAL, LOC115254031|XP_029715655.1|AEAL	LOC115771122|XP_030572550.1|DNOV
OG0001750	LOC109431670|XP_029714127.1|AEAL, LOC109430934|XP_029715653.1|AEAL, LOC115267494|XP_029730374.1|AEAL, LOC115261705|XP_029719449.1|AEAL	LOC115771103|XP_030572526.1|DNOV
OG0001751	LOC109398021|XP_029719547.1|AEAL, LOC109431649|XP_029730426.1|AEAL, LOC115253837|XP_029730354.1|AEAL	LOC115770986|XP_030572335.1|DNOV
OG0001752	LOC115259196|XP_029715568.1|AEAL, LOC109426412|XP_029730583.1|AEAL, LOC115267605|XP_029730587.1|AEAL	LOC115769737|XP_030570536.1|DNOV
OG0001753	LOC109398064|XP_019525972.2|AEAL, LOC109426354|XP_019557363.2|AEAL, LOC109426344|XP_019557351.2|AEAL, LOC115259177|XP_029715548.1|AEAL	LOC115767135|XP_030567156.1|DNOV
OG0001754	LOC109420811|XP_019550803.2|AEAL, LOC109412508|XP_029713847.1|AEAL, LOC115253592|XP_029735878.1|AEAL	LOC115760794|XP_030558149.1|DNOV
OG0001755	LOC115266750|XP_029729153.1|AEAL, LOC109412528|XP_029735891.1|AEAL	LOC115767174|XP_030567217.1|DNOV
OG0001756	LOC115266752|XP_029729169.1|AEAL, LOC109412544|XP_019541723.1|AEAL	LOC115760554|XP_030557810.1|DNOV
OG0001757	LOC115270222|XP_029735342.1|AEAL, LOC109430681|XP_019562305.1|AEAL, LOC115270241|XP_029735368.1|AEAL, LOC115270217|XP_029735336.1|AEAL	LOC115761094|XP_030558576.1|DNOV
OG0001758	LOC115270253|XP_029735380.1|AEAL, LOC109430620|XP_029735375.1|AEAL, LOC109423842|XP_029735350.1|AEAL	LOC115770040|XP_030570970.1|DNOV, LOC115757656|XP_030554237.1|DNOV
OG0001759	LOC109430608|XP_019562217.1|AEAL, LOC115270273|XP_029735411.1|AEAL, LOC109423798|XP_019554375.1|AEAL, LOC115270266|XP_029735396.1|AEAL	LOC115760005|XP_030557027.1|DNOV
OG0001760	LOC109414249|XP_019543608.2|AEAL, LOC115269758|XP_029734442.1|AEAL	LOC115762069|XP_030560018.1|DNOV
OG0001761	LOC109423726|XP_019554260.1|AEAL	LOC115771810|XP_030573551.1|DNOV
OG0001762	LOC109418268|XP_029720593.1|AEAL, LOC109428047|XP_029720530.1|AEAL	LOC115758847|XP_030555489.1|DNOV
OG0001763	LOC109411550|XP_019540631.1|AEAL	LOC115760261|XP_030557385.1|DNOV, LOC115760262|XP_030557386.1|DNOV
OG0001764	LOC109622266|XP_019932082.1|AEAL, LOC115253494|XP_029728278.1|AEAL, LOC109414458|XP_019543834.1|AEAL	LOC115761281|XP_030558861.1|DNOV
OG0001765	LOC109621325|XP_029728293.1|AEAL, LOC115266290|XP_029728123.1|AEAL, LOC109414440|XP_029728122.1|AEAL, LOC115266301|XP_029728142.1|AEAL	LOC115762159|XP_030560133.1|DNOV
OG0001766	LOC115269611|XP_029734294.1|AEAL, LOC109427871|XP_029715586.1|AEAL, LOC109428179|XP_029715335.1|AEAL	LOC115760124|XP_030557182.1|DNOV
OG0001767	LOC109622889|XP_029714476.1|AEAL, LOC115258507|XP_029714492.1|AEAL, LOC115258528|XP_029714524.1|AEAL	LOC115758735|XP_030555345.1|DNOV, LOC115758692|XP_030555297.1|DNOV
OG0001768	LOC109412010|XP_029720125.1|AEAL, LOC115257759|XP_029713561.1|AEAL, LOC109407908|XP_019536638.1|AEAL, LOC115254092|XP_029720687.1|AEAL	LOC115765893|XP_030565495.1|DNOV
OG0001769	LOC109400999|XP_029713222.1|AEAL, LOC109408306|XP_029713744.1|AEAL	LOC115759320|XP_030556090.1|DNOV
OG0001770	LOC109433152|XP_029711023.1|AEAL	LOC115760045|XP_030557072.1|DNOV
OG0001771	LOC109433086|XP_019565021.2|AEAL, LOC109420252|XP_029710396.1|AEAL	LOC115758600|XP_030555183.1|DNOV, LOC115758555|XP_030555113.1|DNOV
OG0001772	LOC109420799|XP_029724985.1|AEAL, LOC109621992|XP_019931749.1|AEAL	LOC115763960|XP_030562618.1|DNOV
OG0001774	LOC109429413|XP_029724799.1|AEAL	LOC115762089|XP_030560044.1|DNOV
OG0001776	LOC109419091|XP_029714808.1|AEAL, LOC115253815|XP_029725156.1|AEAL, LOC109409366|XP_029729394.1|AEAL	LOC115763405|XP_030561816.1|DNOV
OG0001777	LOC109409271|XP_029715220.1|AEAL	LOC115759805|XP_030556749.1|DNOV
OG0001778	LOC109429671|XP_029719856.1|AEAL, LOC109406524|XP_029720008.1|AEAL	LOC115759119|XP_030555822.1|DNOV
OG0001779	LOC109418248|XP_029714609.1|AEAL	LOC115763358|XP_030561743.1|DNOV
OG0001780	LOC115258855|XP_029715146.1|AEAL, LOC115258860|XP_029715153.1|AEAL, LOC115258473|XP_029714449.1|AEAL, LOC109398732|XP_029714927.1|AEAL	LOC115762062|XP_030560008.1|DNOV
OG0001781	LOC109414315|XP_029714682.1|AEAL, LOC115258599|XP_029714740.1|AEAL, LOC109407247|XP_029714758.1|AEAL	LOC115763435|XP_030561858.1|DNOV
OG0001782	LOC115258569|XP_029714614.1|AEAL, LOC109414353|XP_029715171.1|AEAL, LOC109424187|XP_029712157.1|AEAL, LOC115258463|XP_029714436.1|AEAL	LOC115769235|XP_030569808.1|DNOV
OG0001783	LOC115258718|XP_029714930.1|AEAL, LOC109428988|XP_029724683.1|AEAL, LOC109421033|XP_029714987.1|AEAL	LOC115763051|XP_030561336.1|DNOV
OG0001784	LOC115253792|XP_029715261.1|AEAL, LOC115258710|XP_029714925.1|AEAL, LOC109410184|XP_029715263.1|AEAL, LOC109416535|XP_019546158.2|AEAL	LOC115758503|XP_030555050.1|DNOV
OG0001785	LOC109410228|XP_029729143.1|AEAL, LOC115266835|XP_029729293.1|AEAL	LOC115762228|XP_030560223.1|DNOV
OG0001786	LOC109417548|XP_029729294.1|AEAL, LOC109410231|XP_019539306.2|AEAL	LOC115760122|XP_030557179.1|DNOV
OG0001787	LOC109410234|XP_029709394.1|AEAL, LOC109417633|XP_029709391.1|AEAL	LOC115759854|XP_030556815.1|DNOV, LOC115759983|XP_030556997.1|DNOV
OG0001788	LOC115265624|XP_029727346.1|AEAL, LOC115265639|XP_029727372.1|AEAL, LOC109431001|XP_029727342.1|AEAL	LOC115758091|XP_030554470.1|DNOV
OG0001789	LOC109421604|XP_029727121.1|AEAL, LOC115265852|XP_029727656.1|AEAL	LOC115766544|XP_030566377.1|DNOV
OG0001790	LOC109409179|XP_019538145.2|AEAL	LOC115760171|XP_030557251.1|DNOV
OG0001791	LOC109409116|XP_029727071.1|AEAL	LOC115770853|XP_030572184.1|DNOV
OG0001792	LOC109402239|XP_029720061.1|AEAL, LOC109415858|XP_029717963.1|AEAL	LOC115760120|XP_030557175.1|DNOV
OG0001793	LOC115262335|XP_029720594.1|AEAL, LOC115267562|XP_029730502.1|AEAL, LOC115267560|XP_029730500.1|AEAL, LOC109402335|XP_029720054.1|AEAL	LOC115758192|XP_030554598.1|DNOV
OG0001794	LOC115254172|XP_029728604.1|AEAL, LOC109429544|XP_019561065.2|AEAL	LOC115758830|XP_030555467.1|DNOV
OG0001795	LOC109411726|XP_029720217.1|AEAL	LOC115760281|XP_030557410.1|DNOV
OG0001797	LOC115268734|XP_029732737.1|AEAL, LOC109428007|XP_029707546.1|AEAL, LOC115262291|XP_029720549.1|AEAL	LOC115766752|XP_030566590.1|DNOV
OG0001798	LOC115262178|XP_029720357.1|AEAL, LOC109426199|XP_019557185.1|AEAL, LOC115254084|XP_029719437.1|AEAL	LOC115758715|XP_030555328.1|DNOV
OG0001799	LOC109419237|XP_029723470.1|AEAL	LOC115765318|XP_030564678.1|DNOV
OG0001800	LOC115264219|XP_029723586.1|AEAL, LOC109419246|XP_029713949.1|AEAL	LOC115759785|XP_030556720.1|DNOV
OG0001801	LOC109415471|XP_019544893.2|AEAL, LOC109429474|XP_029724124.1|AEAL	LOC115769914|XP_030570797.1|DNOV
OG0001802	LOC109401497|XP_019529619.2|AEAL, LOC109410425|XP_019539525.2|AEAL	LOC115759552|XP_030556374.1|DNOV
OG0001803	LOC109427011|XP_029728214.1|AEAL	LOC115763836|XP_030562455.1|DNOV
OG0001804	LOC109411686|XP_029729400.1|AEAL	LOC115759416|XP_030556168.1|DNOV
OG0001805	LOC115269163|XP_029733431.1|AEAL, LOC109414666|XP_019544046.2|AEAL, LOC109423403|XP_029733429.1|AEAL, LOC115267953|XP_029731623.1|AEAL	LOC115770990|XP_030572342.1|DNOV
OG0001806	LOC109416297|XP_019545884.2|AEAL	LOC115770844|XP_030572141.1|DNOV, LOC115770909|XP_030572213.1|DNOV
OG0001808	LOC109431862|XP_019563672.2|AEAL, LOC109422736|XP_029727927.1|AEAL	LOC115767883|XP_030568106.1|DNOV
OG0001810	LOC109399628|XP_019527669.2|AEAL, LOC109429105|XP_019560491.2|AEAL	LOC115764652|XP_030563693.1|DNOV
OG0001811	LOC115260364|XP_029717156.1|AEAL, LOC109427250|XP_019558322.2|AEAL, LOC109411618|XP_029718911.1|AEAL	LOC115759566|XP_030556395.1|DNOV
OG0001812	LOC115254045|XP_029717196.1|AEAL, LOC109428126|XP_019559353.1|AEAL, LOC109411665|XP_019540772.1|AEAL	LOC115769132|XP_030569699.1|DNOV
OG0001813	LOC115268965|XP_029733093.1|AEAL, LOC109406249|XP_029733062.1|AEAL, LOC115268966|XP_029733094.1|AEAL	LOC115759659|XP_030556513.1|DNOV
OG0001814	LOC109411927|XP_019541118.2|AEAL, LOC109406265|XP_019534881.2|AEAL	LOC115764616|XP_030563634.1|DNOV
OG0001815	LOC109406734|XP_029733033.1|AEAL	LOC115760355|XP_030557504.1|DNOV, LOC115763695|XP_030562242.1|DNOV
OG0001816	LOC109411983|XP_019541185.2|AEAL, LOC109424556|XP_019555284.2|AEAL	LOC115764576|XP_030563583.1|DNOV, LOC115768047|XP_030568339.1|DNOV
OG0001817	LOC109428793|XP_029733949.1|AEAL, LOC115269413|XP_029733984.1|AEAL, LOC109397766|XP_029712678.1|AEAL	LOC115763198|XP_030561524.1|DNOV, LOC115763938|XP_030562592.1|DNOV
OG0001818	LOC109405215|XP_029724201.1|AEAL, LOC109400336|XP_029724202.1|AEAL, LOC115264553|XP_029724210.1|AEAL	LOC115768188|XP_030568557.1|DNOV
OG0001819	LOC115257598|XP_029713244.1|AEAL, LOC115257469|XP_029712942.1|AEAL, LOC109420372|XP_029713785.1|AEAL, LOC109401663|XP_029730474.1|AEAL	LOC115765190|XP_030564481.1|DNOV
OG0001820	LOC115257375|XP_029712756.1|AEAL, LOC109402281|XP_029712737.1|AEAL	LOC115767226|XP_030567283.1|DNOV
OG0001821	LOC109403400|XP_019531769.2|AEAL, LOC109416718|XP_019546317.2|AEAL	LOC115761152|XP_030558683.1|DNOV
OG0001822	LOC115257411|XP_029712850.1|AEAL, LOC109400004|XP_029713728.1|AEAL	LOC115760908|XP_030558338.1|DNOV
OG0001823	LOC109424401|XP_029707750.1|AEAL, LOC109422303|XP_029715437.1|AEAL	LOC115766248|XP_030565971.1|DNOV
