Orthogroup	AEAL.longest_only	CQUI.longest_only
OG0001294	LOC109428031|XP_029720704.1|AEAL	LOC6032208|XP_038117537.1|CQUI
OG0001295	LOC109427321|XP_019558396.2|AEAL	LOC6034917|XP_001845183.1|CQUI
OG0001296	LOC115263973|XP_029723137.1|AEAL, LOC109418392|XP_029721394.1|AEAL	LOC6047495|XP_038119702.1|CQUI
OG0001297	LOC109403034|XP_029724657.1|AEAL	LOC6046059|XP_038117659.1|CQUI
OG0001298	LOC115271076|XP_029736372.1|AEAL, LOC109402751|XP_029712232.1|AEAL	LOC6051290|XP_038120986.1|CQUI
OG0001299	LOC109415647|XP_019545096.2|AEAL, LOC109425050|XP_029727810.1|AEAL	LOC6049643|XP_038121699.1|CQUI
OG0001299	LOC109416667|XP_029717986.1|AEAL, LOC109400170|XP_029727844.1|AEAL, LOC115260810|XP_029717992.1|AEAL	LOC6045696|XP_038115784.1|CQUI
OG0001300	LOC109404863|XP_029730231.1|AEAL	LOC6035030|XP_001845275.1|CQUI
OG0001301	LOC115268049|XP_029731831.1|AEAL, LOC109423386|XP_019553926.2|AEAL, LOC115254205|XP_029731856.1|AEAL	LOC6039153|XP_001848808.2|CQUI
OG0001301	LOC109409546|XP_029731850.1|AEAL, LOC109423387|XP_029731947.1|AEAL	LOC6039154|XP_001848809.2|CQUI
OG0001302	LOC109409577|XP_019538575.2|AEAL, LOC109430467|XP_019562082.1|AEAL, LOC115268973|XP_029733111.1|AEAL	LOC6047583|XP_001864626.2|CQUI
OG0001303	LOC109405755|XP_019534367.2|AEAL	LOC6045151|XP_001862551.1|CQUI
OG0001304	LOC115254250|XP_029735064.1|AEAL	LOC6039691|XP_038115910.1|CQUI
OG0001304	LOC109422619|XP_029712250.1|AEAL	LOC6051294|XP_038115861.1|CQUI
OG0001305	LOC109424108|XP_019554748.2|AEAL, LOC109408394|XP_029736004.1|AEAL	LOC6042960|XP_038116247.1|CQUI
OG0001306	LOC109431902|XP_029727831.1|AEAL, LOC115266069|XP_029727795.1|AEAL, LOC109404401|XP_019532794.2|AEAL	LOC6047141|XP_038115120.1|CQUI
OG0001307	LOC109401126|XP_019529151.2|AEAL, LOC109422683|XP_019553087.2|AEAL	LOC6045564|XP_038118987.1|CQUI
OG0001308	LOC115260119|XP_029716884.1|AEAL, LOC109402817|XP_029736414.1|AEAL, LOC109422652|XP_029716899.1|AEAL	LOC6042267|XP_038118191.1|CQUI
OG0001309	LOC109406154|XP_019534767.1|AEAL	LOC6037560|XP_038120045.1|CQUI
OG0001309	LOC109406159|XP_019534772.2|AEAL, LOC109401790|XP_029710058.1|AEAL	LOC6037559|XP_001847457.2|CQUI
OG0001310	LOC109416208|XP_029719224.1|AEAL, LOC109416146|XP_029719206.1|AEAL, LOC109419536|XP_029715075.1|AEAL	LOC6047951|XP_038121204.1|CQUI
OG0001311	LOC115256563|XP_029711158.1|AEAL, LOC115256637|XP_029711331.1|AEAL, LOC109401927|XP_019530096.2|AEAL	LOC6050205|XP_038104691.1|CQUI
OG0001312	LOC109422322|XP_029708138.1|AEAL	LOC6043662|XP_038113256.1|CQUI
OG0001313	LOC115254196|XP_029731204.1|AEAL, LOC109399588|XP_029731213.1|AEAL	LOC6042364|XP_001851491.2|CQUI
OG0001314	LOC109408951|XP_019537896.2|AEAL	LOC119765376|XP_038105034.1|CQUI, LOC119768586|XP_038114575.1|CQUI, LOC6053091|XP_001869240.2|CQUI, LOC6047348|XP_038113711.1|CQUI, LOC6033905|XP_038106239.1|CQUI
OG0001315	LOC115261157|XP_029718373.1|AEAL, LOC115269127|XP_029733395.1|AEAL, LOC109427228|XP_019558280.2|AEAL	LOC6038959|XP_038120814.1|CQUI
OG0001326	LOC115254736|XP_029708273.1|AEAL, LOC109421123|XP_029719625.1|AEAL	LOC6035538|XP_001845699.1|CQUI
OG0001326	LOC109415200|XP_029710897.1|AEAL	LOC6040423|XP_038104928.1|CQUI
OG0001327	LOC109430083|XP_029711035.1|AEAL, LOC109428503|XP_019559843.2|AEAL, LOC115256770|XP_029711583.1|AEAL, LOC109430081|XP_029711582.1|AEAL, LOC115253897|XP_029710756.1|AEAL, LOC109428535|XP_029711175.1|AEAL, LOC109430082|XP_019561656.2|AEAL, LOC115256769|XP_029711581.1|AEAL, LOC109430065|XP_029711925.1|AEAL, LOC109428502|XP_019559839.2|AEAL, LOC109430079|XP_029711578.1|AEAL, LOC109430077|XP_029711123.1|AEAL, LOC115256546|XP_029711127.1|AEAL, LOC109428534|XP_019559873.2|AEAL, LOC115256615|XP_029711296.1|AEAL, LOC109428499|XP_029710736.1|AEAL, LOC115256773|XP_029711585.1|AEAL, LOC115256774|XP_029711586.1|AEAL, LOC115256404|XP_029710740.1|AEAL, LOC109428498|XP_029711066.1|AEAL, LOC115256548|XP_029711130.1|AEAL, LOC109428495|XP_029711148.1|AEAL, LOC109430064|XP_029711579.1|AEAL, LOC109415181|XP_019544609.2|AEAL, LOC109415182|XP_019544610.2|AEAL	LOC119765367|XP_038105026.1|CQUI, LOC119765047|XP_038104043.1|CQUI, LOC6038443|XP_038105025.1|CQUI, LOC6045213|XP_038122910.1|CQUI, LOC119771224|XP_038122911.1|CQUI, LOC6045212|XP_001862608.2|CQUI
OG0001328	LOC109426400|XP_019557457.1|AEAL	LOC6040979|XP_001850277.2|CQUI
OG0001329	LOC109428569|XP_019559888.2|AEAL	LOC6042511|XP_001870667.2|CQUI
OG0001330	LOC109406965|XP_019535520.2|AEAL	LOC6051124|XP_038112631.1|CQUI
OG0001331	LOC109401885|XP_029709685.1|AEAL, LOC115255730|XP_029709713.1|AEAL, LOC109401884|XP_019530032.2|AEAL, LOC109414706|XP_029709686.1|AEAL, LOC115255731|XP_029709714.1|AEAL	LOC6048186|XP_001865140.2|CQUI, LOC6048182|XP_001865139.2|CQUI
OG0001332	LOC109433012|XP_019564937.2|AEAL, LOC115253665|XP_029734202.1|AEAL, LOC109397726|XP_019525586.2|AEAL	LOC6039048|XP_001848726.2|CQUI
OG0001332	LOC109433016|XP_029734230.1|AEAL	LOC6039047|XP_001848725.2|CQUI
OG0001333	LOC109423055|XP_029708388.1|AEAL, LOC115260697|XP_029717773.1|AEAL	LOC6045950|XP_038105005.1|CQUI
OG0001333	LOC115253915|XP_029717759.1|AEAL, LOC109432368|XP_029717766.1|AEAL, LOC109423056|XP_019553505.2|AEAL	LOC6045951|XP_038117371.1|CQUI
OG0001334	LOC109425180|XP_029717616.1|AEAL, LOC115253810|XP_029714023.1|AEAL	LOC6037928|XP_038116113.1|CQUI
OG0001334	LOC109425173|XP_029717621.1|AEAL	LOC6054650|XP_038122534.1|CQUI
OG0001335	LOC109412094|XP_019541280.1|AEAL, LOC109427342|XP_019558420.2|AEAL	LOC6034790|XP_038104487.1|CQUI
OG0001335	LOC109412097|XP_029707539.1|AEAL, LOC109427354|XP_029733712.1|AEAL	LOC6034789|XP_038104575.1|CQUI
OG0001337	LOC109405489|XP_019534122.2|AEAL	LOC6051267|XP_038106593.1|CQUI
OG0001338	LOC109430336|XP_019561937.2|AEAL	LOC6052081|XP_001868402.1|CQUI
OG0001339	LOC109622561|XP_019932516.2|AEAL	LOC6041047|XP_001850358.2|CQUI
OG0001340	LOC109399955|XP_019527968.2|AEAL	LOC6035081|XP_001845316.2|CQUI
OG0001341	LOC109398471|XP_019526395.2|AEAL	LOC6037322|XP_001847247.2|CQUI
OG0001342	LOC109421111|XP_029710014.1|AEAL, LOC115255943|XP_029710037.1|AEAL	LOC6035340|XP_038104390.1|CQUI
OG0001343	LOC109411182|XP_029730128.1|AEAL	LOC6040250|XP_001849691.2|CQUI
OG0001344	LOC109423591|XP_029720533.1|AEAL, LOC109402459|XP_019530693.1|AEAL, LOC115264100|XP_029723287.1|AEAL	LOC6049262|XP_038111703.1|CQUI
OG0001344	LOC109423594|XP_029723283.1|AEAL	LOC6049278|XP_038113436.1|CQUI
OG0001345	LOC109402412|XP_019530630.2|AEAL, LOC109423538|XP_019554067.2|AEAL	LOC6039603|XP_001849176.2|CQUI
OG0001345	LOC109402443|XP_019530675.1|AEAL	LOC6035067|XP_001845303.1|CQUI
OG0001346	LOC109402420|XP_029733451.1|AEAL, LOC115267181|XP_029729909.1|AEAL, LOC109405431|XP_029712606.1|AEAL	LOC119768737|XP_038115561.1|CQUI
OG0001347	LOC109404017|XP_019532425.2|AEAL	LOC6037351|XP_001847274.2|CQUI
OG0001348	LOC109418066|XP_019547779.2|AEAL	LOC6035324|XP_001845539.2|CQUI
OG0001349	LOC109407770|XP_019536490.2|AEAL	LOC6031053|XP_038118485.1|CQUI
OG0001350	LOC109397828|XP_019525707.2|AEAL, LOC109418971|XP_029709783.1|AEAL	LOC6031018|XP_038118484.1|CQUI
OG0001351	LOC109419691|XP_029733477.1|AEAL	LOC6039262|XP_001848897.2|CQUI
OG0001352	LOC115254554|XP_029708023.1|AEAL, LOC109415740|XP_019545217.2|AEAL	LOC6039281|XP_038119488.1|CQUI
OG0001353	LOC115263700|XP_029722794.1|AEAL, LOC115261548|XP_029719298.1|AEAL, LOC115262218|XP_029720456.1|AEAL, LOC115262103|XP_029719983.1|AEAL	LOC6047788|XP_001864800.2|CQUI
OG0001353	LOC109427105|XP_029725593.1|AEAL	LOC6044635|XP_001862123.1|CQUI
OG0001354	LOC109417878|XP_029725401.1|AEAL	LOC6047340|XP_038118747.1|CQUI
OG0001355	LOC115259327|XP_029715719.1|AEAL, LOC109407944|XP_019536686.1|AEAL, LOC109431510|XP_019563283.2|AEAL, LOC109413835|XP_019543106.1|AEAL	LOC6041332|XP_001850609.1|CQUI, LOC119768576|XP_038114525.1|CQUI, LOC6041748|XP_001850966.2|CQUI, LOC6045513|XP_001862876.1|CQUI, LOC6046214|XP_001863443.2|CQUI
OG0001356	LOC109408027|XP_029735244.1|AEAL, LOC109405168|XP_019533733.2|AEAL	LOC6036243|XP_038119253.1|CQUI
OG0001357	LOC109400603|XP_029734998.1|AEAL, LOC115270110|XP_029734987.1|AEAL, LOC109404943|XP_019533441.1|AEAL	LOC6040104|XP_001849570.2|CQUI
OG0001358	LOC115253910|XP_029734981.1|AEAL, LOC109404941|XP_029734936.1|AEAL, LOC115269652|XP_029734348.1|AEAL, LOC109400600|XP_029734996.1|AEAL	LOC6048059|XP_038118974.1|CQUI
OG0001359	LOC109425685|XP_019556514.2|AEAL, LOC109422978|XP_019553427.1|AEAL	LOC6050003|XP_038119402.1|CQUI
OG0001359	LOC109422959|XP_019553405.2|AEAL	LOC6050011|XP_001866683.2|CQUI
OG0001360	LOC115256976|XP_029712057.1|AEAL, LOC109622716|XP_019932694.1|AEAL, LOC109415868|XP_019545358.1|AEAL	LOC6036534|XP_001846579.2|CQUI
OG0001361	LOC115259395|XP_029715801.1|AEAL, LOC109403799|XP_019532244.2|AEAL, LOC115263322|XP_029722453.1|AEAL	LOC6039413|XP_038114631.1|CQUI
OG0001361	LOC109416943|XP_029722481.1|AEAL, LOC109403757|XP_019532171.2|AEAL	LOC6031921|XP_038114630.1|CQUI
OG0001362	LOC109403770|XP_019532186.1|AEAL, LOC109416931|XP_019546590.1|AEAL	LOC6036218|XP_001846293.1|CQUI
OG0001363	LOC109406369|XP_029722267.1|AEAL, LOC109403810|XP_029722363.1|AEAL, LOC115263267|XP_029722257.1|AEAL	LOC6047507|XP_001864556.2|CQUI
OG0001364	LOC115263159|XP_029721947.1|AEAL, LOC109424117|XP_029721943.1|AEAL	LOC6045816|XP_038117771.1|CQUI
OG0001364	LOC109429844|XP_019561380.2|AEAL, LOC109398308|XP_019526201.2|AEAL	LOC6049405|XP_038110257.1|CQUI
OG0001365	LOC109431682|XP_019563486.1|AEAL	LOC6036529|XP_001846574.1|CQUI
OG0001366	LOC109397991|XP_019525867.2|AEAL, LOC109431662|XP_029730340.1|AEAL, LOC115267480|XP_029730347.1|AEAL	LOC6041992|XP_038118369.1|CQUI
OG0001367	LOC109398078|XP_029730551.1|AEAL, LOC115267582|XP_029730520.1|AEAL, LOC109399526|XP_029730510.1|AEAL	LOC6035628|XP_038118306.1|CQUI
OG0001368	LOC109404349|XP_029735721.1|AEAL, LOC109399512|XP_029736056.1|AEAL	LOC6033581|XP_038118796.1|CQUI
OG0001369	LOC115270441|XP_029736029.1|AEAL, LOC109408637|XP_019537514.2|AEAL, LOC109622204|XP_019931996.2|AEAL	LOC6035620|XP_001845769.2|CQUI
OG0001370	LOC109414239|XP_019543595.2|AEAL	LOC6030780|XP_001841674.2|CQUI
OG0001372	LOC109418473|XP_029728843.1|AEAL, LOC109408904|XP_029728815.1|AEAL	LOC6052802|XP_038118759.1|CQUI
OG0001373	LOC109397797|XP_029723962.1|AEAL, LOC115266340|XP_029728312.1|AEAL, LOC109428281|XP_029728477.1|AEAL, LOC115266389|XP_029728485.1|AEAL	LOC6041327|XP_038111903.1|CQUI
OG0001374	LOC109427897|XP_019559050.2|AEAL, LOC115263986|XP_029723147.1|AEAL	LOC6032452|XP_001843048.1|CQUI
OG0001375	LOC109428178|XP_029715576.1|AEAL, LOC109427870|XP_029715349.1|AEAL, LOC109401180|XP_029712116.1|AEAL, LOC109401201|XP_019529218.2|AEAL	LOC119766164|XP_038106502.1|CQUI
OG0001376	LOC109412024|XP_019541216.2|AEAL, LOC109408014|XP_019536780.2|AEAL	LOC6048889|XP_001865734.2|CQUI
OG0001376	LOC109408021|XP_019536792.2|AEAL, LOC115257656|XP_029713359.1|AEAL	LOC6048890|XP_001865735.2|CQUI
OG0001377	LOC109433090|XP_029710985.1|AEAL, LOC109420215|XP_029710421.1|AEAL	LOC6031968|XP_038112116.1|CQUI
OG0001378	LOC109414033|XP_019543313.2|AEAL, LOC109404241|XP_029724933.1|AEAL	LOC6039573|XP_001849170.2|CQUI
OG0001379	LOC115264902|XP_029724803.1|AEAL, LOC109429421|XP_029733194.1|AEAL	LOC6045361|XP_038113639.1|CQUI
OG0001381	LOC115258888|XP_029715202.1|AEAL, LOC109410215|XP_019539283.2|AEAL	LOC6033216|XP_001843693.2|CQUI
OG0001382	LOC115255420|XP_029709403.1|AEAL, LOC115255409|XP_029709370.1|AEAL, LOC109417649|XP_029709342.1|AEAL	LOC6031266|XP_038109596.1|CQUI
OG0001383	LOC109417767|XP_019547455.1|AEAL, LOC109420003|XP_019549836.1|AEAL	LOC6048994|XP_001865828.1|CQUI
OG0001384	LOC109423887|XP_019554490.2|AEAL, LOC109404823|XP_029727279.1|AEAL	LOC6046637|XP_001863807.2|CQUI
OG0001385	LOC109421435|XP_029726866.1|AEAL, LOC109432573|XP_019564462.2|AEAL	LOC6034387|XP_038110617.1|CQUI
OG0001386	LOC115262054|XP_029719851.1|AEAL, LOC109429657|XP_029720003.1|AEAL, LOC109406510|XP_029719850.1|AEAL, LOC115262234|XP_029720494.1|AEAL	LOC6048075|XP_038107435.1|CQUI
OG0001386	LOC109406511|XP_029719858.1|AEAL, LOC109406530|XP_029720495.1|AEAL, LOC109429658|XP_029720005.1|AEAL	LOC6053855|XP_038106997.1|CQUI
OG0001387	LOC109429643|XP_029719832.1|AEAL, LOC109622650|XP_029719985.1|AEAL	LOC6047222|XP_001864306.1|CQUI
OG0001387	LOC109623408|XP_029719831.1|AEAL, LOC109429642|XP_029719984.1|AEAL	LOC6047224|XP_038112158.1|CQUI
OG0001388	LOC109429565|XP_029719898.1|AEAL, LOC109429982|XP_029719917.1|AEAL	LOC6032182|XP_038109835.1|CQUI
OG0001388	LOC109429983|XP_019561538.2|AEAL	LOC6032181|XP_038113802.1|CQUI
OG0001389	LOC115268723|XP_029732721.1|AEAL, LOC115268721|XP_029732715.1|AEAL, LOC115261987|XP_029719806.1|AEAL, LOC109421768|XP_029732716.1|AEAL	LOC6044883|XP_038121439.1|CQUI
OG0001389	LOC109428027|XP_029732743.1|AEAL	LOC6038982|XP_038119289.1|CQUI
OG0001390	LOC109407473|XP_029723563.1|AEAL, LOC109419242|XP_029723552.1|AEAL	LOC6043555|XP_038119180.1|CQUI
OG0001391	LOC109415473|XP_029724555.1|AEAL, LOC115254124|XP_029724145.1|AEAL	LOC6048704|XP_038118530.1|CQUI
OG0001392	LOC115254114|XP_029723018.1|AEAL, LOC109399740|XP_029723014.1|AEAL, LOC109402036|XP_029723017.1|AEAL	LOC6041800|XP_001851015.2|CQUI
OG0001393	LOC109415341|XP_019544773.1|AEAL, LOC109423643|XP_019554185.1|AEAL	LOC119770223|XP_038120602.1|CQUI
OG0001394	LOC115269560|XP_029734224.1|AEAL, LOC109622075|XP_019931860.2|AEAL	LOC6046271|XP_038119136.1|CQUI
OG0001394	LOC109420370|XP_019550253.2|AEAL	LOC119766035|XP_038106314.1|CQUI, LOC6052486|XP_038108722.1|CQUI
OG0001395	LOC109621259|XP_019931809.1|AEAL	LOC119770297|XP_038120835.1|CQUI
OG0001396	LOC109408447|XP_029716986.1|AEAL	LOC6039739|XP_001849290.2|CQUI
OG0001397	LOC115261197|XP_029718404.1|AEAL, LOC109422513|XP_029718411.1|AEAL	LOC6047980|XP_038116129.1|CQUI
OG0001397	LOC109406152|XP_029718413.1|AEAL, LOC115261211|XP_029718422.1|AEAL, LOC115261195|XP_029718401.1|AEAL	LOC6037602|XP_038121622.1|CQUI
OG0001399	LOC109428757|XP_029734015.1|AEAL, LOC109424534|XP_029709896.1|AEAL	LOC6046189|XP_038112799.1|CQUI
OG0001400	LOC109415897|XP_019545391.2|AEAL, LOC115254133|XP_029724468.1|AEAL	LOC6046814|XP_001863949.2|CQUI
OG0001401	LOC109403463|XP_029712834.1|AEAL	LOC6035448|XP_001845635.2|CQUI
OG0001402	LOC115257380|XP_029712769.1|AEAL, LOC109403447|XP_019531815.1|AEAL	LOC6052985|XP_001869146.2|CQUI
OG0001403	LOC115262659|XP_029721118.1|AEAL, LOC109424732|XP_029721057.1|AEAL	LOC6035872|XP_001845986.2|CQUI, LOC6035873|XP_001845987.2|CQUI
OG0001404	LOC109432689|XP_029723912.1|AEAL, LOC115254120|XP_029723927.1|AEAL	LOC6031682|XP_038114066.1|CQUI
OG0001405	LOC109408794|XP_029730753.1|AEAL, LOC109428939|XP_019560326.2|AEAL	LOC6037799|XP_001847675.2|CQUI
OG0001406	LOC109622277|XP_029732223.1|AEAL	LOC6051904|XP_001868262.1|CQUI
OG0001407	LOC109621453|XP_019931038.2|AEAL, LOC115254203|XP_029731755.1|AEAL	LOC6038938|XP_001848633.1|CQUI
OG0001408	LOC109411296|XP_019540373.2|AEAL, LOC109397098|XP_019524966.2|AEAL, LOC109622023|XP_029725054.1|AEAL	LOC6054709|XP_001870580.2|CQUI
OG0001410	LOC115269831|XP_029734473.1|AEAL	LOC119770332|XP_038120939.1|CQUI
OG0001410	LOC115269490|XP_029734131.1|AEAL, LOC115267196|XP_029729928.1|AEAL, LOC115267461|XP_029730310.1|AEAL	LOC119771190|XP_038122723.1|CQUI, LOC119766092|XP_038106412.1|CQUI, LOC119766286|XP_038106664.1|CQUI, LOC119770593|XP_038121717.1|CQUI, LOC119765989|XP_038106230.1|CQUI
OG0001410	LOC115258130|XP_029714031.1|AEAL, LOC115264714|XP_029724589.1|AEAL, LOC115267465|XP_029730314.1|AEAL, LOC115269025|XP_029733170.1|AEAL, LOC109412468|XP_029718854.1|AEAL	LOC119770154|XP_038120466.1|CQUI
OG0001410	LOC109414733|XP_029729122.1|AEAL, LOC115264301|XP_029723833.1|AEAL, LOC109399035|XP_029720522.1|AEAL	LOC119769184|XP_038117017.1|CQUI
OG0001429	LOC109405374|XP_029715425.1|AEAL, LOC109413245|XP_029709614.1|AEAL	LOC6048863|XP_038105219.1|CQUI
OG0001429	LOC109405399|XP_019534004.2|AEAL	LOC6047055|XP_038104443.1|CQUI
OG0001430	LOC109424967|XP_019555705.1|AEAL, LOC109431093|XP_029718287.1|AEAL	LOC6044329|XP_038105537.1|CQUI
OG0001431	LOC109431142|XP_019562883.2|AEAL, LOC109415746|XP_029711620.1|AEAL	LOC6035151|XP_038104540.1|CQUI
OG0001432	LOC109422158|XP_029710417.1|AEAL, LOC109428450|XP_019559761.2|AEAL	LOC6054521|XP_038122563.1|CQUI
OG0001433	LOC109415176|XP_019544599.2|AEAL, LOC109428489|XP_019559813.2|AEAL, LOC115253714|XP_029711714.1|AEAL	LOC6046915|XP_038104735.1|CQUI
OG0001434	LOC115256340|XP_029710522.1|AEAL, LOC109428515|XP_029718193.1|AEAL	LOC6045215|XP_001862605.2|CQUI
OG0001435	LOC109416125|XP_029710971.1|AEAL	LOC6051492|XP_038117227.1|CQUI, LOC6045719|XP_001863028.2|CQUI
OG0001436	LOC115256737|XP_029711540.1|AEAL, LOC109401907|XP_019530067.2|AEAL, LOC115256392|XP_029710675.1|AEAL	LOC6050198|XP_038104525.1|CQUI
OG0001437	LOC115269102|XP_029733347.1|AEAL, LOC109432612|XP_019564516.1|AEAL, LOC109422147|XP_019552335.1|AEAL, LOC115254221|XP_029733210.1|AEAL	LOC6048183|XP_001865135.1|CQUI
OG0001438	LOC109422027|XP_029711761.1|AEAL	LOC6037949|XP_038122757.1|CQUI
OG0001439	LOC115256414|XP_029710779.1|AEAL, LOC115270464|XP_029736059.1|AEAL, LOC109412987|XP_019542190.1|AEAL, LOC109409466|XP_019538452.2|AEAL	LOC6049817|XP_038122655.1|CQUI, LOC6052268|XP_038106474.1|CQUI, LOC6035724|XP_038116899.1|CQUI, LOC119766585|XP_038107328.1|CQUI
OG0001440	LOC115271018|XP_029736289.1|AEAL, LOC109397647|XP_019525481.2|AEAL, LOC115271024|XP_029736303.1|AEAL, LOC109409473|XP_029736227.1|AEAL, LOC115271023|XP_029736301.1|AEAL, LOC109409535|XP_019538518.1|AEAL, LOC109397624|XP_019525457.1|AEAL, LOC109409536|XP_029736228.1|AEAL, LOC115270995|XP_029736225.1|AEAL, LOC115271022|XP_029736300.1|AEAL	LOC6048960|XP_038105048.1|CQUI
OG0001441	LOC109431569|XP_029718061.1|AEAL	LOC6031440|XP_001842245.2|CQUI
OG0001441	LOC109431850|XP_019563656.1|AEAL	LOC6031441|XP_038105457.1|CQUI
OG0001442	LOC109424859|XP_019555600.1|AEAL	LOC6044008|XP_001861568.1|CQUI
OG0001443	LOC109430354|XP_029733144.1|AEAL, LOC109412433|XP_029722931.1|AEAL	LOC6047470|XP_001864524.2|CQUI
OG0001443	LOC109412431|XP_029733142.1|AEAL, LOC109430325|XP_029722928.1|AEAL	LOC6047471|XP_001864525.2|CQUI
OG0001444	LOC109432153|XP_019564006.2|AEAL, LOC109430270|XP_029712970.1|AEAL	LOC6044859|XP_038104624.1|CQUI
OG0001445	LOC109411874|XP_019541044.2|AEAL	LOC6039932|XP_001849430.1|CQUI
OG0001446	LOC109403589|XP_029714036.1|AEAL, LOC109414751|XP_029730147.1|AEAL	LOC6040670|XP_038122660.1|CQUI
OG0001446	LOC109425341|XP_019556135.2|AEAL	LOC119765526|XP_038105472.1|CQUI
OG0001447	LOC109421116|XP_019551143.2|AEAL	LOC6035336|XP_038104354.1|CQUI
OG0001448	LOC109421124|XP_019551164.2|AEAL, LOC115254737|XP_029708274.1|AEAL	LOC6035542|XP_001845700.1|CQUI, LOC6047272|XP_001864351.2|CQUI, LOC6047705|XP_001864727.2|CQUI
OG0001449	LOC109423544|XP_019554076.2|AEAL	LOC6039600|XP_001849180.2|CQUI
OG0001450	LOC109622496|XP_029726338.1|AEAL	LOC6031154|XP_038116027.1|CQUI
OG0001451	LOC115265630|XP_029727357.1|AEAL	LOC6038893|XP_038113599.1|CQUI, LOC119767033|XP_038110189.1|CQUI
OG0001451	LOC109410479|XP_019539586.1|AEAL, LOC109622431|XP_019932313.1|AEAL	LOC119769371|XP_038117350.1|CQUI
OG0001452	LOC109423306|XP_029726453.1|AEAL	LOC6052660|XP_038115024.1|CQUI
OG0001453	LOC109413963|XP_029726579.1|AEAL	LOC6049785|XP_001866492.2|CQUI
OG0001453	LOC109413964|XP_029726580.1|AEAL	LOC6049784|XP_001866491.2|CQUI
OG0001454	LOC109400979|XP_019528992.2|AEAL, LOC109408241|XP_019537055.2|AEAL	LOC6032932|XP_001843452.2|CQUI
OG0001455	LOC115265499|XP_029726757.1|AEAL	LOC6051546|XP_038119698.1|CQUI
OG0001456	LOC109398403|XP_029733496.1|AEAL	LOC6052304|XP_038116089.1|CQUI
OG0001457	LOC109419688|XP_019549483.2|AEAL	LOC6039266|XP_038118474.1|CQUI
OG0001458	LOC109420199|XP_029725839.1|AEAL, LOC109409995|XP_019539069.2|AEAL	LOC6041453|XP_038116471.1|CQUI
OG0001458	LOC109419645|XP_029725842.1|AEAL	LOC6041452|XP_038117278.1|CQUI
OG0001459	LOC115265573|XP_029727067.1|AEAL, LOC109409187|XP_029727119.1|AEAL	LOC6052886|XP_038112076.1|CQUI
OG0001459	LOC109420247|XP_029728087.1|AEAL, LOC109397319|XP_029725761.1|AEAL	LOC6045671|XP_038117105.1|CQUI
OG0001460	LOC109426691|XP_029725535.1|AEAL, LOC109417792|XP_029725504.1|AEAL	LOC6043365|XP_038120741.1|CQUI
OG0001461	LOC109426816|XP_029725425.1|AEAL, LOC109417857|XP_019547578.2|AEAL	LOC6048746|XP_038116352.1|CQUI
OG0001463	LOC109405139|XP_029735243.1|AEAL, LOC115253635|XP_029735192.1|AEAL	LOC6036237|XP_038117951.1|CQUI
OG0001464	LOC109400654|XP_029734856.1|AEAL, LOC109399415|XP_029733639.1|AEAL	LOC6043979|XP_038118854.1|CQUI
OG0001465	LOC109422596|XP_019552950.2|AEAL, LOC115261757|XP_029719503.1|AEAL	LOC6052932|XP_038120832.1|CQUI
OG0001466	LOC115253612|XP_029712065.1|AEAL, LOC109422848|XP_029708309.1|AEAL, LOC115256964|XP_029712035.1|AEAL, LOC115256980|XP_029712063.1|AEAL	LOC6036432|XP_038121604.1|CQUI
OG0001467	LOC109418475|XP_029713246.1|AEAL	LOC6050213|XP_001866857.1|CQUI
OG0001467	LOC109622622|XP_019932581.2|AEAL, LOC115263316|XP_029722430.1|AEAL, LOC109415879|XP_029712528.1|AEAL	LOC6036548|XP_001846591.2|CQUI
OG0001468	LOC109430819|XP_019562448.2|AEAL, LOC115263200|XP_029722038.1|AEAL	LOC6038227|XP_001848055.2|CQUI
OG0001470	LOC109408681|XP_029735701.1|AEAL, LOC115270390|XP_029735809.1|AEAL	LOC6050356|XP_038121253.1|CQUI
OG0001471	LOC115253613|XP_029713927.1|AEAL, LOC115263499|XP_029722597.1|AEAL, LOC109428702|XP_029735587.1|AEAL, LOC109424279|XP_029735620.1|AEAL	LOC6037170|XP_038117414.1|CQUI
OG0001472	LOC109423871|XP_019554459.1|AEAL	LOC6035488|XP_001845669.1|CQUI
OG0001473	LOC115270192|XP_029735298.1|AEAL, LOC109408595|XP_029735318.1|AEAL, LOC109423828|XP_019554414.2|AEAL, LOC115269857|XP_029734503.1|AEAL, LOC115269617|XP_029734307.1|AEAL	LOC6043807|XP_001861406.2|CQUI, LOC6043808|XP_038122295.1|CQUI
OG0001474	LOC109407040|XP_029729020.1|AEAL	LOC6040681|XP_038105414.1|CQUI
OG0001475	LOC109403692|XP_029709907.1|AEAL	LOC6043752|XP_038110406.1|CQUI
OG0001476	LOC109414433|XP_029728117.1|AEAL, LOC109622251|XP_029728120.1|AEAL, LOC115266336|XP_029728301.1|AEAL	LOC6048642|XP_038110160.1|CQUI
OG0001477	LOC115263987|XP_029723148.1|AEAL, LOC109427898|XP_029723157.1|AEAL, LOC109428217|XP_019559460.2|AEAL	LOC6032451|XP_001843047.1|CQUI
OG0001478	LOC109424450|XP_019555137.2|AEAL, LOC115258689|XP_029714876.1|AEAL	LOC6034120|XP_001844488.2|CQUI
OG0001480	LOC109412011|XP_019541200.1|AEAL	LOC6043201|XP_001857542.2|CQUI
