Orthogroup	ASTE.longest_only	BCOP.longest_only
OG0000607	LOC118502727|XP_035891180.1|ASTE	LOC119083705|XP_037049388.1|BCOP
OG0000608	LOC118508267|XP_035903792.1|ASTE	LOC119066266|XP_037024518.1|BCOP
OG0000609	LOC118506550|XP_035899741.1|ASTE	LOC119082211|XP_037047555.1|BCOP
OG0000610	LOC118505284|XP_035896758.1|ASTE	LOC119070949|XP_037031396.1|BCOP, LOC119083489|XP_037049112.1|BCOP
OG0000611	LOC118503929|XP_035893657.1|ASTE	LOC119083546|XP_037049160.1|BCOP, LOC119072190|XP_037033244.1|BCOP
OG0000614	LOC118516626|XP_035918497.1|ASTE	LOC119067525|XP_037026449.1|BCOP
OG0000616	LOC118516919|XP_035918657.1|ASTE, LOC118512418|XP_035912710.1|ASTE	LOC119069996|XP_037030135.1|BCOP
OG0000617	LOC118505117|XP_035896324.1|ASTE	LOC119081325|XP_037046008.1|BCOP
OG0000618	LOC118507908|XP_035903091.1|ASTE	LOC119076049|XP_037038574.1|BCOP, LOC119076050|XP_037038577.1|BCOP
OG0000619	LOC118516334|XP_035918036.1|ASTE, LOC118509610|XP_035906313.1|ASTE	LOC119074250|XP_037036169.1|BCOP
OG0000620	LOC118511483|XP_035910514.1|ASTE	LOC119082516|XP_037047926.1|BCOP, LOC119082181|XP_037047490.1|BCOP
OG0000621	LOC118508894|XP_035904623.1|ASTE	LOC119082160|XP_037047463.1|BCOP
OG0000622	LOC118510537|XP_035908385.1|ASTE	LOC119069597|XP_037029587.1|BCOP
OG0000623	LOC118509124|XP_035905205.1|ASTE	LOC119066479|XP_037024879.1|BCOP
OG0000624	LOC118513045|XP_035914230.1|ASTE	LOC119079882|XP_037043859.1|BCOP
OG0000625	LOC118512856|XP_035913828.1|ASTE	LOC119083676|XP_037049354.1|BCOP
OG0000626	LOC118509722|XP_035906704.1|ASTE	LOC119082188|XP_037047507.1|BCOP
OG0000627	LOC118511642|XP_035910859.1|ASTE	LOC119082760|XP_037048241.1|BCOP
OG0000628	LOC118510998|XP_035909406.1|ASTE	LOC119085988|XP_037052448.1|BCOP
OG0000629	LOC118514145|XP_035916649.1|ASTE	LOC119066341|XP_037024648.1|BCOP
OG0000630	LOC118513837|XP_035915998.1|ASTE	LOC119084654|XP_037050617.1|BCOP
OG0000631	LOC118512040|XP_035911733.1|ASTE	LOC119071768|XP_037032710.1|BCOP
OG0000632	LOC118510869|XP_035909110.1|ASTE	LOC119077150|XP_037040230.1|BCOP
OG0000633	LOC118508799|XP_035904410.1|ASTE	LOC119071176|XP_037031842.1|BCOP, LOC119071189|XP_037031862.1|BCOP
OG0000633	LOC118509594|XP_035906267.1|ASTE, LOC118508079|XP_035903436.1|ASTE	LOC119077287|XP_037040336.1|BCOP
OG0000635	LOC118502578|XP_035890805.1|ASTE	LOC119066896|XP_037025480.1|BCOP
OG0000636	LOC118506854|XP_035900476.1|ASTE	LOC119073578|XP_037035042.1|BCOP
OG0000637	LOC118503638|XP_035893029.1|ASTE	LOC119084264|XP_037050067.1|BCOP
OG0000638	LOC118507208|XP_035901188.1|ASTE	LOC119067567|XP_037026543.1|BCOP
OG0000639	LOC118507233|XP_035901363.1|ASTE	LOC119071882|XP_037032869.1|BCOP
OG0000640	LOC118514016|XP_035916379.1|ASTE	LOC119073032|XP_037034243.1|BCOP
OG0000646	LOC118509356|XP_035905771.1|ASTE	LOC119069169|XP_037028974.1|BCOP
OG0000647	LOC118510462|XP_035908198.1|ASTE	LOC119068465|XP_037027953.1|BCOP
OG0000648	LOC118512623|XP_035913212.1|ASTE	LOC119067154|XP_037025842.1|BCOP
OG0000649	LOC118512828|XP_035913732.1|ASTE	LOC119067054|XP_037025695.1|BCOP
OG0000651	LOC118505562|XP_035897410.1|ASTE	LOC119068676|XP_037028252.1|BCOP
OG0000652	LOC118504666|XP_035895343.1|ASTE	LOC119073327|XP_037034614.1|BCOP
OG0000653	LOC118502716|XP_035891160.1|ASTE, LOC118504969|XP_035895993.1|ASTE	LOC119069227|XP_037029156.1|BCOP
OG0000654	LOC118509527|XP_035906131.1|ASTE	LOC119077290|XP_037040337.1|BCOP
OG0000655	LOC118513237|XP_035914683.1|ASTE	LOC119066518|XP_037024930.1|BCOP
OG0000656	LOC118510959|XP_035909315.1|ASTE	LOC119069203|XP_037029067.1|BCOP
OG0000658	LOC118509145|XP_035905249.1|ASTE	LOC119071304|XP_037032078.1|BCOP
OG0000659	LOC118514032|XP_035916401.1|ASTE	LOC119081960|XP_037047158.1|BCOP
OG0000660	LOC118511813|XP_035911245.1|ASTE	LOC119076100|XP_037038651.1|BCOP, LOC119080500|XP_037044794.1|BCOP, LOC119080471|XP_037044744.1|BCOP, LOC119077116|XP_037040180.1|BCOP, LOC119077115|XP_037040178.1|BCOP
OG0000661	LOC118510684|XP_035908743.1|ASTE	LOC119082339|XP_037047743.1|BCOP
OG0000662	LOC118507622|XP_035902237.1|ASTE	LOC119084304|XP_037050118.1|BCOP
OG0000663	LOC118504584|XP_035895125.1|ASTE	LOC119083526|XP_037049138.1|BCOP, LOC119084562|XP_037050476.1|BCOP
OG0000664	LOC118502508|XP_035890644.1|ASTE	LOC119084314|XP_037050128.1|BCOP
OG0000666	LOC118503020|XP_035891736.1|ASTE	LOC119074750|XP_037036911.1|BCOP
OG0000667	LOC118506693|XP_035900067.1|ASTE	LOC119083972|XP_037049670.1|BCOP
OG0000668	LOC118506700|XP_035900074.1|ASTE	LOC119081834|XP_037046967.1|BCOP
OG0000669	LOC118502625|XP_035890898.1|ASTE, LOC118502629|XP_035890907.1|ASTE	LOC119074873|XP_037037104.1|BCOP
OG0000670	LOC118507605|XP_035902171.1|ASTE	LOC119066550|XP_037024984.1|BCOP
OG0000671	LOC118504162|XP_035894188.1|ASTE	LOC119083639|XP_037049271.1|BCOP
OG0000672	LOC118503081|XP_035891857.1|ASTE	LOC119072493|XP_037033628.1|BCOP
OG0000673	LOC118503772|XP_035893335.1|ASTE	LOC119085042|XP_037051146.1|BCOP, LOC119070959|XP_037031418.1|BCOP
OG0000677	LOC118503070|XP_035891837.1|ASTE, LOC118505812|XP_035898048.1|ASTE	LOC119069211|XP_037029077.1|BCOP
OG0000678	LOC118506688|XP_035900054.1|ASTE	LOC119072581|XP_037033726.1|BCOP
OG0000679	LOC118511227|XP_035909955.1|ASTE, LOC118510212|XP_035907656.1|ASTE, LOC118513053|XP_035914253.1|ASTE	LOC119082586|XP_037048025.1|BCOP
OG0000680	LOC118507815|XP_035902824.1|ASTE	LOC119068909|XP_037028663.1|BCOP
OG0000681	LOC118517713|XP_035920051.1|ASTE	LOC119067235|XP_037025986.1|BCOP
OG0000683	LOC118506183|XP_035898864.1|ASTE, LOC118506185|XP_035898866.1|ASTE, LOC118506184|XP_035898865.1|ASTE	LOC119084212|XP_037050002.1|BCOP, LOC119078992|XP_037042650.1|BCOP
OG0000683	LOC118505145|XP_035896412.1|ASTE, LOC118507783|XP_035902710.1|ASTE	LOC119070420|XP_037030652.1|BCOP
OG0000684	LOC118504684|XP_035895391.1|ASTE	LOC119070467|XP_037030717.1|BCOP
OG0000685	LOC118502969|XP_035891627.1|ASTE	LOC119067026|XP_037025653.1|BCOP
OG0000686	LOC118514492|XP_035917308.1|ASTE	LOC119076703|XP_037039511.1|BCOP
OG0000687	LOC118510252|XP_035907731.1|ASTE, LOC118517275|XP_035919142.1|ASTE	LOC119068625|XP_037028186.1|BCOP
OG0000688	LOC118509724|XP_035906707.1|ASTE	LOC119077281|XP_037040326.1|BCOP
OG0000689	LOC118512119|XP_035911989.1|ASTE	LOC119072600|XP_037033753.1|BCOP
OG0000690	LOC118506172|XP_035898836.1|ASTE	LOC119074983|XP_037037281.1|BCOP, LOC119074701|XP_037036884.1|BCOP
OG0000690	LOC118509362|XP_035905778.1|ASTE, LOC118517239|XP_035919106.1|ASTE, LOC118506171|XP_035898834.1|ASTE, LOC118504259|XP_035894381.1|ASTE	LOC119074703|XP_037036886.1|BCOP
OG0000691	LOC118511904|XP_035911433.1|ASTE	LOC119080294|XP_037044461.1|BCOP
OG0000692	LOC118514236|XP_035916833.1|ASTE	LOC119081061|XP_037045671.1|BCOP
OG0000694	LOC118510934|XP_035909249.1|ASTE	LOC119076648|XP_037039417.1|BCOP
OG0000695	LOC118511743|XP_035911086.1|ASTE	LOC119070822|XP_037031215.1|BCOP
OG0000696	LOC118511732|XP_035911071.1|ASTE	LOC119079130|XP_037042854.1|BCOP
OG0000697	LOC118513307|XP_035914782.1|ASTE	LOC119066369|XP_037024688.1|BCOP
OG0000698	LOC118514551|XP_035917435.1|ASTE	LOC119078762|XP_037042365.1|BCOP
OG0000699	LOC118509221|XP_035905398.1|ASTE	LOC119066436|XP_037024823.1|BCOP
OG0000700	LOC118513242|XP_035914691.1|ASTE	LOC119066147|XP_037024337.1|BCOP
OG0000701	LOC118513211|XP_035914617.1|ASTE	LOC119073563|XP_037035015.1|BCOP
OG0000702	LOC118504572|XP_035895108.1|ASTE	LOC119084342|XP_037050169.1|BCOP
OG0000703	LOC118506324|XP_035899167.1|ASTE	LOC119083168|XP_037048717.1|BCOP
OG0000704	LOC118506332|XP_035899195.1|ASTE	LOC119074966|XP_037037253.1|BCOP, LOC119076501|XP_037039177.1|BCOP
OG0000705	LOC118506683|XP_035900034.1|ASTE	LOC119084181|XP_037049937.1|BCOP
OG0000706	LOC118504359|XP_035894644.1|ASTE	LOC119069039|XP_037028806.1|BCOP
OG0000707	LOC118507672|XP_035902354.1|ASTE	LOC119075958|XP_037038430.1|BCOP
OG0000708	LOC118506391|XP_035899324.1|ASTE	LOC119068541|XP_037028054.1|BCOP
OG0000709	LOC118505365|XP_035896954.1|ASTE	LOC119084049|XP_037049780.1|BCOP
OG0000710	LOC118517718|XP_035920058.1|ASTE	LOC119084227|XP_037050021.1|BCOP
OG0000711	LOC118507227|XP_035901286.1|ASTE	LOC119066858|XP_037025427.1|BCOP
OG0000713	LOC118508307|XP_035903858.1|ASTE	LOC119068151|XP_037027518.1|BCOP
OG0000714	LOC118517663|XP_035919932.1|ASTE	LOC119071230|XP_037031942.1|BCOP
OG0000716	LOC118507309|XP_035901585.1|ASTE	LOC119082038|XP_037047261.1|BCOP
OG0000717	LOC118503816|XP_035893408.1|ASTE, LOC118506222|XP_035898952.1|ASTE, LOC118506238|XP_035898994.1|ASTE, LOC118503817|XP_035893410.1|ASTE, LOC118503814|XP_035893405.1|ASTE, LOC118506235|XP_035898977.1|ASTE, LOC118506234|XP_035898976.1|ASTE, LOC118506227|XP_035898958.1|ASTE, LOC118503805|XP_035893392.1|ASTE, LOC118503812|XP_035893403.1|ASTE, LOC118503819|XP_035893412.1|ASTE, LOC118503815|XP_035893407.1|ASTE, LOC118503811|XP_035893402.1|ASTE, LOC118506223|XP_035898953.1|ASTE, LOC118503808|XP_035893397.1|ASTE, LOC118503809|XP_035893400.1|ASTE, LOC118503810|XP_035893401.1|ASTE, LOC118503807|XP_035893396.1|ASTE, LOC118503813|XP_035893404.1|ASTE	LOC119066304|XP_037024582.1|BCOP, LOC119071962|XP_037032988.1|BCOP, LOC119075911|XP_037038390.1|BCOP, LOC119071961|XP_037032987.1|BCOP, LOC119075675|XP_037038088.1|BCOP, LOC119080157|XP_037044276.1|BCOP, LOC119073186|XP_037034388.1|BCOP
OG0000724	LOC118510219|XP_035907676.1|ASTE	LOC119067821|XP_037026879.1|BCOP
OG0000725	LOC118507920|XP_035903113.1|ASTE	LOC119078470|XP_037041920.1|BCOP, LOC119073193|XP_037034396.1|BCOP, LOC119082540|XP_037047986.1|BCOP, LOC119072027|XP_037033041.1|BCOP, LOC119076333|XP_037038910.1|BCOP
OG0000726	LOC118502369|XP_035890481.1|ASTE	LOC119077102|XP_037040156.1|BCOP
OG0000727	LOC118502892|XP_035891505.1|ASTE, LOC118504672|XP_035895355.1|ASTE	LOC119068219|XP_037027607.1|BCOP
OG0000729	LOC118502976|XP_035891641.1|ASTE	LOC119067929|XP_037027138.1|BCOP, LOC119077431|XP_037040541.1|BCOP
OG0000730	LOC118512111|XP_035911978.1|ASTE	LOC119081281|XP_037045937.1|BCOP
OG0000731	LOC118508872|XP_035904568.1|ASTE	LOC119071760|XP_037032699.1|BCOP
OG0000732	LOC118510311|XP_035907841.1|ASTE	LOC119081475|XP_037046368.1|BCOP
OG0000733	LOC118514240|XP_035916836.1|ASTE	LOC119081060|XP_037045670.1|BCOP
OG0000734	LOC118510367|XP_035907971.1|ASTE	LOC119080046|XP_037044143.1|BCOP
OG0000735	LOC118510613|XP_035908523.1|ASTE	LOC119083131|XP_037048665.1|BCOP
OG0000736	LOC118512534|XP_035912979.1|ASTE	LOC119078601|XP_037042085.1|BCOP
OG0000737	LOC118517299|XP_035919179.1|ASTE, LOC118506282|XP_035899091.1|ASTE, LOC118505093|XP_035896285.1|ASTE	LOC119069714|XP_037029733.1|BCOP
OG0000738	LOC118512619|XP_035913193.1|ASTE	LOC119071595|XP_037032445.1|BCOP
OG0000739	LOC118510845|XP_035909065.1|ASTE	LOC119080521|XP_037044826.1|BCOP
OG0000740	LOC118508897|XP_035904628.1|ASTE	LOC119073420|XP_037034760.1|BCOP
OG0000740	LOC118502780|XP_035891270.1|ASTE	LOC119084094|XP_037049828.1|BCOP
OG0000741	LOC118502614|XP_035890878.1|ASTE	LOC119074818|XP_037037001.1|BCOP, LOC119076670|XP_037039459.1|BCOP
OG0000742	LOC118505726|XP_035897798.1|ASTE	LOC119072457|XP_037033579.1|BCOP
OG0000743	LOC118505694|XP_035897727.1|ASTE	LOC119075774|XP_037038222.1|BCOP
OG0000744	LOC118503663|XP_035893082.1|ASTE	LOC119071070|XP_037031601.1|BCOP, LOC119066587|XP_037025039.1|BCOP
OG0000744	LOC118507220|XP_035901268.1|ASTE	LOC119072391|XP_037033495.1|BCOP, LOC119072390|XP_037033494.1|BCOP
OG0000746	LOC118503396|XP_035892491.1|ASTE	LOC119071521|XP_037032289.1|BCOP, LOC119084193|XP_037049965.1|BCOP
OG0000753	LOC118503883|XP_035893534.1|ASTE	LOC119081088|XP_037045727.1|BCOP
OG0000754	LOC118508359|XP_035903974.1|ASTE	LOC119080422|XP_037044658.1|BCOP
OG0000755	LOC118505431|XP_035897100.1|ASTE	LOC119070065|XP_037030253.1|BCOP
OG0000756	LOC118516633|XP_035918505.1|ASTE, LOC118508314|XP_035903875.1|ASTE	LOC119069805|XP_037029857.1|BCOP
OG0000756	LOC118508313|XP_035903874.1|ASTE	LOC119069813|XP_037029868.1|BCOP
OG0000757	LOC118509782|XP_035906815.1|ASTE	LOC119081608|XP_037046545.1|BCOP
OG0000758	LOC118511395|XP_035910318.1|ASTE	LOC119080295|XP_037044462.1|BCOP, LOC119073870|XP_037035636.1|BCOP
OG0000759	LOC118511963|XP_035911580.1|ASTE	LOC119078818|XP_037042423.1|BCOP
OG0000760	LOC118513411|XP_035915010.1|ASTE	LOC119074076|XP_037035916.1|BCOP
OG0000761	LOC118509871|XP_035906989.1|ASTE	LOC119082602|XP_037048054.1|BCOP
OG0000762	LOC118508964|XP_035904800.1|ASTE	LOC119076339|XP_037038927.1|BCOP, LOC119078534|XP_037041996.1|BCOP
OG0000764	LOC118506994|XP_035900771.1|ASTE, LOC118517555|XP_035919689.1|ASTE	LOC119074476|XP_037036512.1|BCOP
OG0000765	LOC118502717|XP_035891164.1|ASTE	LOC119066365|XP_037024682.1|BCOP
OG0000766	LOC118504471|XP_035894874.1|ASTE	LOC119067516|XP_037026432.1|BCOP
OG0000767	LOC118506406|XP_035899371.1|ASTE	LOC119079320|XP_037043010.1|BCOP
OG0000768	LOC118506386|XP_035899318.1|ASTE	LOC119074908|XP_037037150.1|BCOP
OG0000769	LOC118508062|XP_035903410.1|ASTE	LOC119084810|XP_037050774.1|BCOP
OG0000771	LOC118508053|XP_035903399.1|ASTE	LOC119085304|XP_037051547.1|BCOP, LOC119070582|XP_037030885.1|BCOP, LOC119070583|XP_037030886.1|BCOP
OG0000778	LOC118502985|XP_035891673.1|ASTE	LOC119067498|XP_037026398.1|BCOP
OG0000779	LOC118510036|XP_035907320.1|ASTE, LOC118510076|XP_035907371.1|ASTE, LOC118514377|XP_035917175.1|ASTE, LOC118504315|XP_035894516.1|ASTE	LOC119072148|XP_037033186.1|BCOP
OG0000780	LOC118507912|XP_035903104.1|ASTE, LOC118507895|XP_035903042.1|ASTE	LOC119069133|XP_037028934.1|BCOP, LOC119074652|XP_037036825.1|BCOP, LOC119067816|XP_037026870.1|BCOP, LOC119075273|XP_037037562.1|BCOP, LOC119069641|XP_037029651.1|BCOP
OG0000781	LOC118516713|XP_035918561.1|ASTE	LOC119067818|XP_037026875.1|BCOP
OG0000782	LOC118506476|XP_035899547.1|ASTE	LOC119085853|XP_037052258.1|BCOP
OG0000783	LOC118506473|XP_035899542.1|ASTE	LOC119074637|XP_037036808.1|BCOP
OG0000784	LOC118504553|XP_035895058.1|ASTE	LOC119083273|XP_037048859.1|BCOP
OG0000785	LOC118506908|XP_035900594.1|ASTE	LOC119071481|XP_037032226.1|BCOP
OG0000786	LOC118504398|XP_035894700.1|ASTE	LOC119083249|XP_037048807.1|BCOP, LOC119067170|XP_037025869.1|BCOP
OG0000787	LOC118512886|XP_035913880.1|ASTE	LOC119073161|XP_037034357.1|BCOP, LOC119073160|XP_037034356.1|BCOP
OG0000788	LOC118513493|XP_035915210.1|ASTE	LOC119081625|XP_037046569.1|BCOP
OG0000789	LOC118513383|XP_035914940.1|ASTE	LOC119085993|XP_037052459.1|BCOP
OG0000791	LOC118513700|XP_035915717.1|ASTE	LOC119069590|XP_037029575.1|BCOP
OG0000792	LOC118508942|XP_035904743.1|ASTE	LOC119076146|XP_037038723.1|BCOP, LOC119072709|XP_037033875.1|BCOP
OG0000792	LOC118508943|XP_035904744.1|ASTE	LOC119084707|XP_037050684.1|BCOP, LOC119072704|XP_037033871.1|BCOP
OG0000793	LOC118505346|XP_035896898.1|ASTE	LOC119076761|XP_037039614.1|BCOP, LOC119068736|XP_037028329.1|BCOP
OG0000794	LOC118506964|XP_035900693.1|ASTE, LOC118504524|XP_035894959.1|ASTE, LOC118505512|XP_035897304.1|ASTE	LOC119082300|XP_037047679.1|BCOP, LOC119066181|XP_037024381.1|BCOP, LOC119082299|XP_037047678.1|BCOP
OG0000795	LOC118505016|XP_035896098.1|ASTE	LOC119084406|XP_037050268.1|BCOP
OG0000796	LOC118503583|XP_035892915.1|ASTE	LOC119084327|XP_037050152.1|BCOP
OG0000797	LOC118511901|XP_035911428.1|ASTE	LOC119076167|XP_037038747.1|BCOP
OG0000798	LOC118507980|XP_035903226.1|ASTE	LOC119071212|XP_037031903.1|BCOP
OG0000799	LOC118503939|XP_035893704.1|ASTE	LOC119074621|XP_037036780.1|BCOP
OG0000801	LOC118507171|XP_035901133.1|ASTE	LOC119071073|XP_037031606.1|BCOP
OG0000802	LOC118507962|XP_035903182.1|ASTE	LOC119081430|XP_037046246.1|BCOP, LOC119084813|XP_037050780.1|BCOP, LOC119070483|XP_037030768.1|BCOP
OG0000809	LOC118512514|XP_035912926.1|ASTE, LOC118502416|XP_035890534.1|ASTE, LOC118511314|XP_035910121.1|ASTE, LOC118511313|XP_035910120.1|ASTE	LOC119068665|XP_037028241.1|BCOP, LOC119070701|XP_037031047.1|BCOP, LOC119066670|XP_037025151.1|BCOP, LOC119070736|XP_037031090.1|BCOP, LOC119074996|XP_037037293.1|BCOP, LOC119067044|XP_037025685.1|BCOP, LOC119082536|XP_037047942.1|BCOP, LOC119074771|XP_037036937.1|BCOP, LOC119083928|XP_037049637.1|BCOP, LOC119075065|XP_037037355.1|BCOP, LOC119079735|XP_037043695.1|BCOP, LOC119083822|XP_037049511.1|BCOP
OG0000811	LOC118511463|XP_035910457.1|ASTE	LOC119072707|XP_037033872.1|BCOP
OG0000812	LOC118510520|XP_035908347.1|ASTE	LOC119083724|XP_037049416.1|BCOP
OG0000813	LOC118514358|XP_035917073.1|ASTE	LOC119080286|XP_037044451.1|BCOP
OG0000814	LOC118512011|XP_035911674.1|ASTE	LOC119078943|XP_037042585.1|BCOP, LOC119069742|XP_037029776.1|BCOP, LOC119075556|XP_037037919.1|BCOP, LOC119085690|XP_037052031.1|BCOP, LOC119070575|XP_037030881.1|BCOP, LOC119084670|XP_037050642.1|BCOP, LOC119066154|XP_037024353.1|BCOP, LOC119078433|XP_037041841.1|BCOP, LOC119078432|XP_037041840.1|BCOP, LOC119075461|XP_037037800.1|BCOP, LOC119082399|XP_037047825.1|BCOP, LOC119077705|XP_037040876.1|BCOP, LOC119077703|XP_037040874.1|BCOP, LOC119077704|XP_037040875.1|BCOP, LOC119074417|XP_037036441.1|BCOP, LOC119079959|XP_037043966.1|BCOP, LOC119073096|XP_037034309.1|BCOP
OG0000815	LOC118512513|XP_035912925.1|ASTE	LOC119082603|XP_037048059.1|BCOP, LOC119080426|XP_037044671.1|BCOP
OG0000816	LOC118513340|XP_035914856.1|ASTE	LOC119070839|XP_037031244.1|BCOP
OG0000818	LOC118504767|XP_035895590.1|ASTE	LOC119075904|XP_037038375.1|BCOP
OG0000819	LOC118505231|XP_035896654.1|ASTE	LOC119068462|XP_037027949.1|BCOP
OG0000820	LOC118503948|XP_035893722.1|ASTE	LOC119072983|XP_037034198.1|BCOP
OG0000821	LOC118508179|XP_035903630.1|ASTE	LOC119083527|XP_037049139.1|BCOP
OG0000822	LOC118510923|XP_035909226.1|ASTE	LOC119074660|XP_037036836.1|BCOP
OG0000830	LOC118507870|XP_035902970.1|ASTE, LOC118507868|XP_035902968.1|ASTE, LOC118507869|XP_035902969.1|ASTE	LOC119081667|XP_037046645.1|BCOP, LOC119066986|XP_037025607.1|BCOP, LOC119081668|XP_037046646.1|BCOP, LOC119081676|XP_037046656.1|BCOP
OG0000831	LOC118505182|XP_035896530.1|ASTE, LOC118505183|XP_035896531.1|ASTE, LOC118506541|XP_035899725.1|ASTE	LOC119068183|XP_037027573.1|BCOP, LOC119068182|XP_037027572.1|BCOP, LOC119081077|XP_037045715.1|BCOP, LOC119069201|XP_037029057.1|BCOP, LOC119068184|XP_037027574.1|BCOP, LOC119068185|XP_037027575.1|BCOP
OG0000832	LOC118507813|XP_035902776.1|ASTE	LOC119081551|XP_037046469.1|BCOP
OG0000833	LOC118514272|XP_035916906.1|ASTE, LOC118512940|XP_035914036.1|ASTE	LOC119074585|XP_037036713.1|BCOP, LOC119081927|XP_037047075.1|BCOP
OG0000835	LOC118511903|XP_035911429.1|ASTE	LOC119073426|XP_037034776.1|BCOP
OG0000836	LOC118512536|XP_035912997.1|ASTE	LOC119085395|XP_037051689.1|BCOP
OG0000837	LOC118504361|XP_035894647.1|ASTE	LOC119076471|XP_037039142.1|BCOP
OG0000838	LOC118507063|XP_035900934.1|ASTE	LOC119068074|XP_037027375.1|BCOP
OG0000839	LOC118506969|XP_035900705.1|ASTE	LOC119070071|XP_037030263.1|BCOP
OG0000840	LOC118514125|XP_035916603.1|ASTE	LOC119080753|XP_037045206.1|BCOP
OG0000841	LOC118506289|XP_035899103.1|ASTE	LOC119083016|XP_037048548.1|BCOP
OG0000842	LOC118503475|XP_035892667.1|ASTE	LOC119072389|XP_037033493.1|BCOP, LOC119072384|XP_037033480.1|BCOP
OG0000843	LOC118512372|XP_035912615.1|ASTE	LOC119079035|XP_037042717.1|BCOP
OG0000844	LOC118503051|XP_035891779.1|ASTE	LOC119083170|XP_037048724.1|BCOP
OG0000854	LOC118505768|XP_035897909.1|ASTE	LOC119069498|XP_037029463.1|BCOP
OG0000855	LOC118506430|XP_035899436.1|ASTE	LOC119068890|XP_037028652.1|BCOP
OG0000856	LOC118517387|XP_035919330.1|ASTE	LOC119067987|XP_037027238.1|BCOP
OG0000857	LOC118512907|XP_035913931.1|ASTE, LOC118512913|XP_035913953.1|ASTE	LOC119068999|XP_037028771.1|BCOP, LOC119072698|XP_037033864.1|BCOP
OG0000858	LOC118502828|XP_035891395.1|ASTE, LOC118505410|XP_035897052.1|ASTE, LOC118505411|XP_035897053.1|ASTE	LOC119083251|XP_037048820.1|BCOP, LOC119067888|XP_037027065.1|BCOP
OG0000860	LOC118510209|XP_035907640.1|ASTE	LOC119079717|XP_037043668.1|BCOP, LOC119075551|XP_037037913.1|BCOP
OG0000861	LOC118511440|XP_035910432.1|ASTE, LOC118516310|XP_035918020.1|ASTE	LOC119074061|XP_037035907.1|BCOP
OG0000863	LOC118510334|XP_035907885.1|ASTE	LOC119066209|XP_037024425.1|BCOP
OG0000864	LOC118505094|XP_035896286.1|ASTE	LOC119066527|XP_037024946.1|BCOP
OG0000865	LOC118510634|XP_035908571.1|ASTE	LOC119073880|XP_037035655.1|BCOP
OG0000866	LOC118512498|XP_035912899.1|ASTE	LOC119066067|XP_037024188.1|BCOP
OG0000867	LOC118511650|XP_035910878.1|ASTE	LOC119067861|XP_037027007.1|BCOP
OG0000868	LOC118511600|XP_035910774.1|ASTE	LOC119072834|XP_037034037.1|BCOP
OG0000870	LOC118507300|XP_035901561.1|ASTE	LOC119079910|XP_037043895.1|BCOP
OG0000870	LOC118517676|XP_035919967.1|ASTE, LOC118509095|XP_035905140.1|ASTE	LOC119078613|XP_037042103.1|BCOP, LOC119072956|XP_037034172.1|BCOP, LOC119079874|XP_037043851.1|BCOP
OG0000871	LOC118508182|XP_035903632.1|ASTE, LOC118508160|XP_035903595.1|ASTE, LOC118508183|XP_035903633.1|ASTE, LOC118508387|XP_035904023.1|ASTE	LOC119066342|XP_037024650.1|BCOP, LOC119080211|XP_037044344.1|BCOP, LOC119084154|XP_037049900.1|BCOP, LOC119073231|XP_037034438.1|BCOP, LOC119073153|XP_037034349.1|BCOP, LOC119084536|XP_037050440.1|BCOP, LOC119079324|XP_037043015.1|BCOP, LOC119069709|XP_037029728.1|BCOP, LOC119069530|XP_037029500.1|BCOP, LOC119070130|XP_037030348.1|BCOP, LOC119071216|XP_037031920.1|BCOP, LOC119079423|XP_037043223.1|BCOP, LOC119082646|XP_037048121.1|BCOP, LOC119071173|XP_037031831.1|BCOP
OG0000872	LOC118503950|XP_035893728.1|ASTE	LOC119072985|XP_037034201.1|BCOP
OG0000873	LOC118507145|XP_035901074.1|ASTE, LOC118507460|XP_035901845.1|ASTE, LOC118506271|XP_035899073.1|ASTE	LOC119066871|XP_037025438.1|BCOP, LOC119066872|XP_037025441.1|BCOP
OG0000874	LOC118503109|XP_035891939.1|ASTE	LOC119071112|XP_037031653.1|BCOP
OG0000875	LOC118508404|XP_035904058.1|ASTE	LOC119085447|XP_037051763.1|BCOP
OG0000882	LOC118517489|XP_035919578.1|ASTE	LOC119067316|XP_037026121.1|BCOP
OG0000883	LOC118504614|XP_035895188.1|ASTE, LOC118506063|XP_035898609.1|ASTE	LOC119068362|XP_037027826.1|BCOP, LOC119068300|XP_037027736.1|BCOP, LOC119080995|XP_037045546.1|BCOP, LOC119080818|XP_037045280.1|BCOP, LOC119085737|XP_037052100.1|BCOP, LOC119080377|XP_037044580.1|BCOP, LOC119085741|XP_037052103.1|BCOP, LOC119073230|XP_037034437.1|BCOP, LOC119078909|XP_037042534.1|BCOP
OG0000884	LOC118506119|XP_035898727.1|ASTE	LOC119068721|XP_037028308.1|BCOP
OG0000885	LOC118502903|XP_035891519.1|ASTE, LOC118502902|XP_035891517.1|ASTE, LOC118502901|XP_035891516.1|ASTE	LOC119068824|XP_037028491.1|BCOP
OG0000887	LOC118505610|XP_035897542.1|ASTE, LOC118505611|XP_035897544.1|ASTE	LOC119070304|XP_037030468.1|BCOP
OG0000888	LOC118516418|XP_035918174.1|ASTE, LOC118509543|XP_035906181.1|ASTE	LOC119080382|XP_037044584.1|BCOP
OG0000889	LOC118512813|XP_035913661.1|ASTE	LOC119080079|XP_037044194.1|BCOP
