Orthogroup	ASTE.longest_only	DVIR.longest_only
OG0001215	LOC118508007|XP_035903285.1|ASTE, LOC118508004|XP_035903271.1|ASTE	LOC6630803|XP_002054271.1|DVIR
OG0001216	LOC118507996|XP_035903258.1|ASTE	LOC6630802|XP_002054270.2|DVIR
OG0001217	LOC118503463|XP_035892642.1|ASTE	LOC6627752|XP_032293530.1|DVIR
OG0001218	LOC118507811|XP_035902772.1|ASTE	LOC6630922|XP_002054311.2|DVIR, LOC6630921|XP_002054310.1|DVIR
OG0001220	LOC118508888|XP_035904614.1|ASTE, LOC118508889|XP_035904615.1|ASTE	LOC6625556|XP_002048892.1|DVIR
OG0001221	LOC118511247|XP_035909988.1|ASTE, LOC118516930|XP_035918670.1|ASTE, LOC118516931|XP_035918671.1|ASTE, LOC118511246|XP_035909985.1|ASTE, LOC118510589|XP_035908483.1|ASTE	LOC6635837|XP_002059449.1|DVIR
OG0001222	LOC118505963|XP_035898392.1|ASTE	LOC6622808|XP_032290391.1|DVIR
OG0001223	LOC118514347|XP_035917058.1|ASTE	LOC6626270|XP_015029300.1|DVIR, LOC6626271|XP_002050037.1|DVIR
OG0001224	LOC118506033|XP_035898545.1|ASTE	LOC6625555|XP_002049005.1|DVIR
OG0001225	LOC118509675|XP_035906574.1|ASTE	LOC6635790|XP_032291901.1|DVIR
OG0001226	LOC118511394|XP_035910317.1|ASTE	LOC6636477|XP_002059798.1|DVIR
OG0001227	LOC118511067|XP_035909568.1|ASTE	LOC6628365|XP_032294482.1|DVIR
OG0001228	LOC118512395|XP_035912669.1|ASTE	LOC6634713|XP_002058270.2|DVIR
OG0001229	LOC118514527|XP_035917400.1|ASTE	LOC6626404|XP_032292506.1|DVIR
OG0001230	LOC118509042|XP_035905008.1|ASTE	LOC6635833|XP_002059468.1|DVIR
OG0001231	LOC118511796|XP_035911219.1|ASTE	LOC6629012|XP_002051281.1|DVIR
OG0001233	LOC118508945|XP_035904747.1|ASTE	LOC6635630|XP_032294722.1|DVIR
OG0001234	LOC118511242|XP_035909975.1|ASTE	LOC6627060|XP_002050516.1|DVIR, LOC6626532|XP_002050656.1|DVIR
OG0001235	LOC118510723|XP_035908825.1|ASTE	LOC6627851|XP_002052846.1|DVIR
OG0001236	LOC118505735|XP_035897816.1|ASTE	LOC6622545|XP_002048141.1|DVIR
OG0001237	LOC118505306|XP_035896830.1|ASTE	LOC6632514|XP_015025814.1|DVIR
OG0001238	LOC118504642|XP_035895262.1|ASTE	LOC6630930|XP_032293104.1|DVIR
OG0001239	LOC118508095|XP_035903470.1|ASTE, LOC118503658|XP_035893074.1|ASTE	LOC6630422|XP_032294222.1|DVIR
OG0001240	LOC118508254|XP_035903765.1|ASTE, LOC118515267|XP_035917851.1|ASTE, LOC118503513|XP_035892757.1|ASTE	LOC6630994|XP_002053496.1|DVIR
OG0001241	LOC118506705|XP_035900090.1|ASTE	LOC6626712|XP_002050765.2|DVIR, LOC26531173|XP_015024802.1|DVIR, LOC26531198|XP_015024803.1|DVIR
OG0001242	LOC118502640|XP_035890980.1|ASTE	LOC6634480|XP_002058157.2|DVIR
OG0001244	LOC118509322|XP_035905679.1|ASTE	LOC6630399|XP_032294922.1|DVIR
OG0001246	LOC118504887|XP_035895838.1|ASTE, LOC118504885|XP_035895835.1|ASTE, LOC118504884|XP_035895834.1|ASTE	LOC6625545|XP_002049980.1|DVIR
OG0001247	LOC118508155|XP_035903585.1|ASTE	LOC26531806|XP_015030372.1|DVIR
OG0001249	LOC118508107|XP_035903494.1|ASTE	LOC6633450|XP_032289047.1|DVIR
OG0001257	LOC118509652|XP_035906493.1|ASTE	LOC6636237|XP_015024077.1|DVIR
OG0001258	LOC118505200|XP_035896573.1|ASTE	LOC6629881|XP_002054541.1|DVIR
OG0001259	LOC118517449|XP_035919488.1|ASTE, LOC118506304|XP_035899145.1|ASTE	LOC6633328|XP_002057162.3|DVIR, LOC6633326|XP_002057160.3|DVIR
OG0001260	LOC118512715|XP_035913451.1|ASTE	LOC6632708|XP_002056039.2|DVIR
OG0001261	LOC118509960|XP_035907260.1|ASTE, LOC118514207|XP_035916793.1|ASTE	LOC6632159|XP_002055768.1|DVIR
OG0001263	LOC118508293|XP_035903835.1|ASTE	LOC6630711|XP_002054204.1|DVIR
OG0001264	LOC118509213|XP_035905380.1|ASTE, LOC118517408|XP_035919375.1|ASTE	LOC6627719|XP_032294248.1|DVIR
OG0001266	LOC118507536|XP_035902006.1|ASTE	LOC6636362|XP_002059891.1|DVIR
OG0001267	LOC118502916|XP_035891542.1|ASTE, LOC118502906|XP_035891520.1|ASTE	LOC6630727|XP_002053787.1|DVIR
OG0001269	LOC118507188|XP_035901153.1|ASTE	LOC6625858|XP_002049216.1|DVIR
OG0001270	LOC118503699|XP_035893154.1|ASTE, LOC118508000|XP_035903266.1|ASTE	LOC6633054|XP_032289794.1|DVIR
OG0001271	LOC118511452|XP_035910445.1|ASTE, LOC118511451|XP_035910444.1|ASTE, LOC118508844|XP_035904487.1|ASTE	LOC6625913|XP_002050428.1|DVIR
OG0001272	LOC118509409|XP_035905868.1|ASTE	LOC6624348|XP_002047148.2|DVIR
OG0001273	LOC118507925|XP_035903121.1|ASTE	LOC6630687|XP_032295022.1|DVIR
OG0001274	LOC118516387|XP_035918144.1|ASTE, LOC118512763|XP_035913553.1|ASTE, LOC118512772|XP_035913569.1|ASTE, LOC118516384|XP_035918138.1|ASTE, LOC118516383|XP_035918137.1|ASTE, LOC118512771|XP_035913568.1|ASTE	LOC6624520|XP_002048497.1|DVIR
OG0001276	LOC118513068|XP_035914309.1|ASTE	LOC6624011|XP_002047407.1|DVIR
OG0001277	LOC118512920|XP_035913964.1|ASTE	LOC6622890|XP_032290651.1|DVIR
OG0001278	LOC118512294|XP_035912414.1|ASTE	LOC6623208|XP_032290554.1|DVIR
OG0001279	LOC118512298|XP_035912422.1|ASTE	LOC6623217|XP_002047264.2|DVIR
OG0001280	LOC118514238|XP_035916834.1|ASTE	LOC6623138|XP_002046122.2|DVIR
OG0001281	LOC118512634|XP_035913223.1|ASTE	LOC6622525|XP_002046549.1|DVIR
OG0001282	LOC118514262|XP_035916871.1|ASTE	LOC6634104|XP_015025191.1|DVIR
OG0001283	LOC118511551|XP_035910663.1|ASTE	LOC6626719|XP_002050669.2|DVIR
OG0001284	LOC118513903|XP_035916119.1|ASTE	LOC26530754|XP_015028852.1|DVIR
OG0001285	LOC118503095|XP_035891886.1|ASTE, LOC118512716|XP_035913448.1|ASTE	LOC6624488|XP_015030749.1|DVIR
OG0001286	LOC118512447|XP_035912804.1|ASTE	LOC6628815|XP_002052065.1|DVIR
OG0001287	LOC118512730|XP_035913483.1|ASTE	LOC6629798|XP_032294256.1|DVIR
OG0001288	LOC118512489|XP_035912886.1|ASTE	LOC6628367|XP_002052867.1|DVIR
OG0001289	LOC118514047|XP_035916431.1|ASTE	LOC6628409|XP_002052052.2|DVIR
OG0001290	LOC118510651|XP_035908659.1|ASTE	LOC6628152|XP_032294408.1|DVIR
OG0001291	LOC118506591|XP_035899841.1|ASTE	LOC6625308|XP_002049972.1|DVIR
OG0001292	LOC118503098|XP_035891890.1|ASTE, LOC118503104|XP_035891929.1|ASTE	LOC6625660|XP_015029661.1|DVIR
OG0001293	LOC118506581|XP_035899830.1|ASTE	LOC6633377|XP_002057330.1|DVIR
OG0001294	LOC118504858|XP_035895786.1|ASTE	LOC6632763|XP_032289429.1|DVIR
OG0001295	LOC118505807|XP_035898040.1|ASTE	LOC6636069|XP_002059600.1|DVIR, LOC6624972|XP_002049480.1|DVIR
OG0001296	LOC118508335|XP_035903896.1|ASTE, LOC118517059|XP_035918802.1|ASTE	LOC6622540|XP_015031458.1|DVIR, LOC6633186|XP_002055974.3|DVIR
OG0001297	LOC118505340|XP_035896889.1|ASTE	LOC6629321|XP_002053054.1|DVIR
OG0001298	LOC118502576|XP_035890795.1|ASTE, LOC118506506|XP_035899615.1|ASTE	LOC6635074|XP_002058467.3|DVIR
OG0001299	LOC118505511|XP_035897300.1|ASTE, LOC118505510|XP_035897296.1|ASTE	LOC6636561|XP_002060065.1|DVIR
OG0001300	LOC118505015|XP_035896097.1|ASTE	LOC6632619|XP_002056319.1|DVIR, LOC6625390|XP_002050135.1|DVIR
OG0001301	LOC118517591|XP_035919764.1|ASTE, LOC118505292|XP_035896780.1|ASTE, LOC118517184|XP_035918995.1|ASTE	LOC6627652|XP_002052503.1|DVIR
OG0001302	LOC118506830|XP_035900433.1|ASTE	LOC6625608|XP_032293362.1|DVIR, LOC6625607|XP_032293363.1|DVIR
OG0001303	LOC118517568|XP_035919706.1|ASTE	LOC6632233|XP_002055817.1|DVIR
OG0001304	LOC118502579|XP_035890806.1|ASTE	LOC6626496|XP_002049321.2|DVIR
OG0001305	LOC118508529|XP_035904296.1|ASTE	LOC6625237|XP_002049483.1|DVIR, LOC6624974|XP_002049482.1|DVIR, LOC6633055|XP_032289800.1|DVIR
OG0001306	LOC118507719|XP_035902560.1|ASTE	LOC6631130|XP_002053506.1|DVIR
OG0001307	LOC118502798|XP_035891298.1|ASTE	LOC6624678|XP_002047188.1|DVIR
OG0001308	LOC118506555|XP_035899757.1|ASTE	LOC6633429|XP_032296255.1|DVIR, LOC6627428|XP_002052154.2|DVIR
OG0001309	LOC118507709|XP_035902497.1|ASTE, LOC118507710|XP_035902498.1|ASTE	LOC6629853|XP_015027389.1|DVIR
OG0001311	LOC118503317|XP_035892341.1|ASTE, LOC118517427|XP_035919433.1|ASTE	LOC6635486|XP_032296157.1|DVIR
OG0001312	LOC118503305|XP_035892318.1|ASTE	LOC6623655|XP_032290762.1|DVIR
OG0001313	LOC118507236|XP_035901379.1|ASTE	LOC6626939|XP_002050077.1|DVIR
OG0001314	LOC118512881|XP_035914293.1|ASTE	LOC6634343|XP_002057471.1|DVIR
OG0001315	LOC118506659|XP_035899970.1|ASTE	LOC6633533|XP_002057361.1|DVIR
OG0001326	LOC118508303|XP_035903851.1|ASTE	LOC6632801|XP_032289419.1|DVIR
OG0001328	LOC118503066|XP_035891829.1|ASTE	LOC6636515|XP_002060005.2|DVIR
OG0001329	LOC118509272|XP_035905520.1|ASTE	LOC6631936|XP_002055483.2|DVIR
OG0001330	LOC118517158|XP_035918929.1|ASTE	LOC6630895|XP_032294540.1|DVIR, LOC6631662|XP_015026580.1|DVIR
OG0001331	LOC118512722|XP_035913464.1|ASTE	LOC6634725|XP_002058324.2|DVIR
OG0001332	LOC118511331|XP_035910159.1|ASTE, LOC118511265|XP_035910034.1|ASTE	LOC6632105|XP_002055628.2|DVIR
OG0001333	LOC118509806|XP_035906845.1|ASTE, LOC118509778|XP_035906813.1|ASTE	LOC6636899|XP_002060355.3|DVIR
OG0001334	LOC118502597|XP_035890857.1|ASTE, LOC118502813|XP_035891349.1|ASTE	LOC6629503|XP_002054523.1|DVIR
OG0001335	LOC118505565|XP_035897415.1|ASTE, LOC118505566|XP_035897416.1|ASTE	LOC6629975|XP_002053084.1|DVIR
OG0001337	LOC118511391|XP_035910312.1|ASTE	LOC6632007|XP_032296152.1|DVIR
OG0001338	LOC118505063|XP_035896234.1|ASTE, LOC118516461|XP_035918252.1|ASTE	LOC6625115|XP_015029438.1|DVIR
OG0001339	LOC118502918|XP_035891545.1|ASTE, LOC118512193|XP_035912188.1|ASTE	LOC6636496|XP_002059802.1|DVIR
OG0001340	LOC118506774|XP_035900262.1|ASTE	LOC6622511|XP_002047704.1|DVIR
OG0001341	LOC118507844|XP_035902868.1|ASTE	LOC6630603|XP_002053022.1|DVIR
OG0001342	LOC118517621|XP_035919810.1|ASTE	LOC6627966|XP_032293724.1|DVIR, LOC6627967|XP_002051620.2|DVIR
OG0001343	LOC118502423|XP_035890543.1|ASTE	LOC6634901|XP_002058553.2|DVIR
OG0001344	LOC118506366|XP_035899279.1|ASTE, LOC118506365|XP_035899272.1|ASTE	LOC6632883|XP_015025994.1|DVIR
OG0001345	LOC118516458|XP_035918249.1|ASTE, LOC118505112|XP_035896307.1|ASTE, LOC118516457|XP_035918247.1|ASTE, LOC118505111|XP_035896305.1|ASTE	LOC6632728|XP_002056051.1|DVIR
OG0001346	LOC118505438|XP_035897125.1|ASTE	LOC6629281|XP_002054689.2|DVIR
OG0001347	LOC118508585|XP_035904383.1|ASTE	LOC6631534|XP_032294977.1|DVIR
OG0001348	LOC118517273|XP_035919140.1|ASTE, LOC118514280|XP_035916915.1|ASTE	LOC6631411|XP_002055420.1|DVIR
OG0001349	LOC118510488|XP_035908267.1|ASTE	LOC6623366|XP_002046361.2|DVIR, LOC6624450|XP_002046598.1|DVIR, LOC6624412|XP_015031121.1|DVIR
OG0001350	LOC118512205|XP_035912208.1|ASTE	LOC6623335|XP_002048570.1|DVIR
OG0001351	LOC118512096|XP_035911955.1|ASTE	LOC6627000|XP_002048742.1|DVIR
OG0001352	LOC118509480|XP_035906015.1|ASTE	LOC6635862|XP_032291692.1|DVIR
OG0001353	LOC118504607|XP_035895177.1|ASTE, LOC118509513|XP_035906095.1|ASTE	LOC6623502|XP_002048239.1|DVIR
OG0001354	LOC118511541|XP_035910637.1|ASTE	LOC6626668|XP_032291629.1|DVIR
OG0001355	LOC118511525|XP_035910607.1|ASTE	LOC6625488|XP_002048825.1|DVIR
OG0001356	LOC118513488|XP_035915204.1|ASTE, LOC118509738|XP_035906760.1|ASTE	LOC6630663|XP_032290428.1|DVIR
OG0001357	LOC118512759|XP_035913542.1|ASTE, LOC118516367|XP_035918113.1|ASTE	LOC6637008|XP_002060435.1|DVIR
OG0001358	LOC118512760|XP_035913544.1|ASTE, LOC118516364|XP_035918093.1|ASTE	LOC6622903|XP_002048031.3|DVIR
OG0001359	LOC118514604|XP_035917493.1|ASTE, LOC118512664|XP_035913309.1|ASTE	LOC6627451|XP_002052473.2|DVIR
OG0001360	LOC118514357|XP_035917072.1|ASTE	LOC6626063|XP_002048853.1|DVIR
OG0001361	LOC118509799|XP_035906828.1|ASTE, LOC118509800|XP_035906829.1|ASTE	LOC6623320|XP_002047272.3|DVIR
OG0001362	LOC118512297|XP_035912420.1|ASTE	LOC6623255|XP_002047266.1|DVIR
OG0001363	LOC118503687|XP_035893121.1|ASTE, LOC118512288|XP_035912404.1|ASTE	LOC6630237|XP_002054577.1|DVIR
OG0001364	LOC118514188|XP_035916767.1|ASTE, LOC118513327|XP_035914827.1|ASTE	LOC6635915|XP_032291768.1|DVIR
OG0001365	LOC118513191|XP_035914572.1|ASTE	LOC6624010|XP_015031190.1|DVIR
OG0001367	LOC118509863|XP_035906966.1|ASTE	LOC6625493|XP_032292399.1|DVIR
OG0001368	LOC118513233|XP_035914671.1|ASTE	LOC6636337|XP_032292017.1|DVIR
OG0001369	LOC118514260|XP_035916869.1|ASTE	LOC6631786|XP_002055713.2|DVIR
OG0001370	LOC118517323|XP_035919196.1|ASTE, LOC118509379|XP_035905813.1|ASTE	LOC6626898|XP_015029070.1|DVIR
OG0001371	LOC118509649|XP_035906463.1|ASTE	LOC6629056|XP_015028700.1|DVIR
OG0001372	LOC118512013|XP_035911681.1|ASTE	LOC6625481|XP_032291542.1|DVIR
OG0001373	LOC118511033|XP_035909507.1|ASTE	LOC6627947|XP_002051420.2|DVIR
OG0001374	LOC118513899|XP_035916109.1|ASTE	LOC6626926|XP_002050877.1|DVIR
OG0001376	LOC118515231|XP_035917809.1|ASTE, LOC118513577|XP_035915418.1|ASTE, LOC118515229|XP_035917808.1|ASTE, LOC118513576|XP_035915417.1|ASTE	LOC6625395|XP_002050140.1|DVIR
OG0001377	LOC118513915|XP_035916158.1|ASTE	LOC6628677|XP_002051869.2|DVIR
OG0001378	LOC118512644|XP_035913253.1|ASTE	LOC6628176|XP_015028017.1|DVIR
OG0001379	LOC118513885|XP_035916092.1|ASTE	LOC6627960|XP_015028646.1|DVIR
OG0001380	LOC118508988|XP_035904879.1|ASTE	LOC6635876|XP_032292199.1|DVIR
OG0001381	LOC118514539|XP_035917415.1|ASTE	LOC6627219|XP_002050216.1|DVIR
OG0001382	LOC118512516|XP_035912927.1|ASTE	LOC6628126|XP_032294542.1|DVIR, LOC26531553|XP_032294394.1|DVIR
OG0001383	LOC118511029|XP_035909502.1|ASTE	LOC6626611|XP_002048705.1|DVIR
OG0001384	LOC118509868|XP_035906984.1|ASTE	LOC6634249|XP_015025309.1|DVIR
OG0001385	LOC118513824|XP_035915953.1|ASTE, LOC118506497|XP_035899585.1|ASTE	LOC6634186|XP_002057779.2|DVIR
OG0001387	LOC118510806|XP_035909014.1|ASTE, LOC118510807|XP_035909016.1|ASTE	LOC6628475|XP_002052558.1|DVIR
OG0001388	LOC118510750|XP_035908882.1|ASTE, LOC118510751|XP_035908887.1|ASTE	LOC6627383|XP_015028686.2|DVIR
OG0001389	LOC118504458|XP_035894846.1|ASTE, LOC118504454|XP_035894839.1|ASTE	LOC6630174|XP_002053844.2|DVIR
OG0001390	LOC118506752|XP_035900235.1|ASTE	LOC6628936|XP_032294303.1|DVIR
OG0001391	LOC118504503|XP_035894922.1|ASTE	LOC6634256|XP_002057642.1|DVIR
OG0001392	LOC118506657|XP_035899968.1|ASTE	LOC6635585|XP_002058998.2|DVIR
OG0001393	LOC118502606|XP_035890863.1|ASTE	LOC6636692|XP_002060170.1|DVIR
OG0001394	LOC118507094|XP_035900977.1|ASTE, LOC118504798|XP_035895669.1|ASTE	LOC26530964|XP_015024157.2|DVIR
OG0001395	LOC118505832|XP_035898080.1|ASTE	LOC6630208|XP_015027115.1|DVIR
OG0001396	LOC118506543|XP_035899727.1|ASTE	LOC6624725|XP_002047179.1|DVIR, LOC6631869|XP_002055730.1|DVIR
OG0001397	LOC118508436|XP_035904108.1|ASTE, LOC118507361|XP_035901666.1|ASTE	LOC6632291|XP_002056733.1|DVIR
OG0001399	LOC118512891|XP_035913888.1|ASTE	LOC6625737|XP_015029306.1|DVIR
OG0001400	LOC118503474|XP_035892665.1|ASTE	LOC6632889|XP_002056189.3|DVIR, LOC6632887|XP_002056187.3|DVIR
OG0001401	LOC118508071|XP_035903427.1|ASTE, LOC118509254|XP_035905482.1|ASTE	LOC6624420|XP_032290431.1|DVIR
OG0001402	LOC118508085|XP_035903453.1|ASTE	LOC6622071|XP_002047691.1|DVIR
OG0001403	LOC118512335|XP_035912510.1|ASTE	LOC6622160|XP_002047555.1|DVIR
OG0001404	LOC118505990|XP_035898449.1|ASTE	LOC6635344|XP_015024696.1|DVIR
OG0001405	LOC118516517|XP_035918344.1|ASTE, LOC118516525|XP_035918353.1|ASTE, LOC118506091|XP_035898664.1|ASTE	LOC6627268|XP_002049910.1|DVIR
OG0001406	LOC118506116|XP_035898717.1|ASTE	LOC6635446|XP_002058986.1|DVIR
OG0001407	LOC118508052|XP_035903398.1|ASTE	LOC6622905|XP_002046705.1|DVIR
OG0001408	LOC118509985|XP_035907259.1|ASTE	LOC6625299|XP_032293032.1|DVIR
OG0001429	LOC118504939|XP_035895931.1|ASTE, LOC118504930|XP_035895920.1|ASTE	LOC6629670|XP_002054764.2|DVIR
OG0001430	LOC118513099|XP_035914393.1|ASTE, LOC118510660|XP_035908704.1|ASTE	LOC6630583|XP_032289886.1|DVIR
OG0001431	LOC118502803|XP_035891317.1|ASTE	LOC6632108|XP_002055631.2|DVIR
OG0001432	LOC118517173|XP_035918974.1|ASTE, LOC118505181|XP_035896528.1|ASTE	LOC6633311|XP_032296591.1|DVIR
OG0001433	LOC118503728|XP_035893234.1|ASTE	LOC6630809|XP_002054277.1|DVIR
OG0001434	LOC118503987|XP_035893827.1|ASTE	LOC6631649|XP_002055368.2|DVIR
OG0001435	LOC118511737|XP_035911080.1|ASTE	LOC6627247|XP_002050398.2|DVIR
OG0001436	LOC118517432|XP_035919444.1|ASTE	LOC6633598|XP_002056810.2|DVIR
OG0001437	LOC118513084|XP_035914345.1|ASTE	LOC6629566|XP_002053654.1|DVIR, LOC6628904|XP_002051548.1|DVIR
OG0001438	LOC118503425|XP_035892562.1|ASTE, LOC118511093|XP_035909688.1|ASTE	LOC6629695|XP_002053976.1|DVIR
OG0001439	LOC118506957|XP_035900670.1|ASTE, LOC118505187|XP_035896539.1|ASTE	LOC6629735|XP_002054139.1|DVIR
OG0001440	LOC118508086|XP_035903459.1|ASTE	LOC6636102|XP_002059644.2|DVIR
OG0001442	LOC118508483|XP_035904197.1|ASTE, LOC118505129|XP_035896339.1|ASTE	LOC6627447|XP_002052469.1|DVIR, LOC6636690|XP_002060168.1|DVIR
OG0001443	LOC118506833|XP_035900438.1|ASTE, LOC118506832|XP_035900437.1|ASTE	LOC6632428|XP_002056100.1|DVIR
OG0001444	LOC118502379|XP_035890493.1|ASTE	LOC6630854|XP_002053936.2|DVIR
OG0001445	LOC118503034|XP_035891758.1|ASTE	LOC6634918|XP_002058678.1|DVIR
OG0001446	LOC118505222|XP_035896639.1|ASTE	LOC6635157|XP_032289357.1|DVIR
OG0001447	LOC118504441|XP_035894794.1|ASTE	LOC6632962|XP_032289458.1|DVIR, LOC6632961|XP_002056351.2|DVIR
OG0001448	LOC118508304|XP_035903852.1|ASTE	LOC6632800|XP_015025888.1|DVIR
OG0001449	LOC118502961|XP_035891617.1|ASTE	LOC6627186|XP_002049928.2|DVIR, LOC6622057|XP_002047515.2|DVIR, LOC6624254|XP_002047514.2|DVIR
OG0001450	LOC118512095|XP_035911953.1|ASTE	LOC6630067|XP_002054373.2|DVIR, LOC6627491|XP_032293600.1|DVIR, LOC6629022|XP_002051368.1|DVIR
OG0001451	LOC118510862|XP_035909101.1|ASTE	LOC6636418|XP_032292154.1|DVIR
OG0001452	LOC118508899|XP_035904631.1|ASTE	LOC6625664|XP_032292281.1|DVIR
OG0001453	LOC118513011|XP_035914178.1|ASTE, LOC118513010|XP_035914177.1|ASTE	LOC6623388|XP_002046152.1|DVIR
OG0001454	LOC118511629|XP_035910833.1|ASTE, LOC118512994|XP_035914143.1|ASTE	LOC6632733|XP_002055808.1|DVIR
OG0001455	LOC118512978|XP_035914115.1|ASTE	LOC6622658|XP_032290460.1|DVIR
OG0001456	LOC118513600|XP_035915513.1|ASTE, LOC118517282|XP_035919146.1|ASTE	LOC6625753|XP_032291770.1|DVIR
OG0001457	LOC118512050|XP_035911786.1|ASTE	LOC6626642|XP_002048778.1|DVIR
OG0001458	LOC118512939|XP_035914013.1|ASTE, LOC118508836|XP_035904476.1|ASTE	LOC6624799|XP_032292295.1|DVIR
OG0001459	LOC118514612|XP_035917501.1|ASTE, LOC118512686|XP_035913362.1|ASTE	LOC6623855|XP_032290329.1|DVIR
OG0001460	LOC118509617|XP_035906336.1|ASTE	LOC6625478|XP_002050334.1|DVIR
OG0001461	LOC118512844|XP_035913798.1|ASTE	LOC6634669|XP_002057985.1|DVIR
OG0001462	LOC118514225|XP_035916816.1|ASTE, LOC118514224|XP_035916815.1|ASTE, LOC118514226|XP_035916817.1|ASTE	LOC6622415|XP_002046978.1|DVIR
OG0001464	LOC118510298|XP_035907815.1|ASTE	LOC6633517|XP_002057235.1|DVIR
OG0001466	LOC118509517|XP_035906111.1|ASTE	LOC6635759|XP_002059225.3|DVIR
OG0001467	LOC118517642|XP_035919855.1|ASTE, LOC118510380|XP_035908019.1|ASTE	LOC6629226|XP_002051252.1|DVIR
OG0001468	LOC118517241|XP_035919108.1|ASTE, LOC118509363|XP_035905779.1|ASTE	LOC6623123|XP_015031289.1|DVIR
OG0001469	LOC118512310|XP_035912446.1|ASTE	LOC6626756|XP_002050707.1|DVIR
OG0001470	LOC118509554|XP_035906198.1|ASTE, LOC118509555|XP_035906200.1|ASTE	LOC6622971|XP_032290604.1|DVIR
OG0001471	LOC118509952|XP_035907180.1|ASTE	LOC6623201|XP_032291106.1|DVIR
OG0001472	LOC118511819|XP_035911252.1|ASTE	LOC6622973|XP_002046502.1|DVIR
OG0001473	LOC118509034|XP_035904965.1|ASTE, LOC118509031|XP_035904961.1|ASTE, LOC118509018|XP_035904929.1|ASTE	LOC6634992|XP_002058494.2|DVIR
OG0001474	LOC118511983|XP_035911615.1|ASTE	LOC6634511|XP_032296365.1|DVIR, LOC6626275|XP_002050041.1|DVIR
OG0001475	LOC118505830|XP_035898077.1|ASTE	LOC6625986|XP_002050064.1|DVIR
OG0001476	LOC118510956|XP_035909305.1|ASTE	LOC6625997|XP_032291595.1|DVIR
OG0001477	LOC118513902|XP_035916117.1|ASTE	LOC6632261|XP_002055896.1|DVIR
OG0001478	LOC118509976|XP_035907249.1|ASTE, LOC118513674|XP_035915670.1|ASTE	LOC6627773|XP_002052835.1|DVIR
OG0001479	LOC118513844|XP_035916015.1|ASTE	LOC6634407|XP_002057928.1|DVIR
OG0001480	LOC118513940|XP_035916216.1|ASTE	LOC6627597|XP_002052828.2|DVIR
OG0001481	LOC118511126|XP_035909752.1|ASTE	LOC6628319|XP_032293983.1|DVIR
OG0001482	LOC118514014|XP_035916376.1|ASTE	LOC6627216|XP_032292693.1|DVIR
OG0001483	LOC118510033|XP_035907314.1|ASTE	LOC6627304|XP_002051285.2|DVIR
OG0001484	LOC118511672|XP_035910923.1|ASTE	LOC6628237|XP_002051807.1|DVIR
OG0001485	LOC118512587|XP_035913119.1|ASTE	LOC6623646|XP_032291095.1|DVIR
OG0001486	LOC118513256|XP_035914712.1|ASTE, LOC118513257|XP_035914713.1|ASTE	LOC6628345|XP_015028510.1|DVIR
OG0001487	LOC118511555|XP_035910677.1|ASTE	LOC26530854|XP_015028867.1|DVIR
OG0001488	LOC118509962|XP_035907234.1|ASTE	LOC6627147|XP_002048716.1|DVIR
OG0001489	LOC118510785|XP_035908963.1|ASTE	LOC6628302|XP_032293705.1|DVIR
OG0001490	LOC118510781|XP_035908959.1|ASTE	LOC6628805|XP_002051228.2|DVIR
OG0001491	LOC118514099|XP_035916532.1|ASTE	LOC6628875|XP_002052341.2|DVIR, LOC6628874|XP_002052340.1|DVIR, LOC6628876|XP_002052342.1|DVIR
OG0001492	LOC118510657|XP_035908675.1|ASTE	LOC26530471|XP_002059192.2|DVIR, LOC116650129|XP_032289339.1|DVIR
OG0001493	LOC118506650|XP_035899947.1|ASTE	LOC6634276|XP_002057693.2|DVIR, LOC6634813|XP_002058139.1|DVIR
OG0001494	LOC118517546|XP_035919678.1|ASTE	LOC6631633|XP_002055136.1|DVIR
OG0001495	LOC118506658|XP_035899969.1|ASTE	LOC6627251|XP_002050402.1|DVIR
OG0001496	LOC118507659|XP_035902329.1|ASTE	LOC6634496|XP_002058234.1|DVIR
OG0001497	LOC118502537|XP_035890702.1|ASTE	LOC6625685|XP_002050318.1|DVIR
OG0001500	LOC118505138|XP_035896380.1|ASTE	LOC6635366|XP_002058890.1|DVIR
OG0001501	LOC118507979|XP_035903221.1|ASTE	LOC116651718|XP_032294565.1|DVIR, LOC6630896|XP_002053125.2|DVIR
OG0001502	LOC118504323|XP_035894545.1|ASTE	LOC6626454|XP_015029404.1|DVIR
OG0001503	LOC118512405|XP_035912684.1|ASTE	LOC6625422|XP_032292789.1|DVIR
OG0001504	LOC118507224|XP_035901272.1|ASTE	LOC6633630|XP_032295937.1|DVIR
OG0001506	LOC118503700|XP_035893156.1|ASTE, LOC118503701|XP_035893157.1|ASTE	LOC6625521|XP_002048997.1|DVIR
OG0001507	LOC118508184|XP_035903636.1|ASTE, LOC118508187|XP_035903638.1|ASTE	LOC6624736|XP_002049739.1|DVIR
OG0001508	LOC118506283|XP_035899092.1|ASTE, LOC118506285|XP_035899099.1|ASTE	LOC6625073|XP_002049086.1|DVIR
OG0001509	LOC118505926|XP_035898319.1|ASTE	LOC6626252|XP_032293162.1|DVIR
OG0001510	LOC118507303|XP_035901570.1|ASTE, LOC118503983|XP_035893820.1|ASTE	LOC6628916|XP_002051384.1|DVIR
