Orthogroup	ASTE.longest_only	DSUP.longest_only
OG0001804	LOC118502465|XP_035890589.1|ASTE	LOC119560989|XP_037730695.1|DSUP
OG0001805	LOC118506677|XP_035900025.1|ASTE	LOC119552829|XP_037718612.1|DSUP
OG0001806	LOC118505362|XP_035896945.1|ASTE	LOC119545785|XP_037707585.1|DSUP
OG0001808	LOC118507956|XP_035903175.1|ASTE	LOC119563002|XP_037732117.1|DSUP
OG0001809	LOC118506690|XP_035900055.1|ASTE	LOC119560601|XP_037730057.1|DSUP
OG0001810	LOC118513263|XP_035914719.1|ASTE	LOC119554847|XP_037721856.1|DSUP
OG0001811	LOC118502528|XP_035890686.1|ASTE	LOC119551713|XP_037717115.1|DSUP
OG0001812	LOC118504326|XP_035894548.1|ASTE	LOC119557714|XP_037726524.1|DSUP
OG0001814	LOC118517396|XP_035919353.1|ASTE, LOC118510975|XP_035909362.1|ASTE	LOC119561062|XP_037730826.1|DSUP
OG0001815	LOC118510989|XP_035909397.1|ASTE	LOC119560618|XP_037730084.1|DSUP
OG0001816	LOC118504272|XP_035894399.1|ASTE	LOC119551877|XP_037717400.1|DSUP
OG0001817	LOC118512394|XP_035912666.1|ASTE	LOC119551152|XP_037716273.1|DSUP
OG0001818	LOC118507139|XP_035901062.1|ASTE	LOC119556912|XP_037725327.1|DSUP
OG0001819	LOC118504802|XP_035895683.1|ASTE	LOC119551135|XP_037716253.1|DSUP
OG0001820	LOC118503962|XP_035893750.1|ASTE	LOC119556573|XP_037724800.1|DSUP
OG0001821	LOC118504871|XP_035895815.1|ASTE	LOC119550267|XP_037714773.1|DSUP
OG0001822	LOC118506228|XP_035898959.1|ASTE	LOC119550155|XP_037714594.1|DSUP
OG0001823	LOC118507932|XP_035903129.1|ASTE, LOC118517652|XP_035919872.1|ASTE	LOC119553527|XP_037719880.1|DSUP
OG0001824	LOC118508277|XP_035903811.1|ASTE	LOC119548175|XP_037711216.1|DSUP
OG0001825	LOC118503934|XP_035893674.1|ASTE	LOC119549532|XP_037713580.1|DSUP
OG0001826	LOC118505312|XP_035896843.1|ASTE	LOC119551314|XP_037716537.1|DSUP
OG0001827	LOC118504777|XP_035895602.1|ASTE	LOC119551400|XP_037716663.1|DSUP
OG0001828	LOC118505912|XP_035898264.1|ASTE	LOC119555924|XP_037723551.1|DSUP
OG0001829	LOC118517209|XP_035919064.1|ASTE, LOC118507913|XP_035903099.1|ASTE	LOC119551793|XP_037717268.1|DSUP
OG0001830	LOC118505776|XP_035897940.1|ASTE	LOC119551153|XP_037716275.1|DSUP
OG0001831	LOC118504166|XP_035894196.1|ASTE, LOC118504167|XP_035894201.1|ASTE	LOC119553523|XP_037719874.1|DSUP
OG0001832	LOC118503535|XP_035892814.1|ASTE	LOC119556871|XP_037725273.1|DSUP
OG0001833	LOC118503397|XP_035892492.1|ASTE	LOC119550194|XP_037714666.1|DSUP
OG0001834	LOC118504457|XP_035894845.1|ASTE, LOC118503601|XP_035892965.1|ASTE, LOC118512858|XP_035913834.1|ASTE	LOC119560916|XP_037730546.1|DSUP
OG0001837	LOC118509598|XP_035906281.1|ASTE	LOC119553483|XP_037719821.1|DSUP
OG0001848	LOC118513372|XP_035914900.1|ASTE	LOC119562301|XP_037731387.1|DSUP
OG0001849	LOC118504814|XP_035895711.1|ASTE, LOC118504813|XP_035895710.1|ASTE	LOC119562886|XP_037731930.1|DSUP
OG0001850	LOC118509662|XP_035906527.1|ASTE	LOC119549524|XP_037713612.1|DSUP
OG0001851	LOC118509524|XP_035906130.1|ASTE	LOC119548726|XP_037712201.1|DSUP
OG0001852	LOC118509475|XP_035906008.1|ASTE	LOC119552698|XP_037718362.1|DSUP
OG0001853	LOC118509380|XP_035905817.1|ASTE	LOC119545835|XP_037707692.1|DSUP
OG0001854	LOC118517529|XP_035919655.1|ASTE	LOC119555885|XP_037723475.1|DSUP
OG0001855	LOC118511958|XP_035911573.1|ASTE	LOC119549686|XP_037713829.1|DSUP, LOC119551311|XP_037716534.1|DSUP
OG0001856	LOC118505541|XP_035897369.1|ASTE, LOC118505545|XP_035897383.1|ASTE	LOC119557162|XP_037725690.1|DSUP
OG0001857	LOC118517503|XP_035919611.1|ASTE	LOC119556188|XP_037724059.1|DSUP
OG0001858	LOC118515515|XP_035917926.1|ASTE	LOC119557658|XP_037726441.1|DSUP
OG0001859	LOC118515902|XP_035917969.1|ASTE	LOC119557815|XP_037726681.1|DSUP
OG0001860	LOC118510558|XP_035908434.1|ASTE	LOC119554752|XP_037721708.1|DSUP
OG0001861	LOC118506584|XP_035899832.1|ASTE	LOC119562215|XP_037731347.1|DSUP
OG0001862	LOC118512568|XP_035913060.1|ASTE, LOC118516436|XP_035918211.1|ASTE	LOC119557696|XP_037726497.1|DSUP
OG0001863	LOC118502521|XP_035890675.1|ASTE	LOC119553176|XP_037719344.1|DSUP, LOC119556297|XP_037724299.1|DSUP
OG0001864	LOC118502696|XP_035891112.1|ASTE	LOC119560954|XP_037730625.1|DSUP
OG0001865	LOC118510313|XP_035907844.1|ASTE	LOC119556160|XP_037723990.1|DSUP
OG0001866	LOC118509981|XP_035907254.1|ASTE, LOC118517439|XP_035919465.1|ASTE	LOC119563300|XP_037732557.1|DSUP
OG0001867	LOC118507545|XP_035902021.1|ASTE, LOC118508521|XP_035904269.1|ASTE	LOC119555648|XP_037723134.1|DSUP
OG0001868	LOC118517415|XP_035919411.1|ASTE	LOC119547928|XP_037710901.1|DSUP
OG0001869	LOC118517411|XP_035919386.1|ASTE, LOC118504806|XP_035895694.1|ASTE	LOC119562962|XP_037732065.1|DSUP
OG0001870	LOC118505043|XP_035896191.1|ASTE	LOC119556443|XP_037724605.1|DSUP
OG0001871	LOC118511316|XP_035910126.1|ASTE	LOC119557400|XP_037726073.1|DSUP
OG0001872	LOC118517586|XP_035919758.1|ASTE	LOC119555255|XP_037722485.1|DSUP
OG0001873	LOC118502801|XP_035891314.1|ASTE	LOC119560474|XP_037729862.1|DSUP
OG0001874	LOC118512878|XP_035913869.1|ASTE, LOC118512869|XP_035913857.1|ASTE	LOC119546958|XP_037709533.1|DSUP
OG0001875	LOC118505059|XP_035896232.1|ASTE	LOC119563503|XP_037732874.1|DSUP
OG0001876	LOC118505620|XP_035897575.1|ASTE	LOC119556543|XP_037724754.1|DSUP
OG0001877	LOC118511185|XP_035909840.1|ASTE	LOC119557052|XP_037725526.1|DSUP
OG0001878	LOC118513042|XP_035914227.1|ASTE, LOC118516541|XP_035918379.1|ASTE	LOC119557578|XP_037726308.1|DSUP
OG0001879	LOC118504755|XP_035895569.1|ASTE	LOC119563248|XP_037732487.1|DSUP
OG0001880	LOC118508454|XP_035904149.1|ASTE	LOC119560743|XP_037730285.1|DSUP
OG0001881	LOC118507542|XP_035902014.1|ASTE	LOC119560628|XP_037730099.1|DSUP
OG0001882	LOC118507538|XP_035902008.1|ASTE	LOC119549008|XP_037712578.1|DSUP
OG0001883	LOC118506779|XP_035900279.1|ASTE	LOC119563018|XP_037732140.1|DSUP
OG0001884	LOC118506780|XP_035900285.1|ASTE	LOC119563524|XP_037732922.1|DSUP, LOC119561850|XP_037731260.1|DSUP
OG0001885	LOC118512936|XP_035914012.1|ASTE	LOC119548485|XP_037711686.1|DSUP
OG0001886	LOC118502907|XP_035891521.1|ASTE	LOC119555852|XP_037723417.1|DSUP, LOC119555843|XP_037723403.1|DSUP
OG0001887	LOC118502569|XP_035890784.1|ASTE	LOC119551374|XP_037716623.1|DSUP
OG0001888	LOC118502568|XP_035890783.1|ASTE	LOC119560090|XP_037729337.1|DSUP
OG0001889	LOC118502846|XP_035891435.1|ASTE	LOC119557816|XP_037726682.1|DSUP
OG0001890	LOC118505228|XP_035896649.1|ASTE	LOC119555264|XP_037722495.1|DSUP
OG0001891	LOC118505829|XP_035898072.1|ASTE	LOC119545747|XP_037707507.1|DSUP
OG0001892	LOC118507471|XP_035901866.1|ASTE	LOC119562488|XP_037731620.1|DSUP
OG0001893	LOC118517612|XP_035919801.1|ASTE	LOC119554458|XP_037721301.1|DSUP
OG0001894	LOC118502737|XP_035891194.1|ASTE	LOC119551330|XP_037716557.1|DSUP
OG0001895	LOC118517179|XP_035918977.1|ASTE, LOC118504673|XP_035895356.1|ASTE	LOC119548219|XP_037711320.1|DSUP
OG0001896	LOC118504211|XP_035894295.1|ASTE	LOC119562860|XP_037731901.1|DSUP
OG0001897	LOC118503289|XP_035892271.1|ASTE	LOC119559844|XP_037728869.1|DSUP
OG0001898	LOC118506902|XP_035900578.1|ASTE	LOC119557454|XP_037726147.1|DSUP
OG0001899	LOC118505189|XP_035896537.1|ASTE	LOC119561066|XP_037730836.1|DSUP
OG0001900	LOC118511635|XP_035910841.1|ASTE, LOC118506007|XP_035898485.1|ASTE	LOC119553436|XP_037719754.1|DSUP
OG0001901	LOC118506440|XP_035899461.1|ASTE	LOC119548781|XP_037712269.1|DSUP
OG0001902	LOC118502669|XP_035891033.1|ASTE	LOC119562437|XP_037731550.1|DSUP, LOC119559301|XP_037728308.1|DSUP, LOC119559291|XP_037728296.1|DSUP
OG0001903	LOC118507507|XP_035901939.1|ASTE	LOC119560445|XP_037729819.1|DSUP
OG0001904	LOC118507779|XP_035902707.1|ASTE	LOC119563172|XP_037732367.1|DSUP
OG0001905	LOC118508456|XP_035904151.1|ASTE	LOC119557998|XP_037727028.1|DSUP
OG0001906	LOC118504404|XP_035894725.1|ASTE	LOC119560886|XP_037730500.1|DSUP
OG0001907	LOC118505220|XP_035896630.1|ASTE	LOC119556481|XP_037724662.1|DSUP
OG0001908	LOC118503469|XP_035892656.1|ASTE	LOC119554202|XP_037720934.1|DSUP
OG0001909	LOC118507734|XP_035902596.1|ASTE	LOC119558251|XP_037727505.1|DSUP
OG0001910	LOC118511959|XP_035911574.1|ASTE	LOC119560590|XP_037730043.1|DSUP
OG0001911	LOC118502984|XP_035891662.1|ASTE	LOC119555029|XP_037722231.1|DSUP
OG0001912	LOC118508008|XP_035903286.1|ASTE, LOC118508010|XP_035903287.1|ASTE	LOC119549487|XP_037713518.1|DSUP
OG0001914	LOC118503589|XP_035892926.1|ASTE	LOC119550213|XP_037714701.1|DSUP
OG0001915	LOC118512060|XP_035911813.1|ASTE	LOC119553188|XP_037719363.1|DSUP
OG0001916	LOC118511475|XP_035910503.1|ASTE	LOC119550002|XP_037714351.1|DSUP
OG0001917	LOC118513127|XP_035914437.1|ASTE	LOC119555222|XP_037722422.1|DSUP
OG0001918	LOC118517011|XP_035918748.1|ASTE, LOC118514166|XP_035916721.1|ASTE	LOC119554250|XP_037721016.1|DSUP
OG0001919	LOC118512184|XP_035912168.1|ASTE	LOC119551275|XP_037716469.1|DSUP
OG0001920	LOC118512170|XP_035912147.1|ASTE	LOC119552598|XP_037718182.1|DSUP
OG0001921	LOC118517010|XP_035918746.1|ASTE, LOC118508920|XP_035904676.1|ASTE	LOC119549015|XP_037712586.1|DSUP
OG0001922	LOC118512105|XP_035911969.1|ASTE	LOC119550189|XP_037714658.1|DSUP
OG0001924	LOC118512164|XP_035912136.1|ASTE	LOC119562590|XP_037731739.1|DSUP
OG0001926	LOC118510487|XP_035908262.1|ASTE	LOC119554946|XP_037721984.1|DSUP
OG0001927	LOC118510530|XP_035908368.1|ASTE	LOC119549794|XP_037713987.1|DSUP
OG0001928	LOC118510560|XP_035908437.1|ASTE	LOC119553205|XP_037719385.1|DSUP
OG0001929	LOC118510461|XP_035908189.1|ASTE	LOC119553672|XP_037720113.1|DSUP
OG0001930	LOC118508898|XP_035904629.1|ASTE	LOC119551099|XP_037716206.1|DSUP
OG0001932	LOC118510460|XP_035908185.1|ASTE	LOC119555482|XP_037722816.1|DSUP
OG0001933	LOC118509537|XP_035906156.1|ASTE	LOC119551038|XP_037716075.1|DSUP
OG0001934	LOC118509431|XP_035905913.1|ASTE	LOC119554380|XP_037721189.1|DSUP
OG0001935	LOC118513097|XP_035914391.1|ASTE	LOC119552954|XP_037718864.1|DSUP
OG0001937	LOC118509494|XP_035906042.1|ASTE	LOC119549958|XP_037714270.1|DSUP
OG0001938	LOC118509934|XP_035907157.1|ASTE	LOC119551529|XP_037716843.1|DSUP
OG0001939	LOC118509773|XP_035906805.1|ASTE	LOC119550858|XP_037715761.1|DSUP
OG0001940	LOC118509670|XP_035906552.1|ASTE	LOC119551981|XP_037717624.1|DSUP
OG0001941	LOC118516419|XP_035918176.1|ASTE, LOC118509546|XP_035906188.1|ASTE	LOC119553561|XP_037719933.1|DSUP
OG0001942	LOC118511431|XP_035910415.1|ASTE	LOC119552060|XP_037717750.1|DSUP
OG0001943	LOC118511442|XP_035910434.1|ASTE	LOC119554584|XP_037721494.1|DSUP
OG0001944	LOC118514250|XP_035916857.1|ASTE	LOC119555553|XP_037722926.1|DSUP
OG0001945	LOC118511792|XP_035911212.1|ASTE	LOC119549209|XP_037712985.1|DSUP
OG0001946	LOC118511383|XP_035910283.1|ASTE	LOC119550048|XP_037714430.1|DSUP
OG0001947	LOC118511381|XP_035910279.1|ASTE	LOC119551116|XP_037716225.1|DSUP
OG0001948	LOC118516693|XP_035918531.1|ASTE, LOC118512776|XP_035913577.1|ASTE, LOC118516355|XP_035918080.1|ASTE	LOC119556601|XP_037724841.1|DSUP
OG0001949	LOC118514380|XP_035917147.1|ASTE	LOC119553826|XP_037720385.1|DSUP
OG0001950	LOC118509618|XP_035906343.1|ASTE	LOC119560631|XP_037730102.1|DSUP
OG0001951	LOC118510328|XP_035907866.1|ASTE	LOC119551001|XP_037715978.1|DSUP
OG0001952	LOC118511327|XP_035910146.1|ASTE	LOC119561994|XP_037731313.1|DSUP
OG0001953	LOC118514332|XP_035917032.1|ASTE	LOC119551039|XP_037716077.1|DSUP
OG0001954	LOC118509514|XP_035906101.1|ASTE	LOC119551621|XP_037716972.1|DSUP
OG0001955	LOC118509453|XP_035905966.1|ASTE	LOC119549280|XP_037713141.1|DSUP
OG0001956	LOC118510369|XP_035907982.1|ASTE	LOC119552922|XP_037718789.1|DSUP
OG0001957	LOC118514359|XP_035917074.1|ASTE	LOC119551304|XP_037716527.1|DSUP
OG0001958	LOC118512020|XP_035911693.1|ASTE	LOC119549220|XP_037713021.1|DSUP
OG0001959	LOC118510433|XP_035908103.1|ASTE	LOC119553699|XP_037720185.1|DSUP
OG0001960	LOC118513135|XP_035914454.1|ASTE	LOC119553501|XP_037719849.1|DSUP
OG0001961	LOC118514169|XP_035916723.1|ASTE, LOC118516704|XP_035918541.1|ASTE	LOC119551354|XP_037716602.1|DSUP
OG0001962	LOC118509688|XP_035906633.1|ASTE	LOC119551329|XP_037716556.1|DSUP
OG0001963	LOC118514231|XP_035916827.1|ASTE	LOC119553807|XP_037720355.1|DSUP
OG0001964	LOC118511307|XP_035910111.1|ASTE	LOC119554231|XP_037720989.1|DSUP
OG0001966	LOC118509748|XP_035906772.1|ASTE	LOC119562905|XP_037731973.1|DSUP
OG0001967	LOC118509246|XP_035905461.1|ASTE	LOC119551892|XP_037717422.1|DSUP
OG0001968	LOC118514627|XP_035917518.1|ASTE	LOC119553182|XP_037719352.1|DSUP
OG0001969	LOC118511846|XP_035911283.1|ASTE	LOC119550171|XP_037714633.1|DSUP, LOC119559591|XP_037728534.1|DSUP
OG0001970	LOC118511519|XP_035910600.1|ASTE	LOC119550390|XP_037714969.1|DSUP
OG0001971	LOC118511337|XP_035910163.1|ASTE	LOC119551239|XP_037716407.1|DSUP, LOC119562441|XP_037731553.1|DSUP, LOC119559125|XP_037728130.1|DSUP
OG0001972	LOC118511336|XP_035910162.1|ASTE	LOC119549567|XP_037713646.1|DSUP
OG0001973	LOC118516350|XP_035918061.1|ASTE, LOC118511351|XP_035910203.1|ASTE	LOC119558711|XP_037727983.1|DSUP, LOC119558629|XP_037727961.1|DSUP, LOC119550335|XP_037714882.1|DSUP
OG0001974	LOC118512000|XP_035911635.1|ASTE	LOC119552079|XP_037717783.1|DSUP
OG0001975	LOC118512279|XP_035912384.1|ASTE	LOC119554369|XP_037721177.1|DSUP
OG0001976	LOC118503366|XP_035892456.1|ASTE	LOC119549256|XP_037713090.1|DSUP
OG0001977	LOC118511744|XP_035911094.1|ASTE	LOC119548050|XP_037711058.1|DSUP
OG0001978	LOC118511110|XP_035909728.1|ASTE	LOC119548085|XP_037711099.1|DSUP
OG0001979	LOC118511116|XP_035909734.1|ASTE	LOC119548070|XP_037711085.1|DSUP
OG0001980	LOC118513565|XP_035915386.1|ASTE	LOC119545985|XP_037707894.1|DSUP
OG0001982	LOC118509169|XP_035905321.1|ASTE	LOC119561785|XP_037731195.1|DSUP
OG0001983	LOC118510008|XP_035907286.1|ASTE, LOC118513553|XP_035915342.1|ASTE	LOC119559655|XP_037728631.1|DSUP
OG0001984	LOC118511044|XP_035909534.1|ASTE	LOC119562625|XP_037731783.1|DSUP, LOC119562629|XP_037731784.1|DSUP
OG0001985	LOC118509326|XP_035905680.1|ASTE	LOC119547955|XP_037710933.1|DSUP
OG0001986	LOC118512643|XP_035913247.1|ASTE	LOC119547268|XP_037709978.1|DSUP
OG0001987	LOC118507975|XP_035903207.1|ASTE	LOC119558350|XP_037727776.1|DSUP
OG0001988	LOC118513408|XP_035915005.1|ASTE	LOC119552044|XP_037717715.1|DSUP
OG0001989	LOC118513235|XP_035914679.1|ASTE	LOC119547335|XP_037710073.1|DSUP
OG0001990	LOC118512435|XP_035912789.1|ASTE	LOC119548194|XP_037711249.1|DSUP
OG0001991	LOC118512974|XP_035914095.1|ASTE	LOC119559705|XP_037728694.1|DSUP
OG0001992	LOC118511266|XP_035910029.1|ASTE	LOC119546518|XP_037708775.1|DSUP
OG0001993	LOC118512545|XP_035913013.1|ASTE	LOC119547770|XP_037710710.1|DSUP
OG0001994	LOC118511659|XP_035910900.1|ASTE	LOC119547802|XP_037710749.1|DSUP
OG0001995	LOC118509054|XP_035905057.1|ASTE, LOC118509055|XP_035905058.1|ASTE	LOC119546087|XP_037708095.1|DSUP
OG0001996	LOC118512512|XP_035912922.1|ASTE	LOC119547327|XP_037710060.1|DSUP
OG0001997	LOC118513345|XP_035914866.1|ASTE	LOC119550773|XP_037715630.1|DSUP
OG0001998	LOC118512548|XP_035913021.1|ASTE	LOC119550768|XP_037715622.1|DSUP
OG0001999	LOC118508967|XP_035904805.1|ASTE	LOC119549404|XP_037713386.1|DSUP
OG0002000	LOC118513738|XP_035915788.1|ASTE	LOC119548392|XP_037711546.1|DSUP
OG0002001	LOC118514686|XP_035917625.1|ASTE	LOC119548626|XP_037711932.1|DSUP
OG0002002	LOC118514563|XP_035917455.1|ASTE	LOC119549796|XP_037713990.1|DSUP
OG0002003	LOC118511610|XP_035910791.1|ASTE	LOC119548761|XP_037712228.1|DSUP
OG0002004	LOC118512585|XP_035913108.1|ASTE	LOC119548864|XP_037712419.1|DSUP
OG0002005	LOC118511777|XP_035911165.1|ASTE	LOC119546450|XP_037708652.1|DSUP
OG0002006	LOC118514508|XP_035917337.1|ASTE	LOC119548719|XP_037712123.1|DSUP
OG0002008	LOC118512608|XP_035913173.1|ASTE	LOC119562929|XP_037732011.1|DSUP
OG0002009	LOC118513696|XP_035915713.1|ASTE	LOC119550296|XP_037714818.1|DSUP
OG0002010	LOC118517126|XP_035918881.1|ASTE, LOC118513710|XP_035915736.1|ASTE	LOC119546081|XP_037708085.1|DSUP
OG0002011	LOC118513808|XP_035915910.1|ASTE	LOC119547527|XP_037710348.1|DSUP
OG0002012	LOC118510849|XP_035909072.1|ASTE	LOC119546039|XP_037707988.1|DSUP
OG0002013	LOC118513328|XP_035914829.1|ASTE	LOC119546540|XP_037708810.1|DSUP
OG0002014	LOC118509890|XP_035907029.1|ASTE, LOC118509889|XP_035907028.1|ASTE, LOC118509884|XP_035907017.1|ASTE	LOC119551081|XP_037716172.1|DSUP
OG0002015	LOC118513006|XP_035914160.1|ASTE	LOC119548287|XP_037711381.1|DSUP
OG0002016	LOC118513208|XP_035914607.1|ASTE	LOC119549417|XP_037713416.1|DSUP
OG0002017	LOC118512972|XP_035914092.1|ASTE	LOC119546895|XP_037709446.1|DSUP
OG0002018	LOC118510770|XP_035908923.1|ASTE	LOC119546152|XP_037708189.1|DSUP
OG0002019	LOC118510741|XP_035908861.1|ASTE	LOC119546402|XP_037708588.1|DSUP
OG0002020	LOC118509949|XP_035907173.1|ASTE	LOC119546101|XP_037708112.1|DSUP
OG0002021	LOC118509945|XP_035907170.1|ASTE	LOC119552020|XP_037717685.1|DSUP
OG0002022	LOC118506403|XP_035899361.1|ASTE	LOC119546272|XP_037708372.1|DSUP
OG0002023	LOC118514075|XP_035916494.1|ASTE, LOC118514074|XP_035916493.1|ASTE	LOC119556335|XP_037724357.1|DSUP
OG0002024	LOC118510711|XP_035908803.1|ASTE	LOC119546878|XP_037709414.1|DSUP
OG0002025	LOC118510667|XP_035908700.1|ASTE	LOC119547298|XP_037710015.1|DSUP
OG0002026	LOC118505323|XP_035896859.1|ASTE	LOC119553321|XP_037719579.1|DSUP
OG0002027	LOC118505612|XP_035897545.1|ASTE	LOC119550996|XP_037715969.1|DSUP
OG0002028	LOC118505621|XP_035897576.1|ASTE	LOC119549075|XP_037712712.1|DSUP
OG0002029	LOC118505201|XP_035896575.1|ASTE	LOC119555574|XP_037722971.1|DSUP
OG0002030	LOC118511575|XP_035910713.1|ASTE	LOC119550110|XP_037714519.1|DSUP
OG0002031	LOC118512378|XP_035912638.1|ASTE	LOC119559403|XP_037728397.1|DSUP
OG0002032	LOC118517050|XP_035918791.1|ASTE, LOC118508330|XP_035903892.1|ASTE	LOC119559908|XP_037729013.1|DSUP
OG0002033	LOC118506726|XP_035900150.1|ASTE	LOC119558037|XP_037727113.1|DSUP
OG0002034	LOC118502758|XP_035891223.1|ASTE	LOC119558097|XP_037727236.1|DSUP
OG0002035	LOC118505534|XP_035897342.1|ASTE	LOC119560532|XP_037729948.1|DSUP
OG0002036	LOC118506749|XP_035900224.1|ASTE	LOC119559901|XP_037728994.1|DSUP
OG0002037	LOC118504715|XP_035895445.1|ASTE	LOC119553628|XP_037720025.1|DSUP
OG0002038	LOC118504932|XP_035895918.1|ASTE	LOC119560182|XP_037729469.1|DSUP
OG0002039	LOC118504935|XP_035895925.1|ASTE	LOC119561800|XP_037731210.1|DSUP
OG0002040	LOC118505123|XP_035896330.1|ASTE	LOC119562335|XP_037731430.1|DSUP
OG0002041	LOC118507060|XP_035900921.1|ASTE	LOC119552164|XP_037717912.1|DSUP
OG0002042	LOC118515263|XP_035917841.1|ASTE, LOC118508265|XP_035903789.1|ASTE	LOC119560904|XP_037730531.1|DSUP
OG0002043	LOC118504219|XP_035894318.1|ASTE	LOC119560739|XP_037730281.1|DSUP
OG0002044	LOC118506888|XP_035900545.1|ASTE	LOC119563397|XP_037732688.1|DSUP
OG0002045	LOC118506722|XP_035900142.1|ASTE	LOC119560823|XP_037730396.1|DSUP
OG0002046	LOC118507696|XP_035902443.1|ASTE	LOC119557288|XP_037725907.1|DSUP, LOC119557960|XP_037726930.1|DSUP
OG0002047	LOC118506552|XP_035899749.1|ASTE	LOC119556072|XP_037723817.1|DSUP
OG0002048	LOC118507584|XP_035902138.1|ASTE	LOC119563334|XP_037732607.1|DSUP
OG0002049	LOC118507942|XP_035903153.1|ASTE	LOC119562999|XP_037732108.1|DSUP
OG0002050	LOC118502660|XP_035891005.1|ASTE	LOC119563186|XP_037732387.1|DSUP
OG0002051	LOC118502580|XP_035890812.1|ASTE	LOC119552025|XP_037717691.1|DSUP
OG0002053	LOC118505802|XP_035898030.1|ASTE	LOC119552259|XP_037717994.1|DSUP
OG0002054	LOC118503254|XP_035892186.1|ASTE	LOC119560769|XP_037730321.1|DSUP
OG0002055	LOC118506162|XP_035898827.1|ASTE	LOC119551537|XP_037716858.1|DSUP
OG0002056	LOC118506167|XP_035898831.1|ASTE	LOC119554889|XP_037721908.1|DSUP
OG0002057	LOC118516392|XP_035918148.1|ASTE, LOC118502524|XP_035890681.1|ASTE	LOC119547098|XP_037709729.1|DSUP
OG0002058	LOC118516398|XP_035918156.1|ASTE, LOC118502527|XP_035890684.1|ASTE	LOC119552674|XP_037718312.1|DSUP
OG0002059	LOC118502526|XP_035890683.1|ASTE, LOC118516397|XP_035918155.1|ASTE, LOC118510222|XP_035907684.1|ASTE	LOC119549985|XP_037714321.1|DSUP
OG0002060	LOC118504319|XP_035894538.1|ASTE	LOC119550291|XP_037714811.1|DSUP
OG0002061	LOC118504320|XP_035894539.1|ASTE	LOC119550141|XP_037714576.1|DSUP
OG0002062	LOC118515204|XP_035917793.1|ASTE, LOC118515205|XP_035917794.1|ASTE, LOC118515211|XP_035917799.1|ASTE, LOC118515203|XP_035917792.1|ASTE, LOC118502555|XP_035890751.1|ASTE, LOC118515212|XP_035917800.1|ASTE, LOC118515129|XP_035917704.1|ASTE, LOC118515185|XP_035917777.1|ASTE	LOC119557842|XP_037726748.1|DSUP
OG0002063	LOC118502562|XP_035890777.1|ASTE	LOC119556570|XP_037724796.1|DSUP
OG0002064	LOC118506846|XP_035900463.1|ASTE	LOC119552747|XP_037718463.1|DSUP
OG0002065	LOC118505157|XP_035896444.1|ASTE	LOC119552595|XP_037718178.1|DSUP
OG0002066	LOC118503644|XP_035893041.1|ASTE	LOC119559273|XP_037728273.1|DSUP
OG0002067	LOC118505857|XP_035898130.1|ASTE	LOC119549076|XP_037712714.1|DSUP, LOC119549079|XP_037712716.1|DSUP
OG0002068	LOC118510936|XP_035909263.1|ASTE	LOC119551103|XP_037716210.1|DSUP
OG0002069	LOC118506005|XP_035898483.1|ASTE	LOC119559634|XP_037728605.1|DSUP
OG0002070	LOC118506014|XP_035898493.1|ASTE	LOC119545769|XP_037707549.1|DSUP
OG0002071	LOC118507225|XP_035901278.1|ASTE	LOC119546897|XP_037709451.1|DSUP
OG0002072	LOC118507929|XP_035903125.1|ASTE	LOC119551842|XP_037717343.1|DSUP
OG0002073	LOC118503423|XP_035892555.1|ASTE	LOC119553159|XP_037719310.1|DSUP
OG0002074	LOC118507274|XP_035901471.1|ASTE	LOC119549401|XP_037713384.1|DSUP
OG0002075	LOC118508102|XP_035903478.1|ASTE	LOC119548433|XP_037711608.1|DSUP
OG0002076	LOC118504187|XP_035894253.1|ASTE	LOC119551784|XP_037717241.1|DSUP
OG0002077	LOC118512370|XP_035912613.1|ASTE	LOC119555577|XP_037722974.1|DSUP
OG0002078	LOC118507408|XP_035901762.1|ASTE	LOC119559452|XP_037728482.1|DSUP
OG0002079	LOC118505316|XP_035896853.1|ASTE	LOC119555589|XP_037723001.1|DSUP
OG0002080	LOC118506143|XP_035898783.1|ASTE	LOC119551215|XP_037716379.1|DSUP
OG0002081	LOC118503442|XP_035892599.1|ASTE	LOC119551796|XP_037717271.1|DSUP
OG0002082	LOC118506034|XP_035898546.1|ASTE	LOC119552136|XP_037717854.1|DSUP
OG0002083	LOC118509900|XP_035907048.1|ASTE	LOC119556364|XP_037724457.1|DSUP, LOC119555919|XP_037723544.1|DSUP
OG0002084	LOC118507329|XP_035901611.1|ASTE	LOC119551524|XP_037716839.1|DSUP
OG0002086	LOC118507183|XP_035901148.1|ASTE	LOC119551655|XP_037717019.1|DSUP
OG0002087	LOC118512331|XP_035912499.1|ASTE	LOC119554610|XP_037721530.1|DSUP
OG0002088	LOC118505278|XP_035896740.1|ASTE	LOC119552491|XP_037718019.1|DSUP
OG0002089	LOC118505914|XP_035898267.1|ASTE	LOC119549229|XP_037713041.1|DSUP, LOC119551960|XP_037717584.1|DSUP
OG0002090	LOC118505956|XP_035898382.1|ASTE	LOC119554062|XP_037720732.1|DSUP
OG0002091	LOC118507396|XP_035901742.1|ASTE	LOC119551235|XP_037716402.1|DSUP
OG0002092	LOC118504180|XP_035894225.1|ASTE	LOC119553003|XP_037718952.1|DSUP
