Orthogroup	ASTE.longest_only	CQUI.longest_only
OG0002198	LOC118506179|XP_035898845.1|ASTE	LOC6034957|XP_038105850.1|CQUI
OG0002199	LOC118506450|XP_035899482.1|ASTE	LOC6033702|XP_001844125.1|CQUI
OG0002200	LOC118505414|XP_035897056.1|ASTE	LOC6039174|XP_038104559.1|CQUI
OG0002202	LOC118517055|XP_035918796.1|ASTE, LOC118508321|XP_035903883.1|ASTE	LOC6046148|XP_038105307.1|CQUI
OG0002203	LOC118502929|XP_035891560.1|ASTE	LOC6039079|XP_038105676.1|CQUI
OG0002204	LOC118506367|XP_035899283.1|ASTE	LOC6049259|XP_038122869.1|CQUI
OG0002206	LOC118507999|XP_035903263.1|ASTE	LOC6037487|XP_001847397.2|CQUI
OG0002207	LOC118505211|XP_035896613.1|ASTE	LOC6033007|XP_001843517.1|CQUI
OG0002208	LOC118505185|XP_035896533.1|ASTE	LOC6033006|XP_001843516.1|CQUI
OG0002209	LOC118504832|XP_035895729.1|ASTE	LOC6045595|XP_001862936.2|CQUI
OG0002210	LOC118508005|XP_035903280.1|ASTE	LOC6045597|XP_001862938.1|CQUI
OG0002211	LOC118505434|XP_035897105.1|ASTE, LOC118505435|XP_035897109.1|ASTE	LOC6045607|XP_001862945.1|CQUI
OG0002212	LOC118503193|XP_035892068.1|ASTE	LOC6038038|XP_001847883.1|CQUI
OG0002213	LOC118505443|XP_035897133.1|ASTE	LOC6051153|XP_001867636.1|CQUI
OG0002214	LOC118517710|XP_035920049.1|ASTE	LOC6032048|XP_038105292.1|CQUI
OG0002215	LOC118511933|XP_035911507.1|ASTE	LOC6032095|XP_038106196.1|CQUI
OG0002216	LOC118506810|XP_035900361.1|ASTE	LOC6032662|XP_038106882.1|CQUI
OG0002217	LOC118504422|XP_035894751.1|ASTE	LOC6033961|XP_001844349.2|CQUI
OG0002218	LOC118508587|XP_035904385.1|ASTE	LOC6053396|XP_038104621.1|CQUI
OG0002220	LOC118502954|XP_035891604.1|ASTE	LOC6037348|XP_038105656.1|CQUI
OG0002221	LOC118512120|XP_035911991.1|ASTE	LOC119770567|XP_038121611.1|CQUI, LOC119770566|XP_038121610.1|CQUI
OG0002223	LOC118511466|XP_035910477.1|ASTE	LOC6032796|XP_038115295.1|CQUI
OG0002224	LOC118511464|XP_035910459.1|ASTE	LOC119769378|XP_038117360.1|CQUI, LOC6032799|XP_038115284.1|CQUI
OG0002225	LOC118513122|XP_035914417.1|ASTE	LOC6032897|XP_038117532.1|CQUI
OG0002226	LOC118512964|XP_035914083.1|ASTE	LOC6042794|XP_001870797.1|CQUI
OG0002227	LOC118512046|XP_035911768.1|ASTE	LOC6031136|XP_038120789.1|CQUI
OG0002228	LOC118512073|XP_035911856.1|ASTE	LOC6031157|XP_038120047.1|CQUI
OG0002229	LOC118512084|XP_035911937.1|ASTE	LOC6031155|XP_001841998.2|CQUI
OG0002230	LOC118512100|XP_035911960.1|ASTE	LOC6031161|XP_038119537.1|CQUI
OG0002231	LOC118512056|XP_035911800.1|ASTE	LOC6050941|XP_038119258.1|CQUI, LOC119769702|XP_038119059.1|CQUI
OG0002233	LOC118509110|XP_035905172.1|ASTE, LOC118516894|XP_035918632.1|ASTE	LOC6047308|XP_038120904.1|CQUI
OG0002234	LOC118513338|XP_035914853.1|ASTE	LOC6042094|XP_038109897.1|CQUI
OG0002234	LOC118513012|XP_035914179.1|ASTE	LOC6049788|XP_038119930.1|CQUI, LOC6049787|XP_001866494.1|CQUI
OG0002235	LOC118516351|XP_035918062.1|ASTE, LOC118511365|XP_035910220.1|ASTE	LOC6040757|XP_038115690.1|CQUI
OG0002236	LOC118513001|XP_035914151.1|ASTE	LOC6030997|XP_001841850.1|CQUI
OG0002237	LOC118512996|XP_035914146.1|ASTE	LOC6047076|XP_001864183.2|CQUI
OG0002238	LOC118514491|XP_035917307.1|ASTE	LOC6049703|XP_038118161.1|CQUI
OG0002239	LOC118510562|XP_035908439.1|ASTE	LOC6042825|XP_001870822.1|CQUI
OG0002240	LOC118508906|XP_035904657.1|ASTE	LOC6041172|XP_038118497.1|CQUI
OG0002241	LOC118512142|XP_035912062.1|ASTE	LOC6044078|XP_038116059.1|CQUI
OG0002242	LOC118509119|XP_035905183.1|ASTE	LOC6044966|XP_038114646.1|CQUI
OG0002243	LOC118509122|XP_035905202.1|ASTE	LOC6044961|XP_038119719.1|CQUI
OG0002244	LOC118509120|XP_035905197.1|ASTE	LOC6044948|XP_001862380.2|CQUI
OG0002245	LOC118512677|XP_035913349.1|ASTE	LOC6045680|XP_038114857.1|CQUI
OG0002246	LOC118512690|XP_035913373.1|ASTE	LOC6049979|XP_038118799.1|CQUI
OG0002247	LOC118513104|XP_035914398.1|ASTE	LOC6038803|XP_001848521.2|CQUI
OG0002248	LOC118509410|XP_035905873.1|ASTE	LOC6047330|XP_038119197.1|CQUI
OG0002249	LOC118506297|XP_035899129.1|ASTE	LOC6046727|XP_038111587.1|CQUI
OG0002249	LOC118509498|XP_035906049.1|ASTE	LOC6052976|XP_001869143.1|CQUI
OG0002250	LOC118509644|XP_035906444.1|ASTE	LOC6050221|XP_038121273.1|CQUI
OG0002251	LOC118509713|XP_035906691.1|ASTE	LOC6049011|XP_038120599.1|CQUI
OG0002252	LOC118511909|XP_035911437.1|ASTE	LOC6040660|XP_001850021.2|CQUI
OG0002253	LOC118509671|XP_035906564.1|ASTE	LOC119768700|XP_038115241.1|CQUI
OG0002254	LOC118510161|XP_035907562.1|ASTE	LOC6052417|XP_038119674.1|CQUI
OG0002255	LOC118511430|XP_035910414.1|ASTE	LOC6041121|XP_001850425.2|CQUI
OG0002256	LOC118511531|XP_035910613.1|ASTE	LOC6053962|XP_038117648.1|CQUI
OG0002257	LOC118509590|XP_035906256.1|ASTE	LOC6036306|XP_038120022.1|CQUI
OG0002260	LOC118510417|XP_035908079.1|ASTE	LOC6051586|XP_001868005.2|CQUI
OG0002261	LOC118510383|XP_035908022.1|ASTE	LOC6039430|XP_038119745.1|CQUI
OG0002262	LOC118509809|XP_035906850.1|ASTE	LOC6044825|XP_038120409.1|CQUI
OG0002263	LOC118511448|XP_035910442.1|ASTE	LOC6037305|XP_001847231.1|CQUI
OG0002264	LOC118509654|XP_035906501.1|ASTE	LOC6036281|XP_001846347.2|CQUI
OG0002265	LOC118512810|XP_035913655.1|ASTE	LOC6054106|XP_001870076.2|CQUI
OG0002266	LOC118510215|XP_035907667.1|ASTE	LOC6040111|XP_038114718.1|CQUI
OG0002267	LOC118514340|XP_035917050.1|ASTE	LOC6041091|XP_001850398.2|CQUI
OG0002268	LOC118514259|XP_035916868.1|ASTE	LOC6041087|XP_001850394.2|CQUI
OG0002269	LOC118510335|XP_035907886.1|ASTE	LOC6044693|XP_038114553.1|CQUI
OG0002271	LOC118510340|XP_035907904.1|ASTE	LOC6036553|XP_038118891.1|CQUI
OG0002272	LOC118514352|XP_035917067.1|ASTE	LOC6035611|XP_001845760.1|CQUI
OG0002273	LOC118512827|XP_035913708.1|ASTE	LOC6033527|XP_038115340.1|CQUI
OG0002274	LOC118511865|XP_035911340.1|ASTE	LOC6048902|XP_038116037.1|CQUI
OG0002275	LOC118514222|XP_035916813.1|ASTE	LOC6038251|XP_038118213.1|CQUI
OG0002276	LOC118514361|XP_035917082.1|ASTE	LOC6040614|XP_038116102.1|CQUI
OG0002277	LOC118509700|XP_035906664.1|ASTE	LOC6035466|XP_038118942.1|CQUI
OG0002278	LOC118509037|XP_035904970.1|ASTE	LOC6042858|XP_038117047.1|CQUI
OG0002279	LOC118510327|XP_035907865.1|ASTE	LOC6054516|XP_001870416.2|CQUI
OG0002280	LOC118510303|XP_035907825.1|ASTE	LOC6041979|XP_038116671.1|CQUI
OG0002281	LOC118516379|XP_035918124.1|ASTE, LOC118512783|XP_035913589.1|ASTE	LOC6041008|XP_001850323.2|CQUI
OG0002282	LOC118514625|XP_035917516.1|ASTE	LOC119769211|XP_038117058.1|CQUI, LOC6031311|XP_001842128.2|CQUI
OG0002283	LOC118508859|XP_035904510.1|ASTE	LOC6035584|XP_038117065.1|CQUI
OG0002284	LOC118517324|XP_035919197.1|ASTE, LOC118509383|XP_035905819.1|ASTE	LOC6035592|XP_001845743.1|CQUI
OG0002285	LOC118509559|XP_035906207.1|ASTE	LOC6050360|XP_001866980.2|CQUI
OG0002286	LOC118514227|XP_035916819.1|ASTE	LOC6047555|XP_038121299.1|CQUI
OG0002287	LOC118511799|XP_035911222.1|ASTE	LOC6036821|XP_038115121.1|CQUI
OG0002288	LOC118511560|XP_035910685.1|ASTE	LOC6036823|XP_038115902.1|CQUI
OG0002289	LOC118514451|XP_035917261.1|ASTE	LOC6048142|XP_001865105.1|CQUI
OG0002290	LOC118511748|XP_035911105.1|ASTE	LOC6032490|XP_001843080.1|CQUI
OG0002291	LOC118509648|XP_035906462.1|ASTE	LOC6033513|XP_038118297.1|CQUI
OG0002292	LOC118510356|XP_035907950.1|ASTE	LOC6033463|XP_038119085.1|CQUI
OG0002293	LOC118511334|XP_035910160.1|ASTE	LOC119770382|XP_038121063.1|CQUI
OG0002294	LOC118511350|XP_035910202.1|ASTE	LOC6053981|XP_001869971.2|CQUI
OG0002295	LOC118505030|XP_035896139.1|ASTE	LOC6043755|XP_038110402.1|CQUI
OG0002296	LOC118504540|XP_035895003.1|ASTE	LOC6053408|XP_038107636.1|CQUI
OG0002297	LOC118507004|XP_035900791.1|ASTE	LOC6047771|XP_038111266.1|CQUI
OG0002298	LOC118511201|XP_035909873.1|ASTE	LOC6048640|XP_001865531.1|CQUI
OG0002299	LOC118511199|XP_035909871.1|ASTE	LOC6048634|XP_001865530.1|CQUI
OG0002300	LOC118511035|XP_035909515.1|ASTE	LOC6041296|XP_038109865.1|CQUI
OG0002301	LOC118513933|XP_035916197.1|ASTE	LOC6032442|XP_038109104.1|CQUI
OG0002302	LOC118511746|XP_035911098.1|ASTE	LOC6032494|XP_038107401.1|CQUI
OG0002303	LOC118507661|XP_035902331.1|ASTE	LOC119770001|XP_038119947.1|CQUI
OG0002304	LOC118512695|XP_035913396.1|ASTE	LOC6034145|XP_038110271.1|CQUI
OG0002305	LOC118513310|XP_035914786.1|ASTE	LOC6037882|XP_038108990.1|CQUI
OG0002306	LOC118511191|XP_035909854.1|ASTE, LOC118517336|XP_035919213.1|ASTE	LOC6048483|XP_038112798.1|CQUI
OG0002307	LOC118511257|XP_035910014.1|ASTE	LOC6032953|XP_038114107.1|CQUI
OG0002308	LOC118513924|XP_035916185.1|ASTE	LOC6054586|XP_038108430.1|CQUI
OG0002309	LOC118503597|XP_035892944.1|ASTE, LOC118513980|XP_035916300.1|ASTE	LOC6031325|XP_001842140.1|CQUI
OG0002310	LOC118513511|XP_035915258.1|ASTE	LOC6031360|XP_038109101.1|CQUI
OG0002311	LOC118511175|XP_035909812.1|ASTE	LOC6046331|XP_038108958.1|CQUI
OG0002312	LOC118511173|XP_035909809.1|ASTE	LOC6046701|XP_038110846.1|CQUI
OG0002313	LOC118511612|XP_035910795.1|ASTE	LOC6050065|XP_038111372.1|CQUI
OG0002314	LOC118513875|XP_035916074.1|ASTE, LOC118517084|XP_035918830.1|ASTE	LOC6050053|XP_001866720.2|CQUI
OG0002315	LOC118514019|XP_035916384.1|ASTE	LOC6031936|XP_038109302.1|CQUI
OG0002315	LOC118511103|XP_035909716.1|ASTE	LOC6031768|XP_038109420.1|CQUI
OG0002316	LOC118511127|XP_035909753.1|ASTE	LOC6037125|XP_001847068.1|CQUI
OG0002317	LOC118511641|XP_035910855.1|ASTE	LOC6050062|XP_038111373.1|CQUI
OG0002318	LOC118514012|XP_035916374.1|ASTE	LOC6031952|XP_038108738.1|CQUI
OG0002319	LOC118514001|XP_035916330.1|ASTE	LOC119767871|XP_038113550.1|CQUI, LOC6039423|XP_038106730.1|CQUI
OG0002320	LOC118513420|XP_035915025.1|ASTE	LOC6031812|XP_001842519.2|CQUI
OG0002321	LOC118513236|XP_035914681.1|ASTE	LOC6038275|XP_001848098.1|CQUI
OG0002322	LOC118510602|XP_035908502.1|ASTE	LOC6044453|XP_038109073.1|CQUI
OG0002323	LOC118513423|XP_035915029.1|ASTE	LOC6041510|XP_001850760.2|CQUI
OG0002324	LOC118509076|XP_035905101.1|ASTE	LOC6043907|XP_001861490.1|CQUI
OG0002325	LOC118509087|XP_035905112.1|ASTE	LOC6043898|XP_038113606.1|CQUI
OG0002326	LOC118509088|XP_035905115.1|ASTE	LOC6043897|XP_038106830.1|CQUI
OG0002327	LOC118509089|XP_035905116.1|ASTE	LOC6043899|XP_038108302.1|CQUI
OG0002328	LOC118511755|XP_035911113.1|ASTE	LOC6036378|XP_001846433.2|CQUI
OG0002329	LOC118511606|XP_035910782.1|ASTE	LOC6036369|XP_038110618.1|CQUI
OG0002330	LOC118511682|XP_035910949.1|ASTE	LOC6031186|XP_038106119.1|CQUI
OG0002331	LOC118511660|XP_035910901.1|ASTE	LOC6031208|XP_001842042.2|CQUI
OG0002332	LOC118509846|XP_035906937.1|ASTE	LOC6042252|XP_001851390.2|CQUI
OG0002333	LOC118508802|XP_035904414.1|ASTE	LOC6032002|XP_038113463.1|CQUI
OG0002334	LOC118513671|XP_035915667.1|ASTE	LOC6037004|XP_001846968.2|CQUI
OG0002335	LOC118511602|XP_035910777.1|ASTE	LOC6031823|XP_038109961.1|CQUI
OG0002336	LOC118509052|XP_035905054.1|ASTE	LOC6033193|XP_038109781.1|CQUI
OG0002337	LOC118514506|XP_035917335.1|ASTE	LOC6040014|XP_038106019.1|CQUI
OG0002338	LOC118512501|XP_035912903.1|ASTE	LOC6040854|XP_038109267.1|CQUI
OG0002339	LOC118512524|XP_035912959.1|ASTE	LOC6031261|XP_038109126.1|CQUI, LOC6036110|XP_001846158.2|CQUI
OG0002340	LOC118512521|XP_035912955.1|ASTE, LOC118512520|XP_035912954.1|ASTE	LOC6041523|XP_001850773.2|CQUI
OG0002341	LOC118512475|XP_035912856.1|ASTE	LOC6040128|XP_001849587.2|CQUI
OG0002342	LOC118512469|XP_035912844.1|ASTE	LOC6040132|XP_038114414.1|CQUI
OG0002343	LOC118512556|XP_035913035.1|ASTE	LOC6036647|XP_038106750.1|CQUI
OG0002344	LOC118512570|XP_035913078.1|ASTE	LOC6036655|XP_038114418.1|CQUI
OG0002345	LOC118513768|XP_035915837.1|ASTE	LOC6033169|XP_038112404.1|CQUI
OG0002346	LOC118511769|XP_035911150.1|ASTE	LOC6033282|XP_001843752.2|CQUI
OG0002347	LOC118514162|XP_035916719.1|ASTE	LOC6048996|XP_001865830.2|CQUI
OG0002348	LOC118513743|XP_035915793.1|ASTE	LOC6050418|XP_038113237.1|CQUI
OG0002349	LOC118513770|XP_035915840.1|ASTE	LOC6044752|XP_038122121.1|CQUI, LOC6039494|XP_038105822.1|CQUI, LOC119766897|XP_038109217.1|CQUI
OG0002350	LOC118510057|XP_035907339.1|ASTE	LOC6031634|XP_038119250.1|CQUI, LOC6033104|XP_001843599.2|CQUI
OG0002351	LOC118513362|XP_035914887.1|ASTE	LOC6042105|XP_038114014.1|CQUI
OG0002352	LOC118512531|XP_035912976.1|ASTE	LOC6042118|XP_038112064.1|CQUI
OG0002353	LOC118510590|XP_035908484.1|ASTE	LOC6043228|XP_001857727.2|CQUI
OG0002354	LOC118511776|XP_035911164.1|ASTE	LOC6033274|XP_038113892.1|CQUI
OG0002355	LOC118514537|XP_035917413.1|ASTE	LOC6038937|XP_038108240.1|CQUI
OG0002356	LOC118508982|XP_035904863.1|ASTE	LOC6044243|XP_038114335.1|CQUI
OG0002357	LOC118508981|XP_035904862.1|ASTE	LOC6052967|XP_038113574.1|CQUI, LOC6052659|XP_038106613.1|CQUI, LOC6044241|XP_001861780.2|CQUI
OG0002358	LOC118513283|XP_035914743.1|ASTE	LOC6031859|XP_038106717.1|CQUI
OG0002359	LOC118509223|XP_035905416.1|ASTE	LOC6031881|XP_038111803.1|CQUI
OG0002360	LOC118512597|XP_035913143.1|ASTE	LOC6036445|XP_001846496.2|CQUI
OG0002361	LOC118513702|XP_035915719.1|ASTE	LOC119766965|XP_038109659.1|CQUI
OG0002362	LOC118510846|XP_035909066.1|ASTE	LOC6054587|XP_038107867.1|CQUI
OG0002363	LOC118509832|XP_035906916.1|ASTE	LOC6038008|XP_001847855.1|CQUI
OG0002364	LOC118509831|XP_035906898.1|ASTE	LOC6038009|XP_038113072.1|CQUI
OG0002365	LOC118509113|XP_035905177.1|ASTE	LOC6038010|XP_001847857.2|CQUI
OG0002366	LOC118510543|XP_035908400.1|ASTE	LOC6036339|XP_038111196.1|CQUI
OG0002367	LOC118513811|XP_035915932.1|ASTE	LOC6034393|XP_038109097.1|CQUI
OG0002368	LOC118513828|XP_035915960.1|ASTE, LOC118517107|XP_035918864.1|ASTE	LOC6039844|XP_038108567.1|CQUI
OG0002369	LOC118514288|XP_035916930.1|ASTE	LOC6034866|XP_001845136.2|CQUI
OG0002370	LOC118508813|XP_035904447.1|ASTE	LOC6042079|XP_038107575.1|CQUI
OG0002371	LOC118508816|XP_035904450.1|ASTE	LOC6042074|XP_038107576.1|CQUI
OG0002372	LOC118514070|XP_035916489.1|ASTE	LOC6033604|XP_038107033.1|CQUI
OG0002373	LOC118510670|XP_035908710.1|ASTE	LOC6042945|XP_001870884.2|CQUI, LOC6053051|XP_001869210.1|CQUI
OG0002374	LOC118510661|XP_035908685.1|ASTE	LOC6048336|XP_038110935.1|CQUI
OG0002375	LOC118503833|XP_035893433.1|ASTE	LOC6037683|XP_038108247.1|CQUI
OG0002376	LOC118506586|XP_035899833.1|ASTE	LOC6048804|XP_038122078.1|CQUI
OG0002377	LOC118506623|XP_035899885.1|ASTE	LOC6040478|XP_001849864.2|CQUI
OG0002378	LOC118507629|XP_035902247.1|ASTE	LOC6042670|XP_001853364.1|CQUI
OG0002379	LOC118506607|XP_035899867.1|ASTE	LOC6039013|XP_001848695.2|CQUI
OG0002380	LOC118505669|XP_035897688.1|ASTE	LOC6047575|XP_001864617.1|CQUI
OG0002381	LOC118505685|XP_035897713.1|ASTE	LOC6032249|XP_001842887.1|CQUI
OG0002382	LOC118505709|XP_035897769.1|ASTE, LOC118505699|XP_035897739.1|ASTE	LOC6048718|XP_038115337.1|CQUI
OG0002383	LOC118505703|XP_035897746.1|ASTE, LOC118505718|XP_035897788.1|ASTE	LOC6054417|XP_038118937.1|CQUI
OG0002384	LOC118508352|XP_035903943.1|ASTE	LOC6048311|XP_038119472.1|CQUI
OG0002385	LOC118502691|XP_035891100.1|ASTE	LOC6033033|XP_001843539.2|CQUI
OG0002386	LOC118506742|XP_035900194.1|ASTE	LOC6033077|XP_038120640.1|CQUI
OG0002387	LOC118507126|XP_035901026.1|ASTE	LOC6051016|XP_038115133.1|CQUI
OG0002388	LOC118504693|XP_035895406.1|ASTE	LOC6053486|XP_038122199.1|CQUI
OG0002389	LOC118506609|XP_035899869.1|ASTE	LOC6047438|XP_001864493.1|CQUI, LOC6034238|XP_038106278.1|CQUI
OG0002390	LOC118517575|XP_035919722.1|ASTE	LOC6049310|XP_001866082.2|CQUI
OG0002391	LOC118506518|XP_035899639.1|ASTE	LOC6039477|XP_038119173.1|CQUI
OG0002392	LOC118505514|XP_035897307.1|ASTE	LOC6044685|XP_038120275.1|CQUI
OG0002393	LOC118505499|XP_035897252.1|ASTE	LOC6045689|XP_038119329.1|CQUI
OG0002394	LOC118505483|XP_035897204.1|ASTE	LOC6039388|XP_038121848.1|CQUI
OG0002395	LOC118516845|XP_035918590.1|ASTE, LOC118503688|XP_035893123.1|ASTE, LOC118515252|XP_035917831.1|ASTE	LOC6046522|XP_038121760.1|CQUI
OG0002396	LOC118502575|XP_035890793.1|ASTE	LOC6035019|XP_038119412.1|CQUI
OG0002397	LOC118502605|XP_035890862.1|ASTE	LOC6043888|XP_001861470.1|CQUI
OG0002398	LOC118507045|XP_035900892.1|ASTE	LOC6050951|XP_001867465.2|CQUI
OG0002399	LOC118507048|XP_035900899.1|ASTE	LOC119768868|XP_038116323.1|CQUI
OG0002400	LOC118507056|XP_035900911.1|ASTE	LOC6049235|XP_038120383.1|CQUI
OG0002401	LOC118507678|XP_035902362.1|ASTE	LOC6050680|XP_001867244.2|CQUI
OG0002402	LOC118506828|XP_035900426.1|ASTE	LOC6047584|XP_038116540.1|CQUI
OG0002403	LOC118506829|XP_035900432.1|ASTE	LOC6053670|XP_038118861.1|CQUI
OG0002404	LOC118504591|XP_035895141.1|ASTE	LOC6044716|XP_038118794.1|CQUI
OG0002405	LOC118508261|XP_035903780.1|ASTE	LOC6042040|XP_038118600.1|CQUI
OG0002406	LOC118508271|XP_035903805.1|ASTE	LOC119768831|XP_038116131.1|CQUI
OG0002408	LOC118502777|XP_035891266.1|ASTE	LOC6039804|XP_038119512.1|CQUI
OG0002410	LOC118502983|XP_035891659.1|ASTE	LOC6054177|XP_038119593.1|CQUI
OG0002411	LOC118517197|XP_035919040.1|ASTE, LOC118505133|XP_035896365.1|ASTE	LOC6032563|XP_001843139.1|CQUI
OG0002412	LOC118517195|XP_035919039.1|ASTE, LOC118505128|XP_035896338.1|ASTE	LOC6032566|XP_038122161.1|CQUI
OG0002413	LOC118506549|XP_035899738.1|ASTE	LOC6048880|XP_001865726.1|CQUI
OG0002414	LOC118507621|XP_035902236.1|ASTE	LOC6048854|XP_001865693.2|CQUI
OG0002415	LOC118507579|XP_035902126.1|ASTE	LOC6047147|XP_038117524.1|CQUI
OG0002417	LOC118506694|XP_035900068.1|ASTE	LOC6050407|XP_001867022.2|CQUI
OG0002418	LOC118506702|XP_035900087.1|ASTE	LOC6046399|XP_038121391.1|CQUI
OG0002419	LOC118506728|XP_035900158.1|ASTE	LOC6037577|XP_038116558.1|CQUI
OG0002419	LOC118512421|XP_035912717.1|ASTE	LOC6050586|XP_001867168.2|CQUI
OG0002420	LOC118506395|XP_035899337.1|ASTE	LOC6037564|XP_038119772.1|CQUI
OG0002421	LOC118504513|XP_035894938.1|ASTE	LOC6048010|XP_001864984.2|CQUI
OG0002422	LOC118502812|XP_035891345.1|ASTE	LOC6032747|XP_038118698.1|CQUI
OG0002423	LOC118506401|XP_035899355.1|ASTE	LOC6033816|XP_038118435.1|CQUI
OG0002424	LOC118504258|XP_035894380.1|ASTE	LOC6040845|XP_038118999.1|CQUI
OG0002425	LOC118508523|XP_035904275.1|ASTE	LOC6053197|XP_038120572.1|CQUI, LOC6040839|XP_038122185.1|CQUI
OG0002426	LOC118504316|XP_035894517.1|ASTE	LOC6033988|XP_038115446.1|CQUI
OG0002427	LOC118504325|XP_035894546.1|ASTE	LOC6033992|XP_001844380.1|CQUI
OG0002428	LOC118504979|XP_035896015.1|ASTE	LOC6034042|XP_038116028.1|CQUI
OG0002429	LOC118507080|XP_035900956.1|ASTE	LOC6050578|XP_038121197.1|CQUI
OG0002430	LOC118504270|XP_035894395.1|ASTE	LOC6039947|XP_001849442.1|CQUI
OG0002431	LOC118505814|XP_035898052.1|ASTE	LOC6046184|XP_001863416.2|CQUI
OG0002432	LOC118510663|XP_035908693.1|ASTE	LOC6045833|XP_038112946.1|CQUI
OG0002434	LOC118507976|XP_035903216.1|ASTE	LOC6033790|XP_001844192.2|CQUI
OG0002435	LOC118510928|XP_035909235.1|ASTE	LOC119766111|XP_038106433.1|CQUI
OG0002436	LOC118504101|XP_035894078.1|ASTE	LOC6054064|XP_001870042.2|CQUI, LOC119767530|XP_038112259.1|CQUI
OG0002437	LOC118507141|XP_035901068.1|ASTE, LOC118508118|XP_035903517.1|ASTE	LOC6051233|XP_038109096.1|CQUI
OG0002438	LOC118508224|XP_035903708.1|ASTE	LOC6043548|XP_038110094.1|CQUI, LOC6032484|XP_038116010.1|CQUI
OG0002439	LOC118504329|XP_035894553.1|ASTE	LOC119766963|XP_038109630.1|CQUI
OG0002440	LOC118505971|XP_035898413.1|ASTE	LOC6048677|XP_001865561.2|CQUI
OG0002441	LOC118505273|XP_035896728.1|ASTE	LOC6032364|XP_038107613.1|CQUI
OG0002442	LOC118503525|XP_035892803.1|ASTE	LOC6038122|XP_038111278.1|CQUI
OG0002443	LOC118505846|XP_035898110.1|ASTE	LOC6053099|XP_038108249.1|CQUI
OG0002444	LOC118504799|XP_035895670.1|ASTE	LOC6052487|XP_038106064.1|CQUI
OG0002445	LOC118507410|XP_035901764.1|ASTE	LOC6038541|XP_001848328.1|CQUI
OG0002446	LOC118504117|XP_035894101.1|ASTE	LOC6033408|XP_001843861.2|CQUI
OG0002447	LOC118503398|XP_035892493.1|ASTE	LOC6052098|XP_038111823.1|CQUI
OG0002448	LOC118507992|XP_035903254.1|ASTE	LOC6051563|XP_001867979.2|CQUI
OG0002449	LOC118507984|XP_035903243.1|ASTE	LOC6053515|XP_001869584.1|CQUI
OG0002450	LOC118502520|XP_035890674.1|ASTE	LOC6043656|XP_038114104.1|CQUI
OG0002451	LOC118503703|XP_035893159.1|ASTE	LOC6043669|XP_038109669.1|CQUI
OG0002452	LOC118503937|XP_035893700.1|ASTE	LOC6050180|XP_038110120.1|CQUI
OG0002453	LOC118503924|XP_035893647.1|ASTE	LOC6038085|XP_038109782.1|CQUI
OG0002454	LOC118506069|XP_035898623.1|ASTE, LOC118516511|XP_035918335.1|ASTE	LOC6047683|XP_038108688.1|CQUI
OG0002455	LOC118516513|XP_035918337.1|ASTE, LOC118506067|XP_035898618.1|ASTE, LOC118516330|XP_035918024.1|ASTE	LOC6047681|XP_001864711.2|CQUI
OG0002456	LOC118506036|XP_035898560.1|ASTE	LOC6036749|XP_038106369.1|CQUI
OG0002457	LOC118507966|XP_035903188.1|ASTE	LOC6037973|XP_038109981.1|CQUI
OG0002459	LOC118507931|XP_035903127.1|ASTE	LOC6040278|XP_038110319.1|CQUI
OG0002460	LOC118505945|XP_035898362.1|ASTE	LOC6046545|XP_038107177.1|CQUI
OG0002461	LOC118507370|XP_035901705.1|ASTE	LOC6037728|XP_001847609.2|CQUI
OG0002462	LOC118504057|XP_035893982.1|ASTE	LOC6036728|XP_038106021.1|CQUI
OG0002463	LOC118510087|XP_035907391.1|ASTE	LOC6035951|XP_038107997.1|CQUI
OG0002464	LOC118508142|XP_035903561.1|ASTE	LOC6035936|XP_038113029.1|CQUI
OG0002465	LOC118508141|XP_035903560.1|ASTE	LOC6035937|XP_038107822.1|CQUI
OG0002466	LOC118516529|XP_035918358.1|ASTE, LOC118506077|XP_035898639.1|ASTE	LOC6035693|XP_038106107.1|CQUI
OG0002467	LOC118504083|XP_035894045.1|ASTE	LOC6045031|XP_038113008.1|CQUI
OG0002468	LOC118504128|XP_035894108.1|ASTE	LOC6040091|XP_038107963.1|CQUI
OG0002469	LOC118504140|XP_035894127.1|ASTE	LOC6036071|XP_038108768.1|CQUI
OG0002470	LOC118504152|XP_035894174.1|ASTE	LOC6036080|XP_001846173.1|CQUI
OG0002471	LOC118507191|XP_035901157.1|ASTE	LOC6040384|XP_038107221.1|CQUI
OG0002472	LOC118507421|XP_035901780.1|ASTE	LOC6042946|XP_038108067.1|CQUI
OG0002473	LOC118507427|XP_035901790.1|ASTE, LOC118517352|XP_035919245.1|ASTE	LOC6042941|XP_001870880.2|CQUI
OG0002474	LOC118505863|XP_035898141.1|ASTE	LOC6049842|XP_038108015.1|CQUI
OG0002475	LOC118506104|XP_035898683.1|ASTE	LOC6038339|XP_001848154.1|CQUI
OG0002476	LOC118507335|XP_035901617.1|ASTE	LOC6040191|XP_001849641.1|CQUI
OG0002477	LOC118507391|XP_035901738.1|ASTE, LOC118517306|XP_035919184.1|ASTE	LOC6043951|XP_038110645.1|CQUI
OG0002478	LOC118507747|XP_035902643.1|ASTE, LOC118517292|XP_035919170.1|ASTE	LOC6043127|XP_001855949.2|CQUI
