Orthogroup	ASTE.longest_only	DBIA.longest_only
OG0002424	LOC118504258|XP_035894380.1|ASTE	LOC108032880|XP_016962392.1|DBIA, LOC108024916|XP_016950604.1|DBIA
OG0002425	LOC118508523|XP_035904275.1|ASTE	LOC108033107|XP_016962796.1|DBIA
OG0002426	LOC118504316|XP_035894517.1|ASTE	LOC108028950|XP_016956469.1|DBIA
OG0002427	LOC118504325|XP_035894546.1|ASTE	LOC108024905|XP_016950565.1|DBIA
OG0002428	LOC118504979|XP_035896015.1|ASTE	LOC108024157|XP_016949458.1|DBIA
OG0002429	LOC118507080|XP_035900956.1|ASTE	LOC108034847|XP_016965468.1|DBIA
OG0002430	LOC118504270|XP_035894395.1|ASTE	LOC108030331|XP_016958680.1|DBIA
OG0002431	LOC118505814|XP_035898052.1|ASTE	LOC108026869|XP_016953543.1|DBIA
OG0002432	LOC118510663|XP_035908693.1|ASTE	LOC108021979|XP_016946308.1|DBIA
OG0002433	LOC118507973|XP_035903198.1|ASTE	LOC108032219|XP_016961570.1|DBIA
OG0002434	LOC118507976|XP_035903216.1|ASTE	LOC108024675|XP_016950234.1|DBIA
OG0002436	LOC118504101|XP_035894078.1|ASTE	LOC108030193|XP_016958437.1|DBIA
OG0002437	LOC118507141|XP_035901068.1|ASTE, LOC118508118|XP_035903517.1|ASTE	LOC108029617|XP_016957491.1|DBIA
OG0002438	LOC118508224|XP_035903708.1|ASTE	LOC108023435|XP_016948413.1|DBIA
OG0002439	LOC118504329|XP_035894553.1|ASTE	LOC108022547|XP_016947023.1|DBIA, LOC108024072|XP_016949331.1|DBIA
OG0002440	LOC118505971|XP_035898413.1|ASTE	LOC108028556|XP_016955949.1|DBIA
OG0002441	LOC118505273|XP_035896728.1|ASTE	LOC108036517|XP_016968212.1|DBIA
OG0002442	LOC118503525|XP_035892803.1|ASTE	LOC108022512|XP_016946970.1|DBIA
OG0002443	LOC118505846|XP_035898110.1|ASTE	LOC108036423|XP_016968039.1|DBIA
OG0002444	LOC118504799|XP_035895670.1|ASTE	LOC108036460|XP_016968117.1|DBIA
OG0002445	LOC118507410|XP_035901764.1|ASTE	LOC108029741|XP_016957720.1|DBIA
OG0002446	LOC118504117|XP_035894101.1|ASTE	LOC108022869|XP_016947536.1|DBIA
OG0002447	LOC118503398|XP_035892493.1|ASTE	LOC108035946|XP_016967232.1|DBIA
OG0002448	LOC118507992|XP_035903254.1|ASTE	LOC108023008|XP_016947730.1|DBIA
OG0002449	LOC118507984|XP_035903243.1|ASTE	LOC108036392|XP_016967990.1|DBIA
OG0002450	LOC118502520|XP_035890674.1|ASTE	LOC108031421|XP_016960310.1|DBIA
OG0002451	LOC118503703|XP_035893159.1|ASTE	LOC108029535|XP_016957333.1|DBIA
OG0002452	LOC118503937|XP_035893700.1|ASTE	LOC108026535|XP_016952971.1|DBIA
OG0002453	LOC118503924|XP_035893647.1|ASTE	LOC108026839|XP_016953504.1|DBIA
OG0002454	LOC118506069|XP_035898623.1|ASTE, LOC118516511|XP_035918335.1|ASTE	LOC108030880|XP_016959529.1|DBIA
OG0002455	LOC118516513|XP_035918337.1|ASTE, LOC118506067|XP_035898618.1|ASTE, LOC118516330|XP_035918024.1|ASTE	LOC108030867|XP_016959507.1|DBIA
OG0002456	LOC118506036|XP_035898560.1|ASTE	LOC108023127|XP_016947885.1|DBIA
OG0002457	LOC118507966|XP_035903188.1|ASTE	LOC108030152|XP_016958364.1|DBIA
OG0002458	LOC118512529|XP_035912969.1|ASTE	LOC108021919|XP_016946235.1|DBIA, LOC108035851|XP_016967084.1|DBIA
OG0002459	LOC118507931|XP_035903127.1|ASTE	LOC108029466|XP_016957205.1|DBIA
OG0002460	LOC118505945|XP_035898362.1|ASTE	LOC108026558|XP_016952998.1|DBIA
OG0002461	LOC118507370|XP_035901705.1|ASTE	LOC108023074|XP_016947814.1|DBIA
OG0002462	LOC118504057|XP_035893982.1|ASTE	LOC108030165|XP_016958386.1|DBIA
OG0002463	LOC118510087|XP_035907391.1|ASTE	LOC108026651|XP_016953178.1|DBIA
OG0002464	LOC118508142|XP_035903561.1|ASTE	LOC108022693|XP_016947255.1|DBIA
OG0002465	LOC118508141|XP_035903560.1|ASTE	LOC108035491|XP_016966635.1|DBIA
OG0002466	LOC118516529|XP_035918358.1|ASTE, LOC118506077|XP_035898639.1|ASTE	LOC108035841|XP_016967079.1|DBIA
OG0002467	LOC118504083|XP_035894045.1|ASTE	LOC108034484|XP_016964878.1|DBIA
OG0002468	LOC118504128|XP_035894108.1|ASTE	LOC108028728|XP_016956179.1|DBIA
OG0002469	LOC118504140|XP_035894127.1|ASTE	LOC108024979|XP_016950714.1|DBIA
OG0002470	LOC118504152|XP_035894174.1|ASTE	LOC108029613|XP_016957487.1|DBIA
OG0002471	LOC118507191|XP_035901157.1|ASTE	LOC108036645|XP_016968410.1|DBIA
OG0002472	LOC118507421|XP_035901780.1|ASTE	LOC108022789|XP_016947404.1|DBIA
OG0002473	LOC118507427|XP_035901790.1|ASTE, LOC118517352|XP_035919245.1|ASTE	LOC108030400|XP_016958773.1|DBIA
OG0002474	LOC118505863|XP_035898141.1|ASTE	LOC108030581|XP_016959032.1|DBIA
OG0002475	LOC118506104|XP_035898683.1|ASTE	LOC108025430|XP_016951407.1|DBIA
OG0002476	LOC118507335|XP_035901617.1|ASTE	LOC108026750|XP_016953365.1|DBIA
OG0002477	LOC118507391|XP_035901738.1|ASTE, LOC118517306|XP_035919184.1|ASTE	LOC108029806|XP_016957813.1|DBIA
OG0002478	LOC118507747|XP_035902643.1|ASTE, LOC118517292|XP_035919170.1|ASTE	LOC108030215|XP_016958471.1|DBIA
OG0002479	LOC118504181|XP_035894233.1|ASTE	LOC108036916|XP_016968816.1|DBIA
OG0002480	LOC118503899|XP_035893575.1|ASTE	LOC108032800|XP_016962299.1|DBIA
OG0002481	LOC118507205|XP_035901181.1|ASTE	LOC108023427|XP_016948404.1|DBIA
OG0002482	LOC118506103|XP_035898682.1|ASTE	LOC108029449|XP_016957188.1|DBIA
OG0002483	LOC118503393|XP_035892488.1|ASTE	LOC108026862|XP_016953537.1|DBIA
OG0002484	LOC118503400|XP_035892496.1|ASTE	LOC108022468|XP_016946907.1|DBIA
OG0002485	LOC118504058|XP_035893984.1|ASTE	LOC108029606|XP_016957469.1|DBIA
OG0002486	LOC118508093|XP_035903465.1|ASTE	LOC108028279|XP_016955473.1|DBIA
OG0002487	LOC118516470|XP_035918267.1|ASTE, LOC118505890|XP_035898231.1|ASTE	LOC108033042|XP_016962661.1|DBIA
OG0002488	LOC118503354|XP_035892434.1|ASTE	LOC108022969|XP_016947683.1|DBIA
OG0002489	LOC118503094|XP_035891881.1|ASTE	LOC108035956|XP_016967250.1|DBIA
OG0002490	LOC118508109|XP_035903496.1|ASTE	LOC108029725|XP_016957692.1|DBIA
OG0002491	LOC118506139|XP_035898780.1|ASTE	LOC108030826|XP_016959432.1|DBIA
OG0002492	LOC118503732|XP_035893240.1|ASTE	LOC108022502|XP_016946952.1|DBIA
OG0002493	LOC118503735|XP_035893245.1|ASTE	LOC108029479|XP_016957232.1|DBIA
OG0002495	LOC118508169|XP_035903611.1|ASTE	LOC108026879|XP_016953560.1|DBIA
OG0002496	LOC118504264|XP_035894386.1|ASTE	LOC108025104|XP_016950857.1|DBIA
OG0002498	LOC118514598|XP_035917488.1|ASTE	LOC108028812|XP_016956286.1|DBIA
OG0002508	LOC118505390|XP_035896997.1|ASTE	LOC108035780|XP_016966982.1|DBIA
OG0002509	LOC118503652|XP_035893069.1|ASTE	LOC108030345|XP_016958699.1|DBIA
OG0002510	LOC118517388|XP_035919332.1|ASTE	LOC108028906|XP_016956416.1|DBIA
OG0002511	LOC118510538|XP_035908393.1|ASTE	LOC108031660|XP_016960785.1|DBIA
OG0002512	LOC118509606|XP_035906301.1|ASTE	LOC108035799|XP_016967032.1|DBIA
OG0002513	LOC118509495|XP_035906047.1|ASTE	LOC108031531|XP_016960555.1|DBIA
OG0002514	LOC118503848|XP_035893453.1|ASTE	LOC108029104|XP_016956695.1|DBIA
OG0002516	LOC118508560|XP_035904354.1|ASTE	LOC108026014|XP_016952194.1|DBIA
OG0002517	LOC118505244|XP_035896693.1|ASTE	LOC108023963|XP_016949166.1|DBIA
OG0002518	LOC118517033|XP_035918814.1|ASTE	LOC108023078|XP_016947821.1|DBIA
OG0002519	LOC118510575|XP_035908461.1|ASTE	LOC108022582|XP_016947094.1|DBIA
OG0002520	LOC118510595|XP_035908495.1|ASTE	LOC108036399|XP_016968010.1|DBIA
OG0002521	LOC118510758|XP_035908899.1|ASTE	LOC108035824|XP_016967061.1|DBIA, LOC108035795|XP_016967024.1|DBIA
OG0002522	LOC118503982|XP_035893819.1|ASTE	LOC108025311|XP_016951205.1|DBIA
OG0002523	LOC118505575|XP_035897424.1|ASTE, LOC118516169|XP_035917999.1|ASTE	LOC108025381|XP_016951343.1|DBIA
OG0002524	LOC118512350|XP_035912543.1|ASTE	LOC108024128|XP_016949399.1|DBIA
OG0002525	LOC118507843|XP_035902867.1|ASTE	LOC108035553|XP_016966711.1|DBIA
OG0002526	LOC118512989|XP_035914137.1|ASTE	LOC108026421|XP_016952839.1|DBIA, LOC108021934|XP_016946253.1|DBIA
OG0002528	LOC118503527|XP_035892808.1|ASTE	LOC108023420|XP_016948383.1|DBIA
OG0002529	LOC118504189|XP_035894257.1|ASTE	LOC108024960|XP_016950688.1|DBIA
OG0002530	LOC118517371|XP_035919283.1|ASTE, LOC118517364|XP_035919275.1|ASTE	LOC108032749|XP_016962226.1|DBIA
OG0002531	LOC118504538|XP_035895001.1|ASTE	LOC108035787|XP_016967008.1|DBIA
OG0002532	LOC118511886|XP_035911406.1|ASTE, LOC118516452|XP_035918241.1|ASTE	LOC108028707|XP_016956146.1|DBIA, LOC108032767|XP_016962256.1|DBIA
OG0002533	LOC118517363|XP_035919273.1|ASTE	LOC108028885|XP_016956389.1|DBIA
OG0002534	LOC118517469|XP_035919535.1|ASTE	LOC108030396|XP_016958769.1|DBIA
OG0002535	LOC118503150|XP_035892011.1|ASTE	LOC108035974|XP_016967285.1|DBIA
OG0002536	LOC118512168|XP_035912146.1|ASTE, LOC118506053|XP_035898588.1|ASTE	LOC108026417|XP_016952834.1|DBIA
OG0002537	LOC118513374|XP_035914903.1|ASTE	LOC108026836|XP_016953500.1|DBIA
OG0002539	LOC118508638|XP_035904392.1|ASTE	LOC108023043|XP_016947772.1|DBIA
OG0002540	LOC118512744|XP_035913527.1|ASTE, LOC118513058|XP_035914299.1|ASTE	LOC108026192|XP_016952471.1|DBIA
OG0002541	LOC118512467|XP_035912840.1|ASTE, LOC118516402|XP_035918157.1|ASTE	LOC108023638|XP_016948743.1|DBIA
OG0002542	LOC118517257|XP_035919127.1|ASTE, LOC118509608|XP_035906311.1|ASTE, LOC118517433|XP_035919447.1|ASTE	LOC108024097|XP_016949360.1|DBIA
OG0002543	LOC118504388|XP_035894691.1|ASTE, LOC118517318|XP_035919190.1|ASTE, LOC118509376|XP_035905810.1|ASTE	LOC108033199|XP_016962934.1|DBIA
OG0002544	LOC118512658|XP_035913287.1|ASTE, LOC118512903|XP_035913917.1|ASTE	LOC108031816|XP_016961032.1|DBIA
OG0002545	LOC118506277|XP_035899087.1|ASTE	LOC108023548|XP_016948615.1|DBIA
OG0002547	LOC118511076|XP_035909643.1|ASTE, LOC118506951|XP_035900663.1|ASTE	LOC108033211|XP_016962952.1|DBIA
OG0002548	LOC118504305|XP_035894503.1|ASTE	LOC108025941|XP_016952128.1|DBIA
OG0002549	LOC118511409|XP_035910362.1|ASTE	LOC108033122|XP_016962824.1|DBIA
OG0002550	LOC118511019|XP_035909497.1|ASTE	LOC108023990|XP_016949210.1|DBIA
OG0002551	LOC118513200|XP_035914630.1|ASTE	LOC108023887|XP_016949061.1|DBIA
OG0002552	LOC118509143|XP_035905242.1|ASTE	LOC108033387|XP_016963196.1|DBIA
OG0002553	LOC118502525|XP_035890682.1|ASTE, LOC118516396|XP_035918154.1|ASTE	LOC108028891|XP_016956398.1|DBIA
OG0002554	LOC118511133|XP_035909760.1|ASTE	LOC108023247|XP_016948016.1|DBIA
OG0002555	LOC118506047|XP_035898575.1|ASTE	LOC108036468|XP_016968137.1|DBIA
OG0002556	LOC118508260|XP_035903781.1|ASTE	LOC108026474|XP_016952914.1|DBIA
OG0002557	LOC118508144|XP_035903568.1|ASTE	LOC108036554|XP_016968282.1|DBIA
OG0002558	LOC118504220|XP_035894320.1|ASTE, LOC118505771|XP_035897924.1|ASTE	LOC108024530|XP_016949986.1|DBIA
OG0002559	LOC118512460|XP_035912827.1|ASTE, LOC118512932|XP_035913989.1|ASTE	LOC108026995|XP_016953683.1|DBIA, LOC108022354|XP_016946762.1|DBIA
OG0002560	LOC118517421|XP_035919423.1|ASTE	LOC108031965|XP_016961244.1|DBIA
OG0002561	LOC118517424|XP_035919429.1|ASTE	LOC108031549|XP_016960576.1|DBIA
OG0002562	LOC118504241|XP_035894360.1|ASTE	LOC108023745|XP_016948872.1|DBIA
OG0002564	LOC118517597|XP_035919780.1|ASTE	LOC108025009|XP_016950754.1|DBIA
OG0002565	LOC118515673|XP_035917938.1|ASTE	LOC108031708|XP_016960862.1|DBIA
OG0002566	LOC118509714|XP_035906698.1|ASTE	LOC108025055|XP_016950804.1|DBIA
OG0002567	LOC118506168|XP_035898835.1|ASTE	LOC108036283|XP_016967787.1|DBIA
OG0002568	LOC118509567|XP_035906221.1|ASTE, LOC118509755|XP_035906782.1|ASTE	LOC108031193|XP_016959903.1|DBIA
OG0002569	LOC118516414|XP_035918170.1|ASTE, LOC118509551|XP_035906195.1|ASTE	LOC108028709|XP_016956148.1|DBIA
OG0002570	LOC118516453|XP_035918246.1|ASTE	LOC108024159|XP_016949464.1|DBIA
OG0002571	LOC118510736|XP_035908841.1|ASTE	LOC108024727|XP_016950313.1|DBIA
OG0002572	LOC118506200|XP_035898901.1|ASTE	LOC108029465|XP_016957204.1|DBIA
OG0002573	LOC118509837|XP_035906926.1|ASTE	LOC108025140|XP_016950905.1|DBIA
OG0002574	LOC118511632|XP_035910837.1|ASTE	LOC108025502|XP_016951515.1|DBIA
OG0002575	LOC118517402|XP_035919360.1|ASTE	LOC108024662|XP_016950219.1|DBIA
OG0002576	LOC118506845|XP_035900462.1|ASTE	LOC108033342|XP_016963122.1|DBIA
OG0002577	LOC118508054|XP_035903400.1|ASTE	LOC108034566|XP_016964986.1|DBIA
OG0002578	LOC118517481|XP_035919555.1|ASTE	LOC108027903|XP_016955010.1|DBIA
OG0002579	LOC118511176|XP_035909823.1|ASTE	LOC108033975|XP_016964182.1|DBIA
OG0002580	LOC118510246|XP_035907716.1|ASTE	LOC108029773|XP_016957771.1|DBIA
OG0002581	LOC118516055|XP_035917986.1|ASTE	LOC108024630|XP_016950160.1|DBIA
OG0002582	LOC118502663|XP_035891018.1|ASTE	LOC108031078|XP_016959773.1|DBIA
OG0002583	LOC118508280|XP_035903814.1|ASTE	LOC108031408|XP_016960294.1|DBIA
OG0002584	LOC118511926|XP_035911489.1|ASTE	LOC108035928|XP_016967206.1|DBIA
OG0002586	LOC118516567|XP_035918426.1|ASTE, LOC118505597|XP_035897512.1|ASTE	LOC108031803|XP_016961012.1|DBIA
OG0002587	LOC118516566|XP_035918422.1|ASTE, LOC118505596|XP_035897511.1|ASTE	LOC108032021|XP_016961320.1|DBIA
OG0002588	LOC118507509|XP_035901942.1|ASTE	LOC108031534|XP_016960558.1|DBIA
OG0002589	LOC118504558|XP_035895061.1|ASTE	LOC108025324|XP_016951238.1|DBIA
OG0002590	LOC118516413|XP_035918168.1|ASTE, LOC118509550|XP_035906193.1|ASTE	LOC108033170|XP_016962892.1|DBIA
OG0002591	LOC118507059|XP_035900918.1|ASTE	LOC108025320|XP_016951220.1|DBIA
OG0002592	LOC118505582|XP_035897435.1|ASTE	LOC108024863|XP_016950494.1|DBIA
OG0002593	LOC118505585|XP_035897442.1|ASTE	LOC108024641|XP_016950178.1|DBIA
OG0002594	LOC118505591|XP_035897462.1|ASTE	LOC108031578|XP_016960630.1|DBIA
OG0002595	LOC118505595|XP_035897510.1|ASTE, LOC118516564|XP_035918419.1|ASTE	LOC108031435|XP_016960336.1|DBIA
OG0002596	LOC118506469|XP_035899537.1|ASTE	LOC108031894|XP_016961151.1|DBIA
OG0002597	LOC118504487|XP_035894899.1|ASTE	LOC108024685|XP_016950251.1|DBIA
OG0002598	LOC118508473|XP_035904176.1|ASTE	LOC108031698|XP_016960846.1|DBIA
OG0002599	LOC118506374|XP_035899292.1|ASTE, LOC118516700|XP_035918540.1|ASTE	LOC108032135|XP_016961459.1|DBIA
OG0002600	LOC118507557|XP_035902039.1|ASTE	LOC108036582|XP_016968326.1|DBIA
OG0002601	LOC118507544|XP_035902017.1|ASTE	LOC108027060|XP_016953758.1|DBIA
OG0002602	LOC118507535|XP_035902000.1|ASTE	LOC108024681|XP_016950239.1|DBIA
OG0002603	LOC118504472|XP_035894878.1|ASTE	LOC108025187|XP_016950984.1|DBIA
OG0002604	LOC118504474|XP_035894880.1|ASTE	LOC108025361|XP_016951310.1|DBIA
OG0002605	LOC118502919|XP_035891547.1|ASTE	LOC108031998|XP_016961280.1|DBIA
OG0002606	LOC118506777|XP_035900271.1|ASTE	LOC108031504|XP_016960497.1|DBIA
OG0002607	LOC118506782|XP_035900288.1|ASTE	LOC108031136|XP_016959840.1|DBIA
OG0002608	LOC118502567|XP_035890781.1|ASTE	LOC108024571|XP_016950057.1|DBIA
OG0002609	LOC118513289|XP_035914754.1|ASTE	LOC108030417|XP_016958793.1|DBIA
OG0002610	LOC118503564|XP_035892869.1|ASTE	LOC108027252|XP_016954095.1|DBIA
OG0002611	LOC118508299|XP_035903845.1|ASTE	LOC108032043|XP_016961344.1|DBIA
OG0002612	LOC118504475|XP_035894881.1|ASTE	LOC108032169|XP_016961512.1|DBIA
OG0002613	LOC118504486|XP_035894898.1|ASTE	LOC108025965|XP_016952147.1|DBIA
OG0002614	LOC118504479|XP_035894883.1|ASTE	LOC108025263|XP_016951112.1|DBIA
OG0002615	LOC118502832|XP_035891400.1|ASTE	LOC108035180|XP_016966139.1|DBIA
OG0002616	LOC118502678|XP_035891075.1|ASTE	LOC108024682|XP_016950247.1|DBIA
OG0002617	LOC118506357|XP_035899262.1|ASTE	LOC108024711|XP_016950293.1|DBIA
OG0002618	LOC118504683|XP_035895390.1|ASTE	LOC108024951|XP_016950674.1|DBIA
OG0002619	LOC118507881|XP_035902985.1|ASTE	LOC108024499|XP_016949925.1|DBIA
OG0002620	LOC118505548|XP_035897389.1|ASTE	LOC108031669|XP_016960798.1|DBIA
OG0002621	LOC118503372|XP_035892459.1|ASTE	LOC108032089|XP_016961404.1|DBIA
OG0002622	LOC118510556|XP_035908431.1|ASTE	LOC108034422|XP_016964796.1|DBIA
OG0002623	LOC118503282|XP_035892262.1|ASTE	LOC108032168|XP_016961511.1|DBIA
OG0002624	LOC118503286|XP_035892267.1|ASTE	LOC108032241|XP_016961594.1|DBIA
OG0002625	LOC118503280|XP_035892251.1|ASTE	LOC108031465|XP_016960393.1|DBIA
OG0002626	LOC118506151|XP_035898800.1|ASTE	LOC108023795|XP_016948924.1|DBIA
OG0002627	LOC118506889|XP_035900550.1|ASTE	LOC108031471|XP_016960412.1|DBIA
OG0002628	LOC118506909|XP_035900595.1|ASTE	LOC108027336|XP_016954236.1|DBIA
OG0002629	LOC118506883|XP_035900538.1|ASTE	LOC108024488|XP_016949897.1|DBIA
OG0002630	LOC118505873|XP_035898189.1|ASTE	LOC108026196|XP_016952476.1|DBIA
OG0002631	LOC118507894|XP_035903037.1|ASTE	LOC108024829|XP_016950449.1|DBIA
OG0002632	LOC118506445|XP_035899474.1|ASTE	LOC108032138|XP_016961463.1|DBIA
OG0002633	LOC118505406|XP_035897047.1|ASTE	LOC108024432|XP_016949842.1|DBIA
OG0002634	LOC118505401|XP_035897027.1|ASTE	LOC108031889|XP_016961146.1|DBIA
OG0002635	LOC118502842|XP_035891424.1|ASTE	LOC108031685|XP_016960819.1|DBIA
OG0002636	LOC118507863|XP_035902960.1|ASTE	LOC108024957|XP_016950682.1|DBIA
OG0002637	LOC118507836|XP_035902833.1|ASTE	LOC108034019|XP_016964243.1|DBIA
OG0002638	LOC118506923|XP_035900613.1|ASTE	LOC108025280|XP_016951142.1|DBIA
OG0002639	LOC118504444|XP_035894822.1|ASTE	LOC108025410|XP_016951379.1|DBIA
OG0002640	LOC118502399|XP_035890514.1|ASTE	LOC108032128|XP_016961450.1|DBIA
OG0002641	LOC118508324|XP_035903887.1|ASTE, LOC118517056|XP_035918797.1|ASTE	LOC108031091|XP_016959787.1|DBIA
OG0002642	LOC118505809|XP_035898044.1|ASTE	LOC108031148|XP_016959852.1|DBIA
OG0002643	LOC118505808|XP_035898041.1|ASTE	LOC108032078|XP_016961388.1|DBIA
OG0002644	LOC118502939|XP_035891583.1|ASTE	LOC108027459|XP_016954403.1|DBIA
OG0002645	LOC118502932|XP_035891571.1|ASTE	LOC108027381|XP_016954302.1|DBIA
OG0002646	LOC118506368|XP_035899284.1|ASTE, LOC118515296|XP_035917865.1|ASTE	LOC108026450|XP_016952878.1|DBIA
OG0002647	LOC118515294|XP_035917864.1|ASTE, LOC118506370|XP_035899285.1|ASTE	LOC108032036|XP_016961337.1|DBIA
OG0002648	LOC118504696|XP_035895416.1|ASTE	LOC108031833|XP_016961065.1|DBIA
OG0002649	LOC118507512|XP_035901946.1|ASTE	LOC108031021|XP_016959709.1|DBIA
OG0002650	LOC118507896|XP_035903044.1|ASTE	LOC108032035|XP_016961336.1|DBIA
OG0002651	LOC118508441|XP_035904125.1|ASTE	LOC108023834|XP_016948971.1|DBIA
OG0002652	LOC118504418|XP_035894745.1|ASTE	LOC108027055|XP_016953753.1|DBIA
OG0002653	LOC118505142|XP_035896387.1|ASTE	LOC108024586|XP_016950078.1|DBIA
OG0002654	LOC118505140|XP_035896385.1|ASTE	LOC108024722|XP_016950304.1|DBIA
OG0002655	LOC118505780|XP_035897950.1|ASTE	LOC108031618|XP_016960702.1|DBIA
OG0002656	LOC118505436|XP_035897111.1|ASTE	LOC108031917|XP_016961177.1|DBIA
OG0002657	LOC118507840|XP_035902856.1|ASTE	LOC108031686|XP_016960820.1|DBIA
OG0002658	LOC118503278|XP_035892249.1|ASTE	LOC108025220|XP_016951056.1|DBIA
OG0002659	LOC118505691|XP_035897723.1|ASTE	LOC108024780|XP_016950385.1|DBIA
OG0002660	LOC118511932|XP_035911506.1|ASTE	LOC108024040|XP_016949303.1|DBIA
OG0002661	LOC118511936|XP_035911516.1|ASTE	LOC108024558|XP_016950030.1|DBIA
OG0002662	LOC118513093|XP_035914387.1|ASTE	LOC108022981|XP_016947695.1|DBIA
OG0002663	LOC118503591|XP_035892937.1|ASTE	LOC108026136|XP_016952347.1|DBIA
OG0002664	LOC118503269|XP_035892222.1|ASTE	LOC108033235|XP_016962993.1|DBIA
OG0002665	LOC118512094|XP_035911951.1|ASTE	LOC108029796|XP_016957799.1|DBIA
OG0002666	LOC118508861|XP_035904512.1|ASTE	LOC108029556|XP_016957370.1|DBIA
OG0002667	LOC118511456|XP_035910450.1|ASTE	LOC108023105|XP_016947860.1|DBIA
OG0002668	LOC118510197|XP_035907613.1|ASTE	LOC108034940|XP_016965703.1|DBIA
OG0002669	LOC118510199|XP_035907624.1|ASTE	LOC108034143|XP_016964426.1|DBIA
OG0002670	LOC118513118|XP_035914410.1|ASTE	LOC108035173|XP_016966127.1|DBIA
OG0002671	LOC118513129|XP_035914439.1|ASTE	LOC108034906|XP_016965626.1|DBIA
OG0002672	LOC118512063|XP_035911819.1|ASTE	LOC108026709|XP_016953296.1|DBIA
OG0002673	LOC118513613|XP_035915557.1|ASTE, LOC118517284|XP_035919150.1|ASTE	LOC108026944|XP_016953646.1|DBIA
OG0002674	LOC118512202|XP_035912201.1|ASTE	LOC108022681|XP_016947241.1|DBIA
OG0002675	LOC118512061|XP_035911814.1|ASTE	LOC108028550|XP_016955939.1|DBIA
OG0002676	LOC118512069|XP_035911848.1|ASTE	LOC108022714|XP_016947283.1|DBIA
OG0002677	LOC118512067|XP_035911844.1|ASTE	LOC108030387|XP_016958749.1|DBIA
OG0002678	LOC118506129|XP_035898756.1|ASTE	LOC108022852|XP_016947514.1|DBIA
OG0002679	LOC118509019|XP_035904931.1|ASTE	LOC108026668|XP_016953204.1|DBIA
OG0002680	LOC118507658|XP_035902327.1|ASTE	LOC108032619|XP_016962050.1|DBIA
OG0002681	LOC118509601|XP_035906286.1|ASTE, LOC118516337|XP_035918039.1|ASTE	LOC108030310|XP_016958635.1|DBIA
OG0002682	LOC118509836|XP_035906922.1|ASTE	LOC108035501|XP_016966645.1|DBIA
OG0002683	LOC118506407|XP_035899374.1|ASTE	LOC108031404|XP_016960283.1|DBIA
OG0002684	LOC118510134|XP_035907504.1|ASTE, LOC118516924|XP_035918661.1|ASTE	LOC108025843|XP_016951997.1|DBIA
OG0002685	LOC118513007|XP_035914164.1|ASTE	LOC108030770|XP_016959315.1|DBIA
OG0002686	LOC118510251|XP_035907730.1|ASTE, LOC118517274|XP_035919141.1|ASTE	LOC108035456|XP_016966584.1|DBIA
OG0002687	LOC118516849|XP_035918599.1|ASTE, LOC118510499|XP_035908292.1|ASTE	LOC108035926|XP_016967203.1|DBIA
OG0002688	LOC118514455|XP_035917265.1|ASTE	LOC108035706|XP_016966918.1|DBIA
OG0002689	LOC118512206|XP_035912212.1|ASTE	LOC108024377|XP_016949769.1|DBIA
OG0002690	LOC118510501|XP_035908297.1|ASTE, LOC118516851|XP_035918603.1|ASTE	LOC108028784|XP_016956253.1|DBIA
OG0002691	LOC118516852|XP_035918606.1|ASTE, LOC118510507|XP_035908309.1|ASTE	LOC108026832|XP_016953492.1|DBIA
OG0002692	LOC118516856|XP_035918610.1|ASTE, LOC118510514|XP_035908319.1|ASTE	LOC108026926|XP_016953626.1|DBIA
OG0002693	LOC118510523|XP_035908361.1|ASTE	LOC108030661|XP_016959176.1|DBIA
OG0002694	LOC118517288|XP_035919157.1|ASTE, LOC118513605|XP_035915538.1|ASTE	LOC108022442|XP_016946831.1|DBIA
OG0002695	LOC118511565|XP_035910697.1|ASTE	LOC108028692|XP_016956125.1|DBIA
OG0002696	LOC118510455|XP_035908180.1|ASTE	LOC108035136|XP_016966067.1|DBIA
OG0002697	LOC118509538|XP_035906158.1|ASTE	LOC108034967|XP_016965768.1|DBIA
OG0002698	LOC118512738|XP_035913496.1|ASTE	LOC108035049|XP_016965913.1|DBIA
OG0002699	LOC118512743|XP_035913523.1|ASTE	LOC108028551|XP_016955943.1|DBIA
OG0002700	LOC118513089|XP_035914358.1|ASTE	LOC108030573|XP_016958974.1|DBIA
OG0002701	LOC118513091|XP_035914384.1|ASTE	LOC108022598|XP_016947121.1|DBIA
OG0002702	LOC118511540|XP_035910628.1|ASTE	LOC108026805|XP_016953459.1|DBIA
OG0002704	LOC118509492|XP_035906040.1|ASTE	LOC108026764|XP_016953393.1|DBIA
OG0002705	LOC118509501|XP_035906052.1|ASTE	LOC108028470|XP_016955821.1|DBIA
OG0002706	LOC118509931|XP_035907153.1|ASTE	LOC108022700|XP_016947262.1|DBIA
OG0002707	LOC118510066|XP_035907350.1|ASTE	LOC108030184|XP_016958426.1|DBIA
OG0002708	LOC118505259|XP_035896711.1|ASTE, LOC118514283|XP_035916918.1|ASTE	LOC108035013|XP_016965846.1|DBIA
OG0002709	LOC118509759|XP_035906783.1|ASTE	LOC108036420|XP_016968036.1|DBIA
OG0002710	LOC118509786|XP_035906821.1|ASTE	LOC108022217|XP_016946560.1|DBIA
