Orthogroup	ASTE.longest_only	AALB.longest_only
OG0000582	LOC118507364|XP_035901672.1|ASTE	LOC118464258|XP_035787390.1|AALB
OG0000583	LOC118513513|XP_035915263.1|ASTE	LOC118468813|XP_035795921.1|AALB
OG0000589	LOC118516222|XP_035918005.1|ASTE	LOC118457054|XP_035774200.1|AALB
OG0000590	LOC118507493|XP_035901910.1|ASTE	LOC118456991|XP_035774099.1|AALB
OG0000590	LOC118517509|XP_035919627.1|ASTE	LOC118458904|XP_035777758.1|AALB
OG0000591	LOC118506959|XP_035900673.1|ASTE	LOC118461512|XP_035782835.1|AALB
OG0000591	LOC118506661|XP_035899973.1|ASTE, LOC118506660|XP_035899972.1|ASTE	LOC118458001|XP_035775970.1|AALB, LOC118460324|XP_035780427.1|AALB
OG0000591	LOC118514701|XP_035917659.1|ASTE	LOC118456396|XP_035772981.1|AALB
OG0000591	LOC118514702|XP_035917660.1|ASTE, LOC118514700|XP_035917658.1|ASTE	LOC118468986|XP_035796288.1|AALB, LOC118468929|XP_035796145.1|AALB
OG0000591	LOC118509953|XP_035907201.1|ASTE	LOC118466301|XP_035791297.1|AALB
OG0000591	LOC118506666|XP_035899988.1|ASTE	LOC118459165|XP_035778200.1|AALB
OG0000592	LOC118502774|XP_035891260.1|ASTE	LOC118461592|XP_035782989.1|AALB
OG0000593	LOC118505795|XP_035898021.1|ASTE, LOC118511944|XP_035911545.1|ASTE	LOC118463504|XP_035786000.1|AALB, LOC118459699|XP_035779234.1|AALB
OG0000594	LOC118506452|XP_035899484.1|ASTE	LOC118459626|XP_035779096.1|AALB
OG0000595	LOC118502880|XP_035891492.1|ASTE	LOC118461907|XP_035783655.1|AALB
OG0000597	LOC118502491|XP_035890616.1|ASTE	LOC118456573|XP_035773348.1|AALB
OG0000598	LOC118505439|XP_035897129.1|ASTE	LOC118460216|XP_035780225.1|AALB
OG0000598	LOC118505441|XP_035897131.1|ASTE	LOC118460212|XP_035780221.1|AALB
OG0000599	LOC118506973|XP_035900724.1|ASTE	LOC118459743|XP_035779313.1|AALB
OG0000600	LOC118514324|XP_035917002.1|ASTE, LOC118509562|XP_035906211.1|ASTE	LOC118463137|XP_035785390.1|AALB, LOC118463136|XP_035785388.1|AALB
OG0000601	LOC118510451|XP_035908160.1|ASTE	LOC118466070|XP_035790827.1|AALB
OG0000602	LOC118513667|XP_035915661.1|ASTE	LOC118458568|XP_035777108.1|AALB
OG0000603	LOC118514035|XP_035916404.1|ASTE, LOC118514034|XP_035916403.1|ASTE	LOC118459242|XP_035778337.1|AALB
OG0000604	LOC118512476|XP_035912857.1|ASTE	LOC118459212|XP_035778285.1|AALB
OG0000605	LOC118514042|XP_035916420.1|ASTE	LOC118461557|XP_035782904.1|AALB
OG0000605	LOC118502943|XP_035891587.1|ASTE	LOC118462737|XP_035784586.1|AALB
OG0000605	LOC118514046|XP_035916430.1|ASTE	LOC118461550|XP_035782894.1|AALB
OG0000606	LOC118505294|XP_035896782.1|ASTE, LOC118517185|XP_035918998.1|ASTE	LOC118468876|XP_035796055.1|AALB
OG0000606	LOC118505733|XP_035897814.1|ASTE	LOC118468875|XP_035796054.1|AALB, LOC118457490|XP_035775015.1|AALB
OG0000606	LOC118505731|XP_035897812.1|ASTE	LOC118457489|XP_035775014.1|AALB
OG0000607	LOC118502727|XP_035891180.1|ASTE	LOC118459255|XP_035778356.1|AALB
OG0000608	LOC118508267|XP_035903792.1|ASTE	LOC118468819|XP_035795943.1|AALB
OG0000609	LOC118506550|XP_035899741.1|ASTE	LOC118461320|XP_035782415.1|AALB
OG0000610	LOC118505284|XP_035896758.1|ASTE	LOC118464160|XP_035787187.1|AALB
OG0000611	LOC118503929|XP_035893657.1|ASTE	LOC118467141|XP_035793158.1|AALB
OG0000614	LOC118516626|XP_035918497.1|ASTE	LOC118461335|XP_035782440.1|AALB
OG0000616	LOC118516919|XP_035918657.1|ASTE	LOC118458181|XP_035776306.1|AALB
OG0000616	LOC118512418|XP_035912710.1|ASTE	LOC118458166|XP_035776267.1|AALB, LOC118463975|XP_035786915.1|AALB
OG0000617	LOC118505117|XP_035896324.1|ASTE	LOC118468774|XP_035795857.1|AALB
OG0000618	LOC118507908|XP_035903091.1|ASTE	LOC118457060|XP_035774210.1|AALB
OG0000619	LOC118516334|XP_035918036.1|ASTE, LOC118509610|XP_035906313.1|ASTE	LOC118467654|XP_035794288.1|AALB
OG0000619	LOC118507862|XP_035902958.1|ASTE	LOC118468301|XP_035794930.1|AALB, LOC118468302|XP_035794931.1|AALB
OG0000619	LOC118504753|XP_035895566.1|ASTE	LOC118467029|XP_035792888.1|AALB
OG0000620	LOC118511483|XP_035910514.1|ASTE	LOC118463555|XP_035786072.1|AALB
OG0000621	LOC118508894|XP_035904623.1|ASTE	LOC118462959|XP_035785006.1|AALB
OG0000622	LOC118510537|XP_035908385.1|ASTE	LOC118463531|XP_035786036.1|AALB
OG0000623	LOC118509124|XP_035905205.1|ASTE	LOC118466550|XP_035791957.1|AALB
OG0000624	LOC118513045|XP_035914230.1|ASTE	LOC118467760|XP_035794481.1|AALB
OG0000625	LOC118512856|XP_035913828.1|ASTE	LOC118463183|XP_035785491.1|AALB
OG0000626	LOC118509722|XP_035906704.1|ASTE	LOC118467393|XP_035793744.1|AALB
OG0000627	LOC118511642|XP_035910859.1|ASTE	LOC118457752|XP_035775461.1|AALB
OG0000628	LOC118510998|XP_035909406.1|ASTE	LOC118469037|XP_035796393.1|AALB
OG0000629	LOC118514145|XP_035916649.1|ASTE	LOC118457228|XP_035774500.1|AALB
OG0000630	LOC118513837|XP_035915998.1|ASTE	LOC118458897|XP_035777746.1|AALB
OG0000631	LOC118512040|XP_035911733.1|ASTE	LOC118456251|XP_035772740.1|AALB
OG0000632	LOC118510869|XP_035909110.1|ASTE	LOC118457296|XP_035774654.1|AALB
OG0000633	LOC118508079|XP_035903436.1|ASTE	LOC118464388|XP_035787626.1|AALB
OG0000635	LOC118502578|XP_035890805.1|ASTE	LOC118460326|XP_035780430.1|AALB
OG0000636	LOC118506854|XP_035900476.1|ASTE	LOC118458194|XP_035776332.1|AALB
OG0000638	LOC118507208|XP_035901188.1|ASTE	LOC118463452|XP_035785932.1|AALB
OG0000639	LOC118507233|XP_035901363.1|ASTE	LOC118465352|XP_035789408.1|AALB
OG0000646	LOC118509356|XP_035905771.1|ASTE	LOC118456626|XP_035773443.1|AALB
OG0000647	LOC118510462|XP_035908198.1|ASTE	LOC118465633|XP_035789968.1|AALB
OG0000648	LOC118512623|XP_035913212.1|ASTE	LOC118459669|XP_035779169.1|AALB
OG0000649	LOC118512828|XP_035913732.1|ASTE	LOC118464708|XP_035788137.1|AALB
OG0000650	LOC118517430|XP_035919441.1|ASTE	LOC118464959|XP_035788652.1|AALB
OG0000651	LOC118505562|XP_035897410.1|ASTE	LOC118460445|XP_035780650.1|AALB
OG0000652	LOC118504666|XP_035895343.1|ASTE	LOC118459384|XP_035778579.1|AALB
OG0000653	LOC118502716|XP_035891160.1|ASTE	LOC118459586|XP_035779006.1|AALB
OG0000653	LOC118504969|XP_035895993.1|ASTE	LOC118462049|XP_035783924.1|AALB
OG0000654	LOC118509527|XP_035906131.1|ASTE	LOC118467469|XP_035793892.1|AALB
OG0000655	LOC118513237|XP_035914683.1|ASTE	LOC118463065|XP_035785214.1|AALB
OG0000656	LOC118510959|XP_035909315.1|ASTE	LOC118456929|XP_035773959.1|AALB
OG0000657	LOC118513665|XP_035915659.1|ASTE	LOC118467944|XP_035794810.1|AALB
OG0000658	LOC118509145|XP_035905249.1|ASTE	LOC118459780|XP_035779389.1|AALB
OG0000659	LOC118514032|XP_035916401.1|ASTE	LOC118468708|XP_035795725.1|AALB
OG0000660	LOC118511813|XP_035911245.1|ASTE	LOC118459644|XP_035779119.1|AALB, LOC118459649|XP_035779124.1|AALB, LOC118459645|XP_035779120.1|AALB
OG0000661	LOC118510684|XP_035908743.1|ASTE	LOC118457247|XP_035774525.1|AALB
OG0000662	LOC118507622|XP_035902237.1|ASTE	LOC118460958|XP_035781626.1|AALB
OG0000663	LOC118504584|XP_035895125.1|ASTE	LOC118467777|XP_035794508.1|AALB, LOC118460470|XP_035780686.1|AALB, LOC118461658|XP_035783130.1|AALB
OG0000664	LOC118502508|XP_035890644.1|ASTE	LOC118459849|XP_035779510.1|AALB
OG0000665	LOC118502404|XP_035890520.1|ASTE	LOC118461359|XP_035782488.1|AALB
OG0000666	LOC118503020|XP_035891736.1|ASTE	LOC118460644|XP_035780997.1|AALB
OG0000667	LOC118506693|XP_035900067.1|ASTE	LOC118459008|XP_035777906.1|AALB
OG0000668	LOC118506700|XP_035900074.1|ASTE	LOC118460380|XP_035780530.1|AALB
OG0000669	LOC118502625|XP_035890898.1|ASTE	LOC118457769|XP_035775488.1|AALB
OG0000669	LOC118502629|XP_035890907.1|ASTE	LOC118457773|XP_035775495.1|AALB
OG0000670	LOC118507605|XP_035902171.1|ASTE	LOC118466181|XP_035791065.1|AALB
OG0000671	LOC118504162|XP_035894188.1|ASTE	LOC118466952|XP_035792744.1|AALB
OG0000672	LOC118503081|XP_035891857.1|ASTE	LOC118463337|XP_035785745.1|AALB
OG0000673	LOC118503772|XP_035893335.1|ASTE	LOC118466980|XP_035792788.1|AALB
OG0000677	LOC118503070|XP_035891837.1|ASTE	LOC118465970|XP_035790618.1|AALB
OG0000677	LOC118505812|XP_035898048.1|ASTE	LOC118464463|XP_035787758.1|AALB
OG0000678	LOC118506688|XP_035900054.1|ASTE	LOC118463047|XP_035785190.1|AALB
OG0000679	LOC118511227|XP_035909955.1|ASTE	LOC118462636|XP_035784377.1|AALB, LOC118466988|XP_035792798.1|AALB
OG0000679	LOC118513053|XP_035914253.1|ASTE	LOC118464971|XP_035788695.1|AALB
OG0000680	LOC118507815|XP_035902824.1|ASTE	LOC118457713|XP_035775395.1|AALB
OG0000681	LOC118517713|XP_035920051.1|ASTE	LOC118465454|XP_035789625.1|AALB
OG0000683	LOC118506183|XP_035898864.1|ASTE	LOC118457329|XP_035774716.1|AALB
OG0000683	LOC118506185|XP_035898866.1|ASTE	LOC118457327|XP_035774713.1|AALB
OG0000683	LOC118506184|XP_035898865.1|ASTE	LOC118457331|XP_035774718.1|AALB
OG0000683	LOC118505145|XP_035896412.1|ASTE	LOC118460755|XP_035781245.1|AALB
OG0000683	LOC118507783|XP_035902710.1|ASTE	LOC118461198|XP_035782136.1|AALB
OG0000684	LOC118504684|XP_035895391.1|ASTE	LOC118468548|XP_035795336.1|AALB
OG0000685	LOC118502969|XP_035891627.1|ASTE	LOC118460918|XP_035781564.1|AALB
OG0000686	LOC118514492|XP_035917308.1|ASTE	LOC118466111|XP_035790938.1|AALB
OG0000687	LOC118510252|XP_035907731.1|ASTE, LOC118517275|XP_035919142.1|ASTE	LOC118467740|XP_035794439.1|AALB
OG0000688	LOC118509724|XP_035906707.1|ASTE	LOC118467394|XP_035793749.1|AALB
OG0000689	LOC118512119|XP_035911989.1|ASTE	LOC118465952|XP_035790573.1|AALB
OG0000690	LOC118506172|XP_035898836.1|ASTE	LOC118459366|XP_035778558.1|AALB
OG0000690	LOC118509362|XP_035905778.1|ASTE, LOC118517239|XP_035919106.1|ASTE	LOC118462504|XP_035784121.1|AALB
OG0000690	LOC118506171|XP_035898834.1|ASTE	LOC118459367|XP_035778559.1|AALB
OG0000690	LOC118504259|XP_035894381.1|ASTE	LOC118460492|XP_035780738.1|AALB
OG0000691	LOC118511904|XP_035911433.1|ASTE	LOC118463499|XP_035785991.1|AALB
OG0000692	LOC118514236|XP_035916833.1|ASTE	LOC118464218|XP_035787283.1|AALB
OG0000693	LOC118511187|XP_035909847.1|ASTE	LOC118468443|XP_035795104.1|AALB
OG0000694	LOC118510934|XP_035909249.1|ASTE	LOC118458931|XP_035777794.1|AALB
OG0000695	LOC118511743|XP_035911086.1|ASTE	LOC118460282|XP_035780358.1|AALB
OG0000696	LOC118511732|XP_035911071.1|ASTE	LOC118468894|XP_035796080.1|AALB
OG0000697	LOC118513307|XP_035914782.1|ASTE	LOC118457744|XP_035775449.1|AALB
OG0000698	LOC118514551|XP_035917435.1|ASTE	LOC118459033|XP_035777943.1|AALB
OG0000699	LOC118509221|XP_035905398.1|ASTE	LOC118459522|XP_035778866.1|AALB
OG0000700	LOC118513242|XP_035914691.1|ASTE	LOC118461571|XP_035782952.1|AALB
OG0000701	LOC118513211|XP_035914617.1|ASTE	LOC118458667|XP_035777265.1|AALB
OG0000702	LOC118504572|XP_035895108.1|ASTE	LOC118458785|XP_035777520.1|AALB
OG0000703	LOC118506324|XP_035899167.1|ASTE	LOC118459354|XP_035778531.1|AALB
OG0000704	LOC118506332|XP_035899195.1|ASTE	LOC118456706|XP_035773616.1|AALB
OG0000705	LOC118506683|XP_035900034.1|ASTE	LOC118457192|XP_035774434.1|AALB
OG0000706	LOC118504359|XP_035894644.1|ASTE	LOC118459712|XP_035779266.1|AALB
OG0000707	LOC118507672|XP_035902354.1|ASTE	LOC118461133|XP_035781987.1|AALB
OG0000708	LOC118506391|XP_035899324.1|ASTE	LOC118459946|XP_035779717.1|AALB
OG0000709	LOC118505365|XP_035896954.1|ASTE	LOC118459873|XP_035779553.1|AALB
OG0000710	LOC118517718|XP_035920058.1|ASTE	LOC118465879|XP_035790409.1|AALB
OG0000711	LOC118507227|XP_035901286.1|ASTE	LOC118462952|XP_035784988.1|AALB
OG0000713	LOC118508307|XP_035903858.1|ASTE	LOC118461387|XP_035782541.1|AALB
OG0000714	LOC118517663|XP_035919932.1|ASTE	LOC118466714|XP_035792269.1|AALB
OG0000716	LOC118507309|XP_035901585.1|ASTE	LOC118464220|XP_035787285.1|AALB
OG0000717	LOC118506238|XP_035898994.1|ASTE, LOC118503817|XP_035893410.1|ASTE	LOC118466327|XP_035791336.1|AALB
OG0000717	LOC118503814|XP_035893405.1|ASTE, LOC118506235|XP_035898977.1|ASTE, LOC118506234|XP_035898976.1|ASTE, LOC118506227|XP_035898958.1|ASTE	LOC118467557|XP_035794080.1|AALB, LOC118464093|XP_035787051.1|AALB
OG0000717	LOC118503805|XP_035893392.1|ASTE, LOC118503812|XP_035893403.1|ASTE, LOC118503819|XP_035893412.1|ASTE, LOC118503815|XP_035893407.1|ASTE, LOC118503811|XP_035893402.1|ASTE, LOC118506223|XP_035898953.1|ASTE, LOC118503808|XP_035893397.1|ASTE, LOC118503809|XP_035893400.1|ASTE, LOC118503810|XP_035893401.1|ASTE, LOC118503807|XP_035893396.1|ASTE, LOC118503813|XP_035893404.1|ASTE	LOC118467556|XP_035794078.1|AALB
OG0000717	LOC118503802|XP_035893389.1|ASTE	LOC118465643|XP_035789945.1|AALB
OG0000724	LOC118510219|XP_035907676.1|ASTE	LOC118464210|XP_035787273.1|AALB
OG0000726	LOC118502369|XP_035890481.1|ASTE	LOC118458096|XP_035776151.1|AALB
OG0000727	LOC118502892|XP_035891505.1|ASTE	LOC118461070|XP_035781855.1|AALB
OG0000727	LOC118504672|XP_035895355.1|ASTE	LOC118460163|XP_035780158.1|AALB
OG0000728	LOC118507572|XP_035902102.1|ASTE	LOC118458251|XP_035776425.1|AALB
OG0000729	LOC118502976|XP_035891641.1|ASTE	LOC118457526|XP_035775064.1|AALB
OG0000730	LOC118512111|XP_035911978.1|ASTE	LOC118463159|XP_035785437.1|AALB
OG0000731	LOC118508872|XP_035904568.1|ASTE	LOC118464461|XP_035787755.1|AALB
OG0000732	LOC118510311|XP_035907841.1|ASTE	LOC118466282|XP_035791255.1|AALB
OG0000733	LOC118514240|XP_035916836.1|ASTE	LOC118466217|XP_035791133.1|AALB
OG0000734	LOC118510367|XP_035907971.1|ASTE	LOC118463976|XP_035786870.1|AALB
OG0000735	LOC118510613|XP_035908523.1|ASTE	LOC118457158|XP_035774377.1|AALB
OG0000736	LOC118512534|XP_035912979.1|ASTE	LOC118460963|XP_035781632.1|AALB
OG0000737	LOC118517299|XP_035919179.1|ASTE, LOC118506282|XP_035899091.1|ASTE	LOC118467259|XP_035793435.1|AALB
OG0000737	LOC118505093|XP_035896285.1|ASTE	LOC118458472|XP_035776897.1|AALB
OG0000738	LOC118512619|XP_035913193.1|ASTE	LOC118458725|XP_035777386.1|AALB
OG0000739	LOC118510845|XP_035909065.1|ASTE	LOC118467299|XP_035793513.1|AALB
OG0000740	LOC118508897|XP_035904628.1|ASTE	LOC118462970|XP_035785030.1|AALB
OG0000740	LOC118502780|XP_035891270.1|ASTE	LOC118456537|XP_035773278.1|AALB
OG0000741	LOC118502614|XP_035890878.1|ASTE	LOC118459732|XP_035779299.1|AALB
OG0000742	LOC118505726|XP_035897798.1|ASTE	LOC118457488|XP_035775012.1|AALB
OG0000743	LOC118505694|XP_035897727.1|ASTE	LOC118461608|XP_035783027.1|AALB
OG0000744	LOC118503663|XP_035893082.1|ASTE	LOC118467957|XP_035794832.1|AALB
OG0000744	LOC118507220|XP_035901268.1|ASTE	LOC118464721|XP_035788186.1|AALB
OG0000746	LOC118503396|XP_035892491.1|ASTE	LOC118463465|XP_035785948.1|AALB
OG0000753	LOC118503883|XP_035893534.1|ASTE	LOC118463405|XP_035785850.1|AALB
OG0000754	LOC118508359|XP_035903974.1|ASTE	LOC118459560|XP_035778956.1|AALB
OG0000755	LOC118505431|XP_035897100.1|ASTE	LOC118456484|XP_035773202.1|AALB
OG0000756	LOC118516633|XP_035918505.1|ASTE, LOC118508314|XP_035903875.1|ASTE	LOC118459267|XP_035778383.1|AALB
OG0000756	LOC118508313|XP_035903874.1|ASTE	LOC118459021|XP_035777918.1|AALB
OG0000757	LOC118509782|XP_035906815.1|ASTE	LOC118466731|XP_035792307.1|AALB
OG0000758	LOC118511395|XP_035910318.1|ASTE	LOC118464489|XP_035787809.1|AALB
OG0000759	LOC118511963|XP_035911580.1|ASTE	LOC118464958|XP_035788642.1|AALB
OG0000760	LOC118513411|XP_035915010.1|ASTE	LOC118461199|XP_035782137.1|AALB
OG0000761	LOC118509871|XP_035906989.1|ASTE	LOC118459145|XP_035778122.1|AALB
OG0000762	LOC118508964|XP_035904800.1|ASTE	LOC118468393|XP_035795050.1|AALB
OG0000764	LOC118506994|XP_035900771.1|ASTE, LOC118517555|XP_035919689.1|ASTE	LOC118458907|XP_035777759.1|AALB
OG0000765	LOC118502717|XP_035891164.1|ASTE	LOC118461038|XP_035781818.1|AALB
OG0000766	LOC118504471|XP_035894874.1|ASTE	LOC118459074|XP_035778009.1|AALB
OG0000767	LOC118506406|XP_035899371.1|ASTE	LOC118460152|XP_035780143.1|AALB
OG0000768	LOC118506386|XP_035899318.1|ASTE	LOC118461516|XP_035782839.1|AALB
OG0000769	LOC118508062|XP_035903410.1|ASTE	LOC118466179|XP_035791062.1|AALB
OG0000770	LOC118504847|XP_035895750.1|ASTE	LOC118465276|XP_035789210.1|AALB
OG0000771	LOC118508053|XP_035903399.1|ASTE	LOC118465832|XP_035790318.1|AALB
OG0000778	LOC118502985|XP_035891673.1|ASTE	LOC118467710|XP_035794817.1|AALB
OG0000779	LOC118510036|XP_035907320.1|ASTE	LOC118464822|XP_035788386.1|AALB
OG0000779	LOC118510076|XP_035907371.1|ASTE	LOC118464827|XP_035788399.1|AALB
OG0000779	LOC118514377|XP_035917175.1|ASTE	LOC118461976|XP_035783792.1|AALB
OG0000779	LOC118504315|XP_035894516.1|ASTE	LOC118468874|XP_035796053.1|AALB
OG0000780	LOC118507912|XP_035903104.1|ASTE	LOC118461097|XP_035781946.1|AALB
OG0000780	LOC118507895|XP_035903042.1|ASTE	LOC118460885|XP_035781560.1|AALB
OG0000781	LOC118516713|XP_035918561.1|ASTE	LOC118466381|XP_035791507.1|AALB, LOC118459642|XP_035779115.1|AALB
OG0000782	LOC118506476|XP_035899547.1|ASTE	LOC118462004|XP_035783833.1|AALB
OG0000783	LOC118506473|XP_035899542.1|ASTE	LOC118461989|XP_035783818.1|AALB
OG0000784	LOC118504553|XP_035895058.1|ASTE	LOC118457596|XP_035775188.1|AALB
OG0000785	LOC118506908|XP_035900594.1|ASTE	LOC118459271|XP_035778400.1|AALB
OG0000786	LOC118504398|XP_035894700.1|ASTE	LOC118457367|XP_035774777.1|AALB
OG0000787	LOC118512886|XP_035913880.1|ASTE	LOC118467704|XP_035794380.1|AALB
OG0000788	LOC118513493|XP_035915210.1|ASTE	LOC118466414|XP_035791576.1|AALB
OG0000789	LOC118513383|XP_035914940.1|ASTE	LOC118468941|XP_035796172.1|AALB
OG0000790	LOC118508984|XP_035904869.1|ASTE	LOC118466930|XP_035792713.1|AALB
OG0000791	LOC118513700|XP_035915717.1|ASTE	LOC118456204|XP_035772663.1|AALB
OG0000792	LOC118508942|XP_035904743.1|ASTE	LOC118456843|XP_035773832.1|AALB
OG0000792	LOC118508943|XP_035904744.1|ASTE	LOC118458779|XP_035777497.1|AALB
OG0000793	LOC118505346|XP_035896898.1|ASTE	LOC118459860|XP_035779527.1|AALB
OG0000794	LOC118506964|XP_035900693.1|ASTE	LOC118460044|XP_035779899.1|AALB
OG0000794	LOC118504524|XP_035894959.1|ASTE	LOC118458710|XP_035777343.1|AALB
OG0000794	LOC118505512|XP_035897304.1|ASTE	LOC118458832|XP_035777620.1|AALB
OG0000795	LOC118505016|XP_035896098.1|ASTE	LOC118456526|XP_035773263.1|AALB
OG0000796	LOC118503583|XP_035892915.1|ASTE	LOC118459067|XP_035777997.1|AALB
OG0000797	LOC118511901|XP_035911428.1|ASTE	LOC118463511|XP_035786006.1|AALB
OG0000798	LOC118507980|XP_035903226.1|ASTE	LOC118464225|XP_035787294.1|AALB
OG0000799	LOC118503939|XP_035893704.1|ASTE	LOC118462798|XP_035784688.1|AALB
OG0000801	LOC118507171|XP_035901133.1|ASTE	LOC118463198|XP_035785525.1|AALB
OG0000802	LOC118507962|XP_035903182.1|ASTE	LOC118467277|XP_035793472.1|AALB
OG0000809	LOC118512514|XP_035912926.1|ASTE	LOC118459815|XP_035779452.1|AALB
OG0000809	LOC118502416|XP_035890534.1|ASTE	LOC118460814|XP_035781324.1|AALB, LOC118460813|XP_035781323.1|AALB, LOC118460812|XP_035781322.1|AALB
OG0000809	LOC118511314|XP_035910121.1|ASTE, LOC118511313|XP_035910120.1|ASTE	LOC118464086|XP_035787043.1|AALB
OG0000810	LOC118504299|XP_035894489.1|ASTE	LOC118456265|XP_035772760.1|AALB
OG0000811	LOC118511463|XP_035910457.1|ASTE	LOC118466450|XP_035791682.1|AALB
OG0000812	LOC118510520|XP_035908347.1|ASTE	LOC118467412|XP_035793789.1|AALB
OG0000813	LOC118514358|XP_035917073.1|ASTE	LOC118463261|XP_035785624.1|AALB
OG0000814	LOC118512011|XP_035911674.1|ASTE	LOC118465745|XP_035790105.1|AALB
OG0000815	LOC118512513|XP_035912925.1|ASTE	LOC118459814|XP_035779450.1|AALB
OG0000816	LOC118513340|XP_035914856.1|ASTE	LOC118466970|XP_035792778.1|AALB
OG0000818	LOC118504767|XP_035895590.1|ASTE	LOC118461934|XP_035783701.1|AALB
OG0000819	LOC118505231|XP_035896654.1|ASTE	LOC118457457|XP_035774950.1|AALB
OG0000820	LOC118503948|XP_035893722.1|ASTE	LOC118463815|XP_035786587.1|AALB
OG0000821	LOC118508179|XP_035903630.1|ASTE	LOC118465578|XP_035789840.1|AALB
OG0000822	LOC118510923|XP_035909226.1|ASTE	LOC118466197|XP_035791108.1|AALB
OG0000830	LOC118507870|XP_035902970.1|ASTE	LOC118459962|XP_035779743.1|AALB
OG0000830	LOC118507868|XP_035902968.1|ASTE	LOC118459960|XP_035779742.1|AALB
OG0000830	LOC118507869|XP_035902969.1|ASTE	LOC118459959|XP_035779740.1|AALB
OG0000831	LOC118505182|XP_035896530.1|ASTE	LOC118459079|XP_035778024.1|AALB
OG0000831	LOC118505183|XP_035896531.1|ASTE	LOC118461902|XP_035783648.1|AALB
OG0000831	LOC118506541|XP_035899725.1|ASTE	LOC118458536|XP_035777010.1|AALB
OG0000832	LOC118507813|XP_035902776.1|ASTE	LOC118460735|XP_035781187.1|AALB
OG0000833	LOC118509033|XP_035904964.1|ASTE	LOC118463051|XP_035785194.1|AALB
OG0000833	LOC118514272|XP_035916906.1|ASTE	LOC118464025|XP_035786974.1|AALB, LOC118466689|XP_035792212.1|AALB
OG0000833	LOC118512940|XP_035914036.1|ASTE	LOC118463826|XP_035786602.1|AALB
OG0000834	LOC118513021|XP_035914191.1|ASTE	LOC118464380|XP_035787616.1|AALB
OG0000835	LOC118511903|XP_035911429.1|ASTE	LOC118465621|XP_035789897.1|AALB
OG0000836	LOC118512536|XP_035912997.1|ASTE	LOC118460970|XP_035781675.1|AALB
OG0000837	LOC118504361|XP_035894647.1|ASTE	LOC118459718|XP_035779272.1|AALB
OG0000838	LOC118507063|XP_035900934.1|ASTE	LOC118458035|XP_035776046.1|AALB
OG0000839	LOC118506969|XP_035900705.1|ASTE	LOC118460038|XP_035779893.1|AALB
OG0000840	LOC118514125|XP_035916603.1|ASTE	LOC118460519|XP_035780787.1|AALB
OG0000841	LOC118506289|XP_035899103.1|ASTE	LOC118457107|XP_035774292.1|AALB
OG0000842	LOC118503475|XP_035892667.1|ASTE	LOC118467493|XP_035793936.1|AALB
OG0000843	LOC118512372|XP_035912615.1|ASTE	LOC118467383|XP_035793713.1|AALB
OG0000844	LOC118503051|XP_035891779.1|ASTE	LOC118462801|XP_035784693.1|AALB
OG0000853	LOC118507437|XP_035901843.1|ASTE	LOC118456872|XP_035773875.1|AALB, LOC118464526|XP_035787856.1|AALB
OG0000853	LOC118503408|XP_035892566.1|ASTE	LOC118464266|XP_035787403.1|AALB
OG0000854	LOC118505768|XP_035897909.1|ASTE	LOC118468375|XP_035795031.1|AALB
OG0000855	LOC118506430|XP_035899436.1|ASTE	LOC118462018|XP_035783872.1|AALB
OG0000856	LOC118517387|XP_035919330.1|ASTE	LOC118462080|XP_035783992.1|AALB
OG0000857	LOC118512907|XP_035913931.1|ASTE	LOC118461650|XP_035783123.1|AALB
OG0000857	LOC118512913|XP_035913953.1|ASTE	LOC118461663|XP_035783145.1|AALB
OG0000858	LOC118502828|XP_035891395.1|ASTE	LOC118460903|XP_035781540.1|AALB
OG0000860	LOC118510209|XP_035907640.1|ASTE	LOC118467315|XP_035793543.1|AALB
OG0000861	LOC118511440|XP_035910432.1|ASTE, LOC118516310|XP_035918020.1|ASTE	LOC118467097|XP_035793036.1|AALB
OG0000862	LOC118510301|XP_035907820.1|ASTE	LOC118467136|XP_035793144.1|AALB
OG0000863	LOC118510334|XP_035907885.1|ASTE	LOC118462855|XP_035784804.1|AALB
OG0000864	LOC118505094|XP_035896286.1|ASTE	LOC118461400|XP_035782558.1|AALB
OG0000865	LOC118510634|XP_035908571.1|ASTE	LOC118457283|XP_035774637.1|AALB
OG0000866	LOC118512498|XP_035912899.1|ASTE	LOC118461640|XP_035783103.1|AALB
OG0000867	LOC118511650|XP_035910878.1|ASTE	LOC118457872|XP_035775679.1|AALB
OG0000868	LOC118508503|XP_035904232.1|ASTE	LOC118457576|XP_035775146.1|AALB
OG0000868	LOC118511600|XP_035910774.1|ASTE	LOC118459923|XP_035779666.1|AALB
OG0000870	LOC118507300|XP_035901561.1|ASTE	LOC118463907|XP_035786738.1|AALB
OG0000870	LOC118507294|XP_035901545.1|ASTE	LOC118463289|XP_035785664.1|AALB
OG0000870	LOC118517676|XP_035919967.1|ASTE	LOC118467783|XP_035794518.1|AALB
OG0000870	LOC118509095|XP_035905140.1|ASTE	LOC118463873|XP_035786686.1|AALB
