Orthogroup	ASTE.longest_only	DSUZ.longest_only
OG0000576	LOC118513944|XP_035916225.1|ASTE	LOC108017112|XP_016939561.2|DSUZ, LOC108017098|XP_036675117.1|DSUZ
OG0000577	LOC118514080|XP_035916502.1|ASTE	LOC108016302|XP_016938428.1|DSUZ
OG0000578	LOC118504462|XP_035894854.1|ASTE	LOC108020947|XP_016944875.1|DSUZ, LOC108008448|XP_016927789.1|DSUZ
OG0000579	LOC118505261|XP_035896716.1|ASTE	LOC108017214|XP_016938011.2|DSUZ, LOC108006714|XP_016925745.1|DSUZ
OG0000580	LOC118502357|XP_035890448.1|ASTE	LOC108012120|XP_036674774.1|DSUZ, LOC108012121|XP_016932896.2|DSUZ
OG0000581	LOC118502634|XP_035890961.1|ASTE	LOC108018390|XP_036672534.1|DSUZ
OG0000582	LOC118507364|XP_035901672.1|ASTE	LOC108014224|XP_016935746.2|DSUZ, LOC108009763|XP_016929875.1|DSUZ
OG0000583	LOC118513513|XP_035915263.1|ASTE, LOC118503240|XP_035892142.1|ASTE	LOC108008792|XP_016928178.1|DSUZ, LOC108009036|XP_016928499.1|DSUZ
OG0000589	LOC118516222|XP_035918005.1|ASTE	LOC108016912|XP_016939319.1|DSUZ
OG0000590	LOC118507493|XP_035901910.1|ASTE	LOC108011016|XP_036673990.1|DSUZ
OG0000590	LOC118517509|XP_035919627.1|ASTE	LOC108018907|XP_016941988.2|DSUZ, LOC108007736|XP_016926980.2|DSUZ
OG0000592	LOC118502774|XP_035891260.1|ASTE	LOC108009687|XP_016929723.1|DSUZ, LOC108008840|XP_016928234.1|DSUZ
OG0000593	LOC118505795|XP_035898021.1|ASTE, LOC118511944|XP_035911545.1|ASTE	LOC108010733|XP_036674522.1|DSUZ, LOC108019192|XP_016942454.1|DSUZ
OG0000594	LOC118506452|XP_035899484.1|ASTE	LOC108014784|XP_016936466.1|DSUZ, LOC108017407|XP_016939922.2|DSUZ
OG0000595	LOC118502880|XP_035891492.1|ASTE	LOC118877925|XP_036674395.1|DSUZ, LOC108010981|XP_036672519.1|DSUZ, LOC108014764|XP_016936445.2|DSUZ
OG0000596	LOC118504366|XP_035894656.1|ASTE	LOC108015398|XP_016937307.1|DSUZ, LOC108010921|XP_016931410.2|DSUZ
OG0000597	LOC118502491|XP_035890616.1|ASTE	LOC108011499|XP_016932138.2|DSUZ, LOC118878093|XP_036675289.1|DSUZ
OG0000598	LOC118505440|XP_035897130.1|ASTE, LOC118505439|XP_035897129.1|ASTE, LOC118505441|XP_035897131.1|ASTE	LOC108014127|XP_036673912.1|DSUZ
OG0000599	LOC118506973|XP_035900724.1|ASTE	LOC108011847|XP_016932575.2|DSUZ, LOC108012776|XP_016933699.1|DSUZ
OG0000600	LOC118514324|XP_035917002.1|ASTE, LOC118509562|XP_035906211.1|ASTE	LOC108017829|XP_016940470.2|DSUZ, LOC108018240|XP_016941255.1|DSUZ
OG0000601	LOC118510451|XP_035908160.1|ASTE	LOC108008307|XP_016927616.1|DSUZ, LOC108021515|XP_016945761.1|DSUZ
OG0000602	LOC118513667|XP_035915661.1|ASTE	LOC108006804|XP_016925845.1|DSUZ, LOC108006573|XP_016925595.1|DSUZ
OG0000603	LOC118514035|XP_035916404.1|ASTE, LOC118514034|XP_035916403.1|ASTE	LOC108020794|XP_036674619.1|DSUZ, LOC108009044|XP_016928539.2|DSUZ, LOC108009649|XP_016929655.1|DSUZ, LOC108017952|XP_016940696.1|DSUZ
OG0000604	LOC118512476|XP_035912857.1|ASTE	LOC108021516|XP_016945762.1|DSUZ, LOC108005530|XP_016924316.1|DSUZ
OG0000605	LOC118514042|XP_035916420.1|ASTE, LOC118514044|XP_035916423.1|ASTE, LOC118502943|XP_035891587.1|ASTE, LOC118514046|XP_035916430.1|ASTE	LOC108008119|XP_016927401.1|DSUZ
OG0000606	LOC118505294|XP_035896782.1|ASTE, LOC118517185|XP_035918998.1|ASTE	LOC108005609|XP_016924408.2|DSUZ
OG0000607	LOC118502727|XP_035891180.1|ASTE	LOC118877894|XP_036674225.1|DSUZ, LOC108018412|XP_016941457.2|DSUZ
OG0000608	LOC118508267|XP_035903792.1|ASTE	LOC108018420|XP_016941466.2|DSUZ, LOC108014070|XP_036675298.1|DSUZ
OG0000609	LOC118506550|XP_035899741.1|ASTE	LOC108009220|XP_016928872.1|DSUZ, LOC108016951|XP_016939373.1|DSUZ
OG0000610	LOC118505284|XP_035896758.1|ASTE	LOC108020719|XP_016944577.2|DSUZ, LOC108008858|XP_016928251.1|DSUZ
OG0000611	LOC118503929|XP_035893657.1|ASTE	LOC108009242|XP_016928900.1|DSUZ, LOC108010310|XP_016930690.1|DSUZ
OG0000614	LOC118516626|XP_035918497.1|ASTE	LOC108015285|XP_036676169.1|DSUZ
OG0000616	LOC118516919|XP_035918657.1|ASTE, LOC118512418|XP_035912710.1|ASTE	LOC108010470|XP_016930831.1|DSUZ, LOC108010426|XP_016930774.1|DSUZ
OG0000617	LOC118505117|XP_035896324.1|ASTE	LOC108019530|XP_016942858.2|DSUZ, LOC108018672|XP_016941731.1|DSUZ
OG0000618	LOC118507908|XP_035903091.1|ASTE	LOC108017633|XP_016940226.2|DSUZ
OG0000619	LOC118507862|XP_035902958.1|ASTE, LOC118504753|XP_035895566.1|ASTE	LOC108018027|XP_016940881.1|DSUZ
OG0000620	LOC118511483|XP_035910514.1|ASTE	LOC108005232|XP_016923912.1|DSUZ, LOC108013064|XP_016934172.1|DSUZ
OG0000621	LOC118508894|XP_035904623.1|ASTE	LOC118877887|XP_036674180.1|DSUZ, LOC108018515|XP_036673475.1|DSUZ, LOC108016629|XP_016938814.1|DSUZ
OG0000622	LOC118510537|XP_035908385.1|ASTE	LOC108013538|XP_016934924.1|DSUZ, LOC108013611|XP_036671923.1|DSUZ
OG0000623	LOC118509124|XP_035905205.1|ASTE	LOC108012374|XP_016933218.1|DSUZ, LOC108005837|XP_016924668.1|DSUZ
OG0000624	LOC118513045|XP_035914230.1|ASTE	LOC108018172|XP_016941158.1|DSUZ, LOC108018171|XP_016941157.1|DSUZ
OG0000625	LOC118512856|XP_035913828.1|ASTE	LOC108011446|XP_016932071.2|DSUZ, LOC108011419|XP_036672324.1|DSUZ
OG0000626	LOC118509722|XP_035906704.1|ASTE	LOC108008778|XP_016928164.1|DSUZ, LOC108010159|XP_016930485.1|DSUZ
OG0000627	LOC118511642|XP_035910859.1|ASTE	LOC108004795|XP_016923336.2|DSUZ, LOC108016639|XP_016938825.1|DSUZ
OG0000628	LOC118510998|XP_035909406.1|ASTE	LOC108010589|XP_016930967.1|DSUZ, LOC108006874|XP_016925942.1|DSUZ
OG0000629	LOC118514145|XP_035916649.1|ASTE	LOC108006031|XP_036674700.1|DSUZ, LOC108017106|XP_016939557.1|DSUZ
OG0000630	LOC118513837|XP_035915998.1|ASTE	LOC108006259|XP_016925199.1|DSUZ, LOC108021631|XP_016945927.1|DSUZ
OG0000631	LOC118512040|XP_035911733.1|ASTE	LOC108021107|XP_016945127.1|DSUZ, LOC108021705|XP_016946025.1|DSUZ
OG0000632	LOC118510869|XP_035909110.1|ASTE	LOC108021698|XP_036677498.1|DSUZ, LOC108017219|XP_016939708.1|DSUZ
OG0000635	LOC118502578|XP_035890805.1|ASTE	LOC108018071|XP_016940959.1|DSUZ, LOC108019225|XP_016942510.1|DSUZ
OG0000636	LOC118506854|XP_035900476.1|ASTE	LOC108010283|XP_016930645.1|DSUZ, LOC108010486|XP_016930850.1|DSUZ
OG0000637	LOC118503638|XP_035893029.1|ASTE	LOC108015363|XP_016937267.1|DSUZ, LOC108014925|XP_036676091.1|DSUZ
OG0000638	LOC118507208|XP_035901188.1|ASTE	LOC108017469|XP_036674428.1|DSUZ, LOC108011119|XP_016931680.2|DSUZ
OG0000639	LOC118507233|XP_035901363.1|ASTE	LOC108006251|XP_036671034.1|DSUZ
OG0000646	LOC118509356|XP_035905771.1|ASTE	LOC108020590|XP_016944428.2|DSUZ, LOC108007294|XP_036673490.1|DSUZ
OG0000647	LOC118510462|XP_035908198.1|ASTE	LOC108016491|XP_036675160.1|DSUZ, LOC108018942|XP_016942029.1|DSUZ
OG0000648	LOC118512623|XP_035913212.1|ASTE	LOC108016692|XP_036676648.1|DSUZ
OG0000649	LOC118512828|XP_035913732.1|ASTE	LOC108010461|XP_016930818.1|DSUZ
OG0000650	LOC118517430|XP_035919441.1|ASTE	LOC108015762|XP_016937790.1|DSUZ
OG0000651	LOC118505562|XP_035897410.1|ASTE	LOC108006875|XP_016925939.1|DSUZ, LOC108011829|XP_016932554.2|DSUZ
OG0000652	LOC118504666|XP_035895343.1|ASTE	LOC108009069|XP_016928569.1|DSUZ, LOC108004555|XP_016922978.1|DSUZ
OG0000653	LOC118502716|XP_035891160.1|ASTE, LOC118504969|XP_035895993.1|ASTE	LOC108018701|XP_036672588.1|DSUZ, LOC108006936|XP_036674914.1|DSUZ
OG0000654	LOC118509527|XP_035906131.1|ASTE	LOC108006828|XP_036671981.1|DSUZ
OG0000655	LOC118513237|XP_035914683.1|ASTE	LOC108019820|XP_016943325.1|DSUZ, LOC108015340|XP_016937238.1|DSUZ
OG0000656	LOC118510959|XP_035909315.1|ASTE	LOC108007371|XP_036673750.1|DSUZ, LOC108007370|XP_016926514.1|DSUZ
OG0000657	LOC118513665|XP_035915659.1|ASTE	LOC108012723|XP_016933644.1|DSUZ, LOC108021618|XP_016945908.1|DSUZ
OG0000658	LOC118509145|XP_035905249.1|ASTE	LOC108005493|XP_016924286.1|DSUZ, LOC108007656|XP_016926868.1|DSUZ
OG0000659	LOC118514032|XP_035916401.1|ASTE	LOC108017674|XP_016940273.1|DSUZ, LOC108008281|XP_016927562.1|DSUZ
OG0000660	LOC118511813|XP_035911245.1|ASTE	LOC108021472|XP_016945700.1|DSUZ
OG0000661	LOC118510684|XP_035908743.1|ASTE	LOC108005872|XP_016924738.1|DSUZ, LOC108021452|XP_016945672.1|DSUZ
OG0000662	LOC118507622|XP_035902237.1|ASTE	LOC108011831|XP_016932556.1|DSUZ, LOC108013759|XP_016935206.1|DSUZ
OG0000663	LOC118504584|XP_035895125.1|ASTE	LOC108008972|XP_016928404.1|DSUZ
OG0000664	LOC118502508|XP_035890644.1|ASTE	LOC118878021|XP_036675033.1|DSUZ, LOC118877586|XP_036672753.1|DSUZ, LOC108016064|XP_036675004.1|DSUZ, LOC118878023|XP_036675034.1|DSUZ, LOC108013844|XP_036675005.1|DSUZ, LOC108016920|XP_016939335.1|DSUZ
OG0000665	LOC118502404|XP_035890520.1|ASTE	LOC108007907|XP_016927165.2|DSUZ, LOC108007898|XP_016927156.1|DSUZ
OG0000666	LOC118503020|XP_035891736.1|ASTE	LOC108018206|XP_016941212.1|DSUZ, LOC108004735|XP_016923249.1|DSUZ
OG0000667	LOC118506693|XP_035900067.1|ASTE	LOC108019398|XP_036677781.1|DSUZ, LOC108015138|XP_016936894.2|DSUZ, LOC108012085|XP_016932851.1|DSUZ
OG0000668	LOC118506700|XP_035900074.1|ASTE	LOC108017048|XP_016939494.1|DSUZ, LOC108010986|XP_016931496.1|DSUZ, LOC118877972|XP_036674763.1|DSUZ
OG0000669	LOC118502625|XP_035890898.1|ASTE, LOC118502629|XP_035890907.1|ASTE	LOC108005278|XP_016923957.1|DSUZ, LOC108005281|XP_016923960.1|DSUZ
OG0000670	LOC118507605|XP_035902171.1|ASTE	LOC108016547|XP_036676078.1|DSUZ, LOC108016631|XP_016938816.1|DSUZ
OG0000671	LOC118504162|XP_035894188.1|ASTE	LOC108017369|XP_016939879.2|DSUZ, LOC108014835|XP_036673541.1|DSUZ
OG0000672	LOC118503081|XP_035891857.1|ASTE	LOC108006285|XP_016925232.1|DSUZ, LOC108015146|XP_016936907.2|DSUZ
OG0000673	LOC118503772|XP_035893335.1|ASTE	LOC108005172|XP_016923835.1|DSUZ, LOC108014256|XP_016935783.1|DSUZ
OG0000674	LOC118502595|XP_035890844.1|ASTE	LOC108005495|XP_016924289.2|DSUZ, LOC118879424|XP_036678187.1|DSUZ, LOC108007218|XP_016926345.1|DSUZ
OG0000677	LOC118503070|XP_035891837.1|ASTE, LOC118505812|XP_035898048.1|ASTE	LOC108014658|XP_016936309.2|DSUZ, LOC108004752|XP_016923277.1|DSUZ
OG0000678	LOC118506688|XP_035900054.1|ASTE	LOC108020230|XP_036673758.1|DSUZ, LOC108020215|XP_036677513.1|DSUZ, LOC108021349|XP_016945521.1|DSUZ
OG0000679	LOC118511227|XP_035909955.1|ASTE, LOC118510212|XP_035907656.1|ASTE, LOC118513053|XP_035914253.1|ASTE	LOC108006281|XP_016925227.1|DSUZ
OG0000680	LOC118507815|XP_035902824.1|ASTE	LOC108015411|XP_016937325.1|DSUZ, LOC108015370|XP_016937277.1|DSUZ
OG0000681	LOC118517713|XP_035920051.1|ASTE	LOC108020105|XP_036672713.1|DSUZ, LOC118877931|XP_036674446.1|DSUZ, LOC108005315|XP_016924017.1|DSUZ
OG0000683	LOC118506183|XP_035898864.1|ASTE, LOC118506185|XP_035898866.1|ASTE, LOC118506184|XP_035898865.1|ASTE, LOC118505145|XP_035896412.1|ASTE, LOC118507783|XP_035902710.1|ASTE	LOC108020622|XP_016944460.1|DSUZ
OG0000684	LOC118504684|XP_035895391.1|ASTE	LOC108017403|XP_016939917.2|DSUZ, LOC118877928|XP_036674421.1|DSUZ
OG0000685	LOC118502969|XP_035891627.1|ASTE	LOC108019027|XP_016942130.1|DSUZ, LOC108014428|XP_016936032.1|DSUZ
OG0000686	LOC118514492|XP_035917308.1|ASTE	LOC108017789|XP_016940421.1|DSUZ, LOC108014945|XP_036676790.1|DSUZ
OG0000687	LOC118510252|XP_035907731.1|ASTE, LOC118517275|XP_035919142.1|ASTE	LOC108008806|XP_016928200.1|DSUZ, LOC108012468|XP_016933349.1|DSUZ
OG0000688	LOC118509724|XP_035906707.1|ASTE	LOC108009172|XP_016928789.1|DSUZ
OG0000689	LOC118512119|XP_035911989.1|ASTE	LOC108008377|XP_016927707.1|DSUZ, LOC108008376|XP_016927705.1|DSUZ
OG0000690	LOC118506172|XP_035898836.1|ASTE, LOC118509362|XP_035905778.1|ASTE, LOC118517239|XP_035919106.1|ASTE, LOC118506171|XP_035898834.1|ASTE, LOC118504259|XP_035894381.1|ASTE	LOC108018995|XP_016942093.2|DSUZ
OG0000691	LOC118511904|XP_035911433.1|ASTE	LOC108007869|XP_016927123.1|DSUZ, LOC108015929|XP_016937998.1|DSUZ
OG0000692	LOC118514236|XP_035916833.1|ASTE	LOC108018827|XP_016941902.2|DSUZ, LOC108011305|XP_016931899.1|DSUZ
OG0000693	LOC118511187|XP_035909847.1|ASTE	LOC108016957|XP_016939381.1|DSUZ, LOC108005061|XP_016923692.1|DSUZ, LOC118877678|XP_036673255.1|DSUZ
OG0000694	LOC118510934|XP_035909249.1|ASTE	LOC108004744|XP_016923265.1|DSUZ, LOC108010701|XP_016931100.2|DSUZ
OG0000695	LOC118511743|XP_035911086.1|ASTE	LOC108006920|XP_036678481.1|DSUZ
OG0000696	LOC118511732|XP_035911071.1|ASTE	LOC108012299|XP_016933089.1|DSUZ, LOC108011939|XP_016932677.1|DSUZ
OG0000697	LOC118513307|XP_035914782.1|ASTE	LOC108015283|XP_016937143.1|DSUZ, LOC108011910|XP_016932650.1|DSUZ
OG0000698	LOC118514551|XP_035917435.1|ASTE	LOC108007921|XP_016927184.1|DSUZ, LOC108007256|XP_016926388.1|DSUZ
OG0000699	LOC118509221|XP_035905398.1|ASTE	LOC108021404|XP_016945593.1|DSUZ, LOC108019410|XP_016942721.2|DSUZ
OG0000700	LOC118513242|XP_035914691.1|ASTE	LOC108021255|XP_016945362.1|DSUZ, LOC108021700|XP_016946018.1|DSUZ
OG0000701	LOC118513211|XP_035914617.1|ASTE	LOC108019646|XP_016943019.1|DSUZ, LOC108006283|XP_016925230.1|DSUZ
OG0000702	LOC118504572|XP_035895108.1|ASTE	LOC108014847|XP_036674496.1|DSUZ, LOC108014854|XP_036674484.1|DSUZ
OG0000703	LOC118506324|XP_035899167.1|ASTE	LOC108018241|XP_016941260.1|DSUZ, LOC108018090|XP_016940981.1|DSUZ
OG0000704	LOC118506332|XP_035899195.1|ASTE	LOC108015099|XP_036676400.1|DSUZ, LOC108010780|XP_036675657.1|DSUZ
OG0000705	LOC118506683|XP_035900034.1|ASTE	LOC108013014|XP_016934091.1|DSUZ, LOC108013012|XP_016934090.1|DSUZ
OG0000706	LOC118504359|XP_035894644.1|ASTE	LOC108007531|XP_016926713.1|DSUZ, LOC108015358|XP_016937258.1|DSUZ
OG0000707	LOC118507672|XP_035902354.1|ASTE	LOC108008762|XP_016928149.1|DSUZ, LOC108006272|XP_016925210.1|DSUZ
OG0000708	LOC118506391|XP_035899324.1|ASTE	LOC108016858|XP_016939213.1|DSUZ, LOC108005337|XP_036677236.1|DSUZ
OG0000709	LOC118505365|XP_035896954.1|ASTE	LOC108008049|XP_016927322.2|DSUZ, LOC108011158|XP_016931733.2|DSUZ
OG0000710	LOC118517718|XP_035920058.1|ASTE	LOC108013961|XP_016935463.1|DSUZ, LOC108010145|XP_016930468.1|DSUZ
OG0000711	LOC118507227|XP_035901286.1|ASTE	LOC108012581|XP_016933485.1|DSUZ, LOC108016919|XP_016939332.1|DSUZ
OG0000713	LOC118508307|XP_035903858.1|ASTE	LOC108016495|XP_036675155.1|DSUZ, LOC108017839|XP_016940481.1|DSUZ
OG0000714	LOC118517663|XP_035919932.1|ASTE	LOC108011140|XP_016931710.1|DSUZ, LOC108007166|XP_036670539.1|DSUZ
OG0000716	LOC118507309|XP_035901585.1|ASTE	LOC108011125|XP_016931685.1|DSUZ, LOC108013432|XP_016934788.1|DSUZ
OG0000717	LOC118503816|XP_035893408.1|ASTE, LOC118506222|XP_035898952.1|ASTE, LOC118506238|XP_035898994.1|ASTE, LOC118503817|XP_035893410.1|ASTE, LOC118503814|XP_035893405.1|ASTE, LOC118506235|XP_035898977.1|ASTE, LOC118506234|XP_035898976.1|ASTE, LOC118506227|XP_035898958.1|ASTE, LOC118503805|XP_035893392.1|ASTE, LOC118503812|XP_035893403.1|ASTE, LOC118503819|XP_035893412.1|ASTE, LOC118503815|XP_035893407.1|ASTE, LOC118503811|XP_035893402.1|ASTE, LOC118506223|XP_035898953.1|ASTE, LOC118503808|XP_035893397.1|ASTE, LOC118503809|XP_035893400.1|ASTE, LOC118503810|XP_035893401.1|ASTE, LOC118503807|XP_035893396.1|ASTE, LOC118503813|XP_035893404.1|ASTE, LOC118503802|XP_035893389.1|ASTE	LOC108007689|XP_016926902.2|DSUZ
OG0000724	LOC118510219|XP_035907676.1|ASTE	LOC108015348|XP_016937247.1|DSUZ, LOC108017247|XP_036675435.1|DSUZ
OG0000726	LOC118502369|XP_035890481.1|ASTE	LOC108014222|XP_016935743.2|DSUZ, LOC108004937|XP_036673728.1|DSUZ
OG0000727	LOC118502892|XP_035891505.1|ASTE, LOC118504672|XP_035895355.1|ASTE	LOC108013752|XP_016935198.2|DSUZ, LOC108013753|XP_016935199.2|DSUZ
OG0000728	LOC118507572|XP_035902102.1|ASTE	LOC108014967|XP_016936677.2|DSUZ
OG0000729	LOC118502976|XP_035891641.1|ASTE	LOC108011701|XP_016932400.2|DSUZ, LOC108011704|XP_016932403.2|DSUZ
OG0000730	LOC118512111|XP_035911978.1|ASTE	LOC108005234|XP_016923915.1|DSUZ, LOC108010316|XP_016930706.1|DSUZ
OG0000731	LOC118508872|XP_035904568.1|ASTE	LOC108005739|XP_036670767.1|DSUZ, LOC108017916|XP_016940574.1|DSUZ
OG0000732	LOC118510311|XP_035907841.1|ASTE	LOC108020005|XP_016943579.1|DSUZ, LOC108020003|XP_016943577.2|DSUZ
OG0000733	LOC118514240|XP_035916836.1|ASTE	LOC108014789|XP_016936470.2|DSUZ, LOC108013351|XP_016934657.1|DSUZ
OG0000734	LOC118510367|XP_035907971.1|ASTE	LOC108004651|XP_016923090.1|DSUZ, LOC108020012|XP_036670998.1|DSUZ
OG0000735	LOC118510613|XP_035908523.1|ASTE	LOC108004591|XP_016923019.1|DSUZ, LOC108020572|XP_016944424.1|DSUZ
OG0000736	LOC118512534|XP_035912979.1|ASTE	LOC108018124|XP_016941055.1|DSUZ, LOC108015114|XP_016936857.1|DSUZ
OG0000738	LOC118512619|XP_035913193.1|ASTE	LOC108019184|XP_016942444.1|DSUZ, LOC108011249|XP_016931850.1|DSUZ
OG0000739	LOC118510845|XP_035909065.1|ASTE	LOC108015727|XP_016926869.1|DSUZ, LOC108007652|XP_016926864.1|DSUZ
OG0000740	LOC118502780|XP_035891270.1|ASTE	LOC108016394|XP_036674218.1|DSUZ
OG0000741	LOC118502614|XP_035890878.1|ASTE	LOC108006303|XP_016925278.1|DSUZ, LOC108015678|XP_036673764.1|DSUZ
OG0000742	LOC118505726|XP_035897798.1|ASTE	LOC108015239|XP_016937074.1|DSUZ, LOC108015240|XP_016937076.1|DSUZ
OG0000743	LOC118505694|XP_035897727.1|ASTE	LOC108013226|XP_016934444.2|DSUZ, LOC108008863|XP_016928255.1|DSUZ, LOC108008653|XP_016928028.1|DSUZ
OG0000744	LOC118507220|XP_035901268.1|ASTE	LOC108009841|XP_016930022.1|DSUZ
OG0000746	LOC118503396|XP_035892491.1|ASTE	LOC108017857|XP_016940500.2|DSUZ, LOC118877075|XP_036669851.1|DSUZ, LOC118877071|XP_036669846.1|DSUZ, LOC108019680|XP_016943061.2|DSUZ, LOC108019926|XP_036669964.1|DSUZ, LOC108019627|XP_016942998.2|DSUZ
OG0000753	LOC118503883|XP_035893534.1|ASTE	LOC108018405|XP_036672589.1|DSUZ, LOC108012679|XP_016933595.1|DSUZ
OG0000754	LOC118508359|XP_035903974.1|ASTE	LOC108005475|XP_036676966.1|DSUZ, LOC108006284|XP_016925231.1|DSUZ
OG0000755	LOC118505431|XP_035897100.1|ASTE	LOC108018290|XP_036674677.1|DSUZ, LOC108018289|XP_036674692.1|DSUZ
OG0000756	LOC118516633|XP_035918505.1|ASTE, LOC118508314|XP_035903875.1|ASTE	LOC108005039|XP_016923665.2|DSUZ
OG0000756	LOC118508313|XP_035903874.1|ASTE	LOC108005038|XP_016923664.2|DSUZ
OG0000757	LOC118509782|XP_035906815.1|ASTE	LOC108007118|XP_016926211.1|DSUZ
OG0000758	LOC118511395|XP_035910318.1|ASTE	LOC108011303|XP_036671197.1|DSUZ, LOC108011319|XP_036671194.1|DSUZ
OG0000759	LOC118511963|XP_035911580.1|ASTE	LOC108013607|XP_016935036.1|DSUZ, LOC108012426|XP_036671839.1|DSUZ
OG0000761	LOC118509871|XP_035906989.1|ASTE	LOC108021545|XP_036676751.1|DSUZ, LOC108005031|XP_016923659.1|DSUZ
OG0000762	LOC118508964|XP_035904800.1|ASTE	LOC108005456|XP_016924241.1|DSUZ, LOC108010606|XP_016930991.1|DSUZ
OG0000764	LOC118506994|XP_035900771.1|ASTE, LOC118517555|XP_035919689.1|ASTE	LOC108006447|XP_036672945.1|DSUZ, LOC108006339|XP_016925338.1|DSUZ
OG0000765	LOC118502717|XP_035891164.1|ASTE	LOC108012671|XP_016933586.1|DSUZ, LOC108015300|XP_016937166.1|DSUZ
OG0000766	LOC118504471|XP_035894874.1|ASTE	LOC108010875|XP_016931352.1|DSUZ, LOC108020178|XP_016943771.1|DSUZ
OG0000767	LOC118506406|XP_035899371.1|ASTE	LOC108016254|XP_016938366.2|DSUZ, LOC108010681|XP_036672278.1|DSUZ
OG0000768	LOC118506386|XP_035899318.1|ASTE	LOC108005850|XP_036671900.1|DSUZ
OG0000769	LOC118508062|XP_035903410.1|ASTE	LOC108012134|XP_016932914.2|DSUZ, LOC108015385|XP_016937292.1|DSUZ
OG0000770	LOC118504847|XP_035895750.1|ASTE	LOC108009556|XP_016929506.1|DSUZ
OG0000771	LOC118508053|XP_035903399.1|ASTE	LOC108011804|XP_016932531.2|DSUZ, LOC108011837|XP_016932564.2|DSUZ
OG0000778	LOC118502985|XP_035891673.1|ASTE	LOC108011444|XP_016932069.1|DSUZ, LOC108014401|XP_036672050.1|DSUZ
OG0000779	LOC118510036|XP_035907320.1|ASTE, LOC118510076|XP_035907371.1|ASTE, LOC118514377|XP_035917175.1|ASTE, LOC118504315|XP_035894516.1|ASTE	LOC108004707|XP_016923210.1|DSUZ
OG0000780	LOC118507912|XP_035903104.1|ASTE, LOC118507895|XP_035903042.1|ASTE	LOC108009945|XP_016930178.1|DSUZ
OG0000781	LOC118516713|XP_035918561.1|ASTE	LOC108019124|XP_016942345.1|DSUZ, LOC108007436|XP_016926584.2|DSUZ
OG0000782	LOC118506476|XP_035899547.1|ASTE	LOC108014639|XP_036671167.1|DSUZ, LOC108005169|XP_016923833.1|DSUZ
OG0000783	LOC118506473|XP_035899542.1|ASTE	LOC108014686|XP_016936349.1|DSUZ, LOC108015375|XP_016937282.1|DSUZ
OG0000784	LOC118504553|XP_035895058.1|ASTE	LOC108012735|XP_016933657.1|DSUZ, LOC108016874|XP_016939247.1|DSUZ
OG0000785	LOC118506908|XP_035900594.1|ASTE	LOC108011725|XP_016932436.2|DSUZ, LOC108011726|XP_016932437.2|DSUZ, LOC108020160|XP_016943751.2|DSUZ
OG0000786	LOC118504398|XP_035894700.1|ASTE	LOC108020430|XP_016944238.1|DSUZ, LOC108018387|XP_036672790.1|DSUZ
OG0000787	LOC118512886|XP_035913880.1|ASTE	LOC108013088|XP_036670990.1|DSUZ, LOC108005233|XP_016923914.1|DSUZ
OG0000788	LOC118513493|XP_035915210.1|ASTE	LOC108014889|XP_016936600.1|DSUZ, LOC108005882|XP_016924752.1|DSUZ
OG0000789	LOC118513383|XP_035914940.1|ASTE	LOC108007756|XP_016927003.2|DSUZ, LOC108013325|XP_016934615.1|DSUZ
OG0000790	LOC118508984|XP_035904869.1|ASTE	LOC108013645|XP_016935072.1|DSUZ, LOC108013632|XP_016935070.1|DSUZ
OG0000791	LOC118513700|XP_035915717.1|ASTE	LOC108017536|XP_036675275.1|DSUZ, LOC108019460|XP_036674189.1|DSUZ
OG0000792	LOC118508943|XP_035904744.1|ASTE	LOC108009951|XP_016930193.1|DSUZ, LOC108008463|XP_016927809.1|DSUZ
OG0000793	LOC118505346|XP_035896898.1|ASTE	LOC108015971|XP_016938043.2|DSUZ, LOC108015360|XP_016937264.1|DSUZ
OG0000794	LOC118506964|XP_035900693.1|ASTE, LOC118504524|XP_035894959.1|ASTE, LOC118505512|XP_035897304.1|ASTE	LOC108020875|XP_016944763.1|DSUZ, LOC108015046|XP_016936774.1|DSUZ
OG0000795	LOC118505016|XP_035896098.1|ASTE	LOC108004757|XP_016923283.1|DSUZ, LOC108012042|XP_016932811.1|DSUZ
OG0000796	LOC118503583|XP_035892915.1|ASTE	LOC108010558|XP_036674438.1|DSUZ, LOC108004727|XP_016923238.1|DSUZ
OG0000797	LOC118511901|XP_035911428.1|ASTE	LOC108017482|XP_016940016.2|DSUZ, LOC108017480|XP_036674283.1|DSUZ
OG0000798	LOC118507980|XP_035903226.1|ASTE	LOC108019781|XP_016943258.1|DSUZ, LOC108019780|XP_016943252.1|DSUZ
OG0000799	LOC118503939|XP_035893704.1|ASTE	LOC108019251|XP_036673861.1|DSUZ, LOC108015152|XP_016936917.1|DSUZ
OG0000801	LOC118507171|XP_035901133.1|ASTE	LOC108008266|XP_016927543.1|DSUZ, LOC108008353|XP_016927671.1|DSUZ
OG0000802	LOC118507962|XP_035903182.1|ASTE	LOC108004581|XP_016923009.1|DSUZ, LOC108004576|XP_016923005.1|DSUZ
OG0000810	LOC118504299|XP_035894489.1|ASTE	LOC108017741|XP_036669879.1|DSUZ
OG0000811	LOC118511463|XP_035910457.1|ASTE	LOC108006656|XP_016925681.1|DSUZ, LOC108009093|XP_016928642.1|DSUZ
