Orthogroup	BTRY.longest_only	DMIR.longest_only
OG0000715	LOC120777705|XP_039965118.1|BTRY	LOC117189004|XP_033249734.1|DMIR, LOC108150803|XP_033243435.1|DMIR, LOC117186986|XP_033244401.1|DMIR, LOC108154230|XP_017139946.1|DMIR, LOC108154286|XP_017140025.1|DMIR, LOC117189155|XP_033250114.1|DMIR, LOC108161445|XP_017151195.1|DMIR, LOC117188569|XP_033248442.1|DMIR
OG0000716	LOC120778741|XP_039966644.1|BTRY	LOC108150822|XP_017134622.1|DMIR, LOC108152960|XP_017138150.1|DMIR
OG0000717	LOC120776443|XP_039963034.1|BTRY	LOC108165355|XP_017156878.1|DMIR
OG0000718	LOC120779472|XP_039967675.1|BTRY	LOC108164412|XP_017155572.1|DMIR
OG0000719	LOC120778733|XP_039966631.1|BTRY	LOC108152640|XP_017137620.1|DMIR, LOC108152971|XP_017138183.2|DMIR
OG0000720	LOC120769277|XP_039952127.1|BTRY, LOC120766434|XP_039947872.1|BTRY	LOC108154901|XP_017140840.1|DMIR
OG0000721	LOC120769802|XP_039952930.1|BTRY, LOC120769794|XP_039952916.1|BTRY	LOC108164325|XP_017155467.1|DMIR, LOC108164212|XP_017155333.1|DMIR
OG0000722	LOC120772992|XP_039957839.1|BTRY	LOC108158071|XP_033253545.1|DMIR, LOC108158073|XP_017145712.2|DMIR
OG0000723	LOC120770242|XP_039953474.1|BTRY	LOC117189382|XP_033250397.1|DMIR, LOC117188521|XP_033248416.1|DMIR
OG0000723	LOC120770243|XP_039953475.1|BTRY, LOC120772389|XP_039956912.1|BTRY, LOC120770246|XP_039953478.1|BTRY, LOC120770248|XP_039953479.1|BTRY, LOC120770245|XP_039953477.1|BTRY	LOC108160925|XP_017150698.1|DMIR, LOC117190403|XP_033251371.1|DMIR, LOC108160924|XP_017150697.1|DMIR
OG0000724	LOC120775707|XP_039961953.1|BTRY	LOC108163040|XP_017153585.1|DMIR
OG0000726	LOC120766296|XP_039947634.1|BTRY	LOC108154125|XP_017139744.1|DMIR, LOC108154123|XP_017139743.1|DMIR
OG0000727	LOC120774034|XP_039959268.1|BTRY	LOC108153848|XP_017139435.1|DMIR, LOC117187387|XP_033245830.1|DMIR
OG0000728	LOC120776543|XP_039963259.1|BTRY, LOC120782773|XP_039971178.1|BTRY	LOC108156275|XP_017143134.1|DMIR
OG0000729	LOC120766518|XP_039948019.1|BTRY	LOC108155651|XP_017142091.2|DMIR, LOC108155652|XP_017142092.1|DMIR
OG0000730	LOC120776578|XP_039963276.1|BTRY	LOC108163042|XP_017153582.1|DMIR, LOC108163030|XP_017153563.1|DMIR
OG0000731	LOC120772324|XP_039956789.1|BTRY	LOC108152601|XP_017137546.1|DMIR, LOC108160996|XP_017150793.1|DMIR
OG0000732	LOC120776637|XP_039963390.1|BTRY	LOC108151599|XP_017135767.1|DMIR
OG0000733	LOC120778269|XP_039965982.1|BTRY	LOC108157645|XP_017145281.1|DMIR, LOC108151477|XP_017135599.1|DMIR
OG0000734	LOC120777306|XP_039964465.1|BTRY	LOC108152969|XP_017138171.1|DMIR
OG0000735	LOC120775254|XP_039961269.1|BTRY	LOC108151098|XP_017134981.1|DMIR
OG0000736	LOC120768185|XP_039950687.1|BTRY	LOC108162261|XP_017152397.1|DMIR, LOC108162262|XP_017152398.1|DMIR
OG0000737	LOC120770597|XP_039954132.1|BTRY	LOC117190076|XP_033251049.1|DMIR, LOC108159498|XP_017148331.1|DMIR
OG0000738	LOC120774532|XP_039960179.1|BTRY	LOC108163789|XP_017154761.1|DMIR
OG0000738	LOC120774465|XP_039960055.1|BTRY	LOC108162441|XP_017152668.1|DMIR
OG0000739	LOC120769188|XP_039952017.1|BTRY	LOC108155982|XP_017142660.1|DMIR, LOC108155983|XP_017142662.1|DMIR
OG0000740	LOC120769587|XP_039952580.1|BTRY	LOC108164459|XP_017155679.1|DMIR
OG0000740	LOC120782338|XP_039970508.1|BTRY	LOC108157510|XP_033245116.1|DMIR
OG0000741	LOC120775681|XP_039961907.1|BTRY	LOC108156391|XP_017143298.1|DMIR, LOC108160112|XP_033243600.1|DMIR
OG0000742	LOC120775564|XP_039961723.1|BTRY	LOC108165009|XP_017156532.1|DMIR
OG0000742	LOC120773637|XP_039958580.1|BTRY	LOC108164936|XP_017156414.2|DMIR
OG0000743	LOC120777027|XP_039964073.1|BTRY	LOC108151199|XP_017135159.1|DMIR
OG0000744	LOC120771263|XP_039955114.1|BTRY	LOC108158491|XP_017146291.1|DMIR
OG0000745	LOC120774817|XP_039960555.1|BTRY	LOC117192096|XP_033252689.1|DMIR, LOC108158293|XP_017146021.1|DMIR, LOC117192684|XP_033253304.1|DMIR, LOC108159618|XP_017148562.2|DMIR
OG0000746	LOC120770348|XP_039953684.1|BTRY	LOC108160300|XP_017149701.1|DMIR
OG0000747	LOC120777765|XP_039965203.1|BTRY	LOC108152881|XP_017138003.1|DMIR
OG0000747	LOC120778589|XP_039966390.1|BTRY	LOC108153498|XP_017139038.1|DMIR
OG0000748	LOC120773967|XP_039959137.1|BTRY	LOC117194864|XP_033255221.1|DMIR, LOC117194775|XP_033255158.1|DMIR, LOC117188716|XP_033248875.1|DMIR, LOC117194430|XP_033254888.1|DMIR, LOC117195181|XP_033255714.1|DMIR, LOC117194429|XP_033254887.1|DMIR, LOC117194428|XP_033254884.1|DMIR, LOC117195180|XP_033255712.1|DMIR, LOC117194427|XP_033254882.1|DMIR, LOC117195206|XP_033255737.1|DMIR, LOC108161506|XP_017151271.2|DMIR, LOC117195137|XP_033255680.1|DMIR, LOC108151462|XP_033243846.1|DMIR
OG0000750	LOC120768132|XP_039950622.1|BTRY	LOC117191683|XP_033252375.1|DMIR, LOC108157994|XP_017145626.1|DMIR, LOC108155774|XP_033245458.1|DMIR
OG0000753	LOC120782584|XP_039970866.1|BTRY	LOC108154828|XP_017140720.1|DMIR
OG0000754	LOC120774193|XP_039959555.1|BTRY	LOC108164938|XP_017156419.1|DMIR
OG0000754	LOC120775796|XP_039962074.1|BTRY	LOC108161858|XP_017151723.1|DMIR
OG0000755	LOC120782748|XP_039971125.1|BTRY	LOC108157633|XP_017145262.1|DMIR, LOC108157742|XP_017145409.1|DMIR
OG0000756	LOC120781989|XP_039970090.1|BTRY	LOC108155442|XP_017141748.1|DMIR
OG0000757	LOC120777018|XP_039964065.1|BTRY	LOC117191225|XP_033252038.1|DMIR, LOC108165169|XP_017156731.1|DMIR, LOC117187173|XP_033245160.1|DMIR, LOC108155050|XP_017141114.1|DMIR, LOC117187846|XP_033246611.1|DMIR, LOC117193375|XP_033253991.1|DMIR, LOC108165162|XP_017156718.1|DMIR, LOC117187840|XP_033246602.1|DMIR, LOC108164963|XP_033246583.1|DMIR, LOC108153490|XP_017139020.1|DMIR
OG0000758	LOC120777449|XP_039964700.1|BTRY, LOC120776692|XP_039963509.1|BTRY	LOC108151275|XP_017135291.1|DMIR
OG0000759	LOC120777578|XP_039964922.1|BTRY	LOC108153150|XP_017138441.1|DMIR, LOC108153151|XP_017138442.2|DMIR
OG0000761	LOC120774206|XP_039959587.1|BTRY	LOC108163000|XP_033249547.1|DMIR, LOC108163382|XP_033249551.1|DMIR
OG0000762	LOC120768246|XP_039950771.1|BTRY	LOC108162195|XP_017152290.1|DMIR
OG0000763	LOC120767861|XP_039950109.1|BTRY	LOC108164166|XP_017155266.2|DMIR
OG0000763	LOC120769012|XP_039951790.1|BTRY	LOC108164167|XP_017155267.2|DMIR
OG0000764	LOC120774111|XP_039959405.1|BTRY	LOC117188395|XP_033248122.1|DMIR, LOC108164660|XP_017156002.2|DMIR, LOC117188751|XP_033248956.1|DMIR
OG0000765	LOC120774411|XP_039959970.1|BTRY	LOC108150829|XP_017134626.1|DMIR, LOC108153020|XP_017138259.1|DMIR
OG0000766	LOC120775821|XP_039962110.1|BTRY	LOC108161230|XP_017150943.1|DMIR, LOC108165064|XP_017156601.1|DMIR
OG0000767	LOC120777098|XP_039964166.1|BTRY	LOC108151209|XP_017135175.1|DMIR
OG0000768	LOC120779170|XP_039967338.1|BTRY	LOC117194001|XP_033254528.1|DMIR, LOC117194048|XP_033254580.1|DMIR, LOC117193429|XP_033254070.1|DMIR, LOC117193811|XP_033254416.1|DMIR, LOC108162552|XP_017152830.2|DMIR, LOC117188114|XP_033247347.1|DMIR, LOC117195292|XP_033255791.1|DMIR, LOC117186831|XP_033244020.1|DMIR, LOC117195290|XP_033255789.1|DMIR, LOC117186421|XP_033243098.1|DMIR, LOC117195291|XP_033255790.1|DMIR, LOC117186417|XP_033243079.1|DMIR, LOC117186200|XP_033242398.1|DMIR, LOC117186202|XP_033242399.1|DMIR, LOC117186830|XP_033244019.1|DMIR, LOC117186404|XP_033243049.1|DMIR, LOC117186829|XP_033244018.1|DMIR, LOC117195266|XP_033255776.1|DMIR, LOC117195289|XP_033255788.1|DMIR, LOC117186419|XP_033243091.1|DMIR, LOC108160313|XP_033255785.1|DMIR, LOC117186383|XP_033243000.1|DMIR, LOC117186420|XP_033243095.1|DMIR
OG0000769	LOC120775506|XP_039961648.1|BTRY	LOC108157569|XP_017145177.1|DMIR, LOC108160584|XP_017150171.1|DMIR
OG0000770	LOC120770463|XP_039953893.1|BTRY, LOC120770468|XP_039953897.1|BTRY, LOC120770466|XP_039953895.1|BTRY, LOC120770464|XP_039953894.1|BTRY, LOC120770467|XP_039953896.1|BTRY	LOC117190859|XP_033251782.1|DMIR, LOC108160937|XP_017150714.1|DMIR
OG0000771	LOC120777920|XP_039965438.1|BTRY	LOC108152306|XP_017137023.1|DMIR, LOC108152305|XP_017137020.1|DMIR
OG0000772	LOC120771782|XP_039955909.1|BTRY, LOC120781820|XP_039969974.1|BTRY	LOC108159894|XP_017149005.1|DMIR, LOC108158884|XP_033253959.1|DMIR, LOC117185711|XP_033247665.1|DMIR
OG0000773	LOC120766773|XP_039948391.1|BTRY, LOC120766774|XP_039948393.1|BTRY, LOC120781824|XP_039969978.1|BTRY, LOC120782045|XP_039970134.1|BTRY, LOC120768772|XP_039951471.1|BTRY, LOC120779817|XP_039968123.1|BTRY, LOC120780388|XP_039968609.1|BTRY	LOC117191020|XP_033251888.1|DMIR, LOC108159442|XP_017148219.1|DMIR
OG0000774	LOC120767578|XP_039949657.1|BTRY, LOC120769166|XP_039951985.1|BTRY	LOC117185762|XP_033246893.1|DMIR, LOC108158898|XP_017147174.2|DMIR
OG0000775	LOC120770460|XP_039953888.1|BTRY	LOC108158426|XP_017146195.1|DMIR, LOC117185964|XP_033253347.1|DMIR, LOC108158122|XP_017145791.1|DMIR, LOC108159924|XP_017149053.1|DMIR, LOC117190812|XP_033251743.1|DMIR
OG0000778	LOC120780464|XP_039968675.1|BTRY	LOC108165315|XP_017156838.2|DMIR, LOC117187272|XP_033245502.1|DMIR
OG0000779	LOC120774928|XP_039960739.1|BTRY	LOC108156156|XP_017142973.1|DMIR
OG0000780	LOC120775929|XP_039962269.1|BTRY, LOC120775688|XP_039961921.1|BTRY, LOC120775424|XP_039961540.1|BTRY	LOC117193913|XP_033254475.1|DMIR, LOC108158493|XP_017146293.2|DMIR, LOC117192574|XP_033253184.1|DMIR, LOC108158492|XP_017146292.1|DMIR
OG0000781	LOC120775995|XP_039962361.1|BTRY	LOC108152604|XP_017137553.1|DMIR, LOC108153668|XP_017139271.1|DMIR
OG0000782	LOC120773929|XP_039959062.1|BTRY	LOC108152770|XP_017137836.1|DMIR, LOC108158478|XP_017146275.1|DMIR
OG0000783	LOC120773742|XP_039958737.1|BTRY	LOC108153601|XP_017139181.1|DMIR
OG0000784	LOC120773701|XP_039958669.1|BTRY	LOC108150799|XP_017134592.1|DMIR, LOC108164388|XP_017155495.1|DMIR
OG0000785	LOC120771505|XP_039955496.1|BTRY	LOC108156504|XP_017143493.1|DMIR, LOC108156874|XP_017144092.1|DMIR
OG0000786	LOC120767026|XP_039948800.1|BTRY	LOC108155631|XP_017142056.1|DMIR
OG0000787	LOC120778601|XP_039966408.1|BTRY	LOC108151594|XP_017135762.1|DMIR, LOC117186035|XP_033241980.1|DMIR, LOC108165573|XP_033241979.1|DMIR
OG0000788	LOC120777933|XP_039965449.1|BTRY	LOC108163842|XP_017154845.1|DMIR, LOC108152357|XP_017137118.1|DMIR, LOC108154415|XP_017140176.1|DMIR
OG0000789	LOC120769350|XP_039952247.1|BTRY	LOC108161149|XP_017150860.1|DMIR, LOC108161749|XP_017151571.1|DMIR
OG0000790	LOC120769474|XP_039952427.1|BTRY	LOC108161846|XP_017151700.1|DMIR, LOC108161844|XP_017151699.1|DMIR
OG0000791	LOC120768708|XP_039951415.1|BTRY	LOC108164301|XP_017155439.1|DMIR, LOC108156357|XP_017143248.1|DMIR
OG0000792	LOC120772029|XP_039956333.1|BTRY, LOC120769032|XP_039951810.1|BTRY, LOC120768955|XP_039951678.1|BTRY	LOC108164318|XP_033249835.1|DMIR
OG0000793	LOC120775479|XP_039961612.1|BTRY, LOC120782280|XP_039970415.1|BTRY	LOC108155185|XP_017141345.1|DMIR, LOC108154372|XP_033253442.1|DMIR, LOC108151572|XP_017135737.1|DMIR
OG0000794	LOC120773426|XP_039958236.1|BTRY	LOC108153801|XP_017139421.1|DMIR
OG0000795	LOC120774035|XP_039959269.1|BTRY	LOC108164796|XP_017156209.1|DMIR, LOC108157438|XP_017144981.1|DMIR
OG0000796	LOC120775582|XP_039961751.1|BTRY	LOC108155269|XP_017141468.1|DMIR
OG0000797	LOC120778004|XP_039965605.1|BTRY, LOC120777994|XP_039965582.1|BTRY	LOC108157426|XP_017144964.2|DMIR, LOC108157804|XP_017145486.1|DMIR
OG0000798	LOC120770192|XP_039953357.1|BTRY	LOC117189871|XP_033250835.1|DMIR, LOC108159253|XP_017147868.1|DMIR, LOC108159251|XP_017147862.1|DMIR, LOC117185765|XP_033250832.1|DMIR
OG0000799	LOC120773065|XP_039957937.1|BTRY	LOC108157758|XP_017145428.1|DMIR
OG0000799	LOC120773998|XP_039959208.1|BTRY	LOC108156249|XP_017143092.1|DMIR
OG0000800	LOC120778314|XP_039966041.1|BTRY	LOC108152168|XP_017136778.1|DMIR, LOC108152011|XP_017136477.1|DMIR
OG0000801	LOC120772115|XP_039956460.1|BTRY	LOC108161365|XP_033248820.1|DMIR, LOC108160486|XP_017149997.1|DMIR, LOC117192062|XP_033252667.1|DMIR, LOC117192063|XP_033252668.1|DMIR, LOC117189957|XP_033250928.1|DMIR
OG0000802	LOC120778880|XP_039966857.1|BTRY, LOC120775075|XP_039961000.1|BTRY	LOC108165039|XP_017156566.1|DMIR
OG0000803	LOC120768230|XP_039950750.1|BTRY	LOC108162930|XP_017153401.2|DMIR, LOC108153527|XP_033243204.1|DMIR
OG0000804	LOC120772809|XP_039957534.1|BTRY	LOC117187774|XP_033246497.1|DMIR, LOC108159797|XP_017148850.2|DMIR, LOC108157298|XP_017144789.1|DMIR
OG0000805	LOC120771531|XP_039955524.1|BTRY, LOC120769975|XP_039952984.1|BTRY, LOC120771901|XP_039956112.1|BTRY	LOC117191742|XP_033252417.1|DMIR, LOC117191741|XP_033252416.1|DMIR, LOC108160725|XP_017150394.1|DMIR, LOC117191680|XP_033252372.1|DMIR
OG0000806	LOC120768380|XP_039950980.1|BTRY	LOC117187446|XP_033246032.1|DMIR, LOC117187477|XP_033246145.1|DMIR, LOC117187012|XP_033244503.1|DMIR, LOC117187023|XP_033244548.1|DMIR, LOC117187002|XP_033244443.1|DMIR, LOC117187046|XP_033244649.1|DMIR, LOC117187042|XP_033244639.1|DMIR, LOC117187028|XP_033244574.1|DMIR, LOC117187050|XP_033244669.1|DMIR, LOC117187406|XP_033245904.1|DMIR, LOC117187409|XP_033245912.1|DMIR, LOC117187405|XP_033245898.1|DMIR, LOC117187395|XP_033245885.1|DMIR, LOC117187401|XP_033245895.1|DMIR, LOC117187398|XP_033245890.1|DMIR, LOC117187436|XP_033246007.1|DMIR, LOC117187474|XP_033246134.1|DMIR, LOC117187435|XP_033245998.1|DMIR, LOC108157386|XP_017144916.2|DMIR, LOC117187428|XP_033245978.1|DMIR, LOC117187047|XP_033244653.1|DMIR, LOC117187414|XP_033245940.1|DMIR, LOC117187415|XP_033245946.1|DMIR, LOC117187412|XP_033245930.1|DMIR, LOC117187407|XP_033245908.1|DMIR, LOC117187410|XP_033245922.1|DMIR, LOC117187029|XP_033244576.1|DMIR, LOC117187008|XP_033244460.1|DMIR, LOC108162837|XP_033244414.1|DMIR, LOC117186985|XP_033244360.1|DMIR, LOC117187430|XP_033245981.1|DMIR, LOC117188907|XP_033249371.1|DMIR, LOC117188904|XP_033249368.1|DMIR, LOC117187036|XP_033244620.1|DMIR
OG0000807	LOC120780675|XP_039968878.1|BTRY, LOC120777130|XP_039964209.1|BTRY	LOC108163806|XP_017154785.1|DMIR
OG0000810	LOC120770073|XP_039953136.1|BTRY, LOC120772971|XP_039957812.1|BTRY, LOC120771755|XP_039955870.1|BTRY, LOC120778366|XP_039966087.1|BTRY	LOC117187683|XP_033246252.1|DMIR, LOC108157954|XP_017145588.1|DMIR
OG0000811	LOC120771809|XP_039955948.1|BTRY	LOC108157816|XP_017145505.1|DMIR, LOC117189394|XP_033250406.1|DMIR, LOC108158768|XP_017146881.1|DMIR
OG0000812	LOC120775281|XP_039961314.1|BTRY	LOC117186465|XP_033243222.1|DMIR, LOC117186304|XP_033242784.1|DMIR, LOC108151435|XP_033243694.1|DMIR
OG0000813	LOC120771454|XP_039955399.1|BTRY	LOC108159415|XP_017148153.2|DMIR, LOC108159089|XP_017147534.1|DMIR
OG0000814	LOC120767334|XP_039949212.1|BTRY	LOC108161394|XP_017151131.1|DMIR
OG0000815	LOC120768159|XP_039950654.1|BTRY, LOC120768954|XP_039951677.1|BTRY	LOC108162311|XP_033249743.1|DMIR
OG0000816	LOC120775669|XP_039961872.1|BTRY	LOC108162665|XP_017152998.1|DMIR, LOC108156711|XP_017143848.1|DMIR
OG0000818	LOC120775462|XP_039961582.1|BTRY	LOC108164987|XP_017156502.1|DMIR
OG0000819	LOC120775543|XP_039961702.1|BTRY	LOC108150974|XP_017134806.1|DMIR, LOC108165041|XP_017156568.1|DMIR
OG0000820	LOC120772520|XP_039957109.1|BTRY	LOC117187997|XP_033246976.1|DMIR, LOC108159961|XP_017149121.2|DMIR
OG0000821	LOC120772757|XP_039957459.1|BTRY	LOC117190613|XP_033251555.1|DMIR, LOC108160162|XP_017149470.1|DMIR
OG0000822	LOC120775399|XP_039961495.1|BTRY	LOC108165327|XP_017156849.1|DMIR, LOC108163500|XP_017154314.1|DMIR
OG0000824	LOC120767360|XP_039949263.1|BTRY, LOC120767921|XP_039950258.1|BTRY	LOC108161276|XP_017150984.1|DMIR, LOC108165118|XP_017156666.1|DMIR, LOC117186698|XP_033243673.1|DMIR, LOC108165151|XP_033255735.1|DMIR, LOC108164942|XP_033241997.1|DMIR
OG0000825	LOC120767740|XP_039949884.1|BTRY, LOC120771922|XP_039956146.1|BTRY	LOC108150946|XP_017134769.1|DMIR, LOC108164260|XP_017155389.2|DMIR
OG0000826	LOC120770038|XP_039953088.1|BTRY	LOC117195073|XP_033255632.1|DMIR, LOC117195070|XP_033255630.1|DMIR, LOC117195072|XP_033255631.1|DMIR, LOC117195074|XP_033255633.1|DMIR, LOC117194988|XP_033255361.1|DMIR, LOC117194981|XP_033255350.1|DMIR, LOC117194980|XP_033255349.1|DMIR, LOC117194979|XP_033255348.1|DMIR, LOC117194982|XP_033255351.1|DMIR, LOC117189505|XP_033250532.1|DMIR, LOC117194978|XP_033255345.1|DMIR, LOC117194983|XP_033255353.1|DMIR, LOC117189504|XP_033250531.1|DMIR, LOC117194976|XP_033255341.1|DMIR, LOC117194996|XP_033255373.1|DMIR, LOC117194992|XP_033255367.1|DMIR, LOC117194991|XP_033255366.1|DMIR, LOC117194995|XP_033255372.1|DMIR, LOC117194990|XP_033255365.1|DMIR, LOC117194989|XP_033255364.1|DMIR, LOC117194994|XP_033255370.1|DMIR, LOC117194997|XP_033255374.1|DMIR, LOC117195056|XP_033255598.1|DMIR, LOC117195051|XP_033255595.1|DMIR, LOC117195075|XP_033255634.1|DMIR, LOC117194965|XP_033255335.1|DMIR, LOC117195076|XP_033255635.1|DMIR, LOC117194986|XP_033255356.1|DMIR, LOC117194987|XP_033255359.1|DMIR, LOC117194984|XP_033255354.1|DMIR, LOC108159298|XP_017147956.1|DMIR
OG0000830	LOC120774246|XP_039959645.1|BTRY, LOC120775157|XP_039961129.1|BTRY	LOC108155028|XP_017141076.1|DMIR
OG0000831	LOC120778940|XP_039966934.1|BTRY	LOC117193559|XP_033254197.1|DMIR, LOC108159607|XP_017148550.1|DMIR
OG0000832	LOC120772198|XP_039956598.1|BTRY	LOC117193823|XP_033254424.1|DMIR, LOC108158579|XP_017146511.1|DMIR, LOC108161207|XP_017150917.1|DMIR
OG0000833	LOC120778042|XP_039965651.1|BTRY	LOC108165428|XP_017156956.1|DMIR
OG0000834	LOC120780757|XP_039968946.1|BTRY, LOC120769278|XP_039952168.1|BTRY, LOC120769108|XP_039951937.1|BTRY, LOC120780576|XP_039968772.1|BTRY, LOC120780644|XP_039968843.1|BTRY	LOC108154517|XP_017140307.1|DMIR
OG0000835	LOC120779208|XP_039967415.1|BTRY	LOC108153342|XP_017138767.1|DMIR
OG0000836	LOC120781419|XP_039969566.1|BTRY	LOC117188880|XP_033249299.1|DMIR, LOC117188881|XP_033249300.1|DMIR, LOC108164111|XP_033249298.1|DMIR, LOC108161607|XP_017151392.1|DMIR
OG0000837	LOC120773390|XP_039958158.1|BTRY	LOC108162100|XP_017152153.1|DMIR
OG0000838	LOC120769530|XP_039952503.1|BTRY	LOC108161713|XP_017151522.1|DMIR
OG0000838	LOC120768167|XP_039950665.1|BTRY	LOC108161714|XP_017151523.1|DMIR
OG0000839	LOC120782411|XP_039970593.1|BTRY	LOC108154741|XP_017140599.1|DMIR
OG0000840	LOC120775062|XP_039960976.1|BTRY	LOC108164574|XP_017155882.1|DMIR
OG0000841	LOC120774627|XP_039960288.1|BTRY	LOC108157441|XP_017144984.1|DMIR
OG0000842	LOC120771230|XP_039955075.1|BTRY	LOC108158195|XP_017145903.1|DMIR, LOC108157095|XP_017144448.1|DMIR
OG0000843	LOC120767219|XP_039948968.1|BTRY	LOC117191099|XP_033251953.1|DMIR, LOC117190358|XP_033251328.1|DMIR, LOC117190631|XP_033251567.1|DMIR, LOC117190630|XP_033251566.1|DMIR, LOC117190170|XP_033251123.1|DMIR, LOC117190355|XP_033251325.1|DMIR, LOC117190335|XP_033251306.1|DMIR, LOC117190332|XP_033251301.1|DMIR, LOC117190336|XP_033251307.1|DMIR, LOC117190337|XP_033251309.1|DMIR, LOC117191089|XP_033251943.1|DMIR, LOC117190328|XP_033251297.1|DMIR, LOC117190327|XP_033251293.1|DMIR, LOC117190333|XP_033251302.1|DMIR, LOC117190329|XP_033251298.1|DMIR, LOC117190331|XP_033251300.1|DMIR, LOC117190330|XP_033251299.1|DMIR, LOC117191632|XP_033252336.1|DMIR, LOC117187714|XP_033246349.1|DMIR, LOC117191634|XP_033252337.1|DMIR, LOC117190320|XP_033251286.1|DMIR, LOC117190334|XP_033251303.1|DMIR
OG0000844	LOC120772952|XP_039957787.1|BTRY	LOC108160082|XP_017149343.1|DMIR, LOC108155080|XP_017141186.1|DMIR
OG0000845	LOC120774535|XP_039960190.1|BTRY, LOC120774534|XP_039960189.1|BTRY, LOC120775645|XP_039961835.1|BTRY, LOC120775849|XP_039962153.1|BTRY	LOC108163324|XP_017154048.1|DMIR, LOC108163318|XP_017154034.1|DMIR
OG0000846	LOC120773907|XP_039959060.1|BTRY, LOC120774489|XP_039960093.1|BTRY, LOC120766186|XP_039947480.1|BTRY, LOC120774490|XP_039960094.1|BTRY, LOC120782809|XP_039971222.1|BTRY, LOC120782732|XP_039971098.1|BTRY, LOC120774488|XP_039960092.1|BTRY, LOC120766169|XP_039947456.1|BTRY, LOC120766846|XP_039948496.1|BTRY, LOC120777346|XP_039964533.1|BTRY	LOC108157191|XP_017144609.1|DMIR
OG0000847	LOC120772970|XP_039957811.1|BTRY	LOC108160915|XP_017150682.1|DMIR, LOC117194160|XP_033254707.1|DMIR, LOC108159107|XP_017147569.1|DMIR
OG0000848	LOC120769492|XP_039952455.1|BTRY	LOC108164018|XP_017155082.1|DMIR
OG0000849	LOC120767744|XP_039949889.1|BTRY, LOC120769234|XP_039952068.1|BTRY	LOC108162518|XP_017152787.1|DMIR, LOC108162594|XP_017152901.1|DMIR
OG0000850	LOC120771754|XP_039955869.1|BTRY	LOC117191528|XP_033252260.1|DMIR, LOC108158566|XP_017146490.1|DMIR, LOC108158565|XP_017146488.1|DMIR
OG0000854	LOC120775175|XP_039961162.1|BTRY	LOC108160280|XP_017149655.1|DMIR
OG0000855	LOC120773441|XP_039958257.1|BTRY	LOC108150977|XP_017134808.1|DMIR
OG0000856	LOC120777247|XP_039964372.1|BTRY	LOC108152869|XP_017137987.1|DMIR
OG0000857	LOC120775727|XP_039961977.1|BTRY, LOC120775728|XP_039961978.1|BTRY, LOC120775725|XP_039961975.1|BTRY	LOC108162242|XP_017152371.1|DMIR
OG0000858	LOC120766865|XP_039948533.1|BTRY, LOC120766875|XP_039948543.1|BTRY	LOC108154170|XP_033244277.1|DMIR
OG0000860	LOC120776818|XP_039963769.1|BTRY	LOC108151523|XP_017135662.1|DMIR, LOC108151758|XP_017136088.1|DMIR
OG0000861	LOC120770507|XP_039953969.1|BTRY	LOC108158687|XP_017146709.1|DMIR, LOC117194131|XP_033254669.1|DMIR, LOC108158683|XP_017146704.1|DMIR, LOC117194128|XP_033254665.1|DMIR, LOC117193108|XP_033253720.1|DMIR
OG0000862	LOC120770600|XP_039954136.1|BTRY	LOC117192274|XP_033252821.1|DMIR, LOC108158863|XP_017147085.1|DMIR, LOC108163211|XP_017153855.1|DMIR
OG0000863	LOC120777304|XP_039964456.1|BTRY	LOC108155197|XP_017141358.1|DMIR
OG0000864	LOC120774119|XP_039959414.1|BTRY	LOC108152880|XP_017138002.1|DMIR
OG0000865	LOC120766549|XP_039948069.1|BTRY	LOC108163908|XP_017154925.1|DMIR, LOC108156918|XP_017144154.1|DMIR
OG0000866	LOC120767427|XP_039949404.1|BTRY	LOC117188611|XP_033248498.1|DMIR, LOC108161761|XP_033248503.1|DMIR
OG0000867	LOC120769201|XP_039952030.1|BTRY	LOC108163864|XP_017154869.1|DMIR
OG0000868	LOC120775630|XP_039961818.1|BTRY	LOC108164990|XP_017156505.1|DMIR, LOC108163639|XP_017154539.1|DMIR, LOC108163345|XP_017154074.1|DMIR, LOC108157316|XP_017144814.1|DMIR, LOC108162651|XP_017152977.1|DMIR
OG0000869	LOC120782245|XP_039970346.1|BTRY	LOC108157765|XP_017145436.1|DMIR
OG0000870	LOC120770900|XP_039954505.1|BTRY	LOC117191037|XP_033251898.1|DMIR, LOC108160499|XP_017150025.1|DMIR
OG0000871	LOC120770580|XP_039954094.1|BTRY	LOC108159137|XP_017147620.2|DMIR, LOC117188403|XP_033248129.1|DMIR
OG0000872	LOC120772394|XP_039956919.1|BTRY	LOC108158750|XP_017146849.1|DMIR
OG0000873	LOC120776591|XP_039963293.1|BTRY	LOC108152656|XP_017137639.1|DMIR
OG0000874	LOC120770902|XP_039954507.1|BTRY	LOC108165187|XP_017156746.1|DMIR, LOC117193456|XP_033254103.1|DMIR, LOC108160532|XP_017150083.1|DMIR
OG0000875	LOC120770563|XP_039954079.1|BTRY	LOC108153984|XP_033246109.1|DMIR
OG0000875	LOC120778610|XP_039966422.1|BTRY	LOC108153332|XP_017138738.1|DMIR
OG0000877	LOC120775435|XP_039961555.1|BTRY	LOC108151444|XP_017135545.1|DMIR, LOC108165148|XP_017156704.1|DMIR
