Orthogroup	BTRY.longest_only	ASTE.longest_only
OG0001977	LOC120767534|XP_039949559.1|BTRY	LOC118511744|XP_035911094.1|ASTE
OG0001978	LOC120768188|XP_039950691.1|BTRY, LOC120768189|XP_039950692.1|BTRY	LOC118511110|XP_035909728.1|ASTE
OG0001979	LOC120767436|XP_039949433.1|BTRY	LOC118511116|XP_035909734.1|ASTE
OG0001980	LOC120767598|XP_039949680.1|BTRY, LOC120769664|XP_039952710.1|BTRY	LOC118513565|XP_035915386.1|ASTE
OG0001982	LOC120769190|XP_039952018.1|BTRY	LOC118509169|XP_035905321.1|ASTE
OG0001983	LOC120773400|XP_039958190.1|BTRY	LOC118510008|XP_035907286.1|ASTE, LOC118513553|XP_035915342.1|ASTE
OG0001984	LOC120769382|XP_039952284.1|BTRY	LOC118511044|XP_035909534.1|ASTE
OG0001985	LOC120780145|XP_039968365.1|BTRY	LOC118509326|XP_035905680.1|ASTE
OG0001986	LOC120768862|XP_039951551.1|BTRY	LOC118512643|XP_035913247.1|ASTE
OG0001987	LOC120774159|XP_039959505.1|BTRY	LOC118507975|XP_035903207.1|ASTE
OG0001988	LOC120770037|XP_039953086.1|BTRY	LOC118513408|XP_035915005.1|ASTE
OG0001989	LOC120767867|XP_039950114.1|BTRY, LOC120772540|XP_039957155.1|BTRY	LOC118513235|XP_035914679.1|ASTE
OG0001990	LOC120768658|XP_039951369.1|BTRY	LOC118512435|XP_035912789.1|ASTE
OG0001991	LOC120768755|XP_039951461.1|BTRY	LOC118512974|XP_035914095.1|ASTE
OG0001992	LOC120768570|XP_039951253.1|BTRY	LOC118511266|XP_035910029.1|ASTE
OG0001993	LOC120768392|XP_039950998.1|BTRY	LOC118512545|XP_035913013.1|ASTE
OG0001994	LOC120773364|XP_039958128.1|BTRY	LOC118511659|XP_035910900.1|ASTE
OG0001995	LOC120781538|XP_039969703.1|BTRY	LOC118509054|XP_035905057.1|ASTE, LOC118509055|XP_035905058.1|ASTE
OG0001996	LOC120767965|XP_039950302.1|BTRY	LOC118512512|XP_035912922.1|ASTE
OG0001997	LOC120770842|XP_039954372.1|BTRY	LOC118513345|XP_035914866.1|ASTE
OG0001998	LOC120770212|XP_039953400.1|BTRY	LOC118512548|XP_035913021.1|ASTE
OG0001999	LOC120771449|XP_039955391.1|BTRY	LOC118508967|XP_035904805.1|ASTE
OG0002000	LOC120769380|XP_039952283.1|BTRY	LOC118513738|XP_035915788.1|ASTE
OG0002001	LOC120767679|XP_039949788.1|BTRY	LOC118514686|XP_035917625.1|ASTE
OG0002002	LOC120771088|XP_039954848.1|BTRY	LOC118514563|XP_035917455.1|ASTE
OG0002003	LOC120768124|XP_039950610.1|BTRY	LOC118511610|XP_035910791.1|ASTE
OG0002004	LOC120768071|XP_039950531.1|BTRY	LOC118512585|XP_035913108.1|ASTE
OG0002005	LOC120768433|XP_039951049.1|BTRY	LOC118511777|XP_035911165.1|ASTE
OG0002006	LOC120768995|XP_039951762.1|BTRY	LOC118514508|XP_035917337.1|ASTE
OG0002008	LOC120779457|XP_039967649.1|BTRY	LOC118512608|XP_035913173.1|ASTE
OG0002009	LOC120772782|XP_039957495.1|BTRY, LOC120782105|XP_039970186.1|BTRY	LOC118513696|XP_035915713.1|ASTE
OG0002010	LOC120769613|XP_039952647.1|BTRY	LOC118517126|XP_035918881.1|ASTE, LOC118513710|XP_035915736.1|ASTE
OG0002011	LOC120769493|XP_039952456.1|BTRY	LOC118513808|XP_035915910.1|ASTE
OG0002012	LOC120767387|XP_039949326.1|BTRY	LOC118510849|XP_035909072.1|ASTE
OG0002013	LOC120769127|XP_039951922.1|BTRY	LOC118513328|XP_035914829.1|ASTE
OG0002014	LOC120771209|XP_039955045.1|BTRY	LOC118509890|XP_035907029.1|ASTE, LOC118509889|XP_035907028.1|ASTE, LOC118509884|XP_035907017.1|ASTE
OG0002015	LOC120769638|XP_039952677.1|BTRY	LOC118513006|XP_035914160.1|ASTE
OG0002016	LOC120772236|XP_039956662.1|BTRY	LOC118513208|XP_035914607.1|ASTE
OG0002017	LOC120769000|XP_039951774.1|BTRY, LOC120768077|XP_039950541.1|BTRY, LOC120767811|XP_039950023.1|BTRY	LOC118512972|XP_035914092.1|ASTE
OG0002018	LOC120767880|XP_039950140.1|BTRY	LOC118510770|XP_035908923.1|ASTE
OG0002019	LOC120767713|XP_039949843.1|BTRY	LOC118510741|XP_035908861.1|ASTE
OG0002020	LOC120769272|XP_039952118.1|BTRY	LOC118509949|XP_035907173.1|ASTE
OG0002021	LOC120772968|XP_039957805.1|BTRY	LOC118509945|XP_035907170.1|ASTE
OG0002022	LOC120767733|XP_039949875.1|BTRY	LOC118506403|XP_035899361.1|ASTE
OG0002023	LOC120771303|XP_039955174.1|BTRY	LOC118514075|XP_035916494.1|ASTE, LOC118514074|XP_035916493.1|ASTE
OG0002024	LOC120769476|XP_039952432.1|BTRY	LOC118510711|XP_035908803.1|ASTE
OG0002025	LOC120769378|XP_039952280.1|BTRY	LOC118510667|XP_035908700.1|ASTE
OG0002026	LOC120777293|XP_039964438.1|BTRY	LOC118505323|XP_035896859.1|ASTE
OG0002027	LOC120772974|XP_039957816.1|BTRY	LOC118505612|XP_035897545.1|ASTE
OG0002028	LOC120771529|XP_039955521.1|BTRY	LOC118505621|XP_035897576.1|ASTE
OG0002029	LOC120777455|XP_039964710.1|BTRY	LOC118505201|XP_035896575.1|ASTE
OG0002030	LOC120771727|XP_039955816.1|BTRY	LOC118511575|XP_035910713.1|ASTE
OG0002031	LOC120780129|XP_039968344.1|BTRY	LOC118512378|XP_035912638.1|ASTE
OG0002032	LOC120772253|XP_039956690.1|BTRY, LOC120767993|XP_039950348.1|BTRY	LOC118517050|XP_035918791.1|ASTE, LOC118508330|XP_035903892.1|ASTE
OG0002033	LOC120773383|XP_039958147.1|BTRY	LOC118506726|XP_035900150.1|ASTE
OG0002034	LOC120773477|XP_039958329.1|BTRY	LOC118502758|XP_035891223.1|ASTE
OG0002035	LOC120776579|XP_039963283.1|BTRY	LOC118505534|XP_035897342.1|ASTE
OG0002036	LOC120782530|XP_039970783.1|BTRY	LOC118506749|XP_035900224.1|ASTE
OG0002037	LOC120775610|XP_039961784.1|BTRY	LOC118504715|XP_035895445.1|ASTE
OG0002038	LOC120782344|XP_039970511.1|BTRY	LOC118504932|XP_035895918.1|ASTE
OG0002039	LOC120781402|XP_039969547.1|BTRY	LOC118504935|XP_035895925.1|ASTE
OG0002040	LOC120780294|XP_039968512.1|BTRY	LOC118505123|XP_035896330.1|ASTE
OG0002041	LOC120770828|XP_039954348.1|BTRY	LOC118507060|XP_035900921.1|ASTE
OG0002042	LOC120766180|XP_039947471.1|BTRY, LOC120776672|XP_039963483.1|BTRY	LOC118515263|XP_035917841.1|ASTE, LOC118508265|XP_035903789.1|ASTE
OG0002043	LOC120782311|XP_039970461.1|BTRY	LOC118504219|XP_035894318.1|ASTE
OG0002044	LOC120767038|XP_039948817.1|BTRY	LOC118506888|XP_035900545.1|ASTE
OG0002045	LOC120766980|XP_039948710.1|BTRY	LOC118506722|XP_035900142.1|ASTE
OG0002046	LOC120774522|XP_039960152.1|BTRY	LOC118507696|XP_035902443.1|ASTE
OG0002047	LOC120773860|XP_039958945.1|BTRY	LOC118506552|XP_035899749.1|ASTE
OG0002048	LOC120766304|XP_039947653.1|BTRY	LOC118507584|XP_035902138.1|ASTE
OG0002049	LOC120766463|XP_039947926.1|BTRY	LOC118507942|XP_035903153.1|ASTE
OG0002050	LOC120771772|XP_039955899.1|BTRY	LOC118502660|XP_035891005.1|ASTE
OG0002051	LOC120772938|XP_039957776.1|BTRY	LOC118502580|XP_035890812.1|ASTE
OG0002053	LOC120782891|XP_039971374.1|BTRY	LOC118505802|XP_035898030.1|ASTE
OG0002054	LOC120766409|XP_039947794.1|BTRY	LOC118503254|XP_035892186.1|ASTE
OG0002055	LOC120767028|XP_039948808.1|BTRY	LOC118506162|XP_035898827.1|ASTE
OG0002056	LOC120776501|XP_039963129.1|BTRY	LOC118506167|XP_035898831.1|ASTE
OG0002057	LOC120769761|XP_039952858.1|BTRY	LOC118516392|XP_035918148.1|ASTE, LOC118502524|XP_035890681.1|ASTE
OG0002058	LOC120782238|XP_039970339.1|BTRY	LOC118516398|XP_035918156.1|ASTE, LOC118502527|XP_035890684.1|ASTE
OG0002059	LOC120767646|XP_039949754.1|BTRY	LOC118502526|XP_035890683.1|ASTE, LOC118516397|XP_035918155.1|ASTE, LOC118510222|XP_035907684.1|ASTE
OG0002060	LOC120770532|XP_039954018.1|BTRY	LOC118504319|XP_035894538.1|ASTE
OG0002061	LOC120770141|XP_039953262.1|BTRY	LOC118504320|XP_035894539.1|ASTE
OG0002062	LOC120774098|XP_039959381.1|BTRY	LOC118515204|XP_035917793.1|ASTE, LOC118515205|XP_035917794.1|ASTE, LOC118515211|XP_035917799.1|ASTE, LOC118515203|XP_035917792.1|ASTE, LOC118502555|XP_035890751.1|ASTE, LOC118515212|XP_035917800.1|ASTE, LOC118515129|XP_035917704.1|ASTE, LOC118515185|XP_035917777.1|ASTE
OG0002063	LOC120773584|XP_039958505.1|BTRY	LOC118502562|XP_035890777.1|ASTE
OG0002064	LOC120774014|XP_039959228.1|BTRY	LOC118506846|XP_035900463.1|ASTE
OG0002065	LOC120776962|XP_039963987.1|BTRY	LOC118505157|XP_035896444.1|ASTE
OG0002066	LOC120782671|XP_039970987.1|BTRY	LOC118503644|XP_035893041.1|ASTE
OG0002067	LOC120772472|XP_039957045.1|BTRY	LOC118505857|XP_035898130.1|ASTE
OG0002068	LOC120770529|XP_039954012.1|BTRY	LOC118510936|XP_035909263.1|ASTE
OG0002069	LOC120774329|XP_039959813.1|BTRY	LOC118506005|XP_035898483.1|ASTE
OG0002070	LOC120766998|XP_039948742.1|BTRY	LOC118506014|XP_035898493.1|ASTE
OG0002071	LOC120767075|XP_039948871.1|BTRY	LOC118507225|XP_035901278.1|ASTE
OG0002072	LOC120772197|XP_039956596.1|BTRY	LOC118507929|XP_035903125.1|ASTE
OG0002073	LOC120777944|XP_039965480.1|BTRY	LOC118503423|XP_035892555.1|ASTE
OG0002074	LOC120770190|XP_039953355.1|BTRY	LOC118507274|XP_035901471.1|ASTE
OG0002075	LOC120778752|XP_039966662.1|BTRY	LOC118508102|XP_035903478.1|ASTE
OG0002076	LOC120772866|XP_039957631.1|BTRY	LOC118504187|XP_035894253.1|ASTE
OG0002077	LOC120772483|XP_039957062.1|BTRY	LOC118512370|XP_035912613.1|ASTE
OG0002078	LOC120778306|XP_039966032.1|BTRY, LOC120771839|XP_039956016.1|BTRY, LOC120776529|XP_039963196.1|BTRY	LOC118507408|XP_035901762.1|ASTE
OG0002079	LOC120776434|XP_039963022.1|BTRY, LOC120776433|XP_039963021.1|BTRY, LOC120776436|XP_039963023.1|BTRY	LOC118505316|XP_035896853.1|ASTE
OG0002080	LOC120771729|XP_039955819.1|BTRY	LOC118506143|XP_035898783.1|ASTE
OG0002081	LOC120772038|XP_039956343.1|BTRY	LOC118503442|XP_035892599.1|ASTE
OG0002082	LOC120770293|XP_039953572.1|BTRY	LOC118506034|XP_035898546.1|ASTE
OG0002083	LOC120774869|XP_039960634.1|BTRY, LOC120774705|XP_039960369.1|BTRY	LOC118509900|XP_035907048.1|ASTE
OG0002084	LOC120770021|XP_039953052.1|BTRY	LOC118507329|XP_035901611.1|ASTE
OG0002086	LOC120772116|XP_039956461.1|BTRY	LOC118507183|XP_035901148.1|ASTE
OG0002087	LOC120776621|XP_039963352.1|BTRY	LOC118512331|XP_035912499.1|ASTE
OG0002088	LOC120776500|XP_039963124.1|BTRY	LOC118505278|XP_035896740.1|ASTE
OG0002089	LOC120771504|XP_039955492.1|BTRY	LOC118505914|XP_035898267.1|ASTE
OG0002090	LOC120778458|XP_039966190.1|BTRY	LOC118505956|XP_035898382.1|ASTE
OG0002091	LOC120772034|XP_039956339.1|BTRY	LOC118507396|XP_035901742.1|ASTE
OG0002092	LOC120776973|XP_039964000.1|BTRY	LOC118504180|XP_035894225.1|ASTE
OG0002093	LOC120772955|XP_039957792.1|BTRY	LOC118504179|XP_035894224.1|ASTE
OG0002094	LOC120772120|XP_039956465.1|BTRY	LOC118503055|XP_035891813.1|ASTE
OG0002095	LOC120773387|XP_039958155.1|BTRY	LOC118503944|XP_035893714.1|ASTE
OG0002096	LOC120770257|XP_039953494.1|BTRY	LOC118503857|XP_035893462.1|ASTE
OG0002097	LOC120771345|XP_039955226.1|BTRY	LOC118507103|XP_035900999.1|ASTE
OG0002098	LOC120778313|XP_039966040.1|BTRY	LOC118508223|XP_035903705.1|ASTE, LOC118508221|XP_035903702.1|ASTE
OG0002099	LOC120782448|XP_039970668.1|BTRY	LOC118504082|XP_035894043.1|ASTE
OG0002100	LOC120779044|XP_039967109.1|BTRY	LOC118503359|XP_035892444.1|ASTE, LOC118503358|XP_035892443.1|ASTE
OG0002101	LOC120770414|XP_039953783.1|BTRY	LOC118507399|XP_035901746.1|ASTE
OG0002102	LOC120771001|XP_039954692.1|BTRY	LOC118503731|XP_035893238.1|ASTE
OG0002103	LOC120776466|XP_039963070.1|BTRY	LOC118503304|XP_035892315.1|ASTE
OG0002117	LOC120775672|XP_039961884.1|BTRY	LOC118505507|XP_035897285.1|ASTE
OG0002119	LOC120782169|XP_039970240.1|BTRY	LOC118503759|XP_035893315.1|ASTE
OG0002120	LOC120779722|XP_039968021.1|BTRY	LOC118509540|XP_035906173.1|ASTE
OG0002121	LOC120770229|XP_039953448.1|BTRY	LOC118503831|XP_035893435.1|ASTE
OG0002123	LOC120767337|XP_039949215.1|BTRY	LOC118505667|XP_035897689.1|ASTE
OG0002124	LOC120775759|XP_039962026.1|BTRY	LOC118510740|XP_035908865.1|ASTE
OG0002125	LOC120771596|XP_039955601.1|BTRY	LOC118517608|XP_035919800.1|ASTE
OG0002126	LOC120779102|XP_039967204.1|BTRY, LOC120779103|XP_039967208.1|BTRY	LOC118506343|XP_035899224.1|ASTE
OG0002127	LOC120774307|XP_039959772.1|BTRY	LOC118503477|XP_035892669.1|ASTE
OG0002128	LOC120773874|XP_039958962.1|BTRY	LOC118517429|XP_035919439.1|ASTE, LOC118505338|XP_035896885.1|ASTE
OG0002129	LOC120769003|XP_039951780.1|BTRY	LOC118508956|XP_035904776.1|ASTE
OG0002130	LOC120775666|XP_039961869.1|BTRY	LOC118508139|XP_035903554.1|ASTE
OG0002131	LOC120766285|XP_039947621.1|BTRY	LOC118511581|XP_035910724.1|ASTE
OG0002132	LOC120768065|XP_039950519.1|BTRY	LOC118513214|XP_035914621.1|ASTE
OG0002133	LOC120775535|XP_039961691.1|BTRY	LOC118513258|XP_035914750.1|ASTE
OG0002134	LOC120774399|XP_039959952.1|BTRY	LOC118502713|XP_035891161.1|ASTE
OG0002135	LOC120776012|XP_039962389.1|BTRY	LOC118504575|XP_035895115.1|ASTE
OG0002136	LOC120781308|XP_039969442.1|BTRY	LOC118517379|XP_035919295.1|ASTE
OG0002137	LOC120773714|XP_039958693.1|BTRY	LOC118517358|XP_035919259.1|ASTE
OG0002138	LOC120774425|XP_039959993.1|BTRY	LOC118508588|XP_035904388.1|ASTE
OG0002139	LOC120774492|XP_039960097.1|BTRY	LOC118508612|XP_035904390.1|ASTE
OG0002140	LOC120775870|XP_039962174.1|BTRY, LOC120774312|XP_039959779.1|BTRY	LOC118513209|XP_035914618.1|ASTE
OG0002141	LOC120780589|XP_039968783.1|BTRY	LOC118508009|XP_035903289.1|ASTE, LOC118506947|XP_035900658.1|ASTE
OG0002142	LOC120780614|XP_039968812.1|BTRY	LOC118505402|XP_035897035.1|ASTE
OG0002143	LOC120768579|XP_039951269.1|BTRY	LOC118510683|XP_035908745.1|ASTE
OG0002144	LOC120779093|XP_039967190.1|BTRY	LOC118517416|XP_035919416.1|ASTE
OG0002145	LOC120779008|XP_039967065.1|BTRY	LOC118517448|XP_035919487.1|ASTE
OG0002146	LOC120777451|XP_039964709.1|BTRY, LOC120779864|XP_039968156.1|BTRY	LOC118502808|XP_035891343.1|ASTE
OG0002147	LOC120775231|XP_039961238.1|BTRY	LOC118517475|XP_035919553.1|ASTE
OG0002148	LOC120776565|XP_039963261.1|BTRY, LOC120776564|XP_039963260.1|BTRY	LOC118504345|XP_035894605.1|ASTE
OG0002149	LOC120779909|XP_039968188.1|BTRY	LOC118517464|XP_035919525.1|ASTE
OG0002150	LOC120773902|XP_039959016.1|BTRY, LOC120774658|XP_039960320.1|BTRY	LOC118506059|XP_035898599.1|ASTE
OG0002151	LOC120774426|XP_039959994.1|BTRY	LOC118511205|XP_035909879.1|ASTE
OG0002152	LOC120768670|XP_039951389.1|BTRY	LOC118509815|XP_035906865.1|ASTE
OG0002153	LOC120779000|XP_039967040.1|BTRY	LOC118506211|XP_035898925.1|ASTE
OG0002154	LOC120774004|XP_039959214.1|BTRY	LOC118509923|XP_035907135.1|ASTE
OG0002155	LOC120782501|XP_039970742.1|BTRY	LOC118506206|XP_035898911.1|ASTE
OG0002156	LOC120777357|XP_039964559.1|BTRY	LOC118505756|XP_035897871.1|ASTE
OG0002157	LOC120782568|XP_039970840.1|BTRY	LOC118508128|XP_035903529.1|ASTE
OG0002158	LOC120770530|XP_039954015.1|BTRY	LOC118517370|XP_035919281.1|ASTE
OG0002159	LOC120778695|XP_039966587.1|BTRY	LOC118504805|XP_035895693.1|ASTE
OG0002160	LOC120778737|XP_039966642.1|BTRY	LOC118508129|XP_035907722.1|ASTE
OG0002161	LOC120778165|XP_039965837.1|BTRY	LOC118505598|XP_035897516.1|ASTE, LOC118516565|XP_035918421.1|ASTE
OG0002162	LOC120769743|XP_039952873.1|BTRY, LOC120777117|XP_039964189.1|BTRY	LOC118502665|XP_035891021.1|ASTE
OG0002163	LOC120775200|XP_039961197.1|BTRY	LOC118507651|XP_035902314.1|ASTE
OG0002164	LOC120777436|XP_039964677.1|BTRY	LOC118504758|XP_035895577.1|ASTE
OG0002165	LOC120777673|XP_039965076.1|BTRY	LOC118508279|XP_035903813.1|ASTE
OG0002166	LOC120769440|XP_039952357.1|BTRY	LOC118514682|XP_035917661.1|ASTE
OG0002167	LOC120771298|XP_039955167.1|BTRY, LOC120780128|XP_039968343.1|BTRY	LOC118504438|XP_035894788.1|ASTE
OG0002168	LOC120774016|XP_039959233.1|BTRY	LOC118507985|XP_035903245.1|ASTE, LOC118506153|XP_035898817.1|ASTE
OG0002169	LOC120776572|XP_039963269.1|BTRY	LOC118507241|XP_035901386.1|ASTE
OG0002170	LOC120779906|XP_039968187.1|BTRY	LOC118505581|XP_035897431.1|ASTE
OG0002171	LOC120782875|XP_039971355.1|BTRY	LOC118502730|XP_035891184.1|ASTE
OG0002172	LOC120782385|XP_039970562.1|BTRY	LOC118506467|XP_035899535.1|ASTE
OG0002173	LOC120769489|XP_039952453.1|BTRY	LOC118514148|XP_035916652.1|ASTE
OG0002174	LOC120766345|XP_039947706.1|BTRY	LOC118508485|XP_035904196.1|ASTE
OG0002175	LOC120766346|XP_039947707.1|BTRY	LOC118508486|XP_035904198.1|ASTE
OG0002176	LOC120777817|XP_039965291.1|BTRY	LOC118508452|XP_035904147.1|ASTE
OG0002177	LOC120782633|XP_039970935.1|BTRY	LOC118507790|XP_035902720.1|ASTE
OG0002178	LOC120776177|XP_039962728.1|BTRY	LOC118507537|XP_035902007.1|ASTE
OG0002179	LOC120780756|XP_039968945.1|BTRY	LOC118504989|XP_035896051.1|ASTE
OG0002180	LOC120782301|XP_039970445.1|BTRY	LOC118505448|XP_035897140.1|ASTE
OG0002181	LOC120775451|XP_039961571.1|BTRY	LOC118505109|XP_035896304.1|ASTE, LOC118516456|XP_035918245.1|ASTE
OG0002182	LOC120767932|XP_039950230.1|BTRY	LOC118506784|XP_035900290.1|ASTE
OG0002183	LOC120771506|XP_039955493.1|BTRY	LOC118506792|XP_035900304.1|ASTE
OG0002184	LOC120772371|XP_039956882.1|BTRY	LOC118504901|XP_035895860.1|ASTE
OG0002185	LOC120774548|XP_039960216.1|BTRY	LOC118502908|XP_035891523.1|ASTE
OG0002186	LOC120782727|XP_039971089.1|BTRY	LOC118505240|XP_035896683.1|ASTE
OG0002187	LOC120776616|XP_039963345.1|BTRY	LOC118506381|XP_035899306.1|ASTE
OG0002188	LOC120772246|XP_039956676.1|BTRY, LOC120780043|XP_039968250.1|BTRY	LOC118511393|XP_035910316.1|ASTE
OG0002189	LOC120780476|XP_039968686.1|BTRY	LOC118502867|XP_035891467.1|ASTE
OG0002190	LOC120772217|XP_039956633.1|BTRY	LOC118507907|XP_035903063.1|ASTE
OG0002191	LOC120777624|XP_039965011.1|BTRY	LOC118503569|XP_035892895.1|ASTE
OG0002192	LOC120778176|XP_039965845.1|BTRY	LOC118507169|XP_035901128.1|ASTE
OG0002193	LOC120782496|XP_039970734.1|BTRY	LOC118502697|XP_035891110.1|ASTE
OG0002194	LOC120766641|XP_039948194.1|BTRY	LOC118502888|XP_035891499.1|ASTE
OG0002195	LOC120782513|XP_039970755.1|BTRY	LOC118507796|XP_035902742.1|ASTE
OG0002196	LOC120782698|XP_039971032.1|BTRY	LOC118504279|XP_035894446.1|ASTE
OG0002197	LOC120782519|XP_039970762.1|BTRY	LOC118506443|XP_035899471.1|ASTE
OG0002198	LOC120766983|XP_039948716.1|BTRY, LOC120766982|XP_039948711.1|BTRY	LOC118506179|XP_035898845.1|ASTE
OG0002199	LOC120782742|XP_039971109.1|BTRY	LOC118506450|XP_035899482.1|ASTE
OG0002200	LOC120780430|XP_039968640.1|BTRY	LOC118505414|XP_035897056.1|ASTE
OG0002202	LOC120769735|XP_039952825.1|BTRY	LOC118517055|XP_035918796.1|ASTE, LOC118508321|XP_035903883.1|ASTE
OG0002203	LOC120768318|XP_039950895.1|BTRY	LOC118502929|XP_035891560.1|ASTE
OG0002204	LOC120774250|XP_039959651.1|BTRY	LOC118506367|XP_035899283.1|ASTE
OG0002205	LOC120766979|XP_039948709.1|BTRY	LOC118506796|XP_035900311.1|ASTE
OG0002206	LOC120766255|XP_039947575.1|BTRY	LOC118507999|XP_035903263.1|ASTE
OG0002207	LOC120782703|XP_039971043.1|BTRY	LOC118505211|XP_035896613.1|ASTE
OG0002208	LOC120766200|XP_039947494.1|BTRY	LOC118505185|XP_035896533.1|ASTE
OG0002209	LOC120772440|XP_039956991.1|BTRY	LOC118504832|XP_035895729.1|ASTE
OG0002210	LOC120782766|XP_039971161.1|BTRY	LOC118508005|XP_035903280.1|ASTE
OG0002211	LOC120772181|XP_039956567.1|BTRY	LOC118505434|XP_035897105.1|ASTE, LOC118505435|XP_035897109.1|ASTE
OG0002212	LOC120766260|XP_039947580.1|BTRY	LOC118503193|XP_035892068.1|ASTE
OG0002213	LOC120771487|XP_039955464.1|BTRY	LOC118505443|XP_035897133.1|ASTE
OG0002214	LOC120766242|XP_039947559.1|BTRY	LOC118517710|XP_035920049.1|ASTE
OG0002215	LOC120773612|XP_039958583.1|BTRY	LOC118511933|XP_035911507.1|ASTE
OG0002216	LOC120771455|XP_039955400.1|BTRY	LOC118506810|XP_035900361.1|ASTE
OG0002217	LOC120782590|XP_039970875.1|BTRY	LOC118504422|XP_035894751.1|ASTE
OG0002218	LOC120773744|XP_039958739.1|BTRY	LOC118508587|XP_035904385.1|ASTE
OG0002219	LOC120782215|XP_039970309.1|BTRY	LOC118502956|XP_035891612.1|ASTE, LOC118507789|XP_035902718.1|ASTE
OG0002220	LOC120778357|XP_039966078.1|BTRY	LOC118502954|XP_035891604.1|ASTE
OG0002221	LOC120777064|XP_039964122.1|BTRY, LOC120777060|XP_039964107.1|BTRY	LOC118512120|XP_035911991.1|ASTE
OG0002224	LOC120781272|XP_039969397.1|BTRY	LOC118511464|XP_035910459.1|ASTE
OG0002225	LOC120778238|XP_039965929.1|BTRY	LOC118513122|XP_035914417.1|ASTE
OG0002226	LOC120770385|XP_039953740.1|BTRY	LOC118512964|XP_035914083.1|ASTE
OG0002227	LOC120771486|XP_039955458.1|BTRY	LOC118512046|XP_035911768.1|ASTE
OG0002228	LOC120771656|XP_039955705.1|BTRY	LOC118512073|XP_035911856.1|ASTE
OG0002229	LOC120773050|XP_039957915.1|BTRY	LOC118512084|XP_035911937.1|ASTE
OG0002230	LOC120770234|XP_039953455.1|BTRY	LOC118512100|XP_035911960.1|ASTE
OG0002231	LOC120771227|XP_039955072.1|BTRY	LOC118512056|XP_035911800.1|ASTE
OG0002233	LOC120778278|XP_039965998.1|BTRY	LOC118509110|XP_035905172.1|ASTE, LOC118516894|XP_035918632.1|ASTE
OG0002234	LOC120772414|XP_039956947.1|BTRY	LOC118513338|XP_035914853.1|ASTE, LOC118513012|XP_035914179.1|ASTE
OG0002235	LOC120772533|XP_039957135.1|BTRY	LOC118516351|XP_035918062.1|ASTE, LOC118511365|XP_035910220.1|ASTE
OG0002236	LOC120771370|XP_039955263.1|BTRY	LOC118513001|XP_035914151.1|ASTE
OG0002237	LOC120771521|XP_039955513.1|BTRY	LOC118512996|XP_035914146.1|ASTE
OG0002238	LOC120769974|XP_039952978.1|BTRY	LOC118514491|XP_035917307.1|ASTE
OG0002239	LOC120770376|XP_039953727.1|BTRY	LOC118510562|XP_035908439.1|ASTE
OG0002240	LOC120772781|XP_039957493.1|BTRY	LOC118508906|XP_035904657.1|ASTE
OG0002241	LOC120778384|XP_039966105.1|BTRY	LOC118512142|XP_035912062.1|ASTE
OG0002242	LOC120776862|XP_039963842.1|BTRY	LOC118509119|XP_035905183.1|ASTE
OG0002243	LOC120768263|XP_039950794.1|BTRY	LOC118509122|XP_035905202.1|ASTE
OG0002244	LOC120777793|XP_039965258.1|BTRY	LOC118509120|XP_035905197.1|ASTE
OG0002245	LOC120777233|XP_039964349.1|BTRY	LOC118512677|XP_035913349.1|ASTE
OG0002246	LOC120771006|XP_039954701.1|BTRY	LOC118512690|XP_035913373.1|ASTE
OG0002247	LOC120778552|XP_039966337.1|BTRY	LOC118513104|XP_035914398.1|ASTE
OG0002248	LOC120778173|XP_039965843.1|BTRY, LOC120778810|XP_039966747.1|BTRY	LOC118509410|XP_035905873.1|ASTE
OG0002249	LOC120777043|XP_039964088.1|BTRY	LOC118506297|XP_035899129.1|ASTE, LOC118509498|XP_035906049.1|ASTE
OG0002250	LOC120772826|XP_039957567.1|BTRY	LOC118509644|XP_035906444.1|ASTE
OG0002251	LOC120772890|XP_039957694.1|BTRY	LOC118509713|XP_035906691.1|ASTE
OG0002252	LOC120772168|XP_039956542.1|BTRY	LOC118511909|XP_035911437.1|ASTE
OG0002253	LOC120770911|XP_039954522.1|BTRY	LOC118509671|XP_035906564.1|ASTE
OG0002254	LOC120766760|XP_039948372.1|BTRY	LOC118510161|XP_035907562.1|ASTE
OG0002255	LOC120775528|XP_039961683.1|BTRY	LOC118511430|XP_035910414.1|ASTE
OG0002256	LOC120773042|XP_039957905.1|BTRY	LOC118511531|XP_035910613.1|ASTE
OG0002257	LOC120771877|XP_039956066.1|BTRY	LOC118509590|XP_035906256.1|ASTE
OG0002258	LOC120778840|XP_039966797.1|BTRY, LOC120777948|XP_039965494.1|BTRY	LOC118510362|XP_035907963.1|ASTE
OG0002259	LOC120773946|XP_039959096.1|BTRY	LOC118514323|XP_035917001.1|ASTE, LOC118510378|XP_035908009.1|ASTE
OG0002260	LOC120778607|XP_039966417.1|BTRY	LOC118510417|XP_035908079.1|ASTE
OG0002261	LOC120777953|XP_039965500.1|BTRY	LOC118510383|XP_035908022.1|ASTE
OG0002263	LOC120777692|XP_039965099.1|BTRY	LOC118511448|XP_035910442.1|ASTE
OG0002264	LOC120770936|XP_039954578.1|BTRY	LOC118509654|XP_035906501.1|ASTE
OG0002265	LOC120778554|XP_039966339.1|BTRY	LOC118512810|XP_035913655.1|ASTE
