Orthogroup	BTRY.longest_only	DERE.longest_only
OG0000423	LOC120770394|XP_039953759.1|BTRY	LOC6546936|XP_001974697.1|DERE
OG0000423	LOC120770005|XP_039953031.1|BTRY	LOC6546935|XP_001974696.1|DERE
OG0000424	LOC120770993|XP_039954673.1|BTRY	LOC6555315|XP_001981047.1|DERE
OG0000424	LOC120770914|XP_039954538.1|BTRY	LOC6547291|XP_001974773.1|DERE
OG0000425	LOC120772681|XP_039957353.1|BTRY	LOC6548495|XP_001975308.1|DERE
OG0000425	LOC120770802|XP_039954315.1|BTRY	LOC6547593|XP_001974892.1|DERE
OG0000426	LOC120767283|XP_039949097.1|BTRY, LOC120769710|XP_039952783.1|BTRY, LOC120769049|XP_039951833.1|BTRY	LOC6542746|XP_001969052.1|DERE, LOC6541444|XP_001969053.1|DERE
OG0000428	LOC120772925|XP_039957759.1|BTRY	LOC6546147|XP_001973563.2|DERE, LOC6546146|XP_001973562.2|DERE, LOC6546145|XP_026832723.1|DERE
OG0000429	LOC120770795|XP_039954308.1|BTRY, LOC120771992|XP_039956282.1|BTRY	LOC6547187|XP_001976085.3|DERE
OG0000429	LOC120771757|XP_039955873.1|BTRY, LOC120771336|XP_039955215.1|BTRY	LOC6547186|XP_001976084.1|DERE
OG0000430	LOC120774784|XP_039960496.1|BTRY	LOC6555154|XP_001981165.2|DERE, LOC26526835|XP_015009411.1|DERE, LOC6551745|XP_001979695.1|DERE
OG0000433	LOC120774862|XP_039960624.1|BTRY	LOC6550058|XP_001977625.1|DERE
OG0000433	LOC120778215|XP_039965906.1|BTRY	LOC6545197|XP_001972043.1|DERE
OG0000434	LOC120772696|XP_039957370.1|BTRY, LOC120772247|XP_039956678.1|BTRY	LOC6554450|XP_001981518.1|DERE
OG0000435	LOC120774231|XP_039959624.1|BTRY	LOC6551567|XP_001977288.1|DERE
OG0000437	LOC120781389|XP_039969532.1|BTRY	LOC6541367|XP_001969488.1|DERE
OG0000437	LOC120769054|XP_039951837.1|BTRY	LOC6542222|XP_001969930.1|DERE
OG0000438	LOC120775835|XP_039962138.1|BTRY	LOC6545501|XP_001973341.2|DERE, LOC6554229|XP_001981246.1|DERE, LOC6554231|XP_001981248.1|DERE
OG0000439	LOC120767996|XP_039950349.1|BTRY	LOC6543220|XP_026834908.1|DERE
OG0000439	LOC120778369|XP_039966090.1|BTRY	LOC6545599|XP_001972711.1|DERE
OG0000440	LOC120771326|XP_039955205.1|BTRY	LOC6548087|XP_001975203.1|DERE
OG0000440	LOC120771453|XP_039955398.1|BTRY	LOC6549359|XP_001975788.1|DERE
OG0000441	LOC120770035|XP_039953084.1|BTRY, LOC120772426|XP_039956971.1|BTRY	LOC6547838|XP_001975049.1|DERE
OG0000441	LOC120772252|XP_039956689.1|BTRY	LOC6547839|XP_001975050.1|DERE
OG0000443	LOC120767448|XP_039949449.1|BTRY	LOC6545066|XP_001971044.1|DERE, LOC6545065|XP_001971043.1|DERE
OG0000444	LOC120777609|XP_039964992.1|BTRY	LOC6541692|XP_001969225.1|DERE
OG0000444	LOC120777797|XP_039965263.1|BTRY	LOC6543168|XP_001969226.1|DERE
OG0000446	LOC120771905|XP_039956120.1|BTRY	LOC26526402|XP_015011457.1|DERE, LOC6551018|XP_026838113.1|DERE
OG0000448	LOC120782620|XP_039970921.1|BTRY	LOC6554938|XP_001981119.1|DERE
OG0000449	LOC120776397|XP_039962951.1|BTRY	LOC6546221|XP_001972916.1|DERE
OG0000449	LOC120767465|XP_039949487.1|BTRY	LOC6549306|XP_001974228.2|DERE
OG0000450	LOC120774365|XP_039959889.1|BTRY	LOC6551729|XP_026838730.1|DERE
OG0000450	LOC120774824|XP_039960565.1|BTRY	LOC6549845|XP_026837799.1|DERE
OG0000451	LOC120775737|XP_039961988.1|BTRY	LOC6555630|XP_001982514.1|DERE
OG0000451	LOC120775735|XP_039961987.1|BTRY, LOC120775418|XP_039961530.1|BTRY	LOC6555628|XP_026838890.1|DERE
OG0000453	LOC120766550|XP_039948067.1|BTRY	LOC6553387|XP_001980204.1|DERE
OG0000453	LOC120782890|XP_039971372.1|BTRY	LOC6553389|XP_026839856.1|DERE
OG0000454	LOC120771593|XP_039955599.1|BTRY, LOC120771036|XP_039954758.1|BTRY	LOC6552798|XP_001979026.1|DERE, LOC6545848|XP_001971187.1|DERE
OG0000455	LOC120771949|XP_039956193.1|BTRY	LOC6546729|XP_001975882.1|DERE, LOC6546730|XP_026835975.1|DERE
OG0000456	LOC120779448|XP_039967629.1|BTRY	LOC6555845|XP_026839106.1|DERE
OG0000456	LOC120768512|XP_039951171.1|BTRY	LOC6543479|XP_001969523.3|DERE
OG0000457	LOC120781641|XP_039969806.1|BTRY	LOC6541199|XP_026834904.1|DERE
OG0000457	LOC120768879|XP_039951566.1|BTRY	LOC6540932|XP_001970008.2|DERE
OG0000458	LOC120768030|XP_039950444.1|BTRY	LOC6542983|XP_026834846.1|DERE
OG0000460	LOC120768381|XP_039950981.1|BTRY	LOC6543218|XP_001968296.1|DERE
OG0000462	LOC120766648|XP_039948245.1|BTRY	LOC6554032|XP_001979542.1|DERE, LOC6554031|XP_001979541.1|DERE, LOC6554030|XP_001979540.1|DERE
OG0000463	LOC120772993|XP_039957840.1|BTRY	LOC6554442|XP_001982140.1|DERE, LOC6549964|XP_001978702.1|DERE, LOC6554440|XP_001982138.1|DERE
OG0000465	LOC120780110|XP_039968359.1|BTRY	LOC6554545|XP_001981947.1|DERE
OG0000465	LOC120772118|XP_039956467.1|BTRY	LOC6554546|XP_026839787.1|DERE
OG0000466	LOC120773729|XP_039958719.1|BTRY	LOC6551620|XP_001977123.1|DERE
OG0000466	LOC120768513|XP_039951175.1|BTRY	LOC6542273|XP_026834865.1|DERE
OG0000467	LOC120772136|XP_039956488.1|BTRY	LOC6543079|XP_026835072.1|DERE
OG0000467	LOC120772332|XP_039956808.1|BTRY	LOC6542395|XP_001970669.2|DERE
OG0000468	LOC120766448|XP_039947890.1|BTRY	LOC6554570|XP_026832000.1|DERE
OG0000468	LOC120772763|XP_039957470.1|BTRY	LOC6547056|XP_001976015.1|DERE
OG0000469	LOC120767613|XP_039949700.1|BTRY	LOC6541100|XP_026834040.1|DERE
OG0000470	LOC120778542|XP_039966325.1|BTRY	LOC6544061|XP_015014160.1|DERE
OG0000470	LOC120782030|XP_039970120.1|BTRY	LOC6546426|XP_001973520.1|DERE
OG0000471	LOC120767631|XP_039949725.1|BTRY, LOC120769192|XP_039952020.1|BTRY	LOC6545852|XP_001971191.1|DERE, LOC6542731|XP_001968408.1|DERE
OG0000473	LOC120775766|XP_039962033.1|BTRY	LOC6549750|XP_001977353.1|DERE
OG0000473	LOC120775662|XP_039961864.1|BTRY	LOC113564494|XP_026837701.1|DERE, LOC6555497|XP_001982622.1|DERE
OG0000474	LOC120775186|XP_039961175.1|BTRY	LOC6550045|XP_001977511.1|DERE, LOC6544583|XP_001972382.3|DERE
OG0000475	LOC120767162|XP_039948919.1|BTRY	LOC6555199|XP_001982295.1|DERE
OG0000475	LOC120770612|XP_039954148.1|BTRY	LOC6555198|XP_001982294.1|DERE
OG0000476	LOC120766557|XP_039948077.1|BTRY	LOC6551873|XP_001980823.1|DERE
OG0000476	LOC120770518|XP_039953995.1|BTRY	LOC6551872|XP_015010000.1|DERE
OG0000477	LOC120775069|XP_039960995.1|BTRY	LOC6552938|XP_001981015.1|DERE
OG0000477	LOC120782442|XP_039970662.1|BTRY, LOC120774017|XP_039959237.1|BTRY, LOC120774008|XP_039959225.1|BTRY	LOC6552937|XP_001981014.1|DERE
OG0000478	LOC120772691|XP_039957364.1|BTRY, LOC120773038|XP_039957901.1|BTRY	LOC6551026|XP_001978261.1|DERE, LOC6554140|XP_001981692.1|DERE
OG0000479	LOC120782720|XP_039971077.1|BTRY, LOC120779825|XP_039968130.1|BTRY, LOC120766753|XP_039948360.1|BTRY	LOC6552250|XP_001980845.1|DERE, LOC6552251|XP_026839785.1|DERE
OG0000480	LOC120768928|XP_039951642.1|BTRY	LOC6543134|XP_001968454.1|DERE, LOC6542950|XP_001968452.1|DERE
OG0000482	LOC120766731|XP_039948318.1|BTRY	LOC6554098|XP_001980455.1|DERE
OG0000483	LOC120766986|XP_039948724.1|BTRY	LOC6554835|XP_001981991.1|DERE, LOC6554834|XP_001981990.1|DERE
OG0000484	LOC120766420|XP_039947886.1|BTRY	LOC6554027|XP_001979537.1|DERE
OG0000484	LOC120766487|XP_039948012.1|BTRY	LOC6554028|XP_001979538.1|DERE
OG0000485	LOC120777647|XP_039965033.1|BTRY	LOC6546302|XP_001972843.2|DERE
OG0000486	LOC120771363|XP_039955254.1|BTRY, LOC120772509|XP_039957088.1|BTRY	LOC6547921|XP_001976440.1|DERE, LOC6547919|XP_001976438.2|DERE
OG0000487	LOC120771254|XP_039955105.1|BTRY	LOC26526179|XP_015012757.1|DERE
OG0000487	LOC120770707|XP_039954222.1|BTRY, LOC120771626|XP_039955650.1|BTRY, LOC120772506|XP_039957085.1|BTRY	LOC26526601|XP_015012821.1|DERE
OG0000489	LOC120766213|XP_039947516.1|BTRY	LOC6555132|XP_001981040.1|DERE
OG0000489	LOC120769711|XP_039952787.1|BTRY	LOC6551419|XP_001977145.1|DERE
OG0000490	LOC120775304|XP_039961372.1|BTRY	LOC6550898|XP_001976806.1|DERE
OG0000490	LOC120776015|XP_039962394.1|BTRY	LOC6549960|XP_026837677.1|DERE
OG0000491	LOC120772631|XP_039957287.1|BTRY	LOC6547030|XP_001976007.1|DERE, LOC6546779|XP_001976006.1|DERE
OG0000492	LOC120772323|XP_039956787.1|BTRY	LOC6540633|XP_026834534.1|DERE
OG0000492	LOC120774473|XP_039960063.1|BTRY	LOC6542048|XP_001969013.1|DERE
OG0000493	LOC120768974|XP_039951710.1|BTRY	LOC6554273|XP_001981469.1|DERE, LOC6554274|XP_001981470.1|DERE
OG0000494	LOC120769283|XP_039952138.1|BTRY	LOC6541912|XP_026834319.1|DERE
OG0000495	LOC120770491|XP_039953940.1|BTRY, LOC120772615|XP_039957263.1|BTRY	LOC6551709|XP_001978516.1|DERE
OG0000495	LOC120770492|XP_039953943.1|BTRY	LOC6548849|XP_026837143.1|DERE
OG0000496	LOC120768068|XP_039950524.1|BTRY	LOC6540766|XP_026834635.1|DERE
OG0000497	LOC120768950|XP_039951670.1|BTRY	LOC6541829|XP_001970124.3|DERE
OG0000497	LOC120769545|XP_039952523.1|BTRY	LOC6542026|XP_015014862.2|DERE
OG0000498	LOC120782315|XP_039970465.1|BTRY	LOC6554788|XP_015009281.1|DERE
OG0000498	LOC120768227|XP_039950745.1|BTRY	LOC6554786|XP_001981983.1|DERE
OG0000499	LOC120774341|XP_039959837.1|BTRY	LOC6548813|XP_001975493.1|DERE
OG0000499	LOC120766275|XP_039947611.1|BTRY	LOC6555757|XP_001982663.2|DERE
OG0000500	LOC120778821|XP_039966760.1|BTRY	LOC6546434|XP_001972838.1|DERE
OG0000500	LOC120778259|XP_039965970.1|BTRY	LOC6546436|XP_001972840.3|DERE
OG0000501	LOC120771118|XP_039954902.1|BTRY	LOC6542866|XP_001970463.1|DERE, LOC6541244|XP_001970462.1|DERE
OG0000504	LOC120776440|XP_039963029.1|BTRY, LOC120776441|XP_039963032.1|BTRY, LOC120778621|XP_039966438.1|BTRY, LOC120776645|XP_039963412.1|BTRY, LOC120777904|XP_039965419.1|BTRY	LOC6544016|XP_001973016.2|DERE
OG0000505	LOC120775324|XP_039961397.1|BTRY	LOC6549759|XP_026838291.1|DERE
OG0000505	LOC120774415|XP_039959976.1|BTRY	LOC6550325|XP_026838292.1|DERE
OG0000506	LOC120766859|XP_039948522.1|BTRY	LOC6555387|XP_001981849.1|DERE
OG0000506	LOC120782649|XP_039970957.1|BTRY	LOC6555386|XP_001981848.2|DERE
OG0000507	LOC120773974|XP_039959153.1|BTRY	LOC6551395|XP_001977207.1|DERE
OG0000507	LOC120773975|XP_039959154.1|BTRY	LOC6551394|XP_001977206.1|DERE
OG0000508	LOC120776949|XP_039963970.1|BTRY	LOC6545905|XP_026833881.1|DERE, LOC6545638|XP_001970970.1|DERE
OG0000509	LOC120772985|XP_039957831.1|BTRY	LOC6548916|XP_015011719.1|DERE
OG0000509	LOC120772083|XP_039956414.1|BTRY	LOC6548841|XP_015011718.1|DERE
OG0000510	LOC120772271|XP_039956709.1|BTRY	LOC6549367|XP_001975677.1|DERE
OG0000511	LOC120769370|XP_039952267.1|BTRY	LOC6547750|XP_001976259.3|DERE
OG0000511	LOC120769224|XP_039952054.1|BTRY	LOC6547751|XP_026835738.1|DERE
OG0000512	LOC120768852|XP_039951539.1|BTRY	LOC6541173|XP_001969864.1|DERE
OG0000512	LOC120767602|XP_039949686.1|BTRY	LOC6544445|XP_001972432.1|DERE
OG0000513	LOC120769179|XP_039951999.1|BTRY	LOC6540981|XP_001970741.1|DERE
OG0000513	LOC120768966|XP_039951693.1|BTRY	LOC6549438|XP_001974303.1|DERE
OG0000514	LOC120769684|XP_039952740.1|BTRY	LOC6541560|XP_001969718.1|DERE
OG0000514	LOC120769689|XP_039952749.1|BTRY	LOC6542408|XP_015014932.1|DERE
OG0000515	LOC120779487|XP_039967707.1|BTRY, LOC120779596|XP_039967875.1|BTRY	LOC6555828|XP_001982694.1|DERE
OG0000515	LOC120782348|XP_039970514.1|BTRY	LOC6544863|XP_001973175.3|DERE
OG0000516	LOC120774305|XP_039959770.1|BTRY, LOC120774648|XP_039960307.1|BTRY	LOC6550639|XP_001978151.1|DERE, LOC6550729|XP_001978152.1|DERE
OG0000517	LOC120777075|XP_039964137.1|BTRY, LOC120777077|XP_039964140.1|BTRY	LOC6544410|XP_001973154.2|DERE, LOC26526842|XP_026833878.1|DERE
OG0000518	LOC120770868|XP_039954424.1|BTRY	LOC6544776|XP_001971682.2|DERE, LOC6544774|XP_001971680.1|DERE, LOC113563876|XP_026832335.1|DERE
OG0000521	LOC120775638|XP_039961825.1|BTRY	LOC6550123|XP_026837592.1|DERE, LOC6550298|XP_001977700.3|DERE
OG0000522	LOC120774539|XP_039960199.1|BTRY	LOC6552669|XP_001979177.1|DERE, LOC6550542|XP_001977967.1|DERE
OG0000523	LOC120780298|XP_039968523.1|BTRY	LOC6555318|XP_001981879.1|DERE
OG0000523	LOC120774979|XP_039960814.1|BTRY	LOC6549876|XP_001978657.1|DERE
OG0000524	LOC120769532|XP_039952508.1|BTRY	LOC6554799|XP_026832035.1|DERE, LOC6552028|XP_001980674.1|DERE
OG0000525	LOC120770398|XP_039953764.1|BTRY, LOC120770397|XP_039953762.1|BTRY, LOC120770400|XP_039953768.1|BTRY, LOC120771845|XP_039956021.1|BTRY	LOC6542565|XP_001970348.2|DERE, LOC6540928|XP_001970349.1|DERE
OG0000526	LOC120780162|XP_039968375.1|BTRY	LOC6549085|XP_001974224.1|DERE, LOC6547759|XP_001974882.1|DERE
OG0000527	LOC120767406|XP_039949378.1|BTRY	LOC6541645|XP_001968639.1|DERE
OG0000528	LOC120767683|XP_039949807.1|BTRY	LOC6542296|XP_001968544.1|DERE
OG0000529	LOC120767635|XP_039949736.1|BTRY	LOC6542175|XP_001968414.2|DERE
OG0000530	LOC120776537|XP_039963209.1|BTRY	LOC6543789|XP_001972323.2|DERE
OG0000530	LOC120778816|XP_039966756.1|BTRY	LOC6546456|XP_001971236.1|DERE
OG0000531	LOC120767638|XP_039949739.1|BTRY	LOC6548610|XP_026838697.1|DERE, LOC6549141|XP_001974394.1|DERE
OG0000532	LOC120766923|XP_039948602.1|BTRY	LOC6553779|XP_001979446.1|DERE, LOC6553778|XP_001979445.1|DERE
OG0000533	LOC120775711|XP_039961956.1|BTRY	LOC6549933|XP_001978681.1|DERE
OG0000533	LOC120776600|XP_039963320.1|BTRY	LOC6552518|XP_001980943.1|DERE
OG0000534	LOC120774093|XP_039959362.1|BTRY	LOC6551053|XP_001978297.2|DERE, LOC6543014|XP_001968922.1|DERE
OG0000535	LOC120771683|XP_039955748.1|BTRY	LOC6541518|XP_001969049.1|DERE, LOC6542472|XP_001970497.1|DERE
OG0000536	LOC120778760|XP_039966672.1|BTRY	LOC6544506|XP_026832668.1|DERE
OG0000537	LOC120772240|XP_039956668.1|BTRY	LOC6543099|XP_001970648.1|DERE
OG0000538	LOC120771082|XP_039954840.1|BTRY	LOC26526344|XP_015012786.1|DERE
OG0000538	LOC120769984|XP_039952994.1|BTRY	LOC6543110|XP_026835295.1|DERE
OG0000539	LOC120782873|XP_039971349.1|BTRY	LOC6554460|XP_001981719.1|DERE
OG0000539	LOC120766319|XP_039947675.1|BTRY	LOC6554459|XP_001981718.1|DERE
OG0000540	LOC120769539|XP_039952518.1|BTRY, LOC120768273|XP_039950807.1|BTRY	LOC6556104|XP_001982960.2|DERE, LOC6548764|XP_001974094.2|DERE, LOC6548762|XP_001974092.2|DERE, LOC6556103|XP_001982962.2|DERE, LOC6548741|XP_026836757.1|DERE, LOC6548742|XP_001974099.1|DERE
OG0000542	LOC120770999|XP_039954690.1|BTRY	LOC6554819|XP_001981800.1|DERE
OG0000542	LOC120768572|XP_039951254.1|BTRY	LOC113564707|XP_026839367.1|DERE, LOC6555859|XP_001982722.1|DERE
OG0000543	LOC120775741|XP_039962000.1|BTRY	LOC6554239|XP_001982148.2|DERE
OG0000543	LOC120781210|XP_039969264.1|BTRY	LOC6541169|XP_001970543.2|DERE
OG0000544	LOC120778784|XP_039966705.1|BTRY	LOC6544722|XP_001971529.1|DERE
OG0000544	LOC120782819|XP_039971267.1|BTRY	LOC6553430|XP_001979236.1|DERE
OG0000545	LOC120779132|XP_039967273.1|BTRY	LOC6552080|XP_001979780.1|DERE
OG0000545	LOC120777855|XP_039965332.1|BTRY	LOC6552076|XP_026831511.1|DERE
OG0000546	LOC120774190|XP_039959553.1|BTRY	LOC6552881|XP_001979981.1|DERE, LOC6550860|XP_001978220.1|DERE
OG0000547	LOC120775742|XP_039962001.1|BTRY	LOC6551699|XP_001977160.1|DERE, LOC6544315|XP_001973077.1|DERE, LOC6542146|XP_001968416.1|DERE
OG0000548	LOC120778152|XP_039965809.1|BTRY	LOC6546276|XP_001973595.1|DERE, LOC6546275|XP_001973594.1|DERE
OG0000549	LOC120770506|XP_039953967.1|BTRY	LOC6547866|XP_026836610.1|DERE
OG0000550	LOC120777862|XP_039965345.1|BTRY	LOC6544830|XP_026832867.1|DERE
OG0000550	LOC120777763|XP_039965201.1|BTRY	LOC26526910|XP_015014359.1|DERE
OG0000551	LOC120770108|XP_039953211.1|BTRY, LOC120770115|XP_039953222.1|BTRY	LOC6548715|XP_026836015.1|DERE
OG0000552	LOC120766712|XP_039948292.1|BTRY	LOC6554222|XP_001981239.1|DERE, LOC6554223|XP_001981240.1|DERE
OG0000553	LOC120768198|XP_039950704.1|BTRY, LOC120768197|XP_039950702.1|BTRY, LOC120769626|XP_039952665.1|BTRY	LOC6542737|XP_001969344.1|DERE
OG0000554	LOC120775942|XP_039962289.1|BTRY	LOC6554164|XP_001982122.1|DERE, LOC6554163|XP_001982121.1|DERE
OG0000555	LOC120777453|XP_039964706.1|BTRY	LOC6545238|XP_026833405.1|DERE, LOC6546036|XP_026833306.1|DERE
OG0000556	LOC120766962|XP_039948685.1|BTRY	LOC6550079|XP_001977529.3|DERE, LOC6553088|XP_001980107.1|DERE
OG0000557	LOC120766756|XP_039948364.1|BTRY	LOC6554095|XP_001980452.1|DERE
OG0000557	LOC120782350|XP_039970516.1|BTRY	LOC6554096|XP_001980453.1|DERE
OG0000558	LOC120776305|XP_039962785.1|BTRY, LOC120776489|XP_039963107.1|BTRY	LOC6553256|XP_001980123.1|DERE, LOC6551655|XP_001978569.1|DERE
OG0000559	LOC120782203|XP_039970326.1|BTRY	LOC6552104|XP_026839461.1|DERE
OG0000559	LOC120778831|XP_039966776.1|BTRY, LOC120778424|XP_039966141.1|BTRY	LOC6544309|XP_001973071.1|DERE
OG0000560	LOC120771404|XP_039955313.1|BTRY	LOC6541843|XP_001970632.1|DERE, LOC6542759|XP_001970633.1|DERE
OG0000561	LOC120778148|XP_039965805.1|BTRY	LOC6545006|XP_001972533.1|DERE
OG0000561	LOC120778579|XP_039966376.1|BTRY	LOC6545184|XP_001972532.1|DERE
OG0000562	LOC120776985|XP_039964018.1|BTRY	LOC6544590|XP_001972389.1|DERE
OG0000562	LOC120776671|XP_039963479.1|BTRY	LOC6544173|XP_001972370.1|DERE
OG0000564	LOC120778345|XP_039966069.1|BTRY	LOC6543600|XP_001973602.1|DERE
OG0000564	LOC120777865|XP_039965351.1|BTRY	LOC6543601|XP_001973603.1|DERE
OG0000566	LOC120780611|XP_039968803.1|BTRY	LOC6552360|XP_001979824.1|DERE
OG0000566	LOC120778897|XP_039966879.1|BTRY	LOC6546289|XP_001971312.1|DERE
OG0000567	LOC120775696|XP_039961941.1|BTRY	LOC6550429|XP_026838816.1|DERE
OG0000567	LOC120774482|XP_039960077.1|BTRY	LOC6550430|XP_001977044.1|DERE
OG0000568	LOC120782259|XP_039970358.1|BTRY	LOC6550762|XP_001976799.1|DERE, LOC6552135|XP_026839861.1|DERE
OG0000569	LOC120782617|XP_039970920.1|BTRY	LOC6552277|XP_001980757.1|DERE
OG0000569	LOC120780914|XP_039969079.1|BTRY	LOC6544436|XP_001973806.1|DERE
OG0000570	LOC120782352|XP_039970518.1|BTRY	LOC6554945|XP_001982016.1|DERE
OG0000570	LOC120781684|XP_039969839.1|BTRY	LOC6554944|XP_001982015.1|DERE
OG0000571	LOC120776321|XP_039962789.1|BTRY	LOC6554276|XP_026839883.1|DERE
OG0000571	LOC120782759|XP_039971147.1|BTRY	LOC6554278|XP_015009027.2|DERE
OG0000572	LOC120766363|XP_039947727.1|BTRY	LOC6553668|XP_026831549.1|DERE
OG0000572	LOC120766624|XP_039948170.1|BTRY	LOC6553706|XP_026831637.1|DERE
OG0000573	LOC120777513|XP_039964812.1|BTRY, LOC120777517|XP_039964820.1|BTRY	LOC6546500|XP_015013486.1|DERE, LOC6547895|XP_001976454.1|DERE
OG0000574	LOC120776636|XP_039963388.1|BTRY	LOC6553998|XP_001979457.1|DERE
OG0000575	LOC120777122|XP_039964199.1|BTRY	LOC6545176|XP_001972562.2|DERE
OG0000575	LOC120778944|XP_039966939.1|BTRY, LOC120778817|XP_039966757.1|BTRY	LOC6545175|XP_026833448.1|DERE
OG0000577	LOC120769242|XP_039952076.1|BTRY	LOC6549265|XP_001974341.1|DERE, LOC6549264|XP_001974340.1|DERE
OG0000578	LOC120768542|XP_039951215.1|BTRY	LOC6541304|XP_015014476.1|DERE
OG0000578	LOC120777900|XP_039965413.1|BTRY, LOC120769124|XP_039951920.1|BTRY	LOC6547329|XP_026836378.1|DERE
OG0000579	LOC120771467|XP_039955413.1|BTRY	LOC6552690|XP_026839678.1|DERE
OG0000579	LOC120778504|XP_039966267.1|BTRY	LOC6545021|XP_001972611.1|DERE
OG0000580	LOC120766709|XP_039948290.1|BTRY, LOC120782512|XP_039970754.1|BTRY	LOC6551941|XP_001980629.1|DERE, LOC6551940|XP_001980628.1|DERE
OG0000581	LOC120766216|XP_039947533.1|BTRY	LOC6553515|XP_026839634.1|DERE
OG0000581	LOC120774791|XP_039960506.1|BTRY	LOC6550563|XP_001977941.1|DERE
OG0000582	LOC120772613|XP_039957261.1|BTRY	LOC6544707|XP_001972461.1|DERE
OG0000582	LOC120770442|XP_039953845.1|BTRY	LOC6547422|XP_026836000.1|DERE
OG0000583	LOC120772305|XP_039956751.1|BTRY	LOC6547898|XP_026836631.1|DERE
OG0000584	LOC120773787|XP_039958812.1|BTRY	LOC6541610|XP_001969270.1|DERE, LOC6541408|XP_001969269.1|DERE
OG0000589	LOC120775967|XP_039962317.1|BTRY	LOC6551367|XP_015010904.1|DERE
OG0000590	LOC120774336|XP_039959829.1|BTRY	LOC6554615|XP_001982173.1|DERE
OG0000592	LOC120772914|XP_039957748.1|BTRY	LOC6543136|XP_001970568.1|DERE, LOC6549334|XP_001975634.1|DERE
OG0000593	LOC120774484|XP_039960081.1|BTRY	LOC6554625|XP_026839512.1|DERE, LOC6550666|XP_001977994.1|DERE
OG0000594	LOC120776937|XP_039963952.1|BTRY, LOC120776957|XP_039963985.1|BTRY	LOC6555056|XP_001981384.1|DERE, LOC6554093|XP_001980450.1|DERE
OG0000595	LOC120778985|XP_039967021.1|BTRY	LOC6553612|XP_001980241.1|DERE
OG0000595	LOC120773103|XP_039958013.1|BTRY	LOC6555367|XP_026834029.1|DERE
OG0000596	LOC120775092|XP_039961027.1|BTRY	LOC6555750|XP_001982453.2|DERE
OG0000596	LOC120778360|XP_039966084.1|BTRY	LOC6551766|XP_001980650.1|DERE
OG0000597	LOC120766973|XP_039948698.1|BTRY	LOC6554420|XP_001981921.1|DERE
OG0000598	LOC120766839|XP_039948484.1|BTRY, LOC120766841|XP_039948485.1|BTRY	LOC6553571|XP_001980341.1|DERE
OG0000599	LOC120777152|XP_039964231.1|BTRY	LOC6546449|XP_001971818.1|DERE
OG0000600	LOC120771549|XP_039955542.1|BTRY	LOC6546612|XP_026836117.1|DERE
OG0000601	LOC120769303|XP_039952170.1|BTRY	LOC6541616|XP_001970113.1|DERE, LOC6542292|XP_026835313.1|DERE
OG0000602	LOC120768420|XP_039951035.1|BTRY	LOC6542381|XP_001969657.1|DERE
OG0000602	LOC120769465|XP_039952411.1|BTRY	LOC6542091|XP_001969656.1|DERE
OG0000603	LOC120769731|XP_039952813.1|BTRY	LOC6552081|XP_026831819.1|DERE, LOC6541889|XP_001968366.2|DERE, LOC6541878|XP_001970254.1|DERE
OG0000604	LOC120768047|XP_039950490.1|BTRY	LOC6542199|XP_001968462.1|DERE
OG0000604	LOC120768046|XP_039950487.1|BTRY	LOC6542308|XP_001968461.1|DERE
OG0000605	LOC120769679|XP_039952733.1|BTRY, LOC120768195|XP_039950700.1|BTRY	LOC6548952|XP_001974075.1|DERE
OG0000606	LOC120776032|XP_039962410.1|BTRY	LOC6554897|XP_001982208.2|DERE
OG0000607	LOC120775170|XP_039961159.1|BTRY	LOC6552410|XP_001979808.1|DERE, LOC6553490|XP_001979330.1|DERE
OG0000608	LOC120771362|XP_039955252.1|BTRY	LOC6554260|XP_001981681.1|DERE
OG0000609	LOC120774369|XP_039959897.1|BTRY	LOC6542223|XP_026834784.1|DERE, LOC6542709|XP_026834549.1|DERE
OG0000610	LOC120776826|XP_039963780.1|BTRY	LOC6545274|XP_026832912.1|DERE, LOC6548283|XP_001975109.1|DERE
OG0000611	LOC120771420|XP_039955336.1|BTRY	LOC6547814|XP_001975001.3|DERE, LOC6548677|XP_001975360.1|DERE
OG0000615	LOC120766300|XP_039947638.1|BTRY	LOC6550251|XP_026837703.1|DERE, LOC6552276|XP_015009871.1|DERE
OG0000616	LOC120775714|XP_039961960.1|BTRY, LOC120775702|XP_039961947.1|BTRY, LOC120775470|XP_039961596.1|BTRY, LOC120775611|XP_039961785.1|BTRY	LOC6550157|XP_026837836.1|DERE, LOC6550158|XP_026837838.1|DERE
OG0000617	LOC120766658|XP_039948225.1|BTRY	LOC6554511|XP_001981525.2|DERE
OG0000617	LOC120766225|XP_039947535.1|BTRY	LOC6553697|XP_001980403.1|DERE
OG0000618	LOC120774191|XP_039959558.1|BTRY	LOC6555397|XP_001982353.1|DERE
OG0000619	LOC120770241|XP_039953473.1|BTRY	LOC6547300|XP_001974726.1|DERE
OG0000620	LOC120770404|XP_039953772.1|BTRY	LOC6550395|XP_026837856.1|DERE
OG0000621	LOC120775491|XP_039961630.1|BTRY	LOC6553721|XP_001979432.1|DERE, LOC6555513|XP_001982671.1|DERE
OG0000622	LOC120778660|XP_039966517.1|BTRY	LOC6545451|XP_001972134.1|DERE, LOC6544980|XP_026832947.1|DERE
