Orthogroup	BTRY.longest_only	DMAU.longest_only
OG0001615	LOC120768094|XP_039950567.1|BTRY	LOC117135714|XP_033152034.1|DMAU
OG0001616	LOC120768168|XP_039950666.1|BTRY	LOC117147230|XP_033169936.1|DMAU
OG0001617	LOC120767737|XP_039949880.1|BTRY	LOC117135206|XP_033151182.1|DMAU
OG0001618	LOC120781739|XP_039969906.1|BTRY, LOC120779501|XP_039967728.1|BTRY	LOC117145308|XP_033166796.1|DMAU
OG0001619	LOC120768673|XP_039951384.1|BTRY	LOC117145000|XP_033166379.1|DMAU
OG0001620	LOC120771749|XP_039955854.1|BTRY	LOC117136487|XP_033153317.1|DMAU
OG0001621	LOC120771724|XP_039955812.1|BTRY, LOC120771723|XP_039955811.1|BTRY	LOC117137744|XP_033155218.1|DMAU
OG0001622	LOC120773571|XP_039958475.1|BTRY	LOC117146684|XP_033168943.1|DMAU
OG0001623	LOC120769015|XP_039951792.1|BTRY	LOC117150459|XP_033173243.1|DMAU
OG0001624	LOC120768671|XP_039951382.1|BTRY	LOC117150860|XP_033173848.1|DMAU
OG0001625	LOC120767589|XP_039949671.1|BTRY	LOC117144752|XP_033166003.1|DMAU
OG0001626	LOC120769165|XP_039951984.1|BTRY, LOC120780775|XP_039968961.1|BTRY, LOC120781525|XP_039969681.1|BTRY, LOC120768868|XP_039951592.1|BTRY, LOC120780853|XP_039969025.1|BTRY, LOC120780708|XP_039968902.1|BTRY	LOC117137081|XP_033154205.1|DMAU
OG0001627	LOC120766512|XP_039948013.1|BTRY	LOC117142706|XP_033162756.1|DMAU
OG0001628	LOC120782304|XP_039970448.1|BTRY	LOC117145682|XP_033167315.1|DMAU
OG0001629	LOC120780301|XP_039968525.1|BTRY	LOC117145926|XP_033167677.1|DMAU
OG0001630	LOC120774406|XP_039959964.1|BTRY	LOC117142944|XP_033163150.1|DMAU
OG0001631	LOC120766490|XP_039947975.1|BTRY	LOC117144870|XP_033166169.1|DMAU
OG0001632	LOC120773864|XP_039958954.1|BTRY	LOC117150228|XP_033172918.1|DMAU
OG0001633	LOC120782174|XP_039970245.1|BTRY	LOC117142853|XP_033162984.1|DMAU
OG0001634	LOC120780977|XP_039969136.1|BTRY	LOC117143157|XP_033163554.1|DMAU
OG0001635	LOC120767014|XP_039948776.1|BTRY	LOC117144305|XP_033165307.1|DMAU
OG0001636	LOC120782607|XP_039970905.1|BTRY	LOC117145025|XP_033166417.1|DMAU
OG0001637	LOC120782767|XP_039971163.1|BTRY	LOC117142418|XP_033162267.1|DMAU
OG0001638	LOC120775623|XP_039961806.1|BTRY	LOC117147529|XP_033170349.1|DMAU, LOC117147214|XP_033169919.1|DMAU
OG0001639	LOC120773453|XP_039958280.1|BTRY	LOC117136386|XP_033153169.1|DMAU
OG0001640	LOC120782481|XP_039970709.1|BTRY	LOC117143213|XP_033163652.1|DMAU
OG0001641	LOC120776372|XP_039962892.1|BTRY, LOC120776378|XP_039962907.1|BTRY	LOC117142797|XP_033162894.1|DMAU
OG0001642	LOC120768516|XP_039951178.1|BTRY	LOC117148328|XP_033171553.1|DMAU
OG0001643	LOC120778751|XP_039966661.1|BTRY	LOC117145502|XP_033167077.1|DMAU
OG0001644	LOC120777827|XP_039965298.1|BTRY	LOC117141151|XP_033160380.1|DMAU
OG0001645	LOC120771713|XP_039955796.1|BTRY	LOC117136667|XP_033153558.1|DMAU
OG0001646	LOC120771007|XP_039954704.1|BTRY	LOC117138578|XP_033156642.1|DMAU
OG0001647	LOC120773110|XP_039958038.1|BTRY	LOC117137085|XP_033154206.1|DMAU
OG0001648	LOC120777228|XP_039964342.1|BTRY	LOC117139547|XP_033157826.1|DMAU
OG0001649	LOC120771979|XP_039956268.1|BTRY	LOC117138168|XP_033155940.1|DMAU
OG0001650	LOC120770854|XP_039954397.1|BTRY, LOC120771106|XP_039954884.1|BTRY	LOC117135852|XP_033152260.1|DMAU
OG0001651	LOC120773100|XP_039958005.1|BTRY	LOC117138197|XP_033156016.1|DMAU
OG0001652	LOC120777615|XP_039964997.1|BTRY, LOC120777616|XP_039964998.1|BTRY, LOC120777612|XP_039964995.1|BTRY, LOC120778126|XP_039965763.1|BTRY, LOC120777630|XP_039965017.1|BTRY	LOC117140684|XP_033159631.1|DMAU
OG0001653	LOC120779006|XP_039967059.1|BTRY	LOC117139867|XP_033158414.1|DMAU
OG0001654	LOC120770472|XP_039953901.1|BTRY	LOC117137179|XP_033154392.1|DMAU
OG0001655	LOC120771349|XP_039955230.1|BTRY	LOC117137566|XP_033154962.1|DMAU
OG0001656	LOC120769468|XP_039952417.1|BTRY	LOC117135559|XP_033151757.1|DMAU
OG0001657	LOC120779047|XP_039967118.1|BTRY	LOC117139956|XP_033158540.1|DMAU
OG0001658	LOC120778524|XP_039966293.1|BTRY	LOC117139118|XP_033157152.1|DMAU
OG0001659	LOC120778116|XP_039965752.1|BTRY	LOC117139666|XP_033158030.1|DMAU
OG0001660	LOC120778098|XP_039965734.1|BTRY	LOC117139272|XP_033157386.1|DMAU
OG0001661	LOC120780265|XP_039968455.1|BTRY	LOC117144762|XP_033166011.1|DMAU
OG0001662	LOC120776586|XP_039963289.1|BTRY	LOC117139086|XP_033157095.1|DMAU
OG0001663	LOC120766620|XP_039948165.1|BTRY	LOC117143336|XP_033163887.1|DMAU
OG0001664	LOC120772614|XP_039957262.1|BTRY	LOC117136768|XP_033153703.1|DMAU
OG0001666	LOC120769107|XP_039951903.1|BTRY, LOC120775078|XP_039961006.1|BTRY, LOC120777641|XP_039965027.1|BTRY	LOC117150975|XP_033174048.1|DMAU
OG0001667	LOC120772049|XP_039956355.1|BTRY	LOC117138667|XP_033156796.1|DMAU
OG0001668	LOC120777563|XP_039964893.1|BTRY	LOC117142067|XP_033161836.1|DMAU
OG0001669	LOC120777153|XP_039964232.1|BTRY	LOC117140853|XP_033159871.1|DMAU, LOC117140933|XP_033160020.1|DMAU
OG0001670	LOC120777810|XP_039965279.1|BTRY	LOC117137305|XP_033154577.1|DMAU
OG0001678	LOC120773994|XP_039959194.1|BTRY	LOC117148148|XP_033171270.1|DMAU
OG0001679	LOC120775406|XP_039961504.1|BTRY	LOC117148122|XP_033171235.1|DMAU
OG0001680	LOC120774834|XP_039960583.1|BTRY	LOC117146942|XP_033169483.1|DMAU
OG0001681	LOC120775858|XP_039962162.1|BTRY	LOC117148489|XP_033171760.1|DMAU
OG0001682	LOC120775617|XP_039961798.1|BTRY	LOC117147193|XP_033169885.1|DMAU
OG0001683	LOC120767545|XP_039949590.1|BTRY	LOC117150821|XP_033173774.1|DMAU
OG0001684	LOC120779634|XP_039967915.1|BTRY	LOC117146242|XP_033168051.1|DMAU
OG0001685	LOC120767886|XP_039950144.1|BTRY	LOC117149967|XP_033172755.1|DMAU
OG0001686	LOC120773689|XP_039958656.1|BTRY	LOC117147431|XP_033170202.1|DMAU, LOC117147429|XP_033170201.1|DMAU
OG0001687	LOC120775256|XP_039961272.1|BTRY	LOC117147250|XP_033169959.1|DMAU
OG0001688	LOC120775415|XP_039961525.1|BTRY	LOC117146919|XP_033169438.1|DMAU, LOC117146917|XP_033169435.1|DMAU
OG0001689	LOC120774050|XP_039959286.1|BTRY	LOC117148136|XP_033171254.1|DMAU
OG0001690	LOC120778546|XP_039966329.1|BTRY	LOC117141882|XP_033161464.1|DMAU
OG0001691	LOC120767694|XP_039949819.1|BTRY	LOC117150377|XP_033173129.1|DMAU
OG0001692	LOC120771701|XP_039955813.1|BTRY	LOC117144643|XP_033165829.1|DMAU
OG0001693	LOC120773621|XP_039958558.1|BTRY	LOC117147884|XP_033170859.1|DMAU
OG0001694	LOC120766963|XP_039948686.1|BTRY	LOC117143088|XP_033163456.1|DMAU
OG0001695	LOC120775207|XP_039961205.1|BTRY	LOC117136802|XP_033153757.1|DMAU
OG0001696	LOC120766771|XP_039948385.1|BTRY	LOC117142225|XP_033161967.1|DMAU
OG0001697	LOC120780525|XP_039968725.1|BTRY	LOC117143205|XP_033163641.1|DMAU
OG0001698	LOC120773831|XP_039958878.1|BTRY	LOC117148498|XP_033171771.1|DMAU
OG0001699	LOC120766782|XP_039948408.1|BTRY	LOC117142581|XP_033162542.1|DMAU
OG0001700	LOC120782051|XP_039970139.1|BTRY	LOC117143129|XP_033163510.1|DMAU
OG0001701	LOC120770465|XP_039953898.1|BTRY	LOC117144739|XP_033165982.1|DMAU
OG0001702	LOC120767466|XP_039949488.1|BTRY	LOC117150609|XP_033173504.1|DMAU
OG0001703	LOC120778914|XP_039966898.1|BTRY	LOC117145659|XP_033167282.1|DMAU
OG0001704	LOC120782453|XP_039970675.1|BTRY	LOC117145652|XP_033167273.1|DMAU
OG0001705	LOC120782483|XP_039970714.1|BTRY	LOC117143342|XP_033163896.1|DMAU
OG0001706	LOC120769700|XP_039952761.1|BTRY	LOC117136263|XP_033152972.1|DMAU
OG0001707	LOC120766391|XP_039947766.1|BTRY	LOC117145673|XP_033167296.1|DMAU
OG0001708	LOC120777881|XP_039965377.1|BTRY	LOC117142755|XP_033162828.1|DMAU
OG0001709	LOC120778146|XP_039965804.1|BTRY	LOC117139411|XP_033157579.1|DMAU
OG0001710	LOC120766504|XP_039947995.1|BTRY	LOC117143161|XP_033163563.1|DMAU
OG0001711	LOC120766563|XP_039948091.1|BTRY	LOC117143117|XP_033163495.1|DMAU
OG0001712	LOC120766578|XP_039948105.1|BTRY	LOC117146121|XP_033168009.1|DMAU
OG0001713	LOC120781943|XP_039970043.1|BTRY	LOC117145402|XP_033166931.1|DMAU
OG0001714	LOC120782578|XP_039970855.1|BTRY	LOC117145842|XP_033167539.1|DMAU
OG0001715	LOC120773976|XP_039959157.1|BTRY	LOC117147805|XP_033170748.1|DMAU
OG0001716	LOC120774900|XP_039960702.1|BTRY	LOC117148334|XP_033171559.1|DMAU
OG0001717	LOC120768973|XP_039951709.1|BTRY	LOC117145190|XP_033166640.1|DMAU
OG0001718	LOC120774975|XP_039960810.1|BTRY	LOC117146000|XP_033167808.1|DMAU
OG0001719	LOC120782615|XP_039970917.1|BTRY	LOC117142255|XP_033162005.1|DMAU
OG0001720	LOC120780228|XP_039968413.1|BTRY	LOC117146061|XP_033167892.1|DMAU
OG0001721	LOC120782003|XP_039970102.1|BTRY	LOC117143303|XP_033163801.1|DMAU
OG0001722	LOC120779073|XP_039967145.1|BTRY	LOC117139475|XP_033157684.1|DMAU
OG0001723	LOC120771972|XP_039956257.1|BTRY	LOC117137199|XP_033154440.1|DMAU
OG0001724	LOC120770913|XP_039954526.1|BTRY	LOC117136752|XP_033153675.1|DMAU
OG0001725	LOC120771944|XP_039956185.1|BTRY	LOC117136464|XP_033153286.1|DMAU
OG0001726	LOC120778418|XP_039966135.1|BTRY	LOC117139808|XP_033158326.1|DMAU
OG0001727	LOC120766308|XP_039947658.1|BTRY	LOC117145265|XP_033166741.1|DMAU
OG0001728	LOC120770885|XP_039954461.1|BTRY	LOC117136259|XP_033152968.1|DMAU
OG0001729	LOC120770998|XP_039954688.1|BTRY	LOC117137805|XP_033155371.1|DMAU
OG0001730	LOC120769487|XP_039952451.1|BTRY, LOC120769486|XP_039952448.1|BTRY	LOC117150672|XP_033173565.1|DMAU
OG0001731	LOC120772903|XP_039957724.1|BTRY	LOC117135757|XP_033152104.1|DMAU
OG0001732	LOC120782146|XP_039970217.1|BTRY	LOC117150700|XP_033173603.1|DMAU
OG0001733	LOC120770114|XP_039953220.1|BTRY	LOC117136477|XP_033153305.1|DMAU
OG0001734	LOC120770997|XP_039954678.1|BTRY	LOC117136828|XP_033153793.1|DMAU
OG0001735	LOC120776488|XP_039963103.1|BTRY	LOC117139498|XP_033157717.1|DMAU
OG0001736	LOC120771460|XP_039955406.1|BTRY	LOC117137538|XP_033154925.1|DMAU
OG0001737	LOC120770561|XP_039954074.1|BTRY	LOC117138405|XP_033156374.1|DMAU
OG0001738	LOC120776367|XP_039962879.1|BTRY	LOC117140852|XP_033159870.1|DMAU
OG0001739	LOC120771361|XP_039955251.1|BTRY	LOC117136292|XP_033153019.1|DMAU
OG0001740	LOC120771162|XP_039954975.1|BTRY	LOC117138551|XP_033156601.1|DMAU
OG0001741	LOC120778593|XP_039966402.1|BTRY	LOC117146027|XP_033167849.1|DMAU
OG0001742	LOC120772299|XP_039956742.1|BTRY	LOC117137874|XP_033155491.1|DMAU
OG0001743	LOC120777835|XP_039965306.1|BTRY	LOC117139096|XP_033157115.1|DMAU
OG0001744	LOC120770428|XP_039953815.1|BTRY	LOC117136242|XP_033152918.1|DMAU
OG0001745	LOC120773048|XP_039957913.1|BTRY	LOC117136869|XP_033153861.1|DMAU
OG0001746	LOC120778508|XP_039966274.1|BTRY	LOC117141171|XP_033160398.1|DMAU
OG0001747	LOC120770033|XP_039953077.1|BTRY	LOC117138668|XP_033156797.1|DMAU
OG0001748	LOC120777796|XP_039965262.1|BTRY	LOC117141425|XP_033160749.1|DMAU
OG0001749	LOC120771928|XP_039956159.1|BTRY	LOC117136334|XP_033153086.1|DMAU
OG0001750	LOC120772894|XP_039957700.1|BTRY	LOC117136331|XP_033153078.1|DMAU
OG0001751	LOC120776536|XP_039963204.1|BTRY	LOC117141443|XP_033160787.1|DMAU
OG0001752	LOC120777116|XP_039964188.1|BTRY, LOC120773153|XP_039958075.1|BTRY, LOC120777543|XP_039964865.1|BTRY, LOC120778192|XP_039965864.1|BTRY, LOC120777860|XP_039965340.1|BTRY	LOC117141504|XP_033160881.1|DMAU
OG0001753	LOC120778234|XP_039965926.1|BTRY	LOC117139565|XP_033157853.1|DMAU
OG0001754	LOC120771219|XP_039955060.1|BTRY	LOC117135776|XP_033152136.1|DMAU
OG0001755	LOC120778132|XP_039965777.1|BTRY	LOC117141477|XP_033160838.1|DMAU
OG0001756	LOC120781251|XP_039969333.1|BTRY	LOC117138595|XP_033156667.1|DMAU
OG0001757	LOC120772752|XP_039957449.1|BTRY	LOC117136958|XP_033154013.1|DMAU
OG0001758	LOC120776614|XP_039963338.1|BTRY	LOC117139762|XP_033158220.1|DMAU
OG0001759	LOC120772921|XP_039957754.1|BTRY, LOC120772922|XP_039957755.1|BTRY	LOC117138369|XP_033156327.1|DMAU
OG0001761	LOC120770593|XP_039954123.1|BTRY	LOC117136476|XP_033153301.1|DMAU
OG0001762	LOC120769031|XP_039951807.1|BTRY	LOC117150520|XP_033173329.1|DMAU
OG0001763	LOC120768518|XP_039951180.1|BTRY, LOC120768856|XP_039951546.1|BTRY	LOC117150788|XP_033173728.1|DMAU
OG0001764	LOC120769804|XP_039952937.1|BTRY, LOC120779183|XP_039967369.1|BTRY	LOC117143711|XP_033164401.1|DMAU
OG0001765	LOC120773539|XP_039958431.1|BTRY	LOC117135514|XP_033151642.1|DMAU
OG0001766	LOC120769442|XP_039952359.1|BTRY	LOC117140041|XP_033158668.1|DMAU
OG0001767	LOC120769265|XP_039952105.1|BTRY	LOC117150681|XP_033173577.1|DMAU
OG0001768	LOC120774275|XP_039959698.1|BTRY	LOC117145961|XP_033167752.1|DMAU
OG0001769	LOC120768870|XP_039951559.1|BTRY	LOC117150157|XP_033172847.1|DMAU
OG0001770	LOC120767908|XP_039950193.1|BTRY	LOC117148851|XP_033172404.1|DMAU
OG0001771	LOC120769517|XP_039952489.1|BTRY	LOC117150590|XP_033173437.1|DMAU
OG0001772	LOC120768053|XP_039950504.1|BTRY, LOC120768993|XP_039951761.1|BTRY	LOC117145476|XP_033167046.1|DMAU
OG0001773	LOC120769306|XP_039952173.1|BTRY	LOC117150201|XP_033172885.1|DMAU
OG0001774	LOC120770925|XP_039954562.1|BTRY	LOC117136505|XP_033153340.1|DMAU
OG0001775	LOC120773459|XP_039958293.1|BTRY	LOC117148940|XP_033172557.1|DMAU
OG0001776	LOC120768559|XP_039951237.1|BTRY	LOC117135184|XP_033151142.1|DMAU
OG0001777	LOC120767835|XP_039950059.1|BTRY	LOC117141801|XP_033161341.1|DMAU
OG0001778	LOC120769453|XP_039952391.1|BTRY	LOC117150503|XP_033173300.1|DMAU
OG0001779	LOC120768553|XP_039951231.1|BTRY	LOC117147518|XP_033170328.1|DMAU
OG0001780	LOC120771973|XP_039956258.1|BTRY	LOC117136367|XP_033153139.1|DMAU
OG0001781	LOC120767984|XP_039950335.1|BTRY	LOC117142149|XP_033161929.1|DMAU
OG0001782	LOC120781633|XP_039969798.1|BTRY	LOC117150657|XP_033173539.1|DMAU
OG0001783	LOC120768122|XP_039950608.1|BTRY	LOC117145902|XP_033167647.1|DMAU
OG0001784	LOC120769571|XP_039952560.1|BTRY	LOC117150947|XP_033174011.1|DMAU
OG0001785	LOC120770903|XP_039954510.1|BTRY	LOC117136455|XP_033153270.1|DMAU
OG0001786	LOC120767277|XP_039949083.1|BTRY	LOC117148092|XP_033171199.1|DMAU
OG0001787	LOC120767664|XP_039949771.1|BTRY, LOC120767586|XP_039949667.1|BTRY	LOC117139124|XP_033157166.1|DMAU
OG0001788	LOC120770751|XP_039954272.1|BTRY, LOC120776528|XP_039963195.1|BTRY	LOC117135493|XP_033151605.1|DMAU
OG0001789	LOC120776731|XP_039963592.1|BTRY	LOC117136950|XP_033153991.1|DMAU
OG0001790	LOC120767203|XP_039948941.1|BTRY, LOC120767200|XP_039948938.1|BTRY	LOC117150832|XP_033173794.1|DMAU
OG0001791	LOC120772783|XP_039957496.1|BTRY	LOC117138336|XP_033156265.1|DMAU
OG0001792	LOC120769232|XP_039952064.1|BTRY	LOC117139729|XP_033158161.1|DMAU
OG0001793	LOC120770991|XP_039954672.1|BTRY	LOC117135411|XP_033151450.1|DMAU
OG0001794	LOC120769690|XP_039952750.1|BTRY, LOC120767232|XP_039948995.1|BTRY	LOC117150504|XP_033173301.1|DMAU
OG0001795	LOC120769557|XP_039952539.1|BTRY	LOC117139585|XP_033157893.1|DMAU
OG0001796	LOC120776048|XP_039962432.1|BTRY	LOC117147680|XP_033170549.1|DMAU
OG0001797	LOC120779744|XP_039968051.1|BTRY	LOC117146303|XP_033168232.1|DMAU
OG0001798	LOC120770413|XP_039953782.1|BTRY	LOC117138242|XP_033156083.1|DMAU
OG0001799	LOC120775892|XP_039962216.1|BTRY	LOC117148429|XP_033171693.1|DMAU, LOC117148428|XP_033171692.1|DMAU
OG0001800	LOC120767428|XP_039949405.1|BTRY, LOC120769485|XP_039952446.1|BTRY	LOC117141187|XP_033160420.1|DMAU
OG0001801	LOC120777696|XP_039965104.1|BTRY	LOC117139480|XP_033157690.1|DMAU
OG0001802	LOC120782842|XP_039971305.1|BTRY	LOC117143564|XP_033164200.1|DMAU
OG0001803	LOC120777138|XP_039964221.1|BTRY	LOC117144035|XP_033164891.1|DMAU
OG0001805	LOC120773709|XP_039958685.1|BTRY, LOC120779130|XP_039967268.1|BTRY	LOC117141181|XP_033160410.1|DMAU
OG0001806	LOC120782256|XP_039970355.1|BTRY, LOC120782255|XP_039970354.1|BTRY	LOC117145880|XP_033167595.1|DMAU
OG0001807	LOC120780156|XP_039968372.1|BTRY	LOC117144675|XP_033165887.1|DMAU
OG0001808	LOC120766469|XP_039947942.1|BTRY	LOC117145339|XP_033166840.1|DMAU
OG0001809	LOC120782562|XP_039970830.1|BTRY	LOC117142647|XP_033162644.1|DMAU
OG0001811	LOC120772219|XP_039956632.1|BTRY	LOC117137064|XP_033154169.1|DMAU
OG0001812	LOC120775050|XP_039960965.1|BTRY	LOC117146439|XP_033168543.1|DMAU
OG0001813	LOC120766809|XP_039948448.1|BTRY	LOC117142830|XP_033162950.1|DMAU
OG0001814	LOC120782813|XP_039971226.1|BTRY	LOC117142566|XP_033162508.1|DMAU
OG0001815	LOC120779203|XP_039967411.1|BTRY	LOC117144789|XP_033166049.1|DMAU
OG0001816	LOC120771566|XP_039955566.1|BTRY	LOC117137212|XP_033154458.1|DMAU
OG0001817	LOC120773083|XP_039957967.1|BTRY	LOC117138259|XP_033156111.1|DMAU
OG0001818	LOC120774509|XP_039960128.1|BTRY	LOC117148233|XP_033171417.1|DMAU
OG0001819	LOC120772593|XP_039957238.1|BTRY	LOC117135453|XP_033151530.1|DMAU
OG0001820	LOC120771633|XP_039955661.1|BTRY	LOC117146967|XP_033169526.1|DMAU
OG0001821	LOC120771343|XP_039955225.1|BTRY	LOC117138006|XP_033155699.1|DMAU
OG0001822	LOC120772433|XP_039956978.1|BTRY, LOC120782104|XP_039970184.1|BTRY	LOC117137747|XP_033155222.1|DMAU
OG0001823	LOC120778288|XP_039966009.1|BTRY	LOC117140245|XP_033158938.1|DMAU
OG0001824	LOC120769449|XP_039952376.1|BTRY	LOC117151071|XP_033174204.1|DMAU
OG0001825	LOC120771104|XP_039954880.1|BTRY	LOC117138084|XP_033155824.1|DMAU
OG0001826	LOC120769304|XP_039952171.1|BTRY, LOC120772559|XP_039957177.1|BTRY	LOC117137620|XP_033155042.1|DMAU
OG0001827	LOC120772888|XP_039957673.1|BTRY	LOC117138144|XP_033155913.1|DMAU
OG0001828	LOC120776203|XP_039962772.1|BTRY	LOC117146567|XP_033168757.1|DMAU
OG0001829	LOC120772850|XP_039957599.1|BTRY	LOC117137383|XP_033154687.1|DMAU
OG0001830	LOC120770855|XP_039954402.1|BTRY	LOC117135880|XP_033152314.1|DMAU
OG0001831	LOC120778154|XP_039965813.1|BTRY	LOC117141475|XP_033160836.1|DMAU
OG0001832	LOC120772911|XP_039957739.1|BTRY	LOC117148545|XP_033171870.1|DMAU
OG0001833	LOC120772336|XP_039956814.1|BTRY	LOC117137509|XP_033154881.1|DMAU
OG0001834	LOC120766284|XP_039947620.1|BTRY	LOC117142523|XP_033162460.1|DMAU
OG0001838	LOC120772583|XP_039957219.1|BTRY	LOC117137650|XP_033155078.1|DMAU
OG0001839	LOC120772863|XP_039957626.1|BTRY	LOC117141914|XP_033161533.1|DMAU, LOC117136295|XP_033153029.1|DMAU
OG0001848	LOC120780518|XP_039968722.1|BTRY	LOC117140198|XP_033158872.1|DMAU
OG0001849	LOC120782296|XP_039970435.1|BTRY	LOC117142817|XP_033162924.1|DMAU
OG0001850	LOC120779509|XP_039967752.1|BTRY	LOC117146243|XP_033168055.1|DMAU
OG0001851	LOC120779787|XP_039968097.1|BTRY, LOC120779467|XP_039967664.1|BTRY	LOC117146341|XP_033168363.1|DMAU
OG0001852	LOC120778071|XP_039965697.1|BTRY	LOC117139610|XP_033157940.1|DMAU
OG0001853	LOC120769560|XP_039952551.1|BTRY	LOC117143309|XP_033163810.1|DMAU
OG0001854	LOC120774412|XP_039959971.1|BTRY	LOC117147202|XP_033169902.1|DMAU
OG0001855	LOC120771857|XP_039956041.1|BTRY	LOC117137835|XP_033155416.1|DMAU
OG0001856	LOC120775680|XP_039961906.1|BTRY	LOC117148110|XP_033171220.1|DMAU
OG0001857	LOC120775040|XP_039960949.1|BTRY	LOC117147274|XP_033169998.1|DMAU
OG0001858	LOC120773930|XP_039959063.1|BTRY	LOC117148801|XP_033172307.1|DMAU
OG0001859	LOC120773411|XP_039958214.1|BTRY	LOC117146707|XP_033169013.1|DMAU, LOC117147084|XP_033169739.1|DMAU
OG0001860	LOC120778884|XP_039966861.1|BTRY	LOC117140057|XP_033158686.1|DMAU
OG0001861	LOC120782749|XP_039971127.1|BTRY	LOC117144970|XP_033166322.1|DMAU
OG0001862	LOC120775724|XP_039961974.1|BTRY	LOC117147352|XP_033170106.1|DMAU
OG0001863	LOC120773470|XP_039958319.1|BTRY	LOC117146761|XP_033169150.1|DMAU
OG0001864	LOC120767731|XP_039949893.1|BTRY	LOC117144458|XP_033165504.1|DMAU
OG0001865	LOC120775188|XP_039961176.1|BTRY	LOC117148095|XP_033171198.1|DMAU
OG0001866	LOC120766388|XP_039947760.1|BTRY	LOC117144886|XP_033166194.1|DMAU
OG0001867	LOC120777752|XP_039965180.1|BTRY	LOC117141083|XP_033160273.1|DMAU
OG0001868	LOC120768960|XP_039951687.1|BTRY	LOC117137783|XP_033155301.1|DMAU
OG0001869	LOC120782222|XP_039970318.1|BTRY	LOC117145210|XP_033166666.1|DMAU
OG0001870	LOC120775404|XP_039961501.1|BTRY	LOC117148788|XP_033172289.1|DMAU
OG0001871	LOC120774927|XP_039960738.1|BTRY	LOC117148942|XP_033172558.1|DMAU
OG0001872	LOC120766647|XP_039948205.1|BTRY	LOC117145282|XP_033166761.1|DMAU
OG0001873	LOC120782750|XP_039971129.1|BTRY, LOC120779878|XP_039968166.1|BTRY	LOC117143067|XP_033163416.1|DMAU
OG0001874	LOC120780448|XP_039968656.1|BTRY	LOC117143203|XP_033163639.1|DMAU
OG0001875	LOC120772920|XP_039957757.1|BTRY	LOC117144951|XP_033166299.1|DMAU
OG0001876	LOC120775823|XP_039962112.1|BTRY	LOC117146430|XP_033168528.1|DMAU
OG0001877	LOC120773951|XP_039959111.1|BTRY	LOC117147395|XP_033170155.1|DMAU
OG0001878	LOC120775772|XP_039962041.1|BTRY	LOC117143973|XP_033164800.1|DMAU
OG0001879	LOC120780516|XP_039968720.1|BTRY	LOC117143194|XP_033163621.1|DMAU
OG0001880	LOC120777795|XP_039965265.1|BTRY	LOC117143107|XP_033163480.1|DMAU
OG0001881	LOC120766621|XP_039948166.1|BTRY	LOC117143780|XP_033164504.1|DMAU
OG0001882	LOC120782670|XP_039970986.1|BTRY	LOC117143895|XP_033164690.1|DMAU
OG0001883	LOC120768979|XP_039951720.1|BTRY	LOC117145908|XP_033167653.1|DMAU
OG0001884	LOC120782023|XP_039970117.1|BTRY	LOC117144102|XP_033165011.1|DMAU
OG0001885	LOC120767336|XP_039949214.1|BTRY	LOC117150674|XP_033173570.1|DMAU
OG0001886	LOC120778300|XP_039966024.1|BTRY	LOC117142439|XP_033162294.1|DMAU
OG0001887	LOC120771630|XP_039955657.1|BTRY, LOC120770988|XP_039954669.1|BTRY	LOC117138376|XP_033156335.1|DMAU
OG0001888	LOC120782509|XP_039970751.1|BTRY	LOC117145098|XP_033166508.1|DMAU
OG0001889	LOC120774217|XP_039959607.1|BTRY	LOC117147800|XP_033170741.1|DMAU
OG0001890	LOC120782726|XP_039971086.1|BTRY	LOC117139848|XP_033158386.1|DMAU
OG0001891	LOC120776499|XP_039963120.1|BTRY	LOC117144169|XP_033165102.1|DMAU
OG0001892	LOC120773445|XP_039958264.1|BTRY	LOC117139156|XP_033157206.1|DMAU
OG0001893	LOC120780842|XP_039969225.1|BTRY	LOC117143031|XP_033163311.1|DMAU
OG0001894	LOC120771323|XP_039955201.1|BTRY	LOC117137008|XP_033154087.1|DMAU
OG0001895	LOC120781314|XP_039969452.1|BTRY, LOC120779556|XP_039967831.1|BTRY	LOC117146235|XP_033168031.1|DMAU
OG0001896	LOC120779488|XP_039967708.1|BTRY	LOC117137794|XP_033155349.1|DMAU
OG0001897	LOC120768001|XP_039950361.1|BTRY	LOC117146040|XP_033167868.1|DMAU
OG0001898	LOC120773741|XP_039958735.1|BTRY	LOC117148600|XP_033171972.1|DMAU, LOC117148601|XP_033171973.1|DMAU
OG0001899	LOC120775806|XP_039962093.1|BTRY	LOC117143115|XP_033163491.1|DMAU
OG0001900	LOC120777251|XP_039964380.1|BTRY	LOC117140396|XP_033159154.1|DMAU
OG0001901	LOC120767988|XP_039950340.1|BTRY	LOC117150513|XP_033173313.1|DMAU
OG0001903	LOC120775305|XP_039961376.1|BTRY	LOC117143453|XP_033164053.1|DMAU
OG0001904	LOC120776156|XP_039963004.1|BTRY	LOC117145527|XP_033167110.1|DMAU
OG0001905	LOC120774756|XP_039960449.1|BTRY	LOC117147360|XP_033170115.1|DMAU
OG0001906	LOC120782744|XP_039971111.1|BTRY, LOC120782743|XP_039971110.1|BTRY	LOC117143289|XP_033163767.1|DMAU
OG0001907	LOC120773870|XP_039958957.1|BTRY	LOC117147626|XP_033170481.1|DMAU
