Orthogroup	BTRY.longest_only	DGUA.longest_only
OG0000364	LOC120778786|XP_039966707.1|BTRY	LOC117587160|XP_034133557.1|DGUA
OG0000364	LOC120778787|XP_039966716.1|BTRY	LOC117589315|XP_034137005.1|DGUA
OG0000365	LOC120772169|XP_039956543.1|BTRY	LOC117587449|XP_034134046.1|DGUA
OG0000365	LOC120768322|XP_039950894.1|BTRY	LOC117584529|XP_034129369.1|DGUA
OG0000366	LOC120774263|XP_039959665.1|BTRY	LOC117588643|XP_034135967.1|DGUA
OG0000366	LOC120780807|XP_039968989.1|BTRY	LOC117591203|XP_034140233.1|DGUA
OG0000367	LOC120768508|XP_039951168.1|BTRY	LOC117580391|XP_034122822.1|DGUA
OG0000367	LOC120770824|XP_039954338.1|BTRY	LOC117585001|XP_034130133.1|DGUA
OG0000368	LOC120778882|XP_039966859.1|BTRY, LOC120778883|XP_039966860.1|BTRY	LOC117579744|XP_034121652.1|DGUA
OG0000368	LOC120777794|XP_039965259.1|BTRY	LOC117579898|XP_034121926.1|DGUA
OG0000370	LOC120774286|XP_039959713.1|BTRY	LOC117579789|XP_034121741.1|DGUA, LOC117580504|XP_034122982.1|DGUA, LOC117592158|XP_034141620.1|DGUA
OG0000376	LOC120775818|XP_039962106.1|BTRY	LOC117581153|XP_034123977.1|DGUA, LOC117581154|XP_034123978.1|DGUA, LOC117584031|XP_034128658.1|DGUA
OG0000377	LOC120772534|XP_039957145.1|BTRY, LOC120772535|XP_039957147.1|BTRY, LOC120774731|XP_039960417.1|BTRY, LOC120774730|XP_039960415.1|BTRY	LOC117581335|XP_034124345.1|DGUA, LOC117589484|XP_034137337.1|DGUA
OG0000378	LOC120776151|XP_039962629.1|BTRY	LOC117578771|XP_034120367.1|DGUA
OG0000378	LOC120769436|XP_039952351.1|BTRY	LOC117581454|XP_034124558.1|DGUA
OG0000379	LOC120772092|XP_039956430.1|BTRY	LOC117590599|XP_034139263.1|DGUA, LOC117590593|XP_034139248.1|DGUA, LOC117592077|XP_034141480.1|DGUA
OG0000380	LOC120777433|XP_039964674.1|BTRY	LOC117588729|XP_034136094.1|DGUA, LOC117581346|XP_034124367.1|DGUA
OG0000380	LOC120777435|XP_039964675.1|BTRY	LOC117587340|XP_034133871.1|DGUA
OG0000381	LOC120767468|XP_039949490.1|BTRY	LOC117588047|XP_034134990.1|DGUA
OG0000382	LOC120775122|XP_039961078.1|BTRY	LOC117579664|XP_034121538.1|DGUA
OG0000383	LOC120767904|XP_039950185.1|BTRY	LOC117582491|XP_034126154.1|DGUA
OG0000383	LOC120767902|XP_039950182.1|BTRY	LOC117584704|XP_034129636.1|DGUA
OG0000384	LOC120772420|XP_039956966.1|BTRY	LOC117591460|XP_034140632.1|DGUA
OG0000384	LOC120770607|XP_039954144.1|BTRY	LOC117592253|XP_034141783.1|DGUA
OG0000385	LOC120780127|XP_039968341.1|BTRY, LOC120774086|XP_039959352.1|BTRY	LOC117580992|XP_034123682.1|DGUA
OG0000385	LOC120774085|XP_039959350.1|BTRY, LOC120774973|XP_039960799.1|BTRY	LOC117580646|XP_034123135.1|DGUA
OG0000386	LOC120781604|XP_039969777.1|BTRY	LOC117579063|XP_034120658.1|DGUA, LOC117585847|XP_034131482.1|DGUA
OG0000389	LOC120781746|XP_039969909.1|BTRY	LOC117585214|XP_034130492.1|DGUA
OG0000389	LOC120771680|XP_039955737.1|BTRY	LOC117586933|XP_034133187.1|DGUA
OG0000390	LOC120771071|XP_039954817.1|BTRY	LOC117584275|XP_034128983.1|DGUA
OG0000391	LOC120771069|XP_039954812.1|BTRY	LOC117592263|XP_034141812.1|DGUA
OG0000391	LOC120771124|XP_039954907.1|BTRY	LOC117592266|XP_034141815.1|DGUA
OG0000392	LOC120769281|XP_039952131.1|BTRY	LOC117584428|XP_034129216.1|DGUA
OG0000392	LOC120769186|XP_039952008.1|BTRY	LOC117584490|XP_034129306.1|DGUA
OG0000393	LOC120767748|XP_039949897.1|BTRY	LOC117582550|XP_034126253.1|DGUA
OG0000393	LOC120768428|XP_039951042.1|BTRY	LOC117582552|XP_034126268.1|DGUA
OG0000394	LOC120773359|XP_039958117.1|BTRY	LOC117591019|XP_034139997.1|DGUA
OG0000394	LOC120773360|XP_039958118.1|BTRY, LOC120773362|XP_039958122.1|BTRY, LOC120773361|XP_039958119.1|BTRY	LOC117591020|XP_034139998.1|DGUA
OG0000395	LOC120778433|XP_039966149.1|BTRY	LOC117587497|XP_034134160.1|DGUA, LOC117587499|XP_034134161.1|DGUA, LOC117587503|XP_034134166.1|DGUA
OG0000396	LOC120769341|XP_039952232.1|BTRY, LOC120767208|XP_039948951.1|BTRY	LOC117582103|XP_034125559.1|DGUA
OG0000397	LOC120770499|XP_039953957.1|BTRY, LOC120770497|XP_039953954.1|BTRY	LOC117592218|XP_034141736.1|DGUA, LOC117592216|XP_034141733.1|DGUA, LOC117592217|XP_034141734.1|DGUA
OG0000399	LOC120766843|XP_039948489.1|BTRY	LOC117583324|XP_034127473.1|DGUA
OG0000399	LOC120766879|XP_039948547.1|BTRY	LOC117583297|XP_034127429.1|DGUA
OG0000400	LOC120774408|XP_039959967.1|BTRY	LOC117581562|XP_034124786.1|DGUA
OG0000400	LOC120774940|XP_039960753.1|BTRY, LOC120774941|XP_039960754.1|BTRY, LOC120774766|XP_039960460.1|BTRY	LOC117581561|XP_034124783.1|DGUA
OG0000401	LOC120774242|XP_039959636.1|BTRY	LOC117585422|XP_034130786.1|DGUA, LOC117589038|XP_034136557.1|DGUA, LOC117590320|XP_034138700.1|DGUA
OG0000402	LOC120776166|XP_039962707.1|BTRY	LOC117588320|XP_034135408.1|DGUA
OG0000403	LOC120767034|XP_039948814.1|BTRY	LOC117583008|XP_034127050.1|DGUA
OG0000403	LOC120770420|XP_039953799.1|BTRY	LOC117591984|XP_034141317.1|DGUA
OG0000404	LOC120782378|XP_039970554.1|BTRY	LOC117583393|XP_034127568.1|DGUA
OG0000405	LOC120775347|XP_039961428.1|BTRY	LOC117580656|XP_034123150.1|DGUA
OG0000406	LOC120779166|XP_039967326.1|BTRY	LOC117587215|XP_034133660.1|DGUA
OG0000406	LOC120771109|XP_039954892.1|BTRY	LOC117591878|XP_034141146.1|DGUA
OG0000407	LOC120776370|XP_039962883.1|BTRY	LOC117587269|XP_034133736.1|DGUA
OG0000408	LOC120769044|XP_039951824.1|BTRY	LOC117589627|XP_034137606.1|DGUA, LOC117587670|XP_034134453.1|DGUA
OG0000409	LOC120771406|XP_039955314.1|BTRY, LOC120771481|XP_039955449.1|BTRY	LOC117580082|XP_034122227.1|DGUA, LOC117583737|XP_034128148.1|DGUA
OG0000411	LOC120777280|XP_039964424.1|BTRY	LOC117585946|XP_034131611.1|DGUA
OG0000411	LOC120769527|XP_039952500.1|BTRY	LOC117587674|XP_034134457.1|DGUA
OG0000412	LOC120772605|XP_039957253.1|BTRY	LOC117578786|XP_034120388.1|DGUA
OG0000412	LOC120777580|XP_039964926.1|BTRY	LOC117580417|XP_034122857.1|DGUA
OG0000413	LOC120766222|XP_039947531.1|BTRY	LOC117585410|XP_034130773.1|DGUA
OG0000413	LOC120766492|XP_039947978.1|BTRY	LOC117586417|XP_034132345.1|DGUA
OG0000414	LOC120772664|XP_039957331.1|BTRY	LOC117588524|XP_034135774.1|DGUA
OG0000415	LOC120770881|XP_039954453.1|BTRY	LOC117578642|XP_034120140.1|DGUA
OG0000415	LOC120772785|XP_039957502.1|BTRY	LOC117578641|XP_034120139.1|DGUA
OG0000416	LOC120775373|XP_039961469.1|BTRY, LOC120774960|XP_039960780.1|BTRY	LOC117590565|XP_034139197.1|DGUA
OG0000416	LOC120774132|XP_039959448.1|BTRY	LOC117588631|XP_034135951.1|DGUA
OG0000417	LOC120766838|XP_039948483.1|BTRY	LOC117583643|XP_034127984.1|DGUA
OG0000417	LOC120782836|XP_039971293.1|BTRY, LOC120782779|XP_039971180.1|BTRY	LOC117583326|XP_034127477.1|DGUA
OG0000418	LOC120775998|XP_039962365.1|BTRY	LOC117588309|XP_034135388.1|DGUA
OG0000418	LOC120775994|XP_039962360.1|BTRY	LOC117581104|XP_034123886.1|DGUA
OG0000419	LOC120772990|XP_039957837.1|BTRY	LOC117588049|XP_034134996.1|DGUA
OG0000421	LOC120768035|XP_039950462.1|BTRY	LOC117591541|XP_034140726.1|DGUA
OG0000421	LOC120768668|XP_039951380.1|BTRY	LOC117582420|XP_034126017.1|DGUA
OG0000422	LOC120780556|XP_039968747.1|BTRY	LOC117590138|XP_034138401.1|DGUA
OG0000423	LOC120770394|XP_039953759.1|BTRY	LOC117581794|XP_034125122.1|DGUA
OG0000423	LOC120770005|XP_039953031.1|BTRY	LOC117585308|XP_034130631.1|DGUA
OG0000424	LOC120770993|XP_039954673.1|BTRY	LOC117586969|XP_034133238.1|DGUA
OG0000424	LOC120770914|XP_039954538.1|BTRY	LOC117586813|XP_034132982.1|DGUA
OG0000425	LOC120772681|XP_039957353.1|BTRY	LOC117592223|XP_034141748.1|DGUA
OG0000425	LOC120770802|XP_039954315.1|BTRY	LOC117578576|XP_034120050.1|DGUA
OG0000426	LOC120767283|XP_039949097.1|BTRY, LOC120769710|XP_039952783.1|BTRY, LOC120769049|XP_039951833.1|BTRY	LOC117592470|XP_034142197.1|DGUA
OG0000428	LOC120772925|XP_039957759.1|BTRY	LOC117580043|XP_034122170.1|DGUA, LOC117580042|XP_034122169.1|DGUA, LOC117580041|XP_034122168.1|DGUA
OG0000429	LOC120770795|XP_039954308.1|BTRY, LOC120771992|XP_039956282.1|BTRY	LOC117592500|XP_034142237.1|DGUA
OG0000430	LOC120774784|XP_039960496.1|BTRY	LOC117583098|XP_034127169.1|DGUA, LOC117585041|XP_034130187.1|DGUA, LOC117585039|XP_034130186.1|DGUA
OG0000433	LOC120774862|XP_039960624.1|BTRY	LOC117580680|XP_034123190.1|DGUA
OG0000433	LOC120778215|XP_039965906.1|BTRY	LOC117580302|XP_034122681.1|DGUA
OG0000434	LOC120772696|XP_039957370.1|BTRY, LOC120772247|XP_039956678.1|BTRY	LOC117583335|XP_034127487.1|DGUA
OG0000434	LOC120771558|XP_039955554.1|BTRY, LOC120771322|XP_039955200.1|BTRY	LOC117578429|XP_034119782.1|DGUA
OG0000435	LOC120774231|XP_039959624.1|BTRY	LOC117580904|XP_034123556.1|DGUA
OG0000437	LOC120781389|XP_039969532.1|BTRY	LOC117584397|XP_034129145.1|DGUA
OG0000437	LOC120769054|XP_039951837.1|BTRY	LOC117584788|XP_034129791.1|DGUA
OG0000438	LOC120775835|XP_039962138.1|BTRY	LOC117582859|XP_034126820.1|DGUA
OG0000439	LOC120767996|XP_039950349.1|BTRY	LOC117584363|XP_034129092.1|DGUA
OG0000439	LOC120778369|XP_039966090.1|BTRY	LOC117579927|XP_034121963.1|DGUA
OG0000440	LOC120771326|XP_039955205.1|BTRY	LOC117592319|XP_034141888.1|DGUA
OG0000440	LOC120771453|XP_039955398.1|BTRY	LOC117583369|XP_034127577.1|DGUA
OG0000441	LOC120770035|XP_039953084.1|BTRY, LOC120772426|XP_039956971.1|BTRY	LOC117583830|XP_034128315.1|DGUA
OG0000441	LOC120772252|XP_039956689.1|BTRY	LOC117582339|XP_034125885.1|DGUA
OG0000443	LOC120767448|XP_039949449.1|BTRY	LOC117588908|XP_034136355.1|DGUA, LOC117588907|XP_034136354.1|DGUA
OG0000444	LOC120777609|XP_039964992.1|BTRY	LOC117584452|XP_034129260.1|DGUA
OG0000444	LOC120777797|XP_039965263.1|BTRY	LOC117584451|XP_034129259.1|DGUA
OG0000445	LOC120780165|XP_039968379.1|BTRY, LOC120772464|XP_039957025.1|BTRY	LOC117591365|XP_034140491.1|DGUA, LOC117591447|XP_034140605.1|DGUA
OG0000446	LOC120771905|XP_039956120.1|BTRY	LOC117588434|XP_034135606.1|DGUA
OG0000448	LOC120782620|XP_039970921.1|BTRY	LOC117583337|XP_034127489.1|DGUA
OG0000449	LOC120776397|XP_039962951.1|BTRY	LOC117587003|XP_034133298.1|DGUA
OG0000449	LOC120767465|XP_039949487.1|BTRY	LOC117588063|XP_034135013.1|DGUA
OG0000450	LOC120774365|XP_039959889.1|BTRY	LOC117590849|XP_034139737.1|DGUA
OG0000450	LOC120774824|XP_039960565.1|BTRY	LOC117588313|XP_034135395.1|DGUA
OG0000451	LOC120775737|XP_039961988.1|BTRY	LOC117588348|XP_034135448.1|DGUA
OG0000451	LOC120775735|XP_039961987.1|BTRY, LOC120775418|XP_039961530.1|BTRY	LOC117588347|XP_034135447.1|DGUA
OG0000453	LOC120766550|XP_039948067.1|BTRY	LOC117589777|XP_034137865.1|DGUA
OG0000453	LOC120782890|XP_039971372.1|BTRY	LOC117589897|XP_034138059.1|DGUA
OG0000454	LOC120771593|XP_039955599.1|BTRY, LOC120771036|XP_039954758.1|BTRY	LOC117583444|XP_034127636.1|DGUA, LOC117587102|XP_034133484.1|DGUA
OG0000456	LOC120779448|XP_039967629.1|BTRY	LOC117590610|XP_034139289.1|DGUA
OG0000456	LOC120768512|XP_039951171.1|BTRY	LOC117584021|XP_034128645.1|DGUA
OG0000457	LOC120781641|XP_039969806.1|BTRY	LOC117587918|XP_034134794.1|DGUA
OG0000457	LOC120768879|XP_039951566.1|BTRY	LOC117587660|XP_034134441.1|DGUA
OG0000458	LOC120768030|XP_039950444.1|BTRY	LOC117583989|XP_034128586.1|DGUA
OG0000460	LOC120768381|XP_039950981.1|BTRY	LOC117582150|XP_034125625.1|DGUA
OG0000462	LOC120766648|XP_039948245.1|BTRY	LOC117586529|XP_034132553.1|DGUA, LOC117586530|XP_034132554.1|DGUA, LOC117586531|XP_034132555.1|DGUA
OG0000463	LOC120772993|XP_039957840.1|BTRY	LOC117583232|XP_034127344.1|DGUA, LOC117582976|XP_034126989.1|DGUA
OG0000465	LOC120780110|XP_039968359.1|BTRY	LOC117583450|XP_034127641.1|DGUA
OG0000465	LOC120772118|XP_039956467.1|BTRY	LOC117582876|XP_034126837.1|DGUA
OG0000466	LOC120773729|XP_039958719.1|BTRY	LOC117588394|XP_034135539.1|DGUA
OG0000466	LOC120768513|XP_039951175.1|BTRY	LOC117582021|XP_034125437.1|DGUA
OG0000467	LOC120772136|XP_039956488.1|BTRY	LOC117578662|XP_034120177.1|DGUA
OG0000467	LOC120772332|XP_039956808.1|BTRY	LOC117578438|XP_034119844.1|DGUA
OG0000468	LOC120766448|XP_039947890.1|BTRY	LOC117583667|XP_034128025.1|DGUA
OG0000469	LOC120767613|XP_039949700.1|BTRY	LOC117581678|XP_034124942.1|DGUA
OG0000470	LOC120778542|XP_039966325.1|BTRY	LOC117579246|XP_034120924.1|DGUA
OG0000470	LOC120782030|XP_039970120.1|BTRY	LOC117579577|XP_034121395.1|DGUA
OG0000471	LOC120767631|XP_039949725.1|BTRY, LOC120769192|XP_039952020.1|BTRY	LOC117587105|XP_034133490.1|DGUA, LOC117584425|XP_034129211.1|DGUA
OG0000473	LOC120775766|XP_039962033.1|BTRY	LOC117590260|XP_034138638.1|DGUA
OG0000473	LOC120775662|XP_039961864.1|BTRY	LOC117580963|XP_034123640.1|DGUA
OG0000474	LOC120775186|XP_039961175.1|BTRY	LOC117580835|XP_034123464.1|DGUA, LOC117580545|XP_034123033.1|DGUA, LOC117591050|XP_034140039.1|DGUA, LOC117585028|XP_034130163.1|DGUA, LOC117591726|XP_034140933.1|DGUA
OG0000475	LOC120767162|XP_039948919.1|BTRY	LOC117589841|XP_034137984.1|DGUA
OG0000475	LOC120770612|XP_039954148.1|BTRY	LOC117589842|XP_034137988.1|DGUA
OG0000476	LOC120766557|XP_039948077.1|BTRY	LOC117583420|XP_034127603.1|DGUA
OG0000476	LOC120770518|XP_039953995.1|BTRY	LOC117583418|XP_034127600.1|DGUA
OG0000477	LOC120775069|XP_039960995.1|BTRY	LOC117585447|XP_034130815.1|DGUA
OG0000477	LOC120782442|XP_039970662.1|BTRY, LOC120774017|XP_039959237.1|BTRY, LOC120774008|XP_039959225.1|BTRY	LOC117585472|XP_034130853.1|DGUA
OG0000478	LOC120772691|XP_039957364.1|BTRY, LOC120773038|XP_039957901.1|BTRY	LOC117585296|XP_034130616.1|DGUA
OG0000479	LOC120782720|XP_039971077.1|BTRY, LOC120779825|XP_039968130.1|BTRY, LOC120766753|XP_039948360.1|BTRY	LOC117582805|XP_034126727.1|DGUA
OG0000480	LOC120768928|XP_039951642.1|BTRY	LOC117584642|XP_034129555.1|DGUA, LOC117583874|XP_034128414.1|DGUA
OG0000482	LOC120766731|XP_039948318.1|BTRY	LOC117586365|XP_034132276.1|DGUA
OG0000483	LOC120766986|XP_039948724.1|BTRY	LOC117585056|XP_034130206.1|DGUA
OG0000484	LOC120766420|XP_039947886.1|BTRY	LOC117586523|XP_034132548.1|DGUA
OG0000484	LOC120766487|XP_039948012.1|BTRY	LOC117586525|XP_034132550.1|DGUA
OG0000485	LOC120777647|XP_039965033.1|BTRY	LOC117579236|XP_034120907.1|DGUA
OG0000486	LOC120771363|XP_039955254.1|BTRY, LOC120772509|XP_039957088.1|BTRY	LOC117584159|XP_034128816.1|DGUA, LOC117584135|XP_034128783.1|DGUA
OG0000487	LOC120771254|XP_039955105.1|BTRY	LOC117583568|XP_034127839.1|DGUA
OG0000487	LOC120770707|XP_039954222.1|BTRY, LOC120771626|XP_039955650.1|BTRY, LOC120772506|XP_039957085.1|BTRY	LOC117583546|XP_034127800.1|DGUA
OG0000489	LOC120766213|XP_039947516.1|BTRY	LOC117583800|XP_034128273.1|DGUA
OG0000489	LOC120769711|XP_039952787.1|BTRY	LOC117588694|XP_034136033.1|DGUA
OG0000490	LOC120775304|XP_039961372.1|BTRY	LOC117588582|XP_034135879.1|DGUA
OG0000490	LOC120776015|XP_039962394.1|BTRY	LOC117581241|XP_034124118.1|DGUA
OG0000491	LOC120772631|XP_039957287.1|BTRY	LOC117589625|XP_034137603.1|DGUA, LOC117584745|XP_034129724.1|DGUA
OG0000492	LOC120772323|XP_039956787.1|BTRY	LOC117591151|XP_034140157.1|DGUA
OG0000492	LOC120774473|XP_039960063.1|BTRY	LOC117584157|XP_034128810.1|DGUA
OG0000493	LOC120768974|XP_039951710.1|BTRY	LOC117584698|XP_034129623.1|DGUA, LOC117583480|XP_034127680.1|DGUA, LOC117583346|XP_034127503.1|DGUA
OG0000494	LOC120769283|XP_039952138.1|BTRY	LOC117591542|XP_034140730.1|DGUA
OG0000495	LOC120770491|XP_039953940.1|BTRY, LOC120772615|XP_039957263.1|BTRY	LOC117590990|XP_034139956.1|DGUA
OG0000495	LOC120770492|XP_039953943.1|BTRY	LOC117589834|XP_034137972.1|DGUA
OG0000496	LOC120768068|XP_039950524.1|BTRY	LOC117588011|XP_034134928.1|DGUA
OG0000497	LOC120768950|XP_039951670.1|BTRY	LOC117584460|XP_034129267.1|DGUA
OG0000497	LOC120769545|XP_039952523.1|BTRY	LOC117584247|XP_034128940.1|DGUA
OG0000498	LOC120782315|XP_039970465.1|BTRY	LOC117585069|XP_034130223.1|DGUA
OG0000498	LOC120768227|XP_039950745.1|BTRY	LOC117585053|XP_034130203.1|DGUA
OG0000499	LOC120774341|XP_039959837.1|BTRY	LOC117588142|XP_034135132.1|DGUA
OG0000499	LOC120766275|XP_039947611.1|BTRY	LOC117590686|XP_034139477.1|DGUA
OG0000500	LOC120778821|XP_039966760.1|BTRY	LOC117579239|XP_034120912.1|DGUA
OG0000500	LOC120778259|XP_039965970.1|BTRY	LOC117579751|XP_034121663.1|DGUA
OG0000501	LOC120771118|XP_039954902.1|BTRY	LOC117589780|XP_034137910.1|DGUA, LOC117589850|XP_034138035.1|DGUA, LOC117589938|XP_034138155.1|DGUA, LOC117587707|XP_034134502.1|DGUA
OG0000504	LOC120776440|XP_039963029.1|BTRY, LOC120776441|XP_039963032.1|BTRY, LOC120778621|XP_039966438.1|BTRY, LOC120776645|XP_039963412.1|BTRY, LOC120777904|XP_039965419.1|BTRY	LOC117588862|XP_034136256.1|DGUA
OG0000505	LOC120775324|XP_039961397.1|BTRY	LOC117590284|XP_034138662.1|DGUA
OG0000505	LOC120774415|XP_039959976.1|BTRY	LOC117590289|XP_034138665.1|DGUA
OG0000506	LOC120782649|XP_039970957.1|BTRY	LOC117584952|XP_034130039.1|DGUA
OG0000507	LOC120773974|XP_039959153.1|BTRY	LOC117590947|XP_034139886.1|DGUA
OG0000507	LOC120773975|XP_039959154.1|BTRY	LOC117590948|XP_034139887.1|DGUA
OG0000508	LOC120776949|XP_039963970.1|BTRY	LOC117587140|XP_034133538.1|DGUA, LOC117586889|XP_034133113.1|DGUA
OG0000509	LOC120772985|XP_039957831.1|BTRY	LOC117592291|XP_034141849.1|DGUA
OG0000509	LOC120772083|XP_039956414.1|BTRY	LOC117592289|XP_034141847.1|DGUA
OG0000510	LOC120772271|XP_039956709.1|BTRY	LOC117592543|XP_034142305.1|DGUA
OG0000511	LOC120769370|XP_039952267.1|BTRY	LOC117584423|XP_034129210.1|DGUA
OG0000511	LOC120769224|XP_039952054.1|BTRY	LOC117584517|XP_034129352.1|DGUA
OG0000512	LOC120768852|XP_039951539.1|BTRY	LOC117581831|XP_034125170.1|DGUA
OG0000512	LOC120767602|XP_039949686.1|BTRY	LOC117580410|XP_034122848.1|DGUA
OG0000513	LOC120769179|XP_039951999.1|BTRY	LOC117588275|XP_034135344.1|DGUA, LOC117591762|XP_034140964.1|DGUA, LOC117586393|XP_034132319.1|DGUA
OG0000513	LOC120768966|XP_039951693.1|BTRY	LOC117587784|XP_034134619.1|DGUA
OG0000514	LOC120769684|XP_039952740.1|BTRY	LOC117582192|XP_034125686.1|DGUA
OG0000514	LOC120769689|XP_039952749.1|BTRY	LOC117582374|XP_034125930.1|DGUA
OG0000515	LOC120779487|XP_039967707.1|BTRY, LOC120779596|XP_039967875.1|BTRY	LOC117590615|XP_034139298.1|DGUA
OG0000515	LOC120782348|XP_039970514.1|BTRY	LOC117587137|XP_034133535.1|DGUA
OG0000516	LOC120774305|XP_039959770.1|BTRY, LOC120774648|XP_039960307.1|BTRY	LOC117581038|XP_034123759.1|DGUA, LOC117581035|XP_034123755.1|DGUA
OG0000517	LOC120777075|XP_039964137.1|BTRY, LOC120777077|XP_039964140.1|BTRY	LOC117580264|XP_034122592.1|DGUA, LOC117580262|XP_034122590.1|DGUA
OG0000518	LOC120770868|XP_039954424.1|BTRY	LOC117579863|XP_034121866.1|DGUA, LOC117588866|XP_034136263.1|DGUA
OG0000521	LOC120775638|XP_039961825.1|BTRY	LOC117580624|XP_034123097.1|DGUA, LOC117580857|XP_034123496.1|DGUA
OG0000522	LOC120774539|XP_039960199.1|BTRY	LOC117584103|XP_034128743.1|DGUA, LOC117586110|XP_034131862.1|DGUA, LOC117588531|XP_034135781.1|DGUA
OG0000523	LOC120780298|XP_039968523.1|BTRY	LOC117585167|XP_034130399.1|DGUA
OG0000523	LOC120774979|XP_039960814.1|BTRY	LOC117581281|XP_034124193.1|DGUA
OG0000524	LOC120769532|XP_039952508.1|BTRY	LOC117585858|XP_034131500.1|DGUA, LOC117589529|XP_034137413.1|DGUA
OG0000525	LOC120770398|XP_039953764.1|BTRY, LOC120770397|XP_039953762.1|BTRY, LOC120770400|XP_039953768.1|BTRY, LOC120771845|XP_039956021.1|BTRY	LOC117588692|XP_034136035.1|DGUA, LOC117588681|XP_034136024.1|DGUA
OG0000526	LOC120780162|XP_039968375.1|BTRY	LOC117587947|XP_034134838.1|DGUA, LOC117582321|XP_034125862.1|DGUA
OG0000527	LOC120767406|XP_039949378.1|BTRY	LOC117582543|XP_034126242.1|DGUA
OG0000528	LOC120767683|XP_039949807.1|BTRY	LOC117582217|XP_034125715.1|DGUA
OG0000529	LOC120767635|XP_039949736.1|BTRY	LOC117584201|XP_034128861.1|DGUA
OG0000530	LOC120776537|XP_039963209.1|BTRY	LOC117587107|XP_034133492.1|DGUA
OG0000530	LOC120778816|XP_039966756.1|BTRY	LOC117586930|XP_034133183.1|DGUA
OG0000531	LOC120767638|XP_039949739.1|BTRY	LOC117587886|XP_034134754.1|DGUA, LOC117581913|XP_034125274.1|DGUA
OG0000532	LOC120766923|XP_039948602.1|BTRY	LOC117586174|XP_034131976.1|DGUA, LOC117586168|XP_034131968.1|DGUA
OG0000533	LOC120775711|XP_039961956.1|BTRY	LOC117591023|XP_034140002.1|DGUA
OG0000533	LOC120776600|XP_039963320.1|BTRY	LOC117584918|XP_034129955.1|DGUA
OG0000534	LOC120774093|XP_039959362.1|BTRY	LOC117588420|XP_034135584.1|DGUA, LOC117591342|XP_034140458.1|DGUA
OG0000535	LOC120771683|XP_039955748.1|BTRY	LOC117592473|XP_034142205.1|DGUA, LOC117588538|XP_034135799.1|DGUA
OG0000536	LOC120778760|XP_039966672.1|BTRY	LOC117579628|XP_034121474.1|DGUA
OG0000537	LOC120772240|XP_039956668.1|BTRY	LOC117581231|XP_034124111.1|DGUA
OG0000538	LOC120771082|XP_039954840.1|BTRY	LOC117578875|XP_034120561.1|DGUA
OG0000538	LOC120769984|XP_039952994.1|BTRY	LOC117592248|XP_034141774.1|DGUA
OG0000539	LOC120782873|XP_039971349.1|BTRY	LOC117591092|XP_034140084.1|DGUA
OG0000539	LOC120766319|XP_039947675.1|BTRY	LOC117591108|XP_034140101.1|DGUA
OG0000540	LOC120769539|XP_039952518.1|BTRY, LOC120768273|XP_039950807.1|BTRY	LOC117581806|XP_034125138.1|DGUA, LOC117581807|XP_034125140.1|DGUA
OG0000542	LOC120770999|XP_039954690.1|BTRY	LOC117586318|XP_034132198.1|DGUA
OG0000542	LOC120768572|XP_039951254.1|BTRY	LOC117590622|XP_034139320.1|DGUA
OG0000543	LOC120775741|XP_039962000.1|BTRY	LOC117582918|XP_034126907.1|DGUA
OG0000543	LOC120781210|XP_039969264.1|BTRY	LOC117585389|XP_034130745.1|DGUA
OG0000544	LOC120778784|XP_039966705.1|BTRY	LOC117589142|XP_034136720.1|DGUA
OG0000544	LOC120782819|XP_039971267.1|BTRY	LOC117586516|XP_034132540.1|DGUA
OG0000545	LOC120779132|XP_039967273.1|BTRY	LOC117583333|XP_034127484.1|DGUA
OG0000545	LOC120777855|XP_039965332.1|BTRY	LOC117583306|XP_034127441.1|DGUA
OG0000546	LOC120774190|XP_039959553.1|BTRY	LOC117590120|XP_034138375.1|DGUA, LOC117588273|XP_034135326.1|DGUA
OG0000547	LOC120775742|XP_039962001.1|BTRY	LOC117591012|XP_034139990.1|DGUA
OG0000548	LOC120778152|XP_039965809.1|BTRY	LOC117586846|XP_034133032.1|DGUA, LOC117586854|XP_034133040.1|DGUA
OG0000549	LOC120770506|XP_039953967.1|BTRY	LOC117592114|XP_034141537.1|DGUA
OG0000550	LOC120777862|XP_039965345.1|BTRY	LOC117589006|XP_034136514.1|DGUA
OG0000550	LOC120777763|XP_039965201.1|BTRY	LOC117588562|XP_034135840.1|DGUA
OG0000552	LOC120766712|XP_039948292.1|BTRY	LOC117591454|XP_034140614.1|DGUA
OG0000553	LOC120768198|XP_039950704.1|BTRY, LOC120768197|XP_039950702.1|BTRY, LOC120769626|XP_039952665.1|BTRY	LOC117587553|XP_034134250.1|DGUA
OG0000554	LOC120775942|XP_039962289.1|BTRY	LOC117582816|XP_034126746.1|DGUA, LOC117582812|XP_034126738.1|DGUA
OG0000555	LOC120777453|XP_039964706.1|BTRY	LOC117587275|XP_034133749.1|DGUA, LOC117580172|XP_034122390.1|DGUA
OG0000556	LOC120766962|XP_039948685.1|BTRY	LOC117590430|XP_034138939.1|DGUA, LOC117585901|XP_034131547.1|DGUA
OG0000557	LOC120766756|XP_039948364.1|BTRY	LOC117586284|XP_034132129.1|DGUA
OG0000557	LOC120782350|XP_039970516.1|BTRY	LOC117586286|XP_034132131.1|DGUA
