Orthogroup	DGUA.longest_only	DALB.longest_only
OG0000965	LOC117581348|XP_034124365.1|DGUA	LOC117576869|XP_034117866.1|DALB
OG0000966	LOC117583535|XP_034127780.1|DGUA	LOC117568065|XP_034104314.1|DALB
OG0000968	LOC117589181|XP_034136795.1|DGUA	LOC117568512|XP_034105105.1|DALB
OG0000969	LOC117579622|XP_034121513.1|DGUA	LOC117567320|XP_034103110.1|DALB
OG0000970	LOC117590381|XP_034138846.1|DGUA, LOC117583078|XP_034127145.1|DGUA	LOC117573597|XP_034112782.1|DALB
OG0000971	LOC117584345|XP_034129068.1|DGUA	LOC117564194|XP_034098759.1|DALB
OG0000972	LOC117587419|XP_034133976.1|DGUA	LOC117567498|XP_034103419.1|DALB
OG0000973	LOC117590274|XP_034138650.1|DGUA, LOC117590436|XP_034138946.1|DGUA, LOC117590433|XP_034138943.1|DGUA	LOC117570199|XP_034107580.1|DALB
OG0000974	LOC117587245|XP_034133708.1|DGUA	LOC117566391|XP_034101790.1|DALB
OG0000975	LOC117590008|XP_034138187.1|DGUA	LOC117573970|XP_034113401.1|DALB
OG0000976	LOC117586449|XP_034132382.1|DGUA, LOC117586453|XP_034132387.1|DGUA	LOC117574839|XP_034114721.1|DALB
OG0000977	LOC117585976|XP_034131682.1|DGUA	LOC117573533|XP_034112674.1|DALB
OG0000978	LOC117585963|XP_034131663.1|DGUA	LOC117573698|XP_034112951.1|DALB
OG0000979	LOC117592317|XP_034141885.1|DGUA	LOC117572496|XP_034111238.1|DALB
OG0000980	LOC117585850|XP_034131487.1|DGUA	LOC117576728|XP_034117640.1|DALB
OG0000981	LOC117584516|XP_034129349.1|DGUA	LOC117565479|XP_034100475.1|DALB
OG0000981	LOC117588595|XP_034135891.1|DGUA	LOC117570257|XP_034107661.1|DALB
OG0000982	LOC117590074|XP_034138302.1|DGUA	LOC117575424|XP_034115515.1|DALB
OG0000984	LOC117584132|XP_034128777.1|DGUA	LOC117571238|XP_034109183.1|DALB
OG0000984	LOC117587671|XP_034134454.1|DGUA	LOC117563897|XP_034098349.1|DALB
OG0000985	LOC117587170|XP_034133577.1|DGUA	LOC117567459|XP_034103365.1|DALB
OG0000987	LOC117588486|XP_034135678.1|DGUA	LOC117564830|XP_034099646.1|DALB
OG0000988	LOC117581686|XP_034124952.1|DGUA	LOC117573288|XP_034112282.1|DALB
OG0000990	LOC117591347|XP_034140463.1|DGUA	LOC117578241|XP_034119552.1|DALB
OG0000991	LOC117588516|XP_034135732.1|DGUA	LOC117577906|XP_034118798.1|DALB
OG0000992	LOC117583065|XP_034127127.1|DGUA	LOC117573420|XP_034112517.1|DALB
OG0000993	LOC117582873|XP_034126833.1|DGUA, LOC117582871|XP_034126832.1|DGUA	LOC117575298|XP_034115339.1|DALB
OG0000994	LOC117581006|XP_034123704.1|DGUA	LOC117577746|XP_034118548.1|DALB
OG0000995	LOC117579212|XP_034120872.1|DGUA	LOC117567794|XP_034103912.1|DALB
OG0000996	LOC117581635|XP_034124898.1|DGUA	LOC117569493|XP_034106565.1|DALB
OG0000997	LOC117589391|XP_034137201.1|DGUA, LOC117589874|XP_034138039.1|DGUA	LOC117570903|XP_034108698.1|DALB
OG0000998	LOC117587231|XP_034133684.1|DGUA	LOC117572254|XP_034110833.1|DALB
OG0000999	LOC117580688|XP_034123205.1|DGUA	LOC117565821|XP_034101016.1|DALB
OG0001000	LOC117591338|XP_034140453.1|DGUA	LOC117567199|XP_034102918.1|DALB
OG0001001	LOC117578658|XP_034120169.1|DGUA	LOC117569255|XP_034106219.1|DALB
OG0001002	LOC117582177|XP_034125671.1|DGUA	LOC117565196|XP_034100091.1|DALB
OG0001003	LOC117590160|XP_034138438.1|DGUA	LOC117575955|XP_034116324.1|DALB
OG0001004	LOC117590172|XP_034138459.1|DGUA	LOC117575813|XP_034116097.1|DALB
OG0001005	LOC117581642|XP_034124904.1|DGUA	LOC117570208|XP_034107592.1|DALB
OG0001006	LOC117580134|XP_034122324.1|DGUA	LOC117571697|XP_034109882.1|DALB
OG0001008	LOC117588788|XP_034136183.1|DGUA	LOC117567040|XP_034102641.1|DALB, LOC117576153|XP_034116621.1|DALB
OG0001009	LOC117583769|XP_034128214.1|DGUA, LOC117591128|XP_034140122.1|DGUA	LOC117575770|XP_034116027.1|DALB
OG0001010	LOC117581899|XP_034125259.1|DGUA	LOC117565022|XP_034099858.1|DALB
OG0001011	LOC117581969|XP_034125345.1|DGUA	LOC117564539|XP_034099251.1|DALB
OG0001012	LOC117580772|XP_034123358.1|DGUA, LOC117580768|XP_034123353.1|DGUA	LOC117578170|XP_034119351.1|DALB, LOC117578169|XP_034119349.1|DALB
OG0001013	LOC117587224|XP_034133677.1|DGUA	LOC117568614|XP_034105266.1|DALB
OG0001014	LOC117580472|XP_034122944.1|DGUA	LOC117569474|XP_034106533.1|DALB
OG0001014	LOC117580471|XP_034122939.1|DGUA	LOC117568105|XP_034104388.1|DALB
OG0001015	LOC117581255|XP_034124151.1|DGUA	LOC117577743|XP_034118545.1|DALB
OG0001015	LOC117581308|XP_034124242.1|DGUA	LOC117577812|XP_034118633.1|DALB
OG0001016	LOC117580636|XP_034123115.1|DGUA	LOC117564638|XP_034099390.1|DALB, LOC117569705|XP_034106864.1|DALB
OG0001020	LOC117588773|XP_034136153.1|DGUA	LOC117567376|XP_034103215.1|DALB
OG0001021	LOC117588051|XP_034134993.1|DGUA	LOC117566208|XP_034101627.1|DALB
OG0001022	LOC117588660|XP_034135993.1|DGUA	LOC117564466|XP_034099149.1|DALB
OG0001025	LOC117580328|XP_034122717.1|DGUA	LOC117570523|XP_034108116.1|DALB, LOC117570992|XP_034108831.1|DALB, LOC117572512|XP_034111257.1|DALB, LOC117572504|XP_034111247.1|DALB
OG0001026	LOC117582891|XP_034126877.1|DGUA	LOC117572187|XP_034110733.1|DALB, LOC117568642|XP_034105325.1|DALB
OG0001027	LOC117579308|XP_034121008.1|DGUA	LOC117572768|XP_034111747.1|DALB
OG0001028	LOC117584385|XP_034129130.1|DGUA	LOC117563841|XP_034098261.1|DALB
OG0001029	LOC117592280|XP_034141834.1|DGUA	LOC117569349|XP_034106373.1|DALB
OG0001031	LOC117588055|XP_034135002.1|DGUA	LOC117565334|XP_034100274.1|DALB
OG0001032	LOC117587578|XP_034134301.1|DGUA	LOC117565668|XP_034100790.1|DALB
OG0001033	LOC117583978|XP_034128575.1|DGUA, LOC117590976|XP_034139939.1|DGUA	LOC117566751|XP_034102186.1|DALB
OG0001034	LOC117579670|XP_034121545.1|DGUA	LOC117567281|XP_034103039.1|DALB
OG0001035	LOC117581450|XP_034124551.1|DGUA	LOC117577999|XP_034118989.1|DALB
OG0001036	LOC117581482|XP_034124616.1|DGUA, LOC117591725|XP_034140932.1|DGUA, LOC117581479|XP_034124612.1|DGUA	LOC117568078|XP_034104347.1|DALB
OG0001036	LOC117585019|XP_034130151.1|DGUA	LOC117574338|XP_034114050.1|DALB
OG0001037	LOC117587156|XP_034133553.1|DGUA, LOC117592383|XP_034141984.1|DGUA	LOC117571195|XP_034109127.1|DALB, LOC117573318|XP_034112316.1|DALB
OG0001038	LOC117586200|XP_034132024.1|DGUA	LOC117574728|XP_034114549.1|DALB
OG0001038	LOC117586199|XP_034132022.1|DGUA	LOC117574731|XP_034114552.1|DALB, LOC117574729|XP_034114550.1|DALB
OG0001042	LOC117583454|XP_034127645.1|DGUA	LOC117575862|XP_034116174.1|DALB
OG0001043	LOC117580975|XP_034123660.1|DGUA	LOC117577741|XP_034118543.1|DALB
OG0001044	LOC117590556|XP_034139190.1|DGUA	LOC117571187|XP_034109115.1|DALB
OG0001045	LOC117578406|XP_034119756.1|DGUA	LOC117569790|XP_034106983.1|DALB
OG0001046	LOC117591824|XP_034141052.1|DGUA	LOC117572650|XP_034111520.1|DALB
OG0001047	LOC117578744|XP_034120314.1|DGUA	LOC117568166|XP_034104488.1|DALB
OG0001048	LOC117578553|XP_034120015.1|DGUA	LOC117570904|XP_034108700.1|DALB
OG0001049	LOC117584722|XP_034129666.1|DGUA	LOC117563877|XP_034098326.1|DALB
OG0001049	LOC117579060|XP_034120655.1|DGUA	LOC117572710|XP_034111659.1|DALB
OG0001050	LOC117590352|XP_034138778.1|DGUA, LOC117589074|XP_034136599.1|DGUA	LOC117572583|XP_034111358.1|DALB
OG0001051	LOC117587550|XP_034134247.1|DGUA	LOC117565410|XP_034100387.1|DALB
OG0001052	LOC117588238|XP_034135280.1|DGUA	LOC117563456|XP_034097699.1|DALB
OG0001053	LOC117580679|XP_034123189.1|DGUA	LOC117571475|XP_034109529.1|DALB, LOC117564313|XP_034098901.1|DALB
OG0001054	LOC117585637|XP_034131113.1|DGUA	LOC117573519|XP_034112643.1|DALB
OG0001056	LOC117588780|XP_034136173.1|DGUA	LOC117573846|XP_034113209.1|DALB
OG0001057	LOC117588228|XP_034135268.1|DGUA, LOC117587700|XP_034134488.1|DGUA, LOC117588227|XP_034135266.1|DGUA	LOC117563256|XP_034097369.1|DALB
OG0001058	LOC117580993|XP_034123686.1|DGUA	LOC117575555|XP_034115710.1|DALB
OG0001059	LOC117580446|XP_034122895.1|DGUA	LOC117571789|XP_034110039.1|DALB
OG0001060	LOC117590253|XP_034138616.1|DGUA, LOC117584939|XP_034129989.1|DGUA	LOC117575355|XP_034115412.1|DALB
OG0001061	LOC117583153|XP_034127238.1|DGUA, LOC117583149|XP_034127230.1|DGUA	LOC117574437|XP_034114166.1|DALB
OG0001063	LOC117590930|XP_034139862.1|DGUA	LOC117574569|XP_034114339.1|DALB
OG0001064	LOC117580887|XP_034123530.1|DGUA	LOC117566413|XP_034101829.1|DALB
OG0001065	LOC117592238|XP_034141767.1|DGUA, LOC117578504|XP_034119931.1|DGUA	LOC117566770|XP_034102204.1|DALB
OG0001066	LOC117588754|XP_034136123.1|DGUA	LOC117578292|XP_034119623.1|DALB
OG0001067	LOC117584337|XP_034129058.1|DGUA	LOC117564486|XP_034099182.1|DALB
OG0001067	LOC117584339|XP_034129060.1|DGUA	LOC117564488|XP_034099186.1|DALB
OG0001068	LOC117580057|XP_034122187.1|DGUA	LOC117569686|XP_034106826.1|DALB
OG0001068	LOC117587139|XP_034133537.1|DGUA	LOC117571237|XP_034109182.1|DALB
OG0001069	LOC117585511|XP_034130905.1|DGUA	LOC117568490|XP_034105068.1|DALB
OG0001070	LOC117585402|XP_034130761.1|DGUA, LOC117586068|XP_034131806.1|DGUA	LOC117576242|XP_034116752.1|DALB
OG0001072	LOC117580133|XP_034122323.1|DGUA	LOC117568336|XP_034104811.1|DALB
OG0001074	LOC117588888|XP_034136323.1|DGUA	LOC117567898|XP_034104063.1|DALB
OG0001075	LOC117586815|XP_034132979.1|DGUA	LOC117569508|XP_034106583.1|DALB
OG0001077	LOC117590048|XP_034138257.1|DGUA	LOC117569698|XP_034106852.1|DALB
OG0001078	LOC117581214|XP_034124082.1|DGUA	LOC117571270|XP_034109227.1|DALB
OG0001079	LOC117580256|XP_034122579.1|DGUA	LOC117571612|XP_034109723.1|DALB
OG0001080	LOC117586872|XP_034133061.1|DGUA	LOC117567041|XP_034102643.1|DALB
OG0001081	LOC117586343|XP_034132249.1|DGUA	LOC117571435|XP_034109470.1|DALB, LOC117570687|XP_034108379.1|DALB
OG0001082	LOC117587273|XP_034133748.1|DGUA	LOC117568326|XP_034104798.1|DALB
OG0001083	LOC117586924|XP_034133175.1|DGUA	LOC117571508|XP_034109570.1|DALB, LOC117570504|XP_034108095.1|DALB
OG0001084	LOC117578792|XP_034120406.1|DGUA	LOC117567179|XP_034102892.1|DALB
OG0001085	LOC117590174|XP_034138460.1|DGUA, LOC117578431|XP_034119785.1|DGUA, LOC117578430|XP_034119783.1|DGUA, LOC117588006|XP_034134925.1|DGUA, LOC117591216|XP_034140252.1|DGUA	LOC117571066|XP_034108926.1|DALB
OG0001086	LOC117578838|XP_034120509.1|DGUA	LOC117572129|XP_034110654.1|DALB
OG0001087	LOC117582534|XP_034126229.1|DGUA	LOC117563726|XP_034098081.1|DALB
OG0001088	LOC117579832|XP_034121816.1|DGUA	LOC117572629|XP_034111479.1|DALB
OG0001089	LOC117579726|XP_034121614.1|DGUA	LOC117567599|XP_034103575.1|DALB
OG0001090	LOC117587297|XP_034133777.1|DGUA	LOC117571369|XP_034109375.1|DALB
OG0001092	LOC117591543|XP_034140731.1|DGUA	LOC117565305|XP_034100234.1|DALB
OG0001093	LOC117584520|XP_034129356.1|DGUA	LOC117563550|XP_034097820.1|DALB
OG0001094	LOC117584287|XP_034128996.1|DGUA, LOC117583986|XP_034128584.1|DGUA	LOC117564619|XP_034099364.1|DALB
OG0001095	LOC117584708|XP_034129641.1|DGUA	LOC117567862|XP_034104015.1|DALB
OG0001096	LOC117582405|XP_034125983.1|DGUA	LOC117564722|XP_034099495.1|DALB, LOC117564720|XP_034099494.1|DALB
OG0001097	LOC117587908|XP_034134779.1|DGUA	LOC117564048|XP_034098549.1|DALB
OG0001098	LOC117578413|XP_034119766.1|DGUA	LOC117570327|XP_034107764.1|DALB
OG0001098	LOC117580086|XP_034122230.1|DGUA	LOC117567592|XP_034103566.1|DALB
OG0001099	LOC117587303|XP_034133787.1|DGUA	LOC117571438|XP_034109472.1|DALB, LOC117570019|XP_034107326.1|DALB
OG0001100	LOC117590149|XP_034138421.1|DGUA	LOC117575479|XP_034115603.1|DALB
OG0001101	LOC117586109|XP_034131865.1|DGUA	LOC117566704|XP_034102141.1|DALB
OG0001102	LOC117579449|XP_034121229.1|DGUA	LOC117567506|XP_034103438.1|DALB
OG0001103	LOC117583403|XP_034127580.1|DGUA	LOC117574165|XP_034113745.1|DALB
OG0001104	LOC117591705|XP_034140919.1|DGUA	LOC117566766|XP_034102199.1|DALB, LOC117570636|XP_034108294.1|DALB
OG0001105	LOC117591372|XP_034140502.1|DGUA	LOC117569145|XP_034106083.1|DALB
OG0001106	LOC117590660|XP_034139402.1|DGUA	LOC117573248|XP_034112198.1|DALB
OG0001108	LOC117585238|XP_034130529.1|DGUA, LOC117585537|XP_034130947.1|DGUA	LOC117573299|XP_034112294.1|DALB
OG0001109	LOC117583584|XP_034127864.1|DGUA	LOC117566578|XP_034102010.1|DALB
OG0001109	LOC117592557|XP_034142323.1|DGUA	LOC117566577|XP_034102009.1|DALB, LOC117570475|XP_034108050.1|DALB
OG0001110	LOC117579875|XP_034121886.1|DGUA	LOC117568852|XP_034105620.1|DALB
OG0001111	LOC117581506|XP_034124674.1|DGUA	LOC117568157|XP_034104467.1|DALB, LOC117569127|XP_034106038.1|DALB
OG0001112	LOC117590753|XP_034139566.1|DGUA	LOC117568780|XP_034105509.1|DALB, LOC117568409|XP_034104940.1|DALB
OG0001113	LOC117584335|XP_034129057.1|DGUA	LOC117563817|XP_034098241.1|DALB
OG0001113	LOC117584338|XP_034129059.1|DGUA	LOC117564487|XP_034099184.1|DALB
OG0001114	LOC117584225|XP_034128897.1|DGUA	LOC117565450|XP_034100438.1|DALB
OG0001115	LOC117582299|XP_034125831.1|DGUA	LOC117565052|XP_034099886.1|DALB
OG0001116	LOC117592474|XP_034142206.1|DGUA	LOC117571143|XP_034109036.1|DALB
OG0001117	LOC117579299|XP_034120997.1|DGUA, LOC117579896|XP_034121924.1|DGUA, LOC117579897|XP_034121925.1|DGUA	LOC117568275|XP_034104656.1|DALB, LOC117568975|XP_034105826.1|DALB, LOC117569285|XP_034106281.1|DALB
OG0001118	LOC117588591|XP_034135887.1|DGUA	LOC117577856|XP_034118695.1|DALB
OG0001119	LOC117590148|XP_034138419.1|DGUA	LOC117575118|XP_034115107.1|DALB
OG0001120	LOC117585851|XP_034131488.1|DGUA	LOC117576088|XP_034116528.1|DALB
OG0001121	LOC117591927|XP_034141211.1|DGUA	LOC117571825|XP_034110086.1|DALB
OG0001122	LOC117589171|XP_034136777.1|DGUA	LOC117570724|XP_034108429.1|DALB
OG0001124	LOC117584927|XP_034129971.1|DGUA	LOC117575044|XP_034115018.1|DALB
OG0001125	LOC117585469|XP_034130851.1|DGUA	LOC117575376|XP_034115439.1|DALB
OG0001126	LOC117579616|XP_034121442.1|DGUA	LOC117568394|XP_034104898.1|DALB
OG0001127	LOC117587496|XP_034134159.1|DGUA	LOC117569771|XP_034106959.1|DALB
OG0001128	LOC117589957|XP_034138150.1|DGUA	LOC117568896|XP_034105688.1|DALB
OG0001129	LOC117588177|XP_034135183.1|DGUA	LOC117563751|XP_034098123.1|DALB
OG0001130	LOC117588107|XP_034135069.1|DGUA	LOC117564994|XP_034099830.1|DALB
OG0001131	LOC117590669|XP_034139428.1|DGUA	LOC117573165|XP_034112021.1|DALB
OG0001133	LOC117584379|XP_034129117.1|DGUA	LOC117563361|XP_034097542.1|DALB
OG0001134	LOC117592358|XP_034141949.1|DGUA	LOC117568847|XP_034105615.1|DALB
OG0001135	LOC117589683|XP_034137728.1|DGUA	LOC117576431|XP_034117071.1|DALB
OG0001136	LOC117590034|XP_034138220.1|DGUA	LOC117573877|XP_034113245.1|DALB
OG0001137	LOC117585363|XP_034130701.1|DGUA	LOC117574951|XP_034114896.1|DALB
OG0001138	LOC117586873|XP_034133062.1|DGUA	LOC117567042|XP_034102644.1|DALB
OG0001140	LOC117583209|XP_034127314.1|DGUA	LOC117573378|XP_034112407.1|DALB
OG0001143	LOC117590927|XP_034139855.1|DGUA, LOC117582800|XP_034126719.1|DGUA, LOC117580619|XP_034123092.1|DGUA	LOC117565782|XP_034100950.1|DALB
OG0001144	LOC117581405|XP_034124451.1|DGUA	LOC117567169|XP_034102875.1|DALB
OG0001146	LOC117588060|XP_034135010.1|DGUA, LOC117581378|XP_034124407.1|DGUA	LOC117577866|XP_034118712.1|DALB
OG0001147	LOC117591912|XP_034141193.1|DGUA	LOC117568696|XP_034105396.1|DALB
OG0001148	LOC117582618|XP_034126383.1|DGUA, LOC117582619|XP_034126384.1|DGUA	LOC117564748|XP_034099529.1|DALB
OG0001149	LOC117579563|XP_034121376.1|DGUA	LOC117571427|XP_034109458.1|DALB
OG0001150	LOC117592098|XP_034141506.1|DGUA	LOC117571957|XP_034110347.1|DALB
OG0001151	LOC117586133|XP_034131915.1|DGUA	LOC117576790|XP_034117736.1|DALB
OG0001152	LOC117583248|XP_034127365.1|DGUA, LOC117583249|XP_034127366.1|DGUA	LOC117574204|XP_034113800.1|DALB
OG0001153	LOC117586737|XP_034132930.1|DGUA	LOC117568314|XP_034104756.1|DALB
OG0001154	LOC117588194|XP_034135211.1|DGUA	LOC117564345|XP_034098948.1|DALB
OG0001155	LOC117581453|XP_034124557.1|DGUA	LOC117571549|XP_034109645.1|DALB
OG0001157	LOC117589511|XP_034137386.1|DGUA	LOC117576483|XP_034117145.1|DALB
OG0001158	LOC117584486|XP_034129301.1|DGUA	LOC117565636|XP_034100736.1|DALB
OG0001159	LOC117585563|XP_034130977.1|DGUA	LOC117574869|XP_034114778.1|DALB
OG0001160	LOC117582898|XP_034126882.1|DGUA	LOC117574142|XP_034113709.1|DALB, LOC117574136|XP_034113692.1|DALB, LOC117574138|XP_034113696.1|DALB, LOC117574140|XP_034113706.1|DALB, LOC117574139|XP_034113705.1|DALB, LOC117574141|XP_034113707.1|DALB
OG0001161	LOC117589904|XP_034138064.1|DGUA	LOC117576430|XP_034117067.1|DALB
OG0001162	LOC117586687|XP_034132835.1|DGUA	LOC117574552|XP_034114314.1|DALB
OG0001163	LOC117589617|XP_034137587.1|DGUA	LOC117575205|XP_034115216.1|DALB
OG0001164	LOC117583142|XP_034127223.1|DGUA, LOC117583049|XP_034127102.1|DGUA	LOC117574790|XP_034114637.1|DALB
OG0001165	LOC117579637|XP_034121508.1|DGUA	LOC117569451|XP_034106506.1|DALB
OG0001166	LOC117588911|XP_034136359.1|DGUA	LOC117570607|XP_034108242.1|DALB
OG0001167	LOC117592466|XP_034142189.1|DGUA	LOC117569731|XP_034106896.1|DALB
OG0001168	LOC117592173|XP_034141662.1|DGUA	LOC117571849|XP_034110131.1|DALB
OG0001169	LOC117581354|XP_034124377.1|DGUA	LOC117572465|XP_034111204.1|DALB
OG0001170	LOC117583060|XP_034127123.1|DGUA	LOC117573424|XP_034112526.1|DALB
OG0001171	LOC117579868|XP_034121873.1|DGUA	LOC117572136|XP_034110662.1|DALB
OG0001172	LOC117578736|XP_034120291.1|DGUA	LOC117570134|XP_034107490.1|DALB
OG0001174	LOC117587110|XP_034133494.1|DGUA	LOC117567918|XP_034104088.1|DALB
OG0001175	LOC117591823|XP_034141051.1|DGUA	LOC117572648|XP_034111518.1|DALB
OG0001176	LOC117592125|XP_034141560.1|DGUA	LOC117568626|XP_034105308.1|DALB
OG0001178	LOC117579987|XP_034122072.1|DGUA	LOC117568384|XP_034104886.1|DALB
OG0001179	LOC117592256|XP_034141788.1|DGUA	LOC117568304|XP_034104738.1|DALB
OG0001180	LOC117590584|XP_034139231.1|DGUA	LOC117573171|XP_034112034.1|DALB
OG0001181	LOC117582346|XP_034125889.1|DGUA, LOC117582345|XP_034125888.1|DGUA, LOC117580557|XP_034123049.1|DGUA	LOC117569941|XP_034107190.1|DALB
OG0001182	LOC117582983|XP_034126998.1|DGUA	LOC117574277|XP_034113917.1|DALB
OG0001183	LOC117590181|XP_034138472.1|DGUA	LOC117568713|XP_034105419.1|DALB
OG0001184	LOC117585158|XP_034130382.1|DGUA	LOC117575213|XP_034115228.1|DALB
OG0001185	LOC117586309|XP_034132159.1|DGUA	LOC117573534|XP_034112676.1|DALB
OG0001186	LOC117584030|XP_034128657.1|DGUA	LOC117569076|XP_034105981.1|DALB
OG0001186	LOC117586518|XP_034132541.1|DGUA	LOC117571955|XP_034110344.1|DALB
OG0001187	LOC117584372|XP_034129146.1|DGUA	LOC117567136|XP_034102838.1|DALB
OG0001188	LOC117592664|XP_034142504.1|DGUA	LOC117568935|XP_034105751.1|DALB
OG0001189	LOC117589987|XP_034138168.1|DGUA	LOC117568052|XP_034104289.1|DALB
OG0001190	LOC117591183|XP_034140202.1|DGUA	LOC117568825|XP_034105594.1|DALB
OG0001191	LOC117587786|XP_034134621.1|DGUA	LOC117565705|XP_034100837.1|DALB
OG0001192	LOC117584764|XP_034129757.1|DGUA	LOC117564503|XP_034099211.1|DALB
OG0001194	LOC117590830|XP_034139697.1|DGUA	LOC117577568|XP_034118302.1|DALB
OG0001195	LOC117590800|XP_034139659.1|DGUA	LOC117570897|XP_034108691.1|DALB
OG0001196	LOC117592519|XP_034142260.1|DGUA, LOC117588286|XP_034135353.1|DGUA	LOC117575998|XP_034116387.1|DALB, LOC117570990|XP_034108832.1|DALB
OG0001197	LOC117583451|XP_034127642.1|DGUA	LOC117576475|XP_034117136.1|DALB
OG0001198	LOC117585471|XP_034130852.1|DGUA	LOC117574981|XP_034114939.1|DALB
OG0001200	LOC117585799|XP_034131395.1|DGUA	LOC117572172|XP_034110712.1|DALB
OG0001201	LOC117586124|XP_034131879.1|DGUA	LOC117574341|XP_034114052.1|DALB
OG0001202	LOC117581447|XP_034124549.1|DGUA	LOC117572403|XP_034111078.1|DALB
OG0001204	LOC117584062|XP_034128694.1|DGUA	LOC117565835|XP_034101036.1|DALB
OG0001205	LOC117586654|XP_034132783.1|DGUA	LOC117576681|XP_034117568.1|DALB
OG0001206	LOC117585319|XP_034130642.1|DGUA	LOC117567475|XP_034103397.1|DALB, LOC117564954|XP_034099800.1|DALB, LOC117576986|XP_034118063.1|DALB
OG0001207	LOC117587117|XP_034133503.1|DGUA, LOC117590977|XP_034139941.1|DGUA	LOC117566189|XP_034101597.1|DALB, LOC117576517|XP_034117221.1|DALB
OG0001208	LOC117581275|XP_034124177.1|DGUA	LOC117578077|XP_034119115.1|DALB
OG0001209	LOC117589603|XP_034137569.1|DGUA	LOC117574614|XP_034114392.1|DALB
OG0001210	LOC117590291|XP_034138669.1|DGUA	LOC117577709|XP_034118504.1|DALB
OG0001212	LOC117590879|XP_034139798.1|DGUA	LOC117577925|XP_034118818.1|DALB
OG0001213	LOC117590390|XP_034138867.1|DGUA	LOC117575912|XP_034116256.1|DALB
OG0001214	LOC117589496|XP_034137352.1|DGUA	LOC117573465|XP_034112581.1|DALB
OG0001217	LOC117587532|XP_034134227.1|DGUA	LOC117563791|XP_034098212.1|DALB
OG0001218	LOC117583061|XP_034127124.1|DGUA	LOC117573425|XP_034112527.1|DALB, LOC117573426|XP_034112528.1|DALB
OG0001220	LOC117591897|XP_034141173.1|DGUA	LOC117570318|XP_034107751.1|DALB
OG0001221	LOC117592318|XP_034141890.1|DGUA	LOC117569679|XP_034106818.1|DALB
OG0001222	LOC117589691|XP_034137741.1|DGUA	LOC117574147|XP_034113715.1|DALB
OG0001223	LOC117587677|XP_034134463.1|DGUA, LOC117578647|XP_034120154.1|DGUA	LOC117567117|XP_034102811.1|DALB
OG0001224	LOC117592231|XP_034141755.1|DGUA	LOC117567927|XP_034104104.1|DALB
OG0001225	LOC117578603|XP_034120085.1|DGUA	LOC117568940|XP_034105764.1|DALB
OG0001226	LOC117584598|XP_034129495.1|DGUA	LOC117567826|XP_034103960.1|DALB
OG0001227	LOC117583937|XP_034128510.1|DGUA	LOC117565183|XP_034100072.1|DALB
OG0001229	LOC117591328|XP_034140433.1|DGUA	LOC117569028|XP_034105910.1|DALB
OG0001230	LOC117592485|XP_034142215.1|DGUA	LOC117568309|XP_034104750.1|DALB
OG0001231	LOC117587586|XP_034134317.1|DGUA	LOC117565681|XP_034100805.1|DALB
OG0001232	LOC117581715|XP_034124984.1|DGUA	LOC117564729|XP_034099506.1|DALB, LOC117564728|XP_034099505.1|DALB, LOC117564727|XP_034099504.1|DALB, LOC117564726|XP_034099501.1|DALB
OG0001233	LOC117581691|XP_034124959.1|DGUA	LOC117566236|XP_034101675.1|DALB
OG0001234	LOC117592585|XP_034142363.1|DGUA	LOC117571987|XP_034110386.1|DALB
OG0001235	LOC117582281|XP_034125804.1|DGUA	LOC117566219|XP_034101654.1|DALB
OG0001236	LOC117586952|XP_034133212.1|DGUA	LOC117571273|XP_034109226.1|DALB
OG0001237	LOC117586484|XP_034132472.1|DGUA	LOC117573844|XP_034113203.1|DALB
OG0001238	LOC117591117|XP_034140108.1|DGUA	LOC117575761|XP_034116014.1|DALB
OG0001240	LOC117591106|XP_034140099.1|DGUA	LOC117574154|XP_034113726.1|DALB
OG0001241	LOC117591993|XP_034141329.1|DGUA	LOC117566698|XP_034102135.1|DALB
OG0001241	LOC117590154|XP_034138431.1|DGUA	LOC117577389|XP_034118187.1|DALB
OG0001242	LOC117581883|XP_034125240.1|DGUA	LOC117572701|XP_034111648.1|DALB
OG0001242	LOC117581577|XP_034124819.1|DGUA	LOC117577559|XP_034118288.1|DALB
OG0001243	LOC117580332|XP_034122720.1|DGUA, LOC117590386|XP_034138851.1|DGUA	LOC117572050|XP_034110515.1|DALB
OG0001245	LOC117585360|XP_034130698.1|DGUA	LOC117575317|XP_034115364.1|DALB
OG0001246	LOC117578720|XP_034120267.1|DGUA	LOC117569883|XP_034107113.1|DALB, LOC117566735|XP_034102168.1|DALB
OG0001247	LOC117591301|XP_034140396.1|DGUA	LOC117569183|XP_034106142.1|DALB
OG0001248	LOC117580199|XP_034122471.1|DGUA	LOC117570002|XP_034107289.1|DALB
OG0001249	LOC117581410|XP_034124454.1|DGUA	LOC117564616|XP_034099366.1|DALB
OG0001253	LOC117580511|XP_034122997.1|DGUA	LOC117568452|XP_034105017.1|DALB
OG0001254	LOC117592498|XP_034142234.1|DGUA	LOC117566567|XP_034101999.1|DALB
