Orthogroup	DGUA.longest_only	DMEL.longest_only
OG0002585	LOC117579642|XP_034121512.1|DGUA	CG42374|NP_001137972.1|DMEL
OG0002586	LOC117585711|XP_034131239.1|DGUA	dnk|NP_524399.1|DMEL
OG0002587	LOC117585259|XP_034130565.1|DGUA	CG9636|NP_649774.1|DMEL
OG0002588	LOC117589741|XP_034137810.1|DGUA	Naa80|NP_001014612.1|DMEL
OG0002589	LOC117582772|XP_034126628.1|DGUA	CG6420|NP_651499.2|DMEL
OG0002590	LOC117581610|XP_034124863.1|DGUA	SMC3|NP_523374.2|DMEL
OG0002591	LOC117583530|XP_034127770.1|DGUA	wts|NP_733403.1|DMEL
OG0002592	LOC117583412|XP_034127591.1|DGUA	CG12880|NP_651580.3|DMEL
OG0002593	LOC117582795|XP_034126697.1|DGUA	unc80|NP_001263024.1|DMEL
OG0002594	LOC117589515|XP_034137392.1|DGUA	foxo|NP_650330.3|DMEL
OG0002595	LOC117585703|XP_034131212.1|DGUA	gukh|NP_732393.1|DMEL
OG0002596	LOC117589689|XP_034137736.1|DGUA	side-IV|NP_001034052.2|DMEL
OG0002597	LOC117589881|XP_034138042.1|DGUA	Invadolysin|NP_652072.1|DMEL
OG0002598	LOC117584921|XP_034129961.1|DGUA	klg|NP_524454.2|DMEL
OG0002599	LOC117585443|XP_034130809.1|DGUA	side-VII|NP_649933.1|DMEL
OG0002600	LOC117592407|XP_034142033.1|DGUA	CG1418|NP_610539.1|DMEL
OG0002601	LOC117589621|XP_034137599.1|DGUA	tin|NP_524433.1|DMEL
OG0002602	LOC117582937|XP_034126929.1|DGUA	snu|NP_651628.1|DMEL
OG0002603	LOC117582874|XP_034126834.1|DGUA	sima|NP_001287599.1|DMEL
OG0002604	LOC117582867|XP_034126828.1|DGUA	CG7950|NP_651770.1|DMEL
OG0002605	LOC117589649|XP_034137673.1|DGUA	CG6225|NP_001097759.1|DMEL
OG0002606	LOC117582885|XP_034126851.1|DGUA	flfl|NP_731849.2|DMEL
OG0002607	LOC117582900|XP_034126884.1|DGUA	PIG-H|NP_649755.1|DMEL
OG0002608	LOC117585989|XP_034131702.1|DGUA	tara|NP_524994.2|DMEL
OG0002609	LOC117584757|XP_034129751.1|DGUA	RnrS|NP_525111.1|DMEL
OG0002610	LOC117589926|XP_034138099.1|DGUA	Oga|NP_650956.1|DMEL
OG0002611	LOC117583764|XP_034128207.1|DGUA	CG8135|NP_649890.1|DMEL
OG0002612	LOC117584975|XP_034130069.1|DGUA	Sirt2|NP_650880.3|DMEL
OG0002613	LOC117585601|XP_034131037.1|DGUA	eIF4EHP|NP_001163710.1|DMEL
OG0002614	LOC117582945|XP_034126945.1|DGUA	plum|NP_651482.3|DMEL
OG0002615	LOC117587071|XP_034133412.1|DGUA	Atg2|NP_647748.1|DMEL
OG0002616	LOC117583554|XP_034127806.1|DGUA	Klp98A|NP_524532.2|DMEL
OG0002617	LOC117585801|XP_034131399.1|DGUA	Calr|NP_524293.2|DMEL
OG0002618	LOC117590191|XP_034138509.1|DGUA	eIF3a|NP_649470.2|DMEL
OG0002619	LOC117582846|XP_034126794.1|DGUA	cher|NP_001262659.2|DMEL
OG0002620	LOC117583440|XP_034127632.1|DGUA	atl|NP_651274.1|DMEL
OG0002621	LOC117589500|XP_034137369.1|DGUA	wfs1|NP_651079.2|DMEL
OG0002622	LOC117588928|XP_034136394.1|DGUA	CG5027|NP_648847.3|DMEL
OG0002623	LOC117583491|XP_034127720.1|DGUA	CG8420|NP_649869.1|DMEL
OG0002624	LOC117585400|XP_034130756.1|DGUA	dnd|NP_650995.1|DMEL
OG0002625	LOC117585717|XP_034131245.1|DGUA	Eip93F|NP_001097865.1|DMEL
OG0002626	LOC117591169|XP_034140182.1|DGUA	spidey|NP_572420.1|DMEL
OG0002627	LOC117589674|XP_034137708.1|DGUA	Nrx-1|NP_001262840.1|DMEL
OG0002628	LOC117585196|XP_034130461.1|DGUA	CG42675|NP_001262302.1|DMEL
OG0002629	LOC117586072|XP_034131814.1|DGUA	pros|NP_001247045.1|DMEL
OG0002630	LOC117585530|XP_034130937.1|DGUA	alpha-Man-IIb|NP_650494.2|DMEL
OG0002631	LOC117583396|XP_034127570.1|DGUA	Mink|NP_651312.2|DMEL
OG0002632	LOC117589551|XP_034137452.1|DGUA	140up|NP_476951.1|DMEL
OG0002633	LOC117589951|XP_034138133.1|DGUA	Vti1b|NP_001138075.1|DMEL
OG0002634	LOC117585780|XP_034131357.1|DGUA	su_Hw_|NP_524349.1|DMEL
OG0002635	LOC117585689|XP_034131195.1|DGUA	CG9467|NP_001369000.1|DMEL
OG0002636	LOC117590029|XP_034138216.1|DGUA	aux|NP_649438.1|DMEL
OG0002637	LOC117584660|XP_034129578.1|DGUA	JhI-21|NP_609542.1|DMEL
OG0002638	LOC117583626|XP_034127966.1|DGUA	Acph-1|NP_733332.1|DMEL
OG0002639	LOC117590080|XP_034138309.1|DGUA	glo|NP_650120.1|DMEL
OG0002640	LOC117583843|XP_034128351.1|DGUA	Cht5|NP_650314.1|DMEL
OG0002641	LOC117583176|XP_034127265.1|DGUA	CG9288|NP_650316.1|DMEL
OG0002642	LOC117583073|XP_034127137.1|DGUA	CG9286|NP_650317.3|DMEL
OG0002643	LOC117583072|XP_034127136.1|DGUA	Dip-B|NP_650318.1|DMEL
OG0002644	LOC117582910|XP_034126896.1|DGUA	Osi6|NP_649625.2|DMEL
OG0002645	LOC117583247|XP_034127362.1|DGUA	NPFR|NP_001246947.1|DMEL
OG0002646	LOC117585777|XP_034131354.1|DGUA	CG6607|NP_651266.1|DMEL
OG0002647	LOC117589554|XP_034137456.1|DGUA	CG9667|NP_649768.2|DMEL
OG0002648	LOC117589581|XP_034137533.1|DGUA	ELOVL|NP_649754.1|DMEL
OG0002649	LOC117585000|XP_034130129.1|DGUA	CG6800|NP_650984.1|DMEL
OG0002650	LOC117589553|XP_034137455.1|DGUA	CG7878|NP_649767.1|DMEL
OG0002651	LOC117586751|XP_034132949.1|DGUA	asun|NP_524379.2|DMEL
OG0002652	LOC117589503|XP_034137376.1|DGUA	CG5697|NP_650932.1|DMEL
OG0002653	LOC117583837|XP_034128325.1|DGUA	Ppn|NP_788752.2|DMEL
OG0002654	LOC117583836|XP_034128324.1|DGUA	Dhc98D|NP_524541.3|DMEL
OG0002655	LOC117585762|XP_034131317.1|DGUA	CG42668|NP_001189250.2|DMEL
OG0002656	LOC117589595|XP_034137554.1|DGUA	poly|NP_524343.2|DMEL
OG0002657	LOC117585688|XP_034131194.1|DGUA	CG8516|NP_649951.1|DMEL
OG0002658	LOC117583328|XP_034127480.1|DGUA	CG15561|NP_651851.1|DMEL
OG0002659	LOC117583113|XP_034127188.1|DGUA	wdn|NP_476900.1|DMEL
OG0002660	LOC117581557|XP_034124780.1|DGUA	CG9941|NP_572915.1|DMEL
OG0002661	LOC117582944|XP_034126942.1|DGUA	larp|NP_733244.5|DMEL
OG0002662	LOC117586604|XP_034132701.1|DGUA	key|NP_001246503.1|DMEL
OG0002663	LOC117585358|XP_034130695.1|DGUA	beta-PheRS|NP_651237.1|DMEL
OG0002664	LOC117581874|XP_034125228.1|DGUA	l_2_gl|NP_722584.1|DMEL
OG0002665	LOC117590719|XP_034139516.1|DGUA	RagC-D|NP_610361.1|DMEL
OG0002666	LOC117578840|XP_034120508.1|DGUA	Lpin|NP_610359.2|DMEL
OG0002667	LOC117586403|XP_034132330.1|DGUA	Cdc2rk|NP_523674.1|DMEL
OG0002668	LOC117587101|XP_034133477.1|DGUA	drpr|NP_001261276.1|DMEL
OG0002669	LOC117587793|XP_034134630.1|DGUA	CG13096|NP_609236.2|DMEL
OG0002670	LOC117589451|XP_034137292.1|DGUA	Hn|NP_523963.2|DMEL
OG0002671	LOC117589178|XP_034136788.1|DGUA	Snmp2|NP_001163372.1|DMEL
OG0002672	LOC117581857|XP_034125210.1|DGUA	Gyg|NP_001286666.1|DMEL
OG0002673	LOC117578562|XP_034120026.1|DGUA	Adk2|NP_523836.2|DMEL
OG0002674	LOC117586248|XP_034132082.1|DGUA	magu|NP_724871.1|DMEL
OG0002675	LOC117580319|XP_034122706.1|DGUA	mus312|NP_729234.2|DMEL
OG0002676	LOC117580477|XP_034122954.1|DGUA	Usp15-31|NP_611959.2|DMEL
OG0002677	LOC117581200|XP_034124066.1|DGUA	pwn|NP_610267.2|DMEL
OG0002678	LOC117591867|XP_034141126.1|DGUA	CG9062|NP_001260886.1|DMEL
OG0002679	LOC117592445|XP_034142094.1|DGUA	Unc-89|NP_001097440.1|DMEL
OG0002680	LOC117580639|XP_034123121.1|DGUA	CG17829|NP_652054.1|DMEL
OG0002681	LOC117586631|XP_034132784.1|DGUA	Pu|NP_726038.1|DMEL
OG0002682	LOC117579057|XP_034120651.1|DGUA	HDAC1|NP_647918.2|DMEL
OG0002683	LOC117586451|XP_034132384.1|DGUA	CG7963|NP_649798.3|DMEL
OG0002684	LOC117588411|XP_034135569.1|DGUA	Had1|NP_573114.2|DMEL
OG0002685	LOC117589342|XP_034137089.1|DGUA	bab1|NP_728565.1|DMEL
OG0002686	LOC117589090|XP_034136619.1|DGUA	CG15877|NP_647718.1|DMEL
OG0002687	LOC117579630|XP_034121487.1|DGUA	Gbs-76A|NP_649104.1|DMEL
OG0002688	LOC117587212|XP_034133658.1|DGUA	CG7724|NP_648957.1|DMEL
OG0002689	LOC117581340|XP_034124354.1|DGUA	Chrac-16|NP_572776.1|DMEL
OG0002690	LOC117579908|XP_034121935.1|DGUA	Adck5|NP_648446.1|DMEL
OG0002691	LOC117590143|XP_034138415.1|DGUA	MED23|NP_611735.1|DMEL
OG0002692	LOC117581744|XP_034125036.1|DGUA	yki|NP_001350857.1|DMEL
OG0002693	LOC117579802|XP_034121768.1|DGUA	CG7970|NP_001303378.1|DMEL
OG0002694	LOC117592465|XP_034142185.1|DGUA	CG12910|NP_610569.1|DMEL
OG0002695	LOC117586900|XP_034133135.1|DGUA	Txl|NP_523938.2|DMEL
OG0002696	LOC117589076|XP_034136603.1|DGUA	UQCR-C2|NP_648905.1|DMEL
OG0002697	LOC117589270|XP_034136950.1|DGUA	CG32365|NP_729304.1|DMEL
OG0002698	LOC117580203|XP_034122484.1|DGUA	PAN3|NP_647767.1|DMEL
OG0002699	LOC117580316|XP_034122702.1|DGUA	CG43780|NP_648105.1|DMEL
OG0002700	LOC117587448|XP_034134031.1|DGUA	Mbs|NP_001246786.1|DMEL
OG0002701	LOC117579623|XP_034121471.1|DGUA	eIF2Bdelta|NP_611790.1|DMEL
OG0002702	LOC117582605|XP_034126368.1|DGUA	egl|NP_726360.3|DMEL
OG0002703	LOC117587291|XP_034133773.1|DGUA	dpr12|NP_652462.3|DMEL
OG0002704	LOC117592174|XP_034141663.1|DGUA	CG8079|NP_611023.1|DMEL
OG0002705	LOC117587508|XP_034134190.1|DGUA	sfl|NP_523946.1|DMEL
OG0002706	LOC117591870|XP_034141135.1|DGUA	dare|NP_477150.1|DMEL
OG0002707	LOC117586875|XP_034133064.1|DGUA	p130CAS|NP_001097456.2|DMEL
OG0002708	LOC117589280|XP_034136961.1|DGUA	CG13049|NP_730133.1|DMEL
OG0002709	LOC117588790|XP_034136192.1|DGUA	shrb|NP_610462.3|DMEL
OG0002710	LOC117588857|XP_034136254.1|DGUA	CG9344|NP_611528.1|DMEL
OG0002711	LOC117583330|XP_034127485.1|DGUA	CG15649|NP_001163220.1|DMEL
OG0002712	LOC117591962|XP_034141286.1|DGUA	Mapmodulin|NP_001097361.1|DMEL
OG0002713	LOC117588605|XP_034135909.1|DGUA	Amph|NP_523717.1|DMEL
OG0002714	LOC117592075|XP_034141473.1|DGUA	Gdap2|NP_724597.1|DMEL
OG0002715	LOC117580651|XP_034123140.1|DGUA	wus|NP_573180.1|DMEL
OG0002716	LOC117582441|XP_034126043.1|DGUA	NaCP60E|NP_001261172.1|DMEL
OG0002717	LOC117586300|XP_034132147.1|DGUA	CG11737|NP_649803.1|DMEL
OG0002718	LOC117589052|XP_034136572.1|DGUA	bin|NP_523950.2|DMEL
OG0002719	LOC117586678|XP_034132821.1|DGUA	TfIIFbeta|NP_524305.2|DMEL
OG0002720	LOC117588851|XP_034136241.1|DGUA	CG4603|NP_001261435.1|DMEL
OG0002721	LOC117588002|XP_034134914.1|DGUA	DCTN6-p27|NP_609949.1|DMEL
OG0002722	LOC117578784|XP_034120386.1|DGUA	unpg|NP_477146.1|DMEL
OG0002723	LOC117585217|XP_034130502.1|DGUA	ND-19|NP_611954.2|DMEL
OG0002724	LOC117583439|XP_034127631.1|DGUA	Wsck|NP_733018.1|DMEL
OG0002725	LOC117580141|XP_034122333.1|DGUA	PIG-F|NP_649134.3|DMEL
OG0002726	LOC117589162|XP_034136756.1|DGUA	CG1275|NP_647703.1|DMEL
OG0002727	LOC117589203|XP_034136829.1|DGUA	PIG-C|NP_001350858.1|DMEL
OG0002728	LOC117578896|XP_034120590.1|DGUA	fra|NP_523716.2|DMEL
OG0002729	LOC117587090|XP_034133451.1|DGUA	Mocs1|NP_788494.1|DMEL
OG0002730	LOC117588291|XP_034135401.1|DGUA	stj|NP_001246303.1|DMEL
OG0002731	LOC117587477|XP_034134096.1|DGUA	MED14|NP_728534.2|DMEL
OG0002732	LOC117592667|XP_034142518.1|DGUA	Hen1|NP_610732.1|DMEL
OG0002733	LOC117578770|XP_034120366.1|DGUA	Sardh|NP_611263.1|DMEL
OG0002734	LOC117591331|XP_034140441.1|DGUA	sxc|NP_523620.1|DMEL
OG0002735	LOC117586310|XP_034132176.1|DGUA	CG1407|NP_001286264.1|DMEL
OG0002736	LOC117578656|XP_034120165.1|DGUA	Pka-R2|NP_523671.1|DMEL
OG0002737	LOC117579259|XP_034120937.1|DGUA	Klp67A|NP_523992.2|DMEL
OG0002738	LOC117587374|XP_034133914.1|DGUA	scrt|NP_523911.2|DMEL
OG0002739	LOC117589029|XP_034136548.1|DGUA	CG7646|NP_649167.1|DMEL
OG0002740	LOC117589028|XP_034136547.1|DGUA	Nca|NP_788543.1|DMEL
OG0002741	LOC117590031|XP_034138259.1|DGUA	shg|NP_476722.1|DMEL
OG0002742	LOC117578422|XP_034119774.1|DGUA	TM4SF|NP_001261159.1|DMEL
OG0002743	LOC117589132|XP_034136709.1|DGUA	CG16986|NP_647732.1|DMEL
OG0002744	LOC117586851|XP_034133036.1|DGUA	CG10512|NP_649289.2|DMEL
OG0002745	LOC117587290|XP_034133768.1|DGUA	Patj|NP_477342.1|DMEL
OG0002746	LOC117579174|XP_034120832.1|DGUA	casp|NP_611080.1|DMEL
OG0002747	LOC117583336|XP_034127488.1|DGUA	CG5823|NP_650631.1|DMEL
OG0002748	LOC117592364|XP_034141953.1|DGUA	Naa35|NP_611891.1|DMEL
OG0002750	LOC117592123|XP_034141559.1|DGUA	CG8547|NP_610947.3|DMEL
OG0002751	LOC117578551|XP_034120018.1|DGUA	CG14762|NP_001246198.1|DMEL
OG0002752	LOC117591048|XP_034140038.1|DGUA	Mad1|NP_610477.2|DMEL
OG0002753	LOC117590366|XP_034138847.1|DGUA	dve|NP_477242.1|DMEL
OG0002754	LOC117589231|XP_034136879.1|DGUA	dikar|NP_001261480.1|DMEL
OG0002755	LOC117585632|XP_034131111.1|DGUA	zda|NP_611353.1|DMEL
OG0002756	LOC117586825|XP_034132996.1|DGUA	Pex23|NP_730508.1|DMEL
OG0002757	LOC117580017|XP_034122114.1|DGUA	fry|NP_001246701.1|DMEL
OG0002758	LOC117591960|XP_034141281.1|DGUA	Dhit|NP_611271.3|DMEL
OG0002759	LOC117592576|XP_034142352.1|DGUA	CG4984|NP_001163182.1|DMEL
OG0002760	LOC117584424|XP_034129214.1|DGUA	CG2765|NP_001097451.1|DMEL
OG0002761	LOC117590360|XP_034138795.1|DGUA	CG15082|NP_611378.1|DMEL
OG0002762	LOC117587525|XP_034134220.1|DGUA	CG5174|NP_001246407.1|DMEL
OG0002763	LOC117580031|XP_034122149.1|DGUA	Tsp66E|NP_523985.1|DMEL
OG0002764	LOC117586999|XP_034133291.1|DGUA	Pep|NP_524858.1|DMEL
OG0002765	LOC117582359|XP_034125909.1|DGUA	CG5098|NP_001261066.1|DMEL
OG0002766	LOC117590848|XP_034139740.1|DGUA	CG5757|NP_611290.3|DMEL
OG0002767	LOC117592569|XP_034142344.1|DGUA	CG6424|NP_725709.1|DMEL
OG0002768	LOC117592564|XP_034142334.1|DGUA	CG2812|NP_611850.1|DMEL
OG0002769	LOC117592142|XP_034141588.1|DGUA	CG8818|NP_610794.1|DMEL
OG0002770	LOC117584122|XP_034128764.1|DGUA	CG5181|NP_609115.1|DMEL
OG0002771	LOC117579510|XP_034121308.1|DGUA	bma|NP_001369043.1|DMEL
OG0002772	LOC117579161|XP_034120810.1|DGUA	Taf2|NP_729571.1|DMEL
OG0002773	LOC117587927|XP_034134808.1|DGUA	sca|NP_476710.2|DMEL
OG0002774	LOC117591895|XP_034141170.1|DGUA	twz|NP_001246449.1|DMEL
OG0002775	LOC117589443|XP_034137273.1|DGUA	Cad74A|NP_648973.1|DMEL
OG0002776	LOC117579263|XP_034120947.1|DGUA	CG4452|NP_648303.1|DMEL
OG0002777	LOC117589227|XP_034136870.1|DGUA	CG9705|NP_648920.1|DMEL
OG0002778	LOC117589223|XP_034136863.1|DGUA	Nrt|NP_476798.1|DMEL
OG0002779	LOC117580300|XP_034122679.1|DGUA	CTCF|NP_648109.1|DMEL
OG0002780	LOC117586409|XP_034132336.1|DGUA	Ref1|NP_651968.1|DMEL
OG0002781	LOC117591801|XP_034141001.1|DGUA	CG33506|NP_001014528.1|DMEL
OG0002782	LOC117579877|XP_034121890.1|DGUA	Ltn1|NP_730427.1|DMEL
OG0002783	LOC117589050|XP_034136569.1|DGUA	armi|NP_647816.2|DMEL
OG0002784	LOC117578732|XP_034120286.1|DGUA	Mthfs|NP_001097432.1|DMEL
OG0002785	LOC117579104|XP_034120721.1|DGUA	Nopp140|NP_001262195.1|DMEL
OG0002786	LOC117589124|XP_034136697.1|DGUA	Baldspot|NP_648909.1|DMEL
OG0002787	LOC117587511|XP_034134195.1|DGUA	sgl|NP_476980.1|DMEL
OG0002788	LOC117587513|XP_034134201.1|DGUA	Surf1|NP_524758.1|DMEL
OG0002789	LOC117586844|XP_034133027.1|DGUA	pzg|NP_649297.1|DMEL
OG0002790	LOC117587471|XP_034134092.1|DGUA	CG6321|NP_648426.1|DMEL
OG0002791	LOC117579042|XP_034120629.1|DGUA	CG6841|NP_649073.1|DMEL
OG0002792	LOC117578703|XP_034120241.1|DGUA	Sans|NP_610829.1|DMEL
OG0002793	LOC117580103|XP_034122258.1|DGUA	pall|NP_648325.2|DMEL
OG0002794	LOC117586890|XP_034133114.1|DGUA	Usp47|NP_729087.1|DMEL
OG0002795	LOC117587333|XP_034133859.1|DGUA	Best2|NP_729159.2|DMEL
OG0002796	LOC117580429|XP_034122876.1|DGUA	CG32409|NP_729108.2|DMEL
OG0002797	LOC117586842|XP_034133024.1|DGUA	CG32069|NP_729654.1|DMEL
OG0002798	LOC117582052|XP_034125487.1|DGUA	Jwa|NP_609901.5|DMEL
OG0002799	LOC117587189|XP_034133600.1|DGUA	Usp10|NP_728554.1|DMEL
OG0002800	LOC117589109|XP_034136654.1|DGUA	Abl|NP_001261962.1|DMEL
OG0002801	LOC117578645|XP_034120151.1|DGUA	Pof|NP_523851.1|DMEL
OG0002802	LOC117578883|XP_034120568.1|DGUA	CG13594|NP_611949.1|DMEL
OG0002803	LOC117582044|XP_034125477.1|DGUA	L2HGDH|NP_609923.2|DMEL
OG0002804	LOC117592321|XP_034141891.1|DGUA	Mes4|NP_611669.1|DMEL
OG0002805	LOC117580288|XP_034122657.1|DGUA	CG30373|NP_724654.1|DMEL
OG0002806	LOC117585072|XP_034130228.1|DGUA, LOC117579043|XP_034120630.1|DGUA	CSN1b|NP_524152.2|DMEL
OG0002807	LOC117579945|XP_034122000.1|DGUA	spz6|NP_611961.1|DMEL
OG0002808	LOC117591250|XP_034140328.1|DGUA	tamo|NP_611889.1|DMEL
OG0002809	LOC117589416|XP_034137236.1|DGUA	CG10418|NP_648570.1|DMEL
OG0002810	LOC117589341|XP_034137086.1|DGUA	trio|NP_651960.2|DMEL
OG0002811	LOC117580467|XP_034122934.1|DGUA	yps|NP_524033.2|DMEL
OG0002812	LOC117585629|XP_034131097.1|DGUA	Nrk|NP_477255.1|DMEL
OG0002813	LOC117579334|XP_034121054.1|DGUA	Hs3st-A|NP_788409.1|DMEL
OG0002814	LOC117584748|XP_034129769.1|DGUA	dom|NP_001286676.1|DMEL
OG0002815	LOC117590810|XP_034139671.1|DGUA	dgt5|NP_610785.1|DMEL
OG0002816	LOC117592570|XP_034142348.1|DGUA	Gint3|NP_611356.1|DMEL
OG0002817	LOC117591935|XP_034141235.1|DGUA	RNASEK|NP_001036433.1|DMEL
OG0002818	LOC117592428|XP_034142070.1|DGUA	Jra|NP_001260844.1|DMEL
OG0002819	LOC117589206|XP_034136831.1|DGUA	Dscam4|NP_001261571.1|DMEL
OG0002820	LOC117589218|XP_034136855.1|DGUA	Rab19|NP_523970.1|DMEL
OG0002821	LOC117587315|XP_034133834.1|DGUA	Klc|NP_524049.1|DMEL
OG0002822	LOC117592541|XP_034142304.1|DGUA	CG18870|NP_652704.1|DMEL
OG0002823	LOC117580702|XP_034123242.1|DGUA	CG12822|NP_610327.1|DMEL, CG18853|NP_724615.1|DMEL
OG0002824	LOC117591097|XP_034140092.1|DGUA	wun|NP_724787.1|DMEL
OG0002825	LOC117580496|XP_034122975.1|DGUA	CG11449|NP_649390.1|DMEL
OG0002826	LOC117578734|XP_034120288.1|DGUA	PTP-ER|NP_726092.1|DMEL
OG0002827	LOC117590594|XP_034139245.1|DGUA	PlexB|NP_524616.2|DMEL
OG0002828	LOC117581819|XP_034125157.1|DGUA	ASPP|NP_788423.1|DMEL
OG0002829	LOC117591653|XP_034140868.1|DGUA, LOC117592509|XP_034142248.1|DGUA	CG8545|NP_610786.2|DMEL
OG0002830	LOC117592523|XP_034142265.1|DGUA	psq|NP_001369078.1|DMEL
OG0002831	LOC117588017|XP_034134939.1|DGUA	CG8677|NP_610101.3|DMEL
OG0002832	LOC117584755|XP_034129740.1|DGUA	raw|NP_723416.1|DMEL
OG0002833	LOC117592201|XP_034141702.1|DGUA	CG30427|NP_726498.1|DMEL
OG0002834	LOC117588054|XP_034135039.1|DGUA	ytr|NP_611839.1|DMEL
OG0002835	LOC117583659|XP_034128015.1|DGUA	DUBAI|NP_610784.1|DMEL
OG0002836	LOC117583713|XP_034128099.1|DGUA	Su_var_2-10|NP_724749.1|DMEL
OG0002837	LOC117592393|XP_034142001.1|DGUA	sbb|NP_001261074.1|DMEL
OG0002838	LOC117592088|XP_034141495.1|DGUA	RYBP|NP_611705.1|DMEL
OG0002839	LOC117592369|XP_034141959.1|DGUA	AANAT1|NP_995934.1|DMEL
OG0002840	LOC117583900|XP_034128463.1|DGUA	CG11050|NP_609052.1|DMEL
OG0002841	LOC117582433|XP_034126027.1|DGUA	CG17593|NP_608786.2|DMEL
OG0002842	LOC117584214|XP_034128874.1|DGUA	CG18507|NP_723827.1|DMEL
OG0002843	LOC117587394|XP_034133942.1|DGUA	puml|NP_610326.1|DMEL
OG0002844	LOC117591260|XP_034140337.1|DGUA	CG7656|NP_730058.2|DMEL
OG0002845	LOC117584771|XP_034129764.1|DGUA	Scox|NP_608884.1|DMEL
OG0002846	LOC117582381|XP_034125948.1|DGUA	Cul1|NP_523655.1|DMEL
OG0002847	LOC117584769|XP_034129762.1|DGUA	CG3756|NP_608885.1|DMEL
OG0002848	LOC117582464|XP_034126081.1|DGUA	bsf|NP_523596.2|DMEL
OG0002849	LOC117588094|XP_034135056.1|DGUA	Fbw5|NP_608989.1|DMEL
OG0002850	LOC117588209|XP_034135237.1|DGUA	TM9SF4|NP_609669.1|DMEL
OG0002851	LOC117584279|XP_034128987.1|DGUA	Grip75|NP_609412.1|DMEL
OG0002852	LOC117592255|XP_034141785.1|DGUA	Prip|NP_001246266.1|DMEL
OG0002853	LOC117584610|XP_034129516.1|DGUA	Ca-Ma2d|NP_723955.2|DMEL
OG0002854	LOC117581810|XP_034125142.1|DGUA	ssp3|NP_609917.2|DMEL
OG0002855	LOC117584866|XP_034129906.1|DGUA	x16|NP_723226.1|DMEL
OG0002856	LOC117587520|XP_034134205.1|DGUA	LUBEL|NP_723214.2|DMEL
OG0002857	LOC117591137|XP_034140139.1|DGUA	nolo|NP_001036374.1|DMEL
OG0002858	LOC117582410|XP_034125990.1|DGUA	Ncoa6|NP_001097088.3|DMEL
OG0002859	LOC117583872|XP_034128409.1|DGUA	Hrs|NP_722830.2|DMEL
OG0002860	LOC117588180|XP_034135190.1|DGUA	CG13999|NP_608972.1|DMEL
OG0002861	LOC117584224|XP_034128896.1|DGUA	porin|NP_476813.1|DMEL
OG0002862	LOC117582078|XP_034125528.1|DGUA	CG5080|NP_608578.1|DMEL
OG0002863	LOC117582594|XP_034126344.1|DGUA	Pif1|NP_608782.1|DMEL
OG0002864	LOC117582597|XP_034126347.1|DGUA	ND-PDSW|NP_651972.1|DMEL
OG0002865	LOC117590736|XP_034139540.1|DGUA	Ady43A|NP_651995.1|DMEL
OG0002866	LOC117589308|XP_034136997.1|DGUA	Uba2|NP_524756.2|DMEL
OG0002867	LOC117587989|XP_034134893.1|DGUA	l_2_k05911|NP_723797.3|DMEL
OG0002868	LOC117582350|XP_034125892.1|DGUA	Sec24CD|NP_001259918.1|DMEL
OG0002869	LOC117582358|XP_034125905.1|DGUA	sau|NP_608658.1|DMEL
OG0002871	LOC117588113|XP_034135077.1|DGUA	CG4598|NP_609322.1|DMEL
OG0002872	LOC117587704|XP_034134492.1|DGUA	Nckx30C|NP_652011.3|DMEL
OG0002873	LOC117588034|XP_034134972.1|DGUA	CG10628|NP_609999.2|DMEL
OG0002874	LOC117588127|XP_034135097.1|DGUA	CG9117|NP_608983.2|DMEL
OG0002875	LOC117584119|XP_034128761.1|DGUA	G6P|NP_001097063.1|DMEL
OG0002876	LOC117591439|XP_034140597.1|DGUA	CG8289|NP_573229.1|DMEL
OG0002877	LOC117582298|XP_034125828.1|DGUA	CG43338|NP_001246080.1|DMEL
OG0002878	LOC117581990|XP_034125376.1|DGUA	CG15160|NP_001286047.1|DMEL
OG0002879	LOC117580276|XP_034122620.1|DGUA	Akh|NP_523918.1|DMEL
OG0002880	LOC117590744|XP_034139545.1|DGUA	mus81|NP_569873.1|DMEL
OG0002881	LOC117581971|XP_034125348.1|DGUA	Spp|NP_523444.1|DMEL
OG0002882	LOC117591392|XP_034140532.1|DGUA	CG11007|NP_611429.1|DMEL
OG0002883	LOC117582387|XP_034125952.1|DGUA	ND-15|NP_722612.1|DMEL
OG0002884	LOC117584227|XP_034128900.1|DGUA	aph-1|NP_608710.1|DMEL
OG0002885	LOC117579049|XP_034120636.1|DGUA	Cdk8|NP_536735.2|DMEL
OG0002886	LOC117582622|XP_034126386.1|DGUA	CG7289|NP_608635.1|DMEL
OG0002887	LOC117582623|XP_034126387.1|DGUA	Got2|NP_722745.1|DMEL
OG0002888	LOC117588155|XP_034135145.1|DGUA	nrv3|NP_001260675.1|DMEL
OG0002889	LOC117589439|XP_034137270.1|DGUA	CG8209|NP_648167.1|DMEL
OG0002890	LOC117588033|XP_034134971.1|DGUA	CG10463|NP_610000.1|DMEL
OG0002891	LOC117587524|XP_034134216.1|DGUA	Pen|NP_477041.1|DMEL
OG0002892	LOC117582494|XP_034126157.1|DGUA	Pde1c|NP_001137817.1|DMEL
OG0002893	LOC117584004|XP_034128624.1|DGUA	chinmo|NP_001188680.1|DMEL
OG0002894	LOC117580393|XP_034122823.1|DGUA	nudE|NP_001097569.1|DMEL
