Orthogroup	DGUA.longest_only	DYAK.longest_only
OG0000500	LOC117579751|XP_034121663.1|DGUA	LOC6534219|XP_002094901.3|DYAK
OG0000501	LOC117587707|XP_034134502.1|DGUA	LOC6527892|XP_002088964.1|DYAK
OG0000502	LOC117587412|XP_034134003.1|DGUA	LOC6530687|XP_002091578.1|DYAK
OG0000503	LOC117591887|XP_034141165.1|DGUA	LOC6531768|XP_002092555.2|DYAK
OG0000503	LOC117591880|XP_034141153.1|DGUA, LOC117592260|XP_034141797.1|DGUA	LOC26535424|XP_039228230.1|DYAK, LOC6531767|XP_002092554.2|DYAK
OG0000504	LOC117588862|XP_034136256.1|DGUA	LOC6534411|XP_002095089.1|DYAK
OG0000505	LOC117590284|XP_034138662.1|DGUA	LOC6524336|XP_039233780.1|DYAK
OG0000505	LOC117590289|XP_034138665.1|DGUA	LOC6524340|XP_039233491.1|DYAK
OG0000506	LOC117584952|XP_034130039.1|DGUA	LOC6538567|XP_002099089.2|DYAK
OG0000507	LOC117590947|XP_034139886.1|DGUA	LOC6526044|XP_002101861.1|DYAK
OG0000507	LOC117590948|XP_034139887.1|DGUA	LOC6526045|XP_002101862.1|DYAK
OG0000508	LOC117587140|XP_034133538.1|DGUA	LOC6532366|XP_039230008.1|DYAK
OG0000508	LOC117586889|XP_034133113.1|DGUA	LOC6532180|XP_015049199.1|DYAK
OG0000509	LOC117592291|XP_034141849.1|DGUA	LOC6531394|XP_015051311.1|DYAK
OG0000509	LOC117592289|XP_034141847.1|DGUA	LOC6531406|XP_015051315.1|DYAK
OG0000510	LOC117592543|XP_034142305.1|DGUA	LOC6530340|XP_002091267.1|DYAK
OG0000510	LOC117592544|XP_034142306.1|DGUA	LOC6530341|XP_002091268.1|DYAK
OG0000511	LOC117584423|XP_034129210.1|DGUA	LOC6529514|XP_002090516.1|DYAK
OG0000511	LOC117584517|XP_034129352.1|DGUA	LOC6529513|XP_015052138.1|DYAK
OG0000512	LOC117581831|XP_034125170.1|DGUA	LOC6527241|XP_002088335.3|DYAK
OG0000512	LOC117580410|XP_034122848.1|DGUA	LOC6533771|XP_002094475.1|DYAK
OG0000513	LOC117588275|XP_034135344.1|DGUA, LOC117591762|XP_034140964.1|DGUA, LOC117586393|XP_034132319.1|DGUA	LOC6528309|XP_002089362.1|DYAK
OG0000513	LOC117587784|XP_034134619.1|DGUA	LOC6529662|XP_002090655.1|DYAK
OG0000514	LOC117582192|XP_034125686.1|DGUA	LOC6527403|XP_002088495.1|DYAK
OG0000514	LOC117582374|XP_034125930.1|DGUA	LOC6527399|XP_015053669.2|DYAK
OG0000515	LOC117590615|XP_034139298.1|DGUA	LOC6523759|XP_002099634.1|DYAK
OG0000515	LOC117587137|XP_034133535.1|DGUA	LOC6534573|XP_002095249.1|DYAK
OG0000516	LOC117581038|XP_034123759.1|DGUA	LOC6524756|XP_002100600.1|DYAK
OG0000516	LOC117581035|XP_034123755.1|DGUA	LOC6524755|XP_002100599.3|DYAK
OG0000517	LOC117580264|XP_034122592.1|DGUA	LOC6539535|XP_002086423.1|DYAK
OG0000517	LOC117580262|XP_034122590.1|DGUA	LOC6539538|XP_002086426.2|DYAK
OG0000518	LOC117588866|XP_034136263.1|DGUA	LOC6532544|XP_002093290.1|DYAK
OG0000521	LOC117580624|XP_034123097.1|DGUA	LOC6525841|XP_002101661.1|DYAK
OG0000521	LOC117580857|XP_034123496.1|DGUA	LOC6525833|XP_039229916.1|DYAK
OG0000522	LOC117586110|XP_034131862.1|DGUA	LOC6539875|XP_002086759.2|DYAK
OG0000522	LOC117588531|XP_034135781.1|DGUA	LOC6539986|XP_002086856.1|DYAK
OG0000523	LOC117585167|XP_034130399.1|DGUA	LOC6538598|XP_002099120.1|DYAK
OG0000523	LOC117581281|XP_034124193.1|DGUA	LOC6526136|XP_002101953.1|DYAK
OG0000524	LOC117585858|XP_034131500.1|DGUA	LOC6537797|XP_002098338.2|DYAK
OG0000524	LOC117589529|XP_034137413.1|DGUA	LOC6536521|XP_002097097.2|DYAK
OG0000525	LOC117588692|XP_034136035.1|DGUA	LOC6528720|XP_002089755.2|DYAK
OG0000525	LOC117588681|XP_034136024.1|DGUA	LOC6528719|XP_002089754.1|DYAK
OG0000526	LOC117587947|XP_034134838.1|DGUA	LOC6529745|XP_002090735.1|DYAK
OG0000526	LOC117582321|XP_034125862.1|DGUA	LOC6530832|XP_002091715.3|DYAK
OG0000527	LOC117582543|XP_034126242.1|DGUA	LOC6526791|XP_002087894.1|DYAK
OG0000527	LOC117582261|XP_034125773.1|DGUA	LOC6526786|XP_039227349.1|DYAK
OG0000528	LOC117582217|XP_034125715.1|DGUA	LOC6526705|XP_002087808.1|DYAK
OG0000529	LOC117584201|XP_034128861.1|DGUA	LOC6526567|XP_039226805.1|DYAK, LOC26534499|XP_015054514.1|DYAK
OG0000530	LOC117587107|XP_034133492.1|DGUA	LOC6533642|XP_002094348.2|DYAK
OG0000530	LOC117586930|XP_034133183.1|DGUA	LOC6532484|XP_002093230.1|DYAK
OG0000531	LOC117581913|XP_034125274.1|DGUA	LOC6529564|XP_002090561.1|DYAK
OG0000532	LOC117586174|XP_034131976.1|DGUA	LOC26535789|XP_002096408.1|DYAK
OG0000532	LOC117586168|XP_034131968.1|DGUA	LOC6535786|XP_039232737.1|DYAK
OG0000533	LOC117591023|XP_034140002.1|DGUA	LOC6526168|XP_002101978.1|DYAK
OG0000533	LOC117584918|XP_034129955.1|DGUA	LOC6536238|XP_002096827.1|DYAK
OG0000534	LOC117588420|XP_034135584.1|DGUA	LOC6524582|XP_039230889.1|DYAK
OG0000534	LOC117591342|XP_034140458.1|DGUA	LOC6528276|XP_002089329.2|DYAK
OG0000535	LOC117592473|XP_034142205.1|DGUA	LOC6528916|XP_002089948.1|DYAK
OG0000535	LOC117588538|XP_034135799.1|DGUA	LOC6528553|XP_039227205.1|DYAK
OG0000536	LOC117579628|XP_034121474.1|DGUA	LOC6533068|XP_039230004.1|DYAK
OG0000537	LOC117581231|XP_034124111.1|DGUA	LOC6528403|XP_015053931.1|DYAK
OG0000538	LOC117578875|XP_034120561.1|DGUA	LOC26536174|XP_015051180.1|DYAK
OG0000538	LOC117592248|XP_034141774.1|DGUA	LOC6528655|XP_015054024.1|DYAK
OG0000539	LOC117591092|XP_034140084.1|DGUA	LOC6538435|XP_002098959.1|DYAK
OG0000539	LOC117591108|XP_034140101.1|DGUA	LOC6538434|XP_002098958.1|DYAK
OG0000540	LOC117581807|XP_034125140.1|DGUA	LOC6529272|XP_002090277.1|DYAK
OG0000542	LOC117586318|XP_034132198.1|DGUA	LOC6538518|XP_002099040.1|DYAK
OG0000542	LOC117590622|XP_034139320.1|DGUA	LOC6523731|XP_002099606.1|DYAK
OG0000543	LOC117582918|XP_034126907.1|DGUA	LOC6537878|XP_002098419.1|DYAK
OG0000543	LOC117585389|XP_034130745.1|DGUA	LOC6528508|XP_002089554.2|DYAK
OG0000544	LOC117589142|XP_034136720.1|DGUA	LOC6533237|XP_002093963.1|DYAK
OG0000544	LOC117586516|XP_034132540.1|DGUA	LOC6535994|XP_002096609.1|DYAK
OG0000545	LOC117583333|XP_034127484.1|DGUA	LOC6537447|XP_002098003.1|DYAK
OG0000545	LOC117583306|XP_034127441.1|DGUA	LOC6537453|XP_002098009.1|DYAK
OG0000546	LOC117590120|XP_034138375.1|DGUA	LOC6537257|XP_002097815.1|DYAK
OG0000546	LOC117588273|XP_034135326.1|DGUA	LOC6524664|XP_002100521.1|DYAK
OG0000548	LOC117586846|XP_034133032.1|DGUA	LOC6534682|XP_002095357.1|DYAK
OG0000548	LOC117586854|XP_034133040.1|DGUA	LOC6539392|XP_015045168.2|DYAK
OG0000549	LOC117592114|XP_034141537.1|DGUA	LOC6531870|XP_002092657.1|DYAK
OG0000550	LOC117589006|XP_034136514.1|DGUA	LOC6532200|XP_015049215.1|DYAK
OG0000550	LOC117588562|XP_034135840.1|DGUA	LOC26535767|XP_015049219.2|DYAK
OG0000552	LOC117591454|XP_034140614.1|DGUA	LOC6538839|XP_002099352.1|DYAK
OG0000553	LOC117587553|XP_034134250.1|DGUA	LOC6527898|XP_002088970.1|DYAK
OG0000554	LOC117582816|XP_034126746.1|DGUA	LOC26535592|XP_015048569.1|DYAK
OG0000554	LOC117582812|XP_034126738.1|DGUA	LOC6537909|XP_002098449.1|DYAK
OG0000555	LOC117587275|XP_034133749.1|DGUA	LOC6532243|XP_002093016.1|DYAK
OG0000555	LOC117580172|XP_034122390.1|DGUA	LOC6532793|XP_002093531.1|DYAK
OG0000556	LOC117590430|XP_034138939.1|DGUA	LOC6525622|XP_002101457.1|DYAK
OG0000556	LOC117585901|XP_034131547.1|DGUA	LOC6537129|XP_002097690.1|DYAK
OG0000557	LOC117586284|XP_034132129.1|DGUA	LOC6536774|XP_002097345.1|DYAK
OG0000557	LOC117586286|XP_034132131.1|DGUA	LOC6536773|XP_002097344.1|DYAK
OG0000558	LOC117586154|XP_034131944.1|DGUA	LOC6537111|XP_015048145.1|DYAK
OG0000558	LOC117580884|XP_034123527.1|DGUA	LOC6525400|XP_002101235.1|DYAK
OG0000559	LOC117589837|XP_034137978.1|DGUA	LOC6536490|XP_039232847.1|DYAK
OG0000559	LOC117579238|XP_034120911.1|DGUA	LOC6534469|XP_002095146.1|DYAK
OG0000560	LOC117585147|XP_034130371.1|DGUA	LOC6528420|XP_002089466.1|DYAK
OG0000560	LOC117585128|XP_034130348.1|DGUA	LOC6528419|XP_002089465.1|DYAK
OG0000561	LOC117589361|XP_034137148.1|DGUA	LOC6533885|XP_002094585.1|DYAK
OG0000561	LOC117589364|XP_034137157.1|DGUA	LOC6533883|XP_002094583.1|DYAK
OG0000562	LOC117580154|XP_034122359.1|DGUA	LOC6533713|XP_002094418.1|DYAK
OG0000562	LOC117579209|XP_034120869.1|DGUA	LOC6533693|XP_002094398.2|DYAK
OG0000563	LOC117579196|XP_034120856.1|DGUA	LOC26535721|XP_039229993.1|DYAK, LOC6533945|XP_002094645.2|DYAK
OG0000564	LOC117587186|XP_034133596.1|DGUA	LOC6534675|XP_002095350.1|DYAK
OG0000564	LOC117587187|XP_034133598.1|DGUA, LOC117587188|XP_034133599.1|DGUA	LOC6534674|XP_002095349.1|DYAK
OG0000566	LOC117584925|XP_034129967.1|DGUA	LOC6536684|XP_015047897.1|DYAK
OG0000566	LOC117587076|XP_034133429.1|DGUA	LOC6533474|XP_002094185.1|DYAK
OG0000567	LOC117581492|XP_034124630.1|DGUA	LOC6525502|XP_002101337.1|DYAK
OG0000567	LOC117581493|XP_034124631.1|DGUA	LOC6525504|XP_002101339.1|DYAK
OG0000568	LOC117588354|XP_034135457.1|DGUA	LOC6524317|XP_002100176.2|DYAK
OG0000568	LOC117590112|XP_034138353.1|DGUA	LOC6535286|XP_002095942.1|DYAK
OG0000569	LOC117589738|XP_034137805.1|DGUA	LOC6536426|XP_002097008.1|DYAK
OG0000569	LOC117590059|XP_034138271.1|DGUA	LOC6540108|XP_039230276.1|DYAK
OG0000570	LOC117585278|XP_034130592.1|DGUA	LOC6538748|XP_002099263.1|DYAK
OG0000570	LOC117585271|XP_034130583.1|DGUA	LOC6538747|XP_002099262.1|DYAK
OG0000571	LOC117583103|XP_034127172.1|DGUA	LOC6538188|XP_039231291.1|DYAK
OG0000571	LOC117582993|XP_034127032.1|DGUA	LOC6538190|XP_039232757.1|DYAK
OG0000572	LOC117589584|XP_034137538.1|DGUA	LOC6536878|XP_002097447.2|DYAK
OG0000572	LOC117589787|XP_034137877.1|DGUA	LOC6536875|XP_002097444.1|DYAK
OG0000573	LOC117587512|XP_034134197.1|DGUA	LOC6533499|XP_002094210.1|DYAK
OG0000573	LOC117592092|XP_034141502.1|DGUA	LOC6531880|XP_002092667.1|DYAK
OG0000574	LOC117589057|XP_034136577.1|DGUA	LOC6534394|XP_002095072.1|DYAK
OG0000574	LOC117586278|XP_034132121.1|DGUA	LOC6535772|XP_002096395.1|DYAK
OG0000575	LOC117586972|XP_034133239.1|DGUA	LOC6533910|XP_002094610.1|DYAK
OG0000575	LOC117586973|XP_034133242.1|DGUA	LOC6533909|XP_002094609.1|DYAK
OG0000576	LOC117586383|XP_034132304.1|DGUA	LOC6536072|XP_039231740.1|DYAK
OG0000577	LOC117582211|XP_034125710.1|DGUA	LOC6529624|XP_002090618.2|DYAK
OG0000577	LOC117582212|XP_034125711.1|DGUA	LOC6529625|XP_002090619.1|DYAK
OG0000578	LOC117584092|XP_034128731.1|DGUA	LOC6527146|XP_015053181.1|DYAK
OG0000578	LOC117592651|XP_034142486.1|DGUA	LOC6531756|XP_002092546.2|DYAK
OG0000579	LOC117589609|XP_034137575.1|DGUA	LOC6537360|XP_002097917.1|DYAK
OG0000579	LOC117579079|XP_034120678.1|DGUA	LOC6533959|XP_002094659.1|DYAK
OG0000580	LOC117585508|XP_034130898.1|DGUA	LOC6536565|XP_002097141.1|DYAK
OG0000580	LOC117585507|XP_034130897.1|DGUA	LOC6536566|XP_002097142.1|DYAK
OG0000581	LOC117585100|XP_034130268.1|DGUA	LOC120321749|XP_039231384.1|DYAK
OG0000581	LOC117590359|XP_034138789.1|DGUA	LOC6524971|XP_002100811.2|DYAK
OG0000582	LOC117587453|XP_034134065.1|DGUA	LOC6533810|XP_002094511.1|DYAK
OG0000582	LOC117591657|XP_034140875.1|DGUA	LOC6530952|XP_015052778.1|DYAK
OG0000583	LOC117578733|XP_034120287.1|DGUA	LOC6531811|XP_002092598.2|DYAK
OG0000583	LOC117579684|XP_034121566.1|DGUA	LOC6531816|XP_002092603.1|DYAK
OG0000584	LOC117587725|XP_034134534.1|DGUA	LOC6527824|XP_002088897.1|DYAK
OG0000584	LOC117579666|XP_034121542.1|DGUA, LOC117588224|XP_034135261.1|DGUA	LOC6527823|XP_002088896.1|DYAK
OG0000585	LOC117589047|XP_034136565.1|DGUA, LOC117589071|XP_034136594.1|DGUA	LOC6532752|XP_002093494.1|DYAK, LOC6532757|XP_002093499.3|DYAK
OG0000586	LOC117592412|XP_034142047.1|DGUA	LOC6530578|XP_002091491.1|DYAK
OG0000586	LOC117592047|XP_034141423.1|DGUA	LOC6529961|XP_002090908.2|DYAK
OG0000589	LOC117588744|XP_034136112.1|DGUA	LOC6525016|XP_039227985.1|DYAK
OG0000590	LOC117582989|XP_034127028.1|DGUA	LOC6537853|XP_002098394.1|DYAK
OG0000590	LOC117580648|XP_034123138.1|DGUA	LOC6524288|XP_002100150.1|DYAK
OG0000592	LOC117585643|XP_034131123.1|DGUA	LOC6528485|XP_002089531.1|DYAK
OG0000592	LOC117581799|XP_034125134.1|DGUA	LOC6530384|XP_002091310.1|DYAK
OG0000593	LOC117585054|XP_034130204.1|DGUA	LOC6538048|XP_002098583.1|DYAK
OG0000593	LOC117588805|XP_034136211.1|DGUA	LOC6524921|XP_002100761.1|DYAK
OG0000594	LOC117582712|XP_034126526.1|DGUA	LOC6538086|XP_002098620.1|DYAK
OG0000594	LOC117586283|XP_034132128.1|DGUA	LOC6536776|XP_002097347.1|DYAK
OG0000595	LOC117589615|XP_034137583.1|DGUA	LOC6536984|XP_002097553.1|DYAK
OG0000595	LOC117583377|XP_034127551.1|DGUA	LOC6538160|XP_039232124.1|DYAK
OG0000596	LOC117590742|XP_034139543.1|DGUA	LOC6523866|XP_002099739.1|DYAK
OG0000596	LOC117586675|XP_034132815.1|DGUA	LOC6536544|XP_002097120.1|DYAK
OG0000597	LOC117583126|XP_034127208.1|DGUA	LOC6538646|XP_002099166.2|DYAK
OG0000597	LOC117582731|XP_034126549.1|DGUA	LOC6538993|XP_039231671.1|DYAK
OG0000598	LOC117589712|XP_034137767.1|DGUA	LOC6536886|XP_002097455.1|DYAK
OG0000599	LOC117587144|XP_034133541.1|DGUA	LOC6523845|XP_039229652.1|DYAK
OG0000600	LOC117578500|XP_034119939.1|DGUA	LOC6530024|XP_002090970.1|DYAK
OG0000600	LOC117586868|XP_034133060.1|DGUA	LOC6530025|XP_015052548.1|DYAK
OG0000601	LOC117584252|XP_034128946.1|DGUA	LOC6526989|XP_002088085.1|DYAK
OG0000601	LOC117587595|XP_034134337.1|DGUA	LOC6526618|XP_002087726.1|DYAK
OG0000602	LOC117587992|XP_034134897.1|DGUA	LOC6527470|XP_002088561.1|DYAK
OG0000602	LOC117587993|XP_034134898.1|DGUA	LOC6527471|XP_002088562.1|DYAK
OG0000603	LOC117581775|XP_034125089.1|DGUA	LOC6527669|XP_002088755.1|DYAK
OG0000604	LOC117584229|XP_034128902.1|DGUA	LOC6526617|XP_002087725.1|DYAK
OG0000604	LOC117584228|XP_034128901.1|DGUA	LOC6526616|XP_002087724.1|DYAK
OG0000605	LOC117583867|XP_034128404.1|DGUA	LOC6529254|XP_002090259.1|DYAK
OG0000606	LOC117584923|XP_034129964.1|DGUA	LOC6537818|XP_002098359.1|DYAK
OG0000607	LOC117585348|XP_034130682.1|DGUA	LOC6536669|XP_002097241.1|DYAK
OG0000607	LOC117586092|XP_034131839.1|DGUA	LOC6535898|XP_002096514.2|DYAK
OG0000608	LOC117585552|XP_034130967.1|DGUA	LOC6538397|XP_002098921.1|DYAK
OG0000608	LOC117584929|XP_034129976.1|DGUA	LOC6538402|XP_039231178.1|DYAK
OG0000609	LOC117590797|XP_034139643.1|DGUA	LOC6526415|XP_002087534.1|DYAK
OG0000610	LOC117579557|XP_034121368.1|DGUA	LOC6535030|XP_002095696.2|DYAK
OG0000610	LOC117583646|XP_034127993.1|DGUA	LOC6530566|XP_002091479.1|DYAK
OG0000611	LOC117585964|XP_034131668.1|DGUA	LOC6530701|XP_039229352.1|DYAK
OG0000611	LOC117592288|XP_034141840.1|DGUA	LOC6531411|XP_002092214.1|DYAK
OG0000612	LOC117580539|XP_034123023.1|DGUA	LOC6534209|XP_039229516.1|DYAK, LOC6534210|XP_002094892.3|DYAK
OG0000612	LOC117580242|XP_034122556.1|DGUA	LOC6534211|XP_039229518.1|DYAK
OG0000614	LOC117588579|XP_034135867.1|DGUA	LOC6525999|XP_015046580.1|DYAK
OG0000615	LOC117579823|XP_034121805.1|DGUA	LOC6525802|XP_002101623.1|DYAK
OG0000615	LOC117589730|XP_034137796.1|DGUA	LOC6536427|XP_002097009.3|DYAK
OG0000616	LOC117588730|XP_034136090.1|DGUA	LOC6525792|XP_039233576.1|DYAK, LOC120322404|XP_039233595.1|DYAK
OG0000617	LOC117582826|XP_034126768.1|DGUA	LOC6538246|XP_002098773.3|DYAK
OG0000617	LOC117582775|XP_034126636.1|DGUA	LOC6536825|XP_002097395.1|DYAK
OG0000618	LOC117585391|XP_034130744.1|DGUA	LOC6537663|XP_002098208.1|DYAK
OG0000618	LOC117579105|XP_034120722.1|DGUA	LOC6535117|XP_015051019.2|DYAK
OG0000619	LOC117579367|XP_034121122.1|DGUA	LOC6531037|XP_002091873.2|DYAK
OG0000620	LOC117581579|XP_034124820.1|DGUA	LOC6525119|XP_002100957.1|DYAK
OG0000620	LOC117580022|XP_034122135.1|DGUA	LOC6532571|XP_002093315.2|DYAK
OG0000621	LOC117584987|XP_034130101.1|DGUA, LOC117580759|XP_034123345.1|DGUA	LOC6535794|XP_002096417.1|DYAK
OG0000621	LOC117581388|XP_034124421.1|DGUA	LOC6524388|XP_002100246.1|DYAK
OG0000622	LOC117589044|XP_034136563.1|DGUA	LOC6533219|XP_002093945.1|DYAK
OG0000622	LOC117587041|XP_034133363.1|DGUA	LOC6532603|XP_002093347.3|DYAK
OG0000623	LOC117586964|XP_034133228.1|DGUA	LOC6532342|XP_002093102.1|DYAK
OG0000623	LOC117579413|XP_034121183.1|DGUA	LOC6533320|XP_002094046.1|DYAK
OG0000624	LOC117582076|XP_034125527.1|DGUA	LOC6531062|XP_002091896.1|DYAK
OG0000625	LOC117580303|XP_034122684.1|DGUA	LOC6533131|XP_002093857.3|DYAK
OG0000625	LOC117580313|XP_034122699.1|DGUA	LOC6533130|XP_002093856.1|DYAK
OG0000626	LOC117582928|XP_034126923.1|DGUA	LOC6528797|XP_002089829.1|DYAK
OG0000626	LOC117591983|XP_034141316.1|DGUA	LOC6531848|XP_002092635.1|DYAK
OG0000627	LOC117589193|XP_034136811.1|DGUA	LOC6534327|XP_002095007.3|DYAK
OG0000627	LOC117591399|XP_034140535.1|DGUA	LOC6524189|XP_002100052.1|DYAK
OG0000628	LOC117587890|XP_034134758.1|DGUA	LOC6527468|XP_002088559.1|DYAK
OG0000628	LOC117584012|XP_034128635.1|DGUA	LOC6527979|XP_002089046.2|DYAK
OG0000629	LOC117585483|XP_034130868.1|DGUA	LOC6536586|XP_002097162.1|DYAK
OG0000629	LOC117584833|XP_034129854.1|DGUA	LOC6529236|XP_002090242.1|DYAK
OG0000630	LOC117587638|XP_034134413.1|DGUA	LOC6529693|XP_002090686.2|DYAK
OG0000630	LOC117587683|XP_034134467.1|DGUA	LOC6529687|XP_039228020.1|DYAK
OG0000631	LOC117581821|XP_034125155.1|DGUA	LOC26535591|XP_015054643.1|DYAK
OG0000631	LOC117591147|XP_034140146.1|DGUA	LOC6529025|XP_002090057.1|DYAK
OG0000632	LOC117582272|XP_034125792.1|DGUA	LOC6526856|XP_039226528.1|DYAK
OG0000632	LOC117582523|XP_034126212.1|DGUA	LOC6526382|XP_039227652.1|DYAK
OG0000633	LOC117587501|XP_034134163.1|DGUA	LOC26535410|XP_015050273.1|DYAK
OG0000633	LOC117587485|XP_034134113.1|DGUA	LOC6533823|XP_039230869.1|DYAK
OG0000635	LOC117579755|XP_034121676.1|DGUA	LOC6530838|XP_002091721.1|DYAK
OG0000635	LOC117589248|XP_034136912.1|DGUA	LOC6524882|XP_002100722.1|DYAK
OG0000636	LOC117587665|XP_034134447.1|DGUA	LOC6529691|XP_002090684.1|DYAK
OG0000636	LOC117587680|XP_034134462.1|DGUA	LOC6529692|XP_002090685.1|DYAK
OG0000637	LOC117581470|XP_034124597.1|DGUA	LOC6524137|XP_039229658.1|DYAK
OG0000637	LOC117581269|XP_034124171.1|DGUA	LOC6524136|XP_002100000.1|DYAK
OG0000638	LOC117585494|XP_034130883.1|DGUA	LOC6538810|XP_002099323.1|DYAK
OG0000638	LOC117581215|XP_034124084.1|DGUA	LOC6524992|XP_002100832.1|DYAK
OG0000639	LOC117579090|XP_034120691.1|DGUA	LOC26535012|XP_039229684.1|DYAK
OG0000641	LOC117583975|XP_034128573.1|DGUA	LOC120320753|XP_039227238.1|DYAK, LOC6527370|XP_039227336.1|DYAK, LOC6527771|XP_002088846.2|DYAK, LOC6527830|XP_039227727.1|DYAK, LOC6527828|XP_039227069.1|DYAK
OG0000642	LOC117590891|XP_034139814.1|DGUA	LOC6528258|XP_002089311.2|DYAK
OG0000643	LOC117583164|XP_034127250.1|DGUA	LOC6538257|XP_002098784.1|DYAK, LOC26535019|XP_015048735.1|DYAK, LOC6538256|XP_002098783.1|DYAK, LOC6538258|XP_002098785.1|DYAK
OG0000644	LOC117579187|XP_034120847.1|DGUA, LOC117579116|XP_034120736.1|DGUA	LOC6533734|XP_002094439.1|DYAK, LOC6533730|XP_002094435.1|DYAK, LOC6533729|XP_002094434.3|DYAK
OG0000645	LOC117582322|XP_034125859.1|DGUA	LOC6526822|XP_015053477.1|DYAK
OG0000645	LOC117582325|XP_034125863.1|DGUA	LOC26534623|XP_015054528.1|DYAK
OG0000646	LOC117585005|XP_034130135.1|DGUA	LOC6538765|XP_002099279.1|DYAK
OG0000646	LOC117589673|XP_034137707.1|DGUA	LOC6538134|XP_002098669.1|DYAK
OG0000647	LOC117582836|XP_034126783.1|DGUA	LOC6537567|XP_039232326.1|DYAK
OG0000647	LOC117588352|XP_034135455.1|DGUA	LOC6524316|XP_002100175.1|DYAK
OG0000648	LOC117581055|XP_034123783.1|DGUA	LOC6525669|XP_002101491.1|DYAK
OG0000648	LOC117581366|XP_034124390.1|DGUA	LOC6525676|XP_002101498.1|DYAK
OG0000649	LOC117588311|XP_034135392.1|DGUA	LOC6525755|XP_002101576.1|DYAK
OG0000649	LOC117588433|XP_034135605.1|DGUA	LOC6525758|XP_015046487.1|DYAK
OG0000650	LOC117585598|XP_034131034.1|DGUA	LOC6538784|XP_002099297.3|DYAK
OG0000650	LOC117590638|XP_034139358.1|DGUA	LOC6523718|XP_002099593.1|DYAK
OG0000651	LOC117587038|XP_034133359.1|DGUA	LOC6534371|XP_002095049.1|DYAK
OG0000651	LOC117587089|XP_034133450.1|DGUA	LOC6532905|XP_002093641.1|DYAK
OG0000652	LOC117591566|XP_034140771.1|DGUA	LOC6528477|XP_039226285.1|DYAK
OG0000652	LOC117581065|XP_034123828.1|DGUA	LOC6524156|XP_002100019.1|DYAK
OG0000653	LOC117583021|XP_034127062.1|DGUA	LOC6536813|XP_002097383.1|DYAK
OG0000653	LOC117583524|XP_034127762.1|DGUA	LOC6535371|XP_002096021.2|DYAK
OG0000654	LOC117579525|XP_034121329.1|DGUA	LOC6532399|XP_015049327.1|DYAK
OG0000654	LOC117586979|XP_034133259.1|DGUA	LOC6534380|XP_002095058.2|DYAK
OG0000655	LOC117580176|XP_034122421.1|DGUA	LOC6530051|XP_015052562.1|DYAK
OG0000655	LOC117582532|XP_034126228.1|DGUA	LOC6526375|XP_002087494.1|DYAK
OG0000656	LOC117586054|XP_034131788.1|DGUA	LOC6536737|XP_002097309.1|DYAK
OG0000656	LOC117586055|XP_034131790.1|DGUA	LOC6536738|XP_002097310.2|DYAK
OG0000657	LOC117587237|XP_034133697.1|DGUA	LOC6532177|XP_002092951.1|DYAK
OG0000657	LOC117582430|XP_034126025.1|DGUA	LOC6526738|XP_002087841.1|DYAK
OG0000658	LOC117588494|XP_034135695.1|DGUA	LOC6525625|XP_002101460.1|DYAK
OG0000658	LOC117585496|XP_034130886.1|DGUA	LOC6537254|XP_002097812.1|DYAK
OG0000659	LOC117584578|XP_034129445.1|DGUA	LOC6526649|XP_002087757.1|DYAK
OG0000659	LOC117587910|XP_034134782.1|DGUA	LOC6529685|XP_002090678.1|DYAK
OG0000660	LOC117581767|XP_034125062.1|DGUA	LOC6526661|XP_002087769.1|DYAK
OG0000661	LOC117580308|XP_034122692.1|DGUA	LOC6533296|XP_002094022.1|DYAK
OG0000661	LOC117582157|XP_034125641.1|DGUA	LOC6526868|XP_039226361.1|DYAK
OG0000662	LOC117587134|XP_034133532.1|DGUA	LOC6532851|XP_002093588.1|DYAK
OG0000662	LOC117590729|XP_034139528.1|DGUA	LOC6535694|XP_002096322.1|DYAK
OG0000663	LOC117582471|XP_034126099.1|DGUA	LOC6532139|XP_002092915.1|DYAK
OG0000664	LOC117589519|XP_034137401.1|DGUA	LOC6535946|XP_002096562.2|DYAK
OG0000664	LOC117580737|XP_034123304.1|DGUA	LOC6524215|XP_002100078.1|DYAK
OG0000665	LOC117586390|XP_034132312.1|DGUA	LOC6538560|XP_002099082.1|DYAK
OG0000666	LOC117589054|XP_034136578.1|DGUA	LOC6530828|XP_002091711.1|DYAK
OG0000666	LOC117590811|XP_034139668.1|DGUA	LOC26536383|XP_015046613.1|DYAK
OG0000667	LOC117591004|XP_034139977.1|DGUA	LOC6524387|XP_002100245.1|DYAK
OG0000667	LOC117585512|XP_034130902.1|DGUA	LOC6536568|XP_002097144.3|DYAK
OG0000668	LOC117590158|XP_034138435.1|DGUA	LOC6540492|XP_002087287.1|DYAK, LOC120322355|XP_039233331.1|DYAK
OG0000668	LOC117583846|XP_034128356.1|DGUA	LOC6537000|XP_002097569.1|DYAK
OG0000669	LOC117581041|XP_034123762.1|DGUA	LOC6524757|XP_002100601.2|DYAK
OG0000670	LOC117590829|XP_034139694.1|DGUA	LOC26534931|XP_039233753.1|DYAK
OG0000670	LOC117581165|XP_034123999.1|DGUA	LOC6524227|XP_002100090.1|DYAK
