Orthogroup	DGUA.longest_only	DBUS.longest_only
OG0001249	LOC117581410|XP_034124454.1|DGUA	LOC108606444|XP_017852047.1|DBUS
OG0001251	LOC117586010|XP_034131732.1|DGUA	LOC108601244|XP_033150914.1|DBUS, LOC108596527|XP_033150937.1|DBUS, LOC117135096|XP_033150936.1|DBUS
OG0001252	LOC117589857|XP_034138013.1|DGUA	LOC108603389|XP_017847649.2|DBUS, LOC117134870|XP_033150112.1|DBUS
OG0001253	LOC117580511|XP_034122997.1|DGUA	LOC108596953|XP_017838681.1|DBUS
OG0001254	LOC117592498|XP_034142234.1|DGUA	LOC108594784|XP_017835412.1|DBUS
OG0001255	LOC117578677|XP_034120194.1|DGUA, LOC117580750|XP_034123332.1|DGUA, LOC117590476|XP_034139023.1|DGUA	LOC108596458|XP_017837696.1|DBUS
OG0001256	LOC117579708|XP_034121592.1|DGUA	LOC117134808|XP_033149773.1|DBUS
OG0001256	LOC117592527|XP_034142277.1|DGUA	LOC108594850|XP_017835477.1|DBUS
OG0001257	LOC117590640|XP_034139361.1|DGUA	LOC108607362|XP_017853558.1|DBUS
OG0001258	LOC117585337|XP_034130667.1|DGUA	LOC108604510|XP_017849502.1|DBUS
OG0001259	LOC117581371|XP_034124397.1|DGUA	LOC108605403|XP_017850562.1|DBUS
OG0001260	LOC117583261|XP_034127377.1|DGUA	LOC108602021|XP_017845513.1|DBUS
OG0001261	LOC117581297|XP_034124228.1|DGUA	LOC108606683|XP_017852521.1|DBUS
OG0001262	LOC117579260|XP_034120938.1|DGUA	LOC108600788|XP_017844051.1|DBUS
OG0001263	LOC117583490|XP_034127719.1|DGUA	LOC108601766|XP_017845178.1|DBUS
OG0001264	LOC117582240|XP_034125742.1|DGUA	LOC108597055|XP_033149101.1|DBUS
OG0001265	LOC117580927|XP_034123598.1|DGUA	LOC108604975|XP_033150396.1|DBUS
OG0001266	LOC117592312|XP_034141879.1|DGUA	LOC108596175|XP_017837172.1|DBUS
OG0001267	LOC117583314|XP_034127461.1|DGUA	LOC108601765|XP_017845177.1|DBUS
OG0001268	LOC117589628|XP_034137607.1|DGUA	LOC108602532|XP_017846154.1|DBUS
OG0001269	LOC117580978|XP_034123667.1|DGUA	LOC108595406|XP_017836120.1|DBUS
OG0001270	LOC117586651|XP_034132777.1|DGUA	LOC108601438|XP_017844825.1|DBUS
OG0001271	LOC117586411|XP_034132342.1|DGUA	LOC108594795|XP_017835423.1|DBUS
OG0001272	LOC117587013|XP_034133314.1|DGUA	LOC108600930|XP_017844256.1|DBUS
OG0001273	LOC117583001|XP_034127042.1|DGUA	LOC108602463|XP_017846075.1|DBUS
OG0001274	LOC117580461|XP_034122925.1|DGUA	LOC108600386|XP_017843421.1|DBUS
OG0001275	LOC117590210|XP_034138556.1|DGUA	LOC108606693|XP_017852545.1|DBUS
OG0001276	LOC117587261|XP_034133726.1|DGUA	LOC108600634|XP_017843810.2|DBUS
OG0001277	LOC117580363|XP_034122784.1|DGUA	LOC108597937|XP_017840041.1|DBUS
OG0001278	LOC117580025|XP_034122140.1|DGUA	LOC108599917|XP_017842605.1|DBUS
OG0001278	LOC117584549|XP_034129393.1|DGUA	LOC108604416|XP_017849412.1|DBUS
OG0001279	LOC117580037|XP_034122156.1|DGUA	LOC108598816|XP_017841051.1|DBUS
OG0001280	LOC117588999|XP_034136501.1|DGUA	LOC108599487|XP_017841823.1|DBUS
OG0001281	LOC117587032|XP_034133349.1|DGUA	LOC108598658|XP_017840858.2|DBUS
OG0001283	LOC117592411|XP_034142043.1|DGUA	LOC108596913|XP_017838609.1|DBUS
OG0001284	LOC117587863|XP_034134719.1|DGUA	LOC108598471|XP_017840611.1|DBUS
OG0001285	LOC117588897|XP_034136337.1|DGUA	LOC108600524|XP_017843657.1|DBUS
OG0001286	LOC117581803|XP_034125135.1|DGUA	LOC108606511|XP_017852173.1|DBUS
OG0001287	LOC117586378|XP_034132297.1|DGUA	LOC108604119|XP_017848894.1|DBUS
OG0001288	LOC117582352|XP_034125896.1|DGUA	LOC108594254|XP_033149443.1|DBUS
OG0001289	LOC117583869|XP_034128406.1|DGUA	LOC108608164|XP_017854908.2|DBUS, LOC108602456|XP_017846071.2|DBUS
OG0001290	LOC117584232|XP_034128905.1|DGUA	LOC108596112|XP_033149204.1|DBUS, LOC117135052|XP_033150837.1|DBUS
OG0001291	LOC117592619|XP_034142400.1|DGUA	LOC108595003|XP_017835627.1|DBUS
OG0001292	LOC117578815|XP_034120457.1|DGUA	LOC108596770|XP_017838355.1|DBUS
OG0001293	LOC117580693|XP_034123210.1|DGUA	LOC108606164|XP_017851505.1|DBUS, LOC108607182|XP_017853328.1|DBUS
OG0001294	LOC117586273|XP_034132112.1|DGUA	LOC108603876|XP_017848536.1|DBUS, LOC108605674|XP_033150258.1|DBUS
OG0001295	LOC117591490|XP_034140669.1|DGUA	LOC108605580|XP_017850839.1|DBUS
OG0001295	LOC117585981|XP_034131689.1|DGUA	LOC108595376|XP_033150953.1|DBUS
OG0001296	LOC117591929|XP_034141223.1|DGUA	LOC108598546|XP_017840719.1|DBUS
OG0001297	LOC117583811|XP_034128284.1|DGUA	LOC108601954|XP_033149942.1|DBUS
OG0001298	LOC117589782|XP_034137870.1|DGUA	LOC108601613|XP_033149866.1|DBUS
OG0001299	LOC117579541|XP_034121350.1|DGUA	LOC108600786|XP_017844047.1|DBUS
OG0001300	LOC117585087|XP_034130246.1|DGUA	LOC108602803|XP_017846514.1|DBUS
OG0001301	LOC117584762|XP_034129755.1|DGUA	LOC108601913|XP_017845383.1|DBUS
OG0001302	LOC117587183|XP_034133597.1|DGUA	LOC108596526|XP_017837902.1|DBUS
OG0001303	LOC117584926|XP_034129969.1|DGUA	LOC108603668|XP_017848153.1|DBUS
OG0001304	LOC117578623|XP_034120118.1|DGUA	LOC108597256|XP_017839200.1|DBUS
OG0001305	LOC117586656|XP_034132787.1|DGUA	LOC108597482|XP_017839546.1|DBUS, LOC108597481|XP_017839545.1|DBUS, LOC108603599|XP_017848032.1|DBUS
OG0001306	LOC117585444|XP_034130811.1|DGUA	LOC108602831|XP_017846561.1|DBUS
OG0001307	LOC117580307|XP_034122690.1|DGUA, LOC117580388|XP_034122818.1|DGUA	LOC108599599|XP_017842040.1|DBUS
OG0001308	LOC117580744|XP_034123320.1|DGUA	LOC108605431|XP_017850596.1|DBUS
OG0001309	LOC117586724|XP_034132910.1|DGUA	LOC108603532|XP_017847918.1|DBUS
OG0001310	LOC117581438|XP_034124528.1|DGUA	LOC108607187|XP_017853333.1|DBUS
OG0001311	LOC117581653|XP_034124920.1|DGUA	LOC108606279|XP_017851749.1|DBUS
OG0001312	LOC117587055|XP_034133384.1|DGUA	LOC108597919|XP_017840025.2|DBUS
OG0001313	LOC117578735|XP_034120290.1|DGUA	LOC108596779|XP_017838367.1|DBUS
OG0001314	LOC117584063|XP_034128696.1|DGUA	LOC108608411|XP_017855259.1|DBUS
OG0001315	LOC117581155|XP_034123979.1|DGUA	LOC108605012|XP_017850068.1|DBUS, LOC108606132|XP_017851474.1|DBUS
OG0001316	LOC117592183|XP_034141674.1|DGUA	LOC108595061|XP_017835695.1|DBUS
OG0001317	LOC117584382|XP_034129123.1|DGUA	LOC108596866|XP_033149230.1|DBUS
OG0001318	LOC117584903|XP_034129936.1|DGUA	LOC117135004|XP_033150672.1|DBUS, LOC117135091|XP_033150928.1|DBUS, LOC117134983|XP_033150558.1|DBUS, LOC108594719|XP_033150932.1|DBUS, LOC117135094|XP_033150934.1|DBUS, LOC117134863|XP_033150026.1|DBUS, LOC117134990|XP_033150590.1|DBUS, LOC117134996|XP_033150601.1|DBUS
OG0001319	LOC117584289|XP_034128998.1|DGUA	LOC108598462|XP_017840599.1|DBUS
OG0001320	LOC117580885|XP_034123528.1|DGUA, LOC117581513|XP_034124696.1|DGUA	LOC108595218|XP_017835895.1|DBUS
OG0001322	LOC117586745|XP_034132939.1|DGUA, LOC117585730|XP_034131265.1|DGUA	LOC108602442|XP_017846053.1|DBUS
OG0001324	LOC117584169|XP_034128825.1|DGUA	LOC108608551|XP_017855459.1|DBUS
OG0001325	LOC117586434|XP_034132361.1|DGUA	LOC108602303|XP_017845874.1|DBUS
OG0001326	LOC117582750|XP_034126580.1|DGUA	LOC108602768|XP_017846430.1|DBUS
OG0001328	LOC117588526|XP_034135773.1|DGUA	LOC108605706|XP_017850987.1|DBUS
OG0001329	LOC117580979|XP_034123664.1|DGUA	LOC108598123|XP_017840229.1|DBUS, LOC108606875|XP_017852887.1|DBUS
OG0001330	LOC117590417|XP_034138915.1|DGUA, LOC117590416|XP_034138907.1|DGUA	LOC108606755|XP_017852647.2|DBUS
OG0001331	LOC117588306|XP_034135384.1|DGUA	LOC108606035|XP_017851351.1|DBUS
OG0001332	LOC117590427|XP_034138936.1|DGUA	LOC108606355|XP_017851893.1|DBUS
OG0001333	LOC117584444|XP_034129247.1|DGUA	LOC108605555|XP_017850804.1|DBUS
OG0001334	LOC117583203|XP_034127298.1|DGUA	LOC108604723|XP_017849790.1|DBUS
OG0001335	LOC117586637|XP_034132757.1|DGUA	LOC108603850|XP_017848492.1|DBUS
OG0001337	LOC117581407|XP_034124448.1|DGUA	LOC108606596|XP_017852332.1|DBUS
OG0001338	LOC117586287|XP_034132135.1|DGUA	LOC108595193|XP_017835866.1|DBUS
OG0001339	LOC117584604|XP_034129508.1|DGUA	LOC108596553|XP_017837939.1|DBUS
OG0001340	LOC117590025|XP_034138212.1|DGUA	LOC108598625|XP_017840813.1|DBUS
OG0001341	LOC117583338|XP_034127492.1|DGUA	LOC108601888|XP_017845352.1|DBUS
OG0001342	LOC117583120|XP_034127201.1|DGUA	LOC108603694|XP_017848208.1|DBUS
OG0001343	LOC117583134|XP_034127215.1|DGUA	LOC108601461|XP_017844848.1|DBUS
OG0001344	LOC117583255|XP_034127370.1|DGUA	LOC108604331|XP_017849246.1|DBUS
OG0001345	LOC117583186|XP_034127278.1|DGUA	LOC108604561|XP_017849579.1|DBUS
OG0001346	LOC117583492|XP_034127722.1|DGUA	LOC108603922|XP_017848603.1|DBUS
OG0001347	LOC117578473|XP_034119897.1|DGUA, LOC117592311|XP_034141877.1|DGUA, LOC117581593|XP_034124840.1|DGUA	LOC108605756|XP_017851047.1|DBUS
OG0001348	LOC117590301|XP_034138679.1|DGUA	LOC108606593|XP_017852328.1|DBUS
OG0001349	LOC117586923|XP_034133169.1|DGUA	LOC108598595|XP_017840778.1|DBUS, LOC108599963|XP_033149408.1|DBUS
OG0001350	LOC117579776|XP_034121724.1|DGUA	LOC108598568|XP_017840741.1|DBUS
OG0001351	LOC117586432|XP_034132363.1|DGUA	LOC108596489|XP_017837765.1|DBUS
OG0001352	LOC117588489|XP_034135686.1|DGUA	LOC108596956|XP_017838686.1|DBUS
OG0001353	LOC117591231|XP_034140296.1|DGUA	LOC108598863|XP_017841109.1|DBUS
OG0001354	LOC117591979|XP_034141310.1|DGUA	LOC108597548|XP_017839645.1|DBUS
OG0001355	LOC117592081|XP_034141484.1|DGUA	LOC108608201|XP_017854964.1|DBUS
OG0001356	LOC117585160|XP_034130387.1|DGUA	LOC108603481|XP_017847818.1|DBUS
OG0001357	LOC117586861|XP_034133047.1|DGUA	LOC108599937|XP_017842647.1|DBUS
OG0001358	LOC117579307|XP_034121007.1|DGUA	LOC108601013|XP_033149737.1|DBUS
OG0001359	LOC117584301|XP_034129018.1|DGUA	LOC108607831|XP_017854379.1|DBUS
OG0001360	LOC117585270|XP_034130584.1|DGUA	LOC108597645|XP_017839783.1|DBUS
OG0001361	LOC117580021|XP_034122134.1|DGUA	LOC108598068|XP_017840171.2|DBUS
OG0001362	LOC117580036|XP_034122155.1|DGUA	LOC108598904|XP_017841156.1|DBUS
OG0001363	LOC117586369|XP_034132286.1|DGUA	LOC108603230|XP_017847334.1|DBUS
OG0001364	LOC117581078|XP_034123856.1|DGUA	LOC108594659|XP_033150978.1|DBUS
OG0001365	LOC117580943|XP_034123617.1|DGUA, LOC117589217|XP_034136853.1|DGUA	LOC108598726|XP_017840944.1|DBUS
OG0001366	LOC117589305|XP_034136989.1|DGUA	LOC108598007|XP_017840111.1|DBUS
OG0001367	LOC117578793|XP_034120410.1|DGUA	LOC108597360|XP_017839366.1|DBUS
OG0001368	LOC117583754|XP_034128170.1|DGUA	LOC108596324|XP_017837435.1|DBUS
OG0001369	LOC117588517|XP_034135738.1|DGUA	LOC117134643|XP_017851599.2|DBUS, LOC108605787|XP_017851079.2|DBUS, LOC108606218|XP_033150278.1|DBUS
OG0001370	LOC117579596|XP_034121424.1|DGUA	LOC108597523|XP_033149017.1|DBUS
OG0001371	LOC117584747|XP_034129726.1|DGUA	LOC108607473|XP_017853801.2|DBUS
OG0001372	LOC117588028|XP_034134965.1|DGUA	LOC108596137|XP_033150994.1|DBUS
OG0001373	LOC117587814|XP_034134661.1|DGUA	LOC108594271|XP_017834892.1|DBUS
OG0001374	LOC117592129|XP_034141565.1|DGUA	LOC108597148|XP_017839031.1|DBUS
OG0001375	LOC117586235|XP_034132062.1|DGUA	LOC108603073|XP_017847040.1|DBUS
OG0001376	LOC117589073|XP_034136602.1|DGUA	LOC108595300|XP_017836003.1|DBUS
OG0001377	LOC117582593|XP_034126342.1|DGUA	LOC108608145|XP_033149788.1|DBUS
OG0001378	LOC117583897|XP_034128458.1|DGUA, LOC117587865|XP_034134721.1|DGUA	LOC108594229|XP_017834829.1|DBUS
OG0001379	LOC117582119|XP_034125586.1|DGUA	LOC108598264|XP_017840372.1|DBUS
OG0001380	LOC117586560|XP_034132615.1|DGUA	LOC108595043|XP_017835672.1|DBUS
OG0001381	LOC117588346|XP_034135451.1|DGUA	LOC108595321|XP_017836030.1|DBUS
OG0001382	LOC117584740|XP_034129705.1|DGUA	LOC108607844|XP_017854400.1|DBUS
OG0001383	LOC117588182|XP_034135192.1|DGUA, LOC117578415|XP_034119768.1|DGUA	LOC108595829|XP_017836609.1|DBUS
OG0001384	LOC117587866|XP_034134723.1|DGUA	LOC108598577|XP_017840755.1|DBUS
OG0001385	LOC117587709|XP_034134504.1|DGUA	LOC108608450|XP_017855317.1|DBUS
OG0001386	LOC117584603|XP_034129500.1|DGUA	LOC108607815|XP_017854355.2|DBUS
OG0001387	LOC117584388|XP_034129133.1|DGUA	LOC108598246|XP_017840353.1|DBUS
OG0001389	LOC117583401|XP_034127575.1|DGUA	LOC108604784|XP_017849871.1|DBUS
OG0001390	LOC117582316|XP_034125852.1|DGUA	LOC108594356|XP_017835003.1|DBUS
OG0001391	LOC117579668|XP_034121540.1|DGUA, LOC117588000|XP_034134911.1|DGUA	LOC108598536|XP_017840708.1|DBUS
OG0001392	LOC117588580|XP_034135871.1|DGUA	LOC108605779|XP_017851071.1|DBUS
OG0001393	LOC117591429|XP_034140582.1|DGUA	LOC108605858|XP_017851158.1|DBUS
OG0001394	LOC117584605|XP_034129505.1|DGUA	LOC108607399|XP_017853663.1|DBUS
OG0001395	LOC117586668|XP_034132807.1|DGUA	LOC108604118|XP_017848892.1|DBUS
OG0001396	LOC117584170|XP_034128826.1|DGUA, LOC117588645|XP_034135969.1|DGUA	LOC108606696|XP_017852554.1|DBUS
OG0001397	LOC117590007|XP_034138184.1|DGUA	LOC108604774|XP_017849860.1|DBUS
OG0001398	LOC117581302|XP_034124234.1|DGUA	LOC108607125|XP_017853250.1|DBUS
OG0001399	LOC117591308|XP_034140403.1|DGUA	LOC108596987|XP_017838741.1|DBUS
OG0001400	LOC117589812|XP_034137931.1|DGUA	LOC108601668|XP_017845058.1|DBUS
OG0001401	LOC117587493|XP_034134156.1|DGUA	LOC108598163|XP_017840269.2|DBUS
OG0001402	LOC117580260|XP_034122587.1|DGUA	LOC108599508|XP_017841864.2|DBUS
OG0001403	LOC117579752|XP_034121664.1|DGUA	LOC108598770|XP_017841000.1|DBUS
OG0001404	LOC117578743|XP_034120311.1|DGUA	LOC108596388|XP_017837551.1|DBUS
OG0001405	LOC117579070|XP_034120670.1|DGUA	LOC108595288|XP_017836318.1|DBUS
OG0001406	LOC117581824|XP_034125159.1|DGUA	LOC108605766|XP_017851058.1|DBUS
OG0001407	LOC117589407|XP_034137227.1|DGUA	LOC108599593|XP_017842028.1|DBUS
OG0001408	LOC117592673|XP_034142524.1|DGUA	LOC108594829|XP_017835456.1|DBUS
OG0001411	LOC117585782|XP_034131362.1|DGUA	LOC108602089|XP_017845602.1|DBUS
OG0001412	LOC117582113|XP_034125577.1|DGUA	LOC108608298|XP_017855113.1|DBUS
OG0001413	LOC117581287|XP_034124212.1|DGUA	LOC108594880|XP_033150919.1|DBUS
OG0001415	LOC117578670|XP_034120188.1|DGUA	LOC108594961|XP_017835584.1|DBUS
OG0001416	LOC117583911|XP_034128480.1|DGUA	LOC108608066|XP_017854745.2|DBUS
OG0001416	LOC117587278|XP_034133755.1|DGUA	LOC108598574|XP_017840750.1|DBUS
OG0001418	LOC117579806|XP_034121777.1|DGUA	LOC108598592|XP_017840774.2|DBUS
OG0001419	LOC117587688|XP_034134471.1|DGUA	LOC108605387|XP_017850549.1|DBUS
OG0001420	LOC117583331|XP_034127482.1|DGUA	LOC108605789|XP_017851081.2|DBUS, LOC108599333|XP_017841626.1|DBUS
OG0001421	LOC117586510|XP_034132529.1|DGUA, LOC117587561|XP_034134270.1|DGUA	LOC108600667|XP_017843855.2|DBUS
OG0001422	LOC117587047|XP_034133372.1|DGUA	LOC108600965|XP_017844309.1|DBUS
OG0001423	LOC117584980|XP_034130076.1|DGUA	LOC108595872|XP_017836653.1|DBUS, LOC108602144|XP_017845666.1|DBUS
OG0001426	LOC117582527|XP_034126218.1|DGUA	LOC108608426|XP_017855283.1|DBUS
OG0001427	LOC117578790|XP_034120402.1|DGUA	LOC108596209|XP_017837222.1|DBUS
OG0001429	LOC117589587|XP_034137542.1|DGUA	LOC108604066|XP_017848819.1|DBUS
OG0001430	LOC117589618|XP_034137592.1|DGUA	LOC108603079|XP_017847056.1|DBUS
OG0001431	LOC117590261|XP_034138639.1|DGUA	LOC108606357|XP_017851894.1|DBUS
OG0001432	LOC117590756|XP_034139585.1|DGUA	LOC108607127|XP_017853254.1|DBUS
OG0001433	LOC117590355|XP_034138782.1|DGUA, LOC117585631|XP_034131106.1|DGUA	LOC108602309|XP_017845881.1|DBUS
OG0001434	LOC117580966|XP_034123645.1|DGUA	LOC108605749|XP_017851037.1|DBUS
OG0001435	LOC117578847|XP_034120524.1|DGUA	LOC108597036|XP_017838818.1|DBUS
OG0001436	LOC117588529|XP_034135779.1|DGUA	LOC108605711|XP_017850992.1|DBUS
OG0001437	LOC117587621|XP_034134370.1|DGUA	LOC108607997|XP_017854647.1|DBUS
OG0001438	LOC117583458|XP_034127649.1|DGUA	LOC108601828|XP_017845258.1|DBUS
OG0001439	LOC117589744|XP_034137816.1|DGUA	LOC108602275|XP_017845821.1|DBUS
OG0001440	LOC117590264|XP_034138641.1|DGUA	LOC108606032|XP_017851349.1|DBUS
OG0001442	LOC117584308|XP_034129024.1|DGUA	LOC108602126|XP_017845645.1|DBUS
OG0001443	LOC117591453|XP_034140613.1|DGUA	LOC108603880|XP_017848541.1|DBUS
OG0001444	LOC117585169|XP_034130401.1|DGUA	LOC108604586|XP_017849606.1|DBUS
OG0001445	LOC117589400|XP_034137214.1|DGUA, LOC117590024|XP_034138209.1|DGUA	LOC108604055|XP_017848806.1|DBUS
OG0001446	LOC117585852|XP_034131490.1|DGUA	LOC108602389|XP_017845990.1|DBUS
OG0001447	LOC117590162|XP_034138441.1|DGUA	LOC108603658|XP_017848124.1|DBUS
OG0001448	LOC117582751|XP_034126585.1|DGUA	LOC108602767|XP_017846428.1|DBUS
OG0001449	LOC117581769|XP_034125068.1|DGUA	LOC108595985|XP_017836762.1|DBUS
OG0001450	LOC117588179|XP_034135187.1|DGUA	LOC108608538|XP_033150726.1|DBUS
OG0001451	LOC117578487|XP_034119911.1|DGUA	LOC108597063|XP_017838876.1|DBUS
OG0001452	LOC117591980|XP_034141309.1|DGUA, LOC117591977|XP_034141303.1|DGUA	LOC108595903|XP_033149142.1|DBUS
OG0001453	LOC117580044|XP_034122172.1|DGUA	LOC108600341|XP_017843353.2|DBUS
OG0001454	LOC117585064|XP_034130217.1|DGUA	LOC108604341|XP_017849257.1|DBUS
OG0001455	LOC117587037|XP_034133357.1|DGUA	LOC108600449|XP_017843525.2|DBUS
OG0001455	LOC117587154|XP_034133550.1|DGUA	LOC108598054|XP_033149295.1|DBUS
OG0001456	LOC117592457|XP_034142128.1|DGUA	LOC108596118|XP_017837051.2|DBUS
OG0001457	LOC117585617|XP_034131074.1|DGUA	LOC108596084|XP_017836991.1|DBUS
OG0001458	LOC117581109|XP_034123907.1|DGUA	LOC108595459|XP_017836189.1|DBUS
OG0001459	LOC117587422|XP_034133982.1|DGUA	LOC108598886|XP_017841136.1|DBUS
OG0001460	LOC117590890|XP_034139817.1|DGUA	LOC108596263|XP_017837308.1|DBUS
OG0001461	LOC117579208|XP_034120868.1|DGUA	LOC108607733|XP_033150766.1|DBUS
OG0001462	LOC117579705|XP_034121587.1|DGUA	LOC108599471|XP_017841799.2|DBUS
OG0001463	LOC117584902|XP_034129932.1|DGUA	LOC108602703|XP_017846344.1|DBUS
OG0001464	LOC117581618|XP_034124871.1|DGUA	LOC108605426|XP_017850591.1|DBUS, LOC108599562|XP_017841947.1|DBUS
OG0001465	LOC117592691|XP_034142546.1|DGUA	LOC108597304|XP_017839272.1|DBUS
OG0001466	LOC117583997|XP_034128616.1|DGUA	LOC108608363|XP_017855201.2|DBUS
OG0001467	LOC117581946|XP_034125319.1|DGUA	LOC108608001|XP_017854655.1|DBUS
OG0001468	LOC117587068|XP_034133402.1|DGUA	LOC108598570|XP_017840744.2|DBUS
OG0001469	LOC117592548|XP_034142311.1|DGUA	LOC108596337|XP_017837480.1|DBUS
OG0001470	LOC117579850|XP_034121839.1|DGUA	LOC108598839|XP_017841082.2|DBUS
OG0001471	LOC117587190|XP_034133609.1|DGUA	LOC108598023|XP_033149452.1|DBUS
OG0001472	LOC117589087|XP_034136616.1|DGUA	LOC108598977|XP_017841240.1|DBUS
OG0001473	LOC117590176|XP_034138462.1|DGUA	LOC108602693|XP_017846321.1|DBUS
OG0001474	LOC117588661|XP_034135995.1|DGUA	LOC108604911|XP_017849970.1|DBUS
OG0001474	LOC117591934|XP_034141234.1|DGUA	LOC108595261|XP_017835961.1|DBUS
OG0001475	LOC117586172|XP_034131977.1|DGUA, LOC117586186|XP_034132003.1|DGUA	LOC108598597|XP_017840780.2|DBUS, LOC108597723|XP_017839903.1|DBUS
OG0001476	LOC117591332|XP_034140443.1|DGUA	LOC117135033|XP_033150751.1|DBUS
OG0001477	LOC117585839|XP_034131471.1|DGUA	LOC108604328|XP_017849243.1|DBUS
OG0001478	LOC117582637|XP_034126408.1|DGUA	LOC108607716|XP_017854207.1|DBUS
OG0001479	LOC117590708|XP_034139497.1|DGUA	LOC108606226|XP_017851613.1|DBUS, LOC117134795|XP_033149577.1|DBUS
OG0001480	LOC117582634|XP_034126403.1|DGUA	LOC108594429|XP_017835092.1|DBUS
OG0001481	LOC117584077|XP_034128714.1|DGUA	LOC108607495|XP_017853830.1|DBUS, LOC108607492|XP_017853828.1|DBUS
OG0001482	LOC117588384|XP_034135503.1|DGUA	LOC108594933|XP_017835556.1|DBUS
OG0001483	LOC117587575|XP_034134293.1|DGUA	LOC108608142|XP_017854873.1|DBUS
OG0001484	LOC117581869|XP_034125223.1|DGUA	LOC108598984|XP_033149607.1|DBUS
OG0001485	LOC117579615|XP_034121441.1|DGUA	LOC108598086|XP_017840188.1|DBUS
OG0001486	LOC117581711|XP_034124979.1|DGUA	LOC108594491|XP_017835173.1|DBUS
OG0001487	LOC117588171|XP_034135173.1|DGUA	LOC108603795|XP_017848385.2|DBUS
OG0001488	LOC117581975|XP_034125356.1|DGUA	LOC108595450|XP_017836179.1|DBUS
OG0001489	LOC117587869|XP_034134727.1|DGUA	LOC108607674|XP_033149970.1|DBUS, LOC108595698|XP_017836473.1|DBUS
OG0001490	LOC117584591|XP_034129459.1|DGUA	LOC108602378|XP_017845976.1|DBUS
OG0001491	LOC117582493|XP_034126156.1|DGUA	LOC108595425|XP_017836146.1|DBUS, LOC108600546|XP_017843695.1|DBUS, LOC108607223|XP_017853389.1|DBUS
OG0001492	LOC117584185|XP_034128844.1|DGUA	LOC108606108|XP_017851448.1|DBUS
OG0001493	LOC117590919|XP_034139841.1|DGUA	LOC108605234|XP_017850336.1|DBUS
OG0001494	LOC117580881|XP_034123523.1|DGUA	LOC108606052|XP_017851389.1|DBUS
OG0001495	LOC117578870|XP_034120555.1|DGUA	LOC108597506|XP_017839583.1|DBUS
OG0001496	LOC117591191|XP_034140219.1|DGUA	LOC108605591|XP_017850853.1|DBUS
OG0001497	LOC117588980|XP_034136463.1|DGUA	LOC108596990|XP_017838748.1|DBUS
OG0001498	LOC117586107|XP_034131859.1|DGUA	LOC108604026|XP_033149874.1|DBUS
OG0001500	LOC117592220|XP_034141738.1|DGUA, LOC117591707|XP_034140917.1|DGUA, LOC117592211|XP_034141714.1|DGUA, LOC117592034|XP_034141386.1|DGUA	LOC108595141|XP_017835795.1|DBUS
OG0001501	LOC117586638|XP_034132759.1|DGUA	LOC108598980|XP_017841244.2|DBUS
OG0001502	LOC117592141|XP_034141587.1|DGUA	LOC108597221|XP_017839153.1|DBUS
OG0001503	LOC117585163|XP_034130397.1|DGUA	LOC108594685|XP_017835315.1|DBUS
OG0001504	LOC117582231|XP_034125733.1|DGUA, LOC117581167|XP_034124001.1|DGUA	LOC108606484|XP_017852112.1|DBUS
OG0001505	LOC117580793|XP_034123384.1|DGUA	LOC108596015|XP_033149200.1|DBUS
OG0001506	LOC117592622|XP_034142449.1|DGUA	LOC108597639|XP_017839775.1|DBUS
OG0001507	LOC117580295|XP_034122670.1|DGUA	LOC108595005|XP_017835629.1|DBUS
OG0001508	LOC117583291|XP_034127424.1|DGUA	LOC108595466|XP_017836200.1|DBUS
OG0001509	LOC117592436|XP_034142084.1|DGUA	LOC108594921|XP_017835545.1|DBUS
OG0001510	LOC117591111|XP_034140105.1|DGUA, LOC117587821|XP_034134670.1|DGUA	LOC108608138|XP_017854864.1|DBUS
OG0001511	LOC117584677|XP_034129601.1|DGUA	LOC108597145|XP_017839028.1|DBUS
OG0001512	LOC117579925|XP_034121960.1|DGUA	LOC108600835|XP_017844119.1|DBUS
OG0001513	LOC117588880|XP_034136297.1|DGUA	LOC108598229|XP_033149754.1|DBUS
OG0001515	LOC117590750|XP_034139550.1|DGUA, LOC117583281|XP_034127405.1|DGUA	LOC108606768|XP_017852669.1|DBUS
OG0001517	LOC117583268|XP_034127386.1|DGUA	LOC108601751|XP_017845164.1|DBUS
OG0001518	LOC117590392|XP_034138874.1|DGUA	LOC108605740|XP_017851027.1|DBUS
OG0001519	LOC117586329|XP_034132212.1|DGUA	LOC108601678|XP_017845076.1|DBUS
OG0001520	LOC117583747|XP_034128156.1|DGUA	LOC108602350|XP_017845939.1|DBUS
OG0001521	LOC117584620|XP_034129528.1|DGUA	LOC108607650|XP_033150801.1|DBUS
OG0001522	LOC117587658|XP_034134440.1|DGUA	LOC108608415|XP_017855263.2|DBUS
OG0001524	LOC117592163|XP_034141626.1|DGUA	LOC108594661|XP_017835292.1|DBUS
OG0001525	LOC117580789|XP_034123376.1|DGUA	LOC108603586|XP_017848016.1|DBUS
OG0001526	LOC117590403|XP_034138892.1|DGUA	LOC108606055|XP_017851390.1|DBUS
OG0001527	LOC117581173|XP_034124007.1|DGUA, LOC117581174|XP_034124008.1|DGUA	LOC108607266|XP_033150240.1|DBUS
OG0001528	LOC117589879|XP_034138040.1|DGUA	LOC108604346|XP_017849263.1|DBUS
