Orthogroup	DGUA.longest_only	DKIK.longest_only
OG0000451	LOC117588347|XP_034135447.1|DGUA	LOC108076081|XP_017024282.1|DKIK
OG0000453	LOC117589777|XP_034137865.1|DGUA	LOC108084913|XP_017036799.1|DKIK
OG0000453	LOC117589897|XP_034138059.1|DGUA	LOC108084917|XP_017036803.1|DKIK, LOC108077617|XP_017026516.1|DKIK
OG0000454	LOC117583444|XP_034127636.1|DGUA	LOC108070654|XP_017016711.1|DKIK
OG0000454	LOC117587102|XP_034133484.1|DGUA	LOC108079774|XP_017029706.1|DKIK
OG0000456	LOC117590610|XP_034139289.1|DGUA	LOC108072278|XP_017018836.1|DKIK
OG0000456	LOC117584021|XP_034128645.1|DGUA	LOC108074417|XP_017021940.1|DKIK
OG0000457	LOC117587918|XP_034134794.1|DGUA	LOC108082674|XP_017033662.1|DKIK
OG0000457	LOC117587660|XP_034134441.1|DGUA	LOC108082816|XP_017033863.1|DKIK
OG0000458	LOC117583989|XP_034128586.1|DGUA	LOC108077048|XP_017025684.1|DKIK
OG0000460	LOC117582150|XP_034125625.1|DGUA	LOC108074617|XP_017022232.1|DKIK
OG0000462	LOC117586529|XP_034132553.1|DGUA	LOC108084354|XP_017036007.1|DKIK
OG0000462	LOC117586530|XP_034132554.1|DGUA	LOC108084353|XP_017036005.1|DKIK
OG0000462	LOC117586531|XP_034132555.1|DGUA	LOC108084355|XP_017036008.1|DKIK
OG0000463	LOC117583232|XP_034127344.1|DGUA	LOC108080899|XP_017031290.1|DKIK, LOC108080898|XP_017031289.1|DKIK
OG0000463	LOC117582976|XP_034126989.1|DGUA	LOC108079928|XP_017029952.1|DKIK, LOC108081015|XP_017031444.1|DKIK
OG0000464	LOC117583991|XP_034128607.1|DGUA	LOC108077050|XP_017025685.1|DKIK
OG0000464	LOC117583992|XP_034128609.1|DGUA	LOC108077213|XP_017025952.1|DKIK
OG0000464	LOC117582409|XP_034125988.1|DGUA	LOC108074537|XP_017022113.1|DKIK
OG0000465	LOC117583450|XP_034127641.1|DGUA	LOC108073582|XP_017020757.1|DKIK
OG0000465	LOC117582876|XP_034126837.1|DGUA	LOC108073460|XP_017020584.1|DKIK
OG0000466	LOC117588394|XP_034135539.1|DGUA	LOC108074182|XP_017021608.1|DKIK
OG0000466	LOC117582021|XP_034125437.1|DGUA	LOC108079659|XP_017029545.1|DKIK
OG0000467	LOC117578662|XP_034120177.1|DGUA	LOC108081325|XP_017031949.1|DKIK
OG0000467	LOC117578438|XP_034119844.1|DGUA	LOC108081341|XP_017031974.1|DKIK
OG0000468	LOC117583667|XP_034128025.1|DGUA	LOC108084970|XP_017036876.1|DKIK
OG0000469	LOC117582010|XP_034125413.1|DGUA	LOC108076038|XP_017024189.1|DKIK
OG0000469	LOC117581678|XP_034124942.1|DGUA	LOC108076065|XP_017024252.1|DKIK
OG0000470	LOC117579246|XP_034120924.1|DGUA	LOC108070393|XP_017016331.1|DKIK
OG0000470	LOC117579577|XP_034121395.1|DGUA	LOC108075274|XP_017023144.1|DKIK
OG0000471	LOC117587105|XP_034133490.1|DGUA	LOC108079721|XP_017029619.1|DKIK
OG0000471	LOC117584425|XP_034129211.1|DGUA	LOC108077428|XP_017026222.1|DKIK
OG0000473	LOC117590260|XP_034138638.1|DGUA	LOC108071783|XP_017018135.1|DKIK
OG0000474	LOC117580835|XP_034123464.1|DGUA	LOC108079579|XP_017029413.1|DKIK, LOC108077899|XP_017026927.1|DKIK
OG0000474	LOC117580545|XP_034123033.1|DGUA	LOC108073876|XP_017021151.1|DKIK
OG0000475	LOC117589841|XP_034137984.1|DGUA	LOC108075636|XP_017023667.1|DKIK
OG0000475	LOC117589842|XP_034137988.1|DGUA	LOC108075549|XP_017023543.1|DKIK
OG0000476	LOC117583420|XP_034127603.1|DGUA	LOC108073314|XP_017020364.1|DKIK
OG0000476	LOC117583418|XP_034127600.1|DGUA	LOC108073304|XP_017020350.1|DKIK
OG0000477	LOC117585447|XP_034130815.1|DGUA	LOC108071406|XP_017017637.1|DKIK
OG0000477	LOC117585472|XP_034130853.1|DGUA	LOC108071405|XP_017017636.1|DKIK
OG0000478	LOC117585296|XP_034130616.1|DGUA	LOC108078864|XP_017028465.1|DKIK
OG0000479	LOC117582805|XP_034126727.1|DGUA	LOC108073343|XP_017020396.1|DKIK, LOC108073563|XP_017020739.1|DKIK
OG0000480	LOC117584642|XP_034129555.1|DGUA	LOC108086211|XP_017038563.1|DKIK
OG0000480	LOC117583874|XP_034128414.1|DGUA	LOC108086210|XP_017038562.1|DKIK
OG0000482	LOC117586365|XP_034132276.1|DGUA	LOC108080476|XP_017030709.1|DKIK
OG0000482	LOC117586692|XP_034132848.1|DGUA	LOC108075900|XP_017024048.1|DKIK
OG0000483	LOC117585056|XP_034130206.1|DGUA	LOC108073174|XP_017020169.1|DKIK
OG0000484	LOC117586523|XP_034132548.1|DGUA	LOC108084350|XP_017036002.1|DKIK
OG0000484	LOC117586525|XP_034132550.1|DGUA	LOC108084351|XP_017036003.1|DKIK
OG0000485	LOC117579236|XP_034120907.1|DGUA	LOC108080610|XP_017030923.1|DKIK
OG0000485	LOC117590907|XP_034139828.1|DGUA, LOC117579185|XP_034120845.1|DGUA	LOC108080626|XP_017030938.1|DKIK, LOC108080596|XP_017030896.1|DKIK
OG0000486	LOC117584159|XP_034128816.1|DGUA	LOC108076434|XP_017024778.1|DKIK
OG0000486	LOC117584135|XP_034128783.1|DGUA	LOC108076431|XP_017024774.1|DKIK
OG0000487	LOC117583568|XP_034127839.1|DGUA	LOC108074667|XP_017022275.1|DKIK
OG0000487	LOC117583546|XP_034127800.1|DGUA	LOC108074745|XP_017022408.1|DKIK
OG0000488	LOC117582509|XP_034126195.1|DGUA	LOC108086095|XP_017038411.1|DKIK
OG0000488	LOC117582511|XP_034126197.1|DGUA	LOC108086096|XP_017038412.1|DKIK
OG0000489	LOC117583800|XP_034128273.1|DGUA	LOC108077567|XP_017026451.1|DKIK
OG0000489	LOC117588694|XP_034136033.1|DGUA	LOC108084511|XP_017036237.1|DKIK
OG0000490	LOC117588582|XP_034135879.1|DGUA	LOC108079994|XP_017030049.1|DKIK
OG0000490	LOC117581241|XP_034124118.1|DGUA	LOC108079926|XP_017029950.1|DKIK
OG0000491	LOC117589625|XP_034137603.1|DGUA	LOC108074088|XP_017021461.1|DKIK
OG0000491	LOC117584745|XP_034129724.1|DGUA	LOC108072985|XP_017019916.1|DKIK
OG0000492	LOC117591151|XP_034140157.1|DGUA	LOC108076274|XP_017024511.1|DKIK
OG0000492	LOC117584157|XP_034128810.1|DGUA	LOC108075819|XP_017023881.1|DKIK
OG0000493	LOC117583480|XP_034127680.1|DGUA, LOC117583346|XP_034127503.1|DGUA	LOC108077890|XP_017026916.1|DKIK
OG0000494	LOC117585673|XP_034131165.1|DGUA	LOC108073506|XP_017020668.1|DKIK
OG0000494	LOC117591542|XP_034140730.1|DGUA	LOC108085241|XP_017037272.1|DKIK
OG0000495	LOC117590990|XP_034139956.1|DGUA	LOC108084975|XP_017036890.1|DKIK
OG0000495	LOC117589834|XP_034137972.1|DGUA	LOC108082614|XP_017033583.1|DKIK
OG0000496	LOC117588011|XP_034134928.1|DGUA	LOC108074467|XP_017022027.1|DKIK
OG0000497	LOC117584460|XP_034129267.1|DGUA	LOC108072479|XP_017019134.1|DKIK, LOC108072826|XP_017019606.1|DKIK
OG0000497	LOC117584247|XP_034128940.1|DGUA	LOC108072849|XP_017019649.1|DKIK
OG0000498	LOC117585053|XP_034130203.1|DGUA	LOC108073161|XP_017020156.1|DKIK
OG0000499	LOC117588142|XP_034135132.1|DGUA	LOC108076167|XP_017024383.1|DKIK
OG0000499	LOC117590686|XP_034139477.1|DGUA	LOC108085747|XP_017037969.1|DKIK
OG0000500	LOC117579239|XP_034120912.1|DGUA	LOC108080611|XP_017030924.1|DKIK
OG0000500	LOC117579751|XP_034121663.1|DGUA	LOC108080589|XP_017030883.1|DKIK
OG0000501	LOC117589780|XP_034137910.1|DGUA	LOC108070906|XP_017017051.1|DKIK
OG0000501	LOC117589850|XP_034138035.1|DGUA, LOC117589938|XP_034138155.1|DGUA	LOC108070790|XP_017016878.1|DKIK
OG0000501	LOC117587707|XP_034134502.1|DGUA	LOC108076884|XP_017025404.1|DKIK
OG0000502	LOC117587412|XP_034134003.1|DGUA	LOC108078460|XP_017027841.1|DKIK
OG0000503	LOC117591887|XP_034141165.1|DGUA	LOC108072232|XP_017018783.1|DKIK
OG0000503	LOC117591880|XP_034141153.1|DGUA, LOC117592260|XP_034141797.1|DGUA	LOC108072228|XP_017018780.1|DKIK, LOC108074489|XP_017022051.1|DKIK, LOC108072233|XP_017018784.1|DKIK
OG0000504	LOC117588862|XP_034136256.1|DGUA	LOC108079882|XP_017029888.1|DKIK, LOC108083296|XP_017034522.1|DKIK
OG0000505	LOC117590284|XP_034138662.1|DGUA	LOC108071787|XP_017018141.1|DKIK
OG0000505	LOC117590289|XP_034138665.1|DGUA	LOC108080116|XP_017030236.1|DKIK
OG0000506	LOC117584952|XP_034130039.1|DGUA	LOC108073351|XP_017020404.1|DKIK, LOC108073370|XP_017020423.1|DKIK
OG0000507	LOC117590947|XP_034139886.1|DGUA	LOC108079265|XP_017029045.1|DKIK
OG0000507	LOC117590948|XP_034139887.1|DGUA	LOC108079261|XP_017029039.1|DKIK
OG0000508	LOC117587140|XP_034133538.1|DGUA	LOC108078445|XP_017027823.1|DKIK
OG0000508	LOC117586889|XP_034133113.1|DGUA	LOC108084753|XP_017036554.1|DKIK
OG0000509	LOC117592291|XP_034141849.1|DGUA	LOC108076359|XP_017024645.1|DKIK
OG0000509	LOC117592289|XP_034141847.1|DGUA	LOC108076397|XP_017024724.1|DKIK
OG0000510	LOC117592543|XP_034142305.1|DGUA	LOC108073052|XP_017020008.1|DKIK
OG0000510	LOC117592544|XP_034142306.1|DGUA	LOC108073053|XP_017020009.1|DKIK
OG0000511	LOC117584423|XP_034129210.1|DGUA	LOC108077021|XP_017025618.1|DKIK
OG0000511	LOC117584517|XP_034129352.1|DGUA	LOC108077316|XP_017026094.1|DKIK
OG0000512	LOC117581831|XP_034125170.1|DGUA	LOC108082064|XP_017032830.1|DKIK
OG0000512	LOC117580410|XP_034122848.1|DGUA	LOC108073755|XP_017021011.1|DKIK
OG0000513	LOC117588275|XP_034135344.1|DGUA, LOC117591762|XP_034140964.1|DGUA, LOC117586393|XP_034132319.1|DGUA	LOC108076494|XP_017024874.1|DKIK
OG0000513	LOC117587784|XP_034134619.1|DGUA	LOC108082169|XP_017032964.1|DKIK
OG0000514	LOC117582192|XP_034125686.1|DGUA	LOC108077215|XP_017025957.1|DKIK
OG0000514	LOC117582374|XP_034125930.1|DGUA	LOC108077193|XP_017025926.1|DKIK
OG0000515	LOC117590615|XP_034139298.1|DGUA	LOC108074899|XP_017022614.1|DKIK
OG0000515	LOC117587137|XP_034133535.1|DGUA	LOC108078616|XP_017028028.1|DKIK, LOC108078617|XP_017028029.1|DKIK
OG0000516	LOC117581038|XP_034123759.1|DGUA	LOC108079189|XP_017028935.1|DKIK
OG0000516	LOC117581035|XP_034123755.1|DGUA	LOC108079188|XP_017028934.1|DKIK
OG0000517	LOC117580264|XP_034122592.1|DGUA	LOC108083663|XP_017035025.1|DKIK
OG0000517	LOC117580262|XP_034122590.1|DGUA	LOC108083662|XP_017035024.1|DKIK
OG0000518	LOC117579863|XP_034121866.1|DGUA	LOC108078001|XP_017027046.1|DKIK
OG0000518	LOC117588866|XP_034136263.1|DGUA	LOC108080761|XP_017031103.1|DKIK
OG0000521	LOC117580624|XP_034123097.1|DGUA	LOC108082937|XP_017034033.1|DKIK
OG0000521	LOC117580857|XP_034123496.1|DGUA	LOC108082900|XP_017033972.1|DKIK
OG0000522	LOC117586110|XP_034131862.1|DGUA	LOC108085396|XP_017037453.1|DKIK
OG0000522	LOC117588531|XP_034135781.1|DGUA	LOC108083609|XP_017034970.1|DKIK
OG0000523	LOC117585167|XP_034130399.1|DGUA	LOC108073457|XP_017020581.1|DKIK
OG0000523	LOC117581281|XP_034124193.1|DGUA	LOC108074183|XP_017021609.1|DKIK
OG0000524	LOC117585858|XP_034131500.1|DGUA	LOC108083745|XP_017035150.1|DKIK
OG0000524	LOC117589529|XP_034137413.1|DGUA	LOC108077615|XP_017026511.1|DKIK, LOC108077841|XP_017026857.1|DKIK
OG0000525	LOC117588692|XP_034136035.1|DGUA	LOC108077961|XP_017026990.1|DKIK
OG0000525	LOC117588681|XP_034136024.1|DGUA	LOC108078079|XP_017027155.1|DKIK
OG0000526	LOC117587947|XP_034134838.1|DGUA	LOC108075598|XP_017023609.1|DKIK
OG0000526	LOC117582321|XP_034125862.1|DGUA	LOC108083996|XP_017035502.1|DKIK
OG0000527	LOC117582543|XP_034126242.1|DGUA	LOC108086082|XP_017038389.1|DKIK
OG0000527	LOC117582261|XP_034125773.1|DGUA	LOC108086168|XP_017038519.1|DKIK
OG0000528	LOC117582217|XP_034125715.1|DGUA	LOC108082197|XP_017033009.1|DKIK
OG0000529	LOC117584201|XP_034128861.1|DGUA	LOC108077335|XP_017026113.1|DKIK
OG0000530	LOC117587107|XP_034133492.1|DGUA	LOC108073264|XP_017020311.1|DKIK
OG0000530	LOC117586930|XP_034133183.1|DGUA	LOC108075126|XP_017022898.1|DKIK
OG0000531	LOC117587886|XP_034134754.1|DGUA	LOC108081471|XP_017032156.1|DKIK
OG0000531	LOC117581913|XP_034125274.1|DGUA	LOC108074321|XP_017021810.1|DKIK
OG0000532	LOC117586174|XP_034131976.1|DGUA	LOC108081474|XP_017032161.1|DKIK
OG0000532	LOC117586168|XP_034131968.1|DGUA	LOC108081490|XP_017032177.1|DKIK
OG0000533	LOC117591023|XP_034140002.1|DGUA	LOC108074179|XP_017021605.1|DKIK
OG0000533	LOC117584918|XP_034129955.1|DGUA	LOC108083184|XP_017034371.1|DKIK
OG0000534	LOC117588420|XP_034135584.1|DGUA	LOC108080387|XP_017030602.1|DKIK, LOC108080348|XP_017030538.1|DKIK
OG0000534	LOC117591342|XP_034140458.1|DGUA	LOC108085252|XP_017037288.1|DKIK
OG0000535	LOC117592473|XP_034142205.1|DGUA	LOC108072895|XP_017019708.1|DKIK
OG0000535	LOC117588538|XP_034135799.1|DGUA	LOC108078405|XP_017027751.1|DKIK
OG0000536	LOC117579628|XP_034121474.1|DGUA	LOC108085983|XP_017038273.1|DKIK
OG0000537	LOC117581231|XP_034124111.1|DGUA	LOC108081340|XP_017031970.1|DKIK
OG0000538	LOC117578875|XP_034120561.1|DGUA	LOC108078003|XP_017027045.1|DKIK
OG0000538	LOC117592248|XP_034141774.1|DGUA	LOC108082499|XP_017033408.1|DKIK
OG0000539	LOC117591092|XP_034140084.1|DGUA	LOC108085851|XP_017038098.1|DKIK
OG0000539	LOC117591108|XP_034140101.1|DGUA	LOC108085840|XP_017038086.1|DKIK
OG0000540	LOC117581806|XP_034125138.1|DGUA	LOC108074782|XP_017022448.1|DKIK
OG0000540	LOC117581807|XP_034125140.1|DGUA	LOC108074773|XP_017022440.1|DKIK
OG0000542	LOC117586318|XP_034132198.1|DGUA	LOC108072052|XP_017018534.1|DKIK
OG0000542	LOC117590622|XP_034139320.1|DGUA	LOC108085121|XP_017037152.1|DKIK
OG0000543	LOC117582918|XP_034126907.1|DGUA	LOC108080291|XP_017030452.1|DKIK
OG0000543	LOC117585389|XP_034130745.1|DGUA	LOC108076794|XP_017025304.1|DKIK
OG0000544	LOC117589142|XP_034136720.1|DGUA	LOC108079123|XP_017028855.1|DKIK
OG0000544	LOC117586516|XP_034132540.1|DGUA	LOC108074099|XP_017021482.1|DKIK
OG0000545	LOC117583333|XP_034127484.1|DGUA	LOC108075398|XP_017023309.1|DKIK
OG0000545	LOC117583306|XP_034127441.1|DGUA	LOC108075645|XP_017023678.1|DKIK
OG0000546	LOC117590120|XP_034138375.1|DGUA	LOC108084378|XP_017036054.1|DKIK
OG0000546	LOC117588273|XP_034135326.1|DGUA	LOC108083522|XP_017034844.1|DKIK, LOC108079245|XP_017029019.1|DKIK
OG0000547	LOC117591012|XP_034139990.1|DGUA	LOC108084471|XP_017036174.1|DKIK
OG0000548	LOC117586846|XP_034133032.1|DGUA	LOC108085792|XP_017038029.1|DKIK
OG0000548	LOC117586854|XP_034133040.1|DGUA	LOC108085791|XP_017038028.1|DKIK
OG0000549	LOC117592114|XP_034141537.1|DGUA	LOC108076479|XP_017024857.1|DKIK
OG0000550	LOC117589006|XP_034136514.1|DGUA	LOC108079069|XP_017028772.1|DKIK
OG0000550	LOC117588562|XP_034135840.1|DGUA	LOC108079054|XP_017028750.1|DKIK
OG0000552	LOC117591454|XP_034140614.1|DGUA	LOC108085913|XP_017038175.1|DKIK
OG0000553	LOC117587553|XP_034134250.1|DGUA	LOC108077083|XP_017025740.1|DKIK
OG0000554	LOC117582816|XP_034126746.1|DGUA	LOC108081171|XP_017031716.1|DKIK
OG0000554	LOC117582812|XP_034126738.1|DGUA	LOC108081172|XP_017031717.1|DKIK
OG0000555	LOC117587275|XP_034133749.1|DGUA	LOC108078648|XP_017028068.1|DKIK
OG0000555	LOC117580172|XP_034122390.1|DGUA	LOC108079897|XP_017029914.1|DKIK
OG0000556	LOC117590430|XP_034138939.1|DGUA	LOC108080353|XP_017030546.1|DKIK
OG0000556	LOC117585901|XP_034131547.1|DGUA	LOC108081229|XP_017031794.1|DKIK
OG0000557	LOC117586284|XP_034132129.1|DGUA	LOC108080430|XP_017030652.1|DKIK
OG0000557	LOC117586286|XP_034132131.1|DGUA	LOC108080431|XP_017030653.1|DKIK
OG0000558	LOC117586154|XP_034131944.1|DGUA	LOC108080944|XP_017031338.1|DKIK
OG0000558	LOC117580884|XP_034123527.1|DGUA	LOC108071723|XP_017018036.1|DKIK
OG0000559	LOC117589837|XP_034137978.1|DGUA	LOC108085900|XP_017038154.1|DKIK
OG0000559	LOC117579238|XP_034120911.1|DGUA	LOC108083011|XP_017034125.1|DKIK
OG0000560	LOC117585147|XP_034130371.1|DGUA	LOC108081832|XP_017032562.1|DKIK
OG0000560	LOC117585128|XP_034130348.1|DGUA	LOC108081831|XP_017032561.1|DKIK
OG0000561	LOC117589361|XP_034137148.1|DGUA	LOC108070495|XP_017016479.1|DKIK
OG0000561	LOC117589364|XP_034137157.1|DGUA	LOC108070492|XP_017016474.1|DKIK
OG0000562	LOC117580154|XP_034122359.1|DGUA	LOC108073960|XP_017021286.1|DKIK
OG0000562	LOC117579209|XP_034120869.1|DGUA	LOC108073994|XP_017021336.1|DKIK
OG0000563	LOC117579196|XP_034120856.1|DGUA	LOC108070399|XP_017016339.1|DKIK, LOC108070400|XP_017016341.1|DKIK
OG0000564	LOC117587186|XP_034133596.1|DGUA	LOC108085799|XP_017038036.1|DKIK
OG0000564	LOC117587187|XP_034133598.1|DGUA, LOC117587188|XP_034133599.1|DGUA	LOC108085794|XP_017038032.1|DKIK
OG0000566	LOC117584925|XP_034129967.1|DGUA	LOC108071462|XP_017017713.1|DKIK
OG0000566	LOC117587076|XP_034133429.1|DGUA	LOC108075244|XP_017023090.1|DKIK
OG0000567	LOC117581492|XP_034124630.1|DGUA	LOC108084641|XP_017036421.1|DKIK
OG0000567	LOC117581493|XP_034124631.1|DGUA	LOC108084683|XP_017036504.1|DKIK
OG0000568	LOC117588354|XP_034135457.1|DGUA	LOC108085757|XP_017037985.1|DKIK
OG0000568	LOC117590112|XP_034138353.1|DGUA	LOC108077780|XP_017026767.1|DKIK
OG0000569	LOC117589738|XP_034137805.1|DGUA	LOC108081189|XP_017031736.1|DKIK
OG0000570	LOC117585278|XP_034130592.1|DGUA	LOC108077843|XP_017026860.1|DKIK
OG0000570	LOC117585271|XP_034130583.1|DGUA	LOC108077850|XP_017026871.1|DKIK
OG0000571	LOC117583103|XP_034127172.1|DGUA	LOC108077621|XP_017026518.1|DKIK
OG0000571	LOC117582993|XP_034127032.1|DGUA	LOC108077798|XP_017026802.1|DKIK
OG0000572	LOC117589584|XP_034137538.1|DGUA	LOC108083921|XP_017035405.1|DKIK
OG0000572	LOC117589787|XP_034137877.1|DGUA	LOC108083922|XP_017035408.1|DKIK
OG0000573	LOC117587512|XP_034134197.1|DGUA	LOC108075269|XP_017023129.1|DKIK
OG0000573	LOC117592092|XP_034141502.1|DGUA	LOC108076428|XP_017024771.1|DKIK
OG0000574	LOC117589057|XP_034136577.1|DGUA	LOC108078692|XP_017028132.1|DKIK
OG0000574	LOC117586278|XP_034132121.1|DGUA	LOC108073352|XP_017020408.1|DKIK
OG0000575	LOC117586972|XP_034133239.1|DGUA	LOC108070476|XP_017016449.1|DKIK
OG0000575	LOC117586973|XP_034133242.1|DGUA	LOC108070487|XP_017016467.1|DKIK
OG0000576	LOC117586383|XP_034132304.1|DGUA	LOC108085392|XP_017037449.1|DKIK
OG0000577	LOC117582211|XP_034125710.1|DGUA	LOC108079650|XP_017029533.1|DKIK
OG0000577	LOC117582212|XP_034125711.1|DGUA	LOC108079610|XP_017029463.1|DKIK
OG0000578	LOC117584092|XP_034128731.1|DGUA	LOC108077257|XP_017026013.1|DKIK
OG0000578	LOC117592651|XP_034142486.1|DGUA	LOC108086146|XP_017038495.1|DKIK
OG0000579	LOC117589609|XP_034137575.1|DGUA	LOC108077659|XP_017026564.1|DKIK
OG0000579	LOC117579079|XP_034120678.1|DGUA	LOC108070421|XP_017016364.1|DKIK
OG0000580	LOC117585508|XP_034130898.1|DGUA	LOC108081497|XP_017032201.1|DKIK, LOC108081477|XP_017032163.1|DKIK
OG0000580	LOC117585507|XP_034130897.1|DGUA	LOC108081498|XP_017032202.1|DKIK
OG0000581	LOC117585100|XP_034130268.1|DGUA	LOC108084863|XP_017036739.1|DKIK
OG0000581	LOC117590359|XP_034138789.1|DGUA	LOC108075271|XP_017023130.1|DKIK
OG0000582	LOC117591657|XP_034140875.1|DGUA	LOC108076617|XP_017025032.1|DKIK
OG0000583	LOC117578733|XP_034120287.1|DGUA	LOC108074226|XP_017021659.1|DKIK
OG0000583	LOC117579684|XP_034121566.1|DGUA	LOC108074225|XP_017021658.1|DKIK
OG0000584	LOC117587725|XP_034134534.1|DGUA	LOC108082720|XP_017033716.1|DKIK
OG0000584	LOC117579666|XP_034121542.1|DGUA, LOC117588224|XP_034135261.1|DGUA	LOC108082719|XP_017033715.1|DKIK
OG0000585	LOC117589047|XP_034136565.1|DGUA, LOC117589071|XP_034136594.1|DGUA	LOC108072706|XP_017019431.1|DKIK
OG0000586	LOC117592412|XP_034142047.1|DGUA	LOC108072270|XP_017018825.1|DKIK
OG0000586	LOC117592047|XP_034141423.1|DGUA	LOC108070913|XP_017017058.1|DKIK
OG0000589	LOC117588744|XP_034136112.1|DGUA	LOC108071756|XP_017018070.1|DKIK
OG0000590	LOC117582989|XP_034127028.1|DGUA	LOC108073189|XP_017020194.1|DKIK
OG0000590	LOC117580648|XP_034123138.1|DGUA	LOC108079397|XP_017029211.1|DKIK
OG0000592	LOC117585643|XP_034131123.1|DGUA	LOC108076818|XP_017025338.1|DKIK
OG0000592	LOC117581799|XP_034125134.1|DGUA	LOC108074668|XP_017022276.1|DKIK
OG0000593	LOC117585054|XP_034130204.1|DGUA	LOC108075714|XP_017023734.1|DKIK
OG0000593	LOC117588805|XP_034136211.1|DGUA	LOC108084251|XP_017035882.1|DKIK
OG0000594	LOC117582712|XP_034126526.1|DGUA	LOC108075727|XP_017023755.1|DKIK
OG0000594	LOC117586283|XP_034132128.1|DGUA	LOC108080439|XP_017030663.1|DKIK
OG0000595	LOC117589615|XP_034137583.1|DGUA	LOC108074078|XP_017021444.1|DKIK
OG0000595	LOC117583377|XP_034127551.1|DGUA	LOC108084252|XP_017035879.1|DKIK
OG0000596	LOC117590742|XP_034139543.1|DGUA	LOC108080341|XP_017030530.1|DKIK
OG0000596	LOC117586675|XP_034132815.1|DGUA	LOC108073310|XP_017020359.1|DKIK
OG0000597	LOC117583126|XP_034127208.1|DGUA	LOC108081090|XP_017031569.1|DKIK, LOC108075666|XP_017023704.1|DKIK
OG0000597	LOC117582731|XP_034126549.1|DGUA	LOC108086015|XP_017038315.1|DKIK
OG0000598	LOC117589712|XP_034137767.1|DGUA	LOC108084589|XP_017036353.1|DKIK
OG0000599	LOC117587247|XP_034133709.1|DGUA	LOC108073360|XP_017020413.1|DKIK
OG0000599	LOC117587144|XP_034133541.1|DGUA	LOC108073267|XP_017020313.1|DKIK
OG0000600	LOC117578500|XP_034119939.1|DGUA	LOC108081263|XP_017031846.1|DKIK
OG0000600	LOC117586868|XP_034133060.1|DGUA	LOC108081210|XP_017031772.1|DKIK
OG0000601	LOC117584252|XP_034128946.1|DGUA	LOC108075836|XP_017023900.1|DKIK
OG0000601	LOC117587595|XP_034134337.1|DGUA	LOC108085347|XP_017037405.1|DKIK
OG0000602	LOC117587992|XP_034134897.1|DGUA	LOC108072498|XP_017019154.1|DKIK
OG0000602	LOC117587993|XP_034134898.1|DGUA	LOC108072504|XP_017019164.1|DKIK
OG0000603	LOC117581775|XP_034125089.1|DGUA	LOC108079639|XP_017029514.1|DKIK
OG0000604	LOC117584229|XP_034128902.1|DGUA	LOC108086255|XP_017038629.1|DKIK
OG0000604	LOC117584228|XP_034128901.1|DGUA	LOC108086257|XP_017038630.1|DKIK
OG0000605	LOC117583867|XP_034128404.1|DGUA	LOC108081367|XP_017032009.1|DKIK
OG0000606	LOC117584923|XP_034129964.1|DGUA	LOC108073322|XP_017020372.1|DKIK
OG0000607	LOC117585348|XP_034130682.1|DGUA	LOC108071464|XP_017017716.1|DKIK
OG0000607	LOC117586092|XP_034131839.1|DGUA	LOC108083212|XP_017034410.1|DKIK
OG0000608	LOC117585552|XP_034130967.1|DGUA	LOC108072009|XP_017018476.1|DKIK
OG0000608	LOC117584929|XP_034129976.1|DGUA	LOC108078823|XP_017028403.1|DKIK
OG0000609	LOC117581840|XP_034125185.1|DGUA	LOC108074395|XP_017021909.1|DKIK
OG0000609	LOC117590797|XP_034139643.1|DGUA	LOC108079563|XP_017029393.1|DKIK, LOC108075615|XP_017023640.1|DKIK, LOC108076057|XP_017024232.1|DKIK
OG0000610	LOC117579557|XP_034121368.1|DGUA	LOC108085528|XP_017037648.1|DKIK
OG0000610	LOC117583646|XP_034127993.1|DGUA	LOC108072279|XP_017018833.1|DKIK
OG0000611	LOC117585964|XP_034131668.1|DGUA	LOC108078251|XP_017027469.1|DKIK
OG0000611	LOC117592288|XP_034141840.1|DGUA	LOC108076520|XP_017024918.1|DKIK
OG0000612	LOC117580539|XP_034123023.1|DGUA	LOC108080619|XP_017030933.1|DKIK, LOC108080581|XP_017030874.1|DKIK
OG0000612	LOC117580242|XP_034122556.1|DGUA	LOC108080608|XP_017030919.1|DKIK
OG0000615	LOC117579823|XP_034121805.1|DGUA	LOC108084268|XP_017035916.1|DKIK
OG0000615	LOC117589730|XP_034137796.1|DGUA	LOC108084201|XP_017035801.1|DKIK
OG0000616	LOC117588730|XP_034136090.1|DGUA	LOC108083591|XP_017034940.1|DKIK, LOC108083607|XP_017034967.1|DKIK
OG0000617	LOC117582826|XP_034126768.1|DGUA	LOC108083732|XP_017035129.1|DKIK
OG0000617	LOC117582775|XP_034126636.1|DGUA	LOC108077690|XP_017026613.1|DKIK
OG0000618	LOC117585391|XP_034130744.1|DGUA	LOC108073541|XP_017020714.1|DKIK
OG0000618	LOC117579105|XP_034120722.1|DGUA	LOC108075303|XP_017023192.1|DKIK
OG0000619	LOC117579367|XP_034121122.1|DGUA	LOC108082559|XP_017033498.1|DKIK
OG0000620	LOC117581579|XP_034124820.1|DGUA	LOC108080056|XP_017030128.1|DKIK
OG0000620	LOC117580022|XP_034122135.1|DGUA	LOC108078775|XP_017028306.1|DKIK
