Orthogroup	DGUA.longest_only	DSEC.longest_only
OG0001444	LOC117585169|XP_034130401.1|DGUA	LOC6607328|XP_002032101.1|DSEC
OG0001445	LOC117589400|XP_034137214.1|DGUA, LOC117590024|XP_034138209.1|DGUA	LOC6613816|XP_002038285.1|DSEC
OG0001446	LOC117585852|XP_034131490.1|DGUA	LOC6607526|XP_002032295.2|DSEC
OG0001447	LOC117590162|XP_034138441.1|DGUA	LOC6606768|XP_032579446.1|DSEC
OG0001448	LOC117582751|XP_034126585.1|DGUA	LOC6612856|XP_002037348.1|DSEC
OG0001449	LOC117581769|XP_034125068.1|DGUA	LOC6609379|XP_002034068.1|DSEC
OG0001450	LOC117588179|XP_034135187.1|DGUA	LOC6613543|XP_032570017.1|DSEC
OG0001451	LOC117578487|XP_034119911.1|DGUA	LOC6607946|XP_032571002.1|DSEC
OG0001452	LOC117591977|XP_034141303.1|DGUA	LOC6609919|XP_032571034.1|DSEC
OG0001453	LOC117580044|XP_034122172.1|DGUA	LOC6616389|XP_002040749.1|DSEC
OG0001454	LOC117585064|XP_034130217.1|DGUA	LOC6616804|XP_002041141.1|DSEC
OG0001455	LOC117587037|XP_034133357.1|DGUA, LOC117587154|XP_034133550.1|DGUA	LOC6606040|XP_032575384.1|DSEC
OG0001456	LOC117592457|XP_034142128.1|DGUA	LOC6608488|XP_032571539.1|DSEC
OG0001457	LOC117585617|XP_034131074.1|DGUA	LOC6608941|XP_002033655.1|DSEC
OG0001458	LOC117581109|XP_034123907.1|DGUA	LOC6609139|XP_032572245.1|DSEC
OG0001459	LOC117587422|XP_034133982.1|DGUA	LOC6610944|XP_002035501.1|DSEC
OG0001460	LOC117590890|XP_034139817.1|DGUA	LOC6608022|XP_032572836.1|DSEC
OG0001461	LOC117591326|XP_034140427.1|DGUA	LOC6615004|XP_002039421.2|DSEC
OG0001462	LOC117579705|XP_034121587.1|DGUA	LOC6610586|XP_002035159.1|DSEC
OG0001463	LOC117584902|XP_034129932.1|DGUA	LOC6616947|XP_032577600.1|DSEC
OG0001464	LOC117581618|XP_034124871.1|DGUA	LOC6616041|XP_002040407.1|DSEC
OG0001465	LOC117592691|XP_034142546.1|DGUA	LOC6608561|XP_002033295.1|DSEC
OG0001466	LOC117583997|XP_034128616.1|DGUA	LOC6617766|XP_002042078.1|DSEC
OG0001467	LOC117581946|XP_034125319.1|DGUA	LOC6612144|XP_002036661.1|DSEC
OG0001468	LOC117587068|XP_034133402.1|DGUA	LOC6604998|XP_002029841.1|DSEC
OG0001469	LOC117592548|XP_034142311.1|DGUA	LOC6609100|XP_002033803.1|DSEC, LOC6616967|XP_002041295.2|DSEC
OG0001470	LOC117579850|XP_034121839.1|DGUA	LOC6616238|XP_032574987.1|DSEC
OG0001471	LOC117587190|XP_034133609.1|DGUA	LOC6610251|XP_032575874.1|DSEC
OG0001472	LOC117589087|XP_034136616.1|DGUA	LOC6605986|XP_002030798.1|DSEC
OG0001473	LOC117590176|XP_034138462.1|DGUA	LOC6613797|XP_032577946.1|DSEC
OG0001474	LOC117588661|XP_034135995.1|DGUA	LOC6612296|XP_002036806.1|DSEC
OG0001475	LOC117586172|XP_034131977.1|DGUA, LOC117586186|XP_034132003.1|DGUA	LOC6608451|XP_002033185.1|DSEC
OG0001476	LOC117591332|XP_034140443.1|DGUA	LOC6614874|XP_032581716.1|DSEC
OG0001477	LOC117585839|XP_034131471.1|DGUA	LOC6612737|XP_002037240.1|DSEC
OG0001478	LOC117582637|XP_034126408.1|DGUA	LOC6617256|XP_002041583.2|DSEC
OG0001480	LOC117582634|XP_034126403.1|DGUA	LOC6617249|XP_002041576.1|DSEC
OG0001481	LOC117584077|XP_034128714.1|DGUA	LOC6618151|XP_032576100.1|DSEC
OG0001482	LOC117588384|XP_034135503.1|DGUA	LOC6609415|XP_002034100.1|DSEC
OG0001483	LOC117587575|XP_034134293.1|DGUA	LOC6620478|XP_032570359.1|DSEC
OG0001484	LOC117581869|XP_034125223.1|DGUA	LOC6621143|XP_002045309.1|DSEC
OG0001485	LOC117579615|XP_034121441.1|DGUA	LOC6618358|XP_002042629.1|DSEC
OG0001486	LOC117581711|XP_034124979.1|DGUA	LOC6611603|XP_002036140.1|DSEC
OG0001487	LOC117588171|XP_034135173.1|DGUA	LOC116802419|XP_032582788.1|DSEC, LOC116802410|XP_032582770.1|DSEC, LOC116802417|XP_032582785.1|DSEC, LOC116802418|XP_032582786.1|DSEC
OG0001488	LOC117581975|XP_034125356.1|DGUA	LOC6608983|XP_002033697.1|DSEC
OG0001489	LOC117587869|XP_034134727.1|DGUA	LOC6614747|XP_032569904.1|DSEC
OG0001490	LOC117584591|XP_034129459.1|DGUA	LOC6613166|XP_002037647.1|DSEC
OG0001491	LOC117582493|XP_034126156.1|DGUA	LOC6613085|XP_032573078.1|DSEC
OG0001492	LOC117584185|XP_034128844.1|DGUA	LOC6609419|XP_002034104.1|DSEC
OG0001493	LOC117590919|XP_034139841.1|DGUA	LOC6615023|XP_032582534.1|DSEC
OG0001494	LOC117580881|XP_034123523.1|DGUA	LOC6618982|XP_002043227.1|DSEC
OG0001495	LOC117578870|XP_034120555.1|DGUA	LOC6608122|XP_002032870.1|DSEC
OG0001496	LOC117591191|XP_034140219.1|DGUA	LOC6620249|XP_032580772.1|DSEC
OG0001497	LOC117588980|XP_034136463.1|DGUA	LOC6608324|XP_002033061.1|DSEC
OG0001498	LOC117586107|XP_034131859.1|DGUA	LOC6614234|XP_032577907.1|DSEC
OG0001500	LOC117592220|XP_034141738.1|DGUA, LOC117591707|XP_034140917.1|DGUA, LOC117592211|XP_034141714.1|DGUA, LOC117592034|XP_034141386.1|DGUA	LOC6609894|XP_002034544.1|DSEC
OG0001501	LOC117586638|XP_034132759.1|DGUA	LOC6606745|XP_032579315.1|DSEC
OG0001502	LOC117592141|XP_034141587.1|DGUA	LOC6609240|XP_032570872.1|DSEC
OG0001503	LOC117585163|XP_034130397.1|DGUA	LOC6607983|XP_032572909.1|DSEC
OG0001504	LOC117581167|XP_034124001.1|DGUA	LOC6612195|XP_002036707.1|DSEC
OG0001505	LOC117580793|XP_034123384.1|DGUA	LOC6609578|XP_032571145.1|DSEC
OG0001506	LOC117592622|XP_034142449.1|DGUA	LOC6608880|XP_032572137.1|DSEC
OG0001507	LOC117580295|XP_034122670.1|DGUA	LOC6620711|XP_032571692.1|DSEC
OG0001508	LOC117583291|XP_034127424.1|DGUA	LOC6621007|XP_032573096.1|DSEC
OG0001509	LOC117592436|XP_034142084.1|DGUA	LOC6615420|XP_032572047.1|DSEC
OG0001510	LOC117591111|XP_034140105.1|DGUA, LOC117587821|XP_034134670.1|DGUA	LOC6613556|XP_032571314.1|DSEC
OG0001511	LOC117584677|XP_034129601.1|DGUA	LOC6618936|XP_032571454.1|DSEC
OG0001512	LOC117579925|XP_034121960.1|DGUA	LOC6611153|XP_002035710.1|DSEC
OG0001513	LOC117588880|XP_034136297.1|DGUA	LOC6620129|XP_032573492.1|DSEC
OG0001515	LOC117590750|XP_034139550.1|DGUA, LOC117583281|XP_034127405.1|DGUA	LOC6615918|XP_002040286.1|DSEC
OG0001517	LOC117583268|XP_034127386.1|DGUA	LOC6618700|XP_002042959.1|DSEC
OG0001518	LOC117590392|XP_034138874.1|DGUA	LOC6619831|XP_002044044.2|DSEC
OG0001519	LOC117586329|XP_034132212.1|DGUA	LOC6614287|XP_002038727.1|DSEC
OG0001520	LOC117583747|XP_034128156.1|DGUA	LOC6614040|XP_032577373.1|DSEC, LOC116801449|XP_032576992.1|DSEC
OG0001521	LOC117584620|XP_034129528.1|DGUA	LOC6614711|XP_002039138.1|DSEC
OG0001522	LOC117587658|XP_034134440.1|DGUA	LOC6614381|XP_002038820.2|DSEC, LOC116801066|XP_032574425.1|DSEC
OG0001524	LOC117592163|XP_034141626.1|DGUA	LOC6608705|XP_002033429.2|DSEC
OG0001525	LOC117580789|XP_034123376.1|DGUA	LOC6612331|XP_032582004.1|DSEC
OG0001525	LOC117581311|XP_034124246.1|DGUA	LOC6612332|XP_032582006.1|DSEC
OG0001526	LOC117590403|XP_034138892.1|DGUA	LOC6621303|XP_002045477.1|DSEC, LOC116801958|XP_032580190.1|DSEC
OG0001527	LOC117581173|XP_034124007.1|DGUA, LOC117581174|XP_034124008.1|DGUA	LOC6617491|XP_032580616.1|DSEC
OG0001528	LOC117589879|XP_034138040.1|DGUA	LOC6606954|XP_032579321.1|DSEC
OG0001529	LOC117590692|XP_034139483.1|DGUA	LOC6612522|XP_002037030.1|DSEC
OG0001530	LOC117587787|XP_034134623.1|DGUA	LOC6611792|XP_002036314.1|DSEC
OG0001531	LOC117588626|XP_034135941.1|DGUA, LOC117578762|XP_034120357.1|DGUA	LOC6609889|XP_002034539.1|DSEC
OG0001534	LOC117590834|XP_034139704.1|DGUA	LOC6612256|XP_032580168.1|DSEC
OG0001535	LOC117581298|XP_034124229.1|DGUA	LOC6615179|XP_032580055.1|DSEC
OG0001536	LOC117580690|XP_034123206.1|DGUA	LOC6614820|XP_002039239.1|DSEC
OG0001537	LOC117581972|XP_034125349.1|DGUA	LOC6617264|XP_002041591.1|DSEC
OG0001538	LOC117581639|XP_034124899.1|DGUA	LOC6618670|XP_032582136.1|DSEC
OG0001539	LOC117578728|XP_034120278.1|DGUA	LOC6615696|XP_032570061.1|DSEC
OG0001540	LOC117581851|XP_034125199.1|DGUA	LOC6621136|XP_002045315.1|DSEC
OG0001541	LOC117580432|XP_034122878.1|DGUA	LOC6616574|XP_002040933.1|DSEC
OG0001542	LOC117585256|XP_034130558.1|DGUA	LOC6606911|XP_032577139.1|DSEC
OG0001543	LOC117588443|XP_034135617.1|DGUA	LOC6617969|XP_002042277.2|DSEC
OG0001544	LOC117581212|XP_034124077.1|DGUA	LOC6612545|XP_032581489.1|DSEC
OG0001545	LOC117581656|XP_034124926.1|DGUA	LOC6615252|XP_032582746.1|DSEC, LOC6620716|XP_032582113.1|DSEC
OG0001546	LOC117581655|XP_034124924.1|DGUA	LOC6615251|XP_002039656.2|DSEC
OG0001547	LOC117581566|XP_034124789.1|DGUA	LOC6616227|XP_002040592.2|DSEC
OG0001548	LOC117581327|XP_034124327.1|DGUA	LOC6617952|XP_002042260.2|DSEC
OG0001549	LOC117584420|XP_034129195.1|DGUA	LOC6614425|XP_032583709.1|DSEC
OG0001550	LOC117589685|XP_034137732.1|DGUA	LOC6606970|XP_032577642.1|DSEC
OG0001551	LOC117584920|XP_034129957.1|DGUA	LOC6607512|XP_032577583.1|DSEC
OG0001552	LOC117583494|XP_034127725.1|DGUA	LOC6607142|XP_002031928.1|DSEC
OG0001553	LOC117580811|XP_034123417.1|DGUA	LOC6612577|XP_032581040.1|DSEC
OG0001554	LOC117589662|XP_034137689.1|DGUA	LOC6606938|XP_002031732.2|DSEC
OG0001555	LOC117582050|XP_034125484.1|DGUA	LOC6614609|XP_002039037.1|DSEC
OG0001556	LOC117592180|XP_034141670.1|DGUA	LOC6609752|XP_002034406.1|DSEC
OG0001557	LOC117581015|XP_034123728.1|DGUA	LOC6619900|XP_032581649.1|DSEC
OG0001558	LOC117588768|XP_034136139.1|DGUA	LOC6619998|XP_032580368.1|DSEC
OG0001559	LOC117585268|XP_034130578.1|DGUA	LOC6607719|XP_002032482.1|DSEC
OG0001560	LOC117589956|XP_034138145.1|DGUA	LOC6614310|XP_032579474.1|DSEC
OG0001561	LOC117583511|XP_034127745.1|DGUA	LOC6616763|XP_002041100.1|DSEC
OG0001562	LOC117584307|XP_034129023.1|DGUA	LOC6611424|XP_002035968.1|DSEC
OG0001563	LOC117590068|XP_034138289.1|DGUA	LOC6620135|XP_002044347.1|DSEC
OG0001564	LOC117585388|XP_034130728.1|DGUA	LOC6607335|XP_032578554.1|DSEC
OG0001565	LOC117589699|XP_034137751.1|DGUA	LOC6607310|XP_032577806.1|DSEC
OG0001566	LOC117585764|XP_034131330.1|DGUA	LOC6606905|XP_002031699.1|DSEC
OG0001567	LOC117590347|XP_034138769.1|DGUA	LOC6608654|XP_002033388.1|DSEC
OG0001568	LOC117583802|XP_034128274.1|DGUA	LOC6606400|XP_032579137.1|DSEC
OG0001569	LOC117583350|XP_034127510.1|DGUA	LOC6606491|XP_002031292.1|DSEC
OG0001570	LOC117589887|XP_034138049.1|DGUA	LOC6606541|XP_002031342.1|DSEC
OG0001571	LOC117584011|XP_034128632.1|DGUA	LOC6611981|XP_032583112.1|DSEC
OG0001572	LOC117588412|XP_034135571.1|DGUA	LOC6617918|XP_002042226.1|DSEC
OG0001573	LOC117579054|XP_034120644.1|DGUA	LOC6610826|XP_002035392.2|DSEC
OG0001574	LOC117590503|XP_034139056.1|DGUA	LOC6615845|XP_032580246.1|DSEC
OG0001575	LOC117585654|XP_034131131.1|DGUA	LOC6607704|XP_002032468.1|DSEC
OG0001576	LOC117585132|XP_034130351.1|DGUA	LOC6606862|XP_002031656.1|DSEC
OG0001577	LOC117582932|XP_034126924.1|DGUA, LOC117582743|XP_034126574.1|DGUA	LOC6612759|XP_032576594.1|DSEC
OG0001578	LOC117587943|XP_034134835.1|DGUA	LOC6609801|XP_002034455.1|DSEC
OG0001579	LOC117591408|XP_034140551.1|DGUA	LOC116803113|XP_032582962.1|DSEC, LOC6615055|XP_032580390.1|DSEC
OG0001580	LOC117592687|XP_034142542.1|DGUA, LOC117591763|XP_034140965.1|DGUA, LOC117592685|XP_034142537.1|DGUA	LOC6608557|XP_032571031.1|DSEC, LOC116800703|XP_032573053.1|DSEC
OG0001581	LOC117580747|XP_034123324.1|DGUA	LOC6617466|XP_002041783.2|DSEC
OG0001582	LOC117592138|XP_034141578.1|DGUA	LOC6608860|XP_032571863.1|DSEC, LOC6608859|XP_032572212.1|DSEC
OG0001583	LOC117582100|XP_034125558.1|DGUA	LOC6608073|XP_002032821.1|DSEC
OG0001584	LOC117587251|XP_034133715.1|DGUA, LOC117587250|XP_034133714.1|DGUA	LOC6610241|XP_002034836.1|DSEC
OG0001585	LOC117588422|XP_034135590.1|DGUA	LOC6619895|XP_032580226.1|DSEC
OG0001586	LOC117580112|XP_034122282.1|DGUA	LOC6611138|XP_002035695.1|DSEC
OG0001587	LOC117588970|XP_034136452.1|DGUA	LOC6620406|XP_002044615.1|DSEC
OG0001588	LOC117590665|XP_034139421.1|DGUA	LOC6608038|XP_002032786.1|DSEC
OG0001589	LOC117587770|XP_034134597.1|DGUA	LOC6620745|XP_002044947.1|DSEC
OG0001591	LOC117585194|XP_034130435.1|DGUA	LOC6617947|XP_032580507.1|DSEC, LOC6620204|XP_002044411.2|DSEC, LOC6612686|XP_032577137.1|DSEC
OG0001592	LOC117582373|XP_034125924.1|DGUA	LOC6617753|XP_032576545.1|DSEC
OG0001593	LOC117582137|XP_034125610.1|DGUA	LOC6617742|XP_002042054.1|DSEC
OG0001594	LOC117583889|XP_034128434.1|DGUA	LOC6613359|XP_032569730.1|DSEC
OG0001595	LOC117587330|XP_034133857.1|DGUA	LOC6608674|XP_032570831.1|DSEC
OG0001596	LOC117584621|XP_034129533.1|DGUA	LOC6614708|XP_002039135.1|DSEC
OG0001597	LOC117587606|XP_034134348.1|DGUA	LOC116803617|XP_032583550.1|DSEC, LOC116803619|XP_032583557.1|DSEC, LOC116803612|XP_032583535.1|DSEC
OG0001598	LOC117584830|XP_034129849.1|DGUA	LOC6611259|XP_002035814.2|DSEC
OG0001599	LOC117587664|XP_034134446.1|DGUA	LOC6611443|XP_002035986.1|DSEC
OG0001600	LOC117591343|XP_034140459.1|DGUA	LOC6611317|XP_032579060.1|DSEC
OG0001601	LOC117588103|XP_034135065.1|DGUA	LOC6613583|XP_002038051.1|DSEC
OG0001602	LOC117588186|XP_034135197.1|DGUA	LOC6611809|XP_032574360.1|DSEC
OG0001603	LOC117588008|XP_034134923.1|DGUA	LOC6611828|XP_002036350.1|DSEC
OG0001604	LOC117581022|XP_034123739.1|DGUA	LOC6612269|XP_032582174.1|DSEC
OG0001606	LOC117591303|XP_034140399.1|DGUA	LOC116800582|XP_032572236.1|DSEC
OG0001607	LOC117584051|XP_034128682.1|DGUA	LOC6614416|XP_002038849.1|DSEC
OG0001608	LOC117588153|XP_034135141.1|DGUA	LOC116800459|XP_032571468.1|DSEC, LOC116800460|XP_032571478.1|DSEC, LOC6619342|XP_002043517.2|DSEC
OG0001609	LOC117592175|XP_034141665.1|DGUA	LOC6609275|XP_032571343.1|DSEC
OG0001610	LOC117587904|XP_034134773.1|DGUA	LOC6614768|XP_002039187.1|DSEC
OG0001611	LOC117582651|XP_034126441.1|DGUA	LOC6618194|XP_002042469.1|DSEC
OG0001612	LOC117581789|XP_034125110.1|DGUA	LOC6611645|XP_002036181.1|DSEC
OG0001613	LOC117584513|XP_034129344.1|DGUA	LOC6621777|XP_032575672.1|DSEC
OG0001614	LOC117588893|XP_034136336.1|DGUA	LOC6608269|XP_032571892.1|DSEC
OG0001615	LOC117588084|XP_034135043.1|DGUA	LOC116800522|XP_032571843.1|DSEC
OG0001616	LOC117584255|XP_034128950.1|DGUA	LOC6617691|XP_002042003.1|DSEC
OG0001617	LOC117588210|XP_034135239.1|DGUA	LOC6614736|XP_032569984.1|DSEC
OG0001618	LOC117584508|XP_034129334.1|DGUA	LOC6611973|XP_002036490.2|DSEC
OG0001619	LOC117588216|XP_034135249.1|DGUA	LOC6611774|XP_002036297.1|DSEC
OG0001620	LOC117581391|XP_034124428.1|DGUA	LOC6615774|XP_032570297.1|DSEC
OG0001621	LOC117579213|XP_034120875.1|DGUA	LOC6609364|XP_002034053.1|DSEC
OG0001622	LOC117590256|XP_034138627.1|DGUA	LOC6619768|XP_002043981.1|DSEC
OG0001623	LOC117582069|XP_034125516.1|DGUA	LOC6617260|XP_032574083.1|DSEC
OG0001624	LOC117591561|XP_034140757.1|DGUA	LOC6613634|XP_002038104.1|DSEC
OG0001625	LOC117584761|XP_034129754.1|DGUA	LOC6619307|XP_002043524.1|DSEC
OG0001626	LOC117581866|XP_034125220.1|DGUA	LOC6611608|XP_002036145.1|DSEC
OG0001627	LOC117585983|XP_034131691.1|DGUA	LOC6621117|XP_032578663.1|DSEC
OG0001628	LOC117585416|XP_034130780.1|DGUA	LOC6617042|XP_002041370.1|DSEC
OG0001629	LOC117590142|XP_034138406.1|DGUA	LOC6620523|XP_032579279.1|DSEC
OG0001630	LOC117585651|XP_034131129.1|DGUA	LOC6607703|XP_002032467.1|DSEC
OG0001631	LOC117585890|XP_034131536.1|DGUA	LOC6613845|XP_032578151.1|DSEC
OG0001632	LOC117587767|XP_034134594.1|DGUA	LOC6611871|XP_002036389.1|DSEC
OG0001633	LOC117590009|XP_034138188.1|DGUA	LOC6606812|XP_002031609.1|DSEC
OG0001634	LOC117590141|XP_034138405.1|DGUA	LOC116801437|XP_032576851.1|DSEC
OG0001635	LOC117591101|XP_034140094.1|DGUA	LOC6616993|XP_032578541.1|DSEC
OG0001637	LOC117582735|XP_034126556.1|DGUA	LOC6607127|XP_002031915.1|DSEC
OG0001638	LOC117580743|XP_034123319.1|DGUA	LOC6612441|XP_002036949.2|DSEC, LOC6616646|XP_002041003.1|DSEC, LOC6616130|XP_002040495.1|DSEC
OG0001639	LOC117585172|XP_034130408.1|DGUA	LOC6619141|XP_002043381.1|DSEC
OG0001640	LOC117586412|XP_034132338.1|DGUA	LOC6621645|XP_032577074.1|DSEC
OG0001641	LOC117590019|XP_034138199.1|DGUA	LOC6606765|XP_002031562.1|DSEC
OG0001642	LOC117590520|XP_034139125.1|DGUA, LOC117585177|XP_034130411.1|DGUA	LOC6620169|XP_002044380.1|DSEC
OG0001643	LOC117581925|XP_034125291.1|DGUA	LOC6611589|XP_002036126.1|DSEC
OG0001644	LOC117579426|XP_034121197.1|DGUA	LOC6605571|XP_002030393.1|DSEC
OG0001645	LOC117587802|XP_034134649.1|DGUA	LOC6615476|XP_002039856.1|DSEC
OG0001646	LOC117591963|XP_034141291.1|DGUA	LOC6609550|XP_032571493.1|DSEC
OG0001647	LOC117592618|XP_034142394.1|DGUA	LOC6607979|XP_032572871.1|DSEC
OG0001648	LOC117580345|XP_034122742.1|DGUA	LOC6605664|XP_032575123.1|DSEC
OG0001649	LOC117592128|XP_034141564.1|DGUA	LOC6609118|XP_002033820.1|DSEC
OG0001650	LOC117582790|XP_034126682.1|DGUA	LOC6609916|XP_002034566.1|DSEC
OG0001651	LOC117592082|XP_034141485.1|DGUA	LOC6615580|XP_032573028.1|DSEC
OG0001652	LOC117579190|XP_034120849.1|DGUA	LOC6606138|XP_002030946.2|DSEC
OG0001653	LOC117580235|XP_034122548.1|DGUA	LOC6616492|XP_002040852.1|DSEC
OG0001654	LOC117578837|XP_034120504.1|DGUA	LOC6609634|XP_032572253.1|DSEC
OG0001655	LOC117592021|XP_034141367.1|DGUA	LOC6608376|XP_002033112.1|DSEC
OG0001656	LOC117583974|XP_034128572.1|DGUA	LOC6613160|XP_032583324.1|DSEC
OG0001657	LOC117585207|XP_034130476.1|DGUA, LOC117591237|XP_034140302.1|DGUA	LOC6605776|XP_002030591.1|DSEC
OG0001658	LOC117580128|XP_034122313.1|DGUA	LOC6605350|XP_002030184.1|DSEC
OG0001659	LOC117580109|XP_034122276.1|DGUA	LOC6605591|XP_002030410.1|DSEC
OG0001660	LOC117579530|XP_034121337.1|DGUA	LOC6610350|XP_002034936.1|DSEC
OG0001661	LOC117584993|XP_034130113.1|DGUA	LOC6606906|XP_002031700.1|DSEC
OG0001662	LOC117589426|XP_034137252.1|DGUA	LOC6604833|XP_002029678.1|DSEC
OG0001663	LOC117589817|XP_034137940.1|DGUA	LOC6606577|XP_032578803.1|DSEC
OG0001664	LOC117591722|XP_034140931.1|DGUA	LOC6609932|XP_002034582.1|DSEC
OG0001666	LOC117581758|XP_034125051.1|DGUA	LOC6613226|XP_032569884.1|DSEC
OG0001667	LOC117591951|XP_034141257.1|DGUA	LOC6609705|XP_002034362.2|DSEC
OG0001668	LOC117587421|XP_034133981.1|DGUA	LOC6610963|XP_002035520.1|DSEC
OG0001669	LOC117587249|XP_034133713.1|DGUA	LOC6610699|XP_002035265.2|DSEC
OG0001670	LOC117589514|XP_034137397.1|DGUA	LOC6619159|XP_032572640.1|DSEC
OG0001671	LOC117580977|XP_034123663.1|DGUA	LOC6620347|XP_032582567.1|DSEC
OG0001672	LOC117580642|XP_034123132.1|DGUA	LOC6609755|XP_032572032.1|DSEC
OG0001673	LOC117590662|XP_034139407.1|DGUA	LOC116800512|XP_032571810.1|DSEC, LOC116800511|XP_032571809.1|DSEC
OG0001674	LOC117586554|XP_034132608.1|DGUA	LOC6606695|XP_002031495.1|DSEC, LOC6613919|XP_032576810.1|DSEC
OG0001675	LOC117591212|XP_034140248.1|DGUA	LOC6616971|XP_002041299.1|DSEC, LOC6616970|XP_002041298.1|DSEC
OG0001676	LOC117592495|XP_034142231.1|DGUA	LOC116800572|XP_032572197.1|DSEC
OG0001678	LOC117580896|XP_034123547.1|DGUA	LOC6618088|XP_032580068.1|DSEC
OG0001679	LOC117581490|XP_034124628.1|DGUA	LOC6612326|XP_002036836.1|DSEC
OG0001680	LOC117582166|XP_034125656.1|DGUA, LOC117580821|XP_034123432.1|DGUA	LOC6619002|XP_002043247.2|DSEC
OG0001681	LOC117581508|XP_034124675.1|DGUA	LOC6617477|XP_032581702.1|DSEC
OG0001682	LOC117582248|XP_034125750.1|DGUA, LOC117580507|XP_034122988.1|DGUA	LOC6614819|XP_002039238.1|DSEC
OG0001683	LOC117588117|XP_034135082.1|DGUA	LOC6611677|XP_032579879.1|DSEC
OG0001684	LOC117590653|XP_034139388.1|DGUA	LOC6619460|XP_032579780.1|DSEC
OG0001685	LOC117584670|XP_034129589.1|DGUA	LOC6613681|XP_002038151.1|DSEC
OG0001686	LOC117580626|XP_034123100.1|DGUA	LOC116802218|XP_032581873.1|DSEC, LOC6614906|XP_032581874.1|DSEC
OG0001687	LOC117590479|XP_034139028.1|DGUA	LOC6615855|XP_032581108.1|DSEC
OG0001688	LOC117579093|XP_034120706.1|DGUA	LOC6612333|XP_002036843.1|DSEC, LOC6612334|XP_032581990.1|DSEC
OG0001689	LOC117580915|XP_034123568.1|DGUA	LOC6619907|XP_002044119.2|DSEC
OG0001690	LOC117580390|XP_034122821.1|DGUA	LOC6610924|XP_002035481.1|DSEC
OG0001691	LOC117581910|XP_034125270.1|DGUA	LOC6611585|XP_002036123.2|DSEC
OG0001692	LOC117585263|XP_034130568.1|DGUA	LOC6613718|XP_002038188.1|DSEC
OG0001693	LOC117580958|XP_034123634.1|DGUA	LOC6618663|XP_032581562.1|DSEC
OG0001694	LOC117589533|XP_034137417.1|DGUA	LOC6613741|XP_002038211.2|DSEC
OG0001695	LOC117587860|XP_034134717.1|DGUA	LOC6609825|XP_002034479.1|DSEC
OG0001696	LOC117589540|XP_034137425.1|DGUA	LOC6606977|XP_002031769.2|DSEC
OG0001697	LOC117585180|XP_034130414.1|DGUA	LOC6619639|XP_002043854.1|DSEC
OG0001698	LOC117581435|XP_034124498.1|DGUA	LOC6615098|XP_032580674.1|DSEC
OG0001699	LOC117589829|XP_034137951.1|DGUA	LOC6606944|XP_002031738.1|DSEC
OG0001700	LOC117586019|XP_034131740.1|DGUA	LOC6607078|XP_002031866.1|DSEC
OG0001701	LOC117583263|XP_034127381.1|DGUA	LOC6614047|XP_032577458.1|DSEC
OG0001702	LOC117587852|XP_034134709.1|DGUA	LOC6611893|XP_002036410.1|DSEC
OG0001703	LOC117585491|XP_034130877.1|DGUA	LOC6607517|XP_002032286.2|DSEC
OG0001704	LOC117585013|XP_034130144.1|DGUA	LOC6607518|XP_002032287.2|DSEC
OG0001705	LOC117591475|XP_034140649.1|DGUA	LOC6612754|XP_032577008.1|DSEC
OG0001706	LOC117587585|XP_034134316.1|DGUA	LOC6619116|XP_002043356.1|DSEC
OG0001707	LOC117583055|XP_034127110.1|DGUA	LOC6607557|XP_032577104.1|DSEC
OG0001708	LOC117583352|XP_034127513.1|DGUA	LOC6606489|XP_002031290.1|DSEC
OG0001709	LOC117589187|XP_034136802.1|DGUA	LOC6610768|XP_002035334.1|DSEC
OG0001710	LOC117585393|XP_034130747.1|DGUA	LOC6607348|XP_002032121.1|DSEC
OG0001711	LOC117589870|XP_034138030.1|DGUA	LOC6607424|XP_032578696.1|DSEC
OG0001712	LOC117585309|XP_034130628.1|DGUA	LOC6607663|XP_032576830.1|DSEC
OG0001713	LOC117585961|XP_034131661.1|DGUA	LOC6606842|XP_002031639.2|DSEC
OG0001714	LOC117586740|XP_034132928.1|DGUA	LOC6613905|XP_032579215.1|DSEC
OG0001715	LOC117581080|XP_034123854.1|DGUA	LOC6618003|XP_002042311.2|DSEC
OG0001716	LOC117590526|XP_034139134.1|DGUA	LOC6620173|XP_002044384.1|DSEC
OG0001717	LOC117583617|XP_034127950.1|DGUA	LOC6612783|XP_032579054.1|DSEC
OG0001718	LOC117589563|XP_034137493.1|DGUA	LOC6607470|XP_032578573.1|DSEC
OG0001719	LOC117583057|XP_034127114.1|DGUA	LOC6607563|XP_032576632.1|DSEC
OG0001720	LOC117585414|XP_034130778.1|DGUA	LOC6606915|XP_032578893.1|DSEC
OG0001721	LOC117585067|XP_034130220.1|DGUA	LOC6607294|XP_002032073.1|DSEC
OG0001722	LOC117587459|XP_034134071.1|DGUA	LOC6605862|XP_032573859.1|DSEC
OG0001723	LOC117580060|XP_034122201.1|DGUA	LOC6619122|XP_002043362.1|DSEC
OG0001724	LOC117587766|XP_034134596.1|DGUA	LOC6615381|XP_032572247.1|DSEC
OG0001725	LOC117592422|XP_034142059.1|DGUA	LOC6608464|XP_032572309.1|DSEC
OG0001726	LOC117580508|XP_034122990.1|DGUA	LOC6616370|XP_002040730.1|DSEC
