Orthogroup	DGUA.longest_only	DVIR.longest_only
OG0000841	LOC117590111|XP_034138351.1|DGUA	LOC6630871|XP_032295104.1|DVIR
OG0000841	LOC117590144|XP_034138408.1|DGUA	LOC6630870|XP_032295039.1|DVIR
OG0000842	LOC117585435|XP_034130801.1|DGUA	LOC6629993|XP_002054175.1|DVIR
OG0000843	LOC117579533|XP_034121345.1|DGUA	LOC6625440|XP_002049976.1|DVIR
OG0000844	LOC117586625|XP_034132734.1|DGUA	LOC6630708|XP_015026868.1|DVIR
OG0000845	LOC117588553|XP_034135826.1|DGUA, LOC117591036|XP_034140021.1|DGUA	LOC6633786|XP_002056958.1|DVIR
OG0000846	LOC117585380|XP_034130719.1|DGUA, LOC117585059|XP_034130210.1|DGUA	LOC6632722|XP_002055855.1|DVIR
OG0000847	LOC117578626|XP_034120126.1|DGUA, LOC117578879|XP_034120564.1|DGUA	LOC6625840|XP_002050499.3|DVIR, LOC6627091|XP_002048806.1|DVIR
OG0000848	LOC117582356|XP_034125903.1|DGUA	LOC6628414|XP_002052327.2|DVIR
OG0000848	LOC117591081|XP_034140074.1|DGUA	LOC6628740|XP_002051556.1|DVIR
OG0000849	LOC117584492|XP_034129312.1|DGUA	LOC6627521|XP_002051630.2|DVIR
OG0000849	LOC117582518|XP_034126206.1|DGUA	LOC6628211|XP_015028559.1|DVIR
OG0000850	LOC117592155|XP_034141618.1|DGUA	LOC6626184|XP_002050248.1|DVIR
OG0000850	LOC117592154|XP_034141617.1|DGUA	LOC6626183|XP_002050247.2|DVIR
OG0000851	LOC117587474|XP_034134519.1|DGUA, LOC117585949|XP_034132030.1|DGUA	LOC6625294|XP_015029392.1|DVIR, LOC6625295|XP_032292790.1|DVIR
OG0000852	LOC117587903|XP_034134776.1|DGUA	LOC6625201|XP_032292697.1|DVIR
OG0000852	LOC117587912|XP_034134789.1|DGUA	LOC116651067|XP_032292701.1|DVIR
OG0000854	LOC117581096|XP_034123876.1|DGUA	LOC6636018|XP_002059542.2|DVIR
OG0000855	LOC117588399|XP_034135544.1|DGUA	LOC6634688|XP_015024995.1|DVIR
OG0000856	LOC117589095|XP_034136623.1|DGUA	LOC6623955|XP_032291091.1|DVIR
OG0000857	LOC117581295|XP_034124226.1|DGUA	LOC6632157|XP_002055766.2|DVIR
OG0000858	LOC117589813|XP_034137932.1|DGUA	LOC6632372|XP_002056202.1|DVIR
OG0000860	LOC117579739|XP_034121642.1|DGUA	LOC6623143|XP_032291446.1|DVIR
OG0000861	LOC117592261|XP_034141798.1|DGUA	LOC6626039|XP_002050806.1|DVIR
OG0000862	LOC117586061|XP_034131802.1|DGUA, LOC117588016|XP_034134938.1|DGUA	LOC6625963|XP_002050957.1|DVIR
OG0000863	LOC117589836|XP_034137977.1|DGUA	LOC6629942|XP_002054370.1|DVIR
OG0000864	LOC117587901|XP_034134770.1|DGUA	LOC6634177|XP_002057435.1|DVIR
OG0000864	LOC117590968|XP_034139916.1|DGUA	LOC6633274|XP_015025672.1|DVIR
OG0000865	LOC117584161|XP_034128815.1|DGUA	LOC6631823|XP_002055195.1|DVIR
OG0000865	LOC117586247|XP_034132076.1|DGUA	LOC6633000|XP_002056358.2|DVIR
OG0000866	LOC117582087|XP_034125539.1|DGUA	LOC6627533|XP_015028233.1|DVIR
OG0000867	LOC117584507|XP_034129333.1|DGUA	LOC6633885|XP_002057418.1|DVIR
OG0000868	LOC117581221|XP_034124090.1|DGUA, LOC117581900|XP_034125260.1|DGUA, LOC117583118|XP_034127198.1|DGUA, LOC117591362|XP_034140485.1|DGUA	LOC6634452|XP_032296283.1|DVIR
OG0000869	LOC117586503|XP_034132516.1|DGUA	LOC6632269|XP_002056397.1|DVIR, LOC6632272|XP_002056400.1|DVIR, LOC6632333|XP_002056393.1|DVIR
OG0000870	LOC117592620|XP_034142417.1|DGUA	LOC6625307|XP_002049971.2|DVIR
OG0000871	LOC117578702|XP_034120240.1|DGUA	LOC6625147|XP_002049556.1|DVIR
OG0000872	LOC117588214|XP_034135283.1|DGUA	LOC6626143|XP_002050008.1|DVIR
OG0000873	LOC117579157|XP_034120807.1|DGUA	LOC6622111|XP_015031357.1|DVIR
OG0000874	LOC117591379|XP_034140514.1|DGUA	LOC6631717|XP_002055159.1|DVIR
OG0000874	LOC117584917|XP_034129960.1|DGUA	LOC6625497|XP_002049014.1|DVIR
OG0000875	LOC117589854|XP_034138009.1|DGUA	LOC6629953|XP_002053611.1|DVIR, LOC6633836|XP_002057047.1|DVIR, LOC6633835|XP_002057046.1|DVIR
OG0000875	LOC117589242|XP_034136898.1|DGUA	LOC6622785|XP_002048011.1|DVIR
OG0000877	LOC117590513|XP_034139095.1|DGUA	LOC6631578|XP_002055688.1|DVIR
OG0000878	LOC117592633|XP_034142466.1|DGUA	LOC6625332|XP_002049059.1|DVIR
OG0000878	LOC117587654|XP_034134435.1|DGUA	LOC6634307|XP_002057558.1|DVIR
OG0000879	LOC117580074|XP_034122213.1|DGUA	LOC6625172|XP_002049247.1|DVIR
OG0000880	LOC117581130|XP_034123948.1|DGUA	LOC6631499|XP_002054965.1|DVIR
OG0000880	LOC117580522|XP_034123005.1|DGUA	LOC6623929|XP_002047832.1|DVIR
OG0000881	LOC117580048|XP_034122177.1|DGUA	LOC6624102|XP_002046294.1|DVIR
OG0000882	LOC117590958|XP_034139899.1|DGUA	LOC26530844|XP_015026764.1|DVIR
OG0000882	LOC117584854|XP_034129886.1|DGUA	LOC6628029|XP_002052906.1|DVIR
OG0000884	LOC117588513|XP_034135725.1|DGUA	LOC6631600|XP_002055717.2|DVIR
OG0000885	LOC117585712|XP_034131240.1|DGUA	LOC6630753|XP_015026921.1|DVIR
OG0000886	LOC117589535|XP_034137421.1|DGUA	LOC6632590|XP_002056229.1|DVIR, LOC6632589|XP_002056228.1|DVIR
OG0000887	LOC117591359|XP_034140482.1|DGUA	LOC6634450|XP_032296288.1|DVIR
OG0000888	LOC117588983|XP_034136464.1|DGUA	LOC6636828|XP_002060318.2|DVIR, LOC116650251|XP_032289385.1|DVIR
OG0000889	LOC117579375|XP_034121137.1|DGUA	LOC6622341|XP_002047922.1|DVIR
OG0000890	LOC117586096|XP_034131848.1|DGUA	LOC6625601|XP_002050261.2|DVIR
OG0000891	LOC117584659|XP_034129577.1|DGUA	LOC6628951|XP_002052354.1|DVIR
OG0000892	LOC117580548|XP_034123036.1|DGUA	LOC6624054|XP_015030510.1|DVIR
OG0000893	LOC117586155|XP_034131945.1|DGUA	LOC6632284|XP_002056422.2|DVIR
OG0000894	LOC117586406|XP_034132332.1|DGUA	LOC6630703|XP_002054643.1|DVIR
OG0000895	LOC117578584|XP_034120058.1|DGUA, LOC117578585|XP_034120059.1|DGUA	LOC6626507|XP_002050206.2|DVIR, LOC6637024|XP_002060449.3|DVIR, LOC6626508|XP_002050207.1|DVIR
OG0000896	LOC117581020|XP_034123737.1|DGUA	LOC6633307|XP_002057406.2|DVIR
OG0000897	LOC117591126|XP_034140120.1|DGUA	LOC6630929|XP_002053482.1|DVIR
OG0000897	LOC117591127|XP_034140121.1|DGUA	LOC6630438|XP_002053479.1|DVIR
OG0000898	LOC117588376|XP_034135490.1|DGUA, LOC117590243|XP_034138609.1|DGUA	LOC6627024|XP_032292564.1|DVIR, LOC6625179|XP_015030119.1|DVIR
OG0000899	LOC117589706|XP_034137760.1|DGUA	LOC6631007|XP_002053951.2|DVIR
OG0000900	LOC117585548|XP_034130963.1|DGUA	LOC6626181|XP_002050245.1|DVIR
OG0000900	LOC117592250|XP_034141778.1|DGUA	LOC6626180|XP_002050244.1|DVIR
OG0000901	LOC117592625|XP_034142451.1|DGUA	LOC6626656|XP_002049886.1|DVIR
OG0000902	LOC117581521|XP_034124706.1|DGUA	LOC26530578|XP_032296408.1|DVIR
OG0000902	LOC117580878|XP_034123519.1|DGUA	LOC26531613|XP_015025142.2|DVIR
OG0000903	LOC117579902|XP_034121928.1|DGUA	LOC6622874|XP_002047214.1|DVIR
OG0000904	LOC117579083|XP_034120685.1|DGUA, LOC117579085|XP_034120687.1|DGUA	LOC26531531|XP_032290656.1|DVIR
OG0000906	LOC117591892|XP_034141167.1|DGUA	LOC6636483|XP_002059845.1|DVIR, LOC116650875|XP_032291669.1|DVIR
OG0000906	LOC117591888|XP_034141161.1|DGUA	LOC6636482|XP_002059844.1|DVIR, LOC116650876|XP_032291671.1|DVIR
OG0000907	LOC117579543|XP_034121354.1|DGUA	LOC6625441|XP_002049977.1|DVIR
OG0000909	LOC117584995|XP_034130115.1|DGUA	LOC6630227|XP_032295014.1|DVIR
OG0000910	LOC117581641|XP_034124901.1|DGUA	LOC6636138|XP_032296077.1|DVIR
OG0000911	LOC117592572|XP_034142347.1|DGUA	LOC6625813|XP_002050595.1|DVIR
OG0000912	LOC117579566|XP_034121379.1|DGUA, LOC117587322|XP_034133844.1|DGUA	LOC6622240|XP_002048678.1|DVIR
OG0000913	LOC117586893|XP_034133126.1|DGUA	LOC6622394|XP_015031465.1|DVIR, LOC116649768|XP_032294766.1|DVIR
OG0000914	LOC117581559|XP_034124785.1|DGUA	LOC6625634|XP_002050759.1|DVIR
OG0000915	LOC117582235|XP_034125740.1|DGUA	LOC6624907|XP_002050220.1|DVIR
OG0000916	LOC117581771|XP_034125069.1|DGUA	LOC6628383|XP_015028628.1|DVIR
OG0000917	LOC117590139|XP_034138402.1|DGUA	LOC26531740|XP_032289056.1|DVIR, LOC6636301|XP_032289055.1|DVIR
OG0000917	LOC117584725|XP_034129668.1|DGUA	LOC6628562|XP_032294275.1|DVIR
OG0000918	LOC117587594|XP_034134331.1|DGUA	LOC6633907|XP_002057600.2|DVIR
OG0000920	LOC117588380|XP_034135493.1|DGUA	LOC6631868|XP_002055729.1|DVIR
OG0000921	LOC117591045|XP_034140031.1|DGUA	LOC6633285|XP_032296543.1|DVIR
OG0000922	LOC117579569|XP_034121382.1|DGUA	LOC6624203|XP_002046311.1|DVIR
OG0000923	LOC117585678|XP_034131171.1|DGUA	LOC6633149|XP_032289546.1|DVIR
OG0000924	LOC117590993|XP_034139962.1|DGUA	LOC6634642|XP_032296402.1|DVIR
OG0000925	LOC117583394|XP_034127569.1|DGUA	LOC6629469|XP_002054084.1|DVIR, LOC6629470|XP_002054085.1|DVIR
OG0000926	LOC117586348|XP_034132256.1|DGUA	LOC6631171|XP_002053519.1|DVIR
OG0000926	LOC117585584|XP_034131013.1|DGUA	LOC6632480|XP_002056293.1|DVIR
OG0000927	LOC117583045|XP_034127098.1|DGUA	LOC6634860|XP_002058695.1|DVIR
OG0000927	LOC117583467|XP_034127666.1|DGUA	LOC6635048|XP_002058691.1|DVIR
OG0000928	LOC117588218|XP_034135254.1|DGUA, LOC117588219|XP_034135255.1|DGUA	LOC6627416|XP_002051089.1|DVIR
OG0000929	LOC117584067|XP_034128701.1|DGUA	LOC6627613|XP_002051980.1|DVIR
OG0000929	LOC117584068|XP_034128702.1|DGUA	LOC6627612|XP_002051979.1|DVIR
OG0000930	LOC117587221|XP_034133672.1|DGUA, LOC117587467|XP_034134082.1|DGUA	LOC6622902|XP_002048178.1|DVIR, LOC6622845|XP_002048179.1|DVIR
OG0000931	LOC117580761|XP_034123350.1|DGUA	LOC6625618|XP_002049042.2|DVIR
OG0000931	LOC117584143|XP_034128794.1|DGUA	LOC6634266|XP_002057548.2|DVIR
OG0000932	LOC117587489|XP_034134151.1|DGUA	LOC6635782|XP_002059178.1|DVIR
OG0000933	LOC117591899|XP_034141176.1|DGUA	LOC6635899|XP_002059424.1|DVIR
OG0000933	LOC117579749|XP_034121662.1|DGUA	LOC6635898|XP_002059423.1|DVIR
OG0000934	LOC117583347|XP_034127511.1|DGUA, LOC117584217|XP_034128886.1|DGUA, LOC117583457|XP_034127652.1|DGUA	LOC6625744|XP_002049648.1|DVIR
OG0000935	LOC117589833|XP_034137955.1|DGUA	LOC6629935|XP_032295282.1|DVIR
OG0000936	LOC117590050|XP_034138260.1|DGUA	LOC26531850|XP_015027951.1|DVIR
OG0000937	LOC117583715|XP_034128096.1|DGUA	LOC6630245|XP_032291170.1|DVIR
OG0000938	LOC117580724|XP_034123283.1|DGUA	LOC6634443|XP_002058058.2|DVIR
OG0000939	LOC117582563|XP_034126289.1|DGUA	LOC6628877|XP_002051657.1|DVIR
OG0000940	LOC117587166|XP_034133570.1|DGUA	LOC6622897|XP_002046496.1|DVIR
OG0000941	LOC117588373|XP_034135482.1|DGUA	LOC6632210|XP_032295832.1|DVIR
OG0000942	LOC117586855|XP_034133042.1|DGUA	LOC6622183|XP_002048272.2|DVIR
OG0000943	LOC117591903|XP_034141180.1|DGUA	LOC6625103|XP_032291712.1|DVIR
OG0000943	LOC117591919|XP_034141203.1|DGUA	LOC26531691|XP_032293157.1|DVIR
OG0000944	LOC117588522|XP_034135767.1|DGUA	LOC6631350|XP_002054991.1|DVIR
OG0000945	LOC117587277|XP_034133754.1|DGUA	LOC116650756|XP_032291321.1|DVIR, LOC6622580|XP_002046437.1|DVIR
OG0000946	LOC117581712|XP_034124981.1|DGUA	LOC6628668|XP_002051824.1|DVIR
OG0000947	LOC117578563|XP_034120027.1|DGUA	LOC6625546|XP_002049981.1|DVIR
OG0000948	LOC117589139|XP_034136718.1|DGUA	LOC6623734|XP_002046831.1|DVIR, LOC6637061|XP_002060479.2|DVIR
OG0000949	LOC117581245|XP_034124135.1|DGUA	LOC6633358|XP_002056982.2|DVIR
OG0000949	LOC117581246|XP_034124140.1|DGUA	LOC6633356|XP_015025630.1|DVIR
OG0000950	LOC117590908|XP_034139830.1|DGUA	LOC116649735|XP_032296341.1|DVIR, LOC6634491|XP_002058229.2|DVIR
OG0000950	LOC117586012|XP_034131733.1|DGUA	LOC6632489|XP_015026143.1|DVIR
OG0000951	LOC117582778|XP_034126639.1|DGUA	LOC6629850|XP_002054471.1|DVIR
OG0000951	LOC117592130|XP_034141567.1|DGUA	LOC6633470|XP_002057061.1|DVIR
OG0000952	LOC117584827|XP_034129844.1|DGUA	LOC6628104|XP_002052009.2|DVIR
OG0000954	LOC117589522|XP_034137408.1|DGUA	LOC6626250|XP_002049192.1|DVIR, LOC6626249|XP_002049191.2|DVIR
OG0000955	LOC117583234|XP_034127346.1|DGUA	LOC6629544|XP_002053834.2|DVIR
OG0000955	LOC117583233|XP_034127345.1|DGUA	LOC6629545|XP_002053835.2|DVIR
OG0000956	LOC117586135|XP_034131919.1|DGUA	LOC6630216|XP_002054581.1|DVIR
OG0000956	LOC117586137|XP_034131920.1|DGUA	LOC6630219|XP_002054584.1|DVIR
OG0000957	LOC117592450|XP_034142105.1|DGUA	LOC6626049|XP_002050454.2|DVIR
OG0000957	LOC117592451|XP_034142106.1|DGUA	LOC6626050|XP_002050455.1|DVIR
OG0000958	LOC117589714|XP_034137770.1|DGUA, LOC117586087|XP_034131836.1|DGUA	LOC6627110|XP_032293167.1|DVIR
OG0000959	LOC117591473|XP_034140647.1|DGUA, LOC117591682|XP_034140898.1|DGUA, LOC117591470|XP_034140645.1|DGUA, LOC117591593|XP_034140799.1|DGUA, LOC117591592|XP_034140798.1|DGUA, LOC117583384|XP_034127560.1|DGUA, LOC117579313|XP_034121016.1|DGUA, LOC117579077|XP_034120676.1|DGUA	LOC6634152|XP_002057629.1|DVIR
OG0000960	LOC117590555|XP_034139186.1|DGUA	LOC6634433|XP_002058346.2|DVIR, LOC6623049|XP_002046514.2|DVIR, LOC6623660|XP_032290597.1|DVIR
OG0000961	LOC117580261|XP_034122588.1|DGUA	LOC6622622|XP_002047695.2|DVIR
OG0000961	LOC117580263|XP_034122591.1|DGUA	LOC6622703|XP_002047693.2|DVIR
OG0000963	LOC117588741|XP_034136109.1|DGUA	LOC6635434|XP_002059070.1|DVIR
OG0000964	LOC117578565|XP_034120030.1|DGUA	LOC6625956|XP_002049587.1|DVIR
OG0000965	LOC117581348|XP_034124365.1|DGUA	LOC6636029|XP_002059634.1|DVIR
OG0000966	LOC117583535|XP_034127780.1|DGUA	LOC6624790|XP_002049341.2|DVIR
OG0000968	LOC117589181|XP_034136795.1|DGUA	LOC6623806|XP_002046259.1|DVIR, LOC116650601|XP_032290582.1|DVIR, LOC6623986|XP_002046258.1|DVIR
OG0000969	LOC117579622|XP_034121513.1|DGUA	LOC6626177|XP_002050162.1|DVIR
OG0000970	LOC117590381|XP_034138846.1|DGUA, LOC117583078|XP_034127145.1|DGUA	LOC6633180|XP_002055968.1|DVIR
OG0000971	LOC117584345|XP_034129068.1|DGUA	LOC6629045|XP_002052191.2|DVIR
OG0000972	LOC117587419|XP_034133976.1|DGUA	LOC6624445|XP_002046535.1|DVIR
OG0000973	LOC117590274|XP_034138650.1|DGUA, LOC117590436|XP_034138946.1|DGUA, LOC117590433|XP_034138943.1|DGUA	LOC6635438|XP_032295624.1|DVIR
OG0000974	LOC117587245|XP_034133708.1|DGUA	LOC6623372|XP_002047777.1|DVIR
OG0000975	LOC117590008|XP_034138187.1|DGUA	LOC6632293|XP_002056735.3|DVIR
OG0000976	LOC117586449|XP_034132382.1|DGUA	LOC6631239|XP_032293561.1|DVIR
OG0000976	LOC117586453|XP_034132387.1|DGUA	LOC6630639|XP_002053637.2|DVIR
OG0000977	LOC117585987|XP_034131698.1|DGUA	LOC116651608|XP_032294243.1|DVIR
OG0000977	LOC117585976|XP_034131682.1|DGUA	LOC6630275|XP_032294020.1|DVIR
OG0000978	LOC117585963|XP_034131663.1|DGUA	LOC6630415|XP_002053290.1|DVIR
OG0000979	LOC117592317|XP_034141885.1|DGUA	LOC6626268|XP_032292624.1|DVIR
OG0000980	LOC117583157|XP_034127242.1|DGUA	LOC6630578|XP_002053927.1|DVIR
OG0000980	LOC117585850|XP_034131487.1|DGUA	LOC6635159|XP_002058353.3|DVIR
OG0000981	LOC117584516|XP_034129349.1|DGUA	LOC6627424|XP_002052409.1|DVIR
OG0000981	LOC117588595|XP_034135891.1|DGUA	LOC6625609|XP_002049104.1|DVIR
OG0000982	LOC117590074|XP_034138302.1|DGUA	LOC26530714|XP_015026258.1|DVIR
OG0000984	LOC117584132|XP_034128777.1|DGUA	LOC6624212|XP_002048331.2|DVIR
OG0000984	LOC117587671|XP_034134454.1|DGUA	LOC26531110|XP_032293599.1|DVIR
OG0000985	LOC117587170|XP_034133577.1|DGUA	LOC6627183|XP_002049748.2|DVIR, LOC116651139|XP_032292911.1|DVIR
OG0000986	LOC117582436|XP_034126035.1|DGUA	LOC116651732|XP_032294614.1|DVIR
OG0000987	LOC117588486|XP_034135678.1|DGUA	LOC6627662|XP_002051102.2|DVIR
OG0000988	LOC117581686|XP_034124952.1|DGUA	LOC6633589|XP_015025696.1|DVIR, LOC6633210|XP_002055975.1|DVIR, LOC6627863|XP_015028725.1|DVIR
OG0000990	LOC117591347|XP_034140463.1|DGUA	LOC116652292|XP_032296491.1|DVIR, LOC6634419|XP_002058225.1|DVIR
OG0000991	LOC117589899|XP_034138060.1|DGUA	LOC6629692|XP_002053973.2|DVIR
OG0000991	LOC117588516|XP_034135732.1|DGUA	LOC6631787|XP_032295461.1|DVIR
OG0000992	LOC117583065|XP_034127127.1|DGUA	LOC6631174|XP_002054304.1|DVIR
OG0000993	LOC117582873|XP_034126833.1|DGUA, LOC117582871|XP_034126832.1|DGUA	LOC6633168|XP_002056150.1|DVIR
OG0000994	LOC117581006|XP_034123704.1|DGUA	LOC6633639|XP_002056833.1|DVIR
OG0000995	LOC117579212|XP_034120872.1|DGUA	LOC116651825|XP_032294795.1|DVIR, LOC6631774|XP_002055182.1|DVIR
OG0000996	LOC117581635|XP_034124898.1|DGUA	LOC6635431|XP_002059067.1|DVIR, LOC6635959|XP_015024279.1|DVIR
OG0000997	LOC117589874|XP_034138039.1|DGUA	LOC6626262|XP_032291610.1|DVIR
OG0000998	LOC117587231|XP_034133684.1|DGUA	LOC6624648|XP_032290195.1|DVIR
OG0000999	LOC117580688|XP_034123205.1|DGUA	LOC6636087|XP_002059618.1|DVIR
OG0001000	LOC117591338|XP_034140453.1|DGUA	LOC6625993|XP_002050016.2|DVIR
OG0001001	LOC117578658|XP_034120169.1|DGUA	LOC6636378|XP_002059907.1|DVIR
OG0001002	LOC117582177|XP_034125671.1|DGUA	LOC6628652|XP_015028543.1|DVIR
OG0001003	LOC117590160|XP_034138438.1|DGUA	LOC6629305|XP_032288771.1|DVIR
OG0001004	LOC117590172|XP_034138459.1|DGUA	LOC6630123|XP_002053394.1|DVIR
OG0001005	LOC117581642|XP_034124904.1|DGUA	LOC6633514|XP_015025685.1|DVIR
OG0001006	LOC117580134|XP_034122324.1|DGUA	LOC6624367|XP_002047642.1|DVIR
OG0001008	LOC117588788|XP_034136183.1|DGUA	LOC6636669|XP_002060147.1|DVIR
OG0001009	LOC117583769|XP_034128214.1|DGUA, LOC117591128|XP_034140122.1|DGUA	LOC6630937|XP_002053490.1|DVIR
OG0001010	LOC117581899|XP_034125259.1|DGUA	LOC6635653|XP_002059121.2|DVIR
OG0001011	LOC117588279|XP_034135341.1|DGUA	LOC6631537|XP_032294990.1|DVIR
OG0001011	LOC117581969|XP_034125345.1|DGUA	LOC6628270|XP_002052709.1|DVIR
OG0001012	LOC117580772|XP_034123358.1|DGUA, LOC117580768|XP_034123353.1|DGUA	LOC6634836|XP_002058017.2|DVIR, LOC6634838|XP_032296421.1|DVIR
OG0001013	LOC117587224|XP_034133677.1|DGUA	LOC116650701|XP_032291027.1|DVIR
OG0001014	LOC117580472|XP_034122944.1|DGUA	LOC6624483|XP_002048500.1|DVIR
OG0001014	LOC117580471|XP_034122939.1|DGUA	LOC6624451|XP_002048508.3|DVIR
OG0001015	LOC117581255|XP_034124151.1|DGUA	LOC6631569|XP_002055556.1|DVIR
OG0001015	LOC117581308|XP_034124242.1|DGUA	LOC6631570|XP_002055557.1|DVIR
OG0001016	LOC117580636|XP_034123115.1|DGUA	LOC6628578|XP_002051512.1|DVIR, LOC6635537|XP_002059107.1|DVIR
OG0001018	LOC117591624|XP_034140828.1|DGUA, LOC117591601|XP_034140805.1|DGUA, LOC117589867|XP_034138026.1|DGUA, LOC117590498|XP_034139051.1|DGUA, LOC117591652|XP_034140867.1|DGUA, LOC117591619|XP_034140823.1|DGUA, LOC117591642|XP_034140857.1|DGUA, LOC117591602|XP_034140806.1|DGUA, LOC117591635|XP_034140851.1|DGUA, LOC117591676|XP_034140891.1|DGUA, LOC117591649|XP_034140864.1|DGUA, LOC117591662|XP_034140877.1|DGUA, LOC117591698|XP_034140913.1|DGUA, LOC117591767|XP_034140970.1|DGUA, LOC117591668|XP_034140882.1|DGUA	LOC6630170|XP_002054790.2|DVIR
OG0001019	LOC117583708|XP_034128089.1|DGUA	LOC6630451|XP_002053912.2|DVIR
OG0001020	LOC117588773|XP_034136153.1|DGUA	LOC6632054|XP_002055107.2|DVIR
OG0001021	LOC117588051|XP_034134993.1|DGUA	LOC6627907|XP_002051400.1|DVIR
OG0001022	LOC117588660|XP_034135993.1|DGUA	LOC6636715|XP_002060188.2|DVIR
OG0001024	LOC117583710|XP_034128092.1|DGUA	LOC6630574|XP_032294346.1|DVIR
OG0001025	LOC117580328|XP_034122717.1|DGUA	LOC6623286|XP_002046728.1|DVIR
OG0001026	LOC117582891|XP_034126877.1|DGUA	LOC6623761|XP_002047354.1|DVIR, LOC6625057|XP_002050591.2|DVIR
OG0001027	LOC117579308|XP_034121008.1|DGUA	LOC6622884|XP_015031437.1|DVIR
OG0001028	LOC117584385|XP_034129130.1|DGUA	LOC6627398|XP_002052150.1|DVIR
OG0001029	LOC117592280|XP_034141834.1|DGUA	LOC6635696|XP_002059269.1|DVIR
OG0001031	LOC117588055|XP_034135002.1|DGUA	LOC6627800|XP_032293533.1|DVIR
OG0001032	LOC117587578|XP_034134301.1|DGUA	LOC6629006|XP_015028159.1|DVIR
OG0001033	LOC117583978|XP_034128575.1|DGUA, LOC117590976|XP_034139939.1|DGUA	LOC6625177|XP_002049251.2|DVIR
OG0001034	LOC117579670|XP_034121545.1|DGUA	LOC6622864|XP_002048209.1|DVIR
OG0001035	LOC117581448|XP_034124550.1|DGUA	LOC6631854|XP_002055198.1|DVIR
OG0001035	LOC117581450|XP_034124551.1|DGUA	LOC6631855|XP_002055199.2|DVIR
OG0001036	LOC117581482|XP_034124616.1|DGUA, LOC117591725|XP_034140932.1|DGUA, LOC117581479|XP_034124612.1|DGUA	LOC6631323|XP_002055290.1|DVIR
OG0001036	LOC117585019|XP_034130151.1|DGUA	LOC6629398|XP_015027153.1|DVIR
OG0001037	LOC117587156|XP_034133553.1|DGUA, LOC117592383|XP_034141984.1|DGUA	LOC6623586|XP_032291110.1|DVIR, LOC26531718|XP_032291114.1|DVIR
OG0001038	LOC117586200|XP_034132024.1|DGUA	LOC6632648|XP_002056547.1|DVIR
OG0001042	LOC117583454|XP_034127645.1|DGUA	LOC6630467|XP_002054103.1|DVIR
OG0001043	LOC117580975|XP_034123660.1|DGUA	LOC116651817|XP_032294780.1|DVIR, LOC6631776|XP_002055184.1|DVIR
OG0001044	LOC117590556|XP_034139190.1|DGUA	LOC6626377|XP_002050354.1|DVIR
OG0001045	LOC117578406|XP_034119756.1|DGUA	LOC6625875|XP_032292732.1|DVIR
OG0001046	LOC117591824|XP_034141052.1|DGUA	LOC6625276|XP_002049861.2|DVIR
OG0001047	LOC117578744|XP_034120314.1|DGUA	LOC6627141|XP_032293161.1|DVIR, LOC6635343|XP_002058870.1|DVIR
OG0001048	LOC117578553|XP_034120015.1|DGUA	LOC6627020|XP_002049730.2|DVIR
OG0001049	LOC117584722|XP_034129666.1|DGUA	LOC6628822|XP_002052587.3|DVIR
OG0001049	LOC117579060|XP_034120655.1|DGUA	LOC6636597|XP_015023830.1|DVIR
OG0001050	LOC117590352|XP_034138778.1|DGUA, LOC117589074|XP_034136599.1|DGUA	LOC6622895|XP_002046500.2|DVIR
OG0001051	LOC117587550|XP_034134247.1|DGUA	LOC116649777|XP_032293688.1|DVIR
OG0001052	LOC117588238|XP_034135280.1|DGUA	LOC6628907|XP_032293406.1|DVIR
OG0001053	LOC117580679|XP_034123189.1|DGUA	LOC6633376|XP_002057329.3|DVIR
OG0001054	LOC117585637|XP_034131113.1|DGUA	LOC6635135|XP_002058374.1|DVIR
OG0001056	LOC117588780|XP_034136173.1|DGUA	LOC6634767|XP_002058006.2|DVIR
OG0001057	LOC117588228|XP_034135268.1|DGUA, LOC117587700|XP_034134488.1|DGUA, LOC117588227|XP_034135266.1|DGUA	LOC6634108|XP_002057876.1|DVIR
OG0001058	LOC117580993|XP_034123686.1|DGUA	LOC6633332|XP_032288937.1|DVIR
OG0001059	LOC117580446|XP_034122895.1|DGUA	LOC6622969|XP_002048487.2|DVIR
OG0001060	LOC117590253|XP_034138616.1|DGUA, LOC117584939|XP_034129989.1|DGUA	LOC6630503|XP_002053447.1|DVIR
OG0001061	LOC117583153|XP_034127238.1|DGUA, LOC117583149|XP_034127230.1|DGUA	LOC6632718|XP_002056045.1|DVIR
OG0001062	LOC117583797|XP_034128269.1|DGUA	LOC6630805|XP_002054273.1|DVIR
OG0001063	LOC117590930|XP_034139862.1|DGUA	LOC6633718|XP_002057122.2|DVIR
OG0001064	LOC117580887|XP_034123530.1|DGUA	LOC6634617|XP_002058102.1|DVIR
OG0001065	LOC117592238|XP_034141767.1|DGUA, LOC117578504|XP_034119931.1|DGUA	LOC6626007|XP_032292481.1|DVIR
OG0001066	LOC117588754|XP_034136123.1|DGUA	LOC6634819|XP_002058208.1|DVIR
OG0001067	LOC117584337|XP_034129058.1|DGUA	LOC6634173|XP_032288983.1|DVIR
OG0001067	LOC117584339|XP_034129060.1|DGUA	LOC26530843|XP_015025374.1|DVIR
OG0001068	LOC117580057|XP_034122187.1|DGUA	LOC6623934|XP_002047377.2|DVIR
