Orthogroup	DGUA.longest_only	DMAU.longest_only
OG0001756	LOC117592414|XP_034142045.1|DGUA	LOC117138595|XP_033156667.1|DMAU
OG0001757	LOC117587598|XP_034134343.1|DGUA	LOC117136958|XP_033154013.1|DMAU
OG0001758	LOC117579758|XP_034121680.1|DGUA	LOC117139762|XP_033158220.1|DMAU
OG0001759	LOC117592011|XP_034141355.1|DGUA	LOC117138369|XP_033156327.1|DMAU
OG0001760	LOC117578822|XP_034120469.1|DGUA	LOC117137922|XP_033155563.1|DMAU
OG0001761	LOC117578532|XP_034119986.1|DGUA	LOC117136476|XP_033153301.1|DMAU
OG0001762	LOC117587758|XP_034134580.1|DGUA	LOC117150520|XP_033173329.1|DMAU
OG0001763	LOC117584792|XP_034129796.1|DGUA	LOC117150788|XP_033173728.1|DMAU
OG0001764	LOC117585464|XP_034130846.1|DGUA	LOC117143711|XP_033164401.1|DMAU
OG0001765	LOC117578807|XP_034120430.1|DGUA	LOC117135514|XP_033151642.1|DMAU
OG0001766	LOC117587946|XP_034134837.1|DGUA	LOC117140041|XP_033158668.1|DMAU
OG0001767	LOC117584521|XP_034129358.1|DGUA, LOC117584189|XP_034128847.1|DGUA	LOC117150681|XP_033173577.1|DMAU
OG0001768	LOC117582643|XP_034126416.1|DGUA, LOC117591336|XP_034140452.1|DGUA	LOC117145961|XP_033167752.1|DMAU
OG0001769	LOC117588178|XP_034135185.1|DGUA	LOC117150157|XP_033172847.1|DMAU
OG0001770	LOC117584137|XP_034128781.1|DGUA	LOC117148851|XP_033172404.1|DMAU
OG0001771	LOC117582107|XP_034125564.1|DGUA	LOC117150590|XP_033173437.1|DMAU
OG0001772	LOC117584606|XP_034129506.1|DGUA	LOC117145476|XP_033167046.1|DMAU
OG0001773	LOC117588193|XP_034135209.1|DGUA	LOC117150201|XP_033172885.1|DMAU
OG0001774	LOC117586571|XP_034132627.1|DGUA	LOC117136505|XP_033153340.1|DMAU
OG0001775	LOC117590971|XP_034139927.1|DGUA	LOC117148940|XP_033172557.1|DMAU
OG0001776	LOC117584191|XP_034128849.1|DGUA	LOC117135184|XP_033151142.1|DMAU
OG0001777	LOC117584341|XP_034129064.1|DGUA	LOC117141801|XP_033161341.1|DMAU
OG0001778	LOC117584668|XP_034129587.1|DGUA	LOC117150503|XP_033173300.1|DMAU
OG0001779	LOC117587522|XP_034134213.1|DGUA	LOC117147518|XP_033170328.1|DMAU
OG0001780	LOC117578755|XP_034120332.1|DGUA	LOC117136367|XP_033153139.1|DMAU
OG0001781	LOC117587628|XP_034134380.1|DGUA	LOC117142149|XP_033161929.1|DMAU
OG0001782	LOC117587616|XP_034134363.1|DGUA	LOC117150657|XP_033173539.1|DMAU
OG0001783	LOC117583901|XP_034128465.1|DGUA	LOC117145902|XP_033167647.1|DMAU
OG0001784	LOC117582399|XP_034125977.1|DGUA	LOC117150947|XP_033174011.1|DMAU
OG0001785	LOC117592045|XP_034141420.1|DGUA	LOC117136455|XP_033153270.1|DMAU
OG0001786	LOC117584718|XP_034129659.1|DGUA	LOC117148092|XP_033171199.1|DMAU
OG0001787	LOC117581850|XP_034125198.1|DGUA	LOC117139124|XP_033157166.1|DMAU
OG0001788	LOC117578701|XP_034120238.1|DGUA	LOC117135493|XP_033151605.1|DMAU
OG0001789	LOC117591871|XP_034141140.1|DGUA	LOC117136950|XP_033153991.1|DMAU
OG0001790	LOC117584121|XP_034128763.1|DGUA	LOC117150832|XP_033173794.1|DMAU
OG0001791	LOC117592252|XP_034141780.1|DGUA	LOC117138336|XP_033156265.1|DMAU
OG0001792	LOC117581878|XP_034125235.1|DGUA	LOC117139729|XP_033158161.1|DMAU
OG0001793	LOC117591608|XP_034140843.1|DGUA	LOC117135411|XP_033151450.1|DMAU
OG0001794	LOC117584666|XP_034129585.1|DGUA	LOC117150504|XP_033173301.1|DMAU
OG0001795	LOC117582435|XP_034126029.1|DGUA	LOC117139585|XP_033157893.1|DMAU
OG0001796	LOC117580910|XP_034123563.1|DGUA	LOC117147680|XP_033170549.1|DMAU
OG0001797	LOC117590685|XP_034139476.1|DGUA	LOC117146303|XP_033168232.1|DMAU
OG0001798	LOC117592014|XP_034141359.1|DGUA	LOC117138242|XP_033156083.1|DMAU
OG0001799	LOC117580867|XP_034123507.1|DGUA	LOC117148428|XP_033171692.1|DMAU
OG0001800	LOC117584018|XP_034128640.1|DGUA	LOC117141187|XP_033160420.1|DMAU
OG0001801	LOC117589356|XP_034137133.1|DGUA	LOC117139480|XP_033157690.1|DMAU
OG0001802	LOC117586519|XP_034132542.1|DGUA	LOC117143564|XP_033164200.1|DMAU
OG0001803	LOC117586130|XP_034131886.1|DGUA, LOC117586117|XP_034131869.1|DGUA	LOC117144035|XP_033164891.1|DMAU
OG0001804	LOC117586655|XP_034132785.1|DGUA	LOC117142991|XP_033163235.1|DMAU
OG0001805	LOC117589210|XP_034136846.1|DGUA	LOC117141181|XP_033160410.1|DMAU
OG0001806	LOC117585775|XP_034131351.1|DGUA	LOC117145880|XP_033167595.1|DMAU
OG0001807	LOC117586313|XP_034132188.1|DGUA	LOC117144675|XP_033165887.1|DMAU
OG0001808	LOC117590190|XP_034138504.1|DGUA	LOC117145339|XP_033166840.1|DMAU
OG0001809	LOC117585899|XP_034131546.1|DGUA	LOC117142647|XP_033162644.1|DMAU
OG0001810	LOC117583417|XP_034127599.1|DGUA	LOC117145083|XP_033166491.1|DMAU
OG0001811	LOC117583446|XP_034127640.1|DGUA	LOC117137064|XP_033154169.1|DMAU
OG0001812	LOC117591520|XP_034140706.1|DGUA	LOC117146439|XP_033168543.1|DMAU
OG0001813	LOC117586131|XP_034131907.1|DGUA	LOC117142830|XP_033162950.1|DMAU
OG0001814	LOC117586612|XP_034132693.1|DGUA	LOC117142566|XP_033162508.1|DMAU
OG0001815	LOC117585442|XP_034130808.1|DGUA	LOC117144789|XP_033166049.1|DMAU
OG0001816	LOC117591865|XP_034141124.1|DGUA	LOC117137212|XP_033154458.1|DMAU
OG0001817	LOC117578767|XP_034120363.1|DGUA	LOC117138259|XP_033156111.1|DMAU
OG0001818	LOC117591192|XP_034140221.1|DGUA	LOC117148233|XP_033171417.1|DMAU
OG0001819	LOC117591831|XP_034141063.1|DGUA	LOC117135453|XP_033151530.1|DMAU
OG0001820	LOC117582574|XP_034126311.1|DGUA	LOC117146967|XP_033169526.1|DMAU
OG0001821	LOC117590876|XP_034139792.1|DGUA	LOC117138006|XP_033155699.1|DMAU
OG0001822	LOC117591918|XP_034141201.1|DGUA	LOC117137747|XP_033155222.1|DMAU
OG0001823	LOC117579499|XP_034121292.1|DGUA	LOC117140245|XP_033158938.1|DMAU
OG0001824	LOC117582112|XP_034125575.1|DGUA	LOC117151071|XP_033174204.1|DMAU
OG0001825	LOC117592453|XP_034142108.1|DGUA	LOC117138084|XP_033155824.1|DMAU
OG0001826	LOC117591286|XP_034140409.1|DGUA	LOC117137620|XP_033155042.1|DMAU
OG0001827	LOC117591944|XP_034141248.1|DGUA	LOC117138144|XP_033155913.1|DMAU
OG0001828	LOC117581504|XP_034124663.1|DGUA	LOC117146567|XP_033168757.1|DMAU
OG0001829	LOC117578857|XP_034120538.1|DGUA	LOC117137383|XP_033154687.1|DMAU
OG0001830	LOC117592655|XP_034142490.1|DGUA	LOC117135880|XP_033152314.1|DMAU
OG0001831	LOC117579876|XP_034121887.1|DGUA	LOC117141475|XP_033160836.1|DMAU
OG0001832	LOC117588400|XP_034135546.1|DGUA	LOC117148545|XP_033171870.1|DMAU
OG0001833	LOC117580809|XP_034123455.1|DGUA	LOC117137509|XP_033154881.1|DMAU
OG0001834	LOC117589909|XP_034138073.1|DGUA	LOC117142523|XP_033162460.1|DMAU
OG0001838	LOC117591848|XP_034141105.1|DGUA	LOC117137650|XP_033155078.1|DMAU
OG0001839	LOC117592284|XP_034141841.1|DGUA	LOC117141914|XP_033161533.1|DMAU, LOC117136295|XP_033153029.1|DMAU
OG0001840	LOC117584212|XP_034128871.1|DGUA	LOC117148925|XP_033172539.1|DMAU, LOC117149176|XP_033172645.1|DMAU
OG0001841	LOC117587198|XP_034133632.1|DGUA	LOC117140525|XP_033159397.1|DMAU, LOC117140526|XP_033159401.1|DMAU
OG0001842	LOC117588912|XP_034136375.1|DGUA	LOC117141991|XP_033161721.1|DMAU, LOC117140784|XP_033159770.1|DMAU
OG0001843	LOC117579885|XP_034121912.1|DGUA	LOC117139363|XP_033157506.1|DMAU
OG0001844	LOC117579544|XP_034121352.1|DGUA	LOC117140409|XP_033159173.1|DMAU, LOC117140374|XP_033159130.1|DMAU
OG0001845	LOC117580745|XP_034123325.1|DGUA	LOC117136646|XP_033153532.1|DMAU
OG0001846	LOC117583474|XP_034127673.1|DGUA	LOC117144178|XP_033165114.1|DMAU, LOC117144229|XP_033165185.1|DMAU
OG0001847	LOC117580578|XP_034123074.1|DGUA, LOC117579600|XP_034121423.1|DGUA	LOC117141336|XP_033160630.1|DMAU, LOC117141334|XP_033160629.1|DMAU, LOC117141333|XP_033160628.1|DMAU
OG0001848	LOC117585213|XP_034130487.1|DGUA	LOC117140198|XP_033158872.1|DMAU
OG0001849	LOC117585734|XP_034131270.1|DGUA	LOC117142817|XP_033162924.1|DMAU
OG0001850	LOC117590611|XP_034139292.1|DGUA	LOC117146243|XP_033168055.1|DMAU
OG0001851	LOC117590618|XP_034139302.1|DGUA	LOC117146341|XP_033168363.1|DMAU
OG0001852	LOC117586830|XP_034133002.1|DGUA	LOC117139610|XP_033157940.1|DMAU
OG0001853	LOC117583486|XP_034127688.1|DGUA	LOC117143309|XP_033163810.1|DMAU
OG0001854	LOC117580708|XP_034123254.1|DGUA	LOC117147202|XP_033169902.1|DMAU
OG0001855	LOC117592232|XP_034141757.1|DGUA	LOC117137835|XP_033155416.1|DMAU
OG0001856	LOC117584269|XP_034128972.1|DGUA, LOC117590206|XP_034138549.1|DGUA	LOC117148110|XP_033171220.1|DMAU
OG0001857	LOC117588282|XP_034135347.1|DGUA	LOC117147274|XP_033169998.1|DMAU
OG0001858	LOC117581181|XP_034124016.1|DGUA	LOC117148801|XP_033172307.1|DMAU
OG0001859	LOC117581658|XP_034124929.1|DGUA	LOC117146707|XP_033169013.1|DMAU, LOC117147084|XP_033169739.1|DMAU
OG0001860	LOC117579914|XP_034121943.1|DGUA	LOC117140057|XP_033158686.1|DMAU
OG0001861	LOC117583559|XP_034127817.1|DGUA	LOC117144970|XP_033166322.1|DMAU
OG0001862	LOC117581282|XP_034124194.1|DGUA	LOC117147352|XP_033170106.1|DMAU
OG0001863	LOC117581556|XP_034124779.1|DGUA	LOC117146761|XP_033169150.1|DMAU
OG0001864	LOC117589479|XP_034137328.1|DGUA	LOC117144458|XP_033165504.1|DMAU
OG0001865	LOC117580836|XP_034123466.1|DGUA	LOC117148095|XP_033171198.1|DMAU
OG0001866	LOC117589756|XP_034137828.1|DGUA	LOC117144886|XP_033166194.1|DMAU
OG0001867	LOC117588883|XP_034136300.1|DGUA	LOC117141083|XP_033160273.1|DMAU
OG0001868	LOC117588018|XP_034134944.1|DGUA	LOC117137783|XP_033155301.1|DMAU
OG0001869	LOC117589757|XP_034137833.1|DGUA	LOC117145210|XP_033166666.1|DMAU
OG0001870	LOC117581432|XP_034124495.1|DGUA	LOC117148788|XP_033172289.1|DMAU
OG0001871	LOC117591015|XP_034139992.1|DGUA	LOC117148942|XP_033172558.1|DMAU
OG0001872	LOC117583082|XP_034127150.1|DGUA	LOC117145282|XP_033166761.1|DMAU
OG0001873	LOC117590064|XP_034138277.1|DGUA	LOC117143067|XP_033163416.1|DMAU
OG0001874	LOC117585551|XP_034130964.1|DGUA	LOC117143203|XP_033163639.1|DMAU
OG0001875	LOC117583805|XP_034128277.1|DGUA	LOC117144951|XP_033166299.1|DMAU
OG0001876	LOC117588803|XP_034136209.1|DGUA	LOC117146430|XP_033168528.1|DMAU
OG0001877	LOC117591663|XP_034140878.1|DGUA, LOC117588523|XP_034135769.1|DGUA	LOC117147395|XP_033170155.1|DMAU
OG0001878	LOC117589939|XP_034138116.1|DGUA	LOC117143973|XP_033164800.1|DMAU
OG0001879	LOC117584988|XP_034130102.1|DGUA	LOC117143194|XP_033163621.1|DMAU
OG0001880	LOC117585756|XP_034131303.1|DGUA	LOC117143107|XP_033163480.1|DMAU
OG0001881	LOC117583145|XP_034127225.1|DGUA	LOC117143780|XP_033164504.1|DMAU
OG0001882	LOC117583037|XP_034127089.1|DGUA	LOC117143895|XP_033164690.1|DMAU
OG0001883	LOC117582717|XP_034126530.1|DGUA	LOC117145908|XP_033167653.1|DMAU
OG0001884	LOC117589566|XP_034137507.1|DGUA	LOC117144102|XP_033165011.1|DMAU
OG0001885	LOC117584663|XP_034129582.1|DGUA	LOC117150674|XP_033173570.1|DMAU
OG0001886	LOC117583766|XP_034128209.1|DGUA	LOC117142439|XP_033162294.1|DMAU
OG0001887	LOC117592285|XP_034141838.1|DGUA	LOC117138376|XP_033156335.1|DMAU
OG0001888	LOC117586548|XP_034132601.1|DGUA	LOC117145098|XP_033166508.1|DMAU
OG0001889	LOC117590321|XP_034138704.1|DGUA	LOC117147800|XP_033170741.1|DMAU
OG0001890	LOC117589186|XP_034136801.1|DGUA	LOC117139848|XP_033158386.1|DMAU
OG0001891	LOC117584985|XP_034130098.1|DGUA	LOC117144169|XP_033165102.1|DMAU
OG0001892	LOC117590145|XP_034138411.1|DGUA	LOC117139156|XP_033157206.1|DMAU
OG0001893	LOC117583364|XP_034127533.1|DGUA	LOC117143031|XP_033163311.1|DMAU
OG0001894	LOC117580383|XP_034122814.1|DGUA	LOC117137008|XP_033154087.1|DMAU
OG0001895	LOC117590642|XP_034139375.1|DGUA	LOC117146235|XP_033168031.1|DMAU
OG0001896	LOC117584608|XP_034129510.1|DGUA	LOC117137794|XP_033155349.1|DMAU
OG0001897	LOC117589546|XP_034137441.1|DGUA	LOC117146040|XP_033167868.1|DMAU
OG0001898	LOC117581377|XP_034124406.1|DGUA	LOC117148600|XP_033171972.1|DMAU, LOC117148601|XP_033171973.1|DMAU
OG0001899	LOC117585235|XP_034130518.1|DGUA	LOC117143115|XP_033163491.1|DMAU
OG0001901	LOC117583903|XP_034128468.1|DGUA	LOC117150513|XP_033173313.1|DMAU
OG0001902	LOC117590020|XP_034138200.1|DGUA	LOC117141917|XP_033161537.1|DMAU
OG0001903	LOC117590077|XP_034138306.1|DGUA	LOC117143453|XP_033164053.1|DMAU
OG0001904	LOC117583679|XP_034128041.1|DGUA	LOC117145527|XP_033167110.1|DMAU
OG0001905	LOC117583820|XP_034128297.1|DGUA	LOC117147360|XP_033170115.1|DMAU
OG0001906	LOC117589498|XP_034137361.1|DGUA	LOC117143289|XP_033163767.1|DMAU
OG0001907	LOC117588466|XP_034135646.1|DGUA	LOC117147626|XP_033170481.1|DMAU
OG0001908	LOC117583590|XP_034127870.1|DGUA	LOC117145943|XP_033167714.1|DMAU
OG0001909	LOC117580901|XP_034123552.1|DGUA, LOC117590458|XP_034138984.1|DGUA	LOC117148752|XP_033172234.1|DMAU
OG0001910	LOC117583180|XP_034127271.1|DGUA	LOC117143974|XP_033164802.1|DMAU
OG0001911	LOC117582789|XP_034126663.1|DGUA	LOC117146088|XP_033167931.1|DMAU
OG0001912	LOC117578673|XP_034120191.1|DGUA	LOC117136466|XP_033153288.1|DMAU
OG0001913	LOC117583924|XP_034128494.1|DGUA	LOC117150413|XP_033173171.1|DMAU
OG0001914	LOC117585355|XP_034130693.1|DGUA	LOC117142681|XP_033162711.1|DMAU
OG0001915	LOC117589153|XP_034136741.1|DGUA	LOC117140447|XP_033159263.1|DMAU
OG0001916	LOC117579221|XP_034120887.1|DGUA	LOC117136515|XP_033153350.1|DMAU
OG0001917	LOC117589188|XP_034136803.1|DGUA	LOC117140951|XP_033160060.1|DMAU
OG0001918	LOC117589296|XP_034136979.1|DGUA	LOC117139412|XP_033157580.1|DMAU
OG0001919	LOC117588108|XP_034135074.1|DGUA	LOC117135662|XP_033151944.1|DMAU
OG0001920	LOC117588843|XP_034136227.1|DGUA	LOC117142126|XP_033161913.1|DMAU
OG0001921	LOC117591755|XP_034140957.1|DGUA	LOC117135628|XP_033151891.1|DMAU
OG0001922	LOC117590257|XP_034138636.1|DGUA	LOC117135431|XP_033151484.1|DMAU
OG0001923	LOC117579432|XP_034121205.1|DGUA	LOC117139504|XP_033157726.1|DMAU
OG0001924	LOC117587819|XP_034134667.1|DGUA	LOC117135844|XP_033152248.1|DMAU
OG0001925	LOC117588852|XP_034136243.1|DGUA	LOC117139245|XP_033157347.1|DMAU
OG0001926	LOC117587027|XP_034133343.1|DGUA	LOC117139146|XP_033157195.1|DMAU
OG0001927	LOC117588597|XP_034135897.1|DGUA	LOC117135791|XP_033152174.1|DMAU
OG0001928	LOC117580358|XP_034122767.1|DGUA	LOC117141730|XP_033161238.1|DMAU
OG0001929	LOC117580174|XP_034122392.1|DGUA	LOC117141641|XP_033161087.1|DMAU
OG0001930	LOC117592698|XP_034142554.1|DGUA	LOC117135510|XP_033151637.1|DMAU
OG0001931	LOC117586991|XP_034133282.1|DGUA	LOC117141390|XP_033160696.1|DMAU
OG0001932	LOC117587265|XP_034133730.1|DGUA	LOC117139963|XP_033158553.1|DMAU
OG0001933	LOC117589373|XP_034137178.1|DGUA	LOC117137475|XP_033154840.1|DMAU
OG0001934	LOC117591104|XP_034140097.1|DGUA, LOC117591281|XP_034140370.1|DGUA	LOC117140427|XP_033159232.1|DMAU
OG0001935	LOC117588929|XP_034136395.1|DGUA	LOC117140603|XP_033159505.1|DMAU
OG0001937	LOC117592171|XP_034141658.1|DGUA	LOC117138654|XP_033156773.1|DMAU
OG0001938	LOC117591874|XP_034141139.1|DGUA	LOC117138328|XP_033156256.1|DMAU
OG0001939	LOC117592507|XP_034142243.1|DGUA	LOC117137232|XP_033154481.1|DMAU
OG0001940	LOC117591519|XP_034140708.1|DGUA	LOC117137818|XP_033155387.1|DMAU
OG0001941	LOC117588991|XP_034136483.1|DGUA	LOC117139746|XP_033158197.1|DMAU
OG0001942	LOC117578494|XP_034119919.1|DGUA	LOC117137073|XP_033154192.1|DMAU
OG0001943	LOC117588932|XP_034136399.1|DGUA	LOC117140426|XP_033159231.1|DMAU
OG0001944	LOC117587439|XP_034134012.1|DGUA	LOC117141194|XP_033160433.1|DMAU
OG0001945	LOC117580689|XP_034123209.1|DGUA	LOC117136038|XP_033152559.1|DMAU
OG0001946	LOC117581578|XP_034124823.1|DGUA	LOC117136659|XP_033153551.1|DMAU
OG0001947	LOC117578773|XP_034120370.1|DGUA	LOC117136488|XP_033153318.1|DMAU
OG0001948	LOC117588570|XP_034135857.1|DGUA	LOC117147188|XP_033169881.1|DMAU
OG0001949	LOC117586858|XP_034133045.1|DGUA	LOC117139563|XP_033157850.1|DMAU
OG0001950	LOC117586649|XP_034132774.1|DGUA	LOC117144259|XP_033165248.1|DMAU
OG0001951	LOC117592153|XP_034141610.1|DGUA	LOC117137839|XP_033155422.1|DMAU
OG0001952	LOC117592019|XP_034141406.1|DGUA	LOC117138225|XP_033156061.1|DMAU, LOC117138224|XP_033156060.1|DMAU
OG0001953	LOC117589348|XP_034137151.1|DGUA	LOC117137857|XP_033155461.1|DMAU
OG0001954	LOC117578833|XP_034120498.1|DGUA	LOC117135569|XP_033151775.1|DMAU
OG0001955	LOC117591839|XP_034141096.1|DGUA	LOC117137756|XP_033155261.1|DMAU
OG0001956	LOC117589437|XP_034137267.1|DGUA	LOC117141197|XP_033160439.1|DMAU
OG0001957	LOC117578539|XP_034119998.1|DGUA	LOC117137963|XP_033155625.1|DMAU
OG0001958	LOC117581052|XP_034123784.1|DGUA	LOC117137177|XP_033154382.1|DMAU
OG0001959	LOC117586942|XP_034133199.1|DGUA	LOC117139984|XP_033158579.1|DMAU
OG0001960	LOC117587164|XP_034133568.1|DGUA	LOC117140017|XP_033158636.1|DMAU
OG0001961	LOC117587841|XP_034134700.1|DGUA	LOC117136055|XP_033152592.1|DMAU
OG0001962	LOC117580375|XP_034122802.1|DGUA	LOC117137007|XP_033154085.1|DMAU
OG0001963	LOC117589225|XP_034136866.1|DGUA	LOC117139437|XP_033157629.1|DMAU
OG0001964	LOC117580110|XP_034122277.1|DGUA	LOC117139888|XP_033158457.1|DMAU
OG0001965	LOC117587338|XP_034133867.1|DGUA	LOC117141983|XP_033161683.1|DMAU
OG0001966	LOC117583052|XP_034127105.1|DGUA	LOC117145559|XP_033167153.1|DMAU
OG0001967	LOC117581879|XP_034125239.1|DGUA	LOC117137536|XP_033154921.1|DMAU
OG0001968	LOC117579502|XP_034121296.1|DGUA	LOC117141284|XP_033160545.1|DMAU
OG0001969	LOC117578592|XP_034120072.1|DGUA	LOC117136246|XP_033152941.1|DMAU
OG0001970	LOC117592242|XP_034141768.1|DGUA	LOC117136601|XP_033153475.1|DMAU
OG0001971	LOC117586528|XP_034132556.1|DGUA	LOC117138048|XP_033155753.1|DMAU
OG0001972	LOC117590967|XP_034139919.1|DGUA	LOC117137533|XP_033154911.1|DMAU
OG0001973	LOC117580399|XP_034122839.1|DGUA	LOC117137414|XP_033154733.1|DMAU
OG0001974	LOC117591065|XP_034140061.1|DGUA	LOC117138072|XP_033155787.1|DMAU
OG0001975	LOC117589164|XP_034136761.1|DGUA	LOC117140196|XP_033158870.1|DMAU
OG0001976	LOC117592536|XP_034142296.1|DGUA	LOC117135652|XP_033151927.1|DMAU
OG0001977	LOC117584293|XP_034129005.1|DGUA	LOC117146348|XP_033168384.1|DMAU
OG0001978	LOC117582006|XP_034125393.1|DGUA	LOC117150269|XP_033172966.1|DMAU
OG0001979	LOC117581764|XP_034125057.1|DGUA	LOC117150684|XP_033173587.1|DMAU
OG0001980	LOC117581827|XP_034125162.1|DGUA	LOC117135239|XP_033151268.1|DMAU
OG0001981	LOC117582412|XP_034125993.1|DGUA	LOC117145727|XP_033167371.1|DMAU
OG0001982	LOC117587604|XP_034134346.1|DGUA	LOC117150047|XP_033172803.1|DMAU
OG0001983	LOC117587792|XP_034134629.1|DGUA	LOC117139408|XP_033157573.1|DMAU
OG0001984	LOC117588101|XP_034135062.1|DGUA	LOC117135161|XP_033151113.1|DMAU
OG0001985	LOC117588104|XP_034135066.1|DGUA	LOC117147033|XP_033169622.1|DMAU
OG0001986	LOC117587675|XP_034134458.1|DGUA	LOC117150431|XP_033173200.1|DMAU
OG0001987	LOC117590974|XP_034139934.1|DGUA	LOC117148473|XP_033171738.1|DMAU
OG0001988	LOC117592008|XP_034141352.1|DGUA	LOC117138366|XP_033156323.1|DMAU
OG0001989	LOC117582355|XP_034125902.1|DGUA	LOC117150202|XP_033172883.1|DMAU
OG0001990	LOC117584274|XP_034128981.1|DGUA	LOC117150332|XP_033173068.1|DMAU
OG0001991	LOC117587920|XP_034134798.1|DGUA	LOC117150634|XP_033173497.1|DMAU
OG0001992	LOC117581820|XP_034125154.1|DGUA	LOC117144104|XP_033165017.1|DMAU
OG0001993	LOC117591576|XP_034140784.1|DGUA	LOC117150858|XP_033173845.1|DMAU
OG0001994	LOC117585327|XP_034130657.1|DGUA	LOC117142641|XP_033162637.1|DMAU
OG0001995	LOC117588234|XP_034135275.1|DGUA	LOC117136696|XP_033153645.1|DMAU
OG0001996	LOC117584741|XP_034129714.1|DGUA	LOC117150329|XP_033173064.1|DMAU
OG0001997	LOC117586636|XP_034132755.1|DGUA	LOC117135726|XP_033152060.1|DMAU
OG0001998	LOC117586579|XP_034132639.1|DGUA	LOC117135720|XP_033152046.1|DMAU
OG0001999	LOC117580340|XP_034122740.1|DGUA	LOC117136120|XP_033152710.1|DMAU
OG0002000	LOC117582366|XP_034125915.1|DGUA	LOC117142310|XP_033162108.1|DMAU
OG0002001	LOC117582555|XP_034126272.1|DGUA	LOC117151095|XP_033174235.1|DMAU
OG0002002	LOC117583406|XP_034127583.1|DGUA	LOC117135794|XP_033152178.1|DMAU
OG0002003	LOC117584518|XP_034129353.1|DGUA	LOC117136070|XP_033152659.1|DMAU
OG0002004	LOC117582197|XP_034125695.1|DGUA	LOC117150958|XP_033174028.1|DMAU
OG0002005	LOC117590897|XP_034139819.1|DGUA	LOC117144331|XP_033165338.1|DMAU
OG0002006	LOC117584837|XP_034129859.1|DGUA	LOC117135302|XP_033151371.1|DMAU
OG0002007	LOC117587619|XP_034134367.1|DGUA	LOC117139414|XP_033157794.1|DMAU
OG0002008	LOC117590677|XP_034139444.1|DGUA	LOC117146238|XP_033168037.1|DMAU
OG0002009	LOC117581134|XP_034123955.1|DGUA	LOC117136380|XP_033153162.1|DMAU
OG0002010	LOC117583899|XP_034128461.1|DGUA	LOC117145889|XP_033167626.1|DMAU
OG0002011	LOC117588149|XP_034135138.1|DGUA	LOC117146550|XP_033168742.1|DMAU
OG0002012	LOC117582589|XP_034126326.1|DGUA	LOC117150197|XP_033172877.1|DMAU
OG0002013	LOC117587837|XP_034134690.1|DGUA	LOC117150248|XP_033172935.1|DMAU
OG0002014	LOC117586040|XP_034131779.1|DGUA	LOC117137311|XP_033154582.1|DMAU
OG0002015	LOC117581959|XP_034125332.1|DGUA	LOC117150747|XP_033173671.1|DMAU
OG0002016	LOC117578411|XP_034119760.1|DGUA	LOC117135472|XP_033151576.1|DMAU
OG0002017	LOC117584807|XP_034129816.1|DGUA	LOC117150424|XP_033173189.1|DMAU
OG0002018	LOC117591560|XP_034140755.1|DGUA	LOC117150857|XP_033173843.1|DMAU
OG0002019	LOC117582016|XP_034125428.1|DGUA	LOC117146280|XP_033168171.1|DMAU
OG0002020	LOC117587826|XP_034134677.1|DGUA	LOC117147440|XP_033170216.1|DMAU
OG0002021	LOC117581809|XP_034125145.1|DGUA	LOC117138433|XP_033156435.1|DMAU
OG0002022	LOC117583871|XP_034128408.1|DGUA	LOC117138718|XP_033156857.1|DMAU
OG0002023	LOC117589804|XP_034137907.1|DGUA	LOC117144218|XP_033165163.1|DMAU
OG0002024	LOC117584712|XP_034129648.1|DGUA	LOC117135185|XP_033151186.1|DMAU
OG0002025	LOC117581987|XP_034125370.1|DGUA	LOC117138135|XP_033155899.1|DMAU
OG0002026	LOC117579320|XP_034121023.1|DGUA	LOC117141705|XP_033161207.1|DMAU
OG0002027	LOC117591197|XP_034140231.1|DGUA	LOC117135962|XP_033152451.1|DMAU
OG0002028	LOC117587745|XP_034134601.1|DGUA	LOC117136785|XP_033153731.1|DMAU
OG0002029	LOC117579619|XP_034121465.1|DGUA	LOC117141146|XP_033160370.1|DMAU
OG0002030	LOC117578691|XP_034120217.1|DGUA	LOC117136336|XP_033153087.1|DMAU
OG0002031	LOC117589792|XP_034137888.1|DGUA	LOC117136069|XP_033152614.1|DMAU
OG0002032	LOC117590127|XP_034138390.1|DGUA	LOC117143784|XP_033164516.1|DMAU
OG0002033	LOC117580659|XP_034123158.1|DGUA	LOC117147922|XP_033170936.1|DMAU
OG0002034	LOC117588665|XP_034135998.1|DGUA, LOC117591777|XP_034140977.1|DGUA, LOC117591738|XP_034140940.1|DGUA	LOC117146668|XP_033168906.1|DMAU
OG0002035	LOC117584915|XP_034129953.1|DGUA	LOC117145582|XP_033167179.1|DMAU
OG0002036	LOC117583591|XP_034127871.1|DGUA	LOC117145832|XP_033167524.1|DMAU
OG0002037	LOC117579443|XP_034121222.1|DGUA	LOC117140049|XP_033158677.1|DMAU
OG0002038	LOC117586289|XP_034132133.1|DGUA	LOC117143600|XP_033164242.1|DMAU
OG0002039	LOC117590028|XP_034138215.1|DGUA	LOC117141356|XP_033160655.1|DMAU
OG0002040	LOC117590150|XP_034138423.1|DGUA	LOC117139300|XP_033157426.1|DMAU, LOC117139299|XP_033157423.1|DMAU
OG0002041	LOC117592303|XP_034141863.1|DGUA	LOC117135698|XP_033151995.1|DMAU
