Orthogroup	DGUA.longest_only	DEUG.longest_only
OG0003022	LOC117589249|XP_034136913.1|DGUA	LOC108114133|XP_017080398.1|DEUG
OG0003023	LOC117590325|XP_034138708.1|DGUA	LOC108103581|XP_017064593.1|DEUG
OG0003024	LOC117579203|XP_034120862.1|DGUA	LOC108105982|XP_017068300.1|DEUG
OG0003025	LOC117586377|XP_034132296.1|DGUA	LOC108115040|XP_017081777.1|DEUG
OG0003026	LOC117586428|XP_034132356.1|DGUA	LOC108115034|XP_017081770.1|DEUG
OG0003027	LOC117586058|XP_034131795.1|DGUA	LOC108116467|XP_017083886.1|DEUG
OG0003028	LOC117579179|XP_034120838.1|DGUA	LOC108108198|XP_017071639.1|DEUG
OG0003029	LOC117589003|XP_034136509.1|DGUA	LOC108104692|XP_017066391.1|DEUG
OG0003030	LOC117586664|XP_034132803.1|DGUA	LOC108115371|XP_017082290.1|DEUG
OG0003031	LOC117590333|XP_034138718.1|DGUA	LOC108103569|XP_017064583.1|DEUG
OG0003032	LOC117584590|XP_034129458.1|DGUA	LOC108111161|XP_017076022.1|DEUG
OG0003033	LOC117580227|XP_034122532.1|DGUA	LOC108108016|XP_017071362.1|DEUG
OG0003034	LOC117586468|XP_034132446.1|DGUA	LOC108116315|XP_017083594.1|DEUG
OG0003035	LOC117582868|XP_034126829.1|DGUA	LOC108111297|XP_017076176.1|DEUG
OG0003036	LOC117589499|XP_034137371.1|DGUA	LOC108110355|XP_017074883.1|DEUG
OG0003037	LOC117591238|XP_034140303.1|DGUA	LOC108118225|XP_017086292.1|DEUG
OG0003038	LOC117592657|XP_034142494.1|DGUA	LOC108113168|XP_017079174.1|DEUG
OG0003039	LOC117581943|XP_034125316.1|DGUA	LOC108112389|XP_017077722.1|DEUG
OG0003040	LOC117580027|XP_034122144.1|DGUA	LOC108114117|XP_017080378.1|DEUG
OG0003041	LOC117579050|XP_034120637.1|DGUA	LOC108107932|XP_017071250.1|DEUG
OG0003042	LOC117585791|XP_034131379.1|DGUA	LOC108116699|XP_017084205.1|DEUG
OG0003043	LOC117590012|XP_034138190.1|DGUA	LOC108116479|XP_017083899.1|DEUG
OG0003044	LOC117591995|XP_034141331.1|DGUA	LOC108104498|XP_017066101.1|DEUG
OG0003045	LOC117591121|XP_034140113.1|DGUA	LOC108113639|XP_017079797.1|DEUG
OG0003046	LOC117586303|XP_034132152.1|DGUA	LOC108110660|XP_017075267.1|DEUG, LOC108116398|XP_017083757.1|DEUG
OG0003047	LOC117586304|XP_034132153.1|DGUA	LOC108116401|XP_017083760.1|DEUG
OG0003048	LOC117584435|XP_034129276.1|DGUA	LOC108106672|XP_017069392.1|DEUG
OG0003049	LOC117589601|XP_034137566.1|DGUA	LOC108113023|XP_017078943.1|DEUG, LOC108117048|XP_017084709.1|DEUG
OG0003050	LOC117585554|XP_034130969.1|DGUA	LOC108113617|XP_017079765.1|DEUG
OG0003051	LOC117579121|XP_034120743.1|DGUA	LOC108107854|XP_017071109.1|DEUG
OG0003052	LOC117586070|XP_034131809.1|DGUA	LOC108109619|XP_017073676.1|DEUG
OG0003053	LOC117586350|XP_034132258.1|DGUA	LOC108115181|XP_017081993.1|DEUG
OG0003054	LOC117586167|XP_034131959.1|DGUA	LOC108115134|XP_017081910.1|DEUG
OG0003055	LOC117582721|XP_034126537.1|DGUA	LOC108116625|XP_017084091.1|DEUG
OG0003056	LOC117588641|XP_034135960.1|DGUA	LOC108103928|XP_017065168.1|DEUG
OG0003057	LOC117591771|XP_034140975.1|DGUA	LOC108106606|XP_017069286.1|DEUG
OG0003058	LOC117578540|XP_034119999.1|DGUA	LOC108113172|XP_017079177.1|DEUG
OG0003059	LOC117591516|XP_034140701.1|DGUA	LOC108103752|XP_017064851.1|DEUG
OG0003060	LOC117581503|XP_034124660.1|DGUA	LOC108107286|XP_017070229.1|DEUG
OG0003061	LOC117588372|XP_034135480.1|DGUA	LOC108104314|XP_017065788.1|DEUG
OG0003062	LOC117584942|XP_034129993.1|DGUA	LOC108110178|XP_017074591.1|DEUG
OG0003063	LOC117580374|XP_034122797.1|DGUA	LOC108108709|XP_017072327.1|DEUG
OG0003064	LOC117582791|XP_034126690.1|DGUA	LOC108106022|XP_017068396.1|DEUG, LOC108111464|XP_017076424.1|DEUG
OG0003065	LOC117587573|XP_034134290.1|DGUA	LOC108104321|XP_017065793.1|DEUG
OG0003066	LOC117589711|XP_034137766.1|DGUA	LOC108105266|XP_017067234.1|DEUG
OG0003067	LOC117590188|XP_034138499.1|DGUA	LOC108116364|XP_017083682.1|DEUG
OG0003068	LOC117590118|XP_034138359.1|DGUA	LOC108116305|XP_017083583.1|DEUG, LOC108104414|XP_017065996.1|DEUG
OG0003069	LOC117591819|XP_034141047.1|DGUA	LOC108112752|XP_017078488.1|DEUG
OG0003070	LOC117588184|XP_034135194.1|DGUA	LOC108108230|XP_017071689.1|DEUG
OG0003071	LOC117587000|XP_034133295.1|DGUA	LOC108108551|XP_017072121.1|DEUG
OG0003072	LOC117585995|XP_034131710.1|DGUA	LOC108117202|XP_017085005.1|DEUG
OG0003073	LOC117585996|XP_034131711.1|DGUA	LOC108117203|XP_017085006.1|DEUG
OG0003074	LOC117581940|XP_034125312.1|DGUA	LOC108102662|XP_017063290.1|DEUG
OG0003075	LOC117590146|XP_034138412.1|DGUA	LOC108103325|XP_017064247.1|DEUG, LOC108103324|XP_017064245.1|DEUG
OG0003076	LOC117579217|XP_034120876.1|DGUA	LOC108106005|XP_017068338.1|DEUG
OG0003077	LOC117585114|XP_034130287.1|DGUA	LOC108105255|XP_017067223.1|DEUG
OG0003078	LOC117582757|XP_034126591.1|DGUA	LOC108105593|XP_017067746.1|DEUG
OG0003079	LOC117585239|XP_034130530.1|DGUA	LOC108117536|XP_017085525.1|DEUG
OG0003080	LOC117586152|XP_034131941.1|DGUA	LOC108116473|XP_017083893.1|DEUG
OG0003081	LOC117585504|XP_034130894.1|DGUA	LOC108116525|XP_017083951.1|DEUG
OG0003082	LOC117586074|XP_034131819.1|DGUA	LOC108110192|XP_017074641.1|DEUG
OG0003083	LOC117591096|XP_034140088.1|DGUA	LOC108113640|XP_017079798.1|DEUG
OG0003084	LOC117586623|XP_034132719.1|DGUA	LOC108116199|XP_017083429.1|DEUG
OG0003085	LOC117586000|XP_034131718.1|DGUA	LOC108116189|XP_017083419.1|DEUG, LOC108116196|XP_017083425.1|DEUG
OG0003086	LOC117590124|XP_034138379.1|DGUA	LOC108110191|XP_017074632.1|DEUG
OG0003087	LOC117579128|XP_034120755.1|DGUA	LOC108107800|XP_017071004.1|DEUG
OG0003088	LOC117586506|XP_034132524.1|DGUA	LOC108115017|XP_017081748.1|DEUG
OG0003089	LOC117589953|XP_034138141.1|DGUA	LOC108110291|XP_017074780.1|DEUG
OG0003090	LOC117583250|XP_034127367.1|DGUA	LOC108116095|XP_017083301.1|DEUG
OG0003091	LOC117585129|XP_034130345.1|DGUA	LOC108116332|XP_017083633.1|DEUG
OG0003092	LOC117590171|XP_034138457.1|DGUA	LOC108110252|XP_017074729.1|DEUG
OG0003093	LOC117592121|XP_034141556.1|DGUA	LOC108106592|XP_017069267.1|DEUG
OG0003094	LOC117581542|XP_034124749.1|DGUA	LOC108110095|XP_017074478.1|DEUG
OG0003095	LOC117580834|XP_034123463.1|DGUA	LOC108103472|XP_017064461.1|DEUG
OG0003096	LOC117592424|XP_034142064.1|DGUA	LOC108113222|XP_017079248.1|DEUG
OG0003097	LOC117582998|XP_034127039.1|DGUA	LOC108111422|XP_017076370.1|DEUG
OG0003098	LOC117581628|XP_034124887.1|DGUA	LOC108104394|XP_017065923.1|DEUG
OG0003099	LOC117586255|XP_034132087.1|DGUA	LOC108111506|XP_017076510.1|DEUG
OG0003100	LOC117581129|XP_034123946.1|DGUA	LOC108104433|XP_017065979.1|DEUG
OG0003101	LOC117586712|XP_034132873.1|DGUA	LOC108116408|XP_017083777.1|DEUG
OG0003102	LOC117590017|XP_034138194.1|DGUA	LOC108116433|XP_017083818.1|DEUG
OG0003103	LOC117586073|XP_034131818.1|DGUA	LOC108116429|XP_017083812.1|DEUG
OG0003104	LOC117580324|XP_034122711.1|DGUA	LOC108108587|XP_017072171.1|DEUG
OG0003105	LOC117590778|XP_034139618.1|DGUA	LOC108105528|XP_017067647.1|DEUG
OG0003106	LOC117592329|XP_034141911.1|DGUA	LOC108107392|XP_017070399.1|DEUG
OG0003107	LOC117581548|XP_034124755.1|DGUA	LOC108104354|XP_017065848.1|DEUG
OG0003108	LOC117582813|XP_034126742.1|DGUA	LOC108102936|XP_017063687.1|DEUG
OG0003109	LOC117590534|XP_034139146.1|DGUA	LOC108103459|XP_017064443.1|DEUG
OG0003110	LOC117592632|XP_034142464.1|DGUA	LOC108112668|XP_017078295.1|DEUG
OG0003111	LOC117580623|XP_034123093.1|DGUA	LOC108109978|XP_017074292.1|DEUG
OG0003112	LOC117586245|XP_034132074.1|DGUA	LOC108111526|XP_017076536.1|DEUG
OG0003114	LOC117579258|XP_034120941.1|DGUA	LOC108106661|XP_017069374.1|DEUG
OG0003115	LOC117591826|XP_034141055.1|DGUA	LOC108113335|XP_017079381.1|DEUG
OG0003116	LOC117587695|XP_034134486.1|DGUA	LOC108113070|XP_017078999.1|DEUG
OG0003117	LOC117580070|XP_034122205.1|DGUA	LOC108107888|XP_017071170.1|DEUG
OG0003118	LOC117580265|XP_034122593.1|DGUA	LOC108114295|XP_017080686.1|DEUG
OG0003119	LOC117580267|XP_034122598.1|DGUA	LOC108114297|XP_017080689.1|DEUG
OG0003120	LOC117578523|XP_034119962.1|DGUA	LOC108109072|XP_017072913.1|DEUG
OG0003121	LOC117591285|XP_034140374.1|DGUA	LOC108111886|XP_017077010.1|DEUG
OG0003122	LOC117578581|XP_034120055.1|DGUA	LOC108109147|XP_017073041.1|DEUG
OG0003123	LOC117580097|XP_034122249.1|DGUA	LOC108105966|XP_017068259.1|DEUG
OG0003124	LOC117590690|XP_034139484.1|DGUA	LOC108112961|XP_017078849.1|DEUG
OG0003125	LOC117579036|XP_034120613.1|DGUA	LOC108105978|XP_017068284.1|DEUG
OG0003126	LOC117578726|XP_034120280.1|DGUA	LOC108107337|XP_017070318.1|DEUG
OG0003127	LOC117578760|XP_034120358.1|DGUA	LOC108107340|XP_017070321.1|DEUG
OG0003128	LOC117589098|XP_034136637.1|DGUA	LOC108114254|XP_017080637.1|DEUG
OG0003129	LOC117583481|XP_034127685.1|DGUA	LOC108112652|XP_017078272.1|DEUG
OG0003130	LOC117586978|XP_034133263.1|DGUA	LOC108112269|XP_017077581.1|DEUG
OG0003131	LOC117578827|XP_034120481.1|DGUA	LOC108113233|XP_017079260.1|DEUG
OG0003132	LOC117589679|XP_034137724.1|DGUA	LOC108115627|XP_017082667.1|DEUG
OG0003133	LOC117592343|XP_034141926.1|DGUA	LOC108107188|XP_017070095.1|DEUG
OG0003134	LOC117592669|XP_034142520.1|DGUA	LOC108113252|XP_017079289.1|DEUG
OG0003135	LOC117588882|XP_034136299.1|DGUA	LOC108114580|XP_017081123.1|DEUG
OG0003136	LOC117579921|XP_034121950.1|DGUA	LOC108108815|XP_017072490.1|DEUG
OG0003137	LOC117579376|XP_034121141.1|DGUA	LOC108106631|XP_017069323.1|DEUG
OG0003138	LOC117591236|XP_034140305.1|DGUA	LOC108107319|XP_017070284.1|DEUG
OG0003139	LOC117579420|XP_034121191.1|DGUA	LOC108108685|XP_017072277.1|DEUG
OG0003140	LOC117584406|XP_034129163.1|DGUA	LOC108109170|XP_017073083.1|DEUG
OG0003141	LOC117582404|XP_034125985.1|DGUA	LOC108106365|XP_017068835.1|DEUG
OG0003142	LOC117592535|XP_034142286.1|DGUA	LOC108106451|XP_017068988.1|DEUG
OG0003143	LOC117579122|XP_034120744.1|DGUA	LOC108107856|XP_017071111.1|DEUG
OG0003144	LOC117590466|XP_034138998.1|DGUA	LOC108109029|XP_017072793.1|DEUG
OG0003145	LOC117585049|XP_034130202.1|DGUA	LOC108113077|XP_017079009.1|DEUG
OG0003146	LOC117584730|XP_034129692.1|DGUA	LOC108106670|XP_017069389.1|DEUG
OG0003147	LOC117580564|XP_034123056.1|DGUA	LOC108105959|XP_017068248.1|DEUG
OG0003148	LOC117586951|XP_034133211.1|DGUA	LOC108114327|XP_017080735.1|DEUG
OG0003149	LOC117591501|XP_034140689.1|DGUA	LOC108104404|XP_017065939.1|DEUG
OG0003150	LOC117592190|XP_034141683.1|DGUA	LOC108107304|XP_017070262.1|DEUG
OG0003151	LOC117584873|XP_034129915.1|DGUA	LOC108115546|XP_017082538.1|DEUG
OG0003152	LOC117591953|XP_034141269.1|DGUA	LOC108113125|XP_017079117.1|DEUG
OG0003153	LOC117578672|XP_034120190.1|DGUA	LOC108106251|XP_017068705.1|DEUG
OG0003154	LOC117585889|XP_034131535.1|DGUA	LOC108116411|XP_017083784.1|DEUG
OG0003155	LOC117578782|XP_034120383.1|DGUA	LOC108109263|XP_017073237.1|DEUG
OG0003156	LOC117585518|XP_034130919.1|DGUA	LOC108113160|XP_017079161.1|DEUG
OG0003157	LOC117583926|XP_034128497.1|DGUA	LOC108111150|XP_017076008.1|DEUG
OG0003158	LOC117579759|XP_034121691.1|DGUA	LOC108109172|XP_017073086.1|DEUG
OG0003159	LOC117585190|XP_034130432.1|DGUA	LOC108111987|XP_017077199.1|DEUG
OG0003160	LOC117579728|XP_034121620.1|DGUA	LOC108111993|XP_017077212.1|DEUG
OG0003161	LOC117591360|XP_034140522.1|DGUA	LOC108112773|XP_017078531.1|DEUG
OG0003162	LOC117592000|XP_034141339.1|DGUA	LOC108104459|XP_017066011.1|DEUG
OG0003163	LOC117589340|XP_034137084.1|DGUA	LOC108102772|XP_017063421.1|DEUG
OG0003164	LOC117592230|XP_034141754.1|DGUA	LOC108110354|XP_017074882.1|DEUG
OG0003165	LOC117592053|XP_034141431.1|DGUA	LOC108112854|XP_017078662.1|DEUG
OG0003166	LOC117588417|XP_034135581.1|DGUA	LOC108113226|XP_017079252.1|DEUG
OG0003167	LOC117592035|XP_034141387.1|DGUA	LOC108111974|XP_017077172.1|DEUG
OG0003168	LOC117586595|XP_034132665.1|DGUA	LOC108108311|XP_017071819.1|DEUG
OG0003169	LOC117582578|XP_034126314.1|DGUA	LOC108115484|XP_017082458.1|DEUG
OG0003170	LOC117591939|XP_034141238.1|DGUA	LOC108112747|XP_017078475.1|DEUG
OG0003171	LOC117579854|XP_034121856.1|DGUA	LOC108112901|XP_017078748.1|DEUG
OG0003172	LOC117584977|XP_034130072.1|DGUA	LOC108103734|XP_017064823.1|DEUG
OG0003173	LOC117586547|XP_034132600.1|DGUA	LOC108115388|XP_017082313.1|DEUG
OG0003174	LOC117585933|XP_034131589.1|DGUA	LOC108110324|XP_017074842.1|DEUG
OG0003175	LOC117583219|XP_034127332.1|DGUA	LOC108113004|XP_017078906.1|DEUG
OG0003176	LOC117582162|XP_034125652.1|DGUA	LOC108110492|XP_017075060.1|DEUG
OG0003177	LOC117592421|XP_034142060.1|DGUA	LOC108113295|XP_017079335.1|DEUG
OG0003178	LOC117590616|XP_034139303.1|DGUA	LOC108112954|XP_017078843.1|DEUG
OG0003179	LOC117592394|XP_034142006.1|DGUA	LOC108113274|XP_017079311.1|DEUG
OG0003180	LOC117589069|XP_034136630.1|DGUA	LOC108106765|XP_017069494.1|DEUG
OG0003181	LOC117591797|XP_034140997.1|DGUA	LOC108106454|XP_017069009.1|DEUG
OG0003182	LOC117578575|XP_034120047.1|DGUA	LOC108109146|XP_017073038.1|DEUG
OG0003183	LOC117578745|XP_034120315.1|DGUA	LOC108114914|XP_017081584.1|DEUG
OG0003184	LOC117580085|XP_034122229.1|DGUA	LOC108113941|XP_017080140.1|DEUG
OG0003185	LOC117592333|XP_034141914.1|DGUA	LOC108111943|XP_017077109.1|DEUG
OG0003186	LOC117592052|XP_034141429.1|DGUA	LOC108112940|XP_017078825.1|DEUG
OG0003187	LOC117582311|XP_034125846.1|DGUA	LOC108102617|XP_017063215.1|DEUG
OG0003188	LOC117585223|XP_034130508.1|DGUA	LOC108105282|XP_017067259.1|DEUG
OG0003189	LOC117580009|XP_034122104.1|DGUA	LOC108114400|XP_017080862.1|DEUG
OG0003190	LOC117578849|XP_034120527.1|DGUA	LOC108113050|XP_017078969.1|DEUG
OG0003191	LOC117586901|XP_034133136.1|DGUA	LOC108107770|XP_017070949.1|DEUG
OG0003192	LOC117579229|XP_034120899.1|DGUA	LOC108105988|XP_017068310.1|DEUG
OG0003193	LOC117584476|XP_034129291.1|DGUA	LOC108117449|XP_017085355.1|DEUG, LOC108115478|XP_017082446.1|DEUG
OG0003194	LOC117579548|XP_034121357.1|DGUA	LOC108106017|XP_017068353.1|DEUG
OG0003195	LOC117583502|XP_034127735.1|DGUA	LOC108108317|XP_017071831.1|DEUG
OG0003196	LOC117580468|XP_034122936.1|DGUA	LOC108107564|XP_017070611.1|DEUG
OG0003197	LOC117579928|XP_034121964.1|DGUA	LOC108105933|XP_017068201.1|DEUG
OG0003198	LOC117584299|XP_034129015.1|DGUA	LOC108106930|XP_017069682.1|DEUG
OG0003199	LOC117588993|XP_034136489.1|DGUA	LOC108104680|XP_017066365.1|DEUG
OG0003200	LOC117588515|XP_034135736.1|DGUA	LOC108110356|XP_017074885.1|DEUG
OG0003201	LOC117585202|XP_034130513.1|DGUA	LOC108106407|XP_017068908.1|DEUG
OG0003202	LOC117589306|XP_034136993.1|DGUA	LOC108109866|XP_017074147.1|DEUG
OG0003203	LOC117592708|XP_034142567.1|DGUA	LOC108106381|XP_017068860.1|DEUG
OG0003204	LOC117586474|XP_034132453.1|DGUA	LOC108115131|XP_017081898.1|DEUG
OG0003205	LOC117581491|XP_034124632.1|DGUA	LOC108107283|XP_017070226.1|DEUG
OG0003206	LOC117591143|XP_034140145.1|DGUA	LOC108104455|XP_017066008.1|DEUG
OG0003207	LOC117582703|XP_034126509.1|DGUA	LOC108116048|XP_017083235.1|DEUG
OG0003208	LOC117579591|XP_034121414.1|DGUA	LOC108114453|XP_017080942.1|DEUG
OG0003209	LOC117589538|XP_034137427.1|DGUA	LOC108113304|XP_017079344.1|DEUG
OG0003210	LOC117586491|XP_034132480.1|DGUA	LOC108113691|XP_017079857.1|DEUG
OG0003211	LOC117578710|XP_034120251.1|DGUA	LOC108106281|XP_017068737.1|DEUG
OG0003212	LOC117586643|XP_034132763.1|DGUA	LOC108111798|XP_017076877.1|DEUG
OG0003213	LOC117578573|XP_034120043.1|DGUA	LOC108112795|XP_017078570.1|DEUG
OG0003214	LOC117592377|XP_034141967.1|DGUA	LOC108111980|XP_017077183.1|DEUG
OG0003215	LOC117579900|XP_034121930.1|DGUA	LOC108112036|XP_017077271.1|DEUG
OG0003216	LOC117579703|XP_034121589.1|DGUA	LOC108104540|XP_017066163.1|DEUG
OG0003217	LOC117591818|XP_034141044.1|DGUA	LOC108113357|XP_017079414.1|DEUG
OG0003218	LOC117579775|XP_034121722.1|DGUA	LOC108114635|XP_017081191.1|DEUG
OG0003219	LOC117579224|XP_034120888.1|DGUA	LOC108105986|XP_017068305.1|DEUG
OG0003220	LOC117582037|XP_034125470.1|DGUA	LOC108105696|XP_017067895.1|DEUG
OG0003221	LOC117580951|XP_034123628.1|DGUA	LOC108105362|XP_017067377.1|DEUG
OG0003222	LOC117578789|XP_034120401.1|DGUA	LOC108113427|XP_017079477.1|DEUG
OG0003223	LOC117591829|XP_034141056.1|DGUA	LOC108106804|XP_017069538.1|DEUG
OG0003224	LOC117586891|XP_034133121.1|DGUA	LOC108113056|XP_017078975.1|DEUG
OG0003225	LOC117584236|XP_034128923.1|DGUA	LOC108104128|XP_017065519.1|DEUG
OG0003226	LOC117591830|XP_034141057.1|DGUA	LOC108112164|XP_017077405.1|DEUG
OG0003227	LOC117589626|XP_034137604.1|DGUA	LOC108103312|XP_017064225.1|DEUG
OG0003228	LOC117581152|XP_034123976.1|DGUA, LOC117583685|XP_034128051.1|DGUA	LOC108116054|XP_017083241.1|DEUG
OG0003229	LOC117580550|XP_034123041.1|DGUA	LOC108114368|XP_017080807.1|DEUG
OG0003231	LOC117589131|XP_034136708.1|DGUA, LOC117589129|XP_034136705.1|DGUA	LOC108107838|XP_017071080.1|DEUG
OG0003232	LOC117586023|XP_034131749.1|DGUA	LOC108114951|XP_017081626.1|DEUG
OG0003233	LOC117578506|XP_034119935.1|DGUA, LOC117578505|XP_034119934.1|DGUA	LOC108106623|XP_017069315.1|DEUG
OG0003234	LOC117592425|XP_034142065.1|DGUA	LOC108104838|XP_017066633.1|DEUG
OG0003235	LOC117589670|XP_034137704.1|DGUA, LOC117589619|XP_034137596.1|DGUA	LOC108116590|XP_017084025.1|DEUG
OG0003236	LOC117589303|XP_034136986.1|DGUA	LOC108103608|XP_017064633.1|DEUG
OG0003238	LOC117581936|XP_034125309.1|DGUA, LOC117591692|XP_034140907.1|DGUA, LOC117590493|XP_034139046.1|DGUA, LOC117591402|XP_034140539.1|DGUA, LOC117585293|XP_034130612.1|DGUA, LOC117592416|XP_034142048.1|DGUA	LOC108112209|XP_017077515.1|DEUG
OG0003239	LOC117580861|XP_034123500.1|DGUA	LOC108111033|XP_017075849.1|DEUG
OG0003240	LOC117579253|XP_034120931.1|DGUA	LOC108104037|XP_017065361.1|DEUG, LOC108108802|XP_017072473.1|DEUG
OG0003241	LOC117579032|XP_034120608.1|DGUA	LOC108108639|XP_017072229.1|DEUG
OG0003241	LOC117579030|XP_034120606.1|DGUA	LOC108108405|XP_017071947.1|DEUG
OG0003242	LOC117591917|XP_034141200.1|DGUA	LOC108107213|XP_017070118.1|DEUG
OG0003243	LOC117583258|XP_034127372.1|DGUA	LOC108104232|XP_017065672.1|DEUG, LOC108104231|XP_017065671.1|DEUG
OG0003244	LOC117585166|XP_034130398.1|DGUA	LOC108116259|XP_017083537.1|DEUG
OG0003247	LOC117585559|XP_034130973.1|DGUA, LOC117585558|XP_034130972.1|DGUA, LOC117585561|XP_034130976.1|DGUA, LOC117585382|XP_034130721.1|DGUA, LOC117585555|XP_034130970.1|DGUA	LOC108109459|XP_017073447.1|DEUG
OG0003250	LOC117585738|XP_034131274.1|DGUA	LOC108115692|XP_017082750.1|DEUG
OG0003251	LOC117583296|XP_034127428.1|DGUA	LOC108115761|XP_017082817.1|DEUG
OG0003252	LOC117583381|XP_034127557.1|DGUA	LOC108115711|XP_017082771.1|DEUG
OG0003253	LOC117583599|XP_034127884.1|DGUA	LOC108111812|XP_017076904.1|DEUG
OG0003254	LOC117586258|XP_034132091.1|DGUA	LOC108116214|XP_017083489.1|DEUG
OG0003255	LOC117582727|XP_034126544.1|DGUA	LOC108109061|XP_017072883.1|DEUG
OG0003256	LOC117583657|XP_034128011.1|DGUA	LOC108115865|XP_017082981.1|DEUG
OG0003257	LOC117588388|XP_034135507.1|DGUA	LOC108116772|XP_017084295.1|DEUG
OG0003258	LOC117588497|XP_034135698.1|DGUA	LOC108115159|XP_017081997.1|DEUG
OG0003259	LOC117581596|XP_034124843.1|DGUA	LOC108102390|XP_017062821.1|DEUG
OG0003260	LOC117588404|XP_034135552.1|DGUA	LOC108103022|XP_017063837.1|DEUG
OG0003261	LOC117590071|XP_034138293.1|DGUA	LOC108114998|XP_017081727.1|DEUG
OG0003262	LOC117582821|XP_034126755.1|DGUA	LOC108107251|XP_017070208.1|DEUG
OG0003263	LOC117590259|XP_034138637.1|DGUA	LOC108111860|XP_017076972.1|DEUG
OG0003264	LOC117580944|XP_034123618.1|DGUA	LOC108112625|XP_017078220.1|DEUG
OG0003265	LOC117584061|XP_034128693.1|DGUA	LOC108105877|XP_017068142.1|DEUG
OG0003266	LOC117587544|XP_034134240.1|DGUA	LOC108113444|XP_017079507.1|DEUG
OG0003267	LOC117588786|XP_034136181.1|DGUA	LOC108106038|XP_017068375.1|DEUG
OG0003268	LOC117589900|XP_034138061.1|DGUA	LOC108116007|XP_017083172.1|DEUG
OG0003269	LOC117585840|XP_034131472.1|DGUA	LOC108111409|XP_017076352.1|DEUG
OG0003270	LOC117579766|XP_034121710.1|DGUA	LOC108106018|XP_017068355.1|DEUG
OG0003271	LOC117590607|XP_034139282.1|DGUA	LOC108102372|XP_017062780.1|DEUG
OG0003272	LOC117588565|XP_034135843.1|DGUA	LOC108109943|XP_017074237.1|DEUG
OG0003273	LOC117588831|XP_034136217.1|DGUA	LOC108112763|XP_017078511.1|DEUG
OG0003274	LOC117581502|XP_034124646.1|DGUA	LOC108103124|XP_017063979.1|DEUG
OG0003275	LOC117585035|XP_034130213.1|DGUA	LOC108110402|XP_017074954.1|DEUG
OG0003276	LOC117585481|XP_034130867.1|DGUA	LOC108111461|XP_017076419.1|DEUG
OG0003277	LOC117578637|XP_034120134.1|DGUA	LOC108113138|XP_017079135.1|DEUG
OG0003278	LOC117589720|XP_034137780.1|DGUA	LOC108116070|XP_017083274.1|DEUG
OG0003279	LOC117588505|XP_034135718.1|DGUA	LOC108103679|XP_017064746.1|DEUG
OG0003280	LOC117585336|XP_034130666.1|DGUA	LOC108109559|XP_017073620.1|DEUG
OG0003281	LOC117585413|XP_034130777.1|DGUA	LOC108117299|XP_017085148.1|DEUG
OG0003282	LOC117588502|XP_034135705.1|DGUA	LOC108103678|XP_017064739.1|DEUG
OG0003283	LOC117587945|XP_034134836.1|DGUA	LOC108114834|XP_017081463.1|DEUG
OG0003284	LOC117581188|XP_034124030.1|DGUA	LOC108104976|XP_017066836.1|DEUG
OG0003285	LOC117583574|XP_034127844.1|DGUA	LOC108109065|XP_017072897.1|DEUG
OG0003286	LOC117583558|XP_034127814.1|DGUA	LOC108115791|XP_017082853.1|DEUG
OG0003287	LOC117587455|XP_034134068.1|DGUA	LOC108114380|XP_017080824.1|DEUG
OG0003288	LOC117585813|XP_034131423.1|DGUA	LOC108108607|XP_017072198.1|DEUG
OG0003289	LOC117590266|XP_034138645.1|DGUA	LOC108113102|XP_017079064.1|DEUG
OG0003291	LOC117580450|XP_034122903.1|DGUA	LOC108107972|XP_017071304.1|DEUG
OG0003292	LOC117581418|XP_034124464.1|DGUA	LOC108110087|XP_017074466.1|DEUG
OG0003293	LOC117581185|XP_034124023.1|DGUA	LOC108103706|XP_017064791.1|DEUG
OG0003294	LOC117592568|XP_034142343.1|DGUA	LOC108113082|XP_017079016.1|DEUG
OG0003295	LOC117581591|XP_034124832.1|DGUA	LOC108112562|XP_017078002.1|DEUG
OG0003296	LOC117589826|XP_034137949.1|DGUA	LOC108116905|XP_017084508.1|DEUG
OG0003297	LOC117583834|XP_034128319.1|DGUA	LOC108108392|XP_017071933.1|DEUG
OG0003298	LOC117581050|XP_034123777.1|DGUA	LOC108105338|XP_017067320.1|DEUG
OG0003299	LOC117583776|XP_034128221.1|DGUA	LOC108105228|XP_017067184.1|DEUG
OG0003300	LOC117589545|XP_034137440.1|DGUA	LOC108108393|XP_017071936.1|DEUG
OG0003301	LOC117578568|XP_034120036.1|DGUA	LOC108112922|XP_017078800.1|DEUG
OG0003302	LOC117590888|XP_034139811.1|DGUA	LOC108110126|XP_017074521.1|DEUG
OG0003303	LOC117591803|XP_034141003.1|DGUA	LOC108106616|XP_017069305.1|DEUG
OG0003304	LOC117585282|XP_034130595.1|DGUA	LOC108116636|XP_017084105.1|DEUG
OG0003305	LOC117590222|XP_034138580.1|DGUA	LOC108103774|XP_017064891.1|DEUG
OG0003306	LOC117580180|XP_034122433.1|DGUA	LOC108114917|XP_017081594.1|DEUG
OG0003307	LOC117588770|XP_034136142.1|DGUA	LOC108103963|XP_017065222.1|DEUG
OG0003308	LOC117582276|XP_034125795.1|DGUA	LOC108110863|XP_017075599.1|DEUG
OG0003309	LOC117581286|XP_034124201.1|DGUA	LOC108117690|XP_017085706.1|DEUG
