Orthogroup	DGUA.longest_only	DPER.longest_only
OG0000616	LOC117588730|XP_034136090.1|DGUA	LOC6601779|XP_002026814.2|DPER
OG0000617	LOC117582826|XP_034126768.1|DGUA	LOC6595121|XP_026840037.1|DPER
OG0000617	LOC117582775|XP_034126636.1|DGUA	LOC6598703|XP_026851189.1|DPER
OG0000618	LOC117585391|XP_034130744.1|DGUA	LOC6587880|XP_002012806.1|DPER
OG0000618	LOC117579105|XP_034120722.1|DGUA	LOC6595891|XP_002021432.1|DPER
OG0000619	LOC117579367|XP_034121122.1|DGUA	LOC6591185|XP_002015909.1|DPER
OG0000620	LOC117581579|XP_034124820.1|DGUA	LOC6598554|XP_002023708.1|DPER
OG0000620	LOC117580022|XP_034122135.1|DGUA	LOC6599632|XP_026849581.1|DPER
OG0000621	LOC117584987|XP_034130101.1|DGUA, LOC117580759|XP_034123345.1|DGUA	LOC6587924|XP_002013338.1|DPER
OG0000621	LOC117581388|XP_034124421.1|DGUA	LOC6597394|XP_002022488.1|DPER
OG0000622	LOC117589044|XP_034136563.1|DGUA	LOC6601663|XP_026847557.1|DPER
OG0000622	LOC117587041|XP_034133363.1|DGUA	LOC6602712|XP_026849515.1|DPER
OG0000623	LOC117586964|XP_034133228.1|DGUA	LOC6601015|XP_026849689.1|DPER
OG0000623	LOC117579413|XP_034121183.1|DGUA	LOC6597190|XP_026845550.1|DPER
OG0000624	LOC117582076|XP_034125527.1|DGUA	LOC6592679|XP_002017946.1|DPER
OG0000625	LOC117580303|XP_034122684.1|DGUA	LOC6602966|XP_002027977.2|DPER
OG0000625	LOC117580313|XP_034122699.1|DGUA	LOC6602967|XP_002027978.1|DPER
OG0000626	LOC117582928|XP_034126923.1|DGUA	LOC6593086|XP_002017719.1|DPER
OG0000626	LOC117591983|XP_034141316.1|DGUA	LOC6592561|XP_002018243.1|DPER
OG0000627	LOC117589193|XP_034136811.1|DGUA	LOC6601405|XP_002026508.1|DPER
OG0000627	LOC117591399|XP_034140535.1|DGUA	LOC6597278|XP_002022565.1|DPER
OG0000628	LOC117587890|XP_034134758.1|DGUA	LOC6596263|XP_002021789.1|DPER
OG0000628	LOC117584012|XP_034128635.1|DGUA	LOC6589333|XP_002014358.1|DPER
OG0000629	LOC117585483|XP_034130868.1|DGUA	LOC6594077|XP_002019737.1|DPER
OG0000629	LOC117584833|XP_034129854.1|DGUA	LOC6593669|XP_002018616.1|DPER
OG0000630	LOC117587638|XP_034134413.1|DGUA	LOC6598051|XP_002023144.1|DPER
OG0000630	LOC117587683|XP_034134467.1|DGUA	LOC6598077|XP_026843309.1|DPER
OG0000631	LOC117581821|XP_034125155.1|DGUA	LOC113565754|XP_026844613.1|DPER
OG0000631	LOC117591147|XP_034140146.1|DGUA	LOC6593410|XP_026843657.1|DPER
OG0000632	LOC117582272|XP_034125792.1|DGUA	LOC6595375|XP_026844828.1|DPER
OG0000632	LOC117582523|XP_034126212.1|DGUA	LOC6595484|XP_002020656.1|DPER
OG0000633	LOC117587501|XP_034134163.1|DGUA	LOC6596016|XP_026845303.1|DPER
OG0000633	LOC117587485|XP_034134113.1|DGUA	LOC113565976|XP_026845290.1|DPER
OG0000634	LOC117590689|XP_034139480.1|DGUA	LOC6596829|XP_026845974.1|DPER, LOC6596828|XP_002022009.2|DPER, LOC113566104|XP_026845962.1|DPER, LOC6596669|XP_002022007.2|DPER, LOC6596667|XP_026845963.1|DPER, LOC113566103|XP_026845961.1|DPER, LOC6596670|XP_002022008.1|DPER, LOC6596668|XP_002022006.1|DPER, LOC113566106|XP_026845964.1|DPER
OG0000634	LOC117579861|XP_034121868.1|DGUA	LOC6592229|XP_026841170.1|DPER
OG0000635	LOC117579755|XP_034121676.1|DGUA	LOC6600979|XP_002025877.1|DPER
OG0000635	LOC117589248|XP_034136912.1|DGUA	LOC6603692|XP_002028663.2|DPER, LOC6603664|XP_026849675.1|DPER
OG0000636	LOC117587665|XP_034134447.1|DGUA	LOC6598048|XP_002023141.1|DPER
OG0000636	LOC117587680|XP_034134462.1|DGUA	LOC6598049|XP_002023142.1|DPER
OG0000637	LOC117581470|XP_034124597.1|DGUA	LOC6597824|XP_026846483.1|DPER
OG0000637	LOC117581269|XP_034124171.1|DGUA	LOC6597768|XP_026846541.1|DPER
OG0000638	LOC117585494|XP_034130883.1|DGUA	LOC6587236|XP_002013485.1|DPER
OG0000638	LOC117581215|XP_034124084.1|DGUA	LOC6603132|XP_002028139.1|DPER, LOC6602872|XP_002027907.1|DPER, LOC113567232|XP_026850202.1|DPER, LOC6603215|XP_026847735.1|DPER
OG0000639	LOC117579090|XP_034120691.1|DGUA	LOC6601981|XP_026849599.1|DPER, LOC6604656|XP_026850076.1|DPER, LOC113567205|XP_026850181.1|DPER, LOC113567213|XP_026850192.1|DPER, LOC113567176|XP_026850148.1|DPER, LOC113567211|XP_026850190.1|DPER, LOC113567177|XP_026850151.1|DPER, LOC113567204|XP_026850179.1|DPER, LOC113567193|XP_026850163.1|DPER, LOC113567212|XP_026850191.1|DPER, LOC113567179|XP_026850153.1|DPER, LOC113567210|XP_026850189.1|DPER, LOC113567195|XP_026850165.1|DPER, LOC113567178|XP_026850152.1|DPER, LOC113567191|XP_026850161.1|DPER, LOC6604504|XP_026850089.1|DPER, LOC113567192|XP_026850162.1|DPER, LOC113567110|XP_026850088.1|DPER, LOC6604539|XP_026850075.1|DPER, LOC6604143|XP_026850150.1|DPER, LOC113567209|XP_026850188.1|DPER, LOC6604061|XP_026850180.1|DPER, LOC113567194|XP_026850164.1|DPER, LOC113567203|XP_026850178.1|DPER, LOC113567201|XP_026850176.1|DPER, LOC113567180|XP_026850154.1|DPER, LOC113567202|XP_026850177.1|DPER, LOC6603920|XP_026850187.1|DPER, LOC113567196|XP_026850166.1|DPER
OG0000641	LOC117583975|XP_034128573.1|DGUA	LOC6593904|XP_026843286.1|DPER, LOC6593912|XP_026843148.1|DPER
OG0000642	LOC117590891|XP_034139814.1|DGUA	LOC6593329|XP_026843501.1|DPER, LOC6593327|XP_026843370.1|DPER, LOC113565418|XP_026843147.1|DPER, LOC6593328|XP_026843466.1|DPER
OG0000643	LOC117583164|XP_034127250.1|DGUA	LOC6587508|XP_002013069.1|DPER
OG0000644	LOC117579187|XP_034120847.1|DGUA	LOC6598886|XP_026847834.1|DPER
OG0000644	LOC117579116|XP_034120736.1|DGUA	LOC6598901|XP_002024003.1|DPER
OG0000645	LOC117582325|XP_034125863.1|DGUA	LOC6595541|XP_002020629.1|DPER
OG0000646	LOC117585005|XP_034130135.1|DGUA	LOC6588400|XP_002013429.2|DPER
OG0000646	LOC117589673|XP_034137707.1|DGUA	LOC6588652|XP_026840448.1|DPER
OG0000647	LOC117582836|XP_034126783.1|DGUA	LOC6587670|XP_002013283.2|DPER
OG0000647	LOC117588352|XP_034135455.1|DGUA	LOC6597230|XP_026846459.1|DPER
OG0000648	LOC117581055|XP_034123783.1|DGUA	LOC6598503|XP_026848643.1|DPER
OG0000648	LOC117581366|XP_034124390.1|DGUA	LOC6598504|XP_026848661.1|DPER
OG0000649	LOC117588311|XP_034135392.1|DGUA	LOC6601790|XP_002026842.1|DPER
OG0000649	LOC117588433|XP_034135605.1|DGUA	LOC6601789|XP_026849835.1|DPER
OG0000650	LOC117585598|XP_034131034.1|DGUA	LOC6588488|XP_002013451.1|DPER
OG0000650	LOC117590638|XP_034139358.1|DGUA	LOC6602016|XP_002027044.1|DPER
OG0000651	LOC117587038|XP_034133359.1|DGUA	LOC6601010|XP_002026165.1|DPER
OG0000651	LOC117587089|XP_034133450.1|DGUA	LOC6603303|XP_002028284.1|DPER
OG0000652	LOC117591566|XP_034140771.1|DGUA	LOC6590843|XP_002015775.1|DPER
OG0000652	LOC117581065|XP_034123828.1|DGUA	LOC6597506|XP_026849293.1|DPER
OG0000653	LOC117583021|XP_034127062.1|DGUA	LOC113564890|XP_026839934.1|DPER
OG0000653	LOC117583524|XP_034127762.1|DGUA	LOC6588285|XP_002013201.1|DPER
OG0000654	LOC117579525|XP_034121329.1|DGUA	LOC6600630|XP_026847536.1|DPER
OG0000654	LOC117586979|XP_034133259.1|DGUA	LOC6600538|XP_026847527.1|DPER
OG0000655	LOC117580176|XP_034122421.1|DGUA	LOC6600806|XP_002025977.1|DPER
OG0000655	LOC117582532|XP_034126228.1|DGUA	LOC6595476|XP_002020648.1|DPER
OG0000656	LOC117586054|XP_034131788.1|DGUA	LOC6591692|XP_026851097.1|DPER
OG0000656	LOC117586055|XP_034131790.1|DGUA	LOC6591869|XP_002017331.1|DPER
OG0000657	LOC117587237|XP_034133697.1|DGUA	LOC6601075|XP_026847370.1|DPER
OG0000657	LOC117582430|XP_034126025.1|DGUA	LOC6588715|XP_026844398.1|DPER
OG0000658	LOC117588494|XP_034135695.1|DGUA	LOC6598314|XP_002023387.1|DPER
OG0000658	LOC117585496|XP_034130886.1|DGUA	LOC6591560|XP_002017109.1|DPER
OG0000659	LOC117584578|XP_034129445.1|DGUA	LOC6596286|XP_002021808.1|DPER
OG0000659	LOC117587910|XP_034134782.1|DGUA	LOC6598075|XP_002023134.1|DPER
OG0000660	LOC117581767|XP_034125062.1|DGUA	LOC6589411|XP_002015199.1|DPER
OG0000660	LOC117581768|XP_034125065.1|DGUA	LOC113565738|XP_026844560.1|DPER
OG0000660	LOC117586421|XP_034132353.1|DGUA, LOC117581770|XP_034125066.1|DGUA	LOC6589409|XP_026844026.1|DPER
OG0000661	LOC117580308|XP_034122692.1|DGUA	LOC6602955|XP_026848735.1|DPER
OG0000661	LOC117582157|XP_034125641.1|DGUA	LOC6588916|XP_002014812.2|DPER
OG0000662	LOC117587134|XP_034133532.1|DGUA	LOC6595855|XP_026845216.1|DPER
OG0000662	LOC117590729|XP_034139528.1|DGUA	LOC6596654|XP_026845925.1|DPER
OG0000663	LOC117582471|XP_034126099.1|DGUA	LOC6590080|XP_002015670.1|DPER
OG0000664	LOC117580737|XP_034123304.1|DGUA	LOC6597552|XP_002022801.1|DPER
OG0000665	LOC117586390|XP_034132312.1|DGUA	LOC6594667|XP_002019845.2|DPER
OG0000666	LOC117589054|XP_034136578.1|DGUA	LOC6590399|XP_026842089.1|DPER
OG0000666	LOC117590811|XP_034139668.1|DGUA	LOC113566903|XP_026849903.1|DPER
OG0000667	LOC117591004|XP_034139977.1|DGUA	LOC6599946|XP_026849182.1|DPER
OG0000667	LOC117585512|XP_034130902.1|DGUA	LOC6594020|XP_002019718.1|DPER
OG0000668	LOC117590158|XP_034138435.1|DGUA	LOC6594373|XP_002019341.2|DPER
OG0000668	LOC117583846|XP_034128356.1|DGUA	LOC6587462|XP_002014008.1|DPER
OG0000669	LOC117581041|XP_034123762.1|DGUA	LOC113566777|XP_026849656.1|DPER
OG0000669	LOC117581039|XP_034123760.1|DGUA	LOC6602864|XP_026849658.1|DPER
OG0000670	LOC117581165|XP_034123999.1|DGUA	LOC6600115|XP_002025282.1|DPER
OG0000671	LOC117590066|XP_034138282.1|DGUA	LOC6594658|XP_026850622.1|DPER
OG0000671	LOC117582949|XP_034126952.1|DGUA	LOC6588398|XP_002012944.1|DPER
OG0000672	LOC117590356|XP_034138783.1|DGUA	LOC6599414|XP_026847215.1|DPER
OG0000672	LOC117590920|XP_034139843.1|DGUA	LOC6602900|XP_026849665.1|DPER
OG0000673	LOC117581250|XP_034124144.1|DGUA	LOC6600063|XP_002025187.1|DPER
OG0000673	LOC117579640|XP_034121509.1|DGUA	LOC6602362|XP_002027393.2|DPER
OG0000675	LOC117587565|XP_034134280.1|DGUA	LOC6593976|XP_002019018.1|DPER
OG0000677	LOC117587464|XP_034134079.1|DGUA	LOC6595930|XP_002020980.1|DPER
OG0000677	LOC117588639|XP_034135958.1|DGUA	LOC6598213|XP_002023338.2|DPER
OG0000678	LOC117585025|XP_034130158.1|DGUA	LOC6588569|XP_002014183.1|DPER
OG0000678	LOC117582354|XP_034125901.1|DGUA	LOC6595700|XP_002020583.2|DPER
OG0000679	LOC117590292|XP_034138671.1|DGUA	LOC6598388|XP_002023511.1|DPER
OG0000680	LOC117590209|XP_034138553.1|DGUA	LOC6597453|XP_026846508.1|DPER
OG0000680	LOC117590207|XP_034138550.1|DGUA	LOC6597452|XP_026846525.1|DPER
OG0000681	LOC117582744|XP_034126575.1|DGUA	LOC6587883|XP_002013320.2|DPER
OG0000681	LOC117580695|XP_034123211.1|DGUA	LOC6600127|XP_002025294.1|DPER
OG0000683	LOC117585148|XP_034130368.1|DGUA	LOC6588345|XP_026843141.1|DPER
OG0000684	LOC117586435|XP_034132362.1|DGUA	LOC6591866|XP_002017356.1|DPER
OG0000684	LOC117583750|XP_034128160.1|DGUA	LOC6594998|XP_026850975.1|DPER
OG0000685	LOC117590841|XP_034139725.1|DGUA, LOC117590884|XP_034139804.1|DGUA	LOC6599227|XP_002024317.1|DPER
OG0000685	LOC117589960|XP_034138151.1|DGUA	LOC6598795|XP_002023906.1|DPER
OG0000686	LOC117578459|XP_034119881.1|DGUA	LOC6590052|XP_002015525.1|DPER
OG0000686	LOC117588776|XP_034136156.1|DGUA	LOC6603117|XP_002028083.1|DPER
OG0000687	LOC117589238|XP_034136892.1|DGUA	LOC6601200|XP_002026231.1|DPER
OG0000688	LOC117591957|XP_034141274.1|DGUA	LOC6592236|XP_002017587.1|DPER
OG0000689	LOC117586466|XP_034132429.1|DGUA	LOC6590035|XP_002016309.1|DPER
OG0000689	LOC117586462|XP_034132414.1|DGUA	LOC6590036|XP_002016310.1|DPER
OG0000690	LOC117580806|XP_034123398.1|DGUA	LOC6599922|XP_002025050.1|DPER
OG0000691	LOC117584758|XP_034129750.1|DGUA	LOC6593879|XP_002019176.1|DPER
OG0000691	LOC117579309|XP_034121011.1|DGUA	LOC113565973|XP_026845267.1|DPER
OG0000692	LOC117589105|XP_034136648.1|DGUA	LOC6599816|XP_002024916.1|DPER
OG0000692	LOC117589107|XP_034136650.1|DGUA	LOC6599815|XP_002024915.2|DPER
OG0000693	LOC117581053|XP_034123782.1|DGUA	LOC6598420|XP_002023598.1|DPER
OG0000693	LOC117586215|XP_034132045.1|DGUA	LOC6594209|XP_026850372.1|DPER
OG0000694	LOC117581140|XP_034123964.1|DGUA	LOC6600080|XP_026845124.1|DPER
OG0000694	LOC117580535|XP_034123020.1|DGUA	LOC6600480|XP_002025671.1|DPER
OG0000695	LOC117588067|XP_034135018.1|DGUA	LOC6593362|XP_026844826.1|DPER
OG0000695	LOC117588066|XP_034135017.1|DGUA	LOC6593802|XP_026844825.1|DPER
OG0000696	LOC117581867|XP_034125221.1|DGUA	LOC6589599|XP_002014832.1|DPER, LOC6597365|XP_002022406.1|DPER, LOC113566188|XP_026846491.1|DPER, LOC6597364|XP_002022405.1|DPER
OG0000697	LOC117588102|XP_034135064.1|DGUA	LOC6589229|XP_002014218.1|DPER, LOC113565665|XP_026844161.1|DPER
OG0000698	LOC117581845|XP_034125191.1|DGUA	LOC6588756|XP_002014947.2|DPER
OG0000698	LOC117582341|XP_034125883.1|DGUA	LOC6588755|XP_002014946.1|DPER
OG0000699	LOC117584717|XP_034129655.1|DGUA	LOC6595455|XP_026844479.1|DPER
OG0000699	LOC117585384|XP_034130724.1|DGUA	LOC6603558|XP_002028536.1|DPER
OG0000700	LOC117582105|XP_034125561.1|DGUA	LOC6595608|XP_026843989.1|DPER
OG0000700	LOC117584471|XP_034129283.1|DGUA	LOC6596368|XP_026843733.1|DPER
OG0000701	LOC117591937|XP_034141236.1|DGUA	LOC6590266|XP_002015470.1|DPER
OG0000701	LOC117590220|XP_034138578.1|DGUA	LOC6598191|XP_026846344.1|DPER
OG0000702	LOC117591218|XP_034140278.1|DGUA	LOC6591924|XP_002017426.1|DPER
OG0000702	LOC117591217|XP_034140254.1|DGUA	LOC6591925|XP_026840428.1|DPER
OG0000703	LOC117584158|XP_034128811.1|DGUA	LOC6593867|XP_026843461.1|DPER
OG0000703	LOC117580650|XP_034123144.1|DGUA	LOC6601576|XP_026841293.1|DPER
OG0000704	LOC117588726|XP_034136082.1|DGUA	LOC6599967|XP_026849210.1|DPER
OG0000704	LOC117583831|XP_034128314.1|DGUA	LOC6598854|XP_002023747.1|DPER
OG0000705	LOC117587018|XP_034133320.1|DGUA	LOC6595836|XP_002021425.1|DPER
OG0000705	LOC117589019|XP_034136534.1|DGUA, LOC117588698|XP_034136038.1|DGUA	LOC6601197|XP_026848109.1|DPER
OG0000705	LOC117587016|XP_034133317.1|DGUA	LOC6595837|XP_002021426.1|DPER
OG0000706	LOC117582340|XP_034125882.1|DGUA	LOC6588941|XP_002014911.2|DPER
OG0000706	LOC117581613|XP_034124867.1|DGUA	LOC6600147|XP_002025230.1|DPER
OG0000707	LOC117591032|XP_034140017.1|DGUA	LOC6599357|XP_002024480.1|DPER
OG0000708	LOC117590471|XP_034139012.1|DGUA	LOC6599101|XP_026849275.1|DPER
OG0000708	LOC117588421|XP_034135586.1|DGUA	LOC6597376|XP_026846533.1|DPER
OG0000709	LOC117583485|XP_034127686.1|DGUA	LOC6595308|XP_002020435.1|DPER
OG0000709	LOC117581329|XP_034124334.1|DGUA	LOC6598385|XP_026846195.1|DPER
OG0000710	LOC117586015|XP_034131737.1|DGUA	LOC6594349|XP_002019528.1|DPER
OG0000710	LOC117591965|XP_034141293.1|DGUA	LOC6592245|XP_002017596.1|DPER
OG0000711	LOC117591549|XP_034140735.1|DGUA	LOC6604737|XP_002029610.2|DPER
OG0000711	LOC117588733|XP_034136099.1|DGUA	LOC6599996|XP_002025154.2|DPER
OG0000712	LOC117586204|XP_034132032.1|DGUA	LOC6594409|XP_002019673.2|DPER
OG0000712	LOC117586202|XP_034132027.1|DGUA	LOC6594213|XP_002019672.1|DPER
OG0000713	LOC117582839|XP_034126787.1|DGUA	LOC6587653|XP_026850225.1|DPER
OG0000713	LOC117592072|XP_034141470.1|DGUA	LOC6601565|XP_002026685.1|DPER
OG0000714	LOC117581351|XP_034124374.1|DGUA	LOC6598443|XP_002023570.1|DPER
OG0000714	LOC117579059|XP_034120654.1|DGUA	LOC6599667|XP_002024799.1|DPER
OG0000715	LOC117580246|XP_034122560.1|DGUA	LOC6594763|XP_002020100.1|DPER
OG0000715	LOC117581178|XP_034124014.1|DGUA	LOC6604406|XP_002029307.2|DPER, LOC6593922|XP_002018683.2|DPER
OG0000716	LOC117580822|XP_034123433.1|DGUA	LOC6600355|XP_002025479.1|DPER
OG0000716	LOC117579165|XP_034120817.1|DGUA	LOC6597000|XP_002022247.1|DPER
OG0000717	LOC117579251|XP_034120928.1|DGUA	LOC113566502|XP_026848197.1|DPER
OG0000718	LOC117590590|XP_034139236.1|DGUA	LOC6602561|XP_026846851.1|DPER
OG0000718	LOC117590671|XP_034139432.1|DGUA	LOC6601990|XP_026846840.1|DPER
OG0000719	LOC117589363|XP_034137156.1|DGUA	LOC6602776|XP_002027833.2|DPER
OG0000719	LOC117579494|XP_034121286.1|DGUA	LOC6600262|XP_002025427.2|DPER
OG0000720	LOC117583684|XP_034128050.1|DGUA	LOC6587685|XP_002012966.2|DPER
OG0000721	LOC117587679|XP_034134461.1|DGUA	LOC6588780|XP_002014251.1|DPER
OG0000721	LOC117587930|XP_034134807.1|DGUA	LOC6588779|XP_002014250.1|DPER
OG0000722	LOC117592356|XP_034141944.1|DGUA, LOC117592357|XP_034141945.1|DGUA	LOC6601302|XP_002026340.2|DPER
OG0000723	LOC117591335|XP_034140451.1|DGUA	LOC6603249|XP_002028226.1|DPER
OG0000723	LOC117580333|XP_034122727.1|DGUA	LOC6591103|XP_002016257.1|DPER, LOC6591102|XP_002016256.1|DPER
OG0000724	LOC117590994|XP_034139965.1|DGUA	LOC6597728|XP_002023000.2|DPER
OG0000724	LOC117582786|XP_034126658.1|DGUA	LOC113565135|XP_026841851.1|DPER
OG0000726	LOC117585463|XP_034130845.1|DGUA	LOC6591837|XP_002017205.1|DPER
OG0000726	LOC117585583|XP_034131011.1|DGUA	LOC6591836|XP_002017204.1|DPER
OG0000727	LOC117586526|XP_034132551.1|DGUA	LOC6594229|XP_026850321.1|DPER
OG0000728	LOC117590265|XP_034138642.1|DGUA	LOC6599965|XP_002025042.1|DPER
OG0000728	LOC117583760|XP_034128182.1|DGUA	LOC6594909|XP_002020117.2|DPER
OG0000729	LOC117582713|XP_034126527.1|DGUA	LOC113564930|XP_026840224.1|DPER
OG0000729	LOC117582714|XP_034126528.1|DGUA	LOC113565756|XP_026844628.1|DPER
OG0000730	LOC117581765|XP_034125058.1|DGUA	LOC113565668|XP_026844174.1|DPER
OG0000730	LOC117586903|XP_034133139.1|DGUA	LOC6588948|XP_026843905.1|DPER
OG0000731	LOC117579777|XP_034121726.1|DGUA	LOC6599739|XP_002024809.1|DPER
OG0000731	LOC117588056|XP_034135007.1|DGUA	LOC6602114|XP_002027128.1|DPER
OG0000732	LOC117589060|XP_034136582.1|DGUA	LOC6600555|XP_026847501.1|DPER
OG0000732	LOC117589058|XP_034136579.1|DGUA	LOC6600556|XP_002025709.2|DPER
OG0000733	LOC117583091|XP_034127160.1|DGUA	LOC6594844|XP_002020248.1|DPER
OG0000733	LOC117580226|XP_034122531.1|DGUA	LOC6600336|XP_002025345.2|DPER
OG0000734	LOC117587094|XP_034133463.1|DGUA	LOC6603302|XP_026849869.1|DPER
OG0000735	LOC117590847|XP_034139735.1|DGUA	LOC6596910|XP_002021871.1|DPER
OG0000735	LOC117587690|XP_034134476.1|DGUA	LOC6589235|XP_026844882.1|DPER
OG0000736	LOC117581696|XP_034124965.1|DGUA	LOC6589180|XP_002015182.2|DPER
OG0000736	LOC117581697|XP_034124966.1|DGUA	LOC6589179|XP_026844979.1|DPER
OG0000737	LOC117592613|XP_034142388.1|DGUA	LOC6590400|XP_026841044.1|DPER
OG0000738	LOC117582058|XP_034125500.1|DGUA	LOC6589558|XP_002015267.1|DPER
OG0000738	LOC117590900|XP_034139822.1|DGUA	LOC6593905|XP_002018782.1|DPER
OG0000739	LOC117585486|XP_034130872.1|DGUA	LOC6591559|XP_002017108.1|DPER
OG0000739	LOC117585474|XP_034130856.1|DGUA	LOC6591561|XP_026841282.1|DPER
OG0000740	LOC117590072|XP_034138301.1|DGUA	LOC6594597|XP_026850661.1|DPER
OG0000741	LOC117589596|XP_034137558.1|DGUA	LOC6588370|XP_002012927.1|DPER, LOC113566295|XP_026847087.1|DPER
OG0000742	LOC117588280|XP_034135343.1|DGUA	LOC6599377|XP_026847199.1|DPER
OG0000742	LOC117588281|XP_034135345.1|DGUA	LOC6599376|XP_026847170.1|DPER
OG0000743	LOC117586939|XP_034133197.1|DGUA	LOC6601019|XP_026849767.1|DPER
OG0000744	LOC117578628|XP_034120124.1|DGUA	LOC6602072|XP_002027150.1|DPER
OG0000745	LOC117592482|XP_034142211.1|DGUA	LOC6593079|XP_002017892.1|DPER
OG0000745	LOC117592349|XP_034141935.1|DGUA	LOC6592991|XP_002017667.2|DPER
OG0000746	LOC117578578|XP_034120054.1|DGUA	LOC6590129|XP_002016240.1|DPER
OG0000747	LOC117589091|XP_034136620.1|DGUA	LOC6596163|XP_026845334.1|DPER
OG0000747	LOC117589240|XP_034136895.1|DGUA	LOC6596166|XP_002021143.1|DPER
OG0000748	LOC117584100|XP_034128740.1|DGUA	LOC6596392|XP_002021545.2|DPER
OG0000748	LOC117588386|XP_034135502.1|DGUA	LOC6596749|XP_002021932.2|DPER
OG0000750	LOC117583773|XP_034128217.1|DGUA	LOC6594915|XP_026845873.1|DPER
OG0000751	LOC117591691|XP_034140906.1|DGUA, LOC117589633|XP_034137660.1|DGUA	LOC6593181|XP_026841496.1|DPER
OG0000751	LOC117589414|XP_034137275.1|DGUA	LOC6593180|XP_026842529.1|DPER
OG0000752	LOC117585222|XP_034130507.1|DGUA	LOC6594305|XP_002019803.1|DPER
OG0000753	LOC117583022|XP_034127063.1|DGUA	LOC6598725|XP_002023872.1|DPER
OG0000754	LOC117581084|XP_034123858.1|DGUA	LOC6597690|XP_026846395.1|DPER
OG0000755	LOC117589788|XP_034137880.1|DGUA	LOC6587525|XP_002014040.2|DPER
OG0000755	LOC117589795|XP_034137886.1|DGUA	LOC6587569|XP_002014041.2|DPER
OG0000756	LOC117585061|XP_034130212.1|DGUA	LOC6591843|XP_026851062.1|DPER
OG0000757	LOC117586322|XP_034132202.1|DGUA	LOC6598237|XP_002023379.1|DPER, LOC6598307|XP_002023381.1|DPER
OG0000757	LOC117579144|XP_034120775.1|DGUA	LOC6602948|XP_026848752.1|DPER
OG0000758	LOC117589101|XP_034136642.1|DGUA	LOC6599811|XP_026847287.1|DPER
OG0000759	LOC117589158|XP_034136752.1|DGUA	LOC6601195|XP_026848183.1|DPER
OG0000759	LOC117589156|XP_034136750.1|DGUA	LOC6601192|XP_026849949.1|DPER
OG0000761	LOC117584277|XP_034128985.1|DGUA	LOC113564874|XP_026844497.1|DPER
OG0000761	LOC117584280|XP_034128989.1|DGUA	LOC6588706|XP_026844499.1|DPER, LOC113565892|XP_026845057.1|DPER
OG0000762	LOC117588240|XP_034135282.1|DGUA	LOC6593836|XP_002018698.2|DPER
OG0000763	LOC117583868|XP_034128405.1|DGUA	LOC6593415|XP_002018594.1|DPER
OG0000763	LOC117583870|XP_034128407.1|DGUA	LOC6593457|XP_002018595.1|DPER
OG0000764	LOC117590397|XP_034138881.1|DGUA	LOC6598303|XP_026846327.1|DPER
OG0000765	LOC117587396|XP_034133941.1|DGUA	LOC6599524|XP_002024651.1|DPER
OG0000765	LOC117588682|XP_034136021.1|DGUA	LOC6596692|XP_002021961.1|DPER
OG0000766	LOC117587686|XP_034134470.1|DGUA	LOC6593521|XP_026843096.1|DPER
OG0000766	LOC117581146|XP_034123969.1|DGUA	LOC6602757|XP_026847724.1|DPER
OG0000767	LOC117580334|XP_034122724.1|DGUA	LOC6602354|XP_026848587.1|DPER
OG0000768	LOC117587030|XP_034133346.1|DGUA	LOC6595978|XP_002021044.1|DPER
OG0000769	LOC117585044|XP_034130191.1|DGUA	LOC6591780|XP_002017141.1|DPER
OG0000769	LOC117581000|XP_034123697.1|DGUA	LOC6597849|XP_002023011.1|DPER
OG0000770	LOC117586448|XP_034132385.1|DGUA	LOC6590038|XP_002016312.1|DPER
OG0000771	LOC117587136|XP_034133534.1|DGUA	LOC6601966|XP_002026996.2|DPER
OG0000771	LOC117587135|XP_034133533.1|DGUA	LOC6601965|XP_002026995.1|DPER
OG0000772	LOC117591491|XP_034140674.1|DGUA	LOC6591157|XP_026842414.1|DPER
OG0000772	LOC117580664|XP_034123171.1|DGUA	LOC113565075|XP_026841294.1|DPER
OG0000773	LOC117578696|XP_034120232.1|DGUA	LOC6590132|XP_026842242.1|DPER
OG0000773	LOC117586374|XP_034132293.1|DGUA	LOC113566206|XP_026846632.1|DPER
OG0000774	LOC117591312|XP_034140414.1|DGUA	LOC6590425|XP_002016597.1|DPER
OG0000775	LOC117585812|XP_034131428.1|DGUA	LOC113565167|XP_026842180.1|DPER
OG0000775	LOC117592468|XP_034142195.1|DGUA	LOC6590522|XP_002016451.2|DPER
OG0000776	LOC117585420|XP_034130784.1|DGUA	LOC113565848|XP_026845037.1|DPER, LOC113565836|XP_026844982.1|DPER
OG0000778	LOC117580160|XP_034122371.1|DGUA	LOC6600310|XP_002025364.2|DPER
OG0000778	LOC117590110|XP_034138350.1|DGUA	LOC6591731|XP_002016809.1|DPER
OG0000779	LOC117588746|XP_034136115.1|DGUA	LOC6601764|XP_026846923.1|DPER
OG0000780	LOC117578630|XP_034120127.1|DGUA	LOC6602075|XP_002027153.1|DPER
OG0000780	LOC117578631|XP_034120128.1|DGUA	LOC6602076|XP_002027154.1|DPER
OG0000781	LOC117590757|XP_034139586.1|DGUA	LOC6596856|XP_026846021.1|DPER
