Orthogroup	DGUA.longest_only	DSUP.longest_only
OG0002960	LOC117587379|XP_034133921.1|DGUA	LOC119553879|XP_037720466.1|DSUP
OG0002961	LOC117592116|XP_034141545.1|DGUA	LOC119551484|XP_037716774.1|DSUP
OG0002962	LOC117587640|XP_034134416.1|DGUA	LOC119548297|XP_037711392.1|DSUP
OG0002963	LOC117584707|XP_034129639.1|DGUA	LOC119546126|XP_037708148.1|DSUP
OG0002964	LOC117583666|XP_034128028.1|DGUA	LOC119550159|XP_037714600.1|DSUP
OG0002965	LOC117584732|XP_034129693.1|DGUA	LOC119545949|XP_037707833.1|DSUP
OG0002966	LOC117588136|XP_034135118.1|DGUA	LOC119559666|XP_037728650.1|DSUP
OG0002967	LOC117588909|XP_034136356.1|DGUA	LOC119554659|XP_037721588.1|DSUP
OG0002968	LOC117588910|XP_034136358.1|DGUA	LOC119554660|XP_037721590.1|DSUP
OG0002969	LOC117582583|XP_034126320.1|DGUA	LOC119546030|XP_037707975.1|DSUP
OG0002970	LOC117584128|XP_034128772.1|DGUA	LOC119548758|XP_037712214.1|DSUP
OG0002971	LOC117587960|XP_034134854.1|DGUA	LOC119547159|XP_037709813.1|DSUP
OG0002972	LOC117590185|XP_034138485.1|DGUA	LOC119547912|XP_037710882.1|DSUP
OG0002973	LOC117592460|XP_034142177.1|DGUA	LOC119550381|XP_037714959.1|DSUP
OG0002974	LOC117588898|XP_034136338.1|DGUA	LOC119553405|XP_037719705.1|DSUP
OG0002975	LOC117582327|XP_034125865.1|DGUA	LOC119546600|XP_037708957.1|DSUP
OG0002976	LOC117581664|XP_034124938.1|DGUA	LOC119556612|XP_037724853.1|DSUP
OG0002977	LOC117592626|XP_034142453.1|DGUA	LOC119551952|XP_037717571.1|DSUP
OG0002978	LOC117588314|XP_034135397.1|DGUA	LOC119549383|XP_037713351.1|DSUP
OG0002979	LOC117583763|XP_034128205.1|DGUA	LOC119549935|XP_037714242.1|DSUP
OG0002980	LOC117584804|XP_034129814.1|DGUA	LOC119546011|XP_037707942.1|DSUP
OG0002981	LOC117583922|XP_034128492.1|DGUA	LOC119546210|XP_037708273.1|DSUP
OG0002982	LOC117584326|XP_034129045.1|DGUA	LOC119547338|XP_037710076.1|DSUP
OG0002983	LOC117587473|XP_034134093.1|DGUA	LOC119552701|XP_037718368.1|DSUP
OG0002984	LOC117587205|XP_034133639.1|DGUA	LOC119552696|XP_037718350.1|DSUP
OG0002985	LOC117590621|XP_034139314.1|DGUA	LOC119563161|XP_037732352.1|DSUP
OG0002986	LOC117584491|XP_034129310.1|DGUA	LOC119546704|XP_037709111.1|DSUP
OG0002987	LOC117584349|XP_034129072.1|DGUA	LOC119547870|XP_037710834.1|DSUP
OG0002988	LOC117581727|XP_034124998.1|DGUA	LOC119546080|XP_037708084.1|DSUP
OG0002989	LOC117579907|XP_034121934.1|DGUA	LOC119555313|XP_037722566.1|DSUP
OG0002990	LOC117581954|XP_034125328.1|DGUA	LOC119547493|XP_037710311.1|DSUP
OG0002991	LOC117588541|XP_034135813.1|DGUA	LOC119550430|XP_037715025.1|DSUP
OG0002992	LOC117582055|XP_034125490.1|DGUA	LOC119547585|XP_037710419.1|DSUP
OG0002993	LOC117579333|XP_034121050.1|DGUA	LOC119552802|XP_037718567.1|DSUP
OG0002994	LOC117582221|XP_034125720.1|DGUA	LOC119548489|XP_037711691.1|DSUP
OG0002995	LOC117582383|XP_034125946.1|DGUA	LOC119548748|XP_037712193.1|DSUP
OG0002996	LOC117586075|XP_034131821.1|DGUA	LOC119562988|XP_037732095.1|DSUP
OG0002997	LOC117590824|XP_034139685.1|DGUA	LOC119557088|XP_037725571.1|DSUP
OG0002998	LOC117590867|XP_034139778.1|DGUA	LOC119556238|XP_037724200.1|DSUP
OG0002999	LOC117579321|XP_034121026.1|DGUA	LOC119553323|XP_037719580.1|DSUP
OG0003000	LOC117586407|XP_034132334.1|DGUA	LOC119560583|XP_037730035.1|DSUP
OG0003001	LOC117592102|XP_034141514.1|DGUA	LOC119551381|XP_037716631.1|DSUP
OG0003002	LOC117587406|XP_034133954.1|DGUA	LOC119552975|XP_037718916.1|DSUP
OG0003003	LOC117591820|XP_034141048.1|DGUA	LOC119550368|XP_037714938.1|DSUP
OG0003004	LOC117590705|XP_034139494.1|DGUA	LOC119557721|XP_037726530.1|DSUP
OG0003005	LOC117580765|XP_034123351.1|DGUA	LOC119557165|XP_037725699.1|DSUP
OG0003006	LOC117586733|XP_034132920.1|DGUA	LOC119563090|XP_037732249.1|DSUP
OG0003007	LOC117586050|XP_034131785.1|DGUA	LOC119560859|XP_037730455.1|DSUP
OG0003008	LOC117584958|XP_034130046.1|DGUA	LOC119556904|XP_037725321.1|DSUP
OG0003009	LOC117587298|XP_034133780.1|DGUA	LOC119554571|XP_037721471.1|DSUP
OG0003010	LOC117584960|XP_034130049.1|DGUA	LOC119550671|XP_037715452.1|DSUP
OG0003011	LOC117590857|XP_034139752.1|DGUA	LOC119551221|XP_037716386.1|DSUP
OG0003012	LOC117584978|XP_034130074.1|DGUA	LOC119551056|XP_037716108.1|DSUP
OG0003013	LOC117581546|XP_034124754.1|DGUA	LOC119556054|XP_037723785.1|DSUP
OG0003014	LOC117580912|XP_034123565.1|DGUA	LOC119558130|XP_037727289.1|DSUP
OG0003015	LOC117588552|XP_034135825.1|DGUA	LOC119557656|XP_037726438.1|DSUP
OG0003016	LOC117579132|XP_034120763.1|DGUA	LOC119555403|XP_037722686.1|DSUP
OG0003017	LOC117586376|XP_034132295.1|DGUA	LOC119560071|XP_037729306.1|DSUP
OG0003018	LOC117583616|XP_034127949.1|DGUA	LOC119549275|XP_037713131.1|DSUP
OG0003019	LOC117579741|XP_034121649.1|DGUA	LOC119554036|XP_037720686.1|DSUP
OG0003020	LOC117586667|XP_034132806.1|DGUA	LOC119560169|XP_037729459.1|DSUP
OG0003021	LOC117586183|XP_034131996.1|DGUA	LOC119560664|XP_037730162.1|DSUP
OG0003022	LOC117589249|XP_034136913.1|DGUA	LOC119554572|XP_037721472.1|DSUP
OG0003023	LOC117590325|XP_034138708.1|DGUA	LOC119557737|XP_037726551.1|DSUP
OG0003024	LOC117579203|XP_034120862.1|DGUA	LOC119553153|XP_037719301.1|DSUP
OG0003025	LOC117586377|XP_034132296.1|DGUA	LOC119560867|XP_037730467.1|DSUP
OG0003026	LOC117586428|XP_034132356.1|DGUA	LOC119560064|XP_037729298.1|DSUP
OG0003027	LOC117586058|XP_034131795.1|DGUA	LOC119559977|XP_037729151.1|DSUP
OG0003028	LOC117579179|XP_034120838.1|DGUA	LOC119554538|XP_037721423.1|DSUP
OG0003029	LOC117589003|XP_034136509.1|DGUA	LOC119553394|XP_037719685.1|DSUP
OG0003030	LOC117586664|XP_034132803.1|DGUA	LOC119560994|XP_037730701.1|DSUP
OG0003031	LOC117590333|XP_034138718.1|DGUA	LOC119556783|XP_037725145.1|DSUP
OG0003032	LOC117584590|XP_034129458.1|DGUA	LOC119545956|XP_037707847.1|DSUP
OG0003033	LOC117580227|XP_034122532.1|DGUA	LOC119552875|XP_037718703.1|DSUP
OG0003034	LOC117586468|XP_034132446.1|DGUA	LOC119549624|XP_037713734.1|DSUP
OG0003035	LOC117582868|XP_034126829.1|DGUA	LOC119554947|XP_037721990.1|DSUP
OG0003036	LOC117589499|XP_034137371.1|DGUA	LOC119559391|XP_037728379.1|DSUP
OG0003037	LOC117591238|XP_034140303.1|DGUA	LOC119553033|XP_037719023.1|DSUP
OG0003038	LOC117592657|XP_034142494.1|DGUA	LOC119551158|XP_037716282.1|DSUP
OG0003039	LOC117581943|XP_034125316.1|DGUA	LOC119548654|XP_037711994.1|DSUP
OG0003040	LOC117580027|XP_034122144.1|DGUA	LOC119553105|XP_037719203.1|DSUP
OG0003041	LOC117579050|XP_034120637.1|DGUA	LOC119552484|XP_037718011.1|DSUP
OG0003042	LOC117585791|XP_034131379.1|DGUA	LOC119545848|XP_037707745.1|DSUP
OG0003043	LOC117590012|XP_034138190.1|DGUA	LOC119548493|XP_037711700.1|DSUP
OG0003044	LOC117591995|XP_034141331.1|DGUA	LOC119551935|XP_037717525.1|DSUP
OG0003045	LOC117591121|XP_034140113.1|DGUA	LOC119558014|XP_037727056.1|DSUP
OG0003046	LOC117586303|XP_034132152.1|DGUA	LOC119545706|XP_037707396.1|DSUP
OG0003047	LOC117586304|XP_034132153.1|DGUA	LOC119545710|XP_037707441.1|DSUP
OG0003048	LOC117584435|XP_034129276.1|DGUA	LOC119549028|XP_037712640.1|DSUP
OG0003049	LOC117589601|XP_034137566.1|DGUA	LOC119560053|XP_037729286.1|DSUP
OG0003050	LOC117585554|XP_034130969.1|DGUA	LOC119548768|XP_037712243.1|DSUP
OG0003051	LOC117579121|XP_034120743.1|DGUA	LOC119553310|XP_037719564.1|DSUP
OG0003052	LOC117586070|XP_034131809.1|DGUA	LOC119560970|XP_037730661.1|DSUP
OG0003053	LOC117586350|XP_034132258.1|DGUA	LOC119560059|XP_037729294.1|DSUP
OG0003054	LOC117586167|XP_034131959.1|DGUA	LOC119560099|XP_037729350.1|DSUP
OG0003055	LOC117582721|XP_034126537.1|DGUA	LOC119545853|XP_037707753.1|DSUP
OG0003056	LOC117588641|XP_034135960.1|DGUA	LOC119556633|XP_037724886.1|DSUP
OG0003057	LOC117591771|XP_034140975.1|DGUA	LOC119550669|XP_037715442.1|DSUP
OG0003058	LOC117578540|XP_034119999.1|DGUA	LOC119549644|XP_037713757.1|DSUP
OG0003059	LOC117591516|XP_034140701.1|DGUA	LOC119555824|XP_037723370.1|DSUP
OG0003060	LOC117581503|XP_034124660.1|DGUA	LOC119549702|XP_037713854.1|DSUP
OG0003061	LOC117588372|XP_034135480.1|DGUA	LOC119557629|XP_037726386.1|DSUP
OG0003062	LOC117584942|XP_034129993.1|DGUA	LOC119559538|XP_037728519.1|DSUP
OG0003063	LOC117580374|XP_034122797.1|DGUA	LOC119552976|XP_037718917.1|DSUP
OG0003064	LOC117582791|XP_034126690.1|DGUA	LOC119555223|XP_037722430.1|DSUP
OG0003065	LOC117587573|XP_034134290.1|DGUA	LOC119562776|XP_037731889.1|DSUP
OG0003066	LOC117589711|XP_034137766.1|DGUA	LOC119563074|XP_037732217.1|DSUP
OG0003067	LOC117590188|XP_034138499.1|DGUA	LOC119563000|XP_037732114.1|DSUP
OG0003068	LOC117590118|XP_034138359.1|DGUA	LOC119562998|XP_037732107.1|DSUP
OG0003069	LOC117591819|XP_034141047.1|DGUA	LOC119549353|XP_037713266.1|DSUP
OG0003070	LOC117588184|XP_034135194.1|DGUA	LOC119548753|XP_037712199.1|DSUP
OG0003071	LOC117587000|XP_034133295.1|DGUA	LOC119554550|XP_037721443.1|DSUP
OG0003072	LOC117585995|XP_034131710.1|DGUA	LOC119559773|XP_037728777.1|DSUP
OG0003073	LOC117585996|XP_034131711.1|DGUA	LOC119559774|XP_037728778.1|DSUP
OG0003074	LOC117581940|XP_034125312.1|DGUA	LOC119547328|XP_037710062.1|DSUP
OG0003075	LOC117590146|XP_034138412.1|DGUA	LOC119559050|XP_037728106.1|DSUP, LOC119559046|XP_037728102.1|DSUP
OG0003076	LOC117579217|XP_034120876.1|DGUA	LOC119552884|XP_037718715.1|DSUP
OG0003077	LOC117585114|XP_034130287.1|DGUA	LOC119558043|XP_037727137.1|DSUP
OG0003078	LOC117582757|XP_034126591.1|DGUA	LOC119563516|XP_037732892.1|DSUP
OG0003079	LOC117585239|XP_034130530.1|DGUA	LOC119556098|XP_037723893.1|DSUP
OG0003080	LOC117586152|XP_034131941.1|DGUA	LOC119562991|XP_037732099.1|DSUP
OG0003081	LOC117585504|XP_034130894.1|DGUA	LOC119545776|XP_037707563.1|DSUP
OG0003082	LOC117586074|XP_034131819.1|DGUA	LOC119559929|XP_037729063.1|DSUP
OG0003083	LOC117591096|XP_034140088.1|DGUA	LOC119562924|XP_037732002.1|DSUP
OG0003084	LOC117586623|XP_034132719.1|DGUA	LOC119559942|XP_037729082.1|DSUP
OG0003085	LOC117586000|XP_034131718.1|DGUA	LOC119559953|XP_037729111.1|DSUP
OG0003086	LOC117590124|XP_034138379.1|DGUA	LOC119559906|XP_037729003.1|DSUP
OG0003087	LOC117579128|XP_034120755.1|DGUA	LOC119554034|XP_037720680.1|DSUP
OG0003088	LOC117586506|XP_034132524.1|DGUA	LOC119560516|XP_037729920.1|DSUP
OG0003089	LOC117589953|XP_034138141.1|DGUA	LOC119560814|XP_037730384.1|DSUP
OG0003090	LOC117583250|XP_034127367.1|DGUA	LOC119559998|XP_037729199.1|DSUP
OG0003091	LOC117585129|XP_034130345.1|DGUA	LOC119550345|XP_037714896.1|DSUP
OG0003092	LOC117590171|XP_034138457.1|DGUA	LOC119560808|XP_037730369.1|DSUP
OG0003093	LOC117592121|XP_034141556.1|DGUA	LOC119549096|XP_037712758.1|DSUP
OG0003094	LOC117581542|XP_034124749.1|DGUA	LOC119556939|XP_037725359.1|DSUP
OG0003095	LOC117580834|XP_034123463.1|DGUA	LOC119556158|XP_037723987.1|DSUP
OG0003096	LOC117592424|XP_034142064.1|DGUA	LOC119549754|XP_037713925.1|DSUP, LOC119559711|XP_037728700.1|DSUP
OG0003097	LOC117582998|XP_034127039.1|DGUA	LOC119563128|XP_037732305.1|DSUP
OG0003098	LOC117581628|XP_034124887.1|DGUA	LOC119556030|XP_037723739.1|DSUP
OG0003099	LOC117586255|XP_034132087.1|DGUA	LOC119545768|XP_037707544.1|DSUP
OG0003100	LOC117581129|XP_034123946.1|DGUA	LOC119556932|XP_037725350.1|DSUP
OG0003101	LOC117586712|XP_034132873.1|DGUA	LOC119545675|XP_037707329.1|DSUP
OG0003102	LOC117590017|XP_034138194.1|DGUA	LOC119555573|XP_037722957.1|DSUP
OG0003103	LOC117586073|XP_034131818.1|DGUA	LOC119548020|XP_037711023.1|DSUP
OG0003104	LOC117580324|XP_034122711.1|DGUA	LOC119554406|XP_037721224.1|DSUP
OG0003105	LOC117590778|XP_034139618.1|DGUA	LOC119557923|XP_037726858.1|DSUP
OG0003106	LOC117592329|XP_034141911.1|DGUA	LOC119550925|XP_037715870.1|DSUP, LOC119549629|XP_037713743.1|DSUP
OG0003107	LOC117581548|XP_034124755.1|DGUA	LOC119558218|XP_037727456.1|DSUP
OG0003108	LOC117582813|XP_034126742.1|DGUA	LOC119556876|XP_037725280.1|DSUP
OG0003109	LOC117590534|XP_034139146.1|DGUA	LOC119555844|XP_037723400.1|DSUP
OG0003110	LOC117592632|XP_034142464.1|DGUA	LOC119551859|XP_037717366.1|DSUP
OG0003111	LOC117580623|XP_034123093.1|DGUA	LOC119558151|XP_037727318.1|DSUP
OG0003112	LOC117586245|XP_034132074.1|DGUA	LOC119545766|XP_037707540.1|DSUP
OG0003114	LOC117579258|XP_034120941.1|DGUA	LOC119559371|XP_037728337.1|DSUP
OG0003115	LOC117591826|XP_034141055.1|DGUA	LOC119551846|XP_037717347.1|DSUP
OG0003116	LOC117587695|XP_034134486.1|DGUA	LOC119550682|XP_037715472.1|DSUP
OG0003117	LOC117580070|XP_034122205.1|DGUA	LOC119554837|XP_037721840.1|DSUP
OG0003118	LOC117580265|XP_034122593.1|DGUA	LOC119552958|XP_037718869.1|DSUP
OG0003119	LOC117580267|XP_034122598.1|DGUA	LOC119552846|XP_037718642.1|DSUP
OG0003120	LOC117578523|XP_034119962.1|DGUA	LOC119551300|XP_037716509.1|DSUP
OG0003121	LOC117591285|XP_034140374.1|DGUA	LOC119556911|XP_037725326.1|DSUP
OG0003122	LOC117578581|XP_034120055.1|DGUA	LOC119549778|XP_037713967.1|DSUP
OG0003123	LOC117580097|XP_034122249.1|DGUA	LOC119554190|XP_037720914.1|DSUP
OG0003124	LOC117590690|XP_034139484.1|DGUA	LOC119549351|XP_037713265.1|DSUP
OG0003125	LOC117579036|XP_034120613.1|DGUA	LOC119555249|XP_037722462.1|DSUP
OG0003126	LOC117578726|XP_034120280.1|DGUA	LOC119549496|XP_037713528.1|DSUP
OG0003127	LOC117578760|XP_034120358.1|DGUA	LOC119549498|XP_037713537.1|DSUP
OG0003128	LOC117589098|XP_034136637.1|DGUA	LOC119552968|XP_037718904.1|DSUP
OG0003129	LOC117583481|XP_034127685.1|DGUA	LOC119549260|XP_037713097.1|DSUP
OG0003130	LOC117586978|XP_034133263.1|DGUA	LOC119549322|XP_037713226.1|DSUP
OG0003131	LOC117578827|XP_034120481.1|DGUA	LOC119551872|XP_037717394.1|DSUP
OG0003132	LOC117589679|XP_034137724.1|DGUA	LOC119563402|XP_037732695.1|DSUP
OG0003133	LOC117592343|XP_034141926.1|DGUA	LOC119550531|XP_037715179.1|DSUP
OG0003134	LOC117592669|XP_034142520.1|DGUA	LOC119551312|XP_037716535.1|DSUP
OG0003135	LOC117588882|XP_034136299.1|DGUA	LOC119554117|XP_037720814.1|DSUP
OG0003136	LOC117579921|XP_034121950.1|DGUA	LOC119553335|XP_037719595.1|DSUP
OG0003137	LOC117579376|XP_034121141.1|DGUA	LOC119552117|XP_037717831.1|DSUP
OG0003138	LOC117591236|XP_034140305.1|DGUA	LOC119550153|XP_037714592.1|DSUP
OG0003139	LOC117579420|XP_034121191.1|DGUA	LOC119553419|XP_037719724.1|DSUP
OG0003140	LOC117584406|XP_034129163.1|DGUA	LOC119550128|XP_037714552.1|DSUP
OG0003141	LOC117582404|XP_034125985.1|DGUA	LOC119549053|XP_037712678.1|DSUP
OG0003142	LOC117592535|XP_034142286.1|DGUA	LOC119551505|XP_037716799.1|DSUP
OG0003143	LOC117579122|XP_034120744.1|DGUA	LOC119553311|XP_037719565.1|DSUP
OG0003144	LOC117590466|XP_034138998.1|DGUA	LOC119549019|XP_037712592.1|DSUP
OG0003145	LOC117585049|XP_034130202.1|DGUA	LOC119549913|XP_037714163.1|DSUP
OG0003146	LOC117584730|XP_034129692.1|DGUA	LOC119549596|XP_037713683.1|DSUP
OG0003147	LOC117580564|XP_034123056.1|DGUA	LOC119555428|XP_037722725.1|DSUP
OG0003148	LOC117586951|XP_034133211.1|DGUA	LOC119553146|XP_037719289.1|DSUP
OG0003149	LOC117591501|XP_034140689.1|DGUA	LOC119558012|XP_037727049.1|DSUP
OG0003150	LOC117592190|XP_034141683.1|DGUA	LOC119548993|XP_037712528.1|DSUP
OG0003151	LOC117584873|XP_034129915.1|DGUA	LOC119548702|XP_037712094.1|DSUP
OG0003152	LOC117591953|XP_034141269.1|DGUA	LOC119549940|XP_037714250.1|DSUP
OG0003153	LOC117578672|XP_034120190.1|DGUA	LOC119549993|XP_037714331.1|DSUP
OG0003154	LOC117585889|XP_034131535.1|DGUA	LOC119545743|XP_037707494.1|DSUP
OG0003155	LOC117578782|XP_034120383.1|DGUA	LOC119550918|XP_037715859.1|DSUP
OG0003156	LOC117585518|XP_034130919.1|DGUA	LOC119549989|XP_037714323.1|DSUP
OG0003157	LOC117583926|XP_034128497.1|DGUA	LOC119548233|XP_037711302.1|DSUP
OG0003158	LOC117579759|XP_034121691.1|DGUA	LOC119552174|XP_037717933.1|DSUP
OG0003159	LOC117585190|XP_034130432.1|DGUA	LOC119550699|XP_037715496.1|DSUP
OG0003160	LOC117579728|XP_034121620.1|DGUA	LOC119549679|XP_037713811.1|DSUP
OG0003161	LOC117591360|XP_034140522.1|DGUA	LOC119551315|XP_037716538.1|DSUP
OG0003162	LOC117592000|XP_034141339.1|DGUA	LOC119550469|XP_037715085.1|DSUP
OG0003163	LOC117589340|XP_034137084.1|DGUA	LOC119553848|XP_037720422.1|DSUP
OG0003164	LOC117592230|XP_034141754.1|DGUA	LOC119559464|XP_037728499.1|DSUP
OG0003165	LOC117592053|XP_034141431.1|DGUA	LOC119549024|XP_037712625.1|DSUP
OG0003166	LOC117588417|XP_034135581.1|DGUA	LOC119551216|XP_037716381.1|DSUP
OG0003167	LOC117592035|XP_034141387.1|DGUA	LOC119550362|XP_037714918.1|DSUP
OG0003168	LOC117586595|XP_034132665.1|DGUA	LOC119563483|XP_037732836.1|DSUP
OG0003169	LOC117582578|XP_034126314.1|DGUA	LOC119548164|XP_037711202.1|DSUP
OG0003170	LOC117591939|XP_034141238.1|DGUA	LOC119551398|XP_037716655.1|DSUP
OG0003171	LOC117579854|XP_034121856.1|DGUA	LOC119549298|XP_037713182.1|DSUP
OG0003172	LOC117584977|XP_034130072.1|DGUA	LOC119551044|XP_037716087.1|DSUP
OG0003173	LOC117586547|XP_034132600.1|DGUA	LOC119560712|XP_037730251.1|DSUP
OG0003174	LOC117585933|XP_034131589.1|DGUA	LOC119558579|XP_037727953.1|DSUP
OG0003175	LOC117583219|XP_034127332.1|DGUA	LOC119550369|XP_037714939.1|DSUP
OG0003176	LOC117582162|XP_034125652.1|DGUA	LOC119546794|XP_037709285.1|DSUP
OG0003177	LOC117592421|XP_034142060.1|DGUA	LOC119551198|XP_037716328.1|DSUP
OG0003178	LOC117590616|XP_034139303.1|DGUA	LOC119549343|XP_037713256.1|DSUP
OG0003179	LOC117592394|XP_034142006.1|DGUA	LOC119551267|XP_037716455.1|DSUP
OG0003180	LOC117589069|XP_034136630.1|DGUA	LOC119551357|XP_037716606.1|DSUP
OG0003181	LOC117591797|XP_034140997.1|DGUA	LOC119551185|XP_037716314.1|DSUP
OG0003182	LOC117578575|XP_034120047.1|DGUA	LOC119551827|XP_037717323.1|DSUP
OG0003183	LOC117578745|XP_034120315.1|DGUA	LOC119549258|XP_037713093.1|DSUP
OG0003184	LOC117580085|XP_034122229.1|DGUA	LOC119555026|XP_037722100.1|DSUP
OG0003185	LOC117592333|XP_034141914.1|DGUA	LOC119549808|XP_037714007.1|DSUP
OG0003186	LOC117592052|XP_034141429.1|DGUA	LOC119549699|XP_037713851.1|DSUP
OG0003187	LOC117582311|XP_034125846.1|DGUA	LOC119547434|XP_037710222.1|DSUP
OG0003188	LOC117585223|XP_034130508.1|DGUA	LOC119563203|XP_037732422.1|DSUP
OG0003189	LOC117580009|XP_034122104.1|DGUA	LOC119554811|XP_037721789.1|DSUP
OG0003190	LOC117578849|XP_034120527.1|DGUA	LOC119550235|XP_037714732.1|DSUP
OG0003191	LOC117586901|XP_034133136.1|DGUA	LOC119552941|XP_037718823.1|DSUP
OG0003192	LOC117579229|XP_034120899.1|DGUA	LOC119555209|XP_037722393.1|DSUP
OG0003193	LOC117584476|XP_034129291.1|DGUA	LOC119547674|XP_037710561.1|DSUP
OG0003194	LOC117579548|XP_034121357.1|DGUA	LOC119554167|XP_037720884.1|DSUP
OG0003195	LOC117583502|XP_034127735.1|DGUA	LOC119545737|XP_037707487.1|DSUP
OG0003196	LOC117580468|XP_034122936.1|DGUA	LOC119553381|XP_037719662.1|DSUP
OG0003197	LOC117579928|XP_034121964.1|DGUA	LOC119553854|XP_037720429.1|DSUP
OG0003198	LOC117584299|XP_034129015.1|DGUA	LOC119548051|XP_037711061.1|DSUP
OG0003199	LOC117588993|XP_034136489.1|DGUA	LOC119552867|XP_037718687.1|DSUP
OG0003200	LOC117588515|XP_034135736.1|DGUA	LOC119559437|XP_037728464.1|DSUP
OG0003201	LOC117585202|XP_034130513.1|DGUA	LOC119549367|XP_037713322.1|DSUP
OG0003202	LOC117589306|XP_034136993.1|DGUA	LOC119552894|XP_037718740.1|DSUP
OG0003203	LOC117592708|XP_034142567.1|DGUA	LOC119551663|XP_037717033.1|DSUP
OG0003204	LOC117586474|XP_034132453.1|DGUA	LOC119561059|XP_037730823.1|DSUP
OG0003205	LOC117581491|XP_034124632.1|DGUA	LOC119549701|XP_037713853.1|DSUP
OG0003206	LOC117591143|XP_034140145.1|DGUA	LOC119550285|XP_037714803.1|DSUP
OG0003207	LOC117582703|XP_034126509.1|DGUA	LOC119545802|XP_037707613.1|DSUP
OG0003208	LOC117579591|XP_034121414.1|DGUA	LOC119553274|XP_037719493.1|DSUP
OG0003209	LOC117589538|XP_034137427.1|DGUA	LOC119551471|XP_037716754.1|DSUP
OG0003210	LOC117586491|XP_034132480.1|DGUA	LOC119554577|XP_037721488.1|DSUP
OG0003211	LOC117578710|XP_034120251.1|DGUA	LOC119550260|XP_037714766.1|DSUP
OG0003212	LOC117586643|XP_034132763.1|DGUA	LOC119560955|XP_037730631.1|DSUP
OG0003213	LOC117578573|XP_034120043.1|DGUA	LOC119549447|XP_037713468.1|DSUP
OG0003214	LOC117592377|XP_034141967.1|DGUA	LOC119552156|XP_037717891.1|DSUP
OG0003215	LOC117579900|XP_034121930.1|DGUA	LOC119550129|XP_037714553.1|DSUP
OG0003216	LOC117579703|XP_034121589.1|DGUA	LOC119549325|XP_037713232.1|DSUP
OG0003217	LOC117591818|XP_034141044.1|DGUA	LOC119550948|XP_037715901.1|DSUP
OG0003218	LOC117579775|XP_034121722.1|DGUA	LOC119554520|XP_037721393.1|DSUP
OG0003219	LOC117579224|XP_034120888.1|DGUA	LOC119555208|XP_037722392.1|DSUP
OG0003220	LOC117582037|XP_034125470.1|DGUA	LOC119547314|XP_037710039.1|DSUP
OG0003221	LOC117580951|XP_034123628.1|DGUA	LOC119556849|XP_037725247.1|DSUP
OG0003222	LOC117578789|XP_034120401.1|DGUA	LOC119551804|XP_037717291.1|DSUP
OG0003223	LOC117591829|XP_034141056.1|DGUA	LOC119551167|XP_037716292.1|DSUP
OG0003224	LOC117586891|XP_034133121.1|DGUA	LOC119550613|XP_037715366.1|DSUP
OG0003225	LOC117584236|XP_034128923.1|DGUA	LOC119546698|XP_037709105.1|DSUP
OG0003226	LOC117591830|XP_034141057.1|DGUA	LOC119549274|XP_037713114.1|DSUP
OG0003227	LOC117589626|XP_034137604.1|DGUA	LOC119557927|XP_037726864.1|DSUP
OG0003228	LOC117581152|XP_034123976.1|DGUA, LOC117583685|XP_034128051.1|DGUA	LOC119551399|XP_037716662.1|DSUP
OG0003229	LOC117580550|XP_034123041.1|DGUA	LOC119555437|XP_037722737.1|DSUP
OG0003231	LOC117589131|XP_034136708.1|DGUA, LOC117589129|XP_034136705.1|DGUA	LOC119552633|XP_037718240.1|DSUP
OG0003232	LOC117586023|XP_034131749.1|DGUA	LOC119559984|XP_037729171.1|DSUP
OG0003233	LOC117578506|XP_034119935.1|DGUA, LOC117578505|XP_034119934.1|DGUA	LOC119552109|XP_037717822.1|DSUP
OG0003234	LOC117592425|XP_034142065.1|DGUA	LOC119550244|XP_037714746.1|DSUP
OG0003235	LOC117589670|XP_034137704.1|DGUA, LOC117589619|XP_034137596.1|DGUA	LOC119562871|XP_037731913.1|DSUP
OG0003236	LOC117589303|XP_034136986.1|DGUA	LOC119555536|XP_037722896.1|DSUP, LOC119555720|XP_037723341.1|DSUP
OG0003238	LOC117581936|XP_034125309.1|DGUA, LOC117591692|XP_034140907.1|DGUA, LOC117590493|XP_034139046.1|DGUA, LOC117591402|XP_034140539.1|DGUA, LOC117585293|XP_034130612.1|DGUA, LOC117592416|XP_034142048.1|DGUA	LOC119551822|XP_037717312.1|DSUP
OG0003239	LOC117580861|XP_034123500.1|DGUA	LOC119548337|XP_037711470.1|DSUP
OG0003240	LOC117579253|XP_034120931.1|DGUA	LOC119547205|XP_037709880.1|DSUP, LOC119554680|XP_037721609.1|DSUP
OG0003242	LOC117591917|XP_034141200.1|DGUA	LOC119550451|XP_037715055.1|DSUP
OG0003243	LOC117583258|XP_034127372.1|DGUA	LOC119562482|XP_037731615.1|DSUP, LOC119562478|XP_037731604.1|DSUP
OG0003244	LOC117585166|XP_034130398.1|DGUA	LOC119561848|XP_037731258.1|DSUP
OG0003244	LOC117583011|XP_034127052.1|DGUA	LOC119562565|XP_037731707.1|DSUP
