Orthogroup	DGUA.longest_only	DFIC.longest_only
OG0000866	LOC117582087|XP_034125539.1|DGUA	LOC108101290|XP_017061079.1|DFIC, LOC108101291|XP_017061080.1|DFIC
OG0000867	LOC117584507|XP_034129333.1|DGUA	LOC108089230|XP_017042876.1|DFIC
OG0000868	LOC117581221|XP_034124090.1|DGUA, LOC117581900|XP_034125260.1|DGUA, LOC117583118|XP_034127198.1|DGUA, LOC117591362|XP_034140485.1|DGUA	LOC108091248|XP_017045850.1|DFIC
OG0000869	LOC117586503|XP_034132516.1|DGUA	LOC108098527|XP_017056997.1|DFIC
OG0000870	LOC117592620|XP_034142417.1|DGUA	LOC108090671|XP_017044942.1|DFIC
OG0000871	LOC117578702|XP_034120240.1|DGUA	LOC108087602|XP_017040530.1|DFIC, LOC108087702|XP_017040707.1|DFIC
OG0000872	LOC117588214|XP_034135283.1|DGUA	LOC108090868|XP_017045249.1|DFIC
OG0000873	LOC117579157|XP_034120807.1|DGUA	LOC108093570|XP_017049154.1|DFIC
OG0000874	LOC117591379|XP_034140514.1|DGUA	LOC108086486|XP_017038898.1|DFIC
OG0000874	LOC117584917|XP_034129960.1|DGUA	LOC108090534|XP_017044750.1|DFIC
OG0000875	LOC117589242|XP_034136898.1|DGUA	LOC108100149|XP_017059394.1|DFIC
OG0000877	LOC117590513|XP_034139095.1|DGUA	LOC108092984|XP_017048365.1|DFIC
OG0000878	LOC117592633|XP_034142466.1|DGUA	LOC108096933|XP_017054374.1|DFIC
OG0000879	LOC117580074|XP_034122213.1|DGUA	LOC108094806|XP_017051066.1|DFIC
OG0000880	LOC117581130|XP_034123948.1|DGUA	LOC108092824|XP_017048117.1|DFIC
OG0000880	LOC117580522|XP_034123005.1|DGUA	LOC108089702|XP_017043538.1|DFIC
OG0000881	LOC117580048|XP_034122177.1|DGUA	LOC108093043|XP_017048440.1|DFIC, LOC108093223|XP_017048683.1|DFIC, LOC108093225|XP_017048684.1|DFIC
OG0000882	LOC117590958|XP_034139899.1|DGUA	LOC108098102|XP_017056302.1|DFIC
OG0000882	LOC117584854|XP_034129886.1|DGUA	LOC108089790|XP_017043674.1|DFIC
OG0000883	LOC117590421|XP_034138919.1|DGUA	LOC108097762|XP_017055771.1|DFIC
OG0000884	LOC117582142|XP_034125618.1|DGUA	LOC108089797|XP_017043682.1|DFIC
OG0000885	LOC117585712|XP_034131240.1|DGUA	LOC108087965|XP_017041052.1|DFIC
OG0000886	LOC117589535|XP_034137421.1|DGUA	LOC108087167|XP_017039897.1|DFIC
OG0000887	LOC117591359|XP_034140482.1|DGUA	LOC108091241|XP_017045843.1|DFIC
OG0000888	LOC117588983|XP_034136464.1|DGUA	LOC108099077|XP_017057858.1|DFIC
OG0000889	LOC117579375|XP_034121137.1|DGUA	LOC108088759|XP_017042196.1|DFIC
OG0000890	LOC117586096|XP_034131848.1|DGUA	LOC108096857|XP_017054271.1|DFIC
OG0000891	LOC117584659|XP_034129577.1|DGUA	LOC108093485|XP_017049060.1|DFIC
OG0000892	LOC117580548|XP_034123036.1|DGUA	LOC108100436|XP_017059845.1|DFIC
OG0000893	LOC117586155|XP_034131945.1|DGUA	LOC108093525|XP_017049107.1|DFIC
OG0000894	LOC117586406|XP_034132332.1|DGUA	LOC108098281|XP_017056577.1|DFIC, LOC108089087|XP_017042686.1|DFIC
OG0000895	LOC117578584|XP_034120058.1|DGUA, LOC117578585|XP_034120059.1|DGUA	LOC108090581|XP_017044819.1|DFIC
OG0000896	LOC117581020|XP_034123737.1|DGUA	LOC108097320|XP_017055029.1|DFIC
OG0000897	LOC117591126|XP_034140120.1|DGUA	LOC108095717|XP_017052381.1|DFIC
OG0000897	LOC117591127|XP_034140121.1|DGUA	LOC108095709|XP_017052370.1|DFIC
OG0000898	LOC117588376|XP_034135490.1|DGUA	LOC108090586|XP_017044825.1|DFIC
OG0000898	LOC117590243|XP_034138609.1|DGUA	LOC108096530|XP_017053702.1|DFIC
OG0000899	LOC117589706|XP_034137760.1|DGUA	LOC108099624|XP_017058739.1|DFIC
OG0000900	LOC117585548|XP_034130963.1|DGUA	LOC108096561|XP_017053742.1|DFIC
OG0000900	LOC117592250|XP_034141778.1|DGUA	LOC108096560|XP_017053738.1|DFIC
OG0000901	LOC117592625|XP_034142451.1|DGUA	LOC108090691|XP_017044965.1|DFIC
OG0000901	LOC117582282|XP_034125810.1|DGUA	LOC108090708|XP_017044991.1|DFIC
OG0000902	LOC117581521|XP_034124706.1|DGUA	LOC108095265|XP_017051779.1|DFIC
OG0000902	LOC117580878|XP_034123519.1|DGUA	LOC108095267|XP_017051780.1|DFIC
OG0000903	LOC117579779|XP_034121729.1|DGUA	LOC108089620|XP_017043470.1|DFIC
OG0000903	LOC117579902|XP_034121928.1|DGUA	LOC108089334|XP_017043003.1|DFIC
OG0000904	LOC117579083|XP_034120685.1|DGUA	LOC108099173|XP_017058023.1|DFIC
OG0000904	LOC117579085|XP_034120687.1|DGUA	LOC108098980|XP_017057685.1|DFIC
OG0000906	LOC117591892|XP_034141167.1|DGUA	LOC108086384|XP_017038775.1|DFIC
OG0000906	LOC117591888|XP_034141161.1|DGUA	LOC108086477|XP_017038893.1|DFIC
OG0000907	LOC117579543|XP_034121354.1|DGUA	LOC108090960|XP_017045393.1|DFIC
OG0000909	LOC117584995|XP_034130115.1|DGUA	LOC108087374|XP_017040205.1|DFIC
OG0000910	LOC117581641|XP_034124901.1|DGUA	LOC108098871|XP_017057547.1|DFIC
OG0000911	LOC117592572|XP_034142347.1|DGUA	LOC108094048|XP_017049971.1|DFIC
OG0000912	LOC117579566|XP_034121379.1|DGUA, LOC117587322|XP_034133844.1|DGUA	LOC108096430|XP_017053508.1|DFIC, LOC108096437|XP_017053519.1|DFIC
OG0000913	LOC117586893|XP_034133126.1|DGUA	LOC108089443|XP_017043169.1|DFIC
OG0000914	LOC117581559|XP_034124785.1|DGUA	LOC108086661|XP_017039133.1|DFIC
OG0000915	LOC117582235|XP_034125740.1|DGUA	LOC108090287|XP_017044387.1|DFIC
OG0000916	LOC117581771|XP_034125069.1|DGUA	LOC108101154|XP_017060869.1|DFIC, LOC108094417|XP_017050512.1|DFIC, LOC108092689|XP_017047874.1|DFIC
OG0000917	LOC117584725|XP_034129668.1|DGUA	LOC108092686|XP_017047872.1|DFIC, LOC108092849|XP_017048555.1|DFIC
OG0000918	LOC117587594|XP_034134331.1|DGUA	LOC108092366|XP_017047392.1|DFIC
OG0000921	LOC117591045|XP_034140031.1|DGUA	LOC108097125|XP_017054710.1|DFIC, LOC108097235|XP_017054893.1|DFIC, LOC108097381|XP_017055121.1|DFIC
OG0000923	LOC117585678|XP_034131171.1|DGUA	LOC108099975|XP_017059156.1|DFIC, LOC108099543|XP_017058607.1|DFIC
OG0000924	LOC117590993|XP_034139962.1|DGUA	LOC108091195|XP_017045765.1|DFIC
OG0000925	LOC117583394|XP_034127569.1|DGUA	LOC108086860|XP_017039405.1|DFIC, LOC108086861|XP_017039406.1|DFIC
OG0000926	LOC117586348|XP_034132256.1|DGUA	LOC108091722|XP_017046554.1|DFIC, LOC108089076|XP_017042671.1|DFIC
OG0000926	LOC117585584|XP_034131013.1|DGUA	LOC108096305|XP_017053284.1|DFIC
OG0000927	LOC117583045|XP_034127098.1|DGUA	LOC108096014|XP_017052853.1|DFIC
OG0000927	LOC117583467|XP_034127666.1|DGUA	LOC108095917|XP_017052733.1|DFIC
OG0000928	LOC117588218|XP_034135254.1|DGUA	LOC108102187|XP_017062382.1|DFIC
OG0000928	LOC117588219|XP_034135255.1|DGUA	LOC108102138|XP_017062300.1|DFIC
OG0000929	LOC117584067|XP_034128701.1|DGUA	LOC108092561|XP_017047689.1|DFIC
OG0000929	LOC117584068|XP_034128702.1|DGUA	LOC108092562|XP_017047690.1|DFIC
OG0000930	LOC117587221|XP_034133672.1|DGUA, LOC117587467|XP_034134082.1|DGUA	LOC108089329|XP_017042996.1|DFIC, LOC108089490|XP_017043258.1|DFIC
OG0000931	LOC117580761|XP_034123350.1|DGUA	LOC108096537|XP_017053712.1|DFIC
OG0000931	LOC117584143|XP_034128794.1|DGUA	LOC108101361|XP_017061161.1|DFIC
OG0000932	LOC117587489|XP_034134151.1|DGUA	LOC108100220|XP_017059485.1|DFIC
OG0000932	LOC117587491|XP_034134154.1|DGUA	LOC108100224|XP_017059490.1|DFIC
OG0000933	LOC117591899|XP_034141176.1|DGUA	LOC108095115|XP_017051541.1|DFIC
OG0000933	LOC117579749|XP_034121662.1|DGUA	LOC108095116|XP_017051543.1|DFIC
OG0000934	LOC117583347|XP_034127511.1|DGUA, LOC117584217|XP_034128886.1|DGUA, LOC117583457|XP_034127652.1|DGUA	LOC108090288|XP_017044388.1|DFIC, LOC108090300|XP_017044399.1|DFIC
OG0000935	LOC117589833|XP_034137955.1|DGUA	LOC108097525|XP_017055352.1|DFIC
OG0000936	LOC117590050|XP_034138260.1|DGUA	LOC108101430|XP_017061249.1|DFIC
OG0000937	LOC117583715|XP_034128096.1|DGUA	LOC108086589|XP_017039038.1|DFIC
OG0000938	LOC117580724|XP_034123283.1|DGUA	LOC108094676|XP_017050881.1|DFIC
OG0000939	LOC117582563|XP_034126289.1|DGUA	LOC108100812|XP_017060368.1|DFIC
OG0000940	LOC117587166|XP_034133570.1|DGUA	LOC108100684|XP_017060189.1|DFIC
OG0000941	LOC117587754|XP_034134569.1|DGUA	LOC108096573|XP_017053759.1|DFIC
OG0000941	LOC117588373|XP_034135482.1|DGUA	LOC108097782|XP_017055801.1|DFIC
OG0000942	LOC117586855|XP_034133042.1|DGUA	LOC108093074|XP_017048476.1|DFIC
OG0000943	LOC117591903|XP_034141180.1|DGUA	LOC108093772|XP_017049531.1|DFIC
OG0000944	LOC117588522|XP_034135767.1|DGUA	LOC108097751|XP_017055751.1|DFIC
OG0000945	LOC117587277|XP_034133754.1|DGUA	LOC108100297|XP_017059584.1|DFIC
OG0000946	LOC117581712|XP_034124981.1|DGUA	LOC108100880|XP_017060478.1|DFIC
OG0000947	LOC117578563|XP_034120027.1|DGUA	LOC108090746|XP_017045062.1|DFIC
OG0000948	LOC117589139|XP_034136718.1|DGUA	LOC108099142|XP_017057973.1|DFIC
OG0000949	LOC117581245|XP_034124135.1|DGUA, LOC117581246|XP_034124140.1|DGUA	LOC108095529|XP_017052140.1|DFIC
OG0000950	LOC117590908|XP_034139830.1|DGUA	LOC108097659|XP_017055583.1|DFIC
OG0000950	LOC117586012|XP_034131733.1|DGUA	LOC108096140|XP_017053010.1|DFIC
OG0000951	LOC117582778|XP_034126639.1|DGUA	LOC108087955|XP_017041033.1|DFIC
OG0000952	LOC117584827|XP_034129844.1|DGUA	LOC108093489|XP_017049068.1|DFIC
OG0000954	LOC117589522|XP_034137408.1|DGUA	LOC108094236|XP_017050183.1|DFIC, LOC108094197|XP_017050139.1|DFIC
OG0000955	LOC117583234|XP_034127346.1|DGUA	LOC108091591|XP_017046355.1|DFIC
OG0000955	LOC117583233|XP_034127345.1|DGUA	LOC108091590|XP_017046354.1|DFIC
OG0000956	LOC117586135|XP_034131919.1|DGUA	LOC108101104|XP_017060806.1|DFIC
OG0000956	LOC117586137|XP_034131920.1|DGUA	LOC108101029|XP_017060687.1|DFIC
OG0000957	LOC117592450|XP_034142105.1|DGUA	LOC108093608|XP_017049224.1|DFIC
OG0000957	LOC117592451|XP_034142106.1|DGUA	LOC108093609|XP_017049225.1|DFIC
OG0000958	LOC117589714|XP_034137770.1|DGUA	LOC108087252|XP_017040045.1|DFIC
OG0000958	LOC117586087|XP_034131836.1|DGUA	LOC108095136|XP_017051563.1|DFIC
OG0000959	LOC117591473|XP_034140647.1|DGUA, LOC117591682|XP_034140898.1|DGUA, LOC117591470|XP_034140645.1|DGUA, LOC117591593|XP_034140799.1|DGUA, LOC117591592|XP_034140798.1|DGUA, LOC117583384|XP_034127560.1|DGUA, LOC117579313|XP_034121016.1|DGUA, LOC117579077|XP_034120676.1|DGUA	LOC108092895|XP_017048232.1|DFIC, LOC108095963|XP_017052792.1|DFIC
OG0000960	LOC117590555|XP_034139186.1|DGUA	LOC108097017|XP_017054505.1|DFIC
OG0000961	LOC117580261|XP_034122588.1|DGUA	LOC108096289|XP_017053251.1|DFIC
OG0000961	LOC117580263|XP_034122591.1|DGUA	LOC108096290|XP_017053252.1|DFIC
OG0000962	LOC117582797|XP_034126714.1|DGUA	LOC108091588|XP_017046352.1|DFIC, LOC108091592|XP_017046356.1|DFIC, LOC108091599|XP_017046365.1|DFIC
OG0000963	LOC117588741|XP_034136109.1|DGUA	LOC108088569|XP_017041905.1|DFIC
OG0000964	LOC117578565|XP_034120030.1|DGUA	LOC108093866|XP_017049696.1|DFIC
OG0000965	LOC117581348|XP_034124365.1|DGUA	LOC108088728|XP_017042166.1|DFIC
OG0000966	LOC117583535|XP_034127780.1|DGUA	LOC108096644|XP_017053896.1|DFIC, LOC108086838|XP_017039375.1|DFIC
OG0000968	LOC117589181|XP_034136795.1|DGUA	LOC108089562|XP_017043395.1|DFIC
OG0000969	LOC117579622|XP_034121513.1|DGUA	LOC108095167|XP_017051614.1|DFIC
OG0000970	LOC117590381|XP_034138846.1|DGUA, LOC117583078|XP_034127145.1|DGUA	LOC108095921|XP_017052742.1|DFIC
OG0000971	LOC117584345|XP_034129068.1|DGUA	LOC108101970|XP_017062047.1|DFIC, LOC108098275|XP_017056566.1|DFIC
OG0000972	LOC117587419|XP_034133976.1|DGUA	LOC108093231|XP_017048691.1|DFIC
OG0000973	LOC117590274|XP_034138650.1|DGUA, LOC117590436|XP_034138946.1|DGUA, LOC117590433|XP_034138943.1|DGUA	LOC108097216|XP_017054852.1|DFIC
OG0000974	LOC117587245|XP_034133708.1|DGUA	LOC108100255|XP_017059520.1|DFIC
OG0000975	LOC117583726|XP_034128133.1|DGUA, LOC117590008|XP_034138187.1|DGUA	LOC108102054|XP_017062169.1|DFIC
OG0000976	LOC117586453|XP_034132387.1|DGUA	LOC108097521|XP_017055338.1|DFIC
OG0000977	LOC117585987|XP_034131698.1|DGUA	LOC108097100|XP_017054659.1|DFIC
OG0000977	LOC117585976|XP_034131682.1|DGUA	LOC108097070|XP_017054600.1|DFIC
OG0000978	LOC117585963|XP_034131663.1|DGUA	LOC108096686|XP_017053977.1|DFIC, LOC108092190|XP_017047206.1|DFIC
OG0000979	LOC117592317|XP_034141885.1|DGUA	LOC108096866|XP_017054281.1|DFIC
OG0000980	LOC117583157|XP_034127242.1|DGUA	LOC108095736|XP_017052402.1|DFIC
OG0000980	LOC117585850|XP_034131487.1|DGUA	LOC108091701|XP_017046528.1|DFIC
OG0000981	LOC117584516|XP_034129349.1|DGUA	LOC108089185|XP_017042811.1|DFIC
OG0000982	LOC117590074|XP_034138302.1|DGUA	LOC108098915|XP_017057606.1|DFIC
OG0000984	LOC117584132|XP_034128777.1|DGUA	LOC108095646|XP_017052301.1|DFIC
OG0000984	LOC117587671|XP_034134454.1|DGUA	LOC108093452|XP_017049017.1|DFIC
OG0000985	LOC117587170|XP_034133577.1|DGUA	LOC108093915|XP_017049772.1|DFIC
OG0000986	LOC117582436|XP_034126035.1|DGUA	LOC108098205|XP_017056434.1|DFIC
OG0000987	LOC117588486|XP_034135678.1|DGUA	LOC108093457|XP_017049021.1|DFIC
OG0000987	LOC117583235|XP_034127347.1|DGUA	LOC108091608|XP_017046378.1|DFIC
OG0000988	LOC117581686|XP_034124952.1|DGUA	LOC108093493|XP_017049071.1|DFIC
OG0000990	LOC117591347|XP_034140463.1|DGUA	LOC108088478|XP_017041763.1|DFIC, LOC108097722|XP_017055706.1|DFIC
OG0000991	LOC117589899|XP_034138060.1|DGUA	LOC108097405|XP_017055148.1|DFIC
OG0000991	LOC117588516|XP_034135732.1|DGUA	LOC108102209|XP_017062421.1|DFIC
OG0000992	LOC117583065|XP_034127127.1|DGUA	LOC108091651|XP_017046445.1|DFIC
OG0000993	LOC117582871|XP_034126832.1|DGUA	LOC108097727|XP_017055716.1|DFIC
OG0000994	LOC117581006|XP_034123704.1|DGUA	LOC108097379|XP_017055119.1|DFIC
OG0000995	LOC117579212|XP_034120872.1|DGUA	LOC108094631|XP_017050809.1|DFIC
OG0000996	LOC117581635|XP_034124898.1|DGUA	LOC108093879|XP_017049715.1|DFIC
OG0000997	LOC117589874|XP_034138039.1|DGUA	LOC108096919|XP_017054360.1|DFIC
OG0000998	LOC117587231|XP_034133684.1|DGUA	LOC108098990|XP_017057702.1|DFIC
OG0000999	LOC117580688|XP_034123205.1|DGUA	LOC108092912|XP_017048260.1|DFIC
OG0001000	LOC117591338|XP_034140453.1|DGUA	LOC108097289|XP_017055030.1|DFIC
OG0001001	LOC117578658|XP_034120169.1|DGUA	LOC108101878|XP_017061907.1|DFIC
OG0001002	LOC117582177|XP_034125671.1|DGUA	LOC108096094|XP_017052950.1|DFIC
OG0001003	LOC117590160|XP_034138438.1|DGUA	LOC108098863|XP_017057534.1|DFIC, LOC108090434|XP_017044600.1|DFIC
OG0001004	LOC117590172|XP_034138459.1|DGUA	LOC108098860|XP_017057515.1|DFIC
OG0001005	LOC117581642|XP_034124904.1|DGUA	LOC108101151|XP_017060863.1|DFIC, LOC108097158|XP_017054774.1|DFIC
OG0001006	LOC117580134|XP_034122324.1|DGUA	LOC108098784|XP_017057408.1|DFIC, LOC108100173|XP_017059429.1|DFIC, LOC108094488|XP_017050566.1|DFIC
OG0001007	LOC117590099|XP_034138340.1|DGUA	LOC108090977|XP_017045420.1|DFIC
OG0001008	LOC117588788|XP_034136183.1|DGUA	LOC108102137|XP_017062297.1|DFIC
OG0001009	LOC117583769|XP_034128214.1|DGUA, LOC117591128|XP_034140122.1|DGUA	LOC108099352|XP_017058320.1|DFIC
OG0001010	LOC117581899|XP_034125259.1|DGUA	LOC108091411|XP_017046091.1|DFIC
OG0001011	LOC117588279|XP_034135341.1|DGUA	LOC108097653|XP_017055572.1|DFIC
OG0001011	LOC117581969|XP_034125345.1|DGUA	LOC108100342|XP_017059656.1|DFIC
OG0001012	LOC117580772|XP_034123358.1|DGUA, LOC117580768|XP_034123353.1|DGUA	LOC108094577|XP_017050683.1|DFIC, LOC108094575|XP_017050681.1|DFIC
OG0001013	LOC117587224|XP_034133677.1|DGUA	LOC108100225|XP_017059492.1|DFIC
OG0001014	LOC117580472|XP_034122944.1|DGUA	LOC108100518|XP_017059964.1|DFIC
OG0001014	LOC117580471|XP_034122939.1|DGUA	LOC108100152|XP_017059398.1|DFIC
OG0001015	LOC117581255|XP_034124151.1|DGUA	LOC108097735|XP_017055727.1|DFIC
OG0001015	LOC117581308|XP_034124242.1|DGUA	LOC108097736|XP_017055729.1|DFIC
OG0001016	LOC117580636|XP_034123115.1|DGUA	LOC108095689|XP_017052349.1|DFIC, LOC108097916|XP_017055941.1|DFIC
OG0001018	LOC117591624|XP_034140828.1|DGUA, LOC117591601|XP_034140805.1|DGUA, LOC117589867|XP_034138026.1|DGUA, LOC117590498|XP_034139051.1|DGUA, LOC117591652|XP_034140867.1|DGUA, LOC117591619|XP_034140823.1|DGUA, LOC117591642|XP_034140857.1|DGUA, LOC117591602|XP_034140806.1|DGUA, LOC117591635|XP_034140851.1|DGUA, LOC117591676|XP_034140891.1|DGUA, LOC117591649|XP_034140864.1|DGUA, LOC117591662|XP_034140877.1|DGUA, LOC117591698|XP_034140913.1|DGUA, LOC117591767|XP_034140970.1|DGUA, LOC117591668|XP_034140882.1|DGUA	LOC108087373|XP_017040204.1|DFIC
OG0001019	LOC117583708|XP_034128089.1|DGUA	LOC108086537|XP_017038963.1|DFIC
OG0001020	LOC117588773|XP_034136153.1|DGUA	LOC108094413|XP_017050470.1|DFIC
OG0001021	LOC117588051|XP_034134993.1|DGUA	LOC108088171|XP_017041333.1|DFIC
OG0001022	LOC117588660|XP_034135993.1|DGUA	LOC108094679|XP_017050886.1|DFIC
OG0001024	LOC117583710|XP_034128092.1|DGUA	LOC108095899|XP_017052709.1|DFIC
OG0001025	LOC117580328|XP_034122717.1|DGUA	LOC108089609|XP_017043459.1|DFIC
OG0001026	LOC117582891|XP_034126877.1|DGUA	LOC108101483|XP_017061320.1|DFIC
OG0001027	LOC117579308|XP_034121008.1|DGUA	LOC108088316|XP_017041541.1|DFIC
OG0001028	LOC117584385|XP_034129130.1|DGUA	LOC108098451|XP_017056844.1|DFIC
OG0001029	LOC117592280|XP_034141834.1|DGUA	LOC108096701|XP_017054024.1|DFIC
OG0001031	LOC117588055|XP_034135002.1|DGUA	LOC108100769|XP_017060298.1|DFIC
OG0001032	LOC117587578|XP_034134301.1|DGUA	LOC108086331|XP_017038721.1|DFIC
OG0001033	LOC117583978|XP_034128575.1|DGUA, LOC117590976|XP_034139939.1|DGUA	LOC108089005|XP_017042566.1|DFIC, LOC108091075|XP_017045566.1|DFIC
OG0001034	LOC117579670|XP_034121545.1|DGUA	LOC108086947|XP_017039548.1|DFIC
OG0001035	LOC117581448|XP_034124550.1|DGUA	LOC108102176|XP_017062369.1|DFIC
OG0001035	LOC117581450|XP_034124551.1|DGUA	LOC108102175|XP_017062368.1|DFIC
OG0001036	LOC117581482|XP_034124616.1|DGUA, LOC117591725|XP_034140932.1|DGUA, LOC117581479|XP_034124612.1|DGUA	LOC108098177|XP_017056399.1|DFIC
OG0001036	LOC117585019|XP_034130151.1|DGUA	LOC108087085|XP_017039753.1|DFIC
OG0001037	LOC117587156|XP_034133553.1|DGUA, LOC117592383|XP_034141984.1|DGUA	LOC108099742|XP_017058856.1|DFIC, LOC108099739|XP_017058852.1|DFIC, LOC108099778|XP_017058896.1|DFIC, LOC108099749|XP_017058863.1|DFIC
OG0001038	LOC117586200|XP_034132024.1|DGUA	LOC108101079|XP_017060765.1|DFIC
OG0001038	LOC117586199|XP_034132022.1|DGUA	LOC108101078|XP_017060764.1|DFIC
OG0001042	LOC117583454|XP_034127645.1|DGUA	LOC108086789|XP_017039318.1|DFIC
OG0001043	LOC117580975|XP_034123660.1|DGUA	LOC108094698|XP_017050919.1|DFIC
OG0001044	LOC117590556|XP_034139190.1|DGUA	LOC108101592|XP_017061493.1|DFIC
OG0001045	LOC117578406|XP_034119756.1|DGUA	LOC108087746|XP_017040757.1|DFIC
OG0001046	LOC117591824|XP_034141052.1|DGUA	LOC108093888|XP_017049733.1|DFIC, LOC108093887|XP_017049732.1|DFIC
OG0001047	LOC117578744|XP_034120314.1|DGUA	LOC108094888|XP_017051213.1|DFIC
OG0001048	LOC117578553|XP_034120015.1|DGUA	LOC108090858|XP_017045233.1|DFIC
OG0001049	LOC117579060|XP_034120655.1|DGUA	LOC108096384|XP_017053430.1|DFIC
OG0001050	LOC117590352|XP_034138778.1|DGUA, LOC117589074|XP_034136599.1|DGUA	LOC108089382|XP_017043054.1|DFIC
OG0001051	LOC117587550|XP_034134247.1|DGUA	LOC108101165|XP_017060877.1|DFIC
OG0001052	LOC117588238|XP_034135280.1|DGUA	LOC108101001|XP_017060656.1|DFIC
OG0001053	LOC117580679|XP_034123189.1|DGUA	LOC108091354|XP_017045995.1|DFIC
OG0001054	LOC117585637|XP_034131113.1|DGUA	LOC108095759|XP_017052441.1|DFIC
OG0001056	LOC117588780|XP_034136173.1|DGUA	LOC108095100|XP_017051527.1|DFIC, LOC108094649|XP_017050847.1|DFIC
OG0001057	LOC117588228|XP_034135268.1|DGUA, LOC117587700|XP_034134488.1|DGUA, LOC117588227|XP_034135266.1|DGUA	LOC108097841|XP_017055860.1|DFIC
OG0001058	LOC117580993|XP_034123686.1|DGUA	LOC108091232|XP_017045827.1|DFIC
OG0001059	LOC117580446|XP_034122895.1|DGUA	LOC108100269|XP_017059540.1|DFIC
OG0001060	LOC117590253|XP_034138616.1|DGUA, LOC117584939|XP_034129989.1|DGUA	LOC108087027|XP_017039684.1|DFIC
OG0001061	LOC117583153|XP_034127238.1|DGUA	LOC108098762|XP_017057382.1|DFIC
OG0001061	LOC117583149|XP_034127230.1|DGUA	LOC108098761|XP_017057381.1|DFIC
OG0001062	LOC117583797|XP_034128269.1|DGUA	LOC108090207|XP_017044288.1|DFIC
OG0001062	LOC117583796|XP_034128268.1|DGUA	LOC108090206|XP_017044286.1|DFIC
OG0001063	LOC117590931|XP_034139863.1|DGUA	LOC108095508|XP_017052107.1|DFIC
OG0001063	LOC117590930|XP_034139862.1|DGUA	LOC108095497|XP_017052093.1|DFIC
OG0001064	LOC117580887|XP_034123530.1|DGUA	LOC108095262|XP_017051776.1|DFIC
OG0001065	LOC117592238|XP_034141767.1|DGUA, LOC117578504|XP_034119931.1|DGUA	LOC108099959|XP_017059128.1|DFIC, LOC108100761|XP_017060285.1|DFIC, LOC108098664|XP_017057229.1|DFIC, LOC108091122|XP_017045638.1|DFIC, LOC108099973|XP_017059151.1|DFIC, LOC108092807|XP_017048068.1|DFIC, LOC108101423|XP_017061238.1|DFIC
OG0001065	LOC117586755|XP_034132959.1|DGUA	LOC108087750|XP_017040762.1|DFIC
OG0001066	LOC117588754|XP_034136123.1|DGUA	LOC108095129|XP_017051558.1|DFIC, LOC108097471|XP_017055232.1|DFIC
OG0001067	LOC117584337|XP_034129058.1|DGUA	LOC108101370|XP_017061172.1|DFIC
OG0001067	LOC117584339|XP_034129060.1|DGUA	LOC108101372|XP_017061175.1|DFIC
OG0001068	LOC117580057|XP_034122187.1|DGUA	LOC108099757|XP_017058876.1|DFIC
OG0001068	LOC117587139|XP_034133537.1|DGUA	LOC108100140|XP_017059382.1|DFIC
OG0001069	LOC117585511|XP_034130905.1|DGUA	LOC108101803|XP_017061769.1|DFIC
OG0001070	LOC117585402|XP_034130761.1|DGUA, LOC117586068|XP_034131806.1|DGUA	LOC108087918|XP_017040993.1|DFIC, LOC108087920|XP_017040994.1|DFIC, LOC108091732|XP_017046565.1|DFIC, LOC108091761|XP_017046594.1|DFIC, LOC108091748|XP_017046579.1|DFIC
OG0001072	LOC117580133|XP_034122323.1|DGUA	LOC108100203|XP_017059466.1|DFIC
OG0001073	LOC117582792|XP_034126691.1|DGUA	LOC108095776|XP_017052511.1|DFIC
OG0001074	LOC117588888|XP_034136323.1|DGUA	LOC108087857|XP_017040929.1|DFIC
OG0001075	LOC117586815|XP_034132979.1|DGUA	LOC108088997|XP_017042552.1|DFIC
OG0001077	LOC117590048|XP_034138257.1|DGUA	LOC108094846|XP_017051142.1|DFIC
OG0001078	LOC117581214|XP_034124082.1|DGUA	LOC108088716|XP_017042149.1|DFIC
OG0001079	LOC117580256|XP_034122579.1|DGUA	LOC108100383|XP_017059727.1|DFIC
OG0001080	LOC117586872|XP_034133061.1|DGUA	LOC108100579|XP_017060047.1|DFIC
OG0001081	LOC117586343|XP_034132249.1|DGUA	LOC108101119|XP_017060829.1|DFIC
OG0001082	LOC117587273|XP_034133748.1|DGUA	LOC108094840|XP_017051127.1|DFIC
OG0001083	LOC117586924|XP_034133175.1|DGUA	LOC108089007|XP_017042572.1|DFIC
OG0001084	LOC117578792|XP_034120406.1|DGUA	LOC108094302|XP_017050307.1|DFIC
OG0001085	LOC117590174|XP_034138460.1|DGUA, LOC117578431|XP_034119785.1|DGUA, LOC117578430|XP_034119783.1|DGUA, LOC117588006|XP_034134925.1|DGUA, LOC117591216|XP_034140252.1|DGUA	LOC108101342|XP_017061137.1|DFIC
OG0001086	LOC117578838|XP_034120509.1|DGUA	LOC108090651|XP_017044918.1|DFIC
OG0001087	LOC117582534|XP_034126229.1|DGUA	LOC108100031|XP_017059237.1|DFIC, LOC108098701|XP_017057301.1|DFIC
OG0001088	LOC117579832|XP_034121816.1|DGUA	LOC108093880|XP_017049720.1|DFIC
OG0001089	LOC117579726|XP_034121614.1|DGUA	LOC108100522|XP_017059970.1|DFIC
OG0001090	LOC117587297|XP_034133777.1|DGUA	LOC108100253|XP_017059521.1|DFIC
