Orthogroup	DGUA.longest_only	DSIM.longest_only
OG0002431	LOC117578681|XP_034120199.1|DGUA	LOC6735260|XP_016028609.1|DSIM
OG0002432	LOC117580739|XP_034123307.1|DGUA	LOC6725116|XP_002106142.2|DSIM
OG0002433	LOC117589963|XP_034138156.1|DGUA	LOC27206449|XP_016034079.2|DSIM
OG0002434	LOC117585802|XP_034131401.1|DGUA	LOC6728754|XP_016035429.1|DSIM
OG0002435	LOC117590863|XP_034139769.1|DGUA	LOC6740059|XP_039153669.1|DSIM
OG0002436	LOC117578632|XP_034120129.1|DGUA	LOC6734390|XP_016027512.1|DSIM
OG0002437	LOC117581330|XP_034124338.1|DGUA	LOC6734351|XP_016027426.1|DSIM
OG0002438	LOC117591485|XP_034140664.1|DGUA	LOC6724893|XP_039152674.1|DSIM
OG0002439	LOC117588124|XP_034135092.1|DGUA	LOC6731158|XP_016023708.1|DSIM
OG0002440	LOC117580572|XP_034123066.1|DGUA	LOC6738521|XP_016032364.1|DSIM
OG0002441	LOC117581293|XP_034124225.1|DGUA	LOC6733748|XP_016026708.1|DSIM
OG0002442	LOC117578842|XP_034120516.1|DGUA	LOC6734940|XP_002081937.1|DSIM
OG0002443	LOC117578617|XP_034120107.1|DGUA	LOC6733918|XP_039147981.1|DSIM
OG0002444	LOC117591815|XP_034141045.1|DGUA	LOC27208017|XP_039148137.1|DSIM
OG0002445	LOC117578711|XP_034120252.1|DGUA	LOC6734368|XP_016027449.1|DSIM
OG0002446	LOC117584597|XP_034129529.1|DGUA	LOC6734532|XP_002081541.1|DSIM
OG0002447	LOC117580222|XP_034122520.1|DGUA	LOC6737879|XP_016031661.1|DSIM
OG0002448	LOC117592406|XP_034142034.1|DGUA	LOC6735605|XP_016028967.1|DSIM
OG0002449	LOC117580050|XP_034122218.1|DGUA	LOC6734830|XP_016028063.1|DSIM
OG0002450	LOC117586566|XP_034132617.1|DGUA	LOC6728624|XP_002103965.2|DSIM
OG0002451	LOC117592243|XP_034141769.1|DGUA	LOC6733615|XP_016026573.1|DSIM
OG0002452	LOC117591846|XP_034141102.1|DGUA	LOC6735693|XP_002082609.1|DSIM
OG0002453	LOC117585470|XP_034130855.1|DGUA	LOC6735692|XP_002082608.2|DSIM
OG0002454	LOC117589297|XP_034136980.1|DGUA	LOC6736263|XP_016029752.1|DSIM
OG0002455	LOC117589293|XP_034136976.1|DGUA	LOC6736264|XP_002083148.2|DSIM
OG0002456	LOC117591857|XP_034141118.1|DGUA	LOC6735799|XP_039147421.1|DSIM
OG0002457	LOC117590902|XP_034139827.1|DGUA	LOC6733400|XP_016026322.1|DSIM
OG0002458	LOC117587816|XP_034134664.1|DGUA	LOC6739222|XP_002076132.2|DSIM
OG0002459	LOC117592514|XP_034142252.1|DGUA	LOC6734330|XP_016027403.1|DSIM
OG0002460	LOC117587476|XP_034134098.1|DGUA	LOC27206597|XP_039148049.1|DSIM
OG0002461	LOC117586182|XP_034131990.1|DGUA	LOC6734861|XP_002081862.2|DSIM
OG0002462	LOC117592447|XP_034142183.1|DGUA	LOC6735220|XP_016028533.1|DSIM
OG0002463	LOC117584530|XP_034129374.1|DGUA	LOC6735995|XP_002082904.1|DSIM
OG0002464	LOC117578865|XP_034120547.1|DGUA	LOC6734938|XP_002081935.1|DSIM
OG0002465	LOC117589034|XP_034136556.1|DGUA	LOC6733187|XP_002080263.1|DSIM
OG0002466	LOC117590623|XP_034139321.1|DGUA	LOC27207985|XP_016037292.1|DSIM
OG0002467	LOC117579963|XP_034122029.1|DGUA	LOC6736882|XP_016030527.1|DSIM
OG0002468	LOC117579714|XP_034121599.1|DGUA	LOC6737920|XP_016031688.1|DSIM
OG0002469	LOC117589997|XP_034138169.1|DGUA	LOC6726651|XP_016033139.1|DSIM
OG0002470	LOC117586993|XP_034133287.1|DGUA	LOC6739364|XP_002076270.2|DSIM
OG0002471	LOC117589911|XP_034138079.1|DGUA	LOC6733713|XP_016026681.1|DSIM
OG0002472	LOC117581357|XP_034124420.1|DGUA	LOC6734111|XP_016027123.1|DSIM
OG0002473	LOC117589288|XP_034137009.1|DGUA	LOC6734044|XP_002081080.1|DSIM
OG0002474	LOC117591248|XP_034140318.1|DGUA	LOC6738170|XP_039150306.1|DSIM
OG0002475	LOC117591468|XP_034140643.1|DGUA	LOC6730195|XP_016036951.1|DSIM
OG0002476	LOC117578616|XP_034120106.1|DGUA	LOC6735718|XP_002082634.1|DSIM
OG0002477	LOC117591856|XP_034141115.1|DGUA	LOC6735341|XP_002082289.2|DSIM
OG0002478	LOC117582901|XP_034126888.1|DGUA	LOC27206180|XP_039147460.1|DSIM
OG0002479	LOC117591798|XP_034140998.1|DGUA	LOC6734436|XP_002081456.1|DSIM
OG0002480	LOC117591298|XP_034140389.1|DGUA	LOC6739534|XP_039148378.1|DSIM
OG0002481	LOC117580735|XP_034123297.1|DGUA, LOC117586552|XP_034132606.1|DGUA	LOC27206677|XP_016037722.1|DSIM
OG0002482	LOC117581353|XP_034124380.1|DGUA	LOC6734349|XP_016027425.1|DSIM
OG0002483	LOC117578420|XP_034119772.1|DGUA	LOC6735956|XP_002082865.1|DSIM
OG0002484	LOC117589365|XP_034137166.1|DGUA	LOC6734926|XP_002081923.1|DSIM
OG0002485	LOC117592363|XP_034141950.1|DGUA	LOC6733595|XP_002080649.1|DSIM
OG0002486	LOC117589266|XP_034136937.1|DGUA	LOC6738783|XP_002085583.1|DSIM
OG0002487	LOC117587572|XP_034134289.1|DGUA	LOC27207868|XP_016025850.1|DSIM
OG0002488	LOC117585588|XP_034131020.1|DGUA	LOC27206187|XP_016029013.1|DSIM
OG0002489	LOC117579635|XP_034121500.1|DGUA	LOC6738658|XP_016032479.1|DSIM
OG0002490	LOC117579760|XP_034121706.1|DGUA	LOC6735345|XP_002082292.2|DSIM
OG0002491	LOC117579148|XP_034120794.1|DGUA	LOC6739035|XP_016032873.1|DSIM
OG0002492	LOC117586913|XP_034133156.1|DGUA	LOC6735051|XP_039148567.1|DSIM
OG0002493	LOC117582668|XP_034126493.1|DGUA	LOC6733606|XP_002080660.1|DSIM
OG0002494	LOC117586742|XP_034132935.1|DGUA	LOC6728761|XP_016035440.1|DSIM
OG0002495	LOC117578712|XP_034120253.1|DGUA	LOC6734584|XP_039148632.1|DSIM
OG0002496	LOC117591089|XP_034140080.1|DGUA	LOC6729701|XP_002105007.1|DSIM
OG0002497	LOC117588927|XP_034136393.1|DGUA	LOC6738273|XP_002085084.3|DSIM
OG0002498	LOC117586864|XP_034133052.1|DGUA, LOC117588462|XP_034135642.1|DGUA, LOC117588432|XP_034135604.1|DGUA	LOC6738991|XP_016032817.1|DSIM
OG0002499	LOC117588905|XP_034136353.1|DGUA	LOC6736239|XP_016029742.1|DSIM
OG0002500	LOC117583691|XP_034128059.1|DGUA	LOC6740232|XP_002077111.1|DSIM, LOC27206426|XP_016036653.1|DSIM
OG0002501	LOC117581844|XP_034125190.1|DGUA	LOC6731012|XP_002078173.2|DSIM
OG0002502	LOC117589083|XP_034136613.1|DGUA	LOC27209259|XP_016027031.1|DSIM
OG0002504	LOC117579559|XP_034121371.1|DGUA	LOC6737891|XP_016031675.1|DSIM
OG0002505	LOC117585876|XP_034131518.1|DGUA	LOC6735518|XP_002082454.1|DSIM, LOC6735519|XP_002082455.1|DSIM
OG0002507	LOC117584589|XP_034129457.1|DGUA	LOC120284211|XP_039150106.1|DSIM
OG0002508	LOC117580719|XP_034123274.1|DGUA	LOC27208156|XP_016022757.1|DSIM
OG0002509	LOC117592634|XP_034142467.1|DGUA	LOC6733412|XP_016026349.1|DSIM
OG0002510	LOC117581071|XP_034123838.1|DGUA	LOC6726633|XP_016040360.1|DSIM
OG0002511	LOC117589613|XP_034137580.1|DGUA	LOC6728198|XP_039151553.1|DSIM
OG0002512	LOC117590624|XP_034139325.1|DGUA, LOC117590625|XP_034139327.1|DGUA	LOC6724706|XP_016022628.1|DSIM
OG0002513	LOC117589734|XP_034137801.1|DGUA	LOC6728730|XP_039150607.1|DSIM
OG0002514	LOC117587024|XP_034133334.1|DGUA	LOC6736303|XP_039148933.1|DSIM
OG0002516	LOC117591220|XP_034140283.1|DGUA	LOC6729653|XP_016036300.1|DSIM
OG0002517	LOC117581551|XP_034124760.1|DGUA	LOC6725884|XP_039153766.1|DSIM
OG0002518	LOC117589895|XP_034138057.1|DGUA	LOC6727579|XP_039150905.1|DSIM
OG0002519	LOC117585957|XP_034131656.1|DGUA	LOC6735485|XP_002082424.1|DSIM
OG0002520	LOC117581412|XP_034124458.1|DGUA	LOC27208731|XP_016038237.1|DSIM
OG0002521	LOC117588728|XP_034136089.1|DGUA	LOC27208320|XP_016039926.1|DSIM
OG0002522	LOC117589491|XP_034137348.1|DGUA	LOC6727573|XP_002102952.1|DSIM
OG0002523	LOC117582724|XP_034126542.1|DGUA	LOC6730321|XP_016037084.1|DSIM
OG0002524	LOC117581184|XP_034124019.1|DGUA	LOC6725161|XP_039153209.1|DSIM
OG0002525	LOC117589118|XP_034136687.1|DGUA	LOC6736859|XP_002083715.1|DSIM
OG0002526	LOC117589623|XP_034137601.1|DGUA	LOC6727983|XP_002103335.1|DSIM
OG0002527	LOC117585306|XP_034130627.1|DGUA	LOC6727306|XP_016033842.2|DSIM
OG0002528	LOC117588326|XP_034135413.1|DGUA	LOC6725313|XP_039153645.1|DSIM
OG0002529	LOC117585024|XP_034130157.1|DGUA	LOC6739736|XP_016034340.1|DSIM
OG0002530	LOC117587948|XP_034134839.1|DGUA	LOC6732850|XP_002079960.1|DSIM
OG0002531	LOC117587791|XP_034134627.1|DGUA	LOC6731162|XP_016023712.1|DSIM
OG0002532	LOC117590027|XP_034138214.1|DGUA	LOC6739797|XP_016022750.1|DSIM
OG0002533	LOC117580839|XP_034123469.1|DGUA	LOC6726623|XP_016040317.1|DSIM
OG0002534	LOC117588447|XP_034135624.1|DGUA	LOC6734019|XP_002081058.2|DSIM
OG0002535	LOC117579835|XP_034121824.1|DGUA	LOC6738638|XP_002085440.1|DSIM
OG0002536	LOC117585082|XP_034130239.1|DGUA	LOC6730074|XP_016036844.1|DSIM
OG0002537	LOC117578558|XP_034120022.1|DGUA	LOC6735993|XP_016029362.1|DSIM
OG0002539	LOC117586615|XP_034132715.1|DGUA	LOC6736131|XP_002083031.2|DSIM
OG0002540	LOC117583817|XP_034128293.1|DGUA	LOC6727979|XP_016034570.1|DSIM
OG0002541	LOC117580994|XP_034123689.1|DGUA	LOC6726291|XP_016039782.1|DSIM
OG0002542	LOC117591348|XP_034140464.1|DGUA	LOC6726463|XP_002107420.1|DSIM
OG0002543	LOC117588369|XP_034135475.1|DGUA	LOC6725831|XP_002106827.1|DSIM
OG0002544	LOC117585735|XP_034131271.1|DGUA	LOC6729076|XP_002104397.3|DSIM
OG0002545	LOC117588501|XP_034135704.1|DGUA	LOC6724869|XP_016037676.1|DSIM
OG0002547	LOC117588401|XP_034135547.1|DGUA	LOC6725263|XP_016038268.1|DSIM
OG0002548	LOC117590362|XP_034138796.1|DGUA	LOC27207333|XP_039152306.1|DSIM
OG0002549	LOC117581408|XP_034124449.1|DGUA	LOC6726209|XP_039153554.1|DSIM
OG0002550	LOC117591438|XP_034140592.1|DGUA	LOC6725894|XP_039152434.1|DSIM
OG0002551	LOC117583791|XP_034128264.1|DGUA	LOC6730384|XP_002105666.1|DSIM
OG0002552	LOC117581801|XP_034125132.1|DGUA	LOC6733021|XP_002080100.1|DSIM
OG0002553	LOC117581528|XP_034124722.1|DGUA	LOC6726624|XP_016040328.1|DSIM
OG0002554	LOC117590780|XP_034139621.1|DGUA	LOC6725276|XP_016038287.1|DSIM
OG0002555	LOC117581320|XP_034124316.1|DGUA	LOC6725198|XP_016038226.1|DSIM
OG0002556	LOC117587611|XP_034134352.1|DGUA	LOC6731161|XP_016023711.1|DSIM
OG0002557	LOC117580974|XP_034123658.1|DGUA	LOC6725859|XP_002106855.1|DSIM
OG0002558	LOC117585285|XP_034130603.1|DGUA	LOC6729276|XP_002104596.1|DSIM
OG0002559	LOC117590089|XP_034138322.1|DGUA	LOC27206972|XP_039154255.1|DSIM
OG0002560	LOC117589753|XP_034137825.1|DGUA	LOC27206459|XP_016033794.1|DSIM
OG0002561	LOC117589656|XP_034137681.1|DGUA	LOC6727484|XP_016034074.1|DSIM
OG0002562	LOC117580895|XP_034123545.1|DGUA	LOC6740627|XP_016038944.1|DSIM
OG0002563	LOC117588548|XP_034135819.1|DGUA	LOC6726226|XP_016039754.2|DSIM
OG0002564	LOC117583409|XP_034127588.1|DGUA	LOC6730225|XP_016036978.1|DSIM
OG0002565	LOC117583489|XP_034127718.1|DGUA	LOC6728826|XP_002104160.1|DSIM
OG0002566	LOC117589629|XP_034137608.1|DGUA	LOC6727578|XP_016034172.2|DSIM
OG0002567	LOC117581416|XP_034124461.1|DGUA	LOC6725224|XP_016038238.1|DSIM
OG0002568	LOC117586028|XP_034131754.1|DGUA	LOC6728881|XP_002104214.2|DSIM
OG0002569	LOC117586948|XP_034133209.1|DGUA	LOC6738837|XP_002085637.1|DSIM
OG0002570	LOC117589766|XP_034137846.1|DGUA	LOC6727548|XP_039150875.1|DSIM
OG0002571	LOC117589539|XP_034137424.1|DGUA	LOC6727550|XP_016034124.1|DSIM
OG0002572	LOC117585253|XP_034130559.1|DGUA	LOC6735315|XP_002082267.1|DSIM
OG0002573	LOC117589631|XP_034137611.1|DGUA	LOC27206424|XP_016034153.1|DSIM
OG0002574	LOC117589488|XP_034137342.1|DGUA	LOC6727575|XP_002102954.1|DSIM
OG0002575	LOC117586746|XP_034132940.1|DGUA	LOC6728453|XP_016035067.1|DSIM
OG0002576	LOC117591182|XP_034140200.1|DGUA	LOC27207928|XP_016026097.1|DSIM, LOC120285625|XP_039154187.1|DSIM
OG0002577	LOC117589408|XP_034137229.1|DGUA	LOC6738455|XP_016032289.1|DSIM
OG0002578	LOC117582309|XP_034125844.1|DGUA	LOC6730967|XP_002078129.2|DSIM
OG0002579	LOC117583859|XP_034128362.1|DGUA	LOC6732040|XP_002079172.1|DSIM
OG0002580	LOC117590053|XP_034138267.1|DGUA	LOC6734210|XP_002081239.2|DSIM
OG0002581	LOC117589835|XP_034137969.1|DGUA	LOC6729301|XP_039151509.1|DSIM
OG0002582	LOC117585803|XP_034131403.1|DGUA	LOC27206689|XP_016035406.1|DSIM
OG0002583	LOC117589559|XP_034137475.1|DGUA	LOC6728657|XP_016035302.1|DSIM
OG0002584	LOC117579638|XP_034121506.1|DGUA	LOC6738662|XP_016032483.1|DSIM
OG0002585	LOC117579642|XP_034121512.1|DGUA	LOC6738661|XP_002085463.1|DSIM
OG0002586	LOC117585711|XP_034131239.1|DGUA	LOC6727508|XP_016034088.1|DSIM
OG0002587	LOC117585259|XP_034130565.1|DGUA	LOC6728968|XP_002104296.1|DSIM
OG0002588	LOC117589741|XP_034137810.1|DGUA	LOC27206438|XP_016035396.1|DSIM
OG0002589	LOC117582772|XP_034126628.1|DGUA	LOC6729769|XP_016036456.1|DSIM
OG0002590	LOC117581610|XP_034124863.1|DGUA	LOC6726148|XP_016039673.1|DSIM
OG0002591	LOC117583530|XP_034127770.1|DGUA	LOC6730270|XP_039151131.1|DSIM
OG0002592	LOC117583412|XP_034127591.1|DGUA	LOC6729873|XP_016036636.2|DSIM
OG0002593	LOC117582795|XP_034126697.1|DGUA	LOC6729869|XP_016036619.1|DSIM
OG0002594	LOC117589515|XP_034137392.1|DGUA	LOC6728148|XP_016034761.1|DSIM
OG0002595	LOC117585703|XP_034131212.1|DGUA	LOC6727500|XP_039150710.1|DSIM
OG0002596	LOC117589689|XP_034137736.1|DGUA	LOC6728211|XP_016034849.1|DSIM
OG0002597	LOC117589881|XP_034138042.1|DGUA	LOC6728672|XP_016035336.1|DSIM
OG0002598	LOC117584921|XP_034129961.1|DGUA	LOC6729174|XP_016035824.1|DSIM
OG0002599	LOC117585443|XP_034130809.1|DGUA	LOC6728737|XP_002104072.1|DSIM
OG0002600	LOC117592407|XP_034142033.1|DGUA	LOC6733798|XP_016026757.1|DSIM
OG0002601	LOC117589621|XP_034137599.1|DGUA	LOC6727192|XP_016033680.1|DSIM
OG0002602	LOC117582937|XP_034126929.1|DGUA	LOC27206707|XP_016036711.1|DSIM
OG0002603	LOC117582874|XP_034126834.1|DGUA	LOC6730177|XP_016036935.1|DSIM
OG0002604	LOC117582867|XP_034126828.1|DGUA	LOC6730176|XP_039150406.1|DSIM
OG0002605	LOC117589649|XP_034137673.1|DGUA	LOC27208744|XP_016034960.1|DSIM
OG0002606	LOC117582885|XP_034126851.1|DGUA	LOC6728189|XP_016034819.1|DSIM
OG0002607	LOC117582900|XP_034126884.1|DGUA	LOC6727153|XP_002102546.1|DSIM
OG0002608	LOC117585989|XP_034131702.1|DGUA	LOC6727857|XP_039151843.1|DSIM
OG0002609	LOC117584757|XP_034129751.1|DGUA	LOC6734070|XP_002081105.1|DSIM
OG0002610	LOC117589926|XP_034138099.1|DGUA	LOC6727222|XP_002102614.1|DSIM
OG0002611	LOC117583764|XP_034128207.1|DGUA	LOC6728795|XP_002104130.1|DSIM
OG0002612	LOC117584975|XP_034130069.1|DGUA	LOC6727353|XP_002102738.1|DSIM
OG0002613	LOC117585601|XP_034131037.1|DGUA	LOC6729338|XP_016035980.1|DSIM
OG0002614	LOC117582945|XP_034126945.1|DGUA	LOC6729747|XP_016036406.1|DSIM
OG0002615	LOC117587071|XP_034133412.1|DGUA	LOC6736527|XP_016030114.1|DSIM
OG0002616	LOC117583554|XP_034127806.1|DGUA	LOC6729855|XP_016036590.1|DSIM
OG0002617	LOC117585801|XP_034131399.1|DGUA	LOC6728755|XP_002104090.1|DSIM
OG0002618	LOC117590191|XP_034138509.1|DGUA	LOC6726693|XP_016033181.1|DSIM
OG0002619	LOC117582846|XP_034126794.1|DGUA	LOC6727743|XP_016034312.1|DSIM
OG0002620	LOC117583440|XP_034127632.1|DGUA	LOC6729436|XP_016036076.1|DSIM
OG0002621	LOC117589500|XP_034137369.1|DGUA	LOC6729140|XP_002104461.1|DSIM
OG0002622	LOC117588928|XP_034136394.1|DGUA	LOC6738261|XP_016032139.1|DSIM
OG0002623	LOC117583491|XP_034127720.1|DGUA	LOC6728825|XP_002104159.1|DSIM
OG0002624	LOC117585400|XP_034130756.1|DGUA	LOC6729027|XP_002104348.1|DSIM
OG0002625	LOC117585717|XP_034131245.1|DGUA	LOC6729034|XP_016035692.2|DSIM
OG0002626	LOC117591169|XP_034140182.1|DGUA	LOC6725396|XP_002106412.1|DSIM
OG0002627	LOC117589674|XP_034137708.1|DGUA	LOC6729109|XP_016035753.1|DSIM
OG0002628	LOC117585196|XP_034130461.1|DGUA	LOC6726889|XP_039151683.1|DSIM
OG0002629	LOC117586072|XP_034131814.1|DGUA	LOC6728529|XP_039151773.1|DSIM
OG0002630	LOC117585530|XP_034130937.1|DGUA	LOC6727913|XP_016034530.1|DSIM
OG0002631	LOC117583396|XP_034127570.1|DGUA	LOC6729501|XP_016036174.1|DSIM
OG0002632	LOC117589551|XP_034137452.1|DGUA	LOC6728137|XP_002103488.1|DSIM
OG0002633	LOC117589951|XP_034138133.1|DGUA	LOC6727562|XP_002102941.2|DSIM
OG0002634	LOC117585780|XP_034131357.1|DGUA	LOC6728111|XP_016034730.1|DSIM
OG0002635	LOC117585689|XP_034131195.1|DGUA	LOC27209030|XP_016035380.1|DSIM
OG0002636	LOC117590029|XP_034138216.1|DGUA	LOC6726648|XP_002102059.1|DSIM
OG0002637	LOC117584660|XP_034129578.1|DGUA	LOC6732050|XP_016024733.1|DSIM
OG0002638	LOC117583626|XP_034127966.1|DGUA	LOC6730149|XP_016036913.1|DSIM
OG0002639	LOC117590080|XP_034138309.1|DGUA	LOC6728464|XP_016035086.1|DSIM
OG0002640	LOC117583843|XP_034128351.1|DGUA	LOC6728175|XP_016034793.1|DSIM
OG0002641	LOC117583176|XP_034127265.1|DGUA	LOC6728174|XP_039151562.1|DSIM
OG0002642	LOC117583073|XP_034127137.1|DGUA	LOC6728173|XP_002103522.1|DSIM
OG0002643	LOC117583072|XP_034127136.1|DGUA	LOC6728172|XP_016034783.1|DSIM
OG0002644	LOC117582910|XP_034126896.1|DGUA	LOC6726936|XP_002102338.1|DSIM
OG0002645	LOC117583247|XP_034127362.1|DGUA	LOC6726929|XP_039150857.1|DSIM
OG0002646	LOC117585777|XP_034131354.1|DGUA	LOC6739769|XP_002076660.1|DSIM
OG0002647	LOC117589554|XP_034137456.1|DGUA	LOC6728986|XP_002104308.1|DSIM
OG0002648	LOC117589581|XP_034137533.1|DGUA	LOC6727152|XP_016033637.1|DSIM
OG0002649	LOC117585000|XP_034130129.1|DGUA	LOC6729002|XP_002104323.2|DSIM
OG0002650	LOC117589553|XP_034137455.1|DGUA	LOC6728987|XP_002104309.1|DSIM
OG0002651	LOC117586751|XP_034132949.1|DGUA	LOC6727855|XP_002103210.2|DSIM
OG0002652	LOC117589503|XP_034137376.1|DGUA	LOC6727256|XP_016033762.1|DSIM
OG0002653	LOC117583837|XP_034128325.1|DGUA	LOC6729929|XP_039151206.1|DSIM
OG0002654	LOC117583836|XP_034128324.1|DGUA	LOC6729927|XP_016036686.1|DSIM
OG0002655	LOC117585762|XP_034131317.1|DGUA	LOC6727355|XP_016033885.1|DSIM
OG0002656	LOC117589595|XP_034137554.1|DGUA	LOC6728232|XP_016034870.1|DSIM
OG0002657	LOC117585688|XP_034131194.1|DGUA	LOC6728727|XP_016035381.1|DSIM
OG0002658	LOC117583328|XP_034127480.1|DGUA	LOC6730315|XP_002105598.2|DSIM
OG0002659	LOC117583113|XP_034127188.1|DGUA	LOC6729956|XP_016036720.1|DSIM
OG0002660	LOC117581557|XP_034124780.1|DGUA	LOC6740116|XP_002076998.2|DSIM
OG0002661	LOC117582944|XP_034126942.1|DGUA	LOC6729921|XP_039151701.1|DSIM
OG0002662	LOC117586604|XP_034132701.1|DGUA	LOC6736133|XP_016029523.1|DSIM
OG0002663	LOC117585358|XP_034130695.1|DGUA	LOC6729376|XP_016036014.1|DSIM
OG0002664	LOC117581874|XP_034125228.1|DGUA	LOC6733135|XP_016022836.1|DSIM
OG0002665	LOC117590719|XP_034139516.1|DGUA	LOC6739329|XP_016026474.1|DSIM
OG0002666	LOC117578840|XP_034120508.1|DGUA	LOC6733503|XP_016026461.1|DSIM
OG0002667	LOC117586403|XP_034132330.1|DGUA	LOC6733816|XP_016026787.1|DSIM
OG0002668	LOC117587101|XP_034133477.1|DGUA	LOC6736393|XP_016029898.1|DSIM
OG0002669	LOC117587793|XP_034134630.1|DGUA	LOC6731532|XP_002078679.1|DSIM
OG0002670	LOC117589451|XP_034137292.1|DGUA	LOC6737178|XP_002084024.1|DSIM
OG0002671	LOC117589178|XP_034136788.1|DGUA	LOC6737174|XP_016030859.1|DSIM
OG0002672	LOC117581857|XP_034125210.1|DGUA	LOC6735511|XP_016028849.1|DSIM
OG0002673	LOC117578562|XP_034120026.1|DGUA	LOC6736002|XP_002082911.1|DSIM
OG0002674	LOC117586248|XP_034132082.1|DGUA	LOC6733813|XP_016026783.1|DSIM
OG0002675	LOC117580319|XP_034122706.1|DGUA	LOC6737112|XP_016030738.1|DSIM
OG0002676	LOC117580477|XP_034122954.1|DGUA	LOC6736121|XP_002083021.2|DSIM
OG0002677	LOC117581200|XP_034124066.1|DGUA	LOC6733349|XP_039148769.1|DSIM
OG0002678	LOC117591867|XP_034141126.1|DGUA	LOC6733968|XP_016027007.1|DSIM
OG0002679	LOC117592445|XP_034142094.1|DGUA	LOC6735991|XP_016029355.1|DSIM
OG0002680	LOC117580639|XP_034123121.1|DGUA	LOC6724792|XP_016037567.1|DSIM
OG0002681	LOC117586631|XP_034132784.1|DGUA	LOC6735503|XP_016028839.1|DSIM
OG0002682	LOC117579057|XP_034120651.1|DGUA	LOC6736804|XP_002083660.2|DSIM
OG0002683	LOC117586451|XP_034132384.1|DGUA	LOC6728937|XP_016035614.2|DSIM
OG0002684	LOC117588411|XP_034135569.1|DGUA	LOC6740159|XP_016039619.1|DSIM
OG0002685	LOC117589342|XP_034137089.1|DGUA	LOC6736283|XP_039149010.1|DSIM
OG0002686	LOC117589090|XP_034136619.1|DGUA	LOC6736488|XP_002083358.1|DSIM
OG0002687	LOC117579630|XP_034121487.1|DGUA	LOC6738670|XP_016032488.1|DSIM
OG0002688	LOC117587212|XP_034133658.1|DGUA	LOC6738426|XP_016032268.1|DSIM
OG0002689	LOC117581340|XP_034124354.1|DGUA	LOC6725747|XP_002106747.1|DSIM
OG0002690	LOC117579908|XP_034121935.1|DGUA	LOC6737636|XP_002084468.1|DSIM
OG0002691	LOC117590143|XP_034138415.1|DGUA	LOC6735784|XP_002082697.2|DSIM
OG0002692	LOC117581744|XP_034125036.1|DGUA	LOC6736011|XP_016029387.1|DSIM
OG0002693	LOC117579802|XP_034121768.1|DGUA	LOC6736377|XP_016029880.2|DSIM
OG0002694	LOC117592465|XP_034142185.1|DGUA	LOC6733840|XP_002080884.1|DSIM
OG0002695	LOC117586900|XP_034133135.1|DGUA	LOC6736914|XP_016030559.1|DSIM
OG0002696	LOC117589076|XP_034136603.1|DGUA	LOC6738349|XP_016032194.1|DSIM
OG0002697	LOC117589270|XP_034136950.1|DGUA	LOC6737182|XP_016030883.1|DSIM
OG0002698	LOC117580203|XP_034122484.1|DGUA	LOC6736557|XP_016030135.1|DSIM
OG0002699	LOC117580316|XP_034122702.1|DGUA	LOC27206243|XP_016030742.2|DSIM
OG0002700	LOC117587448|XP_034134031.1|DGUA	LOC6738237|XP_039148944.1|DSIM
OG0002701	LOC117579623|XP_034121471.1|DGUA	LOC6735869|XP_039147824.1|DSIM
OG0002702	LOC117582605|XP_034126368.1|DGUA	LOC6735926|XP_016029283.1|DSIM
OG0002703	LOC117587291|XP_034133773.1|DGUA	LOC6733176|XP_016026055.1|DSIM
OG0002704	LOC117592174|XP_034141663.1|DGUA	LOC6734593|XP_002081601.1|DSIM
OG0002705	LOC117587508|XP_034134190.1|DGUA	LOC6737026|XP_016030648.1|DSIM
OG0002706	LOC117591870|XP_034141135.1|DGUA	LOC6739380|XP_016027009.1|DSIM
OG0002707	LOC117586875|XP_034133064.1|DGUA	LOC6736198|XP_016029629.1|DSIM
OG0002708	LOC117589280|XP_034136961.1|DGUA	LOC6738281|XP_002085092.2|DSIM
OG0002709	LOC117588790|XP_034136192.1|DGUA	LOC6733671|XP_039148251.1|DSIM
OG0002710	LOC117588857|XP_034136254.1|DGUA	LOC6735462|XP_002082401.1|DSIM
OG0002711	LOC117583330|XP_034127485.1|DGUA	LOC6735460|XP_002082399.2|DSIM
OG0002712	LOC117591962|XP_034141286.1|DGUA	LOC6735020|XP_016028295.1|DSIM
OG0002713	LOC117588605|XP_034135909.1|DGUA	LOC6734189|XP_039148073.1|DSIM
OG0002714	LOC117592075|XP_034141473.1|DGUA	LOC6733424|XP_016026366.1|DSIM
OG0002715	LOC117580651|XP_034123140.1|DGUA	LOC27206343|XP_016039730.1|DSIM
OG0002716	LOC117582441|XP_034126043.1|DGUA	LOC6736152|XP_016029543.1|DSIM
OG0002717	LOC117586300|XP_034132147.1|DGUA	LOC6728928|XP_016035607.1|DSIM
OG0002718	LOC117589052|XP_034136572.1|DGUA	LOC6737070|XP_002083917.1|DSIM
OG0002719	LOC117586678|XP_034132821.1|DGUA	LOC6728614|XP_002103955.1|DSIM
OG0002720	LOC117588851|XP_034136241.1|DGUA	LOC27206282|XP_016030497.2|DSIM
OG0002721	LOC117588002|XP_034134914.1|DGUA	LOC6732782|XP_002079895.1|DSIM
OG0002722	LOC117578784|XP_034120386.1|DGUA	LOC6733685|XP_002080732.1|DSIM
OG0002723	LOC117585217|XP_034130502.1|DGUA	LOC6736113|XP_016029499.1|DSIM
