Orthogroup	DGUA.longest_only	DHYD.longest_only
OG0002292	LOC117589474|XP_034137306.1|DGUA, LOC117578445|XP_034119859.1|DGUA	LOC111599942|XP_023171559.1|DHYD
OG0002293	LOC117590960|XP_034139906.1|DGUA	LOC111600001|XP_023171671.2|DHYD
OG0002294	LOC117585058|XP_034130208.1|DGUA	LOC111596259|XP_023166162.1|DHYD
OG0002295	LOC117584780|XP_034129776.1|DGUA	LOC111602338|XP_023175111.1|DHYD
OG0002296	LOC117588004|XP_034134917.1|DGUA	LOC111603874|XP_023177449.2|DHYD
OG0002297	LOC117585980|XP_034131688.1|DGUA	LOC111602985|XP_023176148.2|DHYD
OG0002298	LOC117588397|XP_034135545.1|DGUA	LOC111600034|XP_023171720.1|DHYD
OG0002299	LOC117581633|XP_034124894.1|DGUA	LOC111593196|XP_023161588.1|DHYD
OG0002300	LOC117587922|XP_034134800.1|DGUA	LOC111602223|XP_023174970.2|DHYD
OG0002301	LOC117588141|XP_034135125.1|DGUA	LOC111592510|XP_023160508.2|DHYD
OG0002302	LOC117591086|XP_034140077.1|DGUA	LOC111603743|XP_023177229.2|DHYD
OG0002303	LOC117580640|XP_034123123.1|DGUA, LOC117591571|XP_034140775.1|DGUA	LOC111593483|XP_023162012.1|DHYD, LOC111593125|XP_023161494.2|DHYD
OG0002304	LOC117591570|XP_034140774.1|DGUA, LOC117591539|XP_034140724.1|DGUA	LOC111598991|XP_023170262.1|DHYD
OG0002305	LOC117588891|XP_034136331.1|DGUA	LOC111592277|XP_023160146.2|DHYD
OG0002306	LOC117584760|XP_034129753.1|DGUA	LOC111603953|XP_023177556.2|DHYD
OG0002307	LOC117582017|XP_034125429.1|DGUA	LOC111596297|XP_023166221.2|DHYD
OG0002308	LOC117588005|XP_034134921.1|DGUA	LOC111603880|XP_023177462.2|DHYD
OG0002309	LOC117582416|XP_034125999.1|DGUA	LOC111603932|XP_023177526.1|DHYD
OG0002310	LOC117584850|XP_034129879.1|DGUA	LOC111599187|XP_030080347.1|DHYD
OG0002311	LOC117587942|XP_034134827.1|DGUA	LOC111594348|XP_023163372.2|DHYD
OG0002312	LOC117587761|XP_034134584.1|DGUA	LOC111592565|XP_023160630.2|DHYD
OG0002313	LOC117592442|XP_034142088.1|DGUA	LOC111602589|XP_023175514.1|DHYD
OG0002314	LOC117581476|XP_034124608.1|DGUA	LOC111602277|XP_023175041.2|DHYD
OG0002315	LOC117587651|XP_034134436.1|DGUA	LOC111595473|XP_023165006.2|DHYD
OG0002316	LOC117582582|XP_034126319.1|DGUA	LOC111596128|XP_023165967.1|DHYD
OG0002317	LOC117580544|XP_034123029.1|DGUA	LOC111604313|XP_023178131.1|DHYD
OG0002318	LOC117582400|XP_034125978.1|DGUA	LOC111599332|XP_023170721.2|DHYD
OG0002319	LOC117587827|XP_034134678.1|DGUA	LOC111603913|XP_023177504.1|DHYD
OG0002320	LOC117578499|XP_034119969.1|DGUA	LOC111593382|XP_023161872.2|DHYD
OG0002321	LOC117578756|XP_034120336.1|DGUA	LOC111598013|XP_023168780.1|DHYD
OG0002322	LOC117588145|XP_034135131.1|DGUA	LOC111600374|XP_023172220.2|DHYD
OG0002323	LOC117584600|XP_034129497.1|DGUA	LOC111605568|XP_023179912.1|DHYD
OG0002324	LOC117580140|XP_034122329.1|DGUA	LOC111605097|XP_023179204.2|DHYD
OG0002325	LOC117587470|XP_034134091.1|DGUA	LOC111597517|XP_023168057.1|DHYD
OG0002326	LOC117587469|XP_034134084.1|DGUA	LOC111597595|XP_023168164.1|DHYD
OG0002327	LOC117585209|XP_034130478.1|DGUA	LOC111600242|XP_023172050.2|DHYD
OG0002328	LOC117587879|XP_034134747.1|DGUA	LOC111592577|XP_023160656.2|DHYD
OG0002329	LOC117582080|XP_034125531.1|DGUA	LOC111599108|XP_023170429.1|DHYD
OG0002330	LOC117591620|XP_034140824.1|DGUA, LOC117591681|XP_034140897.1|DGUA, LOC117582082|XP_034125532.1|DGUA	LOC111599095|XP_023170404.1|DHYD
OG0002331	LOC117588414|XP_034135574.1|DGUA	LOC111594901|XP_023164154.2|DHYD
OG0002332	LOC117579662|XP_034121536.1|DGUA	LOC111597483|XP_023168002.1|DHYD
OG0002333	LOC117582551|XP_034126262.1|DGUA	LOC111593912|XP_023162753.1|DHYD
OG0002334	LOC117587669|XP_034134451.1|DGUA	LOC111596277|XP_023166190.2|DHYD
OG0002335	LOC117579294|XP_034120995.1|DGUA	LOC111594091|XP_023163009.2|DHYD
OG0002336	LOC117579489|XP_034121278.1|DGUA	LOC111592278|XP_023160147.2|DHYD
OG0002337	LOC117592681|XP_034142531.1|DGUA	LOC111605214|XP_030081081.1|DHYD
OG0002338	LOC117584723|XP_034129667.1|DGUA	LOC111600812|XP_023172878.2|DHYD
OG0002339	LOC117583927|XP_034128498.1|DGUA	LOC111599171|XP_030080329.1|DHYD
OG0002340	LOC117581685|XP_034124951.1|DGUA	LOC111603770|XP_030080423.1|DHYD
OG0002341	LOC117586441|XP_034132374.1|DGUA	LOC111597686|XP_023168286.1|DHYD
OG0002342	LOC117584774|XP_034129768.1|DGUA	LOC111599315|XP_023170693.1|DHYD
OG0002343	LOC117583939|XP_034128513.1|DGUA	LOC111599301|XP_023170679.2|DHYD
OG0002344	LOC117587831|XP_034134684.1|DGUA	LOC111594679|XP_023163858.1|DHYD
OG0002345	LOC117591812|XP_034141032.1|DGUA	LOC111599897|XP_023171488.2|DHYD
OG0002346	LOC117584295|XP_034129009.1|DGUA	LOC111598778|XP_023169958.2|DHYD
OG0002347	LOC117584125|XP_034128771.1|DGUA	LOC111602321|XP_023175090.2|DHYD
OG0002348	LOC117581854|XP_034125202.1|DGUA	LOC111596221|XP_023166106.2|DHYD
OG0002349	LOC117584583|XP_034129453.1|DGUA	LOC111599887|XP_023171478.1|DHYD
OG0002350	LOC117591802|XP_034141006.1|DGUA	LOC111599916|XP_023171513.2|DHYD
OG0002351	LOC117584075|XP_034128716.1|DGUA	LOC111593548|XP_023162169.2|DHYD
OG0002352	LOC117589923|XP_034138100.1|DGUA	LOC111592699|XP_023160849.1|DHYD
OG0002353	LOC117588082|XP_034135041.1|DGUA	LOC111592066|XP_023159836.1|DHYD
OG0002354	LOC117583902|XP_034128466.1|DGUA	LOC111600385|XP_023172230.2|DHYD
OG0002355	LOC117587577|XP_034134298.1|DGUA	LOC111592075|XP_023159859.2|DHYD
OG0002356	LOC117581839|XP_034125182.1|DGUA	LOC111594185|XP_023163136.2|DHYD
OG0002357	LOC117584906|XP_034129940.1|DGUA	LOC111597075|XP_023167377.2|DHYD
OG0002358	LOC117584348|XP_034129071.1|DGUA	LOC111597443|XP_023167930.1|DHYD
OG0002359	LOC117580894|XP_034123543.1|DGUA	LOC111605292|XP_023179511.1|DHYD
OG0002360	LOC117582549|XP_034126252.1|DGUA	LOC111594705|XP_023163895.2|DHYD
OG0002361	LOC117580068|XP_034122200.1|DGUA	LOC111604452|XP_023178290.1|DHYD
OG0002362	LOC117582418|XP_034126000.1|DGUA	LOC111595195|XP_023164554.2|DHYD
OG0002363	LOC117584362|XP_034129091.1|DGUA	LOC111602107|XP_023174822.2|DHYD
OG0002364	LOC117583862|XP_034128382.1|DGUA	LOC111602018|XP_023174689.2|DHYD
OG0002365	LOC117584445|XP_034129252.1|DGUA	LOC111601061|XP_023173254.2|DHYD
OG0002366	LOC117582604|XP_034126364.1|DGUA	LOC111591961|XP_023159672.1|DHYD
OG0002367	LOC117582525|XP_034126214.1|DGUA	LOC111599402|XP_023170823.1|DHYD
OG0002368	LOC117587612|XP_034134353.1|DGUA	LOC111596358|XP_023166323.1|DHYD
OG0002369	LOC117580677|XP_034123186.1|DGUA	LOC111596876|XP_023167092.2|DHYD
OG0002370	LOC117584535|XP_034129377.1|DGUA	LOC111600333|XP_030081032.1|DHYD, LOC115483001|XP_030079516.1|DHYD
OG0002371	LOC117583885|XP_034128432.1|DGUA	LOC111600319|XP_023172146.1|DHYD
OG0002372	LOC117582626|XP_034126392.1|DGUA	LOC111598489|XP_023169514.2|DHYD
OG0002373	LOC117584054|XP_034128686.1|DGUA	LOC111592923|XP_023161143.1|DHYD
OG0002374	LOC117583571|XP_034127838.1|DGUA	LOC111596179|XP_023166050.1|DHYD
OG0002375	LOC117589955|XP_034138144.1|DGUA	LOC111604968|XP_023179025.2|DHYD
OG0002376	LOC117584864|XP_034129904.1|DGUA	LOC111605053|XP_023179158.1|DHYD
OG0002377	LOC117586577|XP_034132633.1|DGUA	LOC111603573|XP_023176991.2|DHYD
OG0002378	LOC117579078|XP_034120677.1|DGUA	LOC111597242|XP_023167605.2|DHYD
OG0002379	LOC117582072|XP_034125520.1|DGUA	LOC111595825|XP_023165499.2|DHYD, LOC111594182|XP_023163133.1|DHYD
OG0002380	LOC117588270|XP_034135316.1|DGUA	LOC111605141|XP_023179289.1|DHYD
OG0002381	LOC117592013|XP_034141358.1|DGUA	LOC111595640|XP_023165221.1|DHYD
OG0002382	LOC117590387|XP_034138853.1|DGUA	LOC111598281|XP_023169229.2|DHYD
OG0002383	LOC117587103|XP_034133485.1|DGUA	LOC111596973|XP_023167217.2|DHYD
OG0002384	LOC117591181|XP_034140198.1|DGUA	LOC111597221|XP_030079955.1|DHYD
OG0002385	LOC117590666|XP_034139420.1|DGUA	LOC111593701|XP_023162413.2|DHYD
OG0002386	LOC117586482|XP_034132470.1|DGUA	LOC111596694|XP_023166778.2|DHYD
OG0002387	LOC117582986|XP_034127008.1|DGUA	LOC111598255|XP_023169189.2|DHYD
OG0002388	LOC117580892|XP_034123535.1|DGUA, LOC117585978|XP_034131685.1|DGUA	LOC111602950|XP_023176079.2|DHYD
OG0002389	LOC117582919|XP_034126908.1|DGUA	LOC111594830|XP_023164063.1|DHYD
OG0002390	LOC117584427|XP_034129215.1|DGUA	LOC111600943|XP_023173085.2|DHYD
OG0002391	LOC117580961|XP_034123642.1|DGUA	LOC111595471|XP_023165005.2|DHYD
OG0002392	LOC117579693|XP_034121574.1|DGUA	LOC111604483|XP_023178338.2|DHYD
OG0002393	LOC117589075|XP_034136601.1|DGUA	LOC111597775|XP_030079468.1|DHYD
OG0002394	LOC117585608|XP_034131051.1|DGUA	LOC111603008|XP_023176184.1|DHYD
OG0002395	LOC117585316|XP_034130637.1|DGUA	LOC111600267|XP_023172083.2|DHYD
OG0002396	LOC117592181|XP_034141671.1|DGUA, LOC117592170|XP_034141657.1|DGUA, LOC117592706|XP_034142565.1|DGUA	LOC111600890|XP_023172995.2|DHYD
OG0002397	LOC117591932|XP_034141231.1|DGUA	LOC111600123|XP_023171856.1|DHYD
OG0002398	LOC117590405|XP_034138893.1|DGUA	LOC111603215|XP_030079312.1|DHYD
OG0002399	LOC117592225|XP_034141751.1|DGUA	LOC111604369|XP_030081985.1|DHYD
OG0002400	LOC117589344|XP_034137098.1|DGUA	LOC111600567|XP_023172519.2|DHYD
OG0002401	LOC117590603|XP_034139273.1|DGUA	LOC111595880|XP_023165574.2|DHYD
OG0002402	LOC117585955|XP_034131645.1|DGUA	LOC111604631|XP_023178530.2|DHYD
OG0002403	LOC117585956|XP_034131651.1|DGUA	LOC111604650|XP_023178575.2|DHYD
OG0002404	LOC117590079|XP_034138308.1|DGUA	LOC111598325|XP_023169290.2|DHYD
OG0002405	LOC117586323|XP_034132203.1|DGUA	LOC111598640|XP_023169755.1|DHYD
OG0002406	LOC117589255|XP_034136921.1|DGUA	LOC111604721|XP_030079639.1|DHYD
OG0002407	LOC117582759|XP_034126611.1|DGUA	LOC111594430|XP_023163487.2|DHYD
OG0002408	LOC117585941|XP_034131601.1|DGUA	LOC111603553|XP_030080599.1|DHYD
OG0002409	LOC117580347|XP_034122750.1|DGUA	LOC111603315|XP_023176604.2|DHYD
OG0002410	LOC117586339|XP_034132225.1|DGUA	LOC111604994|XP_023179080.2|DHYD
OG0002411	LOC117586611|XP_034132692.1|DGUA	LOC111604919|XP_023178935.1|DHYD
OG0002412	LOC117585823|XP_034131444.1|DGUA	LOC111600801|XP_030081575.1|DHYD
OG0002413	LOC117588332|XP_034135434.1|DGUA	LOC111602039|XP_023174713.1|DHYD
OG0002414	LOC117586957|XP_034133221.1|DGUA	LOC111595390|XP_023164860.1|DHYD
OG0002415	LOC117586024|XP_034131751.1|DGUA	LOC111604574|XP_023178444.2|DHYD
OG0002416	LOC117590628|XP_034139330.1|DGUA	LOC111593712|XP_023162445.1|DHYD
OG0002417	LOC117582628|XP_034126394.1|DGUA	LOC111596000|XP_023165769.1|DHYD
OG0002418	LOC117590140|XP_034138403.1|DGUA	LOC111598520|XP_023169570.2|DHYD
OG0002419	LOC117590862|XP_034139763.1|DGUA	LOC111596815|XP_023166951.2|DHYD
OG0002420	LOC117589401|XP_034137211.1|DGUA	LOC111595301|XP_023164724.1|DHYD
OG0002421	LOC117585055|XP_034130205.1|DGUA	LOC111593366|XP_023161846.2|DHYD
OG0002422	LOC117585245|XP_034130548.1|DGUA	LOC111597159|XP_023167483.2|DHYD
OG0002423	LOC117579193|XP_034120853.1|DGUA	LOC111604467|XP_023178317.2|DHYD
OG0002424	LOC117590661|XP_034139405.1|DGUA	LOC111597707|XP_023168316.1|DHYD
OG0002425	LOC117581304|XP_034124236.1|DGUA	LOC111601954|XP_023174586.2|DHYD
OG0002426	LOC117587193|XP_034133628.1|DGUA	LOC111597471|XP_023167988.2|DHYD
OG0002427	LOC117590663|XP_034139406.1|DGUA	LOC111595885|XP_023165581.1|DHYD
OG0002428	LOC117581419|XP_034124467.1|DGUA, LOC117581413|XP_034124459.1|DGUA, LOC117581532|XP_034124733.1|DGUA	LOC111593497|XP_023162032.2|DHYD
OG0002429	LOC117587074|XP_034133417.1|DGUA	LOC111604750|XP_023178698.1|DHYD
OG0002430	LOC117585029|XP_034130168.1|DGUA	LOC111597043|XP_023167325.2|DHYD
OG0002431	LOC117578681|XP_034120199.1|DGUA	LOC111600050|XP_023171742.1|DHYD
OG0002432	LOC117580739|XP_034123307.1|DGUA	LOC111600164|XP_023171965.1|DHYD
OG0002433	LOC117589963|XP_034138156.1|DGUA	LOC111603484|XP_023176848.1|DHYD
OG0002434	LOC117585802|XP_034131401.1|DGUA	LOC111598562|XP_023169628.1|DHYD
OG0002435	LOC117590863|XP_034139769.1|DGUA	LOC111602052|XP_023174731.2|DHYD
OG0002436	LOC117578632|XP_034120129.1|DGUA	LOC111592228|XP_023160078.1|DHYD
OG0002437	LOC117581330|XP_034124338.1|DGUA	LOC111595466|XP_023164997.2|DHYD
OG0002438	LOC117591485|XP_034140664.1|DGUA	LOC111596840|XP_030079892.1|DHYD
OG0002439	LOC117588124|XP_034135092.1|DGUA	LOC111596336|XP_023166279.2|DHYD
OG0002440	LOC117580572|XP_034123066.1|DGUA	LOC111603334|XP_030080927.1|DHYD
OG0002441	LOC117581293|XP_034124225.1|DGUA	LOC111592154|XP_023159970.2|DHYD
OG0002442	LOC117578842|XP_034120516.1|DGUA	LOC111604371|XP_023178210.2|DHYD
OG0002443	LOC117578617|XP_034120107.1|DGUA	LOC111596994|XP_023167258.2|DHYD
OG0002444	LOC117591815|XP_034141045.1|DGUA	LOC111596986|XP_023167238.2|DHYD
OG0002445	LOC117578711|XP_034120252.1|DGUA	LOC111595530|XP_023165080.1|DHYD
OG0002446	LOC117584597|XP_034129529.1|DGUA	LOC111601202|XP_023173460.1|DHYD
OG0002447	LOC117580222|XP_034122520.1|DGUA	LOC111597227|XP_023167584.2|DHYD
OG0002448	LOC117592406|XP_034142034.1|DGUA	LOC111597948|XP_023168678.1|DHYD
OG0002449	LOC117580050|XP_034122218.1|DGUA	LOC111593612|XP_023162250.1|DHYD
OG0002450	LOC117586566|XP_034132617.1|DGUA	LOC111597186|XP_023167524.1|DHYD
OG0002451	LOC117592243|XP_034141769.1|DGUA	LOC111598040|XP_023168845.1|DHYD
OG0002452	LOC117591846|XP_034141102.1|DGUA	LOC111595249|XP_023164662.2|DHYD, LOC115483432|XP_030081259.1|DHYD
OG0002453	LOC117585470|XP_034130855.1|DGUA	LOC111595255|XP_023164669.2|DHYD
OG0002454	LOC117589297|XP_034136980.1|DGUA	LOC111598690|XP_023169823.2|DHYD
OG0002455	LOC117589293|XP_034136976.1|DGUA	LOC111598686|XP_023169818.2|DHYD
OG0002456	LOC117591857|XP_034141118.1|DGUA	LOC111599729|XP_023171243.2|DHYD
OG0002457	LOC117590902|XP_034139827.1|DGUA	LOC111604118|XP_023177793.2|DHYD
OG0002458	LOC117587816|XP_034134664.1|DGUA	LOC111602221|XP_023174968.1|DHYD
OG0002459	LOC117592514|XP_034142252.1|DGUA	LOC111599691|XP_023171166.2|DHYD
OG0002460	LOC117587476|XP_034134098.1|DGUA	LOC111599711|XP_023171211.2|DHYD
OG0002461	LOC117586182|XP_034131990.1|DGUA	LOC111599755|XP_023171277.1|DHYD
OG0002462	LOC117592447|XP_034142183.1|DGUA	LOC111597922|XP_030081203.1|DHYD
OG0002463	LOC117584530|XP_034129374.1|DGUA	LOC111600051|XP_023171743.1|DHYD
OG0002464	LOC117578865|XP_034120547.1|DGUA	LOC111604373|XP_023178212.1|DHYD
OG0002465	LOC117589034|XP_034136556.1|DGUA	LOC111604365|XP_023178203.1|DHYD
OG0002466	LOC117590623|XP_034139321.1|DGUA	LOC111593707|XP_023162433.2|DHYD
OG0002467	LOC117579963|XP_034122029.1|DGUA	LOC111593084|XP_023161446.1|DHYD
OG0002468	LOC117579714|XP_034121599.1|DGUA	LOC111604515|XP_023178380.2|DHYD
OG0002469	LOC117589997|XP_034138169.1|DGUA	LOC111602649|XP_023175585.2|DHYD
OG0002470	LOC117586993|XP_034133287.1|DGUA	LOC111599305|XP_023170683.1|DHYD, LOC111597936|XP_023168658.1|DHYD
OG0002471	LOC117589911|XP_034138079.1|DGUA	LOC111592655|XP_023160778.1|DHYD
OG0002472	LOC117581357|XP_034124420.1|DGUA	LOC111598015|XP_023168783.1|DHYD
OG0002473	LOC117589288|XP_034137009.1|DGUA	LOC111592197|XP_023160033.1|DHYD
OG0002474	LOC117591248|XP_034140318.1|DGUA	LOC111597217|XP_023167560.2|DHYD
OG0002475	LOC117591468|XP_034140643.1|DGUA	LOC111603239|XP_023176513.1|DHYD
OG0002476	LOC117578616|XP_034120106.1|DGUA	LOC111600554|XP_023172471.1|DHYD
OG0002477	LOC117591856|XP_034141115.1|DGUA	LOC111594683|XP_023163874.1|DHYD
OG0002478	LOC117582901|XP_034126888.1|DGUA	LOC111598024|XP_023168804.2|DHYD
OG0002479	LOC117591798|XP_034140998.1|DGUA	LOC111597982|XP_023168726.2|DHYD
OG0002480	LOC117591298|XP_034140389.1|DGUA	LOC111600089|XP_023171797.1|DHYD
OG0002481	LOC117580735|XP_034123297.1|DGUA, LOC117586552|XP_034132606.1|DGUA	LOC111593406|XP_023161894.1|DHYD
OG0002482	LOC117581353|XP_034124380.1|DGUA	LOC111595485|XP_023165023.2|DHYD
OG0002483	LOC117578420|XP_034119772.1|DGUA	LOC111600012|XP_023171685.2|DHYD
OG0002484	LOC117589365|XP_034137166.1|DGUA	LOC111600564|XP_023172516.2|DHYD
OG0002485	LOC117592363|XP_034141950.1|DGUA	LOC111598001|XP_023168759.2|DHYD
OG0002486	LOC117589266|XP_034136937.1|DGUA	LOC111592334|XP_023160228.1|DHYD
OG0002487	LOC117587572|XP_034134289.1|DGUA	LOC111592097|XP_023159891.2|DHYD
OG0002488	LOC117585588|XP_034131020.1|DGUA	LOC111597107|XP_023167418.1|DHYD
OG0002489	LOC117579635|XP_034121500.1|DGUA	LOC111604512|XP_023178376.1|DHYD
OG0002490	LOC117579760|XP_034121706.1|DGUA	LOC111594694|XP_023163885.1|DHYD
OG0002491	LOC117579148|XP_034120794.1|DGUA	LOC111600975|XP_030082021.1|DHYD, LOC111600992|XP_030081640.1|DHYD
OG0002492	LOC117586913|XP_034133156.1|DGUA	LOC111595509|XP_023165051.1|DHYD
OG0002493	LOC117582668|XP_034126493.1|DGUA	LOC111598007|XP_023168770.1|DHYD
OG0002494	LOC117586742|XP_034132935.1|DGUA	LOC111603470|XP_023176828.2|DHYD
OG0002495	LOC117578712|XP_034120253.1|DGUA	LOC111602548|XP_023175467.2|DHYD
OG0002496	LOC117591089|XP_034140080.1|DGUA	LOC111595169|XP_023164518.1|DHYD
OG0002497	LOC117588927|XP_034136393.1|DGUA	LOC111604662|XP_023178590.2|DHYD
OG0002498	LOC117586864|XP_034133052.1|DGUA, LOC117588462|XP_034135642.1|DGUA, LOC117588432|XP_034135604.1|DGUA	LOC111601670|XP_023174128.2|DHYD
OG0002499	LOC117588905|XP_034136353.1|DGUA	LOC111598720|XP_030081471.1|DHYD
OG0002500	LOC117583691|XP_034128059.1|DGUA	LOC111603302|XP_023176596.2|DHYD
OG0002501	LOC117581844|XP_034125190.1|DGUA	LOC111604938|XP_023178976.1|DHYD, LOC115482811|XP_030078835.1|DHYD, LOC111604939|XP_023178977.1|DHYD
OG0002502	LOC117589083|XP_034136613.1|DGUA	LOC111605399|XP_023179667.2|DHYD
OG0002504	LOC117579559|XP_034121371.1|DGUA	LOC111597342|XP_023167755.2|DHYD
OG0002505	LOC117585876|XP_034131518.1|DGUA	LOC111604146|XP_023177837.1|DHYD
OG0002508	LOC117580719|XP_034123274.1|DGUA	LOC111603119|XP_023176359.2|DHYD
OG0002509	LOC117592634|XP_034142467.1|DGUA	LOC111604176|XP_023177889.2|DHYD
OG0002510	LOC117581071|XP_034123838.1|DGUA	LOC111598420|XP_023169428.2|DHYD
OG0002511	LOC117589613|XP_034137580.1|DGUA	LOC111605550|XP_023179879.1|DHYD
OG0002512	LOC117590624|XP_034139325.1|DGUA, LOC117590625|XP_034139327.1|DGUA	LOC111593720|XP_023162459.2|DHYD
OG0002513	LOC117589734|XP_034137801.1|DGUA	LOC111602721|XP_023175734.1|DHYD
OG0002514	LOC117587024|XP_034133334.1|DGUA	LOC111598795|XP_023169979.1|DHYD
OG0002516	LOC117591220|XP_034140283.1|DGUA	LOC111596680|XP_023166752.1|DHYD
OG0002517	LOC117581551|XP_034124760.1|DGUA	LOC111596964|XP_023167193.2|DHYD
OG0002518	LOC117589895|XP_034138057.1|DGUA	LOC111605435|XP_023179719.2|DHYD
OG0002519	LOC117585957|XP_034131656.1|DGUA	LOC111600145|XP_023171890.2|DHYD
OG0002520	LOC117581412|XP_034124458.1|DGUA	LOC111598113|XP_023168934.2|DHYD
OG0002521	LOC117588728|XP_034136089.1|DGUA	LOC111603173|XP_023176421.2|DHYD
OG0002522	LOC117589491|XP_034137348.1|DGUA	LOC111592927|XP_023161152.2|DHYD
OG0002523	LOC117582724|XP_034126542.1|DGUA	LOC111598503|XP_023169537.2|DHYD
OG0002524	LOC117581184|XP_034124019.1|DGUA	LOC111598131|XP_023168960.2|DHYD
OG0002525	LOC117589118|XP_034136687.1|DGUA	LOC111601653|XP_023174102.1|DHYD
OG0002526	LOC117589623|XP_034137601.1|DGUA	LOC111602666|XP_023175618.1|DHYD
OG0002528	LOC117588326|XP_034135413.1|DGUA	LOC111598874|XP_023170092.2|DHYD
OG0002529	LOC117585024|XP_034130157.1|DGUA	LOC111602511|XP_023175363.1|DHYD
OG0002530	LOC117587948|XP_034134839.1|DGUA	LOC111600283|XP_023172105.1|DHYD
OG0002531	LOC117587791|XP_034134627.1|DGUA	LOC111596346|XP_023166305.1|DHYD
OG0002532	LOC117590027|XP_034138214.1|DGUA	LOC111598528|XP_023169581.1|DHYD
OG0002533	LOC117580839|XP_034123469.1|DGUA	LOC111603383|XP_023176709.1|DHYD
OG0002534	LOC117588447|XP_034135624.1|DGUA	LOC111600536|XP_023172442.2|DHYD
OG0002535	LOC117579835|XP_034121824.1|DGUA	LOC111592270|XP_023160137.2|DHYD
OG0002536	LOC117585082|XP_034130239.1|DGUA	LOC111599424|XP_023170843.1|DHYD
OG0002537	LOC117578558|XP_034120022.1|DGUA	LOC111600043|XP_023171736.1|DHYD
OG0002539	LOC117586615|XP_034132715.1|DGUA	LOC111593834|XP_023162640.2|DHYD
OG0002540	LOC117583817|XP_034128293.1|DGUA	LOC111594972|XP_023164240.1|DHYD
OG0002541	LOC117580994|XP_034123689.1|DGUA	LOC111596554|XP_023166596.2|DHYD
OG0002542	LOC117591348|XP_034140464.1|DGUA	LOC111591976|XP_023159694.1|DHYD
OG0002543	LOC117588369|XP_034135475.1|DGUA	LOC111602858|XP_023175982.1|DHYD
OG0002544	LOC117585735|XP_034131271.1|DGUA	LOC111598356|XP_023169335.2|DHYD
OG0002545	LOC117588501|XP_034135704.1|DGUA	LOC111602940|XP_023176109.1|DHYD
OG0002547	LOC117588401|XP_034135547.1|DGUA	LOC111592350|XP_023160272.2|DHYD
OG0002548	LOC117590362|XP_034138796.1|DGUA	LOC111592361|XP_023160287.2|DHYD
OG0002549	LOC117581408|XP_034124449.1|DGUA	LOC111604732|XP_030079527.1|DHYD
OG0002550	LOC117591438|XP_034140592.1|DGUA	LOC111596756|XP_030079884.1|DHYD
OG0002551	LOC117583791|XP_034128264.1|DGUA	LOC111601513|XP_030078781.1|DHYD
OG0002552	LOC117581801|XP_034125132.1|DGUA	LOC111594718|XP_023163914.2|DHYD
OG0002553	LOC117581528|XP_034124722.1|DGUA	LOC111603381|XP_023176705.2|DHYD
OG0002554	LOC117590780|XP_034139621.1|DGUA	LOC111603171|XP_023176419.1|DHYD
OG0002555	LOC117581320|XP_034124316.1|DGUA	LOC111605617|XP_030079839.1|DHYD
OG0002556	LOC117587611|XP_034134352.1|DGUA	LOC111596352|XP_023166312.1|DHYD
OG0002557	LOC117580974|XP_034123658.1|DGUA	LOC111596879|XP_023167096.1|DHYD
OG0002558	LOC117585285|XP_034130603.1|DGUA	LOC111602962|XP_023176113.1|DHYD, LOC115483798|XP_030081914.1|DHYD
OG0002559	LOC117590089|XP_034138322.1|DGUA	LOC111594882|XP_023164136.1|DHYD
OG0002560	LOC117589753|XP_034137825.1|DGUA	LOC111599852|XP_023171429.2|DHYD
OG0002561	LOC117589656|XP_034137681.1|DGUA	LOC111601788|XP_023174324.1|DHYD
OG0002562	LOC117580895|XP_034123545.1|DGUA	LOC111605293|XP_023179512.1|DHYD
OG0002563	LOC117588548|XP_034135819.1|DGUA	LOC111598246|XP_030080089.1|DHYD
OG0002564	LOC117583409|XP_034127588.1|DGUA	LOC111592479|XP_023160463.1|DHYD
OG0002565	LOC117583489|XP_034127718.1|DGUA	LOC111599429|XP_030080774.1|DHYD
OG0002566	LOC117589629|XP_034137608.1|DGUA	LOC111605453|XP_030080068.1|DHYD, LOC115483339|XP_030080679.1|DHYD
OG0002567	LOC117581416|XP_034124461.1|DGUA	LOC111598114|XP_023168935.2|DHYD
OG0002568	LOC117586028|XP_034131754.1|DGUA	LOC111604433|XP_023178307.1|DHYD
OG0002569	LOC117586948|XP_034133209.1|DGUA	LOC111605638|XP_023180067.2|DHYD
OG0002570	LOC117589766|XP_034137846.1|DGUA	LOC111596735|XP_023166838.2|DHYD
OG0002571	LOC117589539|XP_034137424.1|DGUA	LOC111596713|XP_023166814.1|DHYD
OG0002572	LOC117585253|XP_034130559.1|DGUA	LOC111594605|XP_023163743.1|DHYD
OG0002573	LOC117589631|XP_034137611.1|DGUA	LOC111592936|XP_023161165.1|DHYD
OG0002574	LOC117589488|XP_034137342.1|DGUA	LOC111592926|XP_023161151.2|DHYD
OG0002575	LOC117586746|XP_034132940.1|DGUA	LOC111592046|XP_023159811.2|DHYD
OG0002576	LOC117591182|XP_034140200.1|DGUA	LOC111598120|XP_023168944.1|DHYD
OG0002577	LOC117589408|XP_034137229.1|DGUA	LOC111594880|XP_023164133.1|DHYD
OG0002578	LOC117582309|XP_034125844.1|DGUA	LOC111599186|XP_023170539.2|DHYD
