Orthogroup	DGUA.longest_only	DANA.longest_only
OG0000567	LOC117581493|XP_034124631.1|DGUA	LOC6504735|XP_001966299.1|DANA
OG0000568	LOC117588354|XP_034135457.1|DGUA	LOC6504459|XP_001966948.1|DANA
OG0000568	LOC117590112|XP_034138353.1|DGUA	LOC6499606|XP_001954309.1|DANA
OG0000569	LOC117589738|XP_034137805.1|DGUA	LOC6505838|XP_001964463.1|DANA
OG0000569	LOC117590059|XP_034138271.1|DGUA	LOC26515550|XP_032309778.1|DANA
OG0000570	LOC117585278|XP_034130592.1|DGUA	LOC6498916|XP_001955680.1|DANA
OG0000570	LOC117585271|XP_034130583.1|DGUA	LOC6498917|XP_001955679.1|DANA
OG0000571	LOC117583103|XP_034127172.1|DGUA	LOC6501642|XP_001955663.3|DANA
OG0000571	LOC117582993|XP_034127032.1|DGUA	LOC6501640|XP_032312130.1|DANA
OG0000572	LOC117589584|XP_034137538.1|DGUA	LOC6500873|XP_032305338.1|DANA
OG0000572	LOC117589787|XP_034137877.1|DGUA	LOC6500875|XP_032305461.1|DANA
OG0000573	LOC117587512|XP_034134197.1|DGUA	LOC6507491|XP_032310560.1|DANA
OG0000573	LOC117592092|XP_034141502.1|DGUA	LOC6494687|XP_001959858.1|DANA
OG0000574	LOC117589057|XP_034136577.1|DGUA	LOC6493369|XP_001957616.1|DANA
OG0000574	LOC117586278|XP_034132121.1|DGUA	LOC6500120|XP_001953183.1|DANA
OG0000575	LOC117586972|XP_034133239.1|DGUA	LOC6507320|XP_001956252.1|DANA
OG0000575	LOC117586973|XP_034133242.1|DGUA	LOC6507319|XP_032310085.1|DANA
OG0000576	LOC117586383|XP_034132304.1|DGUA	LOC6500101|XP_001953226.2|DANA
OG0000577	LOC117582211|XP_034125710.1|DGUA	LOC6497310|XP_001962345.1|DANA
OG0000577	LOC117582212|XP_034125711.1|DGUA	LOC6498229|XP_001962346.1|DANA
OG0000578	LOC117584092|XP_034128731.1|DGUA	LOC6496915|XP_001963147.1|DANA
OG0000578	LOC117592651|XP_034142486.1|DGUA	LOC6496399|XP_032306449.1|DANA
OG0000579	LOC117589609|XP_034137575.1|DGUA	LOC6501563|XP_001955477.1|DANA
OG0000579	LOC117579079|XP_034120678.1|DGUA	LOC6507259|XP_001956372.1|DANA
OG0000580	LOC117585508|XP_034130898.1|DGUA	LOC6498976|XP_001955577.1|DANA, LOC6498977|XP_001955576.2|DANA
OG0000580	LOC117585507|XP_034130897.1|DGUA	LOC6498974|XP_001955578.1|DANA
OG0000581	LOC117585100|XP_034130268.1|DGUA	LOC6499289|XP_014766000.1|DANA
OG0000581	LOC117590359|XP_034138789.1|DGUA	LOC6502044|XP_014759373.1|DANA
OG0000582	LOC117587453|XP_034134065.1|DGUA	LOC6507133|XP_001956613.1|DANA
OG0000582	LOC117591657|XP_034140875.1|DGUA	LOC6495460|XP_014763318.1|DANA
OG0000583	LOC117578733|XP_034120287.1|DGUA	LOC6495982|XP_001959976.2|DANA
OG0000583	LOC117579684|XP_034121566.1|DGUA	LOC6495894|XP_001959798.1|DANA
OG0000584	LOC117587725|XP_034134534.1|DGUA	LOC6505355|XP_001964848.2|DANA
OG0000584	LOC117579666|XP_034121542.1|DGUA, LOC117588224|XP_034135261.1|DGUA	LOC6505351|XP_001964847.1|DANA
OG0000585	LOC117589047|XP_034136565.1|DGUA, LOC117589071|XP_034136594.1|DGUA	LOC116655829|XP_032310207.1|DANA
OG0000586	LOC117592412|XP_034142047.1|DGUA	LOC26514224|XP_014763992.1|DANA
OG0000586	LOC117592047|XP_034141423.1|DGUA	LOC6496527|XP_001961075.1|DANA
OG0000589	LOC117588744|XP_034136112.1|DGUA	LOC6501919|XP_032308315.1|DANA
OG0000590	LOC117582989|XP_034127028.1|DGUA	LOC6500806|XP_001953953.1|DANA
OG0000590	LOC117580648|XP_034123138.1|DGUA	LOC6503867|XP_001963746.1|DANA
OG0000592	LOC117585643|XP_034131123.1|DGUA	LOC6494100|XP_001960976.1|DANA
OG0000592	LOC117581799|XP_034125134.1|DGUA	LOC6496343|XP_001960731.2|DANA
OG0000593	LOC117585054|XP_034130204.1|DGUA	LOC6505986|XP_001964735.1|DANA, LOC6505992|XP_001964744.1|DANA
OG0000593	LOC117588805|XP_034136211.1|DGUA	LOC6502716|XP_001963652.1|DANA
OG0000594	LOC117582712|XP_034126526.1|DGUA	LOC6505934|XP_001964645.1|DANA
OG0000594	LOC117586283|XP_034132128.1|DGUA	LOC6500519|XP_001953382.1|DANA
OG0000595	LOC117589615|XP_034137583.1|DGUA	LOC6500152|XP_001953122.1|DANA
OG0000595	LOC117583377|XP_034127551.1|DGUA	LOC6501354|XP_014767006.2|DANA
OG0000596	LOC117590742|XP_034139543.1|DGUA	LOC6504714|XP_001966344.1|DANA
OG0000596	LOC117586675|XP_034132815.1|DGUA	LOC6500223|XP_032305324.1|DANA
OG0000597	LOC117583126|XP_034127208.1|DGUA	LOC6500786|XP_001953918.1|DANA
OG0000597	LOC117582731|XP_034126549.1|DGUA	LOC6500562|XP_001953482.2|DANA
OG0000598	LOC117589712|XP_034137767.1|DGUA	LOC6499714|XP_001954078.1|DANA
OG0000599	LOC117587247|XP_034133709.1|DGUA	LOC6492960|XP_001956754.1|DANA
OG0000599	LOC117587144|XP_034133541.1|DGUA	LOC6507045|XP_032310803.1|DANA
OG0000600	LOC117578500|XP_034119939.1|DGUA	LOC6495777|XP_001959554.1|DANA
OG0000600	LOC117586868|XP_034133060.1|DGUA	LOC6502531|XP_014763919.1|DANA
OG0000601	LOC117584252|XP_034128946.1|DGUA	LOC6497771|XP_032307485.1|DANA
OG0000601	LOC117587595|XP_034134337.1|DGUA	LOC6498748|XP_014760128.1|DANA
OG0000602	LOC117587992|XP_034134897.1|DGUA	LOC6505743|XP_001964997.1|DANA
OG0000602	LOC117587993|XP_034134898.1|DGUA	LOC6505747|XP_001964998.1|DANA
OG0000603	LOC117581775|XP_034125089.1|DGUA	LOC6498090|XP_001962059.1|DANA
OG0000604	LOC117584229|XP_034128902.1|DGUA	LOC6496728|XP_001967343.1|DANA
OG0000604	LOC117584228|XP_034128901.1|DGUA	LOC6496707|XP_001967342.1|DANA
OG0000605	LOC117583867|XP_034128404.1|DGUA	LOC26514587|XP_014760653.1|DANA
OG0000606	LOC117584923|XP_034129964.1|DGUA	LOC6499509|XP_001954474.1|DANA
OG0000607	LOC117585348|XP_034130682.1|DGUA	LOC6499868|XP_001953739.1|DANA
OG0000607	LOC117586092|XP_034131839.1|DGUA	LOC6505715|XP_001964401.1|DANA
OG0000608	LOC117585552|XP_034130967.1|DGUA	LOC6503425|XP_001967457.1|DANA
OG0000608	LOC117584929|XP_034129976.1|DGUA	LOC6498836|XP_032312288.1|DANA
OG0000609	LOC117590797|XP_034139643.1|DGUA	LOC6504937|XP_014759877.1|DANA, LOC6497994|XP_001961854.1|DANA
OG0000610	LOC117579557|XP_034121368.1|DGUA	LOC6506285|XP_032310746.1|DANA
OG0000610	LOC117583646|XP_034127993.1|DGUA	LOC6496110|XP_001960245.1|DANA
OG0000611	LOC117585964|XP_034131668.1|DGUA	LOC6494789|XP_032307152.1|DANA
OG0000611	LOC117592288|XP_034141840.1|DGUA	LOC6496433|XP_001960907.1|DANA
OG0000612	LOC117580539|XP_034123023.1|DGUA	LOC6506270|XP_032309784.1|DANA, LOC116655761|XP_032309785.1|DANA
OG0000612	LOC117580242|XP_034122556.1|DGUA	LOC6506269|XP_001958226.2|DANA
OG0000614	LOC117584215|XP_034128878.1|DGUA	LOC6504373|XP_001964973.1|DANA
OG0000614	LOC117588579|XP_034135867.1|DGUA	LOC6505288|XP_032307826.1|DANA
OG0000615	LOC117579823|XP_034121805.1|DGUA	LOC6505069|XP_001965519.1|DANA
OG0000615	LOC117589730|XP_034137796.1|DGUA	LOC6505683|XP_001964462.1|DANA
OG0000616	LOC117588730|XP_034136090.1|DGUA	LOC6505164|XP_032307916.1|DANA, LOC6505163|XP_032307945.1|DANA
OG0000617	LOC117582826|XP_034126768.1|DGUA	LOC6501471|XP_001955320.2|DANA
OG0000617	LOC117582775|XP_034126636.1|DGUA	LOC6500739|XP_001953822.1|DANA
OG0000618	LOC117585391|XP_034130744.1|DGUA	LOC6500830|XP_014766749.1|DANA
OG0000618	LOC117579105|XP_034120722.1|DGUA	LOC6506144|XP_032310050.1|DANA
OG0000619	LOC117579367|XP_034121122.1|DGUA	LOC6493977|XP_001961218.2|DANA
OG0000620	LOC117581579|XP_034124820.1|DGUA	LOC6502942|XP_001963550.1|DANA, LOC6503165|XP_001963554.1|DANA
OG0000620	LOC117580022|XP_034122135.1|DGUA	LOC6506373|XP_001958003.2|DANA
OG0000621	LOC117584987|XP_034130101.1|DGUA, LOC117580759|XP_034123345.1|DGUA	LOC6505674|XP_001964486.1|DANA
OG0000621	LOC117581388|XP_034124421.1|DGUA	LOC6504612|XP_001966528.1|DANA
OG0000622	LOC117589044|XP_034136563.1|DGUA	LOC6506186|XP_001958386.1|DANA
OG0000622	LOC117587041|XP_034133363.1|DGUA	LOC6493727|XP_032310024.1|DANA
OG0000623	LOC117586964|XP_034133228.1|DGUA	LOC6492943|XP_001956701.1|DANA
OG0000623	LOC117579413|XP_034121183.1|DGUA	LOC6506427|XP_001957899.1|DANA
OG0000624	LOC117582076|XP_034125527.1|DGUA	LOC6494834|XP_001959577.1|DANA
OG0000625	LOC117580303|XP_034122684.1|DGUA	LOC6506641|XP_001957487.2|DANA
OG0000625	LOC117580313|XP_034122699.1|DGUA	LOC6506640|XP_001957488.1|DANA
OG0000626	LOC117582928|XP_034126923.1|DGUA	LOC6496225|XP_001960487.2|DANA
OG0000626	LOC117591983|XP_034141316.1|DGUA	LOC6494700|XP_001959831.1|DANA
OG0000627	LOC117589193|XP_034136811.1|DGUA	LOC6506838|XP_001957141.1|DANA
OG0000627	LOC117591399|XP_034140535.1|DGUA	LOC6503058|XP_014761293.1|DANA
OG0000628	LOC117587890|XP_034134758.1|DGUA	LOC6505736|XP_001964994.2|DANA
OG0000628	LOC117584012|XP_034128635.1|DGUA	LOC6498556|XP_001963056.2|DANA
OG0000629	LOC117585483|XP_034130868.1|DGUA	LOC6499524|XP_001954442.2|DANA
OG0000629	LOC117584833|XP_034129854.1|DGUA	LOC6497563|XP_001961809.1|DANA
OG0000630	LOC117587638|XP_034134413.1|DGUA	LOC6498013|XP_001961891.2|DANA
OG0000630	LOC117587683|XP_034134467.1|DGUA	LOC6497531|XP_001961896.3|DANA
OG0000631	LOC117581821|XP_034125155.1|DGUA	LOC26515063|XP_014762398.1|DANA
OG0000631	LOC117591147|XP_034140146.1|DGUA	LOC6498365|XP_001962630.1|DANA
OG0000632	LOC117582272|XP_034125792.1|DGUA	LOC6504082|XP_032311174.1|DANA
OG0000632	LOC117582523|XP_034126212.1|DGUA	LOC6497974|XP_001961825.1|DANA
OG0000633	LOC117587501|XP_034134163.1|DGUA	LOC116655860|XP_032310452.1|DANA
OG0000633	LOC117587485|XP_034134113.1|DGUA	LOC6507126|XP_032310401.1|DANA
OG0000634	LOC117579861|XP_034121868.1|DGUA	LOC6496787|XP_001967613.1|DANA
OG0000635	LOC117579755|XP_034121676.1|DGUA	LOC6494613|XP_001960013.1|DANA
OG0000635	LOC117589248|XP_034136912.1|DGUA	LOC6498706|XP_001967112.1|DANA
OG0000636	LOC117587665|XP_034134447.1|DGUA	LOC6498014|XP_001961893.1|DANA, LOC6498015|XP_001961894.1|DANA
OG0000636	LOC117587680|XP_034134462.1|DGUA	LOC6497532|XP_001961892.1|DANA
OG0000637	LOC117581470|XP_034124597.1|DGUA	LOC6503878|XP_032308557.1|DANA
OG0000637	LOC117581269|XP_034124171.1|DGUA	LOC6503778|XP_001963763.1|DANA
OG0000638	LOC117585494|XP_034130883.1|DGUA	LOC6499811|XP_001953863.1|DANA
OG0000638	LOC117581215|XP_034124084.1|DGUA	LOC6503711|XP_001963881.1|DANA
OG0000639	LOC117579090|XP_034120691.1|DGUA	LOC6506927|XP_001956975.1|DANA
OG0000641	LOC117583975|XP_034128573.1|DGUA	LOC6502868|XP_032311000.1|DANA, LOC116656062|XP_032311289.1|DANA
OG0000642	LOC117590891|XP_034139814.1|DGUA	LOC6497821|XP_032307633.1|DANA
OG0000643	LOC117583164|XP_034127250.1|DGUA	LOC6502615|XP_032305671.1|DANA, LOC6499088|XP_001955330.1|DANA
OG0000644	LOC117579187|XP_034120847.1|DGUA, LOC117579116|XP_034120736.1|DGUA	LOC6507170|XP_001956553.1|DANA, LOC26515571|XP_014765743.1|DANA
OG0000645	LOC117582325|XP_034125863.1|DGUA	LOC26515588|XP_014760686.1|DANA, LOC26513801|XP_014760626.1|DANA
OG0000646	LOC117585005|XP_034130135.1|DGUA	LOC6498908|XP_001955695.1|DANA
OG0000646	LOC117589673|XP_034137707.1|DGUA	LOC6499219|XP_032308587.1|DANA
OG0000647	LOC117582836|XP_034126783.1|DGUA	LOC6501397|XP_001955174.1|DANA
OG0000647	LOC117588352|XP_034135455.1|DGUA	LOC6504457|XP_001966949.3|DANA
OG0000648	LOC117581055|XP_034123783.1|DGUA	LOC26515456|XP_032307993.1|DANA
OG0000648	LOC117581366|XP_034124390.1|DGUA	LOC6492915|XP_032307971.1|DANA
OG0000649	LOC117588311|XP_034135392.1|DGUA	LOC6505088|XP_032307922.1|DANA
OG0000649	LOC117588433|XP_034135605.1|DGUA	LOC6505089|XP_001965491.1|DANA
OG0000650	LOC117585598|XP_034131034.1|DGUA	LOC6505653|XP_001964524.1|DANA
OG0000650	LOC117590638|XP_034139358.1|DGUA	LOC6502019|XP_001967622.2|DANA
OG0000651	LOC117587038|XP_034133359.1|DGUA	LOC6492974|XP_001956774.1|DANA
OG0000651	LOC117587089|XP_034133450.1|DGUA	LOC6492973|XP_001956773.1|DANA
OG0000652	LOC117591566|XP_034140771.1|DGUA	LOC6496043|XP_001960107.1|DANA
OG0000653	LOC117583021|XP_034127062.1|DGUA	LOC6500733|XP_001953811.1|DANA
OG0000653	LOC117583524|XP_034127762.1|DGUA	LOC6500284|XP_001952884.1|DANA
OG0000654	LOC117579525|XP_034121329.1|DGUA	LOC6493293|XP_001957460.2|DANA
OG0000654	LOC117586979|XP_034133259.1|DGUA	LOC6506582|XP_001957601.1|DANA
OG0000655	LOC117580176|XP_034122421.1|DGUA	LOC6495936|XP_014763550.1|DANA
OG0000655	LOC117582532|XP_034126228.1|DGUA	LOC6506765|XP_001965246.1|DANA
OG0000656	LOC117586054|XP_034131788.1|DGUA	LOC6505688|XP_001964456.1|DANA
OG0000656	LOC117586055|XP_034131790.1|DGUA	LOC6505687|XP_001964455.2|DANA, LOC6505689|XP_001964454.1|DANA
OG0000657	LOC117587237|XP_034133697.1|DGUA	LOC6507528|XP_001955862.2|DANA
OG0000657	LOC117582430|XP_034126025.1|DGUA	LOC6497488|XP_001961978.1|DANA
OG0000658	LOC117588494|XP_034135695.1|DGUA	LOC6505041|XP_001965577.1|DANA
OG0000658	LOC117585496|XP_034130886.1|DGUA	LOC6499957|XP_001953559.1|DANA
OG0000659	LOC117584578|XP_034129445.1|DGUA	LOC6497808|XP_001961488.1|DANA
OG0000659	LOC117587910|XP_034134782.1|DGUA	LOC6498017|XP_032307432.1|DANA
OG0000660	LOC117581767|XP_034125062.1|DGUA	LOC6497573|XP_032307646.1|DANA
OG0000661	LOC117580308|XP_034122692.1|DGUA	LOC6506497|XP_001957764.1|DANA
OG0000661	LOC117582157|XP_034125641.1|DGUA	LOC6498300|XP_001962494.2|DANA
OG0000662	LOC117587134|XP_034133532.1|DGUA	LOC6506858|XP_001957107.1|DANA
OG0000662	LOC117590729|XP_034139528.1|DGUA	LOC6504704|XP_001966363.1|DANA
OG0000663	LOC117582471|XP_034126099.1|DGUA	LOC6494394|XP_001960413.1|DANA
OG0000664	LOC117589519|XP_034137401.1|DGUA	LOC6505251|XP_001965628.1|DANA
OG0000664	LOC117580737|XP_034123304.1|DGUA	LOC6504102|XP_001964181.1|DANA
OG0000665	LOC117586390|XP_034132312.1|DGUA	LOC6500338|XP_032305368.1|DANA
OG0000666	LOC117589054|XP_034136578.1|DGUA	LOC6495525|XP_001959035.1|DANA
OG0000666	LOC117590811|XP_034139668.1|DGUA	LOC6502973|XP_001963490.1|DANA
OG0000667	LOC117591004|XP_034139977.1|DGUA	LOC6504600|XP_001966551.2|DANA
OG0000667	LOC117585512|XP_034130902.1|DGUA	LOC6501607|XP_001955580.3|DANA
OG0000668	LOC117590158|XP_034138435.1|DGUA	LOC6502731|XP_001965834.2|DANA
OG0000668	LOC117583846|XP_034128356.1|DGUA	LOC6500923|XP_001954176.1|DANA
OG0000669	LOC117581041|XP_034123762.1|DGUA	LOC6502193|XP_001966057.1|DANA
OG0000669	LOC117581039|XP_034123760.1|DGUA	LOC6502192|XP_001966058.1|DANA
OG0000670	LOC117590829|XP_034139694.1|DGUA	LOC6504136|XP_001964255.1|DANA
OG0000670	LOC117581165|XP_034123999.1|DGUA	LOC6503854|XP_001963720.1|DANA
OG0000671	LOC117590066|XP_034138282.1|DGUA	LOC6505781|XP_001964362.2|DANA
OG0000671	LOC117582949|XP_034126952.1|DGUA	LOC6498925|XP_001955668.1|DANA
OG0000672	LOC117590356|XP_034138783.1|DGUA	LOC6502062|XP_001967144.1|DANA
OG0000672	LOC117590920|XP_034139843.1|DGUA	LOC6502989|XP_001963460.1|DANA
OG0000673	LOC117581250|XP_034124144.1|DGUA	LOC6502161|XP_001966103.1|DANA
OG0000673	LOC117579640|XP_034121509.1|DGUA	LOC6506310|XP_001958144.1|DANA
OG0000675	LOC117587565|XP_034134280.1|DGUA	LOC6497195|XP_001962579.1|DANA
OG0000677	LOC117587464|XP_034134079.1|DGUA	LOC6507920|XP_001956603.1|DANA
OG0000677	LOC117588639|XP_034135958.1|DGUA	LOC6505243|XP_001965610.1|DANA
OG0000678	LOC117585025|XP_034130158.1|DGUA	LOC6499862|XP_001953749.1|DANA
OG0000678	LOC117582354|XP_034125901.1|DGUA	LOC6497849|XP_001961564.2|DANA
OG0000679	LOC117590292|XP_034138671.1|DGUA	LOC6504250|XP_032308844.1|DANA
OG0000680	LOC117590209|XP_034138553.1|DGUA	LOC6498798|XP_032308230.1|DANA
OG0000680	LOC117590207|XP_034138550.1|DGUA	LOC6498797|XP_032308181.1|DANA
OG0000681	LOC117582744|XP_034126575.1|DGUA	LOC6499194|XP_001955140.2|DANA
OG0000681	LOC117580695|XP_034123211.1|DGUA	LOC6504094|XP_001964162.1|DANA
OG0000683	LOC117585148|XP_034130368.1|DGUA	LOC6498906|XP_001955699.1|DANA
OG0000684	LOC117586435|XP_034132362.1|DGUA	LOC6500525|XP_001953392.1|DANA
OG0000684	LOC117583750|XP_034128160.1|DGUA	LOC6499047|XP_001955414.1|DANA
OG0000685	LOC117590841|XP_034139725.1|DGUA, LOC117590884|XP_034139804.1|DGUA	LOC6502100|XP_001966211.1|DANA
OG0000685	LOC117589960|XP_034138151.1|DGUA	LOC6500048|XP_001953321.1|DANA
OG0000686	LOC117578459|XP_034119881.1|DGUA	LOC6493938|XP_001961283.1|DANA
OG0000687	LOC117589238|XP_034136892.1|DGUA	LOC6507542|XP_001955885.1|DANA
OG0000688	LOC117591957|XP_034141274.1|DGUA	LOC6494546|XP_014762835.1|DANA
OG0000689	LOC117586466|XP_034132429.1|DGUA	LOC6494869|XP_032307169.1|DANA
OG0000689	LOC117586462|XP_034132414.1|DGUA	LOC6494870|XP_001959518.2|DANA
OG0000690	LOC117580806|XP_034123398.1|DGUA	LOC6502174|XP_001966079.1|DANA
OG0000691	LOC117584758|XP_034129750.1|DGUA	LOC6498348|XP_001962597.1|DANA
OG0000691	LOC117579309|XP_034121011.1|DGUA	LOC6506282|XP_001958202.1|DANA
OG0000692	LOC117589105|XP_034136648.1|DGUA	LOC6492991|XP_001956808.1|DANA
OG0000692	LOC117589107|XP_034136650.1|DGUA	LOC6492992|XP_001956809.1|DANA
OG0000693	LOC117581053|XP_034123782.1|DGUA	LOC6505271|XP_001965660.1|DANA
OG0000693	LOC117586215|XP_034132045.1|DGUA	LOC6500122|XP_001953179.1|DANA
OG0000694	LOC117581140|XP_034123964.1|DGUA	LOC6503517|XP_001964225.1|DANA
OG0000694	LOC117580535|XP_034123020.1|DGUA	LOC6507910|XP_001956582.3|DANA
OG0000695	LOC117588067|XP_034135018.1|DGUA	LOC6497333|XP_001962300.3|DANA
OG0000695	LOC117588066|XP_034135017.1|DGUA	LOC6497336|XP_032307472.1|DANA
OG0000696	LOC117581867|XP_034125221.1|DGUA	LOC6497395|XP_001962169.1|DANA, LOC6504372|XP_001967763.1|DANA
OG0000697	LOC117588302|XP_034135380.1|DGUA	LOC6504376|XP_001967091.1|DANA
OG0000697	LOC117588102|XP_034135064.1|DGUA	LOC6497323|XP_001962319.1|DANA
OG0000698	LOC117581845|XP_034125191.1|DGUA	LOC6497852|XP_001961572.2|DANA
OG0000698	LOC117582341|XP_034125883.1|DGUA	LOC6497853|XP_001961573.1|DANA
OG0000699	LOC117584717|XP_034129655.1|DGUA	LOC6503501|XP_014760389.1|DANA
OG0000699	LOC117585384|XP_034130724.1|DGUA	LOC6501055|XP_001954475.2|DANA
OG0000700	LOC117582105|XP_034125561.1|DGUA	LOC6497888|XP_001961650.2|DANA
OG0000700	LOC117584471|XP_034129283.1|DGUA	LOC6496721|XP_001967330.2|DANA
OG0000701	LOC117591937|XP_034141236.1|DGUA	LOC6494056|XP_001961071.1|DANA
OG0000701	LOC117590220|XP_034138578.1|DGUA	LOC6502057|XP_001967439.1|DANA
OG0000702	LOC117591218|XP_034140278.1|DGUA	LOC6501012|XP_014766847.1|DANA
OG0000702	LOC117591217|XP_034140254.1|DGUA	LOC6501013|XP_001954375.2|DANA
OG0000703	LOC117584158|XP_034128811.1|DGUA	LOC6505643|XP_001964978.1|DANA
OG0000703	LOC117580650|XP_034123144.1|DGUA	LOC6496208|XP_032306686.1|DANA
OG0000704	LOC117588726|XP_034136082.1|DGUA	LOC6504901|XP_032309322.1|DANA
OG0000704	LOC117583831|XP_034128314.1|DGUA	LOC6500565|XP_001953486.1|DANA
OG0000705	LOC117587018|XP_034133320.1|DGUA, LOC117589019|XP_034136534.1|DGUA, LOC117588698|XP_034136038.1|DGUA	LOC6507404|XP_001956082.1|DANA
OG0000705	LOC117587016|XP_034133317.1|DGUA	LOC6507402|XP_001956083.1|DANA
OG0000706	LOC117582340|XP_034125882.1|DGUA	LOC6497867|XP_001961605.2|DANA
OG0000706	LOC117581613|XP_034124867.1|DGUA	LOC6504935|XP_001966614.3|DANA
OG0000707	LOC117581280|XP_034124198.1|DGUA	LOC6496152|XP_001960339.1|DANA
OG0000707	LOC117591032|XP_034140017.1|DGUA	LOC6502349|XP_001967161.1|DANA
OG0000708	LOC117590471|XP_034139012.1|DGUA	LOC6503061|XP_032308922.1|DANA
OG0000708	LOC117588421|XP_034135586.1|DGUA	LOC6502202|XP_032308816.1|DANA
OG0000709	LOC117583485|XP_034127686.1|DGUA	LOC6505569|XP_001964679.2|DANA
OG0000709	LOC117581329|XP_034124334.1|DGUA	LOC6502274|XP_001966145.3|DANA
OG0000710	LOC117586015|XP_034131737.1|DGUA	LOC6500084|XP_001953258.1|DANA
OG0000710	LOC117591965|XP_034141293.1|DGUA	LOC6496062|XP_001960142.1|DANA
OG0000711	LOC117591549|XP_034140735.1|DGUA	LOC6493462|XP_001957808.1|DANA
OG0000711	LOC117588733|XP_034136099.1|DGUA	LOC6503033|XP_001963372.1|DANA
OG0000712	LOC117586204|XP_034132032.1|DGUA	LOC6500125|XP_001953174.2|DANA
OG0000712	LOC117586202|XP_034132027.1|DGUA	LOC6500418|XP_001953177.1|DANA
OG0000713	LOC117582839|XP_034126787.1|DGUA	LOC6499165|XP_032305669.1|DANA
OG0000713	LOC117592072|XP_034141470.1|DGUA	LOC6496218|XP_001960470.1|DANA
OG0000714	LOC117581351|XP_034124374.1|DGUA	LOC6505281|XP_001965683.1|DANA
OG0000714	LOC117579059|XP_034120654.1|DGUA	LOC6507712|XP_001956193.2|DANA
OG0000715	LOC117580246|XP_034122560.1|DGUA, LOC117581178|XP_034124014.1|DGUA	LOC6493681|XP_001958222.1|DANA, LOC6506263|XP_001958234.1|DANA
OG0000716	LOC117580822|XP_034123433.1|DGUA	LOC6503897|XP_001963801.1|DANA
OG0000716	LOC117579165|XP_034120817.1|DGUA	LOC6506437|XP_001957882.1|DANA
OG0000717	LOC117579251|XP_034120928.1|DGUA	LOC6506097|XP_001958563.1|DANA
OG0000718	LOC117590590|XP_034139236.1|DGUA	LOC6498717|XP_032308639.1|DANA
OG0000718	LOC117590671|XP_034139432.1|DGUA	LOC6494740|XP_032308069.1|DANA
OG0000719	LOC117589363|XP_034137156.1|DGUA	LOC6507755|XP_001956280.1|DANA
OG0000719	LOC117579494|XP_034121286.1|DGUA	LOC6506475|XP_014764783.2|DANA
OG0000720	LOC117583684|XP_034128050.1|DGUA	LOC26514295|XP_014767268.2|DANA, LOC6501637|XP_001955653.2|DANA, LOC6498928|XP_032312379.1|DANA, LOC6501176|XP_001954700.1|DANA
OG0000721	LOC117587679|XP_034134461.1|DGUA	LOC6497122|XP_001962715.1|DANA
OG0000721	LOC117587930|XP_034134807.1|DGUA	LOC6497121|XP_001962716.1|DANA
OG0000722	LOC117592355|XP_034141943.1|DGUA	LOC26514833|XP_014764054.2|DANA
OG0000722	LOC117592356|XP_034141944.1|DGUA, LOC117592357|XP_034141945.1|DGUA	LOC6496460|XP_032306004.1|DANA, LOC6496461|XP_032306975.1|DANA, LOC26514697|XP_032306974.1|DANA
OG0000723	LOC117580333|XP_034122727.1|DGUA	LOC6494848|XP_001959559.1|DANA
OG0000724	LOC117590994|XP_034139965.1|DGUA	LOC6504397|XP_001967051.1|DANA
OG0000724	LOC117582786|XP_034126658.1|DGUA	LOC6505964|XP_001964693.1|DANA
OG0000726	LOC117585463|XP_034130845.1|DGUA	LOC6501275|XP_032312145.1|DANA
OG0000726	LOC117585583|XP_034131011.1|DGUA	LOC6501274|XP_001954898.1|DANA
OG0000727	LOC117586526|XP_034132551.1|DGUA	LOC6499347|XP_001954818.2|DANA
OG0000728	LOC117590265|XP_034138642.1|DGUA	LOC6501967|XP_001966781.1|DANA
OG0000728	LOC117583760|XP_034128182.1|DGUA	LOC6499993|XP_014766306.2|DANA
OG0000729	LOC117582713|XP_034126527.1|DGUA	LOC26515185|XP_014760940.1|DANA
OG0000729	LOC117582714|XP_034126528.1|DGUA	LOC6505592|XP_001964634.3|DANA
OG0000730	LOC117581765|XP_034125058.1|DGUA	LOC6493111|XP_001957066.1|DANA
OG0000730	LOC117586903|XP_034133139.1|DGUA	LOC6498126|XP_001962132.2|DANA
OG0000731	LOC117579777|XP_034121726.1|DGUA	LOC6507706|XP_032310233.1|DANA
OG0000731	LOC117588056|XP_034135007.1|DGUA	LOC6494004|XP_032305981.1|DANA
OG0000732	LOC117589060|XP_034136582.1|DGUA	LOC6506572|XP_001957619.1|DANA
OG0000732	LOC117589058|XP_034136579.1|DGUA	LOC6506573|XP_001957618.1|DANA
OG0000733	LOC117583091|XP_034127160.1|DGUA	LOC6501182|XP_001954710.1|DANA
OG0000733	LOC117580226|XP_034122531.1|DGUA	LOC6506611|XP_001957547.1|DANA
OG0000734	LOC117587094|XP_034133463.1|DGUA	LOC6507038|XP_032310189.1|DANA
OG0000735	LOC117590847|XP_034139735.1|DGUA	LOC6503641|XP_001964015.1|DANA
OG0000735	LOC117587690|XP_034134476.1|DGUA	LOC6505433|XP_001964901.1|DANA
OG0000736	LOC117581696|XP_034124965.1|DGUA	LOC6497225|XP_001962524.1|DANA
OG0000736	LOC117581697|XP_034124966.1|DGUA	LOC6497226|XP_001962523.2|DANA
