Orthogroup	DGUA.longest_only	DNOV.longest_only
OG0002407	LOC117582759|XP_034126611.1|DGUA	LOC115766060|XP_030565715.1|DNOV
OG0002408	LOC117585941|XP_034131601.1|DGUA	LOC115759627|XP_030556474.1|DNOV
OG0002409	LOC117580347|XP_034122750.1|DGUA	LOC115766567|XP_030566413.1|DNOV
OG0002410	LOC117586339|XP_034132225.1|DGUA	LOC115763723|XP_030562277.1|DNOV
OG0002411	LOC117586611|XP_034132692.1|DGUA	LOC115766129|XP_030565811.1|DNOV
OG0002412	LOC117585823|XP_034131444.1|DGUA	LOC115761988|XP_030559901.1|DNOV
OG0002413	LOC117588332|XP_034135434.1|DGUA	LOC115764945|XP_030564126.1|DNOV, LOC115766832|XP_030566731.1|DNOV
OG0002414	LOC117586957|XP_034133221.1|DGUA	LOC115769864|XP_030570722.1|DNOV
OG0002415	LOC117586024|XP_034131751.1|DGUA	LOC115763768|XP_030562347.1|DNOV
OG0002416	LOC117590628|XP_034139330.1|DGUA	LOC115766719|XP_030566518.1|DNOV
OG0002417	LOC117582628|XP_034126394.1|DGUA	LOC115765488|XP_030564943.1|DNOV
OG0002418	LOC117590140|XP_034138403.1|DGUA	LOC115761907|XP_030559785.1|DNOV
OG0002419	LOC117590862|XP_034139763.1|DGUA	LOC115768690|XP_030569237.1|DNOV
OG0002420	LOC117589401|XP_034137211.1|DGUA	LOC115762795|XP_030561007.1|DNOV
OG0002421	LOC117585055|XP_034130205.1|DGUA	LOC115770863|XP_030572160.1|DNOV
OG0002422	LOC117585245|XP_034130548.1|DGUA	LOC115763855|XP_030562489.1|DNOV
OG0002423	LOC117579193|XP_034120853.1|DGUA	LOC115768070|XP_030568390.1|DNOV
OG0002424	LOC117590661|XP_034139405.1|DGUA	LOC115767947|XP_030568186.1|DNOV
OG0002425	LOC117581304|XP_034124236.1|DGUA	LOC115764326|XP_030563136.1|DNOV
OG0002426	LOC117587193|XP_034133628.1|DGUA	LOC115770483|XP_030571627.1|DNOV
OG0002427	LOC117590663|XP_034139406.1|DGUA	LOC115766713|XP_030566497.1|DNOV
OG0002428	LOC117581419|XP_034124467.1|DGUA, LOC117581413|XP_034124459.1|DGUA, LOC117581532|XP_034124733.1|DGUA	LOC115769005|XP_030569574.1|DNOV
OG0002429	LOC117587074|XP_034133417.1|DGUA	LOC115769591|XP_030570333.1|DNOV
OG0002430	LOC117585029|XP_034130168.1|DGUA	LOC115759496|XP_030556299.1|DNOV
OG0002431	LOC117578681|XP_034120199.1|DGUA	LOC115761157|XP_030558690.1|DNOV
OG0002432	LOC117580739|XP_034123307.1|DGUA	LOC115767783|XP_030567972.1|DNOV
OG0002433	LOC117589963|XP_034138156.1|DGUA	LOC115768637|XP_030569166.1|DNOV
OG0002434	LOC117585802|XP_034131401.1|DGUA	LOC115760412|XP_030557576.1|DNOV
OG0002435	LOC117590863|XP_034139769.1|DGUA	LOC115768617|XP_030569133.1|DNOV
OG0002436	LOC117578632|XP_034120129.1|DGUA	LOC115758240|XP_030554657.1|DNOV
OG0002437	LOC117581330|XP_034124338.1|DGUA	LOC115758095|XP_030554477.1|DNOV
OG0002438	LOC117591485|XP_034140664.1|DGUA	LOC115765103|XP_030564348.1|DNOV
OG0002439	LOC117588124|XP_034135092.1|DGUA	LOC115759181|XP_030555915.1|DNOV
OG0002440	LOC117580572|XP_034123066.1|DGUA	LOC115767419|XP_030567558.1|DNOV
OG0002441	LOC117581293|XP_034124225.1|DGUA	LOC115758261|XP_030554678.1|DNOV
OG0002442	LOC117578842|XP_034120516.1|DGUA	LOC115767488|XP_030567656.1|DNOV
OG0002443	LOC117578617|XP_034120107.1|DGUA	LOC115761876|XP_030559861.1|DNOV
OG0002444	LOC117591815|XP_034141045.1|DGUA	LOC115765162|XP_030564436.1|DNOV
OG0002445	LOC117578711|XP_034120252.1|DGUA	LOC115757861|XP_030554156.1|DNOV
OG0002446	LOC117584597|XP_034129529.1|DGUA	LOC115763592|XP_030562078.1|DNOV
OG0002447	LOC117580222|XP_034122520.1|DGUA	LOC115765770|XP_030565306.1|DNOV
OG0002448	LOC117592406|XP_034142034.1|DGUA	LOC115764532|XP_030563491.1|DNOV
OG0002449	LOC117580050|XP_034122218.1|DGUA	LOC115764522|XP_030563480.1|DNOV, LOC115764521|XP_030563477.1|DNOV
OG0002450	LOC117586566|XP_034132617.1|DGUA	LOC115765643|XP_030565161.1|DNOV
OG0002451	LOC117592243|XP_034141769.1|DGUA	LOC115764510|XP_030563465.1|DNOV
OG0002452	LOC117591846|XP_034141102.1|DGUA	LOC115760582|XP_030557866.1|DNOV
OG0002453	LOC117585470|XP_034130855.1|DGUA	LOC115760581|XP_030557864.1|DNOV
OG0002454	LOC117589297|XP_034136980.1|DGUA	LOC115769531|XP_030570233.1|DNOV
OG0002455	LOC117589293|XP_034136976.1|DGUA	LOC115769525|XP_030570227.1|DNOV
OG0002456	LOC117591857|XP_034141118.1|DGUA	LOC115757860|XP_030554155.1|DNOV
OG0002457	LOC117590902|XP_034139827.1|DGUA	LOC115761939|XP_030559837.1|DNOV
OG0002458	LOC117587816|XP_034134664.1|DGUA	LOC115759346|XP_030556129.1|DNOV
OG0002459	LOC117592514|XP_034142252.1|DGUA	LOC115764486|XP_030563433.1|DNOV, LOC115760437|XP_030557612.1|DNOV
OG0002460	LOC117587476|XP_034134098.1|DGUA	LOC115758065|XP_030554439.1|DNOV
OG0002461	LOC117586182|XP_034131990.1|DGUA	LOC115758077|XP_030554451.1|DNOV
OG0002462	LOC117592447|XP_034142183.1|DGUA	LOC115764472|XP_030563377.1|DNOV
OG0002463	LOC117584530|XP_034129374.1|DGUA	LOC115771537|XP_030573138.1|DNOV
OG0002464	LOC117578865|XP_034120547.1|DGUA	LOC115767491|XP_030567660.1|DNOV
OG0002465	LOC117589034|XP_034136556.1|DGUA	LOC115767490|XP_030567659.1|DNOV
OG0002466	LOC117590623|XP_034139321.1|DGUA	LOC115766756|XP_030566594.1|DNOV
OG0002467	LOC117579963|XP_034122029.1|DGUA	LOC115769580|XP_030570315.1|DNOV
OG0002468	LOC117579714|XP_034121599.1|DGUA	LOC115769630|XP_030570398.1|DNOV
OG0002469	LOC117589997|XP_034138169.1|DGUA	LOC115764007|XP_030562687.1|DNOV
OG0002470	LOC117586993|XP_034133287.1|DGUA	LOC115759253|XP_030556014.1|DNOV, LOC115764589|XP_030563600.1|DNOV
OG0002471	LOC117589911|XP_034138079.1|DGUA	LOC115764592|XP_030563604.1|DNOV
OG0002472	LOC117581357|XP_034124420.1|DGUA	LOC115757871|XP_030554167.1|DNOV
OG0002473	LOC117589288|XP_034137009.1|DGUA	LOC115758252|XP_030554668.1|DNOV
OG0002474	LOC117591248|XP_034140318.1|DGUA	LOC115766784|XP_030566662.1|DNOV
OG0002475	LOC117591468|XP_034140643.1|DGUA	LOC115761467|XP_030559093.1|DNOV
OG0002476	LOC117578616|XP_034120106.1|DGUA	LOC115767889|XP_030568142.1|DNOV
OG0002477	LOC117591856|XP_034141115.1|DGUA	LOC115766546|XP_030566378.1|DNOV
OG0002478	LOC117582901|XP_034126888.1|DGUA	LOC115764568|XP_030563555.1|DNOV
OG0002479	LOC117591798|XP_034140998.1|DGUA	LOC115757810|XP_030554093.1|DNOV
OG0002480	LOC117591298|XP_034140389.1|DGUA	LOC115760440|XP_030557617.1|DNOV
OG0002481	LOC117580735|XP_034123297.1|DGUA, LOC117586552|XP_034132606.1|DGUA	LOC115768866|XP_030569431.1|DNOV
OG0002482	LOC117581353|XP_034124380.1|DGUA	LOC115757969|XP_030554310.1|DNOV
OG0002483	LOC117578420|XP_034119772.1|DGUA	LOC115759611|XP_030556450.1|DNOV
OG0002484	LOC117589365|XP_034137166.1|DGUA	LOC115760896|XP_030558326.1|DNOV
OG0002485	LOC117592363|XP_034141950.1|DGUA	LOC115764563|XP_030563547.1|DNOV
OG0002486	LOC117589266|XP_034136937.1|DGUA	LOC115770184|XP_030571205.1|DNOV
OG0002487	LOC117587572|XP_034134289.1|DGUA	LOC115758398|XP_030554900.1|DNOV
OG0002488	LOC117585588|XP_034131020.1|DGUA	LOC115761518|XP_030559151.1|DNOV
OG0002489	LOC117579635|XP_034121500.1|DGUA	LOC115769867|XP_030570727.1|DNOV
OG0002490	LOC117579760|XP_034121706.1|DGUA	LOC115766605|XP_030566451.1|DNOV
OG0002491	LOC117579148|XP_034120794.1|DGUA	LOC115769385|XP_030570039.1|DNOV, LOC115769561|XP_030570273.1|DNOV
OG0002492	LOC117586913|XP_034133156.1|DGUA	LOC115757981|XP_030554329.1|DNOV
OG0002493	LOC117582668|XP_034126493.1|DGUA	LOC115764483|XP_030563428.1|DNOV
OG0002494	LOC117586742|XP_034132935.1|DGUA	LOC115761343|XP_030558941.1|DNOV
OG0002495	LOC117578712|XP_034120253.1|DGUA	LOC115764079|XP_030562792.1|DNOV
OG0002496	LOC117591089|XP_034140080.1|DGUA	LOC115765697|XP_030565213.1|DNOV
OG0002497	LOC117588927|XP_034136393.1|DGUA	LOC115762620|XP_030560777.1|DNOV
OG0002498	LOC117586864|XP_034133052.1|DGUA, LOC117588462|XP_034135642.1|DGUA, LOC117588432|XP_034135604.1|DGUA	LOC115769543|XP_030570244.1|DNOV
OG0002499	LOC117588905|XP_034136353.1|DGUA	LOC115769941|XP_030570845.1|DNOV
OG0002500	LOC117583691|XP_034128059.1|DGUA	LOC115761385|XP_030558998.1|DNOV
OG0002501	LOC117581844|XP_034125190.1|DGUA	LOC115766212|XP_030565923.1|DNOV, LOC115766210|XP_030565922.1|DNOV, LOC115768564|XP_030569039.1|DNOV
OG0002502	LOC117589083|XP_034136613.1|DGUA	LOC115771480|XP_030573065.1|DNOV
OG0002504	LOC117579559|XP_034121371.1|DGUA	LOC115768841|XP_030569402.1|DNOV
OG0002505	LOC117585876|XP_034131518.1|DGUA	LOC115757999|XP_030554357.1|DNOV
OG0002507	LOC117584589|XP_034129457.1|DGUA	LOC115763276|XP_030561615.1|DNOV
OG0002508	LOC117580719|XP_034123274.1|DGUA	LOC115764277|XP_030563063.1|DNOV
OG0002509	LOC117592634|XP_034142467.1|DGUA	LOC115764629|XP_030563660.1|DNOV
OG0002510	LOC117581071|XP_034123838.1|DGUA	LOC115764417|XP_030563275.1|DNOV
OG0002511	LOC117589613|XP_034137580.1|DGUA	LOC115761687|XP_030559403.1|DNOV
OG0002512	LOC117590624|XP_034139325.1|DGUA, LOC117590625|XP_034139327.1|DGUA	LOC115766780|XP_030566652.1|DNOV
OG0002513	LOC117589734|XP_034137801.1|DGUA	LOC115759516|XP_030556319.1|DNOV
OG0002514	LOC117587024|XP_034133334.1|DGUA	LOC115769699|XP_030570485.1|DNOV
OG0002516	LOC117591220|XP_034140283.1|DGUA	LOC115763694|XP_030562239.1|DNOV
OG0002517	LOC117581551|XP_034124760.1|DGUA	LOC115765194|XP_030564482.1|DNOV
OG0002518	LOC117589895|XP_034138057.1|DGUA	LOC115761480|XP_030559107.1|DNOV
OG0002519	LOC117585957|XP_034131656.1|DGUA	LOC115763828|XP_030562444.1|DNOV
OG0002520	LOC117581412|XP_034124458.1|DGUA	LOC115767729|XP_030567899.1|DNOV
OG0002521	LOC117588728|XP_034136089.1|DGUA	LOC115767040|XP_030567029.1|DNOV
OG0002522	LOC117589491|XP_034137348.1|DGUA	LOC115761344|XP_030558945.1|DNOV
OG0002523	LOC117582724|XP_034126542.1|DGUA	LOC115761903|XP_030559778.1|DNOV
OG0002524	LOC117581184|XP_034124019.1|DGUA	LOC115765168|XP_030564447.1|DNOV
OG0002525	LOC117589118|XP_034136687.1|DGUA	LOC115771181|XP_030572629.1|DNOV
OG0002526	LOC117589623|XP_034137601.1|DGUA	LOC115764002|XP_030562681.1|DNOV
OG0002527	LOC117585306|XP_034130627.1|DGUA	LOC115771683|XP_030573360.1|DNOV
OG0002528	LOC117588326|XP_034135413.1|DGUA	LOC115767407|XP_030567541.1|DNOV, LOC115767406|XP_030567532.1|DNOV
OG0002529	LOC117585024|XP_034130157.1|DGUA	LOC115764880|XP_030564018.1|DNOV
OG0002530	LOC117587948|XP_034134839.1|DGUA	LOC115763377|XP_030561772.1|DNOV
OG0002531	LOC117587791|XP_034134627.1|DGUA	LOC115759209|XP_030555960.1|DNOV
OG0002532	LOC117590027|XP_034138214.1|DGUA	LOC115760393|XP_030557553.1|DNOV
OG0002533	LOC117580839|XP_034123469.1|DGUA	LOC115767845|XP_030568055.1|DNOV
OG0002534	LOC117588447|XP_034135624.1|DGUA	LOC115761656|XP_030559360.1|DNOV
OG0002535	LOC117579835|XP_034121824.1|DGUA	LOC115771492|XP_030573075.1|DNOV
OG0002536	LOC117585082|XP_034130239.1|DGUA	LOC115765010|XP_030564220.1|DNOV
OG0002537	LOC117578558|XP_034120022.1|DGUA	LOC115760502|XP_030557725.1|DNOV
OG0002539	LOC117586615|XP_034132715.1|DGUA	LOC115762058|XP_030559999.1|DNOV
OG0002540	LOC117583817|XP_034128293.1|DGUA	LOC115765045|XP_030564278.1|DNOV
OG0002541	LOC117580994|XP_034123689.1|DGUA	LOC115767223|XP_030567282.1|DNOV
OG0002542	LOC117591348|XP_034140464.1|DGUA	LOC115768139|XP_030568493.1|DNOV
OG0002543	LOC117588369|XP_034135475.1|DGUA	LOC115767576|XP_030567722.1|DNOV
OG0002544	LOC117585735|XP_034131271.1|DGUA	LOC115761360|XP_030558966.1|DNOV
OG0002545	LOC117588501|XP_034135704.1|DGUA	LOC115768458|XP_030568885.1|DNOV
OG0002547	LOC117588401|XP_034135547.1|DGUA	LOC115767580|XP_030567725.1|DNOV
OG0002548	LOC117590362|XP_034138796.1|DGUA	LOC115765391|XP_030564779.1|DNOV
OG0002549	LOC117581408|XP_034124449.1|DGUA	LOC115767222|XP_030567279.1|DNOV
OG0002550	LOC117591438|XP_034140592.1|DGUA	LOC115765085|XP_030564320.1|DNOV
OG0002551	LOC117583791|XP_034128264.1|DGUA	LOC115771724|XP_030573408.1|DNOV
OG0002552	LOC117581801|XP_034125132.1|DGUA	LOC115758635|XP_030555230.1|DNOV
OG0002553	LOC117581528|XP_034124722.1|DGUA	LOC115767837|XP_030568040.1|DNOV
OG0002554	LOC117590780|XP_034139621.1|DGUA	LOC115768339|XP_030568762.1|DNOV
OG0002555	LOC117581320|XP_034124316.1|DGUA	LOC115768599|XP_030569109.1|DNOV
OG0002556	LOC117587611|XP_034134352.1|DGUA	LOC115759210|XP_030555961.1|DNOV
OG0002557	LOC117580974|XP_034123658.1|DGUA	LOC115768799|XP_030569355.1|DNOV
OG0002558	LOC117585285|XP_034130603.1|DGUA	LOC115764613|XP_030563629.1|DNOV
OG0002559	LOC117590089|XP_034138322.1|DGUA	LOC115771290|XP_030572773.1|DNOV
OG0002560	LOC117589753|XP_034137825.1|DGUA	LOC115761193|XP_030558726.1|DNOV
OG0002561	LOC117589656|XP_034137681.1|DGUA	LOC115761895|XP_030559761.1|DNOV
OG0002562	LOC117580895|XP_034123545.1|DGUA	LOC115766385|XP_030566148.1|DNOV
OG0002563	LOC117588548|XP_034135819.1|DGUA	LOC115766395|XP_030566167.1|DNOV
OG0002564	LOC117583409|XP_034127588.1|DGUA	LOC115759635|XP_030556484.1|DNOV
OG0002565	LOC117583489|XP_034127718.1|DGUA	LOC115771746|XP_030573447.1|DNOV
OG0002566	LOC117589629|XP_034137608.1|DGUA	LOC115761289|XP_030558873.1|DNOV
OG0002567	LOC117581416|XP_034124461.1|DGUA	LOC115767730|XP_030567900.1|DNOV
OG0002568	LOC117586028|XP_034131754.1|DGUA	LOC115768911|XP_030569498.1|DNOV
OG0002569	LOC117586948|XP_034133209.1|DGUA	LOC115770308|XP_030571403.1|DNOV
OG0002570	LOC117589766|XP_034137846.1|DGUA	LOC115761771|XP_030559560.1|DNOV
OG0002571	LOC117589539|XP_034137424.1|DGUA	LOC115761713|XP_030559448.1|DNOV
OG0002572	LOC117585253|XP_034130559.1|DGUA	LOC115766584|XP_030566430.1|DNOV
OG0002573	LOC117589631|XP_034137611.1|DGUA	LOC115761276|XP_030558852.1|DNOV
OG0002574	LOC117589488|XP_034137342.1|DGUA	LOC115761583|XP_030559233.1|DNOV
OG0002575	LOC117586746|XP_034132940.1|DGUA	LOC115770956|XP_030572284.1|DNOV
OG0002576	LOC117591182|XP_034140200.1|DGUA	LOC115767584|XP_030567730.1|DNOV
OG0002577	LOC117589408|XP_034137229.1|DGUA	LOC115771101|XP_030572520.1|DNOV
OG0002578	LOC117582309|XP_034125844.1|DGUA	LOC115760227|XP_030557340.1|DNOV
OG0002579	LOC117583859|XP_034128362.1|DGUA	LOC115760015|XP_030557036.1|DNOV
OG0002580	LOC117590053|XP_034138267.1|DGUA	LOC115762460|XP_030560528.1|DNOV
OG0002581	LOC117589835|XP_034137969.1|DGUA	LOC115757708|XP_030553922.1|DNOV
OG0002582	LOC117585803|XP_034131403.1|DGUA	LOC115760400|XP_030557561.1|DNOV
OG0002583	LOC117589559|XP_034137475.1|DGUA	LOC115762003|XP_030559931.1|DNOV
OG0002584	LOC117579638|XP_034121506.1|DGUA	LOC115769868|XP_030570730.1|DNOV
OG0002585	LOC117579642|XP_034121512.1|DGUA	LOC115769872|XP_030570733.1|DNOV
OG0002586	LOC117585711|XP_034131239.1|DGUA	LOC115764656|XP_030563699.1|DNOV
OG0002587	LOC117585259|XP_034130565.1|DGUA	LOC115772063|XP_030573868.1|DNOV
OG0002588	LOC117589741|XP_034137810.1|DGUA	LOC115759519|XP_030556324.1|DNOV
OG0002589	LOC117582772|XP_034126628.1|DGUA	LOC115772002|XP_030573793.1|DNOV
OG0002590	LOC117581610|XP_034124863.1|DGUA	LOC115765187|XP_030564475.1|DNOV
OG0002591	LOC117583530|XP_034127770.1|DGUA	LOC115771981|XP_030573761.1|DNOV
OG0002592	LOC117583412|XP_034127591.1|DGUA	LOC115764998|XP_030564198.1|DNOV
OG0002593	LOC117582795|XP_034126697.1|DGUA	LOC115764857|XP_030563987.1|DNOV
OG0002594	LOC117589515|XP_034137392.1|DGUA	LOC115761188|XP_030558719.1|DNOV
OG0002595	LOC117585703|XP_034131212.1|DGUA	LOC115771820|XP_030573558.1|DNOV
OG0002596	LOC117589689|XP_034137736.1|DGUA	LOC115761612|XP_030559273.1|DNOV
OG0002597	LOC117589881|XP_034138042.1|DGUA	LOC115761322|XP_030558915.1|DNOV
OG0002598	LOC117584921|XP_034129961.1|DGUA	LOC115768628|XP_030569151.1|DNOV
OG0002599	LOC117585443|XP_034130809.1|DGUA	LOC115760380|XP_030557536.1|DNOV
OG0002600	LOC117592407|XP_034142033.1|DGUA	LOC115765480|XP_030564931.1|DNOV
OG0002601	LOC117589621|XP_034137599.1|DGUA	LOC115764175|XP_030562922.1|DNOV
OG0002602	LOC117582937|XP_034126929.1|DGUA	LOC115757744|XP_030553990.1|DNOV
OG0002603	LOC117582874|XP_034126834.1|DGUA	LOC115761221|XP_030558769.1|DNOV
OG0002604	LOC117582867|XP_034126828.1|DGUA	LOC115761474|XP_030559100.1|DNOV
OG0002605	LOC117589649|XP_034137673.1|DGUA	LOC115764785|XP_030563885.1|DNOV
OG0002606	LOC117582885|XP_034126851.1|DGUA	LOC115764117|XP_030562840.1|DNOV
OG0002607	LOC117582900|XP_034126884.1|DGUA	LOC115764121|XP_030562850.1|DNOV
OG0002608	LOC117585989|XP_034131702.1|DGUA	LOC115770803|XP_030572085.1|DNOV
OG0002609	LOC117584757|XP_034129751.1|DGUA	LOC115762527|XP_030560652.1|DNOV
OG0002610	LOC117589926|XP_034138099.1|DGUA	LOC115764072|XP_030562779.1|DNOV
OG0002611	LOC117583764|XP_034128207.1|DGUA	LOC115761937|XP_030559832.1|DNOV
OG0002612	LOC117584975|XP_034130069.1|DGUA	LOC115772039|XP_030573837.1|DNOV
OG0002613	LOC117585601|XP_034131037.1|DGUA	LOC115764205|XP_030562955.1|DNOV
OG0002614	LOC117582945|XP_034126945.1|DGUA	LOC115772040|XP_030573838.1|DNOV
OG0002615	LOC117587071|XP_034133412.1|DGUA	LOC115760348|XP_030557490.1|DNOV
OG0002616	LOC117583554|XP_034127806.1|DGUA	LOC115764664|XP_030563711.1|DNOV
OG0002617	LOC117585801|XP_034131399.1|DGUA	LOC115760343|XP_030557483.1|DNOV
OG0002618	LOC117590191|XP_034138509.1|DGUA	LOC115761554|XP_030559197.1|DNOV
OG0002619	LOC117582846|XP_034126794.1|DGUA	LOC115761744|XP_030559497.1|DNOV
OG0002620	LOC117583440|XP_034127632.1|DGUA	LOC115762010|XP_030559938.1|DNOV
OG0002621	LOC117589500|XP_034137369.1|DGUA	LOC115761606|XP_030559268.1|DNOV
OG0002622	LOC117588928|XP_034136394.1|DGUA	LOC115762648|XP_030560813.1|DNOV
OG0002623	LOC117583491|XP_034127720.1|DGUA	LOC115761809|XP_030559615.1|DNOV
OG0002624	LOC117585400|XP_034130756.1|DGUA	LOC115761813|XP_030559621.1|DNOV
OG0002625	LOC117585717|XP_034131245.1|DGUA	LOC115761421|XP_030559042.1|DNOV
OG0002626	LOC117591169|XP_034140182.1|DGUA	LOC115768884|XP_030569455.1|DNOV
OG0002627	LOC117589674|XP_034137708.1|DGUA	LOC115761173|XP_030558691.1|DNOV
OG0002628	LOC117585196|XP_034130461.1|DGUA	LOC115771761|XP_030573472.1|DNOV
OG0002629	LOC117586072|XP_034131814.1|DGUA	LOC115770874|XP_030572171.1|DNOV
OG0002630	LOC117585530|XP_034130937.1|DGUA	LOC115761283|XP_030558864.1|DNOV
OG0002631	LOC117583396|XP_034127570.1|DGUA	LOC115761764|XP_030559536.1|DNOV
OG0002632	LOC117589551|XP_034137452.1|DGUA	LOC115764734|XP_030563807.1|DNOV
OG0002633	LOC117589951|XP_034138133.1|DGUA	LOC115761280|XP_030558859.1|DNOV
OG0002634	LOC117585780|XP_034131357.1|DGUA	LOC115759440|XP_030556216.1|DNOV
OG0002635	LOC117585689|XP_034131195.1|DGUA	LOC115771911|XP_030573661.1|DNOV
OG0002636	LOC117590029|XP_034138216.1|DGUA	LOC115764735|XP_030563808.1|DNOV
OG0002637	LOC117584660|XP_034129578.1|DGUA	LOC115758368|XP_030554816.1|DNOV
OG0002638	LOC117583626|XP_034127966.1|DGUA	LOC115761183|XP_030558707.1|DNOV
OG0002639	LOC117590080|XP_034138309.1|DGUA	LOC115766133|XP_030565814.1|DNOV
OG0002640	LOC117583843|XP_034128351.1|DGUA	LOC115764123|XP_030562853.1|DNOV
OG0002641	LOC117583176|XP_034127265.1|DGUA	LOC115764057|XP_030562764.1|DNOV
OG0002642	LOC117583073|XP_034127137.1|DGUA	LOC115764056|XP_030562763.1|DNOV
OG0002643	LOC117583072|XP_034127136.1|DGUA	LOC115764039|XP_030562735.1|DNOV
OG0002644	LOC117582910|XP_034126896.1|DGUA	LOC115764154|XP_030562890.1|DNOV
OG0002645	LOC117583247|XP_034127362.1|DGUA	LOC115764051|XP_030562753.1|DNOV
OG0002646	LOC117585777|XP_034131354.1|DGUA	LOC115770910|XP_030572215.1|DNOV
OG0002647	LOC117589554|XP_034137456.1|DGUA	LOC115771790|XP_030573520.1|DNOV
OG0002648	LOC117589581|XP_034137533.1|DGUA	LOC115766111|XP_030565791.1|DNOV
OG0002649	LOC117585000|XP_034130129.1|DGUA	LOC115771687|XP_030573364.1|DNOV
OG0002650	LOC117589553|XP_034137455.1|DGUA	LOC115771788|XP_030573519.1|DNOV
OG0002651	LOC117586751|XP_034132949.1|DGUA	LOC115770958|XP_030572287.1|DNOV
OG0002652	LOC117589503|XP_034137376.1|DGUA	LOC115761448|XP_030559075.1|DNOV
OG0002653	LOC117583837|XP_034128325.1|DGUA	LOC115764026|XP_030562718.1|DNOV
OG0002654	LOC117583836|XP_034128324.1|DGUA	LOC115763977|XP_030562642.1|DNOV
OG0002655	LOC117585762|XP_034131317.1|DGUA	LOC115771994|XP_030573780.1|DNOV
OG0002656	LOC117589595|XP_034137554.1|DGUA	LOC115761797|XP_030559599.1|DNOV
OG0002657	LOC117585688|XP_034131194.1|DGUA	LOC115771961|XP_030573730.1|DNOV
OG0002658	LOC117583328|XP_034127480.1|DGUA	LOC115764984|XP_030564171.1|DNOV
OG0002659	LOC117583113|XP_034127188.1|DGUA	LOC115772129|XP_030573969.1|DNOV
OG0002660	LOC117581557|XP_034124780.1|DGUA	LOC115765132|XP_030564388.1|DNOV
OG0002661	LOC117582944|XP_034126942.1|DGUA	LOC115757700|XP_030553905.1|DNOV
OG0002662	LOC117586604|XP_034132701.1|DGUA	LOC115762059|XP_030560000.1|DNOV
OG0002663	LOC117585358|XP_034130695.1|DGUA	LOC115764988|XP_030564181.1|DNOV
OG0002664	LOC117581874|XP_034125228.1|DGUA	LOC115765478|XP_030564920.1|DNOV
OG0002665	LOC117590719|XP_034139516.1|DGUA	LOC115758362|XP_030554813.1|DNOV
OG0002666	LOC117578840|XP_034120508.1|DGUA	LOC115758308|XP_030554738.1|DNOV
OG0002667	LOC117586403|XP_034132330.1|DGUA	LOC115760055|XP_030557096.1|DNOV
OG0002668	LOC117587101|XP_034133477.1|DGUA	LOC115762551|XP_030560685.1|DNOV
OG0002669	LOC117587793|XP_034134630.1|DGUA	LOC115763366|XP_030561753.1|DNOV
OG0002670	LOC117589451|XP_034137292.1|DGUA	LOC115766721|XP_030566532.1|DNOV
OG0002671	LOC117589178|XP_034136788.1|DGUA	LOC115769739|XP_030570539.1|DNOV
OG0002672	LOC117581857|XP_034125210.1|DGUA	LOC115763874|XP_030562514.1|DNOV
OG0002673	LOC117578562|XP_034120026.1|DGUA	LOC115762591|XP_030560745.1|DNOV
OG0002674	LOC117586248|XP_034132082.1|DGUA	LOC115760801|XP_030558157.1|DNOV
OG0002675	LOC117580319|XP_034122706.1|DGUA	LOC115762827|XP_030561052.1|DNOV
OG0002676	LOC117580477|XP_034122954.1|DGUA	LOC115762090|XP_030560046.1|DNOV
OG0002677	LOC117581200|XP_034124066.1|DGUA	LOC115762402|XP_030560447.1|DNOV
OG0002678	LOC117591867|XP_034141126.1|DGUA	LOC115762251|XP_030560263.1|DNOV
OG0002679	LOC117592445|XP_034142094.1|DGUA	LOC115760482|XP_030557678.1|DNOV
OG0002680	LOC117580639|XP_034123121.1|DGUA	LOC115768611|XP_030569127.1|DNOV
OG0002681	LOC117586631|XP_034132784.1|DGUA	LOC115760475|XP_030557669.1|DNOV
OG0002682	LOC117579057|XP_034120651.1|DGUA	LOC115766971|XP_030566924.1|DNOV
OG0002683	LOC117586451|XP_034132384.1|DGUA	LOC115766189|XP_030565892.1|DNOV
OG0002684	LOC117588411|XP_034135569.1|DGUA	LOC115767862|XP_030568080.1|DNOV
OG0002685	LOC117589342|XP_034137089.1|DGUA	LOC115762869|XP_030561104.1|DNOV
OG0002686	LOC117589090|XP_034136619.1|DGUA	LOC115769951|XP_030570857.1|DNOV
OG0002687	LOC117579630|XP_034121487.1|DGUA	LOC115769448|XP_030570119.1|DNOV
OG0002688	LOC117587212|XP_034133658.1|DGUA	LOC115771085|XP_030572498.1|DNOV
OG0002689	LOC117581340|XP_034124354.1|DGUA	LOC115765191|XP_030564478.1|DNOV
OG0002690	LOC117579908|XP_034121935.1|DGUA	LOC115769903|XP_030570787.1|DNOV
OG0002691	LOC117590143|XP_034138415.1|DGUA	LOC115760861|XP_030558275.1|DNOV
OG0002692	LOC117581744|XP_034125036.1|DGUA	LOC115771556|XP_030573165.1|DNOV
OG0002693	LOC117579802|XP_034121768.1|DGUA	LOC115762815|XP_030561038.1|DNOV
OG0002694	LOC117592465|XP_034142185.1|DGUA	LOC115760450|XP_030557627.1|DNOV
OG0002695	LOC117586900|XP_034133135.1|DGUA	LOC115762922|XP_030561163.1|DNOV
