Orthogroup	DGUA.longest_only	AALB.longest_only
OG0002159	LOC117579694|XP_034121578.1|DGUA	LOC118466271|XP_035791236.1|AALB, LOC118456853|XP_035773845.1|AALB
OG0002160	LOC117583423|XP_034127611.1|DGUA	LOC118460351|XP_035780487.1|AALB
OG0002161	LOC117585713|XP_034131242.1|DGUA	LOC118461084|XP_035781873.1|AALB
OG0002162	LOC117589668|XP_034137698.1|DGUA	LOC118460197|XP_035780196.1|AALB
OG0002163	LOC117581339|XP_034124353.1|DGUA	LOC118461470|XP_035782709.1|AALB
OG0002164	LOC117585427|XP_034130792.1|DGUA, LOC117585340|XP_034130672.1|DGUA	LOC118461637|XP_035783100.1|AALB
OG0002165	LOC117583523|XP_034127761.1|DGUA	LOC118460366|XP_035780509.1|AALB
OG0002166	LOC117584404|XP_034129158.1|DGUA	LOC118459445|XP_035778716.1|AALB
OG0002167	LOC117591861|XP_034141121.1|DGUA	LOC118459446|XP_035778731.1|AALB
OG0002168	LOC117582741|XP_034126572.1|DGUA	LOC118463178|XP_035785478.1|AALB, LOC118463133|XP_035785389.1|AALB
OG0002169	LOC117589352|XP_034137127.1|DGUA	LOC118462753|XP_035784609.1|AALB
OG0002170	LOC117590582|XP_034139229.1|DGUA	LOC118456418|XP_035773044.1|AALB
OG0002171	LOC117584899|XP_034129928.1|DGUA	LOC118460200|XP_035780201.1|AALB
OG0002172	LOC117583656|XP_034128010.1|DGUA	LOC118457818|XP_035775584.1|AALB
OG0002173	LOC117584138|XP_034128784.1|DGUA	LOC118468576|XP_035795401.1|AALB
OG0002174	LOC117583398|XP_034127573.1|DGUA	LOC118458978|XP_035777866.1|AALB
OG0002175	LOC117583400|XP_034127574.1|DGUA	LOC118458979|XP_035777867.1|AALB
OG0002176	LOC117585754|XP_034131300.1|DGUA	LOC118459501|XP_035778819.1|AALB
OG0002177	LOC117583353|XP_034127514.1|DGUA	LOC118457936|XP_035775841.1|AALB
OG0002178	LOC117583752|XP_034128162.1|DGUA	LOC118460922|XP_035781569.1|AALB
OG0002179	LOC117585373|XP_034130711.1|DGUA	LOC118456513|XP_035773241.1|AALB
OG0002180	LOC117583821|XP_034128298.1|DGUA	LOC118460315|XP_035780417.1|AALB
OG0002181	LOC117588491|XP_034135685.1|DGUA	LOC118457098|XP_035774278.1|AALB
OG0002182	LOC117582887|XP_034126857.1|DGUA	LOC118457816|XP_035775571.1|AALB
OG0002183	LOC117579888|XP_034121918.1|DGUA	LOC118457826|XP_035775593.1|AALB
OG0002184	LOC117589556|XP_034137459.1|DGUA	LOC118458249|XP_035776422.1|AALB
OG0002185	LOC117583215|XP_034127323.1|DGUA	LOC118462036|XP_035783903.1|AALB
OG0002186	LOC117587893|XP_034134761.1|DGUA	LOC118461639|XP_035783102.1|AALB
OG0002187	LOC117589675|XP_034137719.1|DGUA	LOC118461517|XP_035782842.1|AALB
OG0002188	LOC117584845|XP_034129878.1|DGUA	LOC118464488|XP_035787808.1|AALB
OG0002189	LOC117590058|XP_034138270.1|DGUA	LOC118457718|XP_035775401.1|AALB
OG0002190	LOC117585790|XP_034131377.1|DGUA	LOC118468668|XP_035795615.1|AALB
OG0002191	LOC117580119|XP_034122302.1|DGUA	LOC118461342|XP_035782447.1|AALB
OG0002192	LOC117580241|XP_034122555.1|DGUA	LOC118463197|XP_035785524.1|AALB
OG0002193	LOC117589852|XP_034138003.1|DGUA	LOC118461675|XP_035783159.1|AALB
OG0002194	LOC117583557|XP_034127811.1|DGUA	LOC118457721|XP_035775405.1|AALB
OG0002195	LOC117585304|XP_034130624.1|DGUA	LOC118456905|XP_035773923.1|AALB
OG0002196	LOC117586679|XP_034132822.1|DGUA	LOC118458158|XP_035776248.1|AALB
OG0002197	LOC117587438|XP_034134010.1|DGUA	LOC118459491|XP_035778803.1|AALB
OG0002198	LOC117586613|XP_034132697.1|DGUA	LOC118456733|XP_035773672.1|AALB
OG0002199	LOC117585267|XP_034130577.1|DGUA	LOC118459620|XP_035779088.1|AALB
OG0002200	LOC117581580|XP_034124821.1|DGUA	LOC118458709|XP_035777342.1|AALB
OG0002202	LOC117583841|XP_034128341.1|DGUA	LOC118461486|XP_035782755.1|AALB
OG0002203	LOC117585111|XP_034130283.1|DGUA	LOC118468834|XP_035795967.1|AALB
OG0002204	LOC117582953|XP_034126954.1|DGUA	LOC118457345|XP_035774735.1|AALB
OG0002205	LOC117589708|XP_034137764.1|DGUA	LOC118457621|XP_035775230.1|AALB
OG0002206	LOC117589501|XP_034137374.1|DGUA	LOC118459116|XP_035778074.1|AALB
OG0002207	LOC117583375|XP_034127549.1|DGUA	LOC118457570|XP_035775138.1|AALB
OG0002208	LOC117583842|XP_034128350.1|DGUA	LOC118458446|XP_035776821.1|AALB
OG0002209	LOC117590837|XP_034139721.1|DGUA	LOC118459810|XP_035779445.1|AALB
OG0002210	LOC117583789|XP_034128260.1|DGUA	LOC118459808|XP_035779442.1|AALB
OG0002211	LOC117589594|XP_034137552.1|DGUA	LOC118457884|XP_035775706.1|AALB, LOC118457882|XP_035775704.1|AALB
OG0002212	LOC117585755|XP_034131301.1|DGUA	LOC118459829|XP_035779485.1|AALB
OG0002213	LOC117586584|XP_034132643.1|DGUA	LOC118461266|XP_035782292.1|AALB
OG0002214	LOC117585556|XP_034130971.1|DGUA	LOC118456662|XP_035773509.1|AALB
OG0002215	LOC117589478|XP_034137312.1|DGUA	LOC118466705|XP_035792244.1|AALB
OG0002216	LOC117590219|XP_034138577.1|DGUA, LOC117582124|XP_034125594.1|DGUA	LOC118458540|XP_035777015.1|AALB
OG0002217	LOC117583810|XP_034128282.1|DGUA	LOC118459559|XP_035778951.1|AALB
OG0002218	LOC117581392|XP_034124425.1|DGUA	LOC118456590|XP_035773381.1|AALB
OG0002219	LOC117589760|XP_034137839.1|DGUA	LOC118458854|XP_035777668.1|AALB, LOC118456583|XP_035773367.1|AALB
OG0002220	LOC117589886|XP_034138048.1|DGUA	LOC118460354|XP_035780489.1|AALB
OG0002221	LOC117580518|XP_034123002.1|DGUA	LOC118466122|XP_035790961.1|AALB
OG0002222	LOC117578456|XP_034119876.1|DGUA	LOC118465306|XP_035789299.1|AALB
OG0002223	LOC117592488|XP_034142223.1|DGUA	LOC118466451|XP_035791683.1|AALB
OG0002224	LOC117584693|XP_034129621.1|DGUA	LOC118466447|XP_035791661.1|AALB
OG0002225	LOC117589448|XP_034137283.1|DGUA	LOC118464801|XP_035788354.1|AALB
OG0002226	LOC117592615|XP_034142391.1|DGUA	LOC118464919|XP_035788585.1|AALB
OG0002227	LOC117592458|XP_034142161.1|DGUA	LOC118466510|XP_035791849.1|AALB
OG0002228	LOC117581644|XP_034124911.1|DGUA	LOC118466654|XP_035792134.1|AALB
OG0002229	LOC117578880|XP_034120565.1|DGUA	LOC118466657|XP_035792146.1|AALB
OG0002230	LOC117578724|XP_034120273.1|DGUA	LOC118466664|XP_035792156.1|AALB
OG0002231	LOC117583464|XP_034127665.1|DGUA	LOC118465942|XP_035790558.1|AALB
OG0002233	LOC117589376|XP_034137179.1|DGUA	LOC118464923|XP_035788589.1|AALB, LOC118464291|XP_035787466.1|AALB
OG0002234	LOC117591868|XP_034141128.1|DGUA	LOC118458706|XP_035777340.1|AALB, LOC118463578|XP_035786111.1|AALB, LOC118463534|XP_035786044.1|AALB
OG0002235	LOC117592387|XP_034141989.1|DGUA	LOC118467551|XP_035794042.1|AALB
OG0002236	LOC117578718|XP_034120262.1|DGUA	LOC118467329|XP_035793559.1|AALB
OG0002237	LOC117584832|XP_034129857.1|DGUA	LOC118467325|XP_035793555.1|AALB
OG0002238	LOC117578440|XP_034119850.1|DGUA	LOC118466106|XP_035790918.1|AALB
OG0002239	LOC117588842|XP_034136230.1|DGUA	LOC118466786|XP_035792416.1|AALB
OG0002240	LOC117578661|XP_034120174.1|DGUA	LOC118467051|XP_035792940.1|AALB
OG0002241	LOC117580342|XP_034122738.1|DGUA	LOC118462990|XP_035785096.1|AALB
OG0002243	LOC117584986|XP_034130100.1|DGUA	LOC118466547|XP_035791953.1|AALB
OG0002244	LOC117579434|XP_034121212.1|DGUA	LOC118464377|XP_035787612.1|AALB
OG0002245	LOC117589317|XP_034137017.1|DGUA	LOC118463123|XP_035785367.1|AALB
OG0002246	LOC117578493|XP_034119917.1|DGUA	LOC118467806|XP_035794573.1|AALB
OG0002247	LOC117582749|XP_034126584.1|DGUA	LOC118467478|XP_035793912.1|AALB
OG0002248	LOC117579587|XP_034121408.1|DGUA	LOC118465040|XP_035788799.1|AALB, LOC118464290|XP_035787462.1|AALB
OG0002249	LOC117586822|XP_034132993.1|DGUA	LOC118467855|XP_035794651.1|AALB, LOC118465592|XP_035789851.1|AALB
OG0002250	LOC117592006|XP_034141345.1|DGUA	LOC118465351|XP_035789406.1|AALB
OG0002251	LOC117580016|XP_034122118.1|DGUA	LOC118464478|XP_035787784.1|AALB
OG0002253	LOC117585240|XP_034130534.1|DGUA	LOC118467285|XP_035793488.1|AALB
OG0002254	LOC117583814|XP_034128288.1|DGUA	LOC118464907|XP_035788563.1|AALB
OG0002255	LOC117583100|XP_034127170.1|DGUA, LOC117591518|XP_034140705.1|DGUA	LOC118467349|XP_035793625.1|AALB
OG0002256	LOC117579318|XP_034121025.1|DGUA	LOC118464864|XP_035788473.1|AALB
OG0002257	LOC117591866|XP_034141125.1|DGUA	LOC118463114|XP_035785332.1|AALB
OG0002258	LOC117589055|XP_034136575.1|DGUA	LOC118463220|XP_035785558.1|AALB
OG0002259	LOC117588716|XP_034136060.1|DGUA	LOC118464525|XP_035787855.1|AALB, LOC118463221|XP_035785559.1|AALB
OG0002260	LOC117580470|XP_034122937.1|DGUA	LOC118465240|XP_035789152.1|AALB
OG0002261	LOC117580142|XP_034122334.1|DGUA	LOC118464846|XP_035788434.1|AALB
OG0002263	LOC117588877|XP_034136276.1|DGUA	LOC118467095|XP_035793034.1|AALB
OG0002264	LOC117578446|XP_034119864.1|DGUA	LOC118466285|XP_035791263.1|AALB
OG0002265	LOC117579764|XP_034121708.1|DGUA	LOC118467337|XP_035793588.1|AALB
OG0002266	LOC117591264|XP_034140345.1|DGUA	LOC118465839|XP_035790340.1|AALB
OG0002267	LOC117580166|XP_034122377.1|DGUA	LOC118463242|XP_035785602.1|AALB
OG0002268	LOC117587182|XP_034133593.1|DGUA	LOC118463126|XP_035785376.1|AALB
OG0002269	LOC117591814|XP_034141039.1|DGUA	LOC118464520|XP_035787849.1|AALB
OG0002270	LOC117578405|XP_034123775.1|DGUA	LOC118467183|XP_035793264.1|AALB
OG0002271	LOC117587171|XP_034133578.1|DGUA	LOC118464879|XP_035788514.1|AALB
OG0002272	LOC117579461|XP_034121240.1|DGUA	LOC118463255|XP_035785617.1|AALB
OG0002273	LOC117587308|XP_034133797.1|DGUA	LOC118467338|XP_035793589.1|AALB
OG0002274	LOC117579365|XP_034121091.1|DGUA	LOC118467061|XP_035792956.1|AALB
OG0002275	LOC117586988|XP_034133278.1|DGUA	LOC118467896|XP_035794708.1|AALB
OG0002276	LOC117587162|XP_034133559.1|DGUA	LOC118462934|XP_035784938.1|AALB
OG0002277	LOC117587393|XP_034133938.1|DGUA	LOC118463957|XP_035786833.1|AALB
OG0002278	LOC117580537|XP_034123021.1|DGUA	LOC118464557|XP_035787889.1|AALB
OG0002279	LOC117579265|XP_034120952.1|DGUA	LOC118463351|XP_035785757.1|AALB
OG0002280	LOC117589290|XP_034136971.1|DGUA	LOC118466262|XP_035791217.1|AALB
OG0002281	LOC117589224|XP_034136865.1|DGUA	LOC118462558|XP_035784237.1|AALB
OG0002282	LOC117589398|XP_034137208.1|DGUA	LOC118466665|XP_035792161.1|AALB
OG0002283	LOC117591943|XP_034141246.1|DGUA	LOC118464587|XP_035787924.1|AALB
OG0002284	LOC117578695|XP_034120230.1|DGUA	LOC118465383|XP_035789470.1|AALB
OG0002285	LOC117580824|XP_034123435.1|DGUA	LOC118465615|XP_035789889.1|AALB
OG0002286	LOC117591864|XP_034141127.1|DGUA	LOC118466211|XP_035791126.1|AALB
OG0002287	LOC117591232|XP_034141323.1|DGUA	LOC118467184|XP_035793272.1|AALB
OG0002288	LOC117587169|XP_034133572.1|DGUA	LOC118463340|XP_035785748.1|AALB
OG0002289	LOC117580208|XP_034122492.1|DGUA	LOC118463546|XP_035786061.1|AALB
OG0002290	LOC117588029|XP_034134966.1|DGUA	LOC118459786|XP_035779400.1|AALB
OG0002291	LOC117578596|XP_034120075.1|DGUA	LOC118465044|XP_035788809.1|AALB
OG0002292	LOC117589474|XP_034137306.1|DGUA, LOC117578445|XP_034119859.1|DGUA	LOC118467303|XP_035793516.1|AALB
OG0002293	LOC117590960|XP_034139906.1|DGUA	LOC118466943|XP_035792737.1|AALB
OG0002294	LOC117585058|XP_034130208.1|DGUA	LOC118466144|XP_035790989.1|AALB
OG0002295	LOC117584780|XP_034129776.1|DGUA	LOC118457932|XP_035775836.1|AALB
OG0002296	LOC117588004|XP_034134917.1|DGUA	LOC118456875|XP_035773881.1|AALB
OG0002297	LOC117585980|XP_034131688.1|DGUA	LOC118469081|XP_035796478.1|AALB
OG0002298	LOC117588397|XP_034135545.1|DGUA	LOC118457113|XP_035774306.1|AALB
OG0002299	LOC117581633|XP_034124894.1|DGUA	LOC118457111|XP_035774303.1|AALB
OG0002300	LOC117587922|XP_034134800.1|DGUA	LOC118456309|XP_035772839.1|AALB
OG0002301	LOC117588141|XP_034135125.1|DGUA	LOC118457041|XP_035774177.1|AALB
OG0002302	LOC117591086|XP_034140077.1|DGUA	LOC118459785|XP_035779394.1|AALB
OG0002303	LOC117580640|XP_034123123.1|DGUA, LOC117591571|XP_034140775.1|DGUA	LOC118459800|XP_035779430.1|AALB
OG0002304	LOC117591570|XP_034140774.1|DGUA, LOC117591539|XP_034140724.1|DGUA	LOC118460844|XP_035781427.1|AALB
OG0002305	LOC117588891|XP_034136331.1|DGUA	LOC118468932|XP_035796148.1|AALB
OG0002306	LOC117584760|XP_034129753.1|DGUA	LOC118468367|XP_035795019.1|AALB, LOC118457509|XP_035775043.1|AALB
OG0002307	LOC117582017|XP_034125429.1|DGUA	LOC118468763|XP_035795830.1|AALB
OG0002308	LOC117588005|XP_034134921.1|DGUA	LOC118456776|XP_035773744.1|AALB
OG0002309	LOC117582416|XP_034125999.1|DGUA	LOC118468743|XP_035795794.1|AALB
OG0002310	LOC117584850|XP_034129879.1|DGUA	LOC118457960|XP_035775879.1|AALB
OG0002311	LOC117587942|XP_034134827.1|DGUA	LOC118468467|XP_035795154.1|AALB
OG0002312	LOC117587761|XP_034134584.1|DGUA	LOC118468469|XP_035795180.1|AALB
OG0002313	LOC117592442|XP_034142088.1|DGUA	LOC118456223|XP_035772701.1|AALB
OG0002314	LOC117581476|XP_034124608.1|DGUA	LOC118458937|XP_035777809.1|AALB
OG0002315	LOC117587651|XP_034134436.1|DGUA	LOC118459688|XP_035779216.1|AALB
OG0002316	LOC117582582|XP_034126319.1|DGUA	LOC118456915|XP_035773937.1|AALB
OG0002317	LOC117580544|XP_034123029.1|DGUA	LOC118457869|XP_035775675.1|AALB
OG0002318	LOC117582400|XP_034125978.1|DGUA	LOC118457634|XP_035775258.1|AALB
OG0002319	LOC117587827|XP_034134678.1|DGUA	LOC118460721|XP_035781161.1|AALB
OG0002320	LOC117578499|XP_034119969.1|DGUA	LOC118456762|XP_035773720.1|AALB
OG0002321	LOC117578756|XP_034120336.1|DGUA	LOC118457451|XP_035774941.1|AALB
OG0002322	LOC117588145|XP_034135131.1|DGUA	LOC118458228|XP_035776389.1|AALB
OG0002323	LOC117584600|XP_034129497.1|DGUA	LOC118456898|XP_035773915.1|AALB
OG0002324	LOC117580140|XP_034122329.1|DGUA	LOC118468475|XP_035795186.1|AALB
OG0002325	LOC117587470|XP_034134091.1|DGUA	LOC118456146|XP_035772552.1|AALB
OG0002326	LOC117587469|XP_034134084.1|DGUA	LOC118460709|XP_035781129.1|AALB
OG0002327	LOC117585209|XP_034130478.1|DGUA	LOC118460707|XP_035781112.1|AALB
OG0002328	LOC117587879|XP_034134747.1|DGUA	LOC118468753|XP_035795807.1|AALB
OG0002329	LOC117582080|XP_034125531.1|DGUA	LOC118456215|XP_035772688.1|AALB
OG0002330	LOC117591620|XP_034140824.1|DGUA, LOC117591681|XP_034140897.1|DGUA, LOC117582082|XP_034125532.1|DGUA	LOC118460750|XP_035781229.1|AALB
OG0002331	LOC117588414|XP_034135574.1|DGUA	LOC118456462|XP_035773131.1|AALB
OG0002332	LOC117579662|XP_034121536.1|DGUA	LOC118458894|XP_035777742.1|AALB
OG0002333	LOC117582551|XP_034126262.1|DGUA	LOC118458297|XP_035776515.1|AALB
OG0002334	LOC117587669|XP_034134451.1|DGUA	LOC118458560|XP_035777096.1|AALB
OG0002335	LOC117579294|XP_034120995.1|DGUA	LOC118456211|XP_035772674.1|AALB
OG0002336	LOC117579489|XP_034121278.1|DGUA	LOC118460658|XP_035781016.1|AALB
OG0002337	LOC117592681|XP_034142531.1|DGUA	LOC118461048|XP_035781832.1|AALB
OG0002338	LOC117584723|XP_034129667.1|DGUA	LOC118461165|XP_035782056.1|AALB
OG0002339	LOC117583927|XP_034128498.1|DGUA	LOC118461475|XP_035782722.1|AALB
OG0002340	LOC117581685|XP_034124951.1|DGUA	LOC118461474|XP_035782720.1|AALB
OG0002341	LOC117586441|XP_034132374.1|DGUA	LOC118460122|XP_035780054.1|AALB
OG0002342	LOC117584774|XP_034129768.1|DGUA	LOC118459081|XP_035778027.1|AALB
OG0002343	LOC117583939|XP_034128513.1|DGUA	LOC118461707|XP_035783226.1|AALB
OG0002344	LOC117587831|XP_034134684.1|DGUA	LOC118467663|XP_035794309.1|AALB
OG0002345	LOC117591812|XP_034141032.1|DGUA	LOC118460115|XP_035780046.1|AALB
OG0002346	LOC117584295|XP_034129009.1|DGUA	LOC118457666|XP_035775313.1|AALB
OG0002347	LOC117584125|XP_034128771.1|DGUA	LOC118457603|XP_035775202.1|AALB
OG0002348	LOC117581854|XP_034125202.1|DGUA	LOC118468429|XP_035795084.1|AALB
OG0002349	LOC117584583|XP_034129453.1|DGUA	LOC118459299|XP_035778441.1|AALB
OG0002350	LOC117591802|XP_034141006.1|DGUA	LOC118463437|XP_035785904.1|AALB
OG0002351	LOC117584075|XP_034128716.1|DGUA	LOC118459093|XP_035778051.1|AALB
OG0002352	LOC117589923|XP_034138100.1|DGUA	LOC118457750|XP_035775456.1|AALB
OG0002353	LOC117588082|XP_034135041.1|DGUA	LOC118461236|XP_035782228.1|AALB
OG0002354	LOC117583902|XP_034128466.1|DGUA	LOC118460926|XP_035781579.1|AALB
OG0002355	LOC117587577|XP_034134298.1|DGUA	LOC118461968|XP_035783771.1|AALB
OG0002356	LOC117581839|XP_034125182.1|DGUA	LOC118466908|XP_035792668.1|AALB
OG0002357	LOC117584906|XP_034129940.1|DGUA	LOC118466858|XP_035792590.1|AALB
OG0002358	LOC117584348|XP_034129071.1|DGUA	LOC118461531|XP_035782856.1|AALB
OG0002359	LOC117580894|XP_034123543.1|DGUA	LOC118459526|XP_035778876.1|AALB
OG0002360	LOC117582549|XP_034126252.1|DGUA	LOC118458718|XP_035777356.1|AALB
OG0002361	LOC117580068|XP_034122200.1|DGUA	LOC118456206|XP_035772664.1|AALB
OG0002362	LOC117582418|XP_034126000.1|DGUA	LOC118467138|XP_035793152.1|AALB
OG0002363	LOC117584362|XP_034129091.1|DGUA	LOC118458268|XP_035776472.1|AALB
OG0002364	LOC117583862|XP_034128382.1|DGUA	LOC118458266|XP_035776451.1|AALB
OG0002365	LOC117584445|XP_034129252.1|DGUA	LOC118458465|XP_035776877.1|AALB
OG0002366	LOC117582604|XP_034126364.1|DGUA	LOC118459997|XP_035779791.1|AALB
OG0002367	LOC117582525|XP_034126214.1|DGUA	LOC118459833|XP_035779489.1|AALB
OG0002368	LOC117587612|XP_034134353.1|DGUA	LOC118460004|XP_035779816.1|AALB
OG0002369	LOC117580677|XP_034123186.1|DGUA	LOC118468377|XP_035795029.1|AALB, LOC118457076|XP_035774248.1|AALB
OG0002370	LOC117584535|XP_034129377.1|DGUA	LOC118460984|XP_035781699.1|AALB
OG0002371	LOC117583885|XP_034128432.1|DGUA	LOC118460985|XP_035781700.1|AALB
OG0002372	LOC117582626|XP_034126392.1|DGUA	LOC118457711|XP_035775387.1|AALB
OG0002373	LOC117584054|XP_034128686.1|DGUA	LOC118462015|XP_035783854.1|AALB
OG0002374	LOC117583571|XP_034127838.1|DGUA	LOC118456445|XP_035773101.1|AALB
OG0002375	LOC117589955|XP_034138144.1|DGUA	LOC118466314|XP_035791318.1|AALB
OG0002376	LOC117584864|XP_034129904.1|DGUA	LOC118460350|XP_035780481.1|AALB
OG0002377	LOC117586577|XP_034132633.1|DGUA	LOC118456556|XP_035773318.1|AALB
OG0002378	LOC117579078|XP_034120677.1|DGUA	LOC118460962|XP_035781631.1|AALB
OG0002379	LOC117582072|XP_034125520.1|DGUA	LOC118461197|XP_035782135.1|AALB
OG0002380	LOC117588270|XP_034135316.1|DGUA	LOC118459636|XP_035779107.1|AALB
OG0002381	LOC117592013|XP_034141358.1|DGUA	LOC118460788|XP_035781285.1|AALB
OG0002382	LOC117590387|XP_034138853.1|DGUA	LOC118460791|XP_035781289.1|AALB
OG0002383	LOC117587103|XP_034133485.1|DGUA	LOC118460797|XP_035781297.1|AALB
OG0002384	LOC117591181|XP_034140198.1|DGUA	LOC118459894|XP_035779594.1|AALB
OG0002386	LOC117586482|XP_034132470.1|DGUA	LOC118461232|XP_035782219.1|AALB
OG0002387	LOC117582986|XP_034127008.1|DGUA	LOC118456943|XP_035773999.1|AALB
OG0002388	LOC117580892|XP_034123535.1|DGUA, LOC117585978|XP_034131685.1|DGUA	LOC118461033|XP_035781807.1|AALB
OG0002389	LOC117582919|XP_034126908.1|DGUA	LOC118457262|XP_035774544.1|AALB
OG0002390	LOC117584427|XP_034129215.1|DGUA	LOC118456611|XP_035773413.1|AALB
OG0002391	LOC117580961|XP_034123642.1|DGUA	LOC118458861|XP_035777685.1|AALB
OG0002392	LOC117579693|XP_034121574.1|DGUA	LOC118457880|XP_035775702.1|AALB
OG0002393	LOC117589075|XP_034136601.1|DGUA	LOC118458618|XP_035777194.1|AALB
OG0002394	LOC117585608|XP_034131051.1|DGUA	LOC118469031|XP_035796379.1|AALB
OG0002395	LOC117585316|XP_034130637.1|DGUA	LOC118461927|XP_035783692.1|AALB
OG0002396	LOC117592181|XP_034141671.1|DGUA, LOC117592170|XP_034141657.1|DGUA, LOC117592706|XP_034142565.1|DGUA	LOC118457109|XP_035774301.1|AALB
OG0002397	LOC117591932|XP_034141231.1|DGUA	LOC118461824|XP_035783473.1|AALB
OG0002398	LOC117590405|XP_034138893.1|DGUA	LOC118459453|XP_035778752.1|AALB
OG0002399	LOC117592225|XP_034141751.1|DGUA	LOC118458284|XP_035776499.1|AALB
OG0002400	LOC117589344|XP_034137098.1|DGUA	LOC118456280|XP_035772786.1|AALB
OG0002401	LOC117590603|XP_034139273.1|DGUA	LOC118468297|XP_035794919.1|AALB
OG0002402	LOC117585955|XP_034131645.1|DGUA	LOC118460542|XP_035780825.1|AALB
OG0002403	LOC117585956|XP_034131651.1|DGUA	LOC118460543|XP_035780826.1|AALB
OG0002404	LOC117590079|XP_034138308.1|DGUA	LOC118457979|XP_035775919.1|AALB
OG0002405	LOC117586323|XP_034132203.1|DGUA	LOC118457615|XP_035775219.1|AALB
OG0002406	LOC117589255|XP_034136921.1|DGUA	LOC118468618|XP_035795521.1|AALB
OG0002408	LOC117585941|XP_034131601.1|DGUA	LOC118461594|XP_035782991.1|AALB
OG0002410	LOC117586339|XP_034132225.1|DGUA	LOC118457203|XP_035774446.1|AALB
OG0002411	LOC117586611|XP_034132692.1|DGUA	LOC118461853|XP_035783539.1|AALB
OG0002412	LOC117585823|XP_034131444.1|DGUA	LOC118461405|XP_035782574.1|AALB
OG0002413	LOC117588332|XP_034135434.1|DGUA	LOC118461318|XP_035782411.1|AALB
OG0002414	LOC117586957|XP_034133221.1|DGUA	LOC118461716|XP_035783267.1|AALB
OG0002415	LOC117586024|XP_034131751.1|DGUA	LOC118468461|XP_035795147.1|AALB
OG0002416	LOC117590628|XP_034139330.1|DGUA	LOC118461510|XP_035782832.1|AALB, LOC118463829|XP_035786610.1|AALB
OG0002417	LOC117582628|XP_034126394.1|DGUA	LOC118459010|XP_035777908.1|AALB
OG0002418	LOC117590140|XP_034138403.1|DGUA	LOC118458867|XP_035777710.1|AALB
OG0002419	LOC117590862|XP_034139763.1|DGUA	LOC118460727|XP_035781172.1|AALB, LOC118464927|XP_035788593.1|AALB
OG0002420	LOC117589401|XP_034137211.1|DGUA	LOC118460161|XP_035780154.1|AALB
OG0002421	LOC117585055|XP_034130205.1|DGUA	LOC118456354|XP_035772908.1|AALB
OG0002422	LOC117585245|XP_034130548.1|DGUA	LOC118457412|XP_035774876.1|AALB
OG0002423	LOC117579193|XP_034120853.1|DGUA	LOC118460151|XP_035780140.1|AALB
OG0002424	LOC117590661|XP_034139405.1|DGUA	LOC118460491|XP_035780737.1|AALB
OG0002425	LOC117581304|XP_034124236.1|DGUA	LOC118459182|XP_035778230.1|AALB
OG0002426	LOC117587193|XP_034133628.1|DGUA	LOC118468863|XP_035796021.1|AALB
OG0002427	LOC117590663|XP_034139406.1|DGUA	LOC118461260|XP_035782273.1|AALB
OG0002428	LOC117581419|XP_034124467.1|DGUA, LOC117581413|XP_034124459.1|DGUA, LOC117581532|XP_034124733.1|DGUA	LOC118466759|XP_035792367.1|AALB
OG0002429	LOC117587074|XP_034133417.1|DGUA	LOC118458589|XP_035777145.1|AALB
OG0002430	LOC117585029|XP_034130168.1|DGUA	LOC118466378|XP_035791496.1|AALB
OG0002431	LOC117578681|XP_034120199.1|DGUA	LOC118464630|XP_035787969.1|AALB
OG0002432	LOC117580739|XP_034123307.1|DGUA	LOC118456443|XP_035773097.1|AALB
OG0002433	LOC117589963|XP_034138156.1|DGUA	LOC118464298|XP_035787476.1|AALB
OG0002434	LOC117585802|XP_034131401.1|DGUA	LOC118464154|XP_035787174.1|AALB
OG0002436	LOC117578632|XP_034120129.1|DGUA	LOC118463302|XP_035785681.1|AALB
OG0002437	LOC117581330|XP_034124338.1|DGUA	LOC118464260|XP_035787392.1|AALB, LOC118464363|XP_035787581.1|AALB
OG0002438	LOC117591485|XP_034140664.1|DGUA	LOC118467021|XP_035792862.1|AALB
OG0002439	LOC117588124|XP_034135092.1|DGUA	LOC118458026|XP_035776025.1|AALB
OG0002440	LOC117580572|XP_034123066.1|DGUA	LOC118463730|XP_035786417.1|AALB
OG0002441	LOC117581293|XP_034124225.1|DGUA	LOC118465670|XP_035789990.1|AALB
OG0002442	LOC117578842|XP_034120516.1|DGUA	LOC118465730|XP_035790085.1|AALB
OG0002443	LOC117578617|XP_034120107.1|DGUA	LOC118466936|XP_035792720.1|AALB
OG0002444	LOC117591815|XP_034141045.1|DGUA	LOC118462872|XP_035784824.1|AALB
OG0002445	LOC117578711|XP_034120252.1|DGUA	LOC118466744|XP_035792322.1|AALB
OG0002446	LOC117584597|XP_034129529.1|DGUA	LOC118465220|XP_035789105.1|AALB
OG0002447	LOC117580222|XP_034122520.1|DGUA	LOC118463947|XP_035786817.1|AALB
OG0002448	LOC117592406|XP_034142034.1|DGUA	LOC118464420|XP_035787671.1|AALB
OG0002449	LOC117580050|XP_034122218.1|DGUA	LOC118464230|XP_035787305.1|AALB
OG0002450	LOC117586566|XP_034132617.1|DGUA	LOC118458328|XP_035776572.1|AALB
