Orthogroup	DGUA.longest_only	DMIR.longest_only
OG0001727	LOC117583245|XP_034127359.1|DGUA	LOC108157234|XP_017144682.1|DMIR
OG0001728	LOC117592107|XP_034141519.1|DGUA	LOC108158697|XP_017146721.1|DMIR, LOC117192428|XP_033252991.1|DMIR, LOC117192429|XP_033252992.1|DMIR, LOC117192181|XP_033252739.1|DMIR, LOC117192180|XP_033252737.1|DMIR
OG0001729	LOC117592417|XP_034142049.1|DGUA	LOC117191372|XP_033252151.1|DMIR, LOC117188159|XP_033247473.1|DMIR, LOC117195255|XP_033255768.1|DMIR, LOC117187709|XP_033246320.1|DMIR, LOC117188160|XP_033247474.1|DMIR, LOC117185966|XP_033252646.1|DMIR, LOC108158555|XP_033246310.1|DMIR
OG0001730	LOC117584661|XP_034129580.1|DGUA	LOC108162295|XP_017152448.1|DMIR
OG0001731	LOC117585594|XP_034131033.1|DGUA	LOC108158461|XP_017146237.1|DMIR
OG0001732	LOC117588030|XP_034134967.1|DGUA	LOC108162144|XP_017152214.1|DMIR
OG0001733	LOC117578536|XP_034119994.1|DGUA	LOC108159643|XP_017148600.1|DMIR
OG0001734	LOC117578802|XP_034120422.1|DGUA	LOC117192224|XP_033252785.1|DMIR, LOC117193463|XP_033254115.1|DMIR, LOC108160524|XP_017150069.1|DMIR
OG0001735	LOC117586810|XP_034132975.1|DGUA	LOC108157684|XP_017145339.1|DMIR, LOC108151352|XP_017135398.2|DMIR, LOC117186233|XP_033242573.1|DMIR
OG0001736	LOC117589838|XP_034137985.1|DGUA	LOC108160705|XP_017150364.1|DMIR, LOC117191284|XP_033252084.1|DMIR
OG0001737	LOC117591964|XP_034141296.1|DGUA	LOC117194124|XP_033254661.1|DMIR, LOC108158676|XP_017146694.1|DMIR, LOC117194125|XP_033254662.1|DMIR
OG0001738	LOC117589205|XP_034136830.1|DGUA	LOC108163594|XP_017154466.1|DMIR, LOC108150944|XP_017134767.1|DMIR
OG0001739	LOC117580682|XP_034123196.1|DGUA	LOC108160664|XP_017150296.1|DMIR
OG0001740	LOC117579568|XP_034121387.1|DGUA	LOC108158532|XP_017146418.1|DMIR, LOC117192288|XP_033252837.1|DMIR
OG0001741	LOC117583676|XP_034128037.1|DGUA	LOC108154643|XP_017140461.2|DMIR
OG0001742	LOC117591680|XP_034140896.1|DGUA, LOC117584262|XP_034128965.1|DGUA	LOC108158527|XP_017146398.1|DMIR
OG0001743	LOC117586836|XP_034133018.1|DGUA	LOC108152668|XP_017137654.1|DMIR
OG0001744	LOC117578436|XP_034119826.1|DGUA	LOC117187768|XP_033246477.1|DMIR, LOC108160488|XP_017150000.1|DMIR
OG0001745	LOC117592156|XP_034141619.1|DGUA	LOC108160643|XP_033246980.1|DMIR, LOC117191525|XP_033252257.1|DMIR
OG0001746	LOC117579763|XP_034121707.1|DGUA	LOC117186364|XP_033242969.1|DMIR, LOC117186361|XP_033242966.1|DMIR, LOC117186667|XP_033243598.1|DMIR, LOC108152157|XP_017136766.2|DMIR, LOC117186666|XP_033243597.1|DMIR
OG0001747	LOC117591952|XP_034141258.1|DGUA	LOC117185806|XP_033254228.1|DMIR, LOC108159549|XP_017148440.1|DMIR
OG0001748	LOC117580571|XP_034123065.1|DGUA	LOC108153634|XP_017139226.2|DMIR
OG0001749	LOC117578689|XP_034120215.1|DGUA	LOC117193450|XP_033254097.1|DMIR, LOC108159538|XP_017148403.1|DMIR
OG0001750	LOC117578687|XP_034120210.1|DGUA	LOC117193451|XP_033254098.1|DMIR, LOC108159533|XP_017148396.1|DMIR
OG0001751	LOC117589403|XP_034137216.1|DGUA	LOC108150941|XP_017134762.1|DMIR
OG0001752	LOC117579340|XP_034121056.1|DGUA	LOC108153780|XP_017139411.1|DMIR
OG0001753	LOC117589021|XP_034136538.1|DGUA	LOC108153227|XP_017138546.1|DMIR
OG0001754	LOC117588575|XP_034135865.1|DGUA	LOC117192694|XP_033253324.1|DMIR, LOC108159264|XP_017147899.1|DMIR
OG0001755	LOC117587191|XP_034133610.1|DGUA	LOC108151647|XP_017135842.1|DMIR
OG0001756	LOC117592414|XP_034142045.1|DGUA	LOC117192679|XP_033253295.1|DMIR, LOC108160368|XP_033246397.1|DMIR
OG0001757	LOC117587598|XP_034134343.1|DGUA	LOC108160369|XP_017149830.1|DMIR, LOC117193578|XP_033254212.1|DMIR
OG0001758	LOC117579758|XP_034121680.1|DGUA	LOC108153300|XP_033242517.1|DMIR
OG0001759	LOC117592011|XP_034141355.1|DGUA	LOC108159299|XP_017147958.1|DMIR
OG0001760	LOC117578822|XP_034120469.1|DGUA	LOC108158824|XP_017147010.1|DMIR, LOC108159368|XP_017148084.1|DMIR, LOC108164506|XP_017155779.1|DMIR
OG0001761	LOC117578532|XP_034119986.1|DGUA	LOC117190721|XP_033251680.1|DMIR, LOC117187797|XP_033246539.1|DMIR, LOC117187795|XP_033246538.1|DMIR, LOC117188423|XP_033248182.1|DMIR, LOC108157971|XP_033248180.1|DMIR
OG0001762	LOC117587758|XP_034134580.1|DGUA	LOC108164001|XP_017155062.1|DMIR
OG0001763	LOC117584792|XP_034129796.1|DGUA	LOC108161908|XP_017151797.1|DMIR
OG0001764	LOC117585464|XP_034130846.1|DGUA	LOC108154141|XP_017139767.1|DMIR
OG0001765	LOC117578807|XP_034120430.1|DGUA	LOC117185877|XP_033253033.1|DMIR, LOC108160347|XP_033247113.1|DMIR
OG0001766	LOC117587946|XP_034134837.1|DGUA	LOC108163062|XP_017153622.1|DMIR
OG0001767	LOC117584189|XP_034128847.1|DGUA	LOC108161169|XP_033250047.1|DMIR
OG0001768	LOC117582643|XP_034126416.1|DGUA, LOC117591336|XP_034140452.1|DGUA	LOC108161823|XP_017151670.1|DMIR, LOC117188593|XP_033248470.1|DMIR, LOC117188594|XP_033248471.1|DMIR
OG0001769	LOC117588178|XP_034135185.1|DGUA	LOC108161243|XP_017150956.1|DMIR
OG0001770	LOC117584137|XP_034128781.1|DGUA	LOC108163148|XP_017153753.2|DMIR
OG0001771	LOC117582107|XP_034125564.1|DGUA	LOC108164049|XP_017155115.1|DMIR
OG0001772	LOC117584606|XP_034129506.1|DGUA	LOC108163451|XP_033248711.1|DMIR
OG0001773	LOC117588193|XP_034135209.1|DGUA	LOC108163048|XP_017153605.1|DMIR
OG0001774	LOC117586571|XP_034132627.1|DGUA	LOC108159156|XP_017147643.1|DMIR, LOC117192580|XP_033253188.1|DMIR
OG0001775	LOC117590971|XP_034139927.1|DGUA	LOC108158278|XP_017146006.1|DMIR
OG0001776	LOC117584191|XP_034128849.1|DGUA	LOC108163205|XP_017153845.1|DMIR
OG0001777	LOC117584341|XP_034129064.1|DGUA	LOC108162855|XP_017153289.1|DMIR
OG0001778	LOC117584668|XP_034129587.1|DGUA	LOC108159822|XP_033242689.1|DMIR, LOC108161889|XP_017151773.1|DMIR
OG0001779	LOC117587522|XP_034134213.1|DGUA	LOC108162045|XP_017152061.2|DMIR
OG0001780	LOC117578755|XP_034120332.1|DGUA	LOC108159775|XP_017148823.2|DMIR, LOC117185774|XP_033248391.1|DMIR
OG0001781	LOC117587628|XP_034134380.1|DGUA	LOC108162747|XP_033249934.1|DMIR
OG0001782	LOC117587616|XP_034134363.1|DGUA	LOC108163781|XP_017154749.1|DMIR
OG0001783	LOC117583901|XP_034128465.1|DGUA	LOC108162342|XP_017152527.1|DMIR
OG0001784	LOC117582399|XP_034125977.1|DGUA	LOC108161528|XP_017151296.1|DMIR
OG0001785	LOC117592045|XP_034141420.1|DGUA	LOC117192722|XP_033253350.1|DMIR, LOC108158099|XP_017145755.1|DMIR
OG0001786	LOC117584718|XP_034129659.1|DGUA	LOC108163719|XP_017154658.1|DMIR
OG0001787	LOC117581850|XP_034125198.1|DGUA	LOC108162162|XP_017152242.1|DMIR
OG0001788	LOC117578701|XP_034120238.1|DGUA	LOC108159136|XP_017147619.2|DMIR, LOC117186993|XP_033244421.1|DMIR, LOC108154868|XP_017140795.2|DMIR, LOC117186994|XP_033244422.1|DMIR
OG0001789	LOC117591871|XP_034141140.1|DGUA	LOC108159381|XP_017148101.1|DMIR
OG0001790	LOC117584121|XP_034128763.1|DGUA	LOC108162856|XP_033248621.1|DMIR
OG0001791	LOC117592252|XP_034141780.1|DGUA	LOC117185737|XP_033252103.1|DMIR, LOC108159408|XP_017148138.1|DMIR
OG0001792	LOC117581878|XP_034125235.1|DGUA	LOC108161703|XP_017151507.1|DMIR
OG0001793	LOC117591608|XP_034140843.1|DGUA	LOC117190671|XP_033251626.1|DMIR, LOC108159524|XP_017148378.2|DMIR
OG0001794	LOC117584666|XP_034129585.1|DGUA	LOC108161888|XP_017151772.1|DMIR
OG0001795	LOC117582435|XP_034126029.1|DGUA	LOC108161977|XP_033249111.1|DMIR
OG0001796	LOC117580910|XP_034123563.1|DGUA	LOC108158022|XP_033245396.1|DMIR
OG0001797	LOC117590685|XP_034139476.1|DGUA	LOC108164513|XP_017155784.1|DMIR
OG0001798	LOC117592014|XP_034141359.1|DGUA	LOC108160892|XP_017150650.1|DMIR
OG0001799	LOC117580867|XP_034123507.1|DGUA	LOC108158723|XP_033249292.1|DMIR
OG0001800	LOC117584018|XP_034128640.1|DGUA	LOC108164097|XP_017155174.1|DMIR
OG0001801	LOC117589356|XP_034137133.1|DGUA	LOC108152537|XP_017137435.1|DMIR
OG0001802	LOC117586519|XP_034132542.1|DGUA	LOC117187355|XP_033245735.1|DMIR, LOC117187354|XP_033245732.1|DMIR, LOC117187353|XP_033245731.1|DMIR, LOC108154854|XP_017140764.2|DMIR
OG0001803	LOC117586130|XP_034131886.1|DGUA	LOC108156409|XP_017143343.1|DMIR
OG0001803	LOC117586117|XP_034131869.1|DGUA	LOC108155660|XP_017142111.1|DMIR
OG0001804	LOC117586655|XP_034132785.1|DGUA	LOC108155962|XP_017142624.1|DMIR
OG0001805	LOC117589210|XP_034136846.1|DGUA	LOC108165458|XP_017156985.1|DMIR
OG0001806	LOC117585775|XP_034131351.1|DGUA	LOC108155364|XP_017141614.1|DMIR
OG0001807	LOC117586313|XP_034132188.1|DGUA	LOC108157481|XP_017145055.1|DMIR
OG0001808	LOC117590190|XP_034138504.1|DGUA	LOC108155500|XP_017141819.1|DMIR
OG0001809	LOC117585899|XP_034131546.1|DGUA	LOC117187236|XP_033245375.1|DMIR, LOC117187237|XP_033245377.1|DMIR, LOC117187230|XP_033245368.1|DMIR, LOC108155845|XP_017142446.2|DMIR, LOC117187231|XP_033245369.1|DMIR, LOC117187235|XP_033245373.1|DMIR
OG0001810	LOC117583417|XP_034127599.1|DGUA	LOC108157254|XP_017144721.1|DMIR
OG0001811	LOC117583446|XP_034127640.1|DGUA	LOC117191044|XP_033251903.1|DMIR, LOC108160577|XP_017150152.1|DMIR
OG0001812	LOC117591520|XP_034140706.1|DGUA	LOC108165122|XP_017156678.1|DMIR
OG0001813	LOC117586131|XP_034131907.1|DGUA	LOC108154978|XP_017141002.1|DMIR
OG0001814	LOC117586612|XP_034132693.1|DGUA	LOC108155824|XP_017142402.1|DMIR
OG0001815	LOC117585442|XP_034130808.1|DGUA	LOC108153069|XP_017138338.2|DMIR, LOC117188320|XP_033247866.1|DMIR, LOC108154746|XP_017140607.1|DMIR, LOC117187077|XP_033244806.1|DMIR
OG0001816	LOC117591865|XP_034141124.1|DGUA	LOC117190833|XP_033251758.1|DMIR, LOC108159255|XP_017147874.1|DMIR
OG0001817	LOC117578767|XP_034120363.1|DGUA	LOC108158795|XP_017146969.1|DMIR
OG0001818	LOC117591192|XP_034140221.1|DGUA	LOC108164872|XP_017156304.1|DMIR
OG0001819	LOC117591831|XP_034141063.1|DGUA	LOC108160057|XP_017149293.1|DMIR, LOC117192323|XP_033252864.1|DMIR, LOC117192321|XP_033252862.1|DMIR
OG0001820	LOC117582574|XP_034126311.1|DGUA	LOC108163922|XP_033248901.1|DMIR, LOC108163390|XP_017154135.1|DMIR, LOC108164940|XP_017156417.1|DMIR
OG0001821	LOC117590876|XP_034139792.1|DGUA	LOC117193422|XP_033254066.1|DMIR, LOC117193674|XP_033254301.1|DMIR, LOC117193419|XP_033254063.1|DMIR, LOC108160748|XP_017150429.1|DMIR
OG0001822	LOC117591918|XP_034141201.1|DGUA	LOC108161005|XP_033254161.1|DMIR, LOC117185820|XP_033248219.1|DMIR
OG0001823	LOC117579499|XP_034121292.1|DGUA	LOC108152924|XP_017138094.1|DMIR
OG0001824	LOC117582112|XP_034125575.1|DGUA	LOC108162010|XP_017151990.1|DMIR
OG0001825	LOC117592453|XP_034142108.1|DGUA	LOC117185934|XP_033254549.1|DMIR, LOC108159163|XP_017147659.1|DMIR
OG0001826	LOC117591286|XP_034140409.1|DGUA	LOC117193417|XP_033254061.1|DMIR, LOC108160588|XP_017150172.1|DMIR
OG0001827	LOC117591944|XP_034141248.1|DGUA	LOC108159222|XP_017147812.1|DMIR
OG0001828	LOC117581504|XP_034124663.1|DGUA	LOC108156147|XP_017142962.1|DMIR
OG0001829	LOC117578857|XP_034120538.1|DGUA	LOC108160803|XP_017150513.1|DMIR, LOC117189824|XP_033250779.1|DMIR
OG0001830	LOC117592655|XP_034142490.1|DGUA	LOC108160657|XP_017150283.1|DMIR, LOC117190843|XP_033251764.1|DMIR, LOC117191591|XP_033252305.1|DMIR, LOC117191590|XP_033252304.1|DMIR
OG0001831	LOC117579876|XP_034121887.1|DGUA	LOC108165341|XP_017156863.1|DMIR
OG0001832	LOC117588400|XP_034135546.1|DGUA	LOC108164438|XP_033246267.1|DMIR
OG0001833	LOC117580809|XP_034123455.1|DGUA	LOC117188177|XP_033247519.1|DMIR, LOC117191280|XP_033252080.1|DMIR
OG0001834	LOC117589909|XP_034138073.1|DGUA	LOC108155378|XP_017141640.1|DMIR
OG0001837	LOC117583755|XP_034128167.1|DGUA	LOC108155599|XP_017142010.1|DMIR
OG0001838	LOC117591848|XP_034141105.1|DGUA	LOC108160716|XP_033252411.1|DMIR, LOC117188127|XP_033247369.1|DMIR, LOC117187899|XP_033246727.1|DMIR, LOC117187895|XP_033246722.1|DMIR, LOC117187898|XP_033246725.1|DMIR, LOC117187897|XP_033246724.1|DMIR, LOC117187896|XP_033246723.1|DMIR, LOC117187766|XP_033246475.1|DMIR, LOC117187900|XP_033246728.1|DMIR
OG0001839	LOC117592284|XP_034141841.1|DGUA	LOC108160765|XP_017150455.1|DMIR, LOC117191664|XP_033252362.1|DMIR
OG0001840	LOC117584212|XP_034128871.1|DGUA	LOC108161619|XP_017151407.1|DMIR
OG0001841	LOC117587198|XP_034133632.1|DGUA	LOC108151381|XP_033242688.1|DMIR
OG0001842	LOC117588912|XP_034136375.1|DGUA	LOC108165527|XP_017157087.1|DMIR
OG0001843	LOC117579885|XP_034121912.1|DGUA	LOC108151169|XP_017135087.1|DMIR
OG0001844	LOC117579544|XP_034121352.1|DGUA	LOC117186418|XP_033243090.1|DMIR, LOC108165513|XP_017157058.2|DMIR
OG0001845	LOC117580745|XP_034123325.1|DGUA	LOC108161007|XP_033252614.1|DMIR, LOC117185719|XP_017150803.1|DMIR
OG0001846	LOC117583474|XP_034127673.1|DGUA	LOC108154359|XP_017140114.1|DMIR
OG0001847	LOC117580578|XP_034123074.1|DGUA, LOC117579600|XP_034121423.1|DGUA	LOC108165337|XP_017156860.1|DMIR, LOC108152613|XP_017137567.1|DMIR
OG0001848	LOC117585213|XP_034130487.1|DGUA	LOC108154147|XP_033244691.1|DMIR
OG0001849	LOC117585734|XP_034131270.1|DGUA	LOC108155999|XP_017142688.1|DMIR
OG0001850	LOC117590611|XP_034139292.1|DGUA	LOC108164467|XP_017155698.1|DMIR
OG0001851	LOC117590618|XP_034139302.1|DGUA	LOC108164440|XP_017155630.1|DMIR
OG0001852	LOC117586830|XP_034133002.1|DGUA	LOC108153265|XP_017138617.1|DMIR
OG0001853	LOC117583486|XP_034127688.1|DGUA	LOC108155077|XP_017141169.2|DMIR
OG0001854	LOC117580708|XP_034123254.1|DGUA	LOC108158766|XP_017146882.2|DMIR, LOC117187127|XP_033245027.1|DMIR
OG0001855	LOC117592232|XP_034141757.1|DGUA	LOC108158370|XP_017146112.1|DMIR, LOC117192983|XP_033253601.1|DMIR
OG0001856	LOC117590206|XP_034138549.1|DGUA	LOC108162502|XP_017152769.1|DMIR
OG0001857	LOC117588282|XP_034135347.1|DGUA	LOC108164580|XP_017155888.1|DMIR
OG0001858	LOC117581181|XP_034124016.1|DGUA	LOC108164717|XP_017156090.1|DMIR
OG0001859	LOC117581658|XP_034124929.1|DGUA	LOC108159869|XP_017148962.1|DMIR
OG0001860	LOC117579914|XP_034121943.1|DGUA	LOC108152929|XP_017138104.1|DMIR
OG0001861	LOC117583559|XP_034127817.1|DGUA	LOC117187248|XP_033245400.1|DMIR, LOC108155902|XP_033245397.1|DMIR
OG0001862	LOC117581282|XP_034124194.1|DGUA	LOC108164659|XP_017156001.1|DMIR
OG0001863	LOC117581556|XP_034124779.1|DGUA	LOC108160992|XP_017150790.1|DMIR
OG0001864	LOC117589479|XP_034137328.1|DGUA	LOC108154926|XP_033244992.1|DMIR
OG0001865	LOC117580836|XP_034123466.1|DGUA	LOC108151685|XP_017135918.1|DMIR
OG0001866	LOC117589756|XP_034137828.1|DGUA	LOC108155997|XP_017142684.1|DMIR
OG0001867	LOC117588883|XP_034136300.1|DGUA	LOC108151384|XP_017135441.1|DMIR
OG0001868	LOC117588018|XP_034134944.1|DGUA	LOC108163085|XP_017153654.1|DMIR
OG0001869	LOC117589757|XP_034137833.1|DGUA	LOC108157824|XP_017145513.1|DMIR
OG0001870	LOC117581432|XP_034124495.1|DGUA	LOC108154350|XP_017140108.1|DMIR
OG0001871	LOC117591015|XP_034139992.1|DGUA	LOC108158091|XP_017145742.2|DMIR, LOC117188481|XP_033248308.1|DMIR
OG0001872	LOC117583082|XP_034127150.1|DGUA	LOC108157555|XP_017145148.1|DMIR
OG0001873	LOC117590064|XP_034138277.1|DGUA	LOC108156939|XP_017144191.1|DMIR
OG0001874	LOC117585551|XP_034130964.1|DGUA	LOC108154085|XP_017139688.1|DMIR
OG0001875	LOC117583805|XP_034128277.1|DGUA	LOC108155507|XP_017141836.2|DMIR
OG0001876	LOC117588803|XP_034136209.1|DGUA	LOC117186089|XP_033242080.1|DMIR, LOC117186645|XP_033243572.1|DMIR
OG0001877	LOC117591663|XP_034140878.1|DGUA, LOC117588523|XP_034135769.1|DGUA	LOC108159225|XP_017147819.1|DMIR
OG0001878	LOC117589939|XP_034138116.1|DGUA	LOC108156254|XP_017143094.1|DMIR
OG0001879	LOC117584988|XP_034130102.1|DGUA	LOC108154072|XP_017139655.1|DMIR
OG0001880	LOC117585756|XP_034131303.1|DGUA	LOC108154041|XP_033245434.1|DMIR, LOC108156946|XP_033244839.1|DMIR
OG0001881	LOC117583145|XP_034127225.1|DGUA	LOC108154548|XP_017140340.2|DMIR
OG0001882	LOC117583037|XP_034127089.1|DGUA	LOC108155602|XP_017142013.1|DMIR
OG0001883	LOC117582717|XP_034126530.1|DGUA	LOC108156814|XP_033244995.1|DMIR
OG0001884	LOC117589566|XP_034137507.1|DGUA	LOC108155667|XP_017142120.1|DMIR
OG0001885	LOC117584663|XP_034129582.1|DGUA	LOC108162298|XP_017152453.1|DMIR
OG0001886	LOC117583766|XP_034128209.1|DGUA	LOC108155773|XP_017142319.1|DMIR
OG0001887	LOC117592285|XP_034141838.1|DGUA	LOC108158633|XP_017146602.1|DMIR, LOC117189625|XP_033250635.1|DMIR
OG0001888	LOC117586548|XP_034132601.1|DGUA	LOC108157321|XP_017144826.1|DMIR
OG0001889	LOC117583305|XP_034127440.1|DGUA	LOC108157382|XP_017144901.1|DMIR
OG0001889	LOC117590321|XP_034138704.1|DGUA	LOC108158523|XP_017146396.1|DMIR
OG0001890	LOC117589186|XP_034136801.1|DGUA	LOC108156826|XP_017144018.1|DMIR, LOC108153279|XP_017138636.1|DMIR
OG0001891	LOC117584985|XP_034130098.1|DGUA	LOC108157065|XP_033245079.1|DMIR
OG0001892	LOC117590145|XP_034138411.1|DGUA	LOC108156468|XP_017143421.1|DMIR
OG0001893	LOC117583364|XP_034127533.1|DGUA	LOC108155734|XP_017142239.1|DMIR
OG0001894	LOC117580383|XP_034122814.1|DGUA	LOC117189663|XP_033250660.1|DMIR, LOC108158981|XP_017147314.1|DMIR
OG0001895	LOC117590642|XP_034139375.1|DGUA	LOC108164443|XP_017155636.1|DMIR
OG0001896	LOC117584608|XP_034129510.1|DGUA	LOC108163129|XP_017153729.1|DMIR
OG0001897	LOC117589546|XP_034137441.1|DGUA	LOC108153980|XP_033244133.1|DMIR
OG0001898	LOC117581377|XP_034124406.1|DGUA	LOC108161288|XP_033249467.1|DMIR, LOC117188940|XP_033249486.1|DMIR, LOC108164564|XP_017155869.2|DMIR
OG0001899	LOC117585235|XP_034130518.1|DGUA	LOC108157274|XP_017144759.1|DMIR
OG0001901	LOC117583903|XP_034128468.1|DGUA	LOC108163204|XP_033248477.1|DMIR
OG0001902	LOC117590020|XP_034138200.1|DGUA	LOC108154923|XP_033245642.1|DMIR
OG0001903	LOC117590077|XP_034138306.1|DGUA	LOC117187278|XP_033245509.1|DMIR, LOC108156141|XP_033245783.1|DMIR, LOC117188309|XP_033247840.1|DMIR, LOC117188292|XP_033247765.1|DMIR
OG0001904	LOC117583679|XP_034128041.1|DGUA	LOC108155091|XP_017141202.1|DMIR
OG0001905	LOC117583820|XP_034128297.1|DGUA	LOC108156400|XP_017143327.1|DMIR
OG0001906	LOC117589498|XP_034137361.1|DGUA	LOC108156679|XP_033244517.1|DMIR
OG0001907	LOC117588466|XP_034135646.1|DGUA	LOC108164644|XP_017155983.1|DMIR
OG0001908	LOC117583590|XP_034127870.1|DGUA	LOC108155280|XP_017141478.1|DMIR
OG0001909	LOC117580901|XP_034123552.1|DGUA	LOC108165174|XP_017156735.1|DMIR
OG0001909	LOC117590458|XP_034138984.1|DGUA	LOC108164402|XP_033246370.1|DMIR
OG0001910	LOC117583180|XP_034127271.1|DGUA	LOC108156726|XP_017143869.1|DMIR
OG0001911	LOC117582789|XP_034126663.1|DGUA	LOC108156326|XP_033244586.1|DMIR
OG0001912	LOC117578673|XP_034120191.1|DGUA	LOC108160918|XP_017150686.1|DMIR
OG0001913	LOC117583924|XP_034128494.1|DGUA	LOC108163975|XP_033249392.1|DMIR
OG0001914	LOC117585355|XP_034130693.1|DGUA	LOC108154977|XP_033245332.1|DMIR
OG0001915	LOC117589153|XP_034136741.1|DGUA	LOC108152445|XP_017137281.1|DMIR
OG0001916	LOC117579221|XP_034120887.1|DGUA	LOC117187952|XP_033246845.1|DMIR, LOC117188086|XP_033247303.1|DMIR, LOC117188182|XP_033247549.1|DMIR, LOC117188137|XP_033247389.1|DMIR, LOC108160140|XP_017149437.2|DMIR
OG0001917	LOC117589188|XP_034136803.1|DGUA	LOC108165372|XP_017156897.1|DMIR
OG0001918	LOC117589296|XP_034136979.1|DGUA	LOC108151793|XP_017136130.1|DMIR
OG0001919	LOC117588108|XP_034135074.1|DGUA	LOC108159738|XP_017148764.2|DMIR, LOC117187908|XP_033246743.1|DMIR
OG0001920	LOC117588843|XP_034136227.1|DGUA	LOC108165586|XP_017157147.1|DMIR
OG0001921	LOC117591755|XP_034140957.1|DGUA	LOC117188101|XP_033247330.1|DMIR, LOC117188106|XP_033247335.1|DMIR, LOC108159472|XP_017148284.2|DMIR
OG0001922	LOC117590257|XP_034138636.1|DGUA	LOC108158363|XP_017146106.2|DMIR, LOC117188464|XP_033248268.1|DMIR
OG0001923	LOC117579432|XP_034121205.1|DGUA	LOC108153288|XP_017138651.1|DMIR
OG0001924	LOC117587819|XP_034134667.1|DGUA	LOC117188899|XP_033249348.1|DMIR, LOC117186222|XP_033242511.1|DMIR
OG0001925	LOC117588852|XP_034136243.1|DGUA	LOC108151065|XP_017134933.2|DMIR
OG0001926	LOC117587027|XP_034133343.1|DGUA	LOC108153430|XP_017138921.1|DMIR
OG0001927	LOC117588597|XP_034135897.1|DGUA	LOC117190011|XP_033250993.1|DMIR, LOC108158146|XP_017145855.1|DMIR
OG0001928	LOC117580358|XP_034122767.1|DGUA	LOC108155998|XP_017142687.1|DMIR, LOC108151427|XP_017135508.1|DMIR
OG0001929	LOC117580174|XP_034122392.1|DGUA	LOC108151193|XP_017135129.1|DMIR
OG0001930	LOC117592698|XP_034142554.1|DGUA	LOC117189825|XP_033250780.1|DMIR, LOC108159815|XP_017148874.1|DMIR
OG0001931	LOC117586991|XP_034133282.1|DGUA	LOC108153127|XP_017138405.2|DMIR
OG0001932	LOC117587265|XP_034133730.1|DGUA	LOC108151925|XP_017136333.1|DMIR
OG0001933	LOC117589373|XP_034137178.1|DGUA	LOC117188298|XP_033247816.1|DMIR, LOC108159022|XP_017147421.1|DMIR
OG0001934	LOC117591104|XP_034140097.1|DGUA, LOC117591281|XP_034140370.1|DGUA	LOC108151192|XP_017135128.1|DMIR
OG0001935	LOC117588929|XP_034136395.1|DGUA	LOC108151283|XP_017135301.1|DMIR
OG0001937	LOC117592171|XP_034141658.1|DGUA	LOC117187884|XP_033246695.1|DMIR, LOC108159752|XP_017148785.1|DMIR, LOC117190000|XP_033250974.1|DMIR
OG0001938	LOC117591874|XP_034141139.1|DGUA	LOC108158916|XP_017147203.1|DMIR, LOC117193630|XP_033254267.1|DMIR
OG0001939	LOC117592507|XP_034142243.1|DGUA	LOC117189867|XP_033250831.1|DMIR, LOC108159603|XP_017148546.1|DMIR
OG0001940	LOC117591519|XP_034140708.1|DGUA	LOC108159125|XP_017147599.1|DMIR
OG0001941	LOC117588991|XP_034136483.1|DGUA	LOC108165590|XP_033243951.1|DMIR, LOC117186793|XP_033243954.1|DMIR, LOC117186794|XP_033243958.1|DMIR, LOC117186795|XP_033243961.1|DMIR
OG0001942	LOC117578494|XP_034119919.1|DGUA	LOC117190775|XP_033251725.1|DMIR, LOC108159996|XP_017149203.2|DMIR
OG0001943	LOC117588932|XP_034136399.1|DGUA	LOC108151285|XP_017135305.1|DMIR
OG0001944	LOC117587439|XP_034134012.1|DGUA	LOC108151930|XP_017136344.1|DMIR
OG0001945	LOC117580689|XP_034123209.1|DGUA	LOC108160309|XP_017149712.1|DMIR, LOC117185689|XP_033253786.1|DMIR
OG0001946	LOC117581578|XP_034124823.1|DGUA	LOC117193040|XP_033253667.1|DMIR, LOC108158125|XP_017145796.1|DMIR
OG0001947	LOC117578773|XP_034120370.1|DGUA	LOC117193563|XP_033254201.1|DMIR, LOC108159577|XP_017148514.1|DMIR
OG0001948	LOC117588570|XP_034135857.1|DGUA	LOC108162848|XP_017153284.1|DMIR
OG0001949	LOC117586858|XP_034133045.1|DGUA	LOC108153345|XP_033242879.1|DMIR
OG0001950	LOC117586649|XP_034132774.1|DGUA	LOC108155501|XP_017141824.1|DMIR
OG0001951	LOC117592153|XP_034141610.1|DGUA	LOC108158563|XP_017146476.1|DMIR, LOC117189861|XP_033250822.1|DMIR
OG0001952	LOC117592019|XP_034141406.1|DGUA	LOC108159932|XP_033246782.1|DMIR
OG0001953	LOC117589348|XP_034137151.1|DGUA	LOC117193670|XP_033254297.1|DMIR, LOC108160575|XP_017150151.1|DMIR
OG0001954	LOC117578833|XP_034120498.1|DGUA	LOC108158995|XP_017147347.1|DMIR
OG0001955	LOC117591839|XP_034141096.1|DGUA	LOC108158137|XP_017145839.1|DMIR, LOC117192369|XP_033252924.1|DMIR
OG0001956	LOC117589437|XP_034137267.1|DGUA	LOC108152329|XP_017137065.1|DMIR
OG0001957	LOC117578539|XP_034119998.1|DGUA	LOC108159033|XP_017147443.1|DMIR, LOC117189789|XP_033250749.1|DMIR, LOC117189790|XP_033250750.1|DMIR
