Orthogroup	DGUA.longest_only	SLEB.longest_only
OG0000537	LOC117581231|XP_034124111.1|DGUA	LOC115627460|XP_030378995.1|SLEB
OG0000538	LOC117578875|XP_034120561.1|DGUA	LOC115624785|XP_030375476.1|SLEB
OG0000538	LOC117592248|XP_034141774.1|DGUA	LOC115634404|XP_030387957.1|SLEB
OG0000539	LOC117591092|XP_034140084.1|DGUA	LOC115625371|XP_030376267.1|SLEB
OG0000539	LOC117591108|XP_034140101.1|DGUA	LOC115625298|XP_030376173.1|SLEB
OG0000540	LOC117581807|XP_034125140.1|DGUA	LOC115630655|XP_030383157.1|SLEB
OG0000541	LOC117579910|XP_034121941.1|DGUA	LOC115624177|XP_030374652.1|SLEB, LOC115624166|XP_030374626.1|SLEB
OG0000542	LOC117586318|XP_034132198.1|DGUA	LOC115625535|XP_030376474.1|SLEB
OG0000542	LOC117590622|XP_034139320.1|DGUA	LOC115627777|XP_030379446.1|SLEB
OG0000543	LOC117582918|XP_034126907.1|DGUA	LOC115621143|XP_030370560.1|SLEB
OG0000543	LOC117585389|XP_034130745.1|DGUA	LOC115623333|XP_030373463.1|SLEB
OG0000544	LOC117589142|XP_034136720.1|DGUA	LOC115623316|XP_030373436.1|SLEB, LOC115622707|XP_030372596.1|SLEB
OG0000544	LOC117586516|XP_034132540.1|DGUA	LOC115624019|XP_030374454.1|SLEB
OG0000545	LOC117583333|XP_034127484.1|DGUA	LOC115621211|XP_030370653.1|SLEB
OG0000545	LOC117583306|XP_034127441.1|DGUA	LOC115621286|XP_030370749.1|SLEB
OG0000546	LOC117590120|XP_034138375.1|DGUA	LOC115623697|XP_030374032.1|SLEB
OG0000546	LOC117588273|XP_034135326.1|DGUA	LOC115627177|XP_030378637.1|SLEB
OG0000548	LOC117586846|XP_034133032.1|DGUA	LOC115622433|XP_030372234.1|SLEB
OG0000548	LOC117586854|XP_034133040.1|DGUA	LOC115622434|XP_030372235.1|SLEB
OG0000549	LOC117592114|XP_034141537.1|DGUA	LOC115633990|XP_030387373.1|SLEB
OG0000550	LOC117589006|XP_034136514.1|DGUA	LOC115632900|XP_030386051.1|SLEB
OG0000550	LOC117588562|XP_034135840.1|DGUA	LOC115632608|XP_030385696.1|SLEB
OG0000552	LOC117591454|XP_034140614.1|DGUA	LOC115620920|XP_030370279.1|SLEB
OG0000553	LOC117587553|XP_034134250.1|DGUA	LOC115625738|XP_030376751.1|SLEB
OG0000554	LOC117582816|XP_034126746.1|DGUA	LOC115621598|XP_030371150.1|SLEB
OG0000554	LOC117582812|XP_034126738.1|DGUA	LOC115621473|XP_030370992.1|SLEB, LOC115621559|XP_030371092.1|SLEB
OG0000555	LOC117587275|XP_034133749.1|DGUA	LOC115628310|XP_030380224.1|SLEB
OG0000555	LOC117580172|XP_034122390.1|DGUA	LOC115628303|XP_030380210.1|SLEB
OG0000556	LOC117585901|XP_034131547.1|DGUA	LOC115623458|XP_030373674.1|SLEB
OG0000557	LOC117586284|XP_034132129.1|DGUA	LOC115624100|XP_030374550.1|SLEB
OG0000557	LOC117586286|XP_034132131.1|DGUA	LOC115624200|XP_030374663.1|SLEB, LOC115623910|XP_030374325.1|SLEB, LOC115624180|XP_030374635.1|SLEB, LOC115624158|XP_030374614.1|SLEB
OG0000558	LOC117586154|XP_034131944.1|DGUA	LOC115623799|XP_030374201.1|SLEB
OG0000558	LOC117580884|XP_034123527.1|DGUA	LOC115627610|XP_030379199.1|SLEB
OG0000559	LOC117589837|XP_034137978.1|DGUA	LOC115621713|XP_030371282.1|SLEB
OG0000559	LOC117579238|XP_034120911.1|DGUA	LOC115633935|XP_030387313.1|SLEB
OG0000560	LOC117585147|XP_034130371.1|DGUA	LOC115624641|XP_030375269.1|SLEB
OG0000560	LOC117585128|XP_034130348.1|DGUA	LOC115624640|XP_030375268.1|SLEB
OG0000561	LOC117589361|XP_034137148.1|DGUA	LOC115632645|XP_030385734.1|SLEB
OG0000561	LOC117589364|XP_034137157.1|DGUA	LOC115632520|XP_030385575.1|SLEB
OG0000562	LOC117580154|XP_034122359.1|DGUA	LOC115622396|XP_030372181.1|SLEB
OG0000562	LOC117579209|XP_034120869.1|DGUA	LOC115622789|XP_030372709.1|SLEB
OG0000563	LOC117579196|XP_034120856.1|DGUA	LOC115624876|XP_030375581.1|SLEB, LOC115629763|XP_030382174.1|SLEB, LOC115629628|XP_030381989.1|SLEB, LOC115632144|XP_030385022.1|SLEB, LOC115632112|XP_030384965.1|SLEB, LOC115626468|XP_030377711.1|SLEB, LOC115622959|XP_030372960.1|SLEB, LOC115623145|XP_030373214.1|SLEB, LOC115626470|XP_030377713.1|SLEB, LOC115625860|XP_030376928.1|SLEB
OG0000564	LOC117587186|XP_034133596.1|DGUA	LOC115623105|XP_030373171.1|SLEB
OG0000564	LOC117587187|XP_034133598.1|DGUA, LOC117587188|XP_034133599.1|DGUA	LOC115622510|XP_030372323.1|SLEB
OG0000566	LOC117584925|XP_034129967.1|DGUA	LOC115625079|XP_030375829.1|SLEB
OG0000566	LOC117587076|XP_034133429.1|DGUA	LOC115622614|XP_030372474.1|SLEB
OG0000567	LOC117581492|XP_034124630.1|DGUA	LOC115628870|XP_030380986.1|SLEB
OG0000567	LOC117581493|XP_034124631.1|DGUA	LOC115628899|XP_030381018.1|SLEB
OG0000568	LOC117590112|XP_034138353.1|DGUA	LOC115620709|XP_030369944.1|SLEB
OG0000569	LOC117589738|XP_034137805.1|DGUA	LOC115620436|XP_030369524.1|SLEB
OG0000569	LOC117590059|XP_034138271.1|DGUA	LOC115628654|XP_030380682.1|SLEB
OG0000570	LOC117585278|XP_034130592.1|DGUA	LOC115625135|XP_030375914.1|SLEB
OG0000570	LOC117585271|XP_034130583.1|DGUA	LOC115625181|XP_030376006.1|SLEB
OG0000571	LOC117583103|XP_034127172.1|DGUA	LOC115620833|XP_030370125.1|SLEB
OG0000571	LOC117582993|XP_034127032.1|DGUA	LOC115621121|XP_030370525.1|SLEB
OG0000572	LOC117589584|XP_034137538.1|DGUA	LOC115621322|XP_030370800.1|SLEB
OG0000572	LOC117589787|XP_034137877.1|DGUA	LOC115620609|XP_030369783.1|SLEB
OG0000573	LOC117587512|XP_034134197.1|DGUA	LOC115632462|XP_030385479.1|SLEB
OG0000573	LOC117592092|XP_034141502.1|DGUA	LOC115625591|XP_030376570.1|SLEB
OG0000574	LOC117586278|XP_034132121.1|DGUA	LOC115632504|XP_030385552.1|SLEB
OG0000575	LOC117586972|XP_034133239.1|DGUA	LOC115624630|XP_030375246.1|SLEB
OG0000575	LOC117586973|XP_034133242.1|DGUA	LOC115624639|XP_030375267.1|SLEB
OG0000576	LOC117586383|XP_034132304.1|DGUA	LOC115623717|XP_030374058.1|SLEB, LOC115623855|XP_030374259.1|SLEB
OG0000577	LOC117582211|XP_034125710.1|DGUA	LOC115631048|XP_030383541.1|SLEB
OG0000577	LOC117582212|XP_034125711.1|DGUA	LOC115630934|XP_030383361.1|SLEB
OG0000578	LOC117584092|XP_034128731.1|DGUA	LOC115630624|XP_030383119.1|SLEB
OG0000578	LOC117592651|XP_034142486.1|DGUA	LOC115624580|XP_030375178.1|SLEB
OG0000579	LOC117589609|XP_034137575.1|DGUA	LOC115621378|XP_030370867.1|SLEB
OG0000579	LOC117579079|XP_034120678.1|DGUA	LOC115622675|XP_030372549.1|SLEB
OG0000580	LOC117585508|XP_034130898.1|DGUA	LOC115624313|XP_030374798.1|SLEB
OG0000580	LOC117585507|XP_034130897.1|DGUA	LOC115623669|XP_030373995.1|SLEB
OG0000581	LOC117585100|XP_034130268.1|DGUA	LOC115624401|XP_030374991.1|SLEB
OG0000581	LOC117590359|XP_034138789.1|DGUA	LOC115627719|XP_030379324.1|SLEB
OG0000582	LOC117587453|XP_034134065.1|DGUA	LOC115623225|XP_030373327.1|SLEB
OG0000582	LOC117591657|XP_034140875.1|DGUA	LOC115629425|XP_030381740.1|SLEB
OG0000583	LOC117579684|XP_034121566.1|DGUA	LOC115634436|XP_030388003.1|SLEB
OG0000584	LOC117587725|XP_034134534.1|DGUA	LOC115626476|XP_030377720.1|SLEB
OG0000584	LOC117579666|XP_034121542.1|DGUA, LOC117588224|XP_034135261.1|DGUA	LOC115626504|XP_030377749.1|SLEB, LOC115631930|XP_030384641.1|SLEB
OG0000585	LOC117589047|XP_034136565.1|DGUA, LOC117589071|XP_034136594.1|DGUA	LOC115622461|XP_030372266.1|SLEB
OG0000586	LOC117592412|XP_034142047.1|DGUA, LOC117592047|XP_034141423.1|DGUA	LOC115624710|XP_030375394.1|SLEB
OG0000590	LOC117582989|XP_034127028.1|DGUA	LOC115621604|XP_030371157.1|SLEB
OG0000590	LOC117580648|XP_034123138.1|DGUA	LOC115628967|XP_030381105.1|SLEB
OG0000592	LOC117585643|XP_034131123.1|DGUA	LOC115620051|XP_030369040.1|SLEB
OG0000592	LOC117581799|XP_034125134.1|DGUA	LOC115634746|XP_030388498.1|SLEB
OG0000593	LOC117588805|XP_034136211.1|DGUA	LOC115631798|XP_030384496.1|SLEB, LOC115629128|XP_030381328.1|SLEB
OG0000594	LOC117582712|XP_034126526.1|DGUA	LOC115620678|XP_030369902.1|SLEB
OG0000594	LOC117586283|XP_034132128.1|DGUA	LOC115623706|XP_030374044.1|SLEB
OG0000595	LOC117589615|XP_034137583.1|DGUA	LOC115625556|XP_030376508.1|SLEB
OG0000595	LOC117583377|XP_034127551.1|DGUA	LOC115620820|XP_030370108.1|SLEB
OG0000596	LOC117590742|XP_034139543.1|DGUA	LOC115626832|XP_030378173.1|SLEB
OG0000596	LOC117586675|XP_034132815.1|DGUA	LOC115625220|XP_030376063.1|SLEB
OG0000597	LOC117583126|XP_034127208.1|DGUA	LOC115621662|XP_030371229.1|SLEB
OG0000597	LOC117582731|XP_034126549.1|DGUA	LOC115621009|XP_030370388.1|SLEB
OG0000598	LOC117589712|XP_034137767.1|DGUA	LOC115621982|XP_030371694.1|SLEB
OG0000599	LOC117587144|XP_034133541.1|DGUA	LOC115622412|XP_030372206.1|SLEB
OG0000600	LOC117578500|XP_034119939.1|DGUA	LOC115632442|XP_030385460.1|SLEB
OG0000600	LOC117586868|XP_034133060.1|DGUA	LOC115633704|XP_030387024.1|SLEB
OG0000601	LOC117584252|XP_034128946.1|DGUA	LOC115633839|XP_030387190.1|SLEB
OG0000601	LOC117587595|XP_034134337.1|DGUA	LOC115626624|XP_030377888.1|SLEB
OG0000602	LOC117587992|XP_034134897.1|DGUA	LOC115626085|XP_030377198.1|SLEB
OG0000603	LOC117581775|XP_034125089.1|DGUA	LOC115628477|XP_030380458.1|SLEB
OG0000604	LOC117584229|XP_034128902.1|DGUA	LOC115630657|XP_030383158.1|SLEB
OG0000604	LOC117584228|XP_034128901.1|DGUA	LOC115630582|XP_030383060.1|SLEB, LOC115630688|XP_030383198.1|SLEB
OG0000605	LOC117583867|XP_034128404.1|DGUA	LOC115630512|XP_030382973.1|SLEB
OG0000606	LOC117584923|XP_034129964.1|DGUA	LOC115620195|XP_030369188.1|SLEB
OG0000607	LOC117585348|XP_034130682.1|DGUA	LOC115620885|XP_030370225.1|SLEB
OG0000607	LOC117586092|XP_034131839.1|DGUA	LOC115624393|XP_030374965.1|SLEB
OG0000608	LOC117585552|XP_034130967.1|DGUA	LOC115625074|XP_030375822.1|SLEB
OG0000608	LOC117584929|XP_034129976.1|DGUA	LOC115625574|XP_030376535.1|SLEB
OG0000609	LOC117590797|XP_034139643.1|DGUA	LOC115631251|XP_030383821.1|SLEB, LOC115627917|XP_030379671.1|SLEB
OG0000610	LOC117579557|XP_034121368.1|DGUA, LOC117583646|XP_034127993.1|DGUA	LOC115623312|XP_030373437.1|SLEB
OG0000611	LOC117585964|XP_034131668.1|DGUA	LOC115629627|XP_030381991.1|SLEB
OG0000611	LOC117592288|XP_034141840.1|DGUA	LOC115626533|XP_030377776.1|SLEB
OG0000612	LOC117580539|XP_034123023.1|DGUA, LOC117580242|XP_034122556.1|DGUA	LOC115623041|XP_030373078.1|SLEB, LOC115622314|XP_030372080.1|SLEB
OG0000614	LOC117584215|XP_034128878.1|DGUA	LOC115626391|XP_030377611.1|SLEB
OG0000614	LOC117588579|XP_034135867.1|DGUA	LOC115629316|XP_030381621.1|SLEB
OG0000615	LOC117579823|XP_034121805.1|DGUA	LOC115627692|XP_030379295.1|SLEB
OG0000615	LOC117589730|XP_034137796.1|DGUA	LOC115620406|XP_030369485.1|SLEB
OG0000616	LOC117588730|XP_034136090.1|DGUA	LOC115627474|XP_030379011.1|SLEB
OG0000617	LOC117582826|XP_034126768.1|DGUA	LOC115621815|XP_030371461.1|SLEB
OG0000617	LOC117582775|XP_034126636.1|DGUA	LOC115620342|XP_030369403.1|SLEB
OG0000618	LOC117585391|XP_034130744.1|DGUA	LOC115622043|XP_030371775.1|SLEB
OG0000618	LOC117579105|XP_034120722.1|DGUA	LOC115621508|XP_030371040.1|SLEB
OG0000619	LOC117579367|XP_034121122.1|DGUA	LOC115634836|XP_030388617.1|SLEB
OG0000620	LOC117581579|XP_034124820.1|DGUA	LOC115627320|XP_030378822.1|SLEB
OG0000620	LOC117580022|XP_034122135.1|DGUA	LOC115633030|XP_030386227.1|SLEB
OG0000621	LOC117584987|XP_034130101.1|DGUA, LOC117580759|XP_034123345.1|DGUA	LOC115620478|XP_030369572.1|SLEB
OG0000621	LOC117581388|XP_034124421.1|DGUA	LOC115627100|XP_030378516.1|SLEB
OG0000622	LOC117589044|XP_034136563.1|DGUA	LOC115622549|XP_030372376.1|SLEB
OG0000622	LOC117587041|XP_034133363.1|DGUA	LOC115632202|XP_030385111.1|SLEB
OG0000623	LOC117586964|XP_034133228.1|DGUA	LOC115624552|XP_030375137.1|SLEB
OG0000623	LOC117579413|XP_034121183.1|DGUA	LOC115628260|XP_030380139.1|SLEB
OG0000624	LOC117582076|XP_034125527.1|DGUA	LOC115633640|XP_030386940.1|SLEB
OG0000625	LOC117580303|XP_034122684.1|DGUA	LOC115622157|XP_030371885.1|SLEB
OG0000625	LOC117580313|XP_034122699.1|DGUA	LOC115622847|XP_030372788.1|SLEB
OG0000626	LOC117582928|XP_034126923.1|DGUA	LOC115634382|XP_030387926.1|SLEB
OG0000626	LOC117591983|XP_034141316.1|DGUA	LOC115634725|XP_030388467.1|SLEB
OG0000627	LOC117589193|XP_034136811.1|DGUA	LOC115633005|XP_030386190.1|SLEB
OG0000627	LOC117591399|XP_034140535.1|DGUA	LOC115628860|XP_030380971.1|SLEB
OG0000628	LOC117587890|XP_034134758.1|DGUA	LOC115630700|XP_030383212.1|SLEB
OG0000628	LOC117584012|XP_034128635.1|DGUA	LOC115626527|XP_030377769.1|SLEB, LOC115630539|XP_030383004.1|SLEB
OG0000629	LOC117585483|XP_034130868.1|DGUA, LOC117584833|XP_034129854.1|DGUA	LOC115628582|XP_030380626.1|SLEB
OG0000630	LOC117587638|XP_034134413.1|DGUA	LOC115626220|XP_030377378.1|SLEB
OG0000630	LOC117587683|XP_034134467.1|DGUA	LOC115625733|XP_030376744.1|SLEB
OG0000631	LOC117581821|XP_034125155.1|DGUA	LOC115631173|XP_030383722.1|SLEB
OG0000631	LOC117591147|XP_034140146.1|DGUA	LOC115626352|XP_030377562.1|SLEB
OG0000632	LOC117582272|XP_034125792.1|DGUA	LOC115630690|XP_030383200.1|SLEB
OG0000632	LOC117582523|XP_034126212.1|DGUA	LOC115630409|XP_030382802.1|SLEB
OG0000633	LOC117587501|XP_034134163.1|DGUA	LOC115623010|XP_030373041.1|SLEB
OG0000633	LOC117587485|XP_034134113.1|DGUA	LOC115623003|XP_030373028.1|SLEB
OG0000634	LOC117579861|XP_034121868.1|DGUA	LOC115624560|XP_030375149.1|SLEB
OG0000635	LOC117579755|XP_034121676.1|DGUA	LOC115620742|XP_030369999.1|SLEB
OG0000635	LOC117589248|XP_034136912.1|DGUA	LOC115629274|XP_030381560.1|SLEB
OG0000636	LOC117587665|XP_034134447.1|DGUA	LOC115626223|XP_030377382.1|SLEB
OG0000636	LOC117587680|XP_034134462.1|DGUA	LOC115626226|XP_030377385.1|SLEB, LOC115626225|XP_030377383.1|SLEB, LOC115626227|XP_030377387.1|SLEB
OG0000637	LOC117581470|XP_034124597.1|DGUA	LOC115627962|XP_030379716.1|SLEB
OG0000637	LOC117581269|XP_034124171.1|DGUA	LOC115627960|XP_030379713.1|SLEB
OG0000638	LOC117581215|XP_034124084.1|DGUA	LOC115627144|XP_030378581.1|SLEB
OG0000639	LOC117579090|XP_034120691.1|DGUA	LOC115633115|XP_030386361.1|SLEB
OG0000641	LOC117583975|XP_034128573.1|DGUA	LOC115623783|XP_030374184.1|SLEB, LOC115623786|XP_030374188.1|SLEB
OG0000642	LOC117590891|XP_034139814.1|DGUA	LOC115626065|XP_030377178.1|SLEB, LOC115626066|XP_030377179.1|SLEB, LOC115625957|XP_030377055.1|SLEB, LOC115625960|XP_030377061.1|SLEB
OG0000643	LOC117583164|XP_034127250.1|DGUA	LOC115620332|XP_030369388.1|SLEB, LOC115620334|XP_030369391.1|SLEB
OG0000644	LOC117579187|XP_034120847.1|DGUA, LOC117579116|XP_034120736.1|DGUA	LOC115631644|XP_030384315.1|SLEB
OG0000645	LOC117582322|XP_034125859.1|DGUA	LOC115630472|XP_030382903.1|SLEB
OG0000645	LOC117582325|XP_034125863.1|DGUA	LOC115630471|XP_030382902.1|SLEB
OG0000646	LOC117585005|XP_034130135.1|DGUA	LOC115620235|XP_030369240.1|SLEB
OG0000646	LOC117589673|XP_034137707.1|DGUA	LOC115621842|XP_030371513.1|SLEB
OG0000647	LOC117582836|XP_034126783.1|DGUA	LOC115621967|XP_030371674.1|SLEB
OG0000647	LOC117588352|XP_034135455.1|DGUA	LOC115629630|XP_030381990.1|SLEB
OG0000648	LOC117581055|XP_034123783.1|DGUA	LOC115627944|XP_030379697.1|SLEB
OG0000648	LOC117581366|XP_034124390.1|DGUA	LOC115627942|XP_030379695.1|SLEB
OG0000649	LOC117588311|XP_034135392.1|DGUA	LOC115627568|XP_030379152.1|SLEB
OG0000649	LOC117588433|XP_034135605.1|DGUA	LOC115627550|XP_030379125.1|SLEB
OG0000650	LOC117585598|XP_034131034.1|DGUA	LOC115620503|XP_030369617.1|SLEB
OG0000650	LOC117590638|XP_034139358.1|DGUA	LOC115627753|XP_030379398.1|SLEB
OG0000651	LOC117587038|XP_034133359.1|DGUA	LOC115632259|XP_030385191.1|SLEB
OG0000651	LOC117587089|XP_034133450.1|DGUA	LOC115622859|XP_030372803.1|SLEB
OG0000652	LOC117591566|XP_034140771.1|DGUA	LOC115628872|XP_030380991.1|SLEB
OG0000652	LOC117581065|XP_034123828.1|DGUA	LOC115629665|XP_030382040.1|SLEB
OG0000653	LOC117583021|XP_034127062.1|DGUA, LOC117583524|XP_034127762.1|DGUA	LOC115620491|XP_030369592.1|SLEB
OG0000654	LOC117579525|XP_034121329.1|DGUA	LOC115628368|XP_030380304.1|SLEB
OG0000654	LOC117586979|XP_034133259.1|DGUA	LOC115632989|XP_030386166.1|SLEB
OG0000655	LOC117580176|XP_034122421.1|DGUA	LOC115621850|XP_030371563.1|SLEB
OG0000655	LOC117582532|XP_034126228.1|DGUA	LOC115630722|XP_030383235.1|SLEB
OG0000656	LOC117586054|XP_034131788.1|DGUA	LOC115623639|XP_030373943.1|SLEB
OG0000656	LOC117586055|XP_034131790.1|DGUA	LOC115627596|XP_030379180.1|SLEB
OG0000657	LOC117587237|XP_034133697.1|DGUA	LOC115624836|XP_030375543.1|SLEB
OG0000657	LOC117582430|XP_034126025.1|DGUA	LOC115631152|XP_030383683.1|SLEB
OG0000658	LOC117588494|XP_034135695.1|DGUA	LOC115627088|XP_030378498.1|SLEB
OG0000658	LOC117585496|XP_034130886.1|DGUA	LOC115626258|XP_030377426.1|SLEB
OG0000659	LOC117584578|XP_034129445.1|DGUA	LOC115625878|XP_030376954.1|SLEB
OG0000659	LOC117587910|XP_034134782.1|DGUA	LOC115626361|XP_030377571.1|SLEB
OG0000660	LOC117581767|XP_034125062.1|DGUA	LOC115631511|XP_030384136.1|SLEB
OG0000661	LOC117580308|XP_034122692.1|DGUA	LOC115622386|XP_030372170.1|SLEB
OG0000661	LOC117582157|XP_034125641.1|DGUA	LOC115630509|XP_030382967.1|SLEB
OG0000662	LOC117587134|XP_034133532.1|DGUA	LOC115632944|XP_030386100.1|SLEB
OG0000662	LOC117590729|XP_034139528.1|DGUA	LOC115627291|XP_030378783.1|SLEB
OG0000663	LOC117582471|XP_034126099.1|DGUA	LOC115627042|XP_030378440.1|SLEB
OG0000664	LOC117589519|XP_034137401.1|DGUA	LOC115626049|XP_030377161.1|SLEB
OG0000664	LOC117580737|XP_034123304.1|DGUA	LOC115629221|XP_030381490.1|SLEB
OG0000665	LOC117586390|XP_034132312.1|DGUA	LOC115623916|XP_030374332.1|SLEB
OG0000666	LOC117589054|XP_034136578.1|DGUA	LOC115624988|XP_030375715.1|SLEB
OG0000666	LOC117590811|XP_034139668.1|DGUA	LOC115627419|XP_030378949.1|SLEB
OG0000667	LOC117591004|XP_034139977.1|DGUA, LOC117585512|XP_034130902.1|DGUA	LOC115623576|XP_030373834.1|SLEB
OG0000668	LOC117590158|XP_034138435.1|DGUA	LOC115620304|XP_030369348.1|SLEB
OG0000668	LOC117583846|XP_034128356.1|DGUA	LOC115622050|XP_030371784.1|SLEB
OG0000669	LOC117581041|XP_034123762.1|DGUA	LOC115626945|XP_030378320.1|SLEB
OG0000669	LOC117581039|XP_034123760.1|DGUA	LOC115626693|XP_030377980.1|SLEB
OG0000670	LOC117581165|XP_034123999.1|DGUA	LOC115626707|XP_030378000.1|SLEB
OG0000671	LOC117590066|XP_034138282.1|DGUA	LOC115620863|XP_030370184.1|SLEB
OG0000671	LOC117582949|XP_034126952.1|DGUA	LOC115621283|XP_030370746.1|SLEB
OG0000672	LOC117590356|XP_034138783.1|DGUA	LOC115627870|XP_030379614.1|SLEB
OG0000672	LOC117590920|XP_034139843.1|DGUA	LOC115624926|XP_030375637.1|SLEB
OG0000673	LOC117581250|XP_034124144.1|DGUA	LOC115627417|XP_030378947.1|SLEB
OG0000673	LOC117579640|XP_034121509.1|DGUA	LOC115626494|XP_030377738.1|SLEB
OG0000675	LOC117587565|XP_034134280.1|DGUA	LOC115631118|XP_030383639.1|SLEB
OG0000677	LOC117587464|XP_034134079.1|DGUA	LOC115623186|XP_030373268.1|SLEB
OG0000677	LOC117588639|XP_034135958.1|DGUA	LOC115627739|XP_030379369.1|SLEB
OG0000678	LOC117585025|XP_034130158.1|DGUA	LOC115621186|XP_030370620.1|SLEB
OG0000678	LOC117582354|XP_034125901.1|DGUA	LOC115631717|XP_030384411.1|SLEB
OG0000679	LOC117590292|XP_034138671.1|DGUA	LOC115633757|XP_030387092.1|SLEB
OG0000680	LOC117590209|XP_034138553.1|DGUA	LOC115627844|XP_030379560.1|SLEB
OG0000681	LOC117582744|XP_034126575.1|DGUA	LOC115621828|XP_030371496.1|SLEB
OG0000681	LOC117580695|XP_034123211.1|DGUA	LOC115627476|XP_030379015.1|SLEB
OG0000683	LOC117585148|XP_034130368.1|DGUA	LOC115620499|XP_030369611.1|SLEB
OG0000684	LOC117586435|XP_034132362.1|DGUA	LOC115624151|XP_030374608.1|SLEB
OG0000684	LOC117583750|XP_034128160.1|DGUA	LOC115620565|XP_030369714.1|SLEB
OG0000685	LOC117590841|XP_034139725.1|DGUA, LOC117590884|XP_034139804.1|DGUA	LOC115629499|XP_030381839.1|SLEB
OG0000685	LOC117589960|XP_034138151.1|DGUA	LOC115623675|XP_030374005.1|SLEB
OG0000686	LOC117578459|XP_034119881.1|DGUA	LOC115625171|XP_030375975.1|SLEB
OG0000686	LOC117588776|XP_034136156.1|DGUA	LOC115633274|XP_030386545.1|SLEB
OG0000687	LOC117589238|XP_034136892.1|DGUA	LOC115633169|XP_030386442.1|SLEB
OG0000688	LOC117591957|XP_034141274.1|DGUA	LOC115634831|XP_030388608.1|SLEB
OG0000689	LOC117586466|XP_034132429.1|DGUA	LOC115628671|XP_030380705.1|SLEB
OG0000689	LOC117586462|XP_034132414.1|DGUA	LOC115628661|XP_030380693.1|SLEB
OG0000690	LOC117580806|XP_034123398.1|DGUA	LOC115629307|XP_030381612.1|SLEB
OG0000691	LOC117584758|XP_034129750.1|DGUA	LOC115626605|XP_030377857.1|SLEB
OG0000691	LOC117579309|XP_034121011.1|DGUA	LOC115634680|XP_030388399.1|SLEB
OG0000692	LOC117589105|XP_034136648.1|DGUA	LOC115632631|XP_030385721.1|SLEB
OG0000692	LOC117589107|XP_034136650.1|DGUA	LOC115632633|XP_030385722.1|SLEB
OG0000693	LOC117581053|XP_034123782.1|DGUA	LOC115627792|XP_030379472.1|SLEB
OG0000693	LOC117586215|XP_034132045.1|DGUA	LOC115623630|XP_030373932.1|SLEB
OG0000694	LOC117580535|XP_034123020.1|DGUA	LOC115622249|XP_030372007.1|SLEB
OG0000695	LOC117588067|XP_034135018.1|DGUA	LOC115626345|XP_030377554.1|SLEB
OG0000695	LOC117588066|XP_034135017.1|DGUA	LOC115626555|XP_030377793.1|SLEB
OG0000696	LOC117581867|XP_034125221.1|DGUA	LOC115631207|XP_030383771.1|SLEB
OG0000697	LOC117588302|XP_034135380.1|DGUA, LOC117588102|XP_034135064.1|DGUA	LOC115626630|XP_030377894.1|SLEB
OG0000698	LOC117581845|XP_034125191.1|DGUA	LOC115631784|XP_030384478.1|SLEB
OG0000698	LOC117582341|XP_034125883.1|DGUA	LOC115631797|XP_030384494.1|SLEB
OG0000699	LOC117584717|XP_034129655.1|DGUA	LOC115631361|XP_030383939.1|SLEB
OG0000699	LOC117585384|XP_034130724.1|DGUA	LOC115621427|XP_030370939.1|SLEB
OG0000700	LOC117582105|XP_034125561.1|DGUA, LOC117584471|XP_034129283.1|DGUA	LOC115630522|XP_030382986.1|SLEB
OG0000701	LOC117591937|XP_034141236.1|DGUA	LOC115633828|XP_030387176.1|SLEB
OG0000701	LOC117590220|XP_034138578.1|DGUA	LOC115627353|XP_030378861.1|SLEB
OG0000702	LOC117591218|XP_034140278.1|DGUA	LOC115623432|XP_030373638.1|SLEB
OG0000702	LOC117591217|XP_034140254.1|DGUA	LOC115623431|XP_030373622.1|SLEB
OG0000703	LOC117584158|XP_034128811.1|DGUA	LOC115626522|XP_030377762.1|SLEB
OG0000703	LOC117580650|XP_034123144.1|DGUA	LOC115632207|XP_030385123.1|SLEB
OG0000704	LOC117588726|XP_034136082.1|DGUA	LOC115629751|XP_030382150.1|SLEB
OG0000704	LOC117583831|XP_034128314.1|DGUA	LOC115620514|XP_030369639.1|SLEB
OG0000705	LOC117587018|XP_034133320.1|DGUA, LOC117589019|XP_034136534.1|DGUA, LOC117588698|XP_034136038.1|DGUA, LOC117587016|XP_034133317.1|DGUA	LOC115632166|XP_030385053.1|SLEB
OG0000706	LOC117582340|XP_034125882.1|DGUA	LOC115631541|XP_030384176.1|SLEB
OG0000706	LOC117581613|XP_034124867.1|DGUA	LOC115633220|XP_030386469.1|SLEB
OG0000707	LOC117581280|XP_034124198.1|DGUA	LOC115634062|XP_030387466.1|SLEB
OG0000707	LOC117591032|XP_034140017.1|DGUA	LOC115628046|XP_030379850.1|SLEB
OG0000708	LOC117590471|XP_034139012.1|DGUA	LOC115627708|XP_030379316.1|SLEB
OG0000708	LOC117588421|XP_034135586.1|DGUA	LOC115627653|XP_030379253.1|SLEB
OG0000709	LOC117583485|XP_034127686.1|DGUA	LOC115621323|XP_030370803.1|SLEB
OG0000709	LOC117581329|XP_034124334.1|DGUA	LOC115626872|XP_030378240.1|SLEB
OG0000710	LOC117586015|XP_034131737.1|DGUA	LOC115623330|XP_030373453.1|SLEB
