Orthogroup	DGUA.longest_only	DSER.longest_only
OG0001117	LOC117579299|XP_034120997.1|DGUA, LOC117579896|XP_034121924.1|DGUA, LOC117579897|XP_034121925.1|DGUA	LOC110178961|XP_020801923.1|DSER, LOC110178954|XP_020801915.1|DSER
OG0001118	LOC117588591|XP_034135887.1|DGUA	LOC110189172|XP_020814802.1|DSER
OG0001119	LOC117590148|XP_034138419.1|DGUA	LOC110183954|XP_020807971.1|DSER
OG0001120	LOC117585851|XP_034131488.1|DGUA	LOC110190896|XP_020817214.1|DSER
OG0001121	LOC117591927|XP_034141211.1|DGUA	LOC110189553|XP_020815342.1|DSER, LOC110189554|XP_020815343.1|DSER
OG0001122	LOC117589171|XP_034136777.1|DGUA	LOC110178657|XP_020801507.1|DSER
OG0001124	LOC117584927|XP_034129971.1|DGUA	LOC110191214|XP_020817639.1|DSER
OG0001125	LOC117585469|XP_034130851.1|DGUA	LOC110188383|XP_020813761.1|DSER
OG0001126	LOC117579616|XP_034121442.1|DGUA	LOC110176234|XP_020798187.1|DSER
OG0001127	LOC117587496|XP_034134159.1|DGUA	LOC110178887|XP_020801819.1|DSER
OG0001128	LOC117589957|XP_034138150.1|DGUA	LOC110177911|XP_020800541.1|DSER
OG0001129	LOC117588177|XP_034135183.1|DGUA	LOC110185865|XP_020810533.1|DSER
OG0001130	LOC117588107|XP_034135069.1|DGUA	LOC110183191|XP_020807053.1|DSER
OG0001131	LOC117590669|XP_034139428.1|DGUA	LOC110185470|XP_020809985.1|DSER
OG0001133	LOC117584379|XP_034129117.1|DGUA	LOC110182695|XP_020806449.1|DSER
OG0001134	LOC117592358|XP_034141949.1|DGUA	LOC110178469|XP_020801271.1|DSER
OG0001135	LOC117589683|XP_034137728.1|DGUA	LOC110191174|XP_020817596.1|DSER
OG0001136	LOC117590034|XP_034138220.1|DGUA	LOC110186892|XP_020811850.1|DSER
OG0001137	LOC117585363|XP_034130701.1|DGUA	LOC110186364|XP_020811172.1|DSER
OG0001138	LOC117586873|XP_034133062.1|DGUA	LOC110188494|XP_020813883.1|DSER
OG0001140	LOC117583209|XP_034127314.1|DGUA	LOC110188665|XP_020814117.1|DSER, LOC110178049|XP_020800721.1|DSER
OG0001141	LOC117589856|XP_034138012.1|DGUA	LOC110177179|XP_020799428.1|DSER
OG0001142	LOC117589800|XP_034137899.1|DGUA	LOC110177197|XP_020799452.1|DSER
OG0001142	LOC117589801|XP_034137900.1|DGUA	LOC110177135|XP_020799367.1|DSER
OG0001143	LOC117590927|XP_034139855.1|DGUA, LOC117582800|XP_034126719.1|DGUA, LOC117580619|XP_034123092.1|DGUA	LOC110186092|XP_020810793.1|DSER
OG0001144	LOC117581405|XP_034124451.1|DGUA	LOC110183269|XP_020807157.1|DSER, LOC110187187|XP_020812278.1|DSER
OG0001146	LOC117588060|XP_034135010.1|DGUA	LOC110181380|XP_020804768.1|DSER
OG0001146	LOC117581378|XP_034124407.1|DGUA	LOC110182200|XP_020805880.1|DSER
OG0001148	LOC117582618|XP_034126383.1|DGUA, LOC117582619|XP_034126384.1|DGUA	LOC110187590|XP_020812634.1|DSER
OG0001149	LOC117579563|XP_034121376.1|DGUA	LOC110176742|XP_020798845.1|DSER
OG0001150	LOC117592098|XP_034141506.1|DGUA	LOC110179831|XP_020803100.1|DSER
OG0001151	LOC117586133|XP_034131915.1|DGUA	LOC110188372|XP_020813744.1|DSER
OG0001152	LOC117583248|XP_034127365.1|DGUA, LOC117583249|XP_034127366.1|DGUA	LOC110176595|XP_020798670.1|DSER
OG0001153	LOC117586737|XP_034132930.1|DGUA	LOC110191482|XP_020818005.1|DSER
OG0001154	LOC117588194|XP_034135211.1|DGUA	LOC110187359|XP_020812409.1|DSER
OG0001155	LOC117581453|XP_034124557.1|DGUA	LOC110187109|XP_020812177.1|DSER
OG0001157	LOC117589511|XP_034137386.1|DGUA	LOC110184882|XP_020809190.1|DSER
OG0001158	LOC117584486|XP_034129301.1|DGUA	LOC110187418|XP_020812466.1|DSER
OG0001159	LOC117585563|XP_034130977.1|DGUA	LOC110186958|XP_020811958.1|DSER
OG0001160	LOC117582898|XP_034126882.1|DGUA	LOC110188410|XP_020813797.1|DSER
OG0001161	LOC117589904|XP_034138064.1|DGUA	LOC110191364|XP_020817872.1|DSER
OG0001162	LOC117586687|XP_034132835.1|DGUA	LOC110185498|XP_020810055.1|DSER
OG0001163	LOC117589617|XP_034137587.1|DGUA	LOC110184394|XP_020808570.1|DSER
OG0001164	LOC117583142|XP_034127223.1|DGUA, LOC117583049|XP_034127102.1|DGUA	LOC110187971|XP_020813150.1|DSER
OG0001165	LOC117579637|XP_034121508.1|DGUA	LOC110178508|XP_020801316.1|DSER
OG0001166	LOC117588911|XP_034136359.1|DGUA	LOC110188840|XP_020814393.1|DSER
OG0001167	LOC117592466|XP_034142189.1|DGUA	LOC110178257|XP_020800970.1|DSER
OG0001168	LOC117592173|XP_034141662.1|DGUA	LOC110191628|XP_020818176.1|DSER
OG0001169	LOC117581354|XP_034124377.1|DGUA	LOC110184292|XP_020808436.1|DSER
OG0001170	LOC117583060|XP_034127123.1|DGUA	LOC110190957|XP_020817303.1|DSER
OG0001171	LOC117579868|XP_034121873.1|DGUA	LOC110190076|XP_020816041.1|DSER
OG0001172	LOC117578736|XP_034120291.1|DGUA	LOC110178488|XP_020801292.1|DSER
OG0001173	LOC117582766|XP_034126621.1|DGUA	LOC110186390|XP_020811209.1|DSER
OG0001174	LOC117587110|XP_034133494.1|DGUA	LOC110184681|XP_020808953.1|DSER
OG0001175	LOC117591823|XP_034141051.1|DGUA	LOC110190945|XP_020817278.1|DSER
OG0001176	LOC117592125|XP_034141560.1|DGUA	LOC110189215|XP_020814846.1|DSER
OG0001177	LOC117582391|XP_034125961.1|DGUA	LOC110184819|XP_020809119.1|DSER
OG0001178	LOC117579987|XP_034122072.1|DGUA	LOC110182997|XP_020806848.1|DSER
OG0001179	LOC117592256|XP_034141788.1|DGUA	LOC110179311|XP_020802455.1|DSER
OG0001180	LOC117590584|XP_034139231.1|DGUA	LOC110185430|XP_020809909.1|DSER
OG0001181	LOC117580557|XP_034123049.1|DGUA	LOC110176209|XP_020798132.1|DSER
OG0001182	LOC117582983|XP_034126998.1|DGUA	LOC110185043|XP_020809358.1|DSER
OG0001183	LOC117590181|XP_034138472.1|DGUA	LOC110186583|XP_020811456.1|DSER
OG0001184	LOC117585158|XP_034130382.1|DGUA	LOC110189636|XP_020815443.1|DSER
OG0001185	LOC117586309|XP_034132159.1|DGUA	LOC110188191|XP_020813430.1|DSER
OG0001186	LOC117586518|XP_034132541.1|DGUA	LOC110184532|XP_020808771.1|DSER
OG0001187	LOC117584372|XP_034129146.1|DGUA	LOC110190345|XP_020816445.1|DSER
OG0001188	LOC117592664|XP_034142504.1|DGUA	LOC110182476|XP_020806184.1|DSER
OG0001189	LOC117589987|XP_034138168.1|DGUA	LOC110179310|XP_020802458.1|DSER
OG0001190	LOC117591183|XP_034140202.1|DGUA	LOC110180335|XP_020803653.1|DSER
OG0001191	LOC117587786|XP_034134621.1|DGUA	LOC110183786|XP_020807802.1|DSER
OG0001192	LOC117584764|XP_034129757.1|DGUA	LOC110185723|XP_020810364.1|DSER
OG0001193	LOC117589568|XP_034137510.1|DGUA	LOC110177158|XP_020799402.1|DSER
OG0001194	LOC117590830|XP_034139697.1|DGUA	LOC110182835|XP_020806627.1|DSER
OG0001195	LOC117590800|XP_034139659.1|DGUA	LOC110177613|XP_020800076.1|DSER
OG0001196	LOC117592519|XP_034142260.1|DGUA, LOC117588286|XP_034135353.1|DGUA	LOC110181821|XP_020805376.1|DSER
OG0001197	LOC117583451|XP_034127642.1|DGUA	LOC110177458|XP_020799854.1|DSER, LOC110177459|XP_020799856.1|DSER, LOC110177397|XP_020799761.1|DSER
OG0001198	LOC117585471|XP_034130852.1|DGUA	LOC110190853|XP_020817161.1|DSER
OG0001200	LOC117585799|XP_034131395.1|DGUA	LOC110182259|XP_020805935.1|DSER, LOC110184850|XP_020809149.1|DSER, LOC110179786|XP_020803058.1|DSER
OG0001201	LOC117586124|XP_034131879.1|DGUA	LOC110186280|XP_020811053.1|DSER
OG0001202	LOC117581447|XP_034124549.1|DGUA	LOC110180344|XP_020803665.1|DSER
OG0001203	LOC117590631|XP_034139339.1|DGUA	LOC110185435|XP_020809918.1|DSER
OG0001204	LOC117584062|XP_034128694.1|DGUA	LOC110185637|XP_020810253.1|DSER
OG0001205	LOC117586654|XP_034132783.1|DGUA	LOC110177265|XP_020799575.1|DSER
OG0001206	LOC117585319|XP_034130642.1|DGUA	LOC110188679|XP_020814141.1|DSER
OG0001207	LOC117587117|XP_034133503.1|DGUA, LOC117590977|XP_034139941.1|DGUA	LOC110184356|XP_020808509.1|DSER
OG0001208	LOC117581275|XP_034124177.1|DGUA	LOC110179065|XP_020802086.1|DSER
OG0001209	LOC117589603|XP_034137569.1|DGUA	LOC110187828|XP_020812966.1|DSER
OG0001210	LOC117590291|XP_034138669.1|DGUA	LOC110181932|XP_020805526.1|DSER
OG0001211	LOC117589903|XP_034138063.1|DGUA	LOC110188458|XP_020813847.1|DSER
OG0001212	LOC117590879|XP_034139798.1|DGUA	LOC110183232|XP_020807106.1|DSER
OG0001213	LOC117590390|XP_034138867.1|DGUA	LOC110188588|XP_020814009.1|DSER
OG0001214	LOC117589496|XP_034137352.1|DGUA	LOC110177301|XP_020799625.1|DSER
OG0001215	LOC117583790|XP_034128262.1|DGUA	LOC110189040|XP_020814671.1|DSER
OG0001216	LOC117583808|XP_034128279.1|DGUA	LOC110186167|XP_020810879.1|DSER
OG0001217	LOC117587532|XP_034134227.1|DGUA	LOC110185069|XP_020809408.1|DSER
OG0001218	LOC117579095|XP_034120709.1|DGUA, LOC117583061|XP_034127124.1|DGUA	LOC110191013|XP_020817390.1|DSER
OG0001220	LOC117591897|XP_034141173.1|DGUA	LOC110189573|XP_020815362.1|DSER
OG0001221	LOC117592318|XP_034141890.1|DGUA	LOC110182910|XP_020806728.1|DSER
OG0001222	LOC117589691|XP_034137741.1|DGUA	LOC110177461|XP_020799858.1|DSER
OG0001223	LOC117587677|XP_034134463.1|DGUA, LOC117578647|XP_034120154.1|DGUA	LOC110176670|XP_020798763.1|DSER
OG0001224	LOC117592231|XP_034141755.1|DGUA	LOC110176761|XP_020798869.1|DSER
OG0001225	LOC117578603|XP_034120085.1|DGUA	LOC110180045|XP_020803317.1|DSER
OG0001226	LOC117584598|XP_034129495.1|DGUA	LOC110179328|XP_020802479.1|DSER
OG0001227	LOC117583937|XP_034128510.1|DGUA	LOC110182673|XP_020806413.1|DSER, LOC110180309|XP_020803622.1|DSER
OG0001229	LOC117591328|XP_034140433.1|DGUA	LOC110185535|XP_020810101.1|DSER
OG0001230	LOC117592485|XP_034142215.1|DGUA	LOC110182355|XP_020806057.1|DSER
OG0001231	LOC117587586|XP_034134317.1|DGUA	LOC110182819|XP_020806614.1|DSER
OG0001232	LOC117581715|XP_034124984.1|DGUA	LOC110176812|XP_020798913.1|DSER
OG0001233	LOC117581691|XP_034124959.1|DGUA	LOC110176905|XP_020799051.1|DSER
OG0001234	LOC117592585|XP_034142363.1|DGUA	LOC110188933|XP_020814530.1|DSER, LOC110176381|XP_020798371.1|DSER, LOC110178517|XP_020801328.1|DSER
OG0001235	LOC117582281|XP_034125804.1|DGUA	LOC110178124|XP_020800804.1|DSER
OG0001236	LOC117586952|XP_034133212.1|DGUA	LOC110184617|XP_020808869.1|DSER
OG0001237	LOC117586484|XP_034132472.1|DGUA	LOC110188234|XP_020813550.1|DSER
OG0001238	LOC117591117|XP_034140108.1|DGUA	LOC110186135|XP_020810840.1|DSER
OG0001240	LOC117591106|XP_034140099.1|DGUA	LOC110186155|XP_020810864.1|DSER
OG0001241	LOC117591993|XP_034141329.1|DGUA	LOC110178227|XP_020800935.1|DSER
OG0001242	LOC117581883|XP_034125240.1|DGUA	LOC110185597|XP_020810195.1|DSER
OG0001242	LOC117581577|XP_034124819.1|DGUA	LOC110181928|XP_020805523.1|DSER
OG0001243	LOC117580332|XP_034122720.1|DGUA, LOC117590386|XP_034138851.1|DGUA	LOC110189879|XP_020815782.1|DSER
OG0001244	LOC117580868|XP_034123508.1|DGUA, LOC117590444|XP_034138954.1|DGUA, LOC117583775|XP_034128220.1|DGUA	LOC110176507|XP_020798539.1|DSER
OG0001245	LOC117585360|XP_034130698.1|DGUA	LOC110188646|XP_020814083.1|DSER
OG0001246	LOC117578720|XP_034120267.1|DGUA	LOC110191492|XP_020818015.1|DSER
OG0001247	LOC117591301|XP_034140396.1|DGUA	LOC110189412|XP_020815126.1|DSER
OG0001248	LOC117580199|XP_034122471.1|DGUA	LOC110190488|XP_020816663.1|DSER
OG0001249	LOC117581410|XP_034124454.1|DGUA	LOC110182831|XP_020806623.1|DSER
OG0001251	LOC117586010|XP_034131732.1|DGUA	LOC110188455|XP_020813843.1|DSER, LOC110188693|XP_020814157.1|DSER
OG0001252	LOC117589857|XP_034138013.1|DGUA	LOC110186141|XP_020810854.1|DSER
OG0001253	LOC117580511|XP_034122997.1|DGUA	LOC110178307|XP_020801058.1|DSER
OG0001254	LOC117592498|XP_034142234.1|DGUA	LOC110182877|XP_020806679.1|DSER, LOC110182876|XP_020806678.1|DSER
OG0001255	LOC117578677|XP_034120194.1|DGUA, LOC117580750|XP_034123332.1|DGUA, LOC117590476|XP_034139023.1|DGUA	LOC110189302|XP_020814993.1|DSER
OG0001256	LOC117579708|XP_034121592.1|DGUA	LOC110182756|XP_020806526.1|DSER
OG0001256	LOC117592527|XP_034142277.1|DGUA	LOC110184045|XP_020808078.1|DSER
OG0001257	LOC117590640|XP_034139361.1|DGUA	LOC110185455|XP_020809950.1|DSER
OG0001258	LOC117585337|XP_034130667.1|DGUA	LOC110186697|XP_020811628.1|DSER
OG0001259	LOC117581371|XP_034124397.1|DGUA	LOC110178561|XP_020801392.1|DSER
OG0001260	LOC117583261|XP_034127377.1|DGUA	LOC110188452|XP_020813840.1|DSER, LOC110188355|XP_020813722.1|DSER
OG0001261	LOC117581297|XP_034124228.1|DGUA	LOC110176049|XP_020797922.1|DSER
OG0001262	LOC117579260|XP_034120938.1|DGUA	LOC110189926|XP_020815864.1|DSER
OG0001263	LOC117583490|XP_034127719.1|DGUA	LOC110188014|XP_020813197.1|DSER
OG0001264	LOC117582240|XP_034125742.1|DGUA	LOC110178214|XP_020800915.1|DSER
OG0001265	LOC117580927|XP_034123598.1|DGUA	LOC110182507|XP_020806217.1|DSER
OG0001266	LOC117592312|XP_034141879.1|DGUA	LOC110176927|XP_020799086.1|DSER
OG0001267	LOC117583314|XP_034127461.1|DGUA	LOC110188013|XP_020813196.1|DSER
OG0001268	LOC117589628|XP_034137607.1|DGUA	LOC110187996|XP_020813178.1|DSER
OG0001269	LOC117580978|XP_034123667.1|DGUA	LOC110180266|XP_020803581.1|DSER
OG0001270	LOC117586651|XP_034132777.1|DGUA	LOC110177268|XP_020799579.1|DSER
OG0001271	LOC117586411|XP_034132342.1|DGUA	LOC110178003|XP_020800662.1|DSER
OG0001272	LOC117587013|XP_034133314.1|DGUA	LOC110188883|XP_020814459.1|DSER
OG0001273	LOC117583001|XP_034127042.1|DGUA	LOC110188047|XP_020813255.1|DSER
OG0001274	LOC117580461|XP_034122925.1|DGUA	LOC110178986|XP_020801960.1|DSER
OG0001275	LOC117590210|XP_034138556.1|DGUA	LOC110191974|XP_020818654.1|DSER
OG0001276	LOC117587261|XP_034133726.1|DGUA	LOC110183641|XP_020807621.1|DSER
OG0001277	LOC117580363|XP_034122784.1|DGUA	LOC110185326|XP_020809757.1|DSER
OG0001278	LOC117580025|XP_034122140.1|DGUA	LOC110190777|XP_020817067.1|DSER
OG0001279	LOC117580037|XP_034122156.1|DGUA	LOC110190634|XP_020816889.1|DSER
OG0001280	LOC117588999|XP_034136501.1|DGUA	LOC110178813|XP_020801731.1|DSER, LOC110178814|XP_020801734.1|DSER, LOC110178718|XP_020801581.1|DSER
OG0001281	LOC117587032|XP_034133349.1|DGUA	LOC110177548|XP_020799976.1|DSER
OG0001282	LOC117584580|XP_034129447.1|DGUA	LOC110186109|XP_020810815.1|DSER
OG0001283	LOC117592411|XP_034142043.1|DGUA	LOC110188939|XP_020814537.1|DSER
OG0001284	LOC117587863|XP_034134719.1|DGUA	LOC110182846|XP_020806637.1|DSER
OG0001285	LOC117588897|XP_034136337.1|DGUA	LOC110183656|XP_020807643.1|DSER
OG0001286	LOC117581803|XP_034125135.1|DGUA	LOC110187276|XP_020812324.1|DSER
OG0001287	LOC117586378|XP_034132297.1|DGUA	LOC110188353|XP_020813720.1|DSER
OG0001288	LOC117582352|XP_034125896.1|DGUA	LOC110178188|XP_020800882.1|DSER
OG0001289	LOC117583869|XP_034128406.1|DGUA	LOC110187458|XP_020812504.1|DSER
OG0001290	LOC117584232|XP_034128905.1|DGUA	LOC110187380|XP_020812427.1|DSER
OG0001291	LOC117592619|XP_034142400.1|DGUA	LOC110191499|XP_020818024.1|DSER
OG0001292	LOC117578815|XP_034120457.1|DGUA	LOC110183703|XP_020807741.1|DSER, LOC110183245|XP_020807129.1|DSER
OG0001293	LOC117580693|XP_034123210.1|DGUA	LOC110181963|XP_020805571.1|DSER
OG0001294	LOC117586273|XP_034132112.1|DGUA	LOC110184142|XP_020808214.1|DSER
OG0001295	LOC117591490|XP_034140669.1|DGUA	LOC110187073|XP_020812122.1|DSER
OG0001296	LOC117591929|XP_034141223.1|DGUA	LOC110189783|XP_020815671.1|DSER
OG0001297	LOC117583811|XP_034128284.1|DGUA	LOC110190384|XP_020816477.1|DSER
OG0001298	LOC117589782|XP_034137870.1|DGUA	LOC110188270|XP_020813618.1|DSER
OG0001299	LOC117579541|XP_034121350.1|DGUA	LOC110185144|XP_020809505.1|DSER
OG0001300	LOC117585087|XP_034130246.1|DGUA	LOC110191216|XP_020817641.1|DSER
OG0001301	LOC117584762|XP_034129755.1|DGUA	LOC110185822|XP_020810488.1|DSER
OG0001302	LOC117587183|XP_034133597.1|DGUA	LOC110191930|XP_020818604.1|DSER
OG0001303	LOC117584926|XP_034129969.1|DGUA	LOC110191212|XP_020817638.1|DSER
OG0001304	LOC117578623|XP_034120118.1|DGUA	LOC110178260|XP_020800981.1|DSER
OG0001305	LOC117586656|XP_034132787.1|DGUA	LOC110177242|XP_020799538.1|DSER
OG0001306	LOC117585444|XP_034130811.1|DGUA	LOC110190363|XP_020816437.1|DSER
OG0001307	LOC117580307|XP_034122690.1|DGUA, LOC117580388|XP_034122818.1|DGUA	LOC110190465|XP_020816633.1|DSER
OG0001308	LOC117580744|XP_034123320.1|DGUA	LOC110183250|XP_020807132.1|DSER
OG0001309	LOC117586724|XP_034132910.1|DGUA	LOC110177283|XP_020799591.1|DSER
OG0001310	LOC117581438|XP_034124528.1|DGUA	LOC110184129|XP_020808196.1|DSER
OG0001311	LOC117581653|XP_034124920.1|DGUA	LOC110182638|XP_020806365.1|DSER
OG0001312	LOC117587055|XP_034133384.1|DGUA	LOC110185195|XP_020809579.1|DSER
OG0001313	LOC117578735|XP_034120290.1|DGUA	LOC110178474|XP_020801275.1|DSER
OG0001314	LOC117584063|XP_034128696.1|DGUA	LOC110185638|XP_020810254.1|DSER
OG0001315	LOC117581155|XP_034123979.1|DGUA	LOC110180451|XP_020803786.1|DSER
OG0001316	LOC117592183|XP_034141674.1|DGUA	LOC110191573|XP_020818114.1|DSER
OG0001317	LOC117584382|XP_034129123.1|DGUA	LOC110180306|XP_020803619.1|DSER, LOC110182706|XP_020806462.1|DSER
OG0001318	LOC117584903|XP_034129936.1|DGUA	LOC110186107|XP_020810813.1|DSER
OG0001319	LOC117584289|XP_034128998.1|DGUA	LOC110185917|XP_020810589.1|DSER, LOC110185916|XP_020810587.1|DSER
OG0001320	LOC117580885|XP_034123528.1|DGUA, LOC117581513|XP_034124696.1|DGUA	LOC110176836|XP_020798948.1|DSER, LOC110178164|XP_020800857.1|DSER
OG0001321	LOC117590373|XP_034138812.1|DGUA	LOC110184089|XP_020808133.1|DSER, LOC110184088|XP_020808132.1|DSER
OG0001322	LOC117586745|XP_034132939.1|DGUA	LOC110186450|XP_020811294.1|DSER
OG0001322	LOC117585730|XP_034131265.1|DGUA	LOC110177181|XP_020799431.1|DSER
OG0001324	LOC117584169|XP_034128825.1|DGUA	LOC110184845|XP_020809146.1|DSER, LOC110179767|XP_020803043.1|DSER
OG0001325	LOC117586434|XP_034132361.1|DGUA	LOC110177170|XP_020799415.1|DSER, LOC110177228|XP_020799507.1|DSER
OG0001326	LOC117582750|XP_034126580.1|DGUA	LOC110186766|XP_020811687.1|DSER
OG0001328	LOC117588526|XP_034135773.1|DGUA	LOC110181715|XP_020805223.1|DSER
OG0001329	LOC117580979|XP_034123664.1|DGUA	LOC110181481|XP_020804893.1|DSER
OG0001330	LOC117590417|XP_034138915.1|DGUA, LOC117590416|XP_034138907.1|DGUA	LOC110179252|XP_020802369.1|DSER
OG0001331	LOC117588306|XP_034135384.1|DGUA	LOC110182448|XP_020806142.1|DSER
OG0001332	LOC117590427|XP_034138936.1|DGUA	LOC110179723|XP_020803001.1|DSER
OG0001333	LOC117584444|XP_034129247.1|DGUA	LOC110183753|XP_020807768.1|DSER
OG0001334	LOC117583203|XP_034127298.1|DGUA	LOC110186443|XP_020811286.1|DSER
OG0001335	LOC117586637|XP_034132757.1|DGUA	LOC110176574|XP_020798642.1|DSER
OG0001336	LOC117586170|XP_034131971.1|DGUA	LOC110185339|XP_020809780.1|DSER
OG0001337	LOC117581407|XP_034124448.1|DGUA	LOC110191969|XP_020818643.1|DSER
OG0001338	LOC117586287|XP_034132135.1|DGUA	LOC110179656|XP_020802916.1|DSER
OG0001339	LOC117584604|XP_034129508.1|DGUA	LOC110180030|XP_020803296.1|DSER
OG0001340	LOC117590025|XP_034138212.1|DGUA	LOC110185353|XP_020809791.1|DSER
OG0001341	LOC117583338|XP_034127492.1|DGUA	LOC110190867|XP_020817177.1|DSER
OG0001342	LOC117583120|XP_034127201.1|DGUA	LOC110186965|XP_020811969.1|DSER
OG0001343	LOC117583134|XP_034127215.1|DGUA	LOC110176656|XP_020798749.1|DSER
OG0001344	LOC117583255|XP_034127370.1|DGUA	LOC110186634|XP_020811552.1|DSER
OG0001345	LOC117583186|XP_034127278.1|DGUA	LOC110188450|XP_020813838.1|DSER
OG0001346	LOC117583492|XP_034127722.1|DGUA	LOC110186545|XP_020811407.1|DSER
OG0001347	LOC117578473|XP_034119897.1|DGUA, LOC117592311|XP_034141877.1|DGUA, LOC117581593|XP_034124840.1|DGUA	LOC110184801|XP_020809095.1|DSER
OG0001348	LOC117590301|XP_034138679.1|DGUA	LOC110186642|XP_020811561.1|DSER
OG0001349	LOC117586923|XP_034133169.1|DGUA	LOC110190514|XP_020816703.1|DSER
OG0001350	LOC117579776|XP_034121724.1|DGUA	LOC110181246|XP_020804609.1|DSER, LOC110181243|XP_020804607.1|DSER, LOC110181245|XP_020804608.1|DSER
OG0001351	LOC117586432|XP_034132363.1|DGUA	LOC110178004|XP_020800663.1|DSER, LOC110178011|XP_020800684.1|DSER
OG0001352	LOC117588489|XP_034135686.1|DGUA	LOC110189271|XP_020814946.1|DSER
OG0001353	LOC117591231|XP_034140296.1|DGUA	LOC110176147|XP_020798043.1|DSER
OG0001354	LOC117591979|XP_034141310.1|DGUA	LOC110181140|XP_020804469.1|DSER, LOC110181101|XP_020804431.1|DSER
OG0001355	LOC117592081|XP_034141484.1|DGUA	LOC110176356|XP_020798347.1|DSER
OG0001356	LOC117585160|XP_034130387.1|DGUA	LOC110187982|XP_020813162.1|DSER
OG0001357	LOC117586861|XP_034133047.1|DGUA	LOC110189116|XP_020814749.1|DSER
OG0001358	LOC117579307|XP_034121007.1|DGUA	LOC110176678|XP_020798774.1|DSER, LOC110185177|XP_020809554.1|DSER
OG0001359	LOC117584301|XP_034129018.1|DGUA	LOC110186033|XP_020810729.1|DSER
OG0001360	LOC117585270|XP_034130584.1|DGUA	LOC110180786|XP_020804157.1|DSER
OG0001361	LOC117580021|XP_034122134.1|DGUA	LOC110190504|XP_020816681.1|DSER
OG0001362	LOC117580036|XP_034122155.1|DGUA	LOC110190780|XP_020817077.1|DSER
OG0001363	LOC117586369|XP_034132286.1|DGUA	LOC110188349|XP_020813716.1|DSER
OG0001364	LOC117581078|XP_034123856.1|DGUA	LOC110191559|XP_020818093.1|DSER
OG0001365	LOC117580943|XP_034123617.1|DGUA, LOC117589217|XP_034136853.1|DGUA	LOC110191304|XP_020817774.1|DSER
OG0001366	LOC117589305|XP_034136989.1|DGUA	LOC110189082|XP_020814712.1|DSER, LOC110189080|XP_020814710.1|DSER
OG0001367	LOC117578793|XP_034120410.1|DGUA	LOC110180165|XP_020803499.1|DSER
OG0001368	LOC117583754|XP_034128170.1|DGUA	LOC110188968|XP_020814572.1|DSER
OG0001369	LOC117588517|XP_034135738.1|DGUA	LOC110183634|XP_020807611.1|DSER
OG0001370	LOC117579596|XP_034121424.1|DGUA	LOC110178462|XP_020801260.1|DSER
OG0001372	LOC117588028|XP_034134965.1|DGUA	LOC110176859|XP_020798993.1|DSER
OG0001373	LOC117587814|XP_034134661.1|DGUA	LOC110182721|XP_020806480.1|DSER
OG0001374	LOC117592129|XP_034141565.1|DGUA	LOC110189535|XP_020815323.1|DSER, LOC110176776|XP_020798873.1|DSER
OG0001375	LOC117586235|XP_034132062.1|DGUA	LOC110187945|XP_020813118.1|DSER
OG0001376	LOC117589073|XP_034136602.1|DGUA	LOC110179351|XP_020802520.1|DSER
OG0001377	LOC117582593|XP_034126342.1|DGUA	LOC110176816|XP_020798916.1|DSER
OG0001378	LOC117583897|XP_034128458.1|DGUA, LOC117587865|XP_034134721.1|DGUA	LOC110185914|XP_020810585.1|DSER
OG0001379	LOC117582119|XP_034125586.1|DGUA	LOC110182598|XP_020806311.1|DSER
OG0001380	LOC117586560|XP_034132615.1|DGUA	LOC110189757|XP_020815630.1|DSER
OG0001381	LOC117588346|XP_034135451.1|DGUA	LOC110182389|XP_020806091.1|DSER
OG0001382	LOC117584740|XP_034129705.1|DGUA	LOC110187249|XP_020812306.1|DSER
OG0001383	LOC117588182|XP_034135192.1|DGUA, LOC117578415|XP_034119768.1|DGUA	LOC110176382|XP_020798372.1|DSER, LOC110188936|XP_020814534.1|DSER
OG0001384	LOC117587866|XP_034134723.1|DGUA	LOC110181428|XP_020804830.1|DSER
OG0001385	LOC117587709|XP_034134504.1|DGUA	LOC110177889|XP_020800514.1|DSER
OG0001386	LOC117584603|XP_034129500.1|DGUA	LOC110177123|XP_020799376.1|DSER
OG0001387	LOC117584388|XP_034129133.1|DGUA	LOC110182657|XP_020806388.1|DSER
OG0001388	LOC117584735|XP_034129696.1|DGUA	LOC110183323|XP_020807228.1|DSER
OG0001389	LOC117583401|XP_034127575.1|DGUA	LOC110185063|XP_020809402.1|DSER
OG0001390	LOC117582316|XP_034125852.1|DGUA	LOC110183025|XP_020806871.1|DSER, LOC110183011|XP_020806857.1|DSER, LOC110185616|XP_020810223.1|DSER
OG0001391	LOC117588000|XP_034134911.1|DGUA	LOC110181410|XP_020804806.1|DSER
OG0001392	LOC117588580|XP_034135871.1|DGUA	LOC110191965|XP_020818642.1|DSER
OG0001393	LOC117591429|XP_034140582.1|DGUA	LOC110178053|XP_020800722.1|DSER, LOC110183752|XP_020807767.1|DSER
OG0001394	LOC117584605|XP_034129505.1|DGUA	LOC110183308|XP_020807207.1|DSER
OG0001395	LOC117586668|XP_034132807.1|DGUA	LOC110188685|XP_020814146.1|DSER
