Orthogroup	DGUA.longest_only	DELE.longest_only
OG0002285	LOC117580824|XP_034123435.1|DGUA	LOC108147747|XP_017129967.1|DELE
OG0002286	LOC117591864|XP_034141127.1|DGUA	LOC108135383|XP_017111566.1|DELE
OG0002287	LOC117591232|XP_034141323.1|DGUA	LOC108141492|XP_017120398.1|DELE
OG0002288	LOC117587169|XP_034133572.1|DGUA	LOC108142559|XP_017121987.1|DELE
OG0002289	LOC117580208|XP_034122492.1|DGUA	LOC108147432|XP_017129399.1|DELE
OG0002290	LOC117588029|XP_034134966.1|DGUA	LOC108135017|XP_017111038.1|DELE
OG0002291	LOC117578596|XP_034120075.1|DGUA	LOC108149609|XP_017132799.1|DELE
OG0002292	LOC117578445|XP_034119859.1|DGUA	LOC108145103|XP_017125786.1|DELE
OG0002293	LOC117590960|XP_034139906.1|DGUA	LOC108149615|XP_017132819.1|DELE
OG0002294	LOC117585058|XP_034130208.1|DGUA	LOC108143757|XP_017123776.1|DELE
OG0002295	LOC117584780|XP_034129776.1|DGUA	LOC108150705|XP_017134461.1|DELE
OG0002296	LOC117588004|XP_034134917.1|DGUA	LOC108141842|XP_017120921.1|DELE
OG0002297	LOC117585980|XP_034131688.1|DGUA	LOC108149869|XP_017133268.1|DELE
OG0002298	LOC117588397|XP_034135545.1|DGUA	LOC108144178|XP_017124331.1|DELE
OG0002299	LOC117581633|XP_034124894.1|DGUA	LOC108144190|XP_017124344.1|DELE
OG0002300	LOC117587922|XP_034134800.1|DGUA	LOC108139387|XP_017117598.1|DELE
OG0002301	LOC117588141|XP_034135125.1|DGUA	LOC108135263|XP_017111422.1|DELE
OG0002302	LOC117591086|XP_034140077.1|DGUA	LOC108135234|XP_017111383.1|DELE
OG0002303	LOC117580640|XP_034123123.1|DGUA, LOC117591571|XP_034140775.1|DGUA	LOC108147712|XP_017129924.1|DELE
OG0002305	LOC117588891|XP_034136331.1|DGUA	LOC108142688|XP_017122185.1|DELE
OG0002306	LOC117584760|XP_034129753.1|DGUA	LOC108142087|XP_017121269.1|DELE
OG0002307	LOC117582017|XP_034125429.1|DGUA	LOC108147947|XP_017130220.1|DELE
OG0002308	LOC117588005|XP_034134921.1|DGUA	LOC108141884|XP_017120982.1|DELE
OG0002309	LOC117582416|XP_034125999.1|DGUA	LOC108149335|XP_017132292.1|DELE
OG0002310	LOC117584850|XP_034129879.1|DGUA	LOC108149438|XP_017132509.1|DELE
OG0002311	LOC117587942|XP_034134827.1|DGUA	LOC108138722|XP_017116564.1|DELE
OG0002312	LOC117587761|XP_034134584.1|DGUA	LOC108149539|XP_017132662.1|DELE
OG0002313	LOC117592442|XP_034142088.1|DGUA	LOC108149728|XP_017132984.1|DELE
OG0002314	LOC117581476|XP_034124608.1|DGUA	LOC108145400|XP_017126288.1|DELE
OG0002315	LOC117587651|XP_034134436.1|DGUA	LOC108144194|XP_017124348.1|DELE
OG0002316	LOC117582582|XP_034126319.1|DGUA	LOC108134474|XP_017110276.1|DELE
OG0002317	LOC117580544|XP_034123029.1|DGUA	LOC108136084|XP_017112538.1|DELE
OG0002318	LOC117582400|XP_034125978.1|DGUA	LOC108138880|XP_017116900.1|DELE
OG0002319	LOC117587827|XP_034134678.1|DGUA	LOC108149526|XP_017132647.1|DELE
OG0002320	LOC117578499|XP_034119969.1|DGUA	LOC108145545|XP_017126534.1|DELE
OG0002321	LOC117578756|XP_034120336.1|DGUA	LOC108149835|XP_017133197.1|DELE
OG0002322	LOC117588145|XP_034135131.1|DGUA	LOC108139080|XP_017117193.1|DELE
OG0002323	LOC117584600|XP_034129497.1|DGUA	LOC108149537|XP_017132659.1|DELE
OG0002324	LOC117580140|XP_034122329.1|DGUA	LOC108145984|XP_017127214.1|DELE
OG0002325	LOC117587470|XP_034134091.1|DGUA	LOC108150305|XP_017133909.1|DELE
OG0002326	LOC117587469|XP_034134084.1|DGUA	LOC108150312|XP_017133916.1|DELE
OG0002327	LOC117585209|XP_034130478.1|DGUA	LOC108136876|XP_017113811.1|DELE
OG0002328	LOC117587879|XP_034134747.1|DGUA	LOC108139068|XP_017117177.1|DELE
OG0002329	LOC117582080|XP_034125531.1|DGUA	LOC108148039|XP_017130368.1|DELE
OG0002330	LOC117591620|XP_034140824.1|DGUA, LOC117591681|XP_034140897.1|DGUA, LOC117582082|XP_034125532.1|DGUA	LOC108148050|XP_017130389.1|DELE
OG0002331	LOC117588414|XP_034135574.1|DGUA	LOC108136471|XP_017113159.1|DELE
OG0002332	LOC117579662|XP_034121536.1|DGUA	LOC108146413|XP_017127905.1|DELE
OG0002333	LOC117582551|XP_034126262.1|DGUA	LOC108144369|XP_017124629.1|DELE
OG0002334	LOC117587669|XP_034134451.1|DGUA	LOC108137814|XP_017115220.1|DELE
OG0002335	LOC117579294|XP_034120995.1|DGUA	LOC108149887|XP_017133272.1|DELE
OG0002336	LOC117579489|XP_034121278.1|DGUA	LOC108145899|XP_017127040.1|DELE
OG0002337	LOC117592681|XP_034142531.1|DGUA	LOC108141339|XP_017120136.1|DELE
OG0002338	LOC117584723|XP_034129667.1|DGUA	LOC108139030|XP_017117128.1|DELE
OG0002339	LOC117583927|XP_034128498.1|DGUA	LOC108138851|XP_017116854.1|DELE
OG0002340	LOC117581685|XP_034124951.1|DGUA	LOC108138193|XP_017115794.1|DELE
OG0002341	LOC117586441|XP_034132374.1|DGUA	LOC108141531|XP_017120454.1|DELE
OG0002342	LOC117584774|XP_034129768.1|DGUA	LOC108147957|XP_017130234.1|DELE
OG0002343	LOC117583939|XP_034128513.1|DGUA	LOC108147779|XP_017129998.1|DELE
OG0002345	LOC117591812|XP_034141032.1|DGUA	LOC108149938|XP_017133344.1|DELE
OG0002346	LOC117584295|XP_034129009.1|DGUA	LOC108135237|XP_017111388.1|DELE
OG0002347	LOC117584125|XP_034128771.1|DGUA	LOC108144701|XP_017125280.1|DELE
OG0002348	LOC117581854|XP_034125202.1|DGUA	LOC108149430|XP_017132489.1|DELE
OG0002349	LOC117584583|XP_034129453.1|DGUA	LOC108149941|XP_017133347.1|DELE
OG0002350	LOC117591802|XP_034141006.1|DGUA	LOC108149937|XP_017133343.1|DELE
OG0002351	LOC117584075|XP_034128716.1|DGUA	LOC108137995|XP_017115459.1|DELE
OG0002352	LOC117589923|XP_034138100.1|DGUA	LOC108144994|XP_017125641.1|DELE
OG0002353	LOC117588082|XP_034135041.1|DGUA	LOC108149203|XP_017132122.1|DELE
OG0002354	LOC117583902|XP_034128466.1|DGUA	LOC108141671|XP_017120634.1|DELE
OG0002355	LOC117587577|XP_034134298.1|DGUA	LOC108137722|XP_017115101.1|DELE
OG0002356	LOC117581839|XP_034125182.1|DGUA	LOC108150489|XP_017134184.1|DELE
OG0002357	LOC117584906|XP_034129940.1|DGUA	LOC108139289|XP_017117473.1|DELE
OG0002358	LOC117584348|XP_034129071.1|DGUA	LOC108141961|XP_017121091.1|DELE
OG0002359	LOC117580894|XP_034123543.1|DGUA	LOC108135935|XP_017112373.1|DELE
OG0002360	LOC117582549|XP_034126252.1|DGUA	LOC108141859|XP_017120940.1|DELE
OG0002361	LOC117580068|XP_034122200.1|DGUA	LOC108142862|XP_017122421.1|DELE
OG0002362	LOC117582418|XP_034126000.1|DGUA	LOC108138176|XP_017115758.1|DELE
OG0002363	LOC117584362|XP_034129091.1|DGUA	LOC108138315|XP_017115962.1|DELE
OG0002364	LOC117583862|XP_034128382.1|DGUA	LOC108138139|XP_017115674.1|DELE
OG0002365	LOC117584445|XP_034129252.1|DGUA	LOC108138261|XP_017115894.1|DELE
OG0002366	LOC117582604|XP_034126364.1|DGUA	LOC108138653|XP_017116483.1|DELE
OG0002367	LOC117582525|XP_034126214.1|DGUA	LOC108148024|XP_017130346.1|DELE
OG0002368	LOC117587612|XP_034134353.1|DGUA	LOC108148296|XP_017130764.1|DELE
OG0002369	LOC117580677|XP_034123186.1|DGUA	LOC108137666|XP_017115009.1|DELE
OG0002370	LOC117584535|XP_034129377.1|DGUA	LOC108149230|XP_017132154.1|DELE
OG0002371	LOC117583885|XP_034128432.1|DGUA	LOC108149419|XP_017132473.1|DELE
OG0002372	LOC117582626|XP_034126392.1|DGUA	LOC108149338|XP_017132308.1|DELE
OG0002373	LOC117584054|XP_034128686.1|DGUA	LOC108150497|XP_017134197.1|DELE
OG0002374	LOC117583571|XP_034127838.1|DGUA	LOC108144081|XP_017124220.1|DELE
OG0002375	LOC117589955|XP_034138144.1|DGUA	LOC108141090|XP_017119778.1|DELE
OG0002376	LOC117584864|XP_034129904.1|DGUA	LOC108135229|XP_017111370.1|DELE
OG0002377	LOC117586577|XP_034132633.1|DGUA	LOC108137493|XP_017114699.1|DELE
OG0002378	LOC117579078|XP_034120677.1|DGUA	LOC108146977|XP_017128722.1|DELE
OG0002379	LOC117582072|XP_034125520.1|DGUA	LOC108150532|XP_017134251.1|DELE
OG0002380	LOC117588270|XP_034135316.1|DGUA	LOC108141677|XP_017120645.1|DELE
OG0002381	LOC117592013|XP_034141358.1|DGUA	LOC108149836|XP_017133200.1|DELE
OG0002382	LOC117590387|XP_034138853.1|DGUA	LOC108136515|XP_017113264.1|DELE
OG0002383	LOC117587103|XP_034133485.1|DGUA	LOC108146396|XP_017127883.1|DELE
OG0002384	LOC117591181|XP_034140198.1|DGUA	LOC108136252|XP_017112779.1|DELE
OG0002385	LOC117590666|XP_034139420.1|DGUA	LOC108145293|XP_017126099.1|DELE
OG0002386	LOC117586482|XP_034132470.1|DGUA	LOC108136766|XP_017113613.1|DELE
OG0002387	LOC117582986|XP_034127008.1|DGUA	LOC108148613|XP_017131184.1|DELE
OG0002388	LOC117580892|XP_034123535.1|DGUA, LOC117585978|XP_034131685.1|DGUA	LOC108148274|XP_017130719.1|DELE
OG0002389	LOC117582919|XP_034126908.1|DGUA	LOC108147242|XP_017129129.1|DELE
OG0002390	LOC117584427|XP_034129215.1|DGUA	LOC108135350|XP_017111530.1|DELE
OG0002391	LOC117580961|XP_034123642.1|DGUA	LOC108144538|XP_017124996.1|DELE
OG0002392	LOC117579693|XP_034121574.1|DGUA	LOC108146437|XP_017127930.1|DELE
OG0002393	LOC117589075|XP_034136601.1|DGUA	LOC108146831|XP_017128515.1|DELE
OG0002394	LOC117585608|XP_034131051.1|DGUA	LOC108148798|XP_017131507.1|DELE
OG0002395	LOC117585316|XP_034130637.1|DGUA	LOC108136907|XP_017113854.1|DELE
OG0002396	LOC117592181|XP_034141671.1|DGUA, LOC117592170|XP_034141657.1|DGUA, LOC117592706|XP_034142565.1|DGUA	LOC108144361|XP_017124613.1|DELE
OG0002397	LOC117591932|XP_034141231.1|DGUA	LOC108146887|XP_017128613.1|DELE
OG0002398	LOC117590405|XP_034138893.1|DGUA	LOC108136522|XP_017113285.1|DELE
OG0002399	LOC117592225|XP_034141751.1|DGUA	LOC108143630|XP_017123633.1|DELE, LOC108136124|XP_017112605.1|DELE, LOC108135011|XP_017111034.1|DELE
OG0002400	LOC117589344|XP_034137098.1|DGUA	LOC108144873|XP_017125518.1|DELE
OG0002401	LOC117590603|XP_034139273.1|DGUA	LOC108145262|XP_017126024.1|DELE
OG0002402	LOC117585955|XP_034131645.1|DGUA	LOC108140698|XP_017119138.1|DELE
OG0002403	LOC117585956|XP_034131651.1|DGUA	LOC108140608|XP_017119009.1|DELE
OG0002404	LOC117590079|XP_034138308.1|DGUA	LOC108140087|XP_017118280.1|DELE
OG0002405	LOC117586323|XP_034132203.1|DGUA	LOC108137488|XP_017114692.1|DELE
OG0002406	LOC117589255|XP_034136921.1|DGUA	LOC108146713|XP_017128289.1|DELE
OG0002407	LOC117582759|XP_034126611.1|DGUA	LOC108143063|XP_017122766.1|DELE
OG0002408	LOC117585941|XP_034131601.1|DGUA	LOC108137452|XP_017114636.1|DELE
OG0002409	LOC117580347|XP_034122750.1|DGUA	LOC108143253|XP_017123051.1|DELE
OG0002410	LOC117586339|XP_034132225.1|DGUA	LOC108136875|XP_017113806.1|DELE
OG0002411	LOC117586611|XP_034132692.1|DGUA	LOC108142908|XP_017122485.1|DELE
OG0002412	LOC117585823|XP_034131444.1|DGUA	LOC108146858|XP_017128568.1|DELE
OG0002413	LOC117588332|XP_034135434.1|DGUA	LOC108138582|XP_017116358.1|DELE
OG0002414	LOC117586957|XP_034133221.1|DGUA	LOC108146014|XP_017127277.1|DELE
OG0002415	LOC117586024|XP_034131751.1|DGUA	LOC108141570|XP_017120504.1|DELE
OG0002416	LOC117590628|XP_034139330.1|DGUA	LOC108145333|XP_017126207.1|DELE
OG0002417	LOC117582628|XP_034126394.1|DGUA	LOC108134818|XP_017110760.1|DELE, LOC108145493|XP_017126442.1|DELE
OG0002418	LOC117590140|XP_034138403.1|DGUA	LOC108139259|XP_017117436.1|DELE
OG0002419	LOC117590862|XP_034139763.1|DGUA	LOC108137160|XP_017114218.1|DELE
OG0002420	LOC117589401|XP_034137211.1|DGUA	LOC108146059|XP_017127360.1|DELE
OG0002421	LOC117585055|XP_034130205.1|DGUA	LOC108139133|XP_017117235.1|DELE
OG0002422	LOC117585245|XP_034130548.1|DGUA	LOC108141173|XP_017119889.1|DELE
OG0002423	LOC117579193|XP_034120853.1|DGUA	LOC108150326|XP_017133936.1|DELE
OG0002424	LOC117590661|XP_034139405.1|DGUA	LOC108135339|XP_017111519.1|DELE
OG0002425	LOC117581304|XP_034124236.1|DGUA	LOC108136514|XP_017113263.1|DELE
OG0002426	LOC117587193|XP_034133628.1|DGUA	LOC108145959|XP_017127166.1|DELE
OG0002427	LOC117590663|XP_034139406.1|DGUA	LOC108145329|XP_017126200.1|DELE
OG0002428	LOC117581419|XP_034124467.1|DGUA, LOC117581413|XP_034124459.1|DGUA, LOC117581532|XP_034124733.1|DGUA	LOC108148409|XP_017130937.1|DELE, LOC108134575|XP_017110415.1|DELE
OG0002429	LOC117587074|XP_034133417.1|DGUA	LOC108145902|XP_017127044.1|DELE
OG0002430	LOC117585029|XP_034130168.1|DGUA	LOC108149656|XP_017132887.1|DELE
OG0002431	LOC117578681|XP_034120199.1|DGUA	LOC108143600|XP_017123612.1|DELE
OG0002432	LOC117580739|XP_034123307.1|DGUA	LOC108137204|XP_017114284.1|DELE
OG0002433	LOC117589963|XP_034138156.1|DGUA	LOC108135852|XP_017112233.1|DELE
OG0002434	LOC117585802|XP_034131401.1|DGUA	LOC108139282|XP_017117467.1|DELE
OG0002435	LOC117590863|XP_034139769.1|DGUA	LOC108140889|XP_017119412.1|DELE
OG0002436	LOC117578632|XP_034120129.1|DGUA	LOC108147582|XP_017129704.1|DELE
OG0002437	LOC117581330|XP_034124338.1|DGUA	LOC108149850|XP_017133215.1|DELE
OG0002438	LOC117591485|XP_034140664.1|DGUA	LOC108136274|XP_017112831.1|DELE
OG0002439	LOC117588124|XP_034135092.1|DGUA	LOC108148156|XP_017130543.1|DELE
OG0002440	LOC117580572|XP_034123066.1|DGUA	LOC108135607|XP_017111908.1|DELE
OG0002441	LOC117581293|XP_034124225.1|DGUA	LOC108141324|XP_017120091.1|DELE
OG0002442	LOC117578842|XP_034120516.1|DGUA	LOC108144329|XP_017124528.1|DELE
OG0002443	LOC117578617|XP_034120107.1|DGUA	LOC108143488|XP_017123426.1|DELE
OG0002444	LOC117591815|XP_034141045.1|DGUA	LOC108143646|XP_017123647.1|DELE
OG0002445	LOC117578711|XP_034120252.1|DGUA	LOC108134666|XP_017110551.1|DELE
OG0002446	LOC117584597|XP_034129529.1|DGUA	LOC108149765|XP_017133078.1|DELE
OG0002447	LOC117580222|XP_034122520.1|DGUA	LOC108146851|XP_017128549.1|DELE
OG0002448	LOC117592406|XP_034142034.1|DGUA	LOC108142044|XP_017121212.1|DELE
OG0002449	LOC117580050|XP_034122218.1|DGUA	LOC108144485|XP_017124904.1|DELE
OG0002450	LOC117586566|XP_034132617.1|DGUA	LOC108134667|XP_017110555.1|DELE
OG0002451	LOC117592243|XP_034141769.1|DGUA	LOC108149712|XP_017132970.1|DELE
OG0002452	LOC117591846|XP_034141102.1|DGUA	LOC108134623|XP_017110497.1|DELE
OG0002453	LOC117585470|XP_034130855.1|DGUA	LOC108134642|XP_017110520.1|DELE
OG0002454	LOC117589297|XP_034136980.1|DGUA	LOC108146257|XP_017127683.1|DELE
OG0002455	LOC117589293|XP_034136976.1|DGUA	LOC108146255|XP_017127682.1|DELE
OG0002456	LOC117591857|XP_034141118.1|DGUA	LOC108149155|XP_017132042.1|DELE
OG0002457	LOC117590902|XP_034139827.1|DGUA	LOC108149618|XP_017132831.1|DELE
OG0002458	LOC117587816|XP_034134664.1|DGUA	LOC108149904|XP_017133296.1|DELE
OG0002459	LOC117592514|XP_034142252.1|DGUA	LOC108149105|XP_017131992.1|DELE
OG0002460	LOC117587476|XP_034134098.1|DGUA	LOC108144884|XP_017125532.1|DELE
OG0002461	LOC117586182|XP_034131990.1|DGUA	LOC108144829|XP_017125454.1|DELE
OG0002462	LOC117592447|XP_034142183.1|DGUA	LOC108137053|XP_017114043.1|DELE, LOC108137455|XP_017114645.1|DELE
OG0002463	LOC117584530|XP_034129374.1|DGUA	LOC108144814|XP_017125431.1|DELE
OG0002464	LOC117578865|XP_034120547.1|DGUA	LOC108144331|XP_017124530.1|DELE
OG0002465	LOC117589034|XP_034136556.1|DGUA	LOC108143633|XP_017123636.1|DELE
OG0002466	LOC117590623|XP_034139321.1|DGUA	LOC108145304|XP_017126123.1|DELE
OG0002467	LOC117579963|XP_034122029.1|DGUA	LOC108147538|XP_017129610.1|DELE
OG0002468	LOC117579714|XP_034121599.1|DGUA	LOC108146959|XP_017128704.1|DELE
OG0002469	LOC117589997|XP_034138169.1|DGUA	LOC108141060|XP_017119703.1|DELE
OG0002470	LOC117586993|XP_034133287.1|DGUA	LOC108149885|XP_017133270.1|DELE
OG0002471	LOC117589911|XP_034138079.1|DGUA	LOC108141538|XP_017120467.1|DELE
OG0002472	LOC117581357|XP_034124420.1|DGUA	LOC108137875|XP_017115302.1|DELE
OG0002473	LOC117589288|XP_034137009.1|DGUA	LOC108144809|XP_017125426.1|DELE
OG0002474	LOC117591248|XP_034140318.1|DGUA	LOC108136053|XP_017112472.1|DELE
OG0002475	LOC117591468|XP_034140643.1|DGUA	LOC108148923|XP_017131729.1|DELE
OG0002476	LOC117578616|XP_034120106.1|DGUA	LOC108137561|XP_017114776.1|DELE
OG0002477	LOC117591856|XP_034141115.1|DGUA	LOC108144975|XP_017125612.1|DELE, LOC108148249|XP_017130703.1|DELE
OG0002478	LOC117582901|XP_034126888.1|DGUA	LOC108143694|XP_017123709.1|DELE, LOC108144490|XP_017124950.1|DELE
OG0002479	LOC117591798|XP_034140998.1|DGUA	LOC108149806|XP_017133161.1|DELE
OG0002481	LOC117580735|XP_034123297.1|DGUA, LOC117586552|XP_034132606.1|DGUA	LOC108136333|XP_017112926.1|DELE
OG0002482	LOC117581353|XP_034124380.1|DGUA	LOC108149056|XP_017131890.1|DELE
OG0002483	LOC117578420|XP_034119772.1|DGUA	LOC108141506|XP_017120423.1|DELE
OG0002484	LOC117589365|XP_034137166.1|DGUA	LOC108144612|XP_017125122.1|DELE
OG0002485	LOC117592363|XP_034141950.1|DGUA	LOC108145458|XP_017126391.1|DELE
OG0002486	LOC117589266|XP_034136937.1|DGUA	LOC108142505|XP_017121900.1|DELE
OG0002487	LOC117587572|XP_034134289.1|DGUA	LOC108137803|XP_017115229.1|DELE
OG0002488	LOC117585588|XP_034131020.1|DGUA	LOC108143708|XP_017123728.1|DELE
OG0002489	LOC117579635|XP_034121500.1|DGUA	LOC108146298|XP_017127733.1|DELE
OG0002490	LOC117579760|XP_034121706.1|DGUA	LOC108144980|XP_017125621.1|DELE
OG0002491	LOC117579148|XP_034120794.1|DGUA	LOC108146793|XP_017128450.1|DELE
OG0002492	LOC117586913|XP_034133156.1|DGUA	LOC108144517|XP_017124946.1|DELE
OG0002493	LOC117582668|XP_034126493.1|DGUA	LOC108149690|XP_017132949.1|DELE
OG0002494	LOC117586742|XP_034132935.1|DGUA	LOC108139365|XP_017117580.1|DELE
OG0002495	LOC117578712|XP_034120253.1|DGUA	LOC108144528|XP_017124967.1|DELE
OG0002496	LOC117591089|XP_034140080.1|DGUA	LOC108147110|XP_017128889.1|DELE
OG0002497	LOC117588927|XP_034136393.1|DGUA	LOC108145715|XP_017126765.1|DELE
OG0002498	LOC117586864|XP_034133052.1|DGUA, LOC117588462|XP_034135642.1|DGUA, LOC117588432|XP_034135604.1|DGUA	LOC108142232|XP_017121440.1|DELE
OG0002499	LOC117588905|XP_034136353.1|DGUA	LOC108146426|XP_017127919.1|DELE
OG0002500	LOC117583691|XP_034128059.1|DGUA	LOC108148651|XP_017131265.1|DELE
OG0002501	LOC117581844|XP_034125190.1|DGUA	LOC108138677|XP_017116513.1|DELE
OG0002502	LOC117589083|XP_034136613.1|DGUA	LOC108144722|XP_017125306.1|DELE
OG0002504	LOC117579559|XP_034121371.1|DGUA	LOC108146649|XP_017128183.1|DELE
OG0002505	LOC117585876|XP_034131518.1|DGUA	LOC108145229|XP_017125982.1|DELE
OG0002507	LOC117584589|XP_034129457.1|DGUA	LOC108148003|XP_017130320.1|DELE
OG0002508	LOC117580719|XP_034123274.1|DGUA	LOC108136529|XP_017113294.1|DELE
OG0002509	LOC117592634|XP_034142467.1|DGUA	LOC108149654|XP_017132883.1|DELE
OG0002510	LOC117581071|XP_034123838.1|DGUA	LOC108140894|XP_017119425.1|DELE
OG0002511	LOC117589613|XP_034137580.1|DGUA	LOC108139303|XP_017117491.1|DELE
OG0002512	LOC117590624|XP_034139325.1|DGUA, LOC117590625|XP_034139327.1|DGUA	LOC108145320|XP_017126181.1|DELE
OG0002513	LOC117589734|XP_034137801.1|DGUA	LOC108139268|XP_017117444.1|DELE
OG0002514	LOC117587024|XP_034133334.1|DGUA	LOC108146401|XP_017127889.1|DELE
OG0002516	LOC117591220|XP_034140283.1|DGUA	LOC108147316|XP_017129231.1|DELE
OG0002517	LOC117581551|XP_034124760.1|DGUA	LOC108138502|XP_017116213.1|DELE
OG0002518	LOC117589895|XP_034138057.1|DGUA	LOC108136681|XP_017113492.1|DELE
OG0002519	LOC117585957|XP_034131656.1|DGUA	LOC108145455|XP_017126387.1|DELE
OG0002520	LOC117581412|XP_034124458.1|DGUA	LOC108141403|XP_017120253.1|DELE
OG0002521	LOC117588728|XP_034136089.1|DGUA	LOC108136591|XP_017113393.1|DELE
OG0002522	LOC117589491|XP_034137348.1|DGUA	LOC108137031|XP_017114020.1|DELE
OG0002523	LOC117582724|XP_034126542.1|DGUA	LOC108143016|XP_017122696.1|DELE
OG0002524	LOC117581184|XP_034124019.1|DGUA	LOC108136296|XP_017112870.1|DELE
OG0002525	LOC117589118|XP_034136687.1|DGUA	LOC108147452|XP_017129469.1|DELE
OG0002526	LOC117589623|XP_034137601.1|DGUA	LOC108141194|XP_017119927.1|DELE
OG0002528	LOC117588326|XP_034135413.1|DGUA	LOC108138507|XP_017116231.1|DELE
OG0002529	LOC117585024|XP_034130157.1|DGUA	LOC108135275|XP_017111447.1|DELE
OG0002530	LOC117587948|XP_034134839.1|DGUA	LOC108139011|XP_017117101.1|DELE
OG0002531	LOC117587791|XP_034134627.1|DGUA	LOC108148278|XP_017130728.1|DELE
OG0002532	LOC117590027|XP_034138214.1|DGUA	LOC108137048|XP_017114030.1|DELE
OG0002533	LOC117580839|XP_034123469.1|DGUA	LOC108140899|XP_017119432.1|DELE
OG0002534	LOC117588447|XP_034135624.1|DGUA	LOC108144823|XP_017125443.1|DELE
OG0002535	LOC117579835|XP_034121824.1|DGUA	LOC108146086|XP_017127397.1|DELE
OG0002536	LOC117585082|XP_034130239.1|DGUA	LOC108148871|XP_017131662.1|DELE
OG0002537	LOC117578558|XP_034120022.1|DGUA	LOC108144396|XP_017124665.1|DELE
OG0002539	LOC117586615|XP_034132715.1|DGUA	LOC108144617|XP_017125132.1|DELE
OG0002540	LOC117583817|XP_034128293.1|DGUA	LOC108140662|XP_017119084.1|DELE
OG0002541	LOC117580994|XP_034123689.1|DGUA	LOC108136327|XP_017112918.1|DELE
OG0002542	LOC117591348|XP_034140464.1|DGUA	LOC108134892|XP_017110884.1|DELE
OG0002543	LOC117588369|XP_034135475.1|DGUA	LOC108138420|XP_017116105.1|DELE
OG0002544	LOC117585735|XP_034131271.1|DGUA	LOC108148848|XP_017131621.1|DELE
OG0002545	LOC117588501|XP_034135704.1|DGUA	LOC108138437|XP_017116127.1|DELE
OG0002547	LOC117588401|XP_034135547.1|DGUA	LOC108141152|XP_017119869.1|DELE
OG0002548	LOC117590362|XP_034138796.1|DGUA	LOC108145574|XP_017126577.1|DELE
OG0002549	LOC117581408|XP_034124449.1|DGUA	LOC108150007|XP_017133445.1|DELE
OG0002550	LOC117591438|XP_034140592.1|DGUA	LOC108138534|XP_017116286.1|DELE
OG0002551	LOC117583791|XP_034128264.1|DGUA	LOC108143029|XP_017122715.1|DELE
OG0002552	LOC117581801|XP_034125132.1|DGUA	LOC108141698|XP_017120670.1|DELE
OG0002553	LOC117581528|XP_034124722.1|DGUA	LOC108140871|XP_017119376.1|DELE
OG0002554	LOC117590780|XP_034139621.1|DGUA	LOC108141628|XP_017120589.1|DELE
OG0002555	LOC117581320|XP_034124316.1|DGUA	LOC108149878|XP_017133261.1|DELE
OG0002556	LOC117587611|XP_034134352.1|DGUA	LOC108148382|XP_017130899.1|DELE
OG0002557	LOC117580974|XP_034123658.1|DGUA	LOC108136347|XP_017112943.1|DELE
OG0002558	LOC117585285|XP_034130603.1|DGUA	LOC108150392|XP_017134028.1|DELE
OG0002559	LOC117590089|XP_034138322.1|DGUA	LOC108134775|XP_017110711.1|DELE
OG0002560	LOC117589753|XP_034137825.1|DGUA	LOC108140796|XP_017119283.1|DELE
OG0002561	LOC117589656|XP_034137681.1|DGUA	LOC108135790|XP_017112143.1|DELE
OG0002562	LOC117580895|XP_034123545.1|DGUA	LOC108142829|XP_017122381.1|DELE
OG0002563	LOC117588548|XP_034135819.1|DGUA	LOC108137231|XP_017114299.1|DELE
OG0002564	LOC117583409|XP_034127588.1|DGUA	LOC108148601|XP_017131168.1|DELE
OG0002565	LOC117583489|XP_034127718.1|DGUA	LOC108143034|XP_017122721.1|DELE
OG0002566	LOC117589629|XP_034137608.1|DGUA	LOC108136885|XP_017113827.1|DELE
OG0002567	LOC117581416|XP_034124461.1|DGUA	LOC108141297|XP_017120055.1|DELE
OG0002568	LOC117586028|XP_034131754.1|DGUA	LOC108143833|XP_017123872.1|DELE
OG0002569	LOC117586948|XP_034133209.1|DGUA	LOC108142873|XP_017122436.1|DELE
OG0002570	LOC117589766|XP_034137846.1|DGUA	LOC108136817|XP_017113710.1|DELE
OG0002571	LOC117589539|XP_034137424.1|DGUA	LOC108136848|XP_017113761.1|DELE
OG0002572	LOC117585253|XP_034130559.1|DGUA	LOC108144999|XP_017125650.1|DELE
OG0002573	LOC117589631|XP_034137611.1|DGUA	LOC108136753|XP_017113592.1|DELE
OG0002574	LOC117589488|XP_034137342.1|DGUA	LOC108137010|XP_017113997.1|DELE
OG0002575	LOC117586746|XP_034132940.1|DGUA	LOC108135066|XP_017111098.1|DELE
OG0002576	LOC117591182|XP_034140200.1|DGUA	LOC108140908|XP_017119450.1|DELE
OG0002577	LOC117589408|XP_034137229.1|DGUA	LOC108135506|XP_017111739.1|DELE
OG0002578	LOC117582309|XP_034125844.1|DGUA	LOC108138783|XP_017116747.1|DELE
OG0002579	LOC117583859|XP_034128362.1|DGUA	LOC108138264|XP_017115902.1|DELE
OG0002580	LOC117590053|XP_034138267.1|DGUA	LOC108145029|XP_017125701.1|DELE
