Orthogroup	CPIP.longest_only	AALB.longest_only
OG0000392	LOC120420899|XP_039439954.1|CPIP	LOC118458866|XP_035777709.1|AALB, LOC118458600|XP_035777168.1|AALB
OG0000393	LOC120421038|XP_039440110.1|CPIP	LOC118459443|XP_035778692.1|AALB
OG0000393	LOC120425239|XP_039445607.1|CPIP	LOC118461113|XP_035781925.1|AALB
OG0000394	LOC120414653|XP_039431848.1|CPIP	LOC118460130|XP_035780079.1|AALB
OG0000399	LOC120418112|XP_039436316.1|CPIP	LOC118463656|XP_035786299.1|AALB
OG0000400	LOC120419277|XP_039437877.1|CPIP	LOC118466541|XP_035791995.1|AALB
OG0000402	LOC120423494|XP_039443268.1|CPIP, LOC120412465|XP_039428874.1|CPIP, LOC120417671|XP_039435738.1|CPIP	LOC118460784|XP_035781282.1|AALB
OG0000402	LOC120424023|XP_039443978.1|CPIP, LOC120424051|XP_039444009.1|CPIP, LOC120424030|XP_039443989.1|CPIP, LOC120424040|XP_039443999.1|CPIP	LOC118460782|XP_035781280.1|AALB, LOC118460780|XP_035781278.1|AALB
OG0000403	LOC120424151|XP_039444132.1|CPIP	LOC118459444|XP_035778700.1|AALB
OG0000404	LOC120423303|XP_039443001.1|CPIP	LOC118460856|XP_035781455.1|AALB
OG0000406	LOC120412614|XP_039429097.1|CPIP	LOC118465398|XP_035789490.1|AALB
OG0000406	LOC120432595|XP_039453767.1|CPIP	LOC118465771|XP_035790180.1|AALB
OG0000407	LOC120418636|XP_039437019.1|CPIP	LOC118461228|XP_035782213.1|AALB
OG0000407	LOC120430781|XP_039451828.1|CPIP	LOC118466152|XP_035791018.1|AALB
OG0000408	LOC120421205|XP_039440343.1|CPIP	LOC118466946|XP_035792740.1|AALB
OG0000409	LOC120422968|XP_039442490.1|CPIP	LOC118458368|XP_035776653.1|AALB
OG0000410	LOC120413556|XP_039430370.1|CPIP	LOC118458150|XP_035776239.1|AALB
OG0000411	LOC120414899|XP_039432164.1|CPIP	LOC118459741|XP_035779311.1|AALB
OG0000411	LOC120423399|XP_039443132.1|CPIP	LOC118459403|XP_035778606.1|AALB
OG0000412	LOC120426326|XP_039447020.1|CPIP	LOC118461997|XP_035783825.1|AALB
OG0000412	LOC120426327|XP_039447021.1|CPIP	LOC118461995|XP_035783824.1|AALB
OG0000413	LOC120421219|XP_039440355.1|CPIP	LOC118458806|XP_035777568.1|AALB
OG0000414	LOC120412527|XP_039428958.1|CPIP	LOC118463693|XP_035786363.1|AALB, LOC118462511|XP_035784133.1|AALB, LOC118463987|XP_035786903.1|AALB
OG0000415	LOC120415123|XP_039432478.1|CPIP	LOC118466898|XP_035792648.1|AALB
OG0000416	LOC120420679|XP_039439741.1|CPIP	LOC118459603|XP_035779047.1|AALB
OG0000416	LOC120418060|XP_039436250.1|CPIP	LOC118468795|XP_035795900.1|AALB
OG0000417	LOC120431669|XP_039452720.1|CPIP	LOC118458973|XP_035777855.1|AALB
OG0000417	LOC120416402|XP_039434086.1|CPIP	LOC118464626|XP_035787965.1|AALB
OG0000418	LOC120414537|XP_039431681.1|CPIP	LOC118459139|XP_035778110.1|AALB
OG0000419	LOC120421536|XP_039440691.1|CPIP	LOC118467113|XP_035793065.1|AALB
OG0000420	LOC120428616|XP_039449595.1|CPIP, LOC120412625|XP_039429110.1|CPIP, LOC120428617|XP_039449596.1|CPIP, LOC120428624|XP_039449608.1|CPIP, LOC120428623|XP_039449606.1|CPIP	LOC118467644|XP_035794270.1|AALB
OG0000421	LOC120417741|XP_039435836.1|CPIP, LOC120412467|XP_039428877.1|CPIP	LOC118468328|XP_035794966.1|AALB
OG0000421	LOC120427954|XP_039448841.1|CPIP	LOC118461574|XP_035782957.1|AALB
OG0000422	LOC120429905|XP_039450932.1|CPIP	LOC118457072|XP_035774236.1|AALB, LOC118457071|XP_035774234.1|AALB
OG0000422	LOC120414303|XP_039431376.1|CPIP	LOC118457251|XP_035774532.1|AALB
OG0000423	LOC120417114|XP_039435031.1|CPIP, LOC120417115|XP_039435032.1|CPIP, LOC120417116|XP_039435033.1|CPIP	LOC118457840|XP_035775613.1|AALB
OG0000424	LOC120420435|XP_039439392.1|CPIP	LOC118466899|XP_035792650.1|AALB
OG0000425	LOC120427988|XP_039448878.1|CPIP	LOC118463347|XP_035785753.1|AALB
OG0000425	LOC120427992|XP_039448884.1|CPIP	LOC118465549|XP_035789768.1|AALB
OG0000426	LOC120418578|XP_039436957.1|CPIP	LOC118464358|XP_035787574.1|AALB
OG0000433	LOC120421058|XP_039440137.1|CPIP	LOC118466448|XP_035791718.1|AALB
OG0000433	LOC120420042|XP_039438878.1|CPIP	LOC118463182|XP_035785489.1|AALB
OG0000434	LOC120423849|XP_039443732.1|CPIP	LOC118457926|XP_035775829.1|AALB
OG0000434	LOC120412456|XP_039428864.1|CPIP	LOC118457928|XP_035775831.1|AALB
OG0000435	LOC120414452|XP_039431574.1|CPIP, LOC120414451|XP_039431573.1|CPIP, LOC120420256|XP_039439186.1|CPIP, LOC120414458|XP_039431578.1|CPIP, LOC120424325|XP_039444355.1|CPIP, LOC120416868|XP_039434698.1|CPIP, LOC120417973|XP_039436146.1|CPIP, LOC120417972|XP_039436145.1|CPIP, LOC120414449|XP_039431572.1|CPIP, LOC120414460|XP_039431582.1|CPIP, LOC120414459|XP_039431580.1|CPIP, LOC120421258|XP_039440388.1|CPIP, LOC120421273|XP_039440402.1|CPIP, LOC120418623|XP_039437000.1|CPIP, LOC120412322|XP_039432290.1|CPIP	LOC118456488|XP_035773208.1|AALB
OG0000436	LOC120418191|XP_039436427.1|CPIP, LOC120428695|XP_039449699.1|CPIP, LOC120428694|XP_039449696.1|CPIP	LOC118462551|XP_035784211.1|AALB, LOC118463959|XP_035786836.1|AALB
OG0000436	LOC120415095|XP_039432447.1|CPIP, LOC120423925|XP_039443840.1|CPIP, LOC120429268|XP_039450419.1|CPIP, LOC120429271|XP_039450421.1|CPIP, LOC120429273|XP_039450423.1|CPIP, LOC120423920|XP_039443837.1|CPIP, LOC120423926|XP_039443841.1|CPIP, LOC120423929|XP_039443845.1|CPIP, LOC120414254|XP_039431301.1|CPIP, LOC120414238|XP_039431283.1|CPIP, LOC120414255|XP_039431302.1|CPIP, LOC120424575|XP_039444675.1|CPIP, LOC120423927|XP_039443843.1|CPIP, LOC120423928|XP_039443844.1|CPIP, LOC120423918|XP_039443833.1|CPIP, LOC120429272|XP_039450422.1|CPIP, LOC120423919|XP_039443836.1|CPIP, LOC120429099|XP_039450199.1|CPIP, LOC120414631|XP_039431801.1|CPIP, LOC120430203|XP_039451215.1|CPIP, LOC120427772|XP_039448626.1|CPIP, LOC120430205|XP_039451217.1|CPIP, LOC120427781|XP_039448636.1|CPIP, LOC120430204|XP_039451216.1|CPIP, LOC120430210|XP_039451222.1|CPIP, LOC120415002|XP_039432293.1|CPIP, LOC120430214|XP_039451224.1|CPIP, LOC120427782|XP_039448637.1|CPIP, LOC120429197|XP_039450338.1|CPIP	LOC118464304|XP_035787485.1|AALB
OG0000437	LOC120419801|XP_039438570.1|CPIP	LOC118466743|XP_035792325.1|AALB
OG0000437	LOC120412912|XP_039429481.1|CPIP	LOC118463664|XP_035786310.1|AALB
OG0000438	LOC120431197|XP_039452273.1|CPIP	LOC118466625|XP_035792104.1|AALB, LOC118468402|XP_035795059.1|AALB
OG0000439	LOC120416076|XP_039433680.1|CPIP	LOC118468378|XP_035795030.1|AALB
OG0000439	LOC120426729|XP_039447436.1|CPIP	LOC118464880|XP_035788516.1|AALB
OG0000440	LOC120415469|XP_039432963.1|CPIP	LOC118458547|XP_035777075.1|AALB
OG0000441	LOC120416108|XP_039433725.1|CPIP	LOC118461581|XP_035782965.1|AALB
OG0000442	LOC120414543|XP_039431694.1|CPIP	LOC118459000|XP_035777895.1|AALB
OG0000443	LOC120415117|XP_039432468.1|CPIP, LOC120415100|XP_039432452.1|CPIP	LOC118466849|XP_035792569.1|AALB
OG0000444	LOC120428867|XP_039449928.1|CPIP	LOC118464884|XP_035788521.1|AALB
OG0000448	LOC120415029|XP_039432328.1|CPIP, LOC120415026|XP_039432325.1|CPIP	LOC118465143|XP_035788980.1|AALB
OG0000449	LOC120421081|XP_039440162.1|CPIP	LOC118468860|XP_035796015.1|AALB
OG0000450	LOC120413717|XP_039430573.1|CPIP	LOC118468652|XP_035795576.1|AALB
OG0000450	LOC120416596|XP_039434341.1|CPIP	LOC118464184|XP_035787232.1|AALB
OG0000451	LOC120418056|XP_039436242.1|CPIP, LOC120419880|XP_039438678.1|CPIP	LOC118457112|XP_035774304.1|AALB
OG0000451	LOC120418057|XP_039436244.1|CPIP, LOC120419879|XP_039438677.1|CPIP	LOC118465876|XP_035790406.1|AALB
OG0000452	LOC120429047|XP_039450122.1|CPIP, LOC120412547|XP_039428974.1|CPIP, LOC120417859|XP_039436014.1|CPIP	LOC118466194|XP_035791100.1|AALB
OG0000452	LOC120419252|XP_039437839.1|CPIP	LOC118456663|XP_035773514.1|AALB, LOC118468186|XP_035794899.1|AALB, LOC118468181|XP_035794893.1|AALB
OG0000453	LOC120420717|XP_039439749.1|CPIP	LOC118458770|XP_035777455.1|AALB
OG0000453	LOC120420725|XP_039439756.1|CPIP	LOC118458815|XP_035777578.1|AALB
OG0000454	LOC120424417|XP_039444462.1|CPIP	LOC118465813|XP_035790277.1|AALB
OG0000455	LOC120423176|XP_039442803.1|CPIP	LOC118463631|XP_035786245.1|AALB
OG0000456	LOC120432463|XP_039453619.1|CPIP	LOC118458660|XP_035777247.1|AALB
OG0000456	LOC120413530|XP_039430338.1|CPIP	LOC118457602|XP_035775201.1|AALB
OG0000457	LOC120414078|XP_039431034.1|CPIP	LOC118457563|XP_035775129.1|AALB
OG0000457	LOC120430699|XP_039451741.1|CPIP	LOC118457897|XP_035775767.1|AALB
OG0000458	LOC120420484|XP_039439460.1|CPIP	LOC118457431|XP_035774909.1|AALB
OG0000458	LOC120420485|XP_039439461.1|CPIP	LOC118457430|XP_035774906.1|AALB
OG0000458	LOC120420501|XP_039439488.1|CPIP	LOC118458307|XP_035776534.1|AALB
OG0000458	LOC120422898|XP_039442391.1|CPIP	LOC118461892|XP_035783639.1|AALB
OG0000459	LOC120413687|XP_039430549.1|CPIP, LOC120417474|XP_039435487.1|CPIP, LOC120417468|XP_039435474.1|CPIP	LOC118467477|XP_035793911.1|AALB
OG0000460	LOC120412817|XP_039429355.1|CPIP	LOC118457528|XP_035775067.1|AALB
OG0000465	LOC120419750|XP_039438500.1|CPIP, LOC120428665|XP_039449647.1|CPIP, LOC120427076|XP_039447848.1|CPIP	LOC118456410|XP_035773015.1|AALB
OG0000466	LOC120431993|XP_039453062.1|CPIP, LOC120425156|XP_039445519.1|CPIP	LOC118460911|XP_035781556.1|AALB
OG0000466	LOC120412806|XP_039429340.1|CPIP	LOC118466949|XP_035792745.1|AALB
OG0000467	LOC120419489|XP_039438111.1|CPIP	LOC118467127|XP_035793110.1|AALB
OG0000468	LOC120413760|XP_039430632.1|CPIP	LOC118458755|XP_035777438.1|AALB
OG0000468	LOC120427560|XP_039448371.1|CPIP	LOC118467881|XP_035794686.1|AALB
OG0000469	LOC120412659|XP_039429152.1|CPIP	LOC118461268|XP_035782294.1|AALB
OG0000470	LOC120426361|XP_039447055.1|CPIP	LOC118464390|XP_035787629.1|AALB
OG0000470	LOC120424591|XP_039444688.1|CPIP	LOC118464250|XP_035787346.1|AALB
OG0000471	LOC120414579|XP_039431749.1|CPIP	LOC118458777|XP_035777493.1|AALB
OG0000473	LOC120422534|XP_039441930.1|CPIP	LOC118460536|XP_035780820.1|AALB
OG0000474	LOC120430806|XP_039451890.1|CPIP	LOC118459736|XP_035779309.1|AALB
OG0000475	LOC120424232|XP_039444225.1|CPIP	LOC118462073|XP_035783973.1|AALB
OG0000476	LOC120428008|XP_039448912.1|CPIP	LOC118457122|XP_035774328.1|AALB
OG0000477	LOC120423579|XP_039443373.1|CPIP	LOC118458053|XP_035776071.1|AALB, LOC118458157|XP_035776247.1|AALB
OG0000478	LOC120429962|XP_039450993.1|CPIP	LOC118465346|XP_035789395.1|AALB
OG0000478	LOC120429967|XP_039451000.1|CPIP	LOC118465348|XP_035789400.1|AALB
OG0000479	LOC120414477|XP_039431605.1|CPIP, LOC120414434|XP_039431553.1|CPIP, LOC120414435|XP_039431554.1|CPIP	LOC118465496|XP_035789694.1|AALB, LOC118465360|XP_035789425.1|AALB
OG0000480	LOC120422963|XP_039442489.1|CPIP	LOC118461644|XP_035783112.1|AALB
OG0000482	LOC120424395|XP_039444427.1|CPIP, LOC120424394|XP_039444426.1|CPIP	LOC118457534|XP_035775079.1|AALB
OG0000483	LOC120425946|XP_039446517.1|CPIP, LOC120425945|XP_039446515.1|CPIP, LOC120425947|XP_039446518.1|CPIP	LOC118456311|XP_035772843.1|AALB
OG0000484	LOC120421837|XP_039441054.1|CPIP, LOC120421845|XP_039441068.1|CPIP	LOC118457307|XP_035774683.1|AALB
OG0000485	LOC120416669|XP_039434418.1|CPIP	LOC118462932|XP_035784936.1|AALB
OG0000486	LOC120419307|XP_039437909.1|CPIP	LOC118467942|XP_035794804.1|AALB
OG0000489	LOC120418130|XP_039436342.1|CPIP, LOC120418126|XP_039436337.1|CPIP	LOC118463309|XP_035785691.1|AALB
OG0000490	LOC120414538|XP_039431683.1|CPIP	LOC118468731|XP_035795767.1|AALB
OG0000490	LOC120420403|XP_039439346.1|CPIP	LOC118460006|XP_035779825.1|AALB
OG0000491	LOC120430223|XP_039451236.1|CPIP	LOC118459356|XP_035778538.1|AALB
OG0000492	LOC120412808|XP_039429343.1|CPIP	LOC118460752|XP_035781233.1|AALB
OG0000493	LOC120420047|XP_039438888.1|CPIP	LOC118466934|XP_035792717.1|AALB
OG0000496	LOC120417351|XP_039435289.1|CPIP	LOC118461862|XP_035783558.1|AALB
OG0000496	LOC120418242|XP_039436492.1|CPIP	LOC118461863|XP_035783564.1|AALB
OG0000497	LOC120429075|XP_039450164.1|CPIP	LOC118460514|XP_035780773.1|AALB
OG0000498	LOC120425951|XP_039446523.1|CPIP	LOC118456312|XP_035772844.1|AALB
OG0000499	LOC120429629|XP_039450596.1|CPIP, LOC120426655|XP_039447382.1|CPIP	LOC118468938|XP_035796164.1|AALB
OG0000500	LOC120423742|XP_039443588.1|CPIP	LOC118465195|XP_035789056.1|AALB
OG0000500	LOC120425271|XP_039445651.1|CPIP	LOC118466561|XP_035791997.1|AALB
OG0000504	LOC120420034|XP_039438869.1|CPIP, LOC120420053|XP_039438899.1|CPIP, LOC120420033|XP_039438868.1|CPIP	LOC118467635|XP_035794252.1|AALB, LOC118467632|XP_035794247.1|AALB
OG0000504	LOC120420050|XP_039438896.1|CPIP	LOC118467633|XP_035794248.1|AALB, LOC118467634|XP_035794251.1|AALB
OG0000504	LOC120420032|XP_039438867.1|CPIP	LOC118467631|XP_035794245.1|AALB
OG0000505	LOC120420407|XP_039439358.1|CPIP	LOC118458049|XP_035776070.1|AALB
OG0000506	LOC120415717|XP_039433250.1|CPIP	LOC118457403|XP_035774860.1|AALB
OG0000506	LOC120415729|XP_039433260.1|CPIP, LOC120426164|XP_039446822.1|CPIP, LOC120425474|XP_039445947.1|CPIP, LOC120423334|XP_039443038.1|CPIP	LOC118458643|XP_035777225.1|AALB
OG0000507	LOC120416489|XP_039434142.1|CPIP	LOC118463549|XP_035786064.1|AALB
OG0000507	LOC120431083|XP_039452173.1|CPIP	LOC118460907|XP_035781550.1|AALB
OG0000508	LOC120422027|XP_039441285.1|CPIP	LOC118463026|XP_035785161.1|AALB
OG0000509	LOC120412892|XP_039429456.1|CPIP	LOC118467137|XP_035793145.1|AALB
OG0000510	LOC120430997|XP_039452090.1|CPIP	LOC118466910|XP_035792667.1|AALB
OG0000511	LOC120424968|XP_039445259.1|CPIP, LOC120424959|XP_039445246.1|CPIP	LOC118461163|XP_035782053.1|AALB
OG0000512	LOC120424352|XP_039444380.1|CPIP	LOC118459691|XP_035779220.1|AALB
OG0000512	LOC120424370|XP_039444400.1|CPIP	LOC118459687|XP_035779214.1|AALB
OG0000513	LOC120415521|XP_039433012.1|CPIP	LOC118460302|XP_035780398.1|AALB
OG0000514	LOC120427085|XP_039447860.1|CPIP	LOC118468899|XP_035796089.1|AALB
OG0000515	LOC120418437|XP_039436779.1|CPIP	LOC118462668|XP_035784458.1|AALB, LOC118462669|XP_035784459.1|AALB
OG0000516	LOC120425662|XP_039446176.1|CPIP	LOC118457767|XP_035775484.1|AALB
OG0000516	LOC120425669|XP_039446187.1|CPIP	LOC118457766|XP_035775483.1|AALB
OG0000517	LOC120415407|XP_039432869.1|CPIP, LOC120415408|XP_039432870.1|CPIP	LOC118462787|XP_035784671.1|AALB
OG0000522	LOC120431780|XP_039452835.1|CPIP, LOC120414515|XP_039431656.1|CPIP	LOC118461899|XP_035783649.1|AALB
OG0000523	LOC120414519|XP_039431662.1|CPIP	LOC118462262|XP_035784006.1|AALB
OG0000524	LOC120428395|XP_039449339.1|CPIP	LOC118462497|XP_035784108.1|AALB
OG0000525	LOC120430954|XP_039452016.1|CPIP, LOC120430952|XP_039452011.1|CPIP	LOC118467117|XP_035793074.1|AALB
OG0000526	LOC120422198|XP_039441514.1|CPIP	LOC118457845|XP_035775623.1|AALB
OG0000527	LOC120415668|XP_039433183.1|CPIP	LOC118468585|XP_035795410.1|AALB
OG0000528	LOC120413594|XP_039430436.1|CPIP, LOC120418630|XP_039437007.1|CPIP	LOC118461978|XP_035783799.1|AALB
OG0000528	LOC120418635|XP_039437015.1|CPIP, LOC120418638|XP_039437017.1|CPIP	LOC118468633|XP_035795544.1|AALB
OG0000529	LOC120420612|XP_039439623.1|CPIP	LOC118468721|XP_035795744.1|AALB
OG0000530	LOC120420815|XP_039439870.1|CPIP	LOC118460710|XP_035781130.1|AALB
OG0000531	LOC120418596|XP_039436976.1|CPIP	LOC118459665|XP_035779162.1|AALB
OG0000532	LOC120415086|XP_039432439.1|CPIP	LOC118460342|XP_035780461.1|AALB
OG0000533	LOC120427980|XP_039448871.1|CPIP	LOC118463254|XP_035785620.1|AALB
OG0000533	LOC120423795|XP_039443648.1|CPIP	LOC118458530|XP_035777001.1|AALB
OG0000534	LOC120416625|XP_039434364.1|CPIP	LOC118467664|XP_035794306.1|AALB
OG0000535	LOC120419938|XP_039438736.1|CPIP	LOC118463303|XP_035785682.1|AALB
OG0000536	LOC120429578|XP_039450556.1|CPIP	LOC118465091|XP_035788890.1|AALB
OG0000536	LOC120420853|XP_039439905.1|CPIP	LOC118465658|XP_035789965.1|AALB
OG0000536	LOC120429579|XP_039450557.1|CPIP	LOC118463306|XP_035785684.1|AALB
OG0000536	LOC120429576|XP_039450554.1|CPIP	LOC118463517|XP_035786012.1|AALB
OG0000537	LOC120412729|XP_039429253.1|CPIP	LOC118463772|XP_035786479.1|AALB
OG0000538	LOC120415393|XP_039432853.1|CPIP	LOC118467836|XP_035794621.1|AALB
OG0000539	LOC120423804|XP_039443655.1|CPIP	LOC118465211|XP_035789096.1|AALB
OG0000542	LOC120415062|XP_039432384.1|CPIP	LOC118456326|XP_035772875.1|AALB
OG0000543	LOC120414176|XP_039431183.1|CPIP	LOC118466100|XP_035790912.1|AALB
OG0000544	LOC120413340|XP_039430050.1|CPIP	LOC118463604|XP_035786169.1|AALB
OG0000545	LOC120432499|XP_039453646.1|CPIP	LOC118456992|XP_035774100.1|AALB
OG0000545	LOC120430290|XP_039451318.1|CPIP	LOC118456289|XP_035772796.1|AALB
OG0000546	LOC120425411|XP_039445875.1|CPIP	LOC118456580|XP_035773364.1|AALB
OG0000547	LOC120429775|XP_039450766.1|CPIP	LOC118463001|XP_035785122.1|AALB
OG0000548	LOC120420653|XP_039439671.1|CPIP	LOC118464674|XP_035788085.1|AALB
OG0000549	LOC120429126|XP_039450252.1|CPIP, LOC120429130|XP_039450259.1|CPIP, LOC120429127|XP_039450254.1|CPIP	LOC118463968|XP_035786863.1|AALB
OG0000550	LOC120430650|XP_039451689.1|CPIP, LOC120425137|XP_039445498.1|CPIP	LOC118463476|XP_035785959.1|AALB
OG0000552	LOC120430491|XP_039451519.1|CPIP, LOC120417370|XP_039435317.1|CPIP	LOC118457543|XP_035775089.1|AALB
OG0000553	LOC120428198|XP_039449114.1|CPIP, LOC120428547|XP_039449516.1|CPIP, LOC120428493|XP_039449443.1|CPIP	LOC118458233|XP_035776395.1|AALB
OG0000554	LOC120420637|XP_039439649.1|CPIP	LOC118458180|XP_035776301.1|AALB
OG0000555	LOC120415906|XP_039433483.1|CPIP	LOC118457196|XP_035774440.1|AALB
OG0000556	LOC120417500|XP_039435511.1|CPIP	LOC118459673|XP_035779173.1|AALB
OG0000557	LOC120413021|XP_039429623.1|CPIP	LOC118456647|XP_035773478.1|AALB
OG0000558	LOC120427435|XP_039448225.1|CPIP	LOC118468293|XP_035794913.1|AALB
OG0000559	LOC120426477|XP_039447174.1|CPIP	LOC118464460|XP_035787744.1|AALB
OG0000560	LOC120420416|XP_039439369.1|CPIP	LOC118464725|XP_035788198.1|AALB
OG0000561	LOC120429693|XP_039450666.1|CPIP	LOC118465034|XP_035788791.1|AALB
OG0000562	LOC120420548|XP_039439551.1|CPIP	LOC118467143|XP_035793164.1|AALB
OG0000566	LOC120415037|XP_039432342.1|CPIP	LOC118456333|XP_035772887.1|AALB
OG0000567	LOC120432280|XP_039453400.1|CPIP	LOC118460369|XP_035780518.1|AALB
OG0000568	LOC120430557|XP_039451606.1|CPIP, LOC120416898|XP_039434730.1|CPIP	LOC118459614|XP_035779070.1|AALB
OG0000569	LOC120428788|XP_039449810.1|CPIP	LOC118461433|XP_035782635.1|AALB
OG0000570	LOC120418345|XP_039436631.1|CPIP	LOC118460155|XP_035780145.1|AALB
OG0000571	LOC120422115|XP_039441417.1|CPIP	LOC118466148|XP_035791004.1|AALB
OG0000572	LOC120417835|XP_039435984.1|CPIP	LOC118463820|XP_035786593.1|AALB
OG0000573	LOC120416539|XP_039434194.1|CPIP	LOC118466093|XP_035790895.1|AALB
OG0000574	LOC120413383|XP_039430115.1|CPIP	LOC118466277|XP_035791247.1|AALB
OG0000575	LOC120426920|XP_039447658.1|CPIP	LOC118463679|XP_035786334.1|AALB
OG0000576	LOC120432079|XP_039453146.1|CPIP, LOC120418632|XP_039437011.1|CPIP	LOC118468399|XP_035795056.1|AALB
OG0000577	LOC120412653|XP_039429141.1|CPIP	LOC118456890|XP_035773904.1|AALB
OG0000578	LOC120420633|XP_039439643.1|CPIP	LOC118456432|XP_035773082.1|AALB
OG0000579	LOC120429903|XP_039450930.1|CPIP	LOC118468848|XP_035795984.1|AALB
OG0000580	LOC120413757|XP_039430626.1|CPIP	LOC118460585|XP_035780898.1|AALB
OG0000581	LOC120413933|XP_039430859.1|CPIP	LOC118457211|XP_035774472.1|AALB
OG0000582	LOC120424290|XP_039444311.1|CPIP	LOC118464258|XP_035787390.1|AALB
OG0000583	LOC120416812|XP_039434621.1|CPIP	LOC118468813|XP_035795921.1|AALB
OG0000589	LOC120426454|XP_039447150.1|CPIP	LOC118457054|XP_035774200.1|AALB
OG0000590	LOC120421456|XP_039440638.1|CPIP	LOC118458904|XP_035777758.1|AALB
OG0000591	LOC120420018|XP_039438854.1|CPIP, LOC120422256|XP_039441587.1|CPIP, LOC120417583|XP_039435628.1|CPIP, LOC120420015|XP_039438852.1|CPIP, LOC120422254|XP_039441586.1|CPIP	LOC118458001|XP_035775970.1|AALB, LOC118460324|XP_035780427.1|AALB
OG0000591	LOC120426237|XP_039446909.1|CPIP, LOC120426239|XP_039446911.1|CPIP, LOC120426238|XP_039446910.1|CPIP	LOC118456396|XP_035772981.1|AALB, LOC118468986|XP_035796288.1|AALB, LOC118468929|XP_035796145.1|AALB
OG0000591	LOC120426115|XP_039446752.1|CPIP, LOC120425881|XP_039446435.1|CPIP, LOC120412923|XP_039429489.1|CPIP	LOC118466301|XP_035791297.1|AALB
OG0000591	LOC120422244|XP_039441571.1|CPIP, LOC120415967|XP_039433545.1|CPIP	LOC118459165|XP_035778200.1|AALB
OG0000592	LOC120413276|XP_039429940.1|CPIP	LOC118461592|XP_035782989.1|AALB
OG0000593	LOC120429571|XP_039450551.1|CPIP	LOC118463504|XP_035786000.1|AALB, LOC118459699|XP_035779234.1|AALB
OG0000594	LOC120416509|XP_039434164.1|CPIP	LOC118459626|XP_035779096.1|AALB
OG0000595	LOC120422557|XP_039441970.1|CPIP	LOC118461907|XP_035783655.1|AALB
OG0000597	LOC120420728|XP_039439757.1|CPIP	LOC118456573|XP_035773348.1|AALB
OG0000598	LOC120424605|XP_039444698.1|CPIP, LOC120424609|XP_039444703.1|CPIP, LOC120424607|XP_039444701.1|CPIP, LOC120424608|XP_039444702.1|CPIP, LOC120424606|XP_039444700.1|CPIP	LOC118460216|XP_035780225.1|AALB, LOC118460212|XP_035780221.1|AALB
OG0000599	LOC120415914|XP_039433494.1|CPIP	LOC118459743|XP_035779313.1|AALB
OG0000600	LOC120420913|XP_039439972.1|CPIP	LOC118463137|XP_035785390.1|AALB, LOC118463136|XP_035785388.1|AALB
OG0000601	LOC120417482|XP_039435492.1|CPIP	LOC118466070|XP_035790827.1|AALB
OG0000602	LOC120422812|XP_039442286.1|CPIP	LOC118458568|XP_035777108.1|AALB
OG0000603	LOC120413865|XP_039430763.1|CPIP	LOC118459242|XP_035778337.1|AALB
OG0000604	LOC120414592|XP_039431765.1|CPIP	LOC118459212|XP_035778285.1|AALB
OG0000605	LOC120418707|XP_039437110.1|CPIP, LOC120418728|XP_039437137.1|CPIP, LOC120418709|XP_039437111.1|CPIP	LOC118462737|XP_035784586.1|AALB
OG0000605	LOC120418710|XP_039437112.1|CPIP	LOC118461549|XP_035782893.1|AALB
OG0000606	LOC120423379|XP_039443097.1|CPIP	LOC118468876|XP_035796055.1|AALB
OG0000606	LOC120423367|XP_039443077.1|CPIP, LOC120415397|XP_039432858.1|CPIP, LOC120427103|XP_039447889.1|CPIP, LOC120415344|XP_039432767.1|CPIP, LOC120427106|XP_039447891.1|CPIP	LOC118468875|XP_035796054.1|AALB, LOC118457490|XP_035775015.1|AALB
OG0000606	LOC120423368|XP_039443078.1|CPIP, LOC120420316|XP_039439242.1|CPIP	LOC118457489|XP_035775014.1|AALB
OG0000607	LOC120431344|XP_039452409.1|CPIP, LOC120420947|XP_039440017.1|CPIP	LOC118459255|XP_035778356.1|AALB
OG0000608	LOC120421236|XP_039440368.1|CPIP	LOC118468819|XP_035795943.1|AALB
OG0000609	LOC120413039|XP_039429662.1|CPIP	LOC118461320|XP_035782415.1|AALB
OG0000610	LOC120420855|XP_039439908.1|CPIP	LOC118464160|XP_035787187.1|AALB
OG0000611	LOC120418459|XP_039436820.1|CPIP	LOC118467141|XP_035793158.1|AALB
OG0000614	LOC120427646|XP_039448487.1|CPIP	LOC118461335|XP_035782440.1|AALB
OG0000616	LOC120413329|XP_039430041.1|CPIP	LOC118458181|XP_035776306.1|AALB
OG0000616	LOC120429858|XP_039450900.1|CPIP	LOC118463975|XP_035786915.1|AALB
OG0000617	LOC120423848|XP_039443730.1|CPIP	LOC118468774|XP_035795857.1|AALB
OG0000618	LOC120427285|XP_039448067.1|CPIP	LOC118457060|XP_035774210.1|AALB
OG0000619	LOC120431340|XP_039452406.1|CPIP, LOC120430529|XP_039451577.1|CPIP	LOC118467654|XP_035794288.1|AALB
OG0000619	LOC120429166|XP_039450308.1|CPIP	LOC118468301|XP_035794930.1|AALB, LOC118468302|XP_035794931.1|AALB
OG0000619	LOC120415620|XP_039433151.1|CPIP	LOC118467029|XP_035792888.1|AALB
