Orthogroup	CPIP.longest_only	DELE.longest_only
OG0000767	LOC120423444|XP_039443195.1|CPIP	LOC108137442|XP_017114595.1|DELE, LOC108146476|XP_017127983.1|DELE
OG0000768	LOC120421500|XP_039440653.1|CPIP	LOC108142771|XP_017122301.1|DELE
OG0000769	LOC120412516|XP_039428946.1|CPIP	LOC108149006|XP_017131839.1|DELE, LOC108144856|XP_017125496.1|DELE
OG0000770	LOC120432659|XP_039453839.1|CPIP, LOC120413150|XP_039429790.1|CPIP, LOC120432661|XP_039453841.1|CPIP	LOC108141419|XP_017120284.1|DELE
OG0000771	LOC120422224|XP_039441543.1|CPIP, LOC120431658|XP_039452697.1|CPIP	LOC108146444|XP_017127941.1|DELE, LOC108146410|XP_017127901.1|DELE
OG0000779	LOC120429662|XP_039450626.1|CPIP, LOC120416907|XP_039434740.1|CPIP, LOC120421811|XP_039441023.1|CPIP, LOC120430888|XP_039451974.1|CPIP, LOC120424409|XP_039444448.1|CPIP	LOC108136561|XP_017113359.1|DELE
OG0000780	LOC120418409|XP_039436760.1|CPIP, LOC120418035|XP_039436253.1|CPIP, LOC120418333|XP_039436646.1|CPIP	LOC108141525|XP_017120448.1|DELE, LOC108141279|XP_017120035.1|DELE
OG0000781	LOC120414167|XP_039431153.1|CPIP	LOC108136493|XP_017113200.1|DELE, LOC108143140|XP_017122876.1|DELE
OG0000782	LOC120425469|XP_039445938.1|CPIP	LOC108142521|XP_017121929.1|DELE, LOC108147742|XP_017129961.1|DELE
OG0000783	LOC120425480|XP_039445951.1|CPIP	LOC108142661|XP_017122151.1|DELE, LOC108141338|XP_017120135.1|DELE
OG0000784	LOC120428957|XP_039450028.1|CPIP	LOC108135548|XP_017111785.1|DELE, LOC108135893|XP_017112299.1|DELE
OG0000785	LOC120425382|XP_039445831.1|CPIP, LOC120425381|XP_039445830.1|CPIP	LOC108147198|XP_017129041.1|DELE
OG0000786	LOC120429815|XP_039450805.1|CPIP	LOC108140511|XP_017118791.1|DELE
OG0000787	LOC120430342|XP_039451379.1|CPIP	LOC108150197|XP_017133697.1|DELE
OG0000788	LOC120416496|XP_039434146.1|CPIP	LOC108149370|XP_017132363.1|DELE, LOC108142780|XP_017122313.1|DELE
OG0000789	LOC120414727|XP_039431965.1|CPIP	LOC108137773|XP_017115164.1|DELE, LOC108137795|XP_017115188.1|DELE
OG0000790	LOC120412832|XP_039429373.1|CPIP	LOC108145509|XP_017126468.1|DELE, LOC108145501|XP_017126455.1|DELE
OG0000791	LOC120421987|XP_039441235.1|CPIP, LOC120415555|XP_039433063.1|CPIP	LOC108147210|XP_017129057.1|DELE, LOC108148633|XP_017131234.1|DELE
OG0000792	LOC120415597|XP_039433125.1|CPIP	LOC108147858|XP_017130105.1|DELE, LOC108147825|XP_017130068.1|DELE
OG0000793	LOC120423637|XP_039443443.1|CPIP	LOC108136816|XP_017113709.1|DELE, LOC108137272|XP_017114356.1|DELE
OG0000794	LOC120430634|XP_039451663.1|CPIP, LOC120430632|XP_039451661.1|CPIP, LOC120431042|XP_039452127.1|CPIP, LOC120430630|XP_039451659.1|CPIP, LOC120431043|XP_039452128.1|CPIP	LOC108138500|XP_017116210.1|DELE
OG0000796	LOC120432573|XP_039453733.1|CPIP	LOC108139119|XP_017117221.1|DELE, LOC108145098|XP_017125782.1|DELE
OG0000797	LOC120414099|XP_039431056.1|CPIP, LOC120419430|XP_039438042.1|CPIP	LOC108139263|XP_017117439.1|DELE, LOC108139262|XP_017117438.1|DELE
OG0000798	LOC120415294|XP_039432697.1|CPIP	LOC108149084|XP_017131952.1|DELE
OG0000799	LOC120424434|XP_039444488.1|CPIP, LOC120428134|XP_039449050.1|CPIP	LOC108135045|XP_017111073.1|DELE, LOC108140928|XP_017119485.1|DELE
OG0000801	LOC120431544|XP_039452587.1|CPIP	LOC108141802|XP_017120852.1|DELE
OG0000802	LOC120419165|XP_039437749.1|CPIP, LOC120419161|XP_039437744.1|CPIP, LOC120419173|XP_039437760.1|CPIP	LOC108141480|XP_017120384.1|DELE, LOC108141667|XP_017120633.1|DELE
OG0000803	LOC120412688|XP_039429199.1|CPIP	LOC108135343|XP_017111524.1|DELE, LOC108146301|XP_017127738.1|DELE
OG0000810	LOC120430093|XP_039451114.1|CPIP, LOC120424339|XP_039444365.1|CPIP	LOC108147357|XP_017129276.1|DELE
OG0000811	LOC120430979|XP_039452051.1|CPIP	LOC108135855|XP_017112237.1|DELE, LOC108137926|XP_017115360.1|DELE
OG0000812	LOC120427000|XP_039447755.1|CPIP	LOC108134938|XP_017110951.1|DELE, LOC108136097|XP_017112558.1|DELE
OG0000813	LOC120416571|XP_039434239.1|CPIP	LOC108137826|XP_017115239.1|DELE, LOC108135422|XP_017111638.1|DELE
OG0000814	LOC120419319|XP_039437923.1|CPIP, LOC120414046|XP_039431001.1|CPIP	LOC108150422|XP_017134068.1|DELE
OG0000815	LOC120420094|XP_039438966.1|CPIP, LOC120420412|XP_039439366.1|CPIP, LOC120419953|XP_039438750.1|CPIP, LOC120419959|XP_039438759.1|CPIP	LOC108149331|XP_017132287.1|DELE
OG0000816	LOC120415564|XP_039433070.1|CPIP	LOC108145025|XP_017125699.1|DELE, LOC108141056|XP_017119695.1|DELE
OG0000817	LOC120432393|XP_039453522.1|CPIP	LOC108147314|XP_017129227.1|DELE, LOC108147315|XP_017129229.1|DELE
OG0000818	LOC120420870|XP_039439923.1|CPIP, LOC120417437|XP_039435412.1|CPIP	LOC108137710|XP_017115082.1|DELE, LOC108138131|XP_017115664.1|DELE
OG0000820	LOC120418431|XP_039436744.1|CPIP	LOC108134839|XP_017110790.1|DELE, LOC108143611|XP_017123624.1|DELE
OG0000821	LOC120414923|XP_039432191.1|CPIP	LOC108136740|XP_017113572.1|DELE, LOC108135387|XP_017111573.1|DELE
OG0000822	LOC120428520|XP_039449477.1|CPIP, LOC120416210|XP_039433836.1|CPIP	LOC108135550|XP_017111787.1|DELE, LOC108149263|XP_017132194.1|DELE
OG0000831	LOC120427282|XP_039448065.1|CPIP, LOC120427278|XP_039448062.1|CPIP, LOC120414834|XP_039432094.1|CPIP	LOC108142195|XP_017121369.1|DELE
OG0000832	LOC120421010|XP_039440062.1|CPIP	LOC108141544|XP_017120474.1|DELE
OG0000833	LOC120422698|XP_039442145.1|CPIP	LOC108145626|XP_017126651.1|DELE
OG0000834	LOC120418860|XP_039437327.1|CPIP	LOC108148443|XP_017130967.1|DELE, LOC108148531|XP_017131060.1|DELE
OG0000836	LOC120415979|XP_039433566.1|CPIP	LOC108135194|XP_017111305.1|DELE, LOC108141914|XP_017121022.1|DELE
OG0000837	LOC120417498|XP_039435509.1|CPIP	LOC108144746|XP_017125337.1|DELE
OG0000839	LOC120413954|XP_039430891.1|CPIP	LOC108148385|XP_017130900.1|DELE, LOC108136676|XP_017113488.1|DELE
OG0000840	LOC120423439|XP_039443189.1|CPIP	LOC108149896|XP_017133284.1|DELE, LOC108138584|XP_017116361.1|DELE
OG0000843	LOC120431268|XP_039452336.1|CPIP	LOC108144818|XP_017125438.1|DELE
OG0000844	LOC120414979|XP_039432248.1|CPIP	LOC108144642|XP_017125174.1|DELE, LOC108141033|XP_017119622.1|DELE
OG0000845	LOC120417392|XP_039435347.1|CPIP, LOC120417419|XP_039435396.1|CPIP	LOC108142861|XP_017122420.1|DELE, LOC108142787|XP_017122322.1|DELE
OG0000854	LOC120432213|XP_039453307.1|CPIP	LOC108149866|XP_017133235.1|DELE, LOC108149863|XP_017133232.1|DELE
OG0000855	LOC120419350|XP_039437982.1|CPIP	LOC108150402|XP_017134049.1|DELE, LOC108143793|XP_017123805.1|DELE
OG0000856	LOC120421057|XP_039440135.1|CPIP	LOC108135410|XP_017111597.1|DELE, LOC108146886|XP_017128609.1|DELE
OG0000857	LOC120424313|XP_039444331.1|CPIP, LOC120418642|XP_039437022.1|CPIP	LOC108144663|XP_017125202.1|DELE
OG0000858	LOC120426684|XP_039447392.1|CPIP	LOC108134976|XP_017110997.1|DELE, LOC108134967|XP_017110987.1|DELE
OG0000860	LOC120428391|XP_039449328.1|CPIP	LOC108142598|XP_017122058.1|DELE, LOC108146155|XP_017127511.1|DELE
OG0000861	LOC120428748|XP_039449764.1|CPIP	LOC108143295|XP_017123098.1|DELE, LOC108143316|XP_017123123.1|DELE
OG0000862	LOC120418915|XP_039437380.1|CPIP	LOC108145488|XP_017126434.1|DELE, LOC108137806|XP_017115202.1|DELE
OG0000863	LOC120412605|XP_039429087.1|CPIP	LOC108148980|XP_017131810.1|DELE, LOC108143934|XP_017124009.1|DELE
OG0000865	LOC120423669|XP_039443489.1|CPIP	LOC108140866|XP_017119347.1|DELE, LOC108141643|XP_017120603.1|DELE, LOC108149587|XP_017132714.1|DELE, LOC108139221|XP_017117368.1|DELE
OG0000866	LOC120422619|XP_039442049.1|CPIP	LOC108148016|XP_017130339.1|DELE, LOC108148011|XP_017130331.1|DELE
OG0000867	LOC120413111|XP_039429751.1|CPIP	LOC108138649|XP_017116477.1|DELE, LOC108142132|XP_017121316.1|DELE
OG0000868	LOC120419336|XP_039437941.1|CPIP, LOC120414763|XP_039432009.1|CPIP	LOC108145019|XP_017125685.1|DELE
OG0000869	LOC120431030|XP_039452116.1|CPIP	LOC108141089|XP_017119777.1|DELE
OG0000871	LOC120416744|XP_039434513.1|CPIP	LOC108144730|XP_017125316.1|DELE
OG0000872	LOC120418438|XP_039436780.1|CPIP	LOC108144506|XP_017124929.1|DELE
OG0000873	LOC120414951|XP_039432215.1|CPIP, LOC120423917|XP_039443832.1|CPIP, LOC120414941|XP_039432205.1|CPIP	LOC108143199|XP_017122941.1|DELE
OG0000874	LOC120423682|XP_039443508.1|CPIP	LOC108144597|XP_017125091.1|DELE
OG0000875	LOC120429100|XP_039450197.1|CPIP	LOC108142203|XP_017121382.1|DELE
OG0000882	LOC120415611|XP_039433139.1|CPIP	LOC108147719|XP_017129934.1|DELE
OG0000883	LOC120419054|XP_039437562.1|CPIP, LOC120420051|XP_039438897.1|CPIP, LOC120425029|XP_039445334.1|CPIP, LOC120421899|XP_039441131.1|CPIP, LOC120420379|XP_039439326.1|CPIP	LOC108135409|XP_017111595.1|DELE
OG0000884	LOC120427201|XP_039447995.1|CPIP	LOC108138679|XP_017116515.1|DELE
OG0000885	LOC120424055|XP_039444010.1|CPIP, LOC120424044|XP_039444000.1|CPIP, LOC120424045|XP_039444001.1|CPIP	LOC108135768|XP_017112108.1|DELE
OG0000887	LOC120420686|XP_039439715.1|CPIP, LOC120420673|XP_039439704.1|CPIP, LOC120425775|XP_039446321.1|CPIP	LOC108144973|XP_017125622.1|DELE
OG0000888	LOC120412402|XP_039428795.1|CPIP	LOC108146025|XP_017127293.1|DELE
OG0000889	LOC120418561|XP_039436926.1|CPIP	LOC108149900|XP_017133292.1|DELE
OG0000890	LOC120422694|XP_039442137.1|CPIP	LOC108137557|XP_017114772.1|DELE, LOC108137084|XP_017114097.1|DELE
OG0000891	LOC120413113|XP_039429753.1|CPIP	LOC108149364|XP_017132353.1|DELE, LOC108138254|XP_017115885.1|DELE
OG0000892	LOC120428476|XP_039449427.1|CPIP	LOC108150152|XP_017133609.1|DELE, LOC108142587|XP_017122039.1|DELE
OG0000893	LOC120414042|XP_039431000.1|CPIP, LOC120415367|XP_039432803.1|CPIP, LOC120413619|XP_039430463.1|CPIP, LOC120414024|XP_039430983.1|CPIP, LOC120414031|XP_039430990.1|CPIP, LOC120413628|XP_039430476.1|CPIP	LOC108141017|XP_017119582.1|DELE
OG0000894	LOC120412970|XP_039429552.1|CPIP	LOC108141203|XP_017119937.1|DELE
OG0000895	LOC120430631|XP_039451660.1|CPIP, LOC120431041|XP_039452126.1|CPIP	LOC108139239|XP_017117403.1|DELE, LOC108137972|XP_017115429.1|DELE, LOC108137051|XP_017114028.1|DELE
OG0000896	LOC120422176|XP_039441485.1|CPIP	LOC108137912|XP_017115342.1|DELE, LOC108141222|XP_017119966.1|DELE
OG0000907	LOC120422532|XP_039441927.1|CPIP	LOC108144819|XP_017125439.1|DELE
OG0000909	LOC120424456|XP_039444523.1|CPIP	LOC108137257|XP_017114330.1|DELE, LOC108135867|XP_017112259.1|DELE
OG0000910	LOC120432597|XP_039453770.1|CPIP	LOC108136229|XP_017112741.1|DELE, LOC108135074|XP_017111123.1|DELE
OG0000911	LOC120417462|XP_039435459.1|CPIP	LOC108144864|XP_017125503.1|DELE
OG0000912	LOC120418557|XP_039436921.1|CPIP	LOC108136143|XP_017112626.1|DELE, LOC108136025|XP_017112443.1|DELE
OG0000913	LOC120418826|XP_039437276.1|CPIP	LOC108146766|XP_017128391.1|DELE
OG0000914	LOC120418298|XP_039436562.1|CPIP, LOC120418292|XP_039436556.1|CPIP, LOC120418291|XP_039436554.1|CPIP, LOC120418294|XP_039436558.1|CPIP, LOC120418293|XP_039436557.1|CPIP, LOC120419858|XP_039438629.1|CPIP	LOC108137890|XP_017115318.1|DELE
OG0000915	LOC120416134|XP_039433742.1|CPIP, LOC120423137|XP_039442750.1|CPIP	LOC108137908|XP_017115337.1|DELE, LOC108137067|XP_017114062.1|DELE
OG0000916	LOC120419180|XP_039437774.1|CPIP, LOC120419181|XP_039437782.1|CPIP	LOC108149407|XP_017132433.1|DELE
OG0000917	LOC120414568|XP_039431721.1|CPIP	LOC108149337|XP_017132313.1|DELE
OG0000918	LOC120420514|XP_039439508.1|CPIP, LOC120413898|XP_039430809.1|CPIP	LOC108137874|XP_017115305.1|DELE, LOC108140323|XP_017118497.1|DELE, LOC108138773|XP_017116722.1|DELE
OG0000920	LOC120415401|XP_039432861.1|CPIP, LOC120415381|XP_039432839.1|CPIP, LOC120415349|XP_039432772.1|CPIP, LOC120415392|XP_039432852.1|CPIP, LOC120415348|XP_039432771.1|CPIP, LOC120415389|XP_039432846.1|CPIP, LOC120430879|XP_039451942.1|CPIP	LOC108148109|XP_017130446.1|DELE
OG0000921	LOC120413978|XP_039430918.1|CPIP	LOC108136278|XP_017112847.1|DELE, LOC108136308|XP_017112892.1|DELE
OG0000922	LOC120422036|XP_039441299.1|CPIP	LOC108146438|XP_017127931.1|DELE
OG0000923	LOC120423161|XP_039442776.1|CPIP, LOC120429725|XP_039450705.1|CPIP	LOC108135512|XP_017111745.1|DELE, LOC108143893|XP_017123957.1|DELE
OG0000924	LOC120418575|XP_039436954.1|CPIP	LOC108137660|XP_017114984.1|DELE
OG0000925	LOC120423899|XP_039443814.1|CPIP, LOC120423887|XP_039443795.1|CPIP	LOC108148494|XP_017131018.1|DELE, LOC108149029|XP_017131867.1|DELE
OG0000935	LOC120413347|XP_039430059.1|CPIP	LOC108147162|XP_017128982.1|DELE
OG0000936	LOC120424541|XP_039444639.1|CPIP	LOC108147375|XP_017129298.1|DELE, LOC108137107|XP_017114120.1|DELE
OG0000937	LOC120421436|XP_039440578.1|CPIP, LOC120423044|XP_039442646.1|CPIP	LOC108148939|XP_017131751.1|DELE
OG0000938	LOC120418068|XP_039436262.1|CPIP	LOC108135366|XP_017111546.1|DELE, LOC108137165|XP_017114226.1|DELE
OG0000939	LOC120429750|XP_039451052.1|CPIP	LOC108138138|XP_017115673.1|DELE
OG0000941	LOC120416887|XP_039434719.1|CPIP	LOC108148566|XP_017131101.1|DELE, LOC108137331|XP_017114451.1|DELE
OG0000942	LOC120420666|XP_039439697.1|CPIP	LOC108142416|XP_017121758.1|DELE
OG0000943	LOC120419988|XP_039438800.1|CPIP	LOC108144390|XP_017124656.1|DELE
OG0000944	LOC120414476|XP_039431604.1|CPIP	LOC108137176|XP_017114242.1|DELE
OG0000945	LOC120422285|XP_039441609.1|CPIP	LOC108145939|XP_017127136.1|DELE, LOC108145937|XP_017127134.1|DELE
OG0000946	LOC120428439|XP_039449389.1|CPIP, LOC120427626|XP_039448449.1|CPIP	LOC108139000|XP_017117085.1|DELE
OG0000947	LOC120427061|XP_039447834.1|CPIP, LOC120421155|XP_039440279.1|CPIP, LOC120421145|XP_039440268.1|CPIP, LOC120421144|XP_039440267.1|CPIP	LOC108144515|XP_017124944.1|DELE
OG0000948	LOC120413180|XP_039429827.1|CPIP	LOC108146329|XP_017127784.1|DELE
OG0000949	LOC120419243|XP_039437835.1|CPIP	LOC108136213|XP_017112710.1|DELE
OG0000949	LOC120419259|XP_039437851.1|CPIP	LOC108136214|XP_017112715.1|DELE
OG0000950	LOC120423626|XP_039443431.1|CPIP	LOC108140993|XP_017119557.1|DELE
OG0000951	LOC120424899|XP_039445123.1|CPIP, LOC120432196|XP_039453284.1|CPIP	LOC108134796|XP_017110735.1|DELE
OG0000952	LOC120417629|XP_039435675.1|CPIP	LOC108138201|XP_017115808.1|DELE
OG0000963	LOC120432205|XP_039453301.1|CPIP, LOC120432197|XP_039453288.1|CPIP, LOC120432186|XP_039453264.1|CPIP	LOC108136659|XP_017113472.1|DELE
OG0000964	LOC120432247|XP_039453355.1|CPIP, LOC120425740|XP_039446280.1|CPIP	LOC108144188|XP_017124342.1|DELE
OG0000965	LOC120412464|XP_039428876.1|CPIP	LOC108137426|XP_017114578.1|DELE
OG0000966	LOC120418083|XP_039436275.1|CPIP, LOC120419866|XP_039438651.1|CPIP	LOC108147584|XP_017129712.1|DELE, LOC108143774|XP_017123791.1|DELE
OG0000968	LOC120413224|XP_039429884.1|CPIP, LOC120413265|XP_039429927.1|CPIP	LOC108146872|XP_017128590.1|DELE
OG0000969	LOC120422701|XP_039442146.1|CPIP	LOC108145548|XP_017126537.1|DELE, LOC108142921|XP_017122499.1|DELE
OG0000970	LOC120412746|XP_039429272.1|CPIP, LOC120414836|XP_039432096.1|CPIP, LOC120416782|XP_039434584.1|CPIP	LOC108137387|XP_017114535.1|DELE
OG0000971	LOC120412655|XP_039429144.1|CPIP, LOC120420893|XP_039439948.1|CPIP	LOC108150518|XP_017134227.1|DELE
OG0000972	LOC120415719|XP_039433248.1|CPIP	LOC108142387|XP_017121711.1|DELE, LOC108137198|XP_017114273.1|DELE
OG0000973	LOC120415145|XP_039432513.1|CPIP, LOC120415146|XP_039432515.1|CPIP, LOC120429862|XP_039450871.1|CPIP	LOC108140592|XP_017118984.1|DELE
OG0000974	LOC120415931|XP_039433510.1|CPIP, LOC120415915|XP_039433495.1|CPIP, LOC120415929|XP_039433509.1|CPIP, LOC120415934|XP_039433514.1|CPIP, LOC120415935|XP_039433515.1|CPIP	LOC108146360|XP_017127826.1|DELE
OG0000975	LOC120424400|XP_039444433.1|CPIP	LOC108140619|XP_017119022.1|DELE
OG0000978	LOC120414919|XP_039432185.1|CPIP	LOC108149697|XP_017132951.1|DELE, LOC108146915|XP_017128649.1|DELE, LOC108140722|XP_017119178.1|DELE
OG0000988	LOC120421063|XP_039440142.1|CPIP	LOC108138188|XP_017115790.1|DELE
OG0000990	LOC120420232|XP_039439155.1|CPIP	LOC108147161|XP_017128973.1|DELE, LOC108134895|XP_017110886.1|DELE
OG0000991	LOC120422538|XP_039441935.1|CPIP, LOC120417786|XP_039435882.1|CPIP	LOC108136556|XP_017113352.1|DELE
OG0000992	LOC120423852|XP_039443737.1|CPIP	LOC108146924|XP_017128660.1|DELE, LOC108149695|XP_017132950.1|DELE, LOC108148803|XP_017131516.1|DELE
OG0000993	LOC120430226|XP_039451240.1|CPIP	LOC108149020|XP_017131856.1|DELE, LOC108148914|XP_017131719.1|DELE
OG0000994	LOC120424683|XP_039444794.1|CPIP, LOC120424625|XP_039444724.1|CPIP	LOC108141271|XP_017120031.1|DELE
OG0000995	LOC120427566|XP_039448374.1|CPIP	LOC108150447|XP_017134096.1|DELE, LOC108137592|XP_017114812.1|DELE
OG0000996	LOC120427074|XP_039447850.1|CPIP	LOC108144400|XP_017124672.1|DELE
OG0000997	LOC120420924|XP_039439987.1|CPIP	LOC108144986|XP_017125629.1|DELE
OG0000998	LOC120424650|XP_039444755.1|CPIP, LOC120424647|XP_039444749.1|CPIP	LOC108146338|XP_017127793.1|DELE
OG0000999	LOC120423615|XP_039443416.1|CPIP	LOC108135365|XP_017111545.1|DELE, LOC108137145|XP_017114197.1|DELE
OG0001000	LOC120424549|XP_039444648.1|CPIP	LOC108146706|XP_017128271.1|DELE
OG0001001	LOC120419379|XP_039437985.1|CPIP, LOC120419368|XP_039437971.1|CPIP, LOC120428792|XP_039449824.1|CPIP	LOC108144574|XP_017125053.1|DELE
OG0001002	LOC120420795|XP_039439844.1|CPIP, LOC120420762|XP_039439801.1|CPIP, LOC120419729|XP_039438460.1|CPIP	LOC108149563|XP_017132690.1|DELE
OG0001003	LOC120417872|XP_039436027.1|CPIP	LOC108145635|XP_017126663.1|DELE, LOC108145453|XP_017126386.1|DELE
OG0001004	LOC120427940|XP_039448820.1|CPIP	LOC108140785|XP_017119265.1|DELE, LOC108139123|XP_017117224.1|DELE
OG0001006	LOC120412343|XP_039428677.1|CPIP	LOC108150084|XP_017133540.1|DELE, LOC108142773|XP_017122303.1|DELE
OG0001007	LOC120412364|XP_039428722.1|CPIP	LOC108144668|XP_017125211.1|DELE, LOC108145796|XP_017126860.1|DELE
OG0001008	LOC120425096|XP_039445425.1|CPIP	LOC108148568|XP_017131103.1|DELE, LOC108141631|XP_017120591.1|DELE
OG0001009	LOC120422414|XP_039441762.1|CPIP	LOC108142895|XP_017122470.1|DELE, LOC108147101|XP_017128877.1|DELE
OG0001019	LOC120431968|XP_039453040.1|CPIP, LOC120426070|XP_039446688.1|CPIP, LOC120420148|XP_039439078.1|CPIP	LOC108148662|XP_017131283.1|DELE
OG0001020	LOC120432292|XP_039453413.1|CPIP, LOC120432291|XP_039453412.1|CPIP, LOC120432246|XP_039453354.1|CPIP, LOC120432290|XP_039453411.1|CPIP	LOC108144144|XP_017124280.1|DELE
OG0001021	LOC120414374|XP_039431472.1|CPIP, LOC120415238|XP_039432635.1|CPIP, LOC120422475|XP_039441864.1|CPIP, LOC120422464|XP_039441851.1|CPIP	LOC108150709|XP_017134470.1|DELE
OG0001022	LOC120418094|XP_039436296.1|CPIP, LOC120419901|XP_039438703.1|CPIP	LOC108135139|XP_017111237.1|DELE, LOC108134908|XP_017110908.1|DELE
OG0001024	LOC120427860|XP_039448711.1|CPIP, LOC120418640|XP_039437020.1|CPIP	LOC108150571|XP_017134313.1|DELE, LOC108148827|XP_017131580.1|DELE
OG0001025	LOC120425358|XP_039445799.1|CPIP, LOC120429619|XP_039450584.1|CPIP	LOC108146944|XP_017128687.1|DELE
OG0001026	LOC120422301|XP_039441626.1|CPIP, LOC120422302|XP_039441627.1|CPIP	LOC108147048|XP_017128812.1|DELE
OG0001027	LOC120416048|XP_039433643.1|CPIP, LOC120423608|XP_039443408.1|CPIP, LOC120423611|XP_039443410.1|CPIP, LOC120416052|XP_039433646.1|CPIP	LOC108135582|XP_017111863.1|DELE
OG0001028	LOC120427120|XP_039447907.1|CPIP, LOC120425132|XP_039445491.1|CPIP	LOC108138041|XP_017115502.1|DELE
OG0001031	LOC120422610|XP_039442034.1|CPIP	LOC108137787|XP_017115185.1|DELE, LOC108146931|XP_017128673.1|DELE, LOC108150543|XP_017134264.1|DELE
OG0001032	LOC120420748|XP_039439778.1|CPIP	LOC108138112|XP_017115623.1|DELE, LOC108134593|XP_017110442.1|DELE
OG0001033	LOC120412515|XP_039428945.1|CPIP	LOC108145191|XP_017125922.1|DELE
OG0001042	LOC120415636|XP_039433169.1|CPIP, LOC120415634|XP_039433167.1|CPIP	LOC108143966|XP_017124055.1|DELE
OG0001043	LOC120428461|XP_039449409.1|CPIP, LOC120428460|XP_039449408.1|CPIP	LOC108137741|XP_017115130.1|DELE
OG0001044	LOC120430637|XP_039451667.1|CPIP, LOC120414295|XP_039431364.1|CPIP, LOC120431058|XP_039452146.1|CPIP, LOC120423322|XP_039443017.1|CPIP, LOC120426241|XP_039446912.1|CPIP	LOC108149666|XP_017132900.1|DELE
OG0001045	LOC120418895|XP_039437360.1|CPIP, LOC120418897|XP_039437362.1|CPIP, LOC120418896|XP_039437361.1|CPIP	LOC108144821|XP_017125441.1|DELE
OG0001046	LOC120414288|XP_039431353.1|CPIP	LOC108144789|XP_017125390.1|DELE, LOC108144788|XP_017125389.1|DELE
OG0001047	LOC120419261|XP_039437850.1|CPIP	LOC108149048|XP_017131879.1|DELE
OG0001048	LOC120427460|XP_039448272.1|CPIP, LOC120415347|XP_039432770.1|CPIP, LOC120415491|XP_039432993.1|CPIP	LOC108143680|XP_017123679.1|DELE
OG0001050	LOC120424973|XP_039445263.1|CPIP	LOC108146792|XP_017128449.1|DELE
OG0001051	LOC120428680|XP_039449673.1|CPIP	LOC108141901|XP_017121004.1|DELE
OG0001052	LOC120423094|XP_039442705.1|CPIP	LOC108149530|XP_017132651.1|DELE
OG0001053	LOC120414310|XP_039431383.1|CPIP	LOC108149923|XP_017133328.1|DELE
OG0001054	LOC120426826|XP_039447547.1|CPIP	LOC108137353|XP_017114477.1|DELE
OG0001056	LOC120418272|XP_039436525.1|CPIP	LOC108149269|XP_017132200.1|DELE, LOC108148182|XP_017130576.1|DELE
OG0001057	LOC120430572|XP_039451611.1|CPIP	LOC108141909|XP_017121016.1|DELE
OG0001058	LOC120416636|XP_039434382.1|CPIP	LOC108149998|XP_017133424.1|DELE
OG0001059	LOC120415206|XP_039432595.1|CPIP	LOC108146417|XP_017127909.1|DELE
OG0001072	LOC120432331|XP_039453453.1|CPIP	LOC108150399|XP_017134043.1|DELE
OG0001073	LOC120431391|XP_039452478.1|CPIP	LOC108148636|XP_017131238.1|DELE
OG0001074	LOC120414966|XP_039432232.1|CPIP	LOC108149104|XP_017131990.1|DELE
OG0001075	LOC120424385|XP_039444419.1|CPIP	LOC108139689|XP_017117902.1|DELE, LOC108143272|XP_017123080.1|DELE
OG0001077	LOC120425417|XP_039445881.1|CPIP	LOC108150082|XP_017133536.1|DELE
OG0001078	LOC120417092|XP_039435005.1|CPIP, LOC120418041|XP_039436223.1|CPIP	LOC108136620|XP_017113427.1|DELE
OG0001079	LOC120413721|XP_039430582.1|CPIP	LOC108146430|XP_017127922.1|DELE
OG0001080	LOC120424184|XP_039444173.1|CPIP	LOC108146177|XP_017127572.1|DELE
OG0001081	LOC120424185|XP_039444176.1|CPIP, LOC120422819|XP_039442287.1|CPIP	LOC108136814|XP_017113706.1|DELE
OG0001082	LOC120422638|XP_039442070.1|CPIP	LOC108145500|XP_017126449.1|DELE
OG0001083	LOC120424383|XP_039444416.1|CPIP	LOC108147482|XP_017129525.1|DELE
OG0001084	LOC120414378|XP_039431483.1|CPIP, LOC120428045|XP_039448942.1|CPIP, LOC120415730|XP_039433256.1|CPIP	LOC108145066|XP_017125735.1|DELE
OG0001085	LOC120429944|XP_039450976.1|CPIP	LOC108147015|XP_017128759.1|DELE
OG0001086	LOC120420100|XP_039438981.1|CPIP	LOC108135138|XP_017111236.1|DELE, LOC108144667|XP_017125210.1|DELE
OG0001087	LOC120412412|XP_039428808.1|CPIP	LOC108134497|XP_017110306.1|DELE, LOC108134518|XP_017110344.1|DELE
OG0001088	LOC120418521|XP_039436891.1|CPIP, LOC120414624|XP_039431791.1|CPIP	LOC108150303|XP_017133904.1|DELE
OG0001089	LOC120424839|XP_039445003.1|CPIP	LOC108146470|XP_017127977.1|DELE
