Orthogroup	CPIP.longest_only	CQUI.longest_only
OG0000480	LOC120422963|XP_039442489.1|CPIP	LOC6041494|XP_001850745.1|CQUI
OG0000482	LOC120424395|XP_039444427.1|CPIP	LOC6044292|XP_038118091.1|CQUI
OG0000482	LOC120424394|XP_039444426.1|CPIP	LOC6044289|XP_001861821.1|CQUI
OG0000483	LOC120425946|XP_039446517.1|CPIP	LOC6048006|XP_038120391.1|CQUI
OG0000483	LOC120425945|XP_039446515.1|CPIP	LOC6048008|XP_038120760.1|CQUI
OG0000483	LOC120425947|XP_039446518.1|CPIP	LOC6048016|XP_001864979.2|CQUI
OG0000484	LOC120421837|XP_039441054.1|CPIP	LOC6051912|XP_001868269.2|CQUI
OG0000484	LOC120421845|XP_039441068.1|CPIP	LOC6051911|XP_001868268.2|CQUI
OG0000485	LOC120416669|XP_039434418.1|CPIP	LOC6041153|XP_038107076.1|CQUI
OG0000486	LOC120419307|XP_039437909.1|CPIP	LOC6041660|XP_001850887.2|CQUI
OG0000489	LOC120418130|XP_039436342.1|CPIP, LOC120418126|XP_039436337.1|CPIP	LOC6045222|XP_038122215.1|CQUI
OG0000490	LOC120414538|XP_039431683.1|CPIP	LOC6054008|XP_038122876.1|CQUI
OG0000490	LOC120420403|XP_039439346.1|CPIP	LOC6042587|XP_038110786.1|CQUI
OG0000491	LOC120430223|XP_039451236.1|CPIP	LOC6048388|XP_038107947.1|CQUI
OG0000492	LOC120412808|XP_039429343.1|CPIP	LOC6044260|XP_001861799.2|CQUI
OG0000493	LOC120420047|XP_039438888.1|CPIP	LOC6040999|XP_038119325.1|CQUI
OG0000496	LOC120417351|XP_039435289.1|CPIP	LOC6035746|XP_038113161.1|CQUI
OG0000496	LOC120418242|XP_039436492.1|CPIP	LOC6035745|XP_038112206.1|CQUI
OG0000497	LOC120429075|XP_039450164.1|CPIP	LOC6048339|XP_038111873.1|CQUI
OG0000498	LOC120425951|XP_039446523.1|CPIP	LOC6039237|XP_001848874.2|CQUI
OG0000499	LOC120429629|XP_039450596.1|CPIP, LOC120426655|XP_039447382.1|CPIP	LOC6048807|XP_038112168.1|CQUI
OG0000499	LOC120427332|XP_039448115.1|CPIP	LOC6042113|XP_001851263.2|CQUI
OG0000500	LOC120423742|XP_039443588.1|CPIP	LOC6043030|XP_001854846.2|CQUI
OG0000500	LOC120425271|XP_039445651.1|CPIP	LOC6043544|XP_038111294.1|CQUI
OG0000504	LOC120420034|XP_039438869.1|CPIP	LOC6041004|XP_001850319.2|CQUI, LOC119768650|XP_038114938.1|CQUI
OG0000504	LOC120420053|XP_039438899.1|CPIP	LOC6041003|XP_038114937.1|CQUI
OG0000504	LOC120420033|XP_039438868.1|CPIP	LOC6041005|XP_038114939.1|CQUI
OG0000504	LOC120420050|XP_039438896.1|CPIP	LOC6047053|XP_038122845.1|CQUI
OG0000504	LOC120420032|XP_039438867.1|CPIP	LOC6041006|XP_001850321.1|CQUI
OG0000505	LOC120420407|XP_039439358.1|CPIP	LOC6041848|XP_038111190.1|CQUI
OG0000505	LOC120430294|XP_039451324.1|CPIP	LOC6038636|XP_038113279.1|CQUI
OG0000506	LOC120415717|XP_039433250.1|CPIP	LOC6051537|XP_038104157.1|CQUI
OG0000506	LOC120426164|XP_039446822.1|CPIP	LOC6051544|XP_001867970.2|CQUI
OG0000506	LOC120425474|XP_039445947.1|CPIP	LOC119769336|XP_038117282.1|CQUI
OG0000507	LOC120416489|XP_039434142.1|CPIP	LOC6045928|XP_001863205.1|CQUI
OG0000507	LOC120431083|XP_039452173.1|CPIP	LOC6037479|XP_038113105.1|CQUI
OG0000508	LOC120422027|XP_039441285.1|CPIP	LOC6049261|XP_001866046.2|CQUI
OG0000509	LOC120412892|XP_039429456.1|CPIP	LOC6051070|XP_038117205.1|CQUI
OG0000510	LOC120430997|XP_039452090.1|CPIP	LOC6052252|XP_001868549.2|CQUI
OG0000511	LOC120424968|XP_039445259.1|CPIP	LOC6031766|XP_001842477.2|CQUI
OG0000511	LOC120424959|XP_039445246.1|CPIP	LOC6031767|XP_001842478.2|CQUI
OG0000512	LOC120424352|XP_039444380.1|CPIP	LOC6041515|XP_038107055.1|CQUI
OG0000512	LOC120424370|XP_039444400.1|CPIP	LOC119766432|XP_038106904.1|CQUI
OG0000513	LOC120415521|XP_039433012.1|CPIP	LOC6036436|XP_001846489.2|CQUI
OG0000514	LOC120427085|XP_039447860.1|CPIP	LOC6033627|XP_038108381.1|CQUI
OG0000515	LOC120418437|XP_039436779.1|CPIP	LOC6038107|XP_038110142.1|CQUI
OG0000516	LOC120425662|XP_039446176.1|CPIP	LOC6032715|XP_038122030.1|CQUI
OG0000516	LOC120425669|XP_039446187.1|CPIP	LOC6032713|XP_038122029.1|CQUI
OG0000517	LOC120415407|XP_039432869.1|CPIP	LOC6054293|XP_038114467.1|CQUI
OG0000517	LOC120415408|XP_039432870.1|CPIP	LOC6054292|XP_038114468.1|CQUI
OG0000521	LOC120414165|XP_039431152.1|CPIP	LOC6037964|XP_038122011.1|CQUI
OG0000521	LOC120415088|XP_039432438.1|CPIP	LOC6050070|XP_038105342.1|CQUI
OG0000522	LOC120431780|XP_039452835.1|CPIP, LOC120414515|XP_039431656.1|CPIP	LOC6051600|XP_038112565.1|CQUI
OG0000523	LOC120414519|XP_039431662.1|CPIP	LOC6049044|XP_001865872.1|CQUI
OG0000524	LOC120428395|XP_039449339.1|CPIP	LOC6032861|XP_001843386.2|CQUI
OG0000525	LOC120430954|XP_039452016.1|CPIP	LOC6048514|XP_038118341.1|CQUI
OG0000525	LOC120430952|XP_039452011.1|CPIP	LOC6048511|XP_038118339.1|CQUI
OG0000526	LOC120422198|XP_039441514.1|CPIP	LOC6041304|XP_001850584.2|CQUI
OG0000527	LOC120415668|XP_039433183.1|CPIP	LOC6043214|XP_038108510.1|CQUI
OG0000528	LOC120413594|XP_039430436.1|CPIP, LOC120418630|XP_039437007.1|CPIP	LOC6041374|XP_001850639.2|CQUI
OG0000528	LOC120418634|XP_039437013.1|CPIP	LOC6041379|XP_038110790.1|CQUI
OG0000528	LOC120418635|XP_039437015.1|CPIP	LOC6041382|XP_038106839.1|CQUI
OG0000528	LOC120418638|XP_039437017.1|CPIP	LOC6041381|XP_038110791.1|CQUI
OG0000529	LOC120420612|XP_039439623.1|CPIP	LOC6036354|XP_038114138.1|CQUI
OG0000531	LOC120418596|XP_039436976.1|CPIP	LOC6037540|XP_001847440.2|CQUI
OG0000532	LOC120415086|XP_039432439.1|CPIP	LOC6035004|XP_001845249.2|CQUI
OG0000533	LOC120427980|XP_039448871.1|CPIP	LOC6040722|XP_038104185.1|CQUI
OG0000533	LOC120423795|XP_039443648.1|CPIP	LOC119767762|XP_038113133.1|CQUI
OG0000534	LOC120416625|XP_039434364.1|CPIP	LOC6031452|XP_038106895.1|CQUI, LOC119766428|XP_038106898.1|CQUI
OG0000535	LOC120419938|XP_039438736.1|CPIP	LOC119766820|XP_038108711.1|CQUI, LOC6054062|XP_001870041.1|CQUI
OG0000536	LOC120422933|XP_039442447.1|CPIP	LOC6045019|XP_038106170.1|CQUI
OG0000536	LOC120429578|XP_039450556.1|CPIP	LOC6045038|XP_038109164.1|CQUI
OG0000536	LOC120420853|XP_039439905.1|CPIP	LOC6041431|XP_038109661.1|CQUI
OG0000536	LOC120429579|XP_039450557.1|CPIP	LOC6045036|XP_001862455.2|CQUI
OG0000536	LOC120429576|XP_039450554.1|CPIP	LOC6045035|XP_038113937.1|CQUI
OG0000537	LOC120412729|XP_039429253.1|CPIP	LOC6031704|XP_038111588.1|CQUI
OG0000538	LOC120415393|XP_039432853.1|CPIP	LOC6037813|XP_038112386.1|CQUI
OG0000539	LOC120423804|XP_039443655.1|CPIP	LOC6034554|XP_038112937.1|CQUI
OG0000542	LOC120415062|XP_039432384.1|CPIP	LOC6044321|XP_001861851.1|CQUI
OG0000543	LOC120414176|XP_039431183.1|CPIP	LOC6049267|XP_001866057.2|CQUI
OG0000544	LOC120413340|XP_039430050.1|CPIP	LOC6041276|XP_038110067.1|CQUI
OG0000545	LOC120430290|XP_039451318.1|CPIP	LOC6050345|XP_038105847.1|CQUI
OG0000546	LOC120425411|XP_039445875.1|CPIP	LOC6037353|XP_001847276.2|CQUI, LOC6036816|XP_038106208.1|CQUI, LOC119770766|XP_038122171.1|CQUI
OG0000547	LOC120429775|XP_039450766.1|CPIP	LOC6041026|XP_001850337.1|CQUI
OG0000548	LOC120420653|XP_039439671.1|CPIP	LOC6050154|XP_001866808.2|CQUI
OG0000549	LOC120429130|XP_039450259.1|CPIP	LOC119770531|XP_038121509.1|CQUI
OG0000549	LOC120429127|XP_039450254.1|CPIP	LOC6037260|XP_038121503.1|CQUI
OG0000550	LOC120430650|XP_039451689.1|CPIP, LOC120425137|XP_039445498.1|CPIP	LOC6051476|XP_038121059.1|CQUI
OG0000552	LOC120430491|XP_039451519.1|CPIP, LOC120417370|XP_039435317.1|CPIP	LOC6044119|XP_038113804.1|CQUI
OG0000553	LOC120428198|XP_039449114.1|CPIP	LOC6044455|XP_038110346.1|CQUI
OG0000553	LOC120428547|XP_039449516.1|CPIP	LOC6044457|XP_001861971.1|CQUI
OG0000553	LOC120428493|XP_039449443.1|CPIP	LOC6044456|XP_001861970.1|CQUI
OG0000554	LOC120420637|XP_039439649.1|CPIP	LOC6044882|XP_038118892.1|CQUI
OG0000555	LOC120415906|XP_039433483.1|CPIP	LOC6052570|XP_038118745.1|CQUI
OG0000556	LOC120417500|XP_039435511.1|CPIP	LOC6046889|XP_001864016.1|CQUI
OG0000557	LOC120413021|XP_039429623.1|CPIP	LOC6042547|XP_001852003.1|CQUI
OG0000558	LOC120427435|XP_039448225.1|CPIP	LOC6033842|XP_001844235.1|CQUI
OG0000559	LOC120426477|XP_039447174.1|CPIP	LOC6053965|XP_038109366.1|CQUI
OG0000560	LOC120420416|XP_039439369.1|CPIP	LOC6032389|XP_001842996.2|CQUI
OG0000561	LOC120429693|XP_039450666.1|CPIP	LOC6034685|XP_038111388.1|CQUI
OG0000562	LOC120420548|XP_039439551.1|CPIP	LOC6046454|XP_038113537.1|CQUI
OG0000566	LOC120415037|XP_039432342.1|CPIP	LOC6044324|XP_038109243.1|CQUI
OG0000567	LOC120432277|XP_039453398.1|CPIP	LOC6047025|XP_001864131.2|CQUI
OG0000567	LOC120432280|XP_039453400.1|CPIP	LOC6047020|XP_001864130.1|CQUI
OG0000568	LOC120430557|XP_039451606.1|CPIP, LOC120416898|XP_039434730.1|CPIP	LOC6044772|XP_038104706.1|CQUI
OG0000569	LOC120428788|XP_039449810.1|CPIP	LOC6034776|XP_038104774.1|CQUI
OG0000570	LOC120418345|XP_039436631.1|CPIP	LOC6032625|XP_001843197.2|CQUI
OG0000571	LOC120422115|XP_039441417.1|CPIP	LOC6035169|XP_038113695.1|CQUI
OG0000572	LOC120417835|XP_039435984.1|CPIP	LOC6031113|XP_038118152.1|CQUI
OG0000573	LOC120416539|XP_039434194.1|CPIP	LOC6039567|XP_038120762.1|CQUI
OG0000574	LOC120413383|XP_039430115.1|CPIP	LOC6041981|XP_001851157.1|CQUI
OG0000576	LOC120432079|XP_039453146.1|CPIP, LOC120418632|XP_039437011.1|CPIP	LOC6041376|XP_001850641.2|CQUI
OG0000577	LOC120412653|XP_039429141.1|CPIP	LOC6036025|XP_001846129.1|CQUI
OG0000578	LOC120420633|XP_039439643.1|CPIP	LOC6038985|XP_038118477.1|CQUI
OG0000579	LOC120429903|XP_039450930.1|CPIP	LOC6039323|XP_001848951.1|CQUI
OG0000580	LOC120413757|XP_039430626.1|CPIP	LOC6039817|XP_038116525.1|CQUI
OG0000582	LOC120424290|XP_039444311.1|CPIP	LOC6037731|XP_038109003.1|CQUI
OG0000583	LOC120416812|XP_039434621.1|CPIP	LOC6040188|XP_001849636.2|CQUI
OG0000589	LOC120426454|XP_039447150.1|CPIP	LOC6038480|XP_038105819.1|CQUI
OG0000590	LOC120421456|XP_039440638.1|CPIP	LOC6042729|XP_001870744.1|CQUI
OG0000591	LOC120420018|XP_039438854.1|CPIP, LOC120422256|XP_039441587.1|CPIP	LOC6041808|XP_001851022.2|CQUI
OG0000591	LOC120417583|XP_039435628.1|CPIP	LOC6042520|XP_001870668.2|CQUI
OG0000591	LOC120420015|XP_039438852.1|CPIP, LOC120422254|XP_039441586.1|CPIP	LOC6041809|XP_001851023.2|CQUI
OG0000591	LOC120426237|XP_039446909.1|CPIP	LOC6033131|XP_038108812.1|CQUI
OG0000591	LOC120426239|XP_039446911.1|CPIP	LOC119766831|XP_038108813.1|CQUI
OG0000591	LOC120426238|XP_039446910.1|CPIP	LOC6033132|XP_038108811.1|CQUI
OG0000591	LOC120426115|XP_039446752.1|CPIP, LOC120425881|XP_039446435.1|CPIP	LOC6043769|XP_001861370.2|CQUI
OG0000591	LOC120412923|XP_039429489.1|CPIP	LOC6039493|XP_038117561.1|CQUI
OG0000591	LOC120422244|XP_039441571.1|CPIP	LOC6039744|XP_001849294.2|CQUI
OG0000591	LOC120415967|XP_039433545.1|CPIP	LOC6033181|XP_001843663.2|CQUI
OG0000592	LOC120413276|XP_039429940.1|CPIP	LOC6050769|XP_038107615.1|CQUI
OG0000593	LOC120429571|XP_039450551.1|CPIP	LOC6053209|XP_001869339.2|CQUI
OG0000594	LOC120416509|XP_039434164.1|CPIP	LOC6047884|XP_001864878.1|CQUI
OG0000595	LOC120422557|XP_039441970.1|CPIP	LOC6032579|XP_038105753.1|CQUI
OG0000596	LOC120432526|XP_039453677.1|CPIP	LOC6047623|XP_001864658.2|CQUI
OG0000597	LOC120420728|XP_039439757.1|CPIP	LOC6033673|XP_038118537.1|CQUI
OG0000598	LOC120428012|XP_039448916.1|CPIP	LOC6051159|XP_001867631.1|CQUI
OG0000598	LOC120424605|XP_039444698.1|CPIP	LOC6051152|XP_038115526.1|CQUI
OG0000598	LOC120424609|XP_039444703.1|CPIP	LOC6051150|XP_038115584.1|CQUI
OG0000598	LOC120424607|XP_039444701.1|CPIP	LOC6051151|XP_001867634.2|CQUI
OG0000598	LOC120424608|XP_039444702.1|CPIP	LOC119765893|XP_038106017.1|CQUI
OG0000598	LOC120424606|XP_039444700.1|CPIP	LOC6051149|XP_001867632.1|CQUI
OG0000599	LOC120420911|XP_039439970.1|CPIP	LOC6050368|XP_001866970.2|CQUI
OG0000599	LOC120415914|XP_039433494.1|CPIP	LOC6049535|XP_038116182.1|CQUI
OG0000600	LOC120420913|XP_039439972.1|CPIP	LOC6050355|XP_001866971.1|CQUI
OG0000601	LOC120417482|XP_039435492.1|CPIP	LOC6054167|XP_001870128.2|CQUI
OG0000602	LOC120422812|XP_039442286.1|CPIP	LOC6038510|XP_038113028.1|CQUI
OG0000603	LOC120413865|XP_039430763.1|CPIP	LOC6054012|XP_038110242.1|CQUI
OG0000604	LOC120414592|XP_039431765.1|CPIP	LOC6043454|XP_038114068.1|CQUI
OG0000605	LOC120418707|XP_039437110.1|CPIP	LOC6049416|XP_001866184.2|CQUI
OG0000605	LOC120418728|XP_039437137.1|CPIP	LOC6049420|XP_001866188.2|CQUI
OG0000605	LOC120418709|XP_039437111.1|CPIP	LOC6049414|XP_001866182.2|CQUI
OG0000605	LOC120418710|XP_039437112.1|CPIP	LOC6049413|XP_001866181.2|CQUI, LOC6049411|XP_001866179.2|CQUI
OG0000606	LOC120423379|XP_039443097.1|CPIP	LOC6046869|XP_038121859.1|CQUI
OG0000606	LOC120423367|XP_039443077.1|CPIP	LOC6046870|XP_001864001.1|CQUI
OG0000606	LOC120415397|XP_039432858.1|CPIP, LOC120427103|XP_039447889.1|CPIP	LOC6049942|XP_001866628.1|CQUI
OG0000606	LOC120415344|XP_039432767.1|CPIP, LOC120427106|XP_039447891.1|CPIP	LOC6049943|XP_001866629.1|CQUI
OG0000606	LOC120423368|XP_039443078.1|CPIP	LOC6046874|XP_001864002.2|CQUI
OG0000606	LOC120420316|XP_039439242.1|CPIP	LOC6050792|XP_001867335.2|CQUI
OG0000607	LOC120431344|XP_039452409.1|CPIP, LOC120420947|XP_039440017.1|CPIP	LOC6039121|XP_001848783.1|CQUI
OG0000608	LOC120421236|XP_039440368.1|CPIP	LOC6042037|XP_038115700.1|CQUI
OG0000609	LOC120413039|XP_039429662.1|CPIP	LOC6048878|XP_038115264.1|CQUI
OG0000610	LOC120420855|XP_039439908.1|CPIP	LOC6041438|XP_001850698.2|CQUI
OG0000611	LOC120418459|XP_039436820.1|CPIP	LOC6038097|XP_038106033.1|CQUI
OG0000614	LOC120427646|XP_039448487.1|CPIP	LOC6042715|XP_038112190.1|CQUI
OG0000615	LOC120420221|XP_039439143.1|CPIP	LOC119767686|XP_038112773.1|CQUI
OG0000616	LOC120413329|XP_039430041.1|CPIP	LOC6048951|XP_038114828.1|CQUI
OG0000616	LOC120429858|XP_039450900.1|CPIP	LOC119770520|XP_038121468.1|CQUI, LOC6048954|XP_038121478.1|CQUI
OG0000617	LOC120423848|XP_039443730.1|CPIP	LOC6047468|XP_001864522.2|CQUI
OG0000618	LOC120427285|XP_039448067.1|CPIP	LOC6039614|XP_001849188.1|CQUI
OG0000619	LOC120431340|XP_039452406.1|CPIP, LOC120430529|XP_039451577.1|CPIP	LOC6048450|XP_001865369.2|CQUI
OG0000619	LOC120429166|XP_039450308.1|CPIP	LOC6040690|XP_001850045.2|CQUI
OG0000619	LOC120415620|XP_039433151.1|CPIP	LOC119765528|XP_038105487.1|CQUI
OG0000620	LOC120428697|XP_039449702.1|CPIP	LOC6032813|XP_038118430.1|CQUI
OG0000621	LOC120417806|XP_039435939.1|CPIP	LOC6031110|XP_001841955.1|CQUI
OG0000622	LOC120412871|XP_039429435.1|CPIP	LOC6040743|XP_038116870.1|CQUI
OG0000624	LOC120412594|XP_039429062.1|CPIP	LOC6044017|XP_001861591.1|CQUI
OG0000625	LOC120420027|XP_039438860.1|CPIP	LOC6040993|XP_038116438.1|CQUI
OG0000627	LOC120427326|XP_039448110.1|CPIP	LOC6042124|XP_038110833.1|CQUI
OG0000628	LOC120418965|XP_039437444.1|CPIP	LOC6031813|XP_001842520.1|CQUI
OG0000629	LOC120419834|XP_039438602.1|CPIP	LOC119766976|XP_038109725.1|CQUI
OG0000630	LOC120412813|XP_039429349.1|CPIP	LOC6035276|XP_038111598.1|CQUI
OG0000631	LOC120416872|XP_039434701.1|CPIP	LOC6033752|XP_038111487.1|CQUI
OG0000632	LOC120419672|XP_039438376.1|CPIP	LOC6039836|XP_038110109.1|CQUI
OG0000633	LOC120416505|XP_039434156.1|CPIP	LOC6045935|XP_001863212.2|CQUI
OG0000633	LOC120426794|XP_039447504.1|CPIP	LOC6043636|XP_001861005.2|CQUI
OG0000633	LOC120419459|XP_039438075.1|CPIP	LOC6041784|XP_038108195.1|CQUI
OG0000634	LOC120414394|XP_039431506.1|CPIP	LOC6044510|XP_001862016.2|CQUI
OG0000635	LOC120417897|XP_039436052.1|CPIP	LOC6051292|XP_038119302.1|CQUI
OG0000636	LOC120427318|XP_039448105.1|CPIP	LOC6053271|XP_038121208.1|CQUI
OG0000637	LOC120419435|XP_039438048.1|CPIP, LOC120423148|XP_039442763.1|CPIP	LOC6046174|XP_038111493.1|CQUI
OG0000638	LOC120421466|XP_039440616.1|CPIP	LOC6035960|XP_001846068.1|CQUI
OG0000639	LOC120429394|XP_039450481.1|CPIP	LOC6034680|XP_038109438.1|CQUI
OG0000640	LOC120413002|XP_039429586.1|CPIP	LOC119769005|XP_038116805.1|CQUI
OG0000640	LOC120431009|XP_039452099.1|CPIP	LOC119769700|XP_038119056.1|CQUI
OG0000646	LOC120424024|XP_039443974.1|CPIP	LOC6053145|XP_038116913.1|CQUI
OG0000647	LOC120417689|XP_039435759.1|CPIP	LOC6052863|XP_038104142.1|CQUI
OG0000648	LOC120420178|XP_039439085.1|CPIP	LOC6044379|XP_038104457.1|CQUI
OG0000649	LOC120429957|XP_039450983.1|CPIP	LOC6052346|XP_038122673.1|CQUI
OG0000650	LOC120420233|XP_039439156.1|CPIP	LOC119765291|XP_038104781.1|CQUI
OG0000651	LOC120425481|XP_039445952.1|CPIP	LOC6034792|XP_038108743.1|CQUI
OG0000652	LOC120425999|XP_039446591.1|CPIP	LOC6047846|XP_001864848.1|CQUI
OG0000653	LOC120427412|XP_039448210.1|CPIP	LOC6035413|XP_038122495.1|CQUI
OG0000653	LOC120427411|XP_039448209.1|CPIP	LOC6035412|XP_038122483.1|CQUI
OG0000654	LOC120430316|XP_039451343.1|CPIP	LOC6039542|XP_038121287.1|CQUI
OG0000655	LOC120418498|XP_039436869.1|CPIP	LOC6041337|XP_001850614.2|CQUI
OG0000657	LOC120414701|XP_039431934.1|CPIP	LOC6041310|XP_001850590.2|CQUI
OG0000658	LOC120421966|XP_039441212.1|CPIP	LOC6037018|XP_038108424.1|CQUI
OG0000659	LOC120428322|XP_039449253.1|CPIP	LOC6036999|XP_001846964.1|CQUI
OG0000660	LOC120432453|XP_039453605.1|CPIP	LOC6053861|XP_001869873.1|CQUI
OG0000661	LOC120427094|XP_039447878.1|CPIP	LOC6033622|XP_001844049.2|CQUI
OG0000663	LOC120412947|XP_039429520.1|CPIP	LOC6039520|XP_001849122.2|CQUI
OG0000664	LOC120423934|XP_039443852.1|CPIP	LOC6046260|XP_038114809.1|CQUI
OG0000665	LOC120426832|XP_039447553.1|CPIP	LOC6048712|XP_001865588.1|CQUI
OG0000666	LOC120414520|XP_039431665.1|CPIP	LOC6054798|XP_038119012.1|CQUI
OG0000667	LOC120424397|XP_039444429.1|CPIP	LOC6046897|XP_038119403.1|CQUI
OG0000668	LOC120417871|XP_039436025.1|CPIP	LOC6046395|XP_038118170.1|CQUI
OG0000669	LOC120425665|XP_039446184.1|CPIP	LOC119770724|XP_038122042.1|CQUI
OG0000670	LOC120425162|XP_039445530.1|CPIP	LOC6046815|XP_038111687.1|CQUI
OG0000671	LOC120432663|XP_039453843.1|CPIP	LOC6038345|XP_001848160.1|CQUI
OG0000672	LOC120423756|XP_039443605.1|CPIP	LOC6043037|XP_038113688.1|CQUI
OG0000673	LOC120428930|XP_039450008.1|CPIP	LOC6034544|XP_001844844.1|CQUI
OG0000677	LOC120417794|XP_039435946.1|CPIP	LOC119771220|XP_038122896.1|CQUI
OG0000678	LOC120413326|XP_039430034.1|CPIP	LOC6049218|XP_001866018.1|CQUI
OG0000679	LOC120422653|XP_039442092.1|CPIP	LOC6043332|XP_001858497.2|CQUI
OG0000679	LOC120422642|XP_039442078.1|CPIP	LOC6043334|XP_038120970.1|CQUI
OG0000679	LOC120422622|XP_039442048.1|CPIP	LOC119770348|XP_038120969.1|CQUI
OG0000679	LOC120429663|XP_039450627.1|CPIP	LOC6051380|XP_001867828.2|CQUI
OG0000679	LOC120413474|XP_039430247.1|CPIP	LOC6041272|XP_001850558.1|CQUI
OG0000679	LOC120413498|XP_039430289.1|CPIP	LOC6041270|XP_038114788.1|CQUI
OG0000680	LOC120425607|XP_039446150.1|CPIP	LOC6040463|XP_038110968.1|CQUI
OG0000681	LOC120418081|XP_039436271.1|CPIP, LOC120419864|XP_039438646.1|CPIP	LOC6034420|XP_038105001.1|CQUI
OG0000682	LOC120431094|XP_039452186.1|CPIP	LOC119769247|XP_038117111.1|CQUI
OG0000682	LOC120432035|XP_039453103.1|CPIP	LOC119766161|XP_038106488.1|CQUI
OG0000682	LOC120413727|XP_039430587.1|CPIP, LOC120421678|XP_039440843.1|CPIP	LOC119766300|XP_038106690.1|CQUI, LOC119768990|XP_038116786.1|CQUI, LOC119769606|XP_038118637.1|CQUI
OG0000682	LOC120414089|XP_039431046.1|CPIP	LOC119765928|XP_038106128.1|CQUI
OG0000682	LOC120430958|XP_039452021.1|CPIP	LOC119769696|XP_038119024.1|CQUI
OG0000682	LOC120430641|XP_039451676.1|CPIP	LOC119769686|XP_038118989.1|CQUI
OG0000683	LOC120421815|XP_039441026.1|CPIP	LOC119771188|XP_038122716.1|CQUI
OG0000683	LOC120427907|XP_039448781.1|CPIP	LOC6041367|XP_001850634.1|CQUI
OG0000683	LOC120420753|XP_039439789.1|CPIP	LOC6035206|XP_001845435.2|CQUI
OG0000684	LOC120430224|XP_039451238.1|CPIP	LOC6048395|XP_001865319.1|CQUI
OG0000685	LOC120414285|XP_039431349.1|CPIP	LOC6037400|XP_038114905.1|CQUI
OG0000686	LOC120423501|XP_039443275.1|CPIP	LOC6051596|XP_038120199.1|CQUI
OG0000687	LOC120413459|XP_039430230.1|CPIP	LOC6035321|XP_001845536.1|CQUI
OG0000688	LOC120431079|XP_039452165.1|CPIP, LOC120417409|XP_039435385.1|CPIP	LOC6040659|XP_038115242.1|CQUI
OG0000689	LOC120431213|XP_039452290.1|CPIP	LOC119769612|XP_038118657.1|CQUI
OG0000690	LOC120417154|XP_039435072.1|CPIP	LOC6050670|XP_038115594.1|CQUI
OG0000690	LOC120414453|XP_039431575.1|CPIP	LOC6038219|XP_001848048.1|CQUI
OG0000690	LOC120415957|XP_039433533.1|CPIP	LOC6047742|XP_001864761.2|CQUI
OG0000690	LOC120421238|XP_039440371.1|CPIP	LOC6042033|XP_001851195.2|CQUI
OG0000690	LOC120417133|XP_039435047.1|CPIP	LOC6050673|XP_001867238.2|CQUI
OG0000691	LOC120426138|XP_039446786.1|CPIP	LOC6038874|XP_038122076.1|CQUI
OG0000692	LOC120412572|XP_039429020.1|CPIP	LOC6050833|XP_038117216.1|CQUI
OG0000692	LOC120412641|XP_039429129.1|CPIP	LOC6050834|XP_001867362.2|CQUI
OG0000694	LOC120415917|XP_039433497.1|CPIP	LOC6047733|XP_038120382.1|CQUI
OG0000695	LOC120421982|XP_039441225.1|CPIP	LOC6043622|XP_038113841.1|CQUI
OG0000696	LOC120430944|XP_039452001.1|CPIP	LOC6034106|XP_001844471.1|CQUI
OG0000697	LOC120428099|XP_039449017.1|CPIP	LOC6037877|XP_001847743.2|CQUI
OG0000698	LOC120412844|XP_039429401.1|CPIP	LOC6054309|XP_038113357.1|CQUI
OG0000699	LOC120427812|XP_039448668.1|CPIP	LOC6031882|XP_038111805.1|CQUI
OG0000700	LOC120422038|XP_039441297.1|CPIP	LOC6045669|XP_038108368.1|CQUI
OG0000701	LOC120432450|XP_039453600.1|CPIP	LOC6050972|XP_038112604.1|CQUI
OG0000702	LOC120429861|XP_039450866.1|CPIP	LOC6052432|XP_038117603.1|CQUI
OG0000703	LOC120415396|XP_039432859.1|CPIP	LOC6035033|XP_038122275.1|CQUI
OG0000704	LOC120415202|XP_039432596.1|CPIP	LOC6038164|XP_038120107.1|CQUI
OG0000705	LOC120415894|XP_039433467.1|CPIP	LOC6052245|XP_038115015.1|CQUI
OG0000706	LOC120431510|XP_039452545.1|CPIP, LOC120417499|XP_039435510.1|CPIP	LOC6046887|XP_038117985.1|CQUI
OG0000707	LOC120420877|XP_039439931.1|CPIP, LOC120417438|XP_039435414.1|CPIP	LOC6045804|XP_038117453.1|CQUI
OG0000708	LOC120414023|XP_039430974.1|CPIP	LOC6037569|XP_038120474.1|CQUI
OG0000709	LOC120425929|XP_039446484.1|CPIP	LOC6039218|XP_038117369.1|CQUI
OG0000710	LOC120419565|XP_039438228.1|CPIP	LOC6031510|XP_001842300.1|CQUI
OG0000711	LOC120414993|XP_039432285.1|CPIP	LOC6036869|XP_001846852.1|CQUI
OG0000712	LOC120415327|XP_039432747.1|CPIP	LOC119766789|XP_038108506.1|CQUI, LOC6045985|XP_038106057.1|CQUI
OG0000713	LOC120426914|XP_039447655.1|CPIP	LOC6049870|XP_001866561.1|CQUI
OG0000714	LOC120425956|XP_039446531.1|CPIP	LOC6045584|XP_038113889.1|CQUI
OG0000715	LOC120425955|XP_039446529.1|CPIP	LOC119767953|XP_038113953.1|CQUI
