Orthogroup	CPIP.longest_only	BCOP.longest_only
OG0000457	LOC120430699|XP_039451741.1|CPIP	LOC119078454|XP_037041880.1|BCOP
OG0000458	LOC120420484|XP_039439460.1|CPIP, LOC120420485|XP_039439461.1|CPIP, LOC120420501|XP_039439488.1|CPIP	LOC119083128|XP_037048658.1|BCOP, LOC119075186|XP_037037472.1|BCOP
OG0000458	LOC120422898|XP_039442391.1|CPIP, LOC120422907|XP_039442406.1|CPIP	LOC119079595|XP_037043484.1|BCOP, LOC119079594|XP_037043483.1|BCOP, LOC119084802|XP_037050764.1|BCOP, LOC119066719|XP_037025227.1|BCOP, LOC119076661|XP_037039440.1|BCOP
OG0000460	LOC120412817|XP_039429355.1|CPIP	LOC119078530|XP_037041991.1|BCOP
OG0000465	LOC120419750|XP_039438500.1|CPIP, LOC120428665|XP_039449647.1|CPIP, LOC120427076|XP_039447848.1|CPIP	LOC119067946|XP_037027159.1|BCOP, LOC119081205|XP_037045819.1|BCOP
OG0000466	LOC120431993|XP_039453062.1|CPIP, LOC120425156|XP_039445519.1|CPIP	LOC119068775|XP_037028429.1|BCOP
OG0000466	LOC120412806|XP_039429340.1|CPIP	LOC119066267|XP_037024515.1|BCOP
OG0000467	LOC120419489|XP_039438111.1|CPIP	LOC119074151|XP_037036046.1|BCOP, LOC119083429|XP_037049047.1|BCOP
OG0000468	LOC120413760|XP_039430632.1|CPIP	LOC119075149|XP_037037437.1|BCOP
OG0000468	LOC120427560|XP_039448371.1|CPIP	LOC119081771|XP_037046868.1|BCOP
OG0000469	LOC120412659|XP_039429152.1|CPIP	LOC119079084|XP_037042789.1|BCOP, LOC119079053|XP_037042746.1|BCOP
OG0000470	LOC120426361|XP_039447055.1|CPIP	LOC119078216|XP_037041569.1|BCOP
OG0000470	LOC120424591|XP_039444688.1|CPIP	LOC119078221|XP_037041577.1|BCOP
OG0000471	LOC120414579|XP_039431749.1|CPIP	LOC119085140|XP_037051312.1|BCOP
OG0000472	LOC120426056|XP_039446676.1|CPIP	LOC119077528|XP_037040649.1|BCOP
OG0000473	LOC120422534|XP_039441930.1|CPIP	LOC119080264|XP_037044408.1|BCOP, LOC119069800|XP_037029850.1|BCOP
OG0000474	LOC120430806|XP_039451890.1|CPIP	LOC119081379|XP_037046155.1|BCOP
OG0000475	LOC120424232|XP_039444225.1|CPIP	LOC119070442|XP_037030687.1|BCOP
OG0000476	LOC120428008|XP_039448912.1|CPIP	LOC119067456|XP_037026334.1|BCOP
OG0000477	LOC120423579|XP_039443373.1|CPIP	LOC119081215|XP_037045836.1|BCOP
OG0000478	LOC120429962|XP_039450993.1|CPIP	LOC119071207|XP_037031898.1|BCOP
OG0000478	LOC120429967|XP_039451000.1|CPIP, LOC120429975|XP_039451005.1|CPIP	LOC119080802|XP_037045267.1|BCOP, LOC119072042|XP_037033061.1|BCOP
OG0000479	LOC120414477|XP_039431605.1|CPIP, LOC120414434|XP_039431553.1|CPIP, LOC120414435|XP_039431554.1|CPIP	LOC119080776|XP_037045239.1|BCOP, LOC119069458|XP_037029404.1|BCOP
OG0000480	LOC120422963|XP_039442489.1|CPIP	LOC119085939|XP_037052387.1|BCOP
OG0000481	LOC120422489|XP_039441880.1|CPIP, LOC120415357|XP_039432780.1|CPIP	LOC119066024|XP_037024136.1|BCOP, LOC119075260|XP_037037553.1|BCOP, LOC119085483|XP_037051794.1|BCOP
OG0000482	LOC120424395|XP_039444427.1|CPIP, LOC120424394|XP_039444426.1|CPIP	LOC119068376|XP_037027843.1|BCOP
OG0000483	LOC120425946|XP_039446517.1|CPIP, LOC120425945|XP_039446515.1|CPIP, LOC120425947|XP_039446518.1|CPIP	LOC119079738|XP_037043739.1|BCOP
OG0000484	LOC120421837|XP_039441054.1|CPIP, LOC120421845|XP_039441068.1|CPIP	LOC119083522|XP_037049136.1|BCOP, LOC119069580|XP_037029560.1|BCOP, LOC119077684|XP_037040840.1|BCOP, LOC119080355|XP_037044551.1|BCOP
OG0000485	LOC120416669|XP_039434418.1|CPIP	LOC119076451|XP_037039113.1|BCOP, LOC119084291|XP_037050113.1|BCOP, LOC119084458|XP_037050335.1|BCOP
OG0000486	LOC120419307|XP_039437909.1|CPIP	LOC119080487|XP_037044773.1|BCOP, LOC119066531|XP_037024947.1|BCOP, LOC119082804|XP_037048345.1|BCOP
OG0000489	LOC120418130|XP_039436342.1|CPIP, LOC120418126|XP_039436337.1|CPIP	LOC119070021|XP_037030197.1|BCOP
OG0000490	LOC120414538|XP_039431683.1|CPIP	LOC119068825|XP_037028492.1|BCOP
OG0000490	LOC120420403|XP_039439346.1|CPIP	LOC119078887|XP_037042505.1|BCOP
OG0000491	LOC120430223|XP_039451236.1|CPIP	LOC119073534|XP_037034970.1|BCOP
OG0000492	LOC120412808|XP_039429343.1|CPIP	LOC119066042|XP_037024161.1|BCOP
OG0000496	LOC120417351|XP_039435289.1|CPIP	LOC119066241|XP_037024453.1|BCOP
OG0000497	LOC120429075|XP_039450164.1|CPIP	LOC119078655|XP_037042147.1|BCOP, LOC119079153|XP_037042864.1|BCOP
OG0000498	LOC120425951|XP_039446523.1|CPIP	LOC119074352|XP_037036389.1|BCOP, LOC119074439|XP_037036505.1|BCOP, LOC119077710|XP_037040884.1|BCOP
OG0000499	LOC120429629|XP_039450596.1|CPIP, LOC120426655|XP_039447382.1|CPIP	LOC119081984|XP_037047200.1|BCOP
OG0000499	LOC120427332|XP_039448115.1|CPIP	LOC119077427|XP_037040535.1|BCOP, LOC119068488|XP_037027994.1|BCOP
OG0000500	LOC120423742|XP_039443588.1|CPIP	LOC119071040|XP_037031535.1|BCOP
OG0000500	LOC120425271|XP_039445651.1|CPIP	LOC119071045|XP_037031542.1|BCOP
OG0000504	LOC120420034|XP_039438869.1|CPIP, LOC120420053|XP_039438899.1|CPIP, LOC120420033|XP_039438868.1|CPIP, LOC120420050|XP_039438896.1|CPIP, LOC120420032|XP_039438867.1|CPIP	LOC119077990|XP_037041265.1|BCOP
OG0000505	LOC120420407|XP_039439358.1|CPIP, LOC120430294|XP_039451324.1|CPIP	LOC119067672|XP_037026673.1|BCOP
OG0000506	LOC120415717|XP_039433250.1|CPIP, LOC120415729|XP_039433260.1|CPIP, LOC120426164|XP_039446822.1|CPIP, LOC120425474|XP_039445947.1|CPIP, LOC120423334|XP_039443038.1|CPIP	LOC119068467|XP_037027957.1|BCOP, LOC119079970|XP_037044004.1|BCOP
OG0000507	LOC120416489|XP_039434142.1|CPIP	LOC119081653|XP_037046630.1|BCOP
OG0000507	LOC120431083|XP_039452173.1|CPIP	LOC119068763|XP_037028394.1|BCOP
OG0000508	LOC120422027|XP_039441285.1|CPIP	LOC119081073|XP_037045709.1|BCOP
OG0000509	LOC120412892|XP_039429456.1|CPIP	LOC119073953|XP_037035734.1|BCOP
OG0000510	LOC120430997|XP_039452090.1|CPIP	LOC119081474|XP_037046366.1|BCOP
OG0000511	LOC120424968|XP_039445259.1|CPIP, LOC120424959|XP_039445246.1|CPIP	LOC119078667|XP_037042216.1|BCOP
OG0000513	LOC120415521|XP_039433012.1|CPIP	LOC119071560|XP_037032382.1|BCOP
OG0000514	LOC120427085|XP_039447860.1|CPIP	LOC119066747|XP_037025267.1|BCOP
OG0000515	LOC120418437|XP_039436779.1|CPIP	LOC119080178|XP_037044299.1|BCOP
OG0000516	LOC120425668|XP_039446186.1|CPIP, LOC120425662|XP_039446176.1|CPIP, LOC120425669|XP_039446187.1|CPIP	LOC119074878|XP_037037111.1|BCOP
OG0000517	LOC120415407|XP_039432869.1|CPIP, LOC120415408|XP_039432870.1|CPIP	LOC119078309|XP_037041708.1|BCOP
OG0000521	LOC120415088|XP_039432438.1|CPIP	LOC119084098|XP_037049844.1|BCOP, LOC119067405|XP_037026246.1|BCOP
OG0000522	LOC120431780|XP_039452835.1|CPIP, LOC120414515|XP_039431656.1|CPIP	LOC119067459|XP_037026337.1|BCOP
OG0000523	LOC120414519|XP_039431662.1|CPIP	LOC119068976|XP_037028740.1|BCOP
OG0000524	LOC120428395|XP_039449339.1|CPIP	LOC119067974|XP_037027215.1|BCOP
OG0000525	LOC120430954|XP_039452016.1|CPIP, LOC120430952|XP_039452011.1|CPIP	LOC119081070|XP_037045687.1|BCOP
OG0000526	LOC120422198|XP_039441514.1|CPIP	LOC119078975|XP_037042621.1|BCOP
OG0000527	LOC120415668|XP_039433183.1|CPIP	LOC119082764|XP_037048246.1|BCOP
OG0000528	LOC120418634|XP_039437013.1|CPIP	LOC119077328|XP_037040406.1|BCOP
OG0000528	LOC120418635|XP_039437015.1|CPIP, LOC120418638|XP_039437017.1|CPIP	LOC119076340|XP_037038928.1|BCOP, LOC119078619|XP_037042110.1|BCOP, LOC119078521|XP_037041980.1|BCOP, LOC119071755|XP_037032689.1|BCOP, LOC119072785|XP_037033974.1|BCOP, LOC119076244|XP_037038802.1|BCOP
OG0000529	LOC120420612|XP_039439623.1|CPIP	LOC119073005|XP_037034225.1|BCOP
OG0000530	LOC120420815|XP_039439870.1|CPIP	LOC119073760|XP_037035317.1|BCOP, LOC119073759|XP_037035316.1|BCOP
OG0000531	LOC120418596|XP_039436976.1|CPIP	LOC119085223|XP_037051430.1|BCOP
OG0000532	LOC120415086|XP_039432439.1|CPIP	LOC119077975|XP_037041252.1|BCOP
OG0000534	LOC120416625|XP_039434364.1|CPIP	LOC119074865|XP_037037081.1|BCOP
OG0000535	LOC120419938|XP_039438736.1|CPIP	LOC119071812|XP_037032775.1|BCOP
OG0000536	LOC120422932|XP_039442446.1|CPIP, LOC120422950|XP_039442467.1|CPIP, LOC120422933|XP_039442447.1|CPIP, LOC120429578|XP_039450556.1|CPIP	LOC119075495|XP_037037859.1|BCOP
OG0000536	LOC120420853|XP_039439905.1|CPIP, LOC120429579|XP_039450557.1|CPIP, LOC120429576|XP_039450554.1|CPIP	LOC119069281|XP_037029238.1|BCOP
OG0000537	LOC120412729|XP_039429253.1|CPIP	LOC119079032|XP_037042711.1|BCOP
OG0000538	LOC120415393|XP_039432853.1|CPIP	LOC119085377|XP_037051658.1|BCOP
OG0000539	LOC120423804|XP_039443655.1|CPIP	LOC119071307|XP_037032080.1|BCOP
OG0000542	LOC120415062|XP_039432384.1|CPIP	LOC119074089|XP_037035944.1|BCOP
OG0000543	LOC120414176|XP_039431183.1|CPIP, LOC120414177|XP_039431184.1|CPIP	LOC119068098|XP_037027417.1|BCOP
OG0000544	LOC120413340|XP_039430050.1|CPIP	LOC119068980|XP_037028746.1|BCOP
OG0000545	LOC120432499|XP_039453646.1|CPIP	LOC119068518|XP_037028019.1|BCOP
OG0000545	LOC120430290|XP_039451318.1|CPIP	LOC119069506|XP_037029478.1|BCOP
OG0000546	LOC120425411|XP_039445875.1|CPIP	LOC119068569|XP_037028107.1|BCOP
OG0000547	LOC120429775|XP_039450766.1|CPIP	LOC119074047|XP_037035888.1|BCOP
OG0000548	LOC120420653|XP_039439671.1|CPIP	LOC119083707|XP_037049391.1|BCOP
OG0000549	LOC120429126|XP_039450252.1|CPIP, LOC120429130|XP_039450259.1|CPIP, LOC120429127|XP_039450254.1|CPIP	LOC119067694|XP_037026713.1|BCOP
OG0000550	LOC120430650|XP_039451689.1|CPIP, LOC120425137|XP_039445498.1|CPIP	LOC119073291|XP_037034572.1|BCOP
OG0000552	LOC120430491|XP_039451519.1|CPIP, LOC120417370|XP_039435317.1|CPIP	LOC119083277|XP_037048860.1|BCOP, LOC119083171|XP_037048726.1|BCOP
OG0000553	LOC120428198|XP_039449114.1|CPIP, LOC120428547|XP_039449516.1|CPIP, LOC120428493|XP_039449443.1|CPIP	LOC119082066|XP_037047300.1|BCOP
OG0000554	LOC120420637|XP_039439649.1|CPIP	LOC119070470|XP_037030721.1|BCOP
OG0000555	LOC120415906|XP_039433483.1|CPIP	LOC119085881|XP_037052292.1|BCOP
OG0000556	LOC120417500|XP_039435511.1|CPIP	LOC119077410|XP_037040553.1|BCOP
OG0000557	LOC120413021|XP_039429623.1|CPIP	LOC119076133|XP_037038702.1|BCOP
OG0000558	LOC120427435|XP_039448225.1|CPIP	LOC119082201|XP_037047530.1|BCOP
OG0000559	LOC120426477|XP_039447174.1|CPIP	LOC119066909|XP_037025495.1|BCOP
OG0000560	LOC120420416|XP_039439369.1|CPIP	LOC119069268|XP_037029220.1|BCOP
OG0000561	LOC120429693|XP_039450666.1|CPIP	LOC119074217|XP_037036113.1|BCOP
OG0000562	LOC120420548|XP_039439551.1|CPIP	LOC119066879|XP_037025459.1|BCOP
OG0000566	LOC120415037|XP_039432342.1|CPIP	LOC119081012|XP_037045588.1|BCOP
OG0000567	LOC120432280|XP_039453400.1|CPIP	LOC119068523|XP_037028027.1|BCOP
OG0000568	LOC120430557|XP_039451606.1|CPIP, LOC120416898|XP_039434730.1|CPIP	LOC119068289|XP_037027721.1|BCOP, LOC119080071|XP_037044182.1|BCOP
OG0000569	LOC120428788|XP_039449810.1|CPIP	LOC119084581|XP_037050535.1|BCOP
OG0000570	LOC120418345|XP_039436631.1|CPIP	LOC119069556|XP_037029532.1|BCOP
OG0000571	LOC120422115|XP_039441417.1|CPIP	LOC119069735|XP_037029761.1|BCOP
OG0000572	LOC120417835|XP_039435984.1|CPIP	LOC119084086|XP_037049819.1|BCOP, LOC119071786|XP_037032742.1|BCOP, LOC119084895|XP_037050940.1|BCOP
OG0000573	LOC120416539|XP_039434194.1|CPIP	LOC119075079|XP_037037366.1|BCOP, LOC119071850|XP_037032806.1|BCOP
OG0000574	LOC120413383|XP_039430115.1|CPIP	LOC119081453|XP_037046287.1|BCOP
OG0000575	LOC120426920|XP_039447658.1|CPIP	LOC119080687|XP_037045018.1|BCOP
OG0000576	LOC120432079|XP_039453146.1|CPIP, LOC120418632|XP_039437011.1|CPIP	LOC119076338|XP_037038925.1|BCOP
OG0000577	LOC120412653|XP_039429141.1|CPIP	LOC119082768|XP_037048257.1|BCOP
OG0000578	LOC120420633|XP_039439643.1|CPIP	LOC119072065|XP_037033095.1|BCOP
OG0000579	LOC120429903|XP_039450930.1|CPIP	LOC119084174|XP_037049928.1|BCOP
OG0000580	LOC120413757|XP_039430626.1|CPIP	LOC119076778|XP_037039633.1|BCOP, LOC119074749|XP_037036909.1|BCOP
OG0000581	LOC120413933|XP_039430859.1|CPIP	LOC119079094|XP_037042806.1|BCOP, LOC119083987|XP_037049730.1|BCOP
OG0000582	LOC120424290|XP_039444311.1|CPIP	LOC119071172|XP_037031830.1|BCOP
OG0000583	LOC120416812|XP_039434621.1|CPIP	LOC119074106|XP_037035968.1|BCOP, LOC119082826|XP_037048373.1|BCOP
OG0000589	LOC120426454|XP_039447150.1|CPIP	LOC119068864|XP_037028596.1|BCOP
OG0000590	LOC120421456|XP_039440638.1|CPIP	LOC119071848|XP_037032802.1|BCOP
OG0000592	LOC120413276|XP_039429940.1|CPIP	LOC119084008|XP_037049716.1|BCOP
OG0000593	LOC120429571|XP_039450551.1|CPIP	LOC119083155|XP_037048698.1|BCOP, LOC119083147|XP_037048689.1|BCOP
OG0000594	LOC120416509|XP_039434164.1|CPIP	LOC119067943|XP_037027155.1|BCOP
OG0000595	LOC120422557|XP_039441970.1|CPIP	LOC119070400|XP_037030619.1|BCOP
OG0000596	LOC120432526|XP_039453677.1|CPIP	LOC119069672|XP_037029687.1|BCOP
OG0000597	LOC120420728|XP_039439757.1|CPIP	LOC119067936|XP_037027146.1|BCOP
OG0000598	LOC120428012|XP_039448916.1|CPIP, LOC120424605|XP_039444698.1|CPIP, LOC120424609|XP_039444703.1|CPIP, LOC120424607|XP_039444701.1|CPIP, LOC120424608|XP_039444702.1|CPIP, LOC120424606|XP_039444700.1|CPIP	LOC119072158|XP_037033214.1|BCOP, LOC119080438|XP_037044695.1|BCOP
OG0000599	LOC120420911|XP_039439970.1|CPIP	LOC119066037|XP_037024150.1|BCOP
OG0000599	LOC120415914|XP_039433494.1|CPIP	LOC119073532|XP_037034972.1|BCOP
OG0000600	LOC120420913|XP_039439972.1|CPIP	LOC119077332|XP_037040413.1|BCOP
OG0000601	LOC120417482|XP_039435492.1|CPIP	LOC119067385|XP_037026205.1|BCOP
OG0000602	LOC120422812|XP_039442286.1|CPIP	LOC119072724|XP_037033894.1|BCOP
OG0000603	LOC120413865|XP_039430763.1|CPIP	LOC119076325|XP_037038897.1|BCOP
OG0000604	LOC120414592|XP_039431765.1|CPIP	LOC119078486|XP_037041938.1|BCOP
OG0000605	LOC120418707|XP_039437110.1|CPIP, LOC120418728|XP_039437137.1|CPIP, LOC120418709|XP_039437111.1|CPIP, LOC120418710|XP_039437112.1|CPIP	LOC119078625|XP_037042117.1|BCOP
OG0000606	LOC120423379|XP_039443097.1|CPIP	LOC119068548|XP_037028075.1|BCOP
OG0000606	LOC120423367|XP_039443077.1|CPIP, LOC120415397|XP_039432858.1|CPIP, LOC120427103|XP_039447889.1|CPIP, LOC120415344|XP_039432767.1|CPIP, LOC120427106|XP_039447891.1|CPIP, LOC120423368|XP_039443078.1|CPIP, LOC120420316|XP_039439242.1|CPIP	LOC119080778|XP_037045242.1|BCOP, LOC119068353|XP_037027813.1|BCOP
OG0000607	LOC120431344|XP_039452409.1|CPIP, LOC120420947|XP_039440017.1|CPIP	LOC119083705|XP_037049388.1|BCOP
OG0000608	LOC120421236|XP_039440368.1|CPIP	LOC119066266|XP_037024518.1|BCOP
OG0000609	LOC120413039|XP_039429662.1|CPIP	LOC119082211|XP_037047555.1|BCOP
OG0000610	LOC120420855|XP_039439908.1|CPIP	LOC119070949|XP_037031396.1|BCOP, LOC119083489|XP_037049112.1|BCOP
OG0000611	LOC120418459|XP_039436820.1|CPIP	LOC119083546|XP_037049160.1|BCOP, LOC119072190|XP_037033244.1|BCOP
OG0000614	LOC120427646|XP_039448487.1|CPIP	LOC119067525|XP_037026449.1|BCOP
OG0000615	LOC120420221|XP_039439143.1|CPIP	LOC119069401|XP_037029342.1|BCOP, LOC119070642|XP_037030966.1|BCOP
OG0000616	LOC120413329|XP_039430041.1|CPIP, LOC120429858|XP_039450900.1|CPIP	LOC119069996|XP_037030135.1|BCOP
OG0000617	LOC120423848|XP_039443730.1|CPIP	LOC119081325|XP_037046008.1|BCOP
OG0000618	LOC120427285|XP_039448067.1|CPIP	LOC119076049|XP_037038574.1|BCOP, LOC119076050|XP_037038577.1|BCOP
OG0000619	LOC120431340|XP_039452406.1|CPIP, LOC120430529|XP_039451577.1|CPIP	LOC119074250|XP_037036169.1|BCOP
OG0000620	LOC120428697|XP_039449702.1|CPIP	LOC119082516|XP_037047926.1|BCOP, LOC119082181|XP_037047490.1|BCOP
OG0000621	LOC120417806|XP_039435939.1|CPIP	LOC119082160|XP_037047463.1|BCOP
OG0000622	LOC120412871|XP_039429435.1|CPIP	LOC119069597|XP_037029587.1|BCOP
OG0000624	LOC120412594|XP_039429062.1|CPIP	LOC119079882|XP_037043859.1|BCOP
OG0000625	LOC120420027|XP_039438860.1|CPIP	LOC119083676|XP_037049354.1|BCOP
OG0000627	LOC120427326|XP_039448110.1|CPIP	LOC119082760|XP_037048241.1|BCOP
OG0000628	LOC120418965|XP_039437444.1|CPIP	LOC119085988|XP_037052448.1|BCOP
OG0000629	LOC120419834|XP_039438602.1|CPIP	LOC119066341|XP_037024648.1|BCOP
OG0000630	LOC120412813|XP_039429349.1|CPIP	LOC119084654|XP_037050617.1|BCOP
OG0000631	LOC120416872|XP_039434701.1|CPIP	LOC119071768|XP_037032710.1|BCOP
OG0000632	LOC120419672|XP_039438376.1|CPIP	LOC119077150|XP_037040230.1|BCOP
OG0000633	LOC120416505|XP_039434156.1|CPIP, LOC120426794|XP_039447504.1|CPIP	LOC119071176|XP_037031842.1|BCOP, LOC119071189|XP_037031862.1|BCOP
OG0000633	LOC120419459|XP_039438075.1|CPIP	LOC119077287|XP_037040336.1|BCOP
OG0000634	LOC120414394|XP_039431506.1|CPIP	LOC119071953|XP_037032978.1|BCOP, LOC119079814|XP_037043778.1|BCOP, LOC119080095|XP_037044215.1|BCOP
OG0000635	LOC120417897|XP_039436052.1|CPIP	LOC119066896|XP_037025480.1|BCOP
OG0000636	LOC120427318|XP_039448105.1|CPIP	LOC119073578|XP_037035042.1|BCOP
OG0000637	LOC120419435|XP_039438048.1|CPIP, LOC120423148|XP_039442763.1|CPIP	LOC119084264|XP_037050067.1|BCOP
OG0000638	LOC120421466|XP_039440616.1|CPIP	LOC119067567|XP_037026543.1|BCOP
OG0000639	LOC120429394|XP_039450481.1|CPIP	LOC119071882|XP_037032869.1|BCOP
OG0000640	LOC120413002|XP_039429586.1|CPIP	LOC119073032|XP_037034243.1|BCOP
OG0000646	LOC120424024|XP_039443974.1|CPIP	LOC119069169|XP_037028974.1|BCOP
OG0000647	LOC120417689|XP_039435759.1|CPIP	LOC119068465|XP_037027953.1|BCOP
OG0000648	LOC120420178|XP_039439085.1|CPIP	LOC119067154|XP_037025842.1|BCOP
OG0000649	LOC120429957|XP_039450983.1|CPIP	LOC119067054|XP_037025695.1|BCOP
OG0000651	LOC120425481|XP_039445952.1|CPIP	LOC119068676|XP_037028252.1|BCOP
OG0000652	LOC120425999|XP_039446591.1|CPIP	LOC119073327|XP_037034614.1|BCOP
OG0000653	LOC120427412|XP_039448210.1|CPIP, LOC120427411|XP_039448209.1|CPIP	LOC119069227|XP_037029156.1|BCOP
OG0000654	LOC120430316|XP_039451343.1|CPIP	LOC119077290|XP_037040337.1|BCOP
OG0000655	LOC120418498|XP_039436869.1|CPIP	LOC119066518|XP_037024930.1|BCOP
OG0000658	LOC120421966|XP_039441212.1|CPIP	LOC119071304|XP_037032078.1|BCOP
OG0000659	LOC120428322|XP_039449253.1|CPIP	LOC119081960|XP_037047158.1|BCOP
OG0000660	LOC120432453|XP_039453605.1|CPIP	LOC119076100|XP_037038651.1|BCOP, LOC119080500|XP_037044794.1|BCOP, LOC119080471|XP_037044744.1|BCOP, LOC119077116|XP_037040180.1|BCOP, LOC119077115|XP_037040178.1|BCOP
OG0000661	LOC120427094|XP_039447878.1|CPIP	LOC119082339|XP_037047743.1|BCOP
OG0000663	LOC120412947|XP_039429520.1|CPIP	LOC119083526|XP_037049138.1|BCOP, LOC119084562|XP_037050476.1|BCOP
OG0000664	LOC120423934|XP_039443852.1|CPIP	LOC119084314|XP_037050128.1|BCOP
OG0000666	LOC120414520|XP_039431665.1|CPIP	LOC119074750|XP_037036911.1|BCOP
OG0000667	LOC120424397|XP_039444429.1|CPIP	LOC119083972|XP_037049670.1|BCOP
OG0000668	LOC120417871|XP_039436025.1|CPIP	LOC119081834|XP_037046967.1|BCOP
OG0000669	LOC120425665|XP_039446184.1|CPIP	LOC119074873|XP_037037104.1|BCOP
OG0000670	LOC120425162|XP_039445530.1|CPIP	LOC119066550|XP_037024984.1|BCOP
OG0000671	LOC120432663|XP_039453843.1|CPIP	LOC119083639|XP_037049271.1|BCOP
OG0000672	LOC120423756|XP_039443605.1|CPIP	LOC119072493|XP_037033628.1|BCOP
OG0000673	LOC120428930|XP_039450008.1|CPIP	LOC119085042|XP_037051146.1|BCOP, LOC119070959|XP_037031418.1|BCOP
OG0000677	LOC120417794|XP_039435946.1|CPIP	LOC119069211|XP_037029077.1|BCOP
OG0000678	LOC120413326|XP_039430034.1|CPIP	LOC119072581|XP_037033726.1|BCOP
OG0000679	LOC120422653|XP_039442092.1|CPIP, LOC120422642|XP_039442078.1|CPIP, LOC120422622|XP_039442048.1|CPIP, LOC120429663|XP_039450627.1|CPIP, LOC120413474|XP_039430247.1|CPIP, LOC120413498|XP_039430289.1|CPIP	LOC119082586|XP_037048025.1|BCOP
OG0000680	LOC120425607|XP_039446150.1|CPIP	LOC119068909|XP_037028663.1|BCOP
OG0000681	LOC120418081|XP_039436271.1|CPIP, LOC120419864|XP_039438646.1|CPIP	LOC119067235|XP_037025986.1|BCOP
OG0000682	LOC120431094|XP_039452186.1|CPIP, LOC120432035|XP_039453103.1|CPIP, LOC120413727|XP_039430587.1|CPIP, LOC120421678|XP_039440843.1|CPIP, LOC120414089|XP_039431046.1|CPIP, LOC120430958|XP_039452021.1|CPIP, LOC120430641|XP_039451676.1|CPIP	LOC119079679|XP_037043632.1|BCOP, LOC119073129|XP_037034323.1|BCOP
OG0000683	LOC120421815|XP_039441026.1|CPIP, LOC120427907|XP_039448781.1|CPIP	LOC119084212|XP_037050002.1|BCOP, LOC119078992|XP_037042650.1|BCOP
OG0000683	LOC120420753|XP_039439789.1|CPIP	LOC119070420|XP_037030652.1|BCOP
OG0000684	LOC120430224|XP_039451238.1|CPIP	LOC119070467|XP_037030717.1|BCOP
OG0000685	LOC120414285|XP_039431349.1|CPIP	LOC119067026|XP_037025653.1|BCOP
OG0000686	LOC120423501|XP_039443275.1|CPIP	LOC119076703|XP_037039511.1|BCOP
OG0000687	LOC120413459|XP_039430230.1|CPIP	LOC119068625|XP_037028186.1|BCOP
OG0000688	LOC120431079|XP_039452165.1|CPIP, LOC120417409|XP_039435385.1|CPIP	LOC119077281|XP_037040326.1|BCOP
OG0000689	LOC120431213|XP_039452290.1|CPIP	LOC119072600|XP_037033753.1|BCOP
OG0000690	LOC120417154|XP_039435072.1|CPIP	LOC119074983|XP_037037281.1|BCOP, LOC119074701|XP_037036884.1|BCOP
OG0000690	LOC120414453|XP_039431575.1|CPIP, LOC120415957|XP_039433533.1|CPIP, LOC120421238|XP_039440371.1|CPIP, LOC120417133|XP_039435047.1|CPIP	LOC119074703|XP_037036886.1|BCOP
OG0000691	LOC120426138|XP_039446786.1|CPIP	LOC119080294|XP_037044461.1|BCOP
OG0000692	LOC120412572|XP_039429020.1|CPIP, LOC120412641|XP_039429129.1|CPIP	LOC119081061|XP_037045671.1|BCOP
OG0000694	LOC120415917|XP_039433497.1|CPIP	LOC119076648|XP_037039417.1|BCOP
OG0000695	LOC120421982|XP_039441225.1|CPIP	LOC119070822|XP_037031215.1|BCOP
OG0000696	LOC120430944|XP_039452001.1|CPIP	LOC119079130|XP_037042854.1|BCOP
OG0000697	LOC120428099|XP_039449017.1|CPIP	LOC119066369|XP_037024688.1|BCOP
OG0000698	LOC120412844|XP_039429401.1|CPIP	LOC119078762|XP_037042365.1|BCOP
OG0000699	LOC120427812|XP_039448668.1|CPIP	LOC119066436|XP_037024823.1|BCOP
OG0000700	LOC120422038|XP_039441297.1|CPIP	LOC119066147|XP_037024337.1|BCOP
OG0000701	LOC120432450|XP_039453600.1|CPIP	LOC119073563|XP_037035015.1|BCOP
OG0000702	LOC120429861|XP_039450866.1|CPIP	LOC119084342|XP_037050169.1|BCOP
OG0000703	LOC120415396|XP_039432859.1|CPIP	LOC119083168|XP_037048717.1|BCOP
OG0000704	LOC120415202|XP_039432596.1|CPIP	LOC119074966|XP_037037253.1|BCOP, LOC119076501|XP_037039177.1|BCOP
OG0000705	LOC120415894|XP_039433467.1|CPIP	LOC119084181|XP_037049937.1|BCOP
OG0000706	LOC120431510|XP_039452545.1|CPIP, LOC120417499|XP_039435510.1|CPIP	LOC119069039|XP_037028806.1|BCOP
OG0000707	LOC120420877|XP_039439931.1|CPIP, LOC120417438|XP_039435414.1|CPIP	LOC119075958|XP_037038430.1|BCOP
OG0000708	LOC120414023|XP_039430974.1|CPIP	LOC119068541|XP_037028054.1|BCOP
OG0000709	LOC120425929|XP_039446484.1|CPIP	LOC119084049|XP_037049780.1|BCOP
OG0000710	LOC120419565|XP_039438228.1|CPIP	LOC119084227|XP_037050021.1|BCOP
OG0000711	LOC120414993|XP_039432285.1|CPIP	LOC119066858|XP_037025427.1|BCOP
OG0000712	LOC120415327|XP_039432747.1|CPIP	LOC119071224|XP_037031933.1|BCOP
OG0000713	LOC120426914|XP_039447655.1|CPIP	LOC119068151|XP_037027518.1|BCOP
