Orthogroup	CPIP.longest_only	ASTE.longest_only
OG0001974	LOC120414968|XP_039432233.1|CPIP	LOC118512000|XP_035911635.1|ASTE
OG0001975	LOC120416053|XP_039433649.1|CPIP	LOC118512279|XP_035912384.1|ASTE
OG0001976	LOC120416313|XP_039433969.1|CPIP	LOC118503366|XP_035892456.1|ASTE
OG0001977	LOC120426547|XP_039447251.1|CPIP, LOC120426354|XP_039447050.1|CPIP	LOC118511744|XP_035911094.1|ASTE
OG0001978	LOC120427687|XP_039448510.1|CPIP	LOC118511110|XP_035909728.1|ASTE
OG0001979	LOC120419194|XP_039437800.1|CPIP	LOC118511116|XP_035909734.1|ASTE
OG0001980	LOC120415672|XP_039433189.1|CPIP	LOC118513565|XP_035915386.1|ASTE
OG0001981	LOC120422975|XP_039442509.1|CPIP	LOC118509162|XP_035905306.1|ASTE
OG0001982	LOC120419190|XP_039437794.1|CPIP	LOC118509169|XP_035905321.1|ASTE
OG0001983	LOC120414077|XP_039431032.1|CPIP	LOC118510008|XP_035907286.1|ASTE, LOC118513553|XP_035915342.1|ASTE
OG0001984	LOC120414105|XP_039431063.1|CPIP	LOC118511044|XP_035909534.1|ASTE
OG0001985	LOC120422386|XP_039441733.1|CPIP	LOC118509326|XP_035905680.1|ASTE
OG0001986	LOC120430331|XP_039451366.1|CPIP	LOC118512643|XP_035913247.1|ASTE
OG0001987	LOC120431823|XP_039452877.1|CPIP	LOC118507975|XP_035903207.1|ASTE
OG0001988	LOC120418943|XP_039437415.1|CPIP	LOC118513408|XP_035915005.1|ASTE
OG0001989	LOC120414766|XP_039432013.1|CPIP	LOC118513235|XP_035914679.1|ASTE
OG0001990	LOC120427784|XP_039448642.1|CPIP	LOC118512435|XP_035912789.1|ASTE
OG0001991	LOC120414782|XP_039432028.1|CPIP	LOC118512974|XP_035914095.1|ASTE
OG0001992	LOC120429761|XP_039450747.1|CPIP, LOC120430622|XP_039451649.1|CPIP, LOC120431608|XP_039452646.1|CPIP	LOC118511266|XP_035910029.1|ASTE
OG0001993	LOC120420891|XP_039439947.1|CPIP	LOC118512545|XP_035913013.1|ASTE
OG0001994	LOC120420105|XP_039438990.1|CPIP	LOC118511659|XP_035910900.1|ASTE
OG0001995	LOC120423638|XP_039443446.1|CPIP	LOC118509054|XP_035905057.1|ASTE, LOC118509055|XP_035905058.1|ASTE
OG0001996	LOC120429700|XP_039450668.1|CPIP	LOC118512512|XP_035912922.1|ASTE
OG0001997	LOC120423172|XP_039442793.1|CPIP	LOC118513345|XP_035914866.1|ASTE
OG0001998	LOC120422362|XP_039441707.1|CPIP	LOC118512548|XP_035913021.1|ASTE
OG0001999	LOC120424412|XP_039444454.1|CPIP	LOC118508967|XP_035904805.1|ASTE
OG0002000	LOC120416072|XP_039433675.1|CPIP	LOC118513738|XP_035915788.1|ASTE
OG0002001	LOC120430517|XP_039451561.1|CPIP	LOC118514686|XP_035917625.1|ASTE
OG0002002	LOC120419842|XP_039438611.1|CPIP	LOC118514563|XP_035917455.1|ASTE
OG0002003	LOC120412842|XP_039429398.1|CPIP	LOC118511610|XP_035910791.1|ASTE
OG0002004	LOC120413518|XP_039430313.1|CPIP	LOC118512585|XP_035913108.1|ASTE
OG0002005	LOC120416771|XP_039434563.1|CPIP	LOC118511777|XP_035911165.1|ASTE
OG0002006	LOC120423468|XP_039443227.1|CPIP	LOC118514508|XP_035917337.1|ASTE
OG0002008	LOC120415534|XP_039433027.1|CPIP	LOC118512608|XP_035913173.1|ASTE
OG0002009	LOC120415589|XP_039433114.1|CPIP	LOC118513696|XP_035915713.1|ASTE
OG0002010	LOC120421995|XP_039441241.1|CPIP	LOC118517126|XP_035918881.1|ASTE, LOC118513710|XP_035915736.1|ASTE
OG0002011	LOC120421156|XP_039440280.1|CPIP	LOC118513808|XP_035915910.1|ASTE
OG0002012	LOC120417784|XP_039435880.1|CPIP, LOC120412482|XP_039428907.1|CPIP	LOC118510849|XP_035909072.1|ASTE
OG0002013	LOC120415549|XP_039433053.1|CPIP	LOC118513328|XP_035914829.1|ASTE
OG0002014	LOC120418715|XP_039437122.1|CPIP	LOC118509890|XP_035907029.1|ASTE, LOC118509889|XP_035907028.1|ASTE, LOC118509884|XP_035907017.1|ASTE
OG0002015	LOC120419666|XP_039438364.1|CPIP	LOC118513006|XP_035914160.1|ASTE
OG0002016	LOC120432429|XP_039453578.1|CPIP	LOC118513208|XP_035914607.1|ASTE
OG0002017	LOC120432426|XP_039453565.1|CPIP	LOC118512972|XP_035914092.1|ASTE
OG0002018	LOC120423389|XP_039443107.1|CPIP	LOC118510770|XP_035908923.1|ASTE
OG0002019	LOC120412660|XP_039429156.1|CPIP	LOC118510741|XP_035908861.1|ASTE
OG0002020	LOC120423990|XP_039443921.1|CPIP	LOC118509949|XP_035907173.1|ASTE
OG0002021	LOC120430575|XP_039451616.1|CPIP, LOC120423971|XP_039443897.1|CPIP	LOC118509945|XP_035907170.1|ASTE
OG0002022	LOC120414027|XP_039430984.1|CPIP	LOC118506403|XP_035899361.1|ASTE
OG0002023	LOC120412669|XP_039429165.1|CPIP	LOC118514075|XP_035916494.1|ASTE, LOC118514074|XP_035916493.1|ASTE
OG0002024	LOC120419040|XP_039437540.1|CPIP	LOC118510711|XP_035908803.1|ASTE
OG0002025	LOC120429066|XP_039450141.1|CPIP	LOC118510667|XP_035908700.1|ASTE
OG0002026	LOC120423191|XP_039442824.1|CPIP	LOC118505323|XP_035896859.1|ASTE
OG0002027	LOC120420630|XP_039439637.1|CPIP	LOC118505612|XP_035897545.1|ASTE
OG0002028	LOC120420635|XP_039439645.1|CPIP	LOC118505621|XP_035897576.1|ASTE
OG0002029	LOC120416142|XP_039433752.1|CPIP	LOC118505201|XP_035896575.1|ASTE
OG0002030	LOC120416219|XP_039433852.1|CPIP	LOC118511575|XP_035910713.1|ASTE
OG0002031	LOC120415104|XP_039432456.1|CPIP	LOC118512378|XP_035912638.1|ASTE
OG0002032	LOC120419421|XP_039438033.1|CPIP	LOC118517050|XP_035918791.1|ASTE, LOC118508330|XP_035903892.1|ASTE
OG0002033	LOC120418864|XP_039437335.1|CPIP	LOC118506726|XP_035900150.1|ASTE
OG0002034	LOC120419537|XP_039438184.1|CPIP	LOC118502758|XP_035891223.1|ASTE
OG0002035	LOC120418911|XP_039437376.1|CPIP	LOC118505534|XP_035897342.1|ASTE
OG0002036	LOC120413806|XP_039430699.1|CPIP	LOC118506749|XP_035900224.1|ASTE
OG0002037	LOC120426341|XP_039447036.1|CPIP	LOC118504715|XP_035895445.1|ASTE
OG0002038	LOC120419712|XP_039438434.1|CPIP	LOC118504932|XP_035895918.1|ASTE
OG0002039	LOC120432387|XP_039453516.1|CPIP	LOC118504935|XP_035895925.1|ASTE
OG0002040	LOC120424088|XP_039444039.1|CPIP	LOC118505123|XP_035896330.1|ASTE
OG0002041	LOC120417055|XP_039434941.1|CPIP	LOC118507060|XP_035900921.1|ASTE
OG0002042	LOC120421220|XP_039440356.1|CPIP	LOC118515263|XP_035917841.1|ASTE, LOC118508265|XP_035903789.1|ASTE
OG0002043	LOC120428111|XP_039449028.1|CPIP	LOC118504219|XP_035894318.1|ASTE
OG0002044	LOC120413784|XP_039430662.1|CPIP	LOC118506888|XP_035900545.1|ASTE
OG0002045	LOC120422098|XP_039441384.1|CPIP	LOC118506722|XP_035900142.1|ASTE
OG0002046	LOC120413953|XP_039430890.1|CPIP	LOC118507696|XP_035902443.1|ASTE
OG0002047	LOC120413023|XP_039429625.1|CPIP	LOC118506552|XP_035899749.1|ASTE
OG0002048	LOC120413048|XP_039429675.1|CPIP	LOC118507584|XP_035902138.1|ASTE
OG0002049	LOC120413018|XP_039429611.1|CPIP	LOC118507942|XP_035903153.1|ASTE
OG0002050	LOC120430297|XP_039451330.1|CPIP	LOC118502660|XP_035891005.1|ASTE
OG0002053	LOC120421361|XP_039440494.1|CPIP	LOC118505802|XP_035898030.1|ASTE
OG0002054	LOC120422046|XP_039441311.1|CPIP	LOC118503254|XP_035892186.1|ASTE
OG0002055	LOC120432078|XP_039453145.1|CPIP	LOC118506162|XP_035898827.1|ASTE
OG0002056	LOC120422725|XP_039442187.1|CPIP	LOC118506167|XP_035898831.1|ASTE
OG0002057	LOC120422721|XP_039442185.1|CPIP	LOC118516392|XP_035918148.1|ASTE, LOC118502524|XP_035890681.1|ASTE
OG0002058	LOC120422720|XP_039442184.1|CPIP	LOC118516398|XP_035918156.1|ASTE, LOC118502527|XP_035890684.1|ASTE
OG0002059	LOC120422719|XP_039442181.1|CPIP	LOC118502526|XP_035890683.1|ASTE, LOC118516397|XP_035918155.1|ASTE, LOC118510222|XP_035907684.1|ASTE
OG0002060	LOC120418253|XP_039436500.1|CPIP, LOC120422711|XP_039442170.1|CPIP	LOC118504319|XP_035894538.1|ASTE
OG0002061	LOC120422716|XP_039442176.1|CPIP, LOC120418238|XP_039436475.1|CPIP	LOC118504320|XP_035894539.1|ASTE
OG0002064	LOC120427824|XP_039448680.1|CPIP	LOC118506846|XP_035900463.1|ASTE
OG0002066	LOC120424112|XP_039444072.1|CPIP	LOC118503644|XP_035893041.1|ASTE
OG0002067	LOC120424122|XP_039444097.1|CPIP	LOC118505857|XP_035898130.1|ASTE
OG0002068	LOC120429305|XP_039450465.1|CPIP	LOC118510936|XP_035909263.1|ASTE
OG0002069	LOC120416648|XP_039434392.1|CPIP	LOC118506005|XP_035898483.1|ASTE
OG0002070	LOC120416657|XP_039434401.1|CPIP	LOC118506014|XP_035898493.1|ASTE
OG0002071	LOC120414983|XP_039432267.1|CPIP	LOC118507225|XP_035901278.1|ASTE
OG0002072	LOC120419937|XP_039438734.1|CPIP	LOC118507929|XP_035903125.1|ASTE
OG0002073	LOC120414173|XP_039431171.1|CPIP	LOC118503423|XP_035892555.1|ASTE
OG0002074	LOC120430722|XP_039451768.1|CPIP	LOC118507274|XP_035901471.1|ASTE
OG0002075	LOC120429589|XP_039450560.1|CPIP, LOC120424597|XP_039444695.1|CPIP	LOC118508102|XP_035903478.1|ASTE
OG0002076	LOC120421685|XP_039440849.1|CPIP	LOC118504187|XP_035894253.1|ASTE
OG0002077	LOC120421681|XP_039440845.1|CPIP	LOC118512370|XP_035912613.1|ASTE
OG0002079	LOC120425808|XP_039446361.1|CPIP	LOC118505316|XP_035896853.1|ASTE
OG0002080	LOC120425571|XP_039446070.1|CPIP	LOC118506143|XP_035898783.1|ASTE
OG0002081	LOC120415329|XP_039432751.1|CPIP, LOC120415281|XP_039432685.1|CPIP	LOC118503442|XP_035892599.1|ASTE
OG0002082	LOC120416205|XP_039433827.1|CPIP	LOC118506034|XP_035898546.1|ASTE
OG0002083	LOC120421448|XP_039440588.1|CPIP	LOC118509900|XP_035907048.1|ASTE
OG0002084	LOC120431265|XP_039452332.1|CPIP	LOC118507329|XP_035901611.1|ASTE
OG0002086	LOC120431538|XP_039452581.1|CPIP	LOC118507183|XP_035901148.1|ASTE
OG0002087	LOC120424471|XP_039444539.1|CPIP	LOC118512331|XP_035912499.1|ASTE
OG0002088	LOC120415883|XP_039433454.1|CPIP	LOC118505278|XP_035896740.1|ASTE
OG0002089	LOC120415358|XP_039432781.1|CPIP	LOC118505914|XP_035898267.1|ASTE
OG0002090	LOC120415870|XP_039433440.1|CPIP	LOC118505956|XP_035898382.1|ASTE
OG0002091	LOC120416853|XP_039434677.1|CPIP	LOC118507396|XP_035901742.1|ASTE
OG0002092	LOC120416818|XP_039434633.1|CPIP, LOC120412524|XP_039428953.1|CPIP	LOC118504180|XP_035894225.1|ASTE
OG0002093	LOC120413492|XP_039430283.1|CPIP, LOC120421859|XP_039441091.1|CPIP	LOC118504179|XP_035894224.1|ASTE
OG0002094	LOC120414977|XP_039432245.1|CPIP	LOC118503055|XP_035891813.1|ASTE
OG0002095	LOC120415199|XP_039432591.1|CPIP	LOC118503944|XP_035893714.1|ASTE
OG0002096	LOC120424725|XP_039444841.1|CPIP	LOC118503857|XP_035893462.1|ASTE
OG0002097	LOC120421572|XP_039440737.1|CPIP	LOC118507103|XP_035900999.1|ASTE
OG0002098	LOC120432554|XP_039453717.1|CPIP	LOC118508223|XP_035903705.1|ASTE
OG0002098	LOC120432556|XP_039453719.1|CPIP	LOC118508221|XP_035903702.1|ASTE
OG0002099	LOC120425826|XP_039446378.1|CPIP, LOC120416713|XP_039434469.1|CPIP	LOC118504082|XP_035894043.1|ASTE
OG0002100	LOC120431445|XP_039452497.1|CPIP, LOC120422226|XP_039441545.1|CPIP, LOC120422221|XP_039441539.1|CPIP	LOC118503359|XP_035892444.1|ASTE, LOC118503358|XP_035892443.1|ASTE
OG0002101	LOC120423808|XP_039443658.1|CPIP	LOC118507399|XP_035901746.1|ASTE
OG0002102	LOC120428249|XP_039449169.1|CPIP	LOC118503731|XP_035893238.1|ASTE
OG0002103	LOC120424261|XP_039444257.1|CPIP	LOC118503304|XP_035892315.1|ASTE
OG0002104	LOC120431821|XP_039452874.1|CPIP, LOC120417938|XP_039436108.1|CPIP, LOC120428230|XP_039449143.1|CPIP, LOC120420286|XP_039439219.1|CPIP, LOC120425287|XP_039445673.1|CPIP, LOC120431810|XP_039452863.1|CPIP, LOC120413092|XP_039429741.1|CPIP, LOC120431820|XP_039452873.1|CPIP, LOC120423415|XP_039443150.1|CPIP, LOC120428231|XP_039449144.1|CPIP, LOC120414040|XP_039430993.1|CPIP, LOC120415756|XP_039433298.1|CPIP, LOC120414090|XP_039431047.1|CPIP, LOC120426707|XP_039447421.1|CPIP, LOC120430989|XP_039452084.1|CPIP	LOC118507930|XP_035903126.1|ASTE
OG0002104	LOC120427398|XP_039448188.1|CPIP, LOC120422373|XP_039441715.1|CPIP, LOC120419986|XP_039438798.1|CPIP, LOC120430218|XP_039451233.1|CPIP	LOC118509207|XP_035905373.1|ASTE
OG0002117	LOC120422063|XP_039441333.1|CPIP	LOC118505507|XP_035897285.1|ASTE
OG0002119	LOC120428556|XP_039449519.1|CPIP, LOC120413279|XP_039429944.1|CPIP	LOC118503759|XP_035893315.1|ASTE
OG0002120	LOC120413305|XP_039430000.1|CPIP	LOC118509540|XP_035906173.1|ASTE
OG0002121	LOC120431490|XP_039452556.1|CPIP	LOC118503831|XP_035893435.1|ASTE
OG0002123	LOC120419276|XP_039437875.1|CPIP	LOC118505667|XP_035897689.1|ASTE
OG0002124	LOC120428874|XP_039449934.1|CPIP	LOC118510740|XP_035908865.1|ASTE
OG0002125	LOC120431117|XP_039452206.1|CPIP	LOC118517608|XP_035919800.1|ASTE
OG0002126	LOC120422458|XP_039441834.1|CPIP	LOC118506343|XP_035899224.1|ASTE
OG0002127	LOC120420229|XP_039439152.1|CPIP	LOC118503477|XP_035892669.1|ASTE
OG0002128	LOC120420212|XP_039439133.1|CPIP	LOC118517429|XP_035919439.1|ASTE, LOC118505338|XP_035896885.1|ASTE
OG0002129	LOC120432319|XP_039453437.1|CPIP	LOC118508956|XP_035904776.1|ASTE
OG0002130	LOC120413375|XP_039430100.1|CPIP	LOC118508139|XP_035903554.1|ASTE
OG0002131	LOC120430730|XP_039451775.1|CPIP, LOC120413341|XP_039430054.1|CPIP	LOC118511581|XP_035910724.1|ASTE
OG0002132	LOC120428359|XP_039449300.1|CPIP	LOC118513214|XP_035914621.1|ASTE
OG0002133	LOC120413362|XP_039430081.1|CPIP	LOC118513258|XP_035914750.1|ASTE
OG0002134	LOC120417703|XP_039435782.1|CPIP	LOC118502713|XP_035891161.1|ASTE
OG0002135	LOC120432195|XP_039453283.1|CPIP, LOC120427666|XP_039448477.1|CPIP	LOC118504575|XP_035895115.1|ASTE
OG0002136	LOC120417027|XP_039434901.1|CPIP	LOC118517379|XP_035919295.1|ASTE
OG0002137	LOC120422079|XP_039441358.1|CPIP	LOC118517358|XP_035919259.1|ASTE
OG0002138	LOC120413337|XP_039430047.1|CPIP	LOC118508588|XP_035904388.1|ASTE
OG0002139	LOC120413324|XP_039430031.1|CPIP	LOC118508612|XP_035904390.1|ASTE
OG0002140	LOC120431394|XP_039452455.1|CPIP	LOC118513209|XP_035914618.1|ASTE
OG0002141	LOC120424691|XP_039444804.1|CPIP	LOC118508009|XP_035903289.1|ASTE, LOC118506947|XP_035900658.1|ASTE
OG0002142	LOC120416920|XP_039434760.1|CPIP, LOC120430553|XP_039451603.1|CPIP	LOC118505402|XP_035897035.1|ASTE
OG0002143	LOC120430599|XP_039451639.1|CPIP	LOC118510683|XP_035908745.1|ASTE
OG0002144	LOC120426029|XP_039446642.1|CPIP	LOC118517416|XP_035919416.1|ASTE
OG0002145	LOC120427971|XP_039448861.1|CPIP	LOC118517448|XP_035919487.1|ASTE
OG0002146	LOC120429017|XP_039450091.1|CPIP	LOC118502808|XP_035891343.1|ASTE
OG0002147	LOC120413718|XP_039430575.1|CPIP	LOC118517475|XP_035919553.1|ASTE
OG0002148	LOC120416248|XP_039433884.1|CPIP, LOC120416247|XP_039433883.1|CPIP, LOC120416256|XP_039433892.1|CPIP	LOC118504345|XP_035894605.1|ASTE
OG0002149	LOC120431264|XP_039452335.1|CPIP	LOC118517464|XP_035919525.1|ASTE
OG0002150	LOC120419617|XP_039438292.1|CPIP	LOC118506059|XP_035898599.1|ASTE
OG0002151	LOC120419620|XP_039438294.1|CPIP	LOC118511205|XP_035909879.1|ASTE
OG0002152	LOC120416903|XP_039434733.1|CPIP	LOC118509815|XP_035906865.1|ASTE
OG0002153	LOC120424542|XP_039444640.1|CPIP, LOC120429007|XP_039450079.1|CPIP	LOC118506211|XP_035898925.1|ASTE
OG0002154	LOC120426470|XP_039447167.1|CPIP	LOC118509923|XP_035907135.1|ASTE
OG0002155	LOC120423054|XP_039442659.1|CPIP	LOC118506206|XP_035898911.1|ASTE
OG0002156	LOC120419889|XP_039438688.1|CPIP	LOC118505756|XP_035897871.1|ASTE
OG0002157	LOC120424135|XP_039444112.1|CPIP	LOC118508128|XP_035903529.1|ASTE
OG0002158	LOC120424147|XP_039444125.1|CPIP	LOC118517370|XP_035919281.1|ASTE
OG0002159	LOC120425011|XP_039445317.1|CPIP	LOC118504805|XP_035895693.1|ASTE
OG0002160	LOC120425027|XP_039445332.1|CPIP	LOC118508129|XP_035907722.1|ASTE
OG0002161	LOC120424948|XP_039445193.1|CPIP	LOC118505598|XP_035897516.1|ASTE, LOC118516565|XP_035918421.1|ASTE
OG0002162	LOC120424944|XP_039445182.1|CPIP	LOC118502665|XP_035891021.1|ASTE
OG0002164	LOC120427447|XP_039448249.1|CPIP	LOC118504758|XP_035895577.1|ASTE
OG0002165	LOC120427457|XP_039448260.1|CPIP	LOC118508279|XP_035903813.1|ASTE
OG0002166	LOC120429237|XP_039450381.1|CPIP	LOC118514682|XP_035917661.1|ASTE
OG0002167	LOC120429250|XP_039450396.1|CPIP	LOC118504438|XP_035894788.1|ASTE
OG0002168	LOC120416847|XP_039434670.1|CPIP	LOC118507985|XP_035903245.1|ASTE
OG0002169	LOC120426989|XP_039447739.1|CPIP, LOC120419251|XP_039437838.1|CPIP	LOC118507241|XP_035901386.1|ASTE
OG0002170	LOC120425471|XP_039445940.1|CPIP	LOC118505581|XP_035897431.1|ASTE
OG0002171	LOC120427719|XP_039448556.1|CPIP	LOC118502730|XP_035891184.1|ASTE
OG0002172	LOC120428999|XP_039450073.1|CPIP	LOC118506467|XP_035899535.1|ASTE
OG0002173	LOC120413450|XP_039430222.1|CPIP, LOC120413460|XP_039430232.1|CPIP	LOC118514148|XP_035916652.1|ASTE
OG0002174	LOC120426014|XP_039446619.1|CPIP	LOC118508485|XP_035904196.1|ASTE
OG0002175	LOC120426015|XP_039446620.1|CPIP	LOC118508486|XP_035904198.1|ASTE
OG0002176	LOC120417855|XP_039436009.1|CPIP	LOC118508452|XP_035904147.1|ASTE
OG0002177	LOC120426230|XP_039446898.1|CPIP, LOC120426232|XP_039446900.1|CPIP	LOC118507790|XP_035902720.1|ASTE
OG0002178	LOC120417189|XP_039435091.1|CPIP	LOC118507537|XP_035902007.1|ASTE
OG0002179	LOC120425564|XP_039446063.1|CPIP	LOC118504989|XP_035896051.1|ASTE
OG0002180	LOC120423290|XP_039442986.1|CPIP	LOC118505448|XP_035897140.1|ASTE
OG0002182	LOC120427181|XP_039447973.1|CPIP, LOC120430691|XP_039451726.1|CPIP	LOC118506784|XP_035900290.1|ASTE
OG0002183	LOC120412611|XP_039429093.1|CPIP, LOC120417685|XP_039435755.1|CPIP	LOC118506792|XP_035900304.1|ASTE
OG0002184	LOC120431815|XP_039452868.1|CPIP	LOC118504901|XP_035895860.1|ASTE
OG0002185	LOC120426735|XP_039447442.1|CPIP	LOC118502908|XP_035891523.1|ASTE
OG0002186	LOC120421820|XP_039441032.1|CPIP	LOC118505240|XP_035896683.1|ASTE
OG0002187	LOC120416088|XP_039433709.1|CPIP	LOC118506381|XP_035899306.1|ASTE
OG0002188	LOC120416600|XP_039434328.1|CPIP	LOC118511393|XP_035910316.1|ASTE
OG0002189	LOC120424029|XP_039443986.1|CPIP	LOC118502867|XP_035891467.1|ASTE
OG0002190	LOC120425993|XP_039446585.1|CPIP	LOC118507907|XP_035903063.1|ASTE
OG0002191	LOC120425994|XP_039446587.1|CPIP	LOC118503569|XP_035892895.1|ASTE
OG0002192	LOC120428190|XP_039449104.1|CPIP	LOC118507169|XP_035901128.1|ASTE
OG0002193	LOC120425752|XP_039446293.1|CPIP	LOC118502697|XP_035891110.1|ASTE
OG0002194	LOC120418354|XP_039436640.1|CPIP, LOC120418359|XP_039436649.1|CPIP	LOC118502888|XP_035891499.1|ASTE
OG0002195	LOC120427148|XP_039447940.1|CPIP	LOC118507796|XP_035902742.1|ASTE
OG0002196	LOC120432515|XP_039453666.1|CPIP	LOC118504279|XP_035894446.1|ASTE
OG0002197	LOC120426022|XP_039446630.1|CPIP	LOC118506443|XP_035899471.1|ASTE
OG0002198	LOC120425714|XP_039446247.1|CPIP	LOC118506179|XP_035898845.1|ASTE
OG0002199	LOC120426688|XP_039447398.1|CPIP	LOC118506450|XP_035899482.1|ASTE
OG0002200	LOC120427262|XP_039448055.1|CPIP	LOC118505414|XP_035897056.1|ASTE
OG0002202	LOC120416688|XP_039434442.1|CPIP	LOC118517055|XP_035918796.1|ASTE, LOC118508321|XP_035903883.1|ASTE
OG0002203	LOC120425982|XP_039446570.1|CPIP	LOC118502929|XP_035891560.1|ASTE
OG0002204	LOC120422017|XP_039441275.1|CPIP	LOC118506367|XP_035899283.1|ASTE
OG0002205	LOC120430262|XP_039451281.1|CPIP	LOC118506796|XP_035900311.1|ASTE
OG0002206	LOC120431088|XP_039452178.1|CPIP, LOC120430929|XP_039451983.1|CPIP	LOC118507999|XP_035903263.1|ASTE
OG0002207	LOC120414299|XP_039431367.1|CPIP	LOC118505211|XP_035896613.1|ASTE
OG0002208	LOC120426162|XP_039446814.1|CPIP	LOC118505185|XP_035896533.1|ASTE
OG0002209	LOC120424682|XP_039444792.1|CPIP, LOC120424624|XP_039444723.1|CPIP	LOC118504832|XP_035895729.1|ASTE
OG0002210	LOC120424666|XP_039444773.1|CPIP, LOC120424615|XP_039444710.1|CPIP	LOC118508005|XP_035903280.1|ASTE
OG0002211	LOC120424634|XP_039444734.1|CPIP	LOC118505434|XP_035897105.1|ASTE, LOC118505435|XP_035897109.1|ASTE
OG0002212	LOC120421021|XP_039440078.1|CPIP	LOC118503193|XP_035892068.1|ASTE
OG0002213	LOC120424610|XP_039444704.1|CPIP	LOC118505443|XP_035897133.1|ASTE
OG0002214	LOC120417090|XP_039435002.1|CPIP	LOC118517710|XP_035920049.1|ASTE
OG0002215	LOC120422123|XP_039441427.1|CPIP	LOC118511933|XP_035911507.1|ASTE
OG0002216	LOC120422564|XP_039441984.1|CPIP, LOC120426174|XP_039446824.1|CPIP	LOC118506810|XP_035900361.1|ASTE
OG0002217	LOC120425369|XP_039445812.1|CPIP	LOC118504422|XP_035894751.1|ASTE
OG0002218	LOC120427415|XP_039448216.1|CPIP	LOC118508587|XP_035904385.1|ASTE
OG0002219	LOC120425436|XP_039445901.1|CPIP	LOC118502956|XP_035891612.1|ASTE, LOC118507789|XP_035902718.1|ASTE
OG0002220	LOC120425434|XP_039445899.1|CPIP	LOC118502954|XP_035891604.1|ASTE
OG0002221	LOC120428082|XP_039448995.1|CPIP	LOC118512120|XP_035911991.1|ASTE
OG0002223	LOC120430974|XP_039452040.1|CPIP	LOC118511466|XP_035910477.1|ASTE
OG0002224	LOC120430981|XP_039452053.1|CPIP	LOC118511464|XP_035910459.1|ASTE
OG0002225	LOC120423006|XP_039442563.1|CPIP, LOC120423028|XP_039442603.1|CPIP	LOC118513122|XP_035914417.1|ASTE
OG0002226	LOC120422859|XP_039442342.1|CPIP, LOC120425224|XP_039445589.1|CPIP	LOC118512964|XP_035914083.1|ASTE
OG0002227	LOC120417793|XP_039435896.1|CPIP	LOC118512046|XP_035911768.1|ASTE
OG0002228	LOC120422874|XP_039442355.1|CPIP	LOC118512073|XP_035911856.1|ASTE
OG0002229	LOC120422876|XP_039442369.1|CPIP	LOC118512084|XP_035911937.1|ASTE
OG0002230	LOC120422845|XP_039442323.1|CPIP	LOC118512100|XP_035911960.1|ASTE
OG0002231	LOC120419763|XP_039438524.1|CPIP, LOC120427223|XP_039448024.1|CPIP	LOC118512056|XP_035911800.1|ASTE
OG0002233	LOC120424797|XP_039444943.1|CPIP	LOC118509110|XP_035905172.1|ASTE, LOC118516894|XP_035918632.1|ASTE
OG0002234	LOC120419836|XP_039438606.1|CPIP	LOC118513338|XP_035914853.1|ASTE
OG0002234	LOC120427571|XP_039448380.1|CPIP, LOC120427578|XP_039448392.1|CPIP	LOC118513012|XP_035914179.1|ASTE
OG0002235	LOC120422922|XP_039442430.1|CPIP	LOC118516351|XP_035918062.1|ASTE, LOC118511365|XP_035910220.1|ASTE
OG0002236	LOC120427083|XP_039447862.1|CPIP	LOC118513001|XP_035914151.1|ASTE
OG0002237	LOC120425904|XP_039446461.1|CPIP	LOC118512996|XP_035914146.1|ASTE
OG0002238	LOC120423496|XP_039443270.1|CPIP	LOC118514491|XP_035917307.1|ASTE
OG0002239	LOC120422883|XP_039442377.1|CPIP	LOC118510562|XP_035908439.1|ASTE
OG0002240	LOC120426030|XP_039446645.1|CPIP	LOC118508906|XP_035904657.1|ASTE
OG0002241	LOC120425351|XP_039445787.1|CPIP, LOC120429623|XP_039450587.1|CPIP	LOC118512142|XP_035912062.1|ASTE
OG0002242	LOC120420560|XP_039439560.1|CPIP	LOC118509119|XP_035905183.1|ASTE
OG0002243	LOC120420561|XP_039439563.1|CPIP	LOC118509122|XP_035905202.1|ASTE
OG0002244	LOC120420568|XP_039439580.1|CPIP	LOC118509120|XP_035905197.1|ASTE
OG0002245	LOC120430538|XP_039451586.1|CPIP, LOC120431293|XP_039452369.1|CPIP, LOC120422431|XP_039441782.1|CPIP	LOC118512677|XP_035913349.1|ASTE
OG0002246	LOC120415738|XP_039433273.1|CPIP	LOC118512690|XP_035913373.1|ASTE
OG0002247	LOC120424882|XP_039445080.1|CPIP	LOC118513104|XP_035914398.1|ASTE
OG0002248	LOC120424795|XP_039444940.1|CPIP	LOC118509410|XP_035905873.1|ASTE
OG0002249	LOC120429924|XP_039450955.1|CPIP	LOC118509498|XP_035906049.1|ASTE
OG0002250	LOC120420700|XP_039439731.1|CPIP	LOC118509644|XP_035906444.1|ASTE
OG0002251	LOC120420698|XP_039439726.1|CPIP	LOC118509713|XP_035906691.1|ASTE
OG0002252	LOC120417416|XP_039435393.1|CPIP, LOC120430669|XP_039451704.1|CPIP	LOC118511909|XP_035911437.1|ASTE
OG0002253	LOC120417420|XP_039435397.1|CPIP, LOC120431078|XP_039452164.1|CPIP	LOC118509671|XP_035906564.1|ASTE
