Orthogroup	CPIP.longest_only	AEAL.longest_only
OG0001409	LOC120423555|XP_039443340.1|CPIP, LOC120420366|XP_039439301.1|CPIP	LOC115257853|XP_029713670.1|AEAL, LOC109401706|XP_029708295.1|AEAL
OG0001410	LOC120418088|XP_039436290.1|CPIP, LOC120423482|XP_039443251.1|CPIP, LOC120413911|XP_039430820.1|CPIP, LOC120427937|XP_039448816.1|CPIP, LOC120421426|XP_039440572.1|CPIP, LOC120426635|XP_039447359.1|CPIP, LOC120424728|XP_039444854.1|CPIP, LOC120432417|XP_039453551.1|CPIP	LOC115269490|XP_029734131.1|AEAL, LOC115267196|XP_029729928.1|AEAL, LOC115267461|XP_029730310.1|AEAL
OG0001410	LOC120417826|XP_039435976.1|CPIP	LOC115258130|XP_029714031.1|AEAL, LOC115264714|XP_029724589.1|AEAL, LOC115267465|XP_029730314.1|AEAL, LOC115269025|XP_029733170.1|AEAL, LOC109412468|XP_029718854.1|AEAL
OG0001429	LOC120432323|XP_039453441.1|CPIP	LOC109405374|XP_029715425.1|AEAL, LOC109413245|XP_029709614.1|AEAL
OG0001429	LOC120432295|XP_039453415.1|CPIP	LOC109405399|XP_019534004.2|AEAL
OG0001430	LOC120415056|XP_039432371.1|CPIP	LOC109424967|XP_019555705.1|AEAL, LOC109431093|XP_029718287.1|AEAL
OG0001431	LOC120428470|XP_039449419.1|CPIP	LOC109431142|XP_019562883.2|AEAL, LOC109415746|XP_029711620.1|AEAL
OG0001432	LOC120430880|XP_039451943.1|CPIP	LOC109422158|XP_029710417.1|AEAL, LOC109428450|XP_019559761.2|AEAL
OG0001433	LOC120432018|XP_039453088.1|CPIP, LOC120430544|XP_039451593.1|CPIP	LOC109415176|XP_019544599.2|AEAL, LOC109428489|XP_019559813.2|AEAL, LOC115253714|XP_029711714.1|AEAL
OG0001434	LOC120418114|XP_039436322.1|CPIP	LOC115256340|XP_029710522.1|AEAL, LOC109428515|XP_029718193.1|AEAL
OG0001435	LOC120420122|XP_039439005.1|CPIP, LOC120414716|XP_039431956.1|CPIP, LOC120424307|XP_039444326.1|CPIP	LOC109416125|XP_029710971.1|AEAL
OG0001436	LOC120420231|XP_039439154.1|CPIP	LOC115256737|XP_029711540.1|AEAL, LOC109401907|XP_019530067.2|AEAL, LOC115256392|XP_029710675.1|AEAL
OG0001437	LOC120417714|XP_039435800.1|CPIP	LOC115269102|XP_029733347.1|AEAL, LOC109432612|XP_019564516.1|AEAL, LOC109422147|XP_019552335.1|AEAL, LOC115254221|XP_029733210.1|AEAL
OG0001438	LOC120414175|XP_039431182.1|CPIP	LOC109422027|XP_029711761.1|AEAL
OG0001439	LOC120431174|XP_039452245.1|CPIP, LOC120413057|XP_039429695.1|CPIP	LOC115256414|XP_029710779.1|AEAL, LOC115270464|XP_029736059.1|AEAL, LOC109412987|XP_019542190.1|AEAL, LOC109409466|XP_019538452.2|AEAL
OG0001440	LOC120432592|XP_039453768.1|CPIP	LOC115271018|XP_029736289.1|AEAL, LOC109397647|XP_019525481.2|AEAL, LOC115271024|XP_029736303.1|AEAL, LOC109409473|XP_029736227.1|AEAL, LOC115271023|XP_029736301.1|AEAL, LOC109409535|XP_019538518.1|AEAL, LOC109397624|XP_019525457.1|AEAL, LOC109409536|XP_029736228.1|AEAL, LOC115270995|XP_029736225.1|AEAL, LOC115271022|XP_029736300.1|AEAL
OG0001441	LOC120429685|XP_039450651.1|CPIP	LOC109431850|XP_019563656.1|AEAL
OG0001441	LOC120424761|XP_039444901.1|CPIP	LOC115265321|XP_029725736.1|AEAL
OG0001442	LOC120427068|XP_039447841.1|CPIP, LOC120427658|XP_039448466.1|CPIP	LOC109424859|XP_019555600.1|AEAL
OG0001443	LOC120423825|XP_039443688.1|CPIP	LOC109430354|XP_029733144.1|AEAL, LOC109412433|XP_029722931.1|AEAL
OG0001443	LOC120423842|XP_039443724.1|CPIP	LOC109412431|XP_029733142.1|AEAL, LOC109430325|XP_029722928.1|AEAL
OG0001444	LOC120428670|XP_039449654.1|CPIP	LOC109432153|XP_019564006.2|AEAL, LOC109430270|XP_029712970.1|AEAL
OG0001445	LOC120424257|XP_039444254.1|CPIP	LOC109411874|XP_019541044.2|AEAL
OG0001446	LOC120430963|XP_039452028.1|CPIP	LOC109403589|XP_029714036.1|AEAL, LOC109414751|XP_029730147.1|AEAL
OG0001447	LOC120427887|XP_039448754.1|CPIP	LOC109421116|XP_019551143.2|AEAL
OG0001448	LOC120429751|XP_039450734.1|CPIP, LOC120417052|XP_039434943.1|CPIP, LOC120424741|XP_039444869.1|CPIP, LOC120430812|XP_039451868.1|CPIP	LOC109421124|XP_019551164.2|AEAL, LOC115254737|XP_029708274.1|AEAL
OG0001449	LOC120428729|XP_039449739.1|CPIP	LOC109423544|XP_019554076.2|AEAL
OG0001450	LOC120424423|XP_039444466.1|CPIP	LOC109622496|XP_029726338.1|AEAL
OG0001451	LOC120422395|XP_039441749.1|CPIP	LOC115265630|XP_029727357.1|AEAL
OG0001451	LOC120422872|XP_039442353.1|CPIP	LOC109410479|XP_019539586.1|AEAL, LOC109622431|XP_019932313.1|AEAL
OG0001452	LOC120419494|XP_039438117.1|CPIP	LOC109423306|XP_029726453.1|AEAL
OG0001453	LOC120427570|XP_039448379.1|CPIP	LOC109413963|XP_029726579.1|AEAL
OG0001453	LOC120427569|XP_039448378.1|CPIP	LOC109413964|XP_029726580.1|AEAL
OG0001454	LOC120424555|XP_039444656.1|CPIP	LOC109400979|XP_019528992.2|AEAL, LOC109408241|XP_019537055.2|AEAL
OG0001454	LOC120426208|XP_039446853.1|CPIP	LOC109418111|XP_029726752.1|AEAL
OG0001455	LOC120426125|XP_039446762.1|CPIP	LOC109413252|XP_029726755.1|AEAL, LOC115265499|XP_029726757.1|AEAL
OG0001456	LOC120425567|XP_039446068.1|CPIP	LOC109398403|XP_029733496.1|AEAL
OG0001457	LOC120426222|XP_039446891.1|CPIP	LOC109419688|XP_019549483.2|AEAL
OG0001458	LOC120422324|XP_039441651.1|CPIP	LOC109420199|XP_029725839.1|AEAL, LOC109409995|XP_019539069.2|AEAL
OG0001458	LOC120422320|XP_039441641.1|CPIP	LOC109419645|XP_029725842.1|AEAL
OG0001459	LOC120419019|XP_039437520.1|CPIP	LOC115265573|XP_029727067.1|AEAL, LOC109409187|XP_029727119.1|AEAL
OG0001459	LOC120415743|XP_039433278.1|CPIP	LOC109420247|XP_029728087.1|AEAL, LOC109397319|XP_029725761.1|AEAL
OG0001460	LOC120423182|XP_039442809.1|CPIP	LOC109426691|XP_029725535.1|AEAL, LOC109417792|XP_029725504.1|AEAL
OG0001461	LOC120428615|XP_039449592.1|CPIP	LOC109426816|XP_029725425.1|AEAL, LOC109417857|XP_019547578.2|AEAL
OG0001462	LOC120413219|XP_039429879.1|CPIP, LOC120413220|XP_039429880.1|CPIP	LOC109407918|XP_029732356.1|AEAL, LOC109412020|XP_019541241.2|AEAL, LOC115268481|XP_029732354.1|AEAL, LOC109407917|XP_019536647.2|AEAL, LOC109411870|XP_019541069.1|AEAL
OG0001463	LOC120429153|XP_039450292.1|CPIP	LOC109405139|XP_029735243.1|AEAL, LOC115253635|XP_029735192.1|AEAL
OG0001463	LOC120416522|XP_039434172.1|CPIP	LOC115258529|XP_029714525.1|AEAL
OG0001464	LOC120418919|XP_039437384.1|CPIP	LOC109400654|XP_029734856.1|AEAL, LOC109399415|XP_029733639.1|AEAL
OG0001465	LOC120421533|XP_039440686.1|CPIP	LOC109422596|XP_019552950.2|AEAL, LOC115261757|XP_029719503.1|AEAL
OG0001466	LOC120420371|XP_039439305.1|CPIP	LOC115253612|XP_029712065.1|AEAL, LOC109422848|XP_029708309.1|AEAL, LOC115256964|XP_029712035.1|AEAL, LOC115256980|XP_029712063.1|AEAL
OG0001467	LOC120417251|XP_039435143.1|CPIP	LOC109418475|XP_029713246.1|AEAL
OG0001467	LOC120416542|XP_039434199.1|CPIP	LOC109622622|XP_019932581.2|AEAL, LOC115263316|XP_029722430.1|AEAL, LOC109415879|XP_029712528.1|AEAL
OG0001468	LOC120414487|XP_039431616.1|CPIP	LOC109430819|XP_019562448.2|AEAL, LOC115263200|XP_029722038.1|AEAL
OG0001470	LOC120420926|XP_039439988.1|CPIP	LOC109408681|XP_029735701.1|AEAL, LOC115270390|XP_029735809.1|AEAL
OG0001471	LOC120418991|XP_039437471.1|CPIP	LOC115253613|XP_029713927.1|AEAL, LOC115263499|XP_029722597.1|AEAL, LOC109428702|XP_029735587.1|AEAL, LOC109424279|XP_029735620.1|AEAL
OG0001472	LOC120419516|XP_039438150.1|CPIP	LOC109423871|XP_019554459.1|AEAL
OG0001473	LOC120413378|XP_039430110.1|CPIP, LOC120413379|XP_039430112.1|CPIP	LOC115270192|XP_029735298.1|AEAL, LOC109408595|XP_029735318.1|AEAL, LOC109423828|XP_019554414.2|AEAL, LOC115269857|XP_029734503.1|AEAL, LOC115269617|XP_029734307.1|AEAL
OG0001476	LOC120429681|XP_039450646.1|CPIP	LOC109414433|XP_029728117.1|AEAL, LOC109622251|XP_029728120.1|AEAL, LOC115266336|XP_029728301.1|AEAL
OG0001477	LOC120414675|XP_039431894.1|CPIP	LOC115263987|XP_029723148.1|AEAL, LOC109427898|XP_029723157.1|AEAL, LOC109428217|XP_019559460.2|AEAL
OG0001478	LOC120427693|XP_039448524.1|CPIP	LOC109424450|XP_019555137.2|AEAL, LOC115258689|XP_029714876.1|AEAL
OG0001478	LOC120412642|XP_039429130.1|CPIP	LOC109424474|XP_029715698.1|AEAL
OG0001480	LOC120415680|XP_039433201.1|CPIP	LOC109412011|XP_019541200.1|AEAL
OG0001481	LOC120413612|XP_039430450.1|CPIP	LOC109420446|XP_019550339.1|AEAL
OG0001482	LOC120413101|XP_039429740.1|CPIP	LOC109419041|XP_029729424.1|AEAL, LOC109408159|XP_019536937.2|AEAL
OG0001483	LOC120425908|XP_039446462.1|CPIP	LOC109409255|XP_019538216.2|AEAL
OG0001484	LOC120422504|XP_039441892.1|CPIP	LOC109407146|XP_019535690.2|AEAL, LOC109417136|XP_019546804.2|AEAL, LOC109417138|XP_029714454.1|AEAL, LOC115258522|XP_029714516.1|AEAL, LOC109417139|XP_019546808.2|AEAL, LOC115258481|XP_029714456.1|AEAL
OG0001485	LOC120413565|XP_039430378.1|CPIP	LOC115255446|XP_029709435.1|AEAL
OG0001485	LOC120413515|XP_039430308.1|CPIP, LOC120413557|XP_039430371.1|CPIP	LOC109420666|XP_029729847.1|AEAL, LOC115255102|XP_029708756.1|AEAL
OG0001486	LOC120423096|XP_039442708.1|CPIP	LOC109430162|XP_019561750.2|AEAL
OG0001487	LOC120421136|XP_039440234.1|CPIP	LOC115253726|XP_029725360.1|AEAL, LOC109416262|XP_029727376.1|AEAL
OG0001488	LOC120419011|XP_039437511.1|CPIP	LOC109421621|XP_029727645.1|AEAL, LOC109409219|XP_019538188.2|AEAL, LOC115265844|XP_029727650.1|AEAL
OG0001489	LOC120418014|XP_039436193.1|CPIP	LOC109429600|XP_029720073.1|AEAL
OG0001490	LOC120423401|XP_039443134.1|CPIP	LOC109408543|XP_019537410.1|AEAL, LOC109429596|XP_019561131.1|AEAL, LOC109415098|XP_019544506.1|AEAL, LOC109403000|XP_019531258.1|AEAL, LOC115261832|XP_029719602.1|AEAL, LOC109415097|XP_019544504.1|AEAL
OG0001491	LOC120420492|XP_039439472.1|CPIP	LOC109429880|XP_019561410.1|AEAL
OG0001492	LOC120429073|XP_039450154.1|CPIP	LOC109420451|XP_019550346.2|AEAL
OG0001493	LOC120414354|XP_039431449.1|CPIP	LOC109621647|XP_019931315.2|AEAL, LOC109426353|XP_019557359.1|AEAL
OG0001494	LOC120416197|XP_039433816.1|CPIP, LOC120416193|XP_039433811.1|CPIP	LOC109428614|XP_019559985.2|AEAL
OG0001494	LOC120416187|XP_039433805.1|CPIP, LOC120416179|XP_039433798.1|CPIP	LOC109421685|XP_029732752.1|AEAL
OG0001494	LOC120416195|XP_039433813.1|CPIP	LOC109428015|XP_029732731.1|AEAL
OG0001495	LOC120420012|XP_039438851.1|CPIP, LOC120422247|XP_039441574.1|CPIP	LOC115271112|XP_029736458.1|AEAL, LOC109399701|XP_019527756.2|AEAL, LOC109402040|XP_029723010.1|AEAL, LOC115253647|XP_029723083.1|AEAL
OG0001496	LOC120417150|XP_039435068.1|CPIP	LOC109400853|XP_019528882.1|AEAL, LOC115267716|XP_029730745.1|AEAL
OG0001497	LOC120414826|XP_039432087.1|CPIP	LOC109401059|XP_019529088.2|AEAL, LOC115270287|XP_029735476.1|AEAL, LOC109408417|XP_019537279.2|AEAL, LOC115254248|XP_029735007.1|AEAL
OG0001498	LOC120423271|XP_039442942.1|CPIP	LOC109404424|XP_029727836.1|AEAL, LOC115266167|XP_029727994.1|AEAL, LOC109431918|XP_029727854.1|AEAL
OG0001499	LOC120419344|XP_039437949.1|CPIP, LOC120419348|XP_039437952.1|CPIP	LOC109406122|XP_019534714.2|AEAL, LOC109401744|XP_029719345.1|AEAL, LOC115261112|XP_029718348.1|AEAL
OG0001499	LOC120419347|XP_039437951.1|CPIP, LOC120419346|XP_039437950.1|CPIP	LOC109422582|XP_019552925.2|AEAL, LOC115261107|XP_029718341.1|AEAL, LOC109406119|XP_029718346.1|AEAL, LOC109406123|XP_019534715.2|AEAL, LOC115261111|XP_029718347.1|AEAL
OG0001499	LOC120419343|XP_039437948.1|CPIP	LOC109406121|XP_019534713.2|AEAL, LOC109401751|XP_029718344.1|AEAL
OG0001500	LOC120413984|XP_039430924.1|CPIP	LOC109398955|XP_019526952.2|AEAL
OG0001501	LOC120421498|XP_039440651.1|CPIP, LOC120421520|XP_039440672.1|CPIP	LOC109429204|XP_029718759.1|AEAL, LOC109398876|XP_029733854.1|AEAL
OG0001502	LOC120418275|XP_039436528.1|CPIP, LOC120422754|XP_039442233.1|CPIP	LOC109427265|XP_029718947.1|AEAL, LOC109411631|XP_019540737.2|AEAL
OG0001503	LOC120419561|XP_039438218.1|CPIP	LOC109400635|XP_019528669.2|AEAL
OG0001505	LOC120417562|XP_039435588.1|CPIP	LOC109424503|XP_029723085.1|AEAL, LOC109422408|XP_029720623.1|AEAL, LOC115253893|XP_029708320.1|AEAL
OG0001505	LOC120428502|XP_039449446.1|CPIP	LOC115262395|XP_029720640.1|AEAL, LOC109422247|XP_029730047.1|AEAL
OG0001506	LOC120424251|XP_039444250.1|CPIP	LOC109422324|XP_019552558.1|AEAL
OG0001507	LOC120421584|XP_039440749.1|CPIP	LOC109418584|XP_029712914.1|AEAL, LOC109417164|XP_029713533.1|AEAL
OG0001507	LOC120425814|XP_039446365.1|CPIP	LOC115253576|XP_029713071.1|AEAL, LOC109410103|XP_029731353.1|AEAL
OG0001508	LOC120427764|XP_039448609.1|CPIP	LOC109431051|XP_029721515.1|AEAL
OG0001509	LOC120431155|XP_039452229.1|CPIP	LOC115262741|XP_029721376.1|AEAL, LOC115262720|XP_029721269.1|AEAL, LOC109413623|XP_029721350.1|AEAL, LOC109401297|XP_029721354.1|AEAL, LOC115262821|XP_029721574.1|AEAL
OG0001510	LOC120428239|XP_039449152.1|CPIP	LOC109424709|XP_019555409.1|AEAL
OG0001511	LOC120415119|XP_039432471.1|CPIP	LOC115258394|XP_029714347.1|AEAL, LOC109412053|XP_019541243.2|AEAL
OG0001512	LOC120423805|XP_039443656.1|CPIP, LOC120423806|XP_039443657.1|CPIP	LOC109407671|XP_019536370.2|AEAL, LOC109425940|XP_019556891.1|AEAL
OG0001513	LOC120423811|XP_039443665.1|CPIP	LOC109425937|XP_029731885.1|AEAL, LOC109407616|XP_029731957.1|AEAL
OG0001515	LOC120413929|XP_039430852.1|CPIP	LOC109424072|XP_029736229.1|AEAL
OG0001533	LOC120427707|XP_039448539.1|CPIP	LOC109400134|XP_029730953.1|AEAL, LOC109401870|XP_029714470.1|AEAL, LOC115266943|XP_029729518.1|AEAL, LOC115270431|XP_029736013.1|AEAL, LOC109422945|XP_029736014.1|AEAL, LOC115270433|XP_029736016.1|AEAL, LOC115264504|XP_029724108.1|AEAL, LOC115254334|XP_029707619.1|AEAL, LOC109401868|XP_029731995.1|AEAL, LOC115258515|XP_029714499.1|AEAL, LOC115268843|XP_029732878.1|AEAL, LOC115258151|XP_029714067.1|AEAL, LOC109428733|XP_029714068.1|AEAL, LOC115265764|XP_029727572.1|AEAL, LOC109429887|XP_029713598.1|AEAL, LOC115256169|XP_029710290.1|AEAL
OG0001534	LOC120422462|XP_039441840.1|CPIP	LOC109406973|XP_029711461.1|AEAL, LOC109397845|XP_029708045.1|AEAL
OG0001535	LOC120431444|XP_039452499.1|CPIP	LOC109424608|XP_029710637.1|AEAL
OG0001535	LOC120430582|XP_039451626.1|CPIP	LOC115262319|XP_029720579.1|AEAL
OG0001536	LOC120420167|XP_039439067.1|CPIP	LOC109427471|XP_029711546.1|AEAL, LOC115269370|XP_029733898.1|AEAL, LOC109427473|XP_029711002.1|AEAL
OG0001536	LOC120420202|XP_039439123.1|CPIP	LOC115253659|XP_029710748.1|AEAL, LOC115253538|XP_029733910.1|AEAL, LOC109427541|XP_029711444.1|AEAL
OG0001537	LOC120427218|XP_039448013.1|CPIP	LOC109422124|XP_019552302.1|AEAL
OG0001538	LOC120430775|XP_039451824.1|CPIP	LOC109409457|XP_029713919.1|AEAL, LOC109415318|XP_029713921.1|AEAL, LOC115256851|XP_029711751.1|AEAL
OG0001539	LOC120430692|XP_039451733.1|CPIP	LOC115256829|XP_029711671.1|AEAL, LOC109409459|XP_019538447.2|AEAL
OG0001541	LOC120427969|XP_039448859.1|CPIP	LOC109432987|XP_029714335.1|AEAL
OG0001542	LOC120419629|XP_039438316.1|CPIP	LOC109432944|XP_029714329.1|AEAL, LOC115269571|XP_029734248.1|AEAL, LOC109397712|XP_029716564.1|AEAL
OG0001543	LOC120432271|XP_039453390.1|CPIP	LOC109432961|XP_019564857.2|AEAL, LOC109397692|XP_029734238.1|AEAL
OG0001544	LOC120417788|XP_039435890.1|CPIP	LOC115260602|XP_029717476.1|AEAL, LOC109422996|XP_029717474.1|AEAL, LOC115260601|XP_029717475.1|AEAL
OG0001545	LOC120420405|XP_039439351.1|CPIP	LOC109427791|XP_029729833.1|AEAL, LOC109406902|XP_019535453.2|AEAL
OG0001546	LOC120420415|XP_039439367.1|CPIP	LOC115260715|XP_029717799.1|AEAL, LOC109427786|XP_029729830.1|AEAL
OG0001546	LOC120420408|XP_039439360.1|CPIP	LOC115267137|XP_029729838.1|AEAL, LOC115267133|XP_029729831.1|AEAL
OG0001547	LOC120418084|XP_039436276.1|CPIP, LOC120419862|XP_039438631.1|CPIP	LOC109427728|XP_029716999.1|AEAL, LOC109431385|XP_029717824.1|AEAL
OG0001548	LOC120429690|XP_039450657.1|CPIP	LOC109431598|XP_019563381.1|AEAL
OG0001549	LOC120424957|XP_039445244.1|CPIP	LOC109402113|XP_019530282.2|AEAL, LOC109430926|XP_019562584.2|AEAL, LOC109412105|XP_029733708.1|AEAL
OG0001549	LOC120424955|XP_039445242.1|CPIP	LOC109429391|XP_029729535.1|AEAL
OG0001550	LOC120429496|XP_039450500.1|CPIP	LOC109623011|XP_019933027.1|AEAL, LOC109419637|XP_029712316.1|AEAL
OG0001551	LOC120431897|XP_039452965.1|CPIP, LOC120432103|XP_039453173.1|CPIP	LOC115263679|XP_029722750.1|AEAL, LOC109397268|XP_029722745.1|AEAL, LOC115263681|XP_029722757.1|AEAL, LOC109423221|XP_029712009.1|AEAL
OG0001552	LOC120423845|XP_039443725.1|CPIP	LOC109432145|XP_019563994.2|AEAL
OG0001553	LOC120431180|XP_039452251.1|CPIP	LOC109404451|XP_029719047.1|AEAL, LOC109406334|XP_029719131.1|AEAL
OG0001554	LOC120422141|XP_039441446.1|CPIP	LOC109408861|XP_029708342.1|AEAL, LOC109430398|XP_029722982.1|AEAL, LOC115254802|XP_029708343.1|AEAL
OG0001555	LOC120426950|XP_039447709.1|CPIP	LOC109419749|XP_029708619.1|AEAL
OG0001555	LOC120415949|XP_039433530.1|CPIP	LOC109410077|XP_029712726.1|AEAL, LOC109430219|XP_029712739.1|AEAL
OG0001556	LOC120420074|XP_039438931.1|CPIP	LOC109405167|XP_019533732.2|AEAL
OG0001557	LOC120423713|XP_039443551.1|CPIP	LOC109402353|XP_019530567.2|AEAL, LOC109416919|XP_029715829.1|AEAL
OG0001557	LOC120413069|XP_039429706.1|CPIP	LOC109424039|XP_029733671.1|AEAL, LOC115253440|XP_029727687.1|AEAL, LOC115266033|XP_029727695.1|AEAL
OG0001558	LOC120418363|XP_039436657.1|CPIP	LOC109402361|XP_019530572.2|AEAL, LOC109416954|XP_029716316.1|AEAL
OG0001559	LOC120418338|XP_039436611.1|CPIP	LOC115254037|XP_029715998.1|AEAL, LOC115260406|XP_029717220.1|AEAL, LOC109425509|XP_029716263.1|AEAL, LOC115259442|XP_029715876.1|AEAL, LOC115259446|XP_029715880.1|AEAL
OG0001560	LOC120423422|XP_039443159.1|CPIP	LOC109425486|XP_029715755.1|AEAL, LOC109398989|XP_029732546.1|AEAL
OG0001562	LOC120422327|XP_039441656.1|CPIP	LOC115270143|XP_029735109.1|AEAL, LOC109408085|XP_019536849.2|AEAL
OG0001564	LOC120423960|XP_039443877.1|CPIP	LOC109414942|XP_029715984.1|AEAL
OG0001564	LOC120421184|XP_039440311.1|CPIP	LOC109414936|XP_029721699.1|AEAL, LOC109623069|XP_029716157.1|AEAL
OG0001565	LOC120422030|XP_039441289.1|CPIP	LOC115267371|XP_029730218.1|AEAL, LOC115267361|XP_029730191.1|AEAL
OG0001566	LOC120424628|XP_039444728.1|CPIP, LOC120424676|XP_039444785.1|CPIP	LOC115264136|XP_029723361.1|AEAL, LOC109398578|XP_019526511.1|AEAL
OG0001567	LOC120425062|XP_039445369.1|CPIP	LOC109402927|XP_019531211.2|AEAL, LOC109416104|XP_019545619.2|AEAL, LOC115264346|XP_029723871.1|AEAL
OG0001569	LOC120425071|XP_039445381.1|CPIP	LOC109416056|XP_019545562.2|AEAL
OG0001571	LOC120425686|XP_039446203.1|CPIP	LOC109404744|XP_029726152.1|AEAL
OG0001571	LOC120428538|XP_039449503.1|CPIP	LOC109419083|XP_029729401.1|AEAL
OG0001572	LOC120417836|XP_039435989.1|CPIP	LOC109622523|XP_019932450.2|AEAL, LOC109409029|XP_019537990.2|AEAL
OG0001572	LOC120417834|XP_039435983.1|CPIP	LOC109622524|XP_029716654.1|AEAL, LOC109409041|XP_019538007.1|AEAL
OG0001573	LOC120414196|XP_039431211.1|CPIP	LOC115264451|XP_029724005.1|AEAL, LOC109399288|XP_019527271.2|AEAL
OG0001574	LOC120422639|XP_039442071.1|CPIP	LOC109429069|XP_029726546.1|AEAL
OG0001575	LOC120429956|XP_039450984.1|CPIP	LOC109409967|XP_029725816.1|AEAL, LOC109420227|XP_029717036.1|AEAL
OG0001576	LOC120415204|XP_039432593.1|CPIP	LOC115254213|XP_029732527.1|AEAL, LOC109426722|XP_019557810.2|AEAL, LOC109417979|XP_019547668.2|AEAL, LOC109398203|XP_029719587.1|AEAL
OG0001577	LOC120416488|XP_039434141.1|CPIP	LOC115253479|XP_029735167.1|AEAL, LOC109413467|XP_019542687.2|AEAL
OG0001579	LOC120412384|XP_039428753.1|CPIP	LOC109400727|XP_019528768.2|AEAL, LOC115270004|XP_029734781.1|AEAL, LOC109402729|XP_029710412.1|AEAL
OG0001580	LOC120421525|XP_039440677.1|CPIP	LOC115253588|XP_029718179.1|AEAL, LOC109422538|XP_029734653.1|AEAL
OG0001581	LOC120418536|XP_039436906.1|CPIP	LOC109416404|XP_029722240.1|AEAL, LOC109407423|XP_029722334.1|AEAL
OG0001582	LOC120417638|XP_039435685.1|CPIP	LOC109430913|XP_019562562.2|AEAL, LOC115253853|XP_029721974.1|AEAL
OG0001583	LOC120424971|XP_039445260.1|CPIP	LOC115270462|XP_029736054.1|AEAL, LOC115254265|XP_029736053.1|AEAL, LOC109404342|XP_019532732.2|AEAL, LOC109399486|XP_029736051.1|AEAL
OG0001584	LOC120427114|XP_039447898.1|CPIP	LOC109424272|XP_019554908.2|AEAL, LOC109428708|XP_029735275.1|AEAL, LOC115270166|XP_029735261.1|AEAL
OG0001585	LOC120420007|XP_039438843.1|CPIP, LOC120422250|XP_039441577.1|CPIP	LOC115271113|XP_029736459.1|AEAL, LOC115253738|XP_029723021.1|AEAL, LOC109399713|XP_029722989.1|AEAL
OG0001586	LOC120429820|XP_039450813.1|CPIP	LOC115270291|XP_029735498.1|AEAL, LOC109430628|XP_029735523.1|AEAL, LOC109423770|XP_019554322.2|AEAL
OG0001587	LOC120421380|XP_039440510.1|CPIP	LOC109414257|XP_029735555.1|AEAL, LOC109423750|XP_029735576.1|AEAL
OG0001588	LOC120422162|XP_039441470.1|CPIP	LOC109398173|XP_029728531.1|AEAL
OG0001592	LOC120428085|XP_039448999.1|CPIP	LOC115258222|XP_029714157.1|AEAL, LOC109622886|XP_029714152.1|AEAL
OG0001593	LOC120428086|XP_039449002.1|CPIP	LOC109622884|XP_019932896.2|AEAL, LOC115258143|XP_029714051.1|AEAL
OG0001594	LOC120425843|XP_039446396.1|CPIP	LOC109622862|XP_029713874.1|AEAL, LOC115257965|XP_029713789.1|AEAL, LOC115258452|XP_029714413.1|AEAL
OG0001595	LOC120430195|XP_039451210.1|CPIP, LOC120415674|XP_039433192.1|CPIP	LOC109412019|XP_029713367.1|AEAL, LOC115253600|XP_029720691.1|AEAL
OG0001596	LOC120418288|XP_039436549.1|CPIP	LOC109401373|XP_019529448.2|AEAL
OG0001597	LOC120419202|XP_039437807.1|CPIP	LOC109432887|XP_019564798.1|AEAL, LOC115257139|XP_029712384.1|AEAL, LOC109401424|XP_019529521.1|AEAL
OG0001598	LOC120413529|XP_039430335.1|CPIP	LOC109432877|XP_029712246.1|AEAL
OG0001599	LOC120413554|XP_039430367.1|CPIP	LOC115256862|XP_029711787.1|AEAL, LOC109401377|XP_029712007.1|AEAL
OG0001599	LOC120431163|XP_039452237.1|CPIP, LOC120413567|XP_039430381.1|CPIP	LOC115256865|XP_029711804.1|AEAL, LOC109432892|XP_029709597.1|AEAL
OG0001600	LOC120422401|XP_039441756.1|CPIP	LOC109420894|XP_029724977.1|AEAL
OG0001601	LOC120414106|XP_039431064.1|CPIP	LOC109433084|XP_019565020.1|AEAL
OG0001602	LOC120414103|XP_039431061.1|CPIP	LOC109420147|XP_019550010.2|AEAL, LOC115261802|XP_029719550.1|AEAL
OG0001603	LOC120414749|XP_039432000.1|CPIP	LOC109414044|XP_019543328.2|AEAL
OG0001603	LOC120414764|XP_039432012.1|CPIP	LOC109414021|XP_019543299.2|AEAL
OG0001604	LOC120413129|XP_039429768.1|CPIP	LOC109425135|XP_019555911.1|AEAL
OG0001605	LOC120413091|XP_039429732.1|CPIP	LOC109425134|XP_019555908.2|AEAL
OG0001606	LOC120416330|XP_039433994.1|CPIP	LOC109429377|XP_019560821.1|AEAL
OG0001607	LOC120418969|XP_039437448.1|CPIP	LOC109419105|XP_019548872.1|AEAL, LOC109409321|XP_029714954.1|AEAL, LOC115258719|XP_029714931.1|AEAL
OG0001608	LOC120427864|XP_039448726.1|CPIP	LOC109419520|XP_019549278.2|AEAL, LOC109409303|XP_029718146.1|AEAL, LOC115258927|XP_029715300.1|AEAL
OG0001609	LOC120420820|XP_039439874.1|CPIP	LOC109398729|XP_029714920.1|AEAL, LOC109398673|XP_029714929.1|AEAL, LOC109404922|XP_029725170.1|AEAL
OG0001610	LOC120428576|XP_039449546.1|CPIP	LOC115258726|XP_029714948.1|AEAL, LOC109407249|XP_019535801.2|AEAL, LOC109414319|XP_029714568.1|AEAL
