Orthogroup	DSEC.longest_only	DSUB.longest_only
OG0000719	LOC6605095|XP_002029936.1|DSEC	LOC117895873|XP_034659759.1|DSUB
OG0000719	LOC6605144|XP_002029985.1|DSEC	LOC117893848|XP_034656506.1|DSUB
OG0000720	LOC6618738|XP_002042996.1|DSEC, LOC6607069|XP_032578286.1|DSEC	LOC117898658|XP_034664124.1|DSUB
OG0000721	LOC6613548|XP_002038016.1|DSEC	LOC117900519|XP_034666805.1|DSUB
OG0000721	LOC6613549|XP_002038017.1|DSEC	LOC117901989|XP_034668890.1|DSUB
OG0000722	LOC6618824|XP_032573033.1|DSEC	LOC117889754|XP_034650091.1|DSUB
OG0000723	LOC6608933|XP_002033647.1|DSEC, LOC6608934|XP_002033648.1|DSEC	LOC117890225|XP_034650854.1|DSUB
OG0000724	LOC6615219|XP_002039625.1|DSEC	LOC117895101|XP_034658392.1|DSUB
OG0000724	LOC6612888|XP_002037380.1|DSEC	LOC117899447|XP_034665345.1|DSUB
OG0000726	LOC6616872|XP_002041208.1|DSEC	LOC117898248|XP_034663386.1|DSUB
OG0000726	LOC6616873|XP_002041209.1|DSEC	LOC117896487|XP_034660718.1|DSUB
OG0000727	LOC6619074|XP_002043314.2|DSEC	LOC117898674|XP_034664145.1|DSUB, LOC117898673|XP_034664144.1|DSUB
OG0000728	LOC6621157|XP_002045337.1|DSEC	LOC117897113|XP_034661659.1|DSUB
OG0000728	LOC6607129|XP_032577223.1|DSEC	LOC117899665|XP_034665740.1|DSUB
OG0000729	LOC116801553|XP_032577795.1|DSEC	LOC117896297|XP_034660409.1|DSUB
OG0000729	LOC6617151|XP_032577796.1|DSEC	LOC117896296|XP_034660408.1|DSUB
OG0000730	LOC6617943|XP_002042251.1|DSEC	LOC117902590|XP_034669980.1|DSUB
OG0000730	LOC6620971|XP_002041753.2|DSEC	LOC117895196|XP_034658568.1|DSUB
OG0000731	LOC6610801|XP_002035367.2|DSEC	LOC117895849|XP_034659704.1|DSUB
OG0000731	LOC6609295|XP_032572203.1|DSEC	LOC117891664|XP_034653120.1|DSUB
OG0000732	LOC6606021|XP_002030832.1|DSEC	LOC117893767|XP_034656398.1|DSUB
OG0000732	LOC6606022|XP_002030833.1|DSEC	LOC117893765|XP_034656396.1|DSUB
OG0000733	LOC6612672|XP_002037176.1|DSEC	LOC117896947|XP_034661382.1|DSUB
OG0000733	LOC6610871|XP_002035434.1|DSEC	LOC117895368|XP_034658846.1|DSUB
OG0000734	LOC6610716|XP_032575973.1|DSEC	LOC117892980|XP_034655215.1|DSUB
OG0000735	LOC6612426|XP_032580957.1|DSEC	LOC117901030|XP_034667560.1|DSUB
OG0000735	LOC6611832|XP_032574909.1|DSEC	LOC117900451|XP_034666714.1|DSUB
OG0000736	LOC116803584|XP_032583368.1|DSEC	LOC117900023|XP_034666101.1|DSUB
OG0000736	LOC6613200|XP_032583363.1|DSEC	LOC117900024|XP_034666102.1|DSUB
OG0000737	LOC6607867|XP_032570068.1|DSEC	LOC117890944|XP_034651970.1|DSUB
OG0000738	LOC6611598|XP_002036135.1|DSEC	LOC117901194|XP_034667738.1|DSUB
OG0000738	LOC6611275|XP_032581181.1|DSEC	LOC117900648|XP_034666971.1|DSUB
OG0000739	LOC6606335|XP_002031140.2|DSEC	LOC117899793|XP_034665964.1|DSUB
OG0000739	LOC6606333|XP_002031138.1|DSEC	LOC117897901|XP_034662870.1|DSUB
OG0000740	LOC6621084|XP_032576740.1|DSEC	LOC117897065|XP_034661560.1|DSUB
OG0000741	LOC6617926|XP_032582035.1|DSEC, LOC6616847|XP_032578025.1|DSEC	LOC117899283|XP_034665080.1|DSUB
OG0000742	LOC6615134|XP_032580224.1|DSEC	LOC117903872|XP_034672256.1|DSUB
OG0000742	LOC6615135|XP_032581955.1|DSEC	LOC117903882|XP_034672266.1|DSUB
OG0000743	LOC6610298|XP_002034893.1|DSEC	LOC117894681|XP_034657750.1|DSUB
OG0000744	LOC6608576|XP_002033310.1|DSEC	LOC117892533|XP_034654729.1|DSUB
OG0000745	LOC6615266|XP_002039671.1|DSEC	LOC117890393|XP_034651089.1|DSUB
OG0000745	LOC6608550|XP_002033284.2|DSEC	LOC117891680|XP_034653148.1|DSUB
OG0000746	LOC116800377|XP_032570841.1|DSEC, LOC116800376|XP_032570840.1|DSEC	LOC117890324|XP_034651004.1|DSUB
OG0000747	LOC6616614|XP_002040971.1|DSEC	LOC117893898|XP_034656565.1|DSUB
OG0000747	LOC6616613|XP_032574933.1|DSEC	LOC117894858|XP_034658006.1|DSUB
OG0000748	LOC6613124|XP_032578848.1|DSEC	LOC117900153|XP_034666281.1|DSUB
OG0000748	LOC6615996|XP_002040363.2|DSEC	LOC117903275|XP_034671072.1|DSUB
OG0000750	LOC6608830|XP_002033544.1|DSEC	LOC117892635|XP_034654878.1|DSUB
OG0000750	LOC6607125|XP_002031913.1|DSEC	LOC117897641|XP_034662508.1|DSUB
OG0000751	LOC6615506|XP_002039885.2|DSEC	LOC117889818|XP_034650189.1|DSUB, LOC117889814|XP_034650184.1|DSUB
OG0000751	LOC6615504|XP_032571254.1|DSEC	LOC117889815|XP_034650186.1|DSUB
OG0000752	LOC6616652|XP_032578015.1|DSEC, LOC6613098|XP_032577468.1|DSEC	LOC117897353|XP_034662024.1|DSUB
OG0000753	LOC6621504|XP_032577189.1|DSEC	LOC117898587|XP_034664022.1|DSUB
OG0000753	LOC6604993|XP_002029836.1|DSEC	LOC117893540|XP_034656080.1|DSUB
OG0000754	LOC6618001|XP_032580653.1|DSEC	LOC117893823|XP_034656471.1|DSUB
OG0000754	LOC6620308|XP_002044516.1|DSEC	LOC117889817|XP_034650229.1|DSUB
OG0000755	LOC6606546|XP_002031347.2|DSEC	LOC117897818|XP_034662759.1|DSUB
OG0000755	LOC6606545|XP_002031346.2|DSEC	LOC117897819|XP_034662761.1|DSUB
OG0000756	LOC6619652|XP_002043867.1|DSEC	LOC117896830|XP_034661234.1|DSUB
OG0000757	LOC6610603|XP_002035171.1|DSEC	LOC117894852|XP_034657998.1|DSUB
OG0000758	LOC6605953|XP_002030765.1|DSEC	LOC117894802|XP_034657927.1|DSUB
OG0000758	LOC6605954|XP_032574932.1|DSEC	LOC117894801|XP_034657925.1|DSUB
OG0000759	LOC6610475|XP_032575156.1|DSEC	LOC117894169|XP_034656962.1|DSUB
OG0000759	LOC6610473|XP_032575059.1|DSEC	LOC117894168|XP_034656960.1|DSUB
OG0000760	LOC6615599|XP_032571327.1|DSEC	LOC117890672|XP_034651539.1|DSUB
OG0000761	LOC6612010|XP_032569931.1|DSEC	LOC117900793|XP_034667164.1|DSUB
OG0000761	LOC6612011|XP_002036528.2|DSEC	LOC117900794|XP_034667167.1|DSUB
OG0000762	LOC6611670|XP_002036205.1|DSEC	LOC117901372|XP_034667973.1|DSUB
OG0000762	LOC6613112|XP_002037593.1|DSEC	LOC117901251|XP_034667822.1|DSUB
OG0000763	LOC6618232|XP_002042507.1|DSEC	LOC117900081|XP_034666176.1|DSUB
OG0000763	LOC6618233|XP_002042508.1|DSEC	LOC117900083|XP_034666179.1|DSUB
OG0000764	LOC6607387|XP_002032160.1|DSEC	LOC117897366|XP_034662045.1|DSUB
OG0000764	LOC6620293|XP_032582190.1|DSEC	LOC117903883|XP_034672273.1|DSUB
OG0000765	LOC6610328|XP_002034915.1|DSEC	LOC117895701|XP_034659440.1|DSUB
OG0000765	LOC6615965|XP_032580702.1|DSEC	LOC117902928|XP_034670412.1|DSUB
OG0000766	LOC6611779|XP_002036302.1|DSEC	LOC117900646|XP_034666969.1|DSUB
OG0000766	LOC6615896|XP_002040266.1|DSEC	LOC117903369|XP_034671231.1|DSUB
OG0000767	LOC6613960|XP_032578374.1|DSEC, LOC6619373|XP_002043589.1|DSEC	LOC117893833|XP_034656487.1|DSUB
OG0000768	LOC6616273|XP_002040637.1|DSEC	LOC117894686|XP_034657756.1|DSUB
OG0000769	LOC6616935|XP_002041265.1|DSEC	LOC117896770|XP_034661138.1|DSUB
OG0000769	LOC6615195|XP_032580780.1|DSEC	LOC117897878|XP_034662848.1|DSUB
OG0000770	LOC6608449|XP_002033183.1|DSEC	LOC117891196|XP_034652422.1|DSUB
OG0000771	LOC6610662|XP_002035229.1|DSEC	LOC117894925|XP_034658120.1|DSUB
OG0000771	LOC6610661|XP_002035228.2|DSEC	LOC117894924|XP_034658119.1|DSUB
OG0000772	LOC6618913|XP_032571596.1|DSEC	LOC117891643|XP_034653081.1|DSUB
OG0000772	LOC6609335|XP_002034024.2|DSEC	LOC117891889|XP_034653580.1|DSUB
OG0000773	LOC116800296|XP_032570131.1|DSEC	LOC117892610|XP_034654852.1|DSUB
OG0000774	LOC116800365|XP_032570733.1|DSEC, LOC6613026|XP_032570729.1|DSEC, LOC116800364|XP_032570731.1|DSEC	LOC117891366|XP_034652693.1|DSUB
OG0000775	LOC6608955|XP_002033669.2|DSEC	LOC117891004|XP_034652052.1|DSUB
OG0000775	LOC6608477|XP_002033211.1|DSEC	LOC117890594|XP_034651423.1|DSUB, LOC117892354|XP_034654450.1|DSUB
OG0000776	LOC6607752|XP_002032515.1|DSEC, LOC6619426|XP_002043641.1|DSEC, LOC116800938|XP_032573569.1|DSEC, LOC6619427|XP_002043642.2|DSEC	LOC117897017|XP_034661479.1|DSUB
OG0000777	LOC6616753|XP_002041090.1|DSEC, LOC6616751|XP_002041088.1|DSEC, LOC6616752|XP_002041089.1|DSEC, LOC6616749|XP_002041086.1|DSEC	LOC117899391|XP_034665266.1|DSUB
OG0000778	LOC6610890|XP_002035453.2|DSEC	LOC117893388|XP_034655874.1|DSUB
OG0000778	LOC116801578|XP_032577955.1|DSEC	LOC117897412|XP_034662130.1|DSUB
OG0000779	LOC6618679|XP_002042938.1|DSEC	LOC117903358|XP_034671204.1|DSUB
OG0000780	LOC6608413|XP_002033147.1|DSEC	LOC117892441|XP_034654573.1|DSUB, LOC117892535|XP_034654732.1|DSUB
OG0000781	LOC6620193|XP_032582703.1|DSEC	LOC117891052|XP_034652119.1|DSUB
OG0000781	LOC6616565|XP_002040924.1|DSEC	LOC117894867|XP_034658018.1|DSUB
OG0000782	LOC6605361|XP_002030195.1|DSEC	LOC117893422|XP_034655930.1|DSUB
OG0000782	LOC6618674|XP_002042933.1|DSEC	LOC117903737|XP_034671988.1|DSUB
OG0000783	LOC6605369|XP_002030203.1|DSEC	LOC117894610|XP_034657651.1|DSUB
OG0000783	LOC116802020|XP_032580764.1|DSEC	LOC117903125|XP_034670845.1|DSUB
OG0000784	LOC6606063|XP_002030873.1|DSEC	LOC117893755|XP_034656381.1|DSUB
OG0000784	LOC6618099|XP_002042397.1|DSEC	LOC117901396|XP_034668024.1|DSUB
OG0000785	LOC6617172|XP_032576431.1|DSEC	LOC117897562|XP_034662394.1|DSUB
OG0000786	LOC6613800|XP_002038269.2|DSEC	LOC117893800|XP_034656439.1|DSUB
OG0000786	LOC6620080|XP_032578453.1|DSEC	LOC117898451|XP_034663748.1|DSUB
OG0000787	LOC6605042|XP_002029884.1|DSEC	LOC117895215|XP_034658597.1|DSUB
OG0000787	LOC6620320|XP_002044528.1|DSEC	LOC117890371|XP_034651062.1|DSUB
OG0000788	LOC6611137|XP_032575863.1|DSEC	LOC117895046|XP_034658315.1|DSUB
OG0000789	LOC6613514|XP_002037982.1|DSEC	LOC117901093|XP_034667611.1|DSUB
OG0000789	LOC6613513|XP_032580641.1|DSEC	LOC117901504|XP_034668165.1|DSUB
OG0000790	LOC6617205|XP_002041532.1|DSEC	LOC117901664|XP_034668395.1|DSUB
OG0000790	LOC6617206|XP_002041533.1|DSEC	LOC117901663|XP_034668393.1|DSUB
OG0000791	LOC6617041|XP_032576682.1|DSEC	LOC117900331|XP_034666560.1|DSUB
OG0000791	LOC6621278|XP_032579604.1|DSEC	LOC117896441|XP_034660660.1|DSUB
OG0000792	LOC6617375|XP_002041700.1|DSEC	LOC117901144|XP_034667678.1|DSUB
OG0000793	LOC6619031|XP_002043276.1|DSEC, LOC116802353|XP_032582737.1|DSEC	LOC117898508|XP_034663851.1|DSUB, LOC117894206|XP_034657014.1|DSUB
OG0000794	LOC6617357|XP_002041682.2|DSEC	LOC117902452|XP_034669742.1|DSUB
OG0000795	LOC6617583|XP_002041896.1|DSEC	LOC117898177|XP_034663280.1|DSUB
OG0000796	LOC6607048|XP_032577637.1|DSEC	LOC117898171|XP_034663271.1|DSUB
OG0000796	LOC6617627|XP_032580867.1|DSEC	LOC117898487|XP_034663818.1|DSUB
OG0000797	LOC6607086|XP_002031874.1|DSEC	LOC117899245|XP_034665016.1|DSUB
OG0000797	LOC6607087|XP_002031875.1|DSEC	LOC117899246|XP_034665017.1|DSUB
OG0000798	LOC6609023|XP_032570213.1|DSEC	LOC117892671|XP_034654955.1|DSUB
OG0000798	LOC6609021|XP_002033725.1|DSEC	LOC117892670|XP_034654950.1|DSUB
OG0000799	LOC6606732|XP_002031529.1|DSEC	LOC117898088|XP_034663159.1|DSUB
OG0000799	LOC6612276|XP_032580979.1|DSEC	LOC117903858|XP_034672232.1|DSUB
OG0000800	LOC6611025|XP_002035582.1|DSEC	LOC117895643|XP_034659317.1|DSUB, LOC117895645|XP_034659320.1|DSUB, LOC117893939|XP_034656618.1|DSUB
OG0000801	LOC6615412|XP_002039794.1|DSEC	LOC117892090|XP_034653973.1|DSUB
OG0000802	LOC6612305|XP_002036815.1|DSEC, LOC6612306|XP_032581336.1|DSEC	LOC117902832|XP_034670342.1|DSUB
OG0000803	LOC6612053|XP_002036570.1|DSEC	LOC117900221|XP_034666396.1|DSUB
OG0000803	LOC6610706|XP_002035272.1|DSEC	LOC117892989|XP_034655232.1|DSUB
OG0000804	LOC6608792|XP_002033511.1|DSEC	LOC117890279|XP_034650931.1|DSUB
OG0000804	LOC6614125|XP_002038578.1|DSEC	LOC117896970|XP_034661410.1|DSUB
OG0000805	LOC6608975|XP_002033689.2|DSEC	LOC117889713|XP_034650025.1|DSUB
OG0000806	LOC6617383|XP_032582601.1|DSEC	LOC117900639|XP_034666960.1|DSUB
OG0000807	LOC6605049|XP_032574670.1|DSEC, LOC6617391|XP_002041716.1|DSEC	LOC117900178|XP_034666314.1|DSUB
OG0000808	LOC6612893|XP_002037385.2|DSEC	LOC117899399|XP_034665275.1|DSUB, LOC117897668|XP_034662556.1|DSUB
OG0000810	LOC6607952|XP_002032700.2|DSEC, LOC6607955|XP_002032703.1|DSEC	LOC117892745|XP_034655060.1|DSUB, LOC117892746|XP_034655061.1|DSUB, LOC117892744|XP_034655059.1|DSUB
OG0000811	LOC6609435|XP_032571645.1|DSEC	LOC117892243|XP_034654245.1|DSUB
OG0000812	LOC6619982|XP_032580729.1|DSEC	LOC117889570|XP_034649859.1|DSUB
OG0000812	LOC6605745|XP_002030561.1|DSEC	LOC117895042|XP_034658310.1|DSUB
OG0000813	LOC6608910|XP_002033624.1|DSEC	LOC117890860|XP_034651838.1|DSUB
OG0000813	LOC6617271|XP_002041598.1|DSEC	LOC117901955|XP_034668822.1|DSUB
OG0000814	LOC6613700|XP_002038170.1|DSEC	LOC117901909|XP_034668766.1|DSUB
OG0000815	LOC6613476|XP_002037946.2|DSEC	LOC117902250|XP_034669396.1|DSUB
OG0000816	LOC6617623|XP_002041936.1|DSEC	LOC117898505|XP_034663852.1|DSUB
OG0000816	LOC6614262|XP_002038702.1|DSEC	LOC117896154|XP_034660123.1|DSUB
OG0000817	LOC6617044|XP_002041372.1|DSEC	LOC117898094|XP_034663164.1|DSUB
OG0000817	LOC6617045|XP_002041373.1|DSEC	LOC117898092|XP_034663163.1|DSUB
OG0000818	LOC6615878|XP_002040248.1|DSEC	LOC117895632|XP_034659282.1|DSUB
OG0000819	LOC6615253|XP_032582184.1|DSEC	LOC117903635|XP_034671800.1|DSUB
OG0000819	LOC6618113|XP_032581480.1|DSEC	LOC117903632|XP_034671795.1|DSUB
OG0000820	LOC6608562|XP_002033296.1|DSEC	LOC117890362|XP_034651046.1|DSUB
OG0000821	LOC6615648|XP_002040020.1|DSEC	LOC117890092|XP_034650643.1|DSUB
OG0000822	LOC6606069|XP_002030878.1|DSEC	LOC117893590|XP_034656155.1|DSUB
OG0000822	LOC6611685|XP_002036219.1|DSEC	LOC117902294|XP_034669466.1|DSUB
OG0000824	LOC6617733|XP_032583252.1|DSEC	LOC117900900|XP_034667342.1|DSUB, LOC117894697|XP_034657773.1|DSUB, LOC117895890|XP_034659787.1|DSUB, LOC117903049|XP_034670679.1|DSUB, LOC117894919|XP_034658113.1|DSUB
OG0000825	LOC6606066|XP_002030876.2|DSEC	LOC117893869|XP_034656533.1|DSUB
OG0000825	LOC6611380|XP_002035925.2|DSEC	LOC117901288|XP_034667873.1|DSUB
OG0000826	LOC6609592|XP_032571399.1|DSEC	LOC117890755|XP_034651706.1|DSUB
OG0000828	LOC6616755|XP_032577210.1|DSEC, LOC116801504|XP_032577449.1|DSEC	LOC117899394|XP_034665270.1|DSUB, LOC117899395|XP_034665271.1|DSUB
OG0000830	LOC6615097|XP_032580568.1|DSEC	LOC117903200|XP_034670976.1|DSUB
OG0000831	LOC116801062|XP_032574389.1|DSEC	LOC117891696|XP_034653178.1|DSUB
OG0000832	LOC6609362|XP_032570555.1|DSEC	LOC117891712|XP_034653197.1|DSUB
OG0000833	LOC6618366|XP_032574179.1|DSEC	LOC117894049|XP_034656793.1|DSUB
OG0000834	LOC6612771|XP_002037272.1|DSEC	LOC117896675|XP_034661012.1|DSUB
OG0000835	LOC6611105|XP_032574376.1|DSEC	LOC117893175|XP_034655542.1|DSUB
OG0000836	LOC6619322|XP_032583478.1|DSEC	LOC117901851|XP_034668692.1|DSUB
OG0000836	LOC6611993|XP_002036510.1|DSEC	LOC117902392|XP_034669607.1|DSUB
OG0000837	LOC116800673|XP_032572828.1|DSEC	LOC117890852|XP_034651830.1|DSUB
OG0000837	LOC6612477|XP_032580071.1|DSEC	LOC117896533|XP_034660808.1|DSUB
OG0000838	LOC116803381|XP_032583018.1|DSEC	LOC117902262|XP_034669412.1|DSUB
OG0000838	LOC116803561|XP_032583254.1|DSEC	LOC117902263|XP_034669413.1|DSUB
OG0000839	LOC6613986|XP_002038442.1|DSEC	LOC117899626|XP_034665672.1|DSUB
OG0000840	LOC6619186|XP_002043410.1|DSEC, LOC6619006|XP_002043251.1|DSEC	LOC117903610|XP_034671758.1|DSUB
OG0000841	LOC6614376|XP_032578362.1|DSEC	LOC117897796|XP_034662736.1|DSUB
OG0000842	LOC6608090|XP_002032838.2|DSEC	LOC117891489|XP_034652861.1|DSUB
OG0000842	LOC6619247|XP_002043465.1|DSEC	LOC117897294|XP_034661929.1|DSUB
OG0000843	LOC6615814|XP_002040184.1|DSEC	LOC117891024|XP_034652077.1|DSUB
OG0000844	LOC6613015|XP_032570967.1|DSEC	LOC117892164|XP_034654122.1|DSUB
OG0000844	LOC6614198|XP_032577071.1|DSEC	LOC117897396|XP_034662105.1|DSUB
OG0000845	LOC6619881|XP_002044094.1|DSEC	LOC117903574|XP_034671681.1|DSUB
OG0000845	LOC6619879|XP_002044092.2|DSEC	LOC117894055|XP_034656802.1|DSUB
OG0000846	LOC6612720|XP_002037223.1|DSEC	LOC117897014|XP_034661477.1|DSUB
OG0000847	LOC6608904|XP_002033618.1|DSEC	LOC117891357|XP_034652683.1|DSUB
OG0000847	LOC6618855|XP_002043103.1|DSEC	LOC117892047|XP_034653863.1|DSUB
OG0000848	LOC6613066|XP_032582338.1|DSEC	LOC117901672|XP_034668403.1|DSUB
OG0000848	LOC6619333|XP_002043550.2|DSEC	LOC117902338|XP_034669528.1|DSUB
OG0000849	LOC6612175|XP_002036692.2|DSEC	LOC117901435|XP_034668069.1|DSUB
OG0000849	LOC6617336|XP_002041661.1|DSEC	LOC117902749|XP_034670227.1|DSUB
OG0000850	LOC6615588|XP_002039962.1|DSEC	LOC117889898|XP_034650300.1|DSUB
OG0000850	LOC6615586|XP_032572075.1|DSEC	LOC117889897|XP_034650299.1|DSUB
OG0000851	LOC6609500|XP_032570904.1|DSEC	LOC117890794|XP_034651761.1|DSUB
OG0000852	LOC6609837|XP_002034489.1|DSEC, LOC6609836|XP_032572029.1|DSEC, LOC116800555|XP_032572030.1|DSEC	LOC117892578|XP_034654801.1|DSUB
OG0000854	LOC6612361|XP_032580875.1|DSEC	LOC117903676|XP_034671903.1|DSUB
OG0000855	LOC6616013|XP_002040379.1|DSEC	LOC117894451|XP_034657443.1|DSUB
OG0000855	LOC6607293|XP_002032072.1|DSEC	LOC117896315|XP_034660435.1|DSUB
OG0000856	LOC6616461|XP_002040822.1|DSEC	LOC117894785|XP_034657905.1|DSUB
OG0000857	LOC6615180|XP_032580051.1|DSEC	LOC117903487|XP_034671445.1|DSUB
OG0000858	LOC6606593|XP_002031394.1|DSEC, LOC6606592|XP_002031393.1|DSEC	LOC117896061|XP_034659967.1|DSUB
OG0000860	LOC6616325|XP_032575833.1|DSEC	LOC117895209|XP_034658590.1|DSUB
OG0000860	LOC6610561|XP_032573775.1|DSEC	LOC117894883|XP_034658050.1|DSUB
OG0000861	LOC6615752|XP_002040123.2|DSEC	LOC117891215|XP_034652448.1|DSUB
OG0000862	LOC6615291|XP_002039695.1|DSEC	LOC117890900|XP_034651886.1|DSUB
OG0000862	LOC6613526|XP_002037994.1|DSEC	LOC117902151|XP_034669181.1|DSUB
OG0000863	LOC6607410|XP_002032183.2|DSEC	LOC117898692|XP_034664197.1|DSUB
OG0000864	LOC6617869|XP_002042177.1|DSEC	LOC117901424|XP_034668052.1|DSUB
OG0000864	LOC116801964|XP_032580257.1|DSEC	LOC117903591|XP_034671704.1|DSUB
OG0000865	LOC6620091|XP_002044300.1|DSEC	LOC117900711|XP_034667062.1|DSUB
OG0000865	LOC6607096|XP_002031884.1|DSEC	LOC117897304|XP_034661942.1|DSUB
OG0000866	LOC6617355|XP_002041680.2|DSEC, LOC6617356|XP_002041681.2|DSEC	LOC117901617|XP_034668328.1|DSUB, LOC117901618|XP_034668333.1|DSUB
OG0000867	LOC6611955|XP_002036472.1|DSEC	LOC117901840|XP_034668672.1|DSUB
OG0000868	LOC6617624|XP_032580770.1|DSEC	LOC117901044|XP_034667546.1|DSUB, LOC117900500|XP_034666780.1|DSUB, LOC117897216|XP_034661820.1|DSUB, LOC117898471|XP_034663797.1|DSUB
OG0000869	LOC6614216|XP_002038661.1|DSEC	LOC117898684|XP_034664179.1|DSUB
OG0000870	LOC6615802|XP_032571678.1|DSEC	LOC117892389|XP_034654496.1|DSUB
OG0000871	LOC6608759|XP_002033482.1|DSEC	LOC117891499|XP_034652879.1|DSUB
OG0000872	LOC6613004|XP_002037494.1|DSEC	LOC117889870|XP_034650269.1|DSUB
OG0000873	LOC6616542|XP_032574086.1|DSEC	LOC117893456|XP_034655967.1|DSUB
OG0000874	LOC6612464|XP_002036972.1|DSEC	LOC117891144|XP_034652283.1|DSUB
OG0000874	LOC6609478|XP_032570897.1|DSEC	LOC117890626|XP_034651464.1|DSUB
OG0000875	LOC6619438|XP_002043653.1|DSEC	LOC117894676|XP_034657745.1|DSUB
OG0000877	LOC6619381|XP_032574026.1|DSEC	LOC117893832|XP_034656486.1|DSUB
OG0000877	LOC6615846|XP_002040216.1|DSEC	LOC117903097|XP_034670800.1|DSUB
OG0000878	LOC6615684|XP_002040055.1|DSEC	LOC117890964|XP_034651994.1|DSUB
OG0000878	LOC6611906|XP_002036423.2|DSEC	LOC117900383|XP_034666627.1|DSUB
OG0000879	LOC6610014|XP_002034634.1|DSEC	LOC117890228|XP_034650857.1|DSUB
OG0000880	LOC6619264|XP_002043481.1|DSEC	LOC117892046|XP_034653867.1|DSUB
OG0000880	LOC6605146|XP_002029987.1|DSEC	LOC117893345|XP_034655826.1|DSUB
OG0000881	LOC6616378|XP_002040738.2|DSEC, LOC6616381|XP_002040741.1|DSEC, LOC6616380|XP_002040740.2|DSEC	LOC117894174|XP_034656969.1|DSUB
OG0000882	LOC6617983|XP_032581715.1|DSEC	LOC117903436|XP_034671351.1|DSUB
OG0000882	LOC116801202|XP_032575212.1|DSEC, LOC6621701|XP_032583442.1|DSEC	LOC117900113|XP_034666229.1|DSUB
OG0000883	LOC6618529|XP_002042789.1|DSEC	LOC117902707|XP_034670157.1|DSUB
OG0000884	LOC6613370|XP_032583366.1|DSEC	LOC117900769|XP_034667140.1|DSUB
OG0000884	LOC6619822|XP_032582633.1|DSEC	LOC117903060|XP_034670698.1|DSUB
OG0000885	LOC6620702|XP_032578832.1|DSEC	LOC117898445|XP_034663741.1|DSUB
OG0000886	LOC6613745|XP_032578957.1|DSEC	LOC117896268|XP_034660351.1|DSUB
OG0000887	LOC6617625|XP_032580768.1|DSEC	LOC117898452|XP_034663754.1|DSUB
OG0000888	LOC6610169|XP_032575458.1|DSEC	LOC117893080|XP_034655387.1|DSUB
OG0000889	LOC6616583|XP_032574208.1|DSEC	LOC117895618|XP_034659260.1|DSUB
OG0000890	LOC6615597|XP_002039971.1|DSEC	LOC117890898|XP_034651883.1|DSUB
OG0000891	LOC6617693|XP_032570020.1|DSEC	LOC117902390|XP_034669605.1|DSUB
OG0000892	LOC6616319|XP_002040679.1|DSEC	LOC117894088|XP_034656848.1|DSUB
OG0000893	LOC6614248|XP_002038693.2|DSEC	LOC117897888|XP_034662855.1|DSUB
OG0000894	LOC6614194|XP_002038641.1|DSEC	LOC117897395|XP_034662104.1|DSUB
OG0000895	LOC6609422|XP_002034107.1|DSEC	LOC117892392|XP_034654499.1|DSUB, LOC117892394|XP_034654500.1|DSUB
OG0000896	LOC6612278|XP_002036788.1|DSEC	LOC117903862|XP_034672240.1|DSUB
OG0000897	LOC6617014|XP_002041342.1|DSEC	LOC117898755|XP_034664272.1|DSUB
OG0000897	LOC6617011|XP_002041339.1|DSEC	LOC117896945|XP_034661379.1|DSUB
OG0000898	LOC6609463|XP_002034148.1|DSEC	LOC117890989|XP_034652031.1|DSUB
OG0000898	LOC6615621|XP_002039995.1|DSEC	LOC117890750|XP_034651700.1|DSUB
OG0000899	LOC6607307|XP_002032086.1|DSEC	LOC117897742|XP_034662673.1|DSUB
OG0000900	LOC6615584|XP_002039958.1|DSEC	LOC117890668|XP_034651535.1|DSUB
OG0000900	LOC6615583|XP_002039957.2|DSEC	LOC117889895|XP_034650297.1|DSUB
OG0000901	LOC6615461|XP_002039841.2|DSEC	LOC117892613|XP_034654854.1|DSUB
OG0000901	LOC6615462|XP_002039842.1|DSEC	LOC117890548|XP_034651365.1|DSUB
OG0000902	LOC116802200|XP_032581772.1|DSEC	LOC117903816|XP_034672147.1|DSUB
OG0000902	LOC6620244|XP_032580961.1|DSEC	LOC117903231|XP_034671022.1|DSUB
OG0000903	LOC6611102|XP_002035659.1|DSEC	LOC117894641|XP_034657703.1|DSUB
OG0000903	LOC6611100|XP_002035657.1|DSEC	LOC117894639|XP_034657701.1|DSUB
OG0000904	LOC6610580|XP_002035153.2|DSEC	LOC117893007|XP_034655254.1|DSUB
OG0000904	LOC6610581|XP_002035154.2|DSEC, LOC6610582|XP_002035155.1|DSEC	LOC117893009|XP_034655256.1|DSUB
OG0000906	LOC6608613|XP_002033347.1|DSEC	LOC117890797|XP_034651764.1|DSUB
OG0000907	LOC6615815|XP_002040185.1|DSEC	LOC117891031|XP_034652088.1|DSUB
OG0000909	LOC6607638|XP_002032403.1|DSEC	LOC117896456|XP_034660676.1|DSUB
OG0000910	LOC6606919|XP_002031713.1|DSEC	LOC117903736|XP_034671985.1|DSUB
OG0000911	LOC6609682|XP_002034340.1|DSEC	LOC117891698|XP_034653181.1|DSUB
OG0000912	LOC116801077|XP_032574508.1|DSEC, LOC6605832|XP_032574507.1|DSEC	LOC117894096|XP_034656860.1|DSUB, LOC117895661|XP_034659370.1|DSUB
