Orthogroup	DSEC.longest_only	DELE.longest_only
OG0001369	LOC6618431|XP_032581100.1|DSEC	LOC108136646|XP_017113458.1|DELE
OG0001370	LOC6615708|XP_002040079.1|DSEC	LOC108143578|XP_017123579.1|DELE
OG0001371	LOC116801761|XP_032578997.1|DSEC	LOC108146572|XP_017128084.1|DELE
OG0001372	LOC6609283|XP_032572335.1|DSEC	LOC108144307|XP_017124488.1|DELE
OG0001373	LOC6613509|XP_002037977.1|DSEC	LOC108134951|XP_017110964.1|DELE
OG0001374	LOC6609120|XP_002033822.1|DSEC	LOC108149830|XP_017133193.1|DELE
OG0001375	LOC6613861|XP_002038330.2|DSEC	LOC108141205|XP_017119939.1|DELE
OG0001376	LOC6608671|XP_002033400.1|DSEC	LOC108144719|XP_017125304.1|DELE
OG0001377	LOC6611592|XP_002036129.2|DSEC	LOC108138105|XP_017115591.1|DELE
OG0001378	LOC6611434|XP_032572650.1|DSEC	LOC108150696|XP_017134446.1|DELE
OG0001379	LOC6613257|XP_032581435.1|DSEC	LOC108134751|XP_017110681.1|DELE
OG0001380	LOC6619130|XP_032572987.1|DSEC	LOC108134993|XP_017111014.1|DELE
OG0001381	LOC6609412|XP_032570198.1|DSEC	LOC108137937|XP_017115379.1|DELE
OG0001382	LOC6613202|XP_032583372.1|DSEC	LOC108138772|XP_017116716.1|DELE
OG0001383	LOC6608264|XP_002033008.1|DSEC	LOC108149783|XP_017133130.1|DELE
OG0001384	LOC6614648|XP_002039075.1|DSEC	LOC108139033|XP_017117131.1|DELE
OG0001385	LOC6611839|XP_032569890.1|DSEC	LOC108141833|XP_017120904.1|DELE
OG0001387	LOC6611531|XP_002036070.1|DSEC	LOC108138320|XP_017115967.1|DELE
OG0001388	LOC6611938|XP_002036455.1|DSEC	LOC108142018|XP_017121181.1|DELE
OG0001389	LOC6607589|XP_002032358.1|DSEC	LOC108147296|XP_017129207.1|DELE
OG0001390	LOC6613349|XP_032583723.1|DSEC	LOC108138788|XP_017116753.1|DELE
OG0001391	LOC6614654|XP_002039081.1|DSEC	LOC108138983|XP_017117057.1|DELE
OG0001392	LOC6612584|XP_032580412.1|DSEC	LOC108135944|XP_017112385.1|DELE
OG0001393	LOC6614622|XP_002039050.2|DSEC	LOC108138889|XP_017116910.1|DELE
OG0001394	LOC6611979|XP_002036496.1|DSEC	LOC108141948|XP_017121079.1|DELE
OG0001395	LOC6606306|XP_002031111.1|DSEC	LOC108135509|XP_017111746.1|DELE
OG0001396	LOC6619807|XP_002044020.1|DSEC	LOC108142694|XP_017122192.1|DELE
OG0001397	LOC6606816|XP_032577987.1|DSEC	LOC108140758|XP_017119231.1|DELE
OG0001398	LOC6617580|XP_032580063.1|DSEC	LOC108137678|XP_017115023.1|DELE
OG0001399	LOC6620407|XP_032572959.1|DSEC	LOC108148498|XP_017131025.1|DELE
OG0001400	LOC6606576|XP_032578792.1|DSEC	LOC108149979|XP_017133393.1|DELE
OG0001401	LOC6616249|XP_002040613.1|DSEC	LOC108142236|XP_017121444.1|DELE
OG0001402	LOC6605843|XP_032574214.1|DSEC	LOC108142863|XP_017122425.1|DELE
OG0001403	LOC6619384|XP_002043600.1|DSEC	LOC108145986|XP_017127216.1|DELE
OG0001404	LOC6609011|XP_032572649.1|DSEC	LOC108149114|XP_017132005.1|DELE
OG0001405	LOC6615485|XP_002039865.1|DSEC	LOC108143719|XP_017123744.1|DELE
OG0001406	LOC6617664|XP_002041977.1|DSEC	LOC108142253|XP_017121462.1|DELE
OG0001407	LOC6606080|XP_002030889.1|DSEC	LOC108135505|XP_017111738.1|DELE
OG0001408	LOC6609345|XP_002034034.1|DSEC	LOC108141275|XP_017120030.1|DELE
OG0001411	LOC6606410|XP_002031214.2|DSEC	LOC108139364|XP_017117579.1|DELE
OG0001412	LOC6614399|XP_002038836.1|DSEC	LOC108150491|XP_017134189.1|DELE
OG0001412	LOC6617769|XP_002042081.2|DSEC	LOC108138204|XP_017115812.1|DELE
OG0001413	LOC6609720|XP_002034377.1|DSEC	LOC108144214|XP_017124377.1|DELE
OG0001413	LOC6609719|XP_002034376.1|DSEC	LOC108144248|XP_017124416.1|DELE
OG0001414	LOC6608469|XP_032572957.1|DSEC	LOC108147031|XP_017128777.1|DELE, LOC108147030|XP_017128776.1|DELE, LOC108144712|XP_017125332.1|DELE
OG0001415	LOC6609253|XP_002033943.1|DSEC	LOC108144131|XP_017124264.1|DELE
OG0001416	LOC6611417|XP_002035961.1|DSEC	LOC108135188|XP_017111298.1|DELE
OG0001416	LOC6610281|XP_002034876.1|DSEC	LOC108145940|XP_017127137.1|DELE
OG0001417	LOC6620158|XP_032580349.1|DSEC	LOC108136663|XP_017113476.1|DELE
OG0001418	LOC6604938|XP_002029781.1|DSEC	LOC108150138|XP_017133595.1|DELE
OG0001418	LOC6604940|XP_002029783.1|DSEC	LOC108150378|XP_017134006.1|DELE
OG0001419	LOC6611682|XP_002036216.1|DSEC	LOC108149284|XP_017132217.1|DELE
OG0001419	LOC6611683|XP_002036217.1|DSEC	LOC108149279|XP_017132212.1|DELE, LOC108149262|XP_017132193.1|DELE
OG0001420	LOC6607457|XP_002032226.1|DSEC	LOC108148928|XP_017131733.1|DELE
OG0001421	LOC6606756|XP_002031553.1|DSEC	LOC108140596|XP_017118992.1|DELE
OG0001421	LOC6613157|XP_002037638.1|DSEC	LOC108148002|XP_017130319.1|DELE
OG0001422	LOC6610288|XP_002034883.1|DSEC	LOC108145737|XP_017126788.1|DELE
OG0001422	LOC6610289|XP_002034884.1|DSEC	LOC108146516|XP_017128041.1|DELE
OG0001423	LOC6621306|XP_002045479.2|DSEC	LOC108140409|XP_017118614.1|DELE
OG0001424	LOC6606532|XP_002031333.1|DSEC	LOC108144842|XP_017125471.1|DELE
OG0001425	LOC6621820|XP_002045900.2|DSEC	LOC108139122|XP_017117227.1|DELE
OG0001426	LOC6620614|XP_002044817.1|DSEC	LOC108148062|XP_017130404.1|DELE
OG0001426	LOC6619946|XP_032581010.1|DSEC	LOC108136371|XP_017112973.1|DELE
OG0001427	LOC6608164|XP_002032909.1|DSEC	LOC108145424|XP_017126322.1|DELE
OG0001427	LOC6611302|XP_002035849.1|DSEC	LOC108138688|XP_017116524.1|DELE
OG0001428	LOC116801108|XP_032574647.1|DSEC	LOC108143188|XP_017122927.1|DELE
OG0001429	LOC6606444|XP_002031248.1|DSEC	LOC108139299|XP_017117486.1|DELE
OG0001430	LOC6606506|XP_002031307.1|DSEC	LOC108139217|XP_017117358.1|DELE
OG0001431	LOC6619759|XP_002043973.2|DSEC	LOC108136385|XP_017112986.1|DELE
OG0001432	LOC6620195|XP_002044406.1|DSEC	LOC108136492|XP_017113199.1|DELE
OG0001433	LOC6607491|XP_002032260.1|DSEC	LOC108137400|XP_017114548.1|DELE
OG0001434	LOC6612573|XP_032580900.1|DSEC	LOC108135911|XP_017112323.1|DELE
OG0001435	LOC6608118|XP_002032866.1|DSEC	LOC108145440|XP_017126356.1|DELE
OG0001436	LOC6617136|XP_002041463.1|DSEC	LOC108137167|XP_017114227.1|DELE
OG0001437	LOC6611666|XP_002036201.1|DSEC	LOC108149529|XP_017132650.1|DELE
OG0001438	LOC6612612|XP_002037116.1|DSEC	LOC108148766|XP_017131458.1|DELE
OG0001439	LOC6619202|XP_002043423.1|DSEC	LOC108140772|XP_017119249.1|DELE
OG0001440	LOC6618510|XP_002042770.1|DSEC	LOC108137079|XP_017114093.1|DELE
OG0001441	LOC6615099|XP_032582455.1|DSEC	LOC108147737|XP_017129957.1|DELE
OG0001442	LOC6611478|XP_002036019.1|DSEC	LOC108135189|XP_017111299.1|DELE
OG0001443	LOC6612832|XP_032576665.1|DSEC	LOC108148654|XP_017131274.1|DELE
OG0001444	LOC6607328|XP_002032101.1|DSEC	LOC108143990|XP_017124094.1|DELE
OG0001445	LOC6613816|XP_002038285.1|DSEC	LOC108141231|XP_017119975.1|DELE
OG0001446	LOC6607526|XP_002032295.2|DSEC	LOC108148679|XP_017131310.1|DELE
OG0001447	LOC6606768|XP_032579446.1|DSEC	LOC108140665|XP_017119096.1|DELE
OG0001448	LOC6612856|XP_002037348.1|DSEC	LOC108148784|XP_017131488.1|DELE
OG0001449	LOC6609379|XP_002034068.1|DSEC	LOC108141512|XP_017120430.1|DELE
OG0001450	LOC6613543|XP_032570017.1|DSEC	LOC108141588|XP_017120525.1|DELE
OG0001451	LOC6607946|XP_032571002.1|DSEC	LOC108147343|XP_017129259.1|DELE
OG0001452	LOC6609919|XP_032571034.1|DSEC	LOC108145442|XP_017126359.1|DELE
OG0001453	LOC6616389|XP_002040749.1|DSEC	LOC108142749|XP_017122264.1|DELE
OG0001454	LOC6616804|XP_002041141.1|DSEC	LOC108148334|XP_017130825.1|DELE
OG0001455	LOC6606040|XP_032575384.1|DSEC	LOC108146754|XP_017128373.1|DELE
OG0001456	LOC6608488|XP_032571539.1|DSEC	LOC108135007|XP_017111030.1|DELE
OG0001457	LOC6608941|XP_002033655.1|DSEC	LOC108144984|XP_017125626.1|DELE
OG0001458	LOC6609139|XP_032572245.1|DSEC	LOC108149686|XP_017132940.1|DELE
OG0001459	LOC6610944|XP_002035501.1|DSEC	LOC108142652|XP_017122142.1|DELE
OG0001460	LOC6608022|XP_032572836.1|DSEC	LOC108149611|XP_017132809.1|DELE
OG0001461	LOC6615004|XP_002039421.2|DSEC	LOC108134901|XP_017110896.1|DELE
OG0001462	LOC6610586|XP_002035159.1|DSEC	LOC108146074|XP_017127379.1|DELE
OG0001463	LOC6616947|XP_032577600.1|DSEC	LOC108148810|XP_017131532.1|DELE
OG0001464	LOC6616041|XP_002040407.1|DSEC	LOC108136290|XP_017112865.1|DELE
OG0001465	LOC6608561|XP_002033295.1|DSEC	LOC108143606|XP_017123618.1|DELE
OG0001466	LOC6617766|XP_002042078.1|DSEC	LOC108138267|XP_017115907.1|DELE
OG0001467	LOC6612144|XP_002036661.1|DSEC	LOC108134537|XP_017110373.1|DELE
OG0001468	LOC6604998|XP_002029841.1|DSEC	LOC108142839|XP_017122394.1|DELE
OG0001469	LOC6609100|XP_002033803.1|DSEC, LOC6616967|XP_002041295.2|DSEC	LOC108149754|XP_017133054.1|DELE
OG0001470	LOC6616238|XP_032574987.1|DSEC	LOC108142853|XP_017122410.1|DELE
OG0001471	LOC6610251|XP_032575874.1|DSEC	LOC108145847|XP_017126955.1|DELE
OG0001472	LOC6605986|XP_002030798.1|DSEC	LOC108146700|XP_017128253.1|DELE
OG0001473	LOC6613797|XP_032577946.1|DSEC	LOC108141022|XP_017119592.1|DELE
OG0001474	LOC6612296|XP_002036806.1|DSEC	LOC108141073|XP_017119727.1|DELE
OG0001475	LOC6608451|XP_002033185.1|DSEC	LOC108141417|XP_017120278.1|DELE
OG0001476	LOC6614874|XP_032581716.1|DSEC	LOC108136582|XP_017113383.1|DELE
OG0001477	LOC6612737|XP_002037240.1|DSEC	LOC108148863|XP_017131652.1|DELE
OG0001478	LOC6617256|XP_002041583.2|DSEC	LOC108137845|XP_017115259.1|DELE
OG0001480	LOC6617249|XP_002041576.1|DSEC	LOC108137842|XP_017115257.1|DELE
OG0001481	LOC6618151|XP_032576100.1|DSEC	LOC108141815|XP_017120880.1|DELE
OG0001482	LOC6609415|XP_002034100.1|DSEC	LOC108137990|XP_017115456.1|DELE, LOC108137919|XP_017115349.1|DELE
OG0001483	LOC6620478|XP_032570359.1|DSEC	LOC108136485|XP_017113192.1|DELE
OG0001484	LOC6621143|XP_002045309.1|DSEC	LOC108134680|XP_017110567.1|DELE
OG0001485	LOC6618358|XP_002042629.1|DSEC	LOC108146389|XP_017127872.1|DELE
OG0001486	LOC6611603|XP_002036140.1|DSEC	LOC108138913|XP_017116960.1|DELE
OG0001487	LOC116802419|XP_032582788.1|DSEC, LOC116802410|XP_032582770.1|DSEC, LOC116802417|XP_032582785.1|DSEC, LOC116802418|XP_032582786.1|DSEC	LOC108134647|XP_017110529.1|DELE
OG0001488	LOC6608983|XP_002033697.1|DSEC	LOC108149044|XP_017131877.1|DELE
OG0001489	LOC6614747|XP_032569904.1|DSEC	LOC108138728|XP_017116583.1|DELE
OG0001490	LOC6613166|XP_002037647.1|DSEC	LOC108147826|XP_017130069.1|DELE
OG0001491	LOC6613085|XP_032573078.1|DSEC	LOC108147914|XP_017130166.1|DELE
OG0001492	LOC6609419|XP_002034104.1|DSEC	LOC108150693|XP_017134443.1|DELE
OG0001493	LOC6615023|XP_032582534.1|DSEC	LOC108134915|XP_017110917.1|DELE
OG0001495	LOC6608122|XP_002032870.1|DSEC	LOC108145466|XP_017126405.1|DELE
OG0001496	LOC6620249|XP_032580772.1|DSEC	LOC108138531|XP_017116282.1|DELE
OG0001497	LOC6608324|XP_002033061.1|DSEC	LOC108143591|XP_017123601.1|DELE
OG0001498	LOC6614234|XP_032577907.1|DSEC	LOC108141201|XP_017119935.1|DELE
OG0001500	LOC6609894|XP_002034544.1|DSEC	LOC108141596|XP_017120532.1|DELE
OG0001501	LOC6606745|XP_032579315.1|DSEC	LOC108135095|XP_017111157.1|DELE
OG0001502	LOC6609240|XP_032570872.1|DSEC	LOC108144564|XP_017125039.1|DELE
OG0001503	LOC6607983|XP_032572909.1|DSEC	LOC108149657|XP_017132888.1|DELE
OG0001504	LOC6612195|XP_002036707.1|DSEC	LOC108137576|XP_017114792.1|DELE
OG0001505	LOC6609578|XP_032571145.1|DSEC	LOC108144159|XP_017124292.1|DELE
OG0001506	LOC6608880|XP_032572137.1|DSEC	LOC108143448|XP_017123368.1|DELE
OG0001507	LOC6620711|XP_032571692.1|DSEC	LOC108143675|XP_017123675.1|DELE
OG0001508	LOC6621007|XP_032573096.1|DSEC	LOC108144979|XP_017125619.1|DELE
OG0001509	LOC6615420|XP_032572047.1|DSEC	LOC108141664|XP_017120627.1|DELE
OG0001510	LOC6613556|XP_032571314.1|DSEC	LOC108148269|XP_017130716.1|DELE
OG0001511	LOC6618936|XP_032571454.1|DSEC	LOC108141361|XP_017120171.1|DELE
OG0001512	LOC6611153|XP_002035710.1|DSEC	LOC108142877|XP_017122440.1|DELE
OG0001513	LOC6620129|XP_032573492.1|DSEC	LOC108134672|XP_017110558.1|DELE, LOC108136874|XP_017113810.1|DELE
OG0001515	LOC6615918|XP_002040286.1|DSEC	LOC108137250|XP_017114322.1|DELE
OG0001516	LOC6612880|XP_002037372.1|DSEC	LOC108148492|XP_017131016.1|DELE
OG0001517	LOC6618700|XP_002042959.1|DSEC	LOC108147120|XP_017128901.1|DELE
OG0001518	LOC6619831|XP_002044044.2|DSEC	LOC108136639|XP_017113447.1|DELE
OG0001519	LOC6614287|XP_002038727.1|DSEC	LOC108141249|XP_017119994.1|DELE
OG0001520	LOC6614040|XP_032577373.1|DSEC	LOC108148238|XP_017130643.1|DELE
OG0001520	LOC116801449|XP_032576992.1|DSEC	LOC108148318|XP_017130797.1|DELE
OG0001521	LOC6614711|XP_002039138.1|DSEC	LOC108138858|XP_017116867.1|DELE
OG0001522	LOC6614381|XP_002038820.2|DSEC	LOC108145625|XP_017126650.1|DELE, LOC108150410|XP_017134057.1|DELE
OG0001522	LOC116801066|XP_032574425.1|DSEC	LOC108150076|XP_017133527.1|DELE
OG0001523	LOC6615501|XP_002039880.1|DSEC, LOC6615500|XP_002039879.2|DSEC	LOC108149134|XP_017132029.1|DELE, LOC108149139|XP_017132034.1|DELE
OG0001524	LOC6608705|XP_002033429.2|DSEC	LOC108144126|XP_017124258.1|DELE
OG0001525	LOC6612331|XP_032582004.1|DSEC	LOC108141118|XP_017119825.1|DELE
OG0001526	LOC6621303|XP_002045477.1|DSEC	LOC108148125|XP_017130464.1|DELE
OG0001526	LOC116801958|XP_032580190.1|DSEC	LOC108148169|XP_017130558.1|DELE
OG0001527	LOC6617491|XP_032580616.1|DSEC	LOC108137239|XP_017114308.1|DELE
OG0001529	LOC6612522|XP_002037030.1|DSEC	LOC108149916|XP_017133318.1|DELE
OG0001530	LOC6611792|XP_002036314.1|DSEC	LOC108141774|XP_017120765.1|DELE
OG0001531	LOC6609889|XP_002034539.1|DSEC	LOC108150384|XP_017134011.1|DELE
OG0001534	LOC6612256|XP_032580168.1|DSEC	LOC108138497|XP_017116191.1|DELE
OG0001535	LOC6615179|XP_032580055.1|DSEC	LOC108144673|XP_017125224.1|DELE
OG0001536	LOC6614820|XP_002039239.1|DSEC	LOC108142446|XP_017121799.1|DELE
OG0001537	LOC6617264|XP_002041591.1|DSEC	LOC108137828|XP_017115242.1|DELE
OG0001538	LOC6618670|XP_032582136.1|DSEC	LOC108136228|XP_017112739.1|DELE
OG0001539	LOC6615696|XP_032570061.1|DSEC	LOC108143420|XP_017123313.1|DELE
OG0001540	LOC6621136|XP_002045315.1|DSEC	LOC108134728|XP_017110621.1|DELE
OG0001541	LOC6616574|XP_002040933.1|DSEC	LOC108143259|XP_017123059.1|DELE
OG0001542	LOC6606911|XP_032577139.1|DSEC	LOC108148333|XP_017130819.1|DELE
OG0001543	LOC6617969|XP_002042277.2|DSEC	LOC108147639|XP_017129783.1|DELE
OG0001544	LOC6612545|XP_032581489.1|DSEC	LOC108136521|XP_017113275.1|DELE
OG0001545	LOC6620716|XP_032582113.1|DSEC	LOC108140936|XP_017119493.1|DELE
OG0001546	LOC6615251|XP_002039656.2|DSEC	LOC108140923|XP_017119475.1|DELE
OG0001547	LOC6616227|XP_002040592.2|DSEC	LOC108135885|XP_017112279.1|DELE
OG0001548	LOC6617952|XP_002042260.2|DSEC	LOC108137715|XP_017115087.1|DELE
OG0001549	LOC6614425|XP_032583709.1|DSEC	LOC108150462|XP_017134133.1|DELE
OG0001550	LOC6606970|XP_032577642.1|DSEC	LOC108140713|XP_017119164.1|DELE
OG0001551	LOC6607512|XP_032577583.1|DSEC	LOC108148628|XP_017131229.1|DELE
OG0001552	LOC6607142|XP_002031928.1|DSEC	LOC108143071|XP_017122773.1|DELE
OG0001553	LOC6612577|XP_032581040.1|DSEC	LOC108135937|XP_017112374.1|DELE
OG0001554	LOC6606938|XP_002031732.2|DSEC	LOC108135866|XP_017112257.1|DELE
OG0001555	LOC6614609|XP_002039037.1|DSEC	LOC108139048|XP_017117155.1|DELE
OG0001556	LOC6609752|XP_002034406.1|DSEC	LOC108137982|XP_017115442.1|DELE
OG0001557	LOC6619900|XP_032581649.1|DSEC	LOC108137708|XP_017115077.1|DELE
OG0001558	LOC6619998|XP_032580368.1|DSEC	LOC108134884|XP_017110870.1|DELE
OG0001559	LOC6607719|XP_002032482.1|DSEC	LOC108136943|XP_017113910.1|DELE
OG0001560	LOC6614310|XP_032579474.1|DSEC	LOC108141091|XP_017119779.1|DELE
OG0001561	LOC6616763|XP_002041100.1|DSEC	LOC108140752|XP_017119219.1|DELE
OG0001562	LOC6611424|XP_002035968.1|DSEC	LOC108135225|XP_017111343.1|DELE
OG0001563	LOC6620135|XP_002044347.1|DSEC	LOC108146894|XP_017128626.1|DELE
OG0001564	LOC6607335|XP_032578554.1|DSEC	LOC108143846|XP_017123887.1|DELE
OG0001565	LOC6607310|XP_032577806.1|DSEC	LOC108143871|XP_017123927.1|DELE
OG0001566	LOC6606905|XP_002031699.1|DSEC	LOC108140401|XP_017118599.1|DELE
OG0001567	LOC6608654|XP_002033388.1|DSEC	LOC108144854|XP_017125490.1|DELE
OG0001568	LOC6606400|XP_032579137.1|DSEC	LOC108139165|XP_017117269.1|DELE
OG0001569	LOC6606491|XP_002031292.1|DSEC	LOC108139346|XP_017117559.1|DELE
OG0001570	LOC6606541|XP_002031342.1|DSEC	LOC108135327|XP_017111508.1|DELE
OG0001571	LOC6611981|XP_032583112.1|DSEC	LOC108141685|XP_017120653.1|DELE
OG0001572	LOC6617918|XP_002042226.1|DSEC	LOC108141627|XP_017120585.1|DELE
OG0001573	LOC6610826|XP_002035392.2|DSEC	LOC108145946|XP_017127143.1|DELE
OG0001574	LOC6615845|XP_032580246.1|DSEC	LOC108137200|XP_017114278.1|DELE
OG0001575	LOC6607704|XP_002032468.1|DSEC	LOC108136771|XP_017113621.1|DELE
OG0001576	LOC6606862|XP_002031656.1|DSEC	LOC108137030|XP_017114019.1|DELE
OG0001577	LOC6612759|XP_032576594.1|DSEC	LOC108148787|XP_017131492.1|DELE
OG0001578	LOC6609801|XP_002034455.1|DSEC	LOC108139075|XP_017117191.1|DELE
OG0001579	LOC116803113|XP_032582962.1|DSEC, LOC6615055|XP_032580390.1|DSEC	LOC108137653|XP_017114973.1|DELE
OG0001580	LOC6608557|XP_032571031.1|DSEC, LOC116800703|XP_032573053.1|DSEC	LOC108143538|XP_017123523.1|DELE
OG0001581	LOC6617466|XP_002041783.2|DSEC	LOC108137269|XP_017114352.1|DELE
OG0001582	LOC6608860|XP_032571863.1|DSEC, LOC6608859|XP_032572212.1|DSEC	LOC108144871|XP_017125511.1|DELE
OG0001583	LOC6608073|XP_002032821.1|DSEC	LOC108149935|XP_017133340.1|DELE
OG0001584	LOC6610241|XP_002034836.1|DSEC	LOC108146376|XP_017127855.1|DELE
OG0001585	LOC6619895|XP_032580226.1|DSEC	LOC108137659|XP_017114982.1|DELE
OG0001586	LOC6611138|XP_002035695.1|DSEC	LOC108142782|XP_017122316.1|DELE
OG0001587	LOC6620406|XP_002044615.1|DSEC	LOC108137603|XP_017114863.1|DELE
OG0001588	LOC6608038|XP_002032786.1|DSEC	LOC108149671|XP_017132906.1|DELE
OG0001589	LOC6620745|XP_002044947.1|DSEC	LOC108134957|XP_017110968.1|DELE
OG0001591	LOC6617947|XP_032580507.1|DSEC, LOC6620204|XP_002044411.2|DSEC, LOC6612686|XP_032577137.1|DSEC	LOC108148910|XP_017131715.1|DELE
OG0001592	LOC6617753|XP_032576545.1|DSEC	LOC108138098|XP_017115573.1|DELE
OG0001593	LOC6617742|XP_002042054.1|DSEC	LOC108138125|XP_017115647.1|DELE
OG0001594	LOC6613359|XP_032569730.1|DSEC	LOC108138629|XP_017116405.1|DELE
OG0001595	LOC6608674|XP_032570831.1|DSEC	LOC108144692|XP_017125253.1|DELE
OG0001596	LOC6614708|XP_002039135.1|DSEC	LOC108138922|XP_017116978.1|DELE
OG0001597	LOC116803617|XP_032583550.1|DSEC, LOC116803619|XP_032583557.1|DSEC, LOC116803612|XP_032583535.1|DSEC	LOC108135009|XP_017111032.1|DELE, LOC108135010|XP_017111033.1|DELE
OG0001598	LOC6611259|XP_002035814.2|DSEC	LOC108138781|XP_017116741.1|DELE
OG0001599	LOC6611443|XP_002035986.1|DSEC	LOC108150721|XP_017134507.1|DELE
OG0001600	LOC6611317|XP_032579060.1|DSEC	LOC108138823|XP_017116811.1|DELE
OG0001601	LOC6613583|XP_002038051.1|DSEC	LOC108148223|XP_017130631.1|DELE
OG0001602	LOC6611809|XP_032574360.1|DSEC	LOC108142093|XP_017121277.1|DELE
OG0001603	LOC6611828|XP_002036350.1|DSEC	LOC108141696|XP_017120668.1|DELE
OG0001604	LOC6612269|XP_032582174.1|DSEC	LOC108141059|XP_017119702.1|DELE
OG0001605	LOC6608202|XP_002032947.1|DSEC	LOC108145536|XP_017126524.1|DELE, LOC108146172|XP_017127600.1|DELE
OG0001606	LOC116800582|XP_032572236.1|DSEC	LOC108149206|XP_017132123.1|DELE
OG0001607	LOC6614416|XP_002038849.1|DSEC	LOC108150427|XP_017134074.1|DELE
OG0001608	LOC116800459|XP_032571468.1|DSEC, LOC116800460|XP_032571478.1|DSEC, LOC6619342|XP_002043517.2|DSEC	LOC108135282|XP_017111452.1|DELE
OG0001609	LOC6609275|XP_032571343.1|DSEC	LOC108144230|XP_017124396.1|DELE
OG0001610	LOC6614768|XP_002039187.1|DSEC	LOC108138978|XP_017117051.1|DELE
OG0001611	LOC6618194|XP_002042469.1|DSEC	LOC108141918|XP_017121031.1|DELE
OG0001612	LOC6611645|XP_002036181.1|DSEC	LOC108149243|XP_017132168.1|DELE
OG0001613	LOC6621777|XP_032575672.1|DSEC	LOC108142070|XP_017121245.1|DELE
OG0001614	LOC6608269|XP_032571892.1|DSEC	LOC108145527|XP_017126505.1|DELE
OG0001615	LOC116800522|XP_032571843.1|DSEC	LOC108149200|XP_017132114.1|DELE
OG0001616	LOC6617691|XP_002042003.1|DSEC	LOC108138291|XP_017115935.1|DELE
OG0001617	LOC6614736|XP_032569984.1|DSEC	LOC108138813|XP_017116796.1|DELE
OG0001618	LOC6611973|XP_002036490.2|DSEC	LOC108141749|XP_017120733.1|DELE
OG0001619	LOC6611774|XP_002036297.1|DSEC	LOC108141933|XP_017121059.1|DELE
OG0001620	LOC6615774|XP_032570297.1|DSEC	LOC108141529|XP_017120451.1|DELE
OG0001621	LOC6609364|XP_002034053.1|DSEC	LOC108141299|XP_017120053.1|DELE
OG0001622	LOC6619768|XP_002043981.1|DSEC	LOC108136455|XP_017113126.1|DELE
OG0001623	LOC6617260|XP_032574083.1|DSEC	LOC108137838|XP_017115253.1|DELE
OG0001624	LOC6613634|XP_002038104.1|DSEC	LOC108135299|XP_017111473.1|DELE
OG0001625	LOC6619307|XP_002043524.1|DSEC	LOC108135244|XP_017111396.1|DELE
OG0001626	LOC6611608|XP_002036145.1|DSEC	LOC108147811|XP_017130043.1|DELE
OG0001627	LOC6621117|XP_032578663.1|DSEC	LOC108148330|XP_017130817.1|DELE
OG0001628	LOC6617042|XP_002041370.1|DSEC	LOC108147078|XP_017128856.1|DELE
OG0001629	LOC6620523|XP_032579279.1|DSEC	LOC108138359|XP_017116016.1|DELE
OG0001630	LOC6607703|XP_002032467.1|DSEC	LOC108137028|XP_017114016.1|DELE
OG0001631	LOC6613845|XP_032578151.1|DSEC	LOC108141196|XP_017119929.1|DELE
OG0001632	LOC6611871|XP_002036389.1|DSEC	LOC108142020|XP_017121184.1|DELE
OG0001633	LOC6606812|XP_002031609.1|DSEC	LOC108140620|XP_017119023.1|DELE
OG0001634	LOC116801437|XP_032576851.1|DSEC	LOC108145134|XP_017125837.1|DELE
OG0001635	LOC6616993|XP_032578541.1|DSEC	LOC108147097|XP_017128872.1|DELE
OG0001637	LOC6607127|XP_002031915.1|DSEC	LOC108142989|XP_017122649.1|DELE
OG0001638	LOC6612441|XP_002036949.2|DSEC, LOC6616646|XP_002041003.1|DSEC, LOC6616130|XP_002040495.1|DSEC	LOC108136297|XP_017112871.1|DELE
OG0001639	LOC6619141|XP_002043381.1|DSEC	LOC108147594|XP_017129724.1|DELE
OG0001640	LOC6621645|XP_032577074.1|DSEC	LOC108141147|XP_017119861.1|DELE
OG0001641	LOC6606765|XP_002031562.1|DSEC	LOC108140541|XP_017118860.1|DELE
OG0001642	LOC6620169|XP_002044380.1|DSEC	LOC108136634|XP_017113442.1|DELE
OG0001643	LOC6611589|XP_002036126.1|DSEC	LOC108138274|XP_017115915.1|DELE
OG0001644	LOC6605571|XP_002030393.1|DSEC	LOC108146971|XP_017128717.1|DELE
OG0001645	LOC6615476|XP_002039856.1|DSEC	LOC108143644|XP_017123645.1|DELE, LOC108147085|XP_017128899.1|DELE
OG0001646	LOC6609550|XP_032571493.1|DSEC	LOC108144316|XP_017124505.1|DELE
OG0001647	LOC6607979|XP_032572871.1|DSEC	LOC108149589|XP_017132712.1|DELE
OG0001648	LOC6605664|XP_032575123.1|DSEC	LOC108143200|XP_017122942.1|DELE
OG0001649	LOC6609118|XP_002033820.1|DSEC	LOC108149794|XP_017133147.1|DELE
OG0001650	LOC6609916|XP_002034566.1|DSEC	LOC108143696|XP_017123711.1|DELE
OG0001651	LOC6615580|XP_032573028.1|DSEC	LOC108137552|XP_017114766.1|DELE
OG0001652	LOC6606138|XP_002030946.2|DSEC	LOC108135616|XP_017111920.1|DELE
OG0001653	LOC6616492|XP_002040852.1|DSEC	LOC108143228|XP_017123013.1|DELE
