Orthogroup	DSEC.longest_only	DGUA.longest_only
OG0000649	LOC6614832|XP_032581206.1|DSEC	LOC117588311|XP_034135392.1|DGUA
OG0000649	LOC6614835|XP_032581120.1|DSEC	LOC117588433|XP_034135605.1|DGUA
OG0000650	LOC6607677|XP_002032442.2|DSEC	LOC117585598|XP_034131034.1|DGUA
OG0000650	LOC6619451|XP_002043666.1|DSEC	LOC117590638|XP_034139358.1|DGUA
OG0000651	LOC6606046|XP_002030857.1|DSEC	LOC117587038|XP_034133359.1|DGUA
OG0000651	LOC6610717|XP_002035283.1|DSEC	LOC117587089|XP_034133450.1|DGUA
OG0000652	LOC6608054|XP_002032802.1|DSEC	LOC117591566|XP_034140771.1|DGUA
OG0000652	LOC6612417|XP_032581215.1|DSEC	LOC117581065|XP_034123828.1|DGUA
OG0000653	LOC6606673|XP_002031473.1|DSEC	LOC117583021|XP_034127062.1|DGUA
OG0000653	LOC6613909|XP_002038374.1|DSEC	LOC117583524|XP_034127762.1|DGUA
OG0000654	LOC6610352|XP_032573521.1|DSEC	LOC117579525|XP_034121329.1|DGUA
OG0000654	LOC6606038|XP_002030849.2|DSEC	LOC117586979|XP_034133259.1|DGUA
OG0000655	LOC6608900|XP_002033614.1|DSEC	LOC117580176|XP_034122421.1|DGUA
OG0000655	LOC6617327|XP_002041652.1|DSEC	LOC117582532|XP_034126228.1|DGUA
OG0000656	LOC6606749|XP_002031546.1|DSEC	LOC117586054|XP_034131788.1|DGUA
OG0000656	LOC6606748|XP_002031545.1|DSEC	LOC117586055|XP_034131790.1|DGUA
OG0000657	LOC6610129|XP_032573536.1|DSEC	LOC117587237|XP_034133697.1|DGUA
OG0000657	LOC6613251|XP_002037728.2|DSEC	LOC117582430|XP_034126025.1|DGUA
OG0000658	LOC6618039|XP_002042347.1|DSEC	LOC117588494|XP_034135695.1|DGUA
OG0000658	LOC6606334|XP_002031139.1|DSEC	LOC117585496|XP_034130886.1|DGUA
OG0000659	LOC6613178|XP_002037659.1|DSEC	LOC117584578|XP_034129445.1|DGUA
OG0000659	LOC6614660|XP_002039087.1|DSEC	LOC117587910|XP_034134782.1|DGUA
OG0000660	LOC6613189|XP_002037670.1|DSEC	LOC117581767|XP_034125062.1|DGUA
OG0000661	LOC6611122|XP_002035679.1|DSEC	LOC117580308|XP_034122692.1|DGUA
OG0000661	LOC6613385|XP_002037859.2|DSEC	LOC117582157|XP_034125641.1|DGUA
OG0000662	LOC6610664|XP_002035231.1|DSEC	LOC117587134|XP_034133532.1|DGUA
OG0000662	LOC6619069|XP_002043309.1|DSEC	LOC117590729|XP_034139528.1|DGUA
OG0000663	LOC6618904|XP_002043152.1|DSEC	LOC117582471|XP_034126099.1|DGUA
OG0000664	LOC6614347|XP_002038786.1|DSEC	LOC117589519|XP_034137401.1|DGUA
OG0000664	LOC6612480|XP_002036988.2|DSEC	LOC117580737|XP_034123304.1|DGUA
OG0000665	LOC6619684|XP_032577418.1|DSEC	LOC117586390|XP_034132312.1|DGUA
OG0000666	LOC6621727|XP_032570829.1|DSEC	LOC117589054|XP_034136578.1|DGUA
OG0000666	LOC116801950|XP_032580032.1|DSEC	LOC117590811|XP_034139668.1|DGUA
OG0000667	LOC6616167|XP_002040532.1|DSEC	LOC117591004|XP_034139977.1|DGUA
OG0000667	LOC6606900|XP_002031694.1|DSEC	LOC117585512|XP_034130902.1|DGUA
OG0000668	LOC6620431|XP_002044639.1|DSEC	LOC117590158|XP_034138435.1|DGUA
OG0000668	LOC6606487|XP_002031288.1|DSEC	LOC117583846|XP_034128356.1|DGUA
OG0000669	LOC6619564|XP_002043779.1|DSEC	LOC117581041|XP_034123762.1|DGUA
OG0000669	LOC6619565|XP_032582070.1|DSEC	LOC117581039|XP_034123760.1|DGUA
OG0000670	LOC6612495|XP_002037003.1|DSEC	LOC117581165|XP_034123999.1|DGUA
OG0000671	LOC6613776|XP_032578365.1|DSEC	LOC117590066|XP_034138282.1|DGUA
OG0000671	LOC6618756|XP_002043014.1|DSEC	LOC117582949|XP_034126952.1|DGUA
OG0000672	LOC6620305|XP_002044513.1|DSEC	LOC117590356|XP_034138783.1|DGUA
OG0000672	LOC6615022|XP_032580000.1|DSEC	LOC117590920|XP_034139843.1|DGUA
OG0000673	LOC6618661|XP_002042920.2|DSEC	LOC117581250|XP_034124144.1|DGUA
OG0000673	LOC6605758|XP_002030573.1|DSEC	LOC117579640|XP_034121509.1|DGUA
OG0000675	LOC6611709|XP_002036242.1|DSEC	LOC117587565|XP_034134280.1|DGUA
OG0000677	LOC6617636|XP_002041949.1|DSEC	LOC117588639|XP_034135958.1|DGUA
OG0000678	LOC6616815|XP_002041152.1|DSEC	LOC117585025|XP_034130158.1|DGUA
OG0000678	LOC6617295|XP_002041622.1|DSEC	LOC117582354|XP_034125901.1|DGUA
OG0000679	LOC6619926|XP_002044138.1|DSEC	LOC117590292|XP_034138671.1|DGUA
OG0000680	LOC6614970|XP_002039387.1|DSEC	LOC117590209|XP_034138553.1|DGUA
OG0000680	LOC6614983|XP_002039400.2|DSEC	LOC117590207|XP_034138550.1|DGUA
OG0000681	LOC6606472|XP_002031275.1|DSEC	LOC117582744|XP_034126575.1|DGUA
OG0000681	LOC6618650|XP_032582701.1|DSEC	LOC117580695|XP_034123211.1|DGUA
OG0000683	LOC6607692|XP_002032456.2|DSEC	LOC117585148|XP_034130368.1|DGUA
OG0000684	LOC6606723|XP_002031521.1|DSEC	LOC117586435|XP_034132362.1|DGUA
OG0000684	LOC6607598|XP_002032366.1|DSEC	LOC117583750|XP_034128160.1|DGUA
OG0000685	LOC6617609|XP_002041922.1|DSEC	LOC117590841|XP_034139725.1|DGUA, LOC117590884|XP_034139804.1|DGUA
OG0000685	LOC6620029|XP_002044241.1|DSEC	LOC117589960|XP_034138151.1|DGUA
OG0000686	LOC6607896|XP_002032650.1|DSEC	LOC117578459|XP_034119881.1|DGUA
OG0000686	LOC6614931|XP_002039348.1|DSEC	LOC117588776|XP_034136156.1|DGUA
OG0000687	LOC6610478|XP_002035058.1|DSEC	LOC117589238|XP_034136892.1|DGUA
OG0000688	LOC6609703|XP_002034360.1|DSEC	LOC117591957|XP_034141274.1|DGUA
OG0000689	LOC6620881|XP_032571729.1|DSEC	LOC117586466|XP_034132429.1|DGUA
OG0000689	LOC116800495|XP_032571728.1|DSEC	LOC117586462|XP_034132414.1|DGUA
OG0000690	LOC6615124|XP_002039540.1|DSEC	LOC117580806|XP_034123398.1|DGUA
OG0000691	LOC6611739|XP_002036262.1|DSEC	LOC117584758|XP_034129750.1|DGUA
OG0000691	LOC6618347|XP_002042619.1|DSEC	LOC117579309|XP_034121011.1|DGUA
OG0000692	LOC6605947|XP_032573576.1|DSEC	LOC117589105|XP_034136648.1|DGUA
OG0000692	LOC6605948|XP_002030760.1|DSEC	LOC117589107|XP_034136650.1|DGUA
OG0000693	LOC6618084|XP_002042382.1|DSEC	LOC117581053|XP_034123782.1|DGUA
OG0000693	LOC6620387|XP_032577160.1|DSEC	LOC117586215|XP_034132045.1|DGUA
OG0000694	LOC6617582|XP_032582490.1|DSEC	LOC117581140|XP_034123964.1|DGUA
OG0000694	LOC6605328|XP_002030165.1|DSEC	LOC117580535|XP_034123020.1|DGUA
OG0000695	LOC6613601|XP_032577533.1|DSEC	LOC117588067|XP_034135018.1|DGUA
OG0000695	LOC6613605|XP_032573826.1|DSEC	LOC117588066|XP_034135017.1|DGUA
OG0000696	LOC6611605|XP_002036142.1|DSEC	LOC117581867|XP_034125221.1|DGUA
OG0000697	LOC6615163|XP_002039579.2|DSEC	LOC117588302|XP_034135380.1|DGUA
OG0000697	LOC6613579|XP_002038047.1|DSEC	LOC117588102|XP_034135064.1|DGUA
OG0000698	LOC6613293|XP_002037770.1|DSEC	LOC117581845|XP_034125191.1|DGUA
OG0000698	LOC6613294|XP_002037771.1|DSEC	LOC117582341|XP_034125883.1|DGUA
OG0000699	LOC6611502|XP_032572908.1|DSEC	LOC117584717|XP_034129655.1|DGUA
OG0000699	LOC6607506|XP_002032275.2|DSEC	LOC117585384|XP_034130724.1|DGUA
OG0000700	LOC6617322|XP_002041647.2|DSEC	LOC117582105|XP_034125561.1|DGUA
OG0000700	LOC6613133|XP_032575041.1|DSEC	LOC117584471|XP_034129283.1|DGUA
OG0000701	LOC6608987|XP_002033700.1|DSEC	LOC117591937|XP_034141236.1|DGUA
OG0000701	LOC6619610|XP_032581810.1|DSEC	LOC117590220|XP_034138578.1|DGUA
OG0000702	LOC6616961|XP_032578149.1|DSEC	LOC117591218|XP_034140278.1|DGUA
OG0000702	LOC6616960|XP_032578127.1|DSEC	LOC117591217|XP_034140254.1|DGUA
OG0000703	LOC6617901|XP_002042209.1|DSEC	LOC117584158|XP_034128811.1|DGUA
OG0000703	LOC6609336|XP_032572098.1|DSEC	LOC117580650|XP_034123144.1|DGUA
OG0000704	LOC6620798|XP_032580973.1|DSEC	LOC117588726|XP_034136082.1|DGUA
OG0000704	LOC6612977|XP_002037468.1|DSEC	LOC117583831|XP_034128314.1|DGUA
OG0000705	LOC6610342|XP_002034928.1|DSEC	LOC117587018|XP_034133320.1|DGUA, LOC117589019|XP_034136534.1|DGUA, LOC117588698|XP_034136038.1|DGUA
OG0000705	LOC6610341|XP_002034927.1|DSEC	LOC117587016|XP_034133317.1|DGUA
OG0000706	LOC6614541|XP_002038972.1|DSEC	LOC117582340|XP_034125882.1|DGUA
OG0000706	LOC6612247|XP_032581535.1|DSEC	LOC117581613|XP_034124867.1|DGUA
OG0000707	LOC6615670|XP_002040041.2|DSEC	LOC117581280|XP_034124198.1|DGUA
OG0000707	LOC6617924|XP_002042232.1|DSEC	LOC117591032|XP_034140017.1|DGUA
OG0000708	LOC6612450|XP_032580325.1|DSEC	LOC117590471|XP_034139012.1|DGUA
OG0000708	LOC6619893|XP_032582622.1|DSEC	LOC117588421|XP_034135586.1|DGUA
OG0000709	LOC6612902|XP_032578469.1|DSEC	LOC117583485|XP_034127686.1|DGUA
OG0000709	LOC6617944|XP_002042252.1|DSEC	LOC117581329|XP_034124334.1|DGUA
OG0000710	LOC6614264|XP_002038704.1|DSEC	LOC117586015|XP_034131737.1|DGUA
OG0000710	LOC6615190|XP_002039603.1|DSEC, LOC6609696|XP_002034353.1|DSEC	LOC117591965|XP_034141293.1|DGUA
OG0000711	LOC6605153|XP_002029992.2|DSEC	LOC117591549|XP_034140735.1|DGUA
OG0000711	LOC6614829|XP_002039247.1|DSEC	LOC117588733|XP_034136099.1|DGUA
OG0000712	LOC6620389|XP_002044597.1|DSEC	LOC117586204|XP_034132032.1|DGUA
OG0000712	LOC6620388|XP_032577602.1|DSEC	LOC117586202|XP_034132027.1|DGUA
OG0000713	LOC6614065|XP_002038519.1|DSEC	LOC117582839|XP_034126787.1|DGUA
OG0000713	LOC6609313|XP_002034002.1|DSEC	LOC117592072|XP_034141470.1|DGUA
OG0000714	LOC6618054|XP_002042352.1|DSEC	LOC117581351|XP_034124374.1|DGUA
OG0000714	LOC6610814|XP_002035380.1|DSEC	LOC117579059|XP_034120654.1|DGUA
OG0000715	LOC6618322|XP_002042595.1|DSEC	LOC117580246|XP_034122560.1|DGUA, LOC117581178|XP_034124014.1|DGUA
OG0000716	LOC6612352|XP_002036861.1|DSEC	LOC117580822|XP_034123433.1|DGUA
OG0000716	LOC6605721|XP_002030537.1|DSEC	LOC117579165|XP_034120817.1|DGUA
OG0000717	LOC6616575|XP_002040934.2|DSEC	LOC117579251|XP_034120928.1|DGUA
OG0000718	LOC6620115|XP_002044327.2|DSEC	LOC117590590|XP_034139236.1|DGUA
OG0000718	LOC6619475|XP_002043690.2|DSEC, LOC6619474|XP_032579732.1|DSEC	LOC117590671|XP_034139432.1|DGUA
OG0000719	LOC6605095|XP_002029936.1|DSEC	LOC117589363|XP_034137156.1|DGUA
OG0000719	LOC6605144|XP_002029985.1|DSEC	LOC117579494|XP_034121286.1|DGUA
OG0000720	LOC6618738|XP_002042996.1|DSEC, LOC6607069|XP_032578286.1|DSEC	LOC117583684|XP_034128050.1|DGUA
OG0000721	LOC6613548|XP_002038016.1|DSEC	LOC117587679|XP_034134461.1|DGUA
OG0000721	LOC6613549|XP_002038017.1|DSEC	LOC117587930|XP_034134807.1|DGUA
OG0000722	LOC6618824|XP_032573033.1|DSEC	LOC117592355|XP_034141943.1|DGUA
OG0000722	LOC116800361|XP_032570674.1|DSEC, LOC6618822|XP_032570673.1|DSEC	LOC117592356|XP_034141944.1|DGUA, LOC117592357|XP_034141945.1|DGUA
OG0000723	LOC6608933|XP_002033647.1|DSEC, LOC6608934|XP_002033648.1|DSEC	LOC117580333|XP_034122727.1|DGUA
OG0000724	LOC6615219|XP_002039625.1|DSEC	LOC117590994|XP_034139965.1|DGUA
OG0000724	LOC6612888|XP_002037380.1|DSEC	LOC117582786|XP_034126658.1|DGUA
OG0000726	LOC6616872|XP_002041208.1|DSEC	LOC117585463|XP_034130845.1|DGUA
OG0000726	LOC6616873|XP_002041209.1|DSEC	LOC117585583|XP_034131011.1|DGUA
OG0000727	LOC6619074|XP_002043314.2|DSEC	LOC117586526|XP_034132551.1|DGUA
OG0000727	LOC116801463|XP_032577098.1|DSEC	LOC117586534|XP_034132559.1|DGUA
OG0000728	LOC6621157|XP_002045337.1|DSEC	LOC117590265|XP_034138642.1|DGUA
OG0000728	LOC6607129|XP_032577223.1|DSEC	LOC117583760|XP_034128182.1|DGUA
OG0000729	LOC116801553|XP_032577795.1|DSEC	LOC117582713|XP_034126527.1|DGUA
OG0000729	LOC6617151|XP_032577796.1|DSEC	LOC117582714|XP_034126528.1|DGUA
OG0000730	LOC6617943|XP_002042251.1|DSEC	LOC117581765|XP_034125058.1|DGUA
OG0000730	LOC6620971|XP_002041753.2|DSEC	LOC117586903|XP_034133139.1|DGUA
OG0000731	LOC6610801|XP_002035367.2|DSEC	LOC117579777|XP_034121726.1|DGUA
OG0000731	LOC6609295|XP_032572203.1|DSEC	LOC117588056|XP_034135007.1|DGUA
OG0000732	LOC6606021|XP_002030832.1|DSEC	LOC117589060|XP_034136582.1|DGUA
OG0000732	LOC6606022|XP_002030833.1|DSEC	LOC117589058|XP_034136579.1|DGUA
OG0000733	LOC6612672|XP_002037176.1|DSEC	LOC117583091|XP_034127160.1|DGUA
OG0000733	LOC6610871|XP_002035434.1|DSEC	LOC117580226|XP_034122531.1|DGUA
OG0000734	LOC6610716|XP_032575973.1|DSEC	LOC117587094|XP_034133463.1|DGUA
OG0000735	LOC6612426|XP_032580957.1|DSEC	LOC117590847|XP_034139735.1|DGUA
OG0000735	LOC6611832|XP_032574909.1|DSEC	LOC117587690|XP_034134476.1|DGUA
OG0000736	LOC116803584|XP_032583368.1|DSEC	LOC117581696|XP_034124965.1|DGUA
OG0000736	LOC6613200|XP_032583363.1|DSEC	LOC117581697|XP_034124966.1|DGUA
OG0000737	LOC6607867|XP_032570068.1|DSEC	LOC117592613|XP_034142388.1|DGUA
OG0000738	LOC6611598|XP_002036135.1|DSEC	LOC117582058|XP_034125500.1|DGUA
OG0000738	LOC6611275|XP_032581181.1|DSEC	LOC117590900|XP_034139822.1|DGUA
OG0000739	LOC6606335|XP_002031140.2|DSEC	LOC117585486|XP_034130872.1|DGUA
OG0000739	LOC6606333|XP_002031138.1|DSEC	LOC117585474|XP_034130856.1|DGUA
OG0000740	LOC6621084|XP_032576740.1|DSEC	LOC117590072|XP_034138301.1|DGUA
OG0000741	LOC6617926|XP_032582035.1|DSEC, LOC6616847|XP_032578025.1|DSEC	LOC117589596|XP_034137558.1|DGUA
OG0000742	LOC6615134|XP_032580224.1|DSEC	LOC117588280|XP_034135343.1|DGUA
OG0000742	LOC6615135|XP_032581955.1|DSEC	LOC117588281|XP_034135345.1|DGUA
OG0000743	LOC6610298|XP_002034893.1|DSEC	LOC117586939|XP_034133197.1|DGUA
OG0000744	LOC6608576|XP_002033310.1|DSEC	LOC117578628|XP_034120124.1|DGUA
OG0000745	LOC6615266|XP_002039671.1|DSEC	LOC117592482|XP_034142211.1|DGUA
OG0000745	LOC6608550|XP_002033284.2|DSEC	LOC117592349|XP_034141935.1|DGUA
OG0000746	LOC116800377|XP_032570841.1|DSEC, LOC116800376|XP_032570840.1|DSEC	LOC117578578|XP_034120054.1|DGUA
OG0000747	LOC6616614|XP_002040971.1|DSEC	LOC117589091|XP_034136620.1|DGUA
OG0000747	LOC6616613|XP_032574933.1|DSEC	LOC117589240|XP_034136895.1|DGUA
OG0000748	LOC6613124|XP_032578848.1|DSEC	LOC117584100|XP_034128740.1|DGUA
OG0000748	LOC6615996|XP_002040363.2|DSEC	LOC117588386|XP_034135502.1|DGUA
OG0000750	LOC6607125|XP_002031913.1|DSEC	LOC117583773|XP_034128217.1|DGUA
OG0000751	LOC6615506|XP_002039885.2|DSEC	LOC117591691|XP_034140906.1|DGUA, LOC117589633|XP_034137660.1|DGUA
OG0000751	LOC6615504|XP_032571254.1|DSEC	LOC117589414|XP_034137275.1|DGUA
OG0000752	LOC6616652|XP_032578015.1|DSEC, LOC6613098|XP_032577468.1|DSEC	LOC117585222|XP_034130507.1|DGUA
OG0000753	LOC6621504|XP_032577189.1|DSEC	LOC117583022|XP_034127063.1|DGUA
OG0000753	LOC6604993|XP_002029836.1|DSEC	LOC117586906|XP_034133141.1|DGUA
OG0000754	LOC6618001|XP_032580653.1|DSEC	LOC117581084|XP_034123858.1|DGUA
OG0000755	LOC6606546|XP_002031347.2|DSEC	LOC117589788|XP_034137880.1|DGUA
OG0000755	LOC6606545|XP_002031346.2|DSEC	LOC117589795|XP_034137886.1|DGUA
OG0000756	LOC6619652|XP_002043867.1|DSEC	LOC117585061|XP_034130212.1|DGUA
OG0000757	LOC6610603|XP_002035171.1|DSEC	LOC117579144|XP_034120775.1|DGUA
OG0000758	LOC6605953|XP_002030765.1|DSEC	LOC117589101|XP_034136642.1|DGUA
OG0000758	LOC6605954|XP_032574932.1|DSEC	LOC117589100|XP_034136640.1|DGUA
OG0000759	LOC6610475|XP_032575156.1|DSEC	LOC117589158|XP_034136752.1|DGUA
OG0000759	LOC6610473|XP_032575059.1|DSEC	LOC117589156|XP_034136750.1|DGUA
OG0000760	LOC6615599|XP_032571327.1|DSEC	LOC117591992|XP_034141328.1|DGUA
OG0000761	LOC6612010|XP_032569931.1|DSEC	LOC117584277|XP_034128985.1|DGUA
OG0000761	LOC6612011|XP_002036528.2|DSEC	LOC117584280|XP_034128989.1|DGUA
OG0000762	LOC6611670|XP_002036205.1|DSEC	LOC117588240|XP_034135282.1|DGUA
OG0000762	LOC6613112|XP_002037593.1|DSEC	LOC117584187|XP_034128846.1|DGUA
OG0000763	LOC6618232|XP_002042507.1|DSEC	LOC117583868|XP_034128405.1|DGUA
OG0000763	LOC6618233|XP_002042508.1|DSEC	LOC117583870|XP_034128407.1|DGUA
OG0000764	LOC6607387|XP_002032160.1|DSEC	LOC117583311|XP_034127449.1|DGUA
OG0000764	LOC6620293|XP_032582190.1|DSEC	LOC117590397|XP_034138881.1|DGUA
OG0000765	LOC6610328|XP_002034915.1|DSEC	LOC117587396|XP_034133941.1|DGUA
OG0000765	LOC6615965|XP_032580702.1|DSEC	LOC117588682|XP_034136021.1|DGUA
OG0000766	LOC6611779|XP_002036302.1|DSEC	LOC117587686|XP_034134470.1|DGUA
OG0000766	LOC6615896|XP_002040266.1|DSEC	LOC117581146|XP_034123969.1|DGUA
OG0000767	LOC6613960|XP_032578374.1|DSEC, LOC6619373|XP_002043589.1|DSEC	LOC117580334|XP_034122724.1|DGUA
OG0000768	LOC6616273|XP_002040637.1|DSEC	LOC117587030|XP_034133346.1|DGUA
OG0000769	LOC6616935|XP_002041265.1|DSEC	LOC117585044|XP_034130191.1|DGUA
OG0000769	LOC6615195|XP_032580780.1|DSEC	LOC117581000|XP_034123697.1|DGUA
OG0000770	LOC6608449|XP_002033183.1|DSEC	LOC117586448|XP_034132385.1|DGUA
OG0000771	LOC6610662|XP_002035229.1|DSEC	LOC117587136|XP_034133534.1|DGUA
OG0000771	LOC6610661|XP_002035228.2|DSEC	LOC117587135|XP_034133533.1|DGUA
OG0000772	LOC6618913|XP_032571596.1|DSEC	LOC117591491|XP_034140674.1|DGUA
OG0000772	LOC6609335|XP_002034024.2|DSEC	LOC117580664|XP_034123171.1|DGUA
OG0000773	LOC116800296|XP_032570131.1|DSEC	LOC117578696|XP_034120232.1|DGUA
OG0000774	LOC116800365|XP_032570733.1|DSEC, LOC6613026|XP_032570729.1|DSEC, LOC116800364|XP_032570731.1|DSEC	LOC117591312|XP_034140414.1|DGUA
OG0000775	LOC6608955|XP_002033669.2|DSEC	LOC117585812|XP_034131428.1|DGUA
OG0000775	LOC6608477|XP_002033211.1|DSEC	LOC117592468|XP_034142195.1|DGUA
OG0000776	LOC6607752|XP_002032515.1|DSEC, LOC6619426|XP_002043641.1|DSEC, LOC116800938|XP_032573569.1|DSEC, LOC6619427|XP_002043642.2|DSEC	LOC117585420|XP_034130784.1|DGUA
OG0000777	LOC6616753|XP_002041090.1|DSEC, LOC6616751|XP_002041088.1|DSEC, LOC6616752|XP_002041089.1|DSEC, LOC6616749|XP_002041086.1|DSEC	LOC117583286|XP_034127413.1|DGUA
OG0000778	LOC6610890|XP_002035453.2|DSEC	LOC117580160|XP_034122371.1|DGUA
OG0000778	LOC116801578|XP_032577955.1|DSEC	LOC117590110|XP_034138350.1|DGUA
OG0000779	LOC6618679|XP_002042938.1|DSEC	LOC117588746|XP_034136115.1|DGUA
OG0000780	LOC6608413|XP_002033147.1|DSEC	LOC117578630|XP_034120127.1|DGUA, LOC117578631|XP_034120128.1|DGUA
OG0000781	LOC6620193|XP_032582703.1|DSEC	LOC117590757|XP_034139586.1|DGUA
OG0000781	LOC6616565|XP_002040924.1|DSEC	LOC117579979|XP_034122049.1|DGUA
OG0000782	LOC6605361|XP_002030195.1|DSEC	LOC117587468|XP_034134083.1|DGUA
OG0000782	LOC6618674|XP_002042933.1|DSEC	LOC117580972|XP_034123656.1|DGUA
OG0000783	LOC6605369|XP_002030203.1|DSEC	LOC117587064|XP_034133396.1|DGUA
OG0000783	LOC116802020|XP_032580764.1|DSEC	LOC117590997|XP_034139968.1|DGUA
OG0000784	LOC6606063|XP_002030873.1|DSEC	LOC117589039|XP_034136558.1|DGUA
OG0000784	LOC6618099|XP_002042397.1|DSEC	LOC117591440|XP_034140598.1|DGUA
OG0000785	LOC6617172|XP_032576431.1|DSEC	LOC117583696|XP_034128067.1|DGUA
OG0000786	LOC6613800|XP_002038269.2|DSEC	LOC117581209|XP_034124072.1|DGUA
OG0000786	LOC6620080|XP_032578453.1|DSEC	LOC117589497|XP_034137357.1|DGUA
OG0000787	LOC6605042|XP_002029884.1|DSEC	LOC117580102|XP_034122257.1|DGUA
OG0000787	LOC6620320|XP_002044528.1|DSEC	LOC117588316|XP_034135400.1|DGUA
OG0000788	LOC116803603|XP_032583513.1|DSEC	LOC117582553|XP_034126271.1|DGUA
OG0000788	LOC6611137|XP_032575863.1|DSEC	LOC117580115|XP_034122293.1|DGUA
OG0000789	LOC6613514|XP_002037982.1|DSEC	LOC117587982|XP_034134881.1|DGUA
OG0000789	LOC6613513|XP_032580641.1|DSEC	LOC117587884|XP_034134752.1|DGUA
OG0000790	LOC6617205|XP_002041532.1|DSEC	LOC117581898|XP_034125257.1|DGUA
OG0000790	LOC6617206|XP_002041533.1|DSEC	LOC117581897|XP_034125256.1|DGUA
OG0000791	LOC6617041|XP_032576682.1|DSEC	LOC117584547|XP_034129391.1|DGUA
OG0000791	LOC6621278|XP_032579604.1|DSEC	LOC117585846|XP_034131480.1|DGUA
OG0000792	LOC6617375|XP_002041700.1|DSEC	LOC117582306|XP_034125840.1|DGUA, LOC117582304|XP_034125839.1|DGUA
OG0000793	LOC6619031|XP_002043276.1|DSEC, LOC116802353|XP_032582737.1|DSEC	LOC117586347|XP_034132254.1|DGUA, LOC117591026|XP_034140004.1|DGUA
OG0000794	LOC6617357|XP_002041682.2|DSEC	LOC117588329|XP_034135424.1|DGUA
OG0000795	LOC6617583|XP_002041896.1|DSEC	LOC117581143|XP_034123966.1|DGUA
OG0000796	LOC6607048|XP_032577637.1|DSEC	LOC117589733|XP_034137800.1|DGUA
OG0000796	LOC6617627|XP_032580867.1|DSEC	LOC117591369|XP_034140496.1|DGUA
OG0000797	LOC6607086|XP_002031874.1|DSEC	LOC117586274|XP_034132117.1|DGUA
OG0000797	LOC6607087|XP_002031875.1|DSEC	LOC117585973|XP_034131673.1|DGUA
OG0000798	LOC6609023|XP_032570213.1|DSEC	LOC117582081|XP_034125571.1|DGUA
OG0000798	LOC6609021|XP_002033725.1|DSEC	LOC117581890|XP_034125286.1|DGUA
OG0000799	LOC6606732|XP_002031529.1|DSEC	LOC117586384|XP_034132305.1|DGUA
OG0000799	LOC6612276|XP_032580979.1|DSEC	LOC117581016|XP_034123732.1|DGUA
OG0000800	LOC6611025|XP_002035582.1|DSEC	LOC117587332|XP_034133855.1|DGUA, LOC117587336|XP_034133865.1|DGUA, LOC117587257|XP_034133721.1|DGUA
OG0000801	LOC6615412|XP_002039794.1|DSEC	LOC117592637|XP_034142471.1|DGUA
OG0000802	LOC6612305|XP_002036815.1|DSEC, LOC6612306|XP_032581336.1|DSEC	LOC117588592|XP_034135888.1|DGUA
OG0000803	LOC6612053|XP_002036570.1|DSEC	LOC117584790|XP_034129793.1|DGUA
OG0000803	LOC6610706|XP_002035272.1|DSEC	LOC117587404|XP_034133952.1|DGUA
OG0000804	LOC6608792|XP_002033511.1|DSEC	LOC117592002|XP_034141342.1|DGUA
OG0000804	LOC6614125|XP_002038578.1|DSEC	LOC117586039|XP_034131776.1|DGUA
OG0000805	LOC6608975|XP_002033689.2|DSEC	LOC117588884|XP_034136309.1|DGUA
OG0000806	LOC6617383|XP_032582601.1|DSEC	LOC117582147|XP_034125623.1|DGUA
OG0000807	LOC6605049|XP_032574670.1|DSEC, LOC6617391|XP_002041716.1|DSEC	LOC117582407|XP_034125986.1|DGUA
OG0000808	LOC6612893|XP_002037385.2|DSEC	LOC117583096|XP_034127167.1|DGUA, LOC117583387|XP_034127563.1|DGUA, LOC117583101|XP_034127171.1|DGUA
OG0000810	LOC6607952|XP_002032700.2|DSEC, LOC6607955|XP_002032703.1|DSEC	LOC117578448|XP_034119863.1|DGUA
OG0000811	LOC6609435|XP_032571645.1|DSEC	LOC117578819|XP_034120468.1|DGUA
OG0000812	LOC6619982|XP_032580729.1|DSEC	LOC117588542|XP_034135811.1|DGUA
OG0000812	LOC6605745|XP_002030561.1|DSEC	LOC117589150|XP_034136736.1|DGUA
OG0000813	LOC6608910|XP_002033624.1|DSEC	LOC117586076|XP_034131826.1|DGUA
OG0000813	LOC6617271|XP_002041598.1|DSEC	LOC117582277|XP_034125797.1|DGUA
OG0000814	LOC6613700|XP_002038170.1|DSEC	LOC117581814|XP_034125149.1|DGUA
OG0000815	LOC6613476|XP_002037946.2|DSEC	LOC117584742|XP_034129716.1|DGUA
OG0000816	LOC6617623|XP_002041936.1|DSEC	LOC117591363|XP_034140487.1|DGUA
OG0000816	LOC6614262|XP_002038702.1|DSEC	LOC117586014|XP_034131735.1|DGUA
OG0000817	LOC6617044|XP_002041372.1|DSEC	LOC117585488|XP_034130874.1|DGUA
OG0000817	LOC6617045|XP_002041373.1|DSEC	LOC117585487|XP_034130873.1|DGUA
OG0000818	LOC6615878|XP_002040248.1|DSEC	LOC117580757|XP_034123343.1|DGUA
OG0000819	LOC6615253|XP_032582184.1|DSEC	LOC117580815|XP_034123424.1|DGUA
OG0000819	LOC6618113|XP_032581480.1|DSEC	LOC117581262|XP_034124161.1|DGUA
OG0000820	LOC6608562|XP_002033296.1|DSEC	LOC117592690|XP_034142545.1|DGUA
