Orthogroup	DSEC.longest_only	DYAK.longest_only
OG0000966	LOC6612914|XP_002037406.2|DSEC	LOC6538936|XP_002099440.2|DYAK
OG0000968	LOC6605972|XP_032574238.1|DSEC	LOC6534444|XP_002095121.1|DYAK
OG0000969	LOC6615281|XP_002039685.1|DSEC	LOC6530718|XP_002091609.1|DYAK
OG0000969	LOC6612946|XP_002037438.1|DSEC	LOC6538968|XP_002099471.1|DYAK
OG0000970	LOC6618721|XP_002042980.1|DSEC	LOC6538215|XP_002098742.1|DYAK
OG0000971	LOC6614440|XP_002038873.1|DSEC	LOC6529502|XP_002090504.1|DYAK
OG0000972	LOC6610964|XP_002035521.1|DSEC	LOC6533152|XP_002093878.1|DYAK
OG0000972	LOC6616140|XP_002040505.1|DSEC	LOC6524411|XP_002100269.1|DYAK
OG0000973	LOC6616205|XP_032581130.1|DSEC	LOC6524349|XP_002100207.2|DYAK
OG0000974	LOC6610698|XP_002035264.1|DSEC	LOC6532886|XP_002093622.1|DYAK
OG0000975	LOC6606813|XP_032576736.1|DSEC	LOC6537433|XP_002097989.1|DYAK, LOC6537434|XP_002097990.1|DYAK
OG0000976	LOC6607264|XP_032577403.1|DSEC	LOC26534895|XP_015047609.1|DYAK
OG0000977	LOC6606297|XP_002031102.2|DSEC	LOC6537218|XP_002097776.3|DYAK
OG0000978	LOC6608510|XP_032571996.1|DSEC	LOC26535170|XP_039227694.1|DYAK, LOC26535791|XP_015054664.1|DYAK, LOC120320856|XP_039227693.1|DYAK, LOC120320855|XP_039227692.1|DYAK
OG0000978	LOC6606843|XP_002031640.1|DSEC	LOC6536623|XP_002097195.1|DYAK
OG0000979	LOC6615523|XP_002039902.2|DSEC	LOC6531620|XP_002092417.2|DYAK
OG0000980	LOC6617105|XP_002041432.2|DSEC	LOC6538333|XP_002098860.1|DYAK
OG0000980	LOC6607525|XP_002032294.1|DSEC	LOC6537835|XP_002098376.3|DYAK
OG0000981	LOC6611968|XP_002036485.1|DSEC	LOC6528020|XP_002089087.1|DYAK
OG0000982	LOC6606782|XP_002031579.1|DSEC	LOC6537401|XP_002097957.1|DYAK
OG0000982	LOC116801427|XP_032576743.1|DSEC	LOC26535717|XP_015047733.1|DYAK
OG0000982	LOC116801409|XP_032576561.1|DSEC	LOC26534505|XP_039232148.1|DYAK
OG0000983	LOC116801622|XP_032578237.1|DSEC	LOC120320621|XP_039226771.1|DYAK
OG0000983	LOC116801268|XP_032575538.1|DSEC, LOC116801267|XP_032575537.1|DSEC	LOC120320503|XP_039226183.1|DYAK, LOC120320579|XP_039226544.1|DYAK
OG0000983	LOC116802420|XP_032582791.1|DSEC	LOC120322290|XP_039233291.1|DYAK
OG0000983	LOC116802425|XP_032582797.1|DSEC, LOC116802422|XP_032582793.1|DSEC, LOC116802421|XP_032582792.1|DSEC, LOC116802415|XP_032582784.1|DSEC, LOC116802667|XP_032582925.1|DSEC, LOC116803492|XP_032583078.1|DSEC, LOC116803491|XP_032583076.1|DSEC, LOC116801305|XP_032575987.1|DSEC	LOC120320820|XP_039227526.1|DYAK, LOC120322285|XP_039233276.1|DYAK
OG0000984	LOC6619729|XP_032578118.1|DSEC	LOC6538514|XP_039232322.1|DYAK
OG0000984	LOC6613597|XP_002038066.2|DSEC	LOC6527122|XP_039226990.1|DYAK
OG0000985	LOC6609651|XP_032573059.1|DSEC	LOC26535805|XP_015051173.1|DYAK
OG0000985	LOC116800704|XP_032573060.1|DSEC	LOC6531234|XP_002092046.2|DYAK
OG0000986	LOC6614392|XP_002038829.1|DSEC	LOC6529546|XP_002090544.3|DYAK
OG0000986	LOC6619315|XP_032578676.1|DSEC	LOC6529195|XP_039228795.1|DYAK
OG0000987	LOC6611783|XP_032581513.1|DSEC	LOC6527829|XP_015053823.1|DYAK
OG0000987	LOC6607574|XP_002032343.1|DSEC	LOC6537882|XP_002098423.2|DYAK
OG0000987	LOC6607576|XP_032577265.1|DSEC	LOC120321887|XP_039231925.1|DYAK
OG0000988	LOC6617686|XP_002041998.2|DSEC	LOC6527326|XP_002088418.2|DYAK
OG0000990	LOC6618696|XP_002042955.1|DSEC	LOC6538243|XP_002098770.1|DYAK
OG0000990	LOC6615014|XP_002039431.1|DSEC	LOC6525173|XP_002101011.1|DYAK
OG0000991	LOC6619823|XP_032582639.1|DSEC	LOC6525298|XP_039233376.1|DYAK
OG0000992	LOC6607556|XP_032577108.1|DSEC	LOC6537865|XP_039231172.1|DYAK
OG0000993	LOC6612814|XP_002037315.1|DSEC	LOC6538835|XP_002099348.1|DYAK
OG0000993	LOC6612813|XP_002037314.1|DSEC	LOC6538834|XP_002099347.1|DYAK
OG0000994	LOC6612314|XP_002036824.1|DSEC	LOC6523994|XP_002099866.1|DYAK
OG0000995	LOC6606093|XP_002030902.1|DSEC, LOC116802021|XP_032580766.1|DSEC, LOC6619930|XP_002044143.1|DSEC	LOC6537087|XP_002097648.1|DYAK, LOC6524843|XP_002100683.1|DYAK
OG0000996	LOC6608733|XP_002033456.2|DSEC	LOC6530214|XP_039229237.1|DYAK
OG0000997	LOC6608935|XP_032571774.1|DSEC	LOC6530018|XP_002090964.1|DYAK
OG0000998	LOC6621276|XP_032573674.1|DSEC	LOC6532226|XP_039229591.1|DYAK
OG0000999	LOC6615673|XP_002040044.1|DSEC	LOC6531790|XP_002092577.1|DYAK
OG0000999	LOC6615898|XP_002040268.1|DSEC	LOC6523834|XP_002099709.1|DYAK
OG0001000	LOC116802433|XP_032582803.1|DSEC	LOC6529139|XP_002090148.1|DYAK
OG0001001	LOC6609276|XP_032572227.1|DSEC	LOC6531580|XP_039229220.1|DYAK
OG0001002	LOC6614556|XP_002038984.2|DSEC	LOC6529583|XP_002090577.1|DYAK
OG0001003	LOC6620475|XP_002044681.1|DSEC	LOC6535236|XP_002095895.1|DYAK
OG0001003	LOC116800331|XP_032570320.1|DSEC	LOC26536424|XP_015054735.1|DYAK
OG0001004	LOC6620038|XP_002044250.1|DSEC	LOC6535906|XP_002096522.3|DYAK
OG0001004	LOC6607065|XP_002031853.1|DSEC	LOC6536405|XP_002096987.1|DYAK
OG0001005	LOC6614645|XP_002039072.1|DSEC	LOC6529670|XP_002090663.1|DYAK
OG0001005	LOC116802128|XP_032581252.1|DSEC	LOC6524460|XP_039233531.1|DYAK
OG0001006	LOC6606329|XP_002031134.1|DSEC	LOC6537249|XP_002097807.1|DYAK
OG0001006	LOC6605347|XP_002030182.1|DSEC	LOC6533787|XP_002094489.1|DYAK
OG0001007	LOC6613009|XP_032571832.1|DSEC	LOC6531972|XP_002092758.1|DYAK
OG0001008	LOC6618753|XP_002043011.1|DSEC	LOC6538184|XP_002098712.1|DYAK
OG0001008	LOC6617907|XP_002042214.1|DSEC	LOC6524948|XP_002100788.1|DYAK
OG0001009	LOC6617022|XP_032578844.1|DSEC	LOC6538416|XP_002098940.1|DYAK
OG0001010	LOC6619744|XP_002043959.2|DSEC	LOC120322393|XP_039233518.1|DYAK
OG0001010	LOC6617204|XP_002041531.1|DSEC	LOC6526257|XP_002087379.1|DYAK
OG0001011	LOC6618432|XP_032582690.1|DSEC	LOC6524633|XP_002100490.3|DYAK
OG0001011	LOC6614507|XP_002038938.1|DSEC	LOC6529440|XP_002090444.1|DYAK
OG0001012	LOC6619947|XP_002044159.1|DSEC	LOC6524853|XP_015045905.1|DYAK
OG0001012	LOC6619948|XP_002044160.2|DSEC	LOC6524854|XP_015045906.1|DYAK
OG0001013	LOC6605364|XP_032576099.1|DSEC	LOC6533808|XP_002094509.2|DYAK
OG0001013	LOC6616254|XP_032574596.1|DSEC	LOC6534836|XP_015050865.1|DYAK
OG0001014	LOC6619400|XP_002043615.1|DSEC	LOC6534895|XP_002095567.1|DYAK
OG0001014	LOC6605396|XP_032574091.1|DSEC	LOC6533840|XP_002094540.1|DYAK
OG0001015	LOC6620637|XP_032580583.1|DSEC	LOC6525964|XP_002101783.1|DYAK
OG0001015	LOC6620645|XP_002044839.1|DSEC	LOC6525963|XP_002101782.1|DYAK
OG0001016	LOC6616934|XP_002041264.1|DSEC	LOC6538502|XP_002099024.1|DYAK
OG0001016	LOC6618072|XP_002042370.1|DSEC	LOC6525665|XP_002101487.1|DYAK
OG0001017	LOC116800671|XP_032572823.1|DSEC	LOC26535256|XP_015051288.1|DYAK
OG0001017	LOC6610515|XP_002035095.1|DSEC	LOC6533476|XP_002094187.1|DYAK
OG0001017	LOC6605768|XP_002030583.1|DSEC	LOC6539588|XP_002086453.1|DYAK
OG0001018	LOC6607639|XP_002032404.1|DSEC	LOC6537952|XP_002098489.1|DYAK
OG0001019	LOC6617123|XP_002041450.2|DSEC	LOC6538319|XP_039232213.1|DYAK
OG0001020	LOC6615137|XP_032581956.1|DSEC	LOC6526095|XP_002101912.1|DYAK
OG0001021	LOC6611427|XP_032574506.1|DSEC	LOC26535754|XP_015054663.1|DYAK
OG0001022	LOC6606986|XP_002031778.1|DSEC	LOC6536484|XP_002097062.1|DYAK
OG0001022	LOC6619991|XP_002044203.1|DSEC	LOC6524894|XP_002100734.1|DYAK
OG0001024	LOC6617108|XP_032579182.1|DSEC	LOC6538330|XP_015048779.1|DYAK
OG0001025	LOC6605410|XP_002030243.1|DSEC	LOC6533856|XP_002094556.1|DYAK
OG0001026	LOC6608092|XP_032570255.1|DSEC	LOC6528511|XP_002089557.1|DYAK
OG0001027	LOC6618348|XP_002042620.1|DSEC	LOC6534181|XP_002094864.1|DYAK
OG0001028	LOC6611347|XP_002035893.1|DSEC	LOC6529019|XP_002090051.1|DYAK
OG0001029	LOC6608579|XP_032570102.1|DSEC	LOC6529344|XP_002090349.1|DYAK
OG0001031	LOC6619338|XP_032583163.1|DSEC	LOC6529174|XP_039229124.1|DYAK
OG0001032	LOC6620695|XP_002044899.1|DSEC, LOC6621234|XP_002045411.1|DSEC, LOC6620696|XP_002044898.2|DSEC, LOC6620697|XP_002044897.2|DSEC	LOC6540137|XP_002086995.3|DYAK
OG0001033	LOC6616612|XP_002040969.2|DSEC	LOC6540170|XP_039229937.1|DYAK
OG0001034	LOC6605606|XP_002030424.1|DSEC	LOC6534041|XP_002094727.1|DYAK
OG0001035	LOC6620089|XP_002044303.1|DSEC	LOC6526234|XP_002102043.1|DYAK
OG0001035	LOC6620090|XP_002044304.2|DSEC	LOC6526235|XP_002102044.1|DYAK
OG0001036	LOC6613669|XP_002038139.1|DSEC	LOC6528943|XP_002089975.1|DYAK
OG0001036	LOC6616659|XP_002041016.1|DSEC	LOC6535507|XP_002096136.2|DYAK
OG0001037	LOC6605205|XP_032574034.1|DSEC	LOC6533643|XP_002094349.1|DYAK
OG0001038	LOC6620384|XP_032577157.1|DSEC	LOC6535768|XP_002096391.3|DYAK
OG0001038	LOC6620385|XP_002044594.1|DSEC	LOC6535767|XP_002096390.3|DYAK
OG0001039	LOC6606385|XP_032576162.1|DSEC	LOC6537297|XP_002097855.1|DYAK
OG0001040	LOC6616963|XP_032578652.1|DSEC	LOC6538472|XP_002098996.1|DYAK
OG0001040	LOC6606023|XP_002030834.1|DSEC	LOC6534395|XP_002095073.1|DYAK
OG0001040	LOC6616964|XP_002041292.1|DSEC	LOC6538471|XP_002098995.1|DYAK
OG0001040	LOC6616965|XP_002041293.1|DSEC	LOC6538470|XP_002098994.1|DYAK
OG0001041	LOC6619198|XP_002043419.1|DSEC, LOC6619197|XP_002043418.1|DSEC	LOC6535863|XP_002096482.1|DYAK
OG0001041	LOC6619194|XP_002043416.1|DSEC	LOC6535864|XP_002096483.2|DYAK
OG0001042	LOC6612924|XP_002037416.1|DSEC	LOC6538948|XP_002099451.1|DYAK
OG0001043	LOC116802168|XP_032581465.1|DSEC	LOC6524840|XP_002100680.1|DYAK
OG0001044	LOC6608046|XP_032571244.1|DSEC	LOC6528469|XP_002089515.1|DYAK
OG0001045	LOC6609232|XP_032572772.1|DSEC	LOC6530466|XP_015051933.1|DYAK
OG0001046	LOC6609647|XP_002034321.1|DSEC	LOC6531238|XP_002092050.1|DYAK
OG0001046	LOC6609648|XP_002034322.1|DSEC	LOC6531237|XP_002092049.1|DYAK
OG0001047	LOC6609010|XP_002033715.1|DSEC	LOC6529943|XP_002090898.1|DYAK
OG0001048	LOC6615445|XP_002039827.1|DSEC	LOC6530559|XP_002091472.1|DYAK
OG0001049	LOC6610803|XP_032574486.1|DSEC	LOC6532989|XP_002093724.1|DYAK
OG0001050	LOC6605984|XP_032574052.1|DSEC	LOC6534433|XP_039229947.1|DYAK
OG0001051	LOC6611855|XP_002036377.1|DSEC	LOC6527900|XP_002088972.1|DYAK
OG0001052	LOC6611669|XP_002036204.1|DSEC	LOC6527707|XP_002088791.1|DYAK
OG0001053	LOC6612514|XP_032582127.1|DSEC, LOC116802029|XP_032580820.1|DSEC	LOC6524249|XP_002100112.1|DYAK
OG0001054	LOC6607495|XP_002032264.1|DSEC	LOC6537806|XP_002098347.1|DYAK
OG0001055	LOC6606789|XP_002031586.2|DSEC	LOC6537409|XP_002097965.3|DYAK
OG0001055	LOC6606788|XP_002031585.2|DSEC	LOC6537408|XP_002097964.1|DYAK
OG0001056	LOC6614525|XP_002038956.1|DSEC	LOC6529422|XP_002090426.1|DYAK
OG0001056	LOC6620726|XP_032581188.1|DSEC	LOC6524920|XP_002100760.1|DYAK
OG0001057	LOC6611805|XP_002036327.1|DSEC	LOC6527849|XP_002088921.1|DYAK
OG0001058	LOC6618566|XP_002042825.2|DSEC	LOC6524507|XP_002100364.1|DYAK
OG0001059	LOC6619415|XP_032575640.1|DSEC	LOC6534879|XP_002095551.2|DYAK
OG0001059	LOC6619348|XP_002043565.1|DSEC	LOC6534952|XP_002095622.1|DYAK
OG0001060	LOC6616845|XP_002041181.1|DSEC	LOC6536704|XP_002097276.1|DYAK
OG0001061	LOC6621199|XP_002045375.1|DSEC	LOC6536473|XP_002097054.2|DYAK
OG0001061	LOC6606997|XP_002031786.1|DSEC	LOC6536474|XP_002097055.1|DYAK
OG0001062	LOC6614037|XP_002038491.2|DSEC	LOC6537542|XP_002098088.1|DYAK
OG0001062	LOC6614130|XP_032578487.1|DSEC	LOC6537629|XP_002098174.2|DYAK
OG0001063	LOC116802003|XP_032580671.1|DSEC	LOC26535068|XP_015045753.2|DYAK
OG0001063	LOC6618613|XP_002042872.1|DSEC	LOC6524551|XP_002100408.2|DYAK
OG0001064	LOC6618553|XP_002042810.2|DSEC	LOC6524493|XP_002100350.1|DYAK
OG0001064	LOC6619007|XP_002043252.1|DSEC	LOC6525406|XP_002101241.1|DYAK
OG0001065	LOC6608429|XP_032571078.1|DSEC	LOC6528831|XP_015054070.1|DYAK
OG0001066	LOC6615037|XP_032580788.1|DSEC	LOC6525151|XP_002100989.2|DYAK
OG0001067	LOC6613660|XP_002038130.1|DSEC	LOC6528951|XP_002089983.1|DYAK
OG0001067	LOC116802959|XP_032582960.1|DSEC	LOC26534915|XP_015054563.2|DYAK
OG0001068	LOC6610878|XP_002035441.2|DSEC	LOC6533061|XP_039230197.1|DYAK
OG0001068	LOC6605375|XP_032576081.1|DSEC	LOC6533819|XP_002094519.1|DYAK
OG0001069	LOC116801973|XP_032580357.1|DSEC, LOC116800183|XP_032581367.1|DSEC, LOC6618532|XP_002042792.2|DSEC, LOC6618501|XP_032581003.1|DSEC, LOC116802155|XP_032581401.1|DSEC, LOC6618534|XP_002042794.2|DSEC, LOC6618531|XP_002042791.1|DSEC, LOC6618818|XP_002043067.1|DSEC	LOC6532057|XP_002092834.1|DYAK
OG0001070	LOC6614129|XP_032577464.1|DSEC	LOC6537628|XP_002098173.1|DYAK, LOC6537627|XP_002098172.1|DYAK
OG0001071	LOC6612099|XP_002036616.2|DSEC	LOC6527222|XP_002088316.2|DYAK
OG0001072	LOC6605344|XP_002030179.1|DSEC	LOC6533784|XP_002094486.1|DYAK
OG0001073	LOC6617087|XP_002041414.2|DSEC	LOC6538352|XP_002098877.3|DYAK
OG0001074	LOC6608973|XP_032571685.1|DSEC	LOC6529980|XP_002090926.1|DYAK
OG0001075	LOC6604868|XP_032574941.1|DSEC	LOC6532727|XP_039230561.1|DYAK
OG0001077	LOC6621163|XP_002045341.1|DSEC	LOC6539980|XP_002086852.1|DYAK
OG0001077	LOC116801060|XP_032574380.1|DSEC	LOC6534542|XP_002095219.1|DYAK
OG0001078	LOC6614898|XP_002039315.1|DSEC	LOC6525829|XP_002101649.1|DYAK
OG0001079	LOC6610748|XP_002035314.1|DSEC	LOC6532937|XP_002093672.1|DYAK
OG0001080	LOC6610285|XP_002034880.2|DSEC	LOC6532331|XP_002093091.1|DYAK
OG0001081	LOC6619032|XP_002043277.1|DSEC	LOC6535733|XP_002096356.1|DYAK
OG0001082	LOC6621745|XP_032572277.1|DSEC	LOC6530757|XP_002091647.1|DYAK
OG0001083	LOC6604873|XP_032573381.1|DSEC	LOC6532721|XP_002093463.1|DYAK
OG0001084	LOC6607881|XP_002032635.1|DSEC	LOC6528312|XP_002089365.1|DYAK
OG0001085	LOC6619129|XP_032572986.1|DSEC	LOC6529102|XP_002090115.1|DYAK
OG0001086	LOC6606987|XP_002031779.1|DSEC	LOC6536483|XP_002097061.1|DYAK
OG0001086	LOC6613005|XP_002037495.1|DSEC	LOC6531968|XP_002092754.1|DYAK
OG0001087	LOC6612138|XP_032569915.1|DSEC	LOC6527257|XP_002088351.2|DYAK
OG0001087	LOC6612140|XP_002036657.1|DSEC	LOC6527258|XP_002088352.2|DYAK
OG0001088	LOC6604959|XP_002029802.1|DSEC	LOC6532639|XP_002093383.1|DYAK
OG0001089	LOC6610761|XP_032576065.1|DSEC	LOC6532948|XP_002093683.1|DYAK
OG0001090	LOC6610668|XP_002035235.1|DSEC	LOC6532855|XP_002093592.3|DYAK
OG0001092	LOC6619942|XP_002044154.1|DSEC	LOC6524850|XP_002100690.1|DYAK
OG0001092	LOC6611331|XP_002035878.1|DSEC	LOC6529037|XP_002090068.1|DYAK
OG0001093	LOC6611264|XP_032583748.1|DSEC	LOC6528222|XP_002089284.1|DYAK
OG0001094	LOC6611254|XP_032578107.1|DSEC	LOC6528213|XP_002089275.2|DYAK, LOC6528208|XP_039226430.1|DYAK
OG0001095	LOC6609917|XP_002034567.1|DSEC	LOC6530965|XP_002091803.1|DYAK
OG0001096	LOC6614585|XP_002039013.1|DSEC	LOC6529610|XP_002090604.1|DYAK
OG0001097	LOC116802437|XP_032582804.1|DSEC	LOC26536310|XP_015045280.1|DYAK, LOC6539146|XP_039226189.1|DYAK
OG0001098	LOC6605318|XP_032575605.1|DSEC	LOC6533760|XP_015050252.1|DYAK
OG0001099	LOC6616400|XP_032574808.1|DSEC	LOC6539780|XP_002086669.2|DYAK
OG0001100	LOC6620436|XP_032573194.1|DSEC	LOC120321820|XP_039231707.1|DYAK, LOC26535504|XP_039231158.1|DYAK
OG0001101	LOC6609547|XP_002034230.1|DSEC	LOC6531690|XP_039229181.1|DYAK
OG0001102	LOC6605658|XP_002030476.1|DSEC	LOC6534093|XP_002094779.3|DYAK
OG0001103	LOC6616866|XP_002041202.1|DSEC	LOC6536728|XP_002097300.1|DYAK
OG0001104	LOC6608813|XP_002033527.1|DSEC	LOC6530138|XP_002091084.2|DYAK
OG0001105	LOC6615029|XP_032582536.1|DSEC	LOC6525158|XP_002100996.1|DYAK
OG0001105	LOC6608773|XP_002033494.1|DSEC	LOC6530176|XP_002091116.1|DYAK
OG0001106	LOC6620279|XP_032579869.1|DSEC	LOC6523695|XP_015046723.1|DYAK
OG0001107	LOC116800435|XP_032571264.1|DSEC	LOC120322245|XP_039233233.1|DYAK
OG0001108	LOC6607745|XP_002032508.1|DSEC	LOC6538718|XP_002099233.2|DYAK
OG0001108	LOC6607738|XP_002032501.1|DSEC	LOC6538726|XP_002099241.1|DYAK
OG0001109	LOC6609135|XP_002033837.1|DSEC	LOC6530379|XP_002091305.1|DYAK
OG0001109	LOC6609134|XP_002033836.1|DSEC	LOC6530378|XP_002091304.1|DYAK
OG0001110	LOC6618640|XP_002042899.1|DSEC	LOC6524579|XP_002100436.1|DYAK
OG0001111	LOC6615605|XP_002039979.1|DSEC	LOC6531722|XP_002092512.1|DYAK
OG0001111	LOC6615604|XP_032573024.1|DSEC	LOC6531720|XP_002092510.3|DYAK
OG0001112	LOC6615677|XP_032572478.1|DSEC	LOC6531794|XP_002092581.2|DYAK
OG0001113	LOC116802899|XP_032582959.1|DSEC	LOC26535098|XP_015054582.1|DYAK
OG0001113	LOC6613661|XP_002038131.1|DSEC	LOC6528950|XP_002089982.1|DYAK
OG0001114	LOC6612071|XP_002036588.1|DSEC	LOC6527195|XP_002088289.1|DYAK
OG0001114	LOC6612070|XP_002036587.1|DSEC	LOC6527194|XP_002088288.1|DYAK
OG0001115	LOC6614570|XP_032569898.1|DSEC	LOC26536249|XP_015052964.1|DYAK
OG0001115	LOC6614571|XP_002038999.2|DSEC	LOC6529597|XP_002090591.3|DYAK
OG0001115	LOC116800213|XP_032569896.1|DSEC	LOC6529596|XP_002090590.2|DYAK
OG0001116	LOC6608497|XP_032572601.1|DSEC	LOC6528900|XP_015054220.1|DYAK
OG0001116	LOC6608496|XP_002033230.1|DSEC	LOC120320791|XP_039227324.1|DYAK
OG0001117	LOC6606147|XP_002030955.1|DSEC	LOC6534267|XP_002094948.1|DYAK
OG0001118	LOC6620014|XP_002044226.1|DSEC, LOC6621043|XP_032580767.1|DSEC	LOC6524913|XP_002100753.2|DYAK
OG0001119	LOC6620502|XP_032574842.1|DSEC	LOC6540043|XP_002086910.2|DYAK
OG0001120	LOC6607524|XP_032579390.1|DSEC	LOC6537834|XP_002098375.1|DYAK
OG0001121	LOC6619188|XP_032572791.1|DSEC	LOC6539116|XP_002086012.2|DYAK
OG0001122	LOC6610270|XP_032575944.1|DSEC	LOC6532316|XP_002093076.1|DYAK
OG0001124	LOC6616817|XP_002041154.1|DSEC, LOC6621741|XP_032578706.1|DSEC, LOC6616818|XP_032578704.1|DSEC, LOC116801703|XP_032578703.1|DSEC	LOC6536682|XP_015047893.1|DYAK, LOC120321730|XP_039231282.1|DYAK
OG0001125	LOC6619263|XP_032577646.1|DSEC	LOC6535800|XP_002096423.2|DYAK
OG0001126	LOC6610901|XP_032575484.1|DSEC	LOC6533088|XP_039230083.1|DYAK
OG0001127	LOC6605374|XP_002030207.1|DSEC	LOC6533818|XP_002094518.2|DYAK
OG0001128	LOC6609715|XP_002034372.2|DSEC	LOC6531171|XP_002092000.2|DYAK
OG0001129	LOC6613544|XP_032570016.1|DSEC	LOC6528094|XP_039227774.1|DYAK
OG0001130	LOC6611882|XP_002036400.1|DSEC	LOC6527927|XP_002088995.1|DYAK
OG0001131	LOC6619476|XP_032579721.1|DSEC	LOC6523739|XP_039233001.1|DYAK
OG0001133	LOC6618124|XP_002042422.1|DSEC	LOC6529817|XP_039228930.1|DYAK
OG0001134	LOC6609982|XP_032570708.1|DSEC	LOC6530903|XP_039228109.1|DYAK
OG0001135	LOC6606451|XP_002031254.1|DSEC	LOC6537367|XP_015048298.1|DYAK
OG0001136	LOC6607153|XP_032576352.1|DSEC	LOC6536321|XP_002096905.2|DYAK
OG0001137	LOC6607284|XP_002032063.1|DSEC	LOC6536197|XP_002096788.1|DYAK
OG0001138	LOC6610283|XP_002034878.1|DSEC	LOC6532329|XP_002093089.1|DYAK
OG0001139	LOC6605517|XP_002030350.1|DSEC	LOC6533955|XP_002094655.2|DYAK
OG0001140	LOC6607465|XP_002032234.1|DSEC	LOC6537779|XP_002098320.1|DYAK
OG0001141	LOC6619204|XP_002043425.1|DSEC	LOC6535856|XP_002096475.2|DYAK
OG0001142	LOC6619234|XP_032576552.1|DSEC	LOC6535828|XP_039232176.1|DYAK
OG0001143	LOC6611292|XP_002035839.1|DSEC	LOC6538495|XP_002099017.1|DYAK, LOC6528253|XP_002089306.1|DYAK
OG0001144	LOC6614335|XP_032577165.1|DSEC	LOC6535959|XP_002096575.1|DYAK
OG0001144	LOC6609479|XP_032570899.1|DSEC	LOC6531374|XP_002092177.2|DYAK
OG0001145	LOC6608384|XP_032571025.1|DSEC	LOC6528789|XP_002089823.1|DYAK
OG0001145	LOC6608385|XP_032571026.1|DSEC	LOC6528790|XP_002089824.1|DYAK
OG0001146	LOC6617866|XP_002042174.1|DSEC	LOC6527506|XP_002088596.1|DYAK
OG0001146	LOC6620159|XP_032581326.1|DSEC	LOC6525361|XP_002101197.1|DYAK
OG0001147	LOC116800992|XP_032573931.1|DSEC, LOC6606143|XP_032574350.1|DSEC	LOC26535564|XP_039230200.1|DYAK, LOC6540388|XP_039230201.1|DYAK, LOC6534270|XP_039230202.1|DYAK, LOC120320446|XP_039230205.1|DYAK, LOC26534890|XP_015050538.2|DYAK
OG0001148	LOC6613267|XP_002037744.1|DSEC	LOC6526754|XP_002087857.1|DYAK
OG0001149	LOC6616385|XP_002040745.2|DSEC	LOC6534711|XP_002095386.2|DYAK
OG0001149	LOC6611160|XP_002035717.1|DSEC	LOC6533333|XP_002094059.1|DYAK
OG0001150	LOC6615574|XP_032570056.1|DSEC	LOC6531310|XP_002092114.1|DYAK
OG0001151	LOC6619060|XP_002043301.2|DSEC	LOC6535702|XP_002096329.1|DYAK
OG0001151	LOC6619059|XP_002043300.1|DSEC	LOC6535703|XP_002096330.1|DYAK
OG0001152	LOC6610021|XP_002034639.2|DSEC	LOC6530850|XP_002091731.1|DYAK
OG0001152	LOC6611908|XP_002036425.1|DSEC	LOC6527954|XP_002089021.1|DYAK
OG0001153	LOC6615786|XP_032570304.1|DSEC	LOC6531909|XP_039228908.1|DYAK
OG0001154	LOC6611903|XP_002036420.1|DSEC	LOC6527948|XP_015053846.1|DYAK
OG0001155	LOC6612254|XP_032580183.1|DSEC	LOC6524044|XP_002099913.1|DYAK
OG0001157	LOC6606561|XP_032576532.1|DSEC	LOC6536927|XP_002097496.1|DYAK
OG0001158	LOC6613485|XP_032572790.1|DSEC	LOC6528149|XP_002089215.2|DYAK
OG0001159	LOC6612691|XP_032576251.1|DSEC	LOC6538058|XP_015048628.1|DYAK
OG0001160	LOC6614318|XP_002038758.1|DSEC	LOC6535979|XP_002096594.1|DYAK
OG0001161	LOC6606454|XP_032578342.1|DSEC	LOC6537370|XP_015048299.1|DYAK
OG0001162	LOC6607098|XP_002031886.1|DSEC	LOC6536373|XP_002096955.1|DYAK
OG0001163	LOC6606502|XP_032576732.1|DSEC	LOC6536985|XP_015048040.1|DYAK
OG0001164	LOC6607376|XP_002032149.1|DSEC	LOC6537694|XP_002098239.1|DYAK
OG0001165	LOC6615701|XP_002040072.1|DSEC	LOC6531817|XP_002092604.1|DYAK
OG0001166	LOC6610486|XP_032575545.1|DSEC	LOC6533506|XP_039230329.1|DYAK
OG0001167	LOC6608482|XP_032572231.1|DSEC	LOC6528889|XP_039226306.1|DYAK
OG0001168	LOC6609751|XP_002034405.1|DSEC	LOC6531129|XP_002091963.1|DYAK
OG0001169	LOC6618060|XP_002042358.2|DSEC	LOC6525649|XP_002101471.1|DYAK
OG0001170	LOC6607560|XP_002032329.1|DSEC	LOC6537869|XP_002098410.1|DYAK
OG0001171	LOC6604935|XP_032573212.1|DSEC	LOC6532659|XP_015049514.1|DYAK
OG0001172	LOC6615404|XP_002039786.1|DSEC	LOC6530596|XP_002091509.1|DYAK
OG0001173	LOC6619511|XP_002043726.1|DSEC	LOC6539030|XP_002099532.3|DYAK
OG0001174	LOC6611003|XP_032574783.1|DSEC	LOC6533185|XP_002093911.1|DYAK
OG0001175	LOC6609649|XP_002034323.1|DSEC	LOC6531236|XP_002092048.1|DYAK
OG0001176	LOC6609123|XP_002033825.1|DSEC	LOC6530366|XP_015051953.1|DYAK
OG0001177	LOC6614482|XP_032583259.1|DSEC	LOC6529464|XP_015052361.1|DYAK
