Orthogroup	DSEC.longest_only	DBUS.longest_only
OG0001805	LOC6604853|XP_032575508.1|DSEC	LOC108598969|XP_017841231.1|DBUS
OG0001806	LOC6607764|XP_002032527.1|DSEC	LOC108604040|XP_017848791.2|DBUS, LOC108604167|XP_017848989.2|DBUS
OG0001807	LOC6606286|XP_032576737.1|DSEC	LOC108603786|XP_017848370.1|DBUS
OG0001808	LOC6606820|XP_032576925.1|DSEC	LOC108603239|XP_017847353.1|DBUS
OG0001809	LOC6613849|XP_002038318.2|DSEC	LOC108604697|XP_017849745.1|DBUS
OG0001810	LOC6607539|XP_002032308.1|DSEC	LOC108602392|XP_017845993.1|DBUS
OG0001811	LOC6608103|XP_002032851.1|DSEC	LOC108595251|XP_017835944.1|DBUS
OG0001812	LOC6614995|XP_032581492.1|DSEC	LOC108606311|XP_017851801.1|DBUS
OG0001813	LOC6619064|XP_032576515.1|DSEC	LOC108602772|XP_017846433.1|DBUS
OG0001814	LOC6614299|XP_002038739.1|DSEC	LOC108603620|XP_017848064.1|DBUS
OG0001815	LOC6613989|XP_002038445.1|DSEC	LOC108603931|XP_017848615.1|DBUS
OG0001816	LOC6609026|XP_002033730.1|DSEC	LOC108595524|XP_017836268.1|DBUS
OG0001817	LOC6621152|XP_032571407.1|DSEC	LOC108595975|XP_017836751.2|DBUS
OG0001818	LOC6617615|XP_032581450.1|DSEC	LOC108606955|XP_017853001.1|DBUS
OG0001819	LOC6615490|XP_002039870.1|DSEC	LOC108597727|XP_017839911.2|DBUS
OG0001820	LOC6618977|XP_002043222.2|DSEC	LOC108605710|XP_017850990.1|DBUS
OG0001821	LOC6618857|XP_002043105.1|DSEC	LOC108595349|XP_017836062.1|DBUS
OG0001822	LOC6615614|XP_002039988.1|DSEC	LOC108595507|XP_017836249.1|DBUS
OG0001823	LOC6605231|XP_002030069.1|DSEC	LOC108600286|XP_017843246.1|DBUS
OG0001824	LOC6617401|XP_002041726.2|DSEC	LOC108600863|XP_017844162.1|DBUS
OG0001825	LOC6609964|XP_032572454.1|DSEC	LOC108596109|XP_033149156.1|DBUS
OG0001826	LOC6608564|XP_002033298.1|DSEC	LOC108596156|XP_017837150.1|DBUS
OG0001827	LOC6609541|XP_002034224.2|DSEC	LOC108595377|XP_017836093.1|DBUS
OG0001828	LOC6618681|XP_002042940.2|DSEC	LOC108606296|XP_017851771.1|DBUS
OG0001829	LOC6608753|XP_032571787.1|DSEC	LOC108595316|XP_017836025.1|DBUS
OG0001830	LOC6615644|XP_002040018.1|DSEC	LOC108596767|XP_017838348.1|DBUS
OG0001831	LOC6606148|XP_032574319.1|DSEC	LOC108598360|XP_017840469.2|DBUS
OG0001832	LOC6612303|XP_002036813.2|DSEC	LOC108605033|XP_033150473.1|DBUS, LOC108606662|XP_017852476.1|DBUS
OG0001833	LOC6615809|XP_002040179.2|DSEC	LOC108596424|XP_017837636.1|DBUS
OG0001834	LOC6606340|XP_002031145.1|DSEC	LOC108603104|XP_017847097.1|DBUS
OG0001838	LOC6608990|XP_002033703.1|DSEC	LOC108594683|XP_033149076.1|DBUS
OG0001839	LOC6617297|XP_002041624.1|DSEC, LOC6610094|XP_032572788.1|DSEC	LOC108595839|XP_017836619.1|DBUS
OG0001840	LOC116802327|XP_032582420.1|DSEC, LOC116802341|XP_032582596.1|DSEC	LOC108604620|XP_017849658.1|DBUS
OG0001841	LOC6610247|XP_002034842.2|DSEC, LOC6610246|XP_032575027.1|DSEC	LOC108598368|XP_017840478.1|DBUS
OG0001842	LOC6610489|XP_002035069.1|DSEC, LOC6611546|XP_002036085.1|DSEC	LOC108599431|XP_017841741.1|DBUS
OG0001843	LOC6619357|XP_002043574.1|DSEC	LOC108599615|XP_017842060.2|DBUS
OG0001844	LOC6605711|XP_002030527.1|DSEC, LOC6605710|XP_002030526.1|DSEC	LOC108598085|XP_017840187.1|DBUS
OG0001845	LOC6615680|XP_002040051.1|DSEC	LOC108595576|XP_017836326.1|DBUS
OG0001846	LOC6616771|XP_002041108.2|DSEC, LOC6616772|XP_002041109.1|DSEC	LOC108604828|XP_017849930.2|DBUS
OG0001848	LOC116800890|XP_032573143.1|DSEC	LOC108602743|XP_017846387.1|DBUS
OG0001849	LOC6607648|XP_002032413.1|DSEC	LOC108603882|XP_017848543.1|DBUS
OG0001850	LOC6619486|XP_002043701.2|DSEC	LOC108607408|XP_033150520.1|DBUS
OG0001851	LOC6619463|XP_032579706.1|DSEC	LOC108607384|XP_017853611.1|DBUS
OG0001852	LOC6610183|XP_032573665.1|DSEC	LOC108600797|XP_017844061.1|DBUS
OG0001853	LOC6617056|XP_032577505.1|DSEC	LOC108602776|XP_017846452.1|DBUS
OG0001854	LOC6620366|XP_002044574.1|DSEC	LOC108606835|XP_017852809.1|DBUS
OG0001855	LOC6609493|XP_002034178.1|DSEC	LOC108594869|XP_017835497.1|DBUS
OG0001856	LOC6619738|XP_032581209.1|DSEC	LOC108605828|XP_017851123.1|DBUS
OG0001857	LOC6615133|XP_032580225.1|DSEC	LOC108606654|XP_017852460.1|DBUS
OG0001858	LOC6614891|XP_002039308.1|DSEC	LOC108605020|XP_017850075.1|DBUS
OG0001859	LOC6621332|XP_032582111.1|DSEC, LOC6620715|XP_002044916.1|DSEC	LOC108605920|XP_017851227.1|DBUS
OG0001860	LOC6618285|XP_032574317.1|DSEC	LOC108598663|XP_017840864.1|DBUS
OG0001861	LOC6618493|XP_002042754.1|DSEC, LOC6617091|XP_002041418.1|DSEC	LOC108605904|XP_017851207.1|DBUS, LOC108601991|XP_017845477.1|DBUS
OG0001862	LOC6615182|XP_002039598.1|DSEC	LOC108601895|XP_017845358.1|DBUS
OG0001863	LOC6618450|XP_002042720.1|DSEC	LOC108607034|XP_017853114.1|DBUS, LOC108603287|XP_017847446.1|DBUS
OG0001864	LOC6606356|XP_032577957.1|DSEC	LOC108603026|XP_017846925.1|DBUS
OG0001865	LOC6618008|XP_002042316.1|DSEC	LOC108606713|XP_017852580.1|DBUS
OG0001866	LOC6606574|XP_032578345.1|DSEC	LOC108601564|XP_017844952.1|DBUS
OG0001867	LOC6606100|XP_032574151.1|DSEC	LOC108599679|XP_017842159.1|DBUS
OG0001868	LOC6618260|XP_032574030.1|DSEC	LOC108596975|XP_017838720.1|DBUS
OG0001869	LOC6620083|XP_032578234.1|DSEC	LOC108604619|XP_017849651.1|DBUS
OG0001870	LOC6612338|XP_002036848.1|DSEC	LOC108605750|XP_017851039.1|DBUS
OG0001871	LOC6619873|XP_002044086.2|DSEC	LOC108605815|XP_017851110.1|DBUS
OG0001872	LOC6612865|XP_032578150.1|DSEC	LOC108604394|XP_017849341.1|DBUS
OG0001873	LOC6613782|XP_002038251.1|DSEC	LOC108604572|XP_017849592.1|DBUS
OG0001874	LOC6619635|XP_032578689.1|DSEC	LOC108603186|XP_017847236.1|DBUS
OG0001875	LOC6612920|XP_032579444.1|DSEC	LOC108603543|XP_033150101.1|DBUS
OG0001876	LOC6619970|XP_002044182.2|DSEC	LOC108596667|XP_017838162.1|DBUS
OG0001877	LOC6616180|XP_002040545.1|DSEC	LOC108602454|XP_017846066.1|DBUS, LOC108605460|XP_017850635.1|DBUS
OG0001878	LOC6606536|XP_032576617.1|DSEC	LOC108603204|XP_017847278.1|DBUS
OG0001879	LOC6619641|XP_032578679.1|DSEC	LOC108603183|XP_017847232.1|DBUS
OG0001880	LOC6620510|XP_002044715.1|DSEC	LOC108604047|XP_017848798.1|DBUS
OG0001881	LOC6614343|XP_002038782.1|DSEC	LOC108602310|XP_017845882.1|DBUS
OG0001882	LOC6617140|XP_032578912.1|DSEC	LOC108604512|XP_017849505.1|DBUS
OG0001883	LOC6607530|XP_032578869.1|DSEC	LOC108603611|XP_017848048.1|DBUS
OG0001884	LOC6619207|XP_002043428.1|DSEC	LOC108603197|XP_017847264.1|DBUS
OG0001885	LOC6617699|XP_032569693.1|DSEC	LOC108601119|XP_017844532.1|DBUS
OG0001886	LOC6621249|XP_032578787.1|DSEC, LOC116801727|XP_032578788.1|DSEC, LOC6620890|XP_032577769.1|DSEC	LOC108601718|XP_017845125.1|DBUS
OG0001887	LOC6608581|XP_002033315.1|DSEC	LOC108595038|XP_017835666.1|DBUS
OG0001888	LOC6613917|XP_002038382.1|DSEC	LOC108601938|XP_017845404.1|DBUS
OG0001889	LOC6619758|XP_002043972.1|DSEC	LOC108606297|XP_017851772.1|DBUS
OG0001890	LOC6616301|XP_032573993.1|DSEC	LOC108600519|XP_017843653.2|DBUS
OG0001891	LOC6619273|XP_032576483.1|DSEC	LOC108603298|XP_017847462.1|DBUS
OG0001892	LOC116800942|XP_032573580.1|DSEC	LOC108594468|XP_017835138.1|DBUS
OG0001893	LOC6617156|XP_002041483.1|DSEC	LOC108603698|XP_017848215.1|DBUS
OG0001894	LOC6608067|XP_002032815.1|DSEC	LOC108597397|XP_017839423.1|DBUS
OG0001895	LOC6619488|XP_002043703.2|DSEC	LOC108607394|XP_033150523.1|DBUS
OG0001896	LOC116801412|XP_032576580.1|DSEC, LOC116801816|XP_032579527.1|DSEC	LOC108608269|XP_017855055.1|DBUS
OG0001897	LOC6606984|XP_002031776.1|DSEC	LOC108604068|XP_017848821.1|DBUS
OG0001898	LOC6620489|XP_032580023.1|DSEC, LOC116802306|XP_032582298.1|DSEC	LOC108606959|XP_017853007.1|DBUS
OG0001899	LOC6613719|XP_032576625.1|DSEC	LOC108604045|XP_017848795.1|DBUS
OG0001900	LOC6619375|XP_002043591.1|DSEC	LOC108599726|XP_017842215.1|DBUS
OG0001901	LOC6611414|XP_032578802.1|DSEC	LOC108607862|XP_033150886.1|DBUS
OG0001903	LOC6613813|XP_032577168.1|DSEC	LOC108602361|XP_017845950.1|DBUS
OG0001904	LOC6618732|XP_002042990.1|DSEC	LOC108603433|XP_017847742.1|DBUS
OG0001905	LOC6617651|XP_002041964.1|DSEC	LOC108606821|XP_017852793.1|DBUS
OG0001906	LOC6620078|XP_032576111.1|DSEC	LOC108603515|XP_017847893.1|DBUS
OG0001907	LOC6617908|XP_002042215.2|DSEC	LOC108605161|XP_017850232.1|DBUS
OG0001908	LOC6618704|XP_032578769.1|DSEC	LOC108602383|XP_017845983.1|DBUS
OG0001909	LOC6619847|XP_002044060.1|DSEC	LOC108605262|XP_017850378.1|DBUS
OG0001910	LOC6607004|XP_002031793.1|DSEC	LOC108604289|XP_017849189.1|DBUS
OG0001911	LOC6616864|XP_032579488.1|DSEC	LOC108603813|XP_017848409.1|DBUS
OG0001912	LOC6609257|XP_002033947.1|DSEC	LOC108595323|XP_017836031.1|DBUS
OG0001913	LOC6612047|XP_002036564.1|DSEC	LOC108607914|XP_017854519.2|DBUS
OG0001914	LOC6607710|XP_032577279.1|DSEC	LOC117134861|XP_033150020.1|DBUS
OG0001915	LOC6610457|XP_032574784.1|DSEC	LOC108599747|XP_017842246.1|DBUS
OG0001916	LOC116800457|XP_032571449.1|DSEC	LOC108594944|XP_017835566.1|DBUS
OG0001918	LOC6610770|XP_002035336.2|DSEC	LOC108598033|XP_017840137.1|DBUS
OG0001919	LOC6609296|XP_002033986.1|DSEC	LOC108597417|XP_017839457.1|DBUS
OG0001920	LOC6610170|XP_002034778.2|DSEC	LOC108600025|XP_017842832.1|DBUS
OG0001921	LOC6609009|XP_002033714.1|DSEC	LOC108596387|XP_017837548.1|DBUS
OG0001922	LOC6615618|XP_032571754.1|DSEC	LOC108596372|XP_017837529.1|DBUS
OG0001923	LOC6611087|XP_032573636.1|DSEC	LOC108600006|XP_017842785.1|DBUS
OG0001924	LOC6620766|XP_002044966.1|DSEC	LOC108601155|XP_017844579.1|DBUS
OG0001925	LOC6610857|XP_002035423.1|DSEC	LOC108598587|XP_017840770.1|DBUS
OG0001926	LOC6604869|XP_032574430.1|DSEC	LOC108600779|XP_017844037.1|DBUS
OG0001927	LOC6608845|XP_032570705.1|DSEC	LOC108596943|XP_017838670.1|DBUS
OG0001928	LOC6605168|XP_032573801.1|DSEC	LOC108598923|XP_017841176.1|DBUS
OG0001929	LOC6605161|XP_032575415.1|DSEC	LOC108599566|XP_017841951.1|DBUS
OG0001930	LOC6609813|XP_032570710.1|DSEC	LOC108596824|XP_017838429.1|DBUS
OG0001931	LOC6605222|XP_032574107.1|DSEC	LOC108600720|XP_033149479.1|DBUS
OG0001932	LOC6605221|XP_002030059.1|DSEC	LOC108600571|XP_017843729.1|DBUS
OG0001933	LOC6609617|XP_002034294.1|DSEC	LOC108595521|XP_017836264.1|DBUS
OG0001934	LOC6605156|XP_032574695.1|DSEC	LOC108598532|XP_017840703.1|DBUS
OG0001935	LOC6605895|XP_002030708.2|DSEC	LOC108598430|XP_017840549.1|DBUS
OG0001937	LOC6609262|XP_032570091.1|DSEC	LOC108597721|XP_017839902.2|DBUS
OG0001938	LOC6608631|XP_002033365.1|DSEC	LOC108597735|XP_017839919.1|DBUS
OG0001939	LOC6615276|XP_002039680.2|DSEC	LOC108595767|XP_017836546.1|DBUS
OG0001940	LOC6608052|XP_032571530.1|DSEC	LOC108596203|XP_033148994.1|DBUS
OG0001941	LOC6610173|XP_032574149.1|DSEC	LOC108598787|XP_017841019.1|DBUS
OG0001942	LOC6607902|XP_032572166.1|DSEC, LOC116800569|XP_032572173.1|DSEC	LOC108595569|XP_017836319.1|DBUS
OG0001943	LOC6605897|XP_002030710.1|DSEC	LOC108599350|XP_017841642.2|DBUS
OG0001944	LOC6610139|XP_032575088.1|DSEC	LOC108598539|XP_017840711.1|DBUS
OG0001945	LOC6608070|XP_032570806.1|DSEC	LOC108597694|XP_017839859.1|DBUS
OG0001946	LOC6608015|XP_002032763.1|DSEC	LOC108597503|XP_017839577.1|DBUS
OG0001947	LOC6609686|XP_002034344.1|DSEC	LOC108595456|XP_017836185.1|DBUS
OG0001948	LOC6614854|XP_002039272.1|DSEC	LOC108599043|XP_017841312.2|DBUS
OG0001949	LOC6616414|XP_032574200.1|DSEC	LOC108600442|XP_033149321.1|DBUS
OG0001950	LOC6620775|XP_002044973.2|DSEC, LOC6620690|XP_032582929.1|DSEC, LOC6620843|XP_032578439.1|DSEC	LOC108603307|XP_017847478.1|DBUS
OG0001951	LOC6615590|XP_032572066.1|DSEC	LOC108596122|XP_017837071.1|DBUS
OG0001952	LOC6620605|XP_002044804.2|DSEC	LOC117135084|XP_033150906.1|DBUS
OG0001953	LOC6615507|XP_002039886.1|DSEC	LOC108596176|XP_033148929.1|DBUS
OG0001954	LOC6608471|XP_002033205.1|DSEC	LOC108596413|XP_033149184.1|DBUS
OG0001955	LOC6608524|XP_002033258.1|DSEC	LOC108595351|XP_017836064.1|DBUS
OG0001956	LOC6604798|XP_002029649.1|DSEC	LOC108599910|XP_017842596.1|DBUS
OG0001957	LOC6615347|XP_002039745.1|DSEC	LOC108595648|XP_017836412.1|DBUS
OG0001958	LOC6621890|XP_032571228.1|DSEC	LOC108596805|XP_017838401.1|DBUS
OG0001959	LOC6616286|XP_032573978.1|DSEC	LOC108599071|XP_017841342.2|DBUS
OG0001960	LOC6610336|XP_002034922.1|DSEC	LOC108599842|XP_017842453.1|DBUS
OG0001961	LOC6618889|XP_002043137.1|DSEC	LOC108597167|XP_017839070.1|DBUS
OG0001962	LOC6608066|XP_002032814.1|DSEC	LOC108597395|XP_017839421.1|DBUS
OG0001963	LOC6606010|XP_002030821.1|DSEC	LOC108600022|XP_017842829.1|DBUS
OG0001964	LOC6611139|XP_032575861.1|DSEC	LOC108599941|XP_017842654.1|DBUS
OG0001965	LOC6611024|XP_032574535.1|DSEC	LOC108598690|XP_017840900.2|DBUS
OG0001966	LOC6616740|XP_002041077.1|DSEC	LOC108604013|XP_017848744.1|DBUS
OG0001967	LOC6615329|XP_032570669.1|DSEC	LOC108595423|XP_017836141.1|DBUS
OG0001968	LOC6605179|XP_032575029.1|DSEC	LOC108600735|XP_017843966.1|DBUS
OG0001969	LOC6608013|XP_002032761.1|DSEC	LOC108597386|XP_017839408.1|DBUS
OG0001970	LOC6615596|XP_002039970.1|DSEC	LOC108597369|XP_017839384.1|DBUS
OG0001971	LOC6610025|XP_032572334.1|DSEC	LOC108595834|XP_017836613.1|DBUS
OG0001972	LOC6620410|XP_002044618.1|DSEC	LOC108596517|XP_017837848.1|DBUS
OG0001973	LOC6615720|XP_032571356.1|DSEC	LOC108597560|XP_017839658.1|DBUS
OG0001974	LOC6608336|XP_002033073.1|DSEC	LOC108597651|XP_017839795.1|DBUS
OG0001975	LOC6610467|XP_002035048.1|DSEC	LOC108599334|XP_017841627.2|DBUS
OG0001976	LOC6608768|XP_002033491.1|DSEC	LOC108596922|XP_017838629.1|DBUS
OG0001977	LOC6611420|XP_002035964.1|DSEC	LOC108607830|XP_017854378.1|DBUS
OG0001978	LOC6614521|XP_002038952.1|DSEC	LOC108608371|XP_017855208.1|DBUS
OG0001979	LOC6611580|XP_002036118.1|DSEC	LOC108608216|XP_017854981.1|DBUS
OG0001980	LOC6617195|XP_002041522.1|DSEC	LOC108596325|XP_017837440.1|DBUS
OG0001981	LOC6613475|XP_032574995.1|DSEC	LOC108594239|XP_033150588.1|DBUS
OG0001982	LOC116802283|XP_032582115.1|DSEC	LOC108608223|XP_017854989.2|DBUS
OG0001983	LOC116800896|XP_032573221.1|DSEC	LOC108596145|XP_017837130.1|DBUS
OG0001984	LOC6613584|XP_002038052.1|DSEC	LOC108608441|XP_017855305.1|DBUS
OG0001985	LOC6611837|XP_032572582.1|DSEC	LOC108607859|XP_017854431.2|DBUS
OG0001986	LOC6611435|XP_002035979.1|DSEC	LOC108602015|XP_017845544.2|DBUS
OG0001987	LOC6615884|XP_032582552.1|DSEC	LOC108606642|XP_017852430.1|DBUS
OG0001988	LOC6609593|XP_002034270.2|DSEC	LOC108596296|XP_017837377.1|DBUS
OG0001989	LOC6617294|XP_002041621.1|DSEC	LOC108602095|XP_017845611.2|DBUS
OG0001990	LOC6612007|XP_032569928.1|DSEC	LOC108597178|XP_033150391.1|DBUS
OG0001991	LOC116800539|XP_032571942.1|DSEC	LOC108607807|XP_033149952.1|DBUS
OG0001992	LOC6617723|XP_032580001.1|DSEC	LOC108608209|XP_033150617.1|DBUS
OG0001993	LOC6613632|XP_002038102.1|DSEC	LOC108606041|XP_017851369.2|DBUS
OG0001994	LOC6619253|XP_032578087.1|DSEC	LOC108601812|XP_017845237.1|DBUS
OG0001995	LOC6614694|XP_002039121.1|DSEC	LOC108607680|XP_017854125.1|DBUS
OG0001996	LOC6613473|XP_032580834.1|DSEC	LOC108608049|XP_017854719.1|DBUS
OG0001997	LOC6618873|XP_002043121.1|DSEC	LOC108596247|XP_017837287.1|DBUS
OG0001998	LOC6618875|XP_032572015.1|DSEC	LOC108594687|XP_017835316.2|DBUS
OG0001999	LOC6608474|XP_032571095.1|DSEC	LOC108597413|XP_017839451.1|DBUS
OG0002000	LOC6611661|XP_002036196.1|DSEC	LOC108602419|XP_017846026.1|DBUS
OG0002001	LOC6614529|XP_032582569.1|DSEC	LOC108595444|XP_033149398.1|DBUS
OG0002002	LOC6608843|XP_002033557.1|DSEC	LOC108596945|XP_017838673.1|DBUS, LOC108596448|XP_017837684.1|DBUS
OG0002004	LOC6614492|XP_032583308.1|DSEC	LOC108594250|XP_017834860.1|DBUS
OG0002005	LOC6613671|XP_002038141.2|DSEC	LOC108594460|XP_033150912.1|DBUS
OG0002006	LOC6611538|XP_032570177.1|DSEC	LOC108607719|XP_017854227.1|DBUS
OG0002007	LOC6611668|XP_032583375.1|DSEC	LOC108607994|XP_017854641.1|DBUS
OG0002008	LOC6619494|XP_032579699.1|DSEC	LOC108607363|XP_017853564.1|DBUS
OG0002009	LOC6615613|XP_002039987.1|DSEC	LOC108595669|XP_017836437.1|DBUS
OG0002010	LOC6611760|XP_002036283.2|DSEC	LOC108608241|XP_017855016.1|DBUS
OG0002011	LOC6614778|XP_002039197.1|DSEC	LOC108608511|XP_017855400.1|DBUS
OG0002012	LOC6613460|XP_002037932.2|DSEC	LOC108606460|XP_017852070.1|DBUS
OG0002013	LOC6614646|XP_032581082.1|DSEC	LOC108594398|XP_033150653.1|DBUS
OG0002014	LOC6615297|XP_002039701.1|DSEC	LOC108595106|XP_017835756.1|DBUS
OG0002015	LOC6611569|XP_002036107.1|DSEC	LOC108607004|XP_017853075.1|DBUS, LOC108598197|XP_017840302.1|DBUS
OG0002016	LOC6608265|XP_032571819.1|DSEC	LOC108596854|XP_017838482.1|DBUS
OG0002017	LOC6612066|XP_032569857.1|DSEC	LOC108608563|XP_017855475.1|DBUS
OG0002018	LOC6613633|XP_002038103.1|DSEC	LOC108605976|XP_017851291.2|DBUS
OG0002020	LOC6614686|XP_002039113.1|DSEC	LOC108601579|XP_017844967.1|DBUS, LOC108602177|XP_017845703.1|DBUS, LOC108602572|XP_017846198.1|DBUS, LOC108596414|XP_017837621.1|DBUS
OG0002021	LOC6615328|XP_032570665.1|DSEC	LOC108596636|XP_017838086.1|DBUS
OG0002022	LOC6618236|XP_002042511.2|DSEC	LOC108605834|XP_017851134.1|DBUS
OG0002023	LOC6606582|XP_002031383.1|DSEC	LOC108604215|XP_017849069.1|DBUS
OG0002024	LOC6611957|XP_032577287.1|DSEC	LOC108601512|XP_017844904.2|DBUS
OG0002025	LOC6612153|XP_002036670.2|DSEC	LOC108608151|XP_017854887.1|DBUS
OG0002026	LOC6616535|XP_002040894.1|DSEC	LOC108601041|XP_017844416.2|DBUS
OG0002027	LOC6615533|XP_032570821.1|DSEC	LOC108596142|XP_017837121.1|DBUS
OG0002028	LOC6615782|XP_032570291.1|DSEC	LOC108596881|XP_017838549.1|DBUS
OG0002029	LOC6610899|XP_002035462.1|DSEC	LOC108599517|XP_017841878.1|DBUS
OG0002030	LOC6618843|XP_002043092.1|DSEC	LOC108596280|XP_017837342.1|DBUS
OG0002031	LOC6609070|XP_032570439.1|DSEC	LOC108596054|XP_017836936.1|DBUS
OG0002032	LOC6620042|XP_002044254.1|DSEC	LOC108602784|XP_017846485.1|DBUS
OG0002033	LOC6617600|XP_032581187.1|DSEC	LOC108607275|XP_017853459.1|DBUS
OG0002034	LOC6615963|XP_032580793.1|DSEC	LOC108606569|XP_017852277.1|DBUS
OG0002035	LOC6607239|XP_002032020.1|DSEC	LOC108604644|XP_017849682.1|DBUS
OG0002036	LOC6607016|XP_002031805.2|DSEC	LOC108603416|XP_033150013.1|DBUS
OG0002037	LOC6610754|XP_002035320.1|DSEC	LOC108600975|XP_017844326.1|DBUS
OG0002038	LOC6620400|XP_002044608.1|DSEC	LOC108602269|XP_017845815.1|DBUS
OG0002039	LOC116801081|XP_032574534.1|DSEC, LOC116801248|XP_032575399.1|DSEC, LOC116801200|XP_032575208.1|DSEC	LOC108595614|XP_017836369.1|DBUS
OG0002040	LOC6620477|XP_032574576.1|DSEC, LOC6620693|XP_032573722.1|DSEC, LOC6621301|XP_032573745.1|DSEC	LOC108602518|XP_017846140.1|DBUS
OG0002041	LOC6608212|XP_032570312.1|DSEC	LOC108597182|XP_017839096.1|DBUS
OG0002042	LOC6614227|XP_002038672.1|DSEC	LOC108604414|XP_017849369.1|DBUS
OG0002043	LOC6614016|XP_032577557.1|DSEC	LOC108603605|XP_017848040.1|DBUS
OG0002044	LOC6607467|XP_032579592.1|DSEC	LOC108602852|XP_017846610.1|DBUS
OG0002045	LOC6607246|XP_032576658.1|DSEC	LOC108601253|XP_017844642.1|DBUS
OG0002046	LOC6620104|XP_002044316.1|DSEC	LOC108607076|XP_017853186.1|DBUS
OG0002047	LOC6614998|XP_032580835.1|DSEC	LOC108606308|XP_017851797.1|DBUS
OG0002048	LOC6606699|XP_002031499.1|DSEC	LOC108602160|XP_017845682.1|DBUS
OG0002049	LOC6606821|XP_002031618.1|DSEC	LOC108603237|XP_017847346.1|DBUS
OG0002050	LOC6606209|XP_032579125.1|DSEC	LOC108603263|XP_017847406.1|DBUS
OG0002051	LOC116800439|XP_032571278.1|DSEC	LOC108597486|XP_017839552.1|DBUS
OG0002052	LOC6605940|XP_002030753.1|DSEC	LOC108598102|XP_017840208.1|DBUS
OG0002053	LOC6607207|XP_002031991.2|DSEC	LOC108603630|XP_017848078.1|DBUS
OG0002054	LOC6614000|XP_002038454.1|DSEC	LOC108601985|XP_017845469.2|DBUS
OG0002056	LOC6605456|XP_002030289.1|DSEC	LOC108600332|XP_017843335.1|DBUS
OG0002057	LOC6612014|XP_002036531.1|DSEC	LOC108608035|XP_017854703.1|DBUS
OG0002058	LOC6610146|XP_002034755.1|DSEC	LOC108599488|XP_017841824.2|DBUS
OG0002059	LOC6616925|XP_002041256.1|DSEC	LOC108604082|XP_017848845.1|DBUS
OG0002060	LOC6609194|XP_002033885.2|DSEC	LOC108597754|XP_017839952.1|DBUS
OG0002061	LOC6613014|XP_032570963.1|DSEC	LOC108597583|XP_017839688.1|DBUS
OG0002062	LOC6615231|XP_032582644.1|DSEC	LOC108606314|XP_017851808.1|DBUS
OG0002063	LOC6612252|XP_002036764.2|DSEC	LOC108605420|XP_017850581.1|DBUS
OG0002064	LOC6610722|XP_002035288.1|DSEC	LOC108605301|XP_017850454.1|DBUS
OG0002065	LOC6610514|XP_032575380.1|DSEC	LOC108600167|XP_033149619.1|DBUS
OG0002066	LOC6606165|XP_032578401.1|DSEC	LOC108603144|XP_017847171.1|DBUS
OG0002067	LOC6615781|XP_002040151.1|DSEC	LOC108596882|XP_017838550.1|DBUS
OG0002068	LOC6609822|XP_002034476.2|DSEC	LOC108597293|XP_017839260.1|DBUS
OG0002069	LOC116800432|XP_032571253.1|DSEC	LOC108604986|XP_017850045.1|DBUS
OG0002070	LOC6606899|XP_002031693.1|DSEC	LOC108602096|XP_017845608.1|DBUS
OG0002071	LOC6607840|XP_002032597.1|DSEC	LOC108604443|XP_017849410.1|DBUS
OG0002072	LOC116800349|XP_032570554.1|DSEC	LOC108596835|XP_017838449.1|DBUS
OG0002073	LOC6605734|XP_032574325.1|DSEC	LOC108599530|XP_033149653.1|DBUS
OG0002074	LOC6609252|XP_002033942.1|DSEC	LOC108596969|XP_017838706.1|DBUS
OG0002075	LOC116802264|XP_032582059.1|DSEC	LOC108600607|XP_017843117.1|DBUS
OG0002076	LOC6615625|XP_032572529.1|DSEC	LOC108597154|XP_017839044.1|DBUS
OG0002077	LOC6610273|XP_032575938.1|DSEC	LOC108599846|XP_017842461.1|DBUS
OG0002078	LOC6609062|XP_002033765.2|DSEC	LOC108596427|XP_017837640.1|DBUS
OG0002079	LOC6616248|XP_002040612.1|DSEC	LOC108599449|XP_017841769.1|DBUS
OG0002080	LOC6609551|XP_002034234.2|DSEC	LOC108597581|XP_017839684.1|DBUS
OG0002081	LOC6613045|XP_002037528.1|DSEC	LOC108595395|XP_017836109.1|DBUS
OG0002082	LOC6609488|XP_032572812.1|DSEC	LOC108596850|XP_017838478.1|DBUS
OG0002083	LOC6616148|XP_032582168.1|DSEC	LOC117134954|XP_033150471.1|DBUS
OG0002084	LOC6615693|XP_002040064.1|DSEC	LOC108595293|XP_017835995.1|DBUS
OG0002085	LOC6615519|XP_002039898.1|DSEC	LOC108596903|XP_017838581.1|DBUS
OG0002086	LOC6615411|XP_032571811.1|DSEC	LOC108595332|XP_017836041.1|DBUS
OG0002087	LOC6619416|XP_032575643.1|DSEC	LOC108599127|XP_033149662.1|DBUS
OG0002088	LOC6616326|XP_032575826.1|DSEC	LOC108600635|XP_017843811.1|DBUS
OG0002089	LOC6608226|XP_002032970.1|DSEC	LOC108596939|XP_017838664.1|DBUS
OG0002090	LOC6605535|XP_002030363.1|DSEC	LOC108601142|XP_017844558.1|DBUS
OG0002091	LOC116800502|XP_032571760.1|DSEC	LOC108594847|XP_017835474.1|DBUS
OG0002092	LOC6605959|XP_032573825.1|DSEC	LOC108600213|XP_017843121.1|DBUS
