Orthogroup	DSEC.longest_only	CPIP.longest_only
OG0001491	LOC6613085|XP_032573078.1|DSEC	LOC120420492|XP_039439472.1|CPIP
OG0001492	LOC6609419|XP_002034104.1|DSEC	LOC120429073|XP_039450154.1|CPIP
OG0001493	LOC6615023|XP_032582534.1|DSEC	LOC120414354|XP_039431449.1|CPIP
OG0001494	LOC6618982|XP_002043227.1|DSEC	LOC120416197|XP_039433816.1|CPIP, LOC120416193|XP_039433811.1|CPIP, LOC120416187|XP_039433805.1|CPIP, LOC120416179|XP_039433798.1|CPIP, LOC120416195|XP_039433813.1|CPIP
OG0001495	LOC6608122|XP_002032870.1|DSEC	LOC120420012|XP_039438851.1|CPIP, LOC120422247|XP_039441574.1|CPIP
OG0001496	LOC6620249|XP_032580772.1|DSEC	LOC120417150|XP_039435068.1|CPIP
OG0001497	LOC6608324|XP_002033061.1|DSEC	LOC120414826|XP_039432087.1|CPIP
OG0001500	LOC6609894|XP_002034544.1|DSEC	LOC120413984|XP_039430924.1|CPIP
OG0001501	LOC6606745|XP_032579315.1|DSEC	LOC120421498|XP_039440651.1|CPIP, LOC120421520|XP_039440672.1|CPIP
OG0001502	LOC6609240|XP_032570872.1|DSEC	LOC120418275|XP_039436528.1|CPIP, LOC120422754|XP_039442233.1|CPIP
OG0001503	LOC6607983|XP_032572909.1|DSEC	LOC120419561|XP_039438218.1|CPIP
OG0001504	LOC6612195|XP_002036707.1|DSEC	LOC120415019|XP_039432316.1|CPIP
OG0001506	LOC6608880|XP_032572137.1|DSEC	LOC120424251|XP_039444250.1|CPIP
OG0001507	LOC6620711|XP_032571692.1|DSEC	LOC120421584|XP_039440749.1|CPIP, LOC120425814|XP_039446365.1|CPIP
OG0001508	LOC6621007|XP_032573096.1|DSEC	LOC120427764|XP_039448609.1|CPIP
OG0001509	LOC6615420|XP_032572047.1|DSEC	LOC120428519|XP_039449476.1|CPIP, LOC120431155|XP_039452229.1|CPIP
OG0001510	LOC6613556|XP_032571314.1|DSEC	LOC120429989|XP_039451016.1|CPIP, LOC120428239|XP_039449152.1|CPIP
OG0001511	LOC6618936|XP_032571454.1|DSEC	LOC120415119|XP_039432471.1|CPIP
OG0001512	LOC6611153|XP_002035710.1|DSEC	LOC120423805|XP_039443656.1|CPIP, LOC120423806|XP_039443657.1|CPIP
OG0001513	LOC6620129|XP_032573492.1|DSEC	LOC120423811|XP_039443665.1|CPIP
OG0001515	LOC6615918|XP_002040286.1|DSEC	LOC120413929|XP_039430852.1|CPIP
OG0001534	LOC6612256|XP_032580168.1|DSEC	LOC120422462|XP_039441840.1|CPIP
OG0001535	LOC6615179|XP_032580055.1|DSEC	LOC120430582|XP_039451626.1|CPIP
OG0001536	LOC6614820|XP_002039239.1|DSEC	LOC120420167|XP_039439067.1|CPIP, LOC120420202|XP_039439123.1|CPIP
OG0001537	LOC6617264|XP_002041591.1|DSEC	LOC120427218|XP_039448013.1|CPIP
OG0001538	LOC6618670|XP_032582136.1|DSEC	LOC120430775|XP_039451824.1|CPIP
OG0001539	LOC6615696|XP_032570061.1|DSEC	LOC120430692|XP_039451733.1|CPIP
OG0001540	LOC6621136|XP_002045315.1|DSEC	LOC120431926|XP_039452997.1|CPIP, LOC120413743|XP_039430602.1|CPIP
OG0001541	LOC6616574|XP_002040933.1|DSEC	LOC120427969|XP_039448859.1|CPIP
OG0001542	LOC6606911|XP_032577139.1|DSEC	LOC120419629|XP_039438316.1|CPIP
OG0001545	LOC6615252|XP_032582746.1|DSEC, LOC6620716|XP_032582113.1|DSEC	LOC120420405|XP_039439351.1|CPIP
OG0001546	LOC6615251|XP_002039656.2|DSEC	LOC120420415|XP_039439367.1|CPIP, LOC120420408|XP_039439360.1|CPIP
OG0001547	LOC6616227|XP_002040592.2|DSEC	LOC120418084|XP_039436276.1|CPIP, LOC120419862|XP_039438631.1|CPIP
OG0001548	LOC6617952|XP_002042260.2|DSEC	LOC120429690|XP_039450657.1|CPIP
OG0001549	LOC6614425|XP_032583709.1|DSEC	LOC120424957|XP_039445244.1|CPIP, LOC120424955|XP_039445242.1|CPIP
OG0001551	LOC6607512|XP_032577583.1|DSEC	LOC120431897|XP_039452965.1|CPIP, LOC120432103|XP_039453173.1|CPIP
OG0001552	LOC6607142|XP_002031928.1|DSEC	LOC120423845|XP_039443725.1|CPIP
OG0001553	LOC6612577|XP_032581040.1|DSEC	LOC120431180|XP_039452251.1|CPIP
OG0001554	LOC6606938|XP_002031732.2|DSEC	LOC120422141|XP_039441446.1|CPIP
OG0001555	LOC6614609|XP_002039037.1|DSEC	LOC120426950|XP_039447709.1|CPIP, LOC120415949|XP_039433530.1|CPIP
OG0001556	LOC6609752|XP_002034406.1|DSEC	LOC120420074|XP_039438931.1|CPIP
OG0001557	LOC6619900|XP_032581649.1|DSEC	LOC120423713|XP_039443551.1|CPIP, LOC120413069|XP_039429706.1|CPIP
OG0001558	LOC6619998|XP_032580368.1|DSEC	LOC120418363|XP_039436657.1|CPIP
OG0001559	LOC6607719|XP_002032482.1|DSEC	LOC120418338|XP_039436611.1|CPIP
OG0001560	LOC6614310|XP_032579474.1|DSEC	LOC120423422|XP_039443159.1|CPIP
OG0001562	LOC6611424|XP_002035968.1|DSEC	LOC120422327|XP_039441656.1|CPIP, LOC120423807|XP_039443662.1|CPIP, LOC120422326|XP_039441655.1|CPIP
OG0001563	LOC6620135|XP_002044347.1|DSEC	LOC120425403|XP_039445850.1|CPIP
OG0001564	LOC6607335|XP_032578554.1|DSEC	LOC120423960|XP_039443877.1|CPIP
OG0001565	LOC6607310|XP_032577806.1|DSEC	LOC120432036|XP_039453105.1|CPIP, LOC120422030|XP_039441289.1|CPIP, LOC120426396|XP_039447084.1|CPIP
OG0001566	LOC6606905|XP_002031699.1|DSEC	LOC120424628|XP_039444728.1|CPIP, LOC120424676|XP_039444785.1|CPIP
OG0001567	LOC6608654|XP_002033388.1|DSEC	LOC120425062|XP_039445369.1|CPIP
OG0001569	LOC6606491|XP_002031292.1|DSEC	LOC120425071|XP_039445381.1|CPIP
OG0001570	LOC6606541|XP_002031342.1|DSEC	LOC120423532|XP_039443313.1|CPIP
OG0001571	LOC6611981|XP_032583112.1|DSEC	LOC120428538|XP_039449503.1|CPIP
OG0001572	LOC6617918|XP_002042226.1|DSEC	LOC120417836|XP_039435989.1|CPIP, LOC120417834|XP_039435983.1|CPIP
OG0001573	LOC6610826|XP_002035392.2|DSEC	LOC120414196|XP_039431211.1|CPIP
OG0001574	LOC6615845|XP_032580246.1|DSEC	LOC120432655|XP_039453832.1|CPIP, LOC120422639|XP_039442071.1|CPIP
OG0001575	LOC6607704|XP_002032468.1|DSEC	LOC120429956|XP_039450984.1|CPIP
OG0001576	LOC6606862|XP_002031656.1|DSEC	LOC120415204|XP_039432593.1|CPIP
OG0001577	LOC6612759|XP_032576594.1|DSEC	LOC120416488|XP_039434141.1|CPIP
OG0001579	LOC116803113|XP_032582962.1|DSEC, LOC6615055|XP_032580390.1|DSEC	LOC120412384|XP_039428753.1|CPIP
OG0001580	LOC6608557|XP_032571031.1|DSEC, LOC116800703|XP_032573053.1|DSEC	LOC120421525|XP_039440677.1|CPIP
OG0001581	LOC6617466|XP_002041783.2|DSEC	LOC120418536|XP_039436906.1|CPIP
OG0001582	LOC6608860|XP_032571863.1|DSEC, LOC6608859|XP_032572212.1|DSEC	LOC120417638|XP_039435685.1|CPIP
OG0001583	LOC6608073|XP_002032821.1|DSEC	LOC120424971|XP_039445260.1|CPIP
OG0001584	LOC6610241|XP_002034836.1|DSEC	LOC120427114|XP_039447898.1|CPIP
OG0001586	LOC6611138|XP_002035695.1|DSEC	LOC120429820|XP_039450813.1|CPIP
OG0001587	LOC6620406|XP_002044615.1|DSEC	LOC120421380|XP_039440510.1|CPIP
OG0001588	LOC6608038|XP_002032786.1|DSEC	LOC120422162|XP_039441470.1|CPIP
OG0001593	LOC6617742|XP_002042054.1|DSEC	LOC120428086|XP_039449002.1|CPIP
OG0001594	LOC6613359|XP_032569730.1|DSEC	LOC120425843|XP_039446396.1|CPIP
OG0001595	LOC6608674|XP_032570831.1|DSEC	LOC120430195|XP_039451210.1|CPIP, LOC120415674|XP_039433192.1|CPIP
OG0001596	LOC6614708|XP_002039135.1|DSEC	LOC120418288|XP_039436549.1|CPIP, LOC120426792|XP_039447505.1|CPIP
OG0001597	LOC116803617|XP_032583550.1|DSEC, LOC116803619|XP_032583557.1|DSEC, LOC116803612|XP_032583535.1|DSEC	LOC120419202|XP_039437807.1|CPIP
OG0001598	LOC6611259|XP_002035814.2|DSEC	LOC120413529|XP_039430335.1|CPIP
OG0001599	LOC6611443|XP_002035986.1|DSEC	LOC120413554|XP_039430367.1|CPIP, LOC120431163|XP_039452237.1|CPIP, LOC120413567|XP_039430381.1|CPIP
OG0001600	LOC6611317|XP_032579060.1|DSEC	LOC120420138|XP_039439026.1|CPIP
OG0001601	LOC6613583|XP_002038051.1|DSEC	LOC120414106|XP_039431064.1|CPIP
OG0001602	LOC6611809|XP_032574360.1|DSEC	LOC120414103|XP_039431061.1|CPIP
OG0001603	LOC6611828|XP_002036350.1|DSEC	LOC120414749|XP_039432000.1|CPIP, LOC120414764|XP_039432012.1|CPIP
OG0001604	LOC6612269|XP_032582174.1|DSEC	LOC120413129|XP_039429768.1|CPIP
OG0001605	LOC6608202|XP_002032947.1|DSEC	LOC120413091|XP_039429732.1|CPIP
OG0001606	LOC116800582|XP_032572236.1|DSEC	LOC120416330|XP_039433994.1|CPIP
OG0001607	LOC6614416|XP_002038849.1|DSEC	LOC120418969|XP_039437448.1|CPIP
OG0001608	LOC116800459|XP_032571468.1|DSEC, LOC116800460|XP_032571478.1|DSEC, LOC6619342|XP_002043517.2|DSEC	LOC120427864|XP_039448726.1|CPIP
OG0001609	LOC6609275|XP_032571343.1|DSEC	LOC120420820|XP_039439874.1|CPIP
OG0001610	LOC6614768|XP_002039187.1|DSEC	LOC120428576|XP_039449546.1|CPIP
OG0001611	LOC6618194|XP_002042469.1|DSEC	LOC120420604|XP_039439616.1|CPIP
OG0001612	LOC6611645|XP_002036181.1|DSEC	LOC120419183|XP_039437785.1|CPIP
OG0001613	LOC6621777|XP_032575672.1|DSEC	LOC120416790|XP_039434590.1|CPIP, LOC120416799|XP_039434609.1|CPIP
OG0001614	LOC6608269|XP_032571892.1|DSEC	LOC120422521|XP_039441909.1|CPIP
OG0001615	LOC116800522|XP_032571843.1|DSEC	LOC120419796|XP_039438566.1|CPIP
OG0001616	LOC6617691|XP_002042003.1|DSEC	LOC120423118|XP_039442730.1|CPIP
OG0001617	LOC6614736|XP_032569984.1|DSEC	LOC120432444|XP_039453594.1|CPIP
OG0001618	LOC6611973|XP_002036490.2|DSEC	LOC120414795|XP_039432045.1|CPIP
OG0001619	LOC6611774|XP_002036297.1|DSEC	LOC120428738|XP_039449747.1|CPIP, LOC120428155|XP_039449072.1|CPIP, LOC120414547|XP_039431695.1|CPIP
OG0001620	LOC6615774|XP_032570297.1|DSEC	LOC120429789|XP_039450783.1|CPIP
OG0001621	LOC6609364|XP_002034053.1|DSEC	LOC120432437|XP_039453589.1|CPIP
OG0001622	LOC6619768|XP_002043981.1|DSEC	LOC120432427|XP_039453566.1|CPIP, LOC120418668|XP_039437055.1|CPIP
OG0001623	LOC6617260|XP_032574083.1|DSEC	LOC120420521|XP_039439520.1|CPIP
OG0001624	LOC6613634|XP_002038104.1|DSEC	LOC120423390|XP_039443109.1|CPIP
OG0001625	LOC6619307|XP_002043524.1|DSEC	LOC120423393|XP_039443115.1|CPIP, LOC120423414|XP_039443148.1|CPIP
OG0001626	LOC6611608|XP_002036145.1|DSEC	LOC120414851|XP_039432111.1|CPIP
OG0001627	LOC6621117|XP_032578663.1|DSEC	LOC120432366|XP_039453493.1|CPIP, LOC120414733|XP_039431979.1|CPIP
OG0001628	LOC6617042|XP_002041370.1|DSEC	LOC120427953|XP_039448839.1|CPIP, LOC120426132|XP_039446769.1|CPIP
OG0001630	LOC6607703|XP_002032467.1|DSEC	LOC120413746|XP_039430604.1|CPIP
OG0001631	LOC6613845|XP_032578151.1|DSEC	LOC120422096|XP_039441377.1|CPIP
OG0001632	LOC6611871|XP_002036389.1|DSEC	LOC120412941|XP_039429512.1|CPIP
OG0001633	LOC6606812|XP_002031609.1|DSEC	LOC120424393|XP_039444425.1|CPIP
OG0001635	LOC6616993|XP_032578541.1|DSEC	LOC120421493|XP_039440646.1|CPIP, LOC120421517|XP_039440669.1|CPIP
OG0001637	LOC6607127|XP_002031915.1|DSEC	LOC120425675|XP_039446192.1|CPIP, LOC120425682|XP_039446199.1|CPIP
OG0001638	LOC6612441|XP_002036949.2|DSEC, LOC6616646|XP_002041003.1|DSEC, LOC6616130|XP_002040495.1|DSEC	LOC120418263|XP_039436514.1|CPIP, LOC120422746|XP_039442223.1|CPIP
OG0001640	LOC6621645|XP_032577074.1|DSEC	LOC120419431|XP_039438043.1|CPIP
OG0001641	LOC6606765|XP_002031562.1|DSEC	LOC120426911|XP_039447651.1|CPIP, LOC120429731|XP_039450717.1|CPIP, LOC120423165|XP_039442780.1|CPIP
OG0001642	LOC6620169|XP_002044380.1|DSEC	LOC120419434|XP_039438047.1|CPIP
OG0001643	LOC6611589|XP_002036126.1|DSEC	LOC120429849|XP_039450856.1|CPIP, LOC120429588|XP_039450559.1|CPIP, LOC120424595|XP_039444692.1|CPIP
OG0001644	LOC6605571|XP_002030393.1|DSEC	LOC120426488|XP_039447190.1|CPIP
OG0001645	LOC6615476|XP_002039856.1|DSEC	LOC120418465|XP_039436834.1|CPIP
OG0001646	LOC6609550|XP_032571493.1|DSEC	LOC120424451|XP_039444526.1|CPIP
OG0001647	LOC6607979|XP_032572871.1|DSEC	LOC120424726|XP_039444847.1|CPIP
OG0001648	LOC6605664|XP_032575123.1|DSEC	LOC120414035|XP_039430991.1|CPIP
OG0001649	LOC6609118|XP_002033820.1|DSEC	LOC120430247|XP_039451262.1|CPIP
OG0001650	LOC6609916|XP_002034566.1|DSEC	LOC120412727|XP_039429247.1|CPIP
OG0001651	LOC6615580|XP_032573028.1|DSEC	LOC120419314|XP_039437917.1|CPIP, LOC120430523|XP_039451573.1|CPIP
OG0001652	LOC6606138|XP_002030946.2|DSEC	LOC120412353|XP_039428701.1|CPIP
OG0001653	LOC6616492|XP_002040852.1|DSEC	LOC120416809|XP_039434617.1|CPIP
OG0001654	LOC6609634|XP_032572253.1|DSEC	LOC120426496|XP_039447199.1|CPIP
OG0001655	LOC6608376|XP_002033112.1|DSEC	LOC120420338|XP_039439267.1|CPIP
OG0001656	LOC6613160|XP_032583324.1|DSEC	LOC120423728|XP_039443568.1|CPIP
OG0001657	LOC6605776|XP_002030591.1|DSEC	LOC120422234|XP_039441552.1|CPIP
OG0001658	LOC6605350|XP_002030184.1|DSEC	LOC120431660|XP_039452701.1|CPIP, LOC120422225|XP_039441544.1|CPIP
OG0001659	LOC6605591|XP_002030410.1|DSEC	LOC120423689|XP_039443515.1|CPIP
OG0001661	LOC6606906|XP_002031700.1|DSEC	LOC120414638|XP_039431808.1|CPIP
OG0001662	LOC6604833|XP_002029678.1|DSEC	LOC120413243|XP_039429906.1|CPIP
OG0001666	LOC6613226|XP_032569884.1|DSEC	LOC120418637|XP_039437016.1|CPIP
OG0001678	LOC6618088|XP_032580068.1|DSEC	LOC120419284|XP_039437885.1|CPIP
OG0001679	LOC6612326|XP_002036836.1|DSEC	LOC120432273|XP_039453389.1|CPIP, LOC120432259|XP_039453374.1|CPIP
OG0001680	LOC6619002|XP_002043247.2|DSEC	LOC120418132|XP_039436345.1|CPIP
OG0001681	LOC6617477|XP_032581702.1|DSEC	LOC120424011|XP_039443959.1|CPIP, LOC120419710|XP_039438431.1|CPIP
OG0001682	LOC6614819|XP_002039238.1|DSEC	LOC120432300|XP_039453421.1|CPIP
OG0001683	LOC6611677|XP_032579879.1|DSEC	LOC120431556|XP_039452597.1|CPIP
OG0001684	LOC6619460|XP_032579780.1|DSEC	LOC120420164|XP_039439064.1|CPIP
OG0001685	LOC6613681|XP_002038151.1|DSEC	LOC120414662|XP_039431865.1|CPIP, LOC120415701|XP_039433226.1|CPIP
OG0001686	LOC116802218|XP_032581873.1|DSEC, LOC6614906|XP_032581874.1|DSEC	LOC120423038|XP_039442630.1|CPIP
OG0001687	LOC6615855|XP_032581108.1|DSEC	LOC120429378|XP_039450484.1|CPIP, LOC120428917|XP_039450024.1|CPIP
OG0001688	LOC6612333|XP_002036843.1|DSEC, LOC6612334|XP_032581990.1|DSEC	LOC120417713|XP_039435798.1|CPIP
OG0001689	LOC6619907|XP_002044119.2|DSEC	LOC120417698|XP_039435777.1|CPIP
OG0001690	LOC6610924|XP_002035481.1|DSEC	LOC120427975|XP_039448865.1|CPIP
OG0001691	LOC6611585|XP_002036123.2|DSEC	LOC120412506|XP_039428944.1|CPIP
OG0001692	LOC6613717|XP_032576629.1|DSEC	LOC120429639|XP_039450600.1|CPIP
OG0001694	LOC6613741|XP_002038211.2|DSEC	LOC120415614|XP_039433143.1|CPIP, LOC120430709|XP_039451751.1|CPIP
OG0001695	LOC6609825|XP_002034479.1|DSEC	LOC120427808|XP_039448667.1|CPIP, LOC120419865|XP_039438650.1|CPIP, LOC120418082|XP_039436274.1|CPIP
OG0001696	LOC6606977|XP_002031769.2|DSEC	LOC120429492|XP_039450498.1|CPIP
OG0001700	LOC6607078|XP_002031866.1|DSEC	LOC120413748|XP_039430614.1|CPIP, LOC120413786|XP_039430669.1|CPIP
OG0001701	LOC6614047|XP_032577458.1|DSEC	LOC120422133|XP_039441441.1|CPIP
OG0001702	LOC6611893|XP_002036410.1|DSEC	LOC120418959|XP_039437436.1|CPIP
OG0001703	LOC6607517|XP_002032286.2|DSEC	LOC120431818|XP_039452875.1|CPIP
OG0001704	LOC6607518|XP_002032287.2|DSEC	LOC120432144|XP_039453211.1|CPIP
OG0001705	LOC6612754|XP_032577008.1|DSEC	LOC120431584|XP_039452629.1|CPIP
OG0001706	LOC6619116|XP_002043356.1|DSEC	LOC120421783|XP_039440987.1|CPIP
OG0001707	LOC6607557|XP_032577104.1|DSEC	LOC120423819|XP_039443675.1|CPIP
OG0001708	LOC6606489|XP_002031290.1|DSEC	LOC120424254|XP_039444252.1|CPIP
OG0001709	LOC6610768|XP_002035334.1|DSEC	LOC120430071|XP_039451096.1|CPIP, LOC120429522|XP_039450525.1|CPIP, LOC120421807|XP_039441018.1|CPIP
OG0001710	LOC6607348|XP_002032121.1|DSEC	LOC120421118|XP_039440212.1|CPIP, LOC120422581|XP_039442004.1|CPIP
OG0001711	LOC6607424|XP_032578696.1|DSEC	LOC120430053|XP_039451082.1|CPIP, LOC120431438|XP_039452490.1|CPIP, LOC120432002|XP_039453068.1|CPIP, LOC120427890|XP_039448758.1|CPIP
OG0001712	LOC6607663|XP_032576830.1|DSEC	LOC120420722|XP_039439754.1|CPIP
OG0001713	LOC6606842|XP_002031639.2|DSEC	LOC120425504|XP_039445987.1|CPIP
OG0001714	LOC6613905|XP_032579215.1|DSEC	LOC120429283|XP_039450438.1|CPIP, LOC120428367|XP_039449304.1|CPIP
OG0001715	LOC6618003|XP_002042311.2|DSEC	LOC120412901|XP_039429467.1|CPIP
OG0001716	LOC6620173|XP_002044384.1|DSEC	LOC120427410|XP_039448208.1|CPIP
OG0001717	LOC6612783|XP_032579054.1|DSEC	LOC120424680|XP_039444790.1|CPIP, LOC120424622|XP_039444721.1|CPIP
OG0001718	LOC6607470|XP_032578573.1|DSEC	LOC120432527|XP_039453679.1|CPIP
OG0001719	LOC6607563|XP_032576632.1|DSEC	LOC120422589|XP_039442014.1|CPIP
OG0001722	LOC6605862|XP_032573859.1|DSEC	LOC120427608|XP_039448418.1|CPIP
OG0001723	LOC6619122|XP_002043362.1|DSEC	LOC120426984|XP_039447737.1|CPIP, LOC120419737|XP_039438472.1|CPIP
OG0001724	LOC6615381|XP_032572247.1|DSEC	LOC120419483|XP_039438100.1|CPIP
OG0001725	LOC6608464|XP_032572309.1|DSEC	LOC120429768|XP_039450757.1|CPIP
OG0001726	LOC6616370|XP_002040730.1|DSEC	LOC120416559|XP_039434224.1|CPIP, LOC120415184|XP_039432575.1|CPIP
OG0001727	LOC6607454|XP_002032223.1|DSEC	LOC120429045|XP_039450121.1|CPIP, LOC120423654|XP_039443470.1|CPIP, LOC120420428|XP_039439385.1|CPIP
OG0001728	LOC6608724|XP_002033448.1|DSEC	LOC120425582|XP_039446089.1|CPIP
OG0001729	LOC6618921|XP_032571585.1|DSEC	LOC120425590|XP_039446103.1|CPIP
OG0001730	LOC6617702|XP_002042014.2|DSEC	LOC120426311|XP_039447006.1|CPIP, LOC120425981|XP_039446572.1|CPIP
OG0001732	LOC6613594|XP_002038063.1|DSEC	LOC120415971|XP_039433554.1|CPIP, LOC120415998|XP_039433587.1|CPIP, LOC120413260|XP_039429922.1|CPIP, LOC120420563|XP_039439569.1|CPIP
OG0001733	LOC6615345|XP_002039743.1|DSEC	LOC120418891|XP_039437357.1|CPIP
OG0001734	LOC6608281|XP_032571568.1|DSEC	LOC120418881|XP_039437349.1|CPIP
OG0001735	LOC116801097|XP_032574602.1|DSEC	LOC120430048|XP_039451078.1|CPIP
OG0001736	LOC6609855|XP_032570861.1|DSEC	LOC120413202|XP_039429852.1|CPIP
OG0001737	LOC6615756|XP_002040127.2|DSEC	LOC120428758|XP_039449774.1|CPIP
OG0001738	LOC6606067|XP_002030877.1|DSEC	LOC120413222|XP_039429882.1|CPIP
OG0001739	LOC116801613|XP_032578125.1|DSEC	LOC120418492|XP_039436864.1|CPIP
OG0001740	LOC6615698|XP_002040069.2|DSEC	LOC120420119|XP_039439002.1|CPIP
OG0001742	LOC6608466|XP_002033200.2|DSEC	LOC120420062|XP_039438910.1|CPIP
OG0001743	LOC6610394|XP_032575531.1|DSEC	LOC120420083|XP_039438946.1|CPIP
OG0001744	LOC6607885|XP_032570103.1|DSEC	LOC120412391|XP_039428766.1|CPIP
OG0001745	LOC6615591|XP_032572070.1|DSEC	LOC120420149|XP_039439042.1|CPIP
OG0001746	LOC6605173|XP_002030012.1|DSEC	LOC120416574|XP_039434241.1|CPIP
OG0001747	LOC6609700|XP_032571896.1|DSEC	LOC120419966|XP_039438770.1|CPIP
OG0001748	LOC6604950|XP_032575291.1|DSEC	LOC120418537|XP_039436907.1|CPIP
OG0001749	LOC6618838|XP_002043087.1|DSEC	LOC120416049|XP_039433644.1|CPIP, LOC120423609|XP_039443409.1|CPIP
OG0001750	LOC6618836|XP_032571987.1|DSEC	LOC120423614|XP_039443415.1|CPIP, LOC120416056|XP_039433652.1|CPIP
OG0001751	LOC6606077|XP_032575183.1|DSEC	LOC120413418|XP_039430166.1|CPIP
OG0001752	LOC6610938|XP_002035495.1|DSEC	LOC120420029|XP_039438862.1|CPIP
OG0001753	LOC6610644|XP_032573611.1|DSEC	LOC120425129|XP_039445487.1|CPIP
OG0001754	LOC6608875|XP_002033589.1|DSEC	LOC120412624|XP_039429109.1|CPIP
OG0001755	LOC6610654|XP_032575320.1|DSEC	LOC120428835|XP_039449885.1|CPIP, LOC120412567|XP_039429008.1|CPIP
OG0001756	LOC6609372|XP_032573040.1|DSEC	LOC120427031|XP_039447786.1|CPIP
OG0001757	LOC6609792|XP_002034446.1|DSEC	LOC120422704|XP_039442150.1|CPIP
OG0001758	LOC6605599|XP_032573278.1|DSEC	LOC120422695|XP_039442138.1|CPIP
OG0001759	LOC6609590|XP_002034267.1|DSEC	LOC120417487|XP_039435497.1|CPIP
OG0001760	LOC6608315|XP_002033052.1|DSEC	LOC120431187|XP_039452263.1|CPIP
OG0001761	LOC6615343|XP_032570221.1|DSEC	LOC120421909|XP_039441143.1|CPIP
OG0001762	LOC6611428|XP_002035972.2|DSEC	LOC120427012|XP_039447766.1|CPIP
OG0001764	LOC6616871|XP_002041207.1|DSEC	LOC120412610|XP_039429092.1|CPIP
OG0001765	LOC6608363|XP_032572939.1|DSEC	LOC120429891|XP_039450906.1|CPIP
OG0001766	LOC6611719|XP_002036252.1|DSEC	LOC120414689|XP_039431909.1|CPIP
OG0001767	LOC6613220|XP_002037698.2|DSEC	LOC120416612|XP_039434345.1|CPIP
OG0001768	LOC6617251|XP_002041578.1|DSEC	LOC120415684|XP_039433202.1|CPIP
OG0001769	LOC6613541|XP_002038009.2|DSEC	LOC120423676|XP_039443501.1|CPIP
OG0001770	LOC6612075|XP_002036592.1|DSEC	LOC120424085|XP_039444033.1|CPIP, LOC120424104|XP_039444049.1|CPIP, LOC120424087|XP_039444036.1|CPIP
OG0001771	LOC6621141|XP_002045320.1|DSEC	LOC120420598|XP_039439606.1|CPIP
OG0001772	LOC6611964|XP_002036481.1|DSEC	LOC120430583|XP_039451623.1|CPIP, LOC120428020|XP_039448927.1|CPIP
OG0001774	LOC6618876|XP_002043124.2|DSEC	LOC120413132|XP_039429770.1|CPIP
OG0001776	LOC6611398|XP_032569881.1|DSEC	LOC120418945|XP_039437417.1|CPIP
OG0001777	LOC6611527|XP_002036068.1|DSEC	LOC120428102|XP_039449019.1|CPIP, LOC120430713|XP_039451756.1|CPIP
OG0001778	LOC6613687|XP_002038157.1|DSEC	LOC120413896|XP_039430808.1|CPIP, LOC120420538|XP_039439544.1|CPIP
OG0001779	LOC6611912|XP_032569873.1|DSEC	LOC120418404|XP_039436714.1|CPIP
OG0001780	LOC6619124|XP_032570511.1|DSEC	LOC120419389|XP_039437995.1|CPIP
OG0001781	LOC6614767|XP_032582941.1|DSEC	LOC120428163|XP_039449081.1|CPIP
OG0001782	LOC6617880|XP_002042188.2|DSEC	LOC120429265|XP_039450416.1|CPIP, LOC120430898|XP_039451955.1|CPIP
OG0001783	LOC6611759|XP_002036282.1|DSEC	LOC120418978|XP_039437459.1|CPIP, LOC120425191|XP_039445556.1|CPIP
OG0001784	LOC6617389|XP_002041714.1|DSEC	LOC120412843|XP_039429400.1|CPIP, LOC120425334|XP_039445750.1|CPIP
OG0001785	LOC6608371|XP_002033107.1|DSEC	LOC120423126|XP_039442738.1|CPIP
OG0001786	LOC6611504|XP_002036045.1|DSEC	LOC120427328|XP_039448112.1|CPIP
OG0001787	LOC6611506|XP_032575646.1|DSEC	LOC120420887|XP_039439942.1|CPIP
OG0001788	LOC6609060|XP_002033763.1|DSEC	LOC120419886|XP_039438686.1|CPIP
OG0001789	LOC6615650|XP_002040021.1|DSEC	LOC120429675|XP_039450640.1|CPIP
OG0001790	LOC6611523|XP_032570130.1|DSEC	LOC120419462|XP_039438080.1|CPIP
OG0001791	LOC6608679|XP_002033408.1|DSEC	LOC120412953|XP_039429527.1|CPIP, LOC120432422|XP_039453558.1|CPIP
OG0001792	LOC6614589|XP_032580535.1|DSEC	LOC120429790|XP_039450784.1|CPIP, LOC120431590|XP_039452630.1|CPIP
OG0001793	LOC6609124|XP_032570503.1|DSEC	LOC120432464|XP_039453626.1|CPIP
OG0001794	LOC6613688|XP_032583463.1|DSEC	LOC120416622|XP_039434357.1|CPIP, LOC120417688|XP_039435762.1|CPIP, LOC120412468|XP_039428878.1|CPIP
OG0001795	LOC6614395|XP_032583523.1|DSEC	LOC120419069|XP_039437586.1|CPIP
OG0001797	LOC6619447|XP_002043661.2|DSEC	LOC120421442|XP_039440582.1|CPIP, LOC120421439|XP_039440580.1|CPIP
OG0001798	LOC6620933|XP_002045128.2|DSEC	LOC120418692|XP_039437093.1|CPIP
OG0001799	LOC6615191|XP_002039604.1|DSEC, LOC116802026|XP_032580782.1|DSEC	LOC120415295|XP_039432701.1|CPIP
OG0001800	LOC6611533|XP_002036072.2|DSEC	LOC120413669|XP_039430529.1|CPIP
OG0001801	LOC6605091|XP_032573929.1|DSEC	LOC120426324|XP_039447018.1|CPIP
