Orthogroup	DSEC.longest_only	DKIK.longest_only
OG0000527	LOC6613308|XP_002037785.1|DSEC	LOC108086082|XP_017038389.1|DKIK
OG0000527	LOC6613302|XP_032570029.1|DSEC	LOC108086168|XP_017038519.1|DKIK
OG0000528	LOC6613230|XP_002037707.1|DSEC	LOC108082197|XP_017033009.1|DKIK
OG0000529	LOC6613100|XP_002037583.1|DSEC	LOC108077335|XP_017026113.1|DKIK
OG0000529	LOC6613459|XP_002037931.2|DSEC	LOC108081382|XP_017032028.1|DKIK
OG0000530	LOC6605204|XP_032574036.1|DSEC	LOC108073264|XP_017020311.1|DKIK
OG0000530	LOC6610437|XP_002035018.1|DSEC	LOC108075126|XP_017022898.1|DKIK
OG0000531	LOC6614537|XP_002038968.1|DSEC	LOC108074321|XP_017021810.1|DKIK
OG0000532	LOC6619285|XP_032579013.1|DSEC	LOC108081474|XP_017032161.1|DKIK
OG0000532	LOC6619283|XP_002043500.1|DSEC	LOC108081490|XP_017032177.1|DKIK
OG0000533	LOC6615221|XP_002039627.1|DSEC	LOC108074179|XP_017021605.1|DKIK
OG0000533	LOC6607240|XP_002032021.1|DSEC	LOC108083184|XP_017034371.1|DKIK
OG0000534	LOC6618644|XP_032580736.1|DSEC	LOC108080348|XP_017030538.1|DKIK
OG0000534	LOC6611318|XP_032579051.1|DSEC	LOC108085252|XP_017037288.1|DKIK
OG0000535	LOC6608516|XP_032570853.1|DSEC	LOC108072895|XP_017019708.1|DKIK
OG0000535	LOC6608137|XP_002032883.1|DSEC	LOC108078405|XP_017027751.1|DKIK
OG0000536	LOC6610883|XP_002035446.2|DSEC	LOC108085983|XP_017038273.1|DKIK
OG0000537	LOC6607975|XP_002032723.1|DSEC	LOC108081340|XP_017031970.1|DKIK
OG0000538	LOC6609627|XP_032572257.1|DSEC	LOC108078003|XP_017027045.1|DKIK
OG0000538	LOC6608245|XP_032572515.1|DSEC	LOC108082499|XP_017033408.1|DKIK
OG0000539	LOC6617004|XP_002041332.1|DSEC	LOC108085851|XP_017038098.1|DKIK
OG0000539	LOC6617005|XP_002041333.1|DSEC	LOC108085840|XP_017038086.1|DKIK
OG0000540	LOC6618211|XP_002042486.1|DSEC	LOC108074773|XP_017022440.1|DKIK
OG0000541	LOC6609773|XP_002034427.1|DSEC	LOC108076820|XP_017025340.1|DKIK, LOC108076821|XP_017025342.1|DKIK
OG0000542	LOC6619725|XP_032578121.1|DSEC	LOC108072052|XP_017018534.1|DKIK
OG0000542	LOC6619466|XP_002043681.1|DSEC	LOC108085121|XP_017037152.1|DKIK
OG0000543	LOC6607571|XP_002032340.2|DSEC	LOC108080291|XP_017030452.1|DKIK
OG0000543	LOC6608089|XP_002032837.2|DSEC	LOC108076794|XP_017025304.1|DKIK
OG0000544	LOC6611067|XP_002035624.1|DSEC	LOC108079123|XP_017028855.1|DKIK
OG0000544	LOC6614303|XP_032578744.1|DSEC	LOC108074099|XP_017021482.1|DKIK
OG0000545	LOC6616773|XP_002041110.1|DSEC	LOC108075398|XP_017023309.1|DKIK
OG0000545	LOC6616768|XP_032578046.1|DSEC	LOC108075645|XP_017023678.1|DKIK
OG0000546	LOC6606337|XP_002031142.1|DSEC	LOC108084378|XP_017036054.1|DKIK
OG0000546	LOC6618470|XP_002042740.1|DSEC	LOC108083522|XP_017034844.1|DKIK, LOC108079245|XP_017029019.1|DKIK
OG0000548	LOC6616417|XP_002040777.1|DSEC	LOC108085792|XP_017038029.1|DKIK
OG0000548	LOC6616416|XP_032574201.1|DSEC	LOC108085791|XP_017038028.1|DKIK
OG0000549	LOC6615753|XP_002040124.1|DSEC	LOC108076479|XP_017024857.1|DKIK
OG0000550	LOC6610148|XP_032574525.1|DSEC	LOC108079069|XP_017028772.1|DKIK
OG0000550	LOC116800986|XP_032573901.1|DSEC	LOC108079054|XP_017028750.1|DKIK
OG0000551	LOC6609348|XP_032570533.1|DSEC	LOC108072919|XP_017019753.1|DKIK
OG0000552	LOC6612820|XP_032577155.1|DSEC	LOC108085919|XP_017038183.1|DKIK
OG0000552	LOC6612819|XP_032578341.1|DSEC	LOC108085913|XP_017038175.1|DKIK
OG0000553	LOC6611853|XP_002036375.2|DSEC	LOC108077083|XP_017025740.1|DKIK
OG0000554	LOC6607596|XP_002032364.1|DSEC	LOC108081171|XP_017031716.1|DKIK
OG0000554	LOC6607597|XP_002032365.1|DSEC	LOC108081172|XP_017031717.1|DKIK
OG0000555	LOC6610192|XP_002034800.1|DSEC	LOC108078648|XP_017028068.1|DKIK
OG0000555	LOC6610605|XP_032575778.1|DSEC	LOC108079897|XP_017029914.1|DKIK
OG0000556	LOC6618031|XP_002042339.2|DSEC	LOC108080353|XP_017030546.1|DKIK
OG0000556	LOC6606203|XP_002031011.1|DSEC	LOC108081229|XP_017031794.1|DKIK
OG0000557	LOC6606713|XP_002031512.1|DSEC	LOC108080430|XP_017030652.1|DKIK
OG0000557	LOC6606714|XP_002031513.1|DSEC	LOC108080431|XP_017030653.1|DKIK
OG0000558	LOC6606187|XP_032578203.1|DSEC	LOC108080944|XP_017031338.1|DKIK
OG0000558	LOC116802198|XP_032581738.1|DSEC	LOC108071723|XP_017018036.1|DKIK
OG0000559	LOC6606980|XP_032576993.1|DSEC	LOC108085900|XP_017038154.1|DKIK
OG0000559	LOC6605764|XP_002030579.1|DSEC	LOC108083011|XP_017034125.1|DKIK
OG0000560	LOC6607994|XP_002032742.1|DSEC	LOC108081832|XP_017032562.1|DKIK
OG0000560	LOC6607993|XP_002032741.1|DSEC	LOC108081831|XP_017032561.1|DKIK
OG0000561	LOC6605441|XP_002030274.1|DSEC	LOC108070495|XP_017016479.1|DKIK
OG0000561	LOC6605438|XP_002030271.1|DSEC	LOC108070492|XP_017016474.1|DKIK
OG0000562	LOC6605276|XP_002030114.1|DSEC	LOC108073960|XP_017021286.1|DKIK
OG0000562	LOC6605253|XP_002030091.2|DSEC	LOC108073994|XP_017021336.1|DKIK
OG0000563	LOC6605508|XP_032574444.1|DSEC	LOC108070400|XP_017016341.1|DKIK
OG0000564	LOC6616424|XP_002040784.1|DSEC	LOC108085799|XP_017038036.1|DKIK
OG0000564	LOC6616426|XP_032573202.1|DSEC	LOC108085794|XP_017038032.1|DKIK
OG0000566	LOC6616820|XP_002041157.1|DSEC	LOC108071462|XP_017017713.1|DKIK
OG0000566	LOC6610518|XP_032575381.1|DSEC	LOC108075244|XP_017023090.1|DKIK
OG0000567	LOC6612325|XP_032581791.1|DSEC	LOC108084641|XP_017036421.1|DKIK
OG0000567	LOC6612323|XP_002036833.2|DSEC	LOC108084683|XP_017036504.1|DKIK
OG0000568	LOC6612590|XP_032580416.1|DSEC	LOC108085757|XP_017037985.1|DKIK
OG0000568	LOC6613821|XP_002038290.1|DSEC	LOC108077780|XP_017026767.1|DKIK
OG0000569	LOC6607045|XP_002031833.2|DSEC	LOC108081189|XP_017031736.1|DKIK
OG0000570	LOC6607716|XP_002032479.2|DSEC	LOC108077843|XP_017026860.1|DKIK
OG0000570	LOC6607717|XP_002032480.1|DSEC	LOC108077850|XP_017026871.1|DKIK
OG0000571	LOC6618748|XP_032577689.1|DSEC	LOC108077621|XP_017026518.1|DKIK
OG0000572	LOC6606607|XP_002031408.1|DSEC	LOC108083921|XP_017035405.1|DKIK
OG0000572	LOC6606609|XP_032578338.1|DSEC	LOC108083922|XP_017035408.1|DKIK
OG0000573	LOC6610491|XP_002035071.1|DSEC	LOC108075269|XP_017023129.1|DKIK
OG0000573	LOC6615762|XP_002040133.1|DSEC	LOC108076428|XP_017024771.1|DKIK
OG0000574	LOC6606020|XP_002030831.1|DSEC	LOC108078692|XP_017028132.1|DKIK
OG0000574	LOC6620402|XP_002044591.1|DSEC	LOC108073352|XP_017020408.1|DKIK
OG0000575	LOC6605471|XP_002030304.2|DSEC	LOC108070476|XP_017016449.1|DKIK
OG0000575	LOC6605468|XP_032574696.1|DSEC	LOC108070487|XP_017016467.1|DKIK
OG0000576	LOC6614220|XP_002038665.1|DSEC	LOC108085409|XP_017037467.1|DKIK
OG0000576	LOC6614219|XP_002038664.2|DSEC	LOC108085392|XP_017037449.1|DKIK
OG0000577	LOC6614595|XP_032583460.1|DSEC	LOC108079650|XP_017029533.1|DKIK
OG0000577	LOC6614596|XP_032583456.1|DSEC	LOC108079610|XP_017029463.1|DKIK
OG0000578	LOC6612020|XP_002036537.1|DSEC	LOC108077257|XP_017026013.1|DKIK
OG0000578	LOC6615641|XP_032570854.1|DSEC	LOC108086146|XP_017038495.1|DKIK
OG0000579	LOC6606445|XP_002031249.1|DSEC	LOC108077659|XP_017026564.1|DKIK
OG0000579	LOC6605521|XP_002030354.1|DSEC	LOC108070421|XP_017016364.1|DKIK
OG0000580	LOC6606903|XP_002031697.1|DSEC	LOC108081497|XP_017032201.1|DKIK, LOC108081477|XP_017032163.1|DKIK
OG0000580	LOC6606902|XP_002031696.1|DSEC	LOC108081498|XP_017032202.1|DKIK
OG0000581	LOC6620066|XP_032578066.1|DSEC	LOC108084863|XP_017036739.1|DKIK
OG0000581	LOC6617938|XP_032581098.1|DSEC	LOC108075271|XP_017023130.1|DKIK
OG0000582	LOC6609931|XP_032572133.1|DSEC	LOC108076617|XP_017025032.1|DKIK
OG0000583	LOC116800289|XP_032570065.1|DSEC	LOC108074226|XP_017021659.1|DKIK
OG0000583	LOC6615700|XP_002040071.1|DSEC	LOC108074225|XP_017021658.1|DKIK
OG0000584	LOC6611777|XP_002036300.1|DSEC	LOC108082720|XP_017033716.1|DKIK
OG0000584	LOC6611776|XP_002036299.1|DSEC	LOC108082719|XP_017033715.1|DKIK
OG0000585	LOC6604837|XP_002029682.1|DSEC, LOC116801026|XP_032574174.1|DSEC	LOC108072706|XP_017019431.1|DKIK
OG0000585	LOC6604842|XP_002029687.1|DSEC	LOC108072692|XP_017019419.1|DKIK
OG0000586	LOC6615423|XP_002039805.1|DSEC	LOC108072270|XP_017018825.1|DKIK
OG0000586	LOC6608258|XP_002033002.2|DSEC	LOC108082572|XP_017033518.1|DKIK
OG0000586	LOC6608991|XP_032571730.1|DSEC	LOC108070913|XP_017017058.1|DKIK
OG0000587	LOC116800702|XP_032573051.1|DSEC, LOC6609596|XP_032570090.1|DSEC	LOC108085365|XP_017037426.1|DKIK
OG0000589	LOC6619871|XP_032582545.1|DSEC	LOC108071756|XP_017018070.1|DKIK
OG0000590	LOC6607543|XP_032576226.1|DSEC	LOC108073189|XP_017020194.1|DKIK
OG0000590	LOC6612556|XP_002037064.1|DSEC	LOC108079397|XP_017029211.1|DKIK
OG0000592	LOC6608064|XP_002032812.1|DSEC	LOC108076818|XP_017025338.1|DKIK
OG0000592	LOC6609140|XP_032571403.1|DSEC	LOC108074668|XP_017022276.1|DKIK
OG0000593	LOC6612700|XP_032577481.1|DSEC	LOC108075714|XP_017023734.1|DKIK
OG0000593	LOC6620721|XP_032581189.1|DSEC	LOC108084251|XP_017035882.1|DKIK
OG0000594	LOC6612663|XP_002037167.1|DSEC	LOC108075727|XP_017023755.1|DKIK
OG0000594	LOC6606711|XP_002031510.1|DSEC	LOC108080439|XP_017030663.1|DKIK
OG0000595	LOC6606503|XP_032577326.1|DSEC	LOC108074078|XP_017021444.1|DKIK
OG0000595	LOC6618772|XP_032577256.1|DSEC	LOC108084252|XP_017035879.1|DKIK
OG0000596	LOC6615928|XP_032582255.1|DSEC	LOC108080341|XP_017030530.1|DKIK
OG0000596	LOC6606926|XP_002031720.1|DSEC	LOC108073310|XP_017020359.1|DKIK
OG0000597	LOC6607819|XP_032576365.1|DSEC	LOC108075666|XP_017023704.1|DKIK
OG0000597	LOC6612972|XP_002037463.2|DSEC	LOC108086015|XP_017038315.1|DKIK
OG0000598	LOC6606600|XP_002031401.1|DSEC	LOC108084589|XP_017036353.1|DKIK
OG0000599	LOC6610697|XP_002035263.1|DSEC	LOC108073360|XP_017020413.1|DKIK
OG0000599	LOC6610239|XP_002034834.1|DSEC	LOC108073267|XP_017020313.1|DKIK
OG0000600	LOC6608928|XP_002033642.1|DSEC	LOC108081263|XP_017031846.1|DKIK
OG0000600	LOC6608927|XP_002033641.1|DSEC	LOC108081210|XP_017031772.1|DKIK
OG0000601	LOC6611488|XP_002036029.1|DSEC	LOC108075836|XP_017023900.1|DKIK
OG0000601	LOC6613148|XP_002037629.1|DSEC	LOC108085347|XP_017037405.1|DKIK
OG0000602	LOC6617829|XP_002042139.1|DSEC	LOC108072498|XP_017019154.1|DKIK
OG0000602	LOC6617830|XP_002042140.1|DSEC	LOC108072504|XP_017019164.1|DKIK
OG0000603	LOC116800575|XP_032572215.1|DSEC, LOC6621835|XP_032572199.1|DSEC	LOC108074609|XP_017022218.1|DKIK
OG0000603	LOC6611632|XP_002036168.1|DSEC	LOC108079639|XP_017029514.1|DKIK
OG0000604	LOC6613147|XP_002037628.1|DSEC	LOC108086255|XP_017038629.1|DKIK
OG0000604	LOC6613146|XP_002037627.1|DSEC	LOC108086257|XP_017038630.1|DKIK
OG0000605	LOC6618235|XP_002042510.1|DSEC	LOC108081367|XP_017032009.1|DKIK
OG0000606	LOC6607508|XP_002032277.2|DSEC	LOC108073322|XP_017020372.1|DKIK
OG0000607	LOC6616806|XP_002041143.1|DSEC	LOC108071464|XP_017017716.1|DKIK
OG0000607	LOC6620049|XP_002044261.1|DSEC	LOC108083212|XP_017034410.1|DKIK
OG0000608	LOC6617043|XP_002041371.1|DSEC	LOC108072009|XP_017018476.1|DKIK
OG0000608	LOC6617037|XP_032576248.1|DSEC	LOC108078823|XP_017028403.1|DKIK
OG0000609	LOC6617369|XP_032576435.1|DSEC	LOC108079563|XP_017029393.1|DKIK
OG0000610	LOC6618353|XP_002042624.2|DSEC	LOC108085528|XP_017037648.1|DKIK
OG0000610	LOC6615435|XP_002039817.1|DSEC	LOC108072279|XP_017018833.1|DKIK
OG0000611	LOC6615298|XP_032571738.1|DSEC	LOC108078251|XP_017027469.1|DKIK
OG0000611	LOC6609440|XP_002034125.1|DSEC	LOC108076520|XP_017024918.1|DKIK
OG0000612	LOC6618320|XP_002042593.2|DSEC	LOC108080619|XP_017030933.1|DKIK
OG0000612	LOC6618319|XP_002042592.2|DSEC	LOC108080581|XP_017030874.1|DKIK
OG0000612	LOC6618318|XP_032574021.1|DSEC	LOC108080608|XP_017030919.1|DKIK
OG0000614	LOC6617535|XP_032580098.1|DSEC	LOC108080098|XP_017030195.1|DKIK
OG0000614	LOC6612778|XP_002037279.1|DSEC	LOC108077821|XP_017026834.1|DKIK
OG0000615	LOC6614877|XP_002039295.1|DSEC	LOC108084268|XP_017035916.1|DKIK
OG0000615	LOC6607044|XP_032579098.1|DSEC	LOC108084201|XP_017035801.1|DKIK
OG0000616	LOC6614865|XP_002039283.1|DSEC	LOC108083591|XP_017034940.1|DKIK
OG0000616	LOC6614866|XP_032581721.1|DSEC	LOC108083607|XP_017034967.1|DKIK
OG0000617	LOC6618692|XP_002042951.1|DSEC	LOC108083732|XP_017035129.1|DKIK
OG0000617	LOC6606661|XP_002031461.1|DSEC	LOC108077690|XP_017026613.1|DKIK
OG0000618	LOC6607350|XP_002032123.1|DSEC	LOC108073541|XP_017020714.1|DKIK
OG0000618	LOC6616519|XP_002040879.1|DSEC	LOC108075303|XP_017023192.1|DKIK
OG0000619	LOC6609844|XP_002034496.1|DSEC	LOC108082559|XP_017033498.1|DKIK
OG0000620	LOC6615075|XP_002039492.1|DSEC	LOC108080056|XP_017030128.1|DKIK
OG0000620	LOC6605026|XP_032574267.1|DSEC	LOC108078775|XP_017028306.1|DKIK
OG0000621	LOC6619270|XP_002043487.1|DSEC	LOC108084140|XP_017035673.1|DKIK
OG0000621	LOC6616166|XP_002040531.1|DSEC	LOC108085770|XP_017038004.1|DKIK
OG0000622	LOC6620777|XP_032575104.1|DSEC	LOC108079023|XP_017028691.1|DKIK
OG0000622	LOC6604995|XP_002029838.1|DSEC	LOC108078615|XP_017028027.1|DKIK
OG0000623	LOC6610295|XP_032574147.1|DSEC	LOC108074006|XP_017021356.1|DKIK
OG0000623	LOC6611146|XP_032574003.1|DSEC	LOC108078295|XP_017027566.1|DKIK
OG0000624	LOC6609819|XP_002034473.1|DSEC	LOC108081185|XP_017031733.1|DKIK
OG0000624	LOC6609820|XP_002034474.1|DSEC	LOC108081184|XP_017031732.1|DKIK
OG0000625	LOC6610942|XP_002035499.1|DSEC	LOC108084418|XP_017036112.1|DKIK
OG0000625	LOC6610941|XP_002035498.1|DSEC	LOC108084393|XP_017036076.1|DKIK
OG0000626	LOC6608393|XP_002033127.1|DSEC	LOC108078051|XP_017027103.1|DKIK
OG0000626	LOC6615733|XP_002040104.1|DSEC	LOC108076515|XP_017024912.1|DKIK
OG0000627	LOC6606089|XP_002030898.1|DSEC	LOC108071875|XP_017018292.1|DKIK
OG0000627	LOC6612455|XP_002036963.1|DSEC	LOC108076113|XP_017024328.1|DKIK
OG0000628	LOC6617827|XP_032577487.1|DSEC	LOC108086261|XP_017038635.1|DKIK
OG0000628	LOC6611930|XP_002036447.1|DSEC	LOC108076896|XP_017025418.1|DKIK
OG0000629	LOC6606885|XP_032578484.1|DSEC	LOC108081482|XP_017032170.1|DKIK
OG0000629	LOC6618254|XP_002042528.1|DSEC	LOC108081399|XP_017032048.1|DKIK
OG0000630	LOC6614668|XP_002039095.1|DSEC	LOC108082830|XP_017033879.1|DKIK
OG0000630	LOC6614662|XP_002039089.1|DSEC	LOC108082796|XP_017033835.1|DKIK
OG0000631	LOC116801946|XP_032580013.1|DSEC	LOC108074611|XP_017022223.1|DKIK
OG0000631	LOC6611340|XP_032580847.1|DSEC	LOC108072625|XP_017019343.1|DKIK
OG0000632	LOC6613373|XP_032583111.1|DSEC	LOC108076936|XP_017025472.1|DKIK
OG0000632	LOC6617337|XP_032569887.1|DSEC	LOC108074390|XP_017021903.1|DKIK
OG0000633	LOC6605379|XP_032576104.1|DSEC	LOC108073828|XP_017021096.1|DKIK
OG0000633	LOC116801314|XP_032576072.1|DSEC	LOC108073771|XP_017021026.1|DKIK
OG0000635	LOC6610037|XP_002034653.1|DSEC	LOC108084176|XP_017035757.1|DKIK
OG0000635	LOC6619978|XP_002044190.2|DSEC	LOC108079714|XP_017029611.1|DKIK
OG0000636	LOC6614665|XP_002039092.1|DSEC	LOC108082705|XP_017033702.1|DKIK
OG0000636	LOC6614666|XP_002039093.1|DSEC	LOC108082716|XP_017033713.1|DKIK
OG0000637	LOC6612398|XP_032582026.1|DSEC	LOC108075983|XP_017024125.1|DKIK
OG0000637	LOC6612397|XP_032581836.1|DSEC	LOC108076118|XP_017024335.1|DKIK
OG0000638	LOC6607650|XP_032576979.1|DSEC	LOC108084584|XP_017036347.1|DKIK
OG0000638	LOC6617963|XP_002042271.2|DSEC	LOC108084497|XP_017036225.1|DKIK
OG0000639	LOC6616394|XP_032575362.1|DSEC	LOC108085804|XP_017038040.1|DKIK
OG0000641	LOC6614245|XP_032578534.1|DSEC	LOC108085384|XP_017037441.1|DKIK
OG0000642	LOC6608831|XP_032572022.1|DSEC	LOC108082317|XP_017033136.1|DKIK
OG0000642	LOC6611297|XP_002035844.2|DSEC	LOC108077329|XP_017026106.1|DKIK
OG0000643	LOC116801664|XP_032578465.1|DSEC, LOC116801663|XP_032578459.1|DSEC, LOC6618687|XP_032578466.1|DSEC	LOC108083624|XP_017034984.1|DKIK
OG0000643	LOC6617188|XP_002041515.2|DSEC	LOC108083623|XP_017034983.1|DKIK
OG0000644	LOC6605295|XP_002030133.1|DSEC	LOC108073875|XP_017021150.1|DKIK
OG0000644	LOC6605292|XP_002030130.1|DSEC	LOC108073783|XP_017021038.1|DKIK
OG0000644	LOC6605291|XP_002030129.2|DSEC	LOC108073784|XP_017021039.1|DKIK
OG0000645	LOC116801525|XP_032577643.1|DSEC	LOC108077460|XP_017026273.1|DKIK
OG0000645	LOC116800506|XP_032571782.1|DSEC	LOC108077371|XP_017026155.1|DKIK
OG0000646	LOC6607697|XP_002032461.1|DSEC	LOC108084599|XP_017036366.1|DKIK
OG0000646	LOC6612615|XP_002037119.1|DSEC	LOC108081121|XP_017031617.1|DKIK
OG0000647	LOC6614066|XP_002038520.1|DSEC	LOC108070657|XP_017016714.1|DKIK
OG0000647	LOC6612589|XP_032580413.1|DSEC	LOC108085755|XP_017037983.1|DKIK
OG0000648	LOC6618076|XP_002042374.1|DSEC	LOC108084227|XP_017035843.1|DKIK
OG0000648	LOC6618080|XP_032581792.1|DSEC	LOC108084297|XP_017035952.1|DKIK
OG0000649	LOC6614832|XP_032581206.1|DSEC	LOC108083604|XP_017034962.1|DKIK
OG0000649	LOC6614835|XP_032581120.1|DSEC	LOC108083350|XP_017034583.1|DKIK
OG0000650	LOC6607677|XP_002032442.2|DSEC	LOC108084541|XP_017036267.1|DKIK
OG0000650	LOC6619451|XP_002043666.1|DSEC	LOC108072475|XP_017019128.1|DKIK
OG0000651	LOC6606046|XP_002030857.1|DSEC	LOC108078903|XP_017028525.1|DKIK
OG0000651	LOC6610717|XP_002035283.1|DSEC	LOC108073486|XP_017020633.1|DKIK
OG0000652	LOC6608054|XP_002032802.1|DSEC	LOC108076803|XP_017025318.1|DKIK
OG0000652	LOC6612417|XP_032581215.1|DSEC	LOC108079433|XP_017029256.1|DKIK
OG0000653	LOC6606673|XP_002031473.1|DSEC	LOC108077719|XP_017026659.1|DKIK
OG0000653	LOC6613909|XP_002038374.1|DSEC	LOC108079129|XP_017028866.1|DKIK
OG0000654	LOC6610352|XP_032573521.1|DSEC	LOC108079125|XP_017028858.1|DKIK
OG0000654	LOC6606038|XP_002030849.2|DSEC	LOC108078754|XP_017028271.1|DKIK
OG0000655	LOC6608900|XP_002033614.1|DSEC	LOC108078258|XP_017027484.1|DKIK
OG0000655	LOC6617327|XP_002041652.1|DSEC	LOC108077401|XP_017026189.1|DKIK
OG0000656	LOC6606749|XP_002031546.1|DSEC	LOC108085637|XP_017037812.1|DKIK
OG0000656	LOC6606748|XP_002031545.1|DSEC	LOC108085638|XP_017037813.1|DKIK
OG0000657	LOC6610129|XP_032573536.1|DSEC	LOC108078517|XP_017027916.1|DKIK
OG0000657	LOC6613251|XP_002037728.2|DSEC	LOC108086102|XP_017038417.1|DKIK
OG0000658	LOC6618039|XP_002042347.1|DSEC	LOC108083861|XP_017035336.1|DKIK
OG0000658	LOC6606334|XP_002031139.1|DSEC	LOC108075610|XP_017023632.1|DKIK
OG0000659	LOC6613178|XP_002037659.1|DSEC	LOC108075870|XP_017023962.1|DKIK
OG0000659	LOC6614660|XP_002039087.1|DSEC	LOC108083490|XP_017034778.1|DKIK
OG0000660	LOC6613189|XP_002037670.1|DSEC	LOC108076373|XP_017024672.1|DKIK
OG0000661	LOC6611122|XP_002035679.1|DSEC	LOC108071541|XP_017017805.1|DKIK
OG0000661	LOC6613385|XP_002037859.2|DSEC	LOC108077120|XP_017025809.1|DKIK
OG0000662	LOC6610664|XP_002035231.1|DSEC	LOC108080704|XP_017031034.1|DKIK
OG0000662	LOC6619069|XP_002043309.1|DSEC	LOC108085545|XP_017037673.1|DKIK
OG0000663	LOC6618904|XP_002043152.1|DSEC	LOC108072370|XP_017018956.1|DKIK
OG0000664	LOC6614347|XP_002038786.1|DSEC	LOC108081758|XP_017032448.1|DKIK
OG0000664	LOC6612480|XP_002036988.2|DSEC	LOC108071230|XP_017017403.1|DKIK
OG0000665	LOC6619683|XP_002043898.1|DSEC	LOC108073299|XP_017020343.1|DKIK
OG0000665	LOC6619684|XP_032577418.1|DSEC	LOC108073369|XP_017020422.1|DKIK
OG0000666	LOC6621727|XP_032570829.1|DSEC	LOC108084127|XP_017035658.1|DKIK
OG0000666	LOC116801950|XP_032580032.1|DSEC	LOC108079237|XP_017029009.1|DKIK
OG0000667	LOC6616167|XP_002040532.1|DSEC	LOC108071691|XP_017017994.1|DKIK
OG0000667	LOC6606900|XP_002031694.1|DSEC	LOC108081509|XP_017032217.1|DKIK
OG0000668	LOC6606487|XP_002031288.1|DSEC	LOC108084170|XP_017035745.1|DKIK
OG0000669	LOC6619564|XP_002043779.1|DSEC	LOC108079134|XP_017028871.1|DKIK
OG0000669	LOC6619565|XP_032582070.1|DSEC	LOC108079183|XP_017028924.1|DKIK
OG0000670	LOC6612495|XP_002037003.1|DSEC	LOC108084682|XP_017036503.1|DKIK
OG0000671	LOC6613776|XP_032578365.1|DSEC	LOC108071215|XP_017017385.1|DKIK
OG0000671	LOC6618756|XP_002043014.1|DSEC	LOC108077687|XP_017026608.1|DKIK
OG0000672	LOC6620305|XP_002044513.1|DSEC	LOC108075092|XP_017022863.1|DKIK
OG0000672	LOC6615022|XP_032580000.1|DSEC	LOC108083372|XP_017034606.1|DKIK
OG0000673	LOC6618661|XP_002042920.2|DSEC	LOC108083475|XP_017034754.1|DKIK
OG0000673	LOC6605758|XP_002030573.1|DSEC	LOC108083097|XP_017034239.1|DKIK
OG0000675	LOC6611709|XP_002036242.1|DSEC	LOC108074866|XP_017022567.1|DKIK
OG0000677	LOC6617636|XP_002041949.1|DSEC	LOC108074131|XP_017021520.1|DKIK
OG0000678	LOC6616815|XP_002041152.1|DSEC	LOC108071447|XP_017017690.1|DKIK
OG0000678	LOC6617295|XP_002041622.1|DSEC	LOC108079157|XP_017028898.1|DKIK
OG0000679	LOC6619926|XP_002044138.1|DSEC	LOC108071699|XP_017018002.1|DKIK
OG0000680	LOC6614970|XP_002039387.1|DSEC	LOC108084638|XP_017036414.1|DKIK
OG0000680	LOC6614983|XP_002039400.2|DSEC	LOC108084675|XP_017036492.1|DKIK
OG0000681	LOC6606472|XP_002031275.1|DSEC	LOC108085641|XP_017037815.1|DKIK
OG0000681	LOC6618650|XP_032582701.1|DSEC	LOC108080288|XP_017030446.1|DKIK
OG0000683	LOC6607692|XP_002032456.2|DSEC	LOC108084603|XP_017036374.1|DKIK, LOC108084534|XP_017036259.1|DKIK
OG0000684	LOC6606723|XP_002031521.1|DSEC	LOC108080442|XP_017030667.1|DKIK
OG0000684	LOC6607598|XP_002032366.1|DSEC	LOC108081086|XP_017031564.1|DKIK
OG0000685	LOC6617609|XP_002041922.1|DSEC	LOC108085236|XP_017037268.1|DKIK
OG0000685	LOC6620029|XP_002044241.1|DSEC	LOC108075614|XP_017023636.1|DKIK
OG0000686	LOC6607896|XP_002032650.1|DSEC	LOC108070538|XP_017016553.1|DKIK
OG0000686	LOC6614931|XP_002039348.1|DSEC	LOC108078985|XP_017028650.1|DKIK
OG0000687	LOC6620817|XP_002045017.1|DSEC	LOC108082131|XP_017032922.1|DKIK
OG0000687	LOC6610478|XP_002035058.1|DSEC	LOC108075059|XP_017022829.1|DKIK
OG0000688	LOC6609703|XP_002034360.1|DSEC	LOC108072914|XP_017019733.1|DKIK
OG0000689	LOC6620881|XP_032571729.1|DSEC	LOC108073146|XP_017020143.1|DKIK
OG0000689	LOC116800495|XP_032571728.1|DSEC	LOC108073145|XP_017020142.1|DKIK
OG0000690	LOC6615124|XP_002039540.1|DSEC	LOC108079228|XP_017029000.1|DKIK
OG0000691	LOC6611739|XP_002036262.1|DSEC	LOC108074812|XP_017022497.1|DKIK
OG0000691	LOC6618347|XP_002042619.1|DSEC	LOC108085522|XP_017037643.1|DKIK
OG0000692	LOC6605947|XP_032573576.1|DSEC	LOC108071478|XP_017017726.1|DKIK
OG0000692	LOC6605948|XP_002030760.1|DSEC	LOC108071479|XP_017017727.1|DKIK
OG0000693	LOC6618084|XP_002042382.1|DSEC	LOC108083567|XP_017034912.1|DKIK
OG0000693	LOC6620387|XP_032577160.1|DSEC	LOC108073438|XP_017020551.1|DKIK
OG0000694	LOC6617582|XP_032582490.1|DSEC	LOC108080146|XP_017030269.1|DKIK
OG0000694	LOC6605328|XP_002030165.1|DSEC	LOC108073998|XP_017021340.1|DKIK
