Orthogroup	DSEC.longest_only	DBIA.longest_only
OG0000272	LOC6611183|XP_032573856.1|DSEC	LOC108028011|XP_016955129.1|DBIA
OG0000272	LOC6620280|XP_032579864.1|DSEC	LOC108024900|XP_016950550.1|DBIA
OG0000273	LOC6606210|XP_002031018.2|DSEC	LOC108026225|XP_016952546.1|DBIA
OG0000273	LOC6612030|XP_002036547.1|DSEC	LOC108033841|XP_016963956.1|DBIA
OG0000273	LOC6614319|XP_002038759.1|DSEC	LOC108031493|XP_016960475.1|DBIA
OG0000274	LOC6609196|XP_002033887.1|DSEC	LOC108022261|XP_016946609.1|DBIA, LOC108022214|XP_016946556.1|DBIA
OG0000274	LOC6608989|XP_032572006.1|DSEC	LOC108029405|XP_016957127.1|DBIA
OG0000276	LOC6616862|XP_032579511.1|DSEC	LOC108023308|XP_016948103.1|DBIA
OG0000277	LOC6619297|XP_002043514.1|DSEC	LOC108030967|XP_016959656.1|DBIA
OG0000277	LOC6607339|XP_002032112.1|DSEC	LOC108031018|XP_016959707.1|DBIA
OG0000277	LOC6607340|XP_002032113.1|DSEC	LOC108031017|XP_016959706.1|DBIA
OG0000278	LOC6614799|XP_002039218.1|DSEC	LOC108023188|XP_016947920.1|DBIA
OG0000279	LOC6604910|XP_002029753.1|DSEC	LOC108034543|XP_016964958.1|DBIA
OG0000279	LOC6604911|XP_032574877.1|DSEC	LOC108035560|XP_016966717.1|DBIA
OG0000280	LOC6619354|XP_002043571.1|DSEC	LOC108024926|XP_016950613.1|DBIA
OG0000280	LOC6619353|XP_002043570.2|DSEC	LOC108024924|XP_016950611.1|DBIA
OG0000280	LOC6619355|XP_002043572.1|DSEC	LOC108024925|XP_016950612.1|DBIA
OG0000281	LOC6611035|XP_032575639.1|DSEC	LOC108028614|XP_016956023.1|DBIA
OG0000281	LOC6615104|XP_002039520.1|DSEC	LOC108025647|XP_016951674.1|DBIA
OG0000281	LOC6614954|XP_032581509.1|DSEC	LOC108027527|XP_016954460.1|DBIA
OG0000282	LOC6610700|XP_032573797.1|DSEC	LOC108035460|XP_016966590.1|DBIA
OG0000282	LOC6612379|XP_002036888.1|DSEC	LOC108024080|XP_016949344.1|DBIA
OG0000282	LOC6610701|XP_032574233.1|DSEC	LOC108034387|XP_016964757.1|DBIA
OG0000283	LOC6608719|XP_032570257.1|DSEC	LOC108029964|XP_016957956.1|DBIA
OG0000283	LOC6617122|XP_002041449.2|DSEC	LOC108025232|XP_016951068.1|DBIA
OG0000284	LOC6613652|XP_002038122.1|DSEC	LOC108032684|XP_016962148.1|DBIA
OG0000284	LOC6613664|XP_032583146.1|DSEC	LOC108032798|XP_016962293.1|DBIA
OG0000285	LOC6609870|XP_002034521.2|DSEC	LOC108030288|XP_016958608.1|DBIA
OG0000285	LOC6609871|XP_002034522.1|DSEC	LOC108030289|XP_016958609.1|DBIA
OG0000286	LOC6611231|XP_002035787.1|DSEC	LOC108033818|XP_016963931.1|DBIA
OG0000286	LOC6611228|XP_002035784.1|DSEC	LOC108033820|XP_016963933.1|DBIA
OG0000286	LOC6611232|XP_002035788.2|DSEC	LOC108033821|XP_016963935.1|DBIA
OG0000287	LOC6620792|XP_002044992.2|DSEC	LOC108033109|XP_016962801.1|DBIA
OG0000287	LOC6617987|XP_002042295.1|DSEC	LOC108033112|XP_016962804.1|DBIA
OG0000287	LOC6620791|XP_002044990.1|DSEC	LOC108033113|XP_016962805.1|DBIA
OG0000288	LOC6617886|XP_002042194.1|DSEC	LOC108032328|XP_016961626.1|DBIA
OG0000288	LOC6617888|XP_002042196.2|DSEC	LOC108032558|XP_016961927.1|DBIA
OG0000288	LOC6617885|XP_002042193.1|DSEC	LOC108032329|XP_016961628.1|DBIA
OG0000288	LOC6617884|XP_002042192.1|DSEC	LOC108032331|XP_016961630.1|DBIA, LOC108032559|XP_016961928.1|DBIA, LOC108032330|XP_016961629.1|DBIA
OG0000289	LOC116801039|XP_032574278.1|DSEC	LOC108035261|XP_016966308.1|DBIA
OG0000289	LOC6610834|XP_032575060.1|DSEC	LOC108034600|XP_016965022.1|DBIA
OG0000289	LOC6610793|XP_032574279.1|DSEC	LOC108035266|XP_016966313.1|DBIA
OG0000290	LOC6608507|XP_002033241.2|DSEC	LOC108022051|XP_016946385.1|DBIA
OG0000290	LOC6608505|XP_002033239.1|DSEC	LOC108022542|XP_016947009.1|DBIA
OG0000290	LOC6608506|XP_032572598.1|DSEC	LOC108022052|XP_016946386.1|DBIA
OG0000291	LOC6605284|XP_002030122.1|DSEC	LOC108028261|XP_016955442.1|DBIA
OG0000292	LOC6609635|XP_002034312.1|DSEC	LOC108023054|XP_016947790.1|DBIA
OG0000292	LOC6605497|XP_002030330.1|DSEC	LOC108035910|XP_016967166.1|DBIA
OG0000293	LOC6607604|XP_002032372.1|DSEC	LOC108024441|XP_016949848.1|DBIA
OG0000293	LOC6612064|XP_002036581.1|DSEC	LOC108034057|XP_016964301.1|DBIA
OG0000293	LOC6620991|XP_002045184.1|DSEC	LOC108024468|XP_016949876.1|DBIA
OG0000294	LOC6613668|XP_002038138.2|DSEC	LOC108032544|XP_016961911.1|DBIA
OG0000294	LOC6620300|XP_032582665.1|DSEC	LOC108025698|XP_016951724.1|DBIA
OG0000295	LOC6609203|XP_002033894.1|DSEC	LOC108022785|XP_016947399.1|DBIA
OG0000295	LOC116800418|XP_032571134.1|DSEC	LOC108029694|XP_016957645.1|DBIA
OG0000296	LOC6619330|XP_002043547.1|DSEC	LOC108033475|XP_016963302.1|DBIA
OG0000296	LOC6610164|XP_002034772.1|DSEC	LOC108028376|XP_016955663.1|DBIA
OG0000296	LOC6616192|XP_032581563.1|DSEC	LOC108025863|XP_016952020.1|DBIA
OG0000297	LOC6608172|XP_002032917.1|DSEC	LOC108029437|XP_016957173.1|DBIA
OG0000297	LOC6608174|XP_002032919.1|DSEC	LOC108029737|XP_016957712.1|DBIA
OG0000298	LOC6612592|XP_002037097.1|DSEC	LOC108025643|XP_016951668.1|DBIA
OG0000298	LOC6616234|XP_002040598.1|DSEC	LOC108025663|XP_016951691.1|DBIA
OG0000298	LOC6615114|XP_002039530.1|DSEC, LOC6604997|XP_002029840.1|DSEC	LOC108025670|XP_016951697.1|DBIA
OG0000299	LOC6606549|XP_032576666.1|DSEC	LOC108024823|XP_016950445.1|DBIA
OG0000299	LOC6606551|XP_032577050.1|DSEC	LOC108023002|XP_016947727.1|DBIA
OG0000300	LOC116801156|XP_032574975.1|DSEC	LOC108028563|XP_016955958.1|DBIA
OG0000300	LOC6606134|XP_032574973.1|DSEC	LOC108028562|XP_016955957.1|DBIA
OG0000300	LOC6606133|XP_032574972.1|DSEC	LOC108027973|XP_016955087.1|DBIA
OG0000301	LOC6619473|XP_002043688.1|DSEC	LOC108036021|XP_016967436.1|DBIA
OG0000301	LOC6611555|XP_002036094.1|DSEC	LOC108033297|XP_016963053.1|DBIA
OG0000302	LOC6616427|XP_002040788.2|DSEC	LOC108028316|XP_016955534.1|DBIA
OG0000302	LOC6616428|XP_002040789.1|DSEC	LOC108028317|XP_016955535.1|DBIA
OG0000303	LOC6605333|XP_002030169.1|DSEC	LOC108030534|XP_016958916.1|DBIA
OG0000303	LOC116802177|XP_032581551.1|DSEC	LOC108035817|XP_016967054.1|DBIA
OG0000303	LOC116802266|XP_032582065.1|DSEC	LOC108036768|XP_016968597.1|DBIA
OG0000304	LOC6619502|XP_032578323.1|DSEC	LOC108023883|XP_016949056.1|DBIA
OG0000304	LOC6619499|XP_002043715.1|DSEC	LOC108023888|XP_016949063.1|DBIA
OG0000304	LOC6619501|XP_032578324.1|DSEC	LOC108023889|XP_016949064.1|DBIA
OG0000305	LOC6605788|XP_002030603.1|DSEC	LOC108030706|XP_016959235.1|DBIA
OG0000305	LOC6605785|XP_002030600.1|DSEC	LOC108030533|XP_016958915.1|DBIA
OG0000306	LOC6615661|XP_002040032.1|DSEC	LOC108022207|XP_016946550.1|DBIA
OG0000306	LOC6615665|XP_032572285.1|DSEC	LOC108022177|XP_016946518.1|DBIA
OG0000306	LOC6617629|XP_002041942.2|DSEC	LOC108025790|XP_016951909.1|DBIA
OG0000307	LOC6616654|XP_032578009.1|DSEC	LOC108023926|XP_016949103.1|DBIA
OG0000307	LOC6618683|XP_032579262.1|DSEC	LOC108024569|XP_016950055.1|DBIA
OG0000308	LOC6611801|XP_002036323.1|DSEC	LOC108032476|XP_016961787.1|DBIA
OG0000308	LOC6606624|XP_002031425.1|DSEC	LOC108032050|XP_016961351.1|DBIA
OG0000308	LOC6606622|XP_002031423.1|DSEC	LOC108031294|XP_016960026.1|DBIA
OG0000308	LOC116800218|XP_032569952.1|DSEC	LOC108036120|XP_016967594.1|DBIA
OG0000309	LOC6606931|XP_002031725.1|DSEC	LOC108031164|XP_016959872.1|DBIA
OG0000309	LOC6606936|XP_002031730.1|DSEC	LOC108031420|XP_016960309.1|DBIA
OG0000309	LOC6606935|XP_002031729.1|DSEC	LOC108031419|XP_016960308.1|DBIA, LOC108031181|XP_016959890.1|DBIA
OG0000310	LOC6618455|XP_002042725.2|DSEC	LOC108023928|XP_016949101.1|DBIA
OG0000311	LOC6607488|XP_002032257.2|DSEC	LOC108031849|XP_016961091.1|DBIA
OG0000311	LOC6619218|XP_002043437.1|DSEC	LOC108031402|XP_016960275.1|DBIA
OG0000311	LOC6615141|XP_002039557.1|DSEC	LOC108027582|XP_016954585.1|DBIA
OG0000312	LOC6611804|XP_032574685.1|DSEC	LOC108032655|XP_016962100.1|DBIA
OG0000312	LOC6613282|XP_032579441.1|DSEC	LOC108029166|XP_016956796.1|DBIA
OG0000313	LOC6611716|XP_002036249.2|DSEC	LOC108036770|XP_016968599.1|DBIA
OG0000313	LOC6611219|XP_002035775.2|DSEC	LOC108034339|XP_016964711.1|DBIA, LOC108032610|XP_016962029.1|DBIA
OG0000314	LOC6613225|XP_002037702.2|DSEC	LOC108035130|XP_016966063.1|DBIA, LOC108034910|XP_016965642.1|DBIA
OG0000315	LOC6613310|XP_002037786.1|DSEC	LOC108028939|XP_016956447.1|DBIA, LOC108036188|XP_016967668.1|DBIA, LOC108028938|XP_016956446.1|DBIA
OG0000315	LOC6613253|XP_002037730.2|DSEC	LOC108032753|XP_016962232.1|DBIA
OG0000315	LOC6608786|XP_032572405.1|DSEC	LOC108022181|XP_016946521.1|DBIA
OG0000315	LOC6613311|XP_002037787.1|DSEC	LOC108029270|XP_016956958.1|DBIA
OG0000316	LOC6609874|XP_002034525.1|DSEC	LOC108029921|XP_016957905.1|DBIA
OG0000316	LOC6609873|XP_002034524.1|DSEC	LOC108029958|XP_016957950.1|DBIA
OG0000317	LOC6607572|XP_032577759.1|DSEC	LOC108024478|XP_016949887.1|DBIA
OG0000317	LOC116801544|XP_032577760.1|DSEC	LOC108024463|XP_016949870.1|DBIA
OG0000318	LOC6612760|XP_002037263.1|DSEC	LOC108025051|XP_016950797.1|DBIA
OG0000318	LOC6612761|XP_002037264.2|DSEC	LOC108025426|XP_016951399.1|DBIA
OG0000319	LOC6606857|XP_032576542.1|DSEC, LOC6621508|XP_032576544.1|DSEC, LOC116801404|XP_032576543.1|DSEC, LOC6606844|XP_032578755.1|DSEC	LOC108024516|XP_016949954.1|DBIA, LOC108024512|XP_016949949.1|DBIA, LOC108024511|XP_016949948.1|DBIA
OG0000320	LOC6606918|XP_032578905.1|DSEC	LOC108031800|XP_016961009.1|DBIA
OG0000320	LOC6613324|XP_002037800.1|DSEC	LOC108029030|XP_016956568.1|DBIA
OG0000320	LOC6606460|XP_032577463.1|DSEC	LOC108031240|XP_016959964.1|DBIA
OG0000321	LOC6617669|XP_032583227.1|DSEC	LOC108033609|XP_016963460.1|DBIA
OG0000321	LOC116803550|XP_032583230.1|DSEC	LOC108033608|XP_016963459.1|DBIA
OG0000322	LOC6606238|XP_002031046.1|DSEC	LOC108026091|XP_016952279.1|DBIA
OG0000322	LOC6615976|XP_032581735.1|DSEC	LOC108023203|XP_016947952.1|DBIA
OG0000322	LOC6618963|XP_002043208.2|DSEC	LOC108023368|XP_016948257.1|DBIA
OG0000323	LOC6611191|XP_002035747.1|DSEC	LOC108032592|XP_016961994.1|DBIA
OG0000323	LOC6607690|XP_002032454.1|DSEC	LOC108025966|XP_016952149.1|DBIA
OG0000323	LOC6607691|XP_032579248.1|DSEC	LOC108026244|XP_016952574.1|DBIA
OG0000324	LOC6609013|XP_002033718.1|DSEC	LOC108029467|XP_016957207.1|DBIA
OG0000325	LOC6618368|XP_002042638.1|DSEC	LOC108035873|XP_016967110.1|DBIA
OG0000325	LOC6618370|XP_002042640.1|DSEC	LOC108035879|XP_016967118.1|DBIA
OG0000327	LOC6608011|XP_032572057.1|DSEC	LOC108030135|XP_016958339.1|DBIA
OG0000327	LOC6608010|XP_002032758.1|DSEC	LOC108030136|XP_016958340.1|DBIA
OG0000327	LOC6608009|XP_002032757.2|DSEC	LOC108029902|XP_016957881.1|DBIA
OG0000328	LOC6618827|XP_002043076.2|DSEC	LOC108022754|XP_016947341.1|DBIA
OG0000328	LOC6605155|XP_002029994.2|DSEC	LOC108034456|XP_016964830.1|DBIA
OG0000328	LOC116800979|XP_032573860.1|DSEC, LOC116803144|XP_032582963.1|DSEC	LOC108034457|XP_016964831.1|DBIA
OG0000329	LOC6611706|XP_002036239.1|DSEC	LOC108033881|XP_016964013.1|DBIA
OG0000329	LOC6611416|XP_002035960.1|DSEC	LOC108033845|XP_016963964.1|DBIA
OG0000330	LOC6612696|XP_002037199.1|DSEC	LOC108026125|XP_016952317.1|DBIA, LOC108026124|XP_016952316.1|DBIA
OG0000331	LOC6611618|XP_002036154.1|DSEC	LOC108036814|XP_016968653.1|DBIA
OG0000331	LOC6611620|XP_002036156.1|DSEC	LOC108036777|XP_016968605.1|DBIA
OG0000332	LOC6611996|XP_032570871.1|DSEC	LOC108034232|XP_016964568.1|DBIA
OG0000332	LOC6615092|XP_002039508.1|DSEC	LOC108025920|XP_016952096.1|DBIA
OG0000333	LOC6605145|XP_002029986.1|DSEC	LOC108035247|XP_016966269.1|DBIA
OG0000333	LOC6610544|XP_002035124.1|DSEC	LOC108035432|XP_016966553.1|DBIA
OG0000334	LOC6608057|XP_002032805.2|DSEC	LOC108036557|XP_016968285.1|DBIA
OG0000334	LOC6619997|XP_002044209.1|DSEC	LOC108025871|XP_016952032.1|DBIA
OG0000334	LOC6609525|XP_002034209.1|DSEC	LOC108036201|XP_016967681.1|DBIA
OG0000335	LOC6614713|XP_032583115.1|DSEC, LOC6614714|XP_002039141.1|DSEC	LOC108032438|XP_016961750.1|DBIA
OG0000335	LOC6614715|XP_002039142.1|DSEC	LOC108032387|XP_016961698.1|DBIA
OG0000336	LOC6606792|XP_002031589.1|DSEC	LOC108025388|XP_016951349.1|DBIA
OG0000336	LOC6619719|XP_002043934.1|DSEC	LOC108026303|XP_016952675.1|DBIA
OG0000336	LOC6619720|XP_032578114.1|DSEC	LOC108026302|XP_016952674.1|DBIA
OG0000337	LOC6619352|XP_002043569.1|DSEC	LOC108024923|XP_016950609.1|DBIA, LOC108024922|XP_016950608.1|DBIA
OG0000337	LOC6616169|XP_002040534.1|DSEC	LOC108024108|XP_016949375.1|DBIA
OG0000337	LOC6606070|XP_002030879.1|DSEC	LOC108034619|XP_016965044.1|DBIA
OG0000338	LOC6610358|XP_032573130.1|DSEC	LOC108029296|XP_016956998.1|DBIA
OG0000338	LOC6608479|XP_002033213.1|DSEC	LOC108022899|XP_016947589.1|DBIA
OG0000339	LOC6605904|XP_002030717.1|DSEC	LOC108035027|XP_016965860.1|DBIA
OG0000339	LOC6605905|XP_002030718.1|DSEC	LOC108035026|XP_016965859.1|DBIA
OG0000340	LOC6609637|XP_002034314.2|DSEC	LOC108022890|XP_016947576.1|DBIA
OG0000341	LOC6605807|XP_002030622.1|DSEC	LOC108030505|XP_016958882.1|DBIA
OG0000341	LOC6605810|XP_002030625.1|DSEC	LOC108030542|XP_016958924.1|DBIA
OG0000341	LOC6605814|XP_002030629.1|DSEC	LOC108030549|XP_016958931.1|DBIA
OG0000341	LOC6605812|XP_002030627.1|DSEC	LOC108030543|XP_016958925.1|DBIA
OG0000342	LOC116802191|XP_032581641.1|DSEC	LOC108025945|XP_016952131.1|DBIA
OG0000342	LOC6619222|XP_002043441.1|DSEC	LOC108031617|XP_016960700.1|DBIA
OG0000342	LOC6618819|XP_002043068.1|DSEC	LOC108022269|XP_016946616.1|DBIA
OG0000343	LOC6621248|XP_002045425.2|DSEC, LOC6620889|XP_032577770.1|DSEC, LOC6607122|XP_002031910.2|DSEC	LOC108032064|XP_016961371.1|DBIA, LOC108029953|XP_016957945.1|DBIA
OG0000344	LOC6609684|XP_002034342.1|DSEC	LOC108022941|XP_016947643.1|DBIA
OG0000344	LOC6612796|XP_002037297.1|DSEC	LOC108025450|XP_016951438.1|DBIA
OG0000345	LOC6608077|XP_002032825.1|DSEC	LOC108036350|XP_016967913.1|DBIA
OG0000345	LOC6608952|XP_032572263.1|DSEC	LOC108029496|XP_016957257.1|DBIA
OG0000346	LOC6609264|XP_032572377.1|DSEC	LOC108026829|XP_016953489.1|DBIA
OG0000346	LOC6615738|XP_002040109.2|DSEC	LOC108022130|XP_016946460.1|DBIA
OG0000346	LOC6609265|XP_032572378.1|DSEC	LOC108026487|XP_016952924.1|DBIA
OG0000347	LOC6610903|XP_032575496.1|DSEC	LOC108028718|XP_016956165.1|DBIA
OG0000347	LOC6617359|XP_002041684.1|DSEC	LOC108027870|XP_016954973.1|DBIA
OG0000348	LOC6613117|XP_002037598.1|DSEC	LOC108029179|XP_016956831.1|DBIA
OG0000348	LOC6613368|XP_002037842.1|DSEC	LOC108027936|XP_016955054.1|DBIA
OG0000349	LOC6614766|XP_032582308.1|DSEC	LOC108032393|XP_016961703.1|DBIA, LOC108032778|XP_016962269.1|DBIA
OG0000350	LOC6605373|XP_002030206.2|DSEC	LOC108034586|XP_016965008.1|DBIA
OG0000350	LOC6605372|XP_002030205.1|DSEC	LOC108034607|XP_016965030.1|DBIA
OG0000350	LOC116801798|XP_032579338.1|DSEC	LOC108025223|XP_016951059.1|DBIA
OG0000351	LOC6615444|XP_002039826.1|DSEC	LOC108022167|XP_016946500.1|DBIA
OG0000351	LOC6615443|XP_002039825.1|DSEC	LOC108022218|XP_016946561.1|DBIA
OG0000353	LOC6607281|XP_002032060.1|DSEC	LOC108031936|XP_016961205.1|DBIA
OG0000353	LOC6613555|XP_002038023.1|DSEC	LOC108027412|XP_016954343.1|DBIA
OG0000354	LOC6613072|XP_002037555.1|DSEC	LOC108029041|XP_016956581.1|DBIA
OG0000354	LOC6613082|XP_002037565.1|DSEC	LOC108028976|XP_016956504.1|DBIA
OG0000355	LOC6608108|XP_002032856.1|DSEC	LOC108029653|XP_016957567.1|DBIA
OG0000355	LOC6619139|XP_002043379.1|DSEC	LOC108026921|XP_016953621.1|DBIA
OG0000358	LOC6619276|XP_002043493.1|DSEC, LOC116802592|XP_032582912.1|DSEC	LOC108031296|XP_016960029.1|DBIA
OG0000358	LOC6619265|XP_002043482.1|DSEC	LOC108031269|XP_016959998.1|DBIA
OG0000358	LOC6619261|XP_002043478.1|DSEC	LOC108031510|XP_016960514.1|DBIA
OG0000359	LOC6605808|XP_002030623.1|DSEC	LOC108030504|XP_016958881.1|DBIA
OG0000359	LOC6605813|XP_002030628.1|DSEC	LOC108030551|XP_016958933.1|DBIA
OG0000359	LOC6605815|XP_002030630.1|DSEC	LOC108030545|XP_016958928.1|DBIA
OG0000360	LOC6619697|XP_002043912.1|DSEC	LOC108026017|XP_016952196.1|DBIA
OG0000360	LOC116801809|XP_032579435.1|DSEC	LOC108026058|XP_016952241.1|DBIA
OG0000360	LOC6619695|XP_032579431.1|DSEC	LOC108026419|XP_016952837.1|DBIA
OG0000360	LOC6619694|XP_032579434.1|DSEC	LOC108026420|XP_016952838.1|DBIA
OG0000361	LOC6616782|XP_002041119.1|DSEC	LOC108024875|XP_016950509.1|DBIA
OG0000361	LOC116801515|XP_032577605.1|DSEC	LOC108027175|XP_016953949.1|DBIA
OG0000361	LOC6617797|XP_002042109.1|DSEC	LOC108036809|XP_016968645.1|DBIA
OG0000362	LOC6620114|XP_002044326.1|DSEC	LOC108036683|XP_016968453.1|DBIA
OG0000362	LOC6616605|XP_032575440.1|DSEC	LOC108030837|XP_016959451.1|DBIA
OG0000363	LOC6616936|XP_032577303.1|DSEC	LOC108026139|XP_016952353.1|DBIA
OG0000363	LOC6606055|XP_032573403.1|DSEC	LOC108034824|XP_016965411.1|DBIA
OG0000364	LOC6610444|XP_032575195.1|DSEC	LOC108034477|XP_016964861.1|DBIA
OG0000364	LOC6610445|XP_032573904.1|DSEC	LOC108034875|XP_016965561.1|DBIA
OG0000365	LOC6610120|XP_002034729.1|DSEC	LOC108022985|XP_016947700.1|DBIA
OG0000365	LOC6612085|XP_032581946.1|DSEC	LOC108034212|XP_016964540.1|DBIA
OG0000366	LOC6617644|XP_032580993.1|DSEC	LOC108032369|XP_016961697.1|DBIA
OG0000366	LOC6616979|XP_032579362.1|DSEC	LOC108025533|XP_016951549.1|DBIA
OG0000367	LOC6605117|XP_002029958.1|DSEC	LOC108034988|XP_016965807.1|DBIA
OG0000367	LOC6609939|XP_032572386.1|DSEC	LOC108026730|XP_016953330.1|DBIA
OG0000368	LOC6605304|XP_032574141.1|DSEC	LOC108030635|XP_016959132.1|DBIA
OG0000368	LOC6605305|XP_002030143.1|DSEC	LOC108030637|XP_016959136.1|DBIA
OG0000370	LOC6604994|XP_002029837.1|DSEC	LOC108028489|XP_016955852.1|DBIA
OG0000370	LOC6618369|XP_002042639.1|DSEC	LOC108035874|XP_016967111.1|DBIA
OG0000370	LOC6615593|XP_002039967.2|DSEC	LOC108026611|XP_016953084.1|DBIA
OG0000371	LOC6617553|XP_002041866.2|DSEC	LOC108025591|XP_016951609.1|DBIA
OG0000371	LOC6608615|XP_002033349.1|DSEC	LOC108022197|XP_016946538.1|DBIA
OG0000371	LOC6618758|XP_002043016.2|DSEC	LOC108024452|XP_016949858.1|DBIA
OG0000372	LOC116802209|XP_032581813.1|DSEC	LOC108033038|XP_016962654.1|DBIA
OG0000372	LOC116800943|XP_032573615.1|DSEC	LOC108035176|XP_016966132.1|DBIA
OG0000372	LOC6618167|XP_002042445.2|DSEC, LOC6618165|XP_002042443.1|DSEC, LOC6618166|XP_002042444.1|DSEC	LOC108033507|XP_016963339.1|DBIA
OG0000372	LOC116803530|XP_032583113.1|DSEC	LOC108033281|XP_016963037.1|DBIA
OG0000373	LOC6609981|XP_002034617.1|DSEC	LOC108026563|XP_016953002.1|DBIA
OG0000374	LOC6619347|XP_032574542.1|DSEC	LOC108030720|XP_016959251.1|DBIA
OG0000375	LOC6605077|XP_002029918.2|DSEC	LOC108034814|XP_016965349.1|DBIA
OG0000375	LOC6605075|XP_002029916.1|DSEC	LOC108034816|XP_016965351.1|DBIA, LOC108034815|XP_016965350.1|DBIA
OG0000376	LOC6620259|XP_002044467.1|DSEC	LOC108028864|XP_016956343.1|DBIA
OG0000377	LOC6620309|XP_032580791.1|DSEC	LOC108024848|XP_016950475.1|DBIA
OG0000377	LOC6606358|XP_002031163.1|DSEC	LOC108031407|XP_016960290.1|DBIA
OG0000378	LOC6609687|XP_002034345.1|DSEC	LOC108022811|XP_016947436.1|DBIA
OG0000378	LOC6618942|XP_002043191.2|DSEC	LOC108023680|XP_016948791.1|DBIA
OG0000379	LOC6608048|XP_002032796.1|DSEC	LOC108036373|XP_016967953.1|DBIA
OG0000379	LOC6608047|XP_032572007.1|DSEC	LOC108036372|XP_016967951.1|DBIA
OG0000379	LOC6608049|XP_002032797.1|DSEC	LOC108036371|XP_016967949.1|DBIA
OG0000380	LOC6609029|XP_002033732.2|DSEC	LOC108029415|XP_016957140.1|DBIA
OG0000380	LOC6611012|XP_002035569.2|DSEC	LOC108028737|XP_016956192.1|DBIA
OG0000381	LOC6608130|XP_002032877.1|DSEC	LOC108027948|XP_016955066.1|DBIA
OG0000381	LOC6611762|XP_032569870.1|DSEC	LOC108036779|XP_016968609.1|DBIA
OG0000382	LOC6616587|XP_032574705.1|DSEC	LOC108030922|XP_016959605.1|DBIA
OG0000383	LOC6613088|XP_032573000.1|DSEC	LOC108029283|XP_016956971.1|DBIA
OG0000383	LOC6614431|XP_002038864.1|DSEC	LOC108034312|XP_016964674.1|DBIA
OG0000384	LOC6608682|XP_002033411.1|DSEC	LOC108030376|XP_016958735.1|DBIA
OG0000384	LOC6608680|XP_032571613.1|DSEC	LOC108030352|XP_016958708.1|DBIA
OG0000385	LOC6612560|XP_032581866.1|DSEC	LOC108032980|XP_016962543.1|DBIA
OG0000385	LOC6612558|XP_032581865.1|DSEC	LOC108032977|XP_016962539.1|DBIA
OG0000386	LOC6610816|XP_002035382.1|DSEC	LOC108034635|XP_016965061.1|DBIA
OG0000386	LOC6610817|XP_002035383.2|DSEC	LOC108034637|XP_016965064.1|DBIA
OG0000386	LOC6612709|XP_002037212.1|DSEC	LOC108026437|XP_016952863.1|DBIA
OG0000387	LOC6613069|XP_002037552.1|DSEC, LOC6613070|XP_002037553.2|DSEC, LOC6611262|XP_002035817.1|DSEC	LOC108028910|XP_016956418.1|DBIA, LOC108029015|XP_016956550.1|DBIA, LOC108036034|XP_016967464.1|DBIA, LOC108028970|XP_016956499.1|DBIA, LOC108036063|XP_016967495.1|DBIA, LOC108028258|XP_016955478.1|DBIA, LOC108036035|XP_016967465.1|DBIA
OG0000388	LOC6610448|XP_002035029.2|DSEC	LOC108034546|XP_016964962.1|DBIA
OG0000388	LOC6610447|XP_002035028.1|DSEC	LOC108035684|XP_016966887.1|DBIA
OG0000388	LOC6610450|XP_002035031.1|DSEC	LOC108034469|XP_016964841.1|DBIA
OG0000389	LOC6604991|XP_032574351.1|DSEC	LOC108031085|XP_016959783.1|DBIA
OG0000390	LOC6612098|XP_002036615.1|DSEC	LOC108033251|XP_016963006.1|DBIA
OG0000391	LOC116800611|XP_032572391.1|DSEC	LOC108030313|XP_016958640.1|DBIA
OG0000391	LOC6609885|XP_032571871.1|DSEC	LOC108030373|XP_016958732.1|DBIA
OG0000392	LOC6613482|XP_002037951.1|DSEC	LOC108029299|XP_016956991.1|DBIA
OG0000392	LOC6613478|XP_002037948.1|DSEC	LOC108029294|XP_016956985.1|DBIA
OG0000393	LOC6614508|XP_032583503.1|DSEC	LOC108033637|XP_016963545.1|DBIA
OG0000393	LOC6614509|XP_032583511.1|DSEC	LOC108033865|XP_016963996.1|DBIA
OG0000394	LOC6617633|XP_002041946.1|DSEC	LOC108025950|XP_016952137.1|DBIA
OG0000394	LOC6617632|XP_002041945.2|DSEC	LOC108025949|XP_016952136.1|DBIA
OG0000395	LOC6605380|XP_002030213.1|DSEC	LOC108034630|XP_016965057.1|DBIA
OG0000395	LOC6605376|XP_002030209.2|DSEC	LOC108034435|XP_016964809.1|DBIA
OG0000395	LOC6605377|XP_002030210.1|DSEC	LOC108034437|XP_016964810.1|DBIA
OG0000396	LOC6611558|XP_032569759.1|DSEC, LOC6611557|XP_032569766.1|DSEC	LOC108033492|XP_016963319.1|DBIA
OG0000397	LOC6608328|XP_032570334.1|DSEC	LOC108036363|XP_016967933.1|DBIA
OG0000397	LOC6608329|XP_002033066.1|DSEC	LOC108036174|XP_016967654.1|DBIA
OG0000397	LOC6608327|XP_002033064.1|DSEC	LOC108036362|XP_016967932.1|DBIA
OG0000398	LOC6615595|XP_002039969.1|DSEC	LOC108026614|XP_016953087.1|DBIA
OG0000399	LOC6617103|XP_032577470.1|DSEC	LOC108025445|XP_016951430.1|DBIA
OG0000399	LOC6615627|XP_002040001.1|DSEC	LOC108022857|XP_016947521.1|DBIA
