Orthogroup	DSEC.longest_only	DSUP.longest_only
OG0001358	LOC6618344|XP_002042616.2|DSEC	LOC119555505|XP_037722851.1|DSUP
OG0001359	LOC6611422|XP_032569708.1|DSEC	LOC119548053|XP_037711063.1|DSUP
OG0001360	LOC6620822|XP_002045018.1|DSEC	LOC119550027|XP_037714378.1|DSUP
OG0001361	LOC6605079|XP_032575620.1|DSEC	LOC119553103|XP_037719200.1|DSUP
OG0001362	LOC6605084|XP_002029925.1|DSEC	LOC119555291|XP_037722535.1|DSUP
OG0001363	LOC6619055|XP_002043296.1|DSEC	LOC119560945|XP_037730611.1|DSUP
OG0001364	LOC6608587|XP_032570057.1|DSEC	LOC119550703|XP_037715506.1|DSUP
OG0001365	LOC6604854|XP_032575510.1|DSEC	LOC119552832|XP_037718615.1|DSUP
OG0001366	LOC6604822|XP_032574820.1|DSEC	LOC119552893|XP_037718736.1|DSUP
OG0001367	LOC6615552|XP_032570950.1|DSEC	LOC119549182|XP_037712920.1|DSUP
OG0001368	LOC6608305|XP_032570373.1|DSEC	LOC119550161|XP_037714620.1|DSUP
OG0001369	LOC6618431|XP_032581100.1|DSEC	LOC119557448|XP_037726141.1|DSUP, LOC119556755|XP_037725105.1|DSUP
OG0001370	LOC6615708|XP_002040079.1|DSEC	LOC119549036|XP_037712647.1|DSUP
OG0001372	LOC6609283|XP_032572335.1|DSEC	LOC119549941|XP_037714251.1|DSUP
OG0001373	LOC6613509|XP_002037977.1|DSEC	LOC119548312|XP_037711416.1|DSUP
OG0001374	LOC6609120|XP_002033822.1|DSEC	LOC119551721|XP_037717150.1|DSUP
OG0001375	LOC6613861|XP_002038330.2|DSEC	LOC119560413|XP_037729776.1|DSUP
OG0001376	LOC6608671|XP_002033400.1|DSEC	LOC119552021|XP_037717686.1|DSUP
OG0001377	LOC6611592|XP_002036129.2|DSEC	LOC119546178|XP_037708229.1|DSUP
OG0001378	LOC6611434|XP_032572650.1|DSEC	LOC119546918|XP_037709475.1|DSUP
OG0001379	LOC6613257|XP_032581435.1|DSEC	LOC119548001|XP_037710988.1|DSUP
OG0001381	LOC6609412|XP_032570198.1|DSEC	LOC119549051|XP_037712673.1|DSUP
OG0001382	LOC6613202|XP_032583372.1|DSEC	LOC119548673|XP_037712040.1|DSUP
OG0001383	LOC6608264|XP_002033008.1|DSEC	LOC119550522|XP_037715160.1|DSUP
OG0001384	LOC6614648|XP_002039075.1|DSEC	LOC119548597|XP_037711881.1|DSUP
OG0001385	LOC6611839|XP_032569890.1|DSEC	LOC119546162|XP_037708209.1|DSUP
OG0001387	LOC6611531|XP_002036070.1|DSEC	LOC119548180|XP_037711222.1|DSUP
OG0001388	LOC6611938|XP_002036455.1|DSEC	LOC119548680|XP_037712052.1|DSUP
OG0001389	LOC6607589|XP_002032358.1|DSEC	LOC119563272|XP_037732522.1|DSUP
OG0001391	LOC6614654|XP_002039081.1|DSEC	LOC119547480|XP_037710293.1|DSUP
OG0001392	LOC6612584|XP_032580412.1|DSEC	LOC119556605|XP_037724846.1|DSUP
OG0001393	LOC6614622|XP_002039050.2|DSEC	LOC119546571|XP_037708892.1|DSUP
OG0001394	LOC6611979|XP_002036496.1|DSEC	LOC119547700|XP_037710602.1|DSUP
OG0001395	LOC6606306|XP_002031111.1|DSEC	LOC119560179|XP_037729471.1|DSUP
OG0001396	LOC6619807|XP_002044020.1|DSEC	LOC119556634|XP_037724888.1|DSUP
OG0001397	LOC6606816|XP_032577987.1|DSEC	LOC119563138|XP_037732323.1|DSUP
OG0001398	LOC6617580|XP_032580063.1|DSEC	LOC119558395|XP_037727850.1|DSUP
OG0001399	LOC6620407|XP_032572959.1|DSEC	LOC119559607|XP_037728548.1|DSUP
OG0001400	LOC6606576|XP_032578792.1|DSEC	LOC119562986|XP_037732092.1|DSUP
OG0001401	LOC6616249|XP_002040613.1|DSEC	LOC119553731|XP_037720247.1|DSUP
OG0001402	LOC6605843|XP_032574214.1|DSEC	LOC119555462|XP_037722796.1|DSUP
OG0001403	LOC6619384|XP_002043600.1|DSEC	LOC119554938|XP_037721975.1|DSUP
OG0001404	LOC6609011|XP_032572649.1|DSEC	LOC119549017|XP_037712589.1|DSUP
OG0001405	LOC6615485|XP_002039865.1|DSEC	LOC119551134|XP_037716252.1|DSUP
OG0001406	LOC6617664|XP_002041977.1|DSEC	LOC119556079|XP_037723859.1|DSUP
OG0001407	LOC6606080|XP_002030889.1|DSEC	LOC119555297|XP_037722541.1|DSUP
OG0001408	LOC6609345|XP_002034034.1|DSEC	LOC119550043|XP_037714424.1|DSUP
OG0001411	LOC6606410|XP_002031214.2|DSEC	LOC119560586|XP_037730040.1|DSUP
OG0001412	LOC6614399|XP_002038836.1|DSEC	LOC119546053|XP_037708045.1|DSUP
OG0001412	LOC6617769|XP_002042081.2|DSEC	LOC119547293|XP_037710009.1|DSUP
OG0001413	LOC6609720|XP_002034377.1|DSEC	LOC119551129|XP_037716241.1|DSUP
OG0001413	LOC6609719|XP_002034376.1|DSEC	LOC119550766|XP_037715619.1|DSUP
OG0001414	LOC6608469|XP_032572957.1|DSEC	LOC119551623|XP_037716974.1|DSUP, LOC119551624|XP_037716975.1|DSUP
OG0001415	LOC6609253|XP_002033943.1|DSEC	LOC119549650|XP_037713763.1|DSUP
OG0001416	LOC6611417|XP_002035961.1|DSEC	LOC119548431|XP_037711603.1|DSUP
OG0001416	LOC6610281|XP_002034876.1|DSEC	LOC119555347|XP_037722613.1|DSUP
OG0001417	LOC6620158|XP_032580349.1|DSEC	LOC119557141|XP_037725651.1|DSUP
OG0001418	LOC6604938|XP_002029781.1|DSEC	LOC119553899|XP_037720497.1|DSUP
OG0001418	LOC6604940|XP_002029783.1|DSEC	LOC119553289|XP_037719528.1|DSUP
OG0001419	LOC6611682|XP_002036216.1|DSEC	LOC119546375|XP_037708535.1|DSUP
OG0001419	LOC6611683|XP_002036217.1|DSEC	LOC119547515|XP_037710336.1|DSUP
OG0001420	LOC6607457|XP_002032226.1|DSEC	LOC119563108|XP_037732279.1|DSUP
OG0001421	LOC6606756|XP_002031553.1|DSEC	LOC119548585|XP_037711846.1|DSUP
OG0001421	LOC6613157|XP_002037638.1|DSEC	LOC119546058|XP_037708054.1|DSUP, LOC119546425|XP_037708621.1|DSUP
OG0001422	LOC6610288|XP_002034883.1|DSEC	LOC119555349|XP_037722615.1|DSUP
OG0001422	LOC6610289|XP_002034884.1|DSEC	LOC119555345|XP_037722611.1|DSUP
OG0001423	LOC6621306|XP_002045479.2|DSEC	LOC119554548|XP_037721442.1|DSUP
OG0001425	LOC6621820|XP_002045900.2|DSEC	LOC119551553|XP_037716876.1|DSUP, LOC119551552|XP_037716875.1|DSUP
OG0001426	LOC6620614|XP_002044817.1|DSEC	LOC119548530|XP_037711752.1|DSUP
OG0001426	LOC6619946|XP_032581010.1|DSEC	LOC119555812|XP_037723358.1|DSUP
OG0001427	LOC6608164|XP_002032909.1|DSEC	LOC119551811|XP_037717300.1|DSUP
OG0001427	LOC6611302|XP_002035849.1|DSEC	LOC119547357|XP_037710102.1|DSUP
OG0001428	LOC116801108|XP_032574647.1|DSEC	LOC119554421|XP_037721238.1|DSUP
OG0001428	LOC116800710|XP_032573101.1|DSEC	LOC119552040|XP_037717710.1|DSUP
OG0001429	LOC6606444|XP_002031248.1|DSEC	LOC119559983|XP_037729169.1|DSUP
OG0001430	LOC6606506|XP_002031307.1|DSEC	LOC119559866|XP_037728902.1|DSUP
OG0001431	LOC6619759|XP_002043973.2|DSEC	LOC119556661|XP_037724937.1|DSUP, LOC119556061|XP_037723796.1|DSUP
OG0001432	LOC6620195|XP_002044406.1|DSEC	LOC119558189|XP_037727396.1|DSUP
OG0001433	LOC6607491|XP_002032260.1|DSEC	LOC119549033|XP_037712648.1|DSUP
OG0001434	LOC6612573|XP_032580900.1|DSEC	LOC119557942|XP_037726888.1|DSUP
OG0001435	LOC6608118|XP_002032866.1|DSEC	LOC119549241|XP_037713067.1|DSUP
OG0001436	LOC6617136|XP_002041463.1|DSEC	LOC119557524|XP_037726225.1|DSUP
OG0001437	LOC6611666|XP_002036201.1|DSEC	LOC119546569|XP_037708889.1|DSUP
OG0001438	LOC6612612|XP_002037116.1|DSEC	LOC119548441|XP_037711632.1|DSUP
OG0001439	LOC6619202|XP_002043423.1|DSEC	LOC119563005|XP_037732122.1|DSUP
OG0001440	LOC6618510|XP_002042770.1|DSEC	LOC119557887|XP_037726818.1|DSUP
OG0001441	LOC6615099|XP_032582455.1|DSEC	LOC119557700|XP_037726502.1|DSUP
OG0001442	LOC6611478|XP_002036019.1|DSEC	LOC119546787|XP_037709272.1|DSUP
OG0001443	LOC6612832|XP_032576665.1|DSEC	LOC119550919|XP_037715863.1|DSUP
OG0001444	LOC6607328|XP_002032101.1|DSEC	LOC119560748|XP_037730293.1|DSUP, LOC119559263|XP_037728262.1|DSUP
OG0001445	LOC6613816|XP_002038285.1|DSEC	LOC119560809|XP_037730370.1|DSUP
OG0001446	LOC6607526|XP_002032295.2|DSEC	LOC119557719|XP_037726532.1|DSUP
OG0001447	LOC6606768|XP_032579446.1|DSEC	LOC119555489|XP_037722830.1|DSUP
OG0001448	LOC6612856|XP_002037348.1|DSEC	LOC119549123|XP_037712818.1|DSUP
OG0001449	LOC6609379|XP_002034068.1|DSEC	LOC119548997|XP_037712531.1|DSUP
OG0001450	LOC6613543|XP_032570017.1|DSEC	LOC119561544|XP_037731121.1|DSUP
OG0001451	LOC6607946|XP_032571002.1|DSEC	LOC119551046|XP_037716084.1|DSUP
OG0001452	LOC6609919|XP_032571034.1|DSEC	LOC119549876|XP_037714105.1|DSUP
OG0001453	LOC6616389|XP_002040749.1|DSEC	LOC119554241|XP_037721004.1|DSUP
OG0001454	LOC6616804|XP_002041141.1|DSEC	LOC119559279|XP_037728274.1|DSUP, LOC119556014|XP_037723714.1|DSUP
OG0001455	LOC6606040|XP_032575384.1|DSEC	LOC119555325|XP_037722580.1|DSUP
OG0001456	LOC6608488|XP_032571539.1|DSEC	LOC119551941|XP_037717560.1|DSUP
OG0001457	LOC6608941|XP_002033655.1|DSEC	LOC119549335|XP_037713244.1|DSUP
OG0001458	LOC6609139|XP_032572245.1|DSEC	LOC119551741|XP_037717170.1|DSUP
OG0001459	LOC6610944|XP_002035501.1|DSEC	LOC119554998|XP_037722065.1|DSUP
OG0001460	LOC6608022|XP_032572836.1|DSEC	LOC119551473|XP_037716760.1|DSUP
OG0001461	LOC6615004|XP_002039421.2|DSEC	LOC119556094|XP_037723878.1|DSUP
OG0001462	LOC6610586|XP_002035159.1|DSEC	LOC119552693|XP_037718348.1|DSUP
OG0001463	LOC6616947|XP_032577600.1|DSEC	LOC119562355|XP_037731450.1|DSUP
OG0001464	LOC6616041|XP_002040407.1|DSEC	LOC119556024|XP_037723732.1|DSUP
OG0001465	LOC6608561|XP_002033295.1|DSEC	LOC119551797|XP_037717272.1|DSUP
OG0001466	LOC6617766|XP_002042078.1|DSEC	LOC119546850|XP_037709376.1|DSUP
OG0001467	LOC6612144|XP_002036661.1|DSEC	LOC119548553|XP_037711778.1|DSUP
OG0001468	LOC6604998|XP_002029841.1|DSEC	LOC119552636|XP_037718253.1|DSUP
OG0001469	LOC6609100|XP_002033803.1|DSEC, LOC6616967|XP_002041295.2|DSEC	LOC119551513|XP_037716822.1|DSUP
OG0001470	LOC6616238|XP_032574987.1|DSEC	LOC119554630|XP_037721553.1|DSUP
OG0001471	LOC6610251|XP_032575874.1|DSEC	LOC119555410|XP_037722696.1|DSUP
OG0001472	LOC6605986|XP_002030798.1|DSEC	LOC119552932|XP_037718804.1|DSUP
OG0001473	LOC6613797|XP_032577946.1|DSEC	LOC119560640|XP_037730120.1|DSUP
OG0001474	LOC6612296|XP_002036806.1|DSEC	LOC119557077|XP_037725558.1|DSUP
OG0001475	LOC6608451|XP_002033185.1|DSEC	LOC119551606|XP_037716940.1|DSUP, LOC119562712|XP_037731828.1|DSUP
OG0001476	LOC6614874|XP_032581716.1|DSEC	LOC119556085|XP_037723864.1|DSUP
OG0001477	LOC6612737|XP_002037240.1|DSEC	LOC119545640|XP_037707280.1|DSUP
OG0001478	LOC6617256|XP_002041583.2|DSEC	LOC119548528|XP_037711749.1|DSUP
OG0001480	LOC6617249|XP_002041576.1|DSEC	LOC119546946|XP_037709514.1|DSUP
OG0001481	LOC6618151|XP_032576100.1|DSEC	LOC119548729|XP_037712161.1|DSUP
OG0001482	LOC6609415|XP_002034100.1|DSEC	LOC119551711|XP_037717113.1|DSUP
OG0001483	LOC6620478|XP_032570359.1|DSEC	LOC119559697|XP_037728683.1|DSUP
OG0001484	LOC6621143|XP_002045309.1|DSEC	LOC119547061|XP_037709671.1|DSUP
OG0001485	LOC6618358|XP_002042629.1|DSEC	LOC119554455|XP_037721295.1|DSUP
OG0001486	LOC6611603|XP_002036140.1|DSEC	LOC119547719|XP_037710621.1|DSUP
OG0001487	LOC116802419|XP_032582788.1|DSEC, LOC116802410|XP_032582770.1|DSEC, LOC116802417|XP_032582785.1|DSEC, LOC116802418|XP_032582786.1|DSEC	LOC119562550|XP_037731680.1|DSUP
OG0001488	LOC6608983|XP_002033697.1|DSEC	LOC119550471|XP_037715088.1|DSUP
OG0001489	LOC6614747|XP_032569904.1|DSEC	LOC119547588|XP_037710424.1|DSUP
OG0001490	LOC6613166|XP_002037647.1|DSEC	LOC119546873|XP_037709407.1|DSUP
OG0001491	LOC6613085|XP_032573078.1|DSEC	LOC119548384|XP_037711533.1|DSUP
OG0001492	LOC6609419|XP_002034104.1|DSEC	LOC119547200|XP_037709872.1|DSUP
OG0001493	LOC6615023|XP_032582534.1|DSEC	LOC119550107|XP_037714516.1|DSUP, LOC119556109|XP_037723908.1|DSUP
OG0001494	LOC6618982|XP_002043227.1|DSEC	LOC119557372|XP_037726044.1|DSUP
OG0001495	LOC6608122|XP_002032870.1|DSEC	LOC119549245|XP_037713072.1|DSUP
OG0001496	LOC6620249|XP_032580772.1|DSEC	LOC119557683|XP_037726482.1|DSUP
OG0001497	LOC6608324|XP_002033061.1|DSEC	LOC119551570|XP_037716898.1|DSUP
OG0001498	LOC6614234|XP_032577907.1|DSEC	LOC119560430|XP_037729795.1|DSUP
OG0001500	LOC6609894|XP_002034544.1|DSEC	LOC119549409|XP_037713399.1|DSUP
OG0001501	LOC6606745|XP_032579315.1|DSEC	LOC119552623|XP_037718222.1|DSUP
OG0001502	LOC6609240|XP_032570872.1|DSEC	LOC119549856|XP_037714080.1|DSUP
OG0001503	LOC6607983|XP_032572909.1|DSEC	LOC119549552|XP_037713630.1|DSUP
OG0001504	LOC6612195|XP_002036707.1|DSEC	LOC119558184|XP_037727379.1|DSUP
OG0001505	LOC6609578|XP_032571145.1|DSEC	LOC119549356|XP_037713273.1|DSUP
OG0001506	LOC6608880|XP_032572137.1|DSEC	LOC119550212|XP_037714695.1|DSUP
OG0001507	LOC6620711|XP_032571692.1|DSEC	LOC119549000|XP_037712535.1|DSUP
OG0001508	LOC6621007|XP_032573096.1|DSEC	LOC119550713|XP_037715520.1|DSUP
OG0001509	LOC6615420|XP_032572047.1|DSEC	LOC119550199|XP_037714671.1|DSUP
OG0001510	LOC6613556|XP_032571314.1|DSEC	LOC119562476|XP_037731599.1|DSUP
OG0001511	LOC6618936|XP_032571454.1|DSEC	LOC119551616|XP_037716957.1|DSUP
OG0001512	LOC6611153|XP_002035710.1|DSEC	LOC119553430|XP_037719741.1|DSUP
OG0001513	LOC6620129|XP_032573492.1|DSEC	LOC119552963|XP_037718876.1|DSUP
OG0001515	LOC6615918|XP_002040286.1|DSEC	LOC119557919|XP_037726855.1|DSUP
OG0001516	LOC6612880|XP_002037372.1|DSEC	LOC119554029|XP_037720677.1|DSUP
OG0001516	LOC6612881|XP_002037373.2|DSEC	LOC119554037|XP_037720692.1|DSUP
OG0001517	LOC6614207|XP_002038652.1|DSEC	LOC119560166|XP_037729453.1|DSUP
OG0001517	LOC6618700|XP_002042959.1|DSEC	LOC119562901|XP_037731954.1|DSUP
OG0001518	LOC6619831|XP_002044044.2|DSEC	LOC119557552|XP_037726262.1|DSUP
OG0001519	LOC6614287|XP_002038727.1|DSEC	LOC119560894|XP_037730515.1|DSUP
OG0001520	LOC6614040|XP_032577373.1|DSEC	LOC119560563|XP_037730008.1|DSUP
OG0001520	LOC116801449|XP_032576992.1|DSEC	LOC119561041|XP_037730798.1|DSUP
OG0001521	LOC6614711|XP_002039138.1|DSEC	LOC119546214|XP_037708278.1|DSUP
OG0001522	LOC6614381|XP_002038820.2|DSEC	LOC119546158|XP_037708196.1|DSUP, LOC119547084|XP_037709711.1|DSUP
OG0001522	LOC116801066|XP_032574425.1|DSEC	LOC119556569|XP_037724795.1|DSUP, LOC119556639|XP_037724896.1|DSUP, LOC119556638|XP_037724895.1|DSUP
OG0001523	LOC6615501|XP_002039880.1|DSEC	LOC119550388|XP_037714967.1|DSUP
OG0001523	LOC6615500|XP_002039879.2|DSEC	LOC119551682|XP_037717070.1|DSUP
OG0001524	LOC6608705|XP_002033429.2|DSEC	LOC119549756|XP_037713928.1|DSUP
OG0001525	LOC6612331|XP_032582004.1|DSEC	LOC119556966|XP_037725403.1|DSUP
OG0001525	LOC6612332|XP_032582006.1|DSEC	LOC119557397|XP_037726069.1|DSUP
OG0001526	LOC6621303|XP_002045477.1|DSEC	LOC119557948|XP_037726896.1|DSUP
OG0001526	LOC116801958|XP_032580190.1|DSEC	LOC119556780|XP_037725142.1|DSUP
OG0001527	LOC6617491|XP_032580616.1|DSEC	LOC119557043|XP_037725517.1|DSUP
OG0001528	LOC6606954|XP_032579321.1|DSEC	LOC119562180|XP_037731330.1|DSUP
OG0001529	LOC6612522|XP_002037030.1|DSEC	LOC119557408|XP_037726084.1|DSUP
OG0001530	LOC6611792|XP_002036314.1|DSEC	LOC119548443|XP_037711630.1|DSUP
OG0001531	LOC6609889|XP_002034539.1|DSEC	LOC119550581|XP_037715303.1|DSUP
OG0001534	LOC6612256|XP_032580168.1|DSEC	LOC119558159|XP_037727349.1|DSUP
OG0001535	LOC6615179|XP_032580055.1|DSEC	LOC119556008|XP_037723701.1|DSUP
OG0001536	LOC6614820|XP_002039239.1|DSEC	LOC119557785|XP_037726612.1|DSUP
OG0001537	LOC6617264|XP_002041591.1|DSEC	LOC119548457|XP_037711651.1|DSUP
OG0001538	LOC6618670|XP_032582136.1|DSEC	LOC119556416|XP_037724539.1|DSUP
OG0001539	LOC6615696|XP_032570061.1|DSEC	LOC119550793|XP_037715653.1|DSUP
OG0001540	LOC6621136|XP_002045315.1|DSEC	LOC119546071|XP_037708070.1|DSUP
OG0001541	LOC6616574|XP_002040933.1|DSEC	LOC119554256|XP_037721022.1|DSUP
OG0001542	LOC6606911|XP_032577139.1|DSEC	LOC119559282|XP_037728279.1|DSUP, LOC119558402|XP_037727864.1|DSUP
OG0001543	LOC6617969|XP_002042277.2|DSEC	LOC119558171|XP_037727364.1|DSUP
OG0001544	LOC6612545|XP_032581489.1|DSEC	LOC119557293|XP_037725923.1|DSUP
OG0001545	LOC6620716|XP_032582113.1|DSEC	LOC119556683|XP_037724983.1|DSUP
OG0001546	LOC6615251|XP_002039656.2|DSEC	LOC119556827|XP_037725211.1|DSUP
OG0001547	LOC6616227|XP_002040592.2|DSEC	LOC119556407|XP_037724520.1|DSUP
OG0001548	LOC6617952|XP_002042260.2|DSEC	LOC119556739|XP_037725076.1|DSUP
OG0001549	LOC6614425|XP_032583709.1|DSEC	LOC119546049|XP_037708026.1|DSUP
OG0001550	LOC6606970|XP_032577642.1|DSEC	LOC119545815|XP_037707638.1|DSUP
OG0001551	LOC6607512|XP_032577583.1|DSEC	LOC119550944|XP_037715900.1|DSUP
OG0001552	LOC6607142|XP_002031928.1|DSEC	LOC119555610|XP_037723041.1|DSUP
OG0001553	LOC6612577|XP_032581040.1|DSEC	LOC119557826|XP_037726712.1|DSUP
OG0001554	LOC6606938|XP_002031732.2|DSEC	LOC119553707|XP_037720216.1|DSUP
OG0001555	LOC6614609|XP_002039037.1|DSEC	LOC119546186|XP_037708240.1|DSUP
OG0001556	LOC6609752|XP_002034406.1|DSEC	LOC119551171|XP_037716297.1|DSUP
OG0001557	LOC6619900|XP_032581649.1|DSEC	LOC119556652|XP_037724915.1|DSUP
OG0001558	LOC6619998|XP_032580368.1|DSEC	LOC119556758|XP_037725107.1|DSUP
OG0001559	LOC6607719|XP_002032482.1|DSEC	LOC119562489|XP_037731625.1|DSUP
OG0001560	LOC6614310|XP_032579474.1|DSEC	LOC119560312|XP_037729614.1|DSUP
OG0001561	LOC6616763|XP_002041100.1|DSEC	LOC119546430|XP_037708630.1|DSUP
OG0001562	LOC6611424|XP_002035968.1|DSEC	LOC119548055|XP_037711065.1|DSUP
OG0001563	LOC6620135|XP_002044347.1|DSEC	LOC119560136|XP_037729415.1|DSUP
OG0001564	LOC6607335|XP_032578554.1|DSEC	LOC119560709|XP_037730234.1|DSUP
OG0001565	LOC6607310|XP_032577806.1|DSEC	LOC119560023|XP_037729241.1|DSUP
OG0001566	LOC6606905|XP_002031699.1|DSEC	LOC119563053|XP_037732189.1|DSUP
OG0001567	LOC6608654|XP_002033388.1|DSEC	LOC119549912|XP_037714160.1|DSUP, LOC119552118|XP_037717832.1|DSUP
OG0001568	LOC6606400|XP_032579137.1|DSEC	LOC119545840|XP_037707730.1|DSUP
OG0001569	LOC6606491|XP_002031292.1|DSEC	LOC119560676|XP_037730176.1|DSUP
OG0001570	LOC6606541|XP_002031342.1|DSEC	LOC119554596|XP_037721511.1|DSUP
OG0001571	LOC6611981|XP_032583112.1|DSEC	LOC119546662|XP_037709048.1|DSUP
OG0001572	LOC6617918|XP_002042226.1|DSEC	LOC119557746|XP_037726561.1|DSUP
OG0001573	LOC6610826|XP_002035392.2|DSEC	LOC119552851|XP_037718653.1|DSUP
OG0001574	LOC6615845|XP_032580246.1|DSEC	LOC119557457|XP_037726150.1|DSUP
OG0001575	LOC6607704|XP_002032468.1|DSEC	LOC119562867|XP_037731909.1|DSUP
OG0001576	LOC6606862|XP_002031656.1|DSEC	LOC119563371|XP_037732650.1|DSUP
OG0001577	LOC6612759|XP_032576594.1|DSEC	LOC119548644|XP_037711980.1|DSUP
OG0001578	LOC6609801|XP_002034455.1|DSEC	LOC119550118|XP_037714528.1|DSUP
OG0001579	LOC116803113|XP_032582962.1|DSEC, LOC6615055|XP_032580390.1|DSEC	LOC119558041|XP_037727116.1|DSUP
OG0001580	LOC6608557|XP_032571031.1|DSEC, LOC116800703|XP_032573053.1|DSEC	LOC119549867|XP_037714091.1|DSUP
OG0001581	LOC6617466|XP_002041783.2|DSEC	LOC119558108|XP_037727261.1|DSUP
OG0001582	LOC6608860|XP_032571863.1|DSEC, LOC6608859|XP_032572212.1|DSEC	LOC119551060|XP_037716109.1|DSUP, LOC119551255|XP_037716431.1|DSUP
OG0001583	LOC6608073|XP_002032821.1|DSEC	LOC119550251|XP_037714754.1|DSUP
OG0001584	LOC6610241|XP_002034836.1|DSEC	LOC119553345|XP_037719609.1|DSUP
OG0001585	LOC6619895|XP_032580226.1|DSEC	LOC119558363|XP_037727795.1|DSUP
OG0001586	LOC6611138|XP_002035695.1|DSEC	LOC119552878|XP_037718706.1|DSUP
OG0001587	LOC6620406|XP_002044615.1|DSEC	LOC119561865|XP_037731273.1|DSUP
OG0001588	LOC6608038|XP_002032786.1|DSEC	LOC119551562|XP_037716888.1|DSUP
OG0001589	LOC6620745|XP_002044947.1|DSEC	LOC119562466|XP_037731581.1|DSUP
OG0001591	LOC6617947|XP_032580507.1|DSEC, LOC6620204|XP_002044411.2|DSEC, LOC6612686|XP_032577137.1|DSEC	LOC119561055|XP_037730821.1|DSUP
OG0001592	LOC6617753|XP_032576545.1|DSEC	LOC119546495|XP_037708723.1|DSUP
OG0001593	LOC6617742|XP_002042054.1|DSEC	LOC119548476|XP_037711672.1|DSUP
OG0001594	LOC6613359|XP_032569730.1|DSEC	LOC119546348|XP_037708487.1|DSUP
OG0001595	LOC6608674|XP_032570831.1|DSEC	LOC119550621|XP_037715379.1|DSUP
OG0001596	LOC6614708|XP_002039135.1|DSEC	LOC119546956|XP_037709529.1|DSUP
OG0001597	LOC116803617|XP_032583550.1|DSEC, LOC116803619|XP_032583557.1|DSEC, LOC116803612|XP_032583535.1|DSEC	LOC119562367|XP_037731459.1|DSUP
OG0001598	LOC6611259|XP_002035814.2|DSEC	LOC119546396|XP_037708569.1|DSUP
OG0001599	LOC6611443|XP_002035986.1|DSEC	LOC119546301|XP_037708420.1|DSUP
OG0001600	LOC6611317|XP_032579060.1|DSEC	LOC119547092|XP_037709719.1|DSUP
OG0001601	LOC6613583|XP_002038051.1|DSEC	LOC119562630|XP_037731785.1|DSUP
OG0001602	LOC6611809|XP_032574360.1|DSEC	LOC119547523|XP_037710345.1|DSUP
OG0001603	LOC6611828|XP_002036350.1|DSEC	LOC119547916|XP_037710884.1|DSUP
OG0001604	LOC6612269|XP_032582174.1|DSEC	LOC119556047|XP_037723768.1|DSUP
OG0001605	LOC6608202|XP_002032947.1|DSEC	LOC119550882|XP_037715797.1|DSUP
OG0001606	LOC116800582|XP_032572236.1|DSEC	LOC119562732|XP_037731862.1|DSUP
OG0001607	LOC6614416|XP_002038849.1|DSEC	LOC119547350|XP_037710093.1|DSUP
OG0001608	LOC116800459|XP_032571468.1|DSEC, LOC116800460|XP_032571478.1|DSEC, LOC6619342|XP_002043517.2|DSEC	LOC119547001|XP_037709595.1|DSUP
OG0001609	LOC6609275|XP_032571343.1|DSEC	LOC119550665|XP_037715439.1|DSUP
OG0001610	LOC6614768|XP_002039187.1|DSEC	LOC119547635|XP_037710501.1|DSUP
OG0001611	LOC6618194|XP_002042469.1|DSEC	LOC119547077|XP_037709697.1|DSUP
OG0001612	LOC6611645|XP_002036181.1|DSEC	LOC119547263|XP_037709972.1|DSUP
OG0001613	LOC6621777|XP_032575672.1|DSEC	LOC119547340|XP_037710079.1|DSUP
OG0001614	LOC6608269|XP_032571892.1|DSEC	LOC119550819|XP_037715689.1|DSUP
OG0001616	LOC6617691|XP_002042003.1|DSEC	LOC119546403|XP_037708589.1|DSUP
OG0001617	LOC6614736|XP_032569984.1|DSEC	LOC119546042|XP_037707990.1|DSUP
OG0001618	LOC6611973|XP_002036490.2|DSEC	LOC119547284|XP_037709996.1|DSUP
OG0001619	LOC6611774|XP_002036297.1|DSEC	LOC119548510|XP_037711725.1|DSUP
OG0001620	LOC6615774|XP_032570297.1|DSEC	LOC119551598|XP_037716928.1|DSUP
OG0001621	LOC6609364|XP_002034053.1|DSEC	LOC119550978|XP_037715941.1|DSUP
OG0001622	LOC6619768|XP_002043981.1|DSEC	LOC119556117|XP_037723920.1|DSUP
OG0001623	LOC6617260|XP_032574083.1|DSEC	LOC119546563|XP_037708861.1|DSUP
OG0001624	LOC6613634|XP_002038104.1|DSEC	LOC119546154|XP_037708191.1|DSUP
OG0001625	LOC6619307|XP_002043524.1|DSEC	LOC119546437|XP_037708635.1|DSUP
OG0001626	LOC6611608|XP_002036145.1|DSEC	LOC119548356|XP_037711499.1|DSUP
OG0001627	LOC6621117|XP_032578663.1|DSEC	LOC119551705|XP_037717109.1|DSUP
OG0001628	LOC6617042|XP_002041370.1|DSEC	LOC119553927|XP_037720547.1|DSUP
OG0001629	LOC6620523|XP_032579279.1|DSEC	LOC119553225|XP_037719413.1|DSUP
OG0001630	LOC6607703|XP_002032467.1|DSEC	LOC119563069|XP_037732212.1|DSUP
OG0001631	LOC6613845|XP_032578151.1|DSEC	LOC119559927|XP_037729059.1|DSUP
OG0001632	LOC6611871|XP_002036389.1|DSEC	LOC119547856|XP_037710815.1|DSUP
