Orthogroup	DSEC.longest_only	DPSE.longest_only
OG0001226	LOC6608640|XP_002033374.1|DSEC	LOC4805096|XP_001361556.2|DPSE
OG0001229	LOC6620331|XP_032579093.1|DSEC	LOC26532507|XP_033233276.1|DPSE
OG0001230	LOC6609430|XP_032571639.1|DSEC	LOC4803805|XP_001360463.3|DPSE
OG0001231	LOC6620425|XP_002044628.1|DSEC	LOC4816431|XP_001356293.3|DPSE
OG0001232	LOC6611601|XP_002036138.1|DSEC	LOC26532675|XP_015036275.2|DPSE
OG0001233	LOC6611566|XP_032583139.1|DSEC	LOC4817005|XP_001356468.3|DPSE
OG0001234	LOC6609360|XP_002034049.1|DSEC	LOC4805474|XP_001361869.3|DPSE
OG0001235	LOC6617266|XP_002041593.1|DSEC	LOC4817377|XP_015035812.2|DPSE
OG0001236	LOC6616275|XP_002040639.1|DSEC	LOC6900427|XP_002134818.2|DPSE
OG0001237	LOC6619024|XP_032578910.1|DSEC	LOC6903962|XP_015035175.2|DPSE
OG0001238	LOC6617015|XP_032578840.1|DSEC	LOC4802203|XP_001359170.2|DPSE
OG0001240	LOC6617030|XP_002041358.2|DSEC	LOC4802190|XP_033241866.1|DPSE
OG0001241	LOC6608827|XP_002033541.1|DSEC	LOC4804272|XP_001360854.3|DPSE
OG0001242	LOC6615128|XP_002039544.2|DSEC	LOC4815858|XP_001355619.1|DPSE
OG0001243	LOC6619377|XP_032573243.1|DSEC	LOC6902226|XP_002133754.3|DPSE, LOC6896655|XP_002136871.2|DPSE, LOC4812397|XP_015044038.2|DPSE
OG0001244	LOC6606374|XP_002031179.1|DSEC	LOC6901667|XP_033237859.1|DPSE, LOC4801365|XP_015037207.2|DPSE
OG0001245	LOC116801667|XP_032578483.1|DSEC, LOC6619278|XP_032582910.1|DSEC	LOC4801855|XP_033239485.1|DPSE
OG0001246	LOC6615818|XP_002040188.1|DSEC	LOC117183616|XP_033234033.1|DPSE
OG0001247	LOC116802443|XP_032582814.1|DSEC	LOC26533614|XP_033233227.1|DPSE
OG0001248	LOC6604957|XP_002029800.1|DSEC	LOC4812469|XP_001352771.2|DPSE
OG0001249	LOC6612343|XP_032580986.1|DSEC	LOC4815630|XP_033240139.1|DPSE
OG0001251	LOC116801600|XP_032578076.1|DSEC	LOC4802961|XP_001359774.3|DPSE
OG0001252	LOC6612621|XP_032578722.1|DSEC, LOC6612622|XP_002037126.2|DSEC	LOC5495521|XP_001358742.3|DPSE
OG0001253	LOC6615199|XP_032581901.1|DSEC, LOC116802223|XP_032581906.1|DSEC, LOC116802228|XP_032581915.1|DSEC, LOC116802222|XP_032581904.1|DSEC, LOC116802229|XP_032581916.1|DSEC, LOC116802225|XP_032581908.1|DSEC, LOC116802227|XP_032581913.1|DSEC, LOC116802231|XP_032581920.1|DSEC, LOC116802230|XP_032581918.1|DSEC, LOC116802226|XP_032581910.1|DSEC, LOC116800567|XP_032572156.1|DSEC	LOC4803664|XP_003736953.2|DPSE
OG0001254	LOC6610119|XP_002034728.1|DSEC	LOC26532548|XP_015039934.2|DPSE
OG0001254	LOC116800578|XP_032572220.1|DSEC	LOC4804415|XP_015039935.1|DPSE
OG0001255	LOC6607997|XP_002032745.1|DSEC	LOC6901105|XP_002134581.2|DPSE, LOC6901110|XP_015042299.2|DPSE, LOC4804174|XP_001360778.3|DPSE, LOC6902067|XP_002133600.2|DPSE
OG0001256	LOC6618890|XP_002043138.1|DSEC	LOC4804688|XP_001361207.3|DPSE
OG0001257	LOC6619490|XP_032579678.1|DSEC	LOC6899862|XP_033237228.1|DPSE
OG0001258	LOC6607279|XP_002032058.1|DSEC	LOC4801813|XP_001358847.3|DPSE
OG0001259	LOC6616163|XP_002040528.1|DSEC	LOC26532064|XP_033239085.1|DPSE, LOC4814538|XP_033239086.1|DPSE
OG0001260	LOC6606988|XP_002031780.1|DSEC	LOC4800768|XP_001357983.3|DPSE
OG0001261	LOC6615178|XP_002039594.1|DSEC	LOC4814308|XP_001354422.3|DPSE
OG0001262	LOC6605232|XP_032575109.1|DSEC	LOC4813401|XP_033239113.1|DPSE
OG0001263	LOC6607825|XP_002032583.2|DSEC	LOC4800363|XP_001357551.1|DPSE
OG0001264	LOC6613283|XP_032582919.1|DSEC	LOC4817390|XP_033236141.1|DPSE
OG0001265	LOC6616032|XP_032580361.1|DSEC	LOC4815930|XP_033239138.1|DPSE
OG0001266	LOC6615528|XP_032571446.1|DSEC	LOC4804459|XP_033233234.1|DPSE
OG0001267	LOC6607390|XP_032577972.1|DSEC	LOC4801468|XP_001358555.3|DPSE
OG0001268	LOC6613752|XP_002038221.1|DSEC	LOC4801441|XP_001358535.2|DPSE
OG0001269	LOC6608702|XP_032572429.1|DSEC	LOC4805402|XP_004444503.1|DPSE
OG0001270	LOC6613970|XP_002038434.1|DSEC	LOC4802676|XP_015037996.2|DPSE
OG0001271	LOC6608454|XP_002033188.1|DSEC	LOC4804090|XP_001360708.2|DPSE
OG0001272	LOC6610430|XP_032574098.1|DSEC	LOC4812928|XP_001353572.3|DPSE
OG0001273	LOC6616745|XP_032577201.1|DSEC	LOC4801197|XP_001358326.1|DPSE
OG0001274	LOC6619404|XP_002043619.1|DSEC	LOC4813404|XP_001353623.1|DPSE
OG0001275	LOC6618545|XP_002042805.2|DSEC	LOC4814478|XP_001354814.1|DPSE
OG0001276	LOC6610695|XP_002035261.1|DSEC	LOC4812521|XP_001352428.2|DPSE, LOC6903187|XP_002132886.2|DPSE
OG0001277	LOC6610535|XP_002035115.1|DSEC	LOC26532975|XP_015043779.2|DPSE
OG0001278	LOC6605082|XP_032575621.1|DSEC	LOC4812685|XP_015044122.1|DPSE
OG0001279	LOC6605029|XP_002029872.1|DSEC	LOC4814065|XP_001354302.2|DPSE
OG0001280	LOC6610144|XP_002034753.2|DSEC, LOC6621246|XP_032574004.1|DSEC, LOC116802618|XP_032582920.1|DSEC, LOC116801006|XP_032573997.1|DSEC, LOC116800181|XP_032574523.1|DSEC	LOC4811982|XP_001352506.1|DPSE
OG0001281	LOC6610411|XP_032574796.1|DSEC	LOC4813110|XP_001353558.1|DPSE
OG0001282	LOC6613180|XP_002037661.1|DSEC	LOC4816453|XP_001356147.2|DPSE
OG0001283	LOC6609371|XP_002034060.2|DSEC	LOC4805357|XP_001361771.5|DPSE
OG0001284	LOC116801460|XP_032577086.1|DSEC	LOC26532607|XP_033236138.1|DPSE, LOC26532832|XP_015044419.2|DPSE
OG0001285	LOC6610200|XP_002034807.1|DSEC	LOC4812247|XP_001352806.3|DPSE
OG0001286	LOC6618207|XP_002042482.1|DSEC	LOC6903082|XP_002132800.2|DPSE
OG0001287	LOC6606307|XP_032577083.1|DSEC	LOC4803087|XP_001359886.4|DPSE
OG0001288	LOC6617296|XP_002041623.1|DSEC	LOC4817545|XP_001356954.3|DPSE
OG0001289	LOC6618231|XP_032579509.1|DSEC	LOC6903592|XP_002132459.2|DPSE
OG0001290	LOC6613451|XP_032579225.1|DSEC	LOC6902868|XP_033236108.1|DPSE
OG0001291	LOC6615804|XP_002040174.1|DSEC	LOC4803521|XP_033234537.1|DPSE
OG0001292	LOC6609480|XP_002034165.1|DSEC	LOC6899100|XP_015040801.2|DPSE
OG0001293	LOC6612513|XP_002037021.1|DSEC	LOC117185209|XP_033241500.1|DPSE, LOC4814771|XP_001354959.1|DPSE, LOC117185206|XP_033241497.1|DPSE, LOC6903978|XP_033241495.1|DPSE, LOC6903975|XP_002136542.1|DPSE, LOC117185208|XP_033241499.1|DPSE, LOC117185207|XP_033241498.1|DPSE, LOC6903977|XP_002136540.1|DPSE
OG0001294	LOC6607085|XP_032579483.1|DSEC	LOC4802707|XP_001359574.1|DPSE
OG0001295	LOC6619969|XP_032581341.1|DSEC	LOC6901158|XP_002133859.1|DPSE
OG0001296	LOC6619113|XP_032572795.1|DSEC	LOC6898026|XP_002138115.2|DPSE
OG0001297	LOC116801738|XP_032578850.1|DSEC, LOC6621778|XP_032578582.1|DSEC	LOC6896748|XP_002136955.3|DPSE
OG0001298	LOC6620085|XP_002044235.1|DSEC	LOC4800861|XP_033240832.1|DPSE
OG0001299	LOC6610841|XP_002035407.1|DSEC	LOC6900072|XP_033238675.1|DPSE
OG0001300	LOC6606867|XP_002031661.1|DSEC	LOC4803141|XP_001359932.1|DPSE
OG0001301	LOC6611448|XP_002035990.1|DSEC	LOC4816254|XP_033236743.1|DPSE
OG0001302	LOC6610016|XP_032571802.1|DSEC	LOC4804969|XP_015040336.2|DPSE
OG0001303	LOC6616816|XP_032578700.1|DSEC, LOC6621266|XP_032578631.1|DSEC, LOC6621902|XP_032578649.1|DSEC, LOC116801702|XP_032578701.1|DSEC	LOC4802085|XP_001359073.1|DPSE
OG0001304	LOC6609078|XP_032572324.1|DSEC	LOC4804875|XP_033233237.1|DPSE
OG0001305	LOC6613969|XP_032578278.1|DSEC	LOC4802675|XP_003736787.1|DPSE
OG0001306	LOC6616840|XP_002041176.1|DSEC	LOC4802072|XP_001359065.3|DPSE
OG0001307	LOC6610943|XP_032576030.1|DSEC	LOC4812548|XP_001352694.1|DPSE, LOC6897898|XP_002138000.2|DPSE, LOC6900087|XP_033241476.1|DPSE
OG0001308	LOC6616131|XP_002040496.1|DSEC	LOC4815983|XP_033240081.1|DPSE
OG0001309	LOC6616881|XP_002041217.2|DSEC	LOC4802548|XP_001359446.4|DPSE
OG0001310	LOC6615090|XP_032581452.1|DSEC	LOC4814497|XP_033240066.1|DPSE
OG0001311	LOC6614884|XP_002039301.2|DSEC	LOC6901028|XP_033239697.1|DPSE
OG0001312	LOC6605225|XP_002030063.1|DSEC, LOC6605226|XP_002030064.1|DSEC	LOC6900500|XP_002134889.2|DPSE
OG0001313	LOC6609214|XP_002033905.1|DSEC	LOC4803950|XP_001360588.3|DPSE
OG0001314	LOC6611207|XP_002035763.1|DSEC	LOC6902715|XP_002133229.2|DPSE
OG0001315	LOC6616073|XP_002040439.1|DSEC	LOC4815428|XP_033240821.1|DPSE
OG0001316	LOC6609750|XP_002034404.1|DSEC	LOC4804779|XP_001361288.1|DPSE
OG0001317	LOC6611345|XP_032574666.1|DSEC, LOC116801120|XP_032574763.1|DSEC	LOC4816600|XP_015036643.2|DPSE
OG0001318	LOC6613179|XP_002037660.1|DSEC	LOC6897705|XP_002137831.3|DPSE
OG0001319	LOC6611252|XP_002035807.1|DSEC, LOC6611251|XP_002035806.1|DSEC	LOC4816460|XP_001356208.4|DPSE
OG0001320	LOC6608800|XP_032571874.1|DSEC	LOC6901565|XP_033238891.1|DPSE, LOC4803671|XP_001360352.4|DPSE, LOC6901820|XP_002134488.3|DPSE, LOC6897016|XP_002137201.3|DPSE
OG0001321	LOC6609863|XP_002034514.1|DSEC	LOC6898160|XP_002138238.1|DPSE
OG0001322	LOC6606801|XP_002031598.2|DSEC	LOC4802372|XP_003736722.2|DPSE
OG0001322	LOC6613935|XP_002038400.1|DSEC	LOC6897613|XP_002137757.2|DPSE
OG0001323	LOC116801712|XP_032578746.1|DSEC, LOC6613306|XP_032583340.1|DSEC	LOC6902839|XP_002132575.2|DPSE
OG0001324	LOC6614469|XP_002038902.1|DSEC	LOC4816360|XP_001355883.2|DPSE, LOC6900953|XP_002134654.2|DPSE, LOC117184874|XP_033239860.1|DPSE, LOC6900954|XP_002134655.2|DPSE
OG0001325	LOC6607256|XP_002032035.2|DSEC, LOC6607254|XP_032577227.1|DSEC	LOC4802643|XP_001359523.2|DPSE
OG0001326	LOC6612857|XP_032576857.1|DSEC	LOC4800395|XP_015038520.2|DPSE
OG0001328	LOC6620005|XP_032582295.1|DSEC	LOC117185158|XP_033241167.1|DPSE, LOC117184554|XP_033238665.1|DPSE, LOC117184553|XP_033238664.1|DPSE, LOC6899629|XP_033241162.1|DPSE
OG0001329	LOC6617968|XP_002042276.1|DSEC	LOC117184586|XP_033238823.1|DPSE, LOC117184587|XP_033238824.1|DPSE, LOC117184588|XP_033238825.1|DPSE, LOC6902228|XP_002133756.3|DPSE, LOC6902230|XP_033238821.1|DPSE
OG0001330	LOC6618521|XP_032580563.1|DSEC	LOC6901440|XP_015041691.2|DPSE
OG0001331	LOC6615994|XP_032582119.1|DSEC	LOC4815539|XP_001355433.1|DPSE
OG0001333	LOC6613223|XP_032583092.1|DSEC	LOC4816398|XP_001355929.3|DPSE
OG0001334	LOC6612869|XP_032576648.1|DSEC	LOC4800384|XP_001357669.3|DPSE
OG0001335	LOC6606741|XP_032577625.1|DSEC	LOC4802587|XP_001359480.4|DPSE
OG0001337	LOC6618020|XP_032581258.1|DSEC	LOC4814195|XP_001354328.3|DPSE
OG0001338	LOC6609548|XP_032571492.1|DSEC	LOC4804098|XP_015039609.2|DPSE
OG0001339	LOC6608851|XP_032570789.1|DSEC	LOC4805092|XP_001361553.4|DPSE
OG0001340	LOC116800892|XP_032573152.1|DSEC	LOC26532891|XP_033238369.1|DPSE
OG0001341	LOC6607790|XP_002032549.1|DSEC	LOC4800440|XP_001357716.2|DPSE
OG0001342	LOC6612798|XP_032577621.1|DSEC	LOC6896715|XP_033235133.1|DPSE
OG0001343	LOC6614082|XP_032578380.1|DSEC	LOC4801898|XP_001358919.4|DPSE
OG0001344	LOC6612932|XP_032577827.1|DSEC	LOC4800328|XP_001357582.3|DPSE
OG0001345	LOC6607005|XP_002031794.2|DSEC	LOC4800776|XP_001357991.3|DPSE
OG0001346	LOC6607146|XP_002031932.1|DSEC	LOC117183281|XP_033232568.1|DPSE, LOC117183283|XP_033232570.1|DPSE, LOC4800359|XP_001357555.4|DPSE
OG0001347	LOC6620335|XP_002044544.1|DSEC	LOC6901883|XP_002133418.2|DPSE, LOC6900220|XP_002135550.2|DPSE, LOC6900222|XP_002135552.2|DPSE
OG0001348	LOC6617998|XP_002042306.1|DSEC	LOC6901208|XP_002133909.1|DPSE
OG0001349	LOC6604872|XP_032573382.1|DSEC	LOC4813943|XP_033238542.1|DPSE
OG0001350	LOC6605265|XP_002030103.1|DSEC	LOC4813819|XP_001353919.4|DPSE
OG0001351	LOC6608445|XP_002033179.1|DSEC	LOC4804081|XP_001360699.3|DPSE
OG0001352	LOC6619143|XP_032570357.1|DSEC	LOC6898659|XP_033234153.1|DPSE
OG0001353	LOC6605775|XP_002030590.1|DSEC	LOC4812831|XP_001353157.1|DPSE
OG0001354	LOC6615749|XP_032571367.1|DSEC	LOC4804539|XP_015039998.2|DPSE
OG0001355	LOC6615558|XP_002039932.1|DSEC	LOC4804222|XP_001360816.1|DPSE
OG0001356	LOC6606895|XP_002031689.1|DSEC	LOC6897925|XP_033239001.1|DPSE
OG0001357	LOC6604766|XP_002029619.1|DSEC	LOC4813405|XP_001353261.1|DPSE
OG0001358	LOC6618344|XP_002042616.2|DSEC	LOC4813256|XP_001353488.3|DPSE
OG0001359	LOC6611422|XP_032569708.1|DSEC	LOC4816205|XP_001355787.2|DPSE
OG0001360	LOC6620822|XP_002045018.1|DSEC	LOC4804711|XP_001361229.2|DPSE
OG0001361	LOC6605079|XP_032575620.1|DSEC	LOC6900308|XP_002135629.2|DPSE
OG0001362	LOC6605084|XP_002029925.1|DSEC	LOC4812684|XP_001353067.1|DPSE
OG0001363	LOC6619055|XP_002043296.1|DSEC	LOC4803273|XP_001360041.1|DPSE
OG0001364	LOC6608587|XP_032570057.1|DSEC	LOC6899426|XP_033233715.1|DPSE
OG0001365	LOC6604854|XP_032575510.1|DSEC	LOC6901937|XP_002133471.1|DPSE, LOC6897710|XP_002137833.2|DPSE, LOC6900941|XP_002134642.1|DPSE
OG0001366	LOC6604822|XP_032574820.1|DSEC	LOC117183342|XP_033232838.1|DPSE, LOC4814116|XP_001354266.4|DPSE, LOC6897017|XP_033233187.1|DPSE
OG0001367	LOC6615552|XP_032570950.1|DSEC	LOC6898419|XP_015039708.1|DPSE
OG0001368	LOC6608305|XP_032570373.1|DSEC	LOC6898537|XP_015040035.2|DPSE
OG0001369	LOC6618431|XP_032581100.1|DSEC	LOC4815190|XP_001354724.3|DPSE
OG0001370	LOC6615708|XP_002040079.1|DSEC	LOC4804486|XP_015039979.2|DPSE
OG0001371	LOC116801761|XP_032578997.1|DSEC	LOC6903318|XP_033235499.1|DPSE
OG0001372	LOC6609283|XP_032572335.1|DSEC	LOC15382872|XP_033233220.1|DPSE
OG0001373	LOC6613509|XP_002037977.1|DSEC	LOC6902589|XP_002133117.3|DPSE
OG0001374	LOC6609120|XP_002033822.1|DSEC	LOC4805487|XP_001361882.1|DPSE
OG0001375	LOC6613861|XP_002038330.2|DSEC	LOC4802527|XP_001359431.4|DPSE
OG0001376	LOC6608671|XP_002033400.1|DSEC	LOC4805015|XP_001361485.2|DPSE
OG0001377	LOC6611592|XP_002036129.2|DSEC	LOC4817376|XP_033235327.1|DPSE
OG0001378	LOC6611434|XP_032572650.1|DSEC	LOC6902363|XP_002133309.3|DPSE, LOC4818042|XP_015035490.2|DPSE
OG0001379	LOC6613257|XP_032581435.1|DSEC	LOC4817188|XP_015036107.1|DPSE
OG0001380	LOC6619130|XP_032572987.1|DSEC	LOC6898672|XP_015040234.2|DPSE
OG0001381	LOC6609412|XP_032570198.1|DSEC	LOC4803820|XP_001360475.2|DPSE
OG0001382	LOC6613202|XP_032583372.1|DSEC	LOC117183986|XP_033235659.1|DPSE, LOC6903567|XP_015035556.2|DPSE
OG0001383	LOC6608264|XP_002033008.1|DSEC	LOC6903341|XP_002132222.1|DPSE, LOC4803354|XP_001360112.1|DPSE
OG0001384	LOC6614648|XP_002039075.1|DSEC	LOC117183959|XP_033235580.1|DPSE, LOC4816707|XP_001356285.1|DPSE
OG0001385	LOC6611839|XP_032569890.1|DSEC	LOC4817464|XP_033235365.1|DPSE
OG0001387	LOC6611531|XP_002036070.1|DSEC	LOC4818098|XP_033236808.1|DPSE
OG0001388	LOC6611938|XP_002036455.1|DSEC	LOC26533386|XP_033236160.1|DPSE
OG0001389	LOC6607589|XP_002032358.1|DSEC	LOC4800555|XP_033241836.1|DPSE
OG0001390	LOC6613349|XP_032583723.1|DSEC	LOC4817570|XP_015036346.1|DPSE
OG0001391	LOC6614654|XP_002039081.1|DSEC	LOC4811697|XP_001352279.2|DPSE
OG0001392	LOC6612584|XP_032580412.1|DSEC	LOC4814504|XP_001355029.4|DPSE
OG0001393	LOC6614622|XP_002039050.2|DSEC	LOC6901671|XP_002134340.1|DPSE, LOC6897229|XP_002137401.1|DPSE
OG0001394	LOC6611979|XP_002036496.1|DSEC	LOC6903314|XP_033236868.1|DPSE
OG0001395	LOC6606306|XP_002031111.1|DSEC	LOC4803088|XP_001359887.1|DPSE
OG0001396	LOC6619807|XP_002044020.1|DSEC	LOC6902447|XP_002132992.2|DPSE, LOC6901333|XP_015041580.2|DPSE
OG0001397	LOC6606816|XP_032577987.1|DSEC	LOC4802822|XP_001359664.2|DPSE
OG0001398	LOC6617580|XP_032580063.1|DSEC	LOC4815444|XP_015041220.2|DPSE
OG0001399	LOC6620407|XP_032572959.1|DSEC	LOC26533571|XP_033234447.1|DPSE
OG0001400	LOC6606576|XP_032578792.1|DSEC	LOC6897176|XP_002137356.5|DPSE
OG0001401	LOC6616249|XP_002040613.1|DSEC	LOC117184478|XP_033238169.1|DPSE, LOC4813398|XP_001353301.2|DPSE
OG0001402	LOC6605843|XP_032574214.1|DSEC	LOC6900298|XP_002135620.2|DPSE
OG0001403	LOC6619384|XP_002043600.1|DSEC	LOC4812519|XP_001352966.2|DPSE
OG0001404	LOC6609011|XP_032572649.1|DSEC	LOC4804384|XP_015039907.1|DPSE
OG0001405	LOC6615485|XP_002039865.1|DSEC	LOC4805705|XP_001362061.3|DPSE
OG0001406	LOC6617664|XP_002041977.1|DSEC	LOC6903006|XP_002132728.1|DPSE
OG0001407	LOC6606080|XP_002030889.1|DSEC	LOC6902488|XP_002133033.3|DPSE, LOC117183188|XP_033236176.1|DPSE, LOC6900695|XP_002135059.2|DPSE
OG0001408	LOC6609345|XP_002034034.1|DSEC	LOC4805667|XP_001362028.2|DPSE
OG0001411	LOC6606410|XP_002031214.2|DSEC	LOC4801581|XP_001358651.2|DPSE
OG0001412	LOC6614399|XP_002038836.1|DSEC, LOC6617769|XP_002042081.2|DSEC	LOC4817506|XP_001356924.4|DPSE
OG0001413	LOC6609720|XP_002034377.1|DSEC, LOC6609719|XP_002034376.1|DSEC	LOC4804109|XP_001360723.2|DPSE
OG0001414	LOC6608469|XP_032572957.1|DSEC	LOC117183189|XP_033233985.1|DPSE, LOC6898405|XP_033233984.1|DPSE
OG0001415	LOC6609253|XP_002033943.1|DSEC	LOC6898333|XP_002138388.2|DPSE
OG0001415	LOC6609255|XP_002033945.1|DSEC	LOC4804010|XP_001360641.3|DPSE
OG0001416	LOC6611417|XP_002035961.1|DSEC	LOC4816135|XP_033236711.1|DPSE
OG0001417	LOC6620158|XP_032580349.1|DSEC	LOC4815671|XP_015041028.2|DPSE
OG0001418	LOC6604938|XP_002029781.1|DSEC, LOC6604940|XP_002029783.1|DSEC	LOC4812707|XP_001353087.3|DPSE
OG0001419	LOC6611682|XP_002036216.1|DSEC	LOC4818169|XP_001357428.3|DPSE, LOC6903544|XP_002132419.2|DPSE
OG0001420	LOC6607457|XP_002032226.1|DSEC	LOC4800609|XP_001357854.4|DPSE
OG0001421	LOC6613157|XP_002037638.1|DSEC	LOC6903325|XP_002132206.3|DPSE
OG0001422	LOC6610288|XP_002034883.1|DSEC, LOC6610289|XP_002034884.1|DSEC	LOC4812272|XP_001352461.2|DPSE
OG0001423	LOC6606236|XP_032578395.1|DSEC, LOC6621306|XP_002045479.2|DSEC	LOC6898003|XP_002138096.2|DPSE
OG0001424	LOC6606532|XP_002031333.1|DSEC	LOC117184541|XP_033238611.1|DPSE
OG0001425	LOC6609785|XP_032572983.1|DSEC, LOC6621820|XP_002045900.2|DSEC	LOC6898657|XP_002138662.2|DPSE, LOC5495515|XP_001361311.1|DPSE
OG0001426	LOC6620614|XP_002044817.1|DSEC	LOC6900227|XP_002135557.2|DPSE, LOC4816777|XP_001356646.1|DPSE
OG0001427	LOC6608164|XP_002032909.1|DSEC, LOC6611302|XP_002035849.1|DSEC	LOC4803590|XP_001360291.3|DPSE
OG0001429	LOC6606444|XP_002031248.1|DSEC	LOC6897285|XP_015037335.2|DPSE
OG0001430	LOC6606506|XP_002031307.1|DSEC	LOC4802004|XP_033235971.1|DPSE
OG0001431	LOC6619759|XP_002043973.2|DSEC	LOC4815815|XP_033239674.1|DPSE
OG0001432	LOC6620195|XP_002044406.1|DSEC	LOC4814404|XP_033239312.1|DPSE
OG0001433	LOC6607491|XP_002032260.1|DSEC	LOC6901708|XP_002134376.2|DPSE, LOC4800932|XP_001358119.3|DPSE
OG0001434	LOC6612573|XP_032580900.1|DSEC	LOC4814818|XP_033241176.1|DPSE
OG0001435	LOC6608118|XP_002032866.1|DSEC	LOC4804343|XP_001360918.3|DPSE, LOC6901740|XP_002134409.2|DPSE
OG0001436	LOC6617136|XP_002041463.1|DSEC	LOC6901855|XP_002133393.1|DPSE
OG0001437	LOC6611666|XP_002036201.1|DSEC	LOC4816856|XP_001356391.1|DPSE
OG0001438	LOC6612612|XP_002037116.1|DSEC	LOC6901931|XP_002133465.3|DPSE, LOC4800623|XP_001357865.2|DPSE
OG0001439	LOC6619202|XP_002043423.1|DSEC	LOC4801550|XP_001358622.2|DPSE
OG0001440	LOC6618510|XP_002042770.1|DSEC	LOC6901561|XP_002134235.3|DPSE
OG0001441	LOC6615099|XP_032582455.1|DSEC	LOC4815177|XP_001354939.2|DPSE
OG0001442	LOC6611478|XP_002036019.1|DSEC	LOC117184543|XP_033238623.1|DPSE, LOC4816112|XP_001355784.2|DPSE
OG0001443	LOC6612832|XP_032576665.1|DSEC	LOC4800405|XP_001357688.2|DPSE
OG0001444	LOC6607328|XP_002032101.1|DSEC	LOC4800958|XP_001358140.3|DPSE
OG0001445	LOC6613816|XP_002038285.1|DSEC	LOC26532481|XP_015039566.1|DPSE, LOC6897777|XP_003736809.3|DPSE
OG0001446	LOC6607526|XP_002032295.2|DSEC	LOC6896960|XP_033232426.1|DPSE
OG0001447	LOC6606768|XP_032579446.1|DSEC	LOC4802832|XP_015038128.2|DPSE
OG0001448	LOC6612856|XP_002037348.1|DSEC	LOC4800396|XP_001357681.2|DPSE
OG0001449	LOC6609379|XP_002034068.1|DSEC	LOC6898959|XP_002138919.1|DPSE
OG0001450	LOC6613543|XP_032570017.1|DSEC	LOC6903339|XP_033235136.1|DPSE
OG0001451	LOC6607946|XP_032571002.1|DSEC	LOC4803471|XP_033234372.1|DPSE
OG0001452	LOC6609919|XP_032571034.1|DSEC	LOC4804251|XP_015039767.2|DPSE
OG0001453	LOC6616389|XP_002040749.1|DSEC	LOC4813723|XP_001353213.1|DPSE
OG0001454	LOC6616804|XP_002041141.1|DSEC	LOC4802098|XP_033232956.1|DPSE
OG0001455	LOC6606040|XP_032575384.1|DSEC	LOC4812289|XP_015043887.2|DPSE
OG0001456	LOC6608488|XP_032571539.1|DSEC	LOC6898426|XP_033235039.1|DPSE
OG0001457	LOC6608941|XP_002033655.1|DSEC	LOC6898347|XP_002138400.2|DPSE
OG0001458	LOC6609139|XP_032572245.1|DSEC	LOC4803884|XP_015039408.1|DPSE
OG0001459	LOC6610944|XP_002035501.1|DSEC	LOC6900728|XP_033239166.1|DPSE
OG0001460	LOC6608022|XP_032572836.1|DSEC	LOC4804906|XP_001361391.4|DPSE
OG0001461	LOC6615004|XP_002039421.2|DSEC	LOC4815237|XP_001355217.2|DPSE
OG0001462	LOC6610586|XP_002035159.1|DSEC	LOC4813013|XP_001353471.1|DPSE
OG0001463	LOC6616947|XP_032577600.1|DSEC	LOC4802674|XP_033240706.1|DPSE
OG0001464	LOC6616041|XP_002040407.1|DSEC	LOC4815559|XP_001355245.2|DPSE
OG0001465	LOC6608561|XP_002033295.1|DSEC	LOC4805316|XP_001361736.1|DPSE
OG0001466	LOC6617766|XP_002042078.1|DSEC	LOC4816529|XP_001355889.3|DPSE, LOC6902457|XP_002133002.2|DPSE
OG0001467	LOC6612144|XP_002036661.1|DSEC	LOC4817029|XP_001356804.1|DPSE
OG0001468	LOC6604998|XP_002029841.1|DSEC	LOC6900906|XP_015042501.1|DPSE
OG0001469	LOC6609100|XP_002033803.1|DSEC, LOC6616967|XP_002041295.2|DSEC	LOC4805343|XP_001361758.3|DPSE
OG0001470	LOC6616238|XP_032574987.1|DSEC	LOC4813699|XP_001353535.1|DPSE
OG0001471	LOC6610251|XP_032575874.1|DSEC	LOC6900617|XP_033237620.1|DPSE
OG0001472	LOC6605986|XP_002030798.1|DSEC	LOC4812557|XP_001352596.1|DPSE
OG0001473	LOC6613797|XP_032577946.1|DSEC	LOC4802762|XP_033241710.1|DPSE
OG0001474	LOC6612296|XP_002036806.1|DSEC	LOC4815065|XP_001355098.3|DPSE
OG0001475	LOC6608451|XP_002033185.1|DSEC	LOC4804087|XP_001360705.3|DPSE, LOC117183749|XP_033234654.1|DPSE
OG0001476	LOC6614874|XP_032581716.1|DSEC	LOC4811726|XP_033234912.1|DPSE
OG0001477	LOC6612737|XP_002037240.1|DSEC	LOC4800999|XP_001358174.1|DPSE
OG0001478	LOC6617256|XP_002041583.2|DSEC	LOC4817152|XP_015035818.2|DPSE
OG0001480	LOC6617249|XP_002041576.1|DSEC	LOC4816871|XP_001356440.2|DPSE
OG0001481	LOC6618151|XP_032576100.1|DSEC	LOC4816575|XP_033235399.1|DPSE
OG0001482	LOC6609415|XP_002034100.1|DSEC	LOC4803816|XP_001360473.2|DPSE
OG0001483	LOC6620478|XP_032570359.1|DSEC	LOC6902747|XP_002133261.3|DPSE
OG0001484	LOC6621143|XP_002045309.1|DSEC	LOC4817380|XP_001356763.3|DPSE
