Orthogroup	DSEC.longest_only	DSAN.longest_only
OG0001225	LOC6608002|XP_032570203.1|DSEC	LOC120454278|XP_039495426.1|DSAN
OG0001226	LOC6608640|XP_002033374.1|DSEC	LOC120457783|XP_039501212.1|DSAN
OG0001228	LOC6619975|XP_002044187.2|DSEC	LOC120455738|XP_039498094.1|DSAN
OG0001229	LOC6620331|XP_032579093.1|DSEC	LOC120457614|XP_039501056.1|DSAN
OG0001230	LOC6609430|XP_032571639.1|DSEC	LOC120444322|XP_039479804.1|DSAN
OG0001231	LOC6620425|XP_002044628.1|DSEC	LOC120445468|XP_039481848.1|DSAN
OG0001232	LOC6611601|XP_002036138.1|DSEC	LOC120446115|XP_039482860.1|DSAN
OG0001233	LOC6611566|XP_032583139.1|DSEC	LOC120458719|XP_039502402.1|DSAN, LOC120458810|XP_039502542.1|DSAN
OG0001234	LOC6609360|XP_002034049.1|DSEC	LOC120444577|XP_039480271.1|DSAN
OG0001235	LOC6617266|XP_002041593.1|DSEC	LOC120451821|XP_039491728.1|DSAN
OG0001236	LOC6616275|XP_002040639.1|DSEC	LOC120449391|XP_039487768.1|DSAN
OG0001237	LOC6605638|XP_032575810.1|DSEC	LOC120449126|XP_039487373.1|DSAN
OG0001237	LOC6619024|XP_032578910.1|DSEC	LOC120454516|XP_039495810.1|DSAN
OG0001238	LOC6617015|XP_032578840.1|DSEC	LOC120451010|XP_039490261.1|DSAN
OG0001239	LOC6606621|XP_032578855.1|DSEC	LOC120454636|XP_039496059.1|DSAN
OG0001240	LOC6617030|XP_002041358.2|DSEC	LOC120451855|XP_039491781.1|DSAN
OG0001241	LOC6608827|XP_002033541.1|DSEC	LOC120446433|XP_039483332.1|DSAN
OG0001242	LOC6615128|XP_002039544.2|DSEC	LOC120455383|XP_039497443.1|DSAN
OG0001243	LOC6619377|XP_032573243.1|DSEC	LOC120448299|XP_039486170.1|DSAN
OG0001244	LOC6606374|XP_002031179.1|DSEC	LOC120451704|XP_039491536.1|DSAN
OG0001245	LOC116801667|XP_032578483.1|DSEC, LOC6619278|XP_032582910.1|DSEC	LOC120452409|XP_039492564.1|DSAN
OG0001246	LOC6615818|XP_002040188.1|DSEC	LOC120444883|XP_039480799.1|DSAN
OG0001247	LOC116802443|XP_032582814.1|DSEC	LOC120444065|XP_039479513.1|DSAN
OG0001248	LOC6604957|XP_002029800.1|DSEC	LOC120449397|XP_039487774.1|DSAN
OG0001249	LOC6612343|XP_032580986.1|DSEC	LOC120455502|XP_039497698.1|DSAN
OG0001251	LOC6614267|XP_002038707.1|DSEC	LOC120453390|XP_039494009.1|DSAN
OG0001251	LOC116801600|XP_032578076.1|DSEC	LOC120454391|XP_039495576.1|DSAN
OG0001252	LOC6612621|XP_032578722.1|DSEC	LOC120454179|XP_039495194.1|DSAN, LOC120447777|XP_039485264.1|DSAN
OG0001252	LOC6612622|XP_002037126.2|DSEC	LOC120454174|XP_039495187.1|DSAN
OG0001253	LOC6615199|XP_032581901.1|DSEC, LOC116802223|XP_032581906.1|DSEC, LOC116802228|XP_032581915.1|DSEC, LOC116802222|XP_032581904.1|DSEC, LOC116802229|XP_032581916.1|DSEC, LOC116802225|XP_032581908.1|DSEC, LOC116802227|XP_032581913.1|DSEC, LOC116802231|XP_032581920.1|DSEC, LOC116802230|XP_032581918.1|DSEC, LOC116802226|XP_032581910.1|DSEC, LOC116800567|XP_032572156.1|DSEC	LOC120446679|XP_039483687.1|DSAN
OG0001254	LOC6610119|XP_002034728.1|DSEC	LOC120444853|XP_039480748.1|DSAN
OG0001254	LOC116800578|XP_032572220.1|DSEC	LOC120444854|XP_039480749.1|DSAN
OG0001255	LOC6607997|XP_002032745.1|DSEC	LOC120458130|XP_039501606.1|DSAN
OG0001256	LOC6610590|XP_002035163.1|DSEC	LOC120449949|XP_039488585.1|DSAN
OG0001256	LOC6618890|XP_002043138.1|DSEC	LOC120446428|XP_039483325.1|DSAN
OG0001257	LOC6619490|XP_032579678.1|DSEC	LOC120454919|XP_039496583.1|DSAN
OG0001258	LOC6607279|XP_002032058.1|DSEC	LOC120452399|XP_039492551.1|DSAN
OG0001259	LOC6616163|XP_002040528.1|DSEC	LOC120455980|XP_039498467.1|DSAN
OG0001260	LOC6606988|XP_002031780.1|DSEC	LOC120452318|XP_039492405.1|DSAN
OG0001261	LOC6615178|XP_002039594.1|DSEC	LOC120456330|XP_039499031.1|DSAN
OG0001262	LOC6605232|XP_032575109.1|DSEC	LOC120448095|XP_039485832.1|DSAN
OG0001263	LOC6607825|XP_002032583.2|DSEC	LOC120450959|XP_039490180.1|DSAN
OG0001264	LOC6613283|XP_032582919.1|DSEC	LOC120458497|XP_039502098.1|DSAN
OG0001265	LOC6616032|XP_032580361.1|DSEC	LOC120456363|XP_039499092.1|DSAN
OG0001266	LOC6615528|XP_032571446.1|DSEC	LOC120444600|XP_039480309.1|DSAN
OG0001267	LOC6607390|XP_032577972.1|DSEC	LOC120452726|XP_039493025.1|DSAN
OG0001268	LOC6613752|XP_002038221.1|DSEC	LOC120452464|XP_039492629.1|DSAN
OG0001269	LOC6608702|XP_032572429.1|DSEC	LOC120446601|XP_039483567.1|DSAN
OG0001270	LOC6613970|XP_002038434.1|DSEC	LOC120453297|XP_039493861.1|DSAN
OG0001271	LOC6608454|XP_002033188.1|DSEC	LOC120449834|XP_039488421.1|DSAN
OG0001272	LOC6610430|XP_032574098.1|DSEC	LOC120447570|XP_039484964.1|DSAN
OG0001273	LOC6616745|XP_032577201.1|DSEC	LOC120451874|XP_039491815.1|DSAN
OG0001274	LOC6619404|XP_002043619.1|DSEC	LOC120450546|XP_039489584.1|DSAN
OG0001275	LOC6618545|XP_002042805.2|DSEC	LOC120457307|XP_039500725.1|DSAN
OG0001276	LOC6610695|XP_002035261.1|DSEC	LOC120448880|XP_039487028.1|DSAN
OG0001277	LOC6610535|XP_002035115.1|DSEC	LOC120449559|XP_039488040.1|DSAN
OG0001278	LOC6605082|XP_032575621.1|DSEC	LOC120448182|XP_039485966.1|DSAN
OG0001279	LOC6605029|XP_002029872.1|DSEC	LOC120449975|XP_039488617.1|DSAN
OG0001280	LOC6610144|XP_002034753.2|DSEC, LOC6621246|XP_032574004.1|DSEC, LOC116802618|XP_032582920.1|DSEC, LOC116801006|XP_032573997.1|DSEC, LOC116800181|XP_032574523.1|DSEC	LOC120450370|XP_039489287.1|DSAN
OG0001281	LOC6610411|XP_032574796.1|DSEC	LOC120449072|XP_039487304.1|DSAN
OG0001282	LOC6613180|XP_002037661.1|DSEC	LOC120458023|XP_039501461.1|DSAN
OG0001283	LOC6609371|XP_002034060.2|DSEC	LOC120445360|XP_039481652.1|DSAN
OG0001284	LOC116801460|XP_032577086.1|DSEC	LOC120457477|XP_039500964.1|DSAN
OG0001285	LOC6610200|XP_002034807.1|DSEC	LOC120449813|XP_039488395.1|DSAN
OG0001286	LOC6618207|XP_002042482.1|DSEC	LOC120457800|XP_039501230.1|DSAN
OG0001287	LOC6606307|XP_032577083.1|DSEC	LOC120453620|XP_039494336.1|DSAN
OG0001288	LOC6617296|XP_002041623.1|DSEC	LOC120458137|XP_039501615.1|DSAN
OG0001289	LOC6618231|XP_032579509.1|DSEC	LOC120457765|XP_039501196.1|DSAN
OG0001290	LOC6613451|XP_032579225.1|DSEC	LOC120448010|XP_039485704.1|DSAN
OG0001291	LOC6615804|XP_002040174.1|DSEC	LOC120446058|XP_039482769.1|DSAN
OG0001292	LOC6609480|XP_002034165.1|DSEC	LOC120447252|XP_039484712.1|DSAN
OG0001293	LOC6612513|XP_002037021.1|DSEC	LOC120455311|XP_039497295.1|DSAN
OG0001294	LOC6607085|XP_032579483.1|DSEC	LOC120450780|XP_039489872.1|DSAN
OG0001295	LOC6619969|XP_032581341.1|DSEC	LOC120456338|XP_039499045.1|DSAN
OG0001296	LOC6619113|XP_032572795.1|DSEC	LOC120457893|XP_039501343.1|DSAN
OG0001297	LOC116801738|XP_032578850.1|DSEC, LOC6621778|XP_032578582.1|DSEC	LOC120454402|XP_039495597.1|DSAN
OG0001298	LOC6620085|XP_002044235.1|DSEC	LOC120453180|XP_039493678.1|DSAN
OG0001299	LOC6610841|XP_002035407.1|DSEC	LOC120448416|XP_039486349.1|DSAN
OG0001300	LOC6606867|XP_002031661.1|DSEC	LOC120452982|XP_039493413.1|DSAN
OG0001301	LOC6611448|XP_002035990.1|DSEC	LOC120458540|XP_039502154.1|DSAN
OG0001302	LOC6610016|XP_032571802.1|DSEC	LOC120445846|XP_039482413.1|DSAN
OG0001303	LOC6616816|XP_032578700.1|DSEC, LOC6621266|XP_032578631.1|DSEC, LOC6621902|XP_032578649.1|DSEC, LOC116801702|XP_032578701.1|DSEC	LOC120451340|XP_039490853.1|DSAN
OG0001304	LOC6609078|XP_032572324.1|DSEC	LOC120444345|XP_039479852.1|DSAN
OG0001305	LOC6613969|XP_032578278.1|DSEC	LOC120453298|XP_039493862.1|DSAN
OG0001306	LOC6616840|XP_002041176.1|DSEC	LOC120451203|XP_039490589.1|DSAN
OG0001307	LOC6610943|XP_032576030.1|DSEC	LOC120447650|XP_039485094.1|DSAN
OG0001308	LOC6616131|XP_002040496.1|DSEC	LOC120454986|XP_039496712.1|DSAN
OG0001309	LOC6616881|XP_002041217.2|DSEC	LOC120453811|XP_039494623.1|DSAN
OG0001310	LOC6615090|XP_032581452.1|DSEC	LOC120455422|XP_039497506.1|DSAN
OG0001311	LOC6614884|XP_002039301.2|DSEC	LOC120457266|XP_039500618.1|DSAN
OG0001312	LOC6605225|XP_002030063.1|DSEC	LOC120447848|XP_039485389.1|DSAN
OG0001312	LOC6605226|XP_002030064.1|DSEC	LOC120447847|XP_039485388.1|DSAN
OG0001313	LOC6609214|XP_002033905.1|DSEC	LOC120445864|XP_039482440.1|DSAN
OG0001314	LOC6611207|XP_002035763.1|DSEC	LOC120458038|XP_039501481.1|DSAN
OG0001315	LOC6616073|XP_002040439.1|DSEC	LOC120455400|XP_039497474.1|DSAN
OG0001316	LOC6609750|XP_002034404.1|DSEC	LOC120447002|XP_039484241.1|DSAN
OG0001317	LOC6611345|XP_032574666.1|DSEC, LOC116801120|XP_032574763.1|DSEC	LOC120452349|XP_039492459.1|DSAN
OG0001318	LOC6613179|XP_002037660.1|DSEC	LOC120458021|XP_039501458.1|DSAN
OG0001319	LOC6611252|XP_002035807.1|DSEC	LOC120455043|XP_039496829.1|DSAN
OG0001319	LOC6611251|XP_002035806.1|DSEC	LOC120455039|XP_039496818.1|DSAN
OG0001320	LOC6608800|XP_032571874.1|DSEC	LOC120444363|XP_039479884.1|DSAN
OG0001321	LOC6609863|XP_002034514.1|DSEC	LOC120445907|XP_039482497.1|DSAN
OG0001322	LOC6606801|XP_002031598.2|DSEC	LOC120454470|XP_039495735.1|DSAN
OG0001322	LOC6613935|XP_002038400.1|DSEC	LOC120453861|XP_039494700.1|DSAN
OG0001323	LOC116801712|XP_032578746.1|DSEC	LOC120443846|XP_039479140.1|DSAN
OG0001323	LOC6613306|XP_032583340.1|DSEC	LOC120443844|XP_039479138.1|DSAN
OG0001324	LOC6614469|XP_002038902.1|DSEC	LOC120446818|XP_039483930.1|DSAN
OG0001325	LOC6607256|XP_002032035.2|DSEC	LOC120452122|XP_039492138.1|DSAN
OG0001325	LOC6607254|XP_032577227.1|DSEC	LOC120452119|XP_039492131.1|DSAN
OG0001326	LOC6612857|XP_032576857.1|DSEC	LOC120451385|XP_039490979.1|DSAN
OG0001328	LOC6620005|XP_032582295.1|DSEC	LOC120456604|XP_039499448.1|DSAN
OG0001329	LOC6617968|XP_002042276.1|DSEC	LOC120456419|XP_039499185.1|DSAN
OG0001330	LOC6618521|XP_032580563.1|DSEC	LOC120455102|XP_039496912.1|DSAN
OG0001331	LOC6615994|XP_032582119.1|DSEC	LOC120457350|XP_039500799.1|DSAN
OG0001332	LOC6618029|XP_002042337.1|DSEC	LOC120455478|XP_039497647.1|DSAN
OG0001333	LOC6613223|XP_032583092.1|DSEC	LOC120458249|XP_039501772.1|DSAN
OG0001334	LOC6612869|XP_032576648.1|DSEC	LOC120452874|XP_039493255.1|DSAN
OG0001335	LOC6606741|XP_032577625.1|DSEC	LOC120452572|XP_039492788.1|DSAN
OG0001337	LOC6618020|XP_032581258.1|DSEC	LOC120456473|XP_039499265.1|DSAN
OG0001338	LOC6609548|XP_032571492.1|DSEC	LOC120446915|XP_039484087.1|DSAN
OG0001339	LOC6608851|XP_032570789.1|DSEC	LOC120444579|XP_039480273.1|DSAN
OG0001340	LOC116800892|XP_032573152.1|DSEC	LOC120457591|XP_039501035.1|DSAN
OG0001341	LOC6607790|XP_002032549.1|DSEC	LOC120453145|XP_039493635.1|DSAN
OG0001342	LOC6612798|XP_032577621.1|DSEC	LOC120454410|XP_039495612.1|DSAN
OG0001343	LOC6614082|XP_032578380.1|DSEC	LOC120452834|XP_039493194.1|DSAN
OG0001344	LOC6612932|XP_032577827.1|DSEC	LOC120452771|XP_039493094.1|DSAN
OG0001345	LOC6607005|XP_002031794.2|DSEC	LOC120454454|XP_039495699.1|DSAN
OG0001346	LOC6607146|XP_002031932.1|DSEC	LOC120453109|XP_039493578.1|DSAN
OG0001347	LOC6620335|XP_002044544.1|DSEC	LOC120457279|XP_039500650.1|DSAN
OG0001348	LOC6617998|XP_002042306.1|DSEC	LOC120455063|XP_039496848.1|DSAN
OG0001349	LOC6604872|XP_032573382.1|DSEC	LOC120449527|XP_039487974.1|DSAN
OG0001350	LOC6605265|XP_002030103.1|DSEC	LOC120449870|XP_039488463.1|DSAN
OG0001351	LOC6608445|XP_002033179.1|DSEC	LOC120458654|XP_039502319.1|DSAN
OG0001352	LOC6619143|XP_032570357.1|DSEC	LOC120458600|XP_039502234.1|DSAN
OG0001353	LOC6605775|XP_002030590.1|DSEC	LOC120448202|XP_039486002.1|DSAN
OG0001354	LOC6615749|XP_032571367.1|DSEC	LOC120445093|XP_039481156.1|DSAN
OG0001355	LOC6615558|XP_002039932.1|DSEC	LOC120444536|XP_039480217.1|DSAN
OG0001356	LOC6606895|XP_002031689.1|DSEC	LOC120451676|XP_039491491.1|DSAN
OG0001357	LOC6604766|XP_002029619.1|DSEC	LOC120448070|XP_039485775.1|DSAN
OG0001358	LOC6618344|XP_002042616.2|DSEC	LOC120447496|XP_039484827.1|DSAN
OG0001359	LOC6611422|XP_032569708.1|DSEC	LOC120444189|XP_039479694.1|DSAN
OG0001360	LOC6620822|XP_002045018.1|DSEC	LOC120458467|XP_039502054.1|DSAN
OG0001361	LOC6605079|XP_032575620.1|DSEC	LOC120447505|XP_039484849.1|DSAN
OG0001362	LOC6605084|XP_002029925.1|DSEC	LOC120448870|XP_039487016.1|DSAN
OG0001363	LOC6619055|XP_002043296.1|DSEC	LOC120451521|XP_039491223.1|DSAN
OG0001364	LOC6608587|XP_032570057.1|DSEC	LOC120445909|XP_039482499.1|DSAN
OG0001365	LOC6604854|XP_032575510.1|DSEC	LOC120447935|XP_039485533.1|DSAN
OG0001366	LOC6604822|XP_032574820.1|DSEC	LOC120448364|XP_039486265.1|DSAN
OG0001367	LOC6615552|XP_032570950.1|DSEC	LOC120445401|XP_039481745.1|DSAN
OG0001368	LOC6608305|XP_032570373.1|DSEC	LOC120447089|XP_039484430.1|DSAN
OG0001369	LOC6618431|XP_032581100.1|DSEC	LOC120456639|XP_039499495.1|DSAN
OG0001370	LOC6615708|XP_002040079.1|DSEC	LOC120446731|XP_039483782.1|DSAN
OG0001371	LOC116801761|XP_032578997.1|DSEC	LOC120457838|XP_039501285.1|DSAN
OG0001372	LOC6609283|XP_032572335.1|DSEC	LOC120445921|XP_039482513.1|DSAN
OG0001373	LOC6613509|XP_002037977.1|DSEC	LOC120449057|XP_039487326.1|DSAN
OG0001374	LOC6609120|XP_002033822.1|DSEC	LOC120446722|XP_039483768.1|DSAN
OG0001375	LOC6613861|XP_002038330.2|DSEC	LOC120451518|XP_039491213.1|DSAN
OG0001376	LOC6608671|XP_002033400.1|DSEC	LOC120446545|XP_039483495.1|DSAN
OG0001377	LOC6611592|XP_002036129.2|DSEC	LOC120449372|XP_039487741.1|DSAN, LOC120443995|XP_039479407.1|DSAN
OG0001378	LOC6611434|XP_032572650.1|DSEC	LOC120458422|XP_039501994.1|DSAN
OG0001379	LOC6613257|XP_032581435.1|DSEC	LOC120458073|XP_039501519.1|DSAN
OG0001380	LOC6619130|XP_032572987.1|DSEC	LOC120458546|XP_039502161.1|DSAN, LOC120458562|XP_039502184.1|DSAN, LOC120457340|XP_039500787.1|DSAN
OG0001381	LOC6609412|XP_032570198.1|DSEC	LOC120444314|XP_039479791.1|DSAN
OG0001382	LOC6613202|XP_032583372.1|DSEC	LOC120458792|XP_039502510.1|DSAN
OG0001383	LOC6608264|XP_002033008.1|DSEC	LOC120443692|XP_039478869.1|DSAN
OG0001384	LOC6614648|XP_002039075.1|DSEC	LOC120446517|XP_039483462.1|DSAN
OG0001385	LOC6611839|XP_032569890.1|DSEC	LOC120457912|XP_039501384.1|DSAN
OG0001387	LOC6611531|XP_002036070.1|DSEC	LOC120458289|XP_039501821.1|DSAN
OG0001388	LOC6611938|XP_002036455.1|DSEC	LOC120458876|XP_039502647.1|DSAN
OG0001389	LOC6607589|XP_002032358.1|DSEC	LOC120453709|XP_039494465.1|DSAN
OG0001390	LOC6613349|XP_032583723.1|DSEC	LOC120458781|XP_039502495.1|DSAN
OG0001391	LOC6614654|XP_002039081.1|DSEC	LOC120444300|XP_039479755.1|DSAN
OG0001392	LOC6612584|XP_032580412.1|DSEC	LOC120455323|XP_039497334.1|DSAN
OG0001393	LOC6614622|XP_002039050.2|DSEC	LOC120444386|XP_039479928.1|DSAN
OG0001394	LOC6611979|XP_002036496.1|DSEC	LOC120444588|XP_039480295.1|DSAN
OG0001395	LOC6606306|XP_002031111.1|DSEC	LOC120454417|XP_039495622.1|DSAN
OG0001396	LOC6619807|XP_002044020.1|DSEC	LOC120455605|XP_039497919.1|DSAN
OG0001397	LOC6606816|XP_032577987.1|DSEC	LOC120453375|XP_039493983.1|DSAN
OG0001398	LOC6617580|XP_032580063.1|DSEC	LOC120457276|XP_039500639.1|DSAN
OG0001399	LOC6620407|XP_032572959.1|DSEC	LOC120455879|XP_039498300.1|DSAN
OG0001400	LOC6606576|XP_032578792.1|DSEC	LOC120450810|XP_039489919.1|DSAN
OG0001401	LOC6616249|XP_002040613.1|DSEC	LOC120448535|XP_039486513.1|DSAN
OG0001402	LOC6605843|XP_032574214.1|DSEC	LOC120449566|XP_039488052.1|DSAN
OG0001403	LOC6619384|XP_002043600.1|DSEC	LOC120449650|XP_039488176.1|DSAN
OG0001404	LOC6609011|XP_032572649.1|DSEC	LOC120444774|XP_039480641.1|DSAN
OG0001405	LOC6615485|XP_002039865.1|DSEC	LOC120444292|XP_039479747.1|DSAN
OG0001406	LOC6617664|XP_002041977.1|DSEC	LOC120455196|XP_039497073.1|DSAN
OG0001407	LOC6606080|XP_002030889.1|DSEC	LOC120450258|XP_039489082.1|DSAN
OG0001408	LOC6609345|XP_002034034.1|DSEC	LOC120446677|XP_039483685.1|DSAN
OG0001411	LOC6606410|XP_002031214.2|DSEC	LOC120451540|XP_039491254.1|DSAN
OG0001412	LOC6614399|XP_002038836.1|DSEC	LOC120447069|XP_039484392.1|DSAN
OG0001412	LOC6617769|XP_002042081.2|DSEC	LOC120451727|XP_039491610.1|DSAN
OG0001413	LOC6609720|XP_002034377.1|DSEC	LOC120446678|XP_039483686.1|DSAN
OG0001413	LOC6609719|XP_002034376.1|DSEC	LOC120446522|XP_039483468.1|DSAN
OG0001414	LOC6608469|XP_032572957.1|DSEC	LOC120453798|XP_039495002.1|DSAN
OG0001415	LOC6609253|XP_002033943.1|DSEC	LOC120444584|XP_039480279.1|DSAN
OG0001415	LOC6609255|XP_002033945.1|DSEC	LOC120444583|XP_039480278.1|DSAN
OG0001416	LOC6611417|XP_002035961.1|DSEC	LOC120451814|XP_039491715.1|DSAN
OG0001417	LOC6620158|XP_032580349.1|DSEC	LOC120456209|XP_039498823.1|DSAN
OG0001418	LOC6604938|XP_002029781.1|DSEC	LOC120450310|XP_039489198.1|DSAN
OG0001418	LOC6604940|XP_002029783.1|DSEC	LOC120449756|XP_039488325.1|DSAN
OG0001419	LOC6611682|XP_002036216.1|DSEC	LOC120458757|XP_039502463.1|DSAN
OG0001419	LOC6611683|XP_002036217.1|DSEC	LOC120458756|XP_039502462.1|DSAN
OG0001420	LOC6607457|XP_002032226.1|DSEC	LOC120451597|XP_039491351.1|DSAN
OG0001421	LOC6606756|XP_002031553.1|DSEC	LOC120450878|XP_039490038.1|DSAN
OG0001421	LOC6613157|XP_002037638.1|DSEC	LOC120448173|XP_039485950.1|DSAN
OG0001422	LOC6610288|XP_002034883.1|DSEC	LOC120449098|XP_039487340.1|DSAN
OG0001422	LOC6610289|XP_002034884.1|DSEC	LOC120449096|XP_039487338.1|DSAN
OG0001423	LOC6606236|XP_032578395.1|DSEC	LOC120453708|XP_039494464.1|DSAN
OG0001423	LOC6621306|XP_002045479.2|DSEC	LOC120453706|XP_039494463.1|DSAN
OG0001425	LOC6609785|XP_032572983.1|DSEC	LOC120444874|XP_039480788.1|DSAN
OG0001425	LOC6621820|XP_002045900.2|DSEC	LOC120444404|XP_039479961.1|DSAN
OG0001426	LOC6620614|XP_002044817.1|DSEC	LOC120458503|XP_039502104.1|DSAN
OG0001426	LOC6619946|XP_032581010.1|DSEC	LOC120456243|XP_039498894.1|DSAN
OG0001427	LOC6608164|XP_002032909.1|DSEC	LOC120443978|XP_039479384.1|DSAN
OG0001427	LOC6611302|XP_002035849.1|DSEC	LOC120458840|XP_039502599.1|DSAN
OG0001428	LOC116801108|XP_032574647.1|DSEC	LOC120450640|XP_039489725.1|DSAN
OG0001428	LOC116800710|XP_032573101.1|DSEC	LOC120446049|XP_039482759.1|DSAN
OG0001429	LOC6606444|XP_002031248.1|DSEC	LOC120452313|XP_039492397.1|DSAN
OG0001430	LOC6606506|XP_002031307.1|DSEC	LOC120454598|XP_039495984.1|DSAN
OG0001431	LOC6619759|XP_002043973.2|DSEC	LOC120455556|XP_039497837.1|DSAN
OG0001432	LOC6620195|XP_002044406.1|DSEC	LOC120455952|XP_039498429.1|DSAN
OG0001433	LOC6607491|XP_002032260.1|DSEC	LOC120452876|XP_039493260.1|DSAN
OG0001434	LOC6612573|XP_032580900.1|DSEC	LOC120455292|XP_039497266.1|DSAN
OG0001435	LOC6608118|XP_002032866.1|DSEC	LOC120443913|XP_039479288.1|DSAN
OG0001436	LOC6617136|XP_002041463.1|DSEC	LOC120451187|XP_039490570.1|DSAN
OG0001437	LOC6611666|XP_002036201.1|DSEC	LOC120446405|XP_039483283.1|DSAN
OG0001438	LOC6612612|XP_002037116.1|DSEC	LOC120451039|XP_039490301.1|DSAN
OG0001439	LOC6619202|XP_002043423.1|DSEC	LOC120452182|XP_039492226.1|DSAN
OG0001440	LOC6618510|XP_002042770.1|DSEC	LOC120454970|XP_039496685.1|DSAN
OG0001441	LOC6615099|XP_032582455.1|DSEC	LOC120456741|XP_039499664.1|DSAN
OG0001442	LOC6611478|XP_002036019.1|DSEC	LOC120458487|XP_039502086.1|DSAN
OG0001443	LOC6612832|XP_032576665.1|DSEC	LOC120452157|XP_039492187.1|DSAN
OG0001444	LOC6607328|XP_002032101.1|DSEC	LOC120453851|XP_039494689.1|DSAN
OG0001445	LOC6613816|XP_002038285.1|DSEC	LOC120450916|XP_039490107.1|DSAN
OG0001446	LOC6607526|XP_002032295.2|DSEC	LOC120451008|XP_039490258.1|DSAN
OG0001447	LOC6606768|XP_032579446.1|DSEC	LOC120451549|XP_039491270.1|DSAN
OG0001448	LOC6612856|XP_002037348.1|DSEC	LOC120451383|XP_039490975.1|DSAN
OG0001449	LOC6609379|XP_002034068.1|DSEC	LOC120447249|XP_039484709.1|DSAN
OG0001450	LOC6613543|XP_032570017.1|DSEC	LOC120449578|XP_039488069.1|DSAN
OG0001451	LOC6607946|XP_032571002.1|DSEC	LOC120456009|XP_039498504.1|DSAN
OG0001452	LOC6609919|XP_032571034.1|DSEC	LOC120444979|XP_039480938.1|DSAN
OG0001453	LOC6616389|XP_002040749.1|DSEC	LOC120448892|XP_039487043.1|DSAN
OG0001454	LOC6616804|XP_002041141.1|DSEC	LOC120451241|XP_039490687.1|DSAN
OG0001455	LOC6606040|XP_032575384.1|DSEC	LOC120449688|XP_039488238.1|DSAN
OG0001456	LOC6608488|XP_032571539.1|DSEC	LOC120446604|XP_039483779.1|DSAN
OG0001457	LOC6608941|XP_002033655.1|DSEC	LOC120446991|XP_039484226.1|DSAN
OG0001458	LOC6609139|XP_032572245.1|DSEC	LOC120446034|XP_039482731.1|DSAN
OG0001459	LOC6610944|XP_002035501.1|DSEC	LOC120449961|XP_039488597.1|DSAN
OG0001460	LOC6608022|XP_032572836.1|DSEC	LOC120450648|XP_039489743.1|DSAN
OG0001461	LOC6615004|XP_002039421.2|DSEC	LOC120455077|XP_039496869.1|DSAN
OG0001462	LOC6610586|XP_002035159.1|DSEC	LOC120447806|XP_039485316.1|DSAN
OG0001463	LOC6616947|XP_032577600.1|DSEC	LOC120452566|XP_039492779.1|DSAN
OG0001464	LOC6616041|XP_002040407.1|DSEC	LOC120455978|XP_039498465.1|DSAN
OG0001465	LOC6608561|XP_002033295.1|DSEC	LOC120446228|XP_039483029.1|DSAN
OG0001466	LOC6617766|XP_002042078.1|DSEC	LOC120444021|XP_039479459.1|DSAN
OG0001467	LOC6612144|XP_002036661.1|DSEC	LOC120455306|XP_039497292.1|DSAN
OG0001468	LOC6604998|XP_002029841.1|DSEC	LOC120449890|XP_039488503.1|DSAN
OG0001469	LOC6609100|XP_002033803.1|DSEC	LOC120447043|XP_039484339.1|DSAN
OG0001469	LOC6616967|XP_002041295.2|DSEC	LOC120452099|XP_039492109.1|DSAN
OG0001470	LOC6616238|XP_032574987.1|DSEC	LOC120450602|XP_039489659.1|DSAN
OG0001471	LOC6610251|XP_032575874.1|DSEC	LOC120450536|XP_039489561.1|DSAN
OG0001472	LOC6605986|XP_002030798.1|DSEC	LOC120449869|XP_039488462.1|DSAN
OG0001473	LOC6613797|XP_032577946.1|DSEC	LOC120452745|XP_039493054.1|DSAN
OG0001474	LOC6612296|XP_002036806.1|DSEC	LOC120455541|XP_039497813.1|DSAN
OG0001475	LOC6608451|XP_002033185.1|DSEC	LOC120443989|XP_039479397.1|DSAN
OG0001476	LOC6614874|XP_032581716.1|DSEC	LOC120457175|XP_039500402.1|DSAN
OG0001477	LOC6612737|XP_002037240.1|DSEC	LOC120451227|XP_039490647.1|DSAN
OG0001478	LOC6617256|XP_002041583.2|DSEC	LOC120454132|XP_039495113.1|DSAN
OG0001479	LOC6617842|XP_032575554.1|DSEC	LOC120445264|XP_039481493.1|DSAN
OG0001479	LOC6615879|XP_002040249.1|DSEC	LOC120456251|XP_039498905.1|DSAN
OG0001480	LOC6617249|XP_002041576.1|DSEC	LOC120449709|XP_039488263.1|DSAN
OG0001481	LOC6618151|XP_032576100.1|DSEC	LOC120446505|XP_039483446.1|DSAN
OG0001482	LOC6609415|XP_002034100.1|DSEC	LOC120446188|XP_039482969.1|DSAN
OG0001483	LOC6620478|XP_032570359.1|DSEC	LOC120457496|XP_039500983.1|DSAN
OG0001484	LOC6621143|XP_002045309.1|DSEC	LOC120449856|XP_039488453.1|DSAN
OG0001485	LOC6618358|XP_002042629.1|DSEC	LOC120449474|XP_039487883.1|DSAN
OG0001486	LOC6611603|XP_002036140.1|DSEC	LOC120458211|XP_039501722.1|DSAN
