Orthogroup	DSEC.longest_only	SLEB.longest_only
OG0002573	LOC6613754|XP_002038223.1|DSEC	LOC115621416|XP_030370925.1|SLEB
OG0002574	LOC6613769|XP_032578026.1|DSEC	LOC115620657|XP_030369867.1|SLEB
OG0002575	LOC6606755|XP_032576955.1|DSEC	LOC115623620|XP_030373902.1|SLEB
OG0002576	LOC116800180|XP_032580891.1|DSEC, LOC6620589|XP_032581084.1|DSEC	LOC115627182|XP_030378643.1|SLEB
OG0002577	LOC6606079|XP_002030888.1|DSEC	LOC115632339|XP_030385303.1|SLEB
OG0002578	LOC6613346|XP_002037821.1|DSEC	LOC115630596|XP_030383075.1|SLEB
OG0002579	LOC116800303|XP_032570220.1|DSEC	LOC115631872|XP_030384580.1|SLEB
OG0002580	LOC6608891|XP_002033605.1|DSEC	LOC115633807|XP_030387151.1|SLEB
OG0002581	LOC6607641|XP_032579089.1|DSEC	LOC115621016|XP_030370396.1|SLEB
OG0002582	LOC6607055|XP_002031843.2|DSEC	LOC115628093|XP_030379930.1|SLEB
OG0002583	LOC6606966|XP_032576401.1|DSEC	LOC115621615|XP_030371170.1|SLEB
OG0002584	LOC6618401|XP_002042671.1|DSEC	LOC115633037|XP_030386245.1|SLEB
OG0002585	LOC6618400|XP_002042670.1|DSEC	LOC115634021|XP_030387413.1|SLEB
OG0002586	LOC6620705|XP_002044905.2|DSEC	LOC115620328|XP_030369382.1|SLEB
OG0002587	LOC6607304|XP_032576324.1|DSEC	LOC115620684|XP_030369913.1|SLEB
OG0002588	LOC6607041|XP_002031829.1|DSEC	LOC115620442|XP_030369530.1|SLEB
OG0002589	LOC6617077|XP_032576961.1|DSEC	LOC115620623|XP_030369810.1|SLEB
OG0002590	LOC6617956|XP_032580009.1|DSEC	LOC115627630|XP_030379226.1|SLEB
OG0002591	LOC6612913|XP_002037405.1|DSEC	LOC115620668|XP_030369884.1|SLEB
OG0002592	LOC6618702|XP_002042961.1|DSEC	LOC115621610|XP_030371163.1|SLEB
OG0002593	LOC6618698|XP_032577472.1|DSEC	LOC115621178|XP_030370602.1|SLEB
OG0002594	LOC6606448|XP_032576567.1|DSEC	LOC115620759|XP_030370016.1|SLEB
OG0002595	LOC6620517|XP_032578925.1|DSEC	LOC115620212|XP_030369209.1|SLEB
OG0002596	LOC6606521|XP_002031322.2|DSEC	LOC115621124|XP_030370530.1|SLEB
OG0002597	LOC6606982|XP_032576842.1|DSEC	LOC115620726|XP_030369966.1|SLEB
OG0002598	LOC6607509|XP_032577415.1|DSEC	LOC115620194|XP_030369185.1|SLEB
OG0002599	LOC6607056|XP_002031844.1|DSEC	LOC115628083|XP_030379920.1|SLEB
OG0002600	LOC6608436|XP_032571964.1|DSEC	LOC115620345|XP_030369409.1|SLEB
OG0002601	LOC6614350|XP_002038789.1|DSEC	LOC115623876|XP_030374284.1|SLEB
OG0002602	LOC6612601|XP_002037106.1|DSEC	LOC115621853|XP_030371525.1|SLEB
OG0002603	LOC6612816|XP_032579153.1|DSEC	LOC115621625|XP_030371181.1|SLEB
OG0002604	LOC6612815|XP_002037316.1|DSEC	LOC115621781|XP_030371396.1|SLEB
OG0002605	LOC6606631|XP_032577981.1|DSEC	LOC115620690|XP_030369919.1|SLEB
OG0002606	LOC6606496|XP_032578874.1|DSEC	LOC115621484|XP_030371005.1|SLEB
OG0002607	LOC6614315|XP_002038755.1|DSEC	LOC115621488|XP_030371014.1|SLEB
OG0002608	LOC6616917|XP_032576525.1|DSEC	LOC115625145|XP_030375926.1|SLEB
OG0002609	LOC6608739|XP_002033462.1|DSEC	LOC115632020|XP_030384827.1|SLEB
OG0002610	LOC6620036|XP_002044248.1|DSEC	LOC115623660|XP_030373978.1|SLEB
OG0002611	LOC6621750|XP_032577768.1|DSEC	LOC115625517|XP_030376441.1|SLEB
OG0002612	LOC6619279|XP_002043496.1|DSEC, LOC116802593|XP_032582913.1|DSEC	LOC115620887|XP_030370229.1|SLEB
OG0002613	LOC6607676|XP_032577669.1|DSEC	LOC115620505|XP_030369620.1|SLEB
OG0002614	LOC6617055|XP_032576163.1|DSEC	LOC115621173|XP_030370597.1|SLEB
OG0002615	LOC6610520|XP_002035100.2|DSEC	LOC115633443|XP_030386756.1|SLEB
OG0002616	LOC6618685|XP_002042943.1|DSEC	LOC115620844|XP_030370143.1|SLEB
OG0002617	LOC6607076|XP_002031864.1|DSEC	LOC115628078|XP_030379912.1|SLEB
OG0002618	LOC116801771|XP_032579102.1|DSEC	LOC115621963|XP_030371671.1|SLEB
OG0002619	LOC6616793|XP_032578173.1|DSEC	LOC115625432|XP_030376334.1|SLEB
OG0002620	LOC6607776|XP_032579425.1|DSEC	LOC115625616|XP_030376613.1|SLEB
OG0002621	LOC6607474|XP_002032243.1|DSEC	LOC115620703|XP_030369936.1|SLEB
OG0002622	LOC6605891|XP_002030704.1|DSEC	LOC115632182|XP_030385076.1|SLEB
OG0002623	LOC6607149|XP_032577971.1|DSEC	LOC115620823|XP_030370113.1|SLEB
OG0002624	LOC6607354|XP_002032127.1|DSEC	LOC115621141|XP_030370558.1|SLEB
OG0002625	LOC6607361|XP_032578927.1|DSEC	LOC115620732|XP_030369978.1|SLEB
OG0002626	LOC6620253|XP_002044461.1|DSEC	LOC115626689|XP_030377977.1|SLEB
OG0002627	LOC6607440|XP_032576744.1|DSEC	LOC115620261|XP_030369272.1|SLEB
OG0002628	LOC6614033|XP_032576655.1|DSEC	LOC115621433|XP_030370945.1|SLEB
OG0002629	LOC6606834|XP_032579211.1|DSEC	LOC115625375|XP_030376273.1|SLEB
OG0002630	LOC6606207|XP_032579069.1|DSEC	LOC115623637|XP_030373939.1|SLEB
OG0002631	LOC6619616|XP_002043828.1|DSEC	LOC115621075|XP_030370464.1|SLEB
OG0002632	LOC6606437|XP_002031241.1|DSEC	LOC115621754|XP_030371348.1|SLEB
OG0002633	LOC6613758|XP_032578428.1|DSEC	LOC115620221|XP_030369221.1|SLEB
OG0002634	LOC6606412|XP_032576213.1|DSEC	LOC115629457|XP_030381783.1|SLEB
OG0002635	LOC6607029|XP_002031818.1|DSEC	LOC115621387|XP_030370881.1|SLEB
OG0002636	LOC6613786|XP_002038255.1|DSEC	LOC115620698|XP_030369929.1|SLEB
OG0002637	LOC6617703|XP_032569690.1|DSEC	LOC115631430|XP_030384022.1|SLEB
OG0002638	LOC6612786|XP_002037287.2|DSEC	LOC115622023|XP_030371742.1|SLEB
OG0002639	LOC6606766|XP_032576574.1|DSEC	LOC115623360|XP_030373505.1|SLEB
OG0002640	LOC6606481|XP_002031282.1|DSEC	LOC115622008|XP_030371723.1|SLEB
OG0002641	LOC6606478|XP_002031279.1|DSEC	LOC115621212|XP_030370654.1|SLEB
OG0002642	LOC6606477|XP_002031278.1|DSEC	LOC115621372|XP_030370859.1|SLEB
OG0002643	LOC6606476|XP_032577164.1|DSEC	LOC115620654|XP_030369864.1|SLEB
OG0002644	LOC6614078|XP_002038532.2|DSEC	LOC115621706|XP_030371273.1|SLEB, LOC115625645|XP_030376632.1|SLEB
OG0002645	LOC6614072|XP_032578231.1|DSEC	LOC115620851|XP_030370155.1|SLEB
OG0002646	LOC6607761|XP_032579266.1|DSEC	LOC115625255|XP_030376110.1|SLEB
OG0002647	LOC6607316|XP_002032090.1|DSEC	LOC115621276|XP_030370739.1|SLEB
OG0002648	LOC6614313|XP_002038753.2|DSEC	LOC115625164|XP_030375956.1|SLEB
OG0002649	LOC6607332|XP_032578557.1|DSEC	LOC115622809|XP_030372737.1|SLEB
OG0002650	LOC6607317|XP_002032091.1|DSEC	LOC115629503|XP_030381842.1|SLEB, LOC115620797|XP_030370076.1|SLEB, LOC115633410|XP_030386714.1|SLEB
OG0002651	LOC6616915|XP_002041245.1|DSEC	LOC115623690|XP_030374021.1|SLEB
OG0002652	LOC6620077|XP_002044289.1|DSEC	LOC115621707|XP_030371274.1|SLEB
OG0002653	LOC6618764|XP_002043022.1|DSEC	LOC115620270|XP_030369292.1|SLEB
OG0002654	LOC6618762|XP_032578295.1|DSEC	LOC115622037|XP_030371764.1|SLEB
OG0002655	LOC116800175|XP_032582906.1|DSEC, LOC6619281|XP_032576172.1|DSEC	LOC115620640|XP_030369840.1|SLEB
OG0002656	LOC6606543|XP_032576436.1|DSEC	LOC115620490|XP_030369590.1|SLEB
OG0002657	LOC6607030|XP_002031819.1|DSEC	LOC115621418|XP_030370927.1|SLEB
OG0002658	LOC6612958|XP_002037450.1|DSEC	LOC115620761|XP_030370021.1|SLEB
OG0002659	LOC6612609|XP_002037114.1|DSEC	LOC115620541|XP_030369684.1|SLEB
OG0002660	LOC116802111|XP_032581182.1|DSEC	LOC115627484|XP_030379023.1|SLEB
OG0002661	LOC6618755|XP_002043013.2|DSEC	LOC115621606|XP_030371158.1|SLEB
OG0002662	LOC6618882|XP_032572418.1|DSEC	LOC115634716|XP_030388459.1|SLEB
OG0002663	LOC6607712|XP_002032476.1|DSEC	LOC115625051|XP_030375764.1|SLEB
OG0002664	LOC6617194|XP_032572827.1|DSEC	LOC115631578|XP_030384232.1|SLEB
OG0002665	LOC6608131|XP_002032878.2|DSEC	LOC115632028|XP_030384839.1|SLEB
OG0002666	LOC6608126|XP_032573083.1|DSEC	LOC115634560|XP_030388236.1|SLEB
OG0002667	LOC6608453|XP_002033187.1|DSEC	LOC115628039|XP_030379846.1|SLEB
OG0002668	LOC6610385|XP_002034967.2|DSEC	LOC115628285|XP_030380182.1|SLEB
OG0002669	LOC6611710|XP_002036243.1|DSEC	LOC115628488|XP_030380476.1|SLEB
OG0002670	LOC6604776|XP_002029627.1|DSEC	LOC115632128|XP_030384994.1|SLEB
OG0002671	LOC6604769|XP_032573425.1|DSEC	LOC115632211|XP_030385126.1|SLEB
OG0002672	LOC6615330|XP_032571837.1|DSEC	LOC115634166|XP_030387607.1|SLEB
OG0002673	LOC6612994|XP_032573974.1|DSEC, LOC6615837|XP_002040207.1|DSEC	LOC115631702|XP_030384392.1|SLEB
OG0002674	LOC6608450|XP_032571724.1|DSEC	LOC115628019|XP_030379810.1|SLEB
OG0002675	LOC6611123|XP_002035680.1|DSEC	LOC115622346|XP_030372118.1|SLEB
OG0002676	LOC6618869|XP_032572013.1|DSEC	LOC115628778|XP_030380852.1|SLEB
OG0002677	LOC6607976|XP_032571710.1|DSEC	LOC115633609|XP_030386907.1|SLEB
OG0002678	LOC6608628|XP_002033362.1|DSEC	LOC115630475|XP_030382913.1|SLEB
OG0002679	LOC6615831|XP_032570243.1|DSEC	LOC115634105|XP_030387522.1|SLEB
OG0002680	LOC6615880|XP_032582593.1|DSEC	LOC115629670|XP_030382048.1|SLEB
OG0002681	LOC6615323|XP_032570670.1|DSEC	LOC115624631|XP_030375247.1|SLEB
OG0002682	LOC6610808|XP_002035374.1|DSEC	LOC115623289|XP_030373433.1|SLEB
OG0002683	LOC6607266|XP_002032045.1|DSEC	LOC115625319|XP_030376201.1|SLEB
OG0002684	LOC6617912|XP_032581137.1|DSEC	LOC115627859|XP_030379580.1|SLEB
OG0002685	LOC6610258|XP_002034853.2|DSEC	LOC115632638|XP_030385728.1|SLEB
OG0002686	LOC6610481|XP_002035061.1|DSEC	LOC115632803|XP_030385914.1|SLEB
OG0002687	LOC6618406|XP_032574092.1|DSEC	LOC115630263|XP_030382660.1|SLEB
OG0002688	LOC6606054|XP_002030865.1|DSEC	LOC115623148|XP_030373217.1|SLEB
OG0002689	LOC6620310|XP_002044518.1|DSEC	LOC115633271|XP_030386539.1|SLEB
OG0002690	LOC6605242|XP_002030080.1|DSEC	LOC115628255|XP_030380137.1|SLEB
OG0002691	LOC6615620|XP_002039994.2|DSEC	LOC115634307|XP_030387823.1|SLEB
OG0002692	LOC6613013|XP_002037503.2|DSEC	LOC115626768|XP_030378089.1|SLEB
OG0002693	LOC6610368|XP_002034954.2|DSEC	LOC115628385|XP_030380329.1|SLEB, LOC115628335|XP_030380259.1|SLEB
OG0002694	LOC6608484|XP_032571562.1|DSEC	LOC115620081|XP_030369123.1|SLEB
OG0002695	LOC6610911|XP_002035468.1|DSEC	LOC115624977|XP_030375692.1|SLEB
OG0002696	LOC6605977|XP_032574023.1|DSEC	LOC115628238|XP_030380111.1|SLEB
OG0002697	LOC6604783|XP_002029634.1|DSEC	LOC115632381|XP_030385370.1|SLEB
OG0002698	LOC6610550|XP_032575883.1|DSEC	LOC115632252|XP_030385178.1|SLEB
OG0002699	LOC6611125|XP_002035682.1|DSEC	LOC115622904|XP_030372887.1|SLEB
OG0002700	LOC6605863|XP_032575651.1|DSEC	LOC115623063|XP_030373102.1|SLEB
OG0002701	LOC6615706|XP_032572898.1|DSEC	LOC115626011|XP_030377122.1|SLEB
OG0002702	LOC6615764|XP_032572692.1|DSEC	LOC115630170|XP_030382613.1|SLEB
OG0002703	LOC6619135|XP_032571265.1|DSEC	LOC115625894|XP_030376985.1|SLEB
OG0002704	LOC6609260|XP_002033950.1|DSEC	LOC115620077|XP_030369102.1|SLEB
OG0002705	LOC6611030|XP_032573765.1|DSEC	LOC115622911|XP_030372894.1|SLEB
OG0002706	LOC6608632|XP_002033366.1|DSEC	LOC115627011|XP_030378395.1|SLEB
OG0002707	LOC6610134|XP_032575235.1|DSEC	LOC115624553|XP_030375138.1|SLEB
OG0002708	LOC6605916|XP_002030729.1|DSEC	LOC115632729|XP_030385834.1|SLEB
OG0002709	LOC6608308|XP_032570379.1|DSEC	LOC115624634|XP_030375256.1|SLEB
OG0002710	LOC6615275|XP_002039679.1|DSEC	LOC115624649|XP_030375290.1|SLEB
OG0002711	LOC6615273|XP_002039677.1|DSEC	LOC115634671|XP_030388390.1|SLEB
OG0002712	LOC6609706|XP_032571915.1|DSEC	LOC115621305|XP_030370782.1|SLEB
OG0002713	LOC6608871|XP_032571319.1|DSEC	LOC115633673|XP_030386980.1|SLEB
OG0002714	LOC6608050|XP_002032798.1|DSEC	LOC115620055|XP_030369048.1|SLEB
OG0002715	LOC6618015|XP_032582627.1|DSEC	LOC115627225|XP_030378708.1|SLEB
OG0002716	LOC6618901|XP_032570038.1|DSEC	LOC115634323|XP_030387841.1|SLEB
OG0002717	LOC6607257|XP_032577226.1|DSEC	LOC115625205|XP_030376032.1|SLEB
OG0002718	LOC6611084|XP_002035641.1|DSEC	LOC115622368|XP_030372145.1|SLEB
OG0002719	LOC6606923|XP_002031717.1|DSEC	LOC115624025|XP_030374461.1|SLEB
OG0002720	LOC6610852|XP_002035418.1|DSEC	LOC115622341|XP_030372113.1|SLEB
OG0002721	LOC6614655|XP_002039082.1|DSEC	LOC115626153|XP_030377278.1|SLEB
OG0002722	LOC6608322|XP_002033059.1|DSEC	LOC115633779|XP_030387116.1|SLEB
OG0002723	LOC6618861|XP_032572474.1|DSEC	LOC115628698|XP_030380741.1|SLEB
OG0002724	LOC6607775|XP_032579422.1|DSEC	LOC115625615|XP_030376612.1|SLEB
OG0002725	LOC6619378|XP_002043594.1|DSEC	LOC115631325|XP_030383909.1|SLEB
OG0002726	LOC6610462|XP_032575866.1|DSEC	LOC115622540|XP_030372364.1|SLEB
OG0002727	LOC6610620|XP_002035187.1|DSEC	LOC115632848|XP_030385966.1|SLEB
OG0002728	LOC6608864|XP_032570495.1|DSEC	LOC115634600|XP_030388309.1|SLEB
OG0002729	LOC6605217|XP_032574029.1|DSEC	LOC115623176|XP_030373254.1|SLEB
OG0002730	LOC6609048|XP_032570641.1|DSEC	LOC115620620|XP_030369808.1|SLEB
OG0002731	LOC6610194|XP_002034802.1|DSEC	LOC115628244|XP_030380120.1|SLEB
OG0002732	LOC6608761|XP_002033484.2|DSEC	LOC115625841|XP_030376907.1|SLEB
OG0002733	LOC6609685|XP_002034343.2|DSEC	LOC115633829|XP_030387177.1|SLEB
OG0002734	LOC6620741|XP_032570675.1|DSEC	LOC115634579|XP_030388271.1|SLEB
OG0002735	LOC6608444|XP_032570937.1|DSEC	LOC115628509|XP_030380519.1|SLEB
OG0002736	LOC6608440|XP_032572803.1|DSEC	LOC115634547|XP_030388220.1|SLEB
OG0002737	LOC6605007|XP_002029850.1|DSEC	LOC115622914|XP_030372898.1|SLEB
OG0002738	LOC6610690|XP_002035256.1|DSEC	LOC115628309|XP_030380223.1|SLEB
OG0002739	LOC6619435|XP_032573532.1|DSEC	LOC115624718|XP_030375401.1|SLEB
OG0002740	LOC6619436|XP_002043651.1|DSEC	LOC115624717|XP_030375400.1|SLEB
OG0002741	LOC6615289|XP_002039693.1|DSEC	LOC115623499|XP_030373740.1|SLEB
OG0002742	LOC6615791|XP_002040161.1|DSEC	LOC115624237|XP_030374720.1|SLEB
OG0002743	LOC6621217|XP_002045394.1|DSEC	LOC115622360|XP_030372135.1|SLEB, LOC115622361|XP_030372136.1|SLEB
OG0002744	LOC6616409|XP_002040769.1|DSEC	LOC115623242|XP_030373360.1|SLEB
OG0002745	LOC6610405|XP_002034987.2|DSEC	LOC115632581|XP_030385662.1|SLEB
OG0002746	LOC6609363|XP_002034052.2|DSEC	LOC115632894|XP_030386049.1|SLEB
OG0002747	LOC6616741|XP_002041078.1|DSEC	LOC115620764|XP_030370024.1|SLEB
OG0002748	LOC6613029|XP_002037519.1|DSEC	LOC115620023|XP_030368987.1|SLEB
OG0002749	LOC6618868|XP_002043116.2|DSEC	LOC115633116|XP_030386405.1|SLEB
OG0002750	LOC6609119|XP_032571177.1|DSEC	LOC115633641|XP_030386941.1|SLEB
OG0002751	LOC6608102|XP_032570837.1|DSEC	LOC115620014|XP_030368975.1|SLEB
OG0002752	LOC6608334|XP_002033071.1|DSEC	LOC115628625|XP_030380672.1|SLEB
OG0002753	LOC6615508|XP_002039887.1|DSEC	LOC115634719|XP_030388463.1|SLEB
OG0002754	LOC6611051|XP_032573135.1|DSEC	LOC115623155|XP_030373224.1|SLEB
OG0002755	LOC6609826|XP_032572953.1|DSEC	LOC115629006|XP_030381158.1|SLEB
OG0002756	LOC6616270|XP_002040634.1|DSEC	LOC115633049|XP_030386254.1|SLEB
OG0002757	LOC6605074|XP_032575617.1|DSEC	LOC115632891|XP_030386033.1|SLEB, LOC115632754|XP_030385861.1|SLEB
OG0002758	LOC6609698|XP_032571917.1|DSEC	LOC115631234|XP_030383806.1|SLEB
OG0002759	LOC6609676|XP_032570741.1|DSEC	LOC115631035|XP_030383522.1|SLEB
OG0002760	LOC116800473|XP_032571592.1|DSEC	LOC115629252|XP_030381533.1|SLEB
OG0002761	LOC6609862|XP_002034513.1|DSEC	LOC115634429|XP_030387995.1|SLEB
OG0002762	LOC6609794|XP_032571463.1|DSEC	LOC115623837|XP_030374243.1|SLEB
OG0002763	LOC6604951|XP_032575264.1|DSEC	LOC115632395|XP_030385385.1|SLEB
OG0002764	LOC116801261|XP_032575515.1|DSEC	LOC115632116|XP_030384974.1|SLEB
OG0002765	LOC6609729|XP_032570975.1|DSEC	LOC115629741|XP_030382139.1|SLEB
OG0002766	LOC6609728|XP_032571783.1|DSEC	LOC115634475|XP_030388067.1|SLEB
OG0002767	LOC6609671|XP_002034329.1|DSEC	LOC115620468|XP_030369600.1|SLEB
OG0002768	LOC6615806|XP_002040176.1|DSEC	LOC115625073|XP_030375825.1|SLEB
OG0002769	LOC6608862|XP_002033576.1|DSEC	LOC115634277|XP_030387770.1|SLEB
OG0002770	LOC6611525|XP_002036066.1|DSEC	LOC115631660|XP_030384335.1|SLEB
OG0002771	LOC6605123|XP_032574392.1|DSEC	LOC115632703|XP_030385800.1|SLEB
OG0002772	LOC6605116|XP_032575211.1|DSEC	LOC115632175|XP_030385067.1|SLEB
OG0002773	LOC6608902|XP_032571786.1|DSEC	LOC115634018|XP_030387404.1|SLEB
OG0002774	LOC6615397|XP_032571869.1|DSEC	LOC115633984|XP_030387365.1|SLEB
OG0002775	LOC6606074|XP_032574235.1|DSEC	LOC115632788|XP_030385900.1|SLEB
OG0002776	LOC6605009|XP_032573387.1|DSEC	LOC115622607|XP_030372465.1|SLEB
OG0002777	LOC6606009|XP_032575000.1|DSEC	LOC115632562|XP_030385639.1|SLEB
OG0002778	LOC6606007|XP_032573927.1|DSEC	LOC115632432|XP_030385435.1|SLEB
OG0002779	LOC6611131|XP_002035688.1|DSEC	LOC115622448|XP_030372249.1|SLEB
OG0002780	LOC6614192|XP_002038639.1|DSEC	LOC115625338|XP_030376223.1|SLEB
OG0002781	LOC6609218|XP_002033909.1|DSEC	LOC115624822|XP_030375530.1|SLEB
OG0002782	LOC6619363|XP_002043580.1|DSEC	LOC115623440|XP_030373651.1|SLEB
OG0002783	LOC6610639|XP_002035206.1|DSEC	LOC115633042|XP_030386246.1|SLEB
OG0002784	LOC6615695|XP_032570063.1|DSEC	LOC115634435|XP_030388002.1|SLEB
OG0002785	LOC6616518|XP_002040878.1|DSEC	LOC115621060|XP_030370463.1|SLEB
OG0002786	LOC6605991|XP_002030803.2|DSEC	LOC115632489|XP_030385526.1|SLEB
OG0002787	LOC6611076|XP_002035633.1|DSEC	LOC115622602|XP_030372461.1|SLEB
OG0002788	LOC6611075|XP_002035632.1|DSEC	LOC115622603|XP_030372462.1|SLEB
OG0002789	LOC6616421|XP_002040781.1|DSEC	LOC115622690|XP_030372575.1|SLEB
OG0002790	LOC6605210|XP_002030048.1|DSEC	LOC115622126|XP_030371838.1|SLEB
OG0002791	LOC6618365|XP_002042635.1|DSEC	LOC115625546|XP_030376489.1|SLEB
OG0002792	LOC6608924|XP_032570968.1|DSEC	LOC115634804|XP_030388574.1|SLEB
OG0002793	LOC6605044|XP_032576024.1|DSEC	LOC115633019|XP_030386203.1|SLEB
OG0002794	LOC6610904|XP_032575991.1|DSEC	LOC115624971|XP_030375681.1|SLEB
OG0002795	LOC6611010|XP_032574344.1|DSEC	LOC115632250|XP_030385173.1|SLEB
OG0002796	LOC6610934|XP_002035491.1|DSEC	LOC115622686|XP_030372571.1|SLEB
OG0002797	LOC6605212|XP_002030050.1|DSEC	LOC115622128|XP_030371841.1|SLEB
OG0002798	LOC6614582|XP_002039010.1|DSEC	LOC115630562|XP_030383036.1|SLEB
OG0002799	LOC6610244|XP_032575023.1|DSEC	LOC115623078|XP_030373138.1|SLEB
OG0002800	LOC6605990|XP_032574044.1|DSEC	LOC115632298|XP_030385257.1|SLEB
OG0002801	LOC6618865|XP_032572472.1|DSEC	LOC115626430|XP_030377667.1|SLEB
OG0002802	LOC6618853|XP_002043102.1|DSEC	LOC115633569|XP_030386887.1|SLEB
OG0002803	LOC6614613|XP_002039041.1|DSEC	LOC115631586|XP_030384246.1|SLEB
OG0002804	LOC6615524|XP_002039903.1|DSEC	LOC115622681|XP_030372565.1|SLEB
OG0002805	LOC6608132|XP_002032879.1|DSEC	LOC115634735|XP_030388481.1|SLEB
OG0002806	LOC6618364|XP_002042634.1|DSEC	LOC115633809|XP_030387154.1|SLEB
OG0002807	LOC6618870|XP_002043118.1|DSEC	LOC115628788|XP_030380865.1|SLEB
OG0002808	LOC6613027|XP_002037517.1|DSEC	LOC115620022|XP_030368986.1|SLEB
OG0002809	LOC6605428|XP_002030261.1|DSEC	LOC115632914|XP_030386064.1|SLEB, LOC115626912|XP_030378283.1|SLEB
OG0002810	LOC6610254|XP_032575870.1|DSEC	LOC115633047|XP_030386251.1|SLEB
OG0002811	LOC116801017|XP_032574090.1|DSEC	LOC115622202|XP_030371957.1|SLEB
OG0002812	LOC6608944|XP_002033658.1|DSEC	LOC115623212|XP_030373341.1|SLEB
OG0002813	LOC6609847|XP_032572489.1|DSEC	LOC115621320|XP_030370802.1|SLEB
OG0002814	LOC6615355|XP_002039753.2|DSEC	LOC115634305|XP_030387819.1|SLEB
OG0002815	LOC6608852|XP_032570783.1|DSEC	LOC115632317|XP_030385284.1|SLEB
OG0002816	LOC6609832|XP_002034484.1|DSEC	LOC115628919|XP_030381044.1|SLEB
OG0002817	LOC6620681|XP_002044882.1|DSEC	LOC115630305|XP_030382706.1|SLEB
OG0002818	LOC6608460|XP_002033194.2|DSEC	LOC115629344|XP_030381656.1|SLEB
OG0002819	LOC6604845|XP_032573450.1|DSEC	LOC115622130|XP_030371843.1|SLEB
OG0002820	LOC6604849|XP_002029694.1|DSEC	LOC115622347|XP_030372120.1|SLEB
OG0002821	LOC6605483|XP_032573322.1|DSEC	LOC115624673|XP_030375330.1|SLEB
OG0002822	LOC6615403|XP_002039785.1|DSEC	LOC115629519|XP_030381861.1|SLEB
OG0002823	LOC6608068|XP_032570809.1|DSEC	LOC115627549|XP_030379127.1|SLEB
OG0002824	LOC6608348|XP_032571075.1|DSEC	LOC115629571|XP_030381926.1|SLEB
OG0002825	LOC6616555|XP_002040914.1|DSEC	LOC115622136|XP_030371854.1|SLEB
OG0002826	LOC6615405|XP_002039787.1|DSEC	LOC115619991|XP_030368924.1|SLEB
OG0002827	LOC6620291|XP_002044484.2|DSEC	LOC115627747|XP_030379385.1|SLEB
OG0002828	LOC6615334|XP_032571836.1|DSEC	LOC115623590|XP_030373855.1|SLEB
OG0002829	LOC6608853|XP_032570771.1|DSEC	LOC115622613|XP_030372477.1|SLEB
OG0002830	LOC6608538|XP_032572808.1|DSEC	LOC115622781|XP_030372703.1|SLEB
OG0002831	LOC6618263|XP_032581111.1|DSEC	LOC115628617|XP_030380661.1|SLEB
OG0002832	LOC6611740|XP_032583538.1|DSEC	LOC115626365|XP_030377576.1|SLEB
OG0002833	LOC6618905|XP_032570047.1|DSEC	LOC115620038|XP_030369012.1|SLEB
OG0002834	LOC6615783|XP_002040153.1|DSEC	LOC115628149|XP_030379979.1|SLEB
OG0002835	LOC6608846|XP_002033560.1|DSEC	LOC115629725|XP_030382117.1|SLEB
OG0002836	LOC6608301|XP_032570677.1|DSEC	LOC115621767|XP_030371369.1|SLEB
OG0002837	LOC6609764|XP_032571743.1|DSEC	LOC115620033|XP_030368999.1|SLEB
OG0002838	LOC6615578|XP_002039952.1|DSEC	LOC115633657|XP_030386962.1|SLEB
OG0002839	LOC6613030|XP_032572044.1|DSEC	LOC115627728|XP_030379349.1|SLEB
OG0002840	LOC6611410|XP_002035954.1|DSEC	LOC115626367|XP_030377581.1|SLEB
OG0002841	LOC6613249|XP_002037726.1|DSEC	LOC115631354|XP_030383931.1|SLEB
OG0002842	LOC6617899|XP_032573217.1|DSEC	LOC115626315|XP_030377509.1|SLEB
OG0002843	LOC6608063|XP_002032811.1|DSEC	LOC115620010|XP_030368971.1|SLEB
OG0002844	LOC6605799|XP_032574290.1|DSEC	LOC115622483|XP_030372287.1|SLEB
OG0002845	LOC6613411|XP_002037885.1|DSEC	LOC115630930|XP_030383357.1|SLEB
OG0002846	LOC6608075|XP_002032823.1|DSEC	LOC115620040|XP_030369017.1|SLEB
OG0002847	LOC6613412|XP_032571324.1|DSEC	LOC115631425|XP_030384014.1|SLEB
OG0002848	LOC6614547|XP_002038978.1|DSEC	LOC115631324|XP_030383904.1|SLEB
OG0002849	LOC6613580|XP_002038048.1|DSEC	LOC115626626|XP_030377889.1|SLEB
OG0002850	LOC6611186|XP_002035743.1|DSEC	LOC115626199|XP_030377342.1|SLEB
OG0002851	LOC6612012|XP_002036529.1|DSEC	LOC115632010|XP_030384800.1|SLEB
OG0002852	LOC6608676|XP_032570873.1|DSEC	LOC115624022|XP_030374462.1|SLEB
OG0002853	LOC6613670|XP_032578080.1|DSEC	LOC115625751|XP_030376767.1|SLEB
OG0002854	LOC6614606|XP_032573793.1|DSEC	LOC115631444|XP_030384047.1|SLEB
OG0002855	LOC6611461|XP_032578370.1|DSEC	LOC115625994|XP_030377098.1|SLEB
OG0002856	LOC6611441|XP_032573587.1|DSEC	LOC115629049|XP_030381210.1|SLEB
OG0002857	LOC6619308|XP_032571891.1|DSEC	LOC115628974|XP_030381112.1|SLEB
OG0002858	LOC6613472|XP_032583470.1|DSEC	LOC115630801|XP_030383322.1|SLEB
