Orthogroup	DSEC.longest_only	DNOV.longest_only
OG0000480	LOC6613139|XP_002037620.1|DSEC	LOC115763425|XP_030561845.1|DNOV
OG0000480	LOC6613137|XP_002037618.1|DSEC	LOC115763347|XP_030561722.1|DNOV
OG0000482	LOC6606716|XP_002031515.1|DSEC	LOC115763744|XP_030562308.1|DNOV
OG0000482	LOC6621004|XP_032577425.1|DSEC, LOC6619028|XP_002043273.1|DSEC, LOC116801500|XP_032577424.1|DSEC	LOC115763714|XP_030562267.1|DNOV
OG0000483	LOC6607741|XP_002032504.1|DSEC	LOC115770865|XP_030572162.1|DNOV
OG0000483	LOC6607742|XP_032578824.1|DSEC	LOC115770864|XP_030572161.1|DNOV
OG0000484	LOC6619078|XP_032576478.1|DSEC	LOC115759546|XP_030556361.1|DNOV
OG0000484	LOC6619079|XP_002043319.1|DSEC	LOC115759538|XP_030556353.1|DNOV
OG0000485	LOC6618306|XP_002042579.2|DSEC	LOC115767756|XP_030567938.1|DNOV
OG0000485	LOC6618307|XP_032575115.1|DSEC	LOC115767748|XP_030567926.1|DNOV
OG0000486	LOC6615747|XP_032571061.1|DSEC	LOC115760770|XP_030558117.1|DNOV
OG0000486	LOC6615745|XP_032571066.1|DSEC	LOC115760767|XP_030558112.1|DNOV
OG0000487	LOC116800579|XP_032572221.1|DSEC	LOC115760599|XP_030557900.1|DNOV
OG0000487	LOC116800310|XP_032570260.1|DSEC	LOC115760585|XP_030557875.1|DNOV
OG0000489	LOC6619535|XP_002043750.1|DSEC	LOC115771632|XP_030573291.1|DNOV
OG0000489	LOC6617649|XP_002041962.2|DSEC	LOC115766281|XP_030566008.1|DNOV
OG0000490	LOC6612581|XP_002037086.1|DSEC	LOC115767062|XP_030567062.1|DNOV
OG0000490	LOC6615244|XP_032581623.1|DSEC	LOC115768330|XP_030568749.1|DNOV
OG0000491	LOC6608737|XP_002033460.1|DSEC, LOC6608736|XP_032571015.1|DSEC, LOC6608738|XP_002033461.1|DSEC	LOC115762526|XP_030560650.1|DNOV
OG0000492	LOC6608344|XP_002033081.1|DSEC	LOC115764009|XP_030562697.1|DNOV
OG0000492	LOC6613658|XP_002038128.1|DSEC	LOC115769236|XP_030569812.1|DNOV
OG0000493	LOC6618752|XP_002043010.1|DSEC, LOC6618751|XP_002043009.1|DSEC	LOC115768949|XP_030569527.1|DNOV, LOC115760570|XP_030557844.1|DNOV
OG0000494	LOC6611332|XP_002035879.1|DSEC	LOC115759207|XP_030555958.1|DNOV
OG0000495	LOC6618960|XP_002043205.2|DSEC	LOC115768985|XP_030569561.1|DNOV
OG0000495	LOC6609332|XP_032572100.1|DSEC	LOC115762172|XP_030560150.1|DNOV
OG0000496	LOC6613525|XP_032583242.1|DSEC	LOC115763382|XP_030561780.1|DNOV
OG0000496	LOC6617774|XP_002042086.1|DSEC	LOC115759140|XP_030555851.1|DNOV
OG0000497	LOC6611499|XP_032583126.1|DSEC	LOC115765536|XP_030565015.1|DNOV
OG0000497	LOC6611500|XP_032580667.1|DSEC	LOC115765537|XP_030565017.1|DNOV
OG0000498	LOC6607747|XP_032577724.1|DSEC	LOC115770861|XP_030572158.1|DNOV
OG0000498	LOC6607749|XP_002032512.1|DSEC	LOC115770627|XP_030571831.1|DNOV
OG0000499	LOC6609298|XP_032570449.1|DSEC	LOC115760080|XP_030557126.1|DNOV
OG0000499	LOC6616159|XP_032581091.1|DSEC	LOC115766865|XP_030566785.1|DNOV
OG0000500	LOC6618311|XP_002042584.1|DSEC	LOC115770654|XP_030571882.1|DNOV
OG0000500	LOC6618309|XP_002042582.1|DSEC	LOC115768743|XP_030569292.1|DNOV
OG0000501	LOC6611847|XP_002036369.2|DSEC, LOC6608178|XP_002032923.2|DSEC	LOC115771902|XP_030573654.1|DNOV, LOC115771894|XP_030573641.1|DNOV
OG0000502	LOC6615313|XP_002039717.1|DSEC	LOC115762275|XP_030560302.1|DNOV
OG0000503	LOC116800699|XP_032573027.1|DSEC, LOC6615652|XP_032573025.1|DSEC, LOC6615653|XP_002040024.1|DSEC	LOC115758075|XP_030554449.1|DNOV
OG0000504	LOC6606006|XP_002030817.1|DSEC	LOC115769643|XP_030570413.1|DNOV
OG0000505	LOC6616219|XP_032581074.1|DSEC	LOC115768059|XP_030568360.1|DNOV
OG0000505	LOC6616217|XP_002040582.1|DSEC	LOC115768833|XP_030569389.1|DNOV
OG0000507	LOC6617587|XP_002041900.1|DSEC	LOC115768238|XP_030568624.1|DNOV
OG0000507	LOC6617588|XP_032582491.1|DSEC	LOC115768239|XP_030568625.1|DNOV
OG0000508	LOC6610318|XP_032574573.1|DSEC	LOC115762738|XP_030560931.1|DNOV
OG0000508	LOC6610131|XP_032575239.1|DSEC	LOC115762739|XP_030560934.1|DNOV
OG0000509	LOC6609457|XP_032571018.1|DSEC	LOC115761008|XP_030558478.1|DNOV
OG0000509	LOC6609443|XP_032571271.1|DSEC	LOC115761027|XP_030558498.1|DNOV
OG0000510	LOC6609096|XP_002033799.1|DSEC	LOC115760668|XP_030557995.1|DNOV
OG0000511	LOC6614426|XP_002038859.1|DSEC	LOC115758930|XP_030555590.1|DNOV
OG0000511	LOC6614427|XP_002038860.1|DSEC	LOC115758571|XP_030555143.1|DNOV
OG0000512	LOC6612123|XP_002036640.1|DSEC	LOC115759205|XP_030555951.1|DNOV
OG0000513	LOC6607878|XP_002032632.1|DSEC	LOC115770109|XP_030571129.1|DNOV
OG0000513	LOC6614637|XP_002039064.1|DSEC	LOC115759147|XP_030555860.1|DNOV
OG0000514	LOC6617758|XP_002042070.1|DSEC	LOC115765508|XP_030564985.1|DNOV
OG0000514	LOC6617757|XP_032576400.1|DSEC	LOC115765496|XP_030564965.1|DNOV
OG0000515	LOC6620106|XP_002044318.2|DSEC	LOC115766732|XP_030566553.1|DNOV
OG0000515	LOC6605870|XP_002030684.1|DSEC	LOC115770049|XP_030570992.1|DNOV
OG0000516	LOC6619563|XP_002043778.1|DSEC	LOC115766811|XP_030566706.1|DNOV
OG0000517	LOC6605846|XP_002030660.1|DSEC	LOC115771498|XP_030573083.1|DNOV
OG0000521	LOC6614904|XP_002039321.2|DSEC	LOC115766327|XP_030566078.1|DNOV
OG0000521	LOC6614900|XP_032581553.1|DSEC	LOC115766286|XP_030566014.1|DNOV
OG0000522	LOC6617905|XP_002042216.1|DSEC	LOC115765110|XP_030564358.1|DNOV
OG0000523	LOC6615183|XP_002039599.2|DSEC	LOC115765282|XP_030564632.1|DNOV
OG0000524	LOC6607484|XP_032579526.1|DSEC, LOC6606951|XP_002031745.2|DSEC	LOC115761883|XP_030559745.1|DNOV
OG0000525	LOC6608312|XP_032570378.1|DSEC, LOC6608310|XP_002033047.1|DSEC	LOC115762223|XP_030560217.1|DNOV
OG0000526	LOC6614723|XP_002039147.1|DSEC	LOC115759224|XP_030555979.1|DNOV
OG0000526	LOC6610043|XP_002034659.1|DSEC	LOC115766568|XP_030566410.1|DNOV
OG0000527	LOC6613308|XP_002037785.1|DSEC	LOC115758354|XP_030554797.1|DNOV
OG0000527	LOC6613302|XP_032570029.1|DSEC	LOC115758545|XP_030555102.1|DNOV
OG0000528	LOC6613230|XP_002037707.1|DSEC	LOC115758405|XP_030554913.1|DNOV
OG0000529	LOC6613100|XP_002037583.1|DSEC	LOC115758661|XP_030555260.1|DNOV
OG0000529	LOC6613459|XP_002037931.2|DSEC	LOC115758674|XP_030555275.1|DNOV
OG0000530	LOC6605204|XP_032574036.1|DSEC	LOC115770158|XP_030571170.1|DNOV
OG0000530	LOC6610437|XP_002035018.1|DSEC	LOC115769720|XP_030570511.1|DNOV
OG0000532	LOC6619285|XP_032579013.1|DSEC	LOC115770876|XP_030572172.1|DNOV
OG0000532	LOC6619283|XP_002043500.1|DSEC	LOC115770877|XP_030572173.1|DNOV
OG0000533	LOC6615221|XP_002039627.1|DSEC	LOC115765431|XP_030564836.1|DNOV
OG0000533	LOC6607240|XP_002032021.1|DSEC	LOC115763637|XP_030562126.1|DNOV
OG0000534	LOC6611318|XP_032579051.1|DSEC	LOC115767100|XP_030567108.1|DNOV, LOC115762665|XP_030560834.1|DNOV
OG0000535	LOC6608516|XP_032570853.1|DSEC	LOC115765435|XP_030564852.1|DNOV
OG0000535	LOC6608137|XP_002032883.1|DSEC	LOC115757993|XP_030554347.1|DNOV
OG0000536	LOC6610883|XP_002035446.2|DSEC	LOC115769455|XP_030570127.1|DNOV
OG0000537	LOC6607975|XP_002032723.1|DSEC	LOC115762423|XP_030560478.1|DNOV
OG0000538	LOC6609627|XP_032572257.1|DSEC	LOC115767434|XP_030567587.1|DNOV
OG0000538	LOC6608245|XP_032572515.1|DSEC	LOC115764503|XP_030563452.1|DNOV
OG0000539	LOC6617004|XP_002041332.1|DSEC	LOC115765723|XP_030565247.1|DNOV
OG0000539	LOC6617005|XP_002041333.1|DSEC	LOC115765667|XP_030565185.1|DNOV
OG0000540	LOC6618211|XP_002042486.1|DSEC	LOC115758544|XP_030555101.1|DNOV
OG0000541	LOC6609776|XP_002034430.1|DSEC, LOC6609774|XP_002034428.1|DSEC, LOC6609773|XP_002034427.1|DSEC	LOC115760816|XP_030558193.1|DNOV
OG0000542	LOC6619725|XP_032578121.1|DSEC	LOC115770949|XP_030572270.1|DNOV
OG0000542	LOC6619466|XP_002043681.1|DSEC	LOC115766778|XP_030566648.1|DNOV
OG0000543	LOC6607571|XP_002032340.2|DSEC	LOC115761599|XP_030559259.1|DNOV
OG0000543	LOC6608089|XP_002032837.2|DSEC	LOC115760511|XP_030557731.1|DNOV
OG0000544	LOC6611067|XP_002035624.1|DSEC	LOC115771106|XP_030572525.1|DNOV
OG0000544	LOC6614303|XP_032578744.1|DSEC	LOC115764619|XP_030563640.1|DNOV
OG0000545	LOC6616773|XP_002041110.1|DSEC	LOC115771852|XP_030573594.1|DNOV
OG0000545	LOC6616768|XP_032578046.1|DSEC	LOC115772096|XP_030573917.1|DNOV
OG0000546	LOC6606337|XP_002031142.1|DSEC	LOC115759403|XP_030556151.1|DNOV
OG0000546	LOC6618470|XP_002042740.1|DSEC	LOC115765207|XP_030564508.1|DNOV
OG0000547	LOC6605770|XP_002030585.1|DSEC, LOC6613102|XP_002037585.1|DSEC	LOC115761440|XP_030559068.1|DNOV
OG0000548	LOC6616417|XP_002040777.1|DSEC	LOC115768555|XP_030569029.1|DNOV
OG0000548	LOC6616416|XP_032574201.1|DSEC	LOC115768570|XP_030569060.1|DNOV
OG0000549	LOC6615753|XP_002040124.1|DSEC	LOC115762388|XP_030560428.1|DNOV
OG0000550	LOC6610148|XP_032574525.1|DSEC	LOC115760017|XP_030557038.1|DNOV
OG0000550	LOC116800986|XP_032573901.1|DSEC	LOC115760247|XP_030557362.1|DNOV
OG0000552	LOC6612820|XP_032577155.1|DSEC	LOC115761308|XP_030558897.1|DNOV, LOC115761306|XP_030558895.1|DNOV
OG0000552	LOC6612819|XP_032578341.1|DSEC	LOC115761324|XP_030558917.1|DNOV
OG0000553	LOC6611853|XP_002036375.2|DSEC	LOC115758588|XP_030555167.1|DNOV, LOC115758617|XP_030555210.1|DNOV
OG0000554	LOC6607596|XP_002032364.1|DSEC	LOC115761372|XP_030558982.1|DNOV
OG0000554	LOC6607597|XP_002032365.1|DSEC	LOC115763975|XP_030562638.1|DNOV
OG0000555	LOC6610192|XP_002034800.1|DSEC	LOC115765825|XP_030565408.1|DNOV
OG0000555	LOC6610605|XP_032575778.1|DSEC	LOC115766951|XP_030566898.1|DNOV
OG0000556	LOC6618031|XP_002042339.2|DSEC	LOC115766453|XP_030566246.1|DNOV
OG0000556	LOC6606203|XP_002031011.1|DSEC	LOC115761302|XP_030558889.1|DNOV
OG0000557	LOC6606713|XP_002031512.1|DSEC	LOC115763878|XP_030562513.1|DNOV
OG0000557	LOC6606714|XP_002031513.1|DSEC	LOC115763879|XP_030562515.1|DNOV
OG0000558	LOC6606187|XP_032578203.1|DSEC	LOC115770828|XP_030572122.1|DNOV
OG0000558	LOC116802198|XP_032581738.1|DSEC	LOC115768527|XP_030568978.1|DNOV
OG0000559	LOC6606980|XP_032576993.1|DSEC	LOC115761993|XP_030559920.1|DNOV
OG0000559	LOC6605764|XP_002030579.1|DSEC	LOC115770449|XP_030571587.1|DNOV
OG0000560	LOC6607994|XP_002032742.1|DSEC	LOC115760982|XP_030558450.1|DNOV
OG0000560	LOC6607993|XP_002032741.1|DSEC	LOC115760973|XP_030558437.1|DNOV
OG0000561	LOC6605441|XP_002030274.1|DSEC	LOC115769829|XP_030570663.1|DNOV
OG0000561	LOC6605438|XP_002030271.1|DSEC	LOC115769566|XP_030570278.1|DNOV
OG0000562	LOC6605276|XP_002030114.1|DSEC	LOC115766351|XP_030566114.1|DNOV
OG0000562	LOC6605253|XP_002030091.2|DSEC	LOC115769425|XP_030570096.1|DNOV
OG0000563	LOC6605508|XP_032574444.1|DSEC	LOC115767155|XP_030567192.1|DNOV
OG0000564	LOC6616424|XP_002040784.1|DSEC	LOC115769840|XP_030570674.1|DNOV
OG0000564	LOC6616426|XP_032573202.1|DSEC	LOC115769492|XP_030570170.1|DNOV
OG0000566	LOC6616820|XP_002041157.1|DSEC	LOC115764955|XP_030564136.1|DNOV
OG0000566	LOC6610518|XP_032575381.1|DSEC	LOC115769708|XP_030570497.1|DNOV
OG0000567	LOC6612325|XP_032581791.1|DSEC	LOC115768671|XP_030569213.1|DNOV
OG0000567	LOC6612323|XP_002036833.2|DSEC	LOC115768837|XP_030569394.1|DNOV
OG0000568	LOC6612590|XP_032580416.1|DSEC	LOC115765295|XP_030564647.1|DNOV
OG0000568	LOC6613821|XP_002038290.1|DSEC	LOC115771675|XP_030573349.1|DNOV
OG0000569	LOC6607045|XP_002031833.2|DSEC	LOC115759518|XP_030556323.1|DNOV
OG0000569	LOC6620432|XP_032574758.1|DSEC	LOC115760392|XP_030557552.1|DNOV
OG0000570	LOC6607716|XP_002032479.2|DSEC	LOC115772021|XP_030573814.1|DNOV
OG0000570	LOC6607717|XP_002032480.1|DSEC	LOC115771916|XP_030573667.1|DNOV
OG0000571	LOC6618748|XP_032577689.1|DSEC	LOC115771991|XP_030573773.1|DNOV
OG0000571	LOC6618746|XP_032576900.1|DSEC	LOC115759578|XP_030556406.1|DNOV
OG0000572	LOC6606607|XP_002031408.1|DSEC	LOC115761345|XP_030558946.1|DNOV
OG0000572	LOC6606609|XP_032578338.1|DSEC	LOC115761689|XP_030559407.1|DNOV
OG0000573	LOC6610491|XP_002035071.1|DSEC	LOC115768072|XP_030568394.1|DNOV
OG0000573	LOC6615762|XP_002040133.1|DSEC	LOC115762118|XP_030560082.1|DNOV
OG0000574	LOC6606020|XP_002030831.1|DSEC	LOC115769779|XP_030570608.1|DNOV
OG0000574	LOC6620402|XP_002044591.1|DSEC	LOC115770659|XP_030571885.1|DNOV, LOC115762546|XP_030560679.1|DNOV, LOC115770633|XP_030571839.1|DNOV
OG0000575	LOC6605471|XP_002030304.2|DSEC	LOC115770177|XP_030571197.1|DNOV
OG0000575	LOC6605468|XP_032574696.1|DSEC	LOC115770358|XP_030571459.1|DNOV
OG0000576	LOC6614220|XP_002038665.1|DSEC, LOC6614219|XP_002038664.2|DSEC	LOC115761386|XP_030558999.1|DNOV
OG0000577	LOC6614595|XP_032583460.1|DSEC	LOC115760218|XP_030557330.1|DNOV
OG0000577	LOC6614596|XP_032583456.1|DSEC	LOC115765905|XP_030565510.1|DNOV
OG0000578	LOC6612020|XP_002036537.1|DSEC	LOC115758634|XP_030555229.1|DNOV
OG0000578	LOC6615641|XP_032570854.1|DSEC	LOC115757944|XP_030554275.1|DNOV
OG0000579	LOC6606445|XP_002031249.1|DSEC	LOC115764642|XP_030563675.1|DNOV
OG0000579	LOC6605521|XP_002030354.1|DSEC	LOC115767968|XP_030568230.1|DNOV
OG0000580	LOC6606903|XP_002031697.1|DSEC	LOC115766092|XP_030565762.1|DNOV
OG0000580	LOC6606902|XP_002031696.1|DSEC	LOC115766091|XP_030565761.1|DNOV
OG0000581	LOC6620066|XP_032578066.1|DSEC	LOC115763627|XP_030562110.1|DNOV
OG0000581	LOC6617938|XP_032581098.1|DSEC	LOC115765298|XP_030564649.1|DNOV
OG0000582	LOC6605366|XP_002030200.1|DSEC	LOC115770374|XP_030571483.1|DNOV
OG0000582	LOC6609931|XP_032572133.1|DSEC	LOC115757931|XP_030554257.1|DNOV
OG0000583	LOC116800289|XP_032570065.1|DSEC	LOC115762390|XP_030560431.1|DNOV
OG0000583	LOC6615700|XP_002040071.1|DSEC	LOC115761064|XP_030558542.1|DNOV
OG0000584	LOC6611777|XP_002036300.1|DSEC	LOC115763254|XP_030561594.1|DNOV
OG0000584	LOC6611776|XP_002036299.1|DSEC	LOC115763255|XP_030561595.1|DNOV, LOC115763253|XP_030561593.1|DNOV
OG0000585	LOC6604837|XP_002029682.1|DSEC, LOC116801026|XP_032574174.1|DSEC	LOC115762696|XP_030560878.1|DNOV, LOC115762714|XP_030560899.1|DNOV
OG0000586	LOC6615423|XP_002039805.1|DSEC	LOC115764462|XP_030563362.1|DNOV
OG0000586	LOC6608258|XP_002033002.2|DSEC, LOC6608991|XP_032571730.1|DSEC	LOC115764461|XP_030563361.1|DNOV
OG0000589	LOC6619871|XP_032582545.1|DSEC	LOC115767812|XP_030568004.1|DNOV
OG0000590	LOC6607543|XP_032576226.1|DSEC	LOC115761355|XP_030558962.1|DNOV
OG0000590	LOC6612556|XP_002037064.1|DSEC	LOC115768443|XP_030568862.1|DNOV
OG0000592	LOC6608064|XP_002032812.1|DSEC	LOC115761102|XP_030558589.1|DNOV
OG0000592	LOC6609140|XP_032571403.1|DSEC	LOC115758537|XP_030555093.1|DNOV
OG0000593	LOC6612700|XP_032577481.1|DSEC	LOC115758751|XP_030555369.1|DNOV
OG0000593	LOC6620721|XP_032581189.1|DSEC	LOC115757838|XP_030554131.1|DNOV
OG0000594	LOC6612663|XP_002037167.1|DSEC	LOC115763974|XP_030562637.1|DNOV
OG0000594	LOC116802498|XP_032582864.1|DSEC, LOC6606711|XP_002031510.1|DSEC	LOC115763849|XP_030562478.1|DNOV
OG0000595	LOC6606503|XP_032577326.1|DSEC	LOC115761760|XP_030559527.1|DNOV
OG0000595	LOC6618772|XP_032577256.1|DSEC	LOC115771804|XP_030573535.1|DNOV
OG0000596	LOC6615928|XP_032582255.1|DSEC	LOC115767045|XP_030567036.1|DNOV
OG0000597	LOC6612972|XP_002037463.2|DSEC	LOC115771692|XP_030573368.1|DNOV
OG0000598	LOC6606600|XP_002031401.1|DSEC	LOC115761686|XP_030559401.1|DNOV
OG0000599	LOC6610697|XP_002035263.1|DSEC	LOC115770489|XP_030571631.1|DNOV
OG0000599	LOC6610239|XP_002034834.1|DSEC	LOC115770492|XP_030571639.1|DNOV
OG0000600	LOC6608928|XP_002033642.1|DSEC	LOC115760648|XP_030557971.1|DNOV
OG0000600	LOC6608927|XP_002033641.1|DSEC	LOC115760647|XP_030557969.1|DNOV
OG0000601	LOC6611488|XP_002036029.1|DSEC	LOC115763067|XP_030561352.1|DNOV
OG0000601	LOC6613148|XP_002037629.1|DSEC	LOC115759310|XP_030556076.1|DNOV
OG0000602	LOC6617829|XP_002042139.1|DSEC	LOC115763385|XP_030561785.1|DNOV
OG0000602	LOC6617830|XP_002042140.1|DSEC	LOC115763395|XP_030561798.1|DNOV
OG0000603	LOC6616774|XP_032578290.1|DSEC, LOC116800575|XP_032572215.1|DSEC, LOC6621835|XP_032572199.1|DSEC, LOC6611632|XP_002036168.1|DSEC	LOC115758767|XP_030555389.1|DNOV
OG0000604	LOC6613147|XP_002037628.1|DSEC	LOC115765575|XP_030565084.1|DNOV
OG0000604	LOC6613146|XP_002037627.1|DSEC	LOC115763492|XP_030561943.1|DNOV
OG0000605	LOC6618235|XP_002042510.1|DSEC	LOC115758622|XP_030555215.1|DNOV
OG0000606	LOC6607508|XP_002032277.2|DSEC	LOC115768629|XP_030569153.1|DNOV
OG0000607	LOC6616806|XP_002041143.1|DSEC	LOC115771972|XP_030573752.1|DNOV
OG0000607	LOC6620049|XP_002044261.1|DSEC	LOC115764740|XP_030563816.1|DNOV
OG0000608	LOC6617043|XP_002041371.1|DSEC	LOC115770569|XP_030571743.1|DNOV, LOC115762542|XP_030560676.1|DNOV
OG0000608	LOC6617037|XP_032576248.1|DSEC	LOC115770592|XP_030571782.1|DNOV
OG0000609	LOC6617369|XP_032576435.1|DSEC	LOC115758773|XP_030555398.1|DNOV
OG0000610	LOC6618353|XP_002042624.2|DSEC	LOC115771517|XP_030573112.1|DNOV
OG0000610	LOC6615435|XP_002039817.1|DSEC	LOC115759603|XP_030556437.1|DNOV
OG0000611	LOC6615298|XP_032571738.1|DSEC	LOC115763834|XP_030562457.1|DNOV
OG0000611	LOC6609440|XP_002034125.1|DSEC	LOC115761023|XP_030558497.1|DNOV
OG0000612	LOC6618320|XP_002042593.2|DSEC, LOC6618319|XP_002042592.2|DSEC, LOC6618318|XP_032574021.1|DSEC	LOC115768752|XP_030569303.1|DNOV
OG0000615	LOC6614877|XP_002039295.1|DSEC	LOC115767103|XP_030567110.1|DNOV
OG0000615	LOC6607044|XP_032579098.1|DSEC	LOC115759514|XP_030556318.1|DNOV
OG0000616	LOC6614865|XP_002039283.1|DSEC, LOC6614866|XP_032581721.1|DSEC	LOC115767085|XP_030567092.1|DNOV
OG0000617	LOC6618692|XP_002042951.1|DSEC	LOC115764853|XP_030563982.1|DNOV
OG0000617	LOC6606661|XP_002031461.1|DSEC	LOC115761587|XP_030559238.1|DNOV
OG0000618	LOC6607350|XP_002032123.1|DSEC	LOC115771748|XP_030573454.1|DNOV
OG0000618	LOC6616519|XP_002040879.1|DSEC	LOC115769684|XP_030570462.1|DNOV
OG0000619	LOC6609844|XP_002034496.1|DSEC	LOC115771528|XP_030573129.1|DNOV
OG0000620	LOC6615075|XP_002039492.1|DSEC	LOC115766391|XP_030566163.1|DNOV
OG0000620	LOC6605026|XP_032574267.1|DSEC	LOC115769605|XP_030570356.1|DNOV
OG0000621	LOC6619270|XP_002043487.1|DSEC	LOC115757747|XP_030554001.1|DNOV
OG0000621	LOC6616166|XP_002040531.1|DSEC	LOC115767786|XP_030567974.1|DNOV
OG0000622	LOC6620777|XP_032575104.1|DSEC	LOC115769599|XP_030570348.1|DNOV
OG0000622	LOC6604995|XP_002029838.1|DSEC	LOC115762639|XP_030560802.1|DNOV
OG0000623	LOC6610295|XP_032574147.1|DSEC	LOC115769962|XP_030570868.1|DNOV
OG0000623	LOC6611146|XP_032574003.1|DSEC	LOC115770846|XP_030572146.1|DNOV
OG0000624	LOC6609820|XP_002034474.1|DSEC	LOC115760780|XP_030558130.1|DNOV
OG0000625	LOC6610942|XP_002035499.1|DSEC	LOC115769323|XP_030569919.1|DNOV
OG0000625	LOC6610941|XP_002035498.1|DSEC	LOC115769831|XP_030570665.1|DNOV
OG0000626	LOC6608393|XP_002033127.1|DSEC	LOC115758212|XP_030554623.1|DNOV
OG0000626	LOC6615733|XP_002040104.1|DSEC	LOC115762154|XP_030560126.1|DNOV
OG0000627	LOC6606089|XP_002030898.1|DSEC	LOC115769818|XP_030570646.1|DNOV
OG0000627	LOC6612455|XP_002036963.1|DSEC	LOC115768585|XP_030569091.1|DNOV
OG0000628	LOC6617827|XP_032577487.1|DSEC	LOC115758606|XP_030555193.1|DNOV
OG0000628	LOC6611930|XP_002036447.1|DSEC	LOC115763927|XP_030562578.1|DNOV
OG0000629	LOC6606885|XP_032578484.1|DSEC	LOC115770565|XP_030571737.1|DNOV
OG0000629	LOC6618254|XP_002042528.1|DSEC	LOC115765848|XP_030565434.1|DNOV
OG0000630	LOC6614668|XP_002039095.1|DSEC	LOC115763504|XP_030561961.1|DNOV
OG0000630	LOC6614662|XP_002039089.1|DSEC	LOC115763485|XP_030561930.1|DNOV
OG0000631	LOC6611340|XP_032580847.1|DSEC	LOC115759001|XP_030555665.1|DNOV
OG0000632	LOC6613373|XP_032583111.1|DSEC	LOC115763534|XP_030562009.1|DNOV
OG0000632	LOC6617337|XP_032569887.1|DSEC	LOC115765855|XP_030565444.1|DNOV
OG0000633	LOC6605379|XP_032576104.1|DSEC	LOC115766079|XP_030565747.1|DNOV
OG0000635	LOC6610037|XP_002034653.1|DSEC	LOC115766554|XP_030566392.1|DNOV
OG0000635	LOC6619978|XP_002044190.2|DSEC	LOC115768292|XP_030568696.1|DNOV
OG0000636	LOC6614665|XP_002039092.1|DSEC	LOC115763543|XP_030562019.1|DNOV
OG0000636	LOC6614666|XP_002039093.1|DSEC	LOC115763397|XP_030561800.1|DNOV
OG0000637	LOC6612398|XP_032582026.1|DSEC	LOC115768912|XP_030569501.1|DNOV
OG0000637	LOC6612397|XP_032581836.1|DSEC	LOC115768688|XP_030569234.1|DNOV
OG0000638	LOC6617963|XP_002042271.2|DSEC	LOC115769000|XP_030569570.1|DNOV
OG0000639	LOC6616394|XP_032575362.1|DSEC	LOC115770014|XP_030570925.1|DNOV
OG0000642	LOC6608831|XP_032572022.1|DSEC	LOC115763418|XP_030561835.1|DNOV
OG0000643	LOC116801664|XP_032578465.1|DSEC, LOC116801663|XP_032578459.1|DSEC, LOC6618687|XP_032578466.1|DSEC, LOC6617188|XP_002041515.2|DSEC	LOC115764835|XP_030563944.1|DNOV
OG0000644	LOC6605295|XP_002030133.1|DSEC, LOC6605292|XP_002030130.1|DSEC, LOC6605291|XP_002030129.2|DSEC	LOC115769555|XP_030570268.1|DNOV
OG0000645	LOC116801525|XP_032577643.1|DSEC	LOC115760115|XP_030557169.1|DNOV
OG0000645	LOC116800506|XP_032571782.1|DSEC	LOC115760112|XP_030557165.1|DNOV
OG0000646	LOC6607697|XP_002032461.1|DSEC	LOC115764060|XP_030562767.1|DNOV
OG0000646	LOC6612615|XP_002037119.1|DSEC	LOC115772117|XP_030573950.1|DNOV
OG0000647	LOC6614066|XP_002038520.1|DSEC	LOC115764010|XP_030562694.1|DNOV
OG0000647	LOC6612589|XP_032580413.1|DSEC	LOC115765430|XP_030564835.1|DNOV
OG0000648	LOC6618076|XP_002042374.1|DSEC	LOC115767228|XP_030567285.1|DNOV
OG0000648	LOC6618080|XP_032581792.1|DSEC	LOC115767239|XP_030567300.1|DNOV
OG0000649	LOC6614832|XP_032581206.1|DSEC	LOC115768703|XP_030569252.1|DNOV
OG0000649	LOC6614835|XP_032581120.1|DSEC	LOC115768709|XP_030569257.1|DNOV
OG0000650	LOC6619451|XP_002043666.1|DSEC	LOC115766763|XP_030566617.1|DNOV
OG0000651	LOC6606046|XP_002030857.1|DSEC	LOC115769937|XP_030570839.1|DNOV
OG0000651	LOC6610717|XP_002035283.1|DSEC	LOC115770493|XP_030571642.1|DNOV
OG0000652	LOC6608054|XP_002032802.1|DSEC	LOC115760696|XP_030558021.1|DNOV
OG0000652	LOC6612417|XP_032581215.1|DSEC	LOC115768610|XP_030569125.1|DNOV
OG0000653	LOC6606673|XP_002031473.1|DSEC, LOC6613909|XP_002038374.1|DSEC	LOC115772125|XP_030573962.1|DNOV
OG0000654	LOC6610352|XP_032573521.1|DSEC	LOC115771191|XP_030572645.1|DNOV
OG0000654	LOC6606038|XP_002030849.2|DSEC	LOC115769884|XP_030570749.1|DNOV
OG0000655	LOC6608900|XP_002033614.1|DSEC	LOC115762138|XP_030560109.1|DNOV
OG0000655	LOC6617327|XP_002041652.1|DSEC	LOC115765880|XP_030565480.1|DNOV
OG0000656	LOC6606749|XP_002031546.1|DSEC	LOC115770642|XP_030571853.1|DNOV
OG0000656	LOC6606748|XP_002031545.1|DSEC	LOC115770906|XP_030572206.1|DNOV
OG0000657	LOC6610129|XP_032573536.1|DSEC	LOC115762627|XP_030560789.1|DNOV
OG0000657	LOC6613251|XP_002037728.2|DSEC	LOC115759823|XP_030556774.1|DNOV
