Orthogroup	DSEC.longest_only	DSUZ.longest_only
OG0002377	LOC6613949|XP_002038413.1|DSEC	LOC108016265|XP_036675171.1|DSUZ
OG0002378	LOC6605522|XP_002030355.1|DSEC	LOC108011266|XP_016931863.1|DSUZ
OG0002379	LOC6613699|XP_002038169.1|DSEC	LOC108021687|XP_016946004.1|DSUZ
OG0002380	LOC6612298|XP_032581622.1|DSEC	LOC108004565|XP_016922990.2|DSUZ
OG0002381	LOC6609108|XP_002033811.1|DSEC	LOC108008470|XP_016927815.1|DSUZ
OG0002382	LOC6619829|XP_032580861.1|DSEC	LOC108015274|XP_016937128.1|DSUZ
OG0002383	LOC6610391|XP_032574445.1|DSEC	LOC108013450|XP_016934815.1|DSUZ
OG0002384	LOC6616088|XP_032582358.1|DSEC	LOC108016748|XP_036676311.1|DSUZ
OG0002385	LOC6619458|XP_032579674.1|DSEC	LOC108020387|XP_016944140.1|DSUZ
OG0002386	LOC6619025|XP_002043270.1|DSEC	LOC108015569|XP_036672606.1|DSUZ
OG0002387	LOC6607546|XP_032576220.1|DSEC	LOC108011028|XP_016931550.2|DSUZ
OG0002388	LOC6606296|XP_032576272.1|DSEC	LOC108004924|XP_016923509.2|DSUZ
OG0002389	LOC6607569|XP_002032338.1|DSEC	LOC108015832|XP_016937889.1|DSUZ
OG0002390	LOC6612048|XP_002036565.1|DSEC	LOC108005986|XP_016924919.1|DSUZ
OG0002391	LOC6609584|XP_032570892.1|DSEC	LOC108009821|XP_016929994.1|DSUZ
OG0002392	LOC6610840|XP_002035406.2|DSEC	LOC108014455|XP_036671678.1|DSUZ
OG0002393	LOC6605974|XP_002030786.1|DSEC	LOC108005643|XP_016924446.2|DSUZ
OG0002394	LOC6616939|XP_032577301.1|DSEC	LOC108012108|XP_016932876.1|DSUZ
OG0002395	LOC6606889|XP_032577672.1|DSEC	LOC108011178|XP_036674378.1|DSUZ
OG0002396	LOC6609270|XP_032570141.1|DSEC	LOC108017980|XP_016940806.1|DSUZ
OG0002397	LOC6619120|XP_002043360.1|DSEC	LOC108011935|XP_016932672.1|DSUZ
OG0002398	LOC6619770|XP_032582020.1|DSEC	LOC108016760|XP_016939001.1|DSUZ
OG0002399	LOC6619153|XP_002043393.1|DSEC	LOC108010973|XP_036669887.1|DSUZ
OG0002400	LOC6609610|XP_002034287.2|DSEC	LOC108010325|XP_016930737.1|DSUZ
OG0002401	LOC6620284|XP_002044492.1|DSEC	LOC108020365|XP_016944074.1|DSUZ
OG0002402	LOC6606156|XP_002030964.2|DSEC	LOC108014840|XP_036673534.1|DSUZ
OG0002403	LOC6606155|XP_032577022.1|DSEC	LOC108014805|XP_036673559.1|DSUZ
OG0002404	LOC6613778|XP_002038248.1|DSEC	LOC108020185|XP_016943781.1|DSUZ, LOC108020184|XP_036678489.1|DSUZ
OG0002405	LOC6613942|XP_002038406.2|DSEC	LOC108011252|XP_036675168.1|DSUZ
OG0002406	LOC6605961|XP_002030773.1|DSEC	LOC108014334|XP_016935900.2|DSUZ
OG0002407	LOC6619510|XP_032576641.1|DSEC	LOC108010829|XP_016931281.2|DSUZ
OG0002408	LOC6613955|XP_032578381.1|DSEC	LOC108016237|XP_036674870.1|DSUZ
OG0002409	LOC6605663|XP_032575127.1|DSEC	LOC108013320|XP_016934601.1|DSUZ
OG0002410	LOC6619037|XP_032577333.1|DSEC	LOC108015573|XP_036672695.1|DSUZ
OG0002411	LOC6607171|XP_002031957.1|DSEC	LOC108011553|XP_016932208.1|DSUZ
OG0002412	LOC116801292|XP_032575838.1|DSEC	LOC108011730|XP_016932440.2|DSUZ, LOC108007414|XP_036677430.1|DSUZ
OG0002413	LOC6612220|XP_032582055.1|DSEC	LOC108015003|XP_016936719.1|DSUZ, LOC108006721|XP_016925753.2|DSUZ
OG0002414	LOC6610296|XP_002034891.1|DSEC	LOC108013318|XP_016934599.1|DSUZ
OG0002415	LOC6606704|XP_032577217.1|DSEC	LOC108019289|XP_036673766.1|DSUZ, LOC108017426|XP_016939944.2|DSUZ
OG0002416	LOC6619453|XP_032579952.1|DSEC	LOC108020424|XP_016944221.1|DSUZ
OG0002417	LOC6617207|XP_002041534.1|DSEC	LOC108013674|XP_016935085.1|DSUZ
OG0002418	LOC6620474|XP_002044683.1|DSEC	LOC108017039|XP_036677581.1|DSUZ, LOC108017041|XP_036677597.1|DSUZ
OG0002419	LOC6612510|XP_032582126.1|DSEC	LOC108016943|XP_016939362.1|DSUZ
OG0002420	LOC6610624|XP_032575504.1|DSEC	LOC118877434|XP_036672127.1|DSUZ
OG0002421	LOC6607743|XP_002032506.1|DSEC	LOC108005707|XP_016924523.2|DSUZ
OG0002422	LOC6614327|XP_002038767.1|DSEC	LOC108015864|XP_036672720.1|DSUZ, LOC108016356|XP_036675059.1|DSUZ
OG0002423	LOC6605235|XP_002030073.2|DSEC	LOC108013934|XP_016935433.2|DSUZ
OG0002424	LOC6620278|XP_002044487.2|DSEC	LOC108020427|XP_016944228.1|DSUZ
OG0002425	LOC6619938|XP_002044150.1|DSEC	LOC108019152|XP_016942391.1|DSUZ
OG0002426	LOC6610245|XP_002034840.2|DSEC	LOC108012878|XP_016933857.1|DSUZ
OG0002427	LOC6620285|XP_002044493.1|DSEC	LOC108020431|XP_016944241.1|DSUZ
OG0002428	LOC6615032|XP_002039449.2|DSEC	LOC108015278|XP_016937135.1|DSUZ
OG0002429	LOC6610512|XP_002035092.2|DSEC	LOC108012968|XP_036672302.1|DSUZ
OG0002430	LOC6607982|XP_002032730.1|DSEC	LOC108018188|XP_016941182.1|DSUZ
OG0002431	LOC6609942|XP_032572390.1|DSEC	LOC108010256|XP_016930602.1|DSUZ
OG0002432	LOC6612482|XP_002036990.2|DSEC	LOC108016612|XP_016938792.1|DSUZ
OG0002433	LOC6620519|XP_032577977.1|DSEC	LOC108014146|XP_036672762.1|DSUZ
OG0002434	LOC6607075|XP_002031863.1|DSEC	LOC108017488|XP_016940024.1|DSUZ
OG0002435	LOC6617556|XP_002041869.2|DSEC	LOC108018860|XP_036675797.1|DSUZ
OG0002436	LOC6609077|XP_002033780.1|DSEC	LOC108018097|XP_016940996.1|DSUZ
OG0002437	LOC6609040|XP_002033743.1|DSEC	LOC108019824|XP_016943330.1|DSUZ
OG0002438	LOC6616046|XP_032581935.1|DSEC	LOC108016855|XP_016939208.1|DSUZ
OG0002439	LOC6613571|XP_032572291.1|DSEC	LOC108018579|XP_036678264.1|DSUZ, LOC108020538|XP_036678261.1|DSUZ
OG0002440	LOC6606141|XP_002030949.2|DSEC	LOC108010485|XP_036670590.1|DSUZ
OG0002441	LOC6608387|XP_002033123.1|DSEC	LOC108009739|XP_016929811.2|DSUZ
OG0002442	LOC6609630|XP_002034307.1|DSEC	LOC108009185|XP_016928826.1|DSUZ
OG0002443	LOC6608570|XP_032572699.1|DSEC	LOC108009451|XP_036668982.1|DSUZ
OG0002444	LOC6615489|XP_032570846.1|DSEC	LOC108009607|XP_016929579.1|DSUZ
OG0002445	LOC6609058|XP_002033761.1|DSEC	LOC108019775|XP_016943240.1|DSUZ
OG0002446	LOC6609198|XP_002033889.1|DSEC	LOC108009531|XP_016929456.1|DSUZ
OG0002447	LOC6605499|XP_032574557.1|DSEC	LOC108020273|XP_016943885.1|DSUZ
OG0002448	LOC6615421|XP_002039803.1|DSEC	LOC108008310|XP_016927617.1|DSUZ
OG0002449	LOC6609509|XP_002034193.1|DSEC	LOC108008519|XP_016927878.1|DSUZ
OG0002450	LOC6606933|XP_032578029.1|DSEC	LOC108018754|XP_016941820.2|DSUZ
OG0002451	LOC6608247|XP_032570484.1|DSEC	LOC108017954|XP_016940711.1|DSUZ
OG0002452	LOC6615518|XP_002039897.1|DSEC	LOC108008537|XP_016927896.1|DSUZ
OG0002453	LOC6615517|XP_002039896.1|DSEC	LOC108010041|XP_016930339.1|DSUZ
OG0002454	LOC6610237|XP_002034832.1|DSEC	LOC108013482|XP_016934854.1|DSUZ
OG0002455	LOC6610238|XP_002034833.1|DSEC	LOC108013481|XP_016934853.1|DSUZ
OG0002456	LOC6615637|XP_032571850.1|DSEC	LOC108008655|XP_016928029.1|DSUZ
OG0002457	LOC6608025|XP_032572841.1|DSEC	LOC108018007|XP_016940849.1|DSUZ
OG0002458	LOC6613596|XP_002038065.1|DSEC	LOC108005945|XP_016924860.1|DSUZ
OG0002459	LOC6609014|XP_002033719.1|DSEC	LOC108019739|XP_016943160.1|DSUZ
OG0002460	LOC6613048|XP_002037531.1|DSEC	LOC108008143|XP_036669438.1|DSUZ
OG0002461	LOC6609545|XP_002034228.1|DSEC	LOC108010235|XP_016930577.1|DSUZ
OG0002462	LOC6609898|XP_032570713.1|DSEC	LOC108017735|XP_036669759.1|DSUZ
OG0002463	LOC6613000|XP_032572495.1|DSEC	LOC108008308|XP_016927614.1|DSUZ
OG0002464	LOC6609628|XP_002034305.1|DSEC	LOC108009188|XP_016928828.1|DSUZ
OG0002465	LOC6619150|XP_002043390.1|DSEC	LOC118878884|XP_036677786.1|DSUZ, LOC108010723|XP_016931138.1|DSUZ
OG0002466	LOC6619465|XP_032579749.1|DSEC	LOC108020398|XP_016944166.1|DSUZ
OG0002467	LOC6610881|XP_002035444.2|DSEC	LOC108016083|XP_036671795.1|DSUZ
OG0002468	LOC6605542|XP_002030370.1|DSEC	LOC108017370|XP_036671733.1|DSUZ
OG0002469	LOC6613789|XP_032578079.1|DSEC	LOC108011628|XP_036673643.1|DSUZ
OG0002470	LOC6608255|XP_002032999.1|DSEC	LOC108017820|XP_016940459.1|DSUZ
OG0002471	LOC6608351|XP_032572636.1|DSEC	LOC108008348|XP_016927666.1|DSUZ
OG0002472	LOC6608797|XP_002033516.1|DSEC	LOC108009800|XP_016929953.1|DSUZ
OG0002473	LOC6608713|XP_002033437.1|DSEC	LOC108010207|XP_016930540.1|DSUZ
OG0002474	LOC6605800|XP_032573308.1|DSEC	LOC108005671|XP_036670413.1|DSUZ
OG0002475	LOC6612836|XP_002037337.1|DSEC	LOC108016485|XP_016938639.1|DSUZ
OG0002476	LOC6615544|XP_002039923.1|DSEC	LOC108008498|XP_016927852.1|DSUZ
OG0002477	LOC6621650|XP_032572210.1|DSEC	LOC108017835|XP_016940477.1|DSUZ
OG0002478	LOC6620803|XP_032571514.1|DSEC	LOC108017849|XP_016940492.1|DSUZ
OG0002479	LOC6609094|XP_002033797.1|DSEC	LOC108010106|XP_016930416.1|DSUZ
OG0002480	LOC6620153|XP_032578044.1|DSEC	LOC108014330|XP_036678295.1|DSUZ
OG0002481	LOC6616036|XP_002040402.1|DSEC	LOC108016780|XP_016939036.1|DSUZ
OG0002482	LOC6609038|XP_002033741.1|DSEC	LOC108019690|XP_016943071.1|DSUZ
OG0002483	LOC6615792|XP_002040162.1|DSEC	LOC108010108|XP_016930418.1|DSUZ
OG0002484	LOC6609616|XP_002034293.1|DSEC	LOC108009080|XP_016928621.1|DSUZ
OG0002485	LOC6608228|XP_002032972.1|DSEC	LOC108019810|XP_016943308.1|DSUZ
OG0002486	LOC6619444|XP_002043659.1|DSEC	LOC108004815|XP_016923374.1|DSUZ
OG0002487	LOC6620140|XP_032569716.1|DSEC	LOC108005649|XP_016924449.1|DSUZ
OG0002488	LOC6615475|XP_002039855.1|DSEC	LOC108010132|XP_016930449.1|DSUZ
OG0002489	LOC6618397|XP_032573265.1|DSEC	LOC108020437|XP_036671133.1|DSUZ, LOC118877513|XP_036672440.1|DSUZ
OG0002490	LOC6621698|XP_032573097.1|DSEC	LOC108018073|XP_016940962.1|DSUZ
OG0002491	LOC6616482|XP_002040843.1|DSEC	LOC108017620|XP_036670546.1|DSUZ
OG0002492	LOC6609737|XP_032572777.1|DSEC	LOC108006181|XP_036669046.1|DSUZ
OG0002493	LOC6608239|XP_002032983.1|DSEC	LOC108019718|XP_016943118.1|DSUZ
OG0002494	LOC6607082|XP_032579513.1|DSEC	LOC118878154|XP_036675702.1|DSUZ, LOC108017453|XP_036674289.1|DSUZ
OG0002495	LOC6609250|XP_002033940.1|DSEC	LOC108010019|XP_016930303.1|DSUZ
OG0002496	LOC6617007|XP_002041335.1|DSEC	LOC108020691|XP_016944548.1|DSUZ
OG0002497	LOC6605907|XP_002030720.2|DSEC	LOC108019369|XP_016942680.2|DSUZ
OG0002498	LOC6616438|XP_032575296.1|DSEC	LOC108012547|XP_016933450.1|DSUZ
OG0002499	LOC6610212|XP_032575094.1|DSEC	LOC108013307|XP_036670269.1|DSUZ
OG0002500	LOC116802159|XP_032581424.1|DSEC, LOC6621235|XP_002045414.1|DSEC	LOC108017467|XP_016939994.2|DSUZ
OG0002501	LOC6613394|XP_002037868.1|DSEC	LOC108010250|XP_016930596.1|DSUZ
OG0002502	LOC6608672|XP_032570834.1|DSEC, LOC6608673|XP_002033402.1|DSEC	LOC108008825|XP_016928222.1|DSUZ
OG0002504	LOC6605513|XP_032575176.1|DSEC	LOC108014514|XP_036671885.1|DSUZ
OG0002505	LOC6615338|XP_002039736.1|DSEC	LOC108009238|XP_016928895.1|DSUZ
OG0002506	LOC116802619|XP_032582921.1|DSEC, LOC6607444|XP_002032213.1|DSEC	LOC108020499|XP_016944318.1|DSUZ
OG0002507	LOC6605352|XP_032576095.1|DSEC	LOC108020981|XP_016945344.1|DSUZ
OG0002508	LOC6614888|XP_032582162.1|DSEC	LOC108004829|XP_036676017.1|DSUZ
OG0002509	LOC6608035|XP_002032783.1|DSEC	LOC108018198|XP_016941203.1|DSUZ
OG0002510	LOC6620348|XP_002044556.1|DSEC	LOC108007881|XP_016927138.1|DSUZ
OG0002511	LOC6606505|XP_032576461.1|DSEC	LOC108017548|XP_036674219.1|DSUZ, LOC118877545|XP_036672520.1|DSUZ
OG0002512	LOC6619457|XP_002043672.2|DSEC	LOC108020357|XP_016944047.1|DSUZ
OG0002513	LOC6607046|XP_002031834.1|DSEC	LOC108006956|XP_036674626.1|DSUZ
OG0002514	LOC6610287|XP_002034882.1|DSEC	LOC108012361|XP_016933201.2|DSUZ
OG0002516	LOC6616959|XP_032579164.1|DSEC	LOC108018846|XP_036674598.1|DSUZ
OG0002517	LOC6618445|XP_032582256.1|DSEC	LOC108013673|XP_036676772.1|DSUZ
OG0002518	LOC6616617|XP_032577014.1|DSEC	LOC108020295|XP_016943911.1|DSUZ, LOC118877726|XP_036673566.1|DSUZ
OG0002519	LOC6615299|XP_002039703.1|DSEC	LOC108009241|XP_016928899.1|DSUZ
OG0002520	LOC6612341|XP_002036851.2|DSEC	LOC108011111|XP_016931672.1|DSUZ
OG0002521	LOC6614864|XP_032581378.1|DSEC	LOC108010457|XP_016930814.1|DSUZ
OG0002522	LOC6613767|XP_002038236.1|DSEC	LOC108017509|XP_016940061.1|DSUZ, LOC108020283|XP_016943900.2|DSUZ
OG0002523	LOC6612964|XP_032577166.1|DSEC	LOC108010765|XP_036675451.1|DSUZ
OG0002524	LOC6612408|XP_032582007.1|DSEC	LOC108015307|XP_016937175.1|DSUZ
OG0002525	LOC6610862|XP_002035428.1|DSEC	LOC108014459|XP_036671659.1|DSUZ
OG0002526	LOC6606278|XP_002031083.1|DSEC	LOC108015730|XP_016937757.2|DSUZ, LOC108006435|XP_036673307.1|DSUZ
OG0002527	LOC6619229|XP_032577423.1|DSEC	LOC108010545|XP_036674309.1|DSUZ
OG0002528	LOC6612208|XP_032582381.1|DSEC	LOC108016844|XP_016939183.1|DSUZ
OG0002529	LOC6616814|XP_002041151.1|DSEC	LOC118878586|XP_036677512.1|DSUZ, LOC108020243|XP_036673757.1|DSUZ
OG0002530	LOC6614721|XP_002039145.1|DSEC	LOC108005636|XP_016924441.1|DSUZ
OG0002531	LOC6613575|XP_002038043.1|DSEC	LOC108019502|XP_016942819.1|DSUZ
OG0002532	LOC6620435|XP_032574781.1|DSEC	LOC108007326|XP_016926461.1|DSUZ
OG0002533	LOC6620338|XP_032581599.1|DSEC	LOC108005085|XP_016923744.1|DSUZ
OG0002534	LOC6608689|XP_002033416.1|DSEC	LOC108008474|XP_016927818.1|DSUZ
OG0002535	LOC6618378|XP_002042648.1|DSEC	LOC108016341|XP_036672125.1|DSUZ, LOC108020722|XP_016944580.2|DSUZ
OG0002536	LOC6612716|XP_002037219.1|DSEC	LOC108014316|XP_016935876.1|DSUZ
OG0002537	LOC6615833|XP_002040203.2|DSEC	LOC108009132|XP_016928725.1|DSUZ
OG0002539	LOC6618880|XP_002043128.1|DSEC	LOC108009729|XP_016929801.1|DSUZ
OG0002540	LOC6606274|XP_002031079.1|DSEC	LOC108006418|XP_016925432.2|DSUZ
OG0002541	LOC6618082|XP_002042380.1|DSEC	LOC108016520|XP_036676492.1|DSUZ
OG0002542	LOC6615015|XP_002039432.1|DSEC	LOC108015386|XP_016937293.1|DSUZ
OG0002543	LOC6618636|XP_032582409.1|DSEC	LOC108005124|XP_036677017.1|DSUZ
OG0002544	LOC6607402|XP_002032175.1|DSEC	LOC108020493|XP_016944313.1|DSUZ
OG0002545	LOC6615999|XP_002040366.1|DSEC	LOC108016622|XP_016938806.1|DSUZ
OG0002547	LOC6612302|XP_002036812.1|DSEC	LOC108021825|XP_016946118.1|DSUZ
OG0002548	LOC6620307|XP_032581448.1|DSEC	LOC108006263|XP_036676529.1|DSUZ
OG0002549	LOC6618019|XP_032581260.1|DSEC	LOC108005393|XP_016924144.1|DSUZ
OG0002550	LOC6618466|XP_032579990.1|DSEC	LOC108013711|XP_016935135.1|DSUZ
OG0002551	LOC116801681|XP_032578626.1|DSEC	LOC108010819|XP_016931255.1|DSUZ
OG0002552	LOC6618222|XP_002042497.1|DSEC	LOC108009605|XP_016929582.1|DSUZ
OG0002553	LOC6620339|XP_032581592.1|DSEC	LOC108005092|XP_016923754.1|DSUZ
OG0002554	LOC6612285|XP_002036795.1|DSEC	LOC108019969|XP_016943541.2|DSUZ, LOC108015237|XP_016937072.1|DSUZ
OG0002555	LOC6612367|XP_032580872.1|DSEC	LOC108011170|XP_016931748.1|DSUZ
OG0002556	LOC6613574|XP_002038042.1|DSEC	LOC108020261|XP_016943873.1|DSUZ, LOC118879697|XP_036678487.1|DSUZ
OG0002557	LOC6618672|XP_002042931.1|DSEC	LOC108005402|XP_016924155.1|DSUZ
OG0002558	LOC6607619|XP_002032387.1|DSEC	LOC108007852|XP_016927104.2|DSUZ
OG0002559	LOC6620232|XP_032575397.1|DSEC	LOC108006921|XP_036678304.1|DSUZ
OG0002560	LOC6619196|XP_032577894.1|DSEC	LOC108020318|XP_016943939.1|DSUZ, LOC118877867|XP_036674085.1|DSUZ
OG0002561	LOC6619103|XP_002043343.2|DSEC	LOC108017562|XP_036672524.1|DSUZ
OG0002562	LOC6619872|XP_032582547.1|DSEC	LOC108016659|XP_016938857.1|DSUZ
OG0002563	LOC6618037|XP_002042345.1|DSEC	LOC108005441|XP_036677222.1|DSUZ
OG0002564	LOC6612866|XP_002037358.1|DSEC	LOC108017226|XP_016939712.2|DSUZ
OG0002565	LOC6607150|XP_002031936.1|DSEC	LOC108005727|XP_036673026.1|DSUZ
OG0002566	LOC6616622|XP_002040974.1|DSEC	LOC108020288|XP_036677886.1|DSUZ, LOC108018599|XP_036673514.1|DSUZ
OG0002567	LOC6612340|XP_002036850.1|DSEC	LOC108011165|XP_016931741.1|DSUZ
OG0002568	LOC6607205|XP_032578783.1|DSEC	LOC108007947|XP_016927206.2|DSUZ
OG0002569	LOC6616285|XP_002040649.1|DSEC	LOC108005796|XP_016924615.1|DSUZ
OG0002570	LOC6613740|XP_032578950.1|DSEC	LOC108015975|XP_036677896.1|DSUZ
OG0002571	LOC6613742|XP_032578958.1|DSEC	LOC108015972|XP_036677899.1|DSUZ
OG0002572	LOC6610006|XP_032572301.1|DSEC	LOC108018769|XP_016941838.1|DSUZ
OG0002573	LOC6613754|XP_002038223.1|DSEC	LOC108017515|XP_016940072.2|DSUZ
OG0002574	LOC6613769|XP_032578026.1|DSEC	LOC108017518|XP_036673568.1|DSUZ, LOC108020286|XP_036677904.1|DSUZ
OG0002575	LOC6606755|XP_032576955.1|DSEC	LOC108007364|XP_016926506.2|DSUZ
OG0002576	LOC6620589|XP_032581084.1|DSEC	LOC108005656|XP_016924460.1|DSUZ
OG0002577	LOC6606079|XP_002030888.1|DSEC	LOC108012579|XP_016933483.1|DSUZ
OG0002578	LOC6613346|XP_002037821.1|DSEC	LOC108021578|XP_016945850.1|DSUZ
OG0002579	LOC116800303|XP_032570220.1|DSEC	LOC108021450|XP_016945665.1|DSUZ
OG0002580	LOC6608891|XP_002033605.1|DSEC	LOC108019607|XP_016942974.1|DSUZ
OG0002581	LOC6607641|XP_032579089.1|DSEC	LOC108011899|XP_036674192.1|DSUZ
OG0002582	LOC6607055|XP_002031843.2|DSEC	LOC108010602|XP_016930981.1|DSUZ
OG0002583	LOC6606966|XP_032576401.1|DSEC	LOC108020545|XP_036673046.1|DSUZ
OG0002584	LOC6618401|XP_002042671.1|DSEC	LOC108020453|XP_016944264.1|DSUZ, LOC118877342|XP_036671616.1|DSUZ
OG0002585	LOC6618400|XP_002042670.1|DSEC	LOC118877343|XP_036671617.1|DSUZ, LOC108020454|XP_016944265.1|DSUZ
OG0002586	LOC6620705|XP_002044905.2|DSEC	LOC108020125|XP_016943715.2|DSUZ
OG0002587	LOC6607304|XP_032576324.1|DSEC	LOC108006108|XP_016925044.2|DSUZ
OG0002588	LOC6607041|XP_002031829.1|DSEC	LOC108010565|XP_016930932.2|DSUZ
OG0002589	LOC6617077|XP_032576961.1|DSEC	LOC108006374|XP_016925385.2|DSUZ
OG0002590	LOC6617956|XP_032580009.1|DSEC	LOC108011149|XP_016931724.1|DSUZ
OG0002591	LOC6612913|XP_002037405.1|DSEC	LOC108012158|XP_016932938.2|DSUZ
OG0002592	LOC6618702|XP_002042961.1|DSEC	LOC108006660|XP_036673403.1|DSUZ
OG0002593	LOC6618698|XP_032577472.1|DSEC	LOC108013863|XP_036673243.1|DSUZ
OG0002594	LOC6606448|XP_032576567.1|DSEC	LOC108015935|XP_036674215.1|DSUZ
OG0002595	LOC6620517|XP_032578925.1|DSEC	LOC108014138|XP_036672787.1|DSUZ
OG0002596	LOC6606521|XP_002031322.2|DSEC	LOC108014904|XP_036674436.1|DSUZ, LOC118877578|XP_036672727.1|DSUZ
OG0002597	LOC6606982|XP_032576842.1|DSEC	LOC108006767|XP_036675695.1|DSUZ, LOC118877974|XP_036674773.1|DSUZ
OG0002598	LOC6607509|XP_032577415.1|DSEC	LOC108005593|XP_036673027.1|DSUZ
OG0002599	LOC6607056|XP_002031844.1|DSEC	LOC108010603|XP_016930983.1|DSUZ
OG0002600	LOC6608436|XP_032571964.1|DSEC	LOC108009515|XP_016929423.1|DSUZ
OG0002601	LOC6614350|XP_002038789.1|DSEC	LOC108013845|XP_036672769.1|DSUZ, LOC118878049|XP_036675114.1|DSUZ
OG0002602	LOC6612601|XP_002037106.1|DSEC	LOC108007633|XP_016926832.1|DSUZ
OG0002603	LOC6612816|XP_032579153.1|DSEC	LOC108016473|XP_036675427.1|DSUZ
OG0002604	LOC6612815|XP_002037316.1|DSEC	LOC108019301|XP_016942610.2|DSUZ
OG0002605	LOC6606631|XP_032577981.1|DSEC	LOC118877583|XP_036672746.1|DSUZ
OG0002606	LOC6606496|XP_032578874.1|DSEC	LOC118877607|XP_036672832.1|DSUZ, LOC108017542|XP_036674701.1|DSUZ
OG0002607	LOC6614315|XP_002038755.1|DSEC	LOC118878083|XP_036675244.1|DSUZ, LOC108014879|XP_036672810.1|DSUZ
OG0002608	LOC6616917|XP_032576525.1|DSEC	LOC108014839|XP_016936534.2|DSUZ
OG0002609	LOC6608739|XP_002033462.1|DSEC	LOC108008420|XP_016927755.1|DSUZ
OG0002610	LOC6620036|XP_002044248.1|DSEC	LOC108014430|XP_036672841.1|DSUZ
OG0002611	LOC6621750|XP_032577768.1|DSEC	LOC108015857|XP_036673038.1|DSUZ
OG0002612	LOC6619279|XP_002043496.1|DSEC, LOC116802593|XP_032582913.1|DSEC	LOC108018299|XP_016941321.2|DSUZ
OG0002613	LOC6607676|XP_032577669.1|DSEC	LOC108015766|XP_036673330.1|DSUZ
OG0002614	LOC6617055|XP_032576163.1|DSEC	LOC108010887|XP_036675697.1|DSUZ
OG0002615	LOC6610520|XP_002035100.2|DSEC	LOC108013211|XP_036670806.1|DSUZ
OG0002616	LOC6618685|XP_002042943.1|DSEC	LOC108017383|XP_036673227.1|DSUZ
OG0002617	LOC6607076|XP_002031864.1|DSEC	LOC108017487|XP_016940023.1|DSUZ
OG0002618	LOC116801771|XP_032579102.1|DSEC	LOC108011634|XP_016932312.1|DSUZ
OG0002619	LOC6616793|XP_032578173.1|DSEC	LOC108005581|XP_036674498.1|DSUZ
OG0002620	LOC6607776|XP_032579425.1|DSEC	LOC108011521|XP_036674022.1|DSUZ
OG0002621	LOC6607474|XP_002032243.1|DSEC	LOC108016081|XP_016938166.2|DSUZ
OG0002622	LOC6605891|XP_002030704.1|DSEC	LOC108007469|XP_016926641.2|DSUZ
OG0002623	LOC6607149|XP_032577971.1|DSEC	LOC108006970|XP_016926065.2|DSUZ
OG0002624	LOC6607354|XP_002032127.1|DSEC	LOC108016197|XP_016938313.1|DSUZ
OG0002625	LOC6607361|XP_032578927.1|DSEC	LOC108013746|XP_036673091.1|DSUZ
OG0002626	LOC6620253|XP_002044461.1|DSEC	LOC108021813|XP_016946104.1|DSUZ
OG0002627	LOC6607440|XP_032576744.1|DSEC	LOC108020507|XP_036673167.1|DSUZ
OG0002628	LOC6614033|XP_032576655.1|DSEC	LOC108014372|XP_036675036.1|DSUZ
OG0002629	LOC6606834|XP_032579211.1|DSEC	LOC108006002|XP_036674360.1|DSUZ
OG0002630	LOC6606207|XP_032579069.1|DSEC	LOC108014576|XP_036673461.1|DSUZ
OG0002631	LOC6619616|XP_002043828.1|DSEC	LOC108014811|XP_036673531.1|DSUZ
OG0002632	LOC6606437|XP_002031241.1|DSEC	LOC108015942|XP_036674521.1|DSUZ
OG0002633	LOC6613758|XP_032578428.1|DSEC	LOC108017513|XP_016940069.1|DSUZ
OG0002634	LOC6606412|XP_032576213.1|DSEC	LOC108007270|XP_036674126.1|DSUZ
OG0002635	LOC6607029|XP_002031818.1|DSEC	LOC108016215|XP_016938334.2|DSUZ
OG0002636	LOC6613786|XP_002038255.1|DSEC	LOC118877826|XP_036673887.1|DSUZ, LOC108011636|XP_016932314.2|DSUZ
OG0002637	LOC6617703|XP_032569690.1|DSEC	LOC108021120|XP_016945159.1|DSUZ
OG0002638	LOC6612786|XP_002037287.2|DSEC	LOC108015505|XP_016937452.2|DSUZ
OG0002639	LOC6606766|XP_032576574.1|DSEC	LOC108019488|XP_016942805.2|DSUZ
OG0002640	LOC6606481|XP_002031282.1|DSEC	LOC118877614|XP_036672897.1|DSUZ, LOC108015649|XP_036674761.1|DSUZ
OG0002641	LOC6606478|XP_002031279.1|DSEC	LOC108015639|XP_016937620.2|DSUZ, LOC108015645|XP_016937631.1|DSUZ
OG0002642	LOC6606477|XP_002031278.1|DSEC	LOC108015641|XP_016937622.2|DSUZ, LOC108015630|XP_016937611.2|DSUZ
OG0002643	LOC6606476|XP_032577164.1|DSEC	LOC108015633|XP_036674312.1|DSUZ, LOC118877563|XP_036672651.1|DSUZ
OG0002644	LOC6614078|XP_002038532.2|DSEC	LOC108015994|XP_016938076.2|DSUZ
OG0002645	LOC6614072|XP_032578231.1|DSEC	LOC108015991|XP_036675103.1|DSUZ
OG0002646	LOC6607761|XP_032579266.1|DSEC	LOC108006402|XP_036673361.1|DSUZ
OG0002647	LOC6607316|XP_002032090.1|DSEC	LOC108018473|XP_036673177.1|DSUZ
OG0002648	LOC6614313|XP_002038753.2|DSEC	LOC118876772|XP_036672709.1|DSUZ, LOC108006070|XP_036674983.1|DSUZ
