Orthogroup	DHYD.longest_only	DSAN.longest_only
OG0001324	LOC111595009|XP_023164282.1|DHYD	LOC120446818|XP_039483930.1|DSAN
OG0001325	LOC111597544|XP_023168102.2|DHYD	LOC120452122|XP_039492138.1|DSAN, LOC120452119|XP_039492131.1|DSAN
OG0001326	LOC111603295|XP_023176585.1|DHYD	LOC120451385|XP_039490979.1|DSAN
OG0001328	LOC111596963|XP_030079613.1|DHYD	LOC120456604|XP_039499448.1|DSAN
OG0001329	LOC111594997|XP_023164264.1|DHYD	LOC120456419|XP_039499185.1|DSAN
OG0001330	LOC111592999|XP_023161285.2|DHYD	LOC120455102|XP_039496912.1|DSAN
OG0001331	LOC111598637|XP_023169785.2|DHYD	LOC120457350|XP_039500799.1|DSAN
OG0001332	LOC111598290|XP_023169241.1|DHYD	LOC120455478|XP_039497647.1|DSAN
OG0001333	LOC111591909|XP_023159609.1|DHYD	LOC120458249|XP_039501772.1|DSAN
OG0001334	LOC111592492|XP_023160479.2|DHYD	LOC120452874|XP_039493255.1|DSAN
OG0001335	LOC111592028|XP_023159791.2|DHYD	LOC120452572|XP_039492788.1|DSAN
OG0001337	LOC111603386|XP_023176713.1|DHYD	LOC120456473|XP_039499265.1|DSAN
OG0001338	LOC111595542|XP_023165095.1|DHYD	LOC120446915|XP_039484087.1|DSAN
OG0001339	LOC111604516|XP_023178383.1|DHYD	LOC120444579|XP_039480273.1|DSAN
OG0001340	LOC111600939|XP_023173078.2|DHYD	LOC120457591|XP_039501035.1|DSAN
OG0001341	LOC111593681|XP_023162341.1|DHYD	LOC120453145|XP_039493635.1|DSAN
OG0001342	LOC111596410|XP_023166387.2|DHYD	LOC120454410|XP_039495612.1|DSAN
OG0001343	LOC111594441|XP_023163497.2|DHYD	LOC120452835|XP_039493196.1|DSAN, LOC120452834|XP_039493194.1|DSAN
OG0001344	LOC111597828|XP_023168492.1|DHYD	LOC120452771|XP_039493094.1|DSAN
OG0001345	LOC111594624|XP_023163782.2|DHYD	LOC120454454|XP_039495699.1|DSAN
OG0001346	LOC111599551|XP_023170985.2|DHYD	LOC120453109|XP_039493578.1|DSAN
OG0001347	LOC111593051|XP_023161392.1|DHYD	LOC120457279|XP_039500650.1|DSAN
OG0001349	LOC111595298|XP_023164721.2|DHYD, LOC111601590|XP_023174013.2|DHYD, LOC111601557|XP_023173967.2|DHYD	LOC120449527|XP_039487974.1|DSAN
OG0001350	LOC111593115|XP_030080248.1|DHYD, LOC115483195|XP_030080249.1|DHYD, LOC111601129|XP_023173353.2|DHYD	LOC120449870|XP_039488463.1|DSAN
OG0001351	LOC111593942|XP_023162798.2|DHYD	LOC120458654|XP_039502319.1|DSAN
OG0001352	LOC111603185|XP_023176440.1|DHYD	LOC120458600|XP_039502234.1|DSAN
OG0001353	LOC111595065|XP_023164389.1|DHYD	LOC120448202|XP_039486002.1|DSAN
OG0001354	LOC111603814|XP_023177337.2|DHYD	LOC120445093|XP_039481156.1|DSAN
OG0001355	LOC111593924|XP_023162766.1|DHYD	LOC120444536|XP_039480217.1|DSAN
OG0001356	LOC111600282|XP_023172100.1|DHYD	LOC120451676|XP_039491491.1|DSAN
OG0001357	LOC111595087|XP_023164411.2|DHYD	LOC120448070|XP_039485775.1|DSAN
OG0001358	LOC111592324|XP_023160214.2|DHYD	LOC120447496|XP_039484827.1|DSAN
OG0001359	LOC111605041|XP_023179145.1|DHYD	LOC120444189|XP_039479694.1|DSAN
OG0001360	LOC111593857|XP_023162672.1|DHYD	LOC120458467|XP_039502054.1|DSAN
OG0001361	LOC111603699|XP_023177167.2|DHYD	LOC120447505|XP_039484849.1|DSAN
OG0001362	LOC111603733|XP_023177217.1|DHYD	LOC120448870|XP_039487016.1|DSAN
OG0001363	LOC111604218|XP_023177955.1|DHYD	LOC120451521|XP_039491223.1|DSAN
OG0001364	LOC111593177|XP_023161552.1|DHYD	LOC120445909|XP_039482499.1|DSAN
OG0001365	LOC111601058|XP_023173244.1|DHYD	LOC120447935|XP_039485533.1|DSAN
OG0001366	LOC111601693|XP_023174172.2|DHYD	LOC120448364|XP_039486265.1|DSAN
OG0001367	LOC111593872|XP_023162701.1|DHYD	LOC120445401|XP_039481745.1|DSAN
OG0001368	LOC111603475|XP_023176836.1|DHYD	LOC120447089|XP_039484430.1|DSAN
OG0001369	LOC111597472|XP_023167992.1|DHYD	LOC120456639|XP_039499495.1|DSAN
OG0001370	LOC111603836|XP_023177369.2|DHYD	LOC120446731|XP_039483782.1|DSAN
OG0001371	LOC111594747|XP_023163961.1|DHYD	LOC120457838|XP_039501285.1|DSAN
OG0001372	LOC111597681|XP_023168279.2|DHYD	LOC120445921|XP_039482513.1|DSAN
OG0001373	LOC111602382|XP_023175171.1|DHYD	LOC120449057|XP_039487326.1|DSAN
OG0001374	LOC111593743|XP_023162504.1|DHYD	LOC120446722|XP_039483768.1|DSAN
OG0001375	LOC111604830|XP_023178822.2|DHYD	LOC120451518|XP_039491213.1|DSAN
OG0001376	LOC111605395|XP_023179662.2|DHYD	LOC120446545|XP_039483495.1|DSAN
OG0001377	LOC111602512|XP_023175361.2|DHYD	LOC120449372|XP_039487741.1|DSAN, LOC120443995|XP_039479407.1|DSAN
OG0001378	LOC111596339|XP_023166288.1|DHYD	LOC120458422|XP_039501994.1|DSAN
OG0001379	LOC111600796|XP_023172858.1|DHYD, LOC115482908|XP_030079014.1|DHYD	LOC120458073|XP_039501519.1|DSAN
OG0001380	LOC111600910|XP_030081111.1|DHYD	LOC120458546|XP_039502161.1|DSAN, LOC120458562|XP_039502184.1|DSAN, LOC120457340|XP_039500787.1|DSAN
OG0001381	LOC111600717|XP_023172742.2|DHYD	LOC120444314|XP_039479791.1|DSAN
OG0001382	LOC111599073|XP_023170369.2|DHYD, LOC111599125|XP_030080390.1|DHYD	LOC120458792|XP_039502510.1|DSAN
OG0001383	LOC111597690|XP_023168291.1|DHYD	LOC120443692|XP_039478869.1|DSAN
OG0001384	LOC111600249|XP_023172061.1|DHYD	LOC120446517|XP_039483462.1|DSAN
OG0001385	LOC111602262|XP_023175025.1|DHYD, LOC115483017|XP_030079576.1|DHYD	LOC120457912|XP_039501384.1|DSAN
OG0001387	LOC111600902|XP_023173025.2|DHYD	LOC120458289|XP_039501821.1|DSAN
OG0001388	LOC111603998|XP_023177615.1|DHYD	LOC120458876|XP_039502647.1|DSAN
OG0001389	LOC111605506|XP_023179824.1|DHYD	LOC120453709|XP_039494465.1|DSAN
OG0001390	LOC111599163|XP_023170506.1|DHYD	LOC120458781|XP_039502495.1|DSAN
OG0001391	LOC111600368|XP_023172217.2|DHYD	LOC120444300|XP_039479755.1|DSAN
OG0001392	LOC111601853|XP_030079346.1|DHYD	LOC120455323|XP_039497334.1|DSAN
OG0001393	LOC111592710|XP_023160864.1|DHYD	LOC120444386|XP_039479928.1|DSAN
OG0001394	LOC111597405|XP_023167852.1|DHYD	LOC120444588|XP_039480295.1|DSAN
OG0001395	LOC111602982|XP_023176145.1|DHYD	LOC120454417|XP_039495622.1|DSAN
OG0001396	LOC111598790|XP_023169974.2|DHYD, LOC111600228|XP_023172022.2|DHYD	LOC120455605|XP_039497919.1|DSAN
OG0001397	LOC111604566|XP_023178435.1|DHYD	LOC120453375|XP_039493983.1|DSAN
OG0001398	LOC111604062|XP_030079992.1|DHYD	LOC120457276|XP_039500639.1|DSAN
OG0001399	LOC111599996|XP_023171663.2|DHYD	LOC120455879|XP_039498300.1|DSAN
OG0001400	LOC111594555|XP_023163678.2|DHYD	LOC120450810|XP_039489919.1|DSAN
OG0001401	LOC111600941|XP_023173080.2|DHYD	LOC120448535|XP_039486513.1|DSAN
OG0001402	LOC111595346|XP_023164788.1|DHYD	LOC120449566|XP_039488052.1|DSAN
OG0001403	LOC111605103|XP_030079565.1|DHYD	LOC120449650|XP_039488176.1|DSAN
OG0001404	LOC111599715|XP_023171220.2|DHYD	LOC120444774|XP_039480641.1|DSAN
OG0001405	LOC111597065|XP_023167360.2|DHYD	LOC120444292|XP_039479747.1|DSAN
OG0001406	LOC111601815|XP_023174404.1|DHYD	LOC120455196|XP_039497073.1|DSAN
OG0001407	LOC111594879|XP_023164132.1|DHYD	LOC120450258|XP_039489082.1|DSAN
OG0001408	LOC111592144|XP_023159958.1|DHYD	LOC120446677|XP_039483685.1|DSAN
OG0001411	LOC111602616|XP_030081661.1|DHYD	LOC120451540|XP_039491254.1|DSAN
OG0001412	LOC111596374|XP_023166347.2|DHYD	LOC120447069|XP_039484392.1|DSAN, LOC120451727|XP_039491610.1|DSAN
OG0001413	LOC111600762|XP_023172808.1|DHYD	LOC120446678|XP_039483686.1|DSAN, LOC120446522|XP_039483468.1|DSAN
OG0001414	LOC111596838|XP_023167032.2|DHYD, LOC111596754|XP_023166899.2|DHYD	LOC120453798|XP_039495002.1|DSAN
OG0001415	LOC111594762|XP_023163982.2|DHYD	LOC120444584|XP_039480279.1|DSAN, LOC120444583|XP_039480278.1|DSAN
OG0001416	LOC111598782|XP_023169964.2|DHYD	LOC120451814|XP_039491715.1|DSAN
OG0001417	LOC111591890|XP_023159565.2|DHYD	LOC120456209|XP_039498823.1|DSAN
OG0001418	LOC111592762|XP_023160930.2|DHYD	LOC120450310|XP_039489198.1|DSAN, LOC120449756|XP_039488325.1|DSAN
OG0001419	LOC111598986|XP_023170255.1|DHYD, LOC115483308|XP_030080545.1|DHYD	LOC120458757|XP_039502463.1|DSAN, LOC120458756|XP_039502462.1|DSAN
OG0001420	LOC111596484|XP_023166513.2|DHYD	LOC120451597|XP_039491351.1|DSAN
OG0001422	LOC111598797|XP_023169982.2|DHYD, LOC111598798|XP_023169983.1|DHYD	LOC120449098|XP_039487340.1|DSAN
OG0001422	LOC111598796|XP_023169981.2|DHYD	LOC120449096|XP_039487338.1|DSAN
OG0001423	LOC111599669|XP_023171142.1|DHYD, LOC111593331|XP_023161810.2|DHYD, LOC111604880|XP_023178885.1|DHYD, LOC111593338|XP_023161816.1|DHYD	LOC120453708|XP_039494464.1|DSAN, LOC120453706|XP_039494463.1|DSAN
OG0001426	LOC111599403|XP_023170826.1|DHYD	LOC120458503|XP_039502104.1|DSAN
OG0001427	LOC111594156|XP_023163105.1|DHYD	LOC120443978|XP_039479384.1|DSAN, LOC120458840|XP_039502599.1|DSAN
OG0001429	LOC111593244|XP_023161665.2|DHYD	LOC120452313|XP_039492397.1|DSAN
OG0001430	LOC111605551|XP_023179880.1|DHYD	LOC120454598|XP_039495984.1|DSAN
OG0001431	LOC111598306|XP_023169262.2|DHYD	LOC120455556|XP_039497837.1|DSAN
OG0001432	LOC111605605|XP_023179987.1|DHYD	LOC120455952|XP_039498429.1|DSAN
OG0001433	LOC111595674|XP_023165277.2|DHYD	LOC120452876|XP_039493260.1|DSAN
OG0001434	LOC111603346|XP_023176651.1|DHYD	LOC120455292|XP_039497266.1|DSAN
OG0001435	LOC111600790|XP_023172848.2|DHYD	LOC120443913|XP_039479288.1|DSAN
OG0001436	LOC111596721|XP_023166817.1|DHYD	LOC120451187|XP_039490570.1|DSAN
OG0001437	LOC111598551|XP_023169612.1|DHYD, LOC111598951|XP_023170202.1|DHYD	LOC120446405|XP_039483283.1|DSAN
OG0001438	LOC111596159|XP_023166018.2|DHYD	LOC120451039|XP_039490301.1|DSAN
OG0001439	LOC111600727|XP_023172767.1|DHYD	LOC120452182|XP_039492226.1|DSAN
OG0001440	LOC111603161|XP_023176407.1|DHYD	LOC120454970|XP_039496685.1|DSAN
OG0001441	LOC111593431|XP_023161945.1|DHYD	LOC120456741|XP_039499664.1|DSAN
OG0001442	LOC111605027|XP_023179126.1|DHYD	LOC120458487|XP_039502086.1|DSAN
OG0001443	LOC111603236|XP_023176508.1|DHYD	LOC120452157|XP_039492187.1|DSAN
OG0001444	LOC111599036|XP_023170319.2|DHYD	LOC120453851|XP_039494689.1|DSAN
OG0001445	LOC111595445|XP_023164942.1|DHYD	LOC120450916|XP_039490107.1|DSAN
OG0001446	LOC111603490|XP_023176857.2|DHYD	LOC120451008|XP_039490258.1|DSAN
OG0001447	LOC111592002|XP_023159736.2|DHYD	LOC120451549|XP_039491270.1|DSAN
OG0001448	LOC111603294|XP_023176584.1|DHYD	LOC120451383|XP_039490975.1|DSAN
OG0001449	LOC111599987|XP_023171649.2|DHYD	LOC120447249|XP_039484709.1|DSAN
OG0001450	LOC111602242|XP_023174999.1|DHYD	LOC120449578|XP_039488069.1|DSAN
OG0001451	LOC111593943|XP_023162800.1|DHYD	LOC120456009|XP_039498504.1|DSAN
OG0001452	LOC111603823|XP_030081370.1|DHYD	LOC120444979|XP_039480938.1|DSAN
OG0001453	LOC111600455|XP_023172325.1|DHYD	LOC120448892|XP_039487043.1|DSAN
OG0001454	LOC111602615|XP_023175548.2|DHYD	LOC120451241|XP_039490687.1|DSAN
OG0001455	LOC111603719|XP_023177197.2|DHYD	LOC120449688|XP_039488238.1|DSAN
OG0001456	LOC115482755|XP_030078923.1|DHYD, LOC115482831|XP_030078925.1|DHYD, LOC111591923|XP_030080873.1|DHYD	LOC120446604|XP_039483779.1|DSAN
OG0001457	LOC111595327|XP_023164754.2|DHYD	LOC120446991|XP_039484226.1|DSAN
OG0001458	LOC111600681|XP_023172703.2|DHYD	LOC120446034|XP_039482731.1|DSAN
OG0001459	LOC111592442|XP_023160394.2|DHYD	LOC120449961|XP_039488597.1|DSAN
OG0001460	LOC111604106|XP_030081318.1|DHYD	LOC120443760|XP_039479020.1|DSAN, LOC120450648|XP_039489743.1|DSAN
OG0001461	LOC111595425|XP_023164956.1|DHYD	LOC120455077|XP_039496869.1|DSAN
OG0001462	LOC111598466|XP_030081599.1|DHYD	LOC120447806|XP_039485316.1|DSAN
OG0001463	LOC111596676|XP_023166748.2|DHYD	LOC120452566|XP_039492779.1|DSAN
OG0001464	LOC111596778|XP_023166897.1|DHYD	LOC120455978|XP_039498465.1|DSAN
OG0001465	LOC111604103|XP_023177773.1|DHYD	LOC120446228|XP_039483029.1|DSAN
OG0001466	LOC111595844|XP_023165522.2|DHYD	LOC120444021|XP_039479459.1|DSAN
OG0001467	LOC111592659|XP_023160779.1|DHYD	LOC120455306|XP_039497292.1|DSAN
OG0001468	LOC111604758|XP_023178716.1|DHYD	LOC120449890|XP_039488503.1|DSAN
OG0001469	LOC111592530|XP_030081414.1|DHYD	LOC120447043|XP_039484339.1|DSAN, LOC120452099|XP_039492109.1|DSAN
OG0001470	LOC115483748|XP_030081856.1|DHYD, LOC111600957|XP_023173104.2|DHYD	LOC120450602|XP_039489659.1|DSAN
OG0001471	LOC111597605|XP_023168174.2|DHYD	LOC120450536|XP_039489561.1|DSAN
OG0001472	LOC111592437|XP_023160389.1|DHYD	LOC120449869|XP_039488462.1|DSAN
OG0001473	LOC111602654|XP_023175595.1|DHYD	LOC120452745|XP_039493054.1|DSAN
OG0001475	LOC111599436|XP_023170858.2|DHYD	LOC120443989|XP_039479397.1|DSAN
OG0001476	LOC111600139|XP_030081248.1|DHYD	LOC120457175|XP_039500402.1|DSAN
OG0001477	LOC111597831|XP_023168495.1|DHYD	LOC120451227|XP_039490647.1|DSAN
OG0001478	LOC111599052|XP_030080233.1|DHYD	LOC120454132|XP_039495113.1|DSAN
OG0001479	LOC111593433|XP_023161948.2|DHYD	LOC120445264|XP_039481493.1|DSAN, LOC120456251|XP_039498905.1|DSAN
OG0001480	LOC111599043|XP_023170327.2|DHYD	LOC120449709|XP_039488263.1|DSAN
OG0001481	LOC111599138|XP_023170469.2|DHYD	LOC120446505|XP_039483446.1|DSAN
OG0001482	LOC115483370|XP_030080939.1|DHYD, LOC111600777|XP_030080941.1|DHYD	LOC120446188|XP_039482969.1|DSAN
OG0001483	LOC111592078|XP_023159866.1|DHYD	LOC120457496|XP_039500983.1|DSAN
OG0001484	LOC111599348|XP_023170745.1|DHYD	LOC120449856|XP_039488453.1|DSAN
OG0001485	LOC111592295|XP_023160166.2|DHYD	LOC120449474|XP_039487883.1|DSAN
OG0001486	LOC111595784|XP_023165436.2|DHYD	LOC120458211|XP_039501722.1|DSAN
OG0001487	LOC111594717|XP_023163911.1|DHYD	LOC120447056|XP_039484383.1|DSAN
OG0001488	LOC111595752|XP_023165382.2|DHYD	LOC120446626|XP_039483620.1|DSAN
OG0001490	LOC111594662|XP_023163832.1|DHYD	LOC120449264|XP_039487584.1|DSAN
OG0001491	LOC111595544|XP_023165098.1|DHYD	LOC120450194|XP_039488997.1|DSAN
OG0001492	LOC111601013|XP_030079271.1|DHYD	LOC120451995|XP_039491960.1|DSAN
OG0001493	LOC111605124|XP_023179248.1|DHYD	LOC120455096|XP_039496907.1|DSAN
OG0001494	LOC111598455|XP_023169478.1|DHYD	LOC120455795|XP_039498186.1|DSAN
OG0001495	LOC111600795|XP_023172854.1|DHYD	LOC120443949|XP_039479335.1|DSAN
OG0001496	LOC111591999|XP_023159732.1|DHYD	LOC120456222|XP_039498839.1|DSAN
OG0001497	LOC111604114|XP_023177789.2|DHYD	LOC120457997|XP_039501423.1|DSAN
OG0001498	LOC111603394|XP_023176727.2|DHYD	LOC120451922|XP_039491869.1|DSAN
OG0001500	LOC111594305|XP_023163312.2|DHYD	LOC120444633|XP_039480373.1|DSAN
OG0001501	LOC111592022|XP_023159783.2|DHYD	LOC120453236|XP_039493771.1|DSAN
OG0001502	LOC111602552|XP_023175475.2|DHYD	LOC120444919|XP_039480847.1|DSAN
OG0001503	LOC111597044|XP_023167327.1|DHYD	LOC120450059|XP_039488754.1|DSAN
OG0001504	LOC111597223|XP_023167577.2|DHYD	LOC120457172|XP_039500400.1|DSAN
OG0001505	LOC111595460|XP_030078560.1|DHYD	LOC120446114|XP_039482843.1|DSAN
OG0001506	LOC111592724|XP_023160883.2|DHYD	LOC120446631|XP_039483627.1|DSAN
OG0001507	LOC111601268|XP_030082053.1|DHYD	LOC120445640|XP_039482115.1|DSAN
OG0001508	LOC111594050|XP_023162936.2|DHYD	LOC120445648|XP_039482124.1|DSAN
OG0001509	LOC111597985|XP_023168732.2|DHYD, LOC115482749|XP_030081254.1|DHYD	LOC120446804|XP_039483898.1|DSAN
OG0001510	LOC111602344|XP_023175124.1|DHYD	LOC120443771|XP_039478999.1|DSAN
OG0001511	LOC111593941|XP_023162799.2|DHYD	LOC120445892|XP_039482478.1|DSAN
OG0001512	LOC111593210|XP_023161623.2|DHYD	LOC120448529|XP_039486503.1|DSAN
OG0001513	LOC111595754|XP_023165384.2|DHYD	LOC120447830|XP_039485351.1|DSAN
OG0001515	LOC111601870|XP_023174478.1|DHYD	LOC120454968|XP_039496683.1|DSAN
OG0001517	LOC111593231|XP_023161650.1|DHYD	LOC120452855|XP_039493230.1|DSAN
OG0001518	LOC111598273|XP_030080141.1|DHYD, LOC111598292|XP_023169243.2|DHYD	LOC120456500|XP_039499301.1|DSAN
OG0001520	LOC111598218|XP_023169144.2|DHYD	LOC120451670|XP_039491481.1|DSAN, LOC120451671|XP_039491482.1|DSAN
OG0001521	LOC111600232|XP_030079139.1|DHYD, LOC115482923|XP_030079088.1|DHYD, LOC111594108|XP_030079142.1|DHYD	LOC120444637|XP_039480379.1|DSAN
OG0001522	LOC111602358|XP_023175135.2|DHYD	LOC120444794|XP_039480677.1|DSAN, LOC120443733|XP_039478922.1|DSAN
OG0001523	LOC111605229|XP_023179426.2|DHYD	LOC120445722|XP_039482225.1|DSAN, LOC120445721|XP_039482224.1|DSAN
OG0001524	LOC111592237|XP_023160088.2|DHYD	LOC120444930|XP_039480865.1|DSAN, LOC120446019|XP_039482708.1|DSAN
OG0001526	LOC111595364|XP_023164817.2|DHYD	LOC120455215|XP_039497114.1|DSAN, LOC120455216|XP_039497115.1|DSAN
OG0001527	LOC111596533|XP_023166571.2|DHYD, LOC111596535|XP_023166572.1|DHYD	LOC120455960|XP_039498438.1|DSAN
OG0001528	LOC111596461|XP_023166479.2|DHYD, LOC111601769|XP_030081567.1|DHYD	LOC120452133|XP_039492151.1|DSAN, LOC120452449|XP_039492613.1|DSAN
OG0001529	LOC111594511|XP_023163641.2|DHYD	LOC120455902|XP_039498338.1|DSAN
OG0001530	LOC111593154|XP_023161524.1|DHYD	LOC120458094|XP_039501556.1|DSAN
OG0001531	LOC111602349|XP_023175129.2|DHYD	LOC120446667|XP_039483672.1|DSAN
OG0001535	LOC111600195|XP_023171976.1|DHYD	LOC120456328|XP_039499030.1|DSAN
OG0001536	LOC111602401|XP_023175188.1|DHYD	LOC120456719|XP_039499634.1|DSAN
OG0001537	LOC111599173|XP_023170523.1|DHYD	LOC120458334|XP_039501885.1|DSAN
OG0001538	LOC111596884|XP_023167100.1|DHYD	LOC120455797|XP_039498189.1|DSAN
OG0001539	LOC111603797|XP_023177313.2|DHYD	LOC120444548|XP_039480232.1|DSAN
OG0001540	LOC111595018|XP_023164295.2|DHYD	LOC120443850|XP_039479145.1|DSAN
OG0001541	LOC111597549|XP_023168113.2|DHYD	LOC120448849|XP_039486989.1|DSAN
OG0001542	LOC111602601|XP_030081615.1|DHYD	LOC120452407|XP_039492559.1|DSAN
OG0001543	LOC111598350|XP_023169325.2|DHYD	LOC120455706|XP_039498048.1|DSAN
OG0001544	LOC111604980|XP_023179085.2|DHYD	LOC120456712|XP_039499628.1|DSAN
OG0001545	LOC111602407|XP_023175203.1|DHYD	LOC120456805|XP_039499776.1|DSAN
OG0001546	LOC111602420|XP_023175225.1|DHYD	LOC120455592|XP_039497898.1|DSAN
OG0001548	LOC111593080|XP_023161435.1|DHYD	LOC120457264|XP_039500612.1|DSAN
OG0001549	LOC111602527|XP_023175422.1|DHYD	LOC120445172|XP_039481306.1|DSAN
OG0001550	LOC111601752|XP_023174259.2|DHYD	LOC120452823|XP_039493162.1|DSAN
OG0001551	LOC111603483|XP_023176843.2|DHYD	LOC120452630|XP_039492873.1|DSAN
OG0001552	LOC111597840|XP_023168513.1|DHYD	LOC120451418|XP_039491022.1|DSAN
OG0001553	LOC111604728|XP_023178668.1|DHYD	LOC120456822|XP_039499805.1|DSAN
OG0001554	LOC111601771|XP_030081549.1|DHYD	LOC120450988|XP_039490225.1|DSAN
OG0001555	LOC111595791|XP_023165446.1|DHYD	LOC120446419|XP_039483312.1|DSAN
OG0001556	LOC111602227|XP_023174976.1|DHYD	LOC120445918|XP_039482509.1|DSAN
OG0001557	LOC111605114|XP_023179232.2|DHYD	LOC120455073|XP_039496858.1|DSAN
OG0001558	LOC111596962|XP_023167191.1|DHYD	LOC120455877|XP_039498290.1|DSAN
OG0001559	LOC111596999|XP_023167268.2|DHYD	LOC120453340|XP_039493939.1|DSAN
OG0001560	LOC111604908|XP_023178918.2|DHYD	LOC120453140|XP_039493624.1|DSAN
OG0001561	LOC111601395|XP_023173706.1|DHYD	LOC120452758|XP_039493074.1|DSAN
OG0001562	LOC111605034|XP_023179137.1|DHYD	LOC120444248|XP_039479698.1|DSAN
OG0001563	LOC111598591|XP_023169675.1|DHYD	LOC120448667|XP_039486738.1|DSAN
OG0001564	LOC111596355|XP_023166322.1|DHYD	LOC120450767|XP_039489841.1|DSAN
OG0001565	LOC111605440|XP_023179723.1|DHYD	LOC120453472|XP_039494135.1|DSAN
OG0001566	LOC111602693|XP_023175691.1|DHYD	LOC120451453|XP_039491066.1|DSAN
OG0001567	LOC111592148|XP_023159963.1|DHYD	LOC120446531|XP_039483478.1|DSAN
OG0001568	LOC111601530|XP_023173927.2|DHYD	LOC120451084|XP_039490385.1|DSAN
OG0001569	LOC111594468|XP_023163536.2|DHYD	LOC120453901|XP_039494760.1|DSAN
OG0001570	LOC111605502|XP_023179819.2|DHYD	LOC120451559|XP_039491296.1|DSAN
OG0001571	LOC111597441|XP_023167924.1|DHYD	LOC120458298|XP_039501831.1|DSAN
OG0001572	LOC111595357|XP_023164802.2|DHYD	LOC120456629|XP_039499485.1|DSAN
OG0001573	LOC111599571|XP_030081124.1|DHYD	LOC120448051|XP_039485734.1|DSAN
OG0001574	LOC111602830|XP_023175908.1|DHYD	LOC120456277|XP_039498949.1|DSAN
OG0001575	LOC111597176|XP_023167506.2|DHYD, LOC111597177|XP_030080780.1|DHYD	LOC120451656|XP_039491465.1|DSAN
OG0001576	LOC111604201|XP_023177926.2|DHYD	LOC120453231|XP_039493765.1|DSAN
OG0001577	LOC111592681|XP_023160811.1|DHYD	LOC120451305|XP_039490804.1|DSAN
OG0001578	LOC111602367|XP_023175147.2|DHYD	LOC120444910|XP_039480836.1|DSAN
OG0001579	LOC111603085|XP_023176506.1|DHYD	LOC120457217|XP_039500520.1|DSAN
OG0001580	LOC111604128|XP_023177813.2|DHYD	LOC120445134|XP_039481219.1|DSAN
OG0001581	LOC111592348|XP_023160251.2|DHYD	LOC120455705|XP_039498047.1|DSAN
OG0001582	LOC111593190|XP_023161576.1|DHYD	LOC120446862|XP_039483996.1|DSAN
OG0001583	LOC111599958|XP_023171602.2|DHYD	LOC120448826|XP_039486961.1|DSAN
OG0001584	LOC111597473|XP_023167989.2|DHYD	LOC120449315|XP_039487641.1|DSAN
OG0001585	LOC111605115|XP_023179235.2|DHYD	LOC120455020|XP_039496780.1|DSAN
OG0001586	LOC111602892|XP_023175996.1|DHYD	LOC120447943|XP_039485555.1|DSAN
OG0001587	LOC111600136|XP_023171880.2|DHYD	LOC120458512|XP_039502117.1|DSAN
OG0001588	LOC111604121|XP_023177799.1|DHYD	LOC120458150|XP_039501630.1|DSAN
OG0001589	LOC111594727|XP_023163926.2|DHYD	LOC120448688|XP_039486773.1|DSAN
OG0001590	LOC111597111|XP_023167423.2|DHYD	LOC120447008|XP_039484249.1|DSAN
OG0001591	LOC111595234|XP_030080674.1|DHYD	LOC120452048|XP_039492043.1|DSAN
OG0001592	LOC111591966|XP_030079228.1|DHYD	LOC120457394|XP_039500902.1|DSAN
OG0001593	LOC111591959|XP_030079217.1|DHYD	LOC120455638|XP_039498000.1|DSAN
OG0001594	LOC111601174|XP_030080296.1|DHYD	LOC120451455|XP_039491071.1|DSAN
OG0001595	LOC111605407|XP_023179676.2|DHYD	LOC120445788|XP_039482327.1|DSAN
OG0001596	LOC111594086|XP_023163001.2|DHYD	LOC120445322|XP_039481577.1|DSAN
OG0001597	LOC111593145|XP_023161513.1|DHYD	LOC120455161|XP_039497021.1|DSAN
OG0001598	LOC111600438|XP_030080568.1|DHYD	LOC120444216|XP_039479706.1|DSAN
OG0001599	LOC111596279|XP_023166194.2|DHYD	LOC120454710|XP_039496194.1|DSAN
OG0001600	LOC111598954|XP_030079785.1|DHYD, LOC115483304|XP_030080528.1|DHYD	LOC120449148|XP_039487420.1|DSAN
OG0001601	LOC111596363|XP_023166328.2|DHYD	LOC120458579|XP_039502211.1|DSAN
OG0001602	LOC111600360|XP_023172202.2|DHYD, LOC115483400|XP_030081050.1|DHYD	LOC120457798|XP_039501232.1|DSAN
OG0001603	LOC111603981|XP_023177593.2|DHYD	LOC120458661|XP_039502328.1|DSAN
OG0001604	LOC111602048|XP_023174726.1|DHYD	LOC120456460|XP_039499241.1|DSAN
OG0001605	LOC111602228|XP_023174977.1|DHYD	LOC120458269|XP_039501796.1|DSAN
OG0001607	LOC111602518|XP_023175369.1|DHYD	LOC120445762|XP_039482292.1|DSAN, LOC120457611|XP_039501052.1|DSAN, LOC120457612|XP_039501053.1|DSAN, LOC120457613|XP_039501055.1|DSAN
OG0001608	LOC115483014|XP_030079570.1|DHYD, LOC111600351|XP_023172190.2|DHYD	LOC120447097|XP_039484439.1|DSAN
OG0001609	LOC111600895|XP_023173003.1|DHYD	LOC120444912|XP_039480839.1|DSAN
OG0001610	LOC111600391|XP_023172237.1|DHYD	LOC120445715|XP_039482214.1|DSAN
OG0001611	LOC111599485|XP_023170920.2|DHYD, LOC111594947|XP_023164211.1|DHYD	LOC120445690|XP_039482181.1|DSAN
