Orthogroup	DHYD.longest_only	DMEL.longest_only
OG0000496	LOC111592915|XP_023161134.2|DHYD	CG15483|NP_609592.1|DMEL
OG0000497	LOC111591953|XP_023159655.2|DHYD	Pvf2|NP_523499.2|DMEL
OG0000497	LOC111591960|XP_023159668.2|DHYD	Pvf3|NP_001097107.1|DMEL
OG0000498	LOC111593377|XP_023161864.2|DHYD	CG13616|NP_651262.1|DMEL
OG0000499	LOC111600628|XP_023172599.1|DHYD	Vha36-1|NP_651987.1|DMEL
OG0000499	LOC111605300|XP_023179522.1|DHYD	Vha36-3|NP_570008.1|DMEL
OG0000500	LOC111603333|XP_023176637.2|DHYD	AstC-R1|NP_649040.2|DMEL
OG0000500	LOC111599229|XP_023170595.2|DHYD	AstC-R2|NP_001303398.1|DMEL
OG0000501	LOC111596380|XP_023166354.2|DHYD	Cyp4e2|NP_477117.2|DMEL, Cyp4e1|NP_524771.1|DMEL, Cyp4e3|NP_523527.1|DMEL
OG0000502	LOC111597052|XP_023167338.1|DHYD	CG15657|NP_611554.1|DMEL
OG0000503	LOC111593060|XP_023161406.2|DHYD	Gr59b|NP_523818.2|DMEL, Gr59a|NP_726287.2|DMEL
OG0000504	LOC111605654|XP_023180083.2|DHYD	CG9701|NP_648918.1|DMEL
OG0000505	LOC111601616|XP_023174050.2|DHYD	kirre|NP_726844.1|DMEL
OG0000505	LOC111601617|XP_030079936.1|DHYD	rst|NP_525058.2|DMEL
OG0000506	LOC111601316|XP_030081592.1|DHYD	CG31106|NP_733086.2|DMEL
OG0000506	LOC111601344|XP_023173644.2|DHYD	CG31103|NP_001097914.1|DMEL
OG0000507	LOC111593499|XP_030079940.1|DHYD	Ant2|NP_511110.1|DMEL
OG0000507	LOC111593500|XP_023162035.1|DHYD	sesB|NP_727448.1|DMEL
OG0000508	LOC111596887|XP_023167105.2|DHYD	CG32320|NP_001097472.3|DMEL
OG0000508	LOC111597412|XP_030079482.1|DHYD	CG6845|NP_612000.3|DMEL
OG0000509	LOC111596627|XP_030081319.1|DHYD	Sema2a|NP_477507.1|DMEL
OG0000509	LOC111594118|XP_023163046.1|DHYD	Sema2b|NP_001261024.1|DMEL
OG0000510	LOC111592519|XP_023160538.2|DHYD	CG8323|NP_610933.1|DMEL
OG0000511	LOC111602504|XP_023175347.2|DHYD	Cyt-b5-r|NP_477154.1|DMEL
OG0000511	LOC111602452|XP_023175279.2|DHYD	CG17928|NP_609810.1|DMEL
OG0000512	LOC111602494|XP_023175331.2|DHYD	Gr68a|NP_524027.2|DMEL
OG0000513	LOC111597638|XP_023168211.2|DHYD	CG3270|NP_610228.1|DMEL
OG0000513	LOC111598968|XP_023170230.2|DHYD	l_2_37Bb|NP_536791.1|DMEL
OG0000514	LOC111595808|XP_023165467.2|DHYD	pdm2|NP_723763.1|DMEL
OG0000514	LOC111595862|XP_030079227.1|DHYD	nub|NP_001097153.1|DMEL
OG0000515	LOC111597674|XP_023168272.1|DHYD	ATPsynbeta|NP_001259081.1|DMEL
OG0000515	LOC111595057|XP_023164379.1|DHYD	ATPsynbetaL|NP_648836.2|DMEL
OG0000516	LOC111602030|XP_030079551.1|DHYD	CG9522|NP_644677.1|DMEL
OG0000516	LOC111602063|XP_023174745.2|DHYD	CG12539|NP_572976.1|DMEL
OG0000517	LOC111598097|XP_023168915.1|DHYD	CG17029|NP_648821.1|DMEL
OG0000519	LOC111598394|XP_030079555.1|DHYD	Sgs3|NP_524024.1|DMEL, Sgs7|NP_476718.1|DMEL, Sgs8|NP_476719.2|DMEL
OG0000521	LOC111595958|XP_030080031.1|DHYD	CCKLR-17D3|NP_001097023.1|DMEL
OG0000521	LOC111596169|XP_030080029.1|DHYD	CCKLR-17D1|NP_001097021.1|DMEL
OG0000522	LOC111598827|XP_023170027.2|DHYD	CG9911|NP_573111.1|DMEL
OG0000523	LOC111600814|XP_023172881.1|DHYD	Stt3B|NP_524494.1|DMEL
OG0000523	LOC111594079|XP_023162989.1|DHYD	Stt3A|NP_608425.1|DMEL
OG0000524	LOC111601791|XP_023174330.2|DHYD	Irp-1A|NP_477371.1|DMEL, Irp-1B|NP_524303.2|DMEL
OG0000525	LOC111602095|XP_023174797.2|DHYD	CG30345|NP_724760.2|DMEL, CG30344|NP_724759.1|DMEL
OG0000526	LOC111594352|XP_023163380.2|DHYD	PCNA2|NP_609994.1|DMEL
OG0000526	LOC111593598|XP_023162226.1|DHYD	PCNA|NP_476905.1|DMEL
OG0000527	LOC111602174|XP_023174903.1|DHYD	ed|NP_523469.2|DMEL
OG0000527	LOC111602152|XP_023174872.2|DHYD	fred|NP_608812.3|DMEL
OG0000528	LOC111596125|XP_023165963.2|DHYD	CG33281|NP_995620.1|DMEL
OG0000529	LOC111599312|XP_023170690.2|DHYD	CG34447|NP_001097060.1|DMEL
OG0000529	LOC111596088|XP_023165916.2|DHYD	CG14034|NP_001036339.1|DMEL
OG0000530	LOC111597573|XP_023168140.2|DHYD	CG32079|NP_729645.3|DMEL
OG0000530	LOC111603062|XP_023176287.1|DHYD	CG1139|NP_647686.1|DMEL
OG0000531	LOC111600560|XP_023172479.1|DHYD	CG31802|NP_724103.1|DMEL
OG0000532	LOC111601426|XP_023173770.2|DHYD	CG4367|NP_001287421.2|DMEL
OG0000532	LOC111601494|XP_023173849.1|DHYD	CG4362|NP_650876.1|DMEL
OG0000533	LOC111598396|XP_023169390.1|DHYD	SLIRP1|NP_001027083.1|DMEL
OG0000533	LOC111604888|XP_023178896.1|DHYD	SLIRP2|NP_649808.1|DMEL
OG0000534	LOC111597222|XP_030080076.1|DHYD	sno|NP_001096967.1|DMEL
OG0000534	LOC111603140|XP_023176383.2|DHYD, LOC111601121|XP_023173344.2|DHYD	CG3491|NP_609731.1|DMEL
OG0000535	LOC111599263|XP_023170633.1|DHYD	CG12895|NP_001260868.1|DMEL
OG0000535	LOC111595592|XP_023165170.1|DHYD	CG14757|NP_610363.1|DMEL
OG0000536	LOC111593083|XP_023161441.2|DHYD, LOC111593098|XP_023161464.2|DHYD	frm|NP_001137887.1|DMEL
OG0000537	LOC111593799|XP_023162588.2|DHYD	Incenp|NP_523648.3|DMEL
OG0000538	LOC111604354|XP_023178187.1|DHYD	CG43324|NP_001246399.1|DMEL
OG0000538	LOC111598006|XP_023168766.1|DHYD	Ggamma1|NP_523662.1|DMEL
OG0000539	LOC111595172|XP_023164520.1|DHYD	E_spl_mgamma-HLH|NP_524504.2|DMEL
OG0000539	LOC111595165|XP_023164513.1|DHYD	E_spl_mbeta-HLH|NP_524505.2|DMEL
OG0000540	LOC111596102|XP_023165932.1|DHYD	CG9336|NP_610069.2|DMEL
OG0000542	LOC111604801|XP_023178789.2|DHYD	ND-49L|NP_651392.2|DMEL
OG0000542	LOC111593703|XP_023162419.1|DHYD	ND-49|NP_651926.1|DMEL
OG0000543	LOC111594828|XP_023164060.1|DHYD	CG4408|NP_651141.2|DMEL
OG0000543	LOC111595610|XP_023165184.2|DHYD	CG2915|NP_610338.1|DMEL
OG0000544	LOC111601045|XP_023173227.1|DHYD	Prat2|NP_523949.2|DMEL
OG0000544	LOC111595332|XP_023164764.1|DHYD	Prat|NP_524271.2|DMEL
OG0000545	LOC111601520|XP_023173894.2|DHYD	beat-IIb|NP_650613.2|DMEL
OG0000545	LOC111601443|XP_030078652.1|DHYD	beat-IIa|NP_524384.3|DMEL
OG0000546	LOC111603558|XP_023176966.2|DHYD	Nup93-2|NP_650404.1|DMEL
OG0000546	LOC111596748|XP_023166847.1|DHYD	Nup93-1|NP_572929.1|DMEL
OG0000547	LOC111602796|XP_023175848.1|DHYD	Ran-like|NP_524082.1|DMEL
OG0000548	LOC111594371|XP_023163404.2|DHYD	CG9389|NP_649295.1|DMEL
OG0000548	LOC111594370|XP_023163403.2|DHYD	CG9391|NP_649294.1|DMEL
OG0000549	LOC111593805|XP_023162598.1|DHYD	l_2_efl|NP_523827.1|DMEL
OG0000550	LOC111601730|XP_023174224.2|DHYD	Kaz1-ORFB|NP_001027091.1|DMEL
OG0000550	LOC111596321|XP_023166255.1|DHYD	CG34454|NP_001097457.1|DMEL
OG0000551	LOC111598806|XP_030081348.1|DHYD	Strn-Mlck|NP_001261019.1|DMEL
OG0000552	LOC111594479|XP_023163552.2|DHYD, LOC111594594|XP_023163725.2|DHYD	CG31029|NP_733347.1|DMEL
OG0000552	LOC111594576|XP_023163702.2|DHYD	Ppi1|NP_733345.2|DMEL
OG0000553	LOC111594723|XP_023163922.2|DHYD, LOC111594692|XP_023163880.2|DHYD, LOC111594722|XP_023163920.2|DHYD	CG17633|NP_609310.2|DMEL
OG0000554	LOC111605581|XP_023179953.2|DHYD	GILT3|NP_651165.1|DMEL
OG0000554	LOC111594453|XP_023163515.2|DHYD	GILT2|NP_651166.1|DMEL
OG0000555	LOC111601060|XP_023173247.1|DHYD	Ppm1|NP_612039.1|DMEL
OG0000555	LOC111604484|XP_023178339.1|DHYD	CG17746|NP_647794.1|DMEL
OG0000556	LOC111598310|XP_023169272.1|DHYD	Arpc3B|NP_573193.1|DMEL
OG0000556	LOC111603437|XP_023176789.1|DHYD	Arpc3A|NP_650498.3|DMEL
OG0000557	LOC111604581|XP_023178452.2|DHYD	CG12256|NP_650166.2|DMEL
OG0000557	LOC111604564|XP_023178431.2|DHYD	CG17404|NP_650165.2|DMEL
OG0000558	LOC111603017|XP_023176204.1|DHYD	blp|NP_524370.2|DMEL
OG0000558	LOC111598667|XP_023169787.2|DHYD	CG1409|NP_572409.2|DMEL
OG0000559	LOC111601778|XP_023174299.2|DHYD	Best1|NP_001247018.1|DMEL
OG0000559	LOC111595083|XP_023164406.2|DHYD	Best3|NP_730039.1|DMEL
OG0000560	LOC111597007|XP_023167279.1|DHYD	CG30503|NP_001137612.1|DMEL
OG0000560	LOC111597006|XP_023167278.1|DHYD	sPLA2|NP_724556.1|DMEL
OG0000561	LOC111598714|XP_023169871.2|DHYD	eyg|NP_524042.2|DMEL
OG0000561	LOC111598750|XP_023169918.2|DHYD	toe|NP_524041.2|DMEL
OG0000562	LOC111593112|XP_023161480.2|DHYD	chrb|NP_648470.2|DMEL
OG0000562	LOC115483767|XP_030081869.1|DHYD, LOC111592803|XP_023160979.1|DHYD	scyl|NP_648456.2|DMEL
OG0000563	LOC111597229|XP_023167590.2|DHYD	CG12520|NP_001097596.1|DMEL
OG0000564	LOC111601717|XP_023174206.1|DHYD	Edg78E|NP_524198.1|DMEL
OG0000564	LOC111601679|XP_023174146.1|DHYD	Cpr78Cc|NP_649300.1|DMEL
OG0000566	LOC111602385|XP_023175176.1|DHYD	AhcyL2|NP_996221.1|DMEL
OG0000566	LOC111604753|XP_023178707.1|DHYD	AhcyL1|NP_647746.1|DMEL
OG0000567	LOC111597252|XP_023167623.1|DHYD	CG4766|NP_572287.1|DMEL
OG0000567	LOC111597331|XP_023167742.2|DHYD	mab-21|NP_651971.2|DMEL
OG0000568	LOC111598233|XP_023169167.2|DHYD	CG16781|NP_001259211.1|DMEL
OG0000568	LOC111601981|XP_023174631.2|DHYD	CG9855|NP_649463.2|DMEL
OG0000569	LOC111602724|XP_023175738.1|DHYD	Snap24|NP_524298.1|DMEL
OG0000569	LOC111600813|XP_023172874.1|DHYD	Snap25|NP_001036641.1|DMEL
OG0000570	LOC111596953|XP_023167181.2|DHYD	Orct2|NP_651238.2|DMEL
OG0000570	LOC111596961|XP_023167195.2|DHYD	Orct|NP_524479.1|DMEL
OG0000571	LOC111594258|XP_023163247.2|DHYD	CG34354|NP_001097953.2|DMEL
OG0000571	LOC111594260|XP_030078679.1|DHYD	trv|NP_001163754.3|DMEL
OG0000572	LOC111596609|XP_023166661.1|DHYD	CG10126|NP_788664.2|DMEL
OG0000572	LOC111596591|XP_023166642.1|DHYD	CG31345|NP_731744.1|DMEL
OG0000573	LOC111597783|XP_023168417.2|DHYD	CG16758|NP_001261330.1|DMEL
OG0000573	LOC111599905|XP_023171495.1|DHYD	CG18128|NP_611822.1|DMEL
OG0000574	LOC111597298|XP_023167689.2|DHYD	Rh4|NP_476701.1|DMEL
OG0000574	LOC111601545|XP_023173949.1|DHYD	Rh3|NP_524411.1|DMEL
OG0000575	LOC111595126|XP_023164466.2|DHYD	caup|NP_524046.2|DMEL
OG0000575	LOC111595051|XP_023164346.2|DHYD	ara|NP_524045.2|DMEL
OG0000576	LOC111603412|XP_023176762.2|DHYD	CG14605|NP_731145.1|DMEL, CG14606|NP_001334690.1|DMEL
OG0000577	LOC111605564|XP_023179904.1|DHYD	CG17597|NP_609912.1|DMEL
OG0000577	LOC111605561|XP_023179902.1|DHYD	ScpX|NP_524715.2|DMEL
OG0000578	LOC111601242|XP_023173511.2|DHYD	Fatp1|NP_001162940.3|DMEL
OG0000578	LOC111599661|XP_023171129.2|DHYD	Fatp2|NP_995925.2|DMEL
OG0000579	LOC111593268|XP_023161705.1|DHYD	CG9920|NP_650333.1|DMEL
OG0000579	LOC111597243|XP_023167607.1|DHYD	CG11267|NP_648622.1|DMEL
OG0000580	LOC111603021|XP_023176219.2|DHYD	CG14694|NP_650028.1|DMEL
OG0000580	LOC111602980|XP_023176142.2|DHYD	CG6574|NP_650029.1|DMEL
OG0000581	LOC111596434|XP_023166418.2|DHYD	AnxB9|NP_476603.1|DMEL
OG0000581	LOC111594057|XP_023162943.1|DHYD	AnxB11|NP_727978.1|DMEL
OG0000582	LOC111595070|XP_023164398.1|DHYD	SdhA|NP_477210.1|DMEL
OG0000583	LOC111593932|XP_023162778.1|DHYD	CG34423|NP_001163263.1|DMEL
OG0000583	LOC111603806|XP_023177325.1|DHYD	CG13551|NP_652302.1|DMEL
OG0000584	LOC111593777|XP_023162563.1|DHYD	CG13102|NP_609268.2|DMEL
OG0000584	LOC111593774|XP_023162561.1|DHYD, LOC111593775|XP_023162562.2|DHYD	CG9568|NP_609267.1|DMEL
OG0000585	LOC111592847|XP_023161053.2|DHYD, LOC111592827|XP_023161020.2|DHYD	CG13679|NP_729345.1|DMEL, CG13674|NP_648192.1|DMEL
OG0000586	LOC111597975|XP_023168718.2|DHYD	CG13749|NP_610428.2|DMEL, CG33470|NP_995829.2|DMEL, IMPPP|NP_725288.1|DMEL
OG0000589	LOC111592357|XP_030080157.1|DHYD	Drak|NP_001162723.1|DMEL
OG0000590	LOC111595919|XP_023165638.1|DHYD	VhaAC39-2|NP_651128.1|DMEL
OG0000590	LOC111605431|XP_023179712.1|DHYD	VhaAC39-1|NP_570080.1|DMEL
OG0000592	LOC111593899|XP_023162736.2|DHYD	cathD|NP_001334713.1|DMEL
OG0000592	LOC111600679|XP_023172697.2|DHYD	CG10104|NP_610961.1|DMEL
OG0000593	LOC111595398|XP_023164873.1|DHYD	ND-20|NP_573097.1|DMEL
OG0000594	LOC111594451|XP_023163512.1|DHYD	Pglym78|NP_524546.2|DMEL
OG0000594	LOC111604560|XP_023178428.1|DHYD	Pglym87|NP_652041.2|DMEL
OG0000595	LOC111605572|XP_023179922.1|DHYD	Hrb87F|NP_476807.1|DMEL
OG0000595	LOC111598220|XP_023169146.1|DHYD	Hrb98DE|NP_524543.1|DMEL
OG0000596	LOC111601915|XP_023174530.2|DHYD	CG3690|NP_569876.3|DMEL
OG0000596	LOC111601319|XP_023173617.2|DHYD	CG31272|NP_650013.3|DMEL
OG0000597	LOC111596407|XP_023166384.2|DHYD	ppk24|NP_651860.2|DMEL
OG0000598	LOC111594455|XP_023163518.2|DHYD, LOC111594456|XP_023163520.2|DHYD	Cyp304a1|NP_731751.1|DMEL
OG0000599	LOC111597568|XP_023168134.2|DHYD	Gr64a|NP_728920.1|DMEL
OG0000599	LOC111597569|XP_023168135.2|DHYD	Gr61a|NP_523877.1|DMEL
OG0000600	LOC111595722|XP_023165340.1|DHYD	CG13321|NP_610831.1|DMEL
OG0000600	LOC111595725|XP_023165344.1|DHYD	CG44250|NP_001163133.1|DMEL
OG0000601	LOC111593157|XP_023161528.2|DHYD	MME1|NP_609093.1|DMEL
OG0000601	LOC111593163|XP_023161533.1|DHYD	colt|NP_477221.1|DMEL
OG0000602	LOC111603941|XP_023177537.2|DHYD	CG5867|NP_609625.2|DMEL
OG0000602	LOC111603928|XP_023177523.2|DHYD, LOC111603976|XP_023177590.2|DHYD	CG5945|NP_609626.1|DMEL
OG0000603	LOC111601936|XP_023174558.2|DHYD	CG31262|NP_732222.2|DMEL, CG33124|NP_001097056.3|DMEL, CG31668|NP_001097055.2|DMEL, SLC5A11|NP_609192.1|DMEL
OG0000604	LOC111603542|XP_023176944.1|DHYD	Taf10|NP_477463.1|DMEL
OG0000604	LOC111596067|XP_023165885.1|DHYD	Taf10b|NP_477418.1|DMEL
OG0000605	LOC111601154|XP_023173401.2|DHYD	CG9259|NP_610084.1|DMEL
OG0000606	LOC111603499|XP_023176873.2|DHYD	CG6660|NP_651104.1|DMEL
OG0000607	LOC111596833|XP_023166979.1|DHYD	CG5220|NP_650590.1|DMEL
OG0000607	LOC111595484|XP_023165048.1|DHYD	CG7009|NP_650947.1|DMEL
OG0000608	LOC111600241|XP_023172044.1|DHYD	Ald2|NP_651476.1|DMEL
OG0000608	LOC111600252|XP_023172065.1|DHYD	Ald1|NP_733140.2|DMEL
OG0000609	LOC111595828|XP_030079203.1|DHYD, LOC111595827|XP_023165501.1|DHYD	Cdlc2|NP_477408.1|DMEL
OG0000610	LOC111592275|XP_023160142.1|DHYD	Grx1|NP_649065.1|DMEL
OG0000610	LOC111601249|XP_023173516.1|DHYD	Grx1t|NP_611609.1|DMEL
OG0000611	LOC111600146|XP_023171891.1|DHYD	Treh|NP_726025.1|DMEL
OG0000611	LOC111594124|XP_023163051.2|DHYD	CG6262|NP_611123.2|DMEL
OG0000612	LOC111603340|XP_030079167.1|DHYD	CG32201|NP_730346.2|DMEL, CG18231|NP_649045.2|DMEL, CG18233|NP_649044.3|DMEL
OG0000614	LOC111593076|XP_023161423.2|DHYD	alpha-Man-Ia|NP_727408.2|DMEL
OG0000615	LOC111603150|XP_023176394.1|DHYD	CG6470|NP_573304.1|DMEL
OG0000615	LOC111602718|XP_023175732.2|DHYD	CG8478|NP_001163576.1|DMEL
OG0000616	LOC111603109|XP_023176343.2|DHYD	Hayan|NP_001097020.1|DMEL, psh|NP_573297.1|DMEL
OG0000617	LOC111603495|XP_023176870.2|DHYD	CG5611|NP_651574.1|DMEL
OG0000617	LOC111598297|XP_023169253.2|DHYD	Srlp|NP_650199.1|DMEL
OG0000618	LOC111599431|XP_023170852.2|DHYD	P5CDh2|NP_788705.1|DMEL
OG0000618	LOC111594908|XP_023164162.1|DHYD	P5CDh1|NP_730695.1|DMEL
OG0000619	LOC111604249|XP_023178008.1|DHYD	CG33998|NP_001033959.1|DMEL
OG0000620	LOC111602819|XP_023175891.1|DHYD	CG17003|NP_608365.1|DMEL
OG0000620	LOC111603737|XP_023177221.2|DHYD	Tat|NP_648310.1|DMEL
OG0000621	LOC111595025|XP_030080700.1|DHYD	eIF3g2|NP_650887.1|DMEL
OG0000621	LOC111604520|XP_023178415.1|DHYD	eIF3g1|NP_570011.1|DMEL
OG0000622	LOC111604778|XP_023178753.2|DHYD	GluRIA|NP_476855.1|DMEL
OG0000622	LOC111600479|XP_023172358.2|DHYD	GluRIB|NP_001261621.2|DMEL
OG0000623	LOC111595393|XP_023164863.1|DHYD	Rac1|NP_476950.1|DMEL
OG0000623	LOC111602902|XP_023176008.1|DHYD	Rac2|NP_648121.1|DMEL
OG0000624	LOC111603217|XP_030080968.1|DHYD	CG5323|NP_611346.1|DMEL, CG5327|NP_725807.1|DMEL
OG0000625	LOC111594856|XP_023164103.2|DHYD	CG33523|NP_001261457.1|DMEL
OG0000625	LOC111594850|XP_023164090.1|DHYD	CG32407|NP_729113.1|DMEL
OG0000626	LOC111592181|XP_023160015.2|DHYD	CG10459|NP_610513.2|DMEL
OG0000626	LOC111605285|XP_023179497.2|DHYD	wmd|NP_001097436.1|DMEL
OG0000627	LOC111604761|XP_023178721.1|DHYD	SecCl|NP_001261986.1|DMEL
OG0000627	LOC111605598|XP_023179977.1|DHYD	CG6927|NP_572194.1|DMEL
OG0000628	LOC111596303|XP_023166229.1|DHYD	Prosalpha6T|NP_609623.1|DMEL
OG0000628	LOC111596646|XP_023166711.1|DHYD	Prosalpha6|NP_523532.1|DMEL
OG0000629	LOC111600276|XP_023172092.2|DHYD	mAcon2|NP_650042.2|DMEL
OG0000629	LOC111599207|XP_023170571.1|DHYD	mAcon1|NP_524708.1|DMEL
OG0000630	LOC111600321|XP_023172152.1|DHYD	dnt|NP_477341.2|DMEL
OG0000630	LOC111600410|XP_023172262.2|DHYD	drl|NP_001260566.1|DMEL
OG0000631	LOC111599386|XP_023170791.2|DHYD	ZnT33D|NP_723732.2|DMEL
OG0000631	LOC111596318|XP_023166252.2|DHYD	ZnT35C|NP_609741.3|DMEL
OG0000632	LOC111596100|XP_023165928.1|DHYD	CG34351|NP_001260044.1|DMEL
OG0000632	LOC111599127|XP_023170457.2|DHYD	CG14340|NP_608567.2|DMEL
OG0000633	LOC111599227|XP_023170593.2|DHYD	CG42397|NP_001163428.1|DMEL
OG0000634	LOC111597011|XP_023167283.2|DHYD	Snp|NP_611632.3|DMEL
OG0000635	LOC111594670|XP_023163849.2|DHYD	Efhc1.2|NP_611459.1|DMEL
OG0000635	LOC111598171|XP_023169033.1|DHYD	Efhc1.1|NP_573075.1|DMEL
OG0000636	LOC111600582|XP_023172541.1|DHYD	CG17564|NP_609954.1|DMEL
OG0000636	LOC111600597|XP_023172561.1|DHYD	CG10750|NP_001286084.1|DMEL
OG0000637	LOC111596742|XP_030079889.1|DHYD	Vsx2|NP_001284897.1|DMEL
OG0000637	LOC111596743|XP_023166843.2|DHYD	Vsx1|NP_572232.2|DMEL
OG0000638	LOC111593458|XP_023161987.1|DHYD	RpS19a|NP_523376.1|DMEL
OG0000639	LOC111597500|XP_023168029.2|DHYD	siz|NP_730594.1|DMEL
OG0000642	LOC111603854|XP_023177419.2|DHYD	CG30048|NP_001014521.2|DMEL
OG0000643	LOC111593276|XP_023161714.2|DHYD	Gr98c|NP_524531.2|DMEL, Gr98d|NP_733214.1|DMEL, Gr98b|NP_733213.1|DMEL
OG0000644	LOC111592765|XP_023160934.2|DHYD, LOC115483771|XP_030081873.1|DHYD	CG32086|NP_729720.1|DMEL, CG33489|NP_001261715.1|DMEL, CG33490|NP_996047.1|DMEL
OG0000645	LOC111599079|XP_023170379.1|DHYD	CG34177|NP_001097081.1|DMEL
OG0000645	LOC111599077|XP_023170377.2|DHYD	CG34215|NP_001097204.1|DMEL
OG0000646	LOC111598901|XP_023170138.2|DHYD	Apc2|NP_001334699.1|DMEL
OG0000646	LOC111595918|XP_023165637.2|DHYD	Apc|NP_477152.1|DMEL
OG0000647	LOC111594585|XP_023163711.2|DHYD	CG31559|NP_731045.1|DMEL
OG0000647	LOC111598212|XP_023169134.2|DHYD	CG12206|NP_570060.1|DMEL
OG0000648	LOC111596578|XP_023166620.1|DHYD	B-H2|NP_523386.1|DMEL
OG0000648	LOC111596551|XP_030079918.1|DHYD	B-H1|NP_523387.1|DMEL
OG0000649	LOC111593012|XP_023161315.1|DHYD	Frq1|NP_573271.1|DMEL
OG0000649	LOC111593067|XP_023161411.1|DHYD	Frq2|NP_525093.1|DMEL
OG0000650	LOC111593709|XP_023162440.1|DHYD	Rad23|NP_651918.2|DMEL
OG0000651	LOC111603676|XP_023177123.1|DHYD	Fit2|NP_648947.1|DMEL
OG0000651	LOC111597501|XP_023168033.1|DHYD	Fit1|NP_728936.1|DMEL
OG0000652	LOC111595319|XP_023164744.1|DHYD	CanB2|NP_524874.2|DMEL
OG0000652	LOC111593505|XP_023162057.1|DHYD	CanB|NP_524741.1|DMEL
OG0000653	LOC111601387|XP_023173695.1|DHYD	Sccpdh2|NP_650190.1|DMEL, Sccpdh1|NP_649517.1|DMEL
OG0000654	LOC111602885|XP_023175985.2|DHYD	CG33791|NP_001027100.1|DMEL
OG0000654	LOC111603693|XP_023177150.1|DHYD	Nc73EF|NP_001097629.1|DMEL
OG0000655	LOC111593174|XP_023161548.1|DHYD, LOC115483070|XP_030079788.1|DHYD	Nacalpha|NP_477216.1|DMEL
OG0000655	LOC111599045|XP_023170329.2|DHYD	CG4415|NP_608561.2|DMEL
OG0000656	LOC111592027|XP_023159790.1|DHYD	GC1|NP_650134.1|DMEL
OG0000657	LOC111595742|XP_023165364.2|DHYD	CG13405|NP_611999.1|DMEL
OG0000657	LOC115483217|XP_030080388.1|DHYD, LOC111602319|XP_023175091.1|DHYD	CG3213|NP_608787.1|DMEL
OG0000658	LOC111598305|XP_023169261.1|DHYD	RpS5a|NP_523382.1|DMEL
OG0000658	LOC111599566|XP_023171003.1|DHYD, LOC115483783|XP_030081897.1|DHYD	RpS5b|NP_650407.1|DMEL
OG0000659	LOC111603964|XP_023177569.1|DHYD	gammaTub23C|NP_476804.1|DMEL
OG0000659	LOC111600442|XP_023172305.1|DHYD	gammaTub37C|NP_476922.1|DMEL
OG0000660	LOC115483235|XP_030080440.1|DHYD, LOC111603754|XP_023177245.1|DHYD	alpha4GT1|NP_608737.1|DMEL
OG0000661	LOC111592855|XP_023161063.1|DHYD	mrva|NP_648103.1|DMEL
OG0000661	LOC111605558|XP_023179894.1|DHYD	CG12194|NP_001162873.1|DMEL
OG0000662	LOC111601559|XP_023173969.1|DHYD	Scsalpha1|NP_523905.2|DMEL
OG0000662	LOC111601892|XP_023174503.2|DHYD	Scsalpha2|NP_650809.1|DMEL
OG0000663	LOC111604609|XP_023178491.2|DHYD	pain|NP_611979.1|DMEL
OG0000664	LOC111603773|XP_023177276.2|DHYD	CG7907|NP_001097860.1|DMEL
OG0000664	LOC111604049|XP_023177674.1|DHYD	Cbp80|NP_726938.1|DMEL
OG0000665	LOC111598581|XP_023169654.2|DHYD	to|NP_524497.1|DMEL
OG0000665	LOC111598579|XP_023169652.2|DHYD	CG11854|NP_651358.4|DMEL
OG0000666	LOC111593572|XP_023162205.2|DHYD	CG10444|NP_611465.2|DMEL
OG0000666	LOC111602846|XP_023175926.2|DHYD	CG32669|NP_727460.1|DMEL
OG0000667	LOC111598417|XP_023169427.1|DHYD	Tsp3A|NP_525054.2|DMEL
OG0000667	LOC111602966|XP_023176114.1|DHYD	Tsp86D|NP_001262468.1|DMEL
OG0000668	LOC111598601|XP_023169685.1|DHYD	CG40045|NP_001036640.1|DMEL
OG0000668	LOC111594606|XP_023163749.1|DHYD	Ubc87F|NP_650309.1|DMEL
OG0000669	LOC111591900|XP_023159576.1|DHYD	CG9521|NP_572977.1|DMEL
OG0000669	LOC111591886|XP_023159558.2|DHYD	CG9519|NP_572978.1|DMEL
OG0000670	LOC111604066|XP_023177700.1|DHYD	CG4438|NP_609286.1|DMEL, CG11444|NP_572171.1|DMEL
OG0000671	LOC111598756|XP_023169935.2|DHYD	Gfat1|NP_001015157.2|DMEL
OG0000671	LOC111601493|XP_023173848.2|DHYD	Gfat2|NP_651617.1|DMEL
OG0000672	LOC111592356|XP_023160280.1|DHYD	CG18130|NP_572772.1|DMEL
OG0000672	LOC111596738|XP_023166837.1|DHYD	CG14221|NP_001259713.1|DMEL
OG0000673	LOC111597231|XP_023167631.1|DHYD	Jafrac1|NP_477510.1|DMEL
OG0000673	LOC111604509|XP_023178372.1|DHYD	CG6888|NP_648759.1|DMEL
OG0000675	LOC111591969|XP_023159683.1|DHYD	Bace|NP_609235.1|DMEL
OG0000677	LOC111600224|XP_023172018.1|DHYD	Lint-1|NP_572692.1|DMEL
OG0000678	LOC111602520|XP_023175375.2|DHYD	CG3534|NP_650582.1|DMEL
OG0000679	LOC111595374|XP_023164838.2|DHYD	CG15739|NP_572760.1|DMEL
OG0000680	LOC111595942|XP_023165676.1|DHYD	CG14196|NP_573367.1|DMEL
