Orthogroup	DHYD.longest_only	DNOV.longest_only
OG0000271	LOC111596347|XP_023166306.1|DHYD	LOC115758899|XP_030555556.1|DNOV
OG0000271	LOC111597032|XP_023167315.2|DHYD	LOC115765551|XP_030565045.1|DNOV
OG0000272	LOC111595148|XP_030081310.1|DHYD	LOC115770298|XP_030571394.1|DNOV
OG0000272	LOC111597407|XP_023167862.2|DHYD	LOC115766733|XP_030566554.1|DNOV
OG0000273	LOC111604793|XP_023178779.2|DHYD	LOC115770941|XP_030572261.1|DNOV
OG0000273	LOC111600678|XP_023172701.1|DHYD	LOC115759279|XP_030556041.1|DNOV
OG0000274	LOC111601228|XP_023173493.1|DHYD	LOC115763573|XP_030562055.1|DNOV, LOC115763562|XP_030562045.1|DNOV
OG0000274	LOC111597678|XP_023168275.2|DHYD	LOC115760884|XP_030558306.1|DNOV
OG0000276	LOC111598971|XP_023170233.2|DHYD	LOC115759293|XP_030556055.1|DNOV
OG0000276	LOC111599325|XP_023170710.1|DHYD	LOC115759075|XP_030555764.1|DNOV
OG0000276	LOC111594613|XP_023163771.1|DHYD	LOC115766514|XP_030566336.1|DNOV
OG0000277	LOC111596408|XP_023166388.2|DHYD	LOC115764754|XP_030563841.1|DNOV
OG0000277	LOC115482790|XP_030078655.1|DHYD, LOC115482789|XP_030078654.1|DHYD, LOC115482792|XP_030078656.1|DHYD, LOC111596417|XP_023166400.2|DHYD	LOC115764824|XP_030563933.1|DNOV
OG0000279	LOC111605167|XP_023179323.1|DHYD	LOC115771201|XP_030572658.1|DNOV
OG0000279	LOC111605166|XP_023179322.1|DHYD	LOC115771199|XP_030572657.1|DNOV
OG0000280	LOC111605078|XP_023179180.2|DHYD	LOC115769339|XP_030569960.1|DNOV
OG0000280	LOC111605084|XP_023179188.2|DHYD	LOC115769338|XP_030569958.1|DNOV
OG0000280	LOC111605081|XP_023179182.1|DHYD	LOC115769337|XP_030569957.1|DNOV
OG0000281	LOC111604787|XP_023178768.1|DHYD	LOC115769639|XP_030570411.1|DNOV
OG0000281	LOC111593449|XP_023161973.1|DHYD	LOC115768773|XP_030569323.1|DNOV
OG0000281	LOC111596039|XP_023165843.2|DHYD	LOC115767096|XP_030567104.1|DNOV
OG0000282	LOC111597474|XP_023167990.1|DHYD	LOC115770490|XP_030571636.1|DNOV
OG0000282	LOC111593652|XP_030079440.1|DHYD	LOC115767558|XP_030567701.1|DNOV
OG0000283	LOC111592198|XP_023160035.2|DHYD	LOC115758273|XP_030554696.1|DNOV
OG0000283	LOC111603274|XP_030080705.1|DHYD	LOC115771892|XP_030573636.1|DNOV
OG0000284	LOC111594148|XP_030080521.1|DHYD	LOC115769254|XP_030569825.1|DNOV
OG0000285	LOC111592411|XP_023160354.1|DHYD	LOC115760631|XP_030557942.1|DNOV
OG0000285	LOC111592412|XP_023160355.2|DHYD	LOC115760798|XP_030558154.1|DNOV
OG0000286	LOC115483397|XP_030081046.1|DHYD, LOC111600334|XP_030079519.1|DHYD	LOC115769188|XP_030569752.1|DNOV
OG0000286	LOC115483003|XP_030079521.1|DHYD	LOC115769216|XP_030569788.1|DNOV
OG0000286	LOC111600318|XP_023172145.2|DHYD, LOC115483399|XP_030081048.1|DHYD	LOC115769218|XP_030569791.1|DNOV
OG0000287	LOC111596528|XP_023166566.2|DHYD	LOC115767252|XP_030567319.1|DNOV
OG0000287	LOC111596558|XP_023166600.1|DHYD	LOC115767189|XP_030567240.1|DNOV
OG0000287	LOC111596557|XP_023166599.1|DHYD	LOC115767188|XP_030567239.1|DNOV
OG0000288	LOC115482927|XP_030079093.1|DHYD	LOC115759357|XP_030556139.1|DNOV
OG0000289	LOC115483026|XP_030079636.1|DHYD	LOC115766935|XP_030566883.1|DNOV
OG0000289	LOC115483412|XP_030081121.1|DHYD	LOC115766943|XP_030566890.1|DNOV
OG0000290	LOC111597576|XP_030081805.1|DHYD	LOC115770344|XP_030571442.1|DNOV, LOC115770343|XP_030571441.1|DNOV
OG0000291	LOC111597521|XP_023168062.1|DHYD	LOC115770447|XP_030571583.1|DNOV
OG0000291	LOC111601102|XP_023173309.1|DHYD	LOC115770992|XP_030572345.1|DNOV
OG0000292	LOC111594984|XP_023164255.1|DHYD	LOC115757856|XP_030554152.1|DNOV
OG0000292	LOC111597033|XP_023167316.2|DHYD	LOC115768581|XP_030569126.1|DNOV, LOC115768426|XP_030568886.1|DNOV, LOC115768517|XP_030568999.1|DNOV
OG0000292	LOC111597249|XP_023167617.2|DHYD	LOC115770574|XP_030571757.1|DNOV
OG0000293	LOC111601509|XP_023173872.1|DHYD	LOC115771826|XP_030573565.1|DNOV
OG0000293	LOC111601510|XP_023173873.1|DHYD	LOC115771827|XP_030573567.1|DNOV
OG0000293	LOC111601273|XP_023173557.1|DHYD	LOC115759755|XP_030556657.1|DNOV
OG0000294	LOC111594149|XP_023163093.2|DHYD	LOC115769275|XP_030569858.1|DNOV
OG0000294	LOC111592349|XP_030081775.1|DHYD	LOC115765434|XP_030564840.1|DNOV
OG0000295	LOC111601203|XP_023173461.2|DHYD	LOC115763523|XP_030561990.1|DNOV
OG0000295	LOC111599577|XP_023171019.2|DHYD	LOC115764799|XP_030563906.1|DNOV
OG0000295	LOC111604124|XP_023177807.2|DHYD	LOC115763336|XP_030561744.1|DNOV
OG0000296	LOC111603703|XP_023177174.2|DHYD	LOC115758886|XP_030555541.1|DNOV
OG0000296	LOC111596506|XP_023166536.1|DHYD	LOC115768096|XP_030568444.1|DNOV
OG0000296	LOC111603089|XP_023176317.1|DHYD	LOC115764439|XP_030563307.1|DNOV
OG0000297	LOC111596396|XP_023166370.2|DHYD, LOC111596390|XP_030081983.1|DHYD, LOC115482757|XP_030078544.1|DHYD, LOC115482759|XP_030078546.1|DHYD, LOC115482758|XP_030078545.1|DHYD	LOC115771162|XP_030572606.1|DNOV, LOC115771295|XP_030572783.1|DNOV
OG0000297	LOC111596393|XP_023166367.2|DHYD	LOC115761987|XP_030559898.1|DNOV
OG0000298	LOC111598309|XP_023169270.1|DHYD	LOC115765396|XP_030564785.1|DNOV
OG0000298	LOC111598314|XP_023169282.1|DHYD	LOC115765291|XP_030564642.1|DNOV
OG0000298	LOC111598724|XP_023169883.2|DHYD	LOC115769497|XP_030570176.1|DNOV
OG0000299	LOC111601613|XP_030079663.1|DHYD	LOC115761762|XP_030559529.1|DNOV
OG0000299	LOC111603243|XP_023176518.2|DHYD	LOC115761468|XP_030559094.1|DNOV
OG0000300	LOC111597335|XP_030081654.1|DHYD, LOC111597336|XP_023167748.2|DHYD	LOC115768801|XP_030569360.1|DNOV
OG0000301	LOC111599784|XP_023171324.2|DHYD	LOC115770453|XP_030571591.1|DNOV
OG0000301	LOC111599140|XP_023170471.1|DHYD	LOC115766007|XP_030565636.1|DNOV
OG0000302	LOC111601700|XP_023174184.1|DHYD	LOC115769819|XP_030570648.1|DNOV
OG0000302	LOC111601699|XP_023174183.1|DHYD	LOC115769626|XP_030570394.1|DNOV
OG0000303	LOC111592808|XP_023160987.1|DHYD	LOC115769717|XP_030570509.1|DNOV
OG0000303	LOC111602461|XP_023175289.1|DHYD	LOC115759046|XP_030555729.1|DNOV
OG0000304	LOC111605026|XP_023179125.2|DHYD	LOC115760104|XP_030557156.1|DNOV
OG0000304	LOC111594571|XP_023163697.2|DHYD	LOC115757775|XP_030554059.1|DNOV
OG0000304	LOC111594524|XP_023163622.1|DHYD	LOC115771805|XP_030573540.1|DNOV
OG0000305	LOC111595115|XP_023164451.1|DHYD	LOC115769833|XP_030570668.1|DNOV
OG0000305	LOC111595037|XP_023164331.2|DHYD	LOC115768614|XP_030569134.1|DNOV
OG0000305	LOC111595038|XP_023164332.2|DHYD	LOC115768605|XP_030569122.1|DNOV
OG0000306	LOC111592694|XP_023160835.2|DHYD	LOC115766583|XP_030566429.1|DNOV
OG0000306	LOC111598995|XP_023170268.1|DHYD	LOC115758861|XP_030555510.1|DNOV
OG0000306	LOC111597371|XP_023167796.1|DHYD	LOC115768471|XP_030568904.1|DNOV
OG0000307	LOC111601299|XP_023173583.2|DHYD	LOC115765647|XP_030565165.1|DNOV
OG0000307	LOC111603477|XP_023176834.1|DHYD	LOC115761546|XP_030559188.1|DNOV
OG0000308	LOC111594292|XP_023163301.1|DHYD	LOC115763120|XP_030561423.1|DNOV
OG0000309	LOC111597449|XP_023167939.2|DHYD	LOC115766434|XP_030566224.1|DNOV
OG0000309	LOC111595068|XP_023164393.1|DHYD	LOC115761794|XP_030559598.1|DNOV, LOC115761788|XP_030559585.1|DNOV
OG0000309	LOC115483692|XP_030081585.1|DHYD, LOC115483691|XP_030081584.1|DHYD, LOC115483695|XP_030081604.1|DHYD, LOC115483693|XP_030081586.1|DHYD, LOC115483690|XP_030081583.1|DHYD, LOC111597185|XP_030081605.1|DHYD	LOC115765693|XP_030565211.1|DNOV
OG0000309	LOC111601359|XP_023173660.1|DHYD	LOC115765694|XP_030565212.1|DNOV
OG0000310	LOC111604130|XP_023177814.2|DHYD	LOC115767248|XP_030567314.1|DNOV, LOC115760619|XP_030557931.1|DNOV
OG0000310	LOC111592288|XP_023160158.1|DHYD	LOC115771433|XP_030572998.1|DNOV
OG0000311	LOC111595678|XP_023165282.2|DHYD	LOC115757691|XP_030553890.1|DNOV
OG0000311	LOC111595217|XP_023164599.1|DHYD	LOC115763250|XP_030561586.1|DNOV
OG0000311	LOC111593077|XP_023161432.1|DHYD	LOC115764369|XP_030563190.1|DNOV
OG0000312	LOC111600363|XP_023172207.2|DHYD	LOC115762991|XP_030561237.1|DNOV
OG0000312	LOC111601668|XP_023174130.2|DHYD	LOC115760077|XP_030557114.1|DNOV
OG0000313	LOC111603917|XP_023177510.2|DHYD	LOC115760067|XP_030557107.1|DNOV
OG0000313	LOC111600323|XP_023172153.2|DHYD	LOC115769313|XP_030569904.1|DNOV
OG0000314	LOC111599113|XP_030080290.1|DHYD	LOC115759912|XP_030556900.1|DNOV
OG0000314	LOC111599168|XP_023170516.2|DHYD	LOC115759910|XP_030556896.1|DNOV
OG0000315	LOC111602178|XP_030079199.1|DHYD	LOC115758815|XP_030555452.1|DNOV
OG0000316	LOC111592420|XP_023160363.2|DHYD	LOC115760877|XP_030558299.1|DNOV
OG0000316	LOC111592422|XP_023160365.2|DHYD, LOC111592424|XP_023160367.2|DHYD, LOC111592423|XP_023160366.1|DHYD	LOC115760925|XP_030558360.1|DNOV
OG0000317	LOC111599995|XP_023171662.1|DHYD	LOC115760415|XP_030557610.1|DNOV
OG0000317	LOC111594824|XP_023164057.1|DHYD	LOC115761510|XP_030559138.1|DNOV
OG0000318	LOC111603720|XP_023177201.2|DHYD	LOC115758979|XP_030555642.1|DNOV
OG0000319	LOC111601303|XP_030081597.1|DHYD, LOC111601369|XP_023173675.1|DHYD, LOC115483689|XP_030081582.1|DHYD, LOC115483694|XP_030081593.1|DHYD	LOC115765782|XP_030565316.1|DNOV, LOC115765781|XP_030565315.1|DNOV
OG0000320	LOC111601294|XP_023173573.1|DHYD	LOC115764975|XP_030564160.1|DNOV
OG0000321	LOC111603780|XP_023177289.2|DHYD	LOC115759685|XP_030556536.1|DNOV
OG0000321	LOC111603779|XP_023177288.1|DHYD	LOC115759686|XP_030556539.1|DNOV
OG0000322	LOC111593337|XP_023161815.2|DHYD	LOC115766103|XP_030565783.1|DNOV
OG0000322	LOC111605147|XP_023179297.2|DHYD	LOC115768525|XP_030568976.1|DNOV
OG0000323	LOC111594644|XP_023163806.1|DHYD	LOC115769263|XP_030569833.1|DNOV
OG0000323	LOC111596502|XP_023166531.1|DHYD	LOC115763969|XP_030562628.1|DNOV
OG0000324	LOC111599680|XP_023171153.2|DHYD	LOC115760449|XP_030557622.1|DNOV, LOC115764535|XP_030563503.1|DNOV
OG0000325	LOC111592280|XP_023160149.2|DHYD	LOC115771561|XP_030573171.1|DNOV
OG0000325	LOC111592279|XP_023160148.2|DHYD	LOC115771393|XP_030572939.1|DNOV
OG0000326	LOC115483240|XP_030080446.1|DHYD, LOC115482895|XP_030079004.1|DHYD, LOC115483238|XP_030080443.1|DHYD, LOC115483236|XP_030080441.1|DHYD, LOC115482896|XP_030079005.1|DHYD, LOC115483290|XP_030080493.1|DHYD, LOC115483222|XP_030080425.1|DHYD, LOC115483237|XP_030080442.1|DHYD, LOC115482893|XP_030079002.1|DHYD, LOC115483317|XP_030080560.1|DHYD, LOC115482897|XP_030079006.1|DHYD, LOC115483318|XP_030080561.1|DHYD	LOC115759944|XP_030556944.1|DNOV, LOC115770886|XP_030572181.1|DNOV, LOC115762022|XP_030559949.1|DNOV, LOC115762023|XP_030559950.1|DNOV
OG0000326	LOC115483226|XP_030080429.1|DHYD	LOC115762024|XP_030559951.1|DNOV, LOC115762025|XP_030559952.1|DNOV
OG0000327	LOC111595626|XP_023165204.2|DHYD	LOC115760672|XP_030557998.1|DNOV
OG0000327	LOC111595616|XP_023165190.1|DHYD	LOC115760789|XP_030558145.1|DNOV
OG0000327	LOC111604135|XP_023177821.2|DHYD	LOC115760788|XP_030558144.1|DNOV
OG0000328	LOC111597582|XP_023168149.2|DHYD	LOC115770334|XP_030571432.1|DNOV
OG0000328	LOC111597581|XP_023168148.2|DHYD	LOC115770335|XP_030571433.1|DNOV
OG0000329	LOC111599828|XP_023171389.2|DHYD	LOC115770045|XP_030570988.1|DNOV
OG0000329	LOC111602463|XP_030079181.1|DHYD, LOC111595185|XP_023164533.2|DHYD	LOC115758678|XP_030555279.1|DNOV
OG0000330	LOC111596787|XP_023166911.1|DHYD, LOC111596776|XP_023166900.2|DHYD, LOC111596767|XP_023166887.2|DHYD	LOC115771514|XP_030573109.1|DNOV, LOC115771491|XP_030573074.1|DNOV
OG0000330	LOC111592692|XP_023160827.1|DHYD	LOC115764202|XP_030562951.1|DNOV
OG0000331	LOC111594951|XP_023164216.2|DHYD	LOC115760008|XP_030557026.1|DNOV
OG0000332	LOC111593643|XP_023162289.2|DHYD	LOC115767593|XP_030567746.1|DNOV
OG0000332	LOC111598247|XP_023169179.2|DHYD	LOC115766428|XP_030566211.1|DNOV
OG0000333	LOC111597590|XP_023168156.1|DHYD	LOC115770129|XP_030571122.1|DNOV
OG0000334	LOC111597049|XP_023167335.1|DHYD	LOC115769517|XP_030570251.1|DNOV
OG0000334	LOC111592156|XP_023159974.1|DHYD	LOC115758160|XP_030554559.1|DNOV
OG0000335	LOC111598927|XP_023170170.1|DHYD	LOC115763597|XP_030562080.1|DNOV
OG0000335	LOC115482930|XP_030079106.1|DHYD, LOC111600476|XP_023172359.2|DHYD	LOC115763596|XP_030562079.1|DNOV
OG0000336	LOC111592042|XP_023159806.2|DHYD	LOC115766233|XP_030565953.1|DNOV
OG0000336	LOC111604870|XP_023178874.1|DHYD	LOC115770822|XP_030572104.1|DNOV
OG0000336	LOC111604868|XP_023178871.2|DHYD	LOC115770947|XP_030572267.1|DNOV
OG0000337	LOC111605083|XP_023179187.2|DHYD	LOC115769335|XP_030569956.1|DNOV
OG0000337	LOC111605075|XP_023179177.2|DHYD	LOC115769334|XP_030569955.1|DNOV
OG0000337	LOC111595697|XP_023165310.1|DHYD	LOC115761892|XP_030559758.1|DNOV
OG0000338	LOC111595291|XP_023164714.1|DHYD	LOC115762797|XP_030561012.1|DNOV
OG0000338	LOC111599560|XP_023171035.1|DHYD	LOC115765105|XP_030564353.1|DNOV
OG0000339	LOC111604713|XP_023178653.2|DHYD	LOC115762881|XP_030561116.1|DNOV
OG0000340	LOC111597031|XP_023167314.2|DHYD	LOC115762295|XP_030560325.1|DNOV
OG0000341	LOC111597306|XP_023167698.1|DHYD	LOC115770004|XP_030570918.1|DNOV
OG0000342	LOC111598837|XP_023170043.1|DHYD	LOC115765213|XP_030564516.1|DNOV
OG0000342	LOC111594655|XP_023163823.1|DHYD	LOC115765285|XP_030564636.1|DNOV
OG0000342	LOC111594318|XP_023163329.1|DHYD	LOC115757920|XP_030554242.1|DNOV
OG0000343	LOC111595711|XP_030081562.1|DHYD, LOC111595720|XP_030081560.1|DHYD	LOC115761942|XP_030559838.1|DNOV
OG0000343	LOC111602607|XP_023175535.2|DHYD	LOC115764050|XP_030562751.1|DNOV
OG0000344	LOC111595618|XP_030081313.1|DHYD	LOC115761039|XP_030558514.1|DNOV
OG0000344	LOC111596415|XP_023166395.2|DHYD	LOC115759460|XP_030556254.1|DNOV
OG0000345	LOC111599885|XP_023171473.1|DHYD	LOC115762429|XP_030560486.1|DNOV
OG0000345	LOC111592178|XP_030081925.1|DHYD	LOC115758286|XP_030554710.1|DNOV, LOC115758168|XP_030554569.1|DNOV
OG0000346	LOC111600912|XP_023173042.2|DHYD	LOC115762147|XP_030560119.1|DNOV
OG0000347	LOC111602051|XP_023174730.1|DHYD	LOC115768620|XP_030569138.1|DNOV
OG0000347	LOC111597750|XP_023168367.1|DHYD	LOC115769600|XP_030570349.1|DNOV
OG0000347	LOC111595852|XP_023165532.1|DHYD	LOC115758825|XP_030555461.1|DNOV
OG0000348	LOC111596110|XP_023165941.2|DHYD	LOC115759236|XP_030555995.1|DNOV
OG0000348	LOC111596095|XP_030080399.1|DHYD	LOC115763551|XP_030562029.1|DNOV
OG0000349	LOC111596325|XP_023166258.1|DHYD	LOC115763434|XP_030561857.1|DNOV
OG0000350	LOC111599265|XP_030081622.1|DHYD	LOC115768677|XP_030569224.1|DNOV
OG0000350	LOC111599232|XP_023170598.2|DHYD	LOC115768687|XP_030569236.1|DNOV
OG0000350	LOC111598919|XP_023170157.2|DHYD	LOC115757674|XP_030553864.1|DNOV
OG0000351	LOC111601216|XP_023173479.2|DHYD	LOC115762517|XP_030560634.1|DNOV
OG0000351	LOC111601213|XP_023173474.2|DHYD	LOC115761664|XP_030559374.1|DNOV
OG0000353	LOC111602736|XP_023175756.1|DHYD	LOC115759498|XP_030556296.1|DNOV
OG0000353	LOC111602343|XP_023175121.1|DHYD	LOC115759189|XP_030555925.1|DNOV
OG0000354	LOC111595578|XP_023165152.2|DHYD	LOC115760136|XP_030557198.1|DNOV
OG0000354	LOC111595580|XP_023165154.1|DHYD	LOC115760098|XP_030557143.1|DNOV
OG0000355	LOC111593307|XP_023161766.2|DHYD	LOC115764323|XP_030563135.1|DNOV
OG0000355	LOC111597722|XP_030080937.1|DHYD	LOC115760617|XP_030557926.1|DNOV
OG0000355	LOC111597723|XP_023168332.2|DHYD	LOC115760618|XP_030557927.1|DNOV
OG0000356	LOC111605563|XP_023179903.2|DHYD	LOC115760192|XP_030557283.1|DNOV
OG0000356	LOC111605585|XP_023179956.2|DHYD	LOC115759811|XP_030556763.1|DNOV
OG0000358	LOC111595980|XP_023165733.1|DHYD	LOC115772048|XP_030573848.1|DNOV
OG0000358	LOC115483336|XP_030080669.1|DHYD, LOC111595034|XP_023164328.1|DHYD	LOC115772054|XP_030573858.1|DNOV, LOC115772052|XP_030573854.1|DNOV
OG0000359	LOC111597305|XP_023167697.1|DHYD	LOC115769988|XP_030570917.1|DNOV
OG0000360	LOC111597503|XP_023168036.1|DHYD	LOC115766089|XP_030565759.1|DNOV
OG0000361	LOC111593143|XP_023161511.1|DHYD	LOC115758459|XP_030554990.1|DNOV
OG0000361	LOC111593142|XP_023161509.2|DHYD	LOC115758457|XP_030554984.1|DNOV
OG0000362	LOC111595892|XP_023165594.1|DHYD	LOC115766712|XP_030566496.1|DNOV
OG0000362	LOC111592868|XP_023161082.1|DHYD	LOC115771459|XP_030573034.1|DNOV
OG0000363	LOC111602995|XP_023176163.1|DHYD	LOC115763630|XP_030562118.1|DNOV
OG0000363	LOC111602934|XP_023176052.2|DHYD	LOC115767137|XP_030567160.1|DNOV
OG0000364	LOC115483467|XP_030081409.1|DHYD	LOC115769331|XP_030569952.1|DNOV
OG0000364	LOC111596139|XP_023165990.2|DHYD	LOC115769853|XP_030570698.1|DNOV
OG0000365	LOC111602135|XP_030081067.1|DHYD	LOC115762297|XP_030560322.1|DNOV
OG0000365	LOC111595928|XP_023165654.2|DHYD	LOC115765472|XP_030564912.1|DNOV
OG0000366	LOC111600179|XP_030079361.1|DHYD	LOC115766279|XP_030566006.1|DNOV
OG0000366	LOC111604235|XP_023177980.1|DHYD	LOC115759520|XP_030556326.1|DNOV
OG0000367	LOC111598741|XP_023169904.1|DHYD	LOC115769633|XP_030570401.1|DNOV
OG0000367	LOC111600010|XP_023171681.1|DHYD	LOC115759287|XP_030556052.1|DNOV
OG0000368	LOC111592768|XP_023160937.2|DHYD	LOC115767345|XP_030567459.1|DNOV
OG0000368	LOC111592790|XP_023160965.1|DHYD	LOC115767373|XP_030567496.1|DNOV
OG0000370	LOC111604375|XP_023178217.2|DHYD	LOC115758319|XP_030554746.1|DNOV, LOC115767117|XP_030567170.1|DNOV
OG0000371	LOC111602071|XP_023174763.1|DHYD	LOC115768621|XP_030569139.1|DNOV
OG0000373	LOC115483353|XP_030080813.1|DHYD	LOC115759651|XP_030556499.1|DNOV
OG0000373	LOC111601807|XP_023174370.1|DHYD	LOC115771446|XP_030573018.1|DNOV
OG0000373	LOC111605509|XP_023179829.2|DHYD	LOC115760234|XP_030557348.1|DNOV
OG0000373	LOC111605583|XP_030080396.1|DHYD	LOC115760224|XP_030557337.1|DNOV
OG0000374	LOC111605076|XP_023179178.2|DHYD	LOC115769333|XP_030569954.1|DNOV
OG0000375	LOC111603725|XP_023177205.1|DHYD, LOC111603726|XP_023177206.2|DHYD, LOC111603724|XP_023177204.1|DHYD, LOC111603674|XP_023177121.2|DHYD	LOC115769558|XP_030570270.1|DNOV, LOC115769421|XP_030570089.1|DNOV
OG0000376	LOC111594319|XP_023163330.1|DHYD	LOC115757855|XP_030554151.1|DNOV
OG0000376	LOC111602839|XP_023175919.1|DHYD	LOC115766447|XP_030566234.1|DNOV
OG0000377	LOC111596775|XP_023166893.1|DHYD	LOC115765152|XP_030564423.1|DNOV
OG0000378	LOC111605353|XP_023179598.1|DHYD	LOC115761130|XP_030558650.1|DNOV
OG0000378	LOC111602421|XP_030079880.1|DHYD	LOC115766847|XP_030566757.1|DNOV
OG0000379	LOC111595315|XP_023164738.2|DHYD	LOC115760518|XP_030557746.1|DNOV
OG0000380	LOC111592299|XP_023160171.1|DHYD	LOC115769832|XP_030570666.1|DNOV
OG0000381	LOC111597216|XP_023167559.2|DHYD, LOC111597212|XP_023167551.2|DHYD	LOC115763135|XP_030561439.1|DNOV
OG0000381	LOC111593660|XP_023162314.2|DHYD	LOC115763273|XP_030561612.1|DNOV
OG0000381	LOC111597214|XP_023167552.1|DHYD, LOC111597207|XP_023167542.2|DHYD	LOC115763202|XP_030561526.1|DNOV
OG0000382	LOC111599796|XP_023171340.2|DHYD	LOC115770114|XP_030571090.1|DNOV
OG0000383	LOC111595497|XP_023165035.1|DHYD	LOC115760023|XP_030557045.1|DNOV
OG0000383	LOC111601181|XP_023173427.2|DHYD	LOC115760327|XP_030557473.1|DNOV
OG0000384	LOC111605411|XP_023179682.2|DHYD	LOC115762937|XP_030561180.1|DNOV
OG0000384	LOC115483808|XP_030082003.1|DHYD	LOC115760743|XP_030558083.1|DNOV
OG0000385	LOC111605364|XP_023179615.2|DHYD	LOC115768436|XP_030568854.1|DNOV
OG0000385	LOC111605383|XP_023179644.2|DHYD	LOC115768437|XP_030568858.1|DNOV
OG0000386	LOC111599579|XP_030079646.1|DHYD	LOC115766985|XP_030566944.1|DNOV
OG0000386	LOC111604264|XP_023178028.1|DHYD	LOC115764970|XP_030564154.1|DNOV
OG0000388	LOC115482933|XP_030079132.1|DHYD, LOC115483358|XP_030080899.1|DHYD	LOC115770513|XP_030571674.1|DNOV, LOC115769742|XP_030570542.1|DNOV
OG0000388	LOC111596142|XP_023165993.1|DHYD	LOC115769837|XP_030570671.1|DNOV
OG0000389	LOC111600463|XP_023172336.1|DHYD	LOC115762625|XP_030560787.1|DNOV
OG0000390	LOC111592645|XP_023160759.1|DHYD	LOC115763143|XP_030561453.1|DNOV
OG0000391	LOC111602348|XP_023175128.1|DHYD	LOC115760954|XP_030558402.1|DNOV
OG0000391	LOC111592405|XP_023160348.2|DHYD	LOC115760706|XP_030558034.1|DNOV
OG0000392	LOC111599085|XP_023170389.2|DHYD	LOC115765859|XP_030565449.1|DNOV
OG0000392	LOC111599109|XP_023170430.2|DHYD	LOC115765913|XP_030565519.1|DNOV
OG0000393	LOC111594226|XP_023163194.2|DHYD	LOC115760238|XP_030557353.1|DNOV
OG0000393	LOC111594195|XP_023163159.2|DHYD	LOC115760239|XP_030557356.1|DNOV
OG0000394	LOC111597264|XP_023167645.1|DHYD	LOC115768475|XP_030568910.1|DNOV
OG0000394	LOC111597352|XP_023167767.1|DHYD	LOC115768476|XP_030568911.1|DNOV
OG0000395	LOC111599225|XP_023170590.2|DHYD	LOC115766068|XP_030565736.1|DNOV
OG0000395	LOC111599261|XP_023170628.2|DHYD	LOC115768660|XP_030569204.1|DNOV
OG0000396	LOC111599139|XP_023170470.2|DHYD	LOC115766006|XP_030565635.1|DNOV
OG0000397	LOC115483453|XP_030081365.1|DHYD, LOC111604161|XP_030081366.1|DHYD	LOC115765510|XP_030564992.1|DNOV, LOC115765520|XP_030565002.1|DNOV
OG0000397	LOC111595532|XP_023165082.2|DHYD	LOC115757847|XP_030554141.1|DNOV
OG0000398	LOC111604414|XP_023178241.2|DHYD	LOC115767281|XP_030567411.1|DNOV
OG0000398	LOC111595755|XP_023165396.1|DHYD	LOC115771417|XP_030572978.1|DNOV, LOC115771416|XP_030572976.1|DNOV
OG0000399	LOC111596181|XP_023166053.2|DHYD	LOC115771812|XP_030573550.1|DNOV, LOC115771813|XP_030573552.1|DNOV, LOC115771807|XP_030573543.1|DNOV
OG0000399	LOC111596173|XP_023166039.1|DHYD	LOC115771808|XP_030573545.1|DNOV, LOC115771811|XP_030573548.1|DNOV, LOC115771809|XP_030573546.1|DNOV
OG0000400	LOC111598815|XP_023170008.1|DHYD	LOC115765164|XP_030564435.1|DNOV
OG0000401	LOC111595351|XP_023164790.2|DHYD	LOC115766431|XP_030566218.1|DNOV
OG0000403	LOC111596107|XP_030080300.1|DHYD	LOC115763373|XP_030561767.1|DNOV
OG0000403	LOC111594818|XP_023164047.1|DHYD	LOC115761311|XP_030558901.1|DNOV
OG0000403	LOC111603800|XP_023177317.2|DHYD	LOC115760886|XP_030558309.1|DNOV
OG0000404	LOC111603266|XP_023176545.2|DHYD	LOC115761472|XP_030559098.1|DNOV
OG0000405	LOC111598152|XP_023169003.1|DHYD	LOC115768893|XP_030569465.1|DNOV
OG0000405	LOC111605436|XP_023179720.1|DHYD	LOC115772079|XP_030573892.1|DNOV
OG0000406	LOC111602933|XP_023176050.1|DHYD	LOC115770975|XP_030572299.1|DNOV
OG0000406	LOC111605231|XP_023179433.1|DHYD	LOC115762143|XP_030560114.1|DNOV
OG0000407	LOC111592977|XP_023161240.1|DHYD	LOC115762930|XP_030561171.1|DNOV
OG0000407	LOC111592949|XP_023161194.2|DHYD	LOC115762590|XP_030560737.1|DNOV
OG0000408	LOC111600399|XP_023172247.1|DHYD	LOC115763136|XP_030561440.1|DNOV, LOC115763103|XP_030561403.1|DNOV
OG0000408	LOC111600417|XP_023172265.1|DHYD	LOC115763195|XP_030561516.1|DNOV
OG0000408	LOC111600418|XP_023172267.1|DHYD	LOC115763159|XP_030561470.1|DNOV
OG0000408	LOC111602217|XP_023174961.2|DHYD	LOC115758672|XP_030555274.1|DNOV
OG0000409	LOC111600540|XP_023172448.2|DHYD	LOC115761887|XP_030559753.1|DNOV
OG0000409	LOC111593093|XP_023161462.1|DHYD	LOC115766579|XP_030566424.1|DNOV
OG0000409	LOC111595055|XP_023164375.1|DHYD	LOC115766506|XP_030566319.1|DNOV
OG0000409	LOC111599936|XP_023171551.2|DHYD	LOC115762032|XP_030559956.1|DNOV
