Orthogroup	DHYD.longest_only	SLEB.longest_only
OG0002907	LOC111594286|XP_023163298.2|DHYD	LOC115626134|XP_030377251.1|SLEB
OG0002908	LOC111594150|XP_023163092.1|DHYD	LOC115625632|XP_030376658.1|SLEB
OG0002909	LOC111593291|XP_023161735.1|DHYD	LOC115633630|XP_030386927.1|SLEB
OG0002910	LOC111594676|XP_023163855.1|DHYD	LOC115630572|XP_030383049.1|SLEB
OG0002911	LOC111605351|XP_023179594.2|DHYD	LOC115624249|XP_030374732.1|SLEB
OG0002912	LOC111602066|XP_023174751.1|DHYD	LOC115629817|XP_030382245.1|SLEB
OG0002913	LOC111593748|XP_023162510.1|DHYD	LOC115619964|XP_030368861.1|SLEB
OG0002914	LOC111595803|XP_023165460.2|DHYD	LOC115631858|XP_030384564.1|SLEB
OG0002915	LOC111596060|XP_023165877.1|DHYD	LOC115630481|XP_030382921.1|SLEB
OG0002916	LOC111605485|XP_023179789.2|DHYD	LOC115630479|XP_030382919.1|SLEB
OG0002917	LOC111605279|XP_023179491.2|DHYD	LOC115621437|XP_030370954.1|SLEB
OG0002918	LOC111600718|XP_023172743.2|DHYD	LOC115633014|XP_030386201.1|SLEB
OG0002919	LOC111605247|XP_023179452.1|DHYD	LOC115633237|XP_030386494.1|SLEB
OG0002920	LOC111602542|XP_023175441.1|DHYD	LOC115631655|XP_030384327.1|SLEB
OG0002921	LOC111599303|XP_023170681.1|DHYD	LOC115631576|XP_030384228.1|SLEB
OG0002922	LOC111594782|XP_023164003.1|DHYD	LOC115630402|XP_030382789.1|SLEB
OG0002923	LOC111594763|XP_030079147.1|DHYD	LOC115630815|XP_030383344.1|SLEB
OG0002924	LOC111594700|XP_023163889.2|DHYD	LOC115630645|XP_030383145.1|SLEB
OG0002925	LOC111593951|XP_030080962.1|DHYD	LOC115628240|XP_030380154.1|SLEB
OG0002926	LOC111599393|XP_023170799.2|DHYD	LOC115630946|XP_030383375.1|SLEB
OG0002927	LOC111599352|XP_023170750.1|DHYD	LOC115631084|XP_030383591.1|SLEB, LOC115626682|XP_030377969.1|SLEB
OG0002928	LOC111594184|XP_023163135.2|DHYD	LOC115631571|XP_030384223.1|SLEB
OG0002929	LOC111599101|XP_023170411.1|DHYD	LOC115631607|XP_030384268.1|SLEB
OG0002930	LOC111594933|XP_023164193.1|DHYD	LOC115632026|XP_030384833.1|SLEB
OG0002931	LOC111605013|XP_023179108.2|DHYD	LOC115625646|XP_030376633.1|SLEB
OG0002932	LOC115483389|XP_030081017.1|DHYD, LOC111592082|XP_030078933.1|DHYD	LOC115634724|XP_030388470.1|SLEB
OG0002933	LOC111597648|XP_023168237.1|DHYD	LOC115619961|XP_030368852.1|SLEB
OG0002934	LOC111597699|XP_023168302.2|DHYD	LOC115634069|XP_030387475.1|SLEB
OG0002935	LOC111601153|XP_023173395.1|DHYD	LOC115631292|XP_030383866.1|SLEB
OG0002936	LOC111597679|XP_023168276.1|DHYD	LOC115634089|XP_030387504.1|SLEB
OG0002937	LOC111604091|XP_023177755.2|DHYD	LOC115621928|XP_030371636.1|SLEB
OG0002938	LOC111594215|XP_023163182.2|DHYD	LOC115630674|XP_030383178.1|SLEB
OG0002939	LOC111605220|XP_023179411.1|DHYD	LOC115630510|XP_030382972.1|SLEB
OG0002940	LOC111604649|XP_030078694.1|DHYD	LOC115624311|XP_030374795.1|SLEB
OG0002941	LOC111592098|XP_023159893.1|DHYD	LOC115626209|XP_030377358.1|SLEB
OG0002942	LOC111599112|XP_023170432.1|DHYD	LOC115631543|XP_030384178.1|SLEB
OG0002943	LOC111592551|XP_023160607.1|DHYD	LOC115626219|XP_030377376.1|SLEB
OG0002944	LOC111592556|XP_023160615.2|DHYD	LOC115626231|XP_030377391.1|SLEB
OG0002945	LOC111603788|XP_023177297.1|DHYD	LOC115631714|XP_030384401.1|SLEB
OG0002946	LOC111598033|XP_023168829.2|DHYD	LOC115631622|XP_030384291.1|SLEB
OG0002947	LOC111598989|XP_030080552.1|DHYD	LOC115626273|XP_030377455.1|SLEB, LOC115626577|XP_030377818.1|SLEB
OG0002948	LOC111595382|XP_023164849.1|DHYD	LOC115624716|XP_030375399.1|SLEB
OG0002949	LOC111596663|XP_023166735.2|DHYD	LOC115633860|XP_030387212.1|SLEB
OG0002950	LOC111596978|XP_030080317.1|DHYD	LOC115626040|XP_030377151.1|SLEB
OG0002951	LOC111596644|XP_023166708.1|DHYD	LOC115631666|XP_030384338.1|SLEB
OG0002952	LOC111599459|XP_023170895.1|DHYD	LOC115631346|XP_030383923.1|SLEB, LOC115622920|XP_030372903.1|SLEB
OG0002953	LOC111593664|XP_023162320.2|DHYD	LOC115629992|XP_030382478.1|SLEB
OG0002954	LOC111592052|XP_023159820.2|DHYD	LOC115626208|XP_030377355.1|SLEB
OG0002955	LOC111600580|XP_023172535.1|DHYD	LOC115620293|XP_030369336.1|SLEB
OG0002956	LOC111593197|XP_023161589.1|DHYD	LOC115634796|XP_030388564.1|SLEB
OG0002957	LOC111592533|XP_023160582.2|DHYD	LOC115620036|XP_030369010.1|SLEB
OG0002958	LOC111599059|XP_023170348.2|DHYD	LOC115631502|XP_030384122.1|SLEB
OG0002959	LOC111599087|XP_023170391.1|DHYD	LOC115627616|XP_030379207.1|SLEB, LOC115631424|XP_030384012.1|SLEB
OG0002960	LOC111596859|XP_023167064.1|DHYD	LOC115628248|XP_030380123.1|SLEB
OG0002961	LOC111593742|XP_023162502.2|DHYD	LOC115631758|XP_030384456.1|SLEB
OG0002962	LOC111592590|XP_023160674.1|DHYD	LOC115625870|XP_030376940.1|SLEB
OG0002963	LOC111594401|XP_023163440.2|DHYD	LOC115631038|XP_030383524.1|SLEB
OG0002964	LOC111593829|XP_023162631.2|DHYD	LOC115621746|XP_030371343.1|SLEB
OG0002965	LOC111594396|XP_023163430.1|DHYD	LOC115631718|XP_030384412.1|SLEB
OG0002966	LOC111602265|XP_023175028.2|DHYD	LOC115626461|XP_030377703.1|SLEB
OG0002967	LOC111598770|XP_023169954.1|DHYD	LOC115622811|XP_030372738.1|SLEB
OG0002968	LOC111598771|XP_023169955.1|DHYD	LOC115622812|XP_030372739.1|SLEB
OG0002969	LOC111599898|XP_023171489.1|DHYD	LOC115630785|XP_030383300.1|SLEB
OG0002970	LOC111602339|XP_023175117.1|DHYD	LOC115631951|XP_030384664.1|SLEB
OG0002971	LOC111603946|XP_023177543.2|DHYD	LOC115628544|XP_030380565.1|SLEB
OG0002972	LOC111596445|XP_023166438.1|DHYD	LOC115623631|XP_030373933.1|SLEB
OG0002973	LOC115482832|XP_030078926.1|DHYD, LOC111592444|XP_023160399.2|DHYD	LOC115634122|XP_030387552.1|SLEB
OG0002974	LOC111598759|XP_023169936.2|DHYD	LOC115622645|XP_030372513.1|SLEB
OG0002975	LOC111596305|XP_023166232.2|DHYD	LOC115631822|XP_030384521.1|SLEB
OG0002976	LOC111602849|XP_023175930.1|DHYD	LOC115625196|XP_030376023.1|SLEB, LOC115625393|XP_030376291.1|SLEB, LOC115629330|XP_030381674.1|SLEB, LOC115629638|XP_030382000.1|SLEB
OG0002977	LOC111605418|XP_023179695.2|DHYD	LOC115634529|XP_030388195.1|SLEB
OG0002978	LOC111600082|XP_023171790.1|DHYD	LOC115631198|XP_030383791.1|SLEB
OG0002979	LOC111599938|XP_023171555.1|DHYD	LOC115633170|XP_030386444.1|SLEB
OG0002980	LOC111602532|XP_023175425.1|DHYD	LOC115631671|XP_030384345.1|SLEB
OG0002981	LOC111600328|XP_023172160.2|DHYD	LOC115626549|XP_030377787.1|SLEB
OG0002982	LOC111600389|XP_023172233.2|DHYD	LOC115625943|XP_030377039.1|SLEB
OG0002983	LOC111597413|XP_023167873.2|DHYD	LOC115624991|XP_030375720.1|SLEB
OG0002984	LOC111601126|XP_030081642.1|DHYD	LOC115628316|XP_030380229.1|SLEB
OG0002985	LOC111593713|XP_023162446.1|DHYD	LOC115627888|XP_030379633.1|SLEB
OG0002986	LOC111594397|XP_023163432.1|DHYD	LOC115629839|XP_030382279.1|SLEB
OG0002987	LOC111601134|XP_023173369.1|DHYD	LOC115631007|XP_030383468.1|SLEB
OG0002988	LOC111599039|XP_023170321.2|DHYD	LOC115631334|XP_030383915.1|SLEB
OG0002989	LOC111604475|XP_023178327.2|DHYD	LOC115622980|XP_030372992.1|SLEB
OG0002990	LOC111594760|XP_023163977.2|DHYD	LOC115630754|XP_030383268.1|SLEB
OG0002991	LOC111605389|XP_023179650.2|DHYD	LOC115633731|XP_030387061.1|SLEB
OG0002992	LOC115482911|XP_030079019.1|DHYD, LOC111594180|XP_023163130.1|DHYD	LOC115631270|XP_030383842.1|SLEB
OG0002993	LOC111591919|XP_023159613.1|DHYD	LOC115632887|XP_030386028.1|SLEB
OG0002994	LOC111602156|XP_023174879.1|DHYD	LOC115631574|XP_030384227.1|SLEB
OG0002995	LOC111602158|XP_023174884.1|DHYD	LOC115631435|XP_030384033.1|SLEB
OG0002996	LOC111596248|XP_023166151.2|DHYD	LOC115624089|XP_030374539.1|SLEB, LOC115624088|XP_030374538.1|SLEB
OG0002997	LOC111593651|XP_023162304.1|DHYD	LOC115626868|XP_030378235.1|SLEB
OG0002998	LOC111603113|XP_023176351.2|DHYD	LOC115629489|XP_030381820.1|SLEB
OG0002999	LOC111600971|XP_023173122.1|DHYD	LOC115634033|XP_030387434.1|SLEB
OG0003000	LOC111592012|XP_023159768.2|DHYD	LOC115625263|XP_030376124.1|SLEB
OG0003001	LOC111593855|XP_023162668.1|DHYD	LOC115626173|XP_030377313.1|SLEB
OG0003002	LOC111599793|XP_023171337.1|DHYD	LOC115622114|XP_030371818.1|SLEB
OG0003003	LOC111595526|XP_023165075.2|DHYD	LOC115633946|XP_030387324.1|SLEB
OG0003004	LOC111596744|XP_023166844.2|DHYD	LOC115628029|XP_030379830.1|SLEB
OG0003005	LOC111592537|XP_023160588.2|DHYD, LOC111592314|XP_023160233.1|DHYD	LOC115629730|XP_030382123.1|SLEB
OG0003006	LOC111604959|XP_023179006.1|DHYD	LOC115625342|XP_030376230.1|SLEB
OG0003007	LOC111599576|XP_023171018.1|DHYD	LOC115632928|XP_030386080.1|SLEB, LOC115623653|XP_030373967.1|SLEB
OG0003008	LOC111597035|XP_023167320.2|DHYD	LOC115620441|XP_030369529.1|SLEB
OG0003009	LOC111601602|XP_023174034.1|DHYD	LOC115632881|XP_030386018.1|SLEB
OG0003010	LOC111600530|XP_023172432.2|DHYD	LOC115624906|XP_030375618.1|SLEB
OG0003011	LOC111595253|XP_023164667.2|DHYD	LOC115625807|XP_030376852.1|SLEB
OG0003012	LOC111602694|XP_030078641.1|DHYD	LOC115625589|XP_030376562.1|SLEB
OG0003013	LOC111604749|XP_023178692.2|DHYD	LOC115628663|XP_030380691.1|SLEB
OG0003014	LOC111598354|XP_023169331.1|DHYD	LOC115627160|XP_030378602.1|SLEB
OG0003015	LOC111598842|XP_023170046.2|DHYD	LOC115627990|XP_030379745.1|SLEB
OG0003016	LOC111597451|XP_030081731.1|DHYD	LOC115622521|XP_030372344.1|SLEB
OG0003017	LOC111604891|XP_023178898.1|DHYD, LOC115482782|XP_030078628.1|DHYD	LOC115623924|XP_030374341.1|SLEB
OG0003018	LOC111595920|XP_023165639.1|DHYD	LOC115621414|XP_030370921.1|SLEB
OG0003019	LOC111604429|XP_023178259.2|DHYD, LOC115483194|XP_030080247.1|DHYD	LOC115622708|XP_030372597.1|SLEB
OG0003020	LOC111602981|XP_023176144.2|DHYD	LOC115621090|XP_030370484.1|SLEB
OG0003021	LOC111604996|XP_023179084.2|DHYD	LOC115623988|XP_030374419.1|SLEB
OG0003022	LOC111604680|XP_023178610.2|DHYD	LOC115628351|XP_030380284.1|SLEB
OG0003023	LOC111595370|XP_030079938.1|DHYD	LOC115627876|XP_030379620.1|SLEB
OG0003024	LOC111603452|XP_023176808.2|DHYD	LOC115622591|XP_030372447.1|SLEB
OG0003025	LOC111593617|XP_023162254.1|DHYD	LOC115623940|XP_030374362.1|SLEB
OG0003026	LOC111593618|XP_023162255.2|DHYD	LOC115624095|XP_030374544.1|SLEB
OG0003027	LOC111604648|XP_030078640.1|DHYD	LOC115625452|XP_030376360.1|SLEB
OG0003028	LOC111597504|XP_023168037.2|DHYD	LOC115622846|XP_030372787.1|SLEB
OG0003029	LOC111596515|XP_023166548.2|DHYD	LOC115633166|XP_030386438.1|SLEB
OG0003030	LOC111603591|XP_023177015.2|DHYD	LOC115625444|XP_030376352.1|SLEB
OG0003031	LOC111594056|XP_023162942.1|DHYD	LOC115627954|XP_030379708.1|SLEB
OG0003032	LOC111602232|XP_023174981.2|DHYD	LOC115629031|XP_030381193.1|SLEB
OG0003033	LOC111601682|XP_023174154.2|DHYD	LOC115622758|XP_030372673.1|SLEB
OG0003034	LOC111601428|XP_030078792.1|DHYD	LOC115623959|XP_030374385.1|SLEB
OG0003035	LOC111594466|XP_023163534.1|DHYD	LOC115621821|XP_030371473.1|SLEB, LOC115621537|XP_030371063.1|SLEB
OG0003036	LOC111604353|XP_023178186.1|DHYD	LOC115624704|XP_030375379.1|SLEB
OG0003037	LOC111594366|XP_023163399.1|DHYD	LOC115622841|XP_030372780.1|SLEB
OG0003038	LOC111599664|XP_023171135.2|DHYD	LOC115624582|XP_030375179.1|SLEB
OG0003039	LOC115482917|XP_030079065.1|DHYD, LOC111592587|XP_023160670.2|DHYD	LOC115620604|XP_030369777.1|SLEB
OG0003040	LOC111598882|XP_023170116.1|DHYD	LOC115632327|XP_030385291.1|SLEB, LOC115632282|XP_030385231.1|SLEB
OG0003041	LOC111597505|XP_023168038.1|DHYD	LOC115632508|XP_030385557.1|SLEB
OG0003042	LOC111602716|XP_023175729.1|DHYD	LOC115620985|XP_030370365.1|SLEB
OG0003043	LOC111592007|XP_023159757.2|DHYD	LOC115623897|XP_030374311.1|SLEB
OG0003044	LOC111597102|XP_023167413.2|DHYD	LOC115629529|XP_030381870.1|SLEB
OG0003045	LOC111595153|XP_023164503.1|DHYD	LOC115625508|XP_030376432.1|SLEB
OG0003046	LOC111604652|XP_023178577.2|DHYD	LOC115625348|XP_030376240.1|SLEB
OG0003047	LOC111604654|XP_023178579.1|DHYD	LOC115625350|XP_030376243.1|SLEB
OG0003048	LOC111601200|XP_023173457.1|DHYD	LOC115631010|XP_030383479.1|SLEB
OG0003049	LOC111598317|XP_023169281.1|DHYD	LOC115620825|XP_030370115.1|SLEB
OG0003050	LOC111595611|XP_030078686.1|DHYD	LOC115625436|XP_030376342.1|SLEB
OG0003051	LOC111597384|XP_023167814.2|DHYD	LOC115632248|XP_030385171.1|SLEB
OG0003052	LOC111599588|XP_023171030.2|DHYD	LOC115623419|XP_030373598.1|SLEB
OG0003053	LOC111602715|XP_023175727.1|DHYD	LOC115623992|XP_030374423.1|SLEB
OG0003054	LOC111602734|XP_023175748.2|DHYD	LOC115623425|XP_030373610.1|SLEB
OG0003055	LOC111605570|XP_023179916.2|DHYD	LOC115620667|XP_030369882.1|SLEB
OG0003056	LOC111600225|XP_023172019.1|DHYD	LOC115627785|XP_030379464.1|SLEB
OG0003057	LOC111593403|XP_023161896.2|DHYD	LOC115634813|XP_030388584.1|SLEB
OG0003058	LOC111592747|XP_023160915.2|DHYD	LOC115630741|XP_030383258.1|SLEB
OG0003059	LOC111598418|XP_023169464.2|DHYD	LOC115629126|XP_030381322.1|SLEB
OG0003060	LOC111600019|XP_023171696.2|DHYD	LOC115621530|XP_030371059.1|SLEB
OG0003061	LOC111598463|XP_023169491.1|DHYD	LOC115630087|XP_030382574.1|SLEB
OG0003062	LOC111600748|XP_023172795.2|DHYD, LOC115483777|XP_030081879.1|DHYD	LOC115620706|XP_030369939.1|SLEB
OG0003063	LOC111596651|XP_023166717.2|DHYD	LOC115633859|XP_030387210.1|SLEB
OG0003064	LOC111594643|XP_023163844.1|DHYD	LOC115621331|XP_030370812.1|SLEB
OG0003065	LOC111594724|XP_023163923.1|DHYD	LOC115633456|XP_030386771.1|SLEB
OG0003066	LOC111605450|XP_023179734.1|DHYD, LOC115483098|XP_030080067.1|DHYD	LOC115621247|XP_030370698.1|SLEB
OG0003067	LOC111604586|XP_023178461.2|DHYD	LOC115623341|XP_030373476.1|SLEB
OG0003068	LOC111592014|XP_023159772.1|DHYD, LOC111592041|XP_023159805.1|DHYD	LOC115624288|XP_030374772.1|SLEB
OG0003069	LOC111597120|XP_023167448.2|DHYD	LOC115627027|XP_030378420.1|SLEB
OG0003070	LOC115483010|XP_030079560.1|DHYD, LOC111600394|XP_030081054.1|DHYD	LOC115626294|XP_030377482.1|SLEB
OG0003071	LOC111601044|XP_023173226.2|DHYD	LOC115632565|XP_030385642.1|SLEB
OG0003072	LOC111599687|XP_023171160.2|DHYD	LOC115623423|XP_030373605.1|SLEB
OG0003073	LOC111599656|XP_023171109.1|DHYD	LOC115623614|XP_030373891.1|SLEB
OG0003074	LOC111603937|XP_023177534.2|DHYD	LOC115630682|XP_030383188.1|SLEB
OG0003075	LOC111598544|XP_023169604.2|DHYD	LOC115621302|XP_030370772.1|SLEB
OG0003076	LOC111599826|XP_023171385.2|DHYD	LOC115632140|XP_030385016.1|SLEB
OG0003077	LOC111601330|XP_030081625.1|DHYD	LOC115624405|XP_030374999.1|SLEB
OG0003078	LOC111595225|XP_023164617.2|DHYD	LOC115620252|XP_030369262.1|SLEB
OG0003079	LOC111593341|XP_030078722.1|DHYD	LOC115623386|XP_030373544.1|SLEB
OG0003080	LOC111603012|XP_023176186.1|DHYD	LOC115623798|XP_030374200.1|SLEB
OG0003081	LOC111603000|XP_023176166.1|DHYD	LOC115625264|XP_030376125.1|SLEB
OG0003082	LOC111600280|XP_023172097.2|DHYD	LOC115627778|XP_030379447.1|SLEB, LOC115624389|XP_030374960.1|SLEB
OG0003083	LOC111602998|XP_023176162.2|DHYD	LOC115623839|XP_030374240.1|SLEB
OG0003084	LOC111603603|XP_030080710.1|DHYD	LOC115623802|XP_030374204.1|SLEB
OG0003085	LOC111603628|XP_023177064.2|DHYD	LOC115624050|XP_030374490.1|SLEB
OG0003086	LOC111593318|XP_030078706.1|DHYD	LOC115623389|XP_030373551.1|SLEB
OG0003087	LOC111604446|XP_030080030.1|DHYD	LOC115622791|XP_030372713.1|SLEB
OG0003088	LOC111593620|XP_023162257.1|DHYD	LOC115627463|XP_030378994.1|SLEB
OG0003089	LOC111602641|XP_023175571.2|DHYD	LOC115623665|XP_030373988.1|SLEB
OG0003090	LOC111595237|XP_023164642.2|DHYD	LOC115620641|XP_030369841.1|SLEB
OG0003091	LOC111601304|XP_023173587.2|DHYD	LOC115624388|XP_030374959.1|SLEB
OG0003092	LOC111593324|XP_023161801.2|DHYD	LOC115623395|XP_030373564.1|SLEB
OG0003093	LOC111595633|XP_023165210.1|DHYD	LOC115623260|XP_030373393.1|SLEB
OG0003094	LOC111593469|XP_023161999.1|DHYD	LOC115629242|XP_030381518.1|SLEB
OG0003095	LOC111603352|XP_023176666.2|DHYD	LOC115626852|XP_030378212.1|SLEB
OG0003096	LOC111593566|XP_023162196.2|DHYD	LOC115632379|XP_030385369.1|SLEB
OG0003097	LOC111592494|XP_023160484.2|DHYD	LOC115620578|XP_030369738.1|SLEB
OG0003098	LOC111596780|XP_023166901.1|DHYD	LOC115633330|XP_030386623.1|SLEB
OG0003099	LOC111602958|XP_023176098.1|DHYD	LOC115623610|XP_030373887.1|SLEB, LOC115633077|XP_030386311.1|SLEB
OG0003100	LOC111598126|XP_023168954.1|DHYD	LOC115627139|XP_030378575.1|SLEB
OG0003101	LOC111604646|XP_023178560.2|DHYD	LOC115625065|XP_030375806.1|SLEB
OG0003102	LOC111593314|XP_023161778.1|DHYD	LOC115624382|XP_030374953.1|SLEB
OG0003103	LOC111593609|XP_030078672.1|DHYD	LOC115625107|XP_030375872.1|SLEB
OG0003104	LOC111592292|XP_023160163.2|DHYD	LOC115633825|XP_030387172.1|SLEB
OG0003105	LOC111605321|XP_023179553.1|DHYD	LOC115626983|XP_030378358.1|SLEB
OG0003107	LOC111603014|XP_030079694.1|DHYD, LOC115483037|XP_030079691.1|DHYD	LOC115626793|XP_030378118.1|SLEB
OG0003108	LOC111599446|XP_023170869.2|DHYD	LOC115629844|XP_030382288.1|SLEB
OG0003109	LOC111594989|XP_023164257.1|DHYD	LOC115626820|XP_030378161.1|SLEB
OG0003110	LOC111594246|XP_023163227.2|DHYD	LOC115634350|XP_030387868.1|SLEB
OG0003111	LOC111594251|XP_023163232.1|DHYD	LOC115629719|XP_030382099.1|SLEB
OG0003112	LOC111602975|XP_023176133.1|DHYD	LOC115623402|XP_030373571.1|SLEB
OG0003114	LOC111597074|XP_023167372.2|DHYD	LOC115621081|XP_030370475.1|SLEB
OG0003115	LOC111597123|XP_023167450.2|DHYD	LOC115634472|XP_030388059.1|SLEB
OG0003116	LOC111597042|XP_023167324.1|DHYD	LOC115624902|XP_030375611.1|SLEB
OG0003117	LOC111599413|XP_023170829.1|DHYD	LOC115623026|XP_030373066.1|SLEB, LOC115622973|XP_030372985.1|SLEB
OG0003118	LOC111592780|XP_023160951.2|DHYD	LOC115622223|XP_030371980.1|SLEB
OG0003119	LOC111592769|XP_023160939.2|DHYD	LOC115622624|XP_030372490.1|SLEB, LOC115622220|XP_030371977.1|SLEB
OG0003120	LOC111593723|XP_030081417.1|DHYD	LOC115629352|XP_030381667.1|SLEB
OG0003121	LOC111605398|XP_023179669.2|DHYD	LOC115626849|XP_030378207.1|SLEB
OG0003122	LOC111597061|XP_023167355.1|DHYD	LOC115624913|XP_030375622.1|SLEB
OG0003123	LOC111604408|XP_023178232.1|DHYD	LOC115632295|XP_030385247.1|SLEB
OG0003124	LOC111599708|XP_023171207.1|DHYD	LOC115623053|XP_030373095.1|SLEB
OG0003125	LOC111603324|XP_030080928.1|DHYD	LOC115632094|XP_030384928.1|SLEB
OG0003126	LOC111601215|XP_030078579.1|DHYD	LOC115623455|XP_030373675.1|SLEB
OG0003127	LOC111601260|XP_023173534.1|DHYD	LOC115632214|XP_030385136.1|SLEB
OG0003128	LOC111604687|XP_023178623.2|DHYD	LOC115622866|XP_030372811.1|SLEB
OG0003129	LOC111597914|XP_023168623.1|DHYD	LOC115620388|XP_030369459.1|SLEB
OG0003130	LOC111593504|XP_023162055.2|DHYD	LOC115631992|XP_030384784.1|SLEB
OG0003131	LOC111605283|XP_023179495.2|DHYD	LOC115634052|XP_030387457.1|SLEB
OG0003132	LOC111599884|XP_023171475.1|DHYD	LOC115621149|XP_030370567.1|SLEB
OG0003133	LOC111600079|XP_023171787.1|DHYD	LOC115633956|XP_030387334.1|SLEB
OG0003134	LOC111599683|XP_023171156.2|DHYD	LOC115624595|XP_030375195.1|SLEB
OG0003135	LOC111592276|XP_023160144.1|DHYD	LOC115630080|XP_030382565.1|SLEB
OG0003136	LOC111596873|XP_023167087.2|DHYD	LOC115620308|XP_030369355.1|SLEB
OG0003137	LOC111592129|XP_023159933.1|DHYD	LOC115633920|XP_030387290.1|SLEB
OG0003138	LOC111600087|XP_023171795.2|DHYD	LOC115629810|XP_030382241.1|SLEB
OG0003139	LOC111597311|XP_023167705.2|DHYD	LOC115622878|XP_030372831.1|SLEB
OG0003140	LOC111593980|XP_023162842.2|DHYD, LOC115482820|XP_030078843.1|DHYD	LOC115634283|XP_030387784.1|SLEB
OG0003141	LOC111597939|XP_023168663.1|DHYD	LOC115624583|XP_030375180.1|SLEB
OG0003142	LOC111592529|XP_023160555.2|DHYD	LOC115634282|XP_030387777.1|SLEB
OG0003143	LOC111599790|XP_023171333.2|DHYD, LOC111597390|XP_023167822.2|DHYD	LOC115632249|XP_030385172.1|SLEB
OG0003144	LOC111600095|XP_023171803.2|DHYD	LOC115622336|XP_030372111.1|SLEB
OG0003145	LOC111596995|XP_023167261.2|DHYD	LOC115624689|XP_030375355.1|SLEB
OG0003146	LOC111603329|XP_023176642.2|DHYD	LOC115634773|XP_030388528.1|SLEB
OG0003147	LOC111604288|XP_023178072.2|DHYD	LOC115623215|XP_030373315.1|SLEB
OG0003148	LOC111605687|XP_023180126.1|DHYD	LOC115628161|XP_030379996.1|SLEB
OG0003149	LOC111605304|XP_023179529.1|DHYD	LOC115628664|XP_030380694.1|SLEB
OG0003150	LOC111599734|XP_023171253.2|DHYD	LOC115634783|XP_030388543.1|SLEB
OG0003151	LOC111595821|XP_023165494.2|DHYD	LOC115628592|XP_030380636.1|SLEB
OG0003152	LOC111597036|XP_023167317.1|DHYD	LOC115634710|XP_030388449.1|SLEB
OG0003153	LOC111602586|XP_023175511.2|DHYD	LOC115622472|XP_030372309.1|SLEB
OG0003154	LOC111602947|XP_023176075.2|DHYD	LOC115624416|XP_030375012.1|SLEB
OG0003155	LOC111597135|XP_023167464.2|DHYD	LOC115624564|XP_030375153.1|SLEB
OG0003156	LOC111595413|XP_023164893.2|DHYD	LOC115634732|XP_030388476.1|SLEB
OG0003157	LOC111599106|XP_023170425.2|DHYD	LOC115630574|XP_030383051.1|SLEB
OG0003158	LOC111594678|XP_023163862.1|DHYD	LOC115633987|XP_030387370.1|SLEB
OG0003159	LOC111593188|XP_023161594.2|DHYD	LOC115626232|XP_030377441.1|SLEB
OG0003160	LOC111593175|XP_023161553.1|DHYD	LOC115633939|XP_030387317.1|SLEB
OG0003161	LOC111600046|XP_023171739.1|DHYD	LOC115633817|XP_030387163.1|SLEB
OG0003162	LOC111597096|XP_023167405.2|DHYD	LOC115626130|XP_030377246.1|SLEB
OG0003163	LOC111605637|XP_023180062.1|DHYD	LOC115632560|XP_030385634.1|SLEB
OG0003164	LOC111604352|XP_023178185.1|DHYD	LOC115624731|XP_030375417.1|SLEB
OG0003165	LOC111599700|XP_023171193.2|DHYD	LOC115634748|XP_030369360.1|SLEB
OG0003166	LOC111601276|XP_023173561.2|DHYD	LOC115624824|XP_030375531.1|SLEB
OG0003167	LOC111597962|XP_023168694.2|DHYD	LOC115622858|XP_030372806.1|SLEB
OG0003169	LOC111594699|XP_023163888.1|DHYD	LOC115628579|XP_030380623.1|SLEB
OG0003170	LOC111599722|XP_023171233.2|DHYD	LOC115633450|XP_030386766.1|SLEB
OG0003171	LOC111597100|XP_023167410.2|DHYD	LOC115624528|XP_030375109.1|SLEB, LOC115632517|XP_030385570.1|SLEB
OG0003172	LOC111602759|XP_023175782.1|DHYD	LOC115625590|XP_030376564.1|SLEB
OG0003174	LOC111603404|XP_023176740.1|DHYD	LOC115623584|XP_030373844.1|SLEB
OG0003175	LOC111597996|XP_023168751.1|DHYD	LOC115624735|XP_030375423.1|SLEB
OG0003176	LOC111599322|XP_023170706.1|DHYD	LOC115631587|XP_030384247.1|SLEB
OG0003177	LOC111598021|XP_023168801.1|DHYD	LOC115633765|XP_030387099.1|SLEB
OG0003178	LOC111599705|XP_023171203.1|DHYD	LOC115633625|XP_030386917.1|SLEB
OG0003179	LOC111597947|XP_023168677.1|DHYD	LOC115621389|XP_030370887.1|SLEB
OG0003180	LOC111592195|XP_023160030.2|DHYD	LOC115624668|XP_030375321.1|SLEB
OG0003181	LOC111597988|XP_023168734.2|DHYD	LOC115621120|XP_030370528.1|SLEB
OG0003182	LOC111597028|XP_023167305.2|DHYD	LOC115624635|XP_030375253.1|SLEB
OG0003183	LOC111599694|XP_023171182.1|DHYD	LOC115625251|XP_030376109.1|SLEB
OG0003184	LOC111592793|XP_023160968.1|DHYD	LOC115622853|XP_030372796.1|SLEB
OG0003185	LOC111597072|XP_023167369.1|DHYD	LOC115629401|XP_030381719.1|SLEB
OG0003186	LOC111599983|XP_030081028.1|DHYD	LOC115634770|XP_030388524.1|SLEB
OG0003187	LOC111601158|XP_023173403.2|DHYD	LOC115630513|XP_030382974.1|SLEB
